Date,DST
2012-10-23,28.120001000000002
2012-10-24,27.965
2012-10-25,28.0
2012-10-26,28.09
2012-10-31,28.52
2012-11-01,28.940001000000002
2012-11-02,28.375
2012-11-05,28.325001
2012-11-06,28.620001000000002
2012-11-07,28.110001
2012-11-08,27.879998999999998
2012-11-09,27.99
2012-11-12,28.129998999999998
2012-11-13,27.950001
2012-11-14,27.325001
2012-11-15,27.219998999999998
2012-11-16,27.344998999999998
2012-11-19,28.120001000000002
2012-11-20,28.049999
2012-11-21,28.225
2012-11-23,28.48
2012-11-26,28.575001
2012-11-27,28.389999
2012-11-28,28.395
2012-11-29,28.58
2012-11-30,28.82
2012-12-03,30.0
2012-12-04,29.950001
2012-12-05,30.305
2012-12-06,30.924999
2012-12-07,30.969998999999998
2012-12-10,30.99
2012-12-11,31.165001
2012-12-12,31.065001000000002
2012-12-13,30.870001000000002
2012-12-14,30.555
2012-12-17,30.6
2012-12-18,31.055
2012-12-19,30.754998999999998
2012-12-20,30.915001
2012-12-21,30.735001
2012-12-24,30.605
2012-12-26,30.135
2012-12-27,30.135
2012-12-28,29.905001000000002
2012-12-31,30.299999
2013-01-02,31.01
2013-01-03,30.875
2013-01-04,31.360001
2013-01-07,31.209999
2013-01-08,31.225
2013-01-09,31.469998999999998
2013-01-10,31.57
2013-01-11,31.715
2013-01-14,31.485001
2013-01-15,31.58
2013-01-16,31.535
2013-01-17,31.540001
2013-01-18,31.76
2013-01-22,31.695
2013-01-23,32.349998
2013-01-24,32.294998
2013-01-25,32.264998999999996
2013-01-28,32.255001
2013-01-29,32.305
2013-01-30,32.264998999999996
2013-01-31,33.470001
2013-02-01,33.355
2013-02-04,33.415001000000004
2013-02-05,33.599998
2013-02-06,33.375
2013-02-07,33.48
2013-02-08,33.84
2013-02-11,33.685001
2013-02-12,33.900002
2013-02-13,34.009997999999996
2013-02-14,33.775002
2013-02-15,33.939999
2013-02-19,34.349998
2013-02-20,34.080002
2013-02-21,33.59
2013-02-22,33.794998
2013-02-25,33.634997999999996
2013-02-26,33.825001
2013-02-27,34.080002
2013-02-28,33.959998999999996
2013-03-01,33.935001
2013-03-04,34.435001
2013-03-05,34.830002
2013-03-06,34.82
2013-03-07,34.494999
2013-03-08,34.779999
2013-03-11,34.814999
2013-03-12,35.025002
2013-03-13,35.205002
2013-03-14,35.310001
2013-03-15,34.875
2013-03-18,35.044998
2013-03-19,34.740002000000004
2013-03-20,34.93
2013-03-21,34.665001000000004
2013-03-22,34.685001
2013-03-25,34.68
2013-03-26,35.279999
2013-03-27,35.314999
2013-03-28,35.634997999999996
2013-04-01,35.415001000000004
2013-04-02,35.285
2013-04-03,35.205002
2013-04-04,34.970001
2013-04-05,34.450001
2013-04-08,34.779999
2013-04-09,34.654999
2013-04-10,35.305
2013-04-11,35.294998
2013-04-12,35.169998
2013-04-15,34.215
2013-04-16,34.584998999999996
2013-04-17,34.264998999999996
2013-04-18,34.465
2013-04-19,34.705002
2013-04-22,35.0
2013-04-23,34.915001000000004
2013-04-24,35.310001
2013-04-25,35.0
2013-04-26,34.264998999999996
2013-04-29,34.264998999999996
2013-04-30,34.575001
2013-05-01,34.235001000000004
2013-05-02,34.314999
2013-05-03,34.68
2013-05-06,34.560001
2013-05-07,34.549999
2013-05-08,34.599998
2013-05-09,34.799999
2013-05-10,35.044998
2013-05-13,34.744999
2013-05-14,34.84
2013-05-15,34.974998
2013-05-16,35.255001
2013-05-17,35.68
2013-05-20,35.865002000000004
2013-05-21,35.41
2013-05-22,34.599998
2013-05-23,34.57
2013-05-24,34.095001
2013-05-28,34.564999
2013-05-29,34.330002
2013-05-30,34.275002
2013-05-31,34.09
2013-06-03,33.755001
2013-06-04,33.654999
2013-06-05,33.240002000000004
2013-06-06,33.634997999999996
2013-06-07,34.040001000000004
2013-06-10,33.924999
2013-06-11,33.279999
2013-06-12,33.09
2013-06-13,33.34
2013-06-14,33.544998
2013-06-17,33.990002000000004
2013-06-18,33.915001000000004
2013-06-19,33.389998999999996
2013-06-20,32.435001
2013-06-21,32.43
2013-06-24,32.145
2013-06-25,32.355
2013-06-26,32.650002
2013-06-27,32.884997999999996
2013-06-28,32.665001000000004
2013-07-01,33.25
2013-07-02,33.150002
2013-07-03,33.775002
2013-07-05,34.064999
2013-07-08,34.575001
2013-07-09,34.744999
2013-07-10,34.814999
2013-07-11,34.84
2013-07-12,34.849998
2013-07-15,34.889998999999996
2013-07-16,34.48
2013-07-17,34.439999
2013-07-18,34.580002
2013-07-19,34.744999
2013-07-22,35.195
2013-07-23,35.305
2013-07-24,35.68
2013-07-25,34.915001000000004
2013-07-26,34.779999
2013-07-29,34.720001
2013-07-30,34.744999
2013-07-31,35.014998999999996
2013-08-01,36.150002
2013-08-02,36.200001
2013-08-05,36.369999
2013-08-06,36.310001
2013-08-07,36.310001
2013-08-08,36.575001
2013-08-09,36.630001
2013-08-12,36.715
2013-08-13,36.764998999999996
2013-08-14,36.509997999999996
2013-08-15,36.025002
2013-08-16,35.974998
2013-08-19,36.174999
2013-08-20,36.860001000000004
2013-08-21,36.445
2013-08-22,36.900002
2013-08-23,36.849998
2013-08-26,36.84
2013-08-27,36.200001
2013-08-28,36.150002
2013-08-29,36.075001
2013-08-30,35.685001
2013-09-03,35.43
2013-09-04,35.790001000000004
2013-09-05,36.150002
2013-09-06,35.990002000000004
2013-09-09,36.595001
2013-09-10,36.915001000000004
2013-09-11,37.195
2013-09-12,37.310001
2013-09-13,37.389998999999996
2013-09-16,37.599998
2013-09-17,37.555
2013-09-18,38.0
2013-09-19,38.41
2013-09-20,38.369999
2013-09-23,38.029999
2013-09-24,38.009997999999996
2013-09-25,38.264998999999996
2013-09-26,38.349998
2013-09-27,38.044998
2013-09-30,37.705002
2013-10-01,37.990002000000004
2013-10-02,38.235001000000004
2013-10-03,37.889998999999996
2013-10-04,38.544998
2013-10-07,38.174999
2013-10-08,37.505001
2013-10-09,37.48
2013-10-10,38.66
2013-10-11,38.810001
2013-10-14,38.990002000000004
2013-10-15,38.790001000000004
2013-10-16,39.259997999999996
2013-10-17,39.525002
2013-10-18,39.775002
2013-10-21,39.825001
2013-10-22,39.855
2013-10-23,39.904999
2013-10-24,40.654999
2013-10-25,42.07
2013-10-28,42.369999
2013-10-29,42.57
2013-10-30,42.625
2013-10-31,42.384997999999996
2013-11-01,42.619999
2013-11-04,42.735001000000004
2013-11-05,42.625
2013-11-06,42.895
2013-11-07,42.185001
2013-11-08,43.0
2013-11-11,43.220001
2013-11-12,43.955002
2013-11-13,43.549999
2013-11-14,43.494999
2013-11-15,43.66
2013-11-18,43.549999
2013-11-19,43.5
2013-11-20,43.875
2013-11-21,44.080002
2013-11-22,44.055
2013-11-25,43.924999
2013-11-26,43.889998999999996
2013-11-27,44.044998
2013-11-29,44.150002
2013-12-02,44.150002
2013-12-03,44.18
2013-12-04,43.990002000000004
2013-12-05,43.860001000000004
2013-12-06,44.125
2013-12-09,43.985001000000004
2013-12-10,44.09
2013-12-11,43.674999
2013-12-12,44.049999
2013-12-13,44.810001
2013-12-16,45.025002
2013-12-17,44.849998
2013-12-18,44.965
2013-12-19,44.830002
2013-12-20,45.185001
2013-12-23,45.285
2013-12-24,45.275002
2013-12-26,45.48
2013-12-27,45.52
2013-12-30,45.514998999999996
2013-12-31,45.369999
2014-01-02,45.055
2014-01-03,45.09
2014-01-06,45.325001
2014-01-07,46.195
2014-01-08,45.884997999999996
2014-01-09,45.564999
2014-01-10,45.564999
2014-01-13,44.895
2014-01-14,45.34
2014-01-15,45.514998999999996
2014-01-16,45.779999
2014-01-17,45.564999
2014-01-21,45.740002000000004
2014-01-22,46.290001000000004
2014-01-23,45.869999
2014-01-24,44.380001
2014-01-27,43.834998999999996
2014-01-28,44.380001
2014-01-29,43.880001
2014-01-30,46.505001
2014-01-31,45.5
2014-02-03,43.459998999999996
2014-02-04,44.244999
2014-02-05,44.005001
2014-02-06,44.59
2014-02-07,45.255001
2014-02-10,45.299999
2014-02-11,45.595001
2014-02-12,47.650002
2014-02-13,47.41
2014-02-14,47.23
2014-02-18,47.735001000000004
2014-02-19,47.240002000000004
2014-02-20,47.240002000000004
2014-02-21,47.040001000000004
2014-02-24,47.244999
2014-02-25,47.060001
2014-02-26,47.305
2014-02-27,47.494999
2014-02-28,46.990002000000004
2014-03-03,47.02
2014-03-04,47.455002
2014-03-05,48.040001000000004
2014-03-06,48.365002000000004
2014-03-07,48.334998999999996
2014-03-10,48.154999
2014-03-11,48.115002000000004
2014-03-12,48.465
2014-03-13,48.154999
2014-03-14,47.990002000000004
2014-03-17,48.564999
2014-03-18,49.240002000000004
2014-03-19,49.110001000000004
2014-03-20,49.544998
2014-03-21,49.580002
2014-03-24,47.834998999999996
2014-03-25,47.5
2014-03-26,47.029999
2014-03-27,47.105
2014-03-28,46.98
2014-03-31,47.395
2014-04-01,48.005001
2014-04-02,48.314999
2014-04-03,48.169998
2014-04-04,47.555
2014-04-07,46.634997999999996
2014-04-08,46.974998
2014-04-09,47.779999
2014-04-10,46.595001
2014-04-11,46.439999
2014-04-14,46.695
2014-04-15,46.84
2014-04-16,47.540001000000004
2014-04-17,47.485001000000004
2014-04-21,47.415001000000004
2014-04-22,47.445
2014-04-23,47.16
2014-04-24,47.075001
2014-04-25,45.945
2014-04-28,45.645
2014-04-29,45.630001
2014-04-30,46.095001
2014-05-01,46.25
2014-05-02,46.5
2014-05-05,46.23
2014-05-06,45.615002000000004
2014-05-07,44.919998
2014-05-08,42.794998
2014-05-09,44.200001
2014-05-12,44.965
2014-05-13,44.875
2014-05-14,45.110001000000004
2014-05-15,44.709998999999996
2014-05-16,44.860001000000004
2014-05-19,45.145
2014-05-20,44.474998
2014-05-21,44.790001000000004
2014-05-22,44.834998999999996
2014-05-23,45.355
2014-05-27,45.564999
2014-05-28,45.314999
2014-05-29,45.490002000000004
2014-05-30,45.575001
2014-06-02,45.75
2014-06-03,45.48
2014-06-04,45.57
2014-06-05,45.744999
2014-06-06,46.075001
2014-06-09,46.32
2014-06-10,46.330002
2014-06-11,46.294998
2014-06-12,45.700001
2014-06-13,45.759997999999996
2014-06-16,45.490002000000004
2014-06-17,45.919998
2014-06-18,46.0
2014-06-19,45.915001000000004
2014-06-20,45.974998
2014-06-23,45.904999
2014-06-24,45.674999
2014-06-25,45.924999
2014-06-26,45.599998
2014-06-27,45.764998999999996
2014-06-30,46.084998999999996
2014-07-01,46.485001000000004
2014-07-02,46.07
2014-07-03,46.744999
2014-07-07,46.459998999999996
2014-07-08,46.195
2014-07-09,46.34
2014-07-10,46.049999
2014-07-11,46.060001
2014-07-14,46.435001
2014-07-15,46.285
2014-07-16,46.360001000000004
2014-07-17,45.674999
2014-07-18,46.189999
2014-07-21,45.724998
2014-07-22,46.169998
2014-07-23,45.875
2014-07-24,46.529999
2014-07-25,46.685001
2014-07-28,46.564999
2014-07-29,46.195
2014-07-30,46.185001
2014-07-31,45.035
2014-08-01,45.035
2014-08-04,45.455002
2014-08-05,45.185001
2014-08-06,45.134997999999996
2014-08-07,44.720001
2014-08-08,44.529999
2014-08-11,45.139998999999996
2014-08-12,45.084998999999996
2014-08-13,45.514998999999996
2014-08-14,45.805
2014-08-15,45.555
2014-08-18,46.41
2014-08-19,46.669998
2014-08-20,46.220001
2014-08-21,46.290001000000004
2014-08-22,46.134997999999996
2014-08-25,45.974998
2014-08-26,45.945
2014-08-27,45.764998999999996
2014-08-28,46.064999
2014-08-29,46.404999
2014-09-02,46.23
2014-09-03,45.834998999999996
2014-09-04,46.035
2014-09-05,46.005001
2014-09-08,45.685001
2014-09-09,45.02
2014-09-10,44.985001000000004
2014-09-11,44.709998999999996
2014-09-12,44.415001000000004
2014-09-15,44.224998
2014-09-16,44.560001
2014-09-17,44.294998
2014-09-18,44.580002
2014-09-19,44.125
2014-09-22,43.494999
2014-09-23,42.98
2014-09-24,43.195
2014-09-25,42.375
2014-09-26,42.389998999999996
2014-09-29,42.415001000000004
2014-09-30,41.959998999999996
2014-10-01,41.255001
2014-10-02,41.465
2014-10-03,42.040001000000004
2014-10-06,42.314999
2014-10-07,42.23
2014-10-08,43.240002000000004
2014-10-09,43.009997999999996
2014-10-10,42.16
2014-10-13,41.630001
2014-10-14,41.974998
2014-10-15,42.139998999999996
2014-10-16,42.235001000000004
2014-10-17,43.009997999999996
2014-10-20,43.279999
2014-10-21,44.275002
2014-10-22,44.080002
2014-10-23,44.759997999999996
2014-10-24,44.57
2014-10-27,44.915001000000004
2014-10-28,45.904999
2014-10-29,45.669998
2014-10-30,46.299999
2014-10-31,48.174999
2014-11-03,48.779999
2014-11-04,49.294998
2014-11-05,49.615002000000004
2014-11-06,49.834998999999996
2014-11-07,49.595001
2014-11-10,49.724998
2014-11-11,49.355
2014-11-12,49.43
2014-11-13,49.674999
2014-11-14,49.700001
2014-11-17,49.73
2014-11-18,49.715
2014-11-19,49.310001
2014-11-20,49.439999
2014-11-21,49.535
2014-11-24,49.834998999999996
2014-11-25,49.650002
2014-11-26,49.654999
2014-11-28,49.625
2014-12-01,49.165001000000004
2014-12-02,48.98
2014-12-03,49.450001
2014-12-04,49.084998999999996
2014-12-05,49.044998
2014-12-08,48.345001
2014-12-09,48.220001
2014-12-10,47.02
2014-12-11,47.695
2014-12-12,47.195
2014-12-15,46.904999
2014-12-16,46.494999
2014-12-17,46.619999
2014-12-18,47.610001000000004
2014-12-19,47.549999
2014-12-22,47.654999
2014-12-23,48.060001
2014-12-24,47.98
2014-12-26,47.849998
2014-12-29,48.009997999999996
2014-12-30,47.709998999999996
2014-12-31,47.075001
2015-01-02,47.299999
2015-01-05,47.025002
2015-01-06,46.48
2015-01-07,47.285
2015-01-08,48.080002
2015-01-09,48.255001
2015-01-12,48.235001000000004
2015-01-13,47.869999
2015-01-14,47.845001
2015-01-15,47.244999
2015-01-16,47.560001
2015-01-20,47.950001
2015-01-21,47.724998
2015-01-22,48.439999
2015-01-23,48.264998999999996
2015-01-26,48.200001
2015-01-27,47.415001000000004
2015-01-28,47.154999
2015-01-29,48.875
2015-01-30,48.349998
2015-02-02,48.529999
2015-02-03,50.244999
2015-02-04,50.389998999999996
2015-02-05,51.439999
2015-02-06,52.035
2015-02-09,51.91
2015-02-10,52.529999
2015-02-11,53.009997999999996
2015-02-12,54.330002
2015-02-13,54.154999
2015-02-17,54.345001
2015-02-18,54.404999
2015-02-19,54.07
2015-02-20,54.665001000000004
2015-02-23,54.075001
2015-02-24,53.919998
2015-02-25,53.634997999999996
2015-02-26,53.365002000000004
2015-02-27,53.145
2015-03-02,54.18
2015-03-03,53.555
2015-03-04,53.209998999999996
2015-03-05,52.935001
2015-03-06,53.014998999999996
2015-03-09,53.150002
2015-03-10,52.189999
2015-03-11,52.389998999999996
2015-03-12,53.084998999999996
2015-03-13,52.439999
2015-03-16,53.244999
2015-03-17,53.439999
2015-03-18,53.790001000000004
2015-03-19,53.560001
2015-03-20,54.209998999999996
2015-03-23,53.900002
2015-03-24,53.485001000000004
2015-03-25,52.509997999999996
2015-03-26,53.209998999999996
2015-03-27,53.82
2015-03-30,54.599998
2015-03-31,55.355
2015-04-01,55.290001000000004
2015-04-02,55.785
2015-04-06,56.73
2015-04-07,56.380001
2015-04-08,57.275002
2015-04-09,56.950001
2015-04-10,56.834998999999996
2015-04-13,56.799999
2015-04-14,56.98
2015-04-15,57.564999
2015-04-16,57.735001000000004
2015-04-17,57.615002000000004
2015-04-20,57.900002
2015-04-21,57.955002
2015-04-22,58.174999
2015-04-23,58.505001
2015-04-24,59.0
2015-04-27,57.965
2015-04-28,58.110001000000004
2015-04-29,58.025002
2015-04-30,57.540001000000004
2015-05-01,58.439999
2015-05-04,58.525002
2015-05-05,58.049999
2015-05-06,58.189999
2015-05-07,58.325001
2015-05-08,58.419998
2015-05-11,58.310001
2015-05-12,57.740002000000004
2015-05-13,58.915001000000004
2015-05-14,59.674999
2015-05-15,59.459998999999996
2015-05-18,59.990002000000004
2015-05-19,60.244999
2015-05-20,59.985001000000004
2015-05-21,59.849998
2015-05-22,59.759997999999996
2015-05-26,59.044998
2015-05-27,59.994999
2015-05-28,60.099998
2015-05-29,59.200001
2015-06-01,59.305
2015-06-02,59.395
2015-06-03,60.084998999999996
2015-06-04,59.305
2015-06-05,59.41
2015-06-08,58.865002000000004
2015-06-09,59.494999
2015-06-10,60.25
2015-06-11,61.389998999999996
2015-06-12,61.23
2015-06-15,61.325001
2015-06-16,61.900002
2015-06-17,61.735001000000004
2015-06-18,62.384997999999996
2015-06-19,62.5
2015-06-22,62.695
2015-06-23,62.884997999999996
2015-06-24,62.700001
2015-06-25,63.200001
2015-06-26,63.169998
2015-06-29,61.945
2015-06-30,62.990002000000004
2015-07-01,63.424999
2015-07-02,63.375
2015-07-06,63.924999
2015-07-07,64.239998
2015-07-08,63.029999
2015-07-09,63.66
2015-07-10,64.925003
2015-07-13,65.650002
2015-07-14,65.974998
2015-07-15,65.980003
2015-07-16,67.08000200000001
2015-07-17,66.995003
2015-07-20,66.764999
2015-07-21,65.974998
2015-07-22,67.084999
2015-07-23,57.779999
2015-07-24,53.994999
2015-07-27,52.369999
2015-07-28,52.445
2015-07-29,53.299999
2015-07-30,53.145
2015-07-31,54.575001
2015-08-03,53.605
2015-08-04,53.02
2015-08-05,54.685001
2015-08-06,53.09
2015-08-07,53.310001
2015-08-10,53.599998
2015-08-11,53.09
2015-08-12,53.154999
2015-08-13,52.924999
2015-08-14,53.77
2015-08-17,53.599998
2015-08-18,53.365002000000004
2015-08-19,53.009997999999996
2015-08-20,52.27
2015-08-21,51.215
2015-08-24,48.215
2015-08-25,47.779999
2015-08-26,50.125
2015-08-27,51.305
2015-08-28,52.014998999999996
2015-08-31,51.209998999999996
2015-09-01,49.59
2015-09-02,50.355
2015-09-03,51.709998999999996
2015-09-04,51.325001
2015-09-08,52.509997999999996
2015-09-09,51.959998999999996
2015-09-10,52.27
2015-09-11,52.720001
2015-09-14,53.299999
2015-09-15,53.860001000000004
2015-09-16,54.0
2015-09-17,54.0
2015-09-18,53.209998999999996
2015-09-21,54.139998999999996
2015-09-22,53.285
2015-09-23,53.535
2015-09-24,53.334998999999996
2015-09-25,53.305
2015-09-28,51.650002
2015-09-29,51.68
2015-09-30,52.57
2015-10-01,52.669998
2015-10-02,53.375
2015-10-05,54.279999
2015-10-06,53.775002
2015-10-07,54.415001000000004
2015-10-08,55.404999
2015-10-09,56.025002
2015-10-12,56.240002000000004
2015-10-13,55.740002000000004
2015-10-14,55.619999
2015-10-15,56.334998999999996
2015-10-16,56.779999
2015-10-19,57.299999
2015-10-20,56.965
2015-10-21,56.27
2015-10-22,59.415001000000004
2015-10-23,59.884997999999996
2015-10-26,59.689999
2015-10-27,59.259997999999996
2015-10-28,60.805
2015-10-29,60.834998999999996
2015-10-30,61.075001
2015-11-02,62.41
2015-11-03,61.415001000000004
2015-11-04,62.349998
2015-11-05,62.105
2015-11-06,62.369999
2015-11-09,61.900002
2015-11-10,61.759997999999996
2015-11-11,61.755001
2015-11-12,60.529999
2015-11-13,59.695
2015-11-16,60.66
2015-11-17,60.314999
2015-11-18,60.5
2015-11-19,61.195
2015-11-20,61.5
2015-11-23,61.099998
2015-11-24,61.700001
2015-11-25,61.869999
2015-11-27,62.209998999999996
2015-11-30,61.139998999999996
2015-12-01,61.285
2015-12-02,60.665001000000004
2015-12-03,59.93
2015-12-04,60.735001000000004
2015-12-07,60.055
2015-12-08,59.43
2015-12-09,57.799999
2015-12-10,58.200001
2015-12-11,56.494999
2015-12-14,56.805
2015-12-15,56.970001
2015-12-16,58.279999
2015-12-17,58.07
2015-12-18,57.445
2015-12-21,57.66
2015-12-22,57.27
2015-12-23,57.580002
2015-12-24,57.549999
2015-12-28,57.68
2015-12-29,58.325001
2015-12-30,57.740002000000004
2015-12-31,57.029999
2016-01-04,55.799999
2016-01-05,55.759997999999996
2016-01-06,55.205002
2016-01-07,53.744999
2016-01-08,53.485001000000004
2016-01-11,53.290001000000004
2016-01-12,53.334998999999996
2016-01-13,51.924999
2016-01-14,53.130001
2016-01-15,53.25
2016-01-19,53.799999
2016-01-20,53.025002
2016-01-21,52.665001000000004
2016-01-22,53.189999
2016-01-25,52.529999
2016-01-26,53.244999
2016-01-27,52.240002000000004
2016-01-28,49.540001000000004
2016-01-29,52.705002
2016-02-01,53.630001
2016-02-02,52.099998
2016-02-03,52.450001
2016-02-04,52.009997999999996
2016-02-05,51.0
2016-02-08,50.619999
2016-02-09,49.73
2016-02-10,50.314999
2016-02-11,50.27
2016-02-12,50.625
2016-02-16,52.505001
2016-02-17,53.424999
2016-02-18,52.700001
2016-02-19,53.389998999999996
2016-02-22,52.759997999999996
2016-02-23,52.5
2016-02-24,53.205002
2016-02-25,53.814999
2016-02-26,53.064999
2016-02-29,52.290001000000004
2016-03-01,54.290001000000004
2016-03-02,53.965
2016-03-03,54.619999
2016-03-04,54.584998999999996
2016-03-07,54.654999
2016-03-08,53.57
2016-03-09,53.505001
2016-03-10,53.380001
2016-03-11,54.355
2016-03-14,53.615002000000004
2016-03-15,53.330002
2016-03-16,53.75
2016-03-17,54.235001000000004
2016-03-18,54.02
2016-03-21,54.224998
2016-03-22,54.619999
2016-03-23,54.264998999999996
2016-03-24,54.634997999999996
2016-03-28,54.299999
2016-03-29,55.619999
2016-03-30,55.310001
2016-03-31,56.384997999999996
2016-04-01,56.380001
2016-04-04,55.744999
2016-04-05,55.465
2016-04-06,55.884997999999996
2016-04-07,55.665001000000004
2016-04-08,55.669998
2016-04-11,55.52
2016-04-12,55.610001000000004
2016-04-13,57.080002
2016-04-14,57.115002000000004
2016-04-15,57.705002
2016-04-18,57.950001
2016-04-19,57.634997999999996
2016-04-20,57.849998
2016-04-21,59.285
2016-04-22,60.400002
2016-04-25,60.209998999999996
2016-04-26,60.365002000000004
2016-04-27,60.380001
2016-04-28,60.27
2016-04-29,60.34
2016-05-02,60.875
2016-05-03,60.064999
2016-05-04,59.625
2016-05-05,59.990002000000004
2016-05-06,59.59
2016-05-09,59.830002
2016-05-10,60.919998
2016-05-11,60.525002
2016-05-12,60.16
2016-05-13,59.580002
2016-05-16,60.165001000000004
2016-05-17,59.055
2016-05-18,59.07
2016-05-19,58.935001
2016-05-20,60.035
2016-05-23,59.119999
2016-05-24,60.095001
2016-05-25,59.525002
2016-05-26,59.919998
2016-05-27,60.415001000000004
2016-05-31,60.459998999999996
2016-06-01,60.509997999999996
2016-06-02,60.724998
2016-06-03,60.299999
2016-06-06,60.369999
2016-06-07,60.275002
2016-06-08,60.369999
2016-06-09,59.860001000000004
2016-06-10,58.950001
2016-06-13,57.935001
2016-06-14,58.514998999999996
2016-06-15,58.450001
2016-06-16,57.0
2016-06-17,56.825001
2016-06-20,57.855
2016-06-21,57.59
2016-06-22,57.540001000000004
2016-06-23,58.584998999999996
2016-06-24,56.02
2016-06-27,53.389998999999996
2016-06-28,55.73
2016-06-29,57.099998
2016-06-30,58.215
2016-07-01,58.724998
2016-07-05,58.205002
2016-07-06,58.689999
2016-07-07,58.32
2016-07-08,59.759997999999996
2016-07-11,60.255001
2016-07-12,61.095001
2016-07-13,60.919998
2016-07-14,61.650002
2016-07-15,61.514998999999996
2016-07-18,61.564999
2016-07-19,61.645
2016-07-20,61.505001
2016-07-21,62.904999
2016-07-22,62.494999
2016-07-25,62.049999
2016-07-26,62.375
2016-07-27,62.185001
2016-07-28,61.830002
2016-07-29,61.665001000000004
2016-08-01,61.580002
2016-08-02,60.990002000000004
2016-08-03,60.669998
2016-08-04,60.764998999999996
2016-08-05,61.200001
2016-08-08,60.759997999999996
2016-08-09,60.669998
2016-08-10,60.639998999999996
2016-08-11,60.375
2016-08-12,59.990002000000004
2016-08-15,60.115002000000004
2016-08-16,60.064999
2016-08-17,59.709998999999996
2016-08-18,60.080002
2016-08-19,60.049999
2016-08-22,60.195
2016-08-23,60.369999
2016-08-24,60.075001
2016-08-25,60.365002000000004
2016-08-26,60.555
2016-08-29,60.775002
2016-08-30,60.950001
2016-08-31,60.755001
2016-09-01,60.834998999999996
2016-09-02,61.689999
2016-09-06,62.014998999999996
2016-09-07,62.23
2016-09-08,62.080002
2016-09-09,60.419998
2016-09-12,60.939999
2016-09-13,59.974998
2016-09-14,59.525002
2016-09-15,59.985001000000004
2016-09-16,59.474998
2016-09-19,59.27
2016-09-20,59.345001
2016-09-21,59.549999
2016-09-22,60.23
2016-09-23,59.455002
2016-09-26,59.105
2016-09-27,59.02
2016-09-28,59.465
2016-09-29,58.619999
2016-09-30,58.959998999999996
2016-10-03,58.724998
2016-10-04,58.105
2016-10-05,58.099998
2016-10-06,58.154999
2016-10-07,57.584998999999996
2016-10-10,57.474998
2016-10-11,56.544998
2016-10-12,57.455002
2016-10-13,57.625
2016-10-14,57.599998
2016-10-17,56.900002
2016-10-18,56.490002000000004
2016-10-19,56.445
2016-10-20,49.310001
2016-10-21,49.355
2016-10-24,50.009997999999996
2016-10-25,50.055
2016-10-26,49.330002
2016-10-27,48.779999
2016-10-28,48.275002
2016-10-31,48.080002
2016-11-01,47.494999
2016-11-02,47.525002
2016-11-03,47.465
2016-11-04,48.060001
2016-11-07,49.064999
2016-11-08,49.025002
2016-11-09,49.855
2016-11-10,50.139998999999996
2016-11-11,49.985001000000004
2016-11-14,50.220001
2016-11-15,50.080002
2016-11-16,50.650002
2016-11-17,51.580002
2016-11-18,52.395
2016-11-21,52.134997999999996
2016-11-22,52.970001
2016-11-23,53.139998999999996
2016-11-25,52.759997999999996
2016-11-28,52.505001
2016-11-29,52.764998999999996
2016-11-30,51.605
2016-12-01,51.575001
2016-12-02,51.345001
