Date,RNSDF
2013-07-22,75.400002
2013-07-23,75.400002
2013-07-24,75.400002
2013-07-25,75.400002
2013-07-26,75.400002
2013-07-29,75.400002
2013-07-30,75.400002
2013-07-31,75.400002
2013-08-01,75.400002
2013-08-02,75.400002
2013-08-05,75.400002
2013-08-06,75.400002
2013-08-07,75.400002
2013-08-08,75.400002
2013-08-09,75.400002
2013-08-12,75.400002
2013-08-13,75.400002
2013-08-14,75.400002
2013-08-15,75.400002
2013-08-16,75.400002
2013-08-19,75.400002
2013-08-20,75.400002
2013-08-21,75.400002
2013-08-22,75.400002
2013-08-23,75.400002
2013-08-26,75.400002
2013-08-27,75.199997
2013-08-28,75.199997
2013-08-29,75.199997
2013-08-30,71.650002
2013-09-03,71.650002
2013-09-04,75.199997
2013-09-05,75.199997
2013-09-06,71.650002
2013-09-09,71.650002
2013-09-10,71.650002
2013-09-11,79.400002
2013-09-12,79.400002
2013-09-13,79.400002
2013-09-16,79.400002
2013-09-17,79.400002
2013-09-18,79.400002
2013-09-19,82.83000200000001
2013-09-20,82.83000200000001
2013-09-23,82.83000200000001
2013-09-24,82.83000200000001
2013-09-25,81.32
2013-09-26,81.32
2013-09-27,81.620003
2013-09-30,81.620003
2013-10-01,81.620003
2013-10-02,80.400002
2013-10-03,80.400002
2013-10-04,80.400002
2013-10-07,83.849998
2013-10-08,83.849998
2013-10-09,83.849998
2013-10-10,88.0
2013-10-11,88.099998
2013-10-14,88.800003
2013-10-15,88.800003
2013-10-16,90.349998
2013-10-17,90.349998
2013-10-18,90.349998
2013-10-21,90.349998
2013-10-22,90.349998
2013-10-23,90.349998
2013-10-24,90.349998
2013-10-25,90.349998
2013-10-28,90.349998
2013-10-29,89.25
2013-10-30,89.25
2013-10-31,89.25
2013-11-01,89.25
2013-11-04,89.25
2013-11-05,80.25
2013-11-06,81.900002
2013-11-07,81.900002
2013-11-08,82.489998
2013-11-11,83.0
2013-11-12,83.0
2013-11-13,83.0
2013-11-14,83.0
2013-11-15,83.25
2013-11-18,84.809998
2013-11-19,84.809998
2013-11-20,84.809998
2013-11-21,84.349998
2013-11-22,87.0
2013-11-25,87.0
2013-11-26,87.0
2013-11-27,88.150002
2013-11-29,88.150002
2013-12-02,88.150002
2013-12-03,84.5
2013-12-04,84.5
2013-12-05,84.5
2013-12-06,84.5
2013-12-09,84.5
2013-12-10,81.5
2013-12-11,80.599998
2013-12-12,78.900002
2013-12-13,78.900002
2013-12-16,78.849998
2013-12-17,78.849998
2013-12-18,80.599998
2013-12-19,79.0
2013-12-20,78.779999
2013-12-23,79.5
2013-12-24,79.5
2013-12-26,79.5
2013-12-27,80.449997
2013-12-30,80.25
2013-12-31,80.25
2014-01-02,80.25
2014-01-03,80.25
2014-01-06,80.25
2014-01-07,80.25
2014-01-08,80.25
2014-01-09,80.25
2014-01-10,85.889999
2014-01-13,85.889999
2014-01-14,85.889999
2014-01-15,89.5
2014-01-16,89.5
2014-01-17,89.5
2014-01-21,89.5
2014-01-22,92.699997
2014-01-23,92.699997
2014-01-24,92.699997
2014-01-27,86.800003
2014-01-28,86.800003
2014-01-29,86.800003
2014-01-30,86.800003
2014-01-31,86.629997
2014-02-03,86.629997
2014-02-04,83.58000200000001
2014-02-05,83.599998
2014-02-06,85.779999
2014-02-07,87.150002
2014-02-10,86.75
2014-02-11,86.75
2014-02-12,86.75
2014-02-13,86.75
2014-02-14,86.75
2014-02-18,100.25
2014-02-19,100.25
2014-02-20,101.25
2014-02-21,101.25
2014-02-24,101.25
2014-02-25,101.25
2014-02-26,101.25
2014-02-27,101.25
2014-02-28,101.25
2014-03-03,95.0
2014-03-04,95.0
2014-03-05,95.0
2014-03-06,95.0
2014-03-07,95.0
2014-03-10,95.0
2014-03-11,95.0
2014-03-12,95.0
2014-03-13,95.0
2014-03-14,95.0
2014-03-17,95.0
2014-03-18,95.0
2014-03-19,95.0
2014-03-20,95.0
2014-03-21,95.0
2014-03-24,95.0
2014-03-25,95.0
2014-03-26,94.599998
2014-03-27,94.599998
2014-03-28,94.599998
2014-03-31,97.629997
2014-04-01,97.629997
2014-04-02,98.400002
2014-04-03,98.400002
2014-04-04,98.400002
2014-04-07,98.400002
2014-04-08,98.379997
2014-04-09,98.379997
2014-04-10,98.379997
2014-04-11,100.699997
2014-04-14,100.699997
2014-04-15,100.699997
2014-04-16,100.699997
2014-04-17,100.699997
2014-04-21,100.699997
2014-04-22,100.699997
2014-04-23,100.699997
2014-04-24,100.699997
2014-04-25,100.699997
2014-04-28,100.699997
2014-04-29,100.699997
2014-04-30,100.699997
2014-05-01,97.339996
2014-05-02,97.5
2014-05-05,94.93
2014-05-06,94.93
2014-05-07,94.93
2014-05-08,94.93
2014-05-09,94.5
2014-05-12,94.5
2014-05-13,94.5
2014-05-14,94.5
2014-05-15,94.5
2014-05-16,94.5
2014-05-19,94.5
2014-05-20,94.5
2014-05-21,94.5
2014-05-22,94.5
2014-05-23,94.5
2014-05-27,94.5
2014-05-28,94.5
2014-05-29,94.5
2014-05-30,94.5
2014-06-02,94.5
2014-06-03,93.839996
2014-06-04,93.839996
2014-06-05,95.91999799999999
2014-06-06,98.529999
2014-06-09,98.529999
2014-06-10,95.599998
2014-06-11,95.599998
2014-06-12,95.599998
2014-06-13,95.599998
2014-06-16,95.599998
2014-06-17,95.599998
2014-06-18,95.599998
2014-06-19,95.599998
2014-06-20,95.599998
2014-06-23,95.599998
2014-06-24,95.599998
2014-06-25,91.41999799999999
2014-06-26,91.41999799999999
2014-06-27,92.290001
2014-06-30,92.290001
2014-07-01,92.290001
2014-07-02,92.289001
2014-07-03,92.290001
2014-07-07,92.290001
2014-07-08,92.290001
2014-07-09,92.290001
2014-07-10,92.290001
2014-07-11,93.400002
2014-07-14,93.400002
2014-07-15,93.400002
2014-07-16,93.400002
2014-07-17,93.400002
2014-07-18,93.400002
2014-07-21,93.400002
2014-07-22,93.400002
2014-07-23,93.400002
2014-07-24,93.400002
2014-07-25,93.809998
2014-07-28,93.809998
2014-07-29,89.0
2014-07-30,89.0
2014-07-31,89.0
2014-08-01,89.0
2014-08-04,89.0
2014-08-05,80.83000200000001
2014-08-06,80.83000200000001
2014-08-07,80.83000200000001
2014-08-08,80.83000200000001
2014-08-11,80.83000200000001
2014-08-12,80.83000200000001
2014-08-13,80.83000200000001
2014-08-14,80.83000200000001
2014-08-15,80.83000200000001
2014-08-18,80.83000200000001
2014-08-19,80.83000200000001
2014-08-20,80.83000200000001
2014-08-21,80.83000200000001
2014-08-22,80.83000200000001
2014-08-25,81.120003
2014-08-26,81.120003
2014-08-27,81.120003
2014-08-28,81.120003
2014-08-29,78.800003
2014-09-02,78.800003
2014-09-03,78.800003
2014-09-04,78.800003
2014-09-05,78.800003
2014-09-08,78.800003
2014-09-09,78.800003
2014-09-10,77.91999799999999
2014-09-11,77.91999799999999
2014-09-12,77.91999799999999
2014-09-15,77.91999799999999
2014-09-16,77.91999799999999
2014-09-17,75.720001
2014-09-18,76.690002
2014-09-19,76.690002
2014-09-22,76.449997
2014-09-23,76.449997
2014-09-24,76.449997
2014-09-25,76.449997
2014-09-26,74.959999
2014-09-29,74.559998
2014-09-30,74.559998
2014-10-01,74.559998
2014-10-02,74.559998
2014-10-03,74.559998
2014-10-06,74.559998
2014-10-07,70.050003
2014-10-08,69.18
2014-10-09,68.5
2014-10-10,68.5
2014-10-13,68.5
2014-10-14,68.239998
2014-10-15,65.440002
2014-10-16,65.440002
2014-10-17,65.440002
2014-10-20,69.75
2014-10-21,69.75
2014-10-22,70.839996
2014-10-23,70.519997
2014-10-24,70.519997
2014-10-27,68.489998
2014-10-28,68.489998
2014-10-29,71.349998
2014-10-30,71.349998
2014-10-31,74.699997
2014-11-03,73.629997
2014-11-04,73.629997
2014-11-05,73.629997
2014-11-06,73.629997
2014-11-07,73.629997
2014-11-10,74.18
2014-11-11,74.18
2014-11-12,74.18
2014-11-13,74.18
2014-11-14,74.18
2014-11-17,73.5
2014-11-18,75.889999
2014-11-19,75.400002
2014-11-20,75.400002
2014-11-21,75.400002
2014-11-24,75.400002
2014-11-25,75.400002
2014-11-26,79.599998
2014-11-28,80.400002
2014-12-01,80.400002
2014-12-02,80.400002
2014-12-03,80.400002
2014-12-04,76.462997
2014-12-05,79.779999
2014-12-08,76.462997
2014-12-09,76.462997
2014-12-10,76.462997
2014-12-11,76.462997
2014-12-12,76.462997
2014-12-15,72.07
2014-12-16,71.760002
2014-12-17,71.760002
2014-12-18,73.459999
2014-12-19,73.459999
2014-12-22,73.459999
2014-12-23,74.199997
2014-12-24,74.199997
2014-12-26,74.199997
2014-12-29,74.199997
2014-12-30,73.029999
2014-12-31,73.029999
2015-01-02,73.029999
2015-01-05,73.029999
2015-01-06,73.029999
2015-01-07,67.489998
2015-01-08,67.489998
2015-01-09,67.489998
2015-01-12,67.489998
2015-01-13,72.050003
2015-01-14,72.050003
2015-01-15,72.050003
2015-01-16,72.050003
2015-01-20,72.050003
2015-01-21,72.050003
2015-01-22,72.050003
2015-01-23,72.050003
2015-01-26,72.050003
2015-01-27,72.050003
2015-01-28,78.449997
2015-01-29,78.449997
2015-01-30,76.760002
2015-02-02,77.620003
2015-02-03,80.0
2015-02-04,80.019997
2015-02-05,80.019997
2015-02-06,80.019997
2015-02-09,80.019997
2015-02-10,79.25
2015-02-11,77.900002
2015-02-12,87.900002
2015-02-13,87.900002
2015-02-17,87.900002
2015-02-18,94.519997
2015-02-19,95.519997
2015-02-20,95.0
2015-02-23,95.0
2015-02-24,95.0
2015-02-25,95.0
2015-02-26,95.0
2015-02-27,95.0
2015-03-02,95.0
2015-03-03,95.0
2015-03-04,95.0
2015-03-05,95.0
2015-03-06,93.760002
2015-03-09,93.760002
2015-03-10,93.760002
2015-03-11,95.239998
2015-03-12,95.440002
2015-03-13,95.440002
2015-03-16,95.440002
2015-03-17,95.440002
2015-03-18,89.129997
2015-03-19,88.889999
2015-03-20,91.480003
2015-03-23,91.480003
2015-03-24,91.809998
2015-03-25,91.809998
2015-03-26,91.809998
2015-03-27,91.809998
2015-03-30,91.809998
2015-03-31,91.809998
2015-04-01,91.809998
2015-04-02,91.809998
2015-04-06,91.809998
2015-04-07,91.809998
2015-04-08,91.809998
2015-04-09,91.809998
2015-04-10,94.339996
2015-04-13,94.339996
2015-04-14,94.639999
2015-04-15,94.639999
2015-04-16,99.449997
2015-04-17,97.16999799999999
2015-04-20,97.16999799999999
2015-04-21,100.989998
2015-04-22,100.989998
2015-04-23,103.870003
2015-04-24,105.269997
2015-04-27,105.269997
2015-04-28,105.269997
2015-04-29,105.269997
2015-04-30,105.269997
2015-05-01,106.0
2015-05-04,106.0
2015-05-05,106.0
2015-05-06,103.260002
2015-05-07,103.849998
2015-05-08,106.300003
2015-05-11,106.300003
2015-05-12,106.300003
2015-05-13,106.300003
2015-05-14,106.300003
2015-05-15,106.300003
2015-05-18,104.75
2015-05-19,104.75
2015-05-20,104.75
2015-05-21,104.75
2015-05-22,109.720001
2015-05-26,109.720001
2015-05-27,109.720001
2015-05-28,109.720001
2015-05-29,109.720001
2015-06-01,102.949997
2015-06-02,102.949997
2015-06-03,102.949997
2015-06-04,104.75
2015-06-05,104.75
2015-06-08,104.75
2015-06-09,104.75
2015-06-10,106.0
2015-06-11,106.0
2015-06-12,105.900002
2015-06-15,105.900002
2015-06-16,105.900002
2015-06-17,105.900002
2015-06-18,105.900002
2015-06-19,104.150002
2015-06-22,104.150002
2015-06-23,104.150002
2015-06-24,104.150002
2015-06-25,104.150002
2015-06-26,104.150002
2015-06-29,104.150002
2015-06-30,104.150002
2015-07-01,107.199997
2015-07-02,107.199997
2015-07-06,107.199997
2015-07-07,100.050003
2015-07-08,100.050003
2015-07-09,100.050003
2015-07-10,100.050003
2015-07-13,100.050003
2015-07-14,99.82
2015-07-15,99.82
2015-07-16,99.82
2015-07-17,99.82
2015-07-20,99.82
2015-07-21,99.82
2015-07-22,99.82
2015-07-23,99.82
2015-07-24,99.82
2015-07-27,99.82
2015-07-28,99.82
2015-07-29,99.82
2015-07-30,90.349998
2015-07-31,90.349998
2015-08-03,90.349998
2015-08-04,90.349998
2015-08-05,90.349998
2015-08-06,90.349998
2015-08-07,90.349998
2015-08-10,90.349998
2015-08-11,90.349998
2015-08-12,91.75
2015-08-13,92.099998
2015-08-14,92.099998
2015-08-17,91.160004
2015-08-18,91.160004
2015-08-19,91.160004
2015-08-20,91.160004
2015-08-21,83.75
2015-08-24,83.75
2015-08-25,84.0
2015-08-26,82.75
2015-08-27,82.75
2015-08-28,82.75
2015-08-31,82.5
2015-09-01,82.5
2015-09-02,82.5
2015-09-03,82.5
2015-09-04,79.300003
2015-09-08,79.300003
2015-09-09,84.75
2015-09-10,84.75
2015-09-11,84.75
2015-09-14,84.75
2015-09-15,84.75
2015-09-16,84.75
2015-09-17,87.120003
2015-09-18,84.980003
2015-09-21,84.980003
2015-09-22,84.980003
2015-09-23,71.260002
2015-09-24,71.260002
2015-09-25,71.260002
2015-09-28,69.589996
2015-09-29,71.199997
2015-09-30,71.199997
2015-10-01,72.25
2015-10-02,72.25
2015-10-05,72.25
2015-10-06,77.010002
2015-10-07,83.900002
2015-10-08,83.400002
2015-10-09,85.160004
2015-10-12,85.160004
2015-10-13,87.459999
2015-10-14,87.459999
2015-10-15,89.07
2015-10-16,86.949997
2015-10-19,88.849998
2015-10-20,88.220001
2015-10-21,88.220001
2015-10-22,88.220001
2015-10-23,92.150002
2015-10-26,92.150002
2015-10-27,92.150002
2015-10-28,92.150002
2015-10-29,90.550003
2015-10-30,94.0
2015-11-02,99.610001
2015-11-03,98.400002
2015-11-04,98.400002
2015-11-05,98.400002
2015-11-06,100.309998
2015-11-09,100.309998
2015-11-10,100.309998
2015-11-11,100.309998
2015-11-12,100.309998
2015-11-13,96.620003
2015-11-16,96.620003
2015-11-17,96.620003
2015-11-18,96.620003
2015-11-19,96.620003
2015-11-20,96.620003
2015-11-23,96.620003
2015-11-24,96.620003
2015-11-25,96.620003
2015-11-27,96.620003
2015-11-30,101.0
2015-12-01,99.800003
2015-12-02,99.800003
2015-12-03,99.900002
2015-12-04,102.25
2015-12-07,102.25
2015-12-08,100.150002
2015-12-09,100.809998
2015-12-10,101.362
2015-12-11,101.362
2015-12-14,94.809998
2015-12-15,94.809998
2015-12-16,98.0
2015-12-17,98.0
2015-12-18,98.0
2015-12-21,98.0
2015-12-22,98.0
2015-12-23,98.0
2015-12-24,98.0
2015-12-28,98.0
2015-12-29,98.0
2015-12-30,102.0
2015-12-31,100.0
2016-01-04,96.849998
2016-01-05,96.849998
2016-01-06,94.010002
2016-01-07,92.949997
2016-01-08,92.949997
2016-01-11,92.519997
2016-01-12,94.410004
2016-01-13,92.75
2016-01-14,85.949997
2016-01-15,82.220001
2016-01-19,82.300003
2016-01-20,81.129997
2016-01-21,81.129997
2016-01-22,81.129997
2016-01-25,81.129997
2016-01-26,81.129997
2016-01-27,81.129997
2016-01-28,81.129997
2016-01-29,81.129997
2016-02-01,81.129997
2016-02-02,81.129997
2016-02-03,83.139999
2016-02-04,83.139999
2016-02-05,83.139999
2016-02-08,83.139999
2016-02-09,77.720001
2016-02-10,77.720001
2016-02-11,77.889999
2016-02-12,77.889999
2016-02-16,77.889999
2016-02-17,77.889999
2016-02-18,77.889999
2016-02-19,77.889999
2016-02-22,89.459999
2016-02-23,89.459999
2016-02-24,86.75
2016-02-25,86.75
2016-02-26,89.58000200000001
2016-02-29,89.58000200000001
2016-03-01,92.279999
2016-03-02,92.279999
2016-03-03,92.279999
2016-03-04,92.279999
2016-03-07,92.279999
2016-03-08,92.279999
2016-03-09,92.279999
2016-03-10,88.0
2016-03-11,88.0
2016-03-14,88.0
2016-03-15,88.0
2016-03-16,88.0
2016-03-17,88.0
2016-03-18,88.0
2016-03-21,94.860001
2016-03-22,94.860001
2016-03-23,94.860001
2016-03-24,95.389
2016-03-28,95.389
2016-03-29,95.389
2016-03-30,100.599998
2016-03-31,100.599998
2016-04-01,100.599998
2016-04-04,100.599998
2016-04-05,100.599998
2016-04-06,100.599998
2016-04-07,100.599998
2016-04-08,100.599998
2016-04-11,100.599998
2016-04-12,100.599998
2016-04-13,97.699997
2016-04-14,97.699997
2016-04-15,97.699997
2016-04-18,97.699997
2016-04-19,97.699997
2016-04-20,97.699997
2016-04-21,101.650002
2016-04-22,101.650002
2016-04-25,101.650002
2016-04-26,101.650002
2016-04-27,101.650002
2016-04-28,99.910004
2016-04-29,99.910004
2016-05-02,99.910004
2016-05-03,94.07
2016-05-04,94.07
2016-05-05,94.07
2016-05-06,94.07
2016-05-09,94.07
2016-05-10,94.07
2016-05-11,94.07
2016-05-12,94.07
2016-05-13,91.800003
2016-05-16,91.800003
2016-05-17,91.800003
2016-05-18,91.800003
2016-05-19,91.800003
2016-05-20,89.309998
2016-05-23,89.309998
2016-05-24,89.309998
2016-05-25,89.309998
2016-05-26,89.309998
2016-05-27,89.309998
2016-05-31,95.010002
2016-06-01,95.010002
2016-06-02,95.010002
2016-06-03,95.010002
2016-06-06,95.010002
2016-06-07,95.010002
2016-06-08,95.010002
2016-06-09,95.010002
2016-06-10,95.010002
2016-06-13,95.010002
2016-06-14,95.010002
2016-06-15,95.010002
2016-06-16,95.010002
2016-06-17,95.010002
2016-06-20,95.010002
2016-06-21,95.010002
2016-06-22,95.010002
2016-06-23,95.010002
2016-06-24,95.010002
2016-06-27,72.980003
2016-06-28,72.980003
2016-06-29,72.980003
2016-06-30,72.980003
2016-07-01,72.980003
2016-07-05,72.980003
2016-07-06,72.980003
2016-07-07,72.980003
2016-07-08,72.980003
2016-07-11,72.980003
2016-07-12,72.980003
2016-07-13,72.980003
2016-07-14,72.980003
2016-07-15,72.980003
2016-07-18,72.980003
2016-07-19,72.980003
2016-07-20,72.980003
2016-07-21,72.980003
2016-07-22,72.980003
2016-07-25,72.980003
2016-07-26,85.059998
2016-07-27,85.059998
2016-07-28,85.059998
2016-07-29,85.059998
2016-08-01,85.059998
2016-08-02,85.059998
2016-08-03,85.059998
2016-08-04,85.059998
2016-08-05,85.059998
2016-08-08,85.059998
2016-08-09,85.059998
2016-08-10,85.059998
2016-08-11,85.220001
2016-08-12,85.220001
2016-08-15,85.220001
2016-08-16,83.66999799999999
2016-08-17,83.66999799999999
2016-08-18,83.66999799999999
2016-08-19,83.66999799999999
2016-08-22,83.66999799999999
2016-08-23,83.66999799999999
2016-08-24,83.66999799999999
2016-08-25,83.66999799999999
2016-08-26,81.779999
2016-08-29,81.779999
2016-08-30,81.779999
2016-08-31,81.779999
2016-09-01,81.779999
2016-09-02,81.779999
2016-09-06,81.779999
2016-09-07,81.779999
2016-09-08,81.779999
2016-09-09,81.779999
2016-09-12,81.779999
2016-09-13,81.779999
2016-09-14,81.779999
2016-09-15,81.779999
2016-09-16,81.779999
2016-09-19,79.059998
2016-09-20,79.059998
2016-09-21,79.059998
2016-09-22,79.059998
2016-09-23,79.059998
2016-09-26,79.059998
2016-09-27,79.059998
2016-09-28,79.059998
2016-09-29,79.059998
2016-09-30,79.059998
2016-10-03,79.059998
2016-10-04,79.059998
2016-10-05,79.059998
2016-10-06,79.059998
2016-10-07,79.059998
2016-10-10,79.059998
2016-10-11,79.059998
2016-10-12,79.059998
2016-10-13,79.059998
2016-10-14,79.059998
2016-10-17,79.059998
2016-10-18,79.059998
2016-10-19,79.059998
2016-10-20,79.059998
2016-10-21,79.059998
2016-10-24,79.059998
2016-10-25,79.059998
2016-10-26,79.059998
2016-10-27,79.059998
2016-10-28,79.059998
2016-10-31,87.300003
2016-11-01,87.300003
2016-11-02,87.300003
2016-11-03,83.150002
2016-11-04,83.150002
2016-11-07,83.150002
2016-11-08,84.0
2016-11-09,84.0
2016-11-10,84.0
2016-11-11,84.0
2016-11-14,81.230003
2016-11-15,81.230003
2016-11-16,81.230003
2016-11-17,81.230003
2016-11-18,81.230003
2016-11-21,81.230003
2016-11-22,81.230003
2016-11-23,81.230003
2016-11-25,81.230003
2016-11-28,81.230003
2016-11-29,81.230003
2016-11-30,81.230003
2016-12-01,79.349998
2016-12-02,79.349998
2016-12-05,79.349998
2016-12-06,79.349998
2016-12-07,79.349998
2016-12-08,79.349998
2016-12-09,79.349998
2016-12-12,79.349998
2016-12-13,79.349998
2016-12-14,79.349998
2016-12-15,79.349998
2016-12-16,79.349998
2016-12-19,79.349998
2016-12-20,89.486
2016-12-21,89.486
2016-12-22,89.486
2016-12-23,89.486
2016-12-27,89.486
2016-12-28,89.486
2016-12-29,89.486
2016-12-30,89.486
2017-01-03,89.486
2017-01-04,89.486
2017-01-05,89.486
2017-01-06,89.486
2017-01-09,93.099998
2017-01-10,93.099998
2017-01-11,93.099998
2017-01-12,93.099998
2017-01-13,93.099998
2017-01-17,93.099998
2017-01-18,93.099998
2017-01-19,93.099998
2017-01-20,93.099998
2017-01-23,93.099998
2017-01-24,93.0
2017-01-25,93.0
2017-01-26,93.0
2017-01-27,93.0
2017-01-30,93.0
2017-01-31,93.0
2017-02-01,93.0
2017-02-02,93.0
2017-02-03,93.0
2017-02-06,93.0
2017-02-07,93.0
2017-02-08,88.754997
2017-02-09,88.754997
2017-02-10,88.754997
2017-02-13,88.754997
2017-02-14,88.754997
2017-02-15,88.754997
2017-02-16,88.754997
2017-02-17,92.120003
2017-02-21,92.120003
2017-02-22,92.120003
2017-02-23,92.120003
2017-02-24,92.120003
2017-02-27,92.120003
2017-02-28,92.120003
2017-03-01,92.120003
2017-03-02,92.120003
2017-03-03,92.120003
2017-03-06,92.120003
2017-03-07,92.120003
2017-03-08,92.120003
2017-03-09,92.120003
2017-03-10,92.120003
2017-03-13,92.120003
2017-03-14,92.120003
2017-03-15,86.099998
2017-03-16,86.099998
2017-03-17,86.099998
2017-03-20,86.099998
2017-03-21,86.099998
2017-03-22,86.099998
2017-03-23,86.099998
2017-03-24,86.099998
2017-03-27,86.099998
2017-03-28,86.099998
2017-03-29,86.099998
2017-03-30,86.099998
2017-03-31,86.099998
2017-04-03,86.099998
2017-04-04,86.099998
2017-04-05,86.099998
2017-04-06,86.099998
2017-04-07,85.050003
2017-04-10,85.050003
2017-04-11,85.050003
2017-04-12,85.050003
2017-04-13,85.050003
2017-04-17,85.050003
