Date,ACGL
1996-01-23,2.277778
1996-01-24,2.277778
1996-01-25,2.277778
1996-01-26,2.263889
1996-01-29,2.277778
1996-01-30,2.263889
1996-01-31,2.263889
1996-02-01,2.236111
1996-02-02,2.277778
1996-02-05,2.222222
1996-02-06,2.277778
1996-02-07,2.277778
1996-02-08,2.222222
1996-02-09,2.277778
1996-02-12,2.222222
1996-02-13,2.236111
1996-02-14,2.222222
1996-02-15,2.222222
1996-02-16,2.201389
1996-02-20,2.208333
1996-02-21,2.236111
1996-02-22,2.236111
1996-02-23,2.222222
1996-02-26,2.222222
1996-02-27,2.222222
1996-02-28,2.25
1996-02-29,2.25
1996-03-01,2.236111
1996-03-04,2.25
1996-03-05,2.243056
1996-03-06,2.236111
1996-03-07,2.236111
1996-03-08,2.222222
1996-03-11,2.236111
1996-03-12,2.236111
1996-03-13,2.236111
1996-03-14,2.208333
1996-03-15,2.208333
1996-03-18,2.277778
1996-03-19,2.277778
1996-03-20,2.222222
1996-03-21,2.263889
1996-03-22,2.236111
1996-03-25,2.236111
1996-03-26,2.208333
1996-03-27,2.208333
1996-03-28,2.208333
1996-03-29,2.277778
1996-04-01,2.236111
1996-04-02,2.236111
1996-04-03,2.222222
1996-04-04,2.222222
1996-04-08,2.222222
1996-04-09,2.25
1996-04-10,2.222222
1996-04-11,2.180556
1996-04-12,2.194444
1996-04-15,2.180556
1996-04-16,2.180556
1996-04-17,2.208333
1996-04-18,2.180556
1996-04-19,2.180556
1996-04-22,2.180556
1996-04-23,2.194444
1996-04-24,2.180556
1996-04-25,2.180556
1996-04-26,2.194444
1996-04-29,2.208333
1996-04-30,2.208333
1996-05-01,2.236111
1996-05-02,2.236111
1996-05-03,2.194444
1996-05-06,2.236111
1996-05-07,2.236111
1996-05-08,2.236111
1996-05-09,2.194444
1996-05-10,2.194444
1996-05-13,2.236111
1996-05-14,2.194444
1996-05-15,2.194444
1996-05-16,2.194444
1996-05-17,2.208333
1996-05-20,2.208333
1996-05-21,2.194444
1996-05-22,2.208333
1996-05-23,2.201389
1996-05-24,2.194444
1996-05-28,2.222222
1996-05-29,2.180556
1996-05-30,2.166667
1996-05-31,2.194444
1996-06-03,2.180556
1996-06-04,2.180556
1996-06-05,2.194444
1996-06-06,2.166667
1996-06-07,2.166667
1996-06-10,2.173611
1996-06-11,2.125
1996-06-12,2.131944
1996-06-13,2.125
1996-06-14,2.125
1996-06-17,2.152778
1996-06-18,2.173611
1996-06-19,2.138889
1996-06-20,2.138889
1996-06-21,2.166667
1996-06-24,2.180556
1996-06-25,2.152778
1996-06-26,2.152778
1996-06-27,2.166667
1996-06-28,2.180556
1996-07-01,2.180556
1996-07-02,2.180556
1996-07-03,2.111111
1996-07-05,2.138889
1996-07-08,2.111111
1996-07-09,2.097222
1996-07-10,1.888889
1996-07-11,1.9444439999999998
1996-07-12,2.013889
1996-07-15,1.986111
1996-07-16,1.986111
1996-07-17,1.9722220000000001
1996-07-18,1.958333
1996-07-19,1.958333
1996-07-22,1.9444439999999998
1996-07-23,1.9444439999999998
1996-07-24,1.9305560000000002
1996-07-25,1.9305560000000002
1996-07-26,1.9305560000000002
1996-07-29,1.958333
1996-07-30,1.9444439999999998
1996-07-31,1.9305560000000002
1996-08-01,1.9722220000000001
1996-08-02,1.9722220000000001
1996-08-05,1.9444439999999998
1996-08-06,1.9444439999999998
1996-08-07,1.9444439999999998
1996-08-08,1.958333
1996-08-09,1.958333
1996-08-12,1.9722220000000001
1996-08-13,1.9722220000000001
1996-08-14,1.958333
1996-08-15,1.9305560000000002
1996-08-16,1.9444439999999998
1996-08-19,1.9305560000000002
1996-08-20,1.875
1996-08-21,1.8472220000000001
1996-08-22,1.861111
1996-08-23,1.833333
1996-08-26,1.875
1996-08-27,1.861111
1996-08-28,1.875
1996-08-29,1.875
1996-08-30,1.875
1996-09-03,1.8472220000000001
1996-09-04,1.861111
1996-09-05,1.888889
1996-09-06,1.861111
1996-09-09,1.875
1996-09-10,1.861111
1996-09-11,1.875
1996-09-12,1.888889
1996-09-13,1.916667
1996-09-16,1.888889
1996-09-17,1.9722220000000001
1996-09-18,2.152778
1996-09-19,2.236111
1996-09-20,2.222222
1996-09-23,2.138889
1996-09-24,2.125
1996-09-25,2.111111
1996-09-26,2.111111
1996-09-27,2.111111
1996-09-30,2.111111
1996-10-01,2.083333
1996-10-02,2.083333
1996-10-03,2.055556
1996-10-04,1.9305560000000002
1996-10-07,1.9444439999999998
1996-10-08,1.986111
1996-10-09,1.9444439999999998
1996-10-10,2.0
1996-10-11,2.0
1996-10-14,2.006944
1996-10-15,2.041667
1996-10-16,2.041667
1996-10-17,2.041667
1996-10-18,2.041667
1996-10-21,2.041667
1996-10-22,2.027778
1996-10-23,2.027778
1996-10-24,2.027778
1996-10-25,2.027778
1996-10-28,2.013889
1996-10-29,1.916667
1996-10-30,1.916667
1996-10-31,2.0
1996-11-01,2.027778
1996-11-04,2.027778
1996-11-05,1.958333
1996-11-06,1.958333
1996-11-07,1.986111
1996-11-08,2.0
1996-11-11,2.027778
1996-11-12,2.0
1996-11-13,1.958333
1996-11-14,1.958333
1996-11-15,1.9444439999999998
1996-11-18,1.958333
1996-11-19,1.958333
1996-11-20,1.958333
1996-11-21,1.9444439999999998
1996-11-22,1.9444439999999998
1996-11-25,1.9444439999999998
1996-11-26,1.9444439999999998
1996-11-27,1.9444439999999998
1996-11-29,1.958333
1996-12-02,1.9722220000000001
1996-12-03,1.958333
1996-12-04,1.9027779999999999
1996-12-05,1.895833
1996-12-06,1.895833
1996-12-09,1.916667
1996-12-10,1.916667
1996-12-11,1.916667
1996-12-12,1.9305560000000002
1996-12-13,1.9027779999999999
1996-12-16,1.8472220000000001
1996-12-17,1.791667
1996-12-18,1.8472220000000001
1996-12-19,1.958333
1996-12-20,1.951389
1996-12-23,2.013889
1996-12-24,2.013889
1996-12-26,2.055556
1996-12-27,2.055556
1996-12-30,2.125
1996-12-31,2.152778
1997-01-02,2.069444
1997-01-03,2.083333
1997-01-06,2.076389
1997-01-07,2.076389
1997-01-08,2.0
1997-01-09,1.986111
1997-01-10,1.986111
1997-01-13,1.958333
1997-01-14,1.888889
1997-01-15,1.8194439999999998
1997-01-16,1.833333
1997-01-17,1.8194439999999998
1997-01-20,1.833333
1997-01-21,1.8194439999999998
1997-01-22,1.8194439999999998
1997-01-23,1.8472220000000001
1997-01-24,1.8055560000000002
1997-01-27,1.826389
1997-01-28,1.8194439999999998
1997-01-29,1.8194439999999998
1997-01-30,1.8472220000000001
1997-01-31,1.8472220000000001
1997-02-03,1.8472220000000001
1997-02-04,1.8472220000000001
1997-02-05,1.888889
1997-02-06,1.875
1997-02-07,1.875
1997-02-10,1.875
1997-02-11,1.9444439999999998
1997-02-12,1.888889
1997-02-13,1.888889
1997-02-14,1.888889
1997-02-18,1.875
1997-02-19,1.888889
1997-02-20,1.861111
1997-02-21,1.888889
1997-02-24,1.888889
1997-02-25,1.888889
1997-02-26,1.861111
1997-02-27,1.861111
1997-02-28,1.826389
1997-03-03,1.888889
1997-03-04,1.875
1997-03-05,1.875
1997-03-06,1.916667
1997-03-07,1.895833
1997-03-10,1.9305560000000002
1997-03-11,1.9444439999999998
1997-03-12,1.951389
1997-03-13,1.9444439999999998
1997-03-14,1.958333
1997-03-17,1.9027779999999999
1997-03-18,1.888889
1997-03-19,1.888889
1997-03-20,1.916667
1997-03-21,1.916667
1997-03-24,1.888889
1997-03-25,1.888889
1997-03-26,1.888889
1997-03-27,1.861111
1997-03-31,1.888889
1997-04-01,1.916667
1997-04-02,1.888889
1997-04-03,1.833333
1997-04-04,1.875
1997-04-07,1.791667
1997-04-08,1.875
1997-04-09,1.875
1997-04-10,1.875
1997-04-11,1.8819439999999998
1997-04-14,1.888889
1997-04-15,1.875
1997-04-16,1.8472220000000001
1997-04-17,1.888889
1997-04-18,1.916667
1997-04-21,1.916667
1997-04-22,1.916667
1997-04-23,1.9305560000000002
1997-04-24,1.9444439999999998
1997-04-25,2.0
1997-04-28,2.069444
1997-04-29,2.097222
1997-04-30,2.111111
1997-05-01,2.027778
1997-05-02,2.013889
1997-05-05,2.013889
1997-05-06,2.013889
1997-05-07,1.9722220000000001
1997-05-08,1.9722220000000001
1997-05-09,1.9722220000000001
1997-05-12,2.027778
1997-05-13,2.027778
1997-05-14,2.138889
1997-05-15,2.111111
1997-05-16,2.152778
1997-05-19,2.111111
1997-05-20,2.138889
1997-05-21,2.111111
1997-05-22,2.111111
1997-05-23,2.125
1997-05-27,2.138889
1997-05-28,2.125
1997-05-29,2.111111
1997-05-30,2.111111
1997-06-02,2.125
1997-06-03,2.041667
1997-06-04,2.027778
1997-06-05,2.027778
1997-06-06,2.027778
1997-06-09,2.055556
1997-06-10,2.041667
1997-06-11,2.104167
1997-06-12,2.138889
1997-06-13,2.166667
1997-06-16,2.138889
1997-06-17,2.138889
1997-06-18,2.180556
1997-06-19,2.222222
1997-06-20,2.222222
1997-06-23,2.222222
1997-06-24,2.291667
1997-06-25,2.222222
1997-06-26,2.291667
1997-06-27,2.305556
1997-06-30,2.333333
1997-07-01,2.361111
1997-07-02,2.395833
1997-07-03,2.416667
1997-07-07,2.430556
1997-07-08,2.458333
1997-07-09,2.458333
1997-07-10,2.375
1997-07-11,2.402778
1997-07-14,2.416667
1997-07-15,2.388889
1997-07-16,2.416667
1997-07-17,2.430556
1997-07-18,2.402778
1997-07-21,2.402778
1997-07-22,2.375
1997-07-23,2.416667
1997-07-24,2.388889
1997-07-25,2.416667
1997-07-28,2.347222
1997-07-29,2.305556
1997-07-30,2.333333
1997-07-31,2.375
1997-08-01,2.305556
1997-08-04,2.375
1997-08-05,2.375
1997-08-06,2.305556
1997-08-07,2.340278
1997-08-08,2.305556
1997-08-11,2.333333
1997-08-12,2.277778
1997-08-13,2.333333
1997-08-14,2.416667
1997-08-15,2.388889
1997-08-18,2.409722
1997-08-19,2.402778
1997-08-20,2.416667
1997-08-21,2.416667
1997-08-22,2.416667
1997-08-25,2.416667
1997-08-26,2.388889
1997-08-27,2.430556
1997-08-28,2.402778
1997-08-29,2.486111
1997-09-02,2.486111
1997-09-03,2.486111
1997-09-04,2.513889
1997-09-05,2.513889
1997-09-08,2.583333
1997-09-09,2.569444
1997-09-10,2.583333
1997-09-11,2.569444
1997-09-12,2.569444
1997-09-15,2.583333
1997-09-16,2.576389
1997-09-17,2.565972
1997-09-18,2.583333
1997-09-19,2.555556
1997-09-22,2.583333
1997-09-23,2.583333
1997-09-24,2.583333
1997-09-25,2.583333
1997-09-26,2.527778
1997-09-29,2.583333
1997-09-30,2.555556
1997-10-01,2.555556
1997-10-02,2.5625
1997-10-03,2.583333
1997-10-06,2.5625
1997-10-07,2.5625
1997-10-08,2.597222
1997-10-09,2.583333
1997-10-10,2.597222
1997-10-13,2.513889
1997-10-14,2.555556
1997-10-15,2.555556
1997-10-16,2.576389
1997-10-17,2.597222
1997-10-20,2.569444
1997-10-21,2.534722
1997-10-22,2.583333
1997-10-23,2.513889
1997-10-24,2.597222
1997-10-27,2.472222
1997-10-28,2.472222
1997-10-29,2.527778
1997-10-30,2.444444
1997-10-31,2.527778
1997-11-03,2.472222
1997-11-04,2.527778
1997-11-05,2.583333
1997-11-06,2.541667
1997-11-07,2.472222
1997-11-10,2.486111
1997-11-11,2.513889
1997-11-12,2.513889
1997-11-13,2.493056
1997-11-14,2.472222
1997-11-17,2.472222
1997-11-18,2.555556
1997-11-19,2.555556
1997-11-20,2.472222
1997-11-21,2.555556
1997-11-24,2.569444
1997-11-25,2.513889
1997-11-26,2.472222
1997-11-28,2.555556
1997-12-01,2.555556
1997-12-02,2.597222
1997-12-03,2.597222
1997-12-04,2.583333
1997-12-05,2.583333
1997-12-08,2.597222
1997-12-09,2.597222
1997-12-10,2.569444
1997-12-11,2.486111
1997-12-12,2.472222
1997-12-15,2.486111
1997-12-16,2.430556
1997-12-17,2.430556
1997-12-18,2.402778
1997-12-19,2.451389
1997-12-22,2.402778
1997-12-23,2.479167
1997-12-24,2.479167
1997-12-26,2.458333
1997-12-29,2.597222
1997-12-30,2.597222
1997-12-31,2.472222
1998-01-02,2.611111
1998-01-05,2.666667
1998-01-06,2.569444
1998-01-07,2.597222
1998-01-08,2.333333
1998-01-09,2.305556
1998-01-12,2.319444
1998-01-13,2.333333
1998-01-14,2.333333
1998-01-15,2.388889
1998-01-16,2.520833
1998-01-20,2.527778
1998-01-21,2.555556
1998-01-22,2.555556
1998-01-23,2.503472
1998-01-26,2.555556
1998-01-27,2.555556
1998-01-28,2.513889
1998-01-29,2.569444
1998-01-30,2.472222
1998-02-02,2.569444
1998-02-03,2.555556
1998-02-04,2.472222
1998-02-05,2.5
1998-02-06,2.583333
1998-02-09,2.555556
1998-02-10,2.458333
1998-02-11,2.472222
1998-02-12,2.416667
1998-02-13,2.472222
1998-02-17,2.538194
1998-02-18,2.569444
1998-02-19,2.559028
1998-02-20,2.527778
1998-02-23,2.472222
1998-02-24,2.555556
1998-02-25,2.569444
1998-02-26,2.611111
1998-02-27,2.597222
1998-03-02,2.569444
1998-03-03,2.569444
1998-03-04,2.569444
1998-03-05,2.513889
1998-03-06,2.652778
1998-03-09,2.611111
1998-03-10,2.569444
1998-03-11,2.583333
1998-03-12,2.583333
1998-03-13,2.611111
1998-03-16,2.604167
1998-03-17,2.611111
1998-03-18,2.597222
1998-03-19,2.5625
1998-03-20,2.569444
1998-03-23,2.597222
1998-03-24,2.569444
1998-03-25,2.555556
1998-03-26,2.611111
1998-03-27,2.652778
1998-03-30,2.625
1998-03-31,2.666667
1998-04-01,2.659722
1998-04-02,2.791667
1998-04-03,2.638889
1998-04-06,2.666667
1998-04-07,2.666667
1998-04-08,2.666667
1998-04-09,2.652778
1998-04-13,2.777778
1998-04-14,2.791667
1998-04-15,2.791667
1998-04-16,2.722222
1998-04-17,2.708333
1998-04-20,2.694444
1998-04-21,2.694444
1998-04-22,2.708333
1998-04-23,2.694444
1998-04-24,2.791667
1998-04-27,2.763889
1998-04-28,2.770833
1998-04-29,2.791667
1998-04-30,2.784722
1998-05-01,2.791667
1998-05-04,2.784722
1998-05-05,2.680556
1998-05-06,2.725694
1998-05-07,2.645833
1998-05-08,2.680556
1998-05-11,2.583333
1998-05-12,2.611111
1998-05-13,2.611111
1998-05-14,2.583333
1998-05-15,2.638889
1998-05-18,2.677083
1998-05-19,2.708333
1998-05-20,2.680556
1998-05-21,2.722222
1998-05-22,2.666667
1998-05-26,2.638889
1998-05-27,2.680556
1998-05-28,2.722222
1998-05-29,2.763889
1998-06-01,2.680556
1998-06-02,2.611111
1998-06-03,2.631944
1998-06-04,2.680556
1998-06-05,2.694444
1998-06-08,2.6875
1998-06-09,2.694444
1998-06-10,2.680556
1998-06-11,2.611111
1998-06-12,2.597222
1998-06-15,2.555556
1998-06-16,2.590278
1998-06-17,2.583333
1998-06-18,2.625
1998-06-19,2.652778
1998-06-22,2.763889
1998-06-23,2.770833
1998-06-24,2.763889
1998-06-25,2.763889
1998-06-26,2.777778
1998-06-29,2.722222
1998-06-30,2.770833
1998-07-01,2.75
1998-07-02,2.680556
1998-07-06,2.722222
1998-07-07,2.729167
1998-07-08,2.777778
1998-07-09,2.743056
1998-07-10,2.777778
1998-07-13,2.75
1998-07-14,2.777778
1998-07-15,2.75
1998-07-16,2.777778
1998-07-17,2.75
1998-07-20,2.791667
1998-07-21,2.763889
1998-07-22,2.78125
1998-07-23,2.75
1998-07-24,2.763889
1998-07-27,2.75
1998-07-28,2.777778
1998-07-29,2.777778
1998-07-30,2.75
1998-07-31,2.763889
1998-08-03,2.75
1998-08-04,2.756944
1998-08-05,2.75
1998-08-06,2.777778
1998-08-07,2.777778
1998-08-10,2.763889
1998-08-11,2.777778
1998-08-12,2.75
1998-08-13,2.777778
1998-08-14,2.777778
1998-08-17,2.75
1998-08-18,2.736111
1998-08-19,2.763889
1998-08-20,2.756944
1998-08-21,2.555556
1998-08-24,2.402778
1998-08-25,2.472222
1998-08-26,2.458333
1998-08-27,2.416667
1998-08-28,2.472222
1998-08-31,2.416667
1998-09-01,2.444444
1998-09-02,2.555556
1998-09-03,2.5
1998-09-04,2.416667
1998-09-08,2.368056
1998-09-09,2.333333
1998-09-10,2.3125
1998-09-11,2.222222
1998-09-14,2.236111
1998-09-15,2.555556
1998-09-16,2.3125
1998-09-17,2.333333
1998-09-18,2.652778
1998-09-21,2.576389
1998-09-22,2.565972
1998-09-23,2.666667
1998-09-24,2.652778
1998-09-25,2.611111
1998-09-28,2.555556
1998-09-29,2.555556
1998-09-30,2.444444
1998-10-01,2.388889
1998-10-02,2.326389
1998-10-05,2.333333
1998-10-06,2.347222
1998-10-07,2.291667
1998-10-08,2.125
1998-10-09,2.277778
1998-10-12,2.347222
1998-10-13,2.215278
1998-10-14,2.194444
1998-10-15,2.138889
1998-10-16,2.201389
1998-10-19,2.388889
1998-10-20,2.402778
1998-10-21,2.388889
1998-10-22,2.277778
1998-10-23,2.388889
1998-10-26,2.388889
1998-10-27,2.222222
1998-10-28,2.319444
1998-10-29,2.25
1998-10-30,2.305556
1998-11-02,2.333333
1998-11-03,2.444444
1998-11-04,2.472222
1998-11-05,2.53125
1998-11-06,2.506944
1998-11-09,2.583333
1998-11-10,2.5
1998-11-11,2.5
1998-11-12,2.493056
1998-11-13,2.555556
1998-11-16,2.486111
1998-11-17,2.493056
1998-11-18,2.444444
1998-11-19,2.375
1998-11-20,2.333333
1998-11-23,2.416667
1998-11-24,2.395833
1998-11-25,2.416667
1998-11-27,2.416667
1998-11-30,2.388889
1998-12-01,2.347222
1998-12-02,2.333333
1998-12-03,2.361111
1998-12-04,2.277778
1998-12-07,2.25
1998-12-08,2.347222
1998-12-09,2.319444
1998-12-10,2.333333
1998-12-11,2.333333
1998-12-14,2.229167
1998-12-15,2.326389
1998-12-16,2.333333
1998-12-17,2.388889
1998-12-18,2.361111
1998-12-21,2.333333
1998-12-22,2.25
1998-12-23,2.361111
1998-12-24,2.347222
1998-12-28,2.361111
1998-12-29,2.333333
1998-12-30,2.347222
1998-12-31,2.416667
1999-01-04,2.484375
1999-01-05,2.388889
1999-01-06,2.388889
1999-01-07,2.375
1999-01-08,2.361111
1999-01-11,2.25
1999-01-12,2.194444
1999-01-13,2.291667
1999-01-14,2.319444
1999-01-15,2.388889
1999-01-19,2.395833
1999-01-20,2.354167
1999-01-21,2.305556
1999-01-22,2.319444
1999-01-25,2.263889
1999-01-26,2.375
1999-01-27,2.347222
1999-01-28,2.277778
1999-01-29,2.277778
1999-02-01,2.236111
1999-02-02,2.375
1999-02-03,2.361111
1999-02-04,2.222222
1999-02-05,2.263889
1999-02-08,2.222222
1999-02-09,2.291667
1999-02-10,2.170139
1999-02-11,2.166667
1999-02-12,2.111111
1999-02-16,2.125
1999-02-17,1.9444439999999998
1999-02-18,2.013889
1999-02-19,2.013889
1999-02-22,2.0
1999-02-23,2.083333
1999-02-24,2.013889
1999-02-25,2.013889
1999-02-26,2.111111
1999-03-01,2.222222
1999-03-02,2.4375
1999-03-03,2.333333
1999-03-04,2.368056
1999-03-05,2.1875
1999-03-08,2.0
1999-03-09,2.041667
1999-03-10,2.0
1999-03-11,1.9444439999999998
1999-03-12,1.916667
1999-03-15,1.8125
1999-03-16,1.791667
1999-03-17,1.7777779999999999
1999-03-18,1.75
1999-03-19,1.513889
1999-03-22,1.527778
1999-03-23,1.555556
1999-03-24,1.8472220000000001
1999-03-25,1.666667
1999-03-26,1.708333
1999-03-29,1.666667
1999-03-30,1.75
1999-03-31,1.6805560000000002
1999-04-01,1.6527779999999999
1999-04-05,1.611111
1999-04-06,1.611111
1999-04-07,1.638889
1999-04-08,1.6944439999999998
1999-04-09,1.6527779999999999
1999-04-12,1.555556
1999-04-13,1.569444
1999-04-14,1.590278
1999-04-15,1.666667
1999-04-16,1.597222
1999-04-19,1.666667
1999-04-20,1.6944439999999998
1999-04-21,1.6944439999999998
1999-04-22,1.673611
1999-04-23,1.7222220000000001
1999-04-26,1.7222220000000001
1999-04-27,1.625
1999-04-28,1.638889
1999-04-29,1.666667
1999-04-30,1.611111
1999-05-03,1.666667
1999-05-04,1.6875
1999-05-05,1.763889
1999-05-06,1.770833
1999-05-07,1.7222220000000001
1999-05-10,1.7777779999999999
1999-05-11,1.7152779999999999
1999-05-12,1.638889
1999-05-13,1.763889
1999-05-14,1.8055560000000002
1999-05-17,1.7847220000000001
1999-05-18,1.7777779999999999
1999-05-19,1.736111
1999-05-20,1.875
1999-05-21,1.7430560000000002
1999-05-24,1.7777779999999999
1999-05-25,1.8055560000000002
1999-05-26,1.736111
1999-05-27,1.7777779999999999
1999-05-28,1.7777779999999999
1999-06-01,1.618056
1999-06-02,1.7222220000000001
1999-06-03,1.736111
1999-06-04,1.6805560000000002
1999-06-07,1.666667
1999-06-08,1.75
1999-06-09,1.75
1999-06-10,1.8055560000000002
1999-06-11,1.7777779999999999
1999-06-14,1.708333
1999-06-15,1.7152779999999999
1999-06-16,1.736111
1999-06-17,1.770833
1999-06-18,1.736111
1999-06-21,1.7777779999999999
1999-06-22,1.7222220000000001
1999-06-23,1.6805560000000002
1999-06-24,1.666667
1999-06-25,1.708333
1999-06-28,1.645833
1999-06-29,1.638889
1999-06-30,1.5
1999-07-01,1.611111
1999-07-02,1.611111
1999-07-06,1.555556
1999-07-07,1.555556
1999-07-08,1.53125
1999-07-09,1.527778
1999-07-12,1.513889
1999-07-13,1.527778
1999-07-14,1.548611
1999-07-15,1.597222
1999-07-16,1.555556
1999-07-19,1.555556
1999-07-20,1.555556
1999-07-21,1.5
1999-07-22,1.583333
1999-07-23,1.569444
1999-07-26,1.527778
1999-07-27,1.555556
1999-07-28,1.569444
1999-07-29,1.583333
1999-07-30,1.555556
1999-08-02,1.611111
1999-08-03,1.611111
1999-08-04,1.590278
1999-08-05,1.611111
1999-08-06,1.586806
1999-08-09,1.611111
1999-08-10,1.6944439999999998
1999-08-11,1.7152779999999999
1999-08-12,1.7152779999999999
1999-08-13,1.6597220000000001
1999-08-16,1.666667
1999-08-17,1.7152779999999999
1999-08-18,1.736111
1999-08-19,1.7569439999999998
1999-08-20,1.736111
1999-08-23,1.736111
1999-08-24,1.6875
1999-08-25,1.673611
1999-08-26,1.708333
1999-08-27,1.673611
1999-08-30,1.673611
1999-08-31,1.666667
1999-09-01,1.666667
1999-09-02,1.6597220000000001
1999-09-03,1.6597220000000001
1999-09-07,1.673611
1999-09-08,1.6527779999999999
1999-09-09,1.666667
1999-09-10,1.666667
1999-09-13,1.666667
1999-09-14,1.583333
1999-09-15,1.541667
1999-09-16,1.513889
1999-09-17,1.527778
1999-09-20,1.555556
1999-09-21,1.527778
1999-09-22,1.527778
1999-09-23,1.541667
1999-09-24,1.527778
1999-09-27,1.527778
1999-09-28,1.527778
1999-09-29,1.583333
1999-09-30,1.736111
1999-10-01,1.6944439999999998
1999-10-04,1.6527779999999999
1999-10-05,1.6527779999999999
1999-10-06,1.583333
1999-10-07,1.597222
1999-10-08,1.583333
1999-10-11,1.583333
1999-10-12,1.597222
1999-10-13,1.597222
1999-10-14,1.583333
1999-10-15,1.510417
1999-10-18,1.576389
1999-10-19,1.451389
1999-10-20,1.472222
1999-10-21,1.444444
1999-10-22,1.486111
1999-10-25,1.527778
1999-10-26,1.526042
1999-10-27,1.486111
1999-10-28,1.513889
1999-10-29,1.451389
1999-11-01,1.451389
1999-11-02,1.493056
1999-11-03,1.472222
1999-11-04,1.472222
1999-11-05,1.541667
1999-11-08,1.486111
1999-11-09,1.527778
1999-11-10,1.486111
1999-11-11,1.451389
1999-11-12,1.402778
1999-11-15,1.423611
1999-11-16,1.416667
1999-11-17,1.375
1999-11-18,1.416667
1999-11-19,1.416667
1999-11-22,1.416667
1999-11-23,1.361111
1999-11-24,1.340278
1999-11-26,1.333333
1999-11-29,1.333333
1999-11-30,1.4375
1999-12-01,1.388889
1999-12-02,1.458333
1999-12-03,1.434028
1999-12-06,1.361111
1999-12-07,1.333333
1999-12-08,1.333333
1999-12-09,1.291667
1999-12-10,1.305556
1999-12-13,1.277778
1999-12-14,1.263889
1999-12-15,1.319444
1999-12-16,1.277778
1999-12-17,1.291667
1999-12-20,1.277778
1999-12-21,1.361111
1999-12-22,1.333333
1999-12-23,1.291667
1999-12-27,1.402778
1999-12-28,1.409722
1999-12-29,1.430556
1999-12-30,1.444444
1999-12-31,1.402778
2000-01-03,1.277778
2000-01-04,1.270833
2000-01-05,1.388889
2000-01-06,1.375
2000-01-07,1.451389
2000-01-10,1.5
2000-01-11,1.513889
2000-01-12,1.513889
2000-01-13,1.583333
2000-01-14,1.6527779999999999
2000-01-18,1.7222220000000001
2000-01-19,1.763889
2000-01-20,1.7222220000000001
2000-01-21,1.736111
2000-01-24,1.7222220000000001
2000-01-25,1.7152779999999999
2000-01-26,1.6805560000000002
2000-01-27,1.701389
2000-01-28,1.6805560000000002
2000-01-31,1.625
2000-02-01,1.569444
2000-02-02,1.5625
2000-02-03,1.527778
2000-02-04,1.555556
2000-02-07,1.611111
2000-02-08,1.638889
2000-02-09,1.611111
2000-02-10,1.611111
2000-02-11,1.576389
2000-02-14,1.565972
2000-02-15,1.590278
2000-02-16,1.618056
2000-02-17,1.6493060000000002
2000-02-18,1.583333
2000-02-22,1.555556
2000-02-23,1.583333
2000-02-24,1.6597220000000001
2000-02-25,1.555556
2000-02-28,1.611111
2000-02-29,1.6944439999999998
2000-03-01,1.6527779999999999
2000-03-02,1.666667
2000-03-03,1.666667
2000-03-06,1.6527779999999999
2000-03-07,1.6597220000000001
2000-03-08,1.6597220000000001
2000-03-09,1.670139
2000-03-10,1.6597220000000001
