Date,WOSCF
2010-11-08,28.511087
2010-11-09,28.511087
2010-11-10,28.511087
2010-11-11,28.511087
2010-11-12,30.042238
2010-11-15,30.042238
2010-11-16,30.042238
2010-11-17,29.197466
2010-11-18,29.197466
2010-11-19,29.197466
2010-11-22,29.197466
2010-11-23,29.197466
2010-11-24,29.176346000000002
2010-11-26,29.176346000000002
2010-11-29,29.176346000000002
2010-11-30,29.176346000000002
2010-12-01,28.521646
2010-12-02,28.521646
2010-12-03,28.521646
2010-12-06,28.521646
2010-12-07,28.521646
2010-12-08,28.521646
2010-12-09,28.521646
2010-12-10,28.521646
2010-12-13,28.521646
2010-12-14,28.521646
2010-12-15,28.521646
2010-12-16,28.521646
2010-12-17,28.521646
2010-12-20,28.521646
2010-12-21,28.521646
2010-12-22,28.521646
2010-12-23,28.521646
2010-12-27,32.734951
2010-12-28,32.734951
2010-12-29,32.734951
2010-12-30,32.734951
2010-12-31,32.734951
2011-01-03,32.734951
2011-01-04,32.734951
2011-01-05,32.734951
2011-01-06,32.734951
2011-01-07,32.734951
2011-01-10,32.734951
2011-01-11,36.430836
2011-01-12,36.272438
2011-01-13,36.272438
2011-01-14,36.272438
2011-01-18,36.536429999999996
2011-01-19,36.536429999999996
2011-01-20,36.536429999999996
2011-01-21,36.536429999999996
2011-01-24,36.536429999999996
2011-01-25,36.536429999999996
2011-01-26,36.536429999999996
2011-01-27,36.536429999999996
2011-01-28,36.536429999999996
2011-01-31,36.536429999999996
2011-02-01,36.536429999999996
2011-02-02,37.17001
2011-02-03,37.17001
2011-02-04,37.17001
2011-02-07,37.17001
2011-02-08,37.486801
2011-02-09,37.486801
2011-02-10,37.486801
2011-02-11,37.486801
2011-02-14,37.486801
2011-02-15,37.486801
2011-02-16,37.486801
2011-02-17,37.486801
2011-02-18,37.486801
2011-02-22,37.486801
2011-02-23,37.486801
2011-02-24,37.486801
2011-02-25,37.486801
2011-02-28,37.486801
2011-03-01,37.486801
2011-03-02,37.486801
2011-03-03,37.486801
2011-03-04,37.486801
2011-03-07,36.430836
2011-03-08,36.430836
2011-03-09,36.430836
2011-03-10,36.853221999999995
2011-03-11,36.853221999999995
2011-03-14,36.853221999999995
2011-03-15,36.853221999999995
2011-03-16,36.853221999999995
2011-03-17,36.853221999999995
2011-03-18,36.853221999999995
2011-03-21,36.853221999999995
2011-03-22,36.853221999999995
2011-03-23,36.853221999999995
2011-03-24,36.853221999999995
2011-03-25,36.853221999999995
2011-03-28,36.853221999999995
2011-03-29,36.853221999999995
2011-03-30,36.853221999999995
2011-03-31,36.853221999999995
2011-04-01,36.853221999999995
2011-04-04,36.00845
2011-04-05,36.00845
2011-04-06,36.958816999999996
2011-04-07,36.958816999999996
2011-04-08,36.958816999999996
2011-04-11,36.958816999999996
2011-04-12,36.958816999999996
2011-04-13,36.958816999999996
2011-04-14,36.958816999999996
2011-04-15,36.958816999999996
2011-04-18,34.846886
2011-04-19,34.846886
2011-04-20,34.846886
2011-04-21,34.846886
2011-04-25,34.846886
2011-04-26,34.846886
2011-04-27,34.846886
2011-04-28,34.846886
2011-04-29,34.846886
2011-05-02,34.846886
2011-05-03,34.846886
2011-05-04,34.846886
2011-05-05,34.846886
2011-05-06,34.846886
2011-05-09,36.430836
2011-05-10,36.430836
2011-05-11,36.430836
2011-05-12,36.430836
2011-05-13,36.430836
2011-05-16,36.430836
2011-05-17,36.430836
2011-05-18,34.846886
2011-05-19,34.846886
2011-05-20,34.846886
2011-05-23,34.846886
2011-05-24,34.846886
2011-05-25,33.579727
2011-05-26,33.579727
2011-05-27,33.579727
2011-05-31,33.579727
2011-06-01,33.579727
2011-06-02,33.579727
2011-06-03,33.579727
2011-06-06,33.579727
2011-06-07,33.579727
2011-06-08,33.579727
2011-06-09,33.579727
2011-06-10,33.579727
2011-06-13,33.579727
2011-06-14,33.579727
2011-06-15,33.579727
2011-06-16,33.579727
2011-06-17,32.20697
2011-06-20,32.20697
2011-06-21,32.20697
2011-06-22,32.20697
2011-06-23,32.20697
2011-06-24,33.379093
2011-06-27,32.312565
2011-06-28,32.312565
2011-06-29,32.312565
2011-06-30,32.312565
2011-07-01,32.312565
2011-07-05,32.312565
2011-07-06,32.312565
2011-07-07,35.00528
2011-07-08,33.896515
2011-07-11,33.896515
2011-07-12,33.896515
2011-07-13,32.20697
2011-07-14,32.20697
2011-07-15,32.20697
2011-07-18,32.20697
2011-07-19,31.54171
2011-07-20,31.54171
2011-07-21,31.54171
2011-07-22,31.54171
2011-07-25,31.54171
2011-07-26,31.54171
2011-07-27,31.54171
2011-07-28,31.54171
2011-07-29,31.151003000000003
2011-08-01,31.151003000000003
2011-08-02,31.151003000000003
2011-08-03,31.151003000000003
2011-08-04,31.151003000000003
2011-08-05,31.151003000000003
2011-08-08,31.151003000000003
2011-08-09,31.151003000000003
2011-08-10,31.151003000000003
2011-08-11,31.151003000000003
2011-08-12,31.151003000000003
2011-08-15,31.151003000000003
2011-08-16,31.151003000000003
2011-08-17,31.151003000000003
2011-08-18,31.151003000000003
2011-08-19,31.151003000000003
2011-08-22,31.151003000000003
2011-08-23,31.151003000000003
2011-08-24,31.151003000000003
2011-08-25,24.9736
2011-08-26,24.604013000000002
2011-08-29,24.604013000000002
2011-08-30,24.604013000000002
2011-08-31,24.604013000000002
2011-09-01,24.604013000000002
2011-09-02,24.604013000000002
2011-09-06,24.604013000000002
2011-09-07,24.604013000000002
2011-09-08,24.604013000000002
2011-09-09,24.604013000000002
2011-09-12,24.604013000000002
2011-09-13,24.604013000000002
2011-09-14,24.604013000000002
2011-09-15,24.604013000000002
2011-09-16,24.604013000000002
2011-09-19,25.131996
2011-09-20,25.131996
2011-09-21,25.131996
2011-09-22,25.131996
2011-09-23,25.131996
2011-09-26,23.759239
2011-09-27,23.759239
2011-09-28,24.498417
2011-09-29,24.498417
2011-09-30,24.498417
2011-10-03,24.498417
2011-10-04,24.498417
2011-10-05,24.498417
2011-10-06,24.498417
2011-10-07,24.498417
2011-10-10,24.498417
2011-10-11,24.498417
2011-10-12,27.983105
2011-10-13,27.983105
2011-10-14,27.983105
2011-10-17,27.983105
2011-10-18,27.940865999999996
2011-10-19,27.940865999999996
2011-10-20,27.940865999999996
2011-10-21,27.940865999999996
2011-10-24,27.940865999999996
2011-10-25,27.940865999999996
2011-10-26,27.940865999999996
2011-10-27,27.940865999999996
2011-10-28,27.940865999999996
2011-10-31,27.940865999999996
2011-11-01,27.940865999999996
2011-11-02,27.940865999999996
2011-11-03,27.940865999999996
2011-11-04,27.940865999999996
2011-11-07,27.940865999999996
2011-11-08,27.940865999999996
2011-11-09,27.940865999999996
2011-11-10,27.940865999999996
2011-11-11,27.940865999999996
2011-11-14,30.834213000000002
2011-11-15,30.834213000000002
2011-11-16,30.834213000000002
2011-11-17,30.728617
2011-11-18,30.728617
2011-11-21,29.355859999999996
2011-11-22,28.827877
2011-11-23,28.088701
2011-11-25,28.088701
2011-11-28,28.088701
2011-11-29,30.105596999999996
2011-11-30,31.467793
2011-12-01,31.467793
2011-12-02,30.939809999999998
2011-12-05,31.414995
2011-12-06,31.414995
2011-12-07,31.414995
2011-12-08,31.414995
2011-12-09,31.414995
2011-12-12,31.414995
2011-12-13,31.414995
2011-12-14,31.414995
2011-12-15,31.414995
2011-12-16,31.414995
2011-12-19,31.414995
2011-12-20,31.414995
2011-12-21,31.414995
2011-12-22,31.414995
2011-12-23,31.414995
2011-12-27,31.414995
2011-12-28,31.414995
2011-12-29,31.414995
2011-12-30,31.414995
2012-01-03,31.414995
2012-01-04,31.414995
2012-01-05,31.414995
2012-01-06,31.414995
2012-01-09,31.414995
2012-01-10,31.414995
2012-01-11,31.414995
2012-01-12,31.414995
2012-01-13,31.414995
2012-01-17,31.414995
2012-01-18,31.414995
2012-01-19,31.414995
2012-01-20,31.414995
2012-01-23,31.414995
2012-01-24,31.414995
2012-01-25,31.414995
2012-01-26,31.414995
2012-01-27,31.414995
2012-01-30,31.414995
2012-01-31,31.414995
2012-02-01,31.414995
2012-02-02,31.414995
2012-02-03,31.414995
2012-02-06,31.414995
2012-02-07,31.414995
2012-02-08,31.414995
2012-02-09,31.414995
2012-02-10,31.414995
2012-02-13,31.414995
2012-02-14,31.414995
2012-02-15,31.414995
2012-02-16,31.414995
2012-02-17,31.414995
2012-02-21,31.414995
2012-02-22,31.414995
2012-02-23,39.493137
2012-02-24,39.493137
2012-02-27,39.493137
2012-02-28,39.493137
2012-02-29,39.493137
2012-03-01,39.493137
2012-03-02,39.493137
2012-03-05,39.493137
2012-03-06,39.493137
2012-03-07,39.493137
2012-03-08,39.493137
2012-03-09,39.493137
2012-03-12,39.493137
2012-03-13,39.493137
2012-03-14,39.493137
2012-03-15,39.493137
2012-03-16,39.493137
2012-03-19,39.493137
2012-03-20,39.493137
2012-03-21,39.493137
2012-03-22,39.493137
2012-03-23,40.390709
2012-03-26,40.390709
2012-03-27,40.390709
2012-03-28,40.390709
2012-03-29,40.390709
2012-03-30,40.390709
2012-04-02,40.390709
2012-04-03,40.390709
2012-04-04,40.390709
2012-04-05,40.390709
2012-04-09,40.390709
2012-04-10,40.390709
2012-04-11,40.390709
2012-04-12,40.390709
2012-04-13,40.390709
2012-04-16,40.390709
2012-04-17,40.390709
2012-04-18,40.390709
2012-04-19,40.390709
2012-04-20,40.390709
2012-04-23,40.390709
2012-04-24,40.390709
2012-04-25,40.390709
2012-04-26,40.390709
2012-04-27,40.390709
2012-04-30,40.390709
2012-05-01,40.390709
2012-05-02,40.390709
2012-05-03,40.390709
2012-05-04,40.390709
2012-05-07,40.390709
2012-05-08,40.390709
2012-05-09,40.390709
2012-05-10,40.390709
2012-05-11,40.390709
2012-05-14,40.390709
2012-05-15,40.390709
2012-05-16,40.390709
2012-05-17,40.390709
2012-05-18,40.390709
2012-05-21,40.390709
2012-05-22,40.390709
2012-05-23,40.390709
2012-05-24,40.390709
2012-05-25,40.390709
2012-05-29,40.390709
2012-05-30,40.390709
2012-05-31,40.390709
2012-06-01,40.390709
2012-06-04,40.390709
2012-06-05,40.390709
2012-06-06,40.390709
2012-06-07,40.390709
2012-06-08,40.390709
2012-06-11,40.390709
2012-06-12,40.390709
2012-06-13,40.390709
2012-06-14,40.390709
2012-06-15,40.390709
2012-06-18,40.390709
2012-06-19,40.390709
2012-06-20,40.390709
2012-06-21,40.390709
2012-06-22,40.390709
2012-06-25,40.390709
2012-06-26,40.390709
2012-06-27,40.390709
2012-06-28,40.390709
2012-06-29,40.390709
2012-07-02,40.390709
2012-07-03,40.390709
2012-07-05,40.390709
2012-07-06,40.390709
2012-07-09,40.390709
2012-07-10,38.912354
2012-07-11,38.912354
2012-07-12,37.803589
2012-07-13,37.803589
2012-07-16,37.803589
2012-07-17,37.803589
2012-07-18,37.803589
2012-07-19,37.803589
2012-07-20,37.803589
2012-07-23,36.219643
2012-07-24,36.219643
2012-07-25,36.219643
2012-07-26,36.219643
2012-07-27,36.219643
2012-07-30,36.219643
2012-07-31,36.219643
2012-08-01,36.219643
2012-08-02,36.219643
2012-08-03,36.219643
2012-08-06,36.219643
2012-08-07,36.219643
2012-08-08,36.219643
2012-08-09,36.219643
2012-08-10,36.219643
2012-08-13,36.219643
2012-08-14,36.219643
2012-08-15,36.219643
2012-08-16,36.219643
2012-08-17,36.219643
2012-08-20,36.219643
2012-08-21,36.219643
2012-08-22,36.219643
2012-08-23,42.238647
2012-08-24,42.238647
2012-08-27,42.238647
2012-08-28,42.238647
2012-08-29,42.238647
2012-08-30,42.238647
2012-08-31,42.238647
2012-09-04,42.238647
2012-09-05,42.238647
2012-09-06,42.238647
2012-09-07,42.238647
2012-09-10,42.238647
2012-09-11,42.238647
2012-09-12,42.238647
2012-09-13,42.238647
2012-09-14,42.238647
2012-09-17,42.238647
2012-09-18,42.238647
2012-09-19,42.238647
2012-09-20,42.238647
2012-09-21,42.238647
2012-09-24,42.238647
2012-09-25,42.238647
2012-09-26,42.238647
2012-09-27,42.238647
2012-09-28,42.238647
2012-10-01,42.238647
2012-10-02,42.238647
2012-10-03,42.238647
2012-10-04,42.238647
2012-10-05,42.238647
2012-10-08,42.238647
2012-10-09,42.238647
2012-10-10,42.238647
2012-10-11,42.238647
2012-10-12,42.238647
2012-10-15,42.238647
2012-10-16,42.238647
2012-10-17,42.238647
2012-10-18,42.238647
2012-10-19,42.238647
2012-10-22,42.238647
2012-10-23,42.238647
2012-10-24,45.036961
2012-10-25,45.036961
2012-10-26,45.036961
2012-10-31,45.036961
2012-11-01,45.036961
2012-11-02,45.036961
2012-11-05,45.036961
2012-11-06,45.036961
2012-11-07,45.036961
2012-11-08,45.036961
2012-11-09,45.036961
2012-11-12,45.036961
2012-11-13,45.036961
2012-11-14,45.036961
2012-11-15,45.036961
2012-11-16,45.036961
2012-11-19,45.036961
2012-11-20,45.036961
2012-11-21,45.036961
2012-11-23,45.036961
2012-11-26,45.036961
2012-11-27,45.036961
2012-11-28,45.036961
2012-11-29,45.036961
2012-11-30,45.036961
2012-12-03,45.036961
2012-12-04,45.036961
2012-12-05,45.036961
2012-12-06,45.036961
2012-12-07,45.036961
2012-12-10,45.036961
2012-12-11,45.036961
2012-12-12,45.036961
2012-12-13,45.036961
2012-12-14,45.036961
2012-12-17,45.036961
2012-12-18,45.036961
2012-12-19,45.036961
2012-12-20,45.036961
2012-12-21,45.036961
2012-12-24,45.036961
2012-12-26,45.036961
2012-12-27,49.366421
2012-12-28,49.366421
2012-12-31,49.366421
2013-01-02,49.366421
2013-01-03,49.366421
2013-01-04,49.366421
2013-01-07,49.366421
2013-01-08,49.366421
2013-01-09,50.158394
2013-01-10,50.158394
2013-01-11,50.158394
2013-01-14,50.158394
2013-01-15,50.158394
2013-01-16,50.158394
2013-01-17,50.158394
2013-01-18,48.944035
2013-01-22,48.944035
2013-01-23,48.944035
2013-01-24,48.944035
2013-01-25,48.944035
2013-01-28,48.944035
2013-01-29,48.944035
2013-01-30,48.944035
2013-01-31,48.944035
2013-02-01,48.944035
2013-02-04,48.944035
2013-02-05,48.975712
2013-02-06,48.975712
2013-02-07,48.975712
2013-02-08,48.975712
2013-02-11,48.933475
2013-02-12,48.933475
2013-02-13,50.527985
2013-02-14,50.527985
2013-02-15,50.527985
2013-02-19,50.527985
2013-02-20,49.873283
2013-02-21,49.873283
2013-02-22,49.873283
2013-02-25,49.873283
2013-02-26,48.099262
2013-02-27,48.099262
2013-02-28,48.099262
2013-03-01,48.099262
2013-03-04,48.099262
2013-03-05,48.099262
2013-03-06,48.099262
2013-03-07,48.099262
2013-03-08,48.099262
2013-03-11,48.099262
2013-03-12,48.099262
2013-03-13,48.099262
2013-03-14,48.099262
2013-03-15,48.099262
2013-03-18,48.099262
2013-03-19,48.099262
2013-03-20,48.099262
2013-03-21,48.099262
2013-03-22,48.099262
2013-03-25,48.099262
2013-03-26,48.099262
2013-03-27,48.099262
2013-03-28,48.099262
2013-04-01,48.099262
2013-04-02,52.534317
2013-04-03,52.534317
2013-04-04,52.534317
2013-04-05,52.534317
2013-04-08,52.534317
2013-04-09,52.534317
2013-04-10,52.534317
2013-04-11,52.534317
2013-04-12,52.534317
2013-04-15,52.534317
2013-04-16,52.534317
2013-04-17,52.534317
2013-04-18,52.534317
2013-04-19,52.534317
2013-04-22,52.534317
2013-04-23,52.534317
2013-04-24,52.534317
2013-04-25,52.534317
2013-04-26,52.534317
2013-04-29,52.027454
2013-04-30,52.027454
2013-05-01,52.027454
2013-05-02,52.027454
2013-05-03,52.027454
2013-05-06,52.027454
2013-05-07,52.027454
2013-05-08,52.027454
2013-05-09,54.699051000000004
2013-05-10,54.07603100000001
2013-05-13,54.07603100000001
2013-05-14,54.07603100000001
2013-05-15,54.07603100000001
2013-05-16,54.07603100000001
2013-05-17,54.07603100000001
2013-05-20,54.07603100000001
2013-05-21,54.07603100000001
2013-05-22,54.07603100000001
2013-05-23,54.07603100000001
2013-05-24,54.07603100000001
2013-05-28,54.07603100000001
2013-05-29,54.07603100000001
2013-05-30,54.07603100000001
2013-05-31,54.07603100000001
2013-06-03,54.07603100000001
2013-06-04,54.07603100000001
2013-06-05,54.07603100000001
2013-06-06,54.07603100000001
2013-06-07,54.07603100000001
2013-06-10,54.07603100000001
2013-06-11,54.07603100000001
2013-06-12,54.07603100000001
2013-06-13,54.07603100000001
2013-06-14,54.07603100000001
2013-06-17,54.07603100000001
2013-06-18,54.07603100000001
2013-06-19,54.07603100000001
2013-06-20,54.07603100000001
2013-06-21,54.07603100000001
2013-06-24,54.07603100000001
2013-06-25,54.07603100000001
2013-06-26,54.07603100000001
2013-06-27,54.07603100000001
2013-06-28,54.07603100000001
2013-07-01,54.07603100000001
2013-07-02,50.0
2013-07-03,49.736008
2013-07-05,50.316792
2013-07-08,50.316792
2013-07-09,50.316792
2013-07-10,50.316792
2013-07-11,50.316792
2013-07-12,50.316792
2013-07-15,50.316792
2013-07-16,50.316792
2013-07-17,50.316792
2013-07-18,50.316792
2013-07-19,50.316792
2013-07-22,50.316792
2013-07-23,50.316792
2013-07-24,52.375923
2013-07-25,52.375923
2013-07-26,51.615627
2013-07-29,51.615627
2013-07-30,51.425556
2013-07-31,51.425556
2013-08-01,51.425556
2013-08-02,51.425556
2013-08-05,51.425556
2013-08-06,51.425556
2013-08-07,51.425556
2013-08-08,51.425556
2013-08-09,51.425556
2013-08-12,51.425556
2013-08-13,51.425556
2013-08-14,53.590286
2013-08-15,51.953537
2013-08-16,51.953537
2013-08-19,51.953537
2013-08-20,52.587116
2013-08-21,52.587116
2013-08-22,52.587116
2013-08-23,52.587116
2013-08-26,52.587116
2013-08-27,52.587116
2013-08-28,52.777191
2013-08-29,52.777191
2013-08-30,52.777191
2013-09-03,52.777191
2013-09-04,55.227031999999994
2013-09-05,55.227031999999994
2013-09-06,56.758182999999995
2013-09-09,56.230202
2013-09-10,56.230202
2013-09-11,56.230202
2013-09-12,56.230202
2013-09-13,56.230202
2013-09-16,56.230202
2013-09-17,56.230202
2013-09-18,56.230202
2013-09-19,56.230202
2013-09-20,56.230202
2013-09-23,56.230202
2013-09-24,56.230202
2013-09-25,56.230202
2013-09-26,56.230202
2013-09-27,56.230202
2013-09-30,56.230202
2013-10-01,56.230202
2013-10-02,56.082367000000005
2013-10-03,56.082367000000005
2013-10-04,56.082367000000005
2013-10-07,56.082367000000005
2013-10-08,56.082367000000005
2013-10-09,56.082367000000005
2013-10-10,56.082367000000005
2013-10-11,53.959872999999995
2013-10-14,53.959872999999995
2013-10-15,53.959872999999995
2013-10-16,55.068638
2013-10-17,55.068638
2013-10-18,55.068638
2013-10-21,56.599789
2013-10-22,56.599789
2013-10-23,56.599789
2013-10-24,56.599789
2013-10-25,56.599789
2013-10-28,55.807816
2013-10-29,55.807816
2013-10-30,55.807816
2013-10-31,55.807816
2013-11-01,56.29356
2013-11-04,56.29356
2013-11-05,56.29356
2013-11-06,56.29356
2013-11-07,56.758182999999995
2013-11-08,56.758182999999995
2013-11-11,56.758182999999995
2013-11-12,56.758182999999995
2013-11-13,56.758182999999995
2013-11-14,56.758182999999995
2013-11-15,55.596621999999996
2013-11-18,55.596621999999996
2013-11-19,55.5755
2013-11-20,55.5755
2013-11-21,55.5755
2013-11-22,55.5755
2013-11-25,55.5755
2013-11-26,55.5755
2013-11-27,55.5755
2013-11-29,55.5755
2013-12-02,55.5755
2013-12-03,55.5755
2013-12-04,55.5755
2013-12-05,55.5755
2013-12-06,55.5755
2013-12-09,54.128826000000004
2013-12-10,54.128826000000004
2013-12-11,54.128826000000004
2013-12-12,54.128826000000004
2013-12-13,54.128826000000004
2013-12-16,54.128826000000004
2013-12-17,55.702217000000005
2013-12-18,55.702217000000005
2013-12-19,57.550158999999994
2013-12-20,57.550158999999994
2013-12-23,57.550158999999994
2013-12-24,57.550158999999994
2013-12-26,57.550158999999994
2013-12-27,57.550158999999994
2013-12-30,57.550158999999994
2013-12-31,57.550158999999994
2014-01-02,57.550158999999994
2014-01-03,60.221752
2014-01-06,60.221752
2014-01-07,60.221752
2014-01-08,60.221752
2014-01-09,60.221752
2014-01-10,60.221752
2014-01-13,60.137276
2014-01-14,60.137276
2014-01-15,60.137276
2014-01-16,60.137276
2014-01-17,60.137276
2014-01-21,60.137276
2014-01-22,60.137276
2014-01-23,60.506863
2014-01-24,60.506863
2014-01-27,60.506863
2014-01-28,60.506863
2014-01-29,60.506863
2014-01-30,60.506863
2014-01-31,56.948257
2014-02-03,56.948257
2014-02-04,56.948257
2014-02-05,56.948257
2014-02-06,56.58923000000001
2014-02-07,58.130939
2014-02-10,58.130939
2014-02-11,58.130939
2014-02-12,58.130939
2014-02-13,58.130939
2014-02-14,58.130939
2014-02-18,58.130939
2014-02-19,58.130939
2014-02-20,58.130939
2014-02-21,58.130939
2014-02-24,58.130939
2014-02-25,58.130939
2014-02-26,58.130939
2014-02-27,58.130939
2014-02-28,58.130939
2014-03-03,60.401268
2014-03-04,60.401268
2014-03-05,61.721226
2014-03-06,61.721226
2014-03-07,61.615627
2014-03-10,61.615627
2014-03-11,61.615627
2014-03-12,61.615627
2014-03-13,59.313621999999995
2014-03-14,59.313621999999995
2014-03-17,59.313621999999995
2014-03-18,59.313621999999995
2014-03-19,59.313621999999995
2014-03-20,59.313621999999995
2014-03-21,59.313621999999995
2014-03-24,59.313621999999995
2014-03-25,59.313621999999995
2014-03-26,59.313621999999995
2014-03-27,59.926083
2014-03-28,59.926083
2014-03-31,60.464626
2014-04-01,60.464626
2014-04-02,60.464626
2014-04-03,60.464626
2014-04-04,60.464626
2014-04-07,60.464626
2014-04-08,60.464626
2014-04-09,59.134108999999995
2014-04-10,59.134108999999995
2014-04-11,59.134108999999995
2014-04-14,57.085533
2014-04-15,57.085533
2014-04-16,57.085533
2014-04-17,57.085533
2014-04-21,57.085533
2014-04-22,57.085533
2014-04-23,57.085533
2014-04-24,57.085533
2014-04-25,60.052799
2014-04-28,60.02111800000001
2014-04-29,60.02111800000001
2014-04-30,60.02111800000001
2014-05-01,60.02111800000001
2014-05-02,60.02111800000001
2014-05-05,60.02111800000001
2014-05-06,60.02111800000001
2014-05-07,60.612460999999996
2014-05-08,60.612460999999996
2014-05-09,60.612460999999996
2014-05-12,60.612460999999996
2014-05-13,60.62302
2014-05-14,60.62302
2014-05-15,59.609291000000006
2014-05-16,58.394932
2014-05-19,59.450897
2014-05-20,59.303062
2014-05-21,59.303062
2014-05-22,59.303062
2014-05-23,59.303062
2014-05-27,60.01055899999999
2014-05-28,60.01055899999999
2014-05-29,58.563885
2014-05-30,58.563885
2014-06-02,58.563885
2014-06-03,59.630413
2014-06-04,59.630413
2014-06-05,60.126717000000006
