Date,ASPS
2010-05-05,23.42
2010-05-06,22.49
2010-05-07,21.84
2010-05-10,22.02
2010-05-11,23.129998999999998
2010-05-12,24.16
2010-05-13,24.299999
2010-05-14,23.9
2010-05-17,24.09
2010-05-18,24.870001000000002
2010-05-19,24.85
2010-05-20,24.799999
2010-05-21,24.91
2010-05-24,24.52
2010-05-25,24.18
2010-05-26,24.52
2010-05-27,25.17
2010-05-28,26.809998999999998
2010-06-01,26.82
2010-06-02,26.82
2010-06-03,26.76
2010-06-04,26.969998999999998
2010-06-07,26.5
2010-06-08,26.1
2010-06-09,26.08
2010-06-10,26.73
2010-06-11,27.309998999999998
2010-06-14,28.129998999999998
2010-06-15,28.15
2010-06-16,28.190001000000002
2010-06-17,27.959999
2010-06-18,27.4
2010-06-21,27.360001
2010-06-22,26.440001000000002
2010-06-23,25.9
2010-06-24,25.49
2010-06-25,25.610001
2010-06-28,25.49
2010-06-29,24.74
2010-06-30,24.74
2010-07-01,24.52
2010-07-02,24.440001000000002
2010-07-06,24.290001
2010-07-07,24.65
2010-07-08,24.940001000000002
2010-07-09,25.23
2010-07-12,24.98
2010-07-13,25.559998999999998
2010-07-14,25.780001000000002
2010-07-15,25.75
2010-07-16,25.33
2010-07-19,25.26
2010-07-20,25.540001
2010-07-21,26.030001000000002
2010-07-22,26.24
2010-07-23,26.02
2010-07-26,25.98
2010-07-27,25.77
2010-07-28,25.290001
2010-07-29,27.17
2010-07-30,28.370001000000002
2010-08-02,28.530001000000002
2010-08-03,28.5
2010-08-04,28.360001
2010-08-05,28.209999
2010-08-06,28.18
2010-08-09,28.51
2010-08-10,28.09
2010-08-11,26.809998999999998
2010-08-12,26.700001
2010-08-13,26.48
2010-08-16,26.879998999999998
2010-08-17,27.379998999999998
2010-08-18,27.440001000000002
2010-08-19,27.610001
2010-08-20,27.51
2010-08-23,27.309998999999998
2010-08-24,27.07
2010-08-25,27.110001
2010-08-26,26.389999
2010-08-27,27.08
2010-08-30,27.059998999999998
2010-08-31,26.5
2010-09-01,26.879998999999998
2010-09-02,27.42
2010-09-03,26.65
2010-09-07,26.58
2010-09-08,26.629998999999998
2010-09-09,26.870001000000002
2010-09-10,26.530001000000002
2010-09-13,26.860001
2010-09-14,26.83
2010-09-15,27.040001
2010-09-16,26.719998999999998
2010-09-17,27.120001000000002
2010-09-20,27.709999
2010-09-21,27.629998999999998
2010-09-22,27.66
2010-09-23,29.43
2010-09-24,29.9
2010-09-27,30.0
2010-09-28,29.809998999999998
2010-09-29,31.040001
2010-09-30,31.139999
2010-10-01,30.639999
2010-10-04,29.57
2010-10-05,27.58
2010-10-06,25.85
2010-10-07,25.4
2010-10-08,25.629998999999998
2010-10-11,25.33
2010-10-12,25.299999
2010-10-13,26.200001
2010-10-14,26.02
2010-10-15,25.879998999999998
2010-10-18,25.84
2010-10-19,25.6
2010-10-20,26.08
2010-10-21,25.469998999999998
2010-10-22,25.1
2010-10-25,24.799999
2010-10-26,24.48
2010-10-27,24.4
2010-10-28,25.25
2010-10-29,26.059998999999998
2010-11-01,27.030001000000002
2010-11-02,27.139999
2010-11-03,27.059998999999998
2010-11-04,27.73
2010-11-05,28.26
2010-11-08,28.24
2010-11-09,27.98
2010-11-10,28.27
2010-11-11,27.76
2010-11-12,26.93
2010-11-15,26.780001000000002
2010-11-16,26.84
2010-11-17,26.9
2010-11-18,26.889999
2010-11-19,26.969998999999998
2010-11-22,27.24
2010-11-23,26.67
2010-11-24,26.780001000000002
2010-11-26,26.709999
2010-11-29,26.780001000000002
2010-11-30,27.18
2010-12-01,27.549999
2010-12-02,27.860001
2010-12-03,28.5
2010-12-06,28.26
2010-12-07,28.17
2010-12-08,28.5
2010-12-09,28.99
2010-12-10,29.33
2010-12-13,29.059998999999998
2010-12-14,29.33
2010-12-15,28.940001000000002
2010-12-16,28.950001
2010-12-17,28.82
2010-12-20,28.51
2010-12-21,28.719998999999998
2010-12-22,28.700001
2010-12-23,28.76
2010-12-27,28.76
2010-12-28,28.59
2010-12-29,28.540001
2010-12-30,28.65
2010-12-31,28.709999
2011-01-03,28.709999
2011-01-04,28.98
2011-01-05,29.120001000000002
2011-01-06,29.120001000000002
2011-01-07,28.950001
2011-01-10,28.9
2011-01-11,28.84
2011-01-12,28.950001
2011-01-13,29.059998999999998
2011-01-14,29.0
2011-01-18,29.219998999999998
2011-01-19,29.02
2011-01-20,28.780001000000002
2011-01-21,28.68
2011-01-24,28.66
2011-01-25,28.51
2011-01-26,28.65
2011-01-27,28.74
2011-01-28,28.67
2011-01-31,28.98
2011-02-01,29.42
2011-02-02,29.450001
2011-02-03,29.73
2011-02-04,29.360001
2011-02-07,29.68
2011-02-08,29.620001000000002
2011-02-09,29.690001000000002
2011-02-10,29.65
2011-02-11,29.9
2011-02-14,30.1
2011-02-15,29.889999
2011-02-16,30.030001000000002
2011-02-17,30.5
2011-02-18,30.34
2011-02-22,30.110001
2011-02-23,30.059998999999998
2011-02-24,30.049999
2011-02-25,30.219998999999998
2011-02-28,30.190001000000002
2011-03-01,30.049999
2011-03-02,29.99
2011-03-03,29.91
2011-03-04,30.0
2011-03-07,29.75
2011-03-08,29.84
2011-03-09,30.120001000000002
2011-03-10,30.0
2011-03-11,30.0
2011-03-14,30.01
2011-03-15,29.83
2011-03-16,29.709999
2011-03-17,30.0
2011-03-18,30.139999
2011-03-21,30.200001
2011-03-22,30.15
2011-03-23,30.1
2011-03-24,30.030001000000002
2011-03-25,30.209999
2011-03-28,30.26
2011-03-29,30.4
2011-03-30,30.360001
2011-03-31,30.68
2011-04-01,30.84
2011-04-04,30.9
2011-04-05,30.74
2011-04-06,30.76
2011-04-07,30.709999
2011-04-08,30.82
2011-04-11,30.5
2011-04-12,30.49
2011-04-13,30.700001
2011-04-14,30.75
2011-04-15,31.07
2011-04-18,31.190001000000002
2011-04-19,31.24
2011-04-20,32.380001
2011-04-21,32.790001000000004
2011-04-25,32.560001
2011-04-26,32.709998999999996
2011-04-27,32.580002
2011-04-28,32.5
2011-04-29,32.48
2011-05-02,32.490002000000004
2011-05-03,32.389998999999996
2011-05-04,32.48
2011-05-05,32.279999
2011-05-06,32.27
2011-05-09,32.790001000000004
2011-05-10,34.459998999999996
2011-05-11,33.970001
2011-05-12,34.450001
2011-05-13,34.540001000000004
2011-05-16,34.099998
2011-05-17,34.080002
2011-05-18,33.98
2011-05-19,34.349998
2011-05-20,36.209998999999996
2011-05-23,35.299999
2011-05-24,35.139998999999996
2011-05-25,35.23
2011-05-26,35.0
2011-05-27,35.200001
2011-05-31,35.720001
2011-06-01,35.360001000000004
2011-06-02,35.91
2011-06-03,36.599998
2011-06-06,36.540001000000004
2011-06-07,36.349998
2011-06-08,36.889998999999996
2011-06-09,36.869999
2011-06-10,36.150002
2011-06-13,35.610001000000004
2011-06-14,36.869999
2011-06-15,36.119999
2011-06-16,35.360001000000004
2011-06-17,36.189999
2011-06-20,35.799999
2011-06-21,35.82
2011-06-22,35.68
2011-06-23,35.5
2011-06-24,35.639998999999996
2011-06-27,35.990002000000004
2011-06-28,36.439999
2011-06-29,36.59
2011-06-30,36.799999
2011-07-01,37.25
2011-07-05,37.490002000000004
2011-07-06,37.610001000000004
2011-07-07,37.48
2011-07-08,37.279999
2011-07-11,36.990002000000004
2011-07-12,37.169998
2011-07-13,37.450001
2011-07-14,37.099998
2011-07-15,37.099998
2011-07-18,36.939999
2011-07-19,36.889998999999996
2011-07-20,36.970001
2011-07-21,37.09
2011-07-22,36.900002
2011-07-25,36.639998999999996
2011-07-26,36.380001
2011-07-27,35.540001000000004
2011-07-28,33.98
2011-07-29,33.84
2011-08-01,34.5
2011-08-02,34.450001
2011-08-03,34.689999
2011-08-04,34.0
2011-08-05,33.950001
2011-08-08,31.790001
2011-08-09,32.389998999999996
2011-08-10,32.459998999999996
2011-08-11,33.439999
2011-08-12,33.709998999999996
2011-08-15,34.27
2011-08-16,34.16
2011-08-17,34.34
2011-08-18,33.400002
2011-08-19,32.299999
2011-08-22,32.68
2011-08-23,32.799999
2011-08-24,32.790001000000004
2011-08-25,32.66
2011-08-26,32.82
2011-08-29,33.68
2011-08-30,33.93
2011-08-31,34.849998
2011-09-01,35.130001
2011-09-02,34.830002
2011-09-06,35.16
2011-09-07,35.32
2011-09-08,35.630001
2011-09-09,34.73
2011-09-12,35.220001
2011-09-13,35.66
2011-09-14,36.299999
2011-09-15,36.080002
2011-09-16,36.98
2011-09-19,37.049999
2011-09-20,37.040001000000004
2011-09-21,36.740002000000004
2011-09-22,35.400002
2011-09-23,35.880001
2011-09-26,35.27
2011-09-27,35.130001
2011-09-28,35.16
2011-09-29,35.18
2011-09-30,35.389998999999996
2011-10-03,34.68
2011-10-04,34.41
2011-10-05,35.099998
2011-10-06,35.490002000000004
2011-10-07,35.470001
2011-10-10,35.57
2011-10-11,36.310001
2011-10-12,36.919998
2011-10-13,36.599998
2011-10-14,36.599998
2011-10-17,35.939999
2011-10-18,36.259997999999996
2011-10-19,35.900002
2011-10-20,35.669998
2011-10-21,35.759997999999996
2011-10-24,36.619999
2011-10-25,37.040001000000004
2011-10-26,37.419998
2011-10-27,39.950001
2011-10-28,40.450001
2011-10-31,40.25
2011-11-01,40.439999
2011-11-02,42.689999
2011-11-03,43.540001000000004
2011-11-04,43.310001
2011-11-07,42.639998999999996
2011-11-08,42.77
2011-11-09,42.889998999999996
2011-11-10,42.5
2011-11-11,43.98
2011-11-14,43.759997999999996
2011-11-15,44.869999
2011-11-16,45.290001000000004
2011-11-17,45.66
2011-11-18,45.52
2011-11-21,45.330002
2011-11-22,46.389998999999996
2011-11-23,46.529999
2011-11-25,46.200001
2011-11-28,47.02
2011-11-29,46.669998
2011-11-30,47.610001000000004
2011-12-01,47.720001
2011-12-02,48.099998
2011-12-05,48.240002000000004
2011-12-06,49.630001
2011-12-07,49.880001
2011-12-08,50.209998999999996
2011-12-09,50.23
2011-12-12,50.689999
2011-12-13,50.700001
2011-12-14,49.509997999999996
2011-12-15,49.169998
2011-12-16,49.66
2011-12-19,49.549999
2011-12-20,49.900002
2011-12-21,49.720001
2011-12-22,49.689999
2011-12-23,49.93
2011-12-27,50.07
2011-12-28,50.0
2011-12-29,50.09
2011-12-30,50.18
2012-01-03,49.259997999999996
2012-01-04,48.549999
2012-01-05,50.330002
2012-01-06,50.490002000000004
2012-01-09,50.380001
2012-01-10,49.75
2012-01-11,48.900002
2012-01-12,50.43
2012-01-13,50.459998999999996
2012-01-17,50.599998
2012-01-18,50.5
2012-01-19,50.310001
2012-01-20,50.639998999999996
2012-01-23,52.060001
2012-01-24,52.919998
2012-01-25,53.279999
2012-01-26,54.130001
2012-01-27,54.060001
2012-01-30,53.32
2012-01-31,53.490002000000004
2012-02-01,53.779999
2012-02-02,53.900002
2012-02-03,53.099998
2012-02-06,52.93
2012-02-07,52.790001000000004
2012-02-08,52.540001000000004
2012-02-09,53.169998
2012-02-10,50.5
2012-02-13,51.240002000000004
2012-02-14,52.950001
2012-02-15,53.5
2012-02-16,54.689999
2012-02-17,59.139998999999996
2012-02-21,60.16
2012-02-22,62.48
2012-02-23,63.990002000000004
2012-02-24,64.610001
2012-02-27,64.779999
2012-02-28,64.370003
2012-02-29,64.440002
2012-03-01,63.599998
2012-03-02,63.419998
2012-03-05,63.849998
2012-03-06,63.880001
2012-03-07,63.59
2012-03-08,61.220001
2012-03-09,63.259997999999996
2012-03-12,63.43
2012-03-13,63.57
2012-03-14,63.77
2012-03-15,63.529999
2012-03-16,62.669998
2012-03-19,64.18
2012-03-20,64.209999
2012-03-21,64.230003
2012-03-22,63.52
2012-03-23,63.389998999999996
2012-03-26,63.73
2012-03-27,63.040001000000004
2012-03-28,62.150002
2012-03-29,62.610001000000004
2012-03-30,60.639998999999996
2012-04-02,62.299999
2012-04-03,62.619999
2012-04-04,60.849998
2012-04-05,61.110001000000004
2012-04-09,59.41
2012-04-10,57.029999
2012-04-11,57.290001000000004
2012-04-12,58.299999
2012-04-13,57.669998
2012-04-16,57.709998999999996
2012-04-17,58.02
2012-04-18,59.189999
2012-04-19,58.959998999999996
2012-04-20,58.900002
2012-04-23,58.709998999999996
2012-04-24,58.790001000000004
2012-04-25,59.93
2012-04-26,60.950001
2012-04-27,60.52
2012-04-30,59.830002
2012-05-01,59.139998999999996
2012-05-02,59.09
2012-05-03,59.34
2012-05-04,57.189999
2012-05-07,56.189999
2012-05-08,54.290001000000004
2012-05-09,54.240002000000004
2012-05-10,53.970001
2012-05-11,56.779999
2012-05-14,56.139998999999996
2012-05-15,56.860001000000004
2012-05-16,55.330002
2012-05-17,52.349998
2012-05-18,53.57
2012-05-21,53.779999
2012-05-22,55.509997999999996
2012-05-23,57.41
2012-05-24,59.02
2012-05-25,57.98
2012-05-29,57.5
2012-05-30,57.09
2012-05-31,57.860001000000004
2012-06-01,57.77
2012-06-04,59.110001000000004
2012-06-05,62.5
2012-06-06,64.400002
2012-06-07,63.759997999999996
2012-06-08,64.940002
2012-06-11,65.489998
2012-06-12,66.129997
2012-06-13,66.019997
2012-06-14,65.349998
2012-06-15,67.400002
2012-06-18,70.370003
2012-06-19,71.769997
2012-06-20,70.970001
2012-06-21,70.349998
2012-06-22,70.849998
2012-06-25,70.779999
2012-06-26,71.699997
2012-06-27,72.360001
2012-06-28,71.739998
2012-06-29,73.230003
2012-07-02,75.650002
2012-07-03,75.43
2012-07-05,74.989998
2012-07-06,74.440002
2012-07-09,74.360001
2012-07-10,73.160004
2012-07-11,73.370003
2012-07-12,70.699997
2012-07-13,73.860001
2012-07-16,75.0
2012-07-17,74.589996
2012-07-18,75.379997
2012-07-19,75.870003
2012-07-20,75.75
2012-07-23,74.440002
2012-07-24,73.800003
2012-07-25,74.41999799999999
2012-07-26,72.800003
2012-07-27,73.93
2012-07-30,77.489998
2012-07-31,77.559998
2012-08-01,77.779999
2012-08-02,77.889999
2012-08-03,78.400002
2012-08-06,81.860001
2012-08-07,82.790001
2012-08-08,84.300003
2012-08-09,83.610001
2012-08-10,83.599998
2012-08-13,84.66999799999999
2012-08-14,84.440002
2012-08-15,84.690002
2012-08-16,89.309998
2012-08-17,90.790001
2012-08-20,90.050003
2012-08-21,85.110001
2012-08-22,84.949997
2012-08-23,84.120003
2012-08-24,84.099998
2012-08-27,84.449997
2012-08-28,85.489998
2012-08-29,85.589996
2012-08-30,83.589996
2012-08-31,84.290001
2012-09-04,86.0
2012-09-05,87.389999
2012-09-06,87.720001
2012-09-07,85.839996
2012-09-10,87.279999
2012-09-11,87.550003
2012-09-12,89.449997
2012-09-13,91.059998
2012-09-14,89.760002
2012-09-17,90.25
2012-09-18,89.269997
2012-09-19,89.459999
2012-09-20,90.459999
2012-09-21,89.230003
2012-09-24,87.239998
2012-09-25,85.269997
2012-09-26,84.199997
2012-09-27,86.050003
2012-09-28,86.25
2012-10-01,88.489998
2012-10-02,88.050003
2012-10-03,102.690002
2012-10-04,114.099998
2012-10-05,111.440002
2012-10-08,111.790001
2012-10-09,108.410004
2012-10-10,108.389999
2012-10-11,111.08000200000001
2012-10-12,114.730003
2012-10-15,114.709999
2012-10-16,117.440002
2012-10-17,117.050003
2012-10-18,111.839996
2012-10-19,111.91999799999999
2012-10-22,112.029999
2012-10-23,109.760002
2012-10-24,124.33000200000001
2012-10-25,115.900002
2012-10-26,115.410004
2012-10-31,113.5
2012-11-01,110.339996
2012-11-02,111.0
2012-11-05,107.629997
2012-11-06,106.599998
2012-11-07,111.940002
2012-11-08,111.989998
2012-11-09,109.58000200000001
2012-11-12,107.150002
2012-11-13,105.510002
2012-11-14,102.440002
2012-11-15,100.519997
2012-11-16,103.870003
2012-11-19,105.5
2012-11-20,104.470001
2012-11-21,105.849998
2012-11-23,103.970001
2012-11-26,101.93
2012-11-27,104.68
2012-11-28,103.730003
2012-11-29,106.33000200000001
2012-11-30,106.33000200000001
2012-12-03,104.120003
2012-12-04,100.650002
2012-12-05,97.93
2012-12-06,101.190002
2012-12-07,103.019997
2012-12-10,103.300003
2012-12-11,102.690002
2012-12-12,106.730003
2012-12-13,104.849998
2012-12-14,95.050003
2012-12-17,94.370003
2012-12-18,93.760002
2012-12-19,89.25
2012-12-20,89.260002
2012-12-21,87.589996
2012-12-24,86.620003
2012-12-26,84.559998
2012-12-27,85.760002
2012-12-28,85.75
2012-12-31,86.650002
2013-01-02,87.760002
2013-01-03,85.540001
2013-01-04,86.870003
2013-01-07,87.510002
2013-01-08,91.529999
2013-01-09,91.370003
2013-01-10,93.57
2013-01-11,94.629997
2013-01-14,94.91999799999999
2013-01-15,96.019997
2013-01-16,94.510002
2013-01-17,94.91999799999999
2013-01-18,93.260002
2013-01-22,93.940002
2013-01-23,93.199997
2013-01-24,92.589996
2013-01-25,91.589996
2013-01-28,88.040001
2013-01-29,87.639999
2013-01-30,86.290001
2013-01-31,87.870003
2013-02-01,89.370003
2013-02-04,87.839996
2013-02-05,87.970001
2013-02-06,87.739998
2013-02-07,87.08000200000001
2013-02-08,86.050003
2013-02-11,85.57
2013-02-12,83.860001
2013-02-13,91.010002
2013-02-14,87.440002
2013-02-15,87.730003
2013-02-19,87.040001
2013-02-20,85.0
2013-02-21,80.760002
2013-02-22,78.589996
2013-02-25,77.379997
2013-02-26,75.449997
2013-02-27,78.839996
2013-02-28,81.540001
2013-03-01,81.910004
2013-03-04,82.230003
2013-03-05,83.790001
2013-03-06,81.730003
2013-03-07,82.459999
2013-03-08,83.720001
2013-03-11,82.400002
2013-03-12,83.339996
2013-03-13,81.029999
2013-03-14,81.75
2013-03-15,79.449997
2013-03-18,75.900002
2013-03-19,71.800003
2013-03-20,71.32
2013-03-21,70.699997
2013-03-22,69.879997
2013-03-25,67.349998
2013-03-26,69.199997
2013-03-27,70.43
2013-03-28,69.75
2013-04-01,69.43
2013-04-02,70.720001
2013-04-03,69.510002
2013-04-04,70.93
2013-04-05,73.650002
2013-04-08,75.839996
2013-04-09,75.970001
2013-04-10,76.209999
2013-04-11,77.010002
2013-04-12,76.550003
2013-04-15,75.43
2013-04-16,76.18
2013-04-17,75.269997
2013-04-18,72.93
2013-04-19,72.389999
2013-04-22,71.650002
2013-04-23,72.980003
2013-04-24,74.32
2013-04-25,80.08000200000001
2013-04-26,81.550003
2013-04-29,83.190002
2013-04-30,82.540001
2013-05-01,81.739998
2013-05-02,83.220001
2013-05-03,84.790001
2013-05-06,90.18
2013-05-07,90.18
2013-05-08,90.949997
2013-05-09,92.0
2013-05-10,92.300003
2013-05-13,91.900002
2013-05-14,93.589996
2013-05-15,95.120003
2013-05-16,94.800003
2013-05-17,95.440002
2013-05-20,95.529999
2013-05-21,96.010002
2013-05-22,92.739998
2013-05-23,92.83000200000001
2013-05-24,91.66999799999999
2013-05-28,92.959999
2013-05-29,93.400002
2013-05-30,95.209999
2013-05-31,94.269997
2013-06-03,95.779999
2013-06-04,94.139999
2013-06-05,91.91999799999999
2013-06-06,94.5
2013-06-07,94.889999
2013-06-10,93.550003
2013-06-11,96.120003
2013-06-12,95.25
2013-06-13,96.010002
2013-06-14,97.199997
2013-06-17,99.400002
2013-06-18,100.150002
2013-06-19,99.650002
2013-06-20,95.91999799999999
2013-06-21,95.019997
2013-06-24,92.400002
2013-06-25,93.980003
2013-06-26,94.699997
2013-06-27,94.949997
2013-06-28,94.300003
2013-07-01,96.550003
2013-07-02,97.360001
2013-07-03,96.160004
2013-07-05,96.360001
2013-07-08,95.220001
2013-07-09,96.370003
2013-07-10,96.82
2013-07-11,96.519997
2013-07-12,97.849998
2013-07-15,98.16999799999999
2013-07-16,98.379997
2013-07-17,98.25
2013-07-18,97.800003
2013-07-19,98.360001
2013-07-22,99.139999
2013-07-23,98.989998
2013-07-24,99.0
2013-07-25,111.300003
2013-07-26,118.58000200000001
2013-07-29,119.760002
2013-07-30,121.889999
2013-07-31,123.260002
2013-08-01,125.540001
2013-08-02,127.68
2013-08-05,126.620003
2013-08-06,123.83000200000001
2013-08-07,126.239998
2013-08-08,127.989998
2013-08-09,130.070007
2013-08-12,128.179993
2013-08-13,125.980003
2013-08-14,122.620003
2013-08-15,124.800003
2013-08-16,124.209999
2013-08-19,121.540001
2013-08-20,121.610001
2013-08-21,130.0
2013-08-22,127.599998
2013-08-23,128.479996
2013-08-26,130.320007
2013-08-27,127.989998
2013-08-28,128.119995
2013-08-29,128.029999
2013-08-30,130.399994
2013-09-03,129.149994
2013-09-04,132.580002
2013-09-05,133.360001
2013-09-06,135.03999299999998
2013-09-09,136.020004
2013-09-10,136.369995
2013-09-11,135.25
2013-09-12,134.429993
2013-09-13,134.779999
2013-09-16,134.509995
2013-09-17,136.139999
2013-09-18,135.729996
2013-09-19,136.869995
2013-09-20,139.28999299999998
2013-09-23,139.029999
2013-09-24,141.309998
2013-09-25,139.479996
2013-09-26,142.300003
2013-09-27,141.899994
2013-09-30,140.009995
2013-10-01,148.470001
2013-10-02,148.639999
2013-10-03,145.029999
2013-10-04,147.360001
2013-10-07,146.889999
2013-10-08,139.990005
2013-10-09,133.850006
2013-10-10,136.0
2013-10-11,134.83999599999999
2013-10-14,135.479996
2013-10-15,133.580002
2013-10-16,136.899994
2013-10-17,137.690002
2013-10-18,135.83999599999999
2013-10-21,133.949997
2013-10-22,132.880005
2013-10-23,132.919998
2013-10-24,146.96000700000002
2013-10-25,144.830002
2013-10-28,144.240005
2013-10-29,147.380005
2013-10-30,149.360001
2013-10-31,157.279999
2013-11-01,154.509995
2013-11-04,155.509995
2013-11-05,154.029999
2013-11-06,149.779999
2013-11-07,143.440002
2013-11-08,140.41000400000001
2013-11-11,145.800003
2013-11-12,144.889999
2013-11-13,144.5
2013-11-14,144.979996
2013-11-15,150.440002
2013-11-18,150.699997
2013-11-19,151.970001
2013-11-20,149.990005
2013-11-21,152.020004
2013-11-22,152.03999299999998
2013-11-25,151.759995
2013-11-26,152.300003
2013-11-27,151.729996
2013-11-29,160.979996
2013-12-02,163.929993
2013-12-03,170.190002
2013-12-04,167.169998
2013-12-05,166.110001
2013-12-06,169.190002
2013-12-09,167.199997
2013-12-10,160.860001
2013-12-11,158.729996
2013-12-12,159.190002
2013-12-13,159.350006
2013-12-16,160.350006
2013-12-17,157.949997
2013-12-18,160.0
2013-12-19,159.399994
2013-12-20,160.059998
2013-12-23,159.300003
2013-12-24,158.929993
2013-12-26,161.03999299999998
2013-12-27,160.949997
2013-12-30,157.850006
2013-12-31,158.630005
2014-01-02,161.639999
2014-01-03,162.990005
2014-01-06,161.0
2014-01-07,156.119995
2014-01-08,160.46000700000002
2014-01-09,164.479996
2014-01-10,162.929993
2014-01-13,158.809998
2014-01-14,155.75
2014-01-15,158.399994
2014-01-16,156.630005
2014-01-17,150.869995
2014-01-21,148.21000700000002
2014-01-22,148.360001
2014-01-23,141.350006
2014-01-24,137.429993
2014-01-27,134.949997
2014-01-28,133.389999
2014-01-29,129.75
2014-01-30,134.440002
2014-01-31,130.740005
2014-02-03,129.78999299999998
2014-02-04,128.240005
2014-02-05,133.399994
2014-02-06,125.510002
2014-02-07,123.599998
2014-02-10,121.68
2014-02-11,117.730003
2014-02-12,120.849998
2014-02-13,124.739998
2014-02-14,120.120003
2014-02-18,115.0
2014-02-19,113.550003
2014-02-20,107.139999
2014-02-21,113.550003
2014-02-24,113.029999
2014-02-25,116.760002
2014-02-26,101.0
2014-02-27,99.940002
2014-02-28,98.379997
2014-03-03,100.949997
2014-03-04,103.33000200000001
2014-03-05,104.099998
