Date,LTRPA
2015-02-25,32.68
2015-02-26,32.73
2015-02-27,33.029999
2015-03-02,33.959998999999996
2015-03-03,33.970001
2015-03-04,33.540001000000004
2015-03-05,33.139998999999996
2015-03-06,32.279999
2015-03-09,32.150002
2015-03-10,31.459999
2015-03-11,31.52
2015-03-12,31.790001
2015-03-13,31.129998999999998
2015-03-16,31.190001000000002
2015-03-17,31.23
2015-03-18,31.620001000000002
2015-03-19,31.59
2015-03-20,32.990002000000004
2015-03-23,32.599998
2015-03-24,31.950001
2015-03-25,31.85
2015-03-26,31.5
2015-03-27,31.809998999999998
2015-03-30,31.889999
2015-03-31,31.790001
2015-04-01,31.58
2015-04-02,31.68
2015-04-06,31.9
2015-04-07,31.440001000000002
2015-04-08,31.57
2015-04-09,31.870001000000002
2015-04-10,31.58
2015-04-13,31.889999
2015-04-14,31.889999
2015-04-15,31.870001000000002
2015-04-16,31.57
2015-04-17,30.459999
2015-04-20,30.530001000000002
2015-04-21,30.690001000000002
2015-04-22,31.030001000000002
2015-04-23,31.23
2015-04-24,30.73
2015-04-27,30.51
2015-04-28,30.43
2015-04-29,30.25
2015-04-30,29.709999
2015-05-01,30.07
2015-05-04,29.799999
2015-05-05,28.92
2015-05-06,28.58
2015-05-07,29.389999
2015-05-08,30.549999
2015-05-11,30.469998999999998
2015-05-12,30.200001
2015-05-13,30.16
2015-05-14,30.43
2015-05-15,30.389999
2015-05-18,30.459999
2015-05-19,30.26
2015-05-20,30.0
2015-05-21,29.84
2015-05-22,30.41
2015-05-26,29.35
2015-05-27,29.24
2015-05-28,28.49
2015-05-29,27.98
2015-06-01,28.32
2015-06-02,28.07
2015-06-03,27.790001
2015-06-04,27.67
2015-06-05,28.190001000000002
2015-06-08,27.67
2015-06-09,27.52
2015-06-10,28.139999
2015-06-11,28.0
2015-06-12,27.799999
2015-06-15,27.879998999999998
2015-06-16,28.030001000000002
2015-06-17,31.889999
2015-06-18,32.919998
2015-06-19,32.869999
2015-06-22,33.02
2015-06-23,33.110001000000004
2015-06-24,32.790001000000004
2015-06-25,32.889998999999996
2015-06-26,33.43
2015-06-29,31.92
2015-06-30,32.220001
2015-07-01,32.119999
2015-07-02,32.049999
2015-07-06,31.879998999999998
2015-07-07,32.0
2015-07-08,31.690001000000002
2015-07-09,32.18
2015-07-10,33.009997999999996
2015-07-13,33.48
2015-07-14,33.470001
2015-07-15,33.560001
2015-07-16,34.009997999999996
2015-07-17,34.34
2015-07-20,34.700001
2015-07-21,34.650002
2015-07-22,34.549999
2015-07-23,34.299999
2015-07-24,29.73
2015-07-27,29.51
2015-07-28,29.290001
2015-07-29,29.52
2015-07-30,28.879998999999998
2015-07-31,29.290001
2015-08-03,29.09
2015-08-04,28.790001
2015-08-05,29.049999
2015-08-06,28.16
2015-08-07,27.219998999999998
2015-08-10,27.77
2015-08-11,27.35
2015-08-12,27.01
2015-08-13,26.219998999999998
2015-08-14,26.379998999999998
2015-08-17,26.82
2015-08-18,26.190001000000002
2015-08-19,25.93
2015-08-20,25.6
2015-08-21,25.389999
2015-08-24,23.74
2015-08-25,24.02
2015-08-26,24.6
2015-08-27,25.27
2015-08-28,25.559998999999998
2015-08-31,25.370001000000002
2015-09-01,24.5
2015-09-02,24.959999
2015-09-03,25.209999
2015-09-04,24.15
2015-09-08,24.18
2015-09-09,24.15
2015-09-10,24.48
2015-09-11,24.01
2015-09-14,24.219998999999998
2015-09-15,25.190001000000002
2015-09-16,25.200001
2015-09-17,25.27
2015-09-18,24.9
2015-09-21,24.719998999999998
2015-09-22,24.18
2015-09-23,23.67
2015-09-24,23.75
2015-09-25,23.48
2015-09-28,22.51
2015-09-29,22.59
2015-09-30,22.17
2015-10-01,22.700001
2015-10-02,23.700001
2015-10-05,24.290001
2015-10-06,24.25
2015-10-07,24.549999
2015-10-08,25.190001000000002
2015-10-09,24.83
2015-10-12,24.690001000000002
2015-10-13,24.190001000000002
2015-10-14,30.91
2015-10-15,30.85
2015-10-16,30.65
2015-10-19,31.370001000000002
2015-10-20,31.5
2015-10-21,30.860001
2015-10-22,31.389999
2015-10-23,30.860001
2015-10-26,30.959999
2015-10-27,30.07
2015-10-28,30.280001000000002
2015-10-29,30.32
2015-10-30,31.190001000000002
2015-11-02,31.309998999999998
2015-11-03,31.049999
2015-11-04,30.879998999999998
2015-11-05,30.83
2015-11-06,28.76
2015-11-09,28.5
2015-11-10,28.969998999999998
2015-11-11,29.42
2015-11-12,28.82
2015-11-13,28.309998999999998
2015-11-16,28.530001000000002
2015-11-17,28.190001000000002
2015-11-18,30.209999
2015-11-19,30.219998999999998
2015-11-20,30.5
2015-11-23,30.790001
2015-11-24,30.360001
2015-11-25,30.48
2015-11-27,30.530001000000002
2015-11-30,29.940001000000002
2015-12-01,29.93
2015-12-02,30.049999
2015-12-03,29.92
2015-12-04,30.540001
2015-12-07,30.43
2015-12-08,30.209999
2015-12-09,29.92
2015-12-10,30.42
2015-12-11,29.799999
2015-12-14,30.17
2015-12-15,31.290001
2015-12-16,31.67
2015-12-17,30.879998999999998
2015-12-18,30.280001000000002
2015-12-21,30.290001
2015-12-22,30.459999
2015-12-23,30.620001000000002
2015-12-24,30.719998999999998
2015-12-28,30.33
2015-12-29,30.85
2015-12-30,30.959999
2015-12-31,30.34
2016-01-04,28.780001000000002
2016-01-05,28.82
2016-01-06,27.889999
2016-01-07,26.65
2016-01-08,25.940001000000002
2016-01-11,26.120001000000002
2016-01-12,26.4
2016-01-13,24.690001000000002
2016-01-14,24.299999
2016-01-15,23.620001000000002
2016-01-19,23.629998999999998
2016-01-20,23.08
2016-01-21,23.280001000000002
2016-01-22,23.51
2016-01-25,23.01
2016-01-26,23.389999
2016-01-27,22.48
2016-01-28,22.17
2016-01-29,22.33
2016-02-01,22.74
2016-02-02,21.190001000000002
2016-02-03,20.969998999999998
2016-02-04,21.41
2016-02-05,19.110001
2016-02-08,17.870001000000002
2016-02-09,17.48
2016-02-10,17.35
2016-02-11,19.92
2016-02-12,19.280001000000002
2016-02-16,20.360001
2016-02-17,21.139999
2016-02-18,20.16
2016-02-19,20.25
2016-02-22,20.4
2016-02-23,19.459999
2016-02-24,19.75
2016-02-25,20.030001000000002
2016-02-26,20.059998999999998
2016-02-29,20.389999
2016-03-01,21.540001
2016-03-02,21.5
2016-03-03,21.76
2016-03-04,21.469998999999998
2016-03-07,21.51
2016-03-08,20.33
2016-03-09,19.91
2016-03-10,19.780001000000002
2016-03-11,21.209999
2016-03-14,22.059998999999998
2016-03-15,22.139999
2016-03-16,22.57
2016-03-17,21.959999
2016-03-18,21.610001
2016-03-21,22.129998999999998
2016-03-22,21.370001000000002
2016-03-23,20.389999
2016-03-24,20.49
2016-03-28,20.450001
2016-03-29,21.799999
2016-03-30,22.290001
2016-03-31,22.16
2016-04-01,22.4
2016-04-04,21.51
2016-04-05,21.18
2016-04-06,21.870001000000002
2016-04-07,21.27
2016-04-08,21.07
2016-04-11,20.35
2016-04-12,20.68
2016-04-13,21.799999
2016-04-14,21.58
2016-04-15,21.6
2016-04-18,22.27
2016-04-19,21.91
2016-04-20,21.74
2016-04-21,21.700001
2016-04-22,21.67
2016-04-25,21.379998999999998
2016-04-26,21.450001
2016-04-27,21.870001000000002
2016-04-28,21.68
2016-04-29,22.059998999999998
2016-05-02,22.209999
2016-05-03,22.02
2016-05-04,20.98
2016-05-05,21.09
2016-05-06,20.77
2016-05-09,21.16
2016-05-10,22.43
2016-05-11,22.1
2016-05-12,21.34
2016-05-13,21.959999
2016-05-16,22.129998999999998
2016-05-17,22.225
2016-05-18,21.57
2016-05-19,21.129998999999998
2016-05-20,21.780001000000002
2016-05-23,22.540001
2016-05-24,22.469998999999998
2016-05-25,22.4
2016-05-26,22.290001
2016-05-27,23.02
2016-05-31,22.969998999999998
2016-06-01,22.889999
2016-06-02,23.629998999999998
2016-06-03,23.5
2016-06-06,24.59
2016-06-07,23.77
2016-06-08,23.91
2016-06-09,23.84
2016-06-10,22.99
2016-06-13,22.65
2016-06-14,22.219998999999998
2016-06-15,22.18
2016-06-16,22.059998999999998
2016-06-17,21.4
2016-06-20,22.110001
2016-06-21,22.0
2016-06-22,22.24
2016-06-23,22.83
2016-06-24,21.120001000000002
2016-06-27,20.040001
2016-06-28,20.34
2016-06-29,21.530001000000002
2016-06-30,21.879998999999998
2016-07-01,21.99
2016-07-05,21.6
2016-07-06,21.76
2016-07-07,21.99
2016-07-08,22.620001000000002
2016-07-11,23.16
2016-07-12,23.5
2016-07-13,23.1
2016-07-14,23.030001000000002
2016-07-15,23.040001
2016-07-18,23.120001000000002
2016-07-19,23.040001
2016-07-20,23.370001000000002
2016-07-21,23.129998999999998
2016-07-22,23.700001
2016-07-25,23.629998999999998
2016-07-26,23.66
2016-07-27,23.58
2016-07-28,24.110001
2016-07-29,23.67
2016-08-01,23.74
2016-08-02,23.290001
2016-08-03,23.389999
2016-08-04,21.41
2016-08-05,20.5
2016-08-08,20.940001000000002
2016-08-09,20.75
2016-08-10,20.969998999999998
2016-08-11,21.059998999999998
2016-08-12,20.92
2016-08-15,21.26
2016-08-16,21.139999
2016-08-17,21.290001
2016-08-18,21.43
2016-08-19,21.16
2016-08-22,21.209999
2016-08-23,21.459999
2016-08-24,20.99
2016-08-25,20.91
2016-08-26,21.1
2016-08-29,20.950001
2016-08-30,20.780001000000002
2016-08-31,20.809998999999998
2016-09-01,20.85
2016-09-02,20.98
2016-09-06,21.01
2016-09-07,21.27
2016-09-08,21.139999
2016-09-09,21.049999
2016-09-12,21.83
2016-09-13,21.73
2016-09-14,21.49
2016-09-15,21.309998999999998
2016-09-16,20.83
2016-09-19,20.5
2016-09-20,20.610001
2016-09-21,20.780001000000002
2016-09-22,21.09
2016-09-23,21.209999
2016-09-26,21.01
2016-09-27,22.1
2016-09-28,22.139999
2016-09-29,21.690001000000002
2016-09-30,21.85
2016-10-03,21.950001
2016-10-04,22.200001
2016-10-05,22.73
2016-10-06,22.15
2016-10-07,21.84
2016-10-10,22.049999
2016-10-11,21.51
2016-10-12,21.530001000000002
2016-10-13,20.950001
2016-10-14,20.57
2016-10-17,20.5
2016-10-18,21.0
2016-10-19,21.700001
2016-10-20,21.25
2016-10-21,21.450001
2016-10-24,21.85
2016-10-25,21.85
2016-10-26,21.049999
2016-10-27,21.0
2016-10-28,22.200001
2016-10-31,22.200001
2016-11-01,21.700001
2016-11-02,20.950001
2016-11-03,21.200001
2016-11-04,21.5
2016-11-07,21.75
2016-11-08,21.700001
2016-11-09,17.5
2016-11-10,17.200001
2016-11-11,17.0
2016-11-14,16.25
2016-11-15,16.200001
2016-11-16,16.25
2016-11-17,16.65
2016-11-18,16.65
2016-11-21,16.950001
2016-11-22,16.9
2016-11-23,16.700001
2016-11-25,16.9
2016-11-28,16.5
2016-11-29,16.299999
2016-11-30,16.049999
2016-12-01,15.6
2016-12-02,15.4
2016-12-05,16.0
2016-12-06,16.15
2016-12-07,15.95
2016-12-08,16.25
2016-12-09,16.35
2016-12-12,16.15
2016-12-13,16.4
2016-12-14,15.6
2016-12-15,15.5
2016-12-16,15.45
2016-12-19,15.25
2016-12-20,15.95
2016-12-21,15.2
2016-12-22,15.15
2016-12-23,15.3
2016-12-27,15.75
2016-12-28,15.5
2016-12-29,15.3
2016-12-30,15.05
2017-01-03,15.6
2017-01-04,16.200001
2017-01-05,16.299999
2017-01-06,16.799999
2017-01-09,17.200001
2017-01-10,17.4
2017-01-11,17.549999
2017-01-12,17.9
2017-01-13,18.5
2017-01-17,18.15
2017-01-18,18.25
2017-01-19,17.700001
2017-01-20,17.4
2017-01-23,17.200001
2017-01-24,17.6
2017-01-25,17.799999
2017-01-26,17.5
2017-01-27,17.5
2017-01-30,17.65
2017-01-31,17.950001
2017-02-01,17.6
2017-02-02,17.75
2017-02-03,17.85
2017-02-06,17.5
2017-02-07,17.4
2017-02-08,17.549999
2017-02-09,17.85
2017-02-10,17.65
2017-02-13,17.299999
2017-02-14,17.6
2017-02-15,17.700001
2017-02-16,15.5
2017-02-17,15.4
2017-02-21,15.65
2017-02-22,15.05
2017-02-23,14.2
2017-02-24,14.1
2017-02-27,14.15
2017-02-28,13.45
2017-03-01,13.5
2017-03-02,13.25
2017-03-03,13.35
2017-03-06,13.25
2017-03-07,13.2
2017-03-08,14.0
2017-03-09,13.95
2017-03-10,14.0
2017-03-13,13.95
2017-03-14,13.55
2017-03-15,13.65
2017-03-16,13.9
2017-03-17,13.9
2017-03-20,13.7
2017-03-21,13.3
2017-03-22,13.25
2017-03-23,13.8
2017-03-24,13.9
2017-03-27,13.9
2017-03-28,13.9
2017-03-29,14.2
2017-03-30,14.05
2017-03-31,14.1
2017-04-03,13.8
2017-04-04,13.35
2017-04-05,13.4
2017-04-06,13.75
2017-04-07,13.75
2017-04-10,13.9
2017-04-11,13.3
2017-04-12,13.2
2017-04-13,13.15
2017-04-17,13.35
2017-04-18,13.4
2017-04-19,13.5
2017-04-20,13.8
2017-04-21,13.75
2017-04-24,14.1
2017-04-25,14.25
2017-04-26,14.6
2017-04-27,14.75
2017-04-28,14.7
2017-05-01,14.75
2017-05-02,15.1
2017-05-03,14.6
2017-05-04,14.85
2017-05-05,14.85
2017-05-08,15.15
2017-05-09,15.25
2017-05-10,15.4
2017-05-11,14.35
2017-05-12,14.6
2017-05-15,14.75
2017-05-16,14.6
2017-05-17,13.85
2017-05-18,14.05
2017-05-19,13.85
2017-05-22,13.5
2017-05-23,12.6
2017-05-24,12.65
2017-05-25,12.3
2017-05-26,12.1
2017-05-30,11.9
2017-05-31,11.85
2017-06-01,12.45
2017-06-02,12.15
2017-06-05,12.05
2017-06-06,11.65
2017-06-07,11.3
2017-06-08,11.3
2017-06-09,11.2
2017-06-12,11.4
2017-06-13,11.65
2017-06-14,11.65
2017-06-15,11.45
2017-06-16,11.45
2017-06-19,10.8
2017-06-20,10.75
2017-06-21,10.7
2017-06-22,10.9
2017-06-23,11.25
2017-06-26,11.25
2017-06-27,11.05
2017-06-28,11.7
2017-06-29,11.55
2017-06-30,11.6
2017-07-03,11.7
2017-07-05,11.45
2017-07-06,11.0
2017-07-07,11.05
2017-07-10,10.9
2017-07-11,10.85
2017-07-12,11.25
2017-07-13,11.55
2017-07-14,11.6
2017-07-17,11.55
2017-07-18,11.55
2017-07-19,12.1
2017-07-20,11.7
2017-07-21,11.45
2017-07-24,11.35
2017-07-25,11.9
2017-07-26,12.05
2017-07-27,11.85
2017-07-28,12.15
2017-07-31,11.75
2017-08-01,11.25
2017-08-02,11.15
2017-08-03,10.95
2017-08-04,11.65
2017-08-07,11.7
2017-08-08,11.5
2017-08-09,12.1
2017-08-10,11.9
2017-08-11,12.75
2017-08-14,12.6
2017-08-15,12.3
2017-08-16,12.0
2017-08-17,11.6
2017-08-18,11.75
2017-08-21,12.15
2017-08-22,12.4
2017-08-23,12.7
2017-08-24,13.55
2017-08-25,12.95
2017-08-28,13.05
2017-08-29,12.9
2017-08-30,13.2
2017-08-31,13.35
2017-09-01,13.45
2017-09-05,14.0
2017-09-06,13.9
2017-09-07,14.35
2017-09-08,14.1
2017-09-11,13.8
2017-09-12,13.85
2017-09-13,14.0
2017-09-14,13.35
2017-09-15,13.8
2017-09-18,13.65
2017-09-19,13.6
2017-09-20,13.8
2017-09-21,13.9
2017-09-22,14.05
2017-09-25,12.65
2017-09-26,12.575
2017-09-27,13.05
2017-09-28,12.45
2017-09-29,12.35
2017-10-02,12.75
2017-10-03,13.1
2017-10-04,13.5
2017-10-05,13.55
2017-10-06,12.85
2017-10-09,12.95
2017-10-10,12.6
2017-10-11,12.2
2017-10-12,11.75
2017-10-13,11.75
2017-10-16,11.9
2017-10-17,12.15
2017-10-18,11.85
2017-10-19,11.9
2017-10-20,11.85
2017-10-23,11.7
2017-10-24,11.5
2017-10-25,11.0
2017-10-26,11.2
2017-10-27,10.75
2017-10-30,10.75
2017-10-31,10.8
2017-11-01,10.75
2017-11-02,11.2
2017-11-03,11.2
2017-11-06,11.5
2017-11-07,8.5
2017-11-08,8.675
2017-11-09,8.75
2017-11-10,8.55
2017-11-13,8.5
2017-11-14,8.2
2017-11-15,8.4
2017-11-16,8.35
2017-11-17,8.35
2017-11-20,8.25
2017-11-21,8.85
2017-11-22,9.3
2017-11-24,9.25
2017-11-27,9.2
2017-11-28,9.55
2017-11-29,9.35
2017-11-30,9.35
2017-12-01,9.3
2017-12-04,9.45
2017-12-05,9.3
2017-12-06,9.25
2017-12-07,9.3
2017-12-08,9.3
2017-12-11,9.65
2017-12-12,9.525
2017-12-13,9.4
2017-12-14,9.35
2017-12-15,9.65
2017-12-18,9.85
2017-12-19,9.55
2017-12-20,9.45
2017-12-21,9.5
2017-12-22,9.4
2017-12-26,9.45
2017-12-27,9.4
2017-12-28,9.4
2017-12-29,9.425
2018-01-02,9.45
2018-01-03,9.55
2018-01-04,9.4
2018-01-05,9.4
2018-01-08,9.35
2018-01-09,9.25
2018-01-10,9.3
2018-01-11,9.65
2018-01-12,10.1
2018-01-16,9.75
2018-01-17,9.7
2018-01-18,9.6
2018-01-19,9.55
2018-01-22,10.25
2018-01-23,9.8
2018-01-24,9.65
2018-01-25,9.7
2018-01-26,9.75
2018-01-29,9.65
2018-01-30,9.0
2018-01-31,8.8
2018-02-01,8.75
2018-02-02,8.5
2018-02-05,9.0
2018-02-06,10.8
2018-02-07,11.0
2018-02-08,10.6
2018-02-09,9.9
2018-02-12,9.7
2018-02-13,10.5
2018-02-14,10.8
2018-02-15,11.25
2018-02-16,11.675
2018-02-20,11.35
2018-02-21,11.3
2018-02-22,11.1
2018-02-23,11.25
2018-02-26,10.9
2018-02-27,10.4
2018-02-28,10.4
2018-03-01,10.35
2018-03-02,10.375
2018-03-05,11.15
2018-03-06,11.45
2018-03-07,11.5
2018-03-08,11.45
2018-03-09,11.45
2018-03-12,11.6
2018-03-13,11.35
2018-03-14,11.85
2018-03-15,11.75
2018-03-16,11.85
2018-03-19,11.5
2018-03-20,11.05
2018-03-21,10.9
2018-03-22,10.5
2018-03-23,10.4
2018-03-26,11.0
2018-03-27,10.4
2018-03-28,10.55
2018-03-29,10.75
2018-04-02,10.2
2018-04-03,10.45
2018-04-04,10.75
2018-04-05,10.7
2018-04-06,10.25
2018-04-09,10.1
2018-04-10,10.5
2018-04-11,10.4
2018-04-12,10.5
2018-04-13,10.4
2018-04-16,10.7
2018-04-17,11.0
2018-04-18,10.95
2018-04-19,10.8
2018-04-20,10.85
2018-04-23,11.2
2018-04-24,10.85
2018-04-25,9.6
2018-04-26,9.2
2018-04-27,9.25
2018-04-30,9.2
2018-05-01,9.2
2018-05-02,9.3
2018-05-03,9.0
2018-05-04,9.1
2018-05-07,9.45
2018-05-08,9.25
2018-05-09,12.05
2018-05-10,12.3
2018-05-11,12.35
2018-05-14,12.25
2018-05-15,12.35
2018-05-16,12.75
2018-05-17,13.15
2018-05-18,12.75
2018-05-21,12.85
2018-05-22,13.2
2018-05-23,13.3
2018-05-24,13.5
2018-05-25,13.6
2018-05-29,13.85
2018-05-30,14.25
2018-05-31,14.65
2018-06-01,15.65
2018-06-04,16.049999
2018-06-05,16.799999
2018-06-06,16.299999
2018-06-07,16.15
2018-06-08,16.15
2018-06-11,16.6
2018-06-12,16.9
2018-06-13,16.5
2018-06-14,16.85
2018-06-15,16.9
2018-06-18,17.200001
2018-06-19,17.25
2018-06-20,17.1
2018-06-21,16.450001
2018-06-22,16.5
2018-06-25,16.1
2018-06-26,16.35
2018-06-27,16.299999
2018-06-28,16.5
2018-06-29,16.1
2018-07-02,16.299999
2018-07-03,16.35
2018-07-05,16.950001
2018-07-06,17.15
2018-07-09,17.049999
2018-07-10,16.700001
2018-07-11,17.0
2018-07-12,17.549999
2018-07-13,17.299999
2018-07-16,17.549999
2018-07-17,17.9
2018-07-18,18.049999
2018-07-19,17.9
2018-07-20,17.5
2018-07-23,17.700001
2018-07-24,17.35
2018-07-25,17.85
2018-07-26,17.9
2018-07-27,16.75
2018-07-30,16.700001
2018-07-31,16.65
2018-08-01,16.65
2018-08-02,14.35
2018-08-03,15.125
2018-08-06,15.45
2018-08-07,15.6
2018-08-08,15.6
2018-08-09,15.75
2018-08-10,15.4
2018-08-13,15.25
2018-08-14,15.7
2018-08-15,15.3
2018-08-16,15.3
2018-08-17,15.3
2018-08-20,15.4
2018-08-21,15.45
2018-08-22,15.5
2018-08-23,15.35
2018-08-24,15.4
2018-08-27,15.45
2018-08-28,15.35
2018-08-29,15.7
2018-08-30,15.6
2018-08-31,15.85
2018-09-04,15.3
2018-09-05,14.65
2018-09-06,14.45
2018-09-07,14.5
2018-09-10,14.5
2018-09-11,14.65
2018-09-12,14.65
2018-09-13,14.45
2018-09-14,14.7
2018-09-17,14.2
2018-09-18,14.75
2018-09-19,14.7
2018-09-20,14.25
2018-09-21,14.55
2018-09-24,14.9
2018-09-25,15.1
2018-09-26,15.3
2018-09-27,15.1
2018-09-28,14.85
2018-10-01,14.69
2018-10-02,14.53
2018-10-03,14.87
2018-10-04,14.86
2018-10-05,14.67
2018-10-08,14.37
2018-10-09,13.59
2018-10-10,12.26
2018-10-11,12.28
2018-10-12,12.56
2018-10-15,12.51
2018-10-16,13.18
2018-10-17,12.99
2018-10-18,12.53
2018-10-19,12.5
2018-10-22,12.75
2018-10-23,12.82
2018-10-24,12.53
2018-10-25,13.32
2018-10-26,12.91
2018-10-29,13.33
2018-10-30,13.84
2018-10-31,14.42
2018-11-01,14.85
2018-11-02,15.14
2018-11-05,15.06
2018-11-06,16.280001000000002
2018-11-07,16.77
2018-11-08,20.07
2018-11-09,18.75
2018-11-12,18.49
2018-11-13,18.51
2018-11-14,17.93
2018-11-15,18.52
2018-11-16,18.559998999999998
2018-11-19,17.620001000000002
2018-11-20,16.879998999999998
2018-11-21,17.309998999999998
2018-11-23,17.139999
2018-11-26,17.959999
2018-11-27,18.1
2018-11-28,18.700001
2018-11-29,18.74
2018-11-30,19.030001000000002
2018-12-03,19.4
2018-12-04,18.82
2018-12-06,19.51
2018-12-07,18.59
2018-12-10,18.49
2018-12-11,18.700001
2018-12-12,18.98
2018-12-13,18.559998999999998
2018-12-14,18.32
2018-12-17,17.26
2018-12-18,17.34
2018-12-19,16.870001000000002
2018-12-20,16.360001
2018-12-21,15.31
2018-12-24,15.03
2018-12-26,15.82
2018-12-27,15.89
2018-12-28,15.65
2018-12-31,15.89
2019-01-02,16.120001000000002
2019-01-03,14.82
2019-01-04,15.8
2019-01-07,16.280001000000002
2019-01-08,16.92
2019-01-09,17.040001
2019-01-10,17.02
2019-01-11,16.5
2019-01-14,16.360001
2019-01-15,16.67
2019-01-16,16.879998999999998
2019-01-17,17.34
2019-01-18,17.389999
2019-01-22,15.85
2019-01-23,15.95
2019-01-24,16.4
2019-01-25,16.57
2019-01-28,16.43
2019-01-29,16.219998999999998
2019-01-30,16.49
2019-01-31,16.66
2019-02-01,16.73
2019-02-04,16.66
2019-02-05,17.59
2019-02-06,17.41
2019-02-07,17.049999
2019-02-08,17.379998999999998
2019-02-11,17.5
2019-02-12,17.889999
2019-02-13,16.610001
2019-02-14,16.879998999999998
2019-02-15,16.68
2019-02-19,16.469998999999998
2019-02-20,16.33
2019-02-21,15.89
2019-02-22,16.25
2019-02-25,15.5
2019-02-26,15.48
2019-02-27,15.73
2019-02-28,15.09
2019-03-01,14.94
2019-03-04,14.86
2019-03-05,14.76
2019-03-06,14.17
2019-03-07,14.19
2019-03-08,14.15
2019-03-11,14.37
2019-03-12,14.34
2019-03-13,14.44
2019-03-14,14.28
2019-03-15,14.15
2019-03-18,14.3
2019-03-19,14.24
2019-03-20,14.39
2019-03-21,14.56
2019-03-22,13.93
2019-03-25,13.99
2019-03-26,14.11
2019-03-27,14.02
2019-03-28,14.15
2019-03-29,14.19
2019-04-01,14.72
2019-04-02,14.64
2019-04-03,15.0
2019-04-04,15.02
2019-04-05,14.81
2019-04-08,14.59
2019-04-09,14.74
2019-04-10,14.85
2019-04-11,15.08
2019-04-12,14.74
2019-04-15,14.66
2019-04-16,14.64
2019-04-17,14.11
2019-04-18,14.23
2019-04-22,14.3
2019-04-23,14.91
2019-04-24,14.63
2019-04-25,14.57
2019-04-26,14.81
2019-04-29,14.81
2019-04-30,14.74
2019-05-01,14.42
2019-05-02,14.48
2019-05-03,15.48
2019-05-06,15.71
2019-05-07,15.32
2019-05-08,13.03
2019-05-09,13.1
2019-05-10,12.63
2019-05-13,12.12
2019-05-14,12.44
2019-05-15,12.54
2019-05-16,12.33
2019-05-17,11.73
2019-05-20,11.66
2019-05-21,12.0
2019-05-22,12.23
2019-05-23,11.9
2019-05-24,11.79
2019-05-28,11.37
2019-05-29,11.03
2019-05-30,10.88
2019-05-31,10.65
