Date,PPG
1989-10-02,10.5625
1989-10-03,10.53125
1989-10-04,10.6875
1989-10-05,10.65625
1989-10-06,10.65625
1989-10-09,10.8125
1989-10-10,10.9375
1989-10-11,10.90625
1989-10-12,10.78125
1989-10-13,10.1875
1989-10-16,10.0625
1989-10-17,10.34375
1989-10-18,10.34375
1989-10-19,10.25
1989-10-20,9.96875
1989-10-23,10.0625
1989-10-24,10.0625
1989-10-25,9.9375
1989-10-26,9.875
1989-10-27,9.9375
1989-10-30,9.6875
1989-10-31,9.84375
1989-11-01,9.90625
1989-11-02,9.8125
1989-11-03,9.75
1989-11-06,9.53125
1989-11-07,9.28125
1989-11-08,9.40625
1989-11-09,9.40625
1989-11-10,9.375
1989-11-13,9.375
1989-11-14,9.25
1989-11-15,9.46875
1989-11-16,9.59375
1989-11-17,9.65625
1989-11-20,9.53125
1989-11-21,9.53125
1989-11-22,9.53125
1989-11-24,9.53125
1989-11-27,9.71875
1989-11-28,9.875
1989-11-29,9.90625
1989-11-30,9.875
1989-12-01,9.96875
1989-12-04,10.1875
1989-12-05,10.125
1989-12-06,10.15625
1989-12-07,9.96875
1989-12-08,9.96875
1989-12-11,9.96875
1989-12-12,10.0625
1989-12-13,9.96875
1989-12-14,9.90625
1989-12-15,9.90625
1989-12-18,9.6875
1989-12-19,9.6875
1989-12-20,9.8125
1989-12-21,10.0
1989-12-22,9.9375
1989-12-26,10.09375
1989-12-27,10.1875
1989-12-28,9.9375
1989-12-29,9.9375
1990-01-02,10.09375
1990-01-03,10.375
1990-01-04,10.28125
1990-01-05,10.15625
1990-01-08,10.3125
1990-01-09,10.25
1990-01-10,10.15625
1990-01-11,10.125
1990-01-12,9.96875
1990-01-15,10.0
1990-01-16,10.125
1990-01-17,10.0
1990-01-18,10.15625
1990-01-19,9.9375
1990-01-22,9.625
1990-01-23,9.84375
1990-01-24,10.0
1990-01-25,9.875
1990-01-26,9.875
1990-01-29,9.90625
1990-01-30,9.875
1990-01-31,9.9375
1990-02-01,9.8125
1990-02-02,9.875
1990-02-05,9.875
1990-02-06,9.9375
1990-02-07,9.90625
1990-02-08,9.875
1990-02-09,9.96875
1990-02-12,9.875
1990-02-13,9.875
1990-02-14,9.96875
1990-02-15,9.90625
1990-02-16,9.90625
1990-02-20,9.75
1990-02-21,9.78125
1990-02-22,9.65625
1990-02-23,9.75
1990-02-26,9.78125
1990-02-27,9.90625
1990-02-28,10.0
1990-03-01,9.96875
1990-03-02,10.21875
1990-03-05,10.1875
1990-03-06,10.21875
1990-03-07,10.28125
1990-03-08,10.34375
1990-03-09,10.125
1990-03-12,10.21875
1990-03-13,10.1875
1990-03-14,10.3125
1990-03-15,10.34375
1990-03-16,10.4375
1990-03-19,10.5
1990-03-20,10.5
1990-03-21,10.5625
1990-03-22,10.5625
1990-03-23,10.5625
1990-03-26,10.59375
1990-03-27,10.53125
1990-03-28,10.625
1990-03-29,10.59375
1990-03-30,10.6875
1990-04-02,10.59375
1990-04-03,10.75
1990-04-04,10.84375
1990-04-05,10.75
1990-04-06,10.65625
1990-04-09,10.625
1990-04-10,10.65625
1990-04-11,10.75
1990-04-12,10.71875
1990-04-16,10.6875
1990-04-17,10.71875
1990-04-18,10.84375
1990-04-19,11.15625
1990-04-20,11.34375
1990-04-23,11.03125
1990-04-24,11.25
1990-04-25,11.28125
1990-04-26,11.5
1990-04-27,11.375
1990-04-30,11.1875
1990-05-01,11.28125
1990-05-02,11.125
1990-05-03,11.28125
1990-05-04,11.34375
1990-05-07,11.46875
1990-05-08,11.28125
1990-05-09,11.46875
1990-05-10,11.40625
1990-05-11,11.5625
1990-05-14,11.53125
1990-05-15,11.6875
1990-05-16,11.84375
1990-05-17,11.84375
1990-05-18,11.9375
1990-05-21,12.0625
1990-05-22,12.125
1990-05-23,12.125
1990-05-24,12.09375
1990-05-25,12.15625
1990-05-29,12.375
1990-05-30,12.4375
1990-05-31,12.4375
1990-06-01,12.53125
1990-06-04,12.6875
1990-06-05,12.5
1990-06-06,12.375
1990-06-07,12.0
1990-06-08,11.75
1990-06-11,12.125
1990-06-12,12.125
1990-06-13,11.90625
1990-06-14,11.96875
1990-06-15,11.75
1990-06-18,11.75
1990-06-19,12.0
1990-06-20,11.84375
1990-06-21,11.875
1990-06-22,11.90625
1990-06-25,11.96875
1990-06-26,12.3125
1990-06-27,11.59375
1990-06-28,11.9375
1990-06-29,12.0
1990-07-02,12.0625
1990-07-03,12.1875
1990-07-05,12.09375
1990-07-06,11.90625
1990-07-09,11.96875
1990-07-10,11.9375
1990-07-11,12.125
1990-07-12,12.1875
1990-07-13,12.5
1990-07-16,12.4375
1990-07-17,12.375
1990-07-18,12.34375
1990-07-19,12.78125
1990-07-20,13.5
1990-07-23,13.28125
1990-07-24,13.25
1990-07-25,13.15625
1990-07-26,13.0
1990-07-27,12.78125
1990-07-30,13.25
1990-07-31,13.34375
1990-08-01,13.28125
1990-08-02,13.15625
1990-08-03,12.5
1990-08-06,12.25
1990-08-07,12.375
1990-08-08,12.5
1990-08-09,12.625
1990-08-10,12.4375
1990-08-13,12.21875
1990-08-14,12.15625
1990-08-15,12.0
1990-08-16,11.625
1990-08-17,11.53125
1990-08-20,11.71875
1990-08-21,11.4375
1990-08-22,11.3125
1990-08-23,11.03125
1990-08-24,11.21875
1990-08-27,11.59375
1990-08-28,11.65625
1990-08-29,11.5625
1990-08-30,11.28125
1990-08-31,11.46875
1990-09-04,11.40625
1990-09-05,11.375
1990-09-06,11.375
1990-09-07,11.34375
1990-09-10,11.34375
1990-09-11,11.15625
1990-09-12,11.21875
1990-09-13,11.125
1990-09-14,10.9375
1990-09-17,10.71875
1990-09-18,10.6875
1990-09-19,10.6875
1990-09-20,10.5
1990-09-21,10.5625
1990-09-24,10.5625
1990-09-25,11.0
1990-09-26,10.875
1990-09-27,10.90625
1990-09-28,10.9375
1990-10-01,11.46875
1990-10-02,11.59375
1990-10-03,11.40625
1990-10-04,11.375
1990-10-05,11.125
1990-10-08,11.0
1990-10-09,10.59375
1990-10-10,10.09375
1990-10-11,9.84375
1990-10-12,9.6875
1990-10-15,9.59375
1990-10-16,8.65625
1990-10-17,8.90625
1990-10-18,9.1875
1990-10-19,9.65625
1990-10-22,9.3125
1990-10-23,9.15625
1990-10-24,9.40625
1990-10-25,9.375
1990-10-26,9.5625
1990-10-29,9.40625
1990-10-30,9.46875
1990-10-31,9.46875
1990-11-01,9.6875
1990-11-02,9.75
1990-11-05,9.875
1990-11-06,9.75
1990-11-07,9.6875
1990-11-08,9.71875
1990-11-09,10.0
1990-11-12,9.9375
1990-11-13,9.78125
1990-11-14,10.0625
1990-11-15,9.8125
1990-11-16,10.03125
1990-11-19,10.59375
1990-11-20,10.59375
1990-11-21,10.59375
1990-11-23,10.40625
1990-11-26,10.1875
1990-11-27,10.15625
1990-11-28,10.25
1990-11-29,10.3125
1990-11-30,10.5625
1990-12-03,10.625
1990-12-04,10.65625
1990-12-05,10.625
1990-12-06,11.0625
1990-12-07,10.9375
1990-12-10,11.25
1990-12-11,11.0625
1990-12-12,11.125
1990-12-13,11.09375
1990-12-14,10.96875
1990-12-17,10.90625
1990-12-18,11.09375
1990-12-19,11.0
1990-12-20,11.28125
1990-12-21,11.65625
1990-12-24,11.5625
1990-12-26,11.65625
1990-12-27,11.65625
1990-12-28,11.75
1990-12-31,11.75
1991-01-02,11.34375
1991-01-03,11.15625
1991-01-04,11.0625
1991-01-07,10.78125
1991-01-08,10.75
1991-01-09,10.5625
1991-01-10,10.8125
1991-01-11,10.96875
1991-01-14,10.53125
1991-01-15,10.625
1991-01-16,10.6875
1991-01-17,11.03125
1991-01-18,11.375
1991-01-21,11.28125
1991-01-22,11.3125
1991-01-23,11.375
1991-01-24,11.78125
1991-01-25,11.46875
1991-01-28,11.53125
1991-01-29,11.6875
1991-01-30,11.84375
1991-01-31,12.34375
1991-02-01,12.4375
1991-02-04,12.5625
1991-02-05,12.75
1991-02-06,13.15625
1991-02-07,12.875
1991-02-08,12.9375
1991-02-11,13.375
1991-02-12,13.34375
1991-02-13,13.28125
1991-02-14,13.0
1991-02-15,13.1875
1991-02-19,13.53125
1991-02-20,13.625
1991-02-21,13.28125
1991-02-22,13.1875
1991-02-25,13.0625
1991-02-26,13.03125
1991-02-27,13.15625
1991-02-28,13.25
1991-03-01,13.21875
1991-03-04,12.625
1991-03-05,13.28125
1991-03-06,13.0625
1991-03-07,12.9375
1991-03-08,12.96875
1991-03-11,12.96875
1991-03-12,12.96875
1991-03-13,13.15625
1991-03-14,12.3125
1991-03-15,12.5625
1991-03-18,11.4375
1991-03-19,11.625
1991-03-20,11.875
1991-03-21,11.75
1991-03-22,11.90625
1991-03-25,12.09375
1991-03-26,12.25
1991-03-27,12.3125
1991-03-28,12.21875
1991-04-01,12.1875
1991-04-02,12.25
1991-04-03,12.1875
1991-04-04,12.15625
1991-04-05,12.09375
1991-04-08,12.0625
1991-04-09,11.8125
1991-04-10,11.8125
1991-04-11,11.75
1991-04-12,11.75
1991-04-15,11.90625
1991-04-16,12.09375
1991-04-17,12.09375
1991-04-18,11.9375
1991-04-19,11.96875
1991-04-22,11.90625
1991-04-23,11.8125
1991-04-24,11.90625
1991-04-25,12.0
1991-04-26,12.15625
1991-04-29,11.90625
1991-04-30,11.875
1991-05-01,12.03125
1991-05-02,12.125
1991-05-03,12.125
1991-05-06,12.0
1991-05-07,11.75
1991-05-08,11.625
1991-05-09,11.71875
1991-05-10,11.65625
1991-05-13,11.59375
1991-05-14,11.625
1991-05-15,11.5
1991-05-16,11.625
1991-05-17,11.71875
1991-05-20,11.625
1991-05-21,11.75
1991-05-22,11.5625
1991-05-23,11.46875
1991-05-24,11.5625
1991-05-28,12.0
1991-05-29,12.375
1991-05-30,13.28125
1991-05-31,13.5625
1991-06-03,13.5625
1991-06-04,13.625
1991-06-05,13.25
1991-06-06,13.34375
1991-06-07,13.25
1991-06-10,13.15625
1991-06-11,13.53125
1991-06-12,13.40625
1991-06-13,13.65625
1991-06-14,13.9375
1991-06-17,14.125
1991-06-18,14.0
1991-06-19,13.8125
1991-06-20,13.8125
1991-06-21,14.0
1991-06-24,13.71875
1991-06-25,13.6875
1991-06-26,13.6875
1991-06-27,14.0625
1991-06-28,13.84375
1991-07-01,14.21875
1991-07-02,14.15625
1991-07-03,14.03125
1991-07-05,14.0625
1991-07-08,14.09375
1991-07-09,14.03125
1991-07-10,13.96875
1991-07-11,14.1875
1991-07-12,14.40625
1991-07-15,14.5
1991-07-16,14.375
1991-07-17,14.3125
1991-07-18,14.65625
1991-07-19,14.65625
1991-07-22,14.5
1991-07-23,14.53125
1991-07-24,14.4375
1991-07-25,14.25
1991-07-26,14.0625
1991-07-29,14.125
1991-07-30,14.3125
1991-07-31,14.21875
1991-08-01,14.25
1991-08-02,14.1875
1991-08-05,14.1875
1991-08-06,14.21875
1991-08-07,14.25
1991-08-08,14.0625
1991-08-09,13.84375
1991-08-12,13.9375
1991-08-13,13.65625
1991-08-14,13.375
1991-08-15,13.5
1991-08-16,13.46875
1991-08-19,12.96875
1991-08-20,12.875
1991-08-21,13.5
1991-08-22,13.625
1991-08-23,14.25
1991-08-26,14.34375
1991-08-27,14.1875
1991-08-28,14.15625
1991-08-29,14.25
1991-08-30,14.15625
1991-09-03,14.125
1991-09-04,14.09375
1991-09-05,14.09375
1991-09-06,14.125
1991-09-09,14.09375
1991-09-10,13.84375
1991-09-11,13.65625
1991-09-12,13.6875
1991-09-13,13.71875
1991-09-16,13.59375
1991-09-17,13.6875
1991-09-18,13.6875
1991-09-19,13.34375
1991-09-20,13.4375
1991-09-23,13.4375
1991-09-24,13.53125
1991-09-25,13.5625
1991-09-26,13.625
1991-09-27,13.75
1991-09-30,13.71875
1991-10-01,13.71875
1991-10-02,13.65625
1991-10-03,13.53125
1991-10-04,13.3125
1991-10-07,13.1875
1991-10-08,13.1875
1991-10-09,13.0
1991-10-10,12.875
1991-10-11,12.15625
1991-10-14,12.90625
1991-10-15,12.6875
1991-10-16,12.75
1991-10-17,13.21875
1991-10-18,13.0
1991-10-21,12.8125
1991-10-22,12.8125
1991-10-23,13.0625
1991-10-24,12.875
1991-10-25,12.84375
1991-10-28,13.21875
1991-10-29,12.9375
1991-10-30,12.65625
1991-10-31,12.5
1991-11-01,12.5
1991-11-04,12.46875
1991-11-05,12.09375
1991-11-06,11.875
1991-11-07,12.3125
1991-11-08,12.34375
1991-11-11,12.34375
1991-11-12,12.5
1991-11-13,12.40625
1991-11-14,12.3125
1991-11-15,11.875
1991-11-18,11.9375
1991-11-19,11.5625
1991-11-20,11.75
1991-11-21,11.71875
1991-11-22,11.59375
1991-11-25,11.3125
1991-11-26,11.4375
1991-11-27,11.5
1991-11-29,11.46875
1991-12-02,11.625
1991-12-03,11.78125
1991-12-04,11.5
1991-12-05,11.4375
1991-12-06,11.5625
1991-12-09,11.5
1991-12-10,11.4375
1991-12-11,11.46875
1991-12-12,11.46875
1991-12-13,11.53125
1991-12-16,11.5
1991-12-17,11.59375
1991-12-18,11.5
1991-12-19,11.375
1991-12-20,11.71875
1991-12-23,12.03125
1991-12-24,12.125
1991-12-26,12.15625
1991-12-27,12.25
1991-12-30,12.5
1991-12-31,12.625
1992-01-02,12.6875
1992-01-03,12.71875
1992-01-06,12.90625
1992-01-07,13.3125
1992-01-08,13.5
1992-01-09,13.46875
1992-01-10,13.34375
1992-01-13,13.34375
1992-01-14,13.59375
1992-01-15,14.03125
1992-01-16,14.375
1992-01-17,14.65625
1992-01-20,14.1875
1992-01-21,14.15625
1992-01-22,14.625
1992-01-23,14.46875
1992-01-24,14.375
1992-01-27,14.53125
1992-01-28,14.4375
1992-01-29,14.34375
1992-01-30,14.0
1992-01-31,14.125
1992-02-03,14.0625
1992-02-04,14.4375
1992-02-05,14.46875
1992-02-06,14.65625
1992-02-07,14.625
1992-02-10,14.6875
1992-02-11,14.71875
1992-02-12,14.65625
1992-02-13,14.46875
1992-02-14,14.4375
1992-02-18,14.46875
1992-02-19,14.6875
1992-02-20,15.125
1992-02-21,14.625
1992-02-24,14.6875
1992-02-25,14.5625
1992-02-26,14.6875
1992-02-27,14.5
1992-02-28,14.4375
1992-03-02,14.5
1992-03-03,14.75
1992-03-04,15.0
1992-03-05,15.0
1992-03-06,14.8125
1992-03-09,14.625
1992-03-10,14.65625
1992-03-11,14.34375
1992-03-12,14.375
1992-03-13,14.4375
1992-03-16,14.625
1992-03-17,14.53125
1992-03-18,14.59375
1992-03-19,14.96875
1992-03-20,15.375
1992-03-23,15.4375
1992-03-24,15.25
1992-03-25,14.8125
1992-03-26,15.15625
1992-03-27,15.0
1992-03-30,14.90625
1992-03-31,14.9375
1992-04-01,14.9375
1992-04-02,14.53125
1992-04-03,14.5
1992-04-06,14.40625
1992-04-07,14.40625
1992-04-08,13.875
1992-04-09,14.0625
1992-04-10,14.0625
1992-04-13,14.0
1992-04-14,14.6875
1992-04-15,15.0625
1992-04-16,15.65625
1992-04-20,16.375
1992-04-21,15.90625
1992-04-22,16.0
1992-04-23,15.84375
1992-04-24,16.03125
1992-04-27,16.1875
1992-04-28,16.03125
1992-04-29,16.15625
1992-04-30,16.03125
1992-05-01,16.0
1992-05-04,15.84375
1992-05-05,15.5625
1992-05-06,15.875
1992-05-07,15.9375
1992-05-08,15.6875
1992-05-11,15.96875
1992-05-12,15.65625
1992-05-13,15.8125
1992-05-14,15.8125
1992-05-15,15.25
1992-05-18,15.4375
1992-05-19,15.9375
1992-05-20,16.1875
1992-05-21,16.0
1992-05-22,15.9375
1992-05-26,15.9375
1992-05-27,16.15625
1992-05-28,16.4375
1992-05-29,16.8125
1992-06-01,16.6875
1992-06-02,16.6875
1992-06-03,16.6875
1992-06-04,16.65625
1992-06-05,16.6875
1992-06-08,16.78125
1992-06-09,16.625
1992-06-10,16.6875
1992-06-11,16.21875
1992-06-12,16.21875
1992-06-15,16.125
1992-06-16,16.0
1992-06-17,16.1875
1992-06-18,16.28125
1992-06-19,16.15625
1992-06-22,16.0
1992-06-23,16.15625
1992-06-24,16.21875
1992-06-25,16.34375
1992-06-26,16.375
1992-06-29,16.34375
1992-06-30,16.375
1992-07-01,16.84375
1992-07-02,16.40625
1992-07-06,16.28125
1992-07-07,16.15625
1992-07-08,15.9375
1992-07-09,16.25
1992-07-10,16.0625
1992-07-13,15.8125
1992-07-14,16.09375
1992-07-15,16.3125
1992-07-16,16.6875
1992-07-17,16.3125
1992-07-20,16.28125
1992-07-21,16.125
1992-07-22,16.0625
1992-07-23,16.09375
1992-07-24,16.0625
1992-07-27,16.0
1992-07-28,16.25
1992-07-29,16.90625
1992-07-30,17.0625
1992-07-31,16.78125
1992-08-03,16.90625
1992-08-04,16.875
1992-08-05,16.71875
1992-08-06,16.5
1992-08-07,16.28125
1992-08-10,16.15625
1992-08-11,16.1875
1992-08-12,16.125
1992-08-13,15.84375
1992-08-14,15.9375
1992-08-17,16.03125
1992-08-18,16.15625
1992-08-19,16.1875
1992-08-20,16.1875
1992-08-21,16.0
1992-08-24,15.1875
1992-08-25,15.0
1992-08-26,14.84375
1992-08-27,14.96875
1992-08-28,15.25
1992-08-31,15.03125
1992-09-01,15.0
1992-09-02,14.8125
1992-09-03,14.875
1992-09-04,15.0
1992-09-08,14.8125
1992-09-09,14.625
1992-09-10,14.875
1992-09-11,14.90625
1992-09-14,15.46875
1992-09-15,15.3125
1992-09-16,15.59375
1992-09-17,15.6875
1992-09-18,15.75
1992-09-21,15.71875
1992-09-22,15.78125
1992-09-23,15.21875
1992-09-24,15.28125
1992-09-25,14.9375
1992-09-28,14.875
1992-09-29,14.96875
1992-09-30,14.65625
1992-10-01,14.375
1992-10-02,14.3125
1992-10-05,14.0
1992-10-06,14.21875
1992-10-07,13.875
1992-10-08,13.6875
1992-10-09,13.375
1992-10-12,13.46875
1992-10-13,13.78125
1992-10-14,13.875
1992-10-15,13.6875
1992-10-16,14.09375
1992-10-19,14.625
1992-10-20,14.90625
1992-10-21,15.0625
1992-10-22,14.9375
1992-10-23,14.9375
1992-10-26,15.25
1992-10-27,15.21875
1992-10-28,15.40625
1992-10-29,15.46875
1992-10-30,15.40625
1992-11-02,15.6875
1992-11-03,15.90625
1992-11-04,15.8125
1992-11-05,15.5
1992-11-06,15.5625
1992-11-09,15.65625
1992-11-10,15.28125
1992-11-11,15.125
1992-11-12,14.84375
1992-11-13,15.03125
1992-11-16,15.0625
1992-11-17,15.0
1992-11-18,15.0625
1992-11-19,15.15625
1992-11-20,15.125
1992-11-23,15.34375
1992-11-24,15.6875
1992-11-25,15.90625
1992-11-27,15.90625
1992-11-30,16.0
1992-12-01,16.40625
1992-12-02,16.34375
1992-12-03,16.125
1992-12-04,16.09375
1992-12-07,16.03125
1992-12-08,16.09375
1992-12-09,16.125
1992-12-10,16.09375
1992-12-11,16.0625
1992-12-14,15.90625
1992-12-15,15.9375
1992-12-16,15.90625
1992-12-17,15.90625
1992-12-18,16.125
1992-12-21,16.1875
1992-12-22,16.0
1992-12-23,15.96875
1992-12-24,15.90625
1992-12-28,15.84375
1992-12-29,16.21875
1992-12-30,16.59375
1992-12-31,16.46875
1993-01-04,16.375
1993-01-05,16.5625
1993-01-06,16.5
1993-01-07,16.40625
1993-01-08,16.375
1993-01-11,16.3125
1993-01-12,16.25
1993-01-13,15.90625
1993-01-14,15.59375
1993-01-15,15.53125
1993-01-18,15.75
1993-01-19,15.5625
1993-01-20,15.46875
1993-01-21,15.4375
1993-01-22,15.875
1993-01-25,15.625
1993-01-26,15.78125
1993-01-27,15.8125
1993-01-28,15.59375
1993-01-29,15.75
1993-02-01,15.625
1993-02-02,15.65625
1993-02-03,16.0625
1993-02-04,16.5625
1993-02-05,16.875
1993-02-08,16.96875
1993-02-09,16.75
1993-02-10,17.09375
1993-02-11,17.34375
1993-02-12,17.15625
1993-02-16,16.1875
1993-02-17,16.5
1993-02-18,16.21875
1993-02-19,16.25
1993-02-22,16.53125
1993-02-23,16.5625
1993-02-24,16.5625
1993-02-25,16.40625
1993-02-26,16.5625
1993-03-01,16.40625
1993-03-02,16.84375
1993-03-03,16.9375
1993-03-04,16.96875
1993-03-05,16.875
1993-03-08,17.125
1993-03-09,17.09375
1993-03-10,17.0625
1993-03-11,16.96875
1993-03-12,16.78125
1993-03-15,16.59375
1993-03-16,16.84375
1993-03-17,16.5625
1993-03-18,16.65625
1993-03-19,16.75
1993-03-22,17.0625
1993-03-23,17.15625
1993-03-24,17.40625
1993-03-25,17.09375
1993-03-26,16.90625
1993-03-29,16.90625
1993-03-30,17.21875
1993-03-31,16.96875
1993-04-01,17.0625
1993-04-02,16.875
1993-04-05,17.21875
1993-04-06,16.875
1993-04-07,16.625
1993-04-08,16.53125
1993-04-12,16.90625
1993-04-13,17.03125
1993-04-14,17.3125
1993-04-15,18.375
1993-04-16,18.625
1993-04-19,18.5625
1993-04-20,18.40625
1993-04-21,18.3125
1993-04-22,18.375
1993-04-23,18.375
1993-04-26,18.0625
1993-04-27,18.0625
1993-04-28,18.125
1993-04-29,18.3125
1993-04-30,18.4375
1993-05-03,18.46875
1993-05-04,18.1875
1993-05-05,18.40625
1993-05-06,18.34375
1993-05-07,18.5
1993-05-10,18.03125
1993-05-11,18.3125
1993-05-12,18.21875
1993-05-13,18.03125
1993-05-14,18.3125
1993-05-17,18.0625
1993-05-18,18.28125
1993-05-19,18.65625
1993-05-20,18.625
1993-05-21,18.40625
1993-05-24,18.25
1993-05-25,18.0625
1993-05-26,18.46875
1993-05-27,18.21875
1993-05-28,18.15625
1993-06-01,18.15625
1993-06-02,18.09375
1993-06-03,18.21875
1993-06-04,18.0625
1993-06-07,18.3125
1993-06-08,18.0625
1993-06-09,18.0
1993-06-10,17.0
1993-06-11,16.625
1993-06-14,16.8125
1993-06-15,17.03125
1993-06-16,17.46875
1993-06-17,17.53125
1993-06-18,17.3125
1993-06-21,17.21875
1993-06-22,17.21875
1993-06-23,17.1875
1993-06-24,17.3125
1993-06-25,17.28125
1993-06-28,17.1875
1993-06-29,16.78125
1993-06-30,16.375
1993-07-01,16.84375
1993-07-02,16.78125
1993-07-06,16.59375
1993-07-07,16.5
1993-07-08,16.3125
1993-07-09,16.6875
1993-07-12,16.8125
1993-07-13,16.625
1993-07-14,16.625
1993-07-15,16.78125
1993-07-16,16.8125
1993-07-19,17.15625
1993-07-20,17.15625
1993-07-21,17.15625
1993-07-22,17.21875
1993-07-23,17.3125
1993-07-26,17.34375
1993-07-27,17.5
1993-07-28,17.40625
1993-07-29,17.34375
1993-07-30,17.3125
1993-08-02,17.3125
1993-08-03,17.34375
1993-08-04,17.1875
1993-08-05,17.21875
1993-08-06,17.40625
1993-08-09,17.53125
1993-08-10,17.59375
1993-08-11,17.71875
1993-08-12,17.3125
1993-08-13,17.53125
1993-08-16,17.8125
1993-08-17,17.6875
1993-08-18,17.53125
1993-08-19,17.28125
1993-08-20,16.96875
1993-08-23,16.8125
1993-08-24,17.09375
1993-08-25,17.25
1993-08-26,17.1875
1993-08-27,17.125
1993-08-30,16.9375
1993-08-31,16.96875
1993-09-01,16.96875
1993-09-02,16.875
1993-09-03,17.125
1993-09-07,16.9375
1993-09-08,16.90625
1993-09-09,16.78125
1993-09-10,17.09375
1993-09-13,17.25
1993-09-14,17.21875
1993-09-15,17.0
1993-09-16,17.125
1993-09-17,16.78125
1993-09-20,16.59375
1993-09-21,16.4375
1993-09-22,16.1875
1993-09-23,16.1875
1993-09-24,16.25
1993-09-27,16.4375
1993-09-28,16.53125
1993-09-29,16.40625
1993-09-30,16.3125
1993-10-01,16.65625
1993-10-04,16.5625
1993-10-05,16.5625
1993-10-06,16.53125
1993-10-07,16.375
1993-10-08,16.40625
1993-10-11,16.375
1993-10-12,16.375
1993-10-13,16.25
1993-10-14,16.34375
1993-10-15,16.5625
1993-10-18,16.625
1993-10-19,16.71875
1993-10-20,16.59375
1993-10-21,16.40625
1993-10-22,16.4375
1993-10-25,16.78125
1993-10-26,16.9375
1993-10-27,17.4375
1993-10-28,17.625
1993-10-29,17.4375
1993-11-01,17.8125
1993-11-02,17.9375
1993-11-03,17.71875
1993-11-04,17.40625
1993-11-05,17.375
1993-11-08,17.53125
1993-11-09,17.5625
1993-11-10,17.75
1993-11-11,17.65625
1993-11-12,17.75
1993-11-15,17.5625
1993-11-16,17.75
1993-11-17,17.625
1993-11-18,17.65625
1993-11-19,17.78125
1993-11-22,17.875
1993-11-23,17.71875
1993-11-24,17.75
1993-11-26,17.84375
1993-11-29,17.8125
1993-11-30,17.6875
1993-12-01,17.875
1993-12-02,17.78125
1993-12-03,17.8125
1993-12-06,17.65625
1993-12-07,17.71875
1993-12-08,17.875
1993-12-09,17.8125
1993-12-10,18.0625
1993-12-13,18.3125
1993-12-14,18.25
1993-12-15,18.5
1993-12-16,18.59375
1993-12-17,18.6875
1993-12-20,18.53125
1993-12-21,18.4375
1993-12-22,18.875
1993-12-23,18.71875
1993-12-27,18.875
1993-12-28,18.75
1993-12-29,18.6875
1993-12-30,18.78125
1993-12-31,18.96875
1994-01-03,18.75
1994-01-04,18.75
1994-01-05,18.90625
1994-01-06,19.03125
1994-01-07,18.84375
1994-01-10,19.09375
1994-01-11,19.25
1994-01-12,19.03125
1994-01-13,18.96875
1994-01-14,18.90625
1994-01-17,18.875
1994-01-18,18.90625
1994-01-19,19.15625
1994-01-20,19.375
1994-01-21,19.125
1994-01-24,19.21875
1994-01-25,19.09375
1994-01-26,19.1875
1994-01-27,19.5
1994-01-28,19.53125
1994-01-31,19.71875
1994-02-01,19.78125
1994-02-02,20.0
1994-02-03,20.125
1994-02-04,19.75
1994-02-07,19.9375
1994-02-08,19.9375
1994-02-09,20.125
1994-02-10,20.03125
1994-02-11,19.9375
1994-02-14,19.84375
1994-02-15,19.65625
1994-02-16,19.5
1994-02-17,19.3125
1994-02-18,19.375
1994-02-22,19.3125
1994-02-23,19.3125
1994-02-24,19.25
1994-02-25,19.125
1994-02-28,19.1875
1994-03-01,18.9375
1994-03-02,18.9375
1994-03-03,18.8125
1994-03-04,18.875
1994-03-07,18.78125
1994-03-08,18.6875
1994-03-09,18.78125
1994-03-10,18.875
1994-03-11,19.125
1994-03-14,19.59375
1994-03-15,19.78125
1994-03-16,19.9375
1994-03-17,19.875
1994-03-18,19.84375
1994-03-21,19.5625
1994-03-22,19.625
1994-03-23,19.59375
1994-03-24,19.5
1994-03-25,19.21875
1994-03-28,18.6875
1994-03-29,18.375
1994-03-30,18.40625
1994-03-31,18.59375
1994-04-04,18.46875
1994-04-05,18.75
1994-04-06,18.78125
1994-04-07,19.0
1994-04-08,19.0
1994-04-11,19.21875
1994-04-12,19.09375
1994-04-13,19.03125
1994-04-14,18.753906
1994-04-15,18.65625
1994-04-18,18.3125
1994-04-19,18.1875
1994-04-20,17.6875
1994-04-21,17.96875
1994-04-22,18.4375
1994-04-25,18.5
1994-04-26,18.90625
1994-04-28,18.75
1994-04-29,18.9375
1994-05-02,18.84375
1994-05-03,18.96875
1994-05-04,18.6875
1994-05-05,18.8125
1994-05-06,18.5
1994-05-09,17.96875
1994-05-10,17.90625
1994-05-11,18.25
1994-05-12,18.34375
1994-05-13,18.34375
1994-05-16,18.65625
1994-05-17,18.84375
1994-05-18,19.0
1994-05-19,19.09375
1994-05-20,19.09375
1994-05-23,19.0
1994-05-24,18.71875
1994-05-25,18.71875
1994-05-26,18.875
1994-05-27,18.71875
1994-05-31,18.6875
1994-06-01,18.75
1994-06-02,18.625
1994-06-03,18.65625
1994-06-06,18.59375
1994-06-07,18.5625
1994-06-08,18.53125
1994-06-09,18.75
1994-06-10,18.96875
1994-06-13,19.375
1994-06-14,19.625
1994-06-15,19.6875
1994-06-16,19.375
1994-06-17,19.375
1994-06-20,18.75
1994-06-21,19.0625
