Date,FN
2015-04-01,19.18
2015-04-02,18.92
2015-04-06,19.139999
2015-04-07,19.200001
2015-04-08,19.18
2015-04-09,18.969998999999998
2015-04-10,19.0
2015-04-13,18.73
2015-04-14,18.799999
2015-04-15,18.82
2015-04-16,18.68
2015-04-17,18.190001000000002
2015-04-20,18.639999
2015-04-21,18.68
2015-04-22,18.620001000000002
2015-04-23,18.84
2015-04-24,18.82
2015-04-27,18.719998999999998
2015-04-28,19.16
2015-04-29,18.65
2015-04-30,18.110001
2015-05-01,18.299999
2015-05-04,18.68
2015-05-05,18.57
2015-05-06,18.66
2015-05-07,18.74
2015-05-08,18.549999
2015-05-11,18.41
2015-05-12,18.57
2015-05-13,18.41
2015-05-14,18.549999
2015-05-15,18.280001000000002
2015-05-18,18.6
2015-05-19,18.25
2015-05-20,18.23
2015-05-21,18.940001000000002
2015-05-22,18.68
2015-05-26,18.32
2015-05-27,18.299999
2015-05-28,18.200001
2015-05-29,18.18
2015-06-01,18.309998999999998
2015-06-02,18.280001000000002
2015-06-03,18.690001000000002
2015-06-04,18.66
2015-06-05,18.82
2015-06-08,18.84
2015-06-09,18.84
2015-06-10,19.190001000000002
2015-06-11,19.48
2015-06-12,19.440001000000002
2015-06-15,19.379998999999998
2015-06-16,19.5
2015-06-17,19.209999
2015-06-18,19.4
2015-06-19,19.98
2015-06-22,20.48
2015-06-23,20.68
2015-06-24,19.82
2015-06-25,19.969998999999998
2015-06-26,19.860001
2015-06-29,19.030001000000002
2015-06-30,18.73
2015-07-01,18.75
2015-07-02,18.5
2015-07-06,18.73
2015-07-07,18.68
2015-07-08,18.24
2015-07-09,17.879998999999998
2015-07-10,18.52
2015-07-13,18.77
2015-07-14,18.790001
2015-07-15,18.639999
2015-07-16,18.809998999999998
2015-07-17,18.52
2015-07-20,18.24
2015-07-21,18.129998999999998
2015-07-22,18.1
2015-07-23,18.209999
2015-07-24,18.18
2015-07-27,18.030001000000002
2015-07-28,17.99
2015-07-29,18.540001
2015-07-30,18.49
2015-07-31,18.559998999999998
2015-08-03,18.280001000000002
2015-08-04,18.09
2015-08-05,18.389999
2015-08-06,18.43
2015-08-07,18.700001
2015-08-10,19.27
2015-08-11,18.889999
2015-08-12,18.629998999999998
2015-08-13,18.620001000000002
2015-08-14,18.950001
2015-08-17,18.870001000000002
2015-08-18,20.219998999999998
2015-08-19,19.85
2015-08-20,19.5
2015-08-21,19.629998999999998
2015-08-24,19.0
2015-08-25,18.790001
2015-08-26,19.549999
2015-08-27,19.700001
2015-08-28,19.969998999999998
2015-08-31,19.879998999999998
2015-09-01,19.690001000000002
2015-09-02,19.91
2015-09-03,19.59
2015-09-04,19.209999
2015-09-08,19.469998999999998
2015-09-09,18.959999
2015-09-10,19.129998999999998
2015-09-11,18.75
2015-09-14,18.43
2015-09-15,18.76
2015-09-16,19.17
2015-09-17,19.01
2015-09-18,19.25
2015-09-21,19.639999
2015-09-22,19.02
2015-09-23,18.99
2015-09-24,19.07
2015-09-25,19.07
2015-09-28,18.77
2015-09-29,19.02
2015-09-30,18.33
2015-10-01,18.34
2015-10-02,18.52
2015-10-05,19.59
2015-10-06,19.799999
2015-10-07,19.93
2015-10-08,20.16
2015-10-09,20.33
2015-10-12,20.65
2015-10-13,20.68
2015-10-14,20.58
2015-10-15,20.709999
2015-10-16,20.9
2015-10-19,20.719998999999998
2015-10-20,21.0
2015-10-21,20.889999
2015-10-22,21.790001
2015-10-23,22.07
2015-10-26,21.59
2015-10-27,20.98
2015-10-28,21.75
2015-10-29,21.440001000000002
2015-10-30,21.67
2015-11-02,21.110001
2015-11-03,23.73
2015-11-04,22.959999
2015-11-05,23.0
2015-11-06,22.99
2015-11-09,22.620001000000002
2015-11-10,22.549999
2015-11-11,23.07
2015-11-12,23.26
2015-11-13,23.26
2015-11-16,23.33
2015-11-17,22.690001000000002
2015-11-18,22.940001000000002
2015-11-19,23.110001
2015-11-20,23.65
2015-11-23,23.629998999999998
2015-11-24,23.42
2015-11-25,23.450001
2015-11-27,23.469998999999998
2015-11-30,23.93
2015-12-01,23.76
2015-12-02,23.4
2015-12-03,23.18
2015-12-04,23.76
2015-12-07,23.200001
2015-12-08,22.74
2015-12-09,22.27
2015-12-10,22.02
2015-12-11,22.059998999999998
2015-12-14,21.620001000000002
2015-12-15,21.85
2015-12-16,23.01
2015-12-17,23.25
2015-12-18,23.26
2015-12-21,23.139999
2015-12-22,23.9
2015-12-23,24.370001000000002
2015-12-24,24.049999
2015-12-28,23.83
2015-12-29,24.190001000000002
2015-12-30,24.129998999999998
2015-12-31,23.82
2016-01-04,23.67
2016-01-05,23.950001
2016-01-06,23.26
2016-01-07,23.549999
2016-01-08,23.27
2016-01-11,23.23
2016-01-12,23.290001
2016-01-13,22.379998999999998
2016-01-14,22.190001000000002
2016-01-15,22.09
2016-01-19,21.799999
2016-01-20,22.08
2016-01-21,22.299999
2016-01-22,23.120001000000002
2016-01-25,22.82
2016-01-26,23.52
2016-01-27,23.200001
2016-01-28,22.719998999999998
2016-01-29,24.91
2016-02-01,25.09
2016-02-02,28.02
2016-02-03,28.969998999999998
2016-02-04,29.280001000000002
2016-02-05,28.790001
2016-02-08,29.0
2016-02-09,28.41
2016-02-10,28.18
2016-02-11,27.59
2016-02-12,27.99
2016-02-16,29.08
2016-02-17,29.709999
2016-02-18,29.059998999999998
2016-02-19,28.879998999999998
2016-02-22,28.91
2016-02-23,28.75
2016-02-24,29.0
2016-02-25,29.0
2016-02-26,28.58
2016-02-29,28.549999
2016-03-01,28.82
2016-03-02,28.690001000000002
2016-03-03,27.549999
2016-03-04,27.690001000000002
2016-03-07,27.83
2016-03-08,26.35
2016-03-09,27.23
2016-03-10,26.629998999999998
2016-03-11,28.040001
2016-03-14,27.85
2016-03-15,27.280001000000002
2016-03-16,27.35
2016-03-17,28.0
2016-03-18,28.190001000000002
2016-03-21,28.49
2016-03-22,28.91
2016-03-23,29.16
2016-03-24,30.59
2016-03-28,30.58
2016-03-29,33.0
2016-03-30,32.59
2016-03-31,32.349998
2016-04-01,32.189999
2016-04-04,31.02
2016-04-05,31.719998999999998
2016-04-06,31.129998999999998
2016-04-07,30.57
2016-04-08,30.4
2016-04-11,31.610001
2016-04-12,31.450001
2016-04-13,32.049999
2016-04-14,32.439999
2016-04-15,31.719998999999998
2016-04-18,31.540001
2016-04-19,31.42
2016-04-20,31.74
2016-04-21,31.33
2016-04-22,31.67
2016-04-25,32.799999
2016-04-26,32.830002
2016-04-27,32.790001000000004
2016-04-28,32.52
2016-04-29,31.969998999999998
2016-05-02,32.290001000000004
2016-05-03,36.009997999999996
2016-05-04,35.34
2016-05-05,34.639998999999996
2016-05-06,34.490002000000004
2016-05-09,34.150002
2016-05-10,34.18
2016-05-11,34.34
2016-05-12,34.16
2016-05-13,33.830002
2016-05-16,34.029999
2016-05-17,33.200001
2016-05-18,33.66
2016-05-19,32.080002
2016-05-20,32.439999
2016-05-23,32.66
2016-05-24,33.43
2016-05-25,33.91
2016-05-26,35.220001
2016-05-27,34.779999
2016-05-31,35.5
2016-06-01,36.5
2016-06-02,36.16
2016-06-03,36.84
2016-06-06,36.959998999999996
2016-06-07,37.849998
2016-06-08,38.68
2016-06-09,37.889998999999996
2016-06-10,36.57
2016-06-13,35.740002000000004
2016-06-14,36.169998
2016-06-15,36.389998999999996
2016-06-16,36.549999
2016-06-17,36.779999
2016-06-20,37.869999
2016-06-21,37.23
2016-06-22,36.369999
2016-06-23,36.709998999999996
2016-06-24,34.970001
2016-06-27,34.169998
2016-06-28,35.540001000000004
2016-06-29,36.240002000000004
2016-06-30,37.119999
2016-07-01,36.27
2016-07-05,35.740002000000004
2016-07-06,35.720001
2016-07-07,35.68
2016-07-08,36.59
2016-07-11,37.450001
2016-07-12,37.860001000000004
2016-07-13,37.860001000000004
2016-07-14,38.279999
2016-07-15,38.23
2016-07-18,37.759997999999996
2016-07-19,37.950001
2016-07-20,37.830002
2016-07-21,37.259997999999996
2016-07-22,37.959998999999996
2016-07-25,40.630001
2016-07-26,40.040001000000004
2016-07-27,40.299999
2016-07-28,37.07
2016-07-29,37.759997999999996
2016-08-01,38.029999
2016-08-02,35.02
2016-08-03,36.23
2016-08-04,36.16
2016-08-05,36.959998999999996
2016-08-08,36.77
2016-08-09,37.75
2016-08-10,38.380001
2016-08-11,38.09
2016-08-12,40.59
2016-08-15,42.299999
2016-08-16,39.790001000000004
2016-08-17,40.060001
2016-08-18,40.48
2016-08-19,39.990002000000004
2016-08-22,39.950001
2016-08-23,39.98
2016-08-24,39.279999
2016-08-25,39.299999
2016-08-26,39.07
2016-08-29,39.330002
2016-08-30,39.279999
2016-08-31,38.82
2016-09-01,39.23
2016-09-02,40.48
2016-09-06,40.490002000000004
2016-09-07,42.419998
2016-09-08,42.049999
2016-09-09,39.799999
2016-09-12,40.869999
2016-09-13,40.759997999999996
2016-09-14,41.380001
2016-09-15,42.560001
2016-09-16,43.119999
2016-09-19,43.619999
2016-09-20,43.259997999999996
2016-09-21,44.880001
2016-09-22,44.720001
2016-09-23,44.169998
2016-09-26,43.580002
2016-09-27,44.09
2016-09-28,44.740002000000004
2016-09-29,43.790001000000004
2016-09-30,44.59
2016-10-03,44.709998999999996
2016-10-04,44.990002000000004
2016-10-05,45.900002
2016-10-06,46.130001
2016-10-07,45.139998999999996
2016-10-10,45.470001
2016-10-11,41.790001000000004
2016-10-12,42.150002
2016-10-13,41.189999
2016-10-14,41.299999
2016-10-17,41.599998
2016-10-18,42.259997999999996
2016-10-19,42.459998999999996
2016-10-20,42.720001
2016-10-21,42.939999
2016-10-24,44.02
2016-10-25,43.369999
2016-10-26,43.560001
2016-10-27,40.310001
2016-10-28,37.799999
2016-10-31,37.959998999999996
2016-11-01,37.540001000000004
2016-11-02,38.029999
2016-11-03,38.490002000000004
2016-11-04,37.450001
2016-11-07,38.779999
2016-11-08,40.290001000000004
2016-11-09,39.5
2016-11-10,38.98
2016-11-11,40.790001000000004
2016-11-14,41.360001000000004
2016-11-15,41.950001
2016-11-16,43.049999
2016-11-17,43.5
2016-11-18,44.259997999999996
2016-11-21,43.630001
2016-11-22,43.759997999999996
2016-11-23,43.459998999999996
2016-11-25,43.790001000000004
2016-11-28,43.810001
2016-11-29,43.790001000000004
2016-11-30,42.799999
2016-12-01,39.639998999999996
2016-12-02,39.459998999999996
2016-12-05,41.099998
2016-12-06,41.189999
2016-12-07,40.48
2016-12-08,41.490002000000004
2016-12-09,40.689999
2016-12-12,40.259997999999996
2016-12-13,39.889998999999996
2016-12-14,40.560001
2016-12-15,41.470001
2016-12-16,41.240002000000004
2016-12-19,41.98
2016-12-20,41.349998
2016-12-21,41.669998
2016-12-22,41.459998999999996
2016-12-23,41.73
2016-12-27,42.330002
2016-12-28,40.830002
2016-12-29,41.060001
2016-12-30,40.299999
2017-01-03,37.98
2017-01-04,38.650002
2017-01-05,36.669998
2017-01-06,36.189999
2017-01-09,35.889998999999996
2017-01-10,35.82
2017-01-11,34.009997999999996
2017-01-12,35.27
2017-01-13,36.709998999999996
2017-01-17,37.040001000000004
2017-01-18,36.959998999999996
2017-01-19,38.060001
2017-01-20,37.830002
2017-01-23,37.810001
2017-01-24,39.77
2017-01-25,40.060001
2017-01-26,41.439999
2017-01-27,41.450001
2017-01-30,40.830002
2017-01-31,42.130001
2017-02-01,42.119999
2017-02-02,42.02
2017-02-03,42.369999
2017-02-06,42.099998
2017-02-07,43.040001000000004
2017-02-08,41.549999
2017-02-09,43.919998
2017-02-10,44.950001
2017-02-13,46.919998
2017-02-14,47.98
2017-02-15,47.959998999999996
2017-02-16,48.0
2017-02-17,48.400002
2017-02-21,49.189999
2017-02-22,47.18
2017-02-23,46.169998
2017-02-24,45.240002000000004
2017-02-27,43.16
2017-02-28,41.549999
2017-03-01,41.369999
2017-03-02,41.23
2017-03-03,42.360001000000004
2017-03-06,42.110001000000004
2017-03-07,41.790001000000004
2017-03-08,41.209998999999996
2017-03-09,42.5
2017-03-10,39.849998
2017-03-13,39.810001
2017-03-14,38.799999
2017-03-15,40.139998999999996
2017-03-16,40.939999
2017-03-17,42.360001000000004
2017-03-20,42.389998999999996
2017-03-21,40.580002
2017-03-22,41.68
2017-03-23,41.810001
2017-03-24,43.439999
2017-03-27,44.0
2017-03-28,44.490002000000004
2017-03-29,42.860001000000004
2017-03-30,42.959998999999996
2017-03-31,42.029999
2017-04-03,41.0
2017-04-04,40.360001000000004
2017-04-05,38.73
2017-04-06,39.490002000000004
2017-04-07,39.400002
2017-04-10,39.009997999999996
2017-04-11,38.439999
2017-04-12,37.810001
2017-04-13,37.889998999999996
2017-04-17,38.540001000000004
2017-04-18,38.619999
2017-04-19,37.299999
2017-04-20,37.349998
2017-04-21,38.040001000000004
2017-04-24,38.549999
2017-04-25,38.98
2017-04-26,35.330002
2017-04-27,35.549999
2017-04-28,34.669998
2017-05-01,35.720001
2017-05-02,34.970001
2017-05-03,33.16
2017-05-04,32.299999
2017-05-05,32.810001
2017-05-08,34.009997999999996
2017-05-09,36.84
2017-05-10,36.560001
2017-05-11,36.25
2017-05-12,35.540001000000004
2017-05-15,35.700001
2017-05-16,36.73
2017-05-17,34.400002
2017-05-18,34.380001
2017-05-19,34.860001000000004
2017-05-22,36.779999
2017-05-23,37.41
2017-05-24,36.5
2017-05-25,37.060001
2017-05-26,36.700001
2017-05-30,36.060001
2017-05-31,35.23
2017-06-01,37.869999
2017-06-02,37.889998999999996
2017-06-05,37.509997999999996
2017-06-06,38.75
2017-06-07,38.560001
2017-06-08,39.240002000000004
2017-06-09,38.380001
2017-06-12,37.990002000000004
2017-06-13,38.43
2017-06-14,37.720001
2017-06-15,37.540001000000004
2017-06-16,37.560001
2017-06-19,37.73
2017-06-20,37.41
2017-06-21,37.07
2017-06-22,37.889998999999996
2017-06-23,40.02
2017-06-26,46.23
2017-06-27,43.470001
2017-06-28,44.330002
2017-06-29,43.209998999999996
2017-06-30,42.66
2017-07-03,42.950001
2017-07-05,42.740002000000004
2017-07-06,42.25
2017-07-07,43.889998999999996
2017-07-10,44.16
2017-07-11,44.060001
2017-07-12,44.419998
2017-07-13,44.779999
2017-07-14,44.98
2017-07-17,44.77
2017-07-18,44.849998
2017-07-19,45.450001
2017-07-20,45.41
2017-07-21,45.709998999999996
2017-07-24,46.869999
2017-07-25,46.470001
2017-07-26,46.009997999999996
2017-07-27,44.84
2017-07-28,45.060001
2017-07-31,45.009997999999996
2017-08-01,45.16
2017-08-02,42.48
2017-08-03,42.990002000000004
2017-08-04,42.259997999999996
2017-08-07,43.490002000000004
2017-08-08,42.75
2017-08-09,42.360001000000004
2017-08-10,40.880001
2017-08-11,41.0
2017-08-14,42.18
2017-08-15,41.52
2017-08-16,41.919998
2017-08-17,40.540001000000004
2017-08-18,40.080002
2017-08-21,39.82
2017-08-22,36.939999
2017-08-23,38.59
2017-08-24,39.349998
2017-08-25,38.529999
2017-08-28,38.650002
2017-08-29,38.57
2017-08-30,39.099998
2017-08-31,38.84
2017-09-01,38.73
2017-09-05,37.990002000000004
2017-09-06,38.119999
2017-09-07,37.66
2017-09-08,37.41
2017-09-11,37.75
2017-09-12,38.220001
2017-09-13,38.290001000000004
2017-09-14,37.84
2017-09-15,37.810001
2017-09-18,38.150002
2017-09-19,37.880001
2017-09-20,36.790001000000004
2017-09-21,35.779999
2017-09-22,35.950001
2017-09-25,34.779999
2017-09-26,35.200001
2017-09-27,36.66
2017-09-28,37.009997999999996
2017-09-29,37.060001
2017-10-02,38.189999
2017-10-03,37.889998999999996
2017-10-04,37.689999
2017-10-05,37.450001
2017-10-06,37.68
2017-10-09,37.810001
2017-10-10,37.52
2017-10-11,37.02
2017-10-12,37.0
2017-10-13,36.509997999999996
2017-10-16,36.740002000000004
2017-10-17,36.490002000000004
2017-10-18,36.880001
2017-10-19,36.599998
2017-10-20,36.650002
2017-10-23,36.919998
2017-10-24,37.09
2017-10-25,36.75
2017-10-26,36.490002000000004
2017-10-27,37.380001
2017-10-30,37.369999
2017-10-31,37.18
2017-11-01,35.84
2017-11-02,32.299999
2017-11-03,32.25
2017-11-06,31.73
2017-11-07,28.879998999999998
2017-11-08,30.639999
2017-11-09,30.83
2017-11-10,31.110001
2017-11-13,31.459999
2017-11-14,30.59
2017-11-15,31.09
2017-11-16,31.809998999999998
2017-11-17,32.169998
2017-11-20,31.959999
2017-11-21,32.779999
2017-11-22,32.759997999999996
2017-11-24,32.720001
2017-11-27,32.400002
2017-11-28,32.700001
2017-11-29,31.459999
2017-11-30,31.91
2017-12-01,31.450001
2017-12-04,31.26
2017-12-05,30.809998999999998
2017-12-06,30.77
2017-12-07,30.59
2017-12-08,30.049999
2017-12-11,30.25
2017-12-12,30.209999
2017-12-13,30.309998999999998
2017-12-14,29.559998999999998
2017-12-15,29.76
2017-12-18,30.02
2017-12-19,29.48
2017-12-20,29.75
2017-12-21,29.57
2017-12-22,29.25
2017-12-26,28.469998999999998
2017-12-27,28.57
2017-12-28,28.860001
2017-12-29,28.700001
2018-01-02,29.1
2018-01-03,28.99
2018-01-04,29.35
2018-01-05,29.370001000000002
2018-01-08,29.84
2018-01-09,29.370001000000002
2018-01-10,29.16
2018-01-11,29.48
2018-01-12,29.049999
2018-01-16,28.870001000000002
2018-01-17,29.110001
2018-01-18,28.68
2018-01-19,27.74
2018-01-22,26.0
2018-01-23,26.42
2018-01-24,25.299999
2018-01-25,25.299999
2018-01-26,25.93
2018-01-29,25.129998999999998
2018-01-30,25.0
2018-01-31,24.809998999999998
2018-02-01,25.48
2018-02-02,25.0
2018-02-05,24.049999
2018-02-06,30.0
2018-02-07,29.74
2018-02-08,29.040001
2018-02-09,29.530001000000002
2018-02-12,28.6
2018-02-13,28.66
2018-02-14,29.219998999999998
2018-02-15,29.51
2018-02-16,29.139999
2018-02-20,28.549999
2018-02-21,28.09
2018-02-22,27.65
2018-02-23,28.639999
2018-02-26,29.719998999999998
2018-02-27,30.07
2018-02-28,30.15
2018-03-01,30.110001
2018-03-02,30.92
2018-03-05,30.940001000000002
2018-03-06,31.969998999999998
2018-03-07,32.380001
2018-03-08,32.830002
2018-03-09,33.84
2018-03-12,32.669998
2018-03-13,32.560001
2018-03-14,32.48
2018-03-15,33.0
2018-03-16,33.400002
2018-03-19,33.02
2018-03-20,33.360001000000004
2018-03-21,33.669998
2018-03-22,33.439999
2018-03-23,32.540001000000004
2018-03-26,31.68
2018-03-27,31.18
2018-03-28,30.4
2018-03-29,31.379998999999998
2018-04-02,30.870001000000002
2018-04-03,31.07
2018-04-04,31.35
2018-04-05,31.190001000000002
2018-04-06,30.610001
2018-04-09,30.85
2018-04-10,32.080002
2018-04-11,33.73
2018-04-12,33.490002000000004
2018-04-13,33.450001
2018-04-16,30.17
2018-04-17,31.299999
2018-04-18,31.33
2018-04-19,30.25
2018-04-20,30.280001000000002
2018-04-23,29.799999
2018-04-24,29.83
2018-04-25,28.629998999999998
2018-04-26,28.610001
2018-04-27,28.16
2018-04-30,28.209999
2018-05-01,29.74
2018-05-02,30.84
2018-05-03,31.370001000000002
2018-05-04,32.450001
2018-05-07,33.0
2018-05-08,35.509997999999996
2018-05-09,35.849998
2018-05-10,35.400002
2018-05-11,35.509997999999996
2018-05-14,36.080002
2018-05-15,35.790001000000004
2018-05-16,36.919998
2018-05-17,36.619999
2018-05-18,36.490002000000004
2018-05-21,36.990002000000004
2018-05-22,36.830002
2018-05-23,36.860001000000004
2018-05-24,36.450001
2018-05-25,36.849998
2018-05-29,37.490002000000004
2018-05-30,36.0
2018-05-31,35.130001
2018-06-01,36.139998999999996
2018-06-04,36.0
2018-06-05,36.509997999999996
2018-06-06,36.700001
2018-06-07,36.950001
2018-06-08,36.950001
2018-06-11,37.59
2018-06-12,37.389998999999996
2018-06-13,36.810001
2018-06-14,37.540001000000004
2018-06-15,37.02
2018-06-18,36.98
2018-06-19,36.23
2018-06-20,37.009997999999996
2018-06-21,36.970001
2018-06-22,36.66
2018-06-25,35.200001
2018-06-26,36.029999
2018-06-27,35.939999
2018-06-28,36.220001
2018-06-29,36.889998999999996
2018-07-02,37.040001000000004
2018-07-03,36.220001
2018-07-05,37.43
2018-07-06,38.169998
2018-07-09,38.450001
2018-07-10,38.610001000000004
2018-07-11,38.57
2018-07-12,39.380001
2018-07-13,38.860001000000004
2018-07-16,39.209998999999996
2018-07-17,39.689999
2018-07-18,39.950001
2018-07-19,40.029999
2018-07-20,39.939999
2018-07-23,39.98
2018-07-24,39.23
2018-07-25,39.810001
2018-07-26,39.720001
2018-07-27,38.59
2018-07-30,38.459998999999996
2018-07-31,39.119999
2018-08-01,39.560001
2018-08-02,39.5
2018-08-03,39.669998
2018-08-06,39.93
2018-08-07,41.43
2018-08-08,41.419998
2018-08-09,41.939999
2018-08-10,42.09
2018-08-13,41.84
2018-08-14,43.290001000000004
2018-08-15,42.41
2018-08-16,43.459998999999996
2018-08-17,43.66
2018-08-20,44.0
2018-08-21,46.75
2018-08-22,47.66
2018-08-23,48.02
2018-08-24,47.830002
2018-08-27,48.07
2018-08-28,47.759997999999996
2018-08-29,48.060001
2018-08-30,47.990002000000004
2018-08-31,47.869999
2018-09-04,46.200001
2018-09-05,46.73
2018-09-06,46.27
2018-09-07,46.200001
2018-09-10,46.529999
2018-09-11,46.419998
2018-09-12,46.669998
2018-09-13,46.529999
2018-09-14,46.389998999999996
2018-09-17,45.869999
2018-09-18,45.59
2018-09-19,45.290001000000004
2018-09-20,45.759997999999996
2018-09-21,45.52
2018-09-24,45.950001
2018-09-25,45.830002
2018-09-26,45.93
2018-09-27,46.299999
2018-09-28,46.259997999999996
2018-10-01,45.360001000000004
2018-10-02,46.02
2018-10-03,46.970001
2018-10-04,46.240002000000004
2018-10-05,44.84
2018-10-08,44.540001000000004
2018-10-09,44.060001
2018-10-10,43.310001
2018-10-11,43.110001000000004
2018-10-12,44.310001
2018-10-15,44.200001
2018-10-16,45.830002
2018-10-17,46.299999
2018-10-18,45.799999
2018-10-19,44.990002000000004
2018-10-22,44.720001
2018-10-23,44.09
2018-10-24,41.880001
2018-10-25,42.919998
2018-10-26,41.970001
2018-10-29,41.330002
2018-10-30,43.279999
2018-10-31,43.32
2018-11-01,45.830002
2018-11-02,46.549999
2018-11-05,45.200001
2018-11-06,50.0
2018-11-07,52.759997999999996
2018-11-08,52.009997999999996
2018-11-09,51.16
2018-11-12,48.400002
2018-11-13,49.650002
2018-11-14,49.73
2018-11-15,51.630001
2018-11-16,52.18
2018-11-19,51.299999
2018-11-20,50.52
2018-11-21,50.509997999999996
2018-11-23,51.299999
2018-11-26,50.82
2018-11-27,50.77
2018-11-28,52.490002000000004
2018-11-29,52.77
2018-11-30,52.73
2018-12-03,53.299999
2018-12-04,52.16
2018-12-06,48.689999
2018-12-07,47.970001
2018-12-10,46.889998999999996
2018-12-11,47.740002000000004
2018-12-12,49.18
2018-12-13,48.689999
2018-12-14,49.130001
2018-12-17,48.919998
2018-12-18,51.099998
2018-12-19,50.220001
2018-12-20,50.48
2018-12-21,48.66
2018-12-24,46.91
2018-12-26,49.59
2018-12-27,49.68
2018-12-28,50.740002000000004
2018-12-31,51.310001
2019-01-02,50.919998
2019-01-03,47.540001000000004
2019-01-04,49.470001
2019-01-07,50.810001
2019-01-08,51.619999
2019-01-09,54.259997999999996
2019-01-10,55.93
2019-01-11,57.0
2019-01-14,54.18
2019-01-15,54.619999
2019-01-16,54.619999
2019-01-17,54.130001
2019-01-18,54.330002
2019-01-22,53.990002000000004
2019-01-23,52.040001000000004
2019-01-24,55.830002
2019-01-25,57.759997999999996
2019-01-28,56.41
2019-01-29,55.389998999999996
2019-01-30,55.209998999999996
2019-01-31,56.84
2019-02-01,56.98
2019-02-04,57.0
2019-02-05,52.080002
2019-02-06,53.639998999999996
2019-02-07,51.91
2019-02-08,51.349998
2019-02-11,53.099998
2019-02-12,53.290001000000004
2019-02-13,53.560001
2019-02-14,54.59
2019-02-15,55.240002000000004
2019-02-19,55.5
2019-02-20,56.700001
2019-02-21,56.18
2019-02-22,57.389998999999996
2019-02-25,58.689999
2019-02-26,59.34
2019-02-27,58.040001000000004
2019-02-28,58.5
2019-03-01,57.959998999999996
2019-03-04,57.93
2019-03-05,56.099998
2019-03-06,54.549999
2019-03-07,53.529999
2019-03-08,54.259997999999996
2019-03-11,55.93
2019-03-12,55.459998999999996
2019-03-13,56.169998
2019-03-14,55.119999
2019-03-15,54.310001
2019-03-18,53.560001
2019-03-19,53.490002000000004
2019-03-20,53.02
2019-03-21,54.43
2019-03-22,51.369999
2019-03-25,51.810001
2019-03-26,52.009997999999996
2019-03-27,51.740002000000004
2019-03-28,52.299999
2019-03-29,52.360001000000004
2019-04-01,53.84
2019-04-02,54.98
2019-04-03,54.650002
2019-04-04,55.34
2019-04-05,55.200001
2019-04-08,55.84
2019-04-09,55.650002
2019-04-10,57.610001000000004
2019-04-11,57.720001
2019-04-12,58.98
2019-04-15,58.689999
2019-04-16,60.490002000000004
2019-04-17,60.150002
2019-04-18,60.029999
2019-04-22,60.279999
2019-04-23,61.23
2019-04-24,60.580002
2019-04-25,59.900002
2019-04-26,59.98
2019-04-29,59.950001
2019-04-30,60.52
2019-05-01,59.82
2019-05-02,60.43
2019-05-03,62.009997999999996
2019-05-06,60.09
2019-05-07,59.720001
2019-05-08,58.959998999999996
2019-05-09,58.639998999999996
2019-05-10,58.77
2019-05-13,56.799999
2019-05-14,57.34
2019-05-15,57.59
2019-05-16,54.099998
2019-05-17,47.82
2019-05-20,45.57
2019-05-21,46.540001000000004
2019-05-22,46.040001000000004
2019-05-23,44.75
2019-05-24,44.709998999999996
2019-05-28,43.459998999999996
2019-05-29,43.310001
2019-05-30,43.75
2019-05-31,42.639998999999996
2019-06-03,42.599998
2019-06-04,45.119999
2019-06-05,44.73
2019-06-06,46.209998999999996
2019-06-07,46.419998
2019-06-10,46.700001
2019-06-11,46.990002000000004
2019-06-12,46.299999
2019-06-13,48.220001
2019-06-14,47.639998999999996
2019-06-17,48.689999
2019-06-18,49.869999
2019-06-19,49.25
2019-06-20,50.41
2019-06-21,49.650002
2019-06-24,48.470001
2019-06-25,47.529999
2019-06-26,48.709998999999996
2019-06-27,49.91
2019-06-28,49.669998
2019-07-01,51.950001
2019-07-02,50.759997999999996
2019-07-03,51.189999
2019-07-05,51.099998
2019-07-08,50.220001
2019-07-09,50.810001
2019-07-10,51.290001000000004
2019-07-11,51.16
2019-07-12,52.060001
2019-07-15,52.040001000000004
2019-07-16,52.220001
2019-07-17,52.490002000000004
2019-07-18,52.279999
2019-07-19,52.369999
2019-07-22,52.59
2019-07-23,53.959998999999996
2019-07-24,54.860001000000004
2019-07-25,54.290001000000004
2019-07-26,54.57
2019-07-29,54.939999
2019-07-30,54.299999
2019-07-31,53.68
2019-08-01,52.740002000000004
2019-08-02,50.990002000000004
2019-08-05,49.52
2019-08-06,50.560001
2019-08-07,50.77
2019-08-08,53.77
2019-08-09,53.880001
2019-08-12,53.509997999999996
2019-08-13,55.060001
2019-08-14,52.66
2019-08-15,52.849998
2019-08-16,55.57
2019-08-19,56.459998999999996
2019-08-20,46.459998999999996
2019-08-21,48.0
2019-08-22,48.389998999999996
2019-08-23,47.59
2019-08-26,48.810001
2019-08-27,48.41
2019-08-28,48.52
2019-08-29,50.709998999999996
2019-08-30,50.490002000000004
2019-09-03,50.18
2019-09-04,51.32
2019-09-05,53.779999
2019-09-06,53.830002
2019-09-09,54.580002
2019-09-10,55.029999
2019-09-11,55.380001
2019-09-12,55.509997999999996
2019-09-13,55.98
2019-09-16,55.220001
2019-09-17,55.759997999999996
2019-09-18,54.48
2019-09-19,53.110001000000004
2019-09-20,52.880001
2019-09-23,52.52
2019-09-24,52.18
2019-09-25,53.5
2019-09-26,53.150002
