Date,CFFN
1999-10-25,4.279498
1999-10-26,4.307108
1999-10-27,4.307108
1999-10-28,4.403742
1999-10-29,4.417546
1999-11-01,4.445156
1999-11-02,4.389937000000001
1999-11-03,4.417546
1999-11-04,4.417546
1999-11-05,4.445156
1999-11-08,4.431351
1999-11-09,4.417546
1999-11-10,4.389937000000001
1999-11-11,4.389937000000001
1999-11-12,4.389937000000001
1999-11-15,4.417546
1999-11-16,4.5141800000000005
1999-11-17,4.555594999999999
1999-11-18,4.6108139999999995
1999-11-19,4.645326
1999-11-22,4.555594999999999
1999-11-23,4.555594999999999
1999-11-24,4.500375
1999-11-26,4.500375
1999-11-29,4.583204
1999-11-30,4.555594999999999
1999-12-01,4.555594999999999
1999-12-02,4.555594999999999
1999-12-03,4.500375
1999-12-06,4.389937000000001
1999-12-07,4.445156
1999-12-08,4.403742
1999-12-09,4.362327
1999-12-10,4.445156
1999-12-13,4.417546
1999-12-14,4.417546
1999-12-15,4.417546
1999-12-16,4.403742
1999-12-17,4.417546
1999-12-20,4.389937000000001
1999-12-21,4.389937000000001
1999-12-22,4.389937000000001
1999-12-23,4.403742
1999-12-27,4.3347169999999995
1999-12-28,4.293303
1999-12-29,4.279498
1999-12-30,4.279498
1999-12-31,4.307108
2000-01-03,4.169059
2000-01-04,4.14145
2000-01-05,4.14145
2000-01-06,4.11384
2000-01-07,4.155255
2000-01-10,4.14145
2000-01-11,4.155255
2000-01-12,4.11384
2000-01-13,4.14145
2000-01-14,4.224279
2000-01-18,4.196669
2000-01-19,4.224279
2000-01-20,4.307108
2000-01-21,4.279498
2000-01-24,4.224279
2000-01-25,4.224279
2000-01-26,4.196669
2000-01-27,4.182864
2000-01-28,4.279498
2000-01-31,4.265693
2000-02-01,4.279498
2000-02-02,4.224279
2000-02-03,4.196669
2000-02-04,4.182864
2000-02-07,4.14145
2000-02-08,4.14145
2000-02-09,4.127644999999999
2000-02-10,4.11384
2000-02-11,4.100035
2000-02-14,4.058621
2000-02-15,4.058621
2000-02-16,4.058621
2000-02-17,4.058621
2000-02-18,4.031011
2000-02-22,4.072426
2000-02-23,4.0862300000000005
2000-02-24,4.031011
2000-02-25,4.003401
2000-02-28,4.003401
2000-02-29,4.224279
2000-03-01,4.169059
2000-03-02,4.169059
2000-03-03,4.196669
2000-03-06,4.169059
2000-03-07,4.058621
2000-03-08,4.169059
2000-03-09,4.224279
2000-03-10,4.11384
2000-03-13,4.14145
2000-03-14,4.210474
2000-03-15,4.210474
2000-03-16,4.307108
2000-03-17,4.3347169999999995
2000-03-20,4.251888
2000-03-21,4.251888
2000-03-22,4.196669
2000-03-23,4.14145
2000-03-24,4.0862300000000005
2000-03-27,4.11384
2000-03-28,4.11384
2000-03-29,4.0862300000000005
2000-03-30,4.11384
2000-03-31,4.169059
2000-04-03,4.279498
2000-04-04,4.238084
2000-04-05,4.169059
2000-04-06,4.169059
2000-04-07,4.224279
2000-04-10,4.14145
2000-04-11,4.100035
2000-04-12,4.11384
2000-04-13,4.11384
2000-04-14,4.058621
2000-04-17,4.14145
2000-04-18,4.0862300000000005
2000-04-19,4.031011
2000-04-20,4.058621
2000-04-24,4.031011
2000-04-25,4.14145
2000-04-26,4.169059
2000-04-27,4.307108
2000-04-28,4.307108
2000-05-01,4.307108
2000-05-02,4.169059
2000-05-03,4.279498
2000-05-04,4.403742
2000-05-05,4.417546
2000-05-08,4.403742
2000-05-09,4.403742
2000-05-10,4.445156
2000-05-11,4.500375
2000-05-12,4.527985
2000-05-15,4.555594999999999
2000-05-16,4.555594999999999
2000-05-17,4.583204
2000-05-18,4.555594999999999
2000-05-19,4.583204
2000-05-22,4.583204
2000-05-23,4.583204
2000-05-24,4.693643
2000-05-25,4.721253
2000-05-26,4.776472
2000-05-30,4.804082
2000-05-31,4.831691
2000-06-01,4.859301
2000-06-02,4.859301
2000-06-05,4.859301
2000-06-06,4.6108139999999995
2000-06-07,4.859301
2000-06-08,4.804082
2000-06-09,4.748862
2000-06-12,4.583204
2000-06-13,4.859301
2000-06-14,4.831691
2000-06-15,4.776472
2000-06-16,4.831691
2000-06-19,4.583204
2000-06-20,4.693643
2000-06-21,4.776472
2000-06-22,4.6660330000000005
2000-06-23,4.527985
2000-06-26,4.555594999999999
2000-06-27,4.500375
2000-06-28,4.527985
2000-06-29,4.6660330000000005
2000-06-30,4.8869110000000004
2000-07-03,4.997349
2000-07-05,5.107787999999999
2000-07-06,5.190617
2000-07-07,5.163007
2000-07-10,5.024959
2000-07-11,5.024959
2000-07-12,5.107787999999999
2000-07-13,5.107787999999999
2000-07-14,5.135398
2000-07-17,5.190617
2000-07-18,5.218227
2000-07-19,5.218227
2000-07-20,5.245836
2000-07-21,5.163007
2000-07-24,5.135398
2000-07-25,5.218227
2000-07-26,5.273446
2000-07-27,5.273446
2000-07-28,5.273446
2000-07-31,5.383885
2000-08-01,5.604762
2000-08-02,5.549543
2000-08-03,5.4943230000000005
2000-08-04,5.577152
2000-08-07,5.604762
2000-08-08,5.549543
2000-08-09,5.549543
2000-08-10,5.577152
2000-08-11,5.715201
2000-08-14,5.659981
2000-08-15,5.604762
2000-08-16,5.632372
2000-08-17,5.908468
2000-08-18,6.046517
2000-08-21,6.184565
2000-08-22,6.239783999999999
2000-08-23,6.377833
2000-08-24,6.405442
2000-08-25,6.405442
2000-08-28,6.377833
2000-08-29,6.405442
2000-08-30,6.405442
2000-08-31,6.405442
2000-09-01,6.405442
2000-09-05,6.377833
2000-09-06,6.405442
2000-09-07,6.460662
2000-09-08,6.405442
2000-09-11,6.405442
2000-09-12,6.488271
2000-09-13,6.488271
2000-09-14,6.433052
2000-09-15,6.405442
2000-09-18,6.433052
2000-09-19,6.515880999999999
2000-09-20,6.433052
2000-09-21,6.405442
2000-09-22,6.460662
2000-09-25,6.433052
2000-09-26,6.405442
2000-09-27,6.350223000000001
2000-09-28,6.543491
2000-09-29,6.460662
2000-10-02,6.405442
2000-10-03,6.405442
2000-10-04,6.460662
2000-10-05,6.405442
2000-10-06,6.405442
2000-10-09,6.405442
2000-10-10,6.239783999999999
2000-10-11,6.212175
2000-10-12,6.156955
2000-10-13,6.184565
2000-10-16,6.184565
2000-10-17,6.074126000000001
2000-10-18,6.101736
2000-10-19,6.184565
2000-10-20,6.184565
2000-10-23,6.184565
2000-10-24,6.212175
2000-10-25,6.184565
2000-10-26,6.267394
2000-10-27,6.212175
2000-10-30,6.322613
2000-10-31,6.405442
2000-11-01,6.377833
2000-11-02,6.377833
2000-11-03,6.405442
2000-11-06,6.433052
2000-11-07,6.433052
2000-11-08,6.405442
2000-11-09,6.405442
2000-11-10,6.405442
2000-11-13,6.433052
2000-11-14,6.433052
2000-11-15,6.5711
2000-11-16,6.515880999999999
2000-11-17,6.515880999999999
2000-11-20,6.405442
2000-11-21,6.405442
2000-11-22,6.405442
2000-11-24,6.460662
2000-11-27,6.405442
2000-11-28,6.405442
2000-11-29,6.460662
2000-11-30,6.515880999999999
2000-12-01,6.543491
2000-12-04,6.5711
2000-12-05,6.5987100000000005
2000-12-06,6.5711
2000-12-07,6.5711
2000-12-08,6.709149000000001
2000-12-11,7.068074
2000-12-12,7.178513000000001
2000-12-13,7.344171
2000-12-14,7.150903
2000-12-15,7.068074
2000-12-18,7.1232940000000005
2000-12-19,7.012855
2000-12-20,6.5987100000000005
2000-12-21,6.930026
2000-12-22,7.068074
2000-12-26,7.095683999999999
2000-12-27,7.1232940000000005
2000-12-28,7.233732000000001
2000-12-29,7.3993899999999995
2001-01-02,6.957636
2001-01-03,7.592658
2001-01-04,7.3717809999999995
2001-01-05,7.206123
2001-01-08,7.233732000000001
2001-01-09,6.985245
2001-01-10,7.1232940000000005
2001-01-11,7.164708
2001-01-12,7.095683999999999
2001-01-16,7.095683999999999
2001-01-17,7.1232940000000005
2001-01-18,7.233732000000001
2001-01-19,7.068074
2001-01-22,7.178513000000001
2001-01-23,7.178513000000001
2001-01-24,7.261342
2001-01-25,7.233732000000001
2001-01-26,7.233732000000001
2001-01-29,7.206123
2001-01-30,7.316561
2001-01-31,7.040464999999999
2001-02-01,7.206123
2001-02-02,7.095683999999999
2001-02-05,7.1232940000000005
2001-02-06,7.150903
2001-02-07,7.178513000000001
2001-02-08,7.1232940000000005
2001-02-09,7.178513000000001
2001-02-12,7.178513000000001
2001-02-13,7.040464999999999
2001-02-14,7.095683999999999
2001-02-15,7.206123
2001-02-16,7.178513000000001
2001-02-20,7.068074
2001-02-21,6.957636
2001-02-22,7.040464999999999
2001-02-23,7.178513000000001
2001-02-26,7.288952
2001-02-27,7.150903
2001-02-28,7.040464999999999
2001-03-01,7.288952
2001-03-02,7.288952
2001-03-05,7.206123
2001-03-06,7.261342
2001-03-07,7.261342
2001-03-08,7.178513000000001
2001-03-09,7.068074
2001-03-12,7.068074
2001-03-13,7.178513000000001
2001-03-14,7.040464999999999
2001-03-15,7.040464999999999
2001-03-16,7.095683999999999
2001-03-19,7.233732000000001
2001-03-20,7.040464999999999
2001-03-21,7.040464999999999
2001-03-22,6.847197
2001-03-23,7.040464999999999
2001-03-26,7.068074
2001-03-27,6.9024160000000006
2001-03-28,6.9024160000000006
2001-03-29,6.9024160000000006
2001-03-30,7.040464999999999
2001-04-02,7.040464999999999
2001-04-03,6.9024160000000006
2001-04-04,6.9024160000000006
2001-04-05,6.985245
2001-04-06,6.930026
2001-04-09,7.045986999999999
2001-04-10,7.072492
2001-04-11,6.904625
2001-04-12,7.001811
2001-04-16,6.895789999999999
2001-04-17,7.090161999999999
2001-04-18,7.209436
2001-04-19,7.054822
2001-04-20,6.913460000000001
2001-04-23,7.006228999999999
2001-04-24,6.856032000000001
2001-04-25,7.103414999999999
2001-04-26,7.059239
2001-04-27,7.063657000000001
2001-04-30,6.979723
2001-05-01,6.9885589999999995
2001-05-02,7.001811
2001-05-03,6.957636
2001-05-04,7.090161999999999
2001-05-07,7.006228999999999
2001-05-08,7.107832000000001
2001-05-09,7.121085000000001
2001-05-10,7.006228999999999
2001-05-11,7.072492
2001-05-14,7.085744
2001-05-15,7.081327000000001
2001-05-16,7.125503
2001-05-17,7.266864
2001-05-18,7.4833240000000005
2001-05-21,7.505412
2001-05-22,7.425896000000001
2001-05-23,7.443566000000001
2001-05-24,7.567257000000001
2001-05-25,7.6644429999999995
2001-05-29,7.624685
2001-05-30,7.646773
2001-05-31,7.889738
2001-06-01,8.022264
2001-06-04,8.075275
2001-06-05,8.079692999999999
2001-06-06,8.216637
2001-06-07,8.31824
2001-06-08,8.062022
2001-06-11,8.08411
2001-06-12,8.238724000000001
2001-06-13,8.097363
2001-06-14,7.978089
2001-06-15,8.110616
2001-06-18,8.075275
2001-06-19,8.128285
2001-06-20,8.322658
2001-06-21,8.313823
2001-06-22,8.216637
2001-06-25,8.194549
2001-06-26,8.216637
2001-06-27,8.265229
2001-06-28,8.570039999999999
2001-06-29,8.539117999999998
2001-07-02,8.287317
2001-07-03,8.234306
2001-07-05,8.062022
2001-07-06,8.031099000000001
2001-07-09,7.960419
2001-07-10,8.017847
2001-07-11,8.04877
2001-07-12,8.415426
2001-07-13,8.366833
2001-07-16,8.154791000000001
2001-07-17,8.419844
2001-07-18,8.229889
2001-07-19,8.33591
2001-07-20,8.313823
2001-07-23,8.198966
2001-07-24,8.176879
2001-07-25,8.163625999999999
2001-07-26,8.274065
2001-07-27,8.207802000000001
2001-07-30,8.176879
2001-07-31,8.172461
2001-08-01,8.128285
2001-08-02,8.097363
2001-08-03,8.229889
2001-08-06,8.221053999999999
2001-08-07,8.229889
2001-08-08,8.053187
2001-08-09,8.097363
2001-08-10,8.10178
2001-08-13,8.106197
2001-08-14,8.123868
2001-08-15,8.525865
2001-08-16,8.720237
2001-08-17,8.702566000000001
2001-08-20,8.702566000000001
2001-08-21,8.711402
2001-08-22,8.720237
2001-08-23,8.706985000000001
2001-08-24,8.689314
2001-08-27,8.645139
2001-08-28,8.640721000000001
2001-08-29,8.649556
2001-08-30,8.636303
2001-08-31,8.636303
2001-09-04,8.645139
2001-09-05,8.680479
2001-09-06,8.658391
2001-09-07,8.658391
2001-09-10,8.658391
2001-09-17,8.198966
2001-09-18,8.499359
2001-09-19,8.384503
2001-09-20,8.508194999999999
2001-09-21,8.265229
2001-09-24,8.304986999999999
2001-09-25,8.357998
2001-09-26,8.415426
2001-09-27,8.477272
2001-09-28,8.441932000000001
2001-10-01,8.680479
2001-10-02,8.698149
2001-10-03,8.658391
2001-10-04,8.724654
2001-10-05,8.711402
2001-10-08,8.525865
2001-10-09,8.671644
2001-10-10,8.82184
2001-10-11,8.835092999999999
2001-10-12,8.7865
2001-10-15,8.720237
2001-10-16,8.954367
2001-10-17,8.813005
2001-10-18,8.804171
2001-10-19,8.720237
2001-10-22,8.945532
2001-10-23,8.698149
2001-10-24,8.724654
2001-10-25,8.835092999999999
2001-10-26,8.795335000000001
2001-10-29,8.759995
2001-10-30,8.746742
2001-10-31,8.82184
2001-11-01,8.857181
2001-11-02,8.755577
2001-11-05,8.843928
2001-11-06,8.879269
2001-11-07,8.861597999999999
2001-11-08,8.883686
2001-11-09,8.82184
2001-11-12,8.879269
2001-11-13,9.038300999999999
2001-11-14,9.033882
2001-11-15,8.861597999999999
2001-11-16,8.861597999999999
2001-11-19,9.047135
2001-11-20,8.936697
2001-11-21,8.927861
2001-11-23,9.20175
2001-11-26,9.131067999999999
2001-11-27,8.980872
2001-11-28,8.896938
2001-11-29,9.321023
2001-11-30,8.857181
2001-12-03,9.086893
2001-12-04,9.440297
2001-12-05,9.528647
2001-12-06,9.634669
2001-12-07,9.546318
2001-12-10,9.351946
2001-12-11,9.431461
2001-12-12,9.533066
2001-12-13,9.466803
2001-12-14,9.462384
2001-12-17,9.621416
2001-12-18,9.696514
2001-12-19,9.851129
2001-12-20,9.502142999999998
2001-12-21,9.590492999999999
2001-12-24,9.687679
2001-12-26,9.630251
2001-12-27,9.656756
2001-12-28,9.533066
2001-12-31,9.206167
2002-01-02,9.435880000000001
2002-01-03,9.166409
2002-01-04,9.268013
2002-01-07,9.338694
2002-01-08,9.453549
2002-01-09,9.418209
2002-01-10,9.510978
2002-01-11,9.396121
2002-01-14,9.303353
2002-01-15,9.369617
2002-01-16,9.2901
2002-01-17,9.276848
2002-01-18,9.210585
2002-01-22,9.166409
2002-01-23,9.263595
2002-01-24,9.550735000000001
2002-01-25,9.630251
2002-01-28,9.70535
2002-01-29,9.497725
2002-01-30,9.652339
2002-01-31,9.829041
2002-02-01,9.647922
2002-02-04,9.665592
2002-02-05,9.890886
2002-02-06,9.926227
2002-02-07,9.895304
2002-02-08,10.072006
2002-02-11,10.164775
2002-02-12,10.107347
2002-02-13,10.111763999999999
2002-02-14,10.116181
2002-02-15,10.160357000000001
2002-02-19,9.97482
2002-02-20,10.270796
2002-02-21,10.072006
2002-02-22,10.319388
2002-02-25,10.213367
2002-02-26,10.314971
2002-02-27,10.275213
2002-02-28,10.200115
2002-03-01,10.385652
2002-03-04,10.222202000000001
2002-03-05,10.204533
2002-03-06,10.138269000000001
2002-03-07,9.996908
2002-03-08,9.95715
2002-03-11,10.01016
2002-03-12,9.917392
2002-03-13,10.01016
2002-03-14,10.102929
2002-03-15,10.116181
2002-03-18,10.24429
2002-03-19,10.217785000000001
2002-03-20,10.107347
2002-03-21,10.098512
2002-03-22,10.063171
2002-03-25,10.049918
2002-03-26,10.160357000000001
2002-03-27,10.213367
2002-03-28,10.023413
2002-04-01,10.160357000000001
2002-04-02,10.138269000000001
2002-04-03,10.049918
2002-04-04,10.182445
2002-04-05,10.420992
2002-04-08,10.580024
2002-04-09,10.619781
2002-04-10,10.845077
2002-04-11,10.867165
2002-04-12,11.317753999999999
2002-04-15,11.123382000000001
2002-04-16,11.423776
2002-04-17,11.088041
2002-04-18,10.800901
2002-04-19,10.91134
2002-04-22,10.91134
2002-04-23,10.955515
2002-04-24,10.902505
2002-04-25,10.875999
2002-04-26,10.769979
2002-04-29,10.955515
2002-04-30,11.255908
2002-05-01,11.357512
2002-05-02,11.653487
2002-05-03,11.768344
2002-05-06,11.755092
2002-05-07,12.028979
2002-05-08,11.940628
2002-05-09,11.834607
2002-05-10,11.733004
2002-05-13,12.152671
2002-05-14,12.241021
2002-05-15,12.046649
2002-05-16,12.285197
2002-05-17,12.324955000000001
2002-05-20,12.271944
2002-05-21,12.108495
2002-05-22,12.276361
2002-05-23,12.232186
2002-05-24,12.090825
2002-05-28,12.046649
2002-05-29,11.847859
2002-05-30,11.998056
2002-05-31,11.953880999999999
2002-06-03,11.733004
2002-06-04,11.675575
2002-06-05,11.618147
2002-06-06,11.273579
2002-06-07,11.41494
2002-06-10,11.375182
2002-06-11,11.304502000000001
2002-06-12,11.269161
2002-06-13,11.083624
2002-06-14,11.251491
2002-06-17,11.370764999999999
2002-06-18,11.335424
2002-06-19,11.313336
2002-06-20,11.295667
2002-06-21,11.392853
2002-06-24,11.3796
2002-06-25,11.494456
2002-06-26,11.556302
2002-06-27,11.724169
2002-06-28,11.520961
2002-07-01,11.397269999999999
2002-07-02,11.582807
2002-07-03,11.812519
2002-07-05,12.024562
2002-07-08,11.949463
2002-07-09,11.887618
2002-07-10,11.613729
2002-07-11,11.64907
2002-07-12,11.556302
2002-07-15,11.476786
2002-07-16,11.450280000000001
2002-07-17,11.291249
2002-07-18,11.194063
2002-07-19,11.167558
2002-07-22,11.16314
2002-07-23,10.796484
2002-07-24,11.021778
2002-07-25,11.520961
2002-07-26,11.441445
2002-07-29,11.794849000000001
2002-07-30,11.507709
2002-07-31,11.666739999999999
2002-08-01,11.357512
2002-08-02,11.057118
2002-08-05,11.030614
2002-08-06,11.105711999999999
2002-08-07,11.141052
2002-08-08,11.154305
2002-08-09,11.136635
2002-08-12,11.123382000000001
2002-08-13,11.043866
2002-08-14,11.344259
2002-08-15,11.348677
2002-08-16,11.32659
2002-08-19,11.194063
2002-08-20,11.171975
2002-08-21,11.171975
2002-08-22,11.096877000000001
2002-08-23,11.021778
2002-08-26,11.057118
2002-08-27,11.123382000000001
2002-08-28,11.096877000000001
2002-08-29,11.026196
2002-08-30,11.251491
2002-09-03,10.92901
2002-09-04,11.008526
2002-09-05,11.048283999999999
2002-09-06,11.008526
2002-09-09,10.999691
2002-09-10,10.588859
2002-09-11,10.615364
2002-09-12,10.398905000000001
2002-09-13,10.580024
2002-09-16,10.390069
2002-09-17,10.46075
2002-09-18,10.116181
2002-09-19,9.784865
2002-09-20,9.912974
2002-09-23,9.784865
2002-09-24,9.674427
2002-09-25,9.789283
2002-09-26,10.014578
2002-09-27,9.815788000000001
2002-09-30,9.789283
2002-10-01,10.036666
2002-10-02,9.762777
2002-10-03,9.427044
2002-10-04,9.312188
2002-10-07,8.998542
2002-10-08,9.303353
2002-10-09,9.069223
2002-10-10,9.409374
2002-10-11,9.550735000000001
2002-10-14,9.70535
2002-10-15,10.041083
2002-10-16,9.656756
2002-10-17,9.90414
2002-10-18,10.001325999999999
2002-10-21,10.089675999999999
2002-10-22,9.926227
2002-10-23,9.979238
2002-10-24,9.979238
2002-10-25,10.133852000000001
2002-10-28,10.049918
2002-10-29,10.085258
2002-10-30,10.169192
2002-10-31,10.372399
2002-11-01,10.451915
2002-11-04,10.474003
2002-11-05,10.672792
2002-11-06,10.504926
2002-11-07,10.867165
2002-11-08,11.498874
2002-11-11,11.8832
2002-11-12,11.91854
2002-11-13,11.967134
2002-11-14,12.214516
2002-11-15,12.174758
2002-11-18,12.037814
2002-11-19,12.033397
2002-11-20,11.949463
2002-11-21,12.068736999999999
2002-11-22,12.095243
2002-11-25,12.068736999999999
2002-11-26,11.989222
2002-11-27,12.165923
2002-11-29,12.152671
2002-12-02,12.218933999999999
2002-12-03,12.073153999999999
2002-12-04,12.214516
2002-12-05,12.223351
2002-12-06,12.329372
2002-12-09,12.391217999999999
2002-12-10,12.629766
2002-12-11,12.78438
2002-12-12,12.620931
2002-12-13,12.497239
2002-12-16,12.779962
2002-12-17,12.713697999999999
2002-12-18,12.364713
2002-12-19,12.302866999999999
2002-12-20,12.58559
2002-12-23,12.797632
2002-12-24,12.779962
2002-12-26,12.797632
2002-12-27,12.678358
2002-12-30,12.718117
2002-12-31,12.722534
2003-01-02,12.899236
2003-01-03,12.771127
2003-01-06,13.000839
2003-01-07,13.32332
2003-01-08,13.367496
2003-01-09,13.583956
2003-01-10,13.292397
2003-01-13,13.55745
2003-01-14,13.80925
2003-01-15,13.77391
2003-01-16,13.760657
2003-01-17,13.849008999999999
2003-01-21,13.968282
2003-01-22,14.153819
2003-01-23,13.950612
2003-01-24,13.862260999999998
2003-01-27,13.928524
2003-01-28,14.016875
2003-01-29,14.02571
2003-01-30,13.985952
2003-01-31,14.02571
2003-02-03,13.787163
2003-02-04,13.800415
2003-02-05,13.628131
2003-02-06,13.619295999999999
2003-02-07,13.402835999999999
2003-02-10,13.500022
2003-02-11,13.632548000000002
2003-02-12,13.689976999999999
2003-02-13,13.526527
2003-02-14,13.712064999999999
2003-02-18,13.725317
2003-02-19,13.685559
2003-02-20,13.765075
2003-02-21,13.663471
2003-02-24,13.473516
2003-02-25,13.363078
2003-02-26,13.292397
2003-02-27,13.548615
2003-02-28,13.570703
2003-03-03,13.597207999999998
2003-03-04,13.676723
2003-03-05,13.55745
2003-03-06,13.385166
2003-03-07,13.327738
2003-03-10,13.084773
2003-03-11,13.05385
2003-03-12,12.598842999999999
2003-03-13,12.912488
2003-03-14,13.07152
2003-03-17,12.899236
2003-03-18,12.832972999999999
2003-03-19,12.965499000000001
2003-03-20,13.137782999999999
2003-03-21,13.25264
2003-03-24,13.102443
2003-03-25,13.190794
2003-03-26,13.208464000000001
2003-03-27,13.314485999999999
2003-03-28,13.429341
2003-03-31,13.248222
2003-04-01,13.221717000000002
2003-04-02,13.37633
2003-04-03,13.310067000000002
2003-04-04,13.332154999999998
2003-04-07,13.292397
2003-04-08,13.336573000000001
2003-04-09,13.25264
2003-04-10,13.442594
2003-04-11,13.195210999999999
2003-04-14,13.239386999999999
2003-04-15,13.424923999999999
2003-04-16,13.402835999999999
2003-04-17,13.486770000000002
2003-04-21,13.30565
2003-04-22,13.632548000000002
2003-04-23,13.760657
2003-04-24,13.61046
2003-04-25,13.544197
2003-04-28,13.760657
2003-04-29,13.742987
2003-04-30,13.765075
2003-05-01,13.632548000000002
2003-05-02,13.778328
2003-05-05,13.893184
2003-05-06,14.047798
2003-05-07,13.924107000000001
2003-05-08,13.818086
2003-05-09,13.994786999999999
2003-05-12,13.477934
2003-05-13,13.398418
2003-05-14,13.332154999999998
2003-05-15,13.137782999999999
2003-05-16,13.283563000000001
2003-05-19,13.067102
2003-05-20,13.05385
2003-05-21,13.058268
2003-05-22,13.181958999999999
2003-05-23,13.248222
2003-05-27,13.283563000000001
2003-05-28,13.354242999999999
2003-05-29,13.261475
2003-05-30,13.332154999999998
2003-06-02,13.363078
2003-06-03,13.314485999999999
2003-06-04,13.389584
2003-06-05,13.318903
2003-06-06,13.234969
2003-06-09,13.124531
2003-06-10,13.146619
2003-06-11,13.080356
2003-06-12,13.049433
2003-06-13,12.992004
2003-06-16,12.943411
2003-06-17,12.824138
2003-06-18,12.696029
2003-06-19,12.559085000000001
2003-06-20,12.563502
2003-06-23,12.479567999999999
2003-06-24,12.400053
2003-06-25,12.563502
2003-06-26,12.704864
2003-06-27,12.625347999999999
2003-06-30,12.466316
2003-07-01,12.607677
2003-07-02,12.766709
2003-07-03,12.757874000000001
2003-07-07,12.969916
2003-07-08,12.855061
2003-07-09,12.753457000000001
2003-07-10,12.731369
2003-07-11,12.921324
2003-07-14,12.992004
2003-07-15,12.987587
2003-07-16,13.106860000000001
2003-07-17,13.133366
2003-07-18,13.151035999999998
2003-07-21,13.190794
2003-07-22,13.190794
2003-07-23,13.190794
2003-07-24,13.279144
2003-07-25,13.257057000000001
2003-07-28,13.25264
2003-07-29,13.363078
2003-07-30,13.274726999999999
2003-07-31,13.25264
2003-08-01,13.239386999999999
2003-08-04,13.217298999999999
2003-08-05,13.25264
2003-08-06,13.133366
2003-08-07,13.106860000000001
2003-08-08,13.248222
2003-08-11,13.124531
2003-08-12,13.239386999999999
2003-08-13,13.115696
2003-08-14,12.766709
