Date,ZFSVF
2011-09-14,179.949997
2011-09-15,197.899994
2011-09-16,201.0
2011-09-19,201.0
2011-09-20,201.0
2011-09-21,201.0
2011-09-22,185.669998
2011-09-23,186.91000400000001
2011-09-26,197.16000400000001
2011-09-27,207.699997
2011-09-28,208.300003
2011-09-29,213.0
2011-09-30,213.0
2011-10-03,199.850006
2011-10-04,196.970001
2011-10-05,202.25
2011-10-06,210.80000299999998
2011-10-07,213.05000299999998
2011-10-10,219.100006
2011-10-11,213.69999700000002
2011-10-12,222.559998
2011-10-13,221.350006
2011-10-14,226.690002
2011-10-17,222.05000299999998
2011-10-18,222.55000299999998
2011-10-19,220.05000299999998
2011-10-20,220.05000299999998
2011-10-21,220.05000299999998
2011-10-24,231.350006
2011-10-25,230.899994
2011-10-26,230.100006
2011-10-27,247.649994
2011-10-28,247.649994
2011-10-31,234.75
2011-11-01,215.100006
2011-11-02,215.100006
2011-11-03,225.0
2011-11-04,224.649994
2011-11-07,222.94999700000002
2011-11-08,229.5
2011-11-09,216.0
2011-11-10,216.0
2011-11-11,216.0
2011-11-14,216.0
2011-11-15,218.5
2011-11-16,218.5
2011-11-17,216.75
2011-11-18,216.75
2011-11-21,216.75
2011-11-22,216.75
2011-11-23,205.0
2011-11-25,199.03999299999998
2011-11-28,209.550003
2011-11-29,212.729996
2011-11-30,220.830002
2011-12-01,222.25
2011-12-02,224.539993
2011-12-05,224.539993
2011-12-06,224.539993
2011-12-07,224.539993
2011-12-08,222.149994
2011-12-09,222.149994
2011-12-12,222.149994
2011-12-13,222.149994
2011-12-14,209.86999500000002
2011-12-15,209.86999500000002
2011-12-16,215.0
2011-12-19,214.850006
2011-12-20,214.850006
2011-12-21,214.850006
2011-12-22,214.850006
2011-12-23,223.149994
2011-12-27,223.149994
2011-12-28,220.75999500000003
2011-12-29,224.289993
2011-12-30,225.44999700000002
2012-01-03,231.479996
2012-01-04,228.25
2012-01-05,228.25
2012-01-06,222.649994
2012-01-09,222.05000299999998
2012-01-10,227.83999599999999
2012-01-11,230.91000400000001
2012-01-12,232.5
2012-01-13,232.5
2012-01-17,233.0
2012-01-18,237.19999700000002
2012-01-19,239.25
2012-01-20,243.19999700000002
2012-01-23,247.05000299999998
2012-01-24,243.49000499999997
2012-01-25,246.44999700000002
2012-01-26,250.05000299999998
2012-01-27,244.19999700000002
2012-01-30,240.0
2012-01-31,242.05000299999998
2012-02-01,244.44999700000002
2012-02-02,242.19999700000002
2012-02-03,247.19999700000002
2012-02-06,244.850006
2012-02-07,250.22000099999997
2012-02-08,252.19999700000002
2012-02-09,255.55000299999998
2012-02-10,249.399994
2012-02-13,254.100006
2012-02-14,254.350006
2012-02-15,251.75999500000003
2012-02-16,250.55000299999998
2012-02-17,253.88000499999998
2012-02-21,253.88000499999998
2012-02-22,253.88000499999998
2012-02-23,247.100006
2012-02-24,247.100006
2012-02-27,247.100006
2012-02-28,251.520004
2012-02-29,251.520004
2012-03-01,251.520004
2012-03-02,251.520004
2012-03-05,251.229996
2012-03-06,251.229996
2012-03-07,251.229996
2012-03-08,251.899994
2012-03-09,251.72000099999997
2012-03-12,251.72000099999997
2012-03-13,254.5
2012-03-14,258.980011
2012-03-15,262.690002
2012-03-16,268.0
2012-03-19,268.200012
2012-03-20,265.649994
2012-03-21,265.089996
2012-03-22,265.089996
2012-03-23,263.670013
2012-03-26,263.670013
2012-03-27,269.950012
2012-03-28,267.299988
2012-03-29,263.200012
2012-03-30,267.0
2012-04-02,267.0
2012-04-03,247.039993
2012-04-04,240.69999700000002
2012-04-05,239.0
2012-04-09,238.0
2012-04-10,232.75
2012-04-11,238.149994
2012-04-12,238.149994
2012-04-13,233.600006
2012-04-16,233.600006
2012-04-17,241.44999700000002
2012-04-18,241.44999700000002
2012-04-19,242.0
2012-04-20,245.5
2012-04-23,240.899994
2012-04-24,241.5
2012-04-25,241.5
2012-04-26,241.5
2012-04-27,241.5
2012-04-30,246.0
2012-05-01,246.75
2012-05-02,246.75
2012-05-03,246.75
2012-05-04,241.05000299999998
2012-05-07,241.05000299999998
2012-05-08,241.05000299999998
2012-05-09,241.05000299999998
2012-05-10,229.5
2012-05-11,229.5
2012-05-14,216.75
2012-05-15,214.94999700000002
2012-05-16,213.0
2012-05-17,215.0
2012-05-18,211.80000299999998
2012-05-21,211.80000299999998
2012-05-22,211.80000299999998
2012-05-23,210.5
2012-05-24,210.850006
2012-05-25,210.850006
2012-05-29,210.0
2012-05-30,207.5
2012-05-31,204.16000400000001
2012-06-01,202.5
2012-06-04,201.270004
2012-06-05,199.5
2012-06-06,207.0
2012-06-07,207.0
2012-06-08,209.850006
2012-06-11,210.5
2012-06-12,210.30000299999998
2012-06-13,212.020004
2012-06-14,212.020004
2012-06-15,217.50999500000003
2012-06-18,217.350006
2012-06-19,223.5
2012-06-20,224.5
2012-06-21,224.5
2012-06-22,217.61000099999998
2012-06-25,217.61000099999998
2012-06-26,217.61000099999998
2012-06-27,218.190002
2012-06-28,215.5
2012-06-29,215.5
2012-07-02,224.69999700000002
2012-07-03,228.75
2012-07-05,223.0
2012-07-06,221.94999700000002
2012-07-09,220.19999700000002
2012-07-10,217.58999599999999
2012-07-11,217.58999599999999
2012-07-12,216.80000299999998
2012-07-13,216.649994
2012-07-16,219.08999599999999
2012-07-17,219.08999599999999
2012-07-18,219.08999599999999
2012-07-19,219.08999599999999
2012-07-20,219.08999599999999
2012-07-23,219.08999599999999
2012-07-24,219.08999599999999
2012-07-25,219.08999599999999
2012-07-26,219.149994
2012-07-27,224.309998
2012-07-30,224.309998
2012-07-31,224.309998
2012-08-01,224.309998
2012-08-02,224.309998
2012-08-03,227.190002
2012-08-06,228.52999900000003
2012-08-07,228.52999900000003
2012-08-08,231.399994
2012-08-09,231.399994
2012-08-10,231.649994
2012-08-13,231.55000299999998
2012-08-14,234.0
2012-08-15,234.0
2012-08-16,234.149994
2012-08-17,237.30000299999998
2012-08-20,238.399994
2012-08-21,240.190002
2012-08-22,240.190002
2012-08-23,242.02999900000003
2012-08-24,242.02999900000003
2012-08-27,241.5
2012-08-28,239.5
2012-08-29,240.94999700000002
2012-08-30,237.44999700000002
2012-08-31,237.44999700000002
2012-09-04,237.44999700000002
2012-09-05,239.75
2012-09-06,244.0
2012-09-07,248.05000299999998
2012-09-10,248.05000299999998
2012-09-11,251.55000299999998
2012-09-12,256.690002
2012-09-13,258.089996
2012-09-14,258.089996
2012-09-17,258.089996
2012-09-18,258.089996
2012-09-19,259.049988
2012-09-20,259.049988
2012-09-21,257.640015
2012-09-24,252.25
2012-09-25,252.25
2012-09-26,252.25
2012-09-27,252.25
2012-09-28,252.25
2012-10-01,253.350006
2012-10-02,253.350006
2012-10-03,252.229996
2012-10-04,252.229996
2012-10-05,258.25
2012-10-08,258.25
2012-10-09,258.25
2012-10-10,258.25
2012-10-11,258.25
2012-10-12,256.350006
2012-10-15,256.859985
2012-10-16,256.859985
2012-10-17,256.859985
2012-10-18,255.86000099999998
2012-10-19,255.86000099999998
2012-10-22,255.86000099999998
2012-10-23,255.86000099999998
2012-10-24,255.86000099999998
2012-10-25,250.00999500000003
2012-10-26,248.30000299999998
2012-10-31,248.30000299999998
2012-11-01,245.649994
2012-11-02,246.0
2012-11-05,242.850006
2012-11-06,242.850006
2012-11-07,242.850006
2012-11-08,246.75
2012-11-09,244.289993
2012-11-12,245.770004
2012-11-13,244.19999700000002
2012-11-14,244.19999700000002
2012-11-15,244.19999700000002
2012-11-16,244.19999700000002
2012-11-19,238.600006
2012-11-20,238.61999500000002
2012-11-21,238.61999500000002
2012-11-23,238.61999500000002
2012-11-26,251.05000299999998
2012-11-27,248.270004
2012-11-28,245.75
2012-11-29,254.649994
2012-11-30,254.649994
2012-12-03,254.649994
2012-12-04,259.0
2012-12-05,259.0
2012-12-06,256.799988
2012-12-07,255.020004
2012-12-10,255.020004
2012-12-11,257.649994
2012-12-12,258.899994
2012-12-13,258.700012
2012-12-14,259.100006
2012-12-17,261.0
2012-12-18,262.549988
2012-12-19,266.5
2012-12-20,267.0
2012-12-21,266.0
2012-12-24,266.0
2012-12-26,265.98999
2012-12-27,270.0
2012-12-28,270.0
2012-12-31,265.450012
2013-01-02,270.0
2013-01-03,270.0
2013-01-04,270.0
2013-01-07,270.0
2013-01-08,268.019989
2013-01-09,274.230011
2013-01-10,277.700012
2013-01-11,277.230011
2013-01-14,277.230011
2013-01-15,277.230011
2013-01-16,273.200012
2013-01-17,273.200012
2013-01-18,277.079987
2013-01-22,276.160004
2013-01-23,274.429993
2013-01-24,281.0
2013-01-25,282.049988
2013-01-28,282.049988
2013-01-29,282.5
2013-01-30,282.5
2013-01-31,282.5
2013-02-01,288.299988
2013-02-04,283.790009
2013-02-05,285.0
2013-02-06,284.910004
2013-02-07,278.0
2013-02-08,278.910004
2013-02-11,283.559998
2013-02-12,281.559998
2013-02-13,283.299988
2013-02-14,281.660004
2013-02-15,281.660004
2013-02-19,280.829987
2013-02-20,277.649994
2013-02-21,271.299988
2013-02-22,274.149994
2013-02-25,271.0
2013-02-26,271.0
2013-02-27,271.0
2013-02-28,271.0
2013-03-01,271.640015
2013-03-04,274.059998
2013-03-05,279.52999900000003
2013-03-06,278.0
2013-03-07,279.350006
2013-03-08,278.320007
2013-03-11,278.320007
2013-03-12,278.320007
2013-03-13,279.149994
2013-03-14,281.200012
2013-03-15,281.200012
2013-03-18,282.600006
2013-03-19,277.339996
2013-03-20,277.339996
2013-03-21,281.97000099999997
2013-03-22,282.100006
2013-03-25,279.0
2013-03-26,279.130005
2013-03-27,279.130005
2013-03-28,278.149994
2013-04-01,277.799988
2013-04-02,281.25
2013-04-03,283.549988
2013-04-04,281.799988
2013-04-05,284.350006
2013-04-08,267.519989
2013-04-09,264.380005
2013-04-10,264.380005
2013-04-11,269.5
2013-04-12,267.76001
2013-04-15,268.700012
2013-04-16,268.700012
2013-04-17,256.160004
2013-04-18,256.76001
2013-04-19,260.0
2013-04-22,261.200012
2013-04-23,265.019989
2013-04-24,269.0
2013-04-25,270.98999
2013-04-26,271.25
2013-04-29,275.200012
2013-04-30,281.0
2013-05-01,281.0
2013-05-02,276.799988
2013-05-03,278.0
2013-05-06,278.0
2013-05-07,278.0
2013-05-08,281.899994
2013-05-09,278.27999900000003
2013-05-10,277.5
2013-05-13,277.5
2013-05-14,276.450012
2013-05-15,280.149994
2013-05-16,271.299988
2013-05-17,265.799988
2013-05-20,269.559998
2013-05-21,269.559998
2013-05-22,269.559998
2013-05-23,262.600006
2013-05-24,262.600006
2013-05-28,262.600006
2013-05-29,264.649994
2013-05-30,266.709991
2013-05-31,264.48999
2013-06-03,263.799988
2013-06-04,265.619995
2013-06-05,265.619995
2013-06-06,261.339996
2013-06-07,261.339996
2013-06-10,260.390015
2013-06-11,260.390015
2013-06-12,260.390015
2013-06-13,260.390015
2013-06-14,262.140015
2013-06-17,264.640015
2013-06-18,264.640015
2013-06-19,264.799988
2013-06-20,264.799988
2013-06-21,252.44999700000002
2013-06-24,252.44999700000002
2013-06-25,252.44999700000002
2013-06-26,252.44999700000002
2013-06-27,259.730011
2013-06-28,259.299988
2013-07-01,259.299988
2013-07-02,259.299988
2013-07-03,259.299988
2013-07-05,260.790009
2013-07-08,261.200012
2013-07-09,261.200012
2013-07-10,265.100006
2013-07-11,267.5
2013-07-12,265.959991
2013-07-15,266.799988
2013-07-16,269.649994
2013-07-17,268.0
2013-07-18,268.0
2013-07-19,266.910004
2013-07-22,270.950012
2013-07-23,271.600006
2013-07-24,273.0
2013-07-25,273.0
2013-07-26,266.350006
2013-07-29,266.700012
2013-07-30,266.700012
2013-07-31,267.649994
2013-08-01,267.649994
2013-08-02,272.399994
2013-08-05,273.0
2013-08-06,273.0
2013-08-07,273.0
2013-08-08,275.0
2013-08-09,274.75
2013-08-12,271.97000099999997
2013-08-13,270.25
2013-08-14,270.25
2013-08-15,262.5
2013-08-16,262.790009
2013-08-19,261.149994
2013-08-20,262.0
2013-08-21,260.450012
2013-08-22,260.450012
2013-08-23,264.100006
2013-08-26,261.899994
2013-08-27,261.899994
2013-08-28,261.899994
2013-08-29,246.25
2013-08-30,250.05000299999998
2013-09-03,249.49000499999997
2013-09-04,249.80000299999998
2013-09-05,250.69999700000002
2013-09-06,250.69999700000002
2013-09-09,252.0
2013-09-10,253.899994
2013-09-11,256.72000099999997
2013-09-12,253.850006
2013-09-13,253.190002
2013-09-16,253.190002
2013-09-17,253.190002
2013-09-18,261.859985
2013-09-19,258.399994
2013-09-20,259.100006
2013-09-23,257.149994
2013-09-24,258.109985
2013-09-25,258.109985
2013-09-26,258.109985
2013-09-27,257.23999
2013-09-30,255.899994
2013-10-01,259.26001
2013-10-02,258.049988
2013-10-03,258.049988
2013-10-04,256.890015
2013-10-07,256.890015
2013-10-08,253.61999500000002
2013-10-09,253.61999500000002
2013-10-10,261.670013
2013-10-11,261.670013
2013-10-14,258.549988
2013-10-15,260.109985
2013-10-16,260.109985
2013-10-17,265.549988
2013-10-18,269.170013
2013-10-21,268.700012
2013-10-22,271.149994
2013-10-23,272.390015
2013-10-24,273.899994
2013-10-25,276.0
2013-10-28,276.0
2013-10-29,278.799988
2013-10-30,279.0
2013-10-31,279.0
2013-11-01,275.200012
2013-11-04,275.0
2013-11-05,272.51001
2013-11-06,274.420013
2013-11-07,271.269989
2013-11-08,269.799988
2013-11-11,273.399994
2013-11-12,273.399994
2013-11-13,276.399994
2013-11-14,282.299988
2013-11-15,283.5
2013-11-18,283.579987
2013-11-19,280.399994
2013-11-20,280.399994
2013-11-21,276.0
2013-11-22,276.0
2013-11-25,278.549988
2013-11-26,282.320007
2013-11-27,279.149994
2013-11-29,279.149994
2013-12-02,277.149994
2013-12-03,272.22000099999997
2013-12-04,269.850006
2013-12-05,274.899994
2013-12-06,274.899994
2013-12-09,280.0
2013-12-10,277.670013
2013-12-11,277.670013
2013-12-12,277.670013
2013-12-13,277.670013
2013-12-16,276.77999900000003
2013-12-17,280.209991
2013-12-18,281.579987
2013-12-19,282.799988
2013-12-20,282.799988
2013-12-23,285.519989
2013-12-24,284.649994
2013-12-26,284.649994
2013-12-27,290.130005
2013-12-30,290.809998
2013-12-31,290.98999
2014-01-02,288.0
2014-01-03,285.170013
2014-01-06,285.339996
2014-01-07,285.950012
2014-01-08,285.850006
2014-01-09,289.049988
2014-01-10,292.799988
2014-01-13,294.399994
2014-01-14,294.130005
2014-01-15,294.25
2014-01-16,302.350006
2014-01-17,299.679993
2014-01-21,299.200012
2014-01-22,297.049988
2014-01-23,297.450012
2014-01-24,293.649994
2014-01-27,291.52999900000003
2014-01-28,295.070007
2014-01-29,293.0
2014-01-30,292.0
2014-01-31,289.549988
2014-02-03,287.72000099999997
2014-02-04,287.980011
2014-02-05,288.299988
2014-02-06,291.649994
2014-02-07,295.399994
2014-02-10,295.399994
2014-02-11,298.0
2014-02-12,298.600006
2014-02-13,303.119995
2014-02-14,302.299988
2014-02-18,302.299988
2014-02-19,302.350006
2014-02-20,296.899994
2014-02-21,297.899994
2014-02-24,300.950012
2014-02-25,301.899994
2014-02-26,301.899994
2014-02-27,301.649994
2014-02-28,306.309998
2014-03-03,301.040009
2014-03-04,301.040009
2014-03-05,303.0
2014-03-06,303.0
2014-03-07,303.0
2014-03-10,306.299988
2014-03-11,306.299988
2014-03-12,305.399994
2014-03-13,301.950012
2014-03-14,301.0
2014-03-17,300.019989
2014-03-18,300.019989
2014-03-19,296.869995
2014-03-20,296.72000099999997
2014-03-21,299.0
2014-03-24,300.450012
2014-03-25,305.600006
2014-03-26,305.399994
2014-03-27,305.399994
2014-03-28,305.399994
2014-03-31,306.339996
2014-04-01,310.149994
2014-04-02,310.149994
2014-04-03,307.869995
2014-04-04,287.679993
2014-04-07,287.299988
2014-04-08,286.649994
2014-04-09,289.450012
2014-04-10,286.450012
2014-04-11,283.75
2014-04-14,279.899994
2014-04-15,280.070007
2014-04-16,280.940002
2014-04-17,280.940002
2014-04-21,282.700012
2014-04-22,284.940002
2014-04-23,284.940002
2014-04-24,284.940002
2014-04-25,284.940002
2014-04-28,284.940002
2014-04-29,289.850006
2014-04-30,286.600006
2014-05-01,286.600006
2014-05-02,287.049988
2014-05-05,285.670013
2014-05-06,288.019989
2014-05-07,288.019989
2014-05-08,290.440002
2014-05-09,290.440002
2014-05-12,289.850006
2014-05-13,289.850006
2014-05-14,289.850006
2014-05-15,291.850006
2014-05-16,291.850006
2014-05-19,295.23999
2014-05-20,295.23999
2014-05-21,295.23999
2014-05-22,295.23999
2014-05-23,296.149994
2014-05-27,296.299988
2014-05-28,296.02999900000003
2014-05-29,296.02999900000003
2014-05-30,299.76001
2014-06-02,297.25
2014-06-03,296.200012
2014-06-04,296.25
2014-06-05,297.429993
2014-06-06,297.429993
2014-06-09,298.299988
2014-06-10,298.299988
2014-06-11,298.299988
2014-06-12,295.350006
2014-06-13,294.799988
2014-06-16,295.040009
2014-06-17,295.040009
2014-06-18,296.049988
2014-06-19,296.049988
2014-06-20,296.149994
2014-06-23,294.0
2014-06-24,294.649994
2014-06-25,295.040009
2014-06-26,295.040009
2014-06-27,300.52999900000003
2014-06-30,300.52999900000003
2014-07-01,302.899994
2014-07-02,302.75
2014-07-03,302.75
2014-07-07,306.25
2014-07-08,304.769989
2014-07-09,303.769989
2014-07-10,302.51001
2014-07-11,302.640015
2014-07-14,302.640015
2014-07-15,304.350006
2014-07-16,306.299988
2014-07-17,306.299988
2014-07-18,306.299988
2014-07-21,302.25
2014-07-22,301.480011
2014-07-23,302.549988
2014-07-24,302.549988
2014-07-25,302.549988
2014-07-28,298.850006
2014-07-29,298.049988
2014-07-30,293.649994
2014-07-31,291.0
2014-08-01,289.450012
2014-08-04,289.450012
2014-08-05,288.700012
2014-08-06,285.899994
2014-08-07,285.899994
2014-08-08,293.98999
2014-08-11,294.700012
2014-08-12,294.399994
2014-08-13,294.399994
2014-08-14,294.399994
2014-08-15,294.399994
2014-08-18,298.940002
2014-08-19,298.940002
2014-08-20,297.649994
2014-08-21,299.950012
2014-08-22,298.200012
2014-08-25,299.700012
2014-08-26,299.700012
2014-08-27,299.700012
2014-08-28,299.700012
2014-08-29,299.700012
2014-09-02,300.339996
2014-09-03,303.950012
2014-09-04,300.600006
2014-09-05,300.5
2014-09-08,302.0
2014-09-09,299.25
2014-09-10,298.609985
2014-09-11,299.75
2014-09-12,299.75
2014-09-15,299.75
2014-09-16,300.149994
2014-09-17,299.100006
2014-09-18,299.329987
2014-09-19,299.329987
2014-09-22,299.329987
2014-09-23,300.230011
2014-09-24,299.299988
2014-09-25,299.299988
2014-09-26,299.940002
2014-09-29,299.940002
2014-09-30,296.549988
2014-10-01,297.149994
2014-10-02,296.649994
2014-10-03,294.25
2014-10-06,299.350006
2014-10-07,299.350006
2014-10-08,299.910004
2014-10-09,294.790009
2014-10-10,291.149994
2014-10-13,292.649994
2014-10-14,290.22000099999997
2014-10-15,284.25
2014-10-16,282.359985
2014-10-17,286.730011
2014-10-20,290.450012
2014-10-21,291.059998
2014-10-22,290.73999
2014-10-23,295.01001
2014-10-24,297.049988
2014-10-27,299.299988
2014-10-28,301.0
2014-10-29,301.299988
2014-10-30,303.459991
2014-10-31,302.399994
2014-11-03,301.049988
2014-11-04,301.049988
2014-11-05,304.5
2014-11-06,304.5
2014-11-07,304.5
2014-11-10,298.5
2014-11-11,298.399994
2014-11-12,298.890015
2014-11-13,298.890015
2014-11-14,304.070007
2014-11-17,304.070007
2014-11-18,305.700012
2014-11-19,305.700012
2014-11-20,306.049988
2014-11-21,306.049988
2014-11-24,307.450012
2014-11-25,311.149994
2014-11-26,313.230011
2014-11-28,313.230011
2014-12-01,313.230011
2014-12-02,312.700012
2014-12-03,310.579987
2014-12-04,310.579987
2014-12-05,310.579987
2014-12-08,310.579987
2014-12-09,314.700012
2014-12-10,311.75
2014-12-11,311.75
2014-12-12,310.700012
2014-12-15,304.859985
2014-12-16,310.25
2014-12-17,309.299988
2014-12-18,309.649994
2014-12-19,313.899994
2014-12-22,318.160004
2014-12-23,317.700012
2014-12-24,318.290009
2014-12-26,318.290009
2014-12-29,318.299988
2014-12-30,314.519989
2014-12-31,313.700012
2015-01-02,312.850006
2015-01-05,307.25
2015-01-06,306.75
2015-01-07,308.690002
2015-01-08,310.049988
2015-01-09,307.700012
2015-01-12,307.700012
2015-01-13,314.109985
2015-01-14,315.390015
2015-01-15,330.0
2015-01-16,327.649994
2015-01-20,327.649994
2015-01-21,335.660004
2015-01-22,335.299988
2015-01-23,336.52999900000003
2015-01-26,332.97000099999997
2015-01-27,338.290009
2015-01-28,334.549988
2015-01-29,332.75
2015-01-30,333.0
2015-02-02,329.649994
2015-02-03,336.75
2015-02-04,341.200012
2015-02-05,341.200012
2015-02-06,341.200012
2015-02-09,336.450012
2015-02-10,336.450012
2015-02-11,337.200012
2015-02-12,326.269989
2015-02-13,328.399994
2015-02-17,325.320007
2015-02-18,325.450012
2015-02-19,325.450012
2015-02-20,325.390015
2015-02-23,321.040009
2015-02-24,320.649994
2015-02-25,321.23999
2015-02-26,321.23999
2015-02-27,319.899994
2015-03-02,320.23999
2015-03-03,316.200012
2015-03-04,318.549988
2015-03-05,318.549988
2015-03-06,313.339996
2015-03-09,313.339996
2015-03-10,307.269989
2015-03-11,307.269989
2015-03-12,314.929993
2015-03-13,315.75
2015-03-16,315.75
2015-03-17,315.75
2015-03-18,331.059998
2015-03-19,328.459991
2015-03-20,339.459991
2015-03-23,342.649994
2015-03-24,345.429993
2015-03-25,347.149994
2015-03-26,347.149994
2015-03-27,340.26001
2015-03-30,340.26001
2015-03-31,338.390015
2015-04-01,338.390015
2015-04-02,344.420013
2015-04-06,344.420013
2015-04-07,344.420013
2015-04-08,344.420013
2015-04-09,344.420013
2015-04-10,344.420013
2015-04-13,318.0
2015-04-14,319.190002
2015-04-15,319.190002
2015-04-16,319.799988
2015-04-17,316.25
2015-04-20,319.0
2015-04-21,319.440002
2015-04-22,314.519989
2015-04-23,314.519989
2015-04-24,309.179993
2015-04-27,306.929993
