Date,ISBC
2008-12-17,5.056885
2008-12-18,5.080424
2008-12-19,5.08827
2008-12-22,5.049039
2008-12-23,4.947038
2008-12-24,4.935269
2008-12-26,5.021577
2008-12-29,5.115732
2008-12-30,5.229502
2008-12-31,5.268733
2009-01-02,5.2138089999999995
2009-01-05,5.1745779999999995
2009-01-06,5.20204
2009-01-07,5.0372699999999995
2009-01-08,5.115732
2009-01-09,4.9235
2009-01-12,4.903884
2009-01-13,4.994115
2009-01-14,4.8450370000000005
2009-01-15,4.876422
2009-01-16,4.899961
2009-01-20,4.5704199999999995
2009-01-21,4.695958999999999
2009-01-22,4.401726
2009-01-23,4.464496
2009-01-26,4.3860339999999995
2009-01-27,4.448803
2009-01-28,4.578266
2009-01-29,4.268341
2009-01-30,4.189878
2009-02-02,4.295802
2009-02-03,4.236956
2009-02-04,3.891722
2009-02-05,3.9034910000000003
2009-02-06,3.958415
2009-02-09,3.87603
2009-02-10,3.562181
2009-02-11,3.6288739999999997
2009-02-12,3.52295
2009-02-13,3.338564
2009-02-17,3.087485
2009-02-18,2.993331
2009-02-19,2.910945
2009-02-20,2.812868
2009-02-23,2.706944
2009-02-24,2.871714
2009-02-25,2.82856
2009-02-26,2.836406
2009-02-27,2.808945
2009-03-02,2.742252
2009-03-03,2.691252
2009-03-04,2.7383290000000002
2009-03-05,2.746175
2009-03-06,2.773637
2009-03-09,2.746175
2009-03-10,2.9854849999999997
2009-03-11,2.867791
2009-03-12,3.099255
2009-03-13,3.063947
2009-03-16,3.040408
2009-03-17,3.2365630000000003
2009-03-18,3.456257
2009-03-19,3.3267949999999997
2009-03-20,3.318949
2009-03-23,3.640643
2009-03-24,3.366026
2009-03-25,3.479796
2009-03-26,3.5582580000000004
2009-03-27,3.4444879999999998
2009-03-30,3.287564
2009-03-31,3.3228720000000003
2009-04-01,3.3228720000000003
2009-04-02,3.342487
2009-04-03,3.373872
2009-04-06,3.291487
2009-04-07,3.29541
2009-04-08,3.366026
2009-04-09,3.6602589999999995
2009-04-13,3.7347980000000005
2009-04-14,3.47195
2009-04-15,3.550412
2009-04-16,3.6367199999999995
2009-04-17,3.644567
2009-04-20,3.377795
2009-04-21,3.546489
2009-04-22,3.4444879999999998
2009-04-23,3.4523339999999996
2009-04-24,3.6092589999999998
2009-04-27,3.530796
2009-04-28,3.6014120000000003
2009-04-29,3.723029
2009-04-30,3.5935660000000005
2009-05-01,3.338564
2009-05-04,3.479796
2009-05-05,3.3346410000000004
2009-05-06,3.413103
2009-05-07,3.350333
2009-05-08,3.530796
2009-05-11,3.538643
2009-05-12,3.6249510000000003
2009-05-13,3.515104
2009-05-14,3.5935660000000005
2009-05-15,3.4405650000000003
2009-05-18,3.6014120000000003
2009-05-19,3.448411
2009-05-20,3.2993330000000003
2009-05-21,3.209102
2009-05-22,3.213025
2009-05-26,3.315026
2009-05-27,3.193409
2009-05-28,3.264025
2009-05-29,3.420949
2009-06-01,3.456257
2009-06-02,3.47195
2009-06-03,3.4837190000000002
2009-06-04,3.5425660000000003
2009-06-05,3.526873
2009-06-08,3.5347190000000004
2009-06-09,3.4680269999999997
2009-06-10,3.4287959999999997
2009-06-11,3.3699489999999996
2009-06-12,3.3267949999999997
2009-06-15,3.193409
2009-06-16,3.4758730000000004
2009-06-17,3.573951
2009-06-18,3.5700269999999996
2009-06-19,3.526873
2009-06-22,3.530796
2009-06-23,3.644567
2009-06-24,3.6484900000000002
2009-06-25,3.6524129999999997
2009-06-26,3.809337
2009-06-29,3.672028
2009-06-30,3.6092589999999998
2009-07-01,3.715183
2009-07-02,3.5700269999999996
2009-07-06,3.723029
2009-07-07,3.679874
2009-07-08,3.6602589999999995
2009-07-09,3.6367199999999995
2009-07-10,3.754414
2009-07-13,3.8956449999999996
2009-07-14,3.840722
2009-07-15,3.87603
2009-07-16,3.8603370000000004
2009-07-17,3.840722
2009-07-20,3.797568
2009-07-21,3.7191050000000003
2009-07-22,3.75049
2009-07-23,3.8524910000000006
2009-07-24,3.868184
2009-07-27,3.9074150000000003
2009-07-28,3.915261
2009-07-29,3.9270300000000002
2009-07-30,3.923107
