Date,MGI
2004-12-23,172.16000400000001
2004-12-27,170.399994
2004-12-28,168.800003
2004-12-29,168.800003
2004-12-30,167.83999599999999
2004-12-31,169.119995
2005-01-03,167.600006
2005-01-04,165.279999
2005-01-05,164.639999
2005-01-06,165.759995
2005-01-07,164.080002
2005-01-10,164.399994
2005-01-11,165.600006
2005-01-12,167.03999299999998
2005-01-13,166.720001
2005-01-14,171.199997
2005-01-18,170.080002
2005-01-19,168.880005
2005-01-20,168.16000400000001
2005-01-21,166.559998
2005-01-24,165.119995
2005-01-25,164.16000400000001
2005-01-26,164.559998
2005-01-27,154.0
2005-01-28,156.240005
2005-01-31,155.199997
2005-02-01,156.0
2005-02-02,159.199997
2005-02-03,160.399994
2005-02-04,159.679993
2005-02-07,159.83999599999999
2005-02-08,158.639999
2005-02-09,156.800003
2005-02-10,157.520004
2005-02-11,159.600006
2005-02-14,159.759995
2005-02-15,161.520004
2005-02-16,165.119995
2005-02-17,164.479996
2005-02-18,161.919998
2005-02-22,162.16000400000001
2005-02-23,160.320007
2005-02-24,161.679993
2005-02-25,160.559998
2005-02-28,164.639999
2005-03-01,162.96000700000002
2005-03-02,164.240005
2005-03-03,167.919998
2005-03-04,169.440002
2005-03-07,167.919998
2005-03-08,164.559998
2005-03-09,164.479996
2005-03-10,163.679993
2005-03-11,164.800003
2005-03-14,165.199997
2005-03-15,164.399994
2005-03-16,167.919998
2005-03-17,165.759995
2005-03-18,160.0
2005-03-21,159.83999599999999
2005-03-22,159.440002
2005-03-23,159.759995
2005-03-24,157.119995
2005-03-28,152.96000700000002
2005-03-29,153.759995
2005-03-30,152.399994
2005-03-31,151.119995
2005-04-01,149.83999599999999
2005-04-04,148.720001
2005-04-05,147.919998
2005-04-06,147.440002
2005-04-07,147.119995
2005-04-08,146.320007
2005-04-11,144.96000700000002
2005-04-12,143.759995
2005-04-13,143.520004
2005-04-14,144.399994
2005-04-15,143.600006
2005-04-18,147.199997
2005-04-19,146.320007
2005-04-20,147.520004
2005-04-21,155.119995
2005-04-22,153.03999299999998
2005-04-25,154.800003
2005-04-26,155.03999299999998
2005-04-27,155.600006
2005-04-28,155.279999
2005-04-29,155.199997
2005-05-02,155.119995
2005-05-03,152.240005
2005-05-04,152.800003
2005-05-05,152.720001
2005-05-06,152.800003
2005-05-09,152.0
2005-05-10,151.83999599999999
2005-05-11,151.679993
2005-05-12,151.03999299999998
2005-05-13,148.0
2005-05-16,148.399994
2005-05-17,147.03999299999998
2005-05-18,147.03999299999998
2005-05-19,148.0
2005-05-20,148.0
2005-05-23,151.199997
2005-05-24,149.199997
2005-05-25,147.600006
2005-05-26,147.199997
2005-05-27,148.320007
2005-05-31,148.399994
2005-06-01,154.16000400000001
2005-06-02,156.800003
2005-06-03,154.639999
2005-06-06,157.199997
2005-06-07,156.399994
2005-06-08,156.559998
2005-06-09,158.080002
2005-06-10,160.320007
2005-06-13,159.759995
2005-06-14,160.0
2005-06-15,159.360001
2005-06-16,160.880005
2005-06-17,159.83999599999999
2005-06-20,161.119995
2005-06-21,160.800003
2005-06-22,161.600006
2005-06-23,161.83999599999999
2005-06-24,156.399994
2005-06-27,150.800003
2005-06-28,155.600006
2005-06-29,152.479996
2005-06-30,152.96000700000002
2005-07-01,156.0
2005-07-05,157.360001
2005-07-06,155.679993
2005-07-07,159.03999299999998
2005-07-08,164.559998
2005-07-11,166.16000400000001
2005-07-12,171.440002
2005-07-13,167.600006
2005-07-14,161.279999
2005-07-15,160.240005
2005-07-18,157.759995
2005-07-19,158.399994
2005-07-20,160.639999
2005-07-21,165.199997
2005-07-22,168.479996
2005-07-25,167.360001
2005-07-26,168.96000700000002
2005-07-27,168.399994
2005-07-28,170.399994
2005-07-29,168.320007
2005-08-01,166.399994
2005-08-02,167.199997
2005-08-03,168.240005
2005-08-04,168.720001
2005-08-05,169.679993
2005-08-08,170.399994
2005-08-09,168.399994
2005-08-10,162.0
2005-08-11,165.440002
2005-08-12,165.279999
2005-08-15,168.399994
2005-08-16,166.800003
2005-08-17,166.240005
2005-08-18,164.559998
2005-08-19,165.919998
2005-08-22,167.440002
2005-08-23,165.600006
2005-08-24,163.199997
2005-08-25,166.240005
2005-08-26,164.720001
2005-08-29,165.440002
2005-08-30,162.240005
2005-08-31,166.080002
2005-09-01,165.759995
2005-09-02,168.720001
2005-09-06,168.320007
2005-09-07,170.240005
2005-09-08,168.800003
2005-09-09,169.83999599999999
2005-09-12,169.759995
2005-09-13,165.360001
2005-09-14,162.320007
2005-09-15,162.16000400000001
2005-09-16,167.440002
2005-09-19,165.279999
2005-09-20,163.119995
2005-09-21,160.720001
2005-09-22,161.520004
2005-09-23,162.720001
2005-09-26,166.399994
2005-09-27,167.679993
2005-09-28,168.800003
2005-09-29,172.880005
2005-09-30,173.679993
2005-10-03,171.520004
2005-10-04,169.119995
2005-10-05,164.639999
2005-10-06,169.279999
2005-10-07,170.399994
2005-10-10,172.639999
2005-10-11,169.360001
2005-10-12,168.240005
2005-10-13,166.399994
2005-10-14,169.83999599999999
2005-10-17,168.720001
2005-10-18,166.800003
2005-10-19,170.479996
2005-10-20,186.0
2005-10-21,188.16000400000001
2005-10-24,192.559998
2005-10-25,194.639999
2005-10-26,196.880005
2005-10-27,193.759995
2005-10-28,195.199997
2005-10-31,194.399994
2005-11-01,198.16000400000001
2005-11-02,198.720001
2005-11-03,201.279999
2005-11-04,202.240005
2005-11-07,205.520004
2005-11-08,205.199997
2005-11-09,204.800003
2005-11-10,209.360001
2005-11-11,208.96000700000002
2005-11-14,207.83999599999999
2005-11-15,203.919998
2005-11-16,202.639999
2005-11-17,208.0
2005-11-18,205.679993
2005-11-21,211.27999900000003
2005-11-22,209.919998
2005-11-23,207.679993
2005-11-25,210.32000699999998
2005-11-28,208.96000700000002
2005-11-29,209.919998
2005-11-30,207.03999299999998
2005-12-01,210.63999900000002
2005-12-02,211.919998
2005-12-05,217.520004
2005-12-06,217.919998
2005-12-07,216.32000699999998
2005-12-08,212.88000499999998
2005-12-09,214.88000499999998
2005-12-12,216.16000400000001
2005-12-13,216.24000499999997
2005-12-14,217.36000099999998
2005-12-15,217.83999599999999
2005-12-16,217.36000099999998
2005-12-19,214.479996
2005-12-20,210.63999900000002
2005-12-21,212.16000400000001
2005-12-22,215.36000099999998
2005-12-23,216.960007
2005-12-27,208.320007
2005-12-28,215.039993
2005-12-29,209.199997
2005-12-30,208.639999
2006-01-03,199.83999599999999
2006-01-04,201.440002
2006-01-05,204.479996
2006-01-06,205.759995
2006-01-09,208.880005
2006-01-10,211.83999599999999
2006-01-11,213.520004
2006-01-12,209.75999500000003
2006-01-13,209.119995
2006-01-17,205.279999
2006-01-18,204.800003
2006-01-19,206.800003
2006-01-20,199.759995
2006-01-23,202.880005
2006-01-24,210.960007
2006-01-25,203.119995
2006-01-26,218.16000400000001
2006-01-27,218.399994
2006-01-30,215.440002
2006-01-31,212.479996
2006-02-01,217.75999500000003
2006-02-02,215.27999900000003
2006-02-03,215.520004
2006-02-06,216.63999900000002
2006-02-07,214.0
2006-02-08,220.479996
2006-02-09,220.559998
2006-02-10,221.75999500000003
2006-02-13,218.80000299999998
2006-02-14,220.479996
2006-02-15,218.479996
2006-02-16,223.919998
2006-02-17,221.520004
2006-02-21,221.600006
2006-02-22,224.80000299999998
2006-02-23,222.24000499999997
2006-02-24,225.67999300000002
2006-02-27,229.83999599999999
2006-02-28,229.36000099999998
2006-03-01,232.0
2006-03-02,228.63999900000002
2006-03-03,226.63999900000002
2006-03-06,225.36000099999998
2006-03-07,223.11999500000002
2006-03-08,225.36000099999998
2006-03-09,220.88000499999998
2006-03-10,225.600006
2006-03-13,222.479996
2006-03-14,227.600006
2006-03-15,231.67999300000002
2006-03-16,233.520004
2006-03-17,236.88000499999998
2006-03-20,235.039993
2006-03-21,235.27999900000003
2006-03-22,240.960007
2006-03-23,240.559998
2006-03-24,242.960007
2006-03-27,242.32000699999998
2006-03-28,242.479996
2006-03-29,248.0
2006-03-30,247.75999500000003
2006-03-31,245.75999500000003
2006-04-03,246.559998
2006-04-04,250.479996
2006-04-05,254.479996
2006-04-06,248.399994
2006-04-07,245.600006
2006-04-10,243.520004
2006-04-11,239.039993
2006-04-12,240.479996
2006-04-13,244.24000499999997
2006-04-17,247.19999700000002
2006-04-18,254.080002
2006-04-19,256.320007
2006-04-20,279.200012
2006-04-21,284.72000099999997
2006-04-24,272.880005
2006-04-25,274.160004
2006-04-26,272.559998
2006-04-27,272.399994
2006-04-28,271.200012
2006-05-01,273.040009
2006-05-02,276.880005
2006-05-03,276.640015
2006-05-04,283.119995
2006-05-05,286.0
2006-05-08,287.200012
2006-05-09,289.600006
2006-05-10,287.200012
2006-05-11,277.27999900000003
2006-05-12,272.480011
2006-05-15,274.480011
2006-05-16,273.27999900000003
2006-05-17,270.799988
2006-05-18,271.040009
2006-05-19,272.559998
2006-05-22,271.839996
2006-05-23,270.559998
2006-05-24,269.519989
2006-05-25,277.519989
2006-05-26,279.519989
2006-05-30,274.959991
2006-05-31,279.839996
2006-06-01,286.399994
2006-06-02,284.399994
2006-06-05,274.880005
2006-06-06,275.27999900000003
2006-06-07,273.519989
2006-06-08,275.679993
2006-06-09,272.0
2006-06-12,260.079987
2006-06-13,250.399994
2006-06-14,251.75999500000003
2006-06-15,262.799988
2006-06-16,264.959991
2006-06-19,260.880005
2006-06-20,257.359985
2006-06-21,267.839996
2006-06-22,257.920013
2006-06-23,264.480011
2006-06-26,268.959991
2006-06-27,255.67999300000002
2006-06-28,252.80000299999998
2006-06-29,258.079987
2006-06-30,271.600006
2006-07-03,264.0
2006-07-05,255.83999599999999
2006-07-06,262.399994
2006-07-07,258.079987
2006-07-10,257.519989
2006-07-11,256.0
2006-07-12,253.600006
2006-07-13,243.67999300000002
2006-07-14,243.36000099999998
2006-07-17,242.16000400000001
2006-07-18,252.0
2006-07-19,258.160004
2006-07-20,257.359985
2006-07-21,243.67999300000002
2006-07-24,246.080002
2006-07-25,241.75999500000003
2006-07-26,241.19999700000002
2006-07-27,238.63999900000002
2006-07-28,246.24000499999997
2006-07-31,245.19999700000002
2006-08-01,241.520004
2006-08-02,238.63999900000002
2006-08-03,238.32000699999998
2006-08-04,236.16000400000001
2006-08-07,236.24000499999997
2006-08-08,231.440002
2006-08-09,232.559998
2006-08-10,234.88000499999998
2006-08-11,232.72000099999997
2006-08-14,236.0
2006-08-15,240.960007
2006-08-16,247.600006
2006-08-17,247.36000099999998
2006-08-18,246.88000499999998
2006-08-21,240.559998
2006-08-22,246.88000499999998
2006-08-23,243.67999300000002
2006-08-24,240.0
2006-08-25,238.63999900000002
2006-08-28,238.72000099999997
2006-08-29,244.63999900000002
2006-08-30,249.600006
2006-08-31,251.19999700000002
2006-09-01,253.520004
2006-09-05,260.079987
2006-09-06,250.960007
2006-09-07,249.75999500000003
2006-09-08,249.27999900000003
2006-09-11,252.479996
2006-09-12,258.480011
2006-09-13,263.040009
2006-09-14,260.160004
2006-09-15,265.119995
2006-09-18,249.75999500000003
2006-09-19,248.479996
2006-09-20,242.399994
2006-09-21,230.80000299999998
2006-09-22,224.80000299999998
2006-09-25,229.919998
2006-09-26,236.0
2006-09-27,234.24000499999997
2006-09-28,233.67999300000002
2006-09-29,232.479996
2006-10-02,230.0
2006-10-03,222.559998
2006-10-04,223.83999599999999
2006-10-05,222.399994
2006-10-06,224.0
2006-10-09,225.039993
2006-10-10,225.27999900000003
2006-10-11,225.67999300000002
2006-10-12,231.039993
2006-10-13,233.039993
2006-10-16,234.080002
2006-10-17,236.479996
2006-10-18,245.19999700000002
2006-10-19,264.0
2006-10-20,263.679993
2006-10-23,265.920013
2006-10-24,264.0
2006-10-25,276.880005
2006-10-26,279.76001
2006-10-27,273.679993
2006-10-30,274.959991
2006-10-31,273.679993
2006-11-01,272.320007
2006-11-02,274.399994
2006-11-03,273.359985
2006-11-06,275.200012
2006-11-07,272.799988
2006-11-08,270.799988
2006-11-09,265.27999900000003
2006-11-10,266.559998
2006-11-13,265.679993
2006-11-14,267.119995
2006-11-15,266.399994
2006-11-16,256.079987
2006-11-17,254.72000099999997
2006-11-20,258.399994
2006-11-21,262.959991
2006-11-22,256.23999
2006-11-24,255.600006
2006-11-27,244.88000499999998
2006-11-28,241.520004
2006-11-29,240.559998
2006-11-30,244.0
2006-12-01,241.36000099999998
2006-12-04,244.88000499999998
2006-12-05,244.399994
2006-12-06,243.520004
2006-12-07,248.80000299999998
2006-12-08,250.32000699999998
2006-12-11,251.600006
2006-12-12,249.83999599999999
2006-12-13,250.88000499999998
2006-12-14,255.039993
2006-12-15,251.520004
2006-12-18,249.75999500000003
2006-12-19,249.520004
2006-12-20,251.83999599999999
2006-12-21,250.559998
2006-12-22,249.19999700000002
2006-12-26,250.399994
2006-12-27,254.24000499999997
2006-12-28,250.080002
2006-12-29,250.88000499999998
2007-01-03,250.63999900000002
2007-01-04,249.440002
2007-01-05,237.919998
2007-01-08,237.67999300000002
2007-01-09,235.440002
2007-01-10,240.0
2007-01-11,235.36000099999998
2007-01-12,233.27999900000003
2007-01-16,235.83999599999999
2007-01-17,235.19999700000002
2007-01-18,230.32000699999998
2007-01-19,231.039993
2007-01-22,233.27999900000003
2007-01-23,236.80000299999998
2007-01-24,235.19999700000002
2007-01-25,227.67999300000002
2007-01-26,229.520004
2007-01-29,229.36000099999998
2007-01-30,242.0
2007-01-31,239.919998
2007-02-01,244.63999900000002
2007-02-02,241.36000099999998
2007-02-05,237.039993
2007-02-06,234.63999900000002
2007-02-07,237.83999599999999
2007-02-08,234.32000699999998
2007-02-09,235.11999500000002
2007-02-12,233.67999300000002
2007-02-13,234.72000099999997
2007-02-14,234.399994
2007-02-15,234.16000400000001
2007-02-16,229.75999500000003
2007-02-20,235.36000099999998
2007-02-21,238.0
2007-02-22,245.440002
2007-02-23,244.24000499999997
2007-02-26,243.520004
2007-02-27,236.80000299999998
2007-02-28,240.479996
2007-03-01,240.32000699999998
2007-03-02,236.0
2007-03-05,233.19999700000002
2007-03-06,237.600006
2007-03-07,236.080002
2007-03-08,233.600006
2007-03-09,231.919998
2007-03-12,227.919998
2007-03-13,220.960007
2007-03-14,220.72000099999997
2007-03-15,223.039993
2007-03-16,221.75999500000003
2007-03-19,224.080002
2007-03-20,225.19999700000002
2007-03-21,230.16000400000001
2007-03-22,229.440002
2007-03-23,228.63999900000002
2007-03-26,226.479996
2007-03-27,227.11999500000002
2007-03-28,223.520004
2007-03-29,223.67999300000002
2007-03-30,222.080002
2007-04-02,225.600006
2007-04-03,226.16000400000001
2007-04-04,223.67999300000002
2007-04-05,225.440002
2007-04-09,223.83999599999999
2007-04-10,222.479996
2007-04-11,217.19999700000002
2007-04-12,217.36000099999998
2007-04-13,219.11999500000002
2007-04-16,225.67999300000002
2007-04-17,224.72000099999997
2007-04-18,221.11999500000002
2007-04-19,234.80000299999998
2007-04-20,234.72000099999997
2007-04-23,234.0
2007-04-24,230.399994
2007-04-25,231.75999500000003
2007-04-26,232.63999900000002
2007-04-27,231.83999599999999
2007-04-30,227.440002
2007-05-01,228.32000699999998
2007-05-02,230.16000400000001
2007-05-03,232.559998
2007-05-04,232.399994
2007-05-07,230.080002
2007-05-08,232.63999900000002
2007-05-09,229.11999500000002
2007-05-10,235.440002
2007-05-11,236.24000499999997
2007-05-14,234.960007
2007-05-15,228.80000299999998
2007-05-16,229.19999700000002
2007-05-17,230.24000499999997
2007-05-18,232.080002
2007-05-21,234.16000400000001
2007-05-22,234.0
2007-05-23,232.88000499999998
2007-05-24,228.559998
2007-05-25,228.080002
2007-05-29,229.19999700000002
2007-05-30,229.83999599999999
2007-05-31,233.11999500000002
2007-06-01,234.80000299999998
2007-06-04,236.479996
2007-06-05,233.36000099999998
2007-06-06,229.440002
2007-06-07,225.83999599999999
2007-06-08,226.88000499999998
2007-06-11,226.88000499999998
2007-06-12,226.32000699999998
2007-06-13,226.479996
2007-06-14,228.960007
2007-06-15,232.0
2007-06-18,232.24000499999997
2007-06-19,230.24000499999997
2007-06-20,228.960007
2007-06-21,225.27999900000003
2007-06-22,224.399994
2007-06-25,222.960007
2007-06-26,221.36000099999998
2007-06-27,221.83999599999999
2007-06-28,224.0
2007-06-29,223.600006
2007-07-02,234.16000400000001
2007-07-03,238.960007
2007-07-05,240.080002
2007-07-06,240.80000299999998
2007-07-09,239.75999500000003
2007-07-10,232.0
2007-07-11,234.559998
2007-07-12,239.520004
2007-07-13,237.919998
2007-07-16,240.88000499999998
2007-07-17,240.80000299999998
2007-07-18,239.440002
2007-07-19,231.19999700000002
2007-07-20,231.919998
2007-07-23,234.0
2007-07-24,229.039993
2007-07-25,228.80000299999998
2007-07-26,223.83999599999999
2007-07-27,215.11999500000002
2007-07-30,214.72000099999997
2007-07-31,204.720001
2007-08-01,191.679993
2007-08-02,190.399994
2007-08-03,182.559998
2007-08-06,184.0
2007-08-07,188.559998
2007-08-08,194.720001
2007-08-09,199.600006
2007-08-10,194.559998
2007-08-13,195.679993
2007-08-14,182.0
2007-08-15,178.0
2007-08-16,169.03999299999998
2007-08-17,173.600006
2007-08-20,173.279999
2007-08-21,173.440002
2007-08-22,175.279999
2007-08-23,180.96000700000002
2007-08-24,176.880005
2007-08-27,173.360001
2007-08-28,169.199997
2007-08-29,173.119995
2007-08-30,168.16000400000001
2007-08-31,170.16000400000001
2007-09-04,176.96000700000002
2007-09-05,175.679993
2007-09-06,172.399994
2007-09-07,166.16000400000001
2007-09-10,165.360001
2007-09-11,166.0
2007-09-12,164.720001
2007-09-13,162.639999
2007-09-14,162.479996
2007-09-17,159.759995
2007-09-18,165.83999599999999
2007-09-19,170.0
2007-09-20,171.600006
2007-09-21,169.83999599999999
2007-09-24,168.880005
2007-09-25,168.96000700000002
2007-09-26,172.96000700000002
2007-09-27,178.559998
2007-09-28,180.720001
2007-10-01,184.320007
2007-10-02,185.360001
2007-10-03,186.639999
2007-10-04,184.240005
2007-10-05,188.479996
2007-10-08,187.119995
2007-10-09,193.759995
2007-10-10,192.96000700000002
2007-10-11,193.83999599999999
2007-10-12,194.320007
2007-10-15,189.119995
2007-10-16,181.83999599999999
2007-10-17,180.479996
2007-10-18,159.83999599999999
2007-10-19,149.83999599999999
2007-10-22,144.479996
2007-10-23,152.479996
2007-10-24,149.440002
2007-10-25,139.279999
2007-10-26,124.239998
2007-10-29,126.480003
2007-10-30,128.080002
2007-10-31,127.599998
2007-11-01,120.959999
2007-11-02,128.96000700000002
2007-11-05,125.91999799999999
2007-11-06,126.08000200000001
2007-11-07,118.559998
2007-11-08,129.03999299999998
2007-11-09,130.720001
2007-11-12,124.08000200000001
2007-11-13,129.279999
2007-11-14,129.119995
2007-11-15,128.320007
2007-11-16,118.879997
2007-11-19,115.199997
2007-11-20,115.519997
2007-11-21,111.199997
2007-11-23,114.160004
2007-11-26,109.68
2007-11-27,119.760002
2007-11-28,126.959999
2007-11-29,117.91999799999999
2007-11-30,123.519997
2007-12-03,118.239998
2007-12-04,112.08000200000001
2007-12-05,120.32
2007-12-06,118.0
2007-12-07,116.480003
2007-12-10,124.959999
2007-12-11,119.040001
2007-12-12,119.199997
2007-12-13,138.16000400000001
2007-12-14,126.239998
2007-12-17,124.959999
2007-12-18,125.040001
2007-12-19,125.839996
2007-12-20,115.760002
2007-12-21,124.559998
2007-12-24,127.120003
2007-12-26,127.360001
2007-12-27,122.480003
2007-12-28,121.760002
2007-12-31,122.959999
2008-01-02,114.160004
2008-01-03,108.32
2008-01-04,101.68
2008-01-07,106.160004
2008-01-08,99.68
2008-01-09,112.160004
2008-01-10,113.839996
2008-01-11,102.800003
2008-01-14,97.360001
2008-01-15,49.200001
2008-01-16,44.560001
2008-01-17,38.720001
2008-01-18,34.32
2008-01-22,32.959998999999996
2008-01-23,37.279999
2008-01-24,39.68
2008-01-25,41.68
2008-01-28,42.959998999999996
2008-01-29,45.360001000000004
2008-01-30,39.360001000000004
2008-01-31,42.720001
2008-02-01,50.560001
2008-02-04,47.68
2008-02-05,44.720001
2008-02-06,44.400002
2008-02-07,45.52
2008-02-08,44.16
2008-02-11,42.48
2008-02-12,39.279999
2008-02-13,39.279999
2008-02-14,38.639998999999996
2008-02-15,36.639998999999996
2008-02-19,36.639998999999996
2008-02-20,39.119999
2008-02-21,37.759997999999996
2008-02-22,36.240002000000004
2008-02-25,38.959998999999996
2008-02-26,38.0
2008-02-27,36.720001
2008-02-28,29.6
2008-02-29,29.280001000000002
2008-03-03,26.08
2008-03-04,26.32
2008-03-05,19.92
2008-03-06,20.24
2008-03-07,20.639999
2008-03-10,22.559998999999998
2008-03-11,19.92
2008-03-12,17.68
2008-03-13,18.879998999999998
2008-03-14,16.0
2008-03-17,15.52
2008-03-18,12.8
2008-03-19,12.56
2008-03-20,13.68
2008-03-24,14.24
2008-03-25,18.639999
2008-03-26,18.4
2008-03-27,15.92
2008-03-28,15.92
2008-03-31,14.88
2008-04-01,13.36
2008-04-02,13.44
2008-04-03,12.32
2008-04-04,12.96
2008-04-07,13.04
2008-04-08,14.56
2008-04-09,14.48
2008-04-10,13.36
2008-04-11,12.72
2008-04-14,12.0
2008-04-15,12.24
2008-04-16,12.16
2008-04-17,12.56
2008-04-18,12.56
2008-04-21,12.48
2008-04-22,12.0
2008-04-23,11.84
2008-04-24,13.04
2008-04-25,12.8
2008-04-28,12.4
2008-04-29,12.16
2008-04-30,12.4
2008-05-01,12.0
2008-05-02,12.64
2008-05-05,13.6
2008-05-06,15.44
2008-05-07,14.08
2008-05-08,16.24
2008-05-09,14.72
2008-05-12,15.04
2008-05-13,14.16
2008-05-14,13.04
2008-05-15,14.0
2008-05-16,14.08
2008-05-19,13.68
2008-05-20,13.6
2008-05-21,12.88
2008-05-22,13.28
2008-05-23,12.64
2008-05-27,12.8
2008-05-28,13.04
2008-05-29,12.8
2008-05-30,10.88
2008-06-02,11.28
2008-06-03,12.08
2008-06-04,12.08
2008-06-05,12.8
2008-06-06,11.76
2008-06-09,11.52
2008-06-10,12.0
2008-06-11,11.28
2008-06-12,11.52
2008-06-13,11.12
2008-06-16,10.8
2008-06-17,10.24
2008-06-18,9.44
2008-06-19,9.2
2008-06-20,8.24
2008-06-23,9.84
2008-06-24,9.04
2008-06-25,8.56
2008-06-26,8.08
2008-06-27,7.36
2008-06-30,7.2
2008-07-01,8.96
2008-07-02,7.84
2008-07-03,8.0
2008-07-07,7.92
2008-07-08,8.48
2008-07-09,8.72
2008-07-10,10.24
2008-07-11,9.12
2008-07-14,8.96
2008-07-15,9.44
2008-07-16,8.96
2008-07-17,9.44
2008-07-18,9.12
2008-07-21,9.12
2008-07-22,10.0
2008-07-23,10.64
2008-07-24,11.04
2008-07-25,10.48
2008-07-28,10.16
2008-07-29,10.56
2008-07-30,11.92
2008-07-31,11.04
2008-08-01,11.76
2008-08-04,11.6
2008-08-05,11.44
2008-08-06,11.52
2008-08-07,11.2
2008-08-08,13.52
2008-08-11,15.2
2008-08-12,15.28
2008-08-13,15.04
2008-08-14,13.84
2008-08-15,14.16
2008-08-18,15.12
2008-08-19,14.8
2008-08-20,14.08
2008-08-21,13.6
2008-08-22,13.68
2008-08-25,13.92
2008-08-26,13.52
2008-08-27,13.44
2008-08-28,14.0
2008-08-29,13.6
2008-09-02,14.16
2008-09-03,15.12
2008-09-04,15.52
2008-09-05,14.72
2008-09-08,15.52
2008-09-09,15.12
2008-09-10,14.0
2008-09-11,13.28
2008-09-12,14.32
2008-09-15,13.04
2008-09-16,12.64
2008-09-17,11.44
2008-09-18,12.24
2008-09-19,11.84
2008-09-22,11.84
2008-09-23,11.52
2008-09-24,11.44
2008-09-25,11.92
2008-09-26,11.36
2008-09-29,12.8
2008-09-30,11.36
2008-10-01,11.84
2008-10-02,11.28
2008-10-03,10.96
2008-10-06,10.08
2008-10-07,10.88
2008-10-08,9.84
2008-10-09,12.8
2008-10-10,9.12
2008-10-13,9.76
2008-10-14,10.24
2008-10-15,9.84
2008-10-16,9.92
2008-10-17,9.84
2008-10-20,9.84
2008-10-21,9.84
2008-10-22,9.52
2008-10-23,9.12
2008-10-24,8.08
2008-10-27,8.32
2008-10-28,8.08
2008-10-29,8.4
2008-10-30,8.72
2008-10-31,8.64
2008-11-03,9.12
2008-11-04,9.44
2008-11-05,9.12
2008-11-06,8.24
2008-11-07,7.84
2008-11-10,6.8
2008-11-11,7.2
2008-11-12,7.2
2008-11-13,7.52
2008-11-14,7.6
2008-11-17,7.92
2008-11-18,8.16
2008-11-19,8.0
2008-11-20,7.2
2008-11-21,7.92
2008-11-24,7.68
2008-11-25,7.52
2008-11-26,8.16
2008-11-28,8.24
2008-12-01,7.92
2008-12-02,8.08
2008-12-03,7.68
2008-12-04,7.6
2008-12-05,7.6
2008-12-08,8.0
2008-12-09,7.92
2008-12-10,8.0
2008-12-11,8.0
2008-12-12,8.4
2008-12-15,7.84
2008-12-16,8.16
2008-12-17,7.84
2008-12-18,7.84
2008-12-19,7.84
2008-12-22,7.84
2008-12-23,7.92
2008-12-24,7.92
2008-12-26,8.0
2008-12-29,7.84
2008-12-30,7.68
2008-12-31,8.16
2009-01-02,8.0
2009-01-05,8.16
2009-01-06,8.16
2009-01-07,8.24
2009-01-08,8.0
2009-01-09,8.16
2009-01-12,8.48
2009-01-13,8.8
2009-01-14,9.04
2009-01-15,10.0
2009-01-16,9.76
2009-01-20,9.68
2009-01-21,10.48
2009-01-22,10.16
2009-01-23,11.04
2009-01-26,11.76
2009-01-27,11.68
2009-01-28,12.24
2009-01-29,12.4
