Date,VIVEF
2011-08-25,22.33
2011-08-26,22.559998999999998
2011-08-29,23.450001
2011-08-30,23.299999
2011-08-31,24.200001
2011-09-01,24.57
2011-09-02,23.91
2011-09-06,21.950001
2011-09-07,22.65
2011-09-08,22.25
2011-09-09,22.049999
2011-09-12,21.0
2011-09-13,21.35
2011-09-14,21.75
2011-09-15,21.75
2011-09-16,21.709999
2011-09-19,20.860001
2011-09-20,21.25
2011-09-21,20.780001000000002
2011-09-22,19.799999
2011-09-23,20.059998999999998
2011-09-26,19.889999
2011-09-27,21.18
2011-09-28,20.959999
2011-09-29,20.959999
2011-09-30,20.68
2011-10-03,19.950001
2011-10-04,19.879998999999998
2011-10-05,20.950001
2011-10-06,21.290001
2011-10-07,21.49
2011-10-10,22.049999
2011-10-11,21.93
2011-10-12,23.129998999999998
2011-10-13,22.559998999999998
2011-10-14,22.889999
2011-10-17,22.52
2011-10-18,22.27
2011-10-19,21.65
2011-10-20,21.389999
2011-10-21,22.09
2011-10-24,23.040001
2011-10-25,22.34
2011-10-26,22.18
2011-10-27,24.41
2011-10-28,23.75
2011-10-31,23.15
2011-11-01,21.32
2011-11-02,21.440001000000002
2011-11-03,21.969998999999998
2011-11-04,21.299999
2011-11-07,21.85
2011-11-08,21.93
2011-11-09,20.799999
2011-11-10,21.049999
2011-11-11,21.75
2011-11-14,21.629998999999998
2011-11-15,21.059998999999998
2011-11-16,21.9
2011-11-17,21.040001
2011-11-18,21.889999
2011-11-21,21.5
2011-11-22,21.58
2011-11-23,20.74
2011-11-25,20.459999
2011-11-28,21.639999
2011-11-29,22.049999
2011-11-30,22.950001
2011-12-01,22.84
2011-12-02,22.6
2011-12-05,22.870001000000002
2011-12-06,23.01
2011-12-07,22.799999
2011-12-08,21.83
2011-12-09,22.6
2011-12-12,21.780001000000002
2011-12-13,21.780001000000002
2011-12-14,20.76
2011-12-15,21.290001
2011-12-16,20.969998999999998
2011-12-19,20.9
2011-12-20,21.540001
2011-12-21,21.200001
2011-12-22,21.379998999999998
2011-12-23,21.549999
2011-12-27,21.780001000000002
2011-12-28,21.049999
2011-12-29,21.65
2011-12-30,21.799999
2012-01-03,22.5
2012-01-04,21.93
2012-01-05,21.6
2012-01-06,21.120001000000002
2012-01-09,21.120001000000002
2012-01-10,20.799999
2012-01-11,20.799999
2012-01-12,20.799999
2012-01-13,19.99
2012-01-17,20.57
2012-01-18,20.41
2012-01-19,20.459999
2012-01-20,20.459999
2012-01-23,21.059998999999998
2012-01-24,21.059998999999998
2012-01-25,20.85
2012-01-26,21.059998999999998
2012-01-27,20.799999
2012-01-30,20.9
2012-01-31,20.9
2012-02-01,21.219998999999998
2012-02-02,21.219998999999998
2012-02-03,21.17
2012-02-06,21.290001
2012-02-07,21.34
2012-02-08,21.9
2012-02-09,21.809998999999998
2012-02-10,21.299999
2012-02-13,21.41
2012-02-14,21.35
2012-02-15,21.35
2012-02-16,21.58
2012-02-17,21.83
2012-02-21,21.969998999999998
2012-02-22,21.530001000000002
2012-02-23,21.799999
2012-02-24,22.25
2012-02-27,21.969998999999998
2012-02-28,21.879998999999998
2012-02-29,21.6
2012-03-01,19.35
2012-03-02,18.879998999999998
2012-03-05,18.790001
2012-03-06,17.77
2012-03-07,18.25
2012-03-08,18.25
2012-03-09,18.440001000000002
2012-03-12,18.549999
2012-03-13,18.889999
2012-03-14,18.48
2012-03-15,18.32
2012-03-16,18.5
2012-03-19,18.360001
2012-03-20,18.620001000000002
2012-03-21,18.42
2012-03-22,18.370001000000002
2012-03-23,18.59
2012-03-26,18.450001
2012-03-27,18.610001
2012-03-28,18.35
2012-03-29,18.059998999999998
2012-03-30,18.299999
2012-04-02,18.35
2012-04-03,18.43
2012-04-04,17.629998999999998
2012-04-05,17.15
2012-04-09,17.1
2012-04-10,17.01
2012-04-11,17.01
2012-04-12,16.950001
2012-04-13,16.629998999999998
2012-04-16,16.549999
2012-04-17,17.09
2012-04-18,16.75
2012-04-19,16.4
2012-04-20,17.139999
2012-04-23,16.549999
2012-04-24,17.23
2012-04-25,18.4
2012-04-26,18.59
2012-04-27,18.870001000000002
2012-04-30,18.530001000000002
2012-05-01,18.73
2012-05-02,18.309998999999998
2012-05-03,18.120001000000002
2012-05-04,16.969998999999998
2012-05-07,17.51
2012-05-08,17.209999
2012-05-09,16.620001000000002
2012-05-10,16.84
2012-05-11,16.49
2012-05-14,16.24
2012-05-15,16.24
2012-05-16,16.5
2012-05-17,16.5
2012-05-18,16.639999
2012-05-21,16.9
2012-05-22,16.610001
2012-05-23,15.96
2012-05-24,16.299999
2012-05-25,16.219998999999998
2012-05-29,16.35
2012-05-30,16.16
2012-05-31,16.120001000000002
2012-06-01,15.91
2012-06-04,16.33
2012-06-05,16.049999
2012-06-06,16.59
2012-06-07,17.110001
2012-06-08,17.08
2012-06-11,16.93
2012-06-12,17.049999
2012-06-13,17.08
2012-06-14,17.51
2012-06-15,17.59
2012-06-18,17.190001000000002
2012-06-19,17.559998999999998
2012-06-20,17.91
2012-06-21,17.639999
2012-06-22,17.57
2012-06-25,16.940001000000002
2012-06-26,16.76
2012-06-27,16.65
2012-06-28,17.780001000000002
2012-06-29,18.440001000000002
2012-07-02,18.620001000000002
2012-07-03,18.5
2012-07-05,18.5
2012-07-06,18.02
2012-07-09,18.25
2012-07-10,18.219998999999998
2012-07-11,18.08
2012-07-12,18.950001
2012-07-13,19.25
2012-07-16,19.5
2012-07-17,19.5
2012-07-18,19.5
2012-07-19,19.25
2012-07-20,18.49
2012-07-23,17.9
2012-07-24,17.530001000000002
2012-07-25,17.620001000000002
2012-07-26,18.6
2012-07-27,19.200001
2012-07-30,19.120001000000002
2012-07-31,19.120001000000002
2012-08-01,19.440001000000002
2012-08-02,18.1
2012-08-03,19.25
2012-08-06,19.24
2012-08-07,19.540001
2012-08-08,19.4
2012-08-09,19.440001000000002
2012-08-10,19.440001000000002
2012-08-13,19.219998999999998
2012-08-14,19.27
2012-08-15,19.27
2012-08-16,19.620001000000002
2012-08-17,19.629998999999998
2012-08-20,19.530001000000002
2012-08-21,19.66
2012-08-22,19.450001
2012-08-23,19.74
2012-08-24,19.620001000000002
2012-08-27,19.440001000000002
2012-08-28,19.440001000000002
2012-08-29,19.030001000000002
2012-08-30,19.59
2012-08-31,19.43
2012-09-04,19.549999
2012-09-05,19.209999
2012-09-06,19.309998999999998
2012-09-07,19.950001
2012-09-10,19.950001
2012-09-11,20.4
2012-09-12,20.209999
2012-09-13,20.299999
2012-09-14,20.700001
2012-09-17,20.32
2012-09-18,19.780001000000002
2012-09-19,19.780001000000002
2012-09-20,19.75
2012-09-21,20.450001
2012-09-24,19.92
2012-09-25,20.25
2012-09-26,19.950001
2012-09-27,20.15
2012-09-28,19.5
2012-10-01,19.950001
2012-10-02,19.76
2012-10-03,19.76
2012-10-04,19.85
2012-10-05,20.059998999999998
2012-10-08,19.799999
2012-10-09,20.190001000000002
2012-10-10,19.780001000000002
2012-10-11,19.959999
2012-10-12,19.959999
2012-10-15,20.450001
2012-10-16,21.0
2012-10-17,20.889999
2012-10-18,20.49
2012-10-19,20.389999
2012-10-22,20.790001
2012-10-23,20.5
2012-10-24,20.99
2012-10-25,20.5
2012-10-26,20.5
2012-10-31,20.299999
2012-11-01,20.35
2012-11-02,20.35
2012-11-05,19.700001
2012-11-06,19.75
2012-11-07,19.4
2012-11-08,19.049999
2012-11-09,18.950001
2012-11-12,18.76
2012-11-13,19.84
2012-11-14,19.9
2012-11-15,20.23
2012-11-16,20.190001000000002
2012-11-19,20.52
2012-11-20,20.5
2012-11-21,20.84
2012-11-23,21.34
2012-11-26,21.200001
2012-11-27,21.02
2012-11-28,21.200001
2012-11-29,21.940001000000002
2012-11-30,21.58
2012-12-03,21.48
2012-12-04,21.59
2012-12-05,21.799999
2012-12-06,21.35
2012-12-07,21.25
2012-12-10,21.42
2012-12-11,21.809998999999998
2012-12-12,22.27
2012-12-13,22.280001000000002
2012-12-14,22.23
2012-12-17,22.0
2012-12-18,22.09
2012-12-19,22.290001
2012-12-20,22.309998999999998
2012-12-21,22.32
2012-12-24,22.77
2012-12-26,22.799999
2012-12-27,22.809998999999998
2012-12-28,22.32
2012-12-31,22.75
2013-01-02,22.99
2013-01-03,22.440001000000002
2013-01-04,22.0
2013-01-07,21.48
2013-01-08,21.84
2013-01-09,21.620001000000002
2013-01-10,22.200001
2013-01-11,22.200001
2013-01-14,22.01
2013-01-15,22.030001000000002
2013-01-16,22.030001000000002
2013-01-17,22.24
2013-01-18,22.290001
2013-01-22,21.450001
2013-01-23,21.0
2013-01-24,21.0
2013-01-25,21.299999
2013-01-28,21.360001
2013-01-29,21.68
2013-01-30,21.52
2013-01-31,21.35
2013-02-01,21.6
2013-02-04,20.85
2013-02-05,21.299999
2013-02-06,21.040001
2013-02-07,20.709999
2013-02-08,20.709999
2013-02-11,21.15
2013-02-12,21.15
2013-02-13,20.719998999999998
2013-02-14,20.43
2013-02-15,20.43
2013-02-19,21.190001000000002
2013-02-20,20.549999
2013-02-21,20.01
2013-02-22,20.290001
2013-02-25,20.6
2013-02-26,20.5
2013-02-27,21.059998999999998
2013-02-28,21.059998999999998
2013-03-01,21.059998999999998
2013-03-04,20.15
2013-03-05,20.15
2013-03-06,20.200001
2013-03-07,20.27
2013-03-08,20.52
2013-03-11,20.719998999999998
2013-03-12,20.9
2013-03-13,20.9
2013-03-14,21.5
2013-03-15,20.92
2013-03-18,20.23
2013-03-19,19.950001
2013-03-20,21.16
2013-03-21,20.370001000000002
2013-03-22,20.98
2013-03-25,20.98
2013-03-26,20.6
2013-03-27,20.370001000000002
2013-03-28,20.66
2013-04-01,20.77
2013-04-02,20.860001
2013-04-03,20.41
2013-04-04,20.950001
2013-04-05,20.9
2013-04-08,20.9
2013-04-09,21.1
2013-04-10,21.1
2013-04-11,21.5
2013-04-12,21.09
2013-04-15,20.879998999999998
2013-04-16,21.120001000000002
2013-04-17,20.5
2013-04-18,20.66
2013-04-19,20.99
2013-04-22,21.15
2013-04-23,21.450001
2013-04-24,22.030001000000002
2013-04-25,22.33
2013-04-26,22.219998999999998
2013-04-29,22.219998999999998
2013-04-30,22.65
2013-05-01,22.6
2013-05-02,22.18
2013-05-03,22.299999
2013-05-06,22.25
2013-05-07,22.0
2013-05-08,22.0
2013-05-09,22.219998999999998
2013-05-10,22.1
2013-05-13,21.6
2013-05-14,20.790001
2013-05-15,20.26
2013-05-16,19.799999
2013-05-17,19.59
2013-05-20,19.469998999999998
2013-05-21,19.82
2013-05-22,20.16
2013-05-23,19.440001000000002
2013-05-24,19.57
2013-05-28,20.15
2013-05-29,20.15
2013-05-30,20.030001000000002
2013-05-31,19.530001000000002
2013-06-03,19.700001
2013-06-04,19.700001
2013-06-05,19.700001
2013-06-06,19.24
2013-06-07,19.82
2013-06-10,19.35
2013-06-11,19.58
2013-06-12,19.58
2013-06-13,19.700001
2013-06-14,19.35
2013-06-17,19.99
2013-06-18,20.200001
2013-06-19,19.75
2013-06-20,19.01
2013-06-21,18.879998999999998
2013-06-24,18.790001
2013-06-25,18.860001
2013-06-26,18.629998999999998
2013-06-27,18.629998999999998
2013-06-28,18.719998999999998
2013-07-01,18.91
2013-07-02,18.950001
2013-07-03,19.0
2013-07-05,18.73
2013-07-08,19.15
2013-07-09,19.370001000000002
2013-07-10,19.309998999999998
2013-07-11,20.09
2013-07-12,20.09
2013-07-15,19.620001000000002
2013-07-16,19.75
2013-07-17,19.66
2013-07-18,20.209999
2013-07-19,20.26
2013-07-22,20.780001000000002
2013-07-23,21.200001
2013-07-24,20.950001
2013-07-25,21.15
2013-07-26,21.24
2013-07-29,21.25
2013-07-30,21.190001000000002
2013-07-31,21.209999
2013-08-01,21.4
2013-08-02,21.139999
2013-08-05,21.15
2013-08-06,21.049999
2013-08-07,21.43
2013-08-08,21.469998999999998
2013-08-09,21.709999
2013-08-12,21.450001
2013-08-13,21.65
2013-08-14,21.4
2013-08-15,21.5
2013-08-16,21.6
2013-08-19,21.530001000000002
2013-08-20,21.200001
2013-08-21,21.120001000000002
2013-08-22,21.110001
2013-08-23,21.110001
2013-08-26,21.1
2013-08-27,20.700001
2013-08-28,20.5
2013-08-29,20.75
2013-08-30,20.75
2013-09-03,20.85
2013-09-04,20.950001
2013-09-05,21.73
2013-09-06,21.719998999999998
2013-09-09,22.049999
2013-09-10,22.48
2013-09-11,23.549999
2013-09-12,22.76
2013-09-13,22.799999
2013-09-16,23.530001000000002
2013-09-17,23.24
2013-09-18,23.969998999999998
2013-09-19,23.6
2013-09-20,23.49
2013-09-23,23.1
2013-09-24,22.809998999999998
2013-09-25,23.33
2013-09-26,23.32
2013-09-27,23.389999
2013-09-30,23.200001
2013-10-01,23.25
2013-10-02,23.209999
2013-10-03,22.950001
2013-10-04,23.620001000000002
2013-10-07,23.110001
2013-10-08,23.02
2013-10-09,23.809998999999998
2013-10-10,24.74
2013-10-11,24.690001000000002
2013-10-14,24.559998999999998
2013-10-15,24.65
2013-10-16,25.5
2013-10-17,26.190001000000002
2013-10-18,26.49
2013-10-21,26.559998999999998
