Date,AFI
2016-10-26,16.530001000000002
2016-10-27,16.42
2016-10-28,16.209999
2016-10-31,16.190001000000002
2016-11-01,15.85
2016-11-02,15.67
2016-11-03,15.59
2016-11-04,15.64
2016-11-07,15.96
2016-11-08,16.309998999999998
2016-11-09,17.620001000000002
2016-11-10,17.950001
2016-11-11,17.76
2016-11-14,17.17
2016-11-15,17.879998999999998
2016-11-16,17.85
2016-11-17,18.5
2016-11-18,18.610001
2016-11-21,18.57
2016-11-22,18.51
2016-11-23,19.51
2016-11-25,19.68
2016-11-28,19.360001
2016-11-29,19.540001
2016-11-30,18.73
2016-12-01,18.48
2016-12-02,18.889999
2016-12-05,19.299999
2016-12-06,19.08
2016-12-07,18.969998999999998
2016-12-08,19.719998999999998
2016-12-09,19.870001000000002
2016-12-12,19.43
2016-12-13,19.379998999999998
2016-12-14,19.059998999999998
2016-12-15,19.540001
2016-12-16,20.01
2016-12-19,20.18
2016-12-20,20.780001000000002
2016-12-21,20.799999
2016-12-22,20.360001
2016-12-23,20.51
2016-12-27,20.639999
2016-12-28,20.34
2016-12-29,20.27
2016-12-30,19.91
2017-01-03,20.299999
2017-01-04,20.48
2017-01-05,19.950001
2017-01-06,20.139999
2017-01-09,19.75
2017-01-10,20.040001
2017-01-11,20.200001
2017-01-12,19.9
2017-01-13,20.309998999999998
2017-01-17,20.049999
2017-01-18,20.379998999999998
2017-01-19,20.1
2017-01-20,20.299999
2017-01-23,20.360001
2017-01-24,21.200001
2017-01-25,21.68
2017-01-26,21.450001
2017-01-27,21.190001000000002
2017-01-30,20.610001
2017-01-31,21.030001000000002
2017-02-01,21.08
2017-02-02,20.799999
2017-02-03,20.950001
2017-02-06,21.0
2017-02-07,21.059998999999998
2017-02-08,21.219998999999998
2017-02-09,21.299999
2017-02-10,21.75
2017-02-13,21.42
2017-02-14,21.629998999999998
2017-02-15,22.32
2017-02-16,22.309998999999998
2017-02-17,21.889999
2017-02-21,22.5
2017-02-22,22.700001
2017-02-23,22.450001
2017-02-24,22.040001
2017-02-27,22.4
2017-02-28,21.370001000000002
2017-03-01,22.35
2017-03-02,21.99
2017-03-03,21.950001
2017-03-06,19.440001000000002
2017-03-07,18.799999
2017-03-08,16.709999
2017-03-09,18.17
2017-03-10,18.49
2017-03-13,18.42
2017-03-14,18.389999
2017-03-15,18.469998999999998
2017-03-16,18.879998999999998
2017-03-17,19.08
2017-03-20,19.02
2017-03-21,18.370001000000002
2017-03-22,18.09
2017-03-23,18.43
2017-03-24,18.530001000000002
2017-03-27,18.51
2017-03-28,18.440001000000002
2017-03-29,18.389999
2017-03-30,18.34
2017-03-31,18.42
2017-04-03,18.42
2017-04-04,18.34
2017-04-05,18.26
2017-04-06,18.5
2017-04-07,18.629998999999998
2017-04-10,18.5
2017-04-11,18.85
2017-04-12,18.379998999999998
2017-04-13,18.049999
2017-04-17,18.32
2017-04-18,18.459999
2017-04-19,18.5
2017-04-20,18.76
2017-04-21,18.58
2017-04-24,18.870001000000002
2017-04-25,19.360001
2017-04-26,19.48
2017-04-27,19.52
2017-04-28,19.190001000000002
2017-05-01,19.280001000000002
2017-05-02,19.190001000000002
2017-05-03,19.200001
2017-05-04,19.129998999999998
2017-05-05,19.23
2017-05-08,19.25
2017-05-09,19.5
2017-05-10,19.42
2017-05-11,19.52
2017-05-12,19.629998999999998
2017-05-15,19.889999
2017-05-16,19.98
2017-05-17,19.24
2017-05-18,19.32
2017-05-19,19.07
2017-05-22,19.200001
2017-05-23,19.1
2017-05-24,19.08
2017-05-25,18.83
2017-05-26,18.709999
2017-05-30,18.75
2017-05-31,18.49
2017-06-01,18.5
2017-06-02,18.41
2017-06-05,18.370001000000002
2017-06-06,18.41
2017-06-07,18.309998999999998
2017-06-08,18.26
2017-06-09,18.450001
2017-06-12,18.35
2017-06-13,18.459999
2017-06-14,18.4
2017-06-15,18.32
2017-06-16,18.25
2017-06-19,18.25
2017-06-20,18.200001
2017-06-21,18.07
2017-06-22,18.370001000000002
2017-06-23,17.98
2017-06-26,18.049999
2017-06-27,17.92
2017-06-28,18.209999
2017-06-29,18.290001
2017-06-30,17.969998999999998
2017-07-03,18.280001000000002
2017-07-05,18.200001
2017-07-06,18.049999
2017-07-07,18.23
2017-07-10,17.77
2017-07-11,17.5
2017-07-12,17.780001000000002
2017-07-13,17.709999
2017-07-14,17.809998999999998
2017-07-17,18.08
2017-07-18,17.9
2017-07-19,17.950001
2017-07-20,17.92
2017-07-21,17.690001000000002
2017-07-24,17.32
2017-07-25,17.52
2017-07-26,17.48
2017-07-27,17.48
2017-07-28,17.52
2017-07-31,17.360001
2017-08-01,17.4
2017-08-02,17.190001000000002
2017-08-03,17.200001
2017-08-04,17.280001000000002
2017-08-07,14.25
2017-08-08,14.8
2017-08-09,14.35
2017-08-10,14.28
2017-08-11,14.42
2017-08-14,14.69
2017-08-15,14.33
2017-08-16,13.96
2017-08-17,13.68
2017-08-18,13.89
2017-08-21,13.73
2017-08-22,14.17
2017-08-23,14.09
2017-08-24,14.12
2017-08-25,14.36
2017-08-28,14.57
2017-08-29,14.53
2017-08-30,14.76
2017-08-31,14.92
2017-09-01,15.34
2017-09-05,15.37
2017-09-06,15.73
2017-09-07,15.67
2017-09-08,15.69
2017-09-11,15.73
2017-09-12,15.72
2017-09-13,15.85
2017-09-14,15.54
2017-09-15,15.5
2017-09-18,15.28
2017-09-19,15.26
2017-09-20,15.18
2017-09-21,15.08
2017-09-22,14.62
2017-09-25,14.56
2017-09-26,15.09
2017-09-27,15.79
2017-09-28,16.08
2017-09-29,15.75
2017-10-02,15.88
2017-10-03,15.91
2017-10-04,15.98
2017-10-05,16.120001000000002
2017-10-06,16.15
2017-10-09,16.24
2017-10-10,16.24
2017-10-11,16.41
2017-10-12,16.09
2017-10-13,15.97
2017-10-16,15.83
2017-10-17,15.59
2017-10-18,15.59
2017-10-19,15.72
2017-10-20,15.92
2017-10-23,15.92
2017-10-24,15.92
2017-10-25,15.52
2017-10-26,15.39
2017-10-27,14.95
2017-10-30,14.47
2017-10-31,14.8
2017-11-01,14.47
2017-11-02,13.96
2017-11-03,14.15
2017-11-06,14.96
2017-11-07,15.54
2017-11-08,15.66
2017-11-09,15.9
2017-11-10,15.82
2017-11-13,15.9
2017-11-14,16.040001
2017-11-15,15.89
2017-11-16,16.129998999999998
2017-11-17,16.52
2017-11-20,17.030001000000002
2017-11-21,17.01
2017-11-22,17.030001000000002
2017-11-24,17.08
2017-11-27,17.110001
2017-11-28,17.459999
2017-11-29,17.57
2017-11-30,17.52
2017-12-01,17.379998999999998
2017-12-04,17.25
2017-12-05,16.9
2017-12-06,16.77
2017-12-07,16.719998999999998
2017-12-08,16.67
2017-12-11,16.5
2017-12-12,16.51
2017-12-13,16.450001
2017-12-14,16.25
2017-12-15,16.280001000000002
2017-12-18,16.4
2017-12-19,16.309998999999998
2017-12-20,16.299999
2017-12-21,17.34
2017-12-22,17.08
2017-12-26,17.219998999999998
2017-12-27,17.129998999999998
2017-12-28,17.23
2017-12-29,16.92
2018-01-02,17.26
2018-01-03,17.01
2018-01-04,17.09
2018-01-05,16.98
2018-01-08,16.719998999999998
2018-01-09,16.700001
2018-01-10,16.610001
2018-01-11,16.68
2018-01-12,16.75
2018-01-16,16.440001000000002
2018-01-17,16.91
2018-01-18,16.719998999999998
2018-01-19,16.65
2018-01-22,16.629998999999998
2018-01-23,16.65
2018-01-24,16.51
2018-01-25,16.299999
2018-01-26,16.4
2018-01-29,16.0
2018-01-30,15.83
2018-01-31,15.49
2018-02-01,15.48
2018-02-02,14.88
2018-02-05,14.09
2018-02-06,15.13
2018-02-07,14.8
2018-02-08,14.45
2018-02-09,14.57
2018-02-12,14.21
2018-02-13,14.16
2018-02-14,14.5
2018-02-15,14.36
2018-02-16,14.66
2018-02-20,14.76
2018-02-21,14.72
2018-02-22,14.71
2018-02-23,14.52
2018-02-26,14.6
2018-02-27,14.06
2018-02-28,14.01
2018-03-01,14.1
2018-03-02,14.27
2018-03-05,14.47
2018-03-06,14.13
2018-03-07,13.97
2018-03-08,14.01
2018-03-09,14.33
2018-03-12,14.65
2018-03-13,14.65
2018-03-14,14.5
2018-03-15,13.95
2018-03-16,14.18
2018-03-19,14.28
2018-03-20,14.03
2018-03-21,14.29
2018-03-22,13.99
2018-03-23,13.43
2018-03-26,13.64
2018-03-27,13.69
2018-03-28,13.34
2018-03-29,13.57
2018-04-02,13.03
2018-04-03,13.33
2018-04-04,13.82
2018-04-05,13.95
2018-04-06,13.63
2018-04-09,13.74
2018-04-10,13.79
2018-04-11,13.54
2018-04-12,13.39
2018-04-13,13.27
2018-04-16,13.84
2018-04-17,14.03
2018-04-18,13.9
2018-04-19,13.55
2018-04-20,13.33
2018-04-23,13.33
2018-04-24,12.94
2018-04-25,12.84
2018-04-26,12.89
2018-04-27,12.49
2018-04-30,12.35
2018-05-01,12.29
2018-05-02,13.02
2018-05-03,12.85
2018-05-04,12.77
2018-05-07,12.59
2018-05-08,12.85
2018-05-09,12.78
2018-05-10,13.0
2018-05-11,13.33
2018-05-14,13.13
2018-05-15,13.03
2018-05-16,13.28
2018-05-17,13.23
2018-05-18,13.57
2018-05-21,13.73
2018-05-22,13.47
2018-05-23,13.33
2018-05-24,13.17
2018-05-25,13.4
2018-05-29,13.38
2018-05-30,13.55
2018-05-31,13.1
2018-06-01,13.1
2018-06-04,13.3
2018-06-05,13.78
2018-06-06,13.77
2018-06-07,14.11
2018-06-08,14.29
2018-06-11,13.83
2018-06-12,13.95
2018-06-13,13.36
2018-06-14,13.65
2018-06-15,13.76
2018-06-18,13.84
2018-06-19,14.18
2018-06-20,14.5
2018-06-21,14.32
2018-06-22,14.68
2018-06-25,14.59
2018-06-26,14.78
2018-06-27,14.26
2018-06-28,14.08
2018-06-29,14.04
2018-07-02,14.14
2018-07-03,14.51
2018-07-05,14.58
2018-07-06,14.53
2018-07-09,14.46
2018-07-10,14.08
2018-07-11,14.14
2018-07-12,14.11
2018-07-13,14.03
2018-07-16,14.01
2018-07-17,14.15
2018-07-18,14.11
2018-07-19,14.25
2018-07-20,14.11
2018-07-23,13.72
2018-07-24,13.52
2018-07-25,12.88
2018-07-26,12.57
2018-07-27,13.0
2018-07-30,13.2
2018-07-31,13.07
2018-08-01,12.98
2018-08-02,12.85
2018-08-03,12.74
2018-08-06,12.96
2018-08-07,15.91
2018-08-08,16.0
2018-08-09,16.24
2018-08-10,16.85
2018-08-13,16.48
2018-08-14,16.549999
2018-08-15,16.379998999999998
2018-08-16,17.209999
2018-08-17,17.459999
2018-08-20,17.65
2018-08-21,18.059998999999998
2018-08-22,18.030001000000002
2018-08-23,17.77
2018-08-24,17.620001000000002
2018-08-27,17.690001000000002
2018-08-28,18.049999
2018-08-29,18.08
2018-08-30,17.780001000000002
2018-08-31,17.51
2018-09-04,17.08
2018-09-05,17.370001000000002
2018-09-06,17.110001
2018-09-07,17.07
2018-09-10,17.950001
2018-09-11,18.75
2018-09-12,19.08
2018-09-13,19.0
2018-09-14,19.059998999999998
2018-09-17,19.139999
2018-09-18,19.27
2018-09-19,19.959999
2018-09-20,20.110001
2018-09-21,19.809998999999998
2018-09-24,18.870001000000002
2018-09-25,18.530001000000002
2018-09-26,18.389999
2018-09-27,18.299999
2018-09-28,18.1
2018-10-01,17.959999
2018-10-02,17.709999
2018-10-03,17.959999
2018-10-04,17.719998999999998
2018-10-05,17.459999
2018-10-08,18.02
2018-10-09,17.459999
2018-10-10,17.35
2018-10-11,17.26
2018-10-12,17.09
2018-10-15,17.530001000000002
2018-10-16,17.49
2018-10-17,17.0
2018-10-18,16.58
2018-10-19,16.299999
2018-10-22,16.139999
2018-10-23,16.059998999999998
2018-10-24,15.37
2018-10-25,15.98
2018-10-26,14.75
2018-10-29,14.78
2018-10-30,15.48
2018-10-31,15.55
2018-11-01,15.89
2018-11-02,16.110001
2018-11-05,16.07
2018-11-06,16.0
2018-11-07,15.3
2018-11-08,15.82
2018-11-09,15.73
2018-11-12,15.53
2018-11-13,15.22
2018-11-14,14.83
2018-11-15,16.700001
2018-11-16,16.23
2018-11-19,16.27
2018-11-20,15.54
2018-11-21,15.85
2018-11-23,16.02
2018-11-26,15.52
2018-11-27,15.56
2018-11-28,15.65
2018-11-29,15.72
2018-11-30,15.64
2018-12-03,15.53
2018-12-04,14.56
2018-12-06,14.56
2018-12-07,14.36
2018-12-10,14.18
2018-12-11,13.82
2018-12-12,13.97
2018-12-13,13.64
2018-12-14,13.4
2018-12-17,13.16
2018-12-18,13.33
2018-12-19,13.18
2018-12-20,12.96
2018-12-21,12.39
2018-12-24,11.83
2018-12-26,11.68
2018-12-27,11.85
2018-12-28,11.67
2018-12-31,11.84
2019-01-02,12.54
2019-01-03,12.62
2019-01-04,13.34
2019-01-07,13.41
2019-01-08,13.42
2019-01-09,13.44
2019-01-10,13.16
2019-01-11,12.84
2019-01-14,12.76
2019-01-15,12.69
2019-01-16,12.99
2019-01-17,13.23
2019-01-18,13.26
2019-01-22,13.22
2019-01-23,12.83
2019-01-24,13.14
2019-01-25,13.26
2019-01-28,13.17
2019-01-29,13.11
2019-01-30,13.16
2019-01-31,13.52
2019-02-01,13.29
2019-02-04,13.27
2019-02-05,13.1
2019-02-06,13.4
2019-02-07,13.08
2019-02-08,13.13
2019-02-11,13.62
2019-02-12,14.23
2019-02-13,14.61
2019-02-14,14.61
2019-02-15,14.57
2019-02-19,14.56
2019-02-20,14.76
2019-02-21,14.51
2019-02-22,14.57
2019-02-25,14.63
2019-02-26,15.03
2019-02-27,14.76
2019-02-28,14.34
2019-03-01,14.53
2019-03-04,14.57
2019-03-05,13.9
2019-03-06,14.47
2019-03-07,13.25
2019-03-08,13.54
2019-03-11,13.81
2019-03-12,13.66
2019-03-13,13.68
2019-03-14,13.55
2019-03-15,13.45
2019-03-18,14.07
2019-03-19,13.58
2019-03-20,13.56
2019-03-21,14.2
2019-03-22,13.75
2019-03-25,13.81
2019-03-26,13.5
2019-03-27,13.43
2019-03-28,13.7
2019-03-29,13.6
2019-04-01,14.07
2019-04-02,14.34
2019-04-03,14.24
2019-04-04,14.48
2019-04-05,14.63
2019-04-08,14.53
2019-04-09,14.59
2019-04-10,14.72
2019-04-11,14.71
2019-04-12,14.52
2019-04-15,14.66
2019-04-16,14.86
2019-04-17,14.85
2019-04-18,14.75
2019-04-22,14.39
2019-04-23,14.51
2019-04-24,14.66
2019-04-25,14.53
2019-04-26,14.65
2019-04-29,14.52
2019-04-30,14.49
2019-05-01,14.63
2019-05-02,14.89
2019-05-03,13.14
2019-05-06,13.22
2019-05-07,12.55
2019-05-08,11.66
2019-05-09,11.71
2019-05-10,11.45
2019-05-13,10.87
2019-05-14,10.84
2019-05-15,10.76
2019-05-16,10.52
2019-05-17,11.52
2019-05-20,11.36
2019-05-21,11.59
2019-05-22,11.52
2019-05-23,11.47
2019-05-24,11.6
2019-05-28,11.46
2019-05-29,11.1
2019-05-30,11.27
2019-05-31,10.54
2019-06-03,10.76
2019-06-04,11.31
2019-06-05,11.05
2019-06-06,11.01
2019-06-07,11.18
2019-06-10,11.15
2019-06-11,11.29
2019-06-12,11.3
2019-06-13,11.45
2019-06-14,11.44
2019-06-17,10.51
2019-06-18,10.77
2019-06-19,10.7
2019-06-20,10.96
2019-06-21,10.66
2019-06-24,9.91
2019-06-25,9.89
2019-06-26,9.71
2019-06-27,9.51
2019-06-28,9.85
2019-07-01,9.99
2019-07-02,10.05
2019-07-03,10.25
2019-07-05,10.22
2019-07-08,10.01
2019-07-09,9.9
2019-07-10,9.93
2019-07-11,9.74
2019-07-12,9.76
2019-07-15,9.32
2019-07-16,9.26
2019-07-17,8.79
2019-07-18,8.65
2019-07-19,8.74
2019-07-22,8.66
2019-07-23,8.85
2019-07-24,9.15
2019-07-25,8.88
2019-07-26,8.54
2019-07-29,8.33
2019-07-30,8.41
2019-07-31,8.36
2019-08-01,7.76
2019-08-02,7.54
2019-08-05,7.27
2019-08-06,8.19
2019-08-07,7.96
2019-08-08,7.91
2019-08-09,7.7
2019-08-12,7.44
2019-08-13,7.4
2019-08-14,7.1
2019-08-15,7.01
2019-08-16,7.22
2019-08-19,7.22
2019-08-20,7.07
2019-08-21,7.14
2019-08-22,6.99
2019-08-23,6.63
2019-08-26,6.63
2019-08-27,6.4
2019-08-28,6.49
2019-08-29,6.77
2019-08-30,6.77
2019-09-03,6.45
2019-09-04,6.46
2019-09-05,6.69
2019-09-06,6.66
2019-09-09,6.96
2019-09-10,7.34
2019-09-11,7.43
2019-09-12,7.23
2019-09-13,7.26
2019-09-16,7.1
2019-09-17,6.98
2019-09-18,6.91
2019-09-19,6.9
2019-09-20,6.84
2019-09-23,6.9
2019-09-24,6.7
2019-09-25,6.81
2019-09-26,6.63
2019-09-27,6.63
2019-09-30,6.39
2019-10-01,6.09
2019-10-02,6.05
2019-10-03,6.03
2019-10-04,6.17
2019-10-07,6.3
2019-10-08,6.13
2019-10-09,6.17
2019-10-10,6.15
2019-10-11,6.32
2019-10-14,6.32
2019-10-15,6.46
2019-10-16,6.41
2019-10-17,6.49
2019-10-18,6.3
2019-10-21,6.59
2019-10-22,6.49
2019-10-23,6.27
2019-10-24,6.12
2019-10-25,6.3
2019-10-28,6.26
2019-10-29,6.19
2019-10-30,6.05
2019-10-31,6.14
2019-11-01,6.35
2019-11-04,6.6
2019-11-05,3.7
2019-11-06,3.96
2019-11-07,3.94
2019-11-08,4.1
2019-11-11,3.91
2019-11-12,4.0
2019-11-13,3.94
2019-11-14,3.7
2019-11-15,3.73
2019-11-18,3.73
2019-11-19,3.66
2019-11-20,3.72
2019-11-21,3.62
2019-11-22,3.71
2019-11-25,3.94
2019-11-26,4.11
2019-11-27,3.99
2019-11-29,4.01
2019-12-02,4.08
2019-12-03,4.04
2019-12-04,4.0
2019-12-05,3.97
2019-12-06,4.04
2019-12-09,3.99
2019-12-10,3.89
2019-12-11,4.13
2019-12-12,4.23
2019-12-13,4.2
2019-12-16,4.26
2019-12-17,4.22
2019-12-18,4.28
2019-12-19,4.24
2019-12-20,4.13
2019-12-23,4.19
2019-12-24,4.27
2019-12-26,4.15
2019-12-27,4.16
2019-12-30,4.1
2019-12-31,4.27
2020-01-02,4.18
2020-01-03,4.07
2020-01-06,4.09
2020-01-07,4.08
2020-01-08,4.06
2020-01-09,4.05
2020-01-10,4.07
2020-01-13,4.01
2020-01-14,3.97
2020-01-15,4.18
2020-01-16,4.35
2020-01-17,4.36
2020-01-21,4.25
2020-01-22,4.21
2020-01-23,4.02
2020-01-24,3.95
2020-01-27,3.83
2020-01-28,3.84
2020-01-29,3.64
2020-01-30,3.55
2020-01-31,3.54
2020-02-03,3.68
2020-02-04,3.52
2020-02-05,3.54
2020-02-06,3.49
2020-02-07,3.57
2020-02-10,3.66
2020-02-11,3.58
2020-02-12,3.58
2020-02-13,3.62
2020-02-14,3.62
2020-02-18,3.39
2020-02-19,3.4
2020-02-20,3.32
2020-02-21,3.2
2020-02-24,3.01
2020-02-25,2.84
2020-02-26,2.77
2020-02-27,2.5
2020-02-28,2.64
2020-03-02,2.44
2020-03-03,1.98
2020-03-04,2.17
2020-03-05,2.13
2020-03-06,1.91
2020-03-09,1.74
2020-03-10,1.47
2020-03-11,1.9
2020-03-12,2.04
2020-03-13,2.66
2020-03-16,2.72
2020-03-17,2.02
2020-03-18,1.78
2020-03-19,2.39
2020-03-20,2.13
2020-03-23,2.0
2020-03-24,2.18
2020-03-25,2.1
2020-03-26,2.03
2020-03-27,1.78
2020-03-30,1.67
2020-03-31,1.43
2020-04-01,1.35
2020-04-02,1.42
2020-04-03,1.3
2020-04-06,1.42
2020-04-07,1.36
2020-04-08,1.51
2020-04-09,1.5
2020-04-13,1.58
2020-04-14,1.59
2020-04-15,1.5
2020-04-16,1.63
2020-04-17,1.61
2020-04-20,1.57
2020-04-21,1.53
2020-04-22,1.41
2020-04-23,1.45
2020-04-24,1.49
2020-04-27,1.88
2020-04-28,2.05
2020-04-29,2.28
2020-04-30,2.1
2020-05-01,2.18
2020-05-04,2.09
2020-05-05,1.87
2020-05-06,1.97
2020-05-07,1.98
2020-05-08,2.54
