Date,RIG
1993-10-20,14.740566000000001
1993-10-21,14.472555999999999
1993-10-22,14.561893
1993-10-25,14.383219
1993-10-26,14.383219
1993-10-27,14.829903
1993-10-28,14.651229
1993-10-29,14.740566000000001
1993-11-01,14.829903
1993-11-02,14.651229
1993-11-03,14.561893
1993-11-04,14.383219
1993-11-05,14.472555999999999
1993-11-08,14.293882
1993-11-09,14.115209
1993-11-10,14.115209
1993-11-11,14.293882
1993-11-12,15.008576000000001
1993-11-15,15.008576000000001
1993-11-16,14.829903
1993-11-17,14.651229
1993-11-18,14.293882
1993-11-19,13.847198
1993-11-22,13.847198
1993-11-23,14.115209
1993-11-24,14.115209
1993-11-26,13.757862
1993-11-29,13.043167
1993-11-30,13.311178
1993-12-01,12.507147
1993-12-02,12.239137
1993-12-03,12.417810000000001
1993-12-06,12.417810000000001
1993-12-07,12.328472999999999
1993-12-08,12.1498
1993-12-09,12.060463
1993-12-10,12.1498
1993-12-13,12.060463
1993-12-14,11.524443
1993-12-15,11.613779
1993-12-16,11.613779
1993-12-17,11.613779
1993-12-20,11.435105
1993-12-21,11.256433
1993-12-22,10.988422
1993-12-23,11.167095
1993-12-27,11.613779
1993-12-28,11.792453
1993-12-29,11.703116
1993-12-30,11.524443
1993-12-31,11.435105
1994-01-03,11.435105
1994-01-04,11.613779
1994-01-05,12.596483000000001
1994-01-06,12.685821
1994-01-07,13.221841
1994-01-10,12.775157
1994-01-11,12.060463
1994-01-12,12.060463
1994-01-13,11.792453
1994-01-14,12.060463
1994-01-17,12.328472999999999
1994-01-18,12.060463
1994-01-19,12.596483000000001
1994-01-20,12.060463
1994-01-21,11.881789
1994-01-24,12.060463
1994-01-25,12.060463
1994-01-26,11.971127000000001
1994-01-27,11.792453
1994-01-28,11.971127000000001
1994-01-31,12.1498
1994-02-01,12.417810000000001
1994-02-02,13.132504
1994-02-03,12.953831
1994-02-04,12.864494
1994-02-07,12.864494
1994-02-08,12.507147
1994-02-09,12.775157
1994-02-10,12.596483000000001
1994-02-11,12.328472999999999
1994-02-14,12.239137
1994-02-15,12.1498
1994-02-16,12.1498
1994-02-17,12.328472999999999
1994-02-18,12.328472999999999
1994-02-22,12.507147
1994-02-23,12.507147
1994-02-24,12.328472999999999
1994-02-25,12.507147
1994-02-28,12.417810000000001
1994-03-01,12.507147
1994-03-02,12.417810000000001
1994-03-03,12.1498
1994-03-04,12.864494
1994-03-07,12.953831
1994-03-08,12.775157
1994-03-09,12.596483000000001
1994-03-10,12.1498
1994-03-11,12.1498
1994-03-14,12.775157
1994-03-15,12.775157
1994-03-16,12.864494
1994-03-17,12.775157
1994-03-18,12.596483000000001
1994-03-21,12.596483000000001
1994-03-22,12.864494
1994-03-23,12.953831
1994-03-24,12.864494
1994-03-25,12.864494
1994-03-28,12.685821
1994-03-29,12.239137
1994-03-30,12.1498
1994-03-31,12.060463
1994-04-04,12.328472999999999
1994-04-05,12.775157
1994-04-06,12.328472999999999
1994-04-07,12.328472999999999
1994-04-08,12.1498
1994-04-11,12.328472999999999
1994-04-12,12.239137
1994-04-13,12.060463
1994-04-14,12.060463
1994-04-15,12.239137
1994-04-18,12.596483000000001
1994-04-19,12.1498
1994-04-20,11.971127000000001
1994-04-21,12.060463
1994-04-22,12.507147
1994-04-25,12.417810000000001
1994-04-26,12.507147
1994-04-28,12.775157
1994-04-29,12.685821
1994-05-02,12.596483000000001
1994-05-03,12.596483000000001
1994-05-04,12.953831
1994-05-05,12.596483000000001
1994-05-06,13.132504
1994-05-09,12.864494
1994-05-10,13.132504
1994-05-11,12.596483000000001
1994-05-12,12.328472999999999
1994-05-13,12.328472999999999
1994-05-16,12.417810000000001
1994-05-17,12.417810000000001
1994-05-18,12.685821
1994-05-19,12.864494
1994-05-20,12.864494
1994-05-23,13.221841
1994-05-24,13.668525
1994-05-25,13.757862
1994-05-26,13.579188
1994-05-27,13.579188
1994-05-31,13.400514999999999
1994-06-01,13.489851000000002
1994-06-02,13.757862
1994-06-03,13.757862
1994-06-06,13.668525
1994-06-07,13.579188
1994-06-08,13.668525
1994-06-09,13.757862
1994-06-10,13.757862
1994-06-13,13.668525
1994-06-14,13.400514999999999
1994-06-15,13.489851000000002
1994-06-16,13.668525
1994-06-17,13.936535000000001
1994-06-20,14.293882
1994-06-21,14.204545000000001
1994-06-22,14.293882
1994-06-23,14.204545000000001
1994-06-24,14.025872
1994-06-27,14.025872
1994-06-28,13.757862
1994-06-29,13.936535000000001
1994-06-30,13.936535000000001
1994-07-01,13.757862
1994-07-05,13.847198
1994-07-06,13.757862
1994-07-07,13.757862
1994-07-08,13.936535000000001
1994-07-11,14.293882
1994-07-12,14.472555999999999
1994-07-13,14.651229
1994-07-14,15.18725
1994-07-15,15.276587
1994-07-18,15.097913
1994-07-19,14.740566000000001
1994-07-20,14.91924
1994-07-21,15.008576000000001
1994-07-22,15.008576000000001
1994-07-25,14.829903
1994-07-26,14.651229
1994-07-27,14.293882
1994-07-28,14.025872
1994-07-29,13.936535000000001
1994-08-01,13.847198
1994-08-02,13.847198
1994-08-03,13.757862
1994-08-04,13.579188
1994-08-05,13.579188
1994-08-08,13.579188
1994-08-09,13.489851000000002
1994-08-10,13.221841
1994-08-11,13.221841
1994-08-12,13.221841
1994-08-15,13.132504
1994-08-16,12.953831
1994-08-17,12.864494
1994-08-18,13.132504
1994-08-19,12.953831
1994-08-22,12.864494
1994-08-23,12.775157
1994-08-24,12.775157
1994-08-25,12.775157
1994-08-26,12.775157
1994-08-29,12.775157
1994-08-30,12.864494
1994-08-31,13.043167
1994-09-01,13.221841
1994-09-02,13.221841
1994-09-06,12.953831
1994-09-07,12.953831
1994-09-08,13.043167
1994-09-09,12.864494
1994-09-12,12.864494
1994-09-13,12.864494
1994-09-14,12.864494
1994-09-15,13.132504
1994-09-16,12.953831
1994-09-19,12.864494
1994-09-20,12.864494
1994-09-21,12.953831
1994-09-22,13.043167
1994-09-23,13.311178
1994-09-26,13.400514999999999
1994-09-27,13.489851000000002
1994-09-28,13.579188
1994-09-29,13.936535000000001
1994-09-30,14.204545000000001
1994-10-03,14.383219
1994-10-04,14.204545000000001
1994-10-05,14.204545000000001
1994-10-06,13.936535000000001
1994-10-07,14.204545000000001
1994-10-10,14.204545000000001
1994-10-11,14.115209
1994-10-12,14.115209
1994-10-13,14.115209
1994-10-14,14.025872
1994-10-17,13.936535000000001
1994-10-18,13.847198
1994-10-19,13.757862
1994-10-20,13.847198
1994-10-21,13.847198
1994-10-24,13.757862
1994-10-25,13.579188
1994-10-26,13.579188
1994-10-27,13.668525
1994-10-28,14.293882
1994-10-31,14.204545000000001
1994-11-01,14.115209
1994-11-02,13.936535000000001
1994-11-03,13.847198
1994-11-04,14.204545000000001
1994-11-07,13.936535000000001
1994-11-08,13.936535000000001
1994-11-09,13.847198
1994-11-10,13.936535000000001
1994-11-11,13.757862
1994-11-14,13.757862
1994-11-15,13.400514999999999
1994-11-16,13.311178
1994-11-17,13.400514999999999
1994-11-18,13.400514999999999
1994-11-21,13.579188
1994-11-22,13.757862
1994-11-23,13.847198
1994-11-25,13.847198
1994-11-28,13.489851000000002
1994-11-29,13.936535000000001
1994-11-30,13.936535000000001
1994-12-01,14.025872
1994-12-02,14.115209
1994-12-05,14.115209
1994-12-06,13.936535000000001
1994-12-07,13.757862
1994-12-08,13.400514999999999
1994-12-09,12.775157
1994-12-12,12.775157
1994-12-13,12.864494
1994-12-14,12.685821
1994-12-15,12.864494
1994-12-16,13.043167
1994-12-19,12.953831
1994-12-20,12.864494
1994-12-21,13.043167
1994-12-22,12.864494
1994-12-23,12.864494
1994-12-27,12.685821
1994-12-28,12.775157
1994-12-29,12.864494
1994-12-30,12.685821
1995-01-03,12.775157
1995-01-04,12.864494
1995-01-05,13.132504
1995-01-06,13.400514999999999
1995-01-09,13.311178
1995-01-10,13.221841
1995-01-11,13.221841
1995-01-12,13.221841
1995-01-13,13.400514999999999
1995-01-16,13.579188
1995-01-17,13.847198
1995-01-18,14.025872
1995-01-19,14.204545000000001
1995-01-20,14.204545000000001
1995-01-23,13.847198
1995-01-24,14.115209
1995-01-25,14.472555999999999
1995-01-26,14.115209
1995-01-27,14.115209
1995-01-30,14.204545000000001
1995-01-31,14.472555999999999
1995-02-01,14.472555999999999
1995-02-02,14.829903
1995-02-03,14.651229
1995-02-06,14.740566000000001
1995-02-07,14.740566000000001
1995-02-08,14.561893
1995-02-09,14.472555999999999
1995-02-10,14.472555999999999
1995-02-13,14.829903
1995-02-14,14.829903
1995-02-15,14.829903
1995-02-16,14.561893
1995-02-17,14.740566000000001
1995-02-21,14.91924
1995-02-22,14.740566000000001
1995-02-23,15.008576000000001
1995-02-24,15.008576000000001
1995-02-27,15.008576000000001
1995-02-28,14.91924
1995-03-01,14.91924
1995-03-02,15.18725
1995-03-03,15.097913
1995-03-06,14.91924
1995-03-07,14.472555999999999
1995-03-08,14.91924
1995-03-09,14.829903
1995-03-10,14.829903
1995-03-13,14.651229
1995-03-14,14.651229
1995-03-15,15.008576000000001
1995-03-16,15.097913
1995-03-17,14.740566000000001
1995-03-20,15.008576000000001
1995-03-21,14.740566000000001
1995-03-22,14.829903
1995-03-23,15.008576000000001
1995-03-24,15.365923
1995-03-27,16.080617999999998
1995-03-28,16.080617999999998
1995-03-29,15.901944
1995-03-30,16.080617999999998
1995-03-31,16.616638000000002
1995-04-03,16.973986
1995-04-04,16.795310999999998
1995-04-05,16.437965
1995-04-06,16.348627
1995-04-07,16.348627
1995-04-10,16.437965
1995-04-11,16.527302
1995-04-12,16.616638000000002
1995-04-13,16.616638000000002
1995-04-17,16.616638000000002
1995-04-18,16.795310999999998
1995-04-19,16.795310999999998
1995-04-20,17.95669
1995-04-21,17.867353
1995-04-24,18.403374
1995-04-25,18.403374
1995-04-26,18.582047
1995-04-27,18.939394
1995-04-28,19.296741
1995-05-01,19.207404999999998
1995-05-02,19.743425
1995-05-03,19.118067
1995-05-04,18.582047
1995-05-05,18.49271
1995-05-08,18.671383
1995-05-09,18.939394
1995-05-10,19.118067
1995-05-11,19.207404999999998
1995-05-12,19.296741
1995-05-15,19.296741
1995-05-16,19.386078
1995-05-17,19.296741
1995-05-18,19.386078
1995-05-19,19.475414
1995-05-22,19.922098000000002
1995-05-23,21.083477
1995-05-24,20.458118
1995-05-25,20.011435000000002
1995-05-26,19.922098000000002
1995-05-30,20.279446
1995-05-31,20.368782
1995-06-01,20.726129999999998
1995-06-02,20.636793
1995-06-05,20.458118
1995-06-06,20.636793
1995-06-07,20.547455
1995-06-08,20.636793
1995-06-09,20.636793
1995-06-12,20.636793
1995-06-13,20.547455
1995-06-14,21.530161
1995-06-15,22.33419
1995-06-16,23.048885000000002
1995-06-19,23.406233
1995-06-20,22.959549
1995-06-21,21.440823
1995-06-22,20.994139
1995-06-23,20.726129999999998
1995-06-26,20.726129999999998
1995-06-27,20.815466
1995-06-28,20.636793
1995-06-29,20.636793
1995-06-30,20.547455
1995-07-03,20.815466
1995-07-05,20.904802
1995-07-06,20.547455
1995-07-07,20.100770999999998
1995-07-10,20.279446
1995-07-11,20.190109
1995-07-12,20.100770999999998
1995-07-13,20.011435000000002
1995-07-14,20.190109
1995-07-17,20.458118
1995-07-18,20.726129999999998
1995-07-19,21.26215
1995-07-20,21.976845
1995-07-21,22.780874
1995-07-24,22.870210999999998
1995-07-25,22.780874
1995-07-26,23.674242
1995-07-27,24.299601000000003
1995-07-28,24.478273
1995-07-31,23.942253
1995-08-01,24.120926
1995-08-02,23.316895000000002
1995-08-03,23.406233
1995-08-04,23.406233
1995-08-07,24.120926
1995-08-08,23.852917
1995-08-09,23.852917
1995-08-10,23.763578
1995-08-11,23.763578
1995-08-14,23.674242
1995-08-15,23.316895000000002
1995-08-16,23.406233
1995-08-17,24.031589999999998
1995-08-18,24.299601000000003
1995-08-21,23.406233
1995-08-22,23.584906
1995-08-23,23.674242
1995-08-24,23.852917
1995-08-25,24.299601000000003
1995-08-28,25.192966000000002
1995-08-29,25.014294
1995-08-30,25.10363
1995-08-31,24.478273
1995-09-01,24.567610000000002
1995-09-05,24.567610000000002
1995-09-06,24.924957
1995-09-07,24.835621
1995-09-08,24.656945999999998
1995-09-11,24.567610000000002
1995-09-12,24.299601000000003
1995-09-13,23.942253
1995-09-14,23.763578
1995-09-15,22.780874
1995-09-18,23.138222
1995-09-19,23.674242
1995-09-20,23.852917
1995-09-21,24.120926
1995-09-22,23.763578
1995-09-25,23.942253
1995-09-26,23.048885000000002
1995-09-27,22.959549
1995-09-28,22.870210999999998
1995-09-29,23.316895000000002
1995-10-02,23.584906
1995-10-03,23.852917
1995-10-04,24.120926
1995-10-05,24.656945999999998
1995-10-06,24.567610000000002
1995-10-09,24.210262
1995-10-10,24.388937
1995-10-11,24.924957
1995-10-12,24.746284
1995-10-13,24.924957
1995-10-16,25.10363
1995-10-17,25.192966000000002
1995-10-18,25.728989000000002
1995-10-19,25.728989000000002
1995-10-20,25.460978
1995-10-23,25.10363
1995-10-24,24.746284
1995-10-25,23.942253
1995-10-26,22.959549
1995-10-27,22.602201
1995-10-30,22.602201
1995-10-31,22.691538
1995-11-01,22.512864999999998
1995-11-02,22.780874
1995-11-03,22.780874
1995-11-06,22.870210999999998
1995-11-07,22.691538
1995-11-08,22.780874
1995-11-09,22.602201
1995-11-10,23.048885000000002
1995-11-13,23.316895000000002
1995-11-14,22.512864999999998
1995-11-15,22.780874
1995-11-16,23.406233
1995-11-17,24.299601000000003
1995-11-20,24.299601000000003
1995-11-21,24.210262
1995-11-22,24.210262
1995-11-24,24.031589999999998
1995-11-27,24.656945999999998
1995-11-28,24.031589999999998
1995-11-29,24.299601000000003
1995-11-30,24.656945999999998
1995-12-01,26.175673
1995-12-04,26.979702000000003
1995-12-05,27.337049
1995-12-06,27.605061
1995-12-07,27.247713
1995-12-08,27.515724
1995-12-11,28.409090000000003
1995-12-12,28.945111999999998
1995-12-13,30.463836999999998
1995-12-14,29.481133000000003
1995-12-15,29.302458
1995-12-18,29.83848
1995-12-19,31.267868
1995-12-20,32.071899
1995-12-21,32.697254
1995-12-22,32.161235999999995
1995-12-26,31.714552
1995-12-27,31.982560999999997
1995-12-28,32.429245
1995-12-29,31.982560999999997
1996-01-02,32.429245
1996-01-03,31.714552
1996-01-04,30.999857000000002
1996-01-05,29.927815999999996
1996-01-08,30.731846
1996-01-09,32.339909000000006
1996-01-10,33.14394
1996-01-11,32.429245
1996-01-12,32.161235999999995
1996-01-15,31.625214
1996-01-16,31.17853
1996-01-17,32.161235999999995
1996-01-18,31.893225
1996-01-19,31.446540999999996
1996-01-22,30.999857000000002
1996-01-23,31.267868
1996-01-24,32.071899
1996-01-25,33.14394
1996-01-26,33.769299
1996-01-29,32.786590999999994
1996-01-30,32.429245
1996-01-31,32.965267
1996-02-01,33.590621999999996
1996-02-02,34.126644
1996-02-05,33.679958
1996-02-06,33.411949
1996-02-07,32.250572
1996-02-08,32.786590999999994
1996-02-09,33.322613
1996-02-12,34.126644
1996-02-13,33.858635
1996-02-14,33.679958
1996-02-15,34.573326
1996-02-16,34.215981
1996-02-20,33.947971
1996-02-21,33.769299
1996-02-22,33.590621999999996
1996-02-23,33.501286
1996-02-26,32.607918
1996-02-27,31.446540999999996
1996-02-28,30.731846
1996-02-29,31.089192999999998
1996-03-01,31.089192999999998
1996-03-04,31.089192999999998
1996-03-05,31.089192999999998
1996-03-06,32.161235999999995
1996-03-07,31.535877000000003
1996-03-08,30.553172999999997
1996-03-11,31.357204
1996-03-12,30.3745
1996-03-13,30.821184000000002
1996-03-14,31.803888
1996-03-15,31.893225
1996-03-18,32.339909000000006
1996-03-19,33.590621999999996
1996-03-20,34.037308
1996-03-21,34.215981
1996-03-22,33.769299
1996-03-25,34.662663
1996-03-26,34.662663
1996-03-27,36.002716
1996-03-28,36.896084
1996-03-29,36.449397999999995
1996-04-01,36.092052
1996-04-02,36.538738
1996-04-03,35.824042999999996
1996-04-04,36.360062
1996-04-08,35.91338
1996-04-09,38.593483
1996-04-10,39.665524
1996-04-11,40.469555
1996-04-12,38.772156
1996-04-15,37.610779
1996-04-16,37.968123999999996
1996-04-17,36.628075
1996-04-18,36.449397999999995
1996-04-19,36.98542
1996-04-22,37.789452000000004
1996-04-23,38.950829
1996-04-24,39.576187
1996-04-25,40.916237
1996-04-26,41.18425
1996-04-29,40.8269
1996-04-30,39.218838
1996-05-01,37.789452000000004
1996-05-02,36.628075
1996-05-03,37.164093
1996-05-06,36.092052
1996-05-07,34.752003
1996-05-08,34.573326
1996-05-09,36.538738
1996-05-10,38.236134
1996-05-13,37.253429
1996-05-14,37.521442
1996-05-15,36.896084
1996-05-16,36.002716
1996-05-17,36.360062
1996-05-20,37.521442
1996-05-21,38.504146999999996
1996-05-22,38.414809999999996
1996-05-23,39.040165
1996-05-24,39.486851
1996-05-28,39.040165
1996-05-29,38.593483
1996-05-30,38.057460999999996
1996-05-31,37.878788
1996-06-03,36.98542
1996-06-04,36.896084
1996-06-05,36.538738
1996-06-06,36.538738
1996-06-07,36.092052
1996-06-10,35.64537
1996-06-11,35.64537
1996-06-12,35.288021
1996-06-13,34.573326
1996-06-14,34.037308
1996-06-17,33.858635
1996-06-18,34.394653000000005
1996-06-19,34.305316999999995
1996-06-20,34.305316999999995
1996-06-21,34.752003
1996-06-24,34.841339000000005
1996-06-25,36.181389
1996-06-26,36.270725
1996-06-27,36.002716
1996-06-28,36.092052
1996-07-01,37.164093
1996-07-02,38.504146999999996
1996-07-03,38.236134
1996-07-05,37.610779
1996-07-08,37.610779
1996-07-09,37.789452000000004
1996-07-10,37.968123999999996
1996-07-11,38.057460999999996
1996-07-12,38.146797
1996-07-15,37.700115000000004
1996-07-16,37.342766
1996-07-17,37.164093
1996-07-18,37.521442
1996-07-19,37.342766
1996-07-22,37.968123999999996
1996-07-23,37.789452000000004
1996-07-24,36.98542
1996-07-25,36.449397999999995
1996-07-26,36.806746999999994
1996-07-29,36.181389
1996-07-30,35.64537
1996-07-31,35.020012
1996-08-01,35.466694
1996-08-02,35.466694
1996-08-05,35.288021
1996-08-06,35.55603
1996-08-07,35.824042999999996
1996-08-08,35.824042999999996
1996-08-09,36.092052
1996-08-12,35.734707
1996-08-13,35.734707
1996-08-14,35.824042999999996
1996-08-15,35.734707
1996-08-16,35.734707
1996-08-19,35.91338
1996-08-20,37.432102
1996-08-21,37.610779
1996-08-22,37.789452000000004
1996-08-23,37.610779
1996-08-26,37.074757
1996-08-27,36.896084
1996-08-28,37.610779
1996-08-29,37.342766
1996-08-30,39.040165
1996-09-03,40.290882
1996-09-04,39.933533000000004
1996-09-05,39.844196000000004
1996-09-06,40.112206
1996-09-09,39.576187
1996-09-10,39.665524
1996-09-11,40.648228
1996-09-12,41.09491
1996-09-13,40.916237
1996-09-16,40.737564
1996-09-17,40.469555
1996-09-18,40.8269
1996-09-19,40.737564
1996-09-20,40.022869
1996-09-23,39.665524
1996-09-24,39.844196000000004
1996-09-25,41.273586
1996-09-26,41.988277000000004
1996-09-27,42.702971999999995
1996-09-30,43.775013
1996-10-01,43.238995
1996-10-02,44.043026
1996-10-03,44.311035
1996-10-04,44.489708
1996-10-07,44.311035
1996-10-08,45.204403000000006
1996-10-09,44.936394
1996-10-10,44.221699
1996-10-11,44.936394
1996-10-14,45.383076
1996-10-15,45.561749
1996-10-16,45.919098
1996-10-17,48.063179
1996-10-18,47.79517
1996-10-21,48.420525
1996-10-22,44.311035
1996-10-23,46.008434
1996-10-24,45.651084999999995
1996-10-25,46.812466
1996-10-28,46.187107
1996-10-29,45.383076
1996-10-30,45.740421000000005
1996-10-31,45.204403000000006
1996-11-01,44.936394
1996-11-04,43.775013
1996-11-05,43.060322
1996-11-06,44.043026
1996-11-07,44.847057
1996-11-08,44.847057
1996-11-11,44.132362
1996-11-12,43.775013
1996-11-13,45.025729999999996
1996-11-14,47.080475
1996-11-15,47.79517
1996-11-18,48.956547
1996-11-19,49.403228999999996
1996-11-20,50.028587
1996-11-21,48.956547
1996-11-22,48.152515
1996-11-25,45.204403000000006
1996-11-26,43.596340000000005
1996-11-27,43.149658
1996-11-29,43.060322
1996-12-02,44.400372
1996-12-03,43.685677
1996-12-04,43.507003999999995
1996-12-05,43.775013
1996-12-06,42.792309
1996-12-09,42.970982
1996-12-10,41.273586
1996-12-11,40.916237
1996-12-12,41.809605
1996-12-13,42.345627
1996-12-16,43.328331
1996-12-17,43.95369
1996-12-18,45.115066999999996
1996-12-19,46.276443
1996-12-20,46.455116
1996-12-23,46.991138
1996-12-24,46.276443
1996-12-26,45.740421000000005
1996-12-27,46.097771
1996-12-30,44.936394
1996-12-31,44.757717
1997-01-02,45.115066999999996
1997-01-03,45.472412
1997-01-06,47.884506
1997-01-07,48.331188
1997-01-08,46.991138
1997-01-09,47.973843
1997-01-10,48.241852
1997-01-13,48.509861
1997-01-14,48.509861
1997-01-15,50.832619
1997-01-16,50.653946000000005
1997-01-17,49.939251
1997-01-20,49.045883
1997-01-21,48.152515
1997-01-22,47.080475
1997-01-23,48.777874
1997-01-24,49.045883
1997-01-27,46.991138
1997-01-28,46.276443
1997-01-29,46.276443
1997-01-30,44.311035
1997-01-31,46.812466
1997-02-03,42.881645
1997-02-04,41.541595
1997-02-05,41.09491
1997-02-06,40.201541999999996
1997-02-07,39.933533000000004
1997-02-10,38.861492
1997-02-11,39.75486
1997-02-12,41.18425
1997-02-13,42.077618
1997-02-14,41.898941
1997-02-18,40.112206
1997-02-19,38.682819
1997-02-20,38.950829
1997-02-21,40.022869
1997-02-24,41.362922999999995
1997-02-25,40.558890999999996
1997-02-26,40.8269
1997-02-27,39.75486
1997-02-28,39.933533000000004
1997-03-03,38.772156
1997-03-04,41.630932
1997-03-05,42.5243
1997-03-06,41.720268
1997-03-07,41.630932
1997-03-10,42.345627
1997-03-11,42.166954
1997-03-12,41.09491
1997-03-13,40.737564
1997-03-14,42.881645
1997-03-17,41.809605
1997-03-18,42.345627
1997-03-19,41.630932
1997-03-20,41.630932
1997-03-21,41.898941
1997-03-24,41.273586
1997-03-25,42.702971999999995
1997-03-26,43.060322
1997-03-27,42.077618
1997-03-31,40.112206
1997-04-01,40.648228
1997-04-02,40.112206
1997-04-03,38.950829
1997-04-04,40.290882
1997-04-07,42.077618
1997-04-08,44.043026
1997-04-09,44.757717
1997-04-10,43.060322
1997-04-11,43.149658
1997-04-14,44.221699
1997-04-15,43.507003999999995
1997-04-16,43.685677
1997-04-17,43.95369
1997-04-18,44.668381
1997-04-21,44.221699
1997-04-22,44.847057
1997-04-23,45.115066999999996
1997-04-24,44.936394
1997-04-25,43.417667
1997-04-28,42.5243
1997-04-29,44.043026
1997-04-30,43.328331
1997-05-01,42.077618
1997-05-02,41.630932
1997-05-05,42.613636
1997-05-06,43.685677
1997-05-07,42.970982
1997-05-08,44.668381
1997-05-09,45.651084999999995
1997-05-12,46.187107
1997-05-13,45.651084999999995
1997-05-14,47.169810999999996
1997-05-15,45.115066999999996
1997-05-16,46.097771
1997-05-19,46.36578
1997-05-20,46.187107
1997-05-21,47.348484
1997-05-22,48.331188
1997-05-23,49.224556
1997-05-27,49.671242
1997-05-28,49.849915
1997-05-29,49.313891999999996
1997-05-30,49.313891999999996
1997-06-02,50.832619
1997-06-03,51.815323
1997-06-04,51.547314
1997-06-05,51.993996
1997-06-06,52.440681000000005
1997-06-09,51.815323
1997-06-10,51.815323
1997-06-11,50.117924
1997-06-12,49.760578
1997-06-13,50.743282
1997-06-16,51.011292
1997-06-17,51.993996
1997-06-18,51.189964
1997-06-19,50.117924
1997-06-20,49.849915
1997-06-23,48.599201
1997-06-24,48.286522
1997-06-25,47.973843
1997-06-26,48.241852
1997-06-27,49.671242
1997-06-30,51.904659
1997-07-01,52.798027000000005
1997-07-02,53.870068
1997-07-03,52.619354
1997-07-07,53.646729
1997-07-08,53.512722
1997-07-09,52.574684
1997-07-10,53.780731
1997-07-11,55.79081
1997-07-14,55.656803000000004
1997-07-15,56.684177000000005
1997-07-16,58.42624300000001
1997-07-17,58.828258999999996
1997-07-18,57.57754499999999
1997-07-21,57.84555400000001
1997-07-22,56.416168000000006
1997-07-23,55.210120999999994
1997-07-24,54.13808100000001
1997-07-25,54.540092
1997-07-28,54.361419999999995
1997-07-29,55.746140000000004
1997-07-30,57.890223999999996
1997-07-31,58.381577
1997-08-01,58.515579
1997-08-04,58.604916
1997-08-05,59.67696
1997-08-06,60.168312
1997-08-07,59.855633
1997-08-08,58.783592000000006
1997-08-11,58.336906000000006
1997-08-12,58.783592000000006
1997-08-13,58.649586
1997-08-14,58.42624300000001
1997-08-15,57.84555400000001
1997-08-18,58.649586
1997-08-19,60.614993999999996
1997-08-20,61.687034999999995
1997-08-21,62.178387
1997-08-22,61.910378
1997-08-25,62.267723
1997-08-26,63.518440000000005
1997-08-27,66.86856800000001
1997-08-28,69.10199
1997-08-29,67.940605
1997-09-02,66.28788
1997-09-03,64.81381999999999
1997-09-04,63.875786
1997-09-05,62.625071999999996
1997-09-08,64.545815
1997-09-09,64.054459
1997-09-10,64.501144
1997-09-11,64.679817
1997-09-12,66.823898
1997-09-15,68.967979
1997-09-16,68.342621
1997-09-17,68.521301
1997-09-18,69.72734100000001
1997-09-19,70.576042
