Date,NP
2005-06-07,32.630001
2005-06-08,33.290001000000004
2005-06-09,32.830002
2005-06-10,33.080002
2005-06-13,33.0
2005-06-14,33.009997999999996
2005-06-15,33.060001
2005-06-16,33.759997999999996
2005-06-17,33.900002
2005-06-20,33.59
2005-06-21,33.32
2005-06-22,32.970001
2005-06-23,32.529999
2005-06-24,31.799999
2005-06-27,31.450001
2005-06-28,31.0
2005-06-29,31.35
2005-06-30,30.969998999999998
2005-07-01,30.799999
2005-07-05,31.5
2005-07-06,31.280001000000002
2005-07-07,31.09
2005-07-08,32.139998999999996
2005-07-11,32.689999
2005-07-12,32.459998999999996
2005-07-13,32.509997999999996
2005-07-14,32.25
2005-07-15,32.09
2005-07-18,31.940001000000002
2005-07-19,32.799999
2005-07-20,33.5
2005-07-21,33.060001
2005-07-22,33.580002
2005-07-25,33.09
2005-07-26,33.099998
2005-07-27,32.959998999999996
2005-07-28,32.990002000000004
2005-07-29,32.950001
2005-08-01,32.68
2005-08-02,32.849998
2005-08-03,32.91
2005-08-04,32.259997999999996
2005-08-05,31.940001000000002
2005-08-08,32.09
2005-08-09,32.150002
2005-08-10,31.450001
2005-08-11,31.059998999999998
2005-08-12,30.5
2005-08-15,30.610001
2005-08-16,30.959999
2005-08-17,31.57
2005-08-18,31.610001
2005-08-19,31.700001
2005-08-22,31.51
2005-08-23,31.190001000000002
2005-08-24,30.85
2005-08-25,31.07
2005-08-26,30.4
2005-08-29,30.41
2005-08-30,29.9
2005-08-31,30.299999
2005-09-01,30.25
2005-09-02,30.16
2005-09-06,31.01
2005-09-07,31.35
2005-09-08,31.07
2005-09-09,31.0
2005-09-12,31.25
2005-09-13,30.639999
2005-09-14,30.26
2005-09-15,30.129998999999998
2005-09-16,30.559998999999998
2005-09-19,30.4
2005-09-20,30.24
2005-09-21,29.870001000000002
2005-09-22,29.75
2005-09-23,29.57
2005-09-26,29.27
2005-09-27,29.049999
2005-09-28,28.709999
2005-09-29,29.02
2005-09-30,29.299999
2005-10-03,30.17
2005-10-04,29.969998999999998
2005-10-05,29.52
2005-10-06,29.969998999999998
2005-10-07,30.52
2005-10-10,30.16
2005-10-11,29.459999
2005-10-12,29.379998999999998
2005-10-13,28.98
2005-10-14,29.09
2005-10-17,29.25
2005-10-18,29.059998999999998
2005-10-19,30.15
2005-10-20,29.43
2005-10-21,29.83
2005-10-24,29.639999
2005-10-25,29.360001
2005-10-26,29.08
2005-10-27,28.709999
2005-10-28,28.620001000000002
2005-10-31,29.049999
2005-11-01,30.0
2005-11-02,30.4
2005-11-03,30.049999
2005-11-04,28.52
2005-11-07,27.48
2005-11-08,26.530001000000002
2005-11-09,26.25
2005-11-10,27.379998999999998
2005-11-11,27.41
2005-11-14,27.299999
2005-11-15,26.93
2005-11-16,27.120001000000002
2005-11-17,27.450001
2005-11-18,27.49
2005-11-21,27.49
2005-11-22,27.34
2005-11-23,27.299999
2005-11-25,27.469998999999998
2005-11-28,26.85
2005-11-29,27.93
2005-11-30,28.059998999999998
2005-12-01,28.030001000000002
2005-12-02,28.26
2005-12-05,28.809998999999998
2005-12-06,29.01
2005-12-07,29.040001
2005-12-08,29.1
2005-12-09,29.120001000000002
2005-12-12,28.92
2005-12-13,28.889999
2005-12-14,28.370001000000002
2005-12-15,27.93
2005-12-16,27.610001
2005-12-19,27.540001
2005-12-20,27.49
2005-12-21,28.01
2005-12-22,28.190001000000002
2005-12-23,28.139999
2005-12-27,27.540001
2005-12-28,27.98
2005-12-29,28.07
2005-12-30,28.0
2006-01-03,27.959999
2006-01-04,28.120001000000002
2006-01-05,27.9
2006-01-06,28.219998999999998
2006-01-09,28.719998999999998
2006-01-10,29.450001
2006-01-11,28.5
2006-01-12,28.65
2006-01-13,28.620001000000002
2006-01-17,28.91
2006-01-18,29.02
2006-01-19,28.84
2006-01-20,28.74
2006-01-23,28.959999
2006-01-24,28.959999
2006-01-25,28.75
2006-01-26,29.190001000000002
2006-01-27,29.33
2006-01-30,29.450001
2006-01-31,29.299999
2006-02-01,29.09
2006-02-02,28.51
2006-02-03,27.959999
2006-02-06,27.719998999999998
2006-02-07,27.58
2006-02-08,27.25
2006-02-09,26.809998999999998
2006-02-10,27.08
2006-02-13,27.299999
2006-02-14,28.190001000000002
2006-02-15,28.209999
2006-02-16,28.24
2006-02-17,28.49
2006-02-21,27.51
2006-02-22,28.25
2006-02-23,29.200001
2006-02-24,29.719998999999998
2006-02-27,30.32
2006-02-28,30.610001
2006-03-01,31.0
2006-03-02,31.459999
2006-03-03,31.5
2006-03-06,31.610001
2006-03-07,31.85
2006-03-08,30.75
2006-03-09,30.129998999999998
2006-03-10,30.09
2006-03-13,30.16
2006-03-14,31.26
2006-03-15,31.98
2006-03-16,32.52
2006-03-17,33.360001000000004
2006-03-20,32.77
2006-03-21,32.349998
2006-03-22,33.330002
2006-03-23,33.360001000000004
2006-03-24,33.619999
2006-03-27,33.849998
2006-03-28,33.009997999999996
2006-03-29,33.470001
2006-03-30,33.099998
2006-03-31,32.75
2006-04-03,32.470001
2006-04-04,32.52
2006-04-05,32.290001000000004
2006-04-06,32.080002
2006-04-07,32.009997999999996
2006-04-10,31.49
2006-04-11,32.209998999999996
2006-04-12,31.74
2006-04-13,31.690001000000002
2006-04-17,32.099998
2006-04-18,33.360001000000004
2006-04-19,32.779999
2006-04-20,32.43
2006-04-21,31.59
2006-04-24,31.57
2006-04-25,31.540001
2006-04-26,31.4
2006-04-27,32.009997999999996
2006-04-28,32.09
2006-05-01,32.040001000000004
2006-05-02,32.790001000000004
2006-05-03,32.759997999999996
2006-05-04,32.84
2006-05-05,34.0
2006-05-08,34.18
2006-05-09,34.5
2006-05-10,33.32
2006-05-11,33.009997999999996
2006-05-12,32.830002
2006-05-15,33.049999
2006-05-16,33.0
2006-05-17,32.650002
2006-05-18,32.549999
2006-05-19,32.580002
2006-05-22,31.59
2006-05-23,30.85
2006-05-24,30.92
2006-05-25,31.620001000000002
2006-05-26,32.150002
2006-05-30,30.690001000000002
2006-05-31,30.68
2006-06-01,30.950001
2006-06-02,31.93
2006-06-05,30.75
2006-06-06,31.16
2006-06-07,30.809998999999998
2006-06-08,30.940001000000002
2006-06-09,30.459999
2006-06-12,29.6
2006-06-13,29.41
2006-06-14,28.709999
2006-06-15,29.74
2006-06-16,29.16
2006-06-19,29.02
2006-06-20,29.219998999999998
2006-06-21,29.360001
2006-06-22,29.110001
2006-06-23,29.059998999999998
2006-06-26,29.200001
2006-06-27,28.940001000000002
2006-06-28,29.15
2006-06-29,29.889999
2006-06-30,30.450001
2006-07-03,30.15
2006-07-05,29.75
2006-07-06,29.799999
2006-07-07,29.559998999999998
2006-07-10,29.280001000000002
2006-07-11,29.51
2006-07-12,28.99
2006-07-13,28.76
2006-07-14,28.690001000000002
2006-07-17,29.0
2006-07-18,29.09
2006-07-19,29.65
2006-07-20,29.18
2006-07-21,28.700001
2006-07-24,29.18
2006-07-25,29.540001
2006-07-26,29.16
2006-07-27,29.059998999999998
2006-07-28,29.4
2006-07-31,29.440001000000002
2006-08-01,29.280001000000002
2006-08-02,29.190001000000002
2006-08-03,29.68
2006-08-04,29.469998999999998
2006-08-07,29.43
2006-08-08,28.77
2006-08-09,30.799999
2006-08-10,31.51
2006-08-11,31.67
2006-08-14,31.620001000000002
2006-08-15,32.98
2006-08-16,32.549999
2006-08-17,32.82
2006-08-18,32.869999
2006-08-21,32.919998
2006-08-22,32.810001
2006-08-23,32.990002000000004
2006-08-24,32.950001
2006-08-25,32.93
2006-08-28,33.209998999999996
2006-08-29,33.200001
2006-08-30,33.57
2006-08-31,33.57
2006-09-01,33.75
2006-09-05,33.91
2006-09-06,33.619999
2006-09-07,33.57
2006-09-08,33.34
2006-09-11,33.119999
2006-09-12,34.049999
2006-09-13,34.110001000000004
2006-09-14,34.0
2006-09-15,34.02
2006-09-18,34.25
2006-09-19,34.18
2006-09-20,34.400002
2006-09-21,34.189999
2006-09-22,33.650002
2006-09-25,34.189999
2006-09-26,34.150002
2006-09-27,34.580002
2006-09-28,34.549999
2006-09-29,34.23
2006-10-02,33.959998999999996
2006-10-03,34.5
2006-10-04,34.700001
2006-10-05,35.400002
2006-10-06,35.490002000000004
2006-10-09,35.900002
2006-10-10,36.0
2006-10-11,35.919998
2006-10-12,36.150002
2006-10-13,36.950001
2006-10-16,36.950001
2006-10-17,37.0
2006-10-18,36.66
2006-10-19,36.98
2006-10-20,36.93
2006-10-23,36.919998
2006-10-24,37.150002
2006-10-25,37.23
2006-10-26,37.18
2006-10-27,37.130001
2006-10-30,36.990002000000004
2006-10-31,36.830002
2006-11-01,35.68
2006-11-02,35.240002000000004
2006-11-03,35.060001
2006-11-06,34.650002
2006-11-07,34.849998
2006-11-08,34.689999
2006-11-09,34.25
2006-11-10,34.470001
2006-11-13,33.669998
2006-11-14,34.080002
2006-11-15,33.990002000000004
2006-11-16,33.98
2006-11-17,33.57
2006-11-20,33.610001000000004
2006-11-21,33.68
2006-11-22,33.759997999999996
2006-11-24,34.09
2006-11-27,33.25
2006-11-28,33.73
2006-11-29,33.860001000000004
2006-11-30,34.16
2006-12-01,34.139998999999996
2006-12-04,34.98
2006-12-05,34.889998999999996
2006-12-06,34.98
2006-12-07,34.959998999999996
2006-12-08,34.900002
2006-12-11,34.66
2006-12-12,34.669998
2006-12-13,34.98
2006-12-14,35.119999
2006-12-15,35.23
2006-12-18,35.130001
2006-12-19,34.919998
2006-12-20,35.490002000000004
2006-12-21,35.060001
2006-12-22,35.060001
2006-12-26,35.68
2006-12-27,35.990002000000004
2006-12-28,35.860001000000004
2006-12-29,35.32
2007-01-03,35.669998
2007-01-04,35.549999
2007-01-05,35.279999
2007-01-08,35.23
2007-01-09,34.990002000000004
2007-01-10,35.009997999999996
2007-01-11,34.98
2007-01-12,35.25
2007-01-16,35.049999
2007-01-17,34.810001
2007-01-18,34.48
2007-01-19,34.490002000000004
2007-01-22,34.110001000000004
2007-01-23,34.380001
2007-01-24,34.5
2007-01-25,33.610001000000004
2007-01-26,33.330002
2007-01-29,34.02
2007-01-30,34.16
2007-01-31,34.130001
2007-02-01,34.970001
2007-02-02,34.959998999999996
2007-02-05,35.049999
2007-02-06,35.48
2007-02-07,36.150002
2007-02-08,36.619999
2007-02-09,37.07
2007-02-12,37.18
2007-02-13,37.169998
2007-02-14,37.400002
2007-02-15,37.400002
2007-02-16,37.41
2007-02-20,37.939999
2007-02-21,38.099998
2007-02-22,37.970001
2007-02-23,37.720001
2007-02-26,37.470001
2007-02-27,36.509997999999996
2007-02-28,37.099998
2007-03-01,36.799999
2007-03-02,36.73
2007-03-05,37.68
2007-03-06,38.0
2007-03-07,37.0
2007-03-08,37.029999
2007-03-09,37.43
2007-03-12,37.810001
2007-03-13,36.630001
2007-03-14,37.810001
2007-03-15,37.639998999999996
2007-03-16,38.32
2007-03-19,38.790001000000004
2007-03-20,39.68
2007-03-21,39.5
2007-03-22,39.740002000000004
2007-03-23,40.0
2007-03-26,39.970001
2007-03-27,39.599998
2007-03-28,39.259997999999996
2007-03-29,39.700001
2007-03-30,39.740002000000004
2007-04-02,40.049999
2007-04-03,39.779999
2007-04-04,39.310001
2007-04-05,39.57
2007-04-09,40.25
2007-04-10,40.41
2007-04-11,39.580002
2007-04-12,39.860001000000004
2007-04-13,40.34
2007-04-16,41.41
2007-04-17,41.529999
2007-04-18,40.630001
2007-04-19,39.52
2007-04-20,40.060001
2007-04-23,39.32
2007-04-24,39.25
2007-04-25,39.880001
2007-04-26,39.669998
2007-04-27,39.119999
2007-04-30,38.200001
2007-05-01,38.48
2007-05-02,39.009997999999996
2007-05-03,38.16
2007-05-04,38.580002
2007-05-07,38.5
2007-05-08,38.099998
2007-05-09,38.389998999999996
2007-05-10,40.970001
2007-05-11,41.009997999999996
2007-05-14,41.509997999999996
2007-05-15,40.849998
2007-05-16,42.549999
2007-05-17,42.240002000000004
2007-05-18,42.34
2007-05-21,43.720001
2007-05-22,45.220001
2007-05-23,44.650002
2007-05-24,43.560001
2007-05-25,43.98
2007-05-29,43.779999
2007-05-30,43.740002000000004
2007-05-31,43.799999
2007-06-01,44.43
2007-06-04,44.349998
2007-06-05,43.549999
2007-06-06,43.459998999999996
2007-06-07,42.029999
2007-06-08,42.419998
2007-06-11,41.5
2007-06-12,40.82
2007-06-13,41.25
2007-06-14,41.41
2007-06-15,41.209998999999996
2007-06-18,41.439999
2007-06-19,42.34
2007-06-20,42.889998999999996
2007-06-21,44.150002
2007-06-22,43.139998999999996
2007-06-25,42.18
2007-06-26,40.599998
2007-06-27,40.650002
2007-06-28,41.259997999999996
2007-06-29,41.259997999999996
2007-07-02,41.41
2007-07-03,41.299999
2007-07-05,41.900002
2007-07-06,41.560001
2007-07-09,41.650002
2007-07-10,41.790001000000004
2007-07-11,41.799999
2007-07-12,42.93
2007-07-13,43.02
2007-07-16,43.099998
2007-07-17,43.27
2007-07-18,43.560001
2007-07-19,43.630001
2007-07-20,42.48
2007-07-23,42.73
2007-07-24,41.32
2007-07-25,40.189999
2007-07-26,39.25
2007-07-27,38.5
2007-07-30,39.540001000000004
2007-07-31,38.73
2007-08-01,38.82
2007-08-02,38.41
2007-08-03,36.59
2007-08-06,37.029999
2007-08-07,37.580002
2007-08-08,41.400002
2007-08-09,38.439999
2007-08-10,37.75
2007-08-13,35.580002
2007-08-14,34.900002
2007-08-15,33.82
2007-08-16,34.75
2007-08-17,36.490002000000004
2007-08-20,35.400002
2007-08-21,34.959998999999996
2007-08-22,34.84
2007-08-23,34.66
2007-08-24,34.860001000000004
2007-08-27,34.779999
2007-08-28,34.27
2007-08-29,34.299999
2007-08-30,34.02
2007-08-31,34.689999
2007-09-04,36.279999
2007-09-05,34.799999
2007-09-06,34.709998999999996
2007-09-07,33.990002000000004
2007-09-10,33.110001000000004
2007-09-11,33.130001
2007-09-12,32.540001000000004
2007-09-13,33.080002
2007-09-14,33.07
2007-09-17,32.689999
2007-09-18,34.369999
2007-09-19,34.98
2007-09-20,34.540001000000004
2007-09-21,34.419998
2007-09-24,33.139998999999996
2007-09-25,32.830002
2007-09-26,33.5
2007-09-27,33.389998999999996
2007-09-28,33.09
2007-10-01,32.98
2007-10-02,33.34
2007-10-03,34.639998999999996
2007-10-04,34.290001000000004
2007-10-05,35.77
2007-10-08,35.959998999999996
2007-10-09,35.66
2007-10-10,34.700001
2007-10-11,34.02
2007-10-12,34.380001
2007-10-15,33.900002
2007-10-16,33.490002000000004
2007-10-17,32.93
2007-10-18,32.880001
2007-10-19,31.959999
2007-10-22,32.900002
2007-10-23,33.110001000000004
2007-10-24,33.150002
2007-10-25,33.360001000000004
2007-10-26,34.139998999999996
2007-10-29,34.169998
2007-10-30,33.75
2007-10-31,34.0
2007-11-01,32.549999
2007-11-02,32.43
2007-11-05,32.580002
2007-11-06,33.52
2007-11-07,32.549999
2007-11-08,33.84
2007-11-09,32.5
2007-11-12,32.669998
2007-11-13,33.09
2007-11-14,32.68
2007-11-15,32.59
2007-11-16,31.700001
2007-11-19,30.27
2007-11-20,30.360001
2007-11-21,30.18
2007-11-23,30.51
2007-11-26,29.360001
2007-11-27,28.780001000000002
2007-11-28,29.99
2007-11-29,30.200001
2007-11-30,30.18
2007-12-03,28.73
2007-12-04,27.629998999999998
2007-12-05,27.99
2007-12-06,28.440001000000002
2007-12-07,28.34
2007-12-10,29.23
2007-12-11,28.940001000000002
2007-12-12,29.16
2007-12-13,29.200001
2007-12-14,27.860001
2007-12-17,28.049999
2007-12-18,29.040001
2007-12-19,28.6
2007-12-20,29.190001000000002
2007-12-21,30.85
2007-12-24,30.4
2007-12-26,30.719998999999998
2007-12-27,29.360001
2007-12-28,29.08
2007-12-31,29.15
2008-01-02,28.549999
2008-01-03,27.629998999999998
2008-01-04,25.74
2008-01-07,25.639999
2008-01-08,26.1
2008-01-09,26.49
2008-01-10,26.950001
2008-01-11,25.76
2008-01-14,26.440001000000002
2008-01-15,25.790001
2008-01-16,26.65
2008-01-17,25.66
2008-01-18,25.049999
2008-01-22,25.120001000000002
2008-01-23,26.27
2008-01-24,26.110001
2008-01-25,25.84
2008-01-28,26.299999
2008-01-29,26.459999
2008-01-30,25.700001
2008-01-31,27.059998999999998
2008-02-01,28.57
2008-02-04,27.809998999999998
2008-02-05,27.110001
2008-02-06,27.32
2008-02-07,27.620001000000002
2008-02-08,26.879998999999998
2008-02-11,27.23
2008-02-12,27.700001
2008-02-13,28.18
2008-02-14,27.059998999999998
2008-02-15,26.75
2008-02-19,26.360001
2008-02-20,27.43
2008-02-21,26.610001
2008-02-22,27.809998999999998
2008-02-25,28.120001000000002
2008-02-26,28.889999
2008-02-27,28.309998999999998
2008-02-28,27.200001
2008-02-29,26.049999
2008-03-03,24.58
2008-03-04,25.809998999999998
2008-03-05,26.299999
2008-03-06,25.01
2008-03-07,24.959999
2008-03-10,24.110001
2008-03-11,25.35
2008-03-12,24.809998999999998
2008-03-13,25.58
2008-03-14,24.92
2008-03-17,25.66
2008-03-18,25.790001
2008-03-19,24.950001
2008-03-20,25.91
2008-03-24,25.32
2008-03-25,25.58
2008-03-26,26.200001
2008-03-27,25.459999
2008-03-28,25.450001
2008-03-31,25.780001000000002
2008-04-01,26.200001
2008-04-02,26.92
2008-04-03,26.99
2008-04-04,26.549999
2008-04-07,25.780001000000002
2008-04-08,26.299999
2008-04-09,26.040001
2008-04-10,25.23
2008-04-11,24.299999
2008-04-14,23.780001000000002
2008-04-15,23.6
2008-04-16,24.92
2008-04-17,24.129998999999998
2008-04-18,24.84
2008-04-21,24.34
2008-04-22,22.68
2008-04-23,22.459999
2008-04-24,22.799999
2008-04-25,22.950001
2008-04-28,23.700001
2008-04-29,23.49
2008-04-30,22.98
2008-05-01,24.030001000000002
2008-05-02,23.18
2008-05-05,23.23
2008-05-06,23.25
2008-05-07,23.09
2008-05-08,20.040001
2008-05-09,20.02
2008-05-12,20.6
2008-05-13,20.24
2008-05-14,20.610001
2008-05-15,20.33
2008-05-16,20.25
2008-05-19,20.51
2008-05-20,21.17
2008-05-21,21.129998999999998
2008-05-22,21.309998999999998
2008-05-23,21.129998999999998
2008-05-27,21.309998999999998
2008-05-28,20.91
2008-05-29,21.190001000000002
2008-05-30,21.25
2008-06-02,20.93
2008-06-03,20.950001
2008-06-04,21.66
2008-06-05,21.9
2008-06-06,21.59
2008-06-09,21.059998999999998
2008-06-10,21.26
2008-06-11,20.59
2008-06-12,20.459999
2008-06-13,20.219998999999998
2008-06-16,20.049999
2008-06-17,19.370001000000002
2008-06-18,19.09
2008-06-19,19.17
2008-06-20,18.1
2008-06-23,17.870001000000002
2008-06-24,16.969998999999998
2008-06-25,17.4
2008-06-26,16.9
2008-06-27,16.74
2008-06-30,16.709999
2008-07-01,16.450001
2008-07-02,15.84
2008-07-03,15.56
2008-07-07,15.03
2008-07-08,16.200001
2008-07-09,15.53
2008-07-10,15.68
2008-07-11,15.18
2008-07-14,14.7
2008-07-15,15.21
2008-07-16,16.01
2008-07-17,16.6
2008-07-18,17.0
2008-07-21,17.389999
2008-07-22,18.389999
2008-07-23,18.709999
2008-07-24,18.299999
2008-07-25,18.52
2008-07-28,17.98
2008-07-29,19.0
2008-07-30,19.040001
2008-07-31,18.68
2008-08-01,18.790001
2008-08-04,18.41
2008-08-05,19.530001000000002
2008-08-06,19.17
2008-08-07,18.620001000000002
2008-08-08,19.530001000000002
2008-08-11,19.82
2008-08-12,19.83
2008-08-13,20.15
2008-08-14,20.58
2008-08-15,20.379998999999998
2008-08-18,19.629998999999998
2008-08-19,18.790001
2008-08-20,18.620001000000002
2008-08-21,17.700001
2008-08-22,17.85
2008-08-25,16.99
2008-08-26,17.93
2008-08-27,18.799999
2008-08-28,19.74
2008-08-29,19.42
2008-09-02,20.15
2008-09-03,20.719998999999998
2008-09-04,20.59
2008-09-05,20.709999
2008-09-08,21.01
2008-09-09,20.959999
2008-09-10,20.459999
2008-09-11,20.15
2008-09-12,20.25
2008-09-15,19.790001
2008-09-16,20.809998999999998
2008-09-17,19.540001
2008-09-18,21.4
2008-09-19,22.23
2008-09-22,22.66
2008-09-23,21.9
2008-09-24,20.9
2008-09-25,21.129998999999998
2008-09-26,20.49
2008-09-29,19.370001000000002
2008-09-30,19.799999
2008-10-01,19.48
2008-10-02,19.01
2008-10-03,17.07
2008-10-06,15.53
2008-10-07,13.65
2008-10-08,13.88
2008-10-09,11.21
2008-10-10,11.15
2008-10-13,12.62
2008-10-14,11.73
2008-10-15,9.66
2008-10-16,10.4
2008-10-17,10.19
2008-10-20,10.4
2008-10-21,10.32
2008-10-22,9.79
2008-10-23,9.21
2008-10-24,8.21
2008-10-27,7.68
2008-10-28,7.78
2008-10-29,7.48
2008-10-30,8.09
2008-10-31,9.03
2008-11-03,8.83
2008-11-04,9.63
2008-11-05,9.05
2008-11-06,8.41
2008-11-07,8.58
2008-11-10,8.06
2008-11-11,8.16
2008-11-12,7.21
2008-11-13,8.41
2008-11-14,7.45
2008-11-17,6.65
2008-11-18,6.74
2008-11-19,6.1
2008-11-20,4.94
2008-11-21,5.88
2008-11-24,7.13
2008-11-25,6.75
2008-11-26,7.01
2008-11-28,8.18
2008-12-01,6.29
2008-12-02,6.97
2008-12-03,7.17
2008-12-04,7.12
2008-12-05,7.62
2008-12-08,8.4
2008-12-09,8.55
2008-12-10,9.37
2008-12-11,8.38
2008-12-12,9.14
2008-12-15,8.54
2008-12-16,9.69
2008-12-17,9.33
2008-12-18,8.5
2008-12-19,9.4
2008-12-22,10.05
2008-12-23,9.36
2008-12-24,9.1
2008-12-26,9.22
2008-12-29,8.46
2008-12-30,8.66
2008-12-31,8.84
2009-01-02,9.0
2009-01-05,8.56
2009-01-06,9.51
2009-01-07,8.58
2009-01-08,9.24
2009-01-09,8.41
2009-01-12,7.75
2009-01-13,7.94
2009-01-14,7.07
2009-01-15,7.43
2009-01-16,7.99
2009-01-20,7.25
2009-01-21,7.55
2009-01-22,7.52
2009-01-23,7.51
2009-01-26,7.1
2009-01-27,7.57
2009-01-28,8.19
2009-01-29,7.41
2009-01-30,6.73
2009-02-02,6.34
2009-02-03,6.14
2009-02-04,5.65
2009-02-05,5.44
2009-02-06,5.26
2009-02-09,5.13
2009-02-10,4.99
2009-02-11,5.28
2009-02-12,5.11
2009-02-13,5.23
2009-02-17,5.23
2009-02-18,5.17
2009-02-19,5.02
2009-02-20,5.55
2009-02-23,5.15
2009-02-24,5.85
2009-02-25,5.42
2009-02-26,5.3
2009-02-27,5.25
2009-03-02,5.0
2009-03-03,5.13
2009-03-04,5.17
2009-03-05,4.89
2009-03-06,5.26
2009-03-09,4.97
2009-03-10,5.41
2009-03-11,5.31
2009-03-12,4.26
2009-03-13,3.66
2009-03-16,3.38
2009-03-17,3.7
2009-03-18,3.79
2009-03-19,4.01
2009-03-20,3.75
2009-03-23,4.0
2009-03-24,3.92
2009-03-25,4.05
2009-03-26,3.98
2009-03-27,4.04
2009-03-30,3.76
2009-03-31,3.63
2009-04-01,3.52
2009-04-02,3.55
2009-04-03,3.49
2009-04-06,3.55
2009-04-07,3.43
2009-04-08,3.6
2009-04-09,3.92
2009-04-13,3.84
2009-04-14,3.61
2009-04-15,3.78
2009-04-16,4.26
2009-04-17,4.44
2009-04-20,3.92
2009-04-21,4.32
2009-04-22,4.57
2009-04-23,4.55
2009-04-24,4.68
2009-04-27,4.85
2009-04-28,5.06
2009-04-29,5.25
2009-04-30,5.01
2009-05-01,5.26
2009-05-04,5.96
2009-05-05,5.56
2009-05-06,6.2
2009-05-07,6.95
2009-05-08,7.58
2009-05-11,7.93
2009-05-12,8.05
2009-05-13,7.25
2009-05-14,8.17
2009-05-15,7.87
2009-05-18,8.23
2009-05-19,8.67
2009-05-20,8.04
2009-05-21,8.49
2009-05-22,8.26
2009-05-26,8.46
2009-05-27,8.16
2009-05-28,8.18
2009-05-29,8.09
2009-06-01,8.89
2009-06-02,9.44
2009-06-03,9.04
2009-06-04,9.59
2009-06-05,9.49
2009-06-08,9.6
2009-06-09,9.63
2009-06-10,10.32
2009-06-11,9.98
2009-06-12,9.85
2009-06-15,9.06
2009-06-16,9.17
2009-06-17,9.37
2009-06-18,9.45
2009-06-19,9.47
2009-06-22,8.01
2009-06-23,8.03
2009-06-24,8.16
2009-06-25,8.61
2009-06-26,8.5
2009-06-29,8.25
2009-06-30,8.81
2009-07-01,9.4
2009-07-02,7.87
