Date,EQT
1980-08-11,0.981203
1980-08-12,0.984563
1980-08-13,0.9980040000000001
1980-08-14,0.9980040000000001
1980-08-15,0.981203
1980-08-18,0.9711219999999999
1980-08-19,0.9677610000000001
1980-08-20,0.977842
1980-08-21,0.974482
1980-08-22,0.981203
1980-08-25,0.984563
1980-08-26,0.9946440000000001
1980-08-27,1.004725
1980-08-28,1.004725
1980-08-29,1.021526
1980-09-02,1.055129
1980-09-03,1.1021729999999998
1980-09-04,1.0988120000000001
1980-09-05,1.078651
1980-09-08,1.06857
1980-09-09,1.092092
1980-09-10,1.1021729999999998
1980-09-11,1.1021729999999998
1980-09-12,1.1021729999999998
1980-09-15,1.105533
1980-09-16,1.142496
1980-09-17,1.149217
1980-09-18,1.176099
1980-09-19,1.176099
1980-09-22,1.18282
1980-09-23,1.1996209999999998
1980-09-24,1.216422
1980-09-25,1.2332239999999999
1980-09-26,1.196261
1980-09-29,1.155937
1980-09-30,1.159298
1980-10-01,1.162658
1980-10-02,1.155937
1980-10-03,1.206342
1980-10-06,1.209702
1980-10-07,1.213062
1980-10-08,1.219783
1980-10-09,1.2332239999999999
1980-10-10,1.223143
1980-10-13,1.236584
1980-10-14,1.283628
1980-10-15,1.297069
1980-10-16,1.297069
1980-10-17,1.276907
1980-10-20,1.283628
1980-10-21,1.297069
1980-10-22,1.317231
1980-10-23,1.31051
1980-10-24,1.344113
1980-10-27,1.3306719999999999
1980-10-28,1.337393
1980-10-29,1.337393
1980-10-30,1.337393
1980-10-31,1.340753
1980-11-03,1.323951
1980-11-05,1.3306719999999999
1980-11-06,1.283628
1980-11-07,1.2533860000000001
1980-11-10,1.250025
1980-11-11,1.2029809999999999
1980-11-12,1.276907
1980-11-13,1.280268
1980-11-14,1.297069
1980-11-17,1.323951
1980-11-18,1.327312
1980-11-19,1.344113
1980-11-20,1.3575540000000001
1980-11-21,1.3306719999999999
1980-11-24,1.31051
1980-11-25,1.30379
1980-11-26,1.30379
1980-11-28,1.317231
1980-12-01,1.30379
1980-12-02,1.297069
1980-12-03,1.290349
1980-12-04,1.300429
1980-12-05,1.300429
1980-12-08,1.283628
1980-12-09,1.2668270000000001
1980-12-10,1.2533860000000001
1980-12-11,1.236584
1980-12-12,1.2433049999999999
1980-12-15,1.250025
1980-12-16,1.260106
1980-12-17,1.2701870000000002
1980-12-18,1.297069
1980-12-19,1.344113
1980-12-22,1.3609149999999999
1980-12-23,1.3609149999999999
1980-12-24,1.3609149999999999
1980-12-26,1.3609149999999999
1980-12-29,1.3609149999999999
1980-12-30,1.3609149999999999
1980-12-31,1.364275
1981-01-02,1.377716
1981-01-05,1.344113
1981-01-06,1.3306719999999999
1981-01-07,1.313871
1981-01-08,1.31051
1981-01-09,1.30379
1981-01-12,1.30715
1981-01-13,1.283628
1981-01-14,1.30379
1981-01-15,1.30715
1981-01-16,1.30379
1981-01-19,1.323951
1981-01-20,1.323951
1981-01-21,1.31051
1981-01-22,1.290349
1981-01-23,1.2668270000000001
1981-01-26,1.263466
1981-01-27,1.2701870000000002
1981-01-28,1.2701870000000002
1981-01-29,1.276907
1981-01-30,1.290349
1981-02-02,1.223143
1981-02-03,1.250025
1981-02-04,1.236584
1981-02-05,1.250025
1981-02-06,1.263466
1981-02-09,1.236584
1981-02-10,1.209702
1981-02-11,1.196261
1981-02-12,1.162658
1981-02-13,1.155937
1981-02-17,1.152577
1981-02-18,1.169378
1981-02-19,1.162658
1981-02-20,1.162658
1981-02-23,1.145856
1981-02-24,1.1357760000000001
1981-02-25,1.1357760000000001
1981-02-26,1.155937
1981-02-27,1.18954
1981-03-02,1.2265030000000001
1981-03-03,1.223143
1981-03-04,1.2701870000000002
1981-03-05,1.250025
1981-03-06,1.2433049999999999
1981-03-09,1.246665
1981-03-10,1.2701870000000002
1981-03-11,1.263466
1981-03-12,1.2668270000000001
1981-03-13,1.276907
1981-03-16,1.276907
1981-03-17,1.283628
1981-03-18,1.273547
1981-03-19,1.2668270000000001
1981-03-20,1.250025
1981-03-23,1.2433049999999999
1981-03-24,1.276907
1981-03-25,1.273547
1981-03-26,1.286988
1981-03-27,1.286988
1981-03-30,1.290349
1981-03-31,1.276907
1981-04-01,1.276907
1981-04-02,1.273547
1981-04-03,1.283628
1981-04-06,1.276907
1981-04-07,1.280268
1981-04-08,1.275227
1981-04-09,1.280268
1981-04-10,1.275227
1981-04-13,1.260106
1981-04-14,1.2701870000000002
1981-04-15,1.2701870000000002
1981-04-16,1.2701870000000002
1981-04-20,1.275227
1981-04-21,1.2701870000000002
1981-04-22,1.2651459999999999
1981-04-23,1.260106
1981-04-24,1.260106
1981-04-27,1.2298639999999998
1981-04-28,1.209702
1981-04-29,1.1391360000000001
1981-04-30,1.149217
1981-05-01,1.149217
1981-05-04,1.124015
1981-05-05,1.118974
1981-05-06,1.118974
1981-05-07,1.124015
1981-05-08,1.124015
1981-05-11,1.088732
1981-05-12,1.0988120000000001
1981-05-13,1.113934
1981-05-14,1.103853
1981-05-15,1.129055
1981-05-18,1.113934
1981-05-19,1.129055
1981-05-20,1.129055
1981-05-21,1.129055
1981-05-22,1.169378
1981-05-26,1.169378
1981-05-27,1.209702
1981-05-28,1.2298639999999998
1981-05-29,1.224823
1981-06-01,1.219783
1981-06-02,1.1996209999999998
1981-06-03,1.219783
1981-06-04,1.209702
1981-06-05,1.219783
1981-06-08,1.219783
1981-06-09,1.250025
1981-06-10,1.250025
1981-06-11,1.2701870000000002
1981-06-12,1.260106
1981-06-15,1.250025
1981-06-16,1.250025
1981-06-17,1.250025
1981-06-18,1.255066
1981-06-19,1.2651459999999999
1981-06-22,1.250025
1981-06-23,1.2298639999999998
1981-06-24,1.219783
1981-06-25,1.2298639999999998
1981-06-26,1.2298639999999998
1981-06-29,1.224823
1981-06-30,1.234904
1981-07-01,1.224823
1981-07-02,1.209702
1981-07-06,1.214742
1981-07-07,1.1996209999999998
1981-07-08,1.174419
1981-07-09,1.1542569999999999
1981-07-10,1.149217
1981-07-13,1.1391360000000001
1981-07-14,1.1391360000000001
1981-07-15,1.134095
1981-07-16,1.129055
1981-07-17,1.149217
1981-07-20,1.118974
1981-07-21,1.124015
1981-07-22,1.124015
1981-07-23,1.129055
1981-07-24,1.129055
1981-07-27,1.1542569999999999
1981-07-28,1.1542569999999999
1981-07-29,1.1542569999999999
1981-07-30,1.159298
1981-07-31,1.169378
1981-08-03,1.169378
1981-08-04,1.18954
1981-08-05,1.219783
1981-08-06,1.250025
1981-08-07,1.255066
1981-08-10,1.260106
1981-08-11,1.2701870000000002
1981-08-12,1.3306719999999999
1981-08-13,1.345793
1981-08-14,1.320591
1981-08-17,1.295389
1981-08-18,1.260106
1981-08-19,1.290349
1981-08-20,1.31051
1981-08-21,1.300429
1981-08-24,1.250025
1981-08-25,1.250025
1981-08-26,1.2651459999999999
1981-08-27,1.244985
1981-08-28,1.2399440000000002
1981-08-31,1.219783
1981-09-01,1.1996209999999998
1981-09-02,1.214742
1981-09-03,1.214742
1981-09-04,1.1996209999999998
1981-09-08,1.1996209999999998
1981-09-09,1.174419
1981-09-10,1.144176
1981-09-11,1.1391360000000001
1981-09-14,1.144176
1981-09-15,1.149217
1981-09-16,1.159298
1981-09-17,1.149217
1981-09-18,1.149217
1981-09-21,1.179459
1981-09-22,1.169378
1981-09-23,1.149217
1981-09-24,1.149217
1981-09-25,1.0988120000000001
1981-09-28,1.078651
1981-09-29,1.06857
1981-09-30,1.058489
1981-10-01,1.078651
1981-10-02,1.06857
1981-10-05,1.07361
1981-10-06,1.078651
1981-10-07,1.083691
1981-10-08,1.058489
1981-10-09,1.0635290000000002
1981-10-12,1.083691
1981-10-13,1.07361
1981-10-14,1.07361
1981-10-15,1.0988120000000001
1981-10-16,1.1088930000000001
1981-10-19,1.129055
1981-10-20,1.129055
1981-10-21,1.129055
1981-10-22,1.124015
1981-10-23,1.129055
1981-10-26,1.134095
1981-10-27,1.129055
1981-10-28,1.134095
1981-10-29,1.134095
1981-10-30,1.134095
1981-11-02,1.1542569999999999
1981-11-03,1.159298
1981-11-04,1.159298
1981-11-05,1.159298
1981-11-06,1.179459
1981-11-09,1.1996209999999998
1981-11-10,1.260106
1981-11-11,1.224823
1981-11-12,1.219783
1981-11-13,1.209702
1981-11-16,1.2298639999999998
1981-11-17,1.234904
1981-11-18,1.255066
1981-11-19,1.31051
1981-11-20,1.320591
1981-11-23,1.350834
1981-11-24,1.350834
1981-11-25,1.3306719999999999
1981-11-27,1.320591
1981-11-30,1.335712
1981-12-01,1.3306719999999999
1981-12-02,1.345793
1981-12-03,1.350834
1981-12-04,1.355874
1981-12-07,1.3306719999999999
1981-12-08,1.31051
1981-12-09,1.31051
1981-12-10,1.3306719999999999
1981-12-11,1.315551
1981-12-14,1.2701870000000002
1981-12-15,1.290349
1981-12-16,1.295389
1981-12-17,1.31051
1981-12-18,1.31051
1981-12-21,1.315551
1981-12-22,1.320591
1981-12-23,1.290349
1981-12-24,1.290349
1981-12-28,1.260106
1981-12-29,1.2701870000000002
1981-12-30,1.300429
1981-12-31,1.441561
1982-01-04,1.592774
1982-01-05,1.507087
1982-01-06,1.502046
1982-01-07,1.507087
1982-01-08,1.552451
1982-01-11,1.512127
1982-01-12,1.486925
1982-01-13,1.476844
1982-01-14,1.4718040000000001
1982-01-15,1.4818850000000001
1982-01-18,1.507087
1982-01-19,1.512127
1982-01-20,1.491966
1982-01-21,1.4718040000000001
1982-01-22,1.431481
1982-01-25,1.396198
1982-01-26,1.401238
1982-01-27,1.4214
1982-01-28,1.441561
1982-01-29,1.431481
1982-02-01,1.431481
1982-02-02,1.411319
1982-02-03,1.401238
1982-02-04,1.396198
1982-02-05,1.416359
1982-02-08,1.381076
1982-02-09,1.350834
1982-02-10,1.370995
1982-02-11,1.340753
1982-02-12,1.3609149999999999
1982-02-16,1.350834
1982-02-17,1.340753
1982-02-18,1.3609149999999999
1982-02-19,1.370995
1982-02-22,1.3609149999999999
1982-02-23,1.3306719999999999
1982-02-24,1.3306719999999999
1982-02-25,1.3306719999999999
1982-02-26,1.320591
1982-03-01,1.3054700000000001
1982-03-02,1.300429
1982-03-03,1.250025
1982-03-04,1.2298639999999998
1982-03-05,1.209702
1982-03-08,1.275227
1982-03-09,1.285308
1982-03-10,1.3306719999999999
1982-03-11,1.31051
1982-03-12,1.280268
1982-03-15,1.280268
1982-03-16,1.2701870000000002
1982-03-17,1.2701870000000002
1982-03-18,1.260106
1982-03-19,1.290349
1982-03-22,1.320591
1982-03-23,1.381076
1982-03-24,1.381076
1982-03-25,1.42644
1982-03-26,1.441561
1982-03-29,1.451642
1982-03-30,1.431481
1982-03-31,1.431481
1982-04-01,1.436521
1982-04-02,1.451642
1982-04-05,1.441561
1982-04-06,1.456683
1982-04-07,1.451642
1982-04-08,1.451642
1982-04-12,1.441561
1982-04-13,1.431481
1982-04-14,1.441561
1982-04-15,1.441561
1982-04-16,1.4617229999999999
1982-04-19,1.441561
1982-04-20,1.441561
1982-04-21,1.441561
1982-04-22,1.441561
1982-04-23,1.446602
1982-04-26,1.431481
1982-04-27,1.4214
1982-04-28,1.350834
1982-04-29,1.300429
1982-04-30,1.3306719999999999
1982-05-03,1.3306719999999999
1982-05-04,1.335712
1982-05-05,1.335712
1982-05-06,1.350834
1982-05-07,1.386117
1982-05-10,1.370995
1982-05-11,1.3609149999999999
1982-05-12,1.3306719999999999
1982-05-13,1.2651459999999999
1982-05-14,1.2701870000000002
1982-05-17,1.2701870000000002
1982-05-18,1.2298639999999998
1982-05-19,1.209702
1982-05-20,1.18954
1982-05-21,1.204661
1982-05-24,1.1996209999999998
1982-05-25,1.1996209999999998
1982-05-26,1.1996209999999998
1982-05-27,1.169378
1982-05-28,1.1542569999999999
1982-06-01,1.0988120000000001
1982-06-02,1.113934
1982-06-03,1.0988120000000001
1982-06-04,1.0988120000000001
1982-06-07,1.0988120000000001
1982-06-08,1.088732
1982-06-09,1.058489
1982-06-10,1.043368
1982-06-11,1.078651
1982-06-14,1.078651
1982-06-15,1.048408
1982-06-16,1.038327
1982-06-17,1.023206
1982-06-18,0.977842
1982-06-21,0.977842
1982-06-22,0.957681
1982-06-23,0.957681
1982-06-24,0.9677610000000001
1982-06-25,0.9476
1982-06-28,0.9375190000000001
1982-06-29,0.9627209999999999
1982-06-30,0.9627209999999999
1982-07-01,0.9476
1982-07-02,0.957681
1982-07-06,0.9526399999999999
1982-07-07,0.957681
1982-07-08,0.942559
1982-07-09,0.9526399999999999
1982-07-12,0.9526399999999999
1982-07-13,0.9375190000000001
1982-07-14,0.957681
1982-07-15,0.9627209999999999
1982-07-16,0.9627209999999999
1982-07-19,0.9526399999999999
1982-07-20,0.9476
1982-07-21,0.9526399999999999
1982-07-22,0.9476
1982-07-23,0.932478
1982-07-26,0.932478
1982-07-27,0.942559
1982-07-28,0.9375190000000001
1982-07-29,0.9476
1982-07-30,0.9274379999999999
1982-08-02,0.9223979999999999
1982-08-03,0.907276
1982-08-04,0.902236
1982-08-05,0.8971959999999999
1982-08-06,0.8971959999999999
1982-08-09,0.8921549999999999
1982-08-10,0.8921549999999999
1982-08-11,0.877034
1982-08-12,0.8619129999999999
1982-08-13,0.8367100000000001
1982-08-16,0.781266
1982-08-17,0.776225
1982-08-18,0.82663
1982-08-19,0.811508
1982-08-20,0.816549
1982-08-23,0.82663
1982-08-24,0.8367100000000001
1982-08-25,0.887115
1982-08-26,0.887115
1982-08-27,0.887115
1982-08-30,0.907276
1982-08-31,0.912317
1982-09-01,0.932478
1982-09-02,0.942559
1982-09-03,0.987923
1982-09-07,0.9980040000000001
1982-09-08,1.0080850000000001
1982-09-09,1.013125
1982-09-10,0.9980040000000001
1982-09-13,0.992964
1982-09-14,0.9980040000000001
1982-09-15,0.9677610000000001
1982-09-16,0.957681
1982-09-17,0.9677610000000001
1982-09-20,0.977842
1982-09-21,0.977842
1982-09-22,1.003044
1982-09-23,1.003044
1982-09-24,1.003044
1982-09-27,1.0080850000000001
1982-09-28,1.028247
1982-09-29,1.023206
1982-09-30,0.9980040000000001
1982-10-01,0.9980040000000001
1982-10-04,0.907276
1982-10-05,0.9274379999999999
1982-10-06,0.9677610000000001
1982-10-07,0.9526399999999999
1982-10-08,0.9526399999999999
1982-10-11,0.9627209999999999
1982-10-12,0.992964
1982-10-13,0.9980040000000001
1982-10-14,1.038327
1982-10-15,1.043368
1982-10-18,1.0635290000000002
1982-10-19,1.088732
1982-10-20,1.0988120000000001
1982-10-21,1.1391360000000001
1982-10-22,1.129055
1982-10-25,1.088732
1982-10-26,1.048408
1982-10-27,1.043368
1982-10-28,1.043368
1982-10-29,1.038327
1982-11-01,1.033287
1982-11-02,1.048408
1982-11-03,1.053449
1982-11-04,0.992964
1982-11-05,0.957681
1982-11-08,0.987923
1982-11-09,0.9980040000000001
1982-11-10,0.9980040000000001
1982-11-11,0.977842
1982-11-12,0.9677610000000001
1982-11-15,0.987923
1982-11-16,0.9677610000000001
1982-11-17,0.987923
1982-11-18,0.9677610000000001
1982-11-19,0.982883
1982-11-22,0.9980040000000001
1982-11-23,0.9728020000000001
1982-11-24,0.9980040000000001
1982-11-26,0.982883
1982-11-29,0.9677610000000001
1982-11-30,0.9728020000000001
1982-12-01,0.977842
1982-12-02,0.977842
1982-12-03,0.977842
1982-12-06,0.9677610000000001
1982-12-07,0.9677610000000001
1982-12-08,0.9476
1982-12-09,0.9728020000000001
1982-12-10,1.0080850000000001
1982-12-13,1.0080850000000001
1982-12-14,1.0080850000000001
1982-12-15,1.0080850000000001
1982-12-16,1.013125
1982-12-17,1.033287
1982-12-20,1.048408
1982-12-21,1.018166
1982-12-22,1.013125
1982-12-23,1.023206
1982-12-27,1.023206
1982-12-28,0.977842
1982-12-29,0.9677610000000001
1982-12-30,0.9274379999999999
1982-12-31,0.9677610000000001
1983-01-03,0.9476
1983-01-04,0.932478
1983-01-05,0.992964
1983-01-06,0.982883
1983-01-07,0.992964
1983-01-10,0.977842
1983-01-11,0.9980040000000001
1983-01-12,1.0080850000000001
1983-01-13,1.0080850000000001
1983-01-14,1.0080850000000001
1983-01-17,1.0080850000000001
1983-01-18,1.0080850000000001
1983-01-19,1.0080850000000001
1983-01-20,1.013125
1983-01-21,1.018166
1983-01-24,1.013125
1983-01-25,1.013125
1983-01-26,1.0080850000000001
1983-01-27,1.028247
1983-01-28,1.07361
1983-01-31,1.088732
1983-02-01,1.088732
1983-02-02,1.078651
1983-02-03,1.088732
1983-02-04,1.088732
1983-02-07,1.088732
1983-02-08,1.083691
1983-02-09,1.088732
1983-02-10,1.088732
1983-02-11,1.078651
1983-02-14,1.103853
1983-02-15,1.103853
1983-02-16,1.1088930000000001
1983-02-17,1.103853
1983-02-18,1.103853
1983-02-22,1.103853
1983-02-23,1.103853
1983-02-24,1.103853
1983-02-25,1.088732
1983-02-28,1.088732
1983-03-01,1.093772
1983-03-02,1.0988120000000001
1983-03-03,1.0988120000000001
1983-03-04,1.093772
1983-03-07,1.093772
1983-03-08,1.078651
1983-03-09,1.058489
1983-03-10,1.053449
1983-03-11,1.048408
1983-03-14,1.043368
1983-03-15,1.078651
1983-03-16,1.078651
1983-03-17,1.083691
1983-03-18,1.088732
1983-03-21,1.078651
1983-03-22,1.088732
1983-03-23,1.088732
1983-03-24,1.093772
1983-03-25,1.103853
1983-03-28,1.1088930000000001
1983-03-29,1.1391360000000001
1983-03-30,1.179459
1983-03-31,1.18954
1983-04-04,1.209702
1983-04-05,1.2399440000000002
1983-04-06,1.2399440000000002
1983-04-07,1.209702
1983-04-08,1.209702
1983-04-11,1.159298
1983-04-12,1.159298
1983-04-13,1.129055
1983-04-14,1.083691
1983-04-15,1.058489
1983-04-18,1.06857
1983-04-19,1.078651
1983-04-20,1.053449
1983-04-21,1.048408
1983-04-22,1.038327
1983-04-25,1.028247
1983-04-26,1.033287
1983-04-27,1.038327
1983-04-28,1.048408
1983-04-29,1.038327
1983-05-02,1.048408
1983-05-03,1.048408
1983-05-04,1.048408
1983-05-05,1.078651
1983-05-06,1.113934
1983-05-09,1.1088930000000001
1983-05-10,1.088732
1983-05-11,1.07361
1983-05-12,1.048408
1983-05-13,1.07361
1983-05-16,1.078651
1983-05-17,1.083691
1983-05-18,1.103853
1983-05-19,1.088732
1983-05-20,1.0988120000000001
1983-05-23,1.113934
1983-05-24,1.1542569999999999
1983-05-25,1.129055
1983-05-26,1.113934
1983-05-27,1.113934
1983-05-31,1.1088930000000001
1983-06-01,1.129055
1983-06-02,1.118974
1983-06-03,1.103853
1983-06-06,1.0988120000000001
1983-06-07,1.088732
1983-06-08,1.0988120000000001
1983-06-09,1.0988120000000001
1983-06-10,1.1391360000000001
1983-06-13,1.118974
1983-06-14,1.118974
1983-06-15,1.1088930000000001
1983-06-16,1.129055
1983-06-17,1.129055
1983-06-20,1.1088930000000001
1983-06-21,1.0988120000000001
1983-06-22,1.078651
1983-06-23,1.088732
1983-06-24,1.088732
1983-06-27,1.134095
1983-06-28,1.370995
1983-06-29,1.3306719999999999
1983-06-30,1.350834
1983-07-01,1.345793
1983-07-05,1.4214
1983-07-06,1.486925
1983-07-07,1.4818850000000001
1983-07-08,1.502046
1983-07-11,1.522208
1983-07-12,1.54237
1983-07-13,1.623017
1983-07-14,1.552451
1983-07-15,1.552451
1983-07-18,1.527249
1983-07-19,1.552451
1983-07-20,1.5726120000000001
1983-07-21,1.5726120000000001
1983-07-22,1.552451
1983-07-25,1.532289
1983-07-26,1.532289
1983-07-27,1.507087
1983-07-28,1.54237
1983-07-29,1.527249
1983-08-01,1.532289
1983-08-02,1.522208
1983-08-03,1.512127
1983-08-04,1.54741
1983-08-05,1.517168
1983-08-08,1.502046
1983-08-09,1.497006
1983-08-10,1.436521
1983-08-11,1.532289
1983-08-12,1.5826930000000001
1983-08-15,1.602855
1983-08-16,1.633097
1983-08-17,1.623017
1983-08-18,1.607895
1983-08-19,1.6129360000000001
1983-08-22,1.5826930000000001
1983-08-23,1.577653
1983-08-24,1.592774
1983-08-25,1.5978139999999998
1983-08-26,1.602855
1983-08-29,1.5826930000000001
1983-08-30,1.592774
1983-08-31,1.602855
1983-09-01,1.607895
1983-09-02,1.617976
1983-09-06,1.633097
1983-09-07,1.602855
1983-09-08,1.5978139999999998
1983-09-09,1.5978139999999998
1983-09-12,1.5978139999999998
1983-09-13,1.587734
1983-09-14,1.592774
1983-09-15,1.66334
1983-09-16,1.66334
1983-09-19,1.7339060000000002
1983-09-20,1.7339060000000002
1983-09-21,1.774229
1983-09-22,1.8548759999999997
1983-09-23,1.844795
1983-09-26,1.834714
1983-09-27,1.7843099999999998
1983-09-28,1.824634
1983-09-29,1.910321
1983-09-30,1.8952
1983-10-03,1.9002400000000002
1983-10-04,1.9002400000000002
1983-10-05,1.920402
1983-10-06,1.9304830000000002
1983-10-07,1.9304830000000002
1983-10-10,1.9002400000000002
1983-10-11,1.9052799999999999
1983-10-12,1.920402
1983-10-13,1.920402
1983-10-14,1.9304830000000002
1983-10-17,1.985927
1983-10-18,2.011129
1983-10-19,2.011129
1983-10-20,2.011129
1983-10-21,1.990968
1983-10-24,1.985927
1983-10-25,1.975846
1983-10-26,1.9808869999999998
1983-10-27,1.990968
1983-10-28,2.0161700000000002
1983-10-31,1.985927
1983-11-01,1.9456040000000001
1983-11-02,1.9355229999999999
1983-11-03,1.915361
1983-11-04,1.8952
1983-11-07,1.8851189999999998
1983-11-08,1.8952
1983-11-09,1.9052799999999999
1983-11-10,1.915361
1983-11-11,1.910321
1983-11-14,1.920402
1983-11-15,1.915361
1983-11-16,1.910321
1983-11-17,1.915361
1983-11-18,1.955685
1983-11-21,1.9456040000000001
1983-11-22,1.975846
1983-11-23,2.001048
1983-11-25,1.9960080000000002
1983-11-28,1.990968
1983-11-29,2.001048
1983-11-30,1.990968
1983-12-01,2.001048
1983-12-02,1.9808869999999998
1983-12-05,1.9960080000000002
1983-12-06,1.990968
1983-12-07,1.9657650000000002
1983-12-08,1.9355229999999999
1983-12-09,1.9254419999999999
1983-12-12,1.915361
1983-12-13,1.920402
1983-12-14,1.9052799999999999
1983-12-15,1.8851189999999998
1983-12-16,1.8296740000000002
1983-12-19,1.8145529999999999
1983-12-20,1.834714
1983-12-21,1.834714
1983-12-22,1.864957
1983-12-23,1.8548759999999997
1983-12-27,1.8699970000000001
1983-12-28,1.864957
1983-12-29,1.8750380000000002
1983-12-30,1.844795
1984-01-03,1.8599169999999998
1984-01-04,1.8699970000000001
1984-01-05,1.880078
1984-01-06,1.8750380000000002
1984-01-09,1.9052799999999999
1984-01-10,1.8851189999999998
1984-01-11,1.8699970000000001
1984-01-12,1.9304830000000002
1984-01-13,1.9355229999999999
1984-01-16,2.011129
1984-01-17,2.036331
1984-01-18,2.026251
1984-01-19,2.006089
1984-01-20,2.011129
1984-01-23,1.9960080000000002
1984-01-24,2.006089
1984-01-25,2.006089
1984-01-26,2.006089
1984-01-27,2.006089
1984-01-30,1.9808869999999998
1984-01-31,1.9456040000000001
1984-02-01,1.9052799999999999
1984-02-02,1.8750380000000002
1984-02-03,1.882598
1984-02-06,1.867477
1984-02-07,1.8145529999999999
1984-02-08,1.8296740000000002
1984-02-09,1.8296740000000002
1984-02-10,1.837235
1984-02-13,1.8296740000000002
1984-02-14,1.844795
1984-02-15,1.8599169999999998
1984-02-16,1.8599169999999998
1984-02-17,1.8599169999999998
1984-02-21,1.8523560000000001
1984-02-22,1.8523560000000001
1984-02-23,1.8523560000000001
1984-02-24,1.882598
1984-02-27,1.9506439999999998
1984-02-28,2.026251
1984-02-29,2.011129
1984-03-01,2.0035689999999997
1984-03-02,2.056493
1984-03-05,2.041372
1984-03-06,2.0186900000000003
1984-03-07,2.011129
1984-03-08,1.9808869999999998
1984-03-09,2.0035689999999997
1984-03-12,2.086736
1984-03-13,2.094296
1984-03-14,2.071614
1984-03-15,2.056493
1984-03-16,2.094296
1984-03-19,2.071614
1984-03-20,2.041372
1984-03-21,2.026251
1984-03-22,2.0186900000000003
1984-03-23,2.033811
1984-03-26,2.026251
1984-03-27,2.064054
1984-03-28,2.116978
1984-03-29,2.1396599999999997
1984-03-30,2.101857
1984-04-02,2.116978
1984-04-03,2.086736
1984-04-04,2.011129
1984-04-05,1.973326
1984-04-06,2.0035689999999997
1984-04-09,2.011129
1984-04-10,2.0186900000000003
1984-04-11,2.026251
1984-04-12,2.026251
1984-04-13,2.056493
1984-04-16,2.041372
1984-04-17,2.094296
1984-04-18,2.071614
1984-04-19,2.079175
1984-04-23,2.071614
1984-04-24,2.086736
1984-04-25,2.079175
1984-04-26,2.116978
1984-04-27,2.1547810000000003
1984-04-30,2.207706
1984-05-01,2.275752
1984-05-02,2.237948
1984-05-03,2.268191
1984-05-04,2.25307
1984-05-07,2.230388
1984-05-08,2.245509
1984-05-09,2.192585
1984-05-10,2.237948
1984-05-11,2.222827
1984-05-14,2.177463
1984-05-15,2.177463
1984-05-16,2.132099
1984-05-17,2.1547810000000003
1984-05-18,2.147221
1984-05-21,2.101857
1984-05-22,2.086736
1984-05-23,2.071614
1984-05-24,1.9960080000000002
1984-05-25,2.011129
1984-05-29,2.0035689999999997
