Date,SAWLF
2011-09-02,25.77
2011-09-06,25.25
2011-09-07,25.25
2011-09-08,25.25
2011-09-09,24.690001000000002
2011-09-12,25.42
2011-09-13,25.42
2011-09-14,25.42
2011-09-15,25.700001
2011-09-16,25.889999
2011-09-19,26.52
2011-09-20,26.870001000000002
2011-09-21,25.99
2011-09-22,23.639999
2011-09-23,23.26
2011-09-26,23.950001
2011-09-27,24.58
2011-09-28,23.41
2011-09-29,23.0
2011-09-30,23.5
2011-10-03,21.93
2011-10-04,21.93
2011-10-05,21.93
2011-10-06,21.93
2011-10-07,21.780001000000002
2011-10-10,21.780001000000002
2011-10-11,21.780001000000002
2011-10-12,22.610001
2011-10-13,22.92
2011-10-14,23.25
2011-10-17,23.25
2011-10-18,23.110001
2011-10-19,23.129998999999998
2011-10-20,23.65
2011-10-21,23.799999
2011-10-24,24.190001000000002
2011-10-25,24.1
2011-10-26,23.68
2011-10-27,24.65
2011-10-28,24.42
2011-10-31,23.889999
2011-11-01,22.84
2011-11-02,22.84
2011-11-03,22.84
2011-11-04,23.719998999999998
2011-11-07,23.719998999999998
2011-11-08,25.77
2011-11-09,25.299999
2011-11-10,23.18
2011-11-11,23.52
2011-11-14,22.75
2011-11-15,22.459999
2011-11-16,22.84
2011-11-17,22.84
2011-11-18,22.959999
2011-11-21,22.219998999999998
2011-11-22,23.59
2011-11-23,23.99
2011-11-25,23.99
2011-11-28,23.99
2011-11-29,24.33
2011-11-30,24.65
2011-12-01,26.65
2011-12-02,26.110001
2011-12-05,27.08
2011-12-06,29.120001000000002
2011-12-07,29.120001000000002
2011-12-08,29.120001000000002
2011-12-09,28.120001000000002
2011-12-12,27.4
2011-12-13,27.4
2011-12-14,27.139999
2011-12-15,26.4
2011-12-16,26.610001
2011-12-19,26.370001000000002
2011-12-20,26.77
2011-12-21,26.620001000000002
2011-12-22,27.43
2011-12-23,27.620001000000002
2011-12-27,27.620001000000002
2011-12-28,27.32
2011-12-29,27.32
2011-12-30,28.42
2012-01-03,28.42
2012-01-04,28.42
2012-01-05,28.190001000000002
2012-01-06,28.200001
2012-01-09,27.66
2012-01-10,27.799999
2012-01-11,27.58
2012-01-12,27.290001
2012-01-13,27.59
2012-01-17,27.59
2012-01-18,27.83
2012-01-19,28.25
2012-01-20,29.030001000000002
2012-01-23,29.24
2012-01-24,29.0
2012-01-25,29.959999
2012-01-26,29.99
2012-01-27,29.870001000000002
2012-01-30,29.870001000000002
2012-01-31,29.24
2012-02-01,30.309998999999998
2012-02-02,30.24
2012-02-03,30.950001
2012-02-06,30.74
2012-02-07,30.559998999999998
2012-02-08,29.91
2012-02-09,30.379998999999998
2012-02-10,30.379998999999998
2012-02-13,30.049999
2012-02-14,30.049999
2012-02-15,30.32
2012-02-16,30.9
2012-02-17,30.9
2012-02-21,31.129998999999998
2012-02-22,31.59
2012-02-23,31.66
2012-02-24,32.299999
2012-02-27,31.9
2012-02-28,31.9
2012-02-29,31.9
2012-03-01,31.809998999999998
2012-03-02,32.5
2012-03-05,32.099998
2012-03-06,31.25
2012-03-07,31.219998999999998
2012-03-08,31.219998999999998
2012-03-09,31.219998999999998
2012-03-12,31.67
2012-03-13,31.67
2012-03-14,31.67
2012-03-15,31.860001
2012-03-16,31.860001
2012-03-19,32.349998
2012-03-20,32.349998
2012-03-21,32.349998
2012-03-22,31.129998999999998
2012-03-23,31.129998999999998
2012-03-26,31.98
2012-03-27,31.98
2012-03-28,31.98
2012-03-29,31.98
2012-03-30,31.98
2012-04-02,30.879998999999998
2012-04-03,30.879998999999998
2012-04-04,30.879998999999998
2012-04-05,30.879998999999998
2012-04-09,30.879998999999998
2012-04-10,30.059998999999998
2012-04-11,30.139999
2012-04-12,30.620001000000002
2012-04-13,30.620001000000002
2012-04-16,30.620001000000002
2012-04-17,30.620001000000002
2012-04-18,30.620001000000002
2012-04-19,30.620001000000002
2012-04-20,30.469998999999998
2012-04-23,30.469998999999998
2012-04-24,30.469998999999998
2012-04-25,30.469998999999998
2012-04-26,30.469998999999998
2012-04-27,30.469998999999998
2012-04-30,32.23
2012-05-01,33.099998
2012-05-02,33.099998
2012-05-03,33.099998
2012-05-04,31.5
2012-05-07,31.690001000000002
2012-05-08,31.719998999999998
2012-05-09,32.41
2012-05-10,32.41
2012-05-11,32.41
2012-05-14,32.75
2012-05-15,32.75
2012-05-16,31.91
2012-05-17,31.91
2012-05-18,31.450001
2012-05-21,31.450001
2012-05-22,31.450001
2012-05-23,31.450001
2012-05-24,31.99
2012-05-25,31.99
2012-05-29,31.99
2012-05-30,32.43
2012-05-31,32.43
2012-06-01,31.07
2012-06-04,31.07
2012-06-05,31.940001000000002
2012-06-06,31.940001000000002
2012-06-07,33.849998
2012-06-08,32.220001
2012-06-11,32.209998999999996
2012-06-12,32.209998999999996
2012-06-13,32.209998999999996
2012-06-14,32.209998999999996
2012-06-15,32.209998999999996
2012-06-18,32.209998999999996
2012-06-19,32.209998999999996
2012-06-20,32.209998999999996
2012-06-21,32.209998999999996
2012-06-22,33.919998
2012-06-25,33.240002000000004
2012-06-26,34.459998999999996
2012-06-27,34.459998999999996
2012-06-28,34.099998
2012-06-29,34.919998
2012-07-02,34.919998
2012-07-03,34.919998
2012-07-05,36.509997999999996
2012-07-06,36.509997999999996
2012-07-09,36.509997999999996
2012-07-10,35.610001000000004
2012-07-11,35.369999
2012-07-12,35.369999
2012-07-13,35.369999
2012-07-16,35.18
2012-07-17,34.68
2012-07-18,35.740002000000004
2012-07-19,35.740002000000004
2012-07-20,35.740002000000004
2012-07-23,35.740002000000004
2012-07-24,35.400002
2012-07-25,35.400002
2012-07-26,35.630001
2012-07-27,35.810001
2012-07-30,35.810001
2012-07-31,35.59
2012-08-01,35.59
2012-08-02,35.59
2012-08-03,35.59
2012-08-06,35.59
2012-08-07,35.57
2012-08-08,35.869999
2012-08-09,35.869999
2012-08-10,35.259997999999996
2012-08-13,35.0
2012-08-14,35.23
2012-08-15,35.599998
2012-08-16,35.599998
2012-08-17,35.599998
2012-08-20,35.599998
2012-08-21,36.57
2012-08-22,35.59
2012-08-23,35.290001000000004
2012-08-24,35.599998
2012-08-27,35.599998
2012-08-28,35.599998
2012-08-29,34.639998999999996
2012-08-30,34.59
2012-08-31,34.59
2012-09-04,35.32
2012-09-05,35.23
2012-09-06,42.669998
2012-09-07,43.09
2012-09-10,43.049999
2012-09-11,43.16
2012-09-12,44.150002
2012-09-13,45.380001
2012-09-14,44.84
2012-09-17,44.549999
2012-09-18,44.84
2012-09-19,44.459998999999996
2012-09-20,44.139998999999996
2012-09-21,44.419998
2012-09-24,44.209998999999996
2012-09-25,43.84
2012-09-26,43.580002
2012-09-27,43.709998999999996
2012-09-28,43.279999
2012-10-01,43.279999
2012-10-02,43.279999
2012-10-03,43.049999
2012-10-04,43.049999
2012-10-05,43.049999
2012-10-08,43.049999
2012-10-09,43.299999
2012-10-10,43.119999
2012-10-11,43.119999
2012-10-12,43.049999
2012-10-15,43.66
2012-10-16,43.439999
2012-10-17,44.07
2012-10-18,44.049999
2012-10-19,43.830002
2012-10-22,43.419998
2012-10-23,43.099998
2012-10-24,43.099998
2012-10-25,43.099998
2012-10-26,44.52
2012-10-31,44.57
2012-11-01,44.57
2012-11-02,44.57
2012-11-05,44.57
2012-11-06,44.57
2012-11-07,44.57
2012-11-08,44.57
2012-11-09,46.0
2012-11-12,45.650002
2012-11-13,45.650002
2012-11-14,45.57
2012-11-15,45.459998999999996
2012-11-16,45.43
2012-11-19,46.240002000000004
2012-11-20,46.240002000000004
2012-11-21,46.240002000000004
2012-11-23,46.240002000000004
2012-11-26,45.82
2012-11-27,45.23
2012-11-28,45.330002
2012-11-29,46.009997999999996
2012-11-30,46.279999
2012-12-03,46.049999
2012-12-04,39.580002
2012-12-05,39.580002
2012-12-06,39.610001000000004
2012-12-07,39.540001000000004
2012-12-10,39.41
2012-12-11,39.799999
2012-12-12,39.59
2012-12-13,39.529999
2012-12-14,39.450001
2012-12-17,39.09
2012-12-18,38.93
2012-12-19,39.349998
2012-12-20,39.189999
2012-12-21,39.189999
2012-12-24,38.73
2012-12-26,38.73
2012-12-27,38.310001
2012-12-28,38.310001
2012-12-31,38.310001
2013-01-02,39.5
2013-01-03,39.5
2013-01-04,39.5
2013-01-07,39.5
2013-01-08,39.5
2013-01-09,41.07
2013-01-10,41.07
2013-01-11,41.07
2013-01-14,41.07
2013-01-15,40.75
2013-01-16,40.869999
2013-01-17,40.869999
2013-01-18,40.869999
2013-01-22,40.91
2013-01-23,40.91
2013-01-24,40.18
2013-01-25,40.18
2013-01-28,40.18
2013-01-29,40.25
2013-01-30,40.139998999999996
2013-01-31,39.599998
2013-02-01,40.009997999999996
2013-02-04,40.07
2013-02-05,40.07
2013-02-06,40.07
2013-02-07,40.07
2013-02-08,40.07
2013-02-11,40.07
2013-02-12,38.889998999999996
2013-02-13,38.830002
2013-02-14,38.830002
2013-02-15,37.799999
2013-02-19,37.799999
2013-02-20,37.799999
2013-02-21,38.369999
2013-02-22,38.48
2013-02-25,38.169998
2013-02-26,38.57
2013-02-27,38.57
2013-02-28,37.919998
2013-03-01,38.490002000000004
2013-03-04,38.220001
2013-03-05,38.240002000000004
2013-03-06,38.75
2013-03-07,38.490002000000004
2013-03-08,38.52
2013-03-11,38.52
2013-03-12,38.52
2013-03-13,38.0
2013-03-14,38.0
2013-03-15,38.25
2013-03-18,39.740002000000004
2013-03-19,39.740002000000004
2013-03-20,39.740002000000004
2013-03-21,39.740002000000004
2013-03-22,39.740002000000004
2013-03-25,40.16
2013-03-26,40.43
2013-03-27,40.330002
2013-03-28,40.330002
2013-04-01,40.330002
2013-04-02,40.330002
2013-04-03,41.459998999999996
2013-04-04,41.459998999999996
2013-04-05,39.709998999999996
2013-04-08,40.009997999999996
2013-04-09,39.91
2013-04-10,40.23
2013-04-11,40.23
2013-04-12,39.48
2013-04-15,38.060001
2013-04-16,38.59
2013-04-17,37.73
2013-04-18,37.689999
2013-04-19,37.689999
2013-04-22,37.689999
2013-04-23,38.41
2013-04-24,38.950001
2013-04-25,38.950001
2013-04-26,38.950001
2013-04-29,38.950001
2013-04-30,38.950001
2013-05-01,40.18
2013-05-02,40.18
2013-05-03,40.18
2013-05-06,40.18
2013-05-07,40.18
2013-05-08,40.18
2013-05-09,40.18
2013-05-10,40.18
2013-05-13,40.18
2013-05-14,42.029999
2013-05-15,42.029999
2013-05-16,42.029999
2013-05-17,41.389998999999996
2013-05-20,41.389998999999996
2013-05-21,41.450001
2013-05-22,41.450001
2013-05-23,40.939999
2013-05-24,41.25
2013-05-28,41.25
2013-05-29,41.25
2013-05-30,40.220001
2013-05-31,40.220001
2013-06-03,40.220001
2013-06-04,40.450001
2013-06-05,40.48
2013-06-06,40.77
2013-06-07,40.77
2013-06-10,40.77
2013-06-11,40.77
2013-06-12,40.110001000000004
2013-06-13,40.110001000000004
2013-06-14,40.110001000000004
2013-06-17,39.799999
2013-06-18,39.799999
2013-06-19,40.950001
2013-06-20,39.360001000000004
2013-06-21,39.360001000000004
2013-06-24,39.360001000000004
2013-06-25,37.509997999999996
2013-06-26,37.509997999999996
2013-06-27,37.509997999999996
2013-06-28,37.509997999999996
2013-07-01,37.509997999999996
2013-07-02,37.509997999999996
2013-07-03,37.509997999999996
2013-07-05,37.509997999999996
2013-07-08,37.509997999999996
2013-07-09,40.07
2013-07-10,39.77
2013-07-11,39.77
2013-07-12,41.110001000000004
2013-07-15,41.169998
2013-07-16,41.169998
2013-07-17,41.43
2013-07-18,41.43
2013-07-19,41.43
2013-07-22,41.43
2013-07-23,43.040001000000004
2013-07-24,43.529999
2013-07-25,44.139998999999996
2013-07-26,44.080002
2013-07-29,44.080002
2013-07-30,44.080002
2013-07-31,44.080002
2013-08-01,44.080002
2013-08-02,44.080002
2013-08-05,44.080002
2013-08-06,44.080002
2013-08-07,44.080002
2013-08-08,44.630001
2013-08-09,44.630001
2013-08-12,43.599998
2013-08-13,43.599998
2013-08-14,43.599998
2013-08-15,43.599998
2013-08-16,43.599998
2013-08-19,43.599998
2013-08-20,40.93
2013-08-21,40.66
2013-08-22,40.099998
2013-08-23,40.099998
2013-08-26,40.110001000000004
2013-08-27,40.110001000000004
2013-08-28,40.110001000000004
2013-08-29,40.110001000000004
2013-08-30,40.110001000000004
2013-09-03,40.110001000000004
2013-09-04,40.110001000000004
2013-09-05,40.110001000000004
2013-09-06,40.150002
2013-09-09,40.150002
2013-09-10,40.150002
2013-09-11,40.150002
2013-09-12,40.150002
2013-09-13,40.150002
2013-09-16,40.150002
2013-09-17,40.150002
2013-09-18,40.150002
2013-09-19,40.849998
2013-09-20,41.360001000000004
2013-09-23,41.66
2013-09-24,41.66
2013-09-25,41.66
2013-09-26,42.860001000000004
2013-09-27,42.860001000000004
2013-09-30,41.849998
2013-10-01,41.849998
2013-10-02,41.849998
2013-10-03,41.849998
2013-10-04,41.849998
2013-10-07,41.849998
2013-10-08,41.849998
2013-10-09,41.849998
2013-10-10,41.849998
2013-10-11,41.849998
2013-10-14,41.849998
2013-10-15,41.849998
2013-10-16,41.849998
2013-10-17,41.849998
2013-10-18,41.849998
2013-10-21,41.849998
2013-10-22,41.849998
2013-10-23,41.849998
2013-10-24,41.849998
2013-10-25,41.849998
2013-10-28,41.849998
2013-10-29,41.849998
2013-10-30,40.939999
2013-10-31,41.470001
2013-11-01,41.470001
2013-11-04,41.470001
2013-11-05,41.470001
2013-11-06,41.470001
2013-11-07,40.91
2013-11-08,37.98
2013-11-11,37.98
2013-11-12,38.259997999999996
2013-11-13,38.259997999999996
2013-11-14,38.259997999999996
2013-11-15,38.259997999999996
2013-11-18,37.93
2013-11-19,37.93
2013-11-20,37.93
2013-11-21,37.93
2013-11-22,37.93
2013-11-25,38.0
2013-11-26,38.049999
2013-11-27,38.049999
2013-11-29,38.049999
2013-12-02,37.16
2013-12-03,36.939999
2013-12-04,36.619999
2013-12-05,36.810001
2013-12-06,36.810001
2013-12-09,36.919998
2013-12-10,36.919998
2013-12-11,37.25
2013-12-12,37.25
2013-12-13,37.330002
2013-12-16,38.18
2013-12-17,38.509997999999996
2013-12-18,38.509997999999996
2013-12-19,38.509997999999996
2013-12-20,38.509997999999996
2013-12-23,38.509997999999996
2013-12-24,38.509997999999996
2013-12-26,38.509997999999996
2013-12-27,39.349998
2013-12-30,39.349998
2013-12-31,39.349998
2014-01-02,39.349998
2014-01-03,39.349998
2014-01-06,39.349998
2014-01-07,39.349998
2014-01-08,38.439999
2014-01-09,38.439999
2014-01-10,38.439999
2014-01-13,35.970001
2014-01-14,35.029999
2014-01-15,35.029999
2014-01-16,36.41
2014-01-17,36.049999
2014-01-21,36.049999
2014-01-22,36.049999
2014-01-23,36.049999
2014-01-24,36.049999
2014-01-27,36.049999
2014-01-28,36.049999
2014-01-29,36.049999
2014-01-30,35.57
2014-01-31,35.57
2014-02-03,35.57
2014-02-04,35.57
2014-02-05,35.57
2014-02-06,35.57
2014-02-07,35.57
2014-02-10,38.16
2014-02-11,38.669998
2014-02-12,38.669998
2014-02-13,38.700001
2014-02-14,39.5
2014-02-18,38.700001
2014-02-19,39.5
2014-02-20,39.16
2014-02-21,39.16
2014-02-24,39.299999
2014-02-25,39.299999
2014-02-26,39.299999
2014-02-27,41.25
2014-02-28,41.630001
2014-03-03,42.32
2014-03-04,41.790001000000004
2014-03-05,40.470001
2014-03-06,40.470001
2014-03-07,40.450001
2014-03-10,40.450001
2014-03-11,40.450001
2014-03-12,40.450001
2014-03-13,40.450001
2014-03-14,40.450001
2014-03-17,40.450001
2014-03-18,40.450001
2014-03-19,40.450001
2014-03-20,40.450001
2014-03-21,40.450001
2014-03-24,40.450001
2014-03-25,40.450001
2014-03-26,40.450001
2014-03-27,40.450001
2014-03-28,40.720001
2014-03-31,40.720001
2014-04-01,40.720001
2014-04-02,40.720001
2014-04-03,40.720001
2014-04-04,40.720001
2014-04-07,42.41
2014-04-08,42.98
2014-04-09,42.98
2014-04-10,42.98
2014-04-11,42.98
2014-04-14,42.98
2014-04-15,42.98
2014-04-16,42.98
2014-04-17,44.139998999999996
2014-04-21,44.849998
2014-04-22,44.849998
2014-04-23,44.849998
2014-04-24,43.310001
2014-04-25,44.150002
2014-04-28,44.150002
2014-04-29,44.150002
2014-04-30,44.150002
2014-05-01,44.150002
2014-05-02,49.150002
2014-05-05,49.150002
2014-05-06,50.509997999999996
2014-05-07,50.509997999999996
2014-05-08,50.509997999999996
2014-05-09,49.849998
2014-05-12,50.150002
2014-05-13,50.150002
2014-05-14,50.150002
2014-05-15,49.32
2014-05-16,49.32
2014-05-19,49.32
2014-05-20,48.470001
2014-05-21,48.860001000000004
2014-05-22,50.09
2014-05-23,50.59
2014-05-27,49.84
2014-05-28,49.459998999999996
2014-05-29,50.330002
2014-05-30,50.330002
2014-06-02,51.959998999999996
2014-06-03,52.869999
2014-06-04,52.799999
2014-06-05,50.84
2014-06-06,50.84
2014-06-09,52.450001
2014-06-10,52.049999
2014-06-11,51.84
2014-06-12,51.84
2014-06-13,51.84
2014-06-16,51.84
2014-06-17,51.84
2014-06-18,51.84
2014-06-19,51.84
2014-06-20,51.84
2014-06-23,51.84
2014-06-24,54.529999
2014-06-25,54.529999
2014-06-26,54.66
2014-06-27,54.470001
2014-06-30,55.57
2014-07-01,55.57
2014-07-02,56.23
2014-07-03,54.57
2014-07-07,54.18
2014-07-08,51.98
2014-07-09,52.43
2014-07-10,52.16
2014-07-11,51.259997999999996
2014-07-14,51.77
2014-07-15,51.77
2014-07-16,50.439999
2014-07-17,50.439999
2014-07-18,51.25
2014-07-21,51.009997999999996
2014-07-22,51.009997999999996
2014-07-23,51.009997999999996
2014-07-24,51.009997999999996
2014-07-25,51.009997999999996
2014-07-28,49.619999
2014-07-29,50.009997999999996
2014-07-30,50.369999
2014-07-31,49.75
2014-08-01,50.25
2014-08-04,50.25
2014-08-05,50.25
2014-08-06,49.619999
2014-08-07,49.619999
2014-08-08,51.240002000000004
2014-08-11,53.240002000000004
2014-08-12,53.240002000000004
2014-08-13,53.240002000000004
2014-08-14,54.099998
2014-08-15,54.099998
2014-08-18,54.450001
2014-08-19,54.16
2014-08-20,54.580002
2014-08-21,53.860001000000004
2014-08-22,53.860001000000004
2014-08-25,54.810001
2014-08-26,54.810001
2014-08-27,54.740002000000004
2014-08-28,54.52
2014-08-29,54.52
2014-09-02,54.669998
2014-09-03,54.669998
2014-09-04,54.669998
2014-09-05,54.669998
2014-09-08,54.669998
2014-09-09,54.669998
2014-09-10,54.669998
2014-09-11,50.830002
2014-09-12,50.830002
2014-09-15,50.150002
2014-09-16,50.02
2014-09-17,49.490002000000004
