Date,VMW
2008-02-15,59.810001
2008-02-19,57.380001
2008-02-20,59.450001
2008-02-21,57.91
2008-02-22,56.549999
2008-02-25,58.290001000000004
2008-02-26,60.18
2008-02-27,59.860001000000004
2008-02-28,59.950001
2008-02-29,58.669998
2008-03-03,55.810001
2008-03-04,53.759997999999996
2008-03-05,54.57
2008-03-06,53.099998
2008-03-07,51.450001
2008-03-10,47.509997999999996
2008-03-11,48.0
2008-03-12,51.27
2008-03-13,52.119999
2008-03-14,49.779999
2008-03-17,46.060001
2008-03-18,46.66
2008-03-19,42.77
2008-03-20,45.119999
2008-03-24,47.759997999999996
2008-03-25,50.080002
2008-03-26,49.610001000000004
2008-03-27,46.380001
2008-03-28,44.529999
2008-03-31,42.82
2008-04-01,45.75
2008-04-02,43.68
2008-04-03,47.970001
2008-04-04,50.490002000000004
2008-04-07,50.59
2008-04-08,53.27
2008-04-09,52.599998
2008-04-10,53.91
2008-04-11,52.5
2008-04-14,51.849998
2008-04-15,51.720001
2008-04-16,53.959998999999996
2008-04-17,55.02
2008-04-18,58.470001
2008-04-21,56.07
2008-04-22,58.02
2008-04-23,60.84
2008-04-24,61.52
2008-04-25,64.839996
2008-04-28,67.33000200000001
2008-04-29,68.440002
2008-04-30,66.639999
2008-05-01,70.239998
2008-05-02,68.760002
2008-05-05,67.58000200000001
2008-05-06,67.389999
2008-05-07,63.759997999999996
2008-05-08,64.040001
2008-05-09,64.050003
2008-05-12,64.790001
2008-05-13,66.150002
2008-05-14,66.32
2008-05-15,72.08000200000001
2008-05-16,69.599998
2008-05-19,69.300003
2008-05-20,68.0
2008-05-21,65.389999
2008-05-22,65.0
2008-05-23,64.959999
2008-05-27,66.75
2008-05-28,67.650002
2008-05-29,68.660004
2008-05-30,68.66999799999999
2008-06-02,66.389999
2008-06-03,65.650002
2008-06-04,67.370003
2008-06-05,69.93
2008-06-06,67.889999
2008-06-09,65.839996
2008-06-10,65.83000200000001
2008-06-11,65.279999
2008-06-12,65.290001
2008-06-13,66.5
2008-06-16,67.470001
2008-06-17,67.0
2008-06-18,66.190002
2008-06-19,65.720001
2008-06-20,63.860001000000004
2008-06-23,63.560001
2008-06-24,60.950001
2008-06-25,62.18
2008-06-26,58.919998
2008-06-27,51.049999
2008-06-30,53.860001000000004
2008-07-01,52.450001
2008-07-02,55.009997999999996
2008-07-03,53.07
2008-07-07,53.189999
2008-07-08,40.189999
2008-07-09,37.709998999999996
2008-07-10,38.560001
2008-07-11,39.380001
2008-07-14,40.5
2008-07-15,38.5
2008-07-16,36.950001
2008-07-17,38.889998999999996
2008-07-18,38.509997999999996
2008-07-21,36.939999
2008-07-22,37.970001
2008-07-23,37.0
2008-07-24,34.75
2008-07-25,34.07
2008-07-28,34.689999
2008-07-29,33.330002
2008-07-30,35.23
2008-07-31,35.849998
2008-08-01,35.310001
2008-08-04,34.349998
2008-08-05,34.400002
2008-08-06,36.189999
2008-08-07,34.68
2008-08-08,36.91
2008-08-11,35.759997999999996
2008-08-12,34.889998999999996
2008-08-13,36.029999
2008-08-14,36.380001
2008-08-15,39.830002
2008-08-18,41.700001
2008-08-19,39.810001
2008-08-20,38.009997999999996
2008-08-21,38.740002000000004
2008-08-22,38.93
2008-08-25,37.950001
2008-08-26,36.98
2008-08-27,38.490002000000004
2008-08-28,39.57
2008-08-29,39.700001
2008-09-02,38.52
2008-09-03,38.93
2008-09-04,35.529999
2008-09-05,36.169998
2008-09-08,34.91
2008-09-09,32.470001
2008-09-10,33.950001
2008-09-11,34.25
2008-09-12,35.939999
2008-09-15,33.669998
2008-09-16,31.98
2008-09-17,27.92
2008-09-18,27.76
2008-09-19,30.120001000000002
2008-09-22,28.58
2008-09-23,28.780001000000002
2008-09-24,28.969998999999998
2008-09-25,30.9
2008-09-26,29.040001
2008-09-29,26.0
2008-09-30,26.639999
2008-10-01,25.83
2008-10-02,24.120001000000002
2008-10-03,22.57
2008-10-06,21.65
2008-10-07,20.809998999999998
2008-10-08,20.41
2008-10-09,20.450001
2008-10-10,21.030001000000002
2008-10-13,24.0
2008-10-14,21.33
2008-10-15,19.969998999999998
2008-10-16,19.889999
2008-10-17,20.690001000000002
2008-10-20,20.639999
2008-10-21,18.73
2008-10-22,20.059998999999998
2008-10-23,20.440001000000002
2008-10-24,22.129998999999998
2008-10-27,23.18
2008-10-28,27.059998999999998
2008-10-29,28.219998999999998
2008-10-30,31.17
2008-10-31,31.0
2008-11-03,31.809998999999998
2008-11-04,30.559998999999998
2008-11-05,27.51
2008-11-06,26.059998999999998
2008-11-07,26.66
2008-11-10,24.809998999999998
2008-11-11,23.639999
2008-11-12,22.42
2008-11-13,22.77
2008-11-14,20.0
2008-11-17,19.879998999999998
2008-11-18,20.51
2008-11-19,19.76
2008-11-20,19.610001
2008-11-21,18.940001000000002
2008-11-24,19.549999
2008-11-25,19.26
2008-11-26,18.99
2008-11-28,19.35
2008-12-01,17.879998999999998
2008-12-02,19.0
2008-12-03,21.85
2008-12-04,21.35
2008-12-05,23.299999
2008-12-08,23.17
2008-12-09,23.209999
2008-12-10,24.98
2008-12-11,23.67
2008-12-12,24.74
2008-12-15,23.73
2008-12-16,24.35
2008-12-17,24.459999
2008-12-18,24.280001000000002
2008-12-19,24.52
2008-12-22,22.41
2008-12-23,21.790001
2008-12-24,21.690001000000002
2008-12-26,22.32
2008-12-29,22.01
2008-12-30,23.32
2008-12-31,23.690001000000002
2009-01-02,23.74
2009-01-05,23.74
2009-01-06,24.58
2009-01-07,24.83
2009-01-08,26.33
2009-01-09,25.030001000000002
2009-01-12,23.75
2009-01-13,22.610001
2009-01-14,21.76
2009-01-15,22.34
2009-01-16,22.0
2009-01-20,20.280001000000002
2009-01-21,21.879998999999998
2009-01-22,21.200001
2009-01-23,21.620001000000002
2009-01-26,22.1
2009-01-27,21.469998999999998
2009-01-28,22.530001000000002
2009-01-29,21.6
2009-01-30,20.700001
2009-02-02,21.75
2009-02-03,22.51
2009-02-04,22.23
2009-02-05,24.370001000000002
2009-02-06,25.309998999999998
2009-02-09,26.120001000000002
2009-02-10,24.389999
2009-02-11,26.040001
2009-02-12,26.040001
2009-02-13,25.09
2009-02-17,23.879998999999998
2009-02-18,22.6
2009-02-19,22.309998999999998
2009-02-20,22.51
2009-02-23,21.450001
2009-02-24,22.93
2009-02-25,22.43
2009-02-26,21.5
2009-02-27,20.76
2009-03-02,20.73
2009-03-03,21.01
2009-03-04,21.09
2009-03-05,20.0
2009-03-06,19.889999
2009-03-09,19.950001
2009-03-10,22.280001000000002
2009-03-11,22.65
2009-03-12,22.67
2009-03-13,22.67
2009-03-16,22.51
2009-03-17,23.57
2009-03-18,25.25
2009-03-19,24.82
2009-03-20,23.040001
2009-03-23,25.200001
2009-03-24,24.639999
2009-03-25,24.16
2009-03-26,25.719998999999998
2009-03-27,24.26
2009-03-30,23.52
2009-03-31,23.620001000000002
2009-04-01,26.120001000000002
2009-04-02,27.620001000000002
2009-04-03,28.67
2009-04-06,27.879998999999998
2009-04-07,27.6
2009-04-08,30.09
2009-04-09,30.01
2009-04-13,31.530001000000002
2009-04-14,30.040001
2009-04-15,29.6
2009-04-16,30.190001000000002
2009-04-17,30.700001
2009-04-20,29.780001000000002
2009-04-21,30.219998999999998
2009-04-22,32.549999
2009-04-23,25.92
2009-04-24,26.0
2009-04-27,25.66
2009-04-28,25.85
2009-04-29,25.9
2009-04-30,26.08
2009-05-01,25.4
2009-05-04,26.66
2009-05-05,28.27
2009-05-06,28.620001000000002
2009-05-07,27.73
2009-05-08,27.700001
2009-05-11,28.27
2009-05-12,27.809998999999998
2009-05-13,26.76
2009-05-14,27.030001000000002
2009-05-15,27.0
2009-05-18,27.85
2009-05-19,28.48
2009-05-20,28.559998999999998
2009-05-21,27.540001
2009-05-22,28.5
2009-05-26,29.26
2009-05-27,29.950001
2009-05-28,30.07
2009-05-29,31.040001
2009-06-01,32.220001
2009-06-02,32.0
2009-06-03,30.940001000000002
2009-06-04,32.810001
2009-06-05,32.59
2009-06-08,31.870001000000002
2009-06-09,32.66
2009-06-10,32.220001
2009-06-11,32.130001
2009-06-12,31.610001
2009-06-15,30.799999
2009-06-16,29.43
2009-06-17,30.15
2009-06-18,29.91
2009-06-19,29.549999
2009-06-22,27.540001
2009-06-23,27.25
2009-06-24,28.18
2009-06-25,27.959999
2009-06-26,27.950001
2009-06-29,28.219998999999998
2009-06-30,27.27
2009-07-01,28.76
2009-07-02,28.24
2009-07-06,28.07
2009-07-07,26.76
2009-07-08,26.120001000000002
2009-07-09,26.969998999999998
2009-07-10,26.889999
2009-07-13,28.26
2009-07-14,28.6
2009-07-15,29.299999
2009-07-16,29.98
2009-07-17,30.809998999999998
2009-07-20,31.1
2009-07-21,30.969998999999998
2009-07-22,31.25
2009-07-23,32.77
2009-07-24,33.470001
2009-07-27,32.849998
2009-07-28,32.529999
2009-07-29,31.790001
2009-07-30,32.310001
2009-07-31,32.23
2009-08-03,33.130001
2009-08-04,33.200001
2009-08-05,33.060001
2009-08-06,32.709998999999996
2009-08-07,32.77
2009-08-10,32.0
2009-08-11,31.280001000000002
2009-08-12,31.59
2009-08-13,32.400002
2009-08-14,31.83
2009-08-17,30.120001000000002
2009-08-18,30.620001000000002
2009-08-19,30.5
2009-08-20,31.16
2009-08-21,31.700001
2009-08-24,31.6
2009-08-25,32.040001000000004
2009-08-26,33.200001
2009-08-27,34.98
2009-08-28,36.029999
2009-08-31,35.43
2009-09-01,33.75
2009-09-02,34.0
2009-09-03,35.119999
2009-09-04,36.310001
2009-09-08,37.32
2009-09-09,38.080002
2009-09-10,38.75
2009-09-11,39.240002000000004
2009-09-14,39.779999
2009-09-15,40.0
2009-09-16,40.66
2009-09-17,40.630001
2009-09-18,40.77
2009-09-21,40.16
2009-09-22,41.09
2009-09-23,40.040001000000004
2009-09-24,40.200001
2009-09-25,38.52
2009-09-28,39.759997999999996
2009-09-29,39.52
2009-09-30,40.169998
2009-10-01,37.75
2009-10-02,38.669998
2009-10-05,39.869999
2009-10-06,41.110001000000004
2009-10-07,41.84
2009-10-08,42.279999
2009-10-09,42.389998999999996
2009-10-12,43.77
2009-10-13,43.75
2009-10-14,45.049999
2009-10-15,45.57
2009-10-16,44.759997999999996
2009-10-19,44.900002
2009-10-20,44.639998999999996
2009-10-21,44.93
2009-10-22,44.779999
2009-10-23,44.369999
2009-10-26,43.650002
2009-10-27,41.869999
2009-10-28,39.560001
2009-10-29,40.990002000000004
2009-10-30,38.43
2009-11-02,38.450001
2009-11-03,39.119999
2009-11-04,39.759997999999996
2009-11-05,40.740002000000004
2009-11-06,40.07
2009-11-09,41.060001
2009-11-10,41.599998
2009-11-11,41.349998
2009-11-12,39.57
2009-11-13,41.130001
2009-11-16,42.57
2009-11-17,42.57
2009-11-18,42.98
2009-11-19,41.75
2009-11-20,40.959998999999996
2009-11-23,41.610001000000004
2009-11-24,42.110001000000004
2009-11-25,42.59
2009-11-27,41.299999
2009-11-30,41.98
2009-12-01,42.66
2009-12-02,42.080002
2009-12-03,42.189999
2009-12-04,44.599998
2009-12-07,44.540001000000004
2009-12-08,43.450001
2009-12-09,42.330002
2009-12-10,40.360001000000004
2009-12-11,41.84
2009-12-14,41.619999
2009-12-15,40.700001
2009-12-16,41.52
2009-12-17,40.950001
2009-12-18,42.099998
2009-12-21,42.560001
2009-12-22,42.299999
2009-12-23,43.18
2009-12-24,43.77
2009-12-28,42.900002
2009-12-29,42.860001000000004
2009-12-30,42.900002
2009-12-31,42.380001
2010-01-04,43.57
2010-01-05,45.25
2010-01-06,45.669998
2010-01-07,45.139998999999996
2010-01-08,45.25
2010-01-11,44.830002
2010-01-12,44.630001
2010-01-13,45.439999
2010-01-14,47.450001
2010-01-15,45.919998
2010-01-19,46.689999
2010-01-20,44.98
2010-01-21,43.939999
2010-01-22,41.580002
2010-01-25,42.0
2010-01-26,47.290001000000004
2010-01-27,46.66
2010-01-28,46.310001
2010-01-29,45.41
2010-02-01,45.580002
2010-02-02,45.639998999999996
2010-02-03,46.290001000000004
2010-02-04,44.009997999999996
2010-02-05,44.400002
2010-02-08,44.25
2010-02-09,45.669998
2010-02-10,45.43
2010-02-11,46.450001
2010-02-12,46.540001000000004
2010-02-16,47.110001000000004
2010-02-17,47.400002
2010-02-18,48.259997999999996
2010-02-19,48.5
2010-02-22,48.369999
2010-02-23,48.16
2010-02-24,48.799999
2010-02-25,49.080002
2010-02-26,49.509997999999996
2010-03-01,50.27
2010-03-02,50.970001
2010-03-03,50.75
2010-03-04,51.77
2010-03-05,53.939999
2010-03-08,54.23
2010-03-09,53.889998999999996
2010-03-10,54.279999
2010-03-11,54.029999
2010-03-12,53.68
2010-03-15,53.73
2010-03-16,54.029999
2010-03-17,53.470001
2010-03-18,52.849998
2010-03-19,52.98
2010-03-22,53.779999
2010-03-23,54.349998
2010-03-24,54.299999
2010-03-25,54.490002000000004
2010-03-26,53.529999
2010-03-29,53.209998999999996
2010-03-30,52.98
2010-03-31,53.299999
2010-04-01,52.470001
2010-04-05,53.91
2010-04-06,54.599998
2010-04-07,53.779999
2010-04-08,53.869999
2010-04-09,54.709998999999996
2010-04-12,57.25
2010-04-13,56.639998999999996
2010-04-14,56.650002
2010-04-15,56.43
2010-04-16,56.389998999999996
2010-04-19,55.560001
2010-04-20,56.52
2010-04-21,61.66
2010-04-22,61.48
2010-04-23,62.639998999999996
2010-04-26,63.549999
2010-04-27,61.77
2010-04-28,62.5
2010-04-29,62.5
2010-04-30,61.639998999999996
2010-05-03,62.689999
2010-05-04,60.560001
2010-05-05,60.75
2010-05-06,58.650002
2010-05-07,56.439999
2010-05-10,60.639998999999996
2010-05-11,60.869999
2010-05-12,62.84
2010-05-13,62.189999
2010-05-14,60.200001
2010-05-17,60.25
2010-05-18,59.779999
2010-05-19,58.82
2010-05-20,57.860001000000004
2010-05-21,60.34
2010-05-24,61.75
2010-05-25,61.27
2010-05-26,64.480003
2010-05-27,66.599998
2010-05-28,66.209999
2010-06-01,65.230003
2010-06-02,66.160004
2010-06-03,70.709999
2010-06-04,68.290001
2010-06-07,67.550003
2010-06-08,66.82
2010-06-09,66.559998
2010-06-10,68.910004
2010-06-11,69.800003
2010-06-14,69.900002
2010-06-15,71.68
2010-06-16,71.349998
2010-06-17,72.519997
2010-06-18,71.93
2010-06-21,70.870003
2010-06-22,69.0
2010-06-23,69.559998
2010-06-24,67.599998
2010-06-25,68.029999
2010-06-28,67.470001
2010-06-29,64.599998
2010-06-30,62.59
2010-07-01,63.68
2010-07-02,63.279999
2010-07-06,64.809998
2010-07-07,69.690002
2010-07-08,69.970001
2010-07-09,69.989998
2010-07-12,70.739998
2010-07-13,71.379997
2010-07-14,74.089996
2010-07-15,74.449997
2010-07-16,72.110001
2010-07-19,73.349998
2010-07-20,72.41999799999999
2010-07-21,73.160004
2010-07-22,75.660004
2010-07-23,78.550003
2010-07-26,77.870003
2010-07-27,78.489998
2010-07-28,76.540001
2010-07-29,76.660004
2010-07-30,77.529999
2010-08-02,79.290001
2010-08-03,79.25
2010-08-04,81.910004
2010-08-05,80.879997
2010-08-06,80.43
2010-08-09,81.160004
2010-08-10,80.120003
2010-08-11,76.93
2010-08-12,74.07
2010-08-13,76.379997
2010-08-16,77.160004
2010-08-17,78.07
2010-08-18,77.970001
2010-08-19,78.059998
2010-08-20,81.790001
2010-08-23,81.349998
2010-08-24,79.16999799999999
2010-08-25,77.720001
2010-08-26,78.150002
2010-08-27,79.269997
2010-08-30,78.360001
2010-08-31,78.41999799999999
2010-09-01,81.58000200000001
2010-09-02,82.75
2010-09-03,84.43
2010-09-07,82.93
2010-09-08,84.230003
2010-09-09,84.540001
2010-09-10,84.900002
2010-09-13,84.199997
2010-09-14,86.440002
2010-09-15,85.75
2010-09-16,84.760002
2010-09-17,84.809998
2010-09-20,87.43
2010-09-21,86.459999
2010-09-22,86.510002
2010-09-23,85.400002
2010-09-24,87.720001
2010-09-27,87.510002
2010-09-28,87.699997
2010-09-29,87.800003
2010-09-30,84.940002
2010-10-01,85.510002
2010-10-04,82.43
2010-10-05,85.220001
2010-10-06,77.559998
2010-10-07,77.389999
2010-10-08,79.190002
2010-10-11,75.400002
2010-10-12,77.91999799999999
2010-10-13,78.239998
2010-10-14,80.150002
2010-10-15,77.629997
2010-10-18,78.349998
2010-10-19,73.120003
2010-10-20,73.389999
2010-10-21,75.41999799999999
2010-10-22,75.900002
2010-10-25,77.239998
2010-10-26,75.41999799999999
2010-10-27,78.25
2010-10-28,76.57
2010-10-29,76.459999
2010-11-01,76.629997
2010-11-02,77.660004
2010-11-03,78.739998
2010-11-04,77.279999
2010-11-05,77.5
2010-11-08,80.339996
2010-11-09,80.800003
2010-11-10,83.150002
2010-11-11,83.269997
2010-11-12,80.989998
2010-11-15,78.739998
2010-11-16,76.620003
2010-11-17,75.510002
2010-11-18,78.949997
2010-11-19,80.900002
2010-11-22,82.139999
2010-11-23,79.089996
2010-11-24,81.610001
2010-11-26,81.120003
2010-11-29,81.370003
2010-11-30,81.519997
2010-12-01,83.959999
2010-12-02,84.83000200000001
2010-12-03,85.760002
2010-12-06,86.050003
2010-12-07,84.739998
2010-12-08,87.760002
2010-12-09,87.83000200000001
2010-12-10,88.800003
2010-12-13,89.58000200000001
2010-12-14,87.57
2010-12-15,86.120003
2010-12-16,88.010002
2010-12-17,88.699997
2010-12-20,88.690002
2010-12-21,89.120003
2010-12-22,88.379997
2010-12-23,88.949997
2010-12-27,91.019997
2010-12-28,90.160004
2010-12-29,89.800003
2010-12-30,89.75
2010-12-31,88.910004
2011-01-03,92.970001
2011-01-04,93.16999799999999
2011-01-05,94.410004
2011-01-06,94.540001
2011-01-07,94.790001
2011-01-10,95.699997
2011-01-11,95.690002
2011-01-12,95.160004
2011-01-13,95.5
2011-01-14,97.0
2011-01-18,96.790001
2011-01-19,92.860001
2011-01-20,89.309998
2011-01-21,90.660004
2011-01-24,87.730003
2011-01-25,84.279999
2011-01-26,85.559998
2011-01-27,86.339996
2011-01-28,85.790001
2011-01-31,85.519997
2011-02-01,86.709999
2011-02-02,88.82
2011-02-03,88.529999
2011-02-04,88.5
2011-02-07,88.660004
2011-02-08,88.0
2011-02-09,88.589996
2011-02-10,89.800003
2011-02-11,89.059998
2011-02-14,90.870003
2011-02-15,88.870003
2011-02-16,90.760002
2011-02-17,89.849998
2011-02-18,88.739998
2011-02-22,84.529999
2011-02-23,82.720001
2011-02-24,84.620003
2011-02-25,85.589996
2011-02-28,83.650002
2011-03-01,81.66999799999999
2011-03-02,83.32
2011-03-03,85.199997
2011-03-04,85.199997
2011-03-07,82.300003
2011-03-08,82.629997
2011-03-09,84.300003
2011-03-10,82.279999
2011-03-11,83.019997
2011-03-14,80.470001
2011-03-15,78.75
2011-03-16,78.0
2011-03-17,77.019997
2011-03-18,74.809998
2011-03-21,76.449997
2011-03-22,76.75
2011-03-23,76.739998
2011-03-24,81.43
2011-03-25,81.040001
2011-03-28,78.839996
2011-03-29,80.18
2011-03-30,82.480003
2011-03-31,81.540001
2011-04-01,81.25
2011-04-04,78.889999
2011-04-05,78.540001
2011-04-06,79.08000200000001
2011-04-07,80.58000200000001
2011-04-08,82.769997
2011-04-11,82.900002
2011-04-12,84.910004
2011-04-13,87.290001
2011-04-14,86.349998
2011-04-15,85.989998
2011-04-18,86.5
2011-04-19,85.970001
2011-04-20,97.900002
2011-04-21,96.809998
2011-04-25,97.849998
2011-04-26,95.260002
2011-04-27,95.66999799999999
2011-04-28,95.769997
2011-04-29,95.43
2011-05-02,93.309998
2011-05-03,91.480003
2011-05-04,91.809998
2011-05-05,91.639999
2011-05-06,92.980003
2011-05-09,93.470001
2011-05-10,93.089996
2011-05-11,92.639999
2011-05-12,94.910004
2011-05-13,93.940002
2011-05-16,89.449997
2011-05-17,90.760002
2011-05-18,92.83000200000001
2011-05-19,93.889999
2011-05-20,95.57
2011-05-23,93.849998
2011-05-24,94.650002
2011-05-25,96.959999
2011-05-26,97.870003
2011-05-27,97.300003
2011-05-31,97.32
2011-06-01,95.91999799999999
2011-06-02,97.709999
2011-06-03,94.989998
2011-06-06,93.150002
2011-06-07,94.139999
2011-06-08,92.309998
2011-06-09,94.599998
2011-06-10,93.459999
2011-06-13,92.82
2011-06-14,94.910004
2011-06-15,91.309998
2011-06-16,90.459999
2011-06-17,90.790001
2011-06-20,91.050003
2011-06-21,94.519997
2011-06-22,94.269997
2011-06-23,95.959999
2011-06-24,94.239998
2011-06-27,97.599998
2011-06-28,97.18
2011-06-29,96.82
2011-06-30,100.230003
2011-07-01,99.900002
2011-07-05,101.269997
2011-07-06,103.93
2011-07-07,102.980003
2011-07-08,105.0
2011-07-11,102.129997
2011-07-12,100.400002
2011-07-13,100.279999
2011-07-14,100.550003
2011-07-15,102.66999799999999
2011-07-18,100.779999
2011-07-19,106.019997
2011-07-20,105.910004
2011-07-21,104.900002
2011-07-22,106.720001
2011-07-25,107.75
2011-07-26,106.110001
2011-07-27,100.910004
2011-07-28,101.5
2011-07-29,100.339996
2011-08-01,99.949997
2011-08-02,95.07
2011-08-03,97.0
2011-08-04,88.879997
2011-08-05,87.279999
2011-08-08,83.959999
2011-08-09,88.16999799999999
2011-08-10,85.309998
2011-08-11,90.25
2011-08-12,90.660004
2011-08-15,94.68
2011-08-16,92.32
2011-08-17,88.18
2011-08-18,79.16999799999999
2011-08-19,76.760002
2011-08-22,77.83000200000001
2011-08-23,82.0
2011-08-24,83.050003
2011-08-25,80.18
2011-08-26,84.769997
2011-08-29,88.5
2011-08-30,90.709999
2011-08-31,94.360001
2011-09-01,92.18
2011-09-02,88.08000200000001
2011-09-06,88.269997
2011-09-07,92.029999
2011-09-08,90.360001
2011-09-09,87.989998
2011-09-12,89.910004
2011-09-13,90.910004
2011-09-14,93.480003
2011-09-15,94.699997
2011-09-16,93.589996
2011-09-19,91.800003
2011-09-20,88.809998
2011-09-21,88.139999
2011-09-22,83.0
2011-09-23,85.599998
2011-09-26,88.120003
2011-09-27,86.470001
2011-09-28,84.220001
2011-09-29,83.059998
2011-09-30,80.379997
2011-10-03,78.889999
2011-10-04,81.550003
2011-10-05,85.43
2011-10-06,89.160004
2011-10-07,87.66999799999999
2011-10-10,89.650002
2011-10-11,90.279999
2011-10-12,89.379997
2011-10-13,90.610001
2011-10-14,93.08000200000001
2011-10-17,89.519997
2011-10-18,96.860001
2011-10-19,93.800003
2011-10-20,95.190002
2011-10-21,95.82
2011-10-24,97.690002
2011-10-25,95.699997
2011-10-26,96.730003
2011-10-27,99.400002
2011-10-28,100.08000200000001
2011-10-31,97.75
2011-11-01,96.07
2011-11-02,97.190002
2011-11-03,100.190002
2011-11-04,100.32
2011-11-07,99.589996
2011-11-08,100.769997
2011-11-09,96.910004
2011-11-10,97.190002
2011-11-11,100.66999799999999
2011-11-14,102.589996
2011-11-15,103.25
2011-11-16,101.110001
2011-11-17,97.839996
2011-11-18,93.849998
2011-11-21,94.760002
2011-11-22,92.5
2011-11-23,90.760002
2011-11-25,89.370003
2011-11-28,93.989998
2011-11-29,92.059998
2011-11-30,96.68
2011-12-01,96.699997
2011-12-02,95.239998
2011-12-05,97.089996
2011-12-06,96.980003
2011-12-07,96.959999
2011-12-08,95.040001
2011-12-09,96.43
2011-12-12,94.059998
2011-12-13,90.949997
2011-12-14,87.720001
2011-12-15,85.129997
2011-12-16,85.82
2011-12-19,84.339996
2011-12-20,85.32
2011-12-21,76.849998
2011-12-22,81.160004
2011-12-23,83.66999799999999
2011-12-27,85.120003
2011-12-28,83.18
2011-12-29,84.370003
2011-12-30,83.190002
2012-01-03,82.269997
2012-01-04,81.66999799999999
2012-01-05,82.309998
2012-01-06,83.309998
2012-01-09,84.949997
2012-01-10,85.300003
2012-01-11,87.91999799999999
2012-01-12,87.879997
2012-01-13,85.459999
2012-01-17,84.0
2012-01-18,85.459999
2012-01-19,87.809998
2012-01-20,88.120003
2012-01-23,86.0
2012-01-24,92.660004
2012-01-25,92.150002
2012-01-26,91.93
2012-01-27,92.269997
2012-01-30,91.16999799999999
2012-01-31,91.269997
2012-02-01,93.129997
2012-02-02,93.769997
2012-02-03,95.58000200000001
2012-02-06,94.910004
2012-02-07,95.550003
2012-02-08,94.209999
2012-02-09,95.279999
2012-02-10,94.480003
2012-02-13,96.730003
2012-02-14,97.510002
2012-02-15,97.519997
2012-02-16,99.269997
2012-02-17,99.110001
2012-02-21,98.089996
2012-02-22,98.540001
2012-02-23,99.620003
2012-02-24,100.519997
2012-02-27,100.459999
2012-02-28,100.190002
2012-02-29,98.889999
2012-03-01,101.970001
2012-03-02,100.889999
2012-03-05,99.809998
2012-03-06,98.129997
2012-03-07,100.010002
2012-03-08,100.610001
2012-03-09,100.519997
