Date,FNB
1990-04-25,8.770189
1990-04-26,8.770189
1990-04-27,8.770189
1990-04-30,8.770189
1990-05-01,8.770189
1990-05-02,8.770189
1990-05-03,8.770189
1990-05-04,8.770189
1990-05-07,8.770189
1990-05-08,8.770189
1990-05-09,8.18551
1990-05-10,8.18551
1990-05-11,8.18551
1990-05-14,8.18551
1990-05-15,8.18551
1990-05-16,8.18551
1990-05-17,8.18551
1990-05-18,8.18551
1990-05-21,8.18551
1990-05-22,8.18551
1990-05-23,8.18551
1990-05-24,8.18551
1990-05-25,8.18551
1990-05-29,8.18551
1990-05-30,8.18551
1990-05-31,8.18551
1990-06-01,8.18551
1990-06-04,8.18551
1990-06-05,8.18551
1990-06-06,8.18551
1990-06-07,8.18551
1990-06-08,8.18551
1990-06-11,8.18551
1990-06-12,8.18551
1990-06-13,8.18551
1990-06-14,8.18551
1990-06-15,8.18551
1990-06-18,8.18551
1990-06-19,7.6008309999999994
1990-06-20,7.6008309999999994
1990-06-21,7.6008309999999994
1990-06-22,7.6008309999999994
1990-06-25,7.308491
1990-06-26,7.308491
1990-06-27,7.308491
1990-06-28,7.308491
1990-06-29,7.308491
1990-07-02,7.308491
1990-07-03,7.308491
1990-07-05,7.308491
1990-07-06,7.454661
1990-07-09,7.454661
1990-07-10,7.454661
1990-07-11,7.454661
1990-07-12,7.454661
1990-07-13,7.454661
1990-07-16,7.454661
1990-07-17,7.454661
1990-07-18,7.454661
1990-07-19,7.454661
1990-07-20,7.308491
1990-07-23,7.308491
1990-07-24,7.308491
1990-07-25,7.308491
1990-07-26,7.308491
1990-07-27,7.308491
1990-07-30,7.308491
1990-07-31,7.308491
1990-08-01,7.308491
1990-08-02,7.308491
1990-08-03,7.308491
1990-08-06,7.308491
1990-08-07,7.308491
1990-08-08,7.308491
1990-08-09,7.016151
1990-08-10,6.723812
1990-08-13,6.723812
1990-08-14,6.723812
1990-08-15,6.723812
1990-08-16,6.723812
1990-08-17,6.723812
1990-08-20,6.723812
1990-08-21,6.723812
1990-08-22,6.723812
1990-08-23,6.577642
1990-08-24,6.577642
1990-08-27,6.577642
1990-08-28,6.577642
1990-08-29,6.577642
1990-08-30,6.431472
1990-08-31,6.431472
1990-09-04,6.431472
1990-09-05,6.431472
1990-09-06,6.431472
1990-09-07,6.431472
1990-09-10,6.431472
1990-09-11,6.431472
1990-09-12,6.431472
1990-09-13,6.431472
1990-09-14,6.431472
1990-09-17,6.431472
1990-09-18,6.431472
1990-09-19,6.431472
1990-09-20,6.431472
1990-09-21,6.431472
1990-09-24,6.431472
1990-09-25,6.431472
1990-09-26,6.431472
1990-09-27,6.431472
1990-09-28,6.431472
1990-10-01,6.431472
1990-10-02,6.504557
1990-10-03,6.504557
1990-10-04,6.504557
1990-10-05,6.577642
1990-10-08,6.577642
1990-10-09,6.723812
1990-10-10,6.723812
1990-10-11,6.723812
1990-10-12,6.796897
1990-10-15,6.796897
1990-10-16,6.796897
1990-10-17,6.796897
1990-10-18,6.796897
1990-10-19,6.796897
1990-10-22,6.796897
1990-10-23,7.016151
1990-10-24,7.016151
1990-10-25,7.016151
1990-10-26,7.016151
1990-10-29,7.016151
1990-10-30,7.016151
1990-10-31,7.016151
1990-11-01,7.016151
1990-11-02,7.016151
1990-11-05,7.016151
1990-11-06,7.016151
1990-11-07,7.016151
1990-11-08,7.016151
1990-11-09,7.016151
1990-11-12,7.016151
1990-11-13,7.016151
1990-11-14,7.016151
1990-11-15,7.016151
1990-11-16,7.016151
1990-11-19,7.016151
1990-11-20,7.016151
1990-11-21,7.016151
1990-11-23,7.016151
1990-11-26,7.016151
1990-11-27,7.016151
1990-11-28,7.016151
1990-11-29,6.869982
1990-11-30,7.016151
1990-12-03,7.016151
1990-12-04,7.016151
1990-12-05,7.089236
1990-12-06,7.089236
1990-12-07,7.089236
1990-12-10,7.089236
1990-12-11,7.089236
1990-12-12,7.089236
1990-12-13,7.089236
1990-12-14,7.162321
1990-12-17,7.162321
1990-12-18,7.162321
1990-12-19,7.162321
1990-12-20,7.016151
1990-12-21,7.016151
1990-12-24,7.016151
1990-12-26,7.016151
1990-12-27,7.016151
1990-12-28,7.016151
1990-12-31,6.431472
1991-01-02,6.431472
1991-01-03,6.431472
1991-01-04,6.431472
1991-01-07,6.139132
1991-01-08,6.139132
1991-01-09,5.846793
1991-01-10,5.846793
1991-01-11,6.139132
1991-01-14,5.846793
1991-01-15,5.992963
1991-01-16,5.992963
1991-01-17,5.992963
1991-01-18,5.992963
1991-01-21,5.992963
1991-01-22,5.992963
1991-01-23,5.992963
1991-01-24,5.992963
1991-01-25,5.992963
1991-01-28,5.992963
1991-01-29,5.992963
1991-01-30,5.992963
1991-01-31,5.992963
1991-02-01,5.992963
1991-02-04,5.992963
1991-02-05,5.992963
1991-02-06,5.992963
1991-02-07,5.992963
1991-02-08,5.992963
1991-02-11,5.992963
1991-02-12,5.992963
1991-02-13,5.992963
1991-02-14,5.992963
1991-02-15,5.992963
1991-02-19,5.992963
1991-02-20,5.992963
1991-02-21,5.992963
1991-02-22,5.992963
1991-02-25,5.992963
1991-02-26,5.992963
1991-02-27,5.992963
1991-02-28,6.577642
1991-03-01,6.577642
1991-03-04,6.431472
