Date,FLIR
1998-02-20,2.375
1998-02-23,2.40625
1998-02-24,2.429688
1998-02-25,2.390625
1998-02-26,2.453125
1998-02-27,2.40625
1998-03-02,2.40625
1998-03-03,2.421875
1998-03-04,2.40625
1998-03-05,2.40625
1998-03-06,2.398438
1998-03-09,2.40625
1998-03-10,2.5625
1998-03-11,2.515625
1998-03-12,2.5
1998-03-13,2.515625
1998-03-16,2.5
1998-03-17,2.5625
1998-03-18,2.53125
1998-03-19,2.53125
1998-03-20,2.5
1998-03-23,2.484375
1998-03-24,2.492188
1998-03-25,2.46875
1998-03-26,2.5
1998-03-27,2.515625
1998-03-30,2.53125
1998-03-31,2.53125
1998-04-01,2.5
1998-04-02,2.539063
1998-04-03,2.507813
1998-04-06,2.546875
1998-04-07,2.523438
1998-04-08,2.53125
1998-04-09,2.53125
1998-04-13,2.515625
1998-04-14,2.5
1998-04-15,2.5
1998-04-16,2.492188
1998-04-17,2.5
1998-04-20,2.554688
1998-04-21,2.5625
1998-04-22,2.6875
1998-04-23,2.640625
1998-04-24,2.59375
1998-04-27,2.53125
1998-04-28,2.5625
1998-04-29,2.5625
1998-04-30,2.578125
1998-05-01,2.585938
1998-05-04,2.671875
1998-05-05,2.609375
1998-05-06,2.609375
1998-05-07,2.546875
1998-05-08,2.53125
1998-05-11,2.53125
1998-05-12,2.53125
1998-05-13,2.53125
1998-05-14,2.515625
1998-05-15,2.53125
1998-05-18,2.53125
1998-05-19,2.507813
1998-05-20,2.523438
1998-05-21,2.507813
1998-05-22,2.53125
1998-05-26,2.507813
1998-05-27,2.429688
1998-05-28,2.449219
1998-05-29,2.34375
1998-06-01,2.421875
1998-06-02,2.4375
1998-06-03,2.40625
1998-06-04,2.421875
1998-06-05,2.40625
1998-06-08,2.375
1998-06-09,2.382813
1998-06-10,2.40625
1998-06-11,2.382813
1998-06-12,2.359375
1998-06-15,2.349609
1998-06-16,2.34375
1998-06-17,2.359375
1998-06-18,2.3125
1998-06-19,2.242188
1998-06-22,2.25
1998-06-23,2.203125
1998-06-24,2.234375
1998-06-25,2.265625
1998-06-26,2.328125
1998-06-29,2.15625
1998-06-30,2.15625
1998-07-01,2.15625
1998-07-02,2.15625
1998-07-06,2.09375
1998-07-07,2.085938
1998-07-08,2.09375
1998-07-09,2.203125
1998-07-10,2.1875
1998-07-13,2.171875
1998-07-14,2.171875
1998-07-15,2.171875
1998-07-16,2.179688
1998-07-17,2.1875
1998-07-20,2.210938
1998-07-21,2.21875
1998-07-22,2.203125
1998-07-23,2.15625
1998-07-24,2.15625
1998-07-27,2.140625
1998-07-28,2.109375
1998-07-29,2.091797
1998-07-30,2.109375
1998-07-31,2.09375
1998-08-03,2.101563
1998-08-04,1.890625
1998-08-05,1.921875
1998-08-06,1.890625
1998-08-07,1.890625
1998-08-10,1.921875
1998-08-11,1.90625
1998-08-12,1.90625
1998-08-13,1.875
1998-08-14,1.90625
1998-08-17,1.90625
1998-08-18,1.9375
1998-08-19,1.9375
1998-08-20,1.921875
1998-08-21,1.90625
1998-08-24,1.921875
1998-08-25,1.953125
1998-08-26,1.796875
1998-08-27,1.515625
1998-08-28,1.53125
1998-08-31,1.3125
1998-09-01,1.390625
1998-09-02,1.5
1998-09-03,1.609375
1998-09-04,1.59375
1998-09-08,1.695313
1998-09-09,1.671875
1998-09-10,1.671875
1998-09-11,1.734375
1998-09-14,1.71875
1998-09-15,1.78125
1998-09-16,1.6875
1998-09-17,1.6875
1998-09-18,1.75
1998-09-21,1.8125
1998-09-22,1.8125
1998-09-23,1.84375
1998-09-24,1.78125
1998-09-25,1.71875
1998-09-28,1.71875
1998-09-29,1.710938
1998-09-30,1.65625
1998-10-01,1.6015629999999998
1998-10-02,1.609375
1998-10-05,1.625
1998-10-06,1.484375
1998-10-07,1.359375
1998-10-08,1.4375
1998-10-09,1.46875
1998-10-12,1.625
1998-10-13,1.6875
1998-10-14,1.671875
1998-10-15,1.640625
1998-10-16,1.609375
1998-10-19,1.6425779999999999
1998-10-20,1.59375
1998-10-21,1.59375
1998-10-22,1.625
1998-10-23,1.625
1998-10-26,1.6875
1998-10-27,1.765625
1998-10-28,1.96875
1998-10-29,2.15625
1998-10-30,2.109375
1998-11-02,1.976563
1998-11-03,2.046875
1998-11-04,2.046875
1998-11-05,2.046875
1998-11-06,2.171875
1998-11-09,2.25
1998-11-10,2.3125
1998-11-11,2.359375
1998-11-12,2.484375
1998-11-13,2.4375
1998-11-16,2.429688
1998-11-17,2.484375
1998-11-18,2.5
1998-11-19,2.46875
1998-11-20,2.375
1998-11-23,2.40625
1998-11-24,2.421875
1998-11-25,2.4375
1998-11-27,2.40625
1998-11-30,2.40625
1998-12-01,2.375
1998-12-02,2.546875
1998-12-03,2.515625
1998-12-04,2.671875
1998-12-07,2.640625
1998-12-08,2.617188
1998-12-09,2.625
1998-12-10,2.65625
1998-12-11,2.65625
1998-12-14,2.65625
1998-12-15,2.6875
1998-12-16,2.640625
1998-12-17,2.695313
1998-12-18,2.703125
1998-12-21,2.703125
1998-12-22,2.671875
1998-12-23,2.6875
1998-12-24,2.6875
1998-12-28,2.6875
1998-12-29,2.75
1998-12-30,2.75
1998-12-31,2.90625
1999-01-04,2.859375
1999-01-05,2.890625
1999-01-06,2.84375
1999-01-07,2.835938
1999-01-08,2.9375
1999-01-11,2.953125
1999-01-12,2.890625
1999-01-13,2.875
1999-01-14,2.875
1999-01-15,2.890625
1999-01-19,2.875
1999-01-20,2.8125
1999-01-21,2.773438
1999-01-22,2.8125
1999-01-25,2.8125
1999-01-26,2.75
1999-01-27,2.796875
1999-01-28,2.765625
1999-01-29,2.734375
1999-02-01,2.734375
1999-02-02,2.6875
1999-02-03,2.65625
1999-02-04,2.71875
1999-02-05,2.515625
1999-02-08,2.5625
1999-02-09,2.578125
1999-02-10,2.578125
1999-02-11,2.578125
1999-02-12,2.609375
1999-02-16,2.59375
1999-02-17,2.5
1999-02-18,2.5
1999-02-19,2.515625
1999-02-22,2.5
1999-02-23,2.507813
1999-02-24,2.53125
1999-02-25,2.375
1999-02-26,2.296875
1999-03-01,2.375
1999-03-02,2.304688
1999-03-03,2.390625
1999-03-04,2.359375
1999-03-05,2.15625
1999-03-08,2.195313
1999-03-09,2.195313
1999-03-10,2.234375
1999-03-11,2.296875
1999-03-12,2.1875
1999-03-15,2.164063
1999-03-16,2.179688
1999-03-17,2.304688
1999-03-18,2.257813
1999-03-19,2.234375
1999-03-22,2.226563
1999-03-23,2.21875
1999-03-24,2.390625
1999-03-25,2.5
1999-03-26,2.484375
1999-03-29,2.445313
1999-03-30,2.3125
1999-03-31,2.265625
1999-04-01,2.28125
1999-04-05,2.265625
1999-04-06,2.304688
1999-04-07,2.351563
1999-04-08,2.328125
1999-04-09,2.3125
1999-04-12,2.296875
1999-04-13,2.296875
1999-04-14,2.304688
1999-04-15,2.265625
1999-04-16,2.265625
1999-04-19,2.15625
1999-04-20,2.148438
1999-04-21,2.015625
1999-04-22,1.5078129999999998
1999-04-23,1.5390629999999998
1999-04-26,1.9375
1999-04-27,1.984375
1999-04-28,1.851563
1999-04-29,1.671875
1999-04-30,1.71875
1999-05-03,1.65625
1999-05-04,1.6875
1999-05-05,1.695313
1999-05-06,1.664063
1999-05-07,1.65625
1999-05-10,1.703125
1999-05-11,1.765625
1999-05-12,1.6875
1999-05-13,1.6328129999999998
1999-05-14,1.625
1999-05-17,1.609375
1999-05-18,1.6015629999999998
1999-05-19,1.625
1999-05-20,1.679688
1999-05-21,1.671875
1999-05-24,1.664063
1999-05-25,1.625
1999-05-26,1.65625
1999-05-27,1.71875
1999-05-28,1.671875
1999-06-01,1.765625
1999-06-02,1.828125
1999-06-03,1.835938
1999-06-04,1.9375
1999-06-07,1.9375
1999-06-08,1.984375
1999-06-09,1.960938
1999-06-10,1.921875
1999-06-11,1.90625
1999-06-14,1.875
1999-06-15,1.890625
1999-06-16,1.828125
1999-06-17,1.890625
1999-06-18,1.890625
1999-06-21,1.890625
1999-06-22,1.859375
1999-06-23,1.859375
1999-06-24,1.828125
1999-06-25,1.796875
1999-06-28,1.84375
1999-06-29,1.882813
1999-06-30,1.890625
1999-07-01,1.875
1999-07-02,1.875
1999-07-06,1.875
1999-07-07,1.890625
1999-07-08,1.875
1999-07-09,1.875
1999-07-12,1.890625
1999-07-13,1.859375
1999-07-14,1.9375
1999-07-15,2.09375
1999-07-16,2.1875
1999-07-19,2.078125
1999-07-20,2.0625
1999-07-21,2.125
1999-07-22,2.125
1999-07-23,2.109375
1999-07-26,2.125
1999-07-27,2.234375
1999-07-28,2.195313
1999-07-29,2.1875
1999-07-30,2.203125
1999-08-02,2.125
1999-08-03,2.078125
1999-08-04,2.125
1999-08-05,2.09375
1999-08-06,2.140625
1999-08-09,2.140625
1999-08-10,2.140625
1999-08-11,2.125
1999-08-12,2.15625
1999-08-13,2.0625
1999-08-16,2.09375
1999-08-17,2.15625
1999-08-18,2.09375
1999-08-19,2.125
1999-08-20,2.117188
1999-08-23,2.078125
1999-08-24,2.109375
1999-08-25,2.0625
1999-08-26,2.0625
1999-08-27,2.0625
1999-08-30,2.0625
1999-08-31,2.0625
1999-09-01,2.078125
1999-09-02,2.023438
1999-09-03,2.0
1999-09-07,1.984375
1999-09-08,1.96875
1999-09-09,1.9375
1999-09-10,1.890625
1999-09-13,1.875
1999-09-14,1.78125
1999-09-15,1.734375
1999-09-16,1.71875
1999-09-17,1.625
1999-09-20,1.65625
1999-09-21,1.640625
1999-09-22,1.640625
1999-09-23,1.6171879999999998
1999-09-24,1.6328129999999998
1999-09-27,1.6875
1999-09-28,1.6875
1999-09-29,1.640625
1999-09-30,1.6171879999999998
1999-10-01,1.578125
1999-10-04,1.5625
1999-10-05,1.46875
1999-10-06,1.578125
1999-10-07,1.65625
1999-10-08,1.65625
1999-10-11,1.65625
1999-10-12,1.546875
1999-10-13,1.484375
1999-10-14,1.5625
1999-10-15,1.4375
1999-10-18,1.46875
1999-10-19,1.4375
1999-10-20,1.421875
1999-10-21,1.40625
1999-10-22,1.4375
1999-10-25,1.4921879999999998
1999-10-26,1.875
1999-10-27,1.71875
1999-10-28,1.765625
1999-10-29,1.773438
1999-11-01,1.789063
1999-11-02,1.890625
1999-11-03,1.890625
1999-11-04,1.921875
1999-11-05,1.875
1999-11-08,1.8125
1999-11-09,1.789063
1999-11-10,1.789063
1999-11-11,1.859375
1999-11-12,1.921875
1999-11-15,1.96875
1999-11-16,1.96875
1999-11-17,2.054688
1999-11-18,1.984375
1999-11-19,2.015625
1999-11-22,2.09375
1999-11-23,2.0625
1999-11-24,2.0
1999-11-26,1.953125
1999-11-29,2.0
1999-11-30,1.90625
1999-12-01,2.0
1999-12-02,1.921875
1999-12-03,1.960938
1999-12-06,1.890625
1999-12-07,1.859375
1999-12-08,1.8125
1999-12-09,1.796875
1999-12-10,1.84375
1999-12-13,1.757813
1999-12-14,1.796875
1999-12-15,1.78125
1999-12-16,1.90625
1999-12-17,1.84375
1999-12-20,1.71875
1999-12-21,1.859375
1999-12-22,1.882813
1999-12-23,1.90625
1999-12-27,1.875
1999-12-28,1.859375
1999-12-29,2.125
1999-12-30,2.054688
1999-12-31,2.03125
2000-01-03,2.09375
2000-01-04,1.929688
2000-01-05,2.03125
2000-01-06,2.015625
2000-01-07,2.03125
2000-01-10,2.0625
2000-01-11,2.09375
2000-01-12,2.15625
2000-01-13,2.25
2000-01-14,2.226563
2000-01-18,2.234375
2000-01-19,2.304688
2000-01-20,2.25
2000-01-21,2.25
2000-01-24,2.25
2000-01-25,2.1875
2000-01-26,2.1875
2000-01-27,2.09375
2000-01-28,2.3125
2000-01-31,2.304688
2000-02-01,2.125
2000-02-02,2.25
2000-02-03,2.328125
2000-02-04,2.171875
2000-02-07,2.140625
2000-02-08,2.1875
2000-02-09,1.796875
2000-02-10,1.898438
2000-02-11,1.90625
2000-02-14,1.835938
2000-02-15,1.78125
2000-02-16,1.75
2000-02-17,1.734375
2000-02-18,1.804688
2000-02-22,1.84375
2000-02-23,1.828125
2000-02-24,1.96875
2000-02-25,1.921875
2000-02-28,1.890625
2000-02-29,1.984375
2000-03-01,2.21875
2000-03-02,2.1875
2000-03-03,2.140625
2000-03-06,1.25
2000-03-07,1.203125
2000-03-08,1.15625
2000-03-09,1.125
2000-03-10,1.2265629999999998
2000-03-13,1.25
2000-03-14,1.183594
2000-03-15,1.125
2000-03-16,1.15625
2000-03-17,1.171875
2000-03-20,1.125
2000-03-21,1.125
2000-03-22,1.1015629999999998
2000-03-23,1.1015629999999998
2000-03-24,1.136719
2000-03-27,1.109375
2000-03-28,1.125
2000-03-29,1.169922
2000-03-30,1.109375
2000-03-31,1.1484379999999998
2000-04-03,1.125
2000-04-04,1.0390629999999998
2000-04-05,1.0625
2000-04-06,1.046875
2000-04-07,1.0625
2000-04-10,1.0625
2000-04-11,1.078125
2000-04-12,1.078125
2000-04-13,1.0
2000-04-14,0.9238280000000001
2000-04-17,0.9375
2000-04-18,0.9375
2000-04-19,0.953125
2000-04-20,0.945313
2000-04-24,0.9375
2000-04-25,0.875
2000-04-26,0.9375
2000-04-27,0.921875
2000-04-28,0.921875
2000-05-01,1.046875
2000-05-02,1.140625
2000-05-03,1.1796879999999998
2000-05-04,1.1875
2000-05-05,1.1875
2000-05-08,1.1484379999999998
2000-05-09,1.25
2000-05-10,1.1875
2000-05-11,1.28125
2000-05-12,1.265625
2000-05-15,1.25
2000-05-16,1.15625
2000-05-17,1.171875
2000-05-18,1.15625
2000-05-19,1.234375
2000-05-22,1.09375
2000-05-23,1.1328129999999998
2000-05-24,1.152344
2000-05-25,0.984375
2000-05-26,1.0
2000-05-30,0.960938
2000-05-31,0.867188
2000-06-01,0.859375
2000-06-02,0.859375
2000-06-05,0.8125
2000-06-06,0.71875
2000-06-07,0.71875
2000-06-08,0.65625
2000-06-09,0.671875
2000-06-12,0.71875
2000-06-13,0.757813
2000-06-14,0.75
2000-06-15,0.757813
2000-06-16,0.765625
2000-06-19,0.78125
2000-06-20,0.78125
2000-06-21,0.78125
2000-06-22,0.796875
2000-06-23,0.75
2000-06-26,0.742188
2000-06-27,0.726563
2000-06-28,0.7460939999999999
2000-06-29,0.75
2000-06-30,0.8125
2000-07-03,0.867188
2000-07-05,0.945313
2000-07-06,0.929688
2000-07-07,1.015625
2000-07-10,1.0234379999999998
2000-07-11,1.0546879999999998
2000-07-12,1.140625
2000-07-13,1.0546879999999998
2000-07-14,1.0625
2000-07-17,1.078125
2000-07-18,1.0546879999999998
2000-07-19,1.109375
2000-07-20,0.945313
2000-07-21,0.976563
2000-07-24,1.03125
2000-07-25,1.0625
2000-07-26,1.03125
2000-07-27,0.96875
2000-07-28,0.984375
2000-07-31,0.96875
2000-08-01,0.96875
2000-08-02,0.984375
2000-08-03,0.96875
2000-08-04,0.96875
2000-08-07,0.890625
2000-08-08,0.9375
2000-08-09,0.890625
2000-08-10,0.890625
2000-08-11,0.875
2000-08-14,0.9375
2000-08-15,0.84375
2000-08-16,0.875
2000-08-17,0.875
2000-08-18,0.875
2000-08-21,0.929688
2000-08-22,0.859375
2000-08-23,0.867188
2000-08-24,0.882813
2000-08-25,0.875
2000-08-28,0.859375
2000-08-29,0.8125
2000-08-30,0.6875
2000-08-31,0.695313
2000-09-01,0.804688
2000-09-05,0.859375
2000-09-06,0.804688
2000-09-07,0.71875
2000-09-08,0.742188
2000-09-11,0.710938
2000-09-12,0.757813
2000-09-13,0.757813
2000-09-14,0.757813
2000-09-15,0.75
2000-09-18,0.859375
2000-09-19,0.820313
2000-09-20,0.765625
2000-09-21,0.7695310000000001
2000-09-22,0.78125
2000-09-25,0.796875
2000-09-26,0.796875
2000-09-27,0.78125
2000-09-28,0.75
2000-09-29,0.75
2000-10-02,0.757813
2000-10-03,0.773438
2000-10-04,0.804688
2000-10-05,0.789063
2000-10-06,0.75
2000-10-09,0.75
2000-10-10,0.75
2000-10-11,0.742188
2000-10-12,0.6875
2000-10-13,0.765625
2000-10-16,0.8125
2000-10-17,0.757813
2000-10-18,0.695313
2000-10-19,0.726563
2000-10-20,0.75
2000-10-23,0.8125
2000-10-24,0.78125
2000-10-25,0.789063
2000-10-26,0.6875
2000-10-27,0.773438
2000-10-30,0.734375
2000-10-31,0.75
2000-11-01,0.75
2000-11-02,0.742188
2000-11-03,0.71875
2000-11-06,0.703125
2000-11-07,0.671875
2000-11-08,0.695313
2000-11-09,0.6757810000000001
2000-11-10,0.640625
2000-11-13,0.59375
2000-11-14,0.609375
2000-11-15,0.5117189999999999
2000-11-16,0.53125
2000-11-17,0.507813
2000-11-20,0.523438
2000-11-21,0.5625
2000-11-22,0.539063
2000-11-24,0.515625
2000-11-27,0.53125
2000-11-28,0.5
2000-11-29,0.445313
2000-11-30,0.449219
2000-12-01,0.445313
2000-12-04,0.4375
2000-12-05,0.414063
2000-12-06,0.429688
2000-12-07,0.476563
2000-12-08,0.4375
2000-12-11,0.46875
2000-12-12,0.4375
2000-12-13,0.40625
2000-12-14,0.421875
2000-12-15,0.421875
2000-12-18,0.382813
2000-12-19,0.390625
2000-12-20,0.40625
2000-12-21,0.429688
2000-12-22,0.421875
2000-12-26,0.46875
2000-12-27,0.578125
2000-12-28,0.617188
2000-12-29,0.695313
2001-01-02,0.640625
2001-01-03,0.640625
2001-01-04,0.59375
2001-01-05,0.601563
2001-01-08,0.601563
2001-01-09,0.6132810000000001
2001-01-10,0.601563
2001-01-11,0.632813
2001-01-12,0.632813
2001-01-16,0.617188
2001-01-17,0.601563
2001-01-18,0.5625
2001-01-19,0.609375
2001-01-22,0.6054689999999999
2001-01-23,0.578125
2001-01-24,0.5507810000000001
2001-01-25,0.5625
2001-01-26,0.609375
2001-01-29,0.6367189999999999
2001-01-30,0.65625
2001-01-31,0.625
2001-02-01,0.640625
2001-02-02,0.625
2001-02-05,0.640625
2001-02-06,0.632813
2001-02-07,0.632813
2001-02-08,0.617188
2001-02-09,0.632813
2001-02-12,0.6289060000000001
2001-02-13,0.6347659999999999
2001-02-14,0.71875
2001-02-15,0.78125
2001-02-16,0.796875
2001-02-20,0.84375
2001-02-21,0.9375
2001-02-22,0.9375
2001-02-23,1.0625
2001-02-26,0.929688
2001-02-27,0.84375
2001-02-28,0.875
2001-03-01,0.828125
2001-03-02,1.1015629999999998
2001-03-05,1.097656
2001-03-06,1.078125
2001-03-07,1.121094
2001-03-08,1.09375
2001-03-09,1.0390629999999998
2001-03-12,1.0
2001-03-13,0.953125
2001-03-14,0.929688
2001-03-15,0.953125
2001-03-16,1.0
2001-03-19,1.0
2001-03-20,1.0625
2001-03-21,1.0625
2001-03-22,1.015625
2001-03-23,1.003906
2001-03-26,1.0234379999999998
2001-03-27,1.0546879999999998
2001-03-28,0.984375
2001-03-29,1.015625
2001-03-30,1.019531
2001-04-02,1.0078129999999998
2001-04-03,1.1015629999999998
2001-04-04,1.2265629999999998
2001-04-05,1.2578129999999998
2001-04-06,1.230469
2001-04-09,1.21375
2001-04-10,1.2375
2001-04-11,1.2425
2001-04-12,1.23125
2001-04-16,1.34375
2001-04-17,1.34125
2001-04-18,1.3125
2001-04-19,1.30625
2001-04-20,1.31875
2001-04-23,1.44375
2001-04-24,1.4875
2001-04-25,1.575
2001-04-26,1.71875
2001-04-27,1.71625
2001-04-30,1.76125
2001-05-01,1.75
2001-05-02,1.88875
2001-05-03,1.8625
2001-05-04,1.825
2001-05-07,1.87375
2001-05-08,1.8725
2001-05-09,1.7625
2001-05-10,1.79375
2001-05-11,1.8
2001-05-14,2.03125
2001-05-15,2.06
2001-05-16,2.125
2001-05-17,2.2375
2001-05-18,2.2425
2001-05-21,2.3125
2001-05-22,2.125
2001-05-23,2.17875
2001-05-24,2.1625
2001-05-25,2.15875
2001-05-29,2.07875
2001-05-30,1.99625
2001-05-31,2.00625
2001-06-01,2.18125
2001-06-04,2.23125
2001-06-05,2.4375
2001-06-06,2.38125
2001-06-07,2.275
2001-06-08,2.2625
2001-06-11,2.1525
2001-06-12,2.1875
2001-06-13,2.1625
2001-06-14,2.225
2001-06-15,1.99875
2001-06-18,2.12625
2001-06-19,2.01875
2001-06-20,2.185
2001-06-21,2.1875
2001-06-22,2.2725
2001-06-25,2.3125
2001-06-26,2.315
2001-06-27,2.35
2001-06-28,2.63125
2001-06-29,3.12875
2001-07-02,2.88375
2001-07-03,2.8375
2001-07-05,2.95
2001-07-06,3.0
2001-07-09,3.08875
2001-07-10,2.68125
2001-07-11,2.975
2001-07-12,3.12625
2001-07-13,3.125
2001-07-16,3.13125
2001-07-17,3.14375
2001-07-18,3.13125
2001-07-19,3.15625
2001-07-20,3.13125
2001-07-23,3.2375
2001-07-24,3.64
2001-07-25,3.61875
2001-07-26,3.59
2001-07-27,3.68125
2001-07-30,3.8125
2001-07-31,3.76125
2001-08-01,3.75
2001-08-02,3.78625
2001-08-03,3.74375
2001-08-06,3.80875
2001-08-07,3.81875
2001-08-08,4.00625
2001-08-09,4.14125
2001-08-10,4.27125
2001-08-13,4.26125
2001-08-14,4.01375
2001-08-15,4.125
2001-08-16,4.13625
2001-08-17,3.6875
2001-08-20,3.6
2001-08-21,3.6075
2001-08-22,3.54375
2001-08-23,3.65
2001-08-24,3.525
2001-08-27,3.51875
2001-08-28,3.51875
2001-08-29,3.495
2001-08-30,3.485
2001-08-31,3.525
2001-09-04,3.68875
2001-09-05,3.64375
2001-09-06,3.56375
2001-09-07,3.5175
2001-09-10,3.6125
2001-09-17,4.36125
2001-09-18,4.33125
2001-09-19,4.1375
2001-09-20,4.06875
2001-09-21,4.15
2001-09-24,4.78125
2001-09-25,4.875
2001-09-26,5.03125
2001-09-27,4.8125
2001-09-28,5.12875
2001-10-01,4.93375
2001-10-02,4.8
2001-10-03,5.24875
2001-10-04,5.045
2001-10-05,4.95625
2001-10-08,5.5625
2001-10-09,5.4
2001-10-10,5.5375
2001-10-11,5.51625
2001-10-12,5.41625
2001-10-15,5.6525
2001-10-16,5.8
2001-10-17,5.24625
2001-10-18,5.21625
2001-10-19,5.24
2001-10-22,5.225
2001-10-23,5.40875
2001-10-24,5.3275
2001-10-25,5.79
2001-10-26,5.65875
2001-10-29,5.25625
2001-10-30,5.525
2001-10-31,5.79
2001-11-01,5.66875
2001-11-02,5.72625
2001-11-05,5.635
2001-11-06,5.71875
2001-11-07,5.9
2001-11-08,5.78
2001-11-09,5.73
2001-11-12,5.62
2001-11-13,5.65625
2001-11-14,5.625
2001-11-15,5.12375
2001-11-16,4.2925
2001-11-19,4.8825
2001-11-20,5.21
2001-11-21,5.03625
2001-11-23,5.0625
2001-11-26,5.18125
2001-11-27,5.31375
2001-11-28,5.23625
2001-11-29,5.24875
2001-11-30,5.01875
2001-12-03,5.27875
2001-12-04,5.60625
2001-12-05,5.915
2001-12-06,5.6375
2001-12-07,5.75
2001-12-10,5.75
2001-12-11,5.6425
2001-12-12,5.4125
2001-12-13,5.38375
2001-12-14,5.5
2001-12-17,5.65625
2001-12-18,5.80125
2001-12-19,5.275
2001-12-20,4.855
2001-12-21,4.875
2001-12-24,4.925
2001-12-26,4.74
2001-12-27,4.625
2001-12-28,4.8475
2001-12-31,4.74
2002-01-02,4.7375
2002-01-03,5.1425
2002-01-04,5.14375
2002-01-07,5.31125
2002-01-08,5.33625
2002-01-09,5.205
2002-01-10,5.0625
2002-01-11,4.99875
2002-01-14,5.18375
2002-01-15,5.125
2002-01-16,5.03125
2002-01-17,5.0275
2002-01-18,4.925
2002-01-22,4.7975
2002-01-23,4.87125
2002-01-24,4.9875
2002-01-25,5.03125
2002-01-28,5.365
2002-01-29,5.25
2002-01-30,5.42
2002-01-31,5.7075
2002-02-01,5.84
2002-02-04,5.48375
2002-02-05,5.55625
2002-02-06,5.52125
2002-02-07,5.49625
2002-02-08,5.675
2002-02-11,6.05625
2002-02-12,5.8625
2002-02-13,6.025
2002-02-14,6.07875
2002-02-15,5.93125
2002-02-19,5.955
2002-02-20,6.39875
2002-02-21,6.53375
2002-02-22,6.37375
2002-02-25,6.63375
2002-02-26,6.9575
2002-02-27,7.045
2002-02-28,6.81625
2002-03-01,6.795
2002-03-04,7.33
2002-03-05,7.175
2002-03-06,7.17
2002-03-07,6.9925
2002-03-08,7.03125
2002-03-11,6.83625
2002-03-12,6.6875
2002-03-13,6.70625
2002-03-14,6.4375
2002-03-15,5.74625
2002-03-18,5.9775
2002-03-19,6.18125
2002-03-20,5.5625
2002-03-21,5.83125
2002-03-22,5.58625
2002-03-25,5.15625
2002-03-26,5.58
2002-03-27,5.6975
2002-03-28,5.96875
2002-04-01,6.14875
2002-04-02,6.0675
2002-04-03,6.14625
2002-04-04,5.84375
2002-04-05,5.975
2002-04-08,6.29375
2002-04-09,6.325
2002-04-10,6.39125
2002-04-11,6.27875
2002-04-12,6.1675
2002-04-15,6.125
2002-04-16,6.4475
2002-04-17,6.24125
2002-04-18,6.22875
2002-04-19,6.21625
2002-04-22,5.96875
2002-04-23,6.0325
2002-04-24,5.90625
2002-04-25,5.59375
2002-04-26,5.44625
2002-04-29,5.28625
2002-04-30,4.98375
2002-05-01,4.9075
2002-05-02,4.75
2002-05-03,4.95625
2002-05-06,5.03875
2002-05-07,4.9375
2002-05-08,5.19625
2002-05-09,5.2675
2002-05-10,5.64375
2002-05-13,5.79375
2002-05-14,5.90625
2002-05-15,5.76
2002-05-16,5.7525
2002-05-17,5.7525
2002-05-20,5.65625
2002-05-21,5.6825
2002-05-22,5.63125
2002-05-23,5.56875
2002-05-24,5.49875
2002-05-28,5.5625
2002-05-29,5.55625
2002-05-30,5.5025
2002-05-31,5.53125
2002-06-03,5.545
2002-06-04,5.3625
2002-06-05,5.25
2002-06-06,5.20125
2002-06-07,5.47
2002-06-10,5.54125
2002-06-11,5.35
2002-06-12,5.3425
2002-06-13,5.27375
2002-06-14,5.37625
2002-06-17,5.535
2002-06-18,5.48625
2002-06-19,5.58125
2002-06-20,5.50625
2002-06-21,5.35125
2002-06-24,5.0625
2002-06-25,5.0225
2002-06-26,4.98875
2002-06-27,5.025
2002-06-28,5.24625
2002-07-01,4.94125
2002-07-02,4.6275
2002-07-03,4.87875
2002-07-05,4.9875
2002-07-08,4.96375
2002-07-09,4.97125
2002-07-10,4.775
2002-07-11,4.8375
2002-07-12,4.76375
2002-07-15,4.93375
2002-07-16,5.14
2002-07-17,5.27
2002-07-18,5.205
2002-07-19,5.175
2002-07-22,5.02625
2002-07-23,4.9475
2002-07-24,5.115
2002-07-25,5.26875
2002-07-26,5.03125
2002-07-29,5.1875
2002-07-30,5.35
2002-07-31,5.1125
2002-08-01,5.04125
2002-08-02,4.86875
2002-08-05,4.87625
2002-08-06,5.035
2002-08-07,5.0975
2002-08-08,4.93625
2002-08-09,5.07375
2002-08-12,4.9975
2002-08-13,4.93875
2002-08-14,4.78125
2002-08-15,4.75625
2002-08-16,4.86875
2002-08-19,4.8525
2002-08-20,4.79
2002-08-21,4.95375
2002-08-22,5.0525
2002-08-23,5.0525
2002-08-26,5.2125
2002-08-27,5.1425
2002-08-28,5.0825
2002-08-29,4.8925
2002-08-30,4.74375
2002-09-03,4.5275
2002-09-04,4.67125
2002-09-05,4.5125
2002-09-06,4.7675
2002-09-09,4.805
2002-09-10,4.84875
2002-09-11,4.81375
2002-09-12,4.5875
2002-09-13,4.70375
2002-09-16,4.8775
2002-09-17,4.7625
2002-09-18,4.67375
2002-09-19,4.64875
2002-09-20,4.80625
2002-09-23,4.7675
2002-09-24,4.89375
2002-09-25,5.06375
2002-09-26,4.9975
2002-09-27,4.70625
2002-09-30,4.37375
2002-10-01,4.31875
2002-10-02,4.19
2002-10-03,4.175
2002-10-04,4.09125
2002-10-07,3.5275
2002-10-08,3.8375
2002-10-09,3.69625
2002-10-10,3.7825
2002-10-11,4.07875
