Date,MLHR
1980-12-15,1.3125
1980-12-16,1.322917
1980-12-17,1.3125
1980-12-18,1.322917
1980-12-19,1.333333
1980-12-22,1.385417
1980-12-23,1.416667
1980-12-24,1.4375
1980-12-26,1.479167
1980-12-29,1.479167
1980-12-30,1.520833
1980-12-31,1.53125
1981-01-02,1.520833
1981-01-05,1.53125
1981-01-06,1.510417
1981-01-07,1.458333
1981-01-08,1.34375
1981-01-09,1.3125
1981-01-12,1.322917
1981-01-13,1.322917
1981-01-14,1.34375
1981-01-15,1.354167
1981-01-16,1.364583
1981-01-19,1.364583
1981-01-20,1.354167
1981-01-21,1.364583
1981-01-22,1.364583
1981-01-23,1.364583
1981-01-26,1.34375
1981-01-27,1.34375
1981-01-28,1.333333
1981-01-29,1.3125
1981-01-30,1.3125
1981-02-02,1.229167
1981-02-03,1.229167
1981-02-04,1.21875
1981-02-05,1.177083
1981-02-06,1.229167
1981-02-09,1.21875
1981-02-10,1.21875
1981-02-11,1.208333
1981-02-12,1.208333
1981-02-13,1.197917
1981-02-17,1.1875
1981-02-18,1.1875
1981-02-19,1.197917
1981-02-20,1.208333
1981-02-23,1.208333
1981-02-24,1.208333
1981-02-25,1.208333
1981-02-26,1.21875
1981-02-27,1.270833
1981-03-02,1.25
1981-03-03,1.260417
1981-03-04,1.260417
1981-03-05,1.260417
1981-03-06,1.322917
1981-03-09,1.322917
1981-03-10,1.322917
1981-03-11,1.302083
1981-03-12,1.3125
1981-03-13,1.302083
1981-03-16,1.302083
1981-03-17,1.302083
1981-03-18,1.302083
1981-03-19,1.291667
1981-03-20,1.270833
1981-03-23,1.270833
1981-03-24,1.28125
1981-03-25,1.291667
1981-03-26,1.28125
1981-03-27,1.3125
1981-03-30,1.3125
1981-03-31,1.3125
1981-04-01,1.34375
1981-04-02,1.354167
1981-04-03,1.354167
1981-04-06,1.364583
1981-04-07,1.375
1981-04-08,1.322917
1981-04-09,1.3125
1981-04-10,1.333333
1981-04-13,1.333333
1981-04-14,1.333333
1981-04-15,1.333333
1981-04-16,1.322917
1981-04-20,1.34375
1981-04-21,1.40625
1981-04-22,1.427083
1981-04-23,1.46875
1981-04-24,1.46875
1981-04-27,1.46875
1981-04-28,1.458333
1981-04-29,1.458333
1981-04-30,1.4375
1981-05-01,1.4375
1981-05-04,1.416667
1981-05-05,1.416667
1981-05-06,1.416667
1981-05-07,1.427083
1981-05-08,1.427083
1981-05-11,1.40625
1981-05-12,1.395833
1981-05-13,1.40625
1981-05-14,1.40625
1981-05-15,1.40625
1981-05-18,1.40625
1981-05-19,1.40625
1981-05-20,1.40625
1981-05-21,1.40625
1981-05-22,1.40625
1981-05-26,1.416667
1981-05-27,1.447917
1981-05-28,1.458333
1981-05-29,1.46875
1981-06-01,1.520833
1981-06-02,1.53125
1981-06-03,1.510417
1981-06-04,1.541667
1981-06-05,1.59375
1981-06-08,1.625
1981-06-09,1.635417
1981-06-10,1.625
1981-06-11,1.604167
1981-06-12,1.59375
1981-06-15,1.604167
1981-06-16,1.614583
1981-06-17,1.614583
1981-06-18,1.635417
1981-06-19,1.645833
1981-06-22,1.645833
1981-06-23,1.645833
1981-06-24,1.645833
1981-06-25,1.614583
1981-06-26,1.604167
1981-06-29,1.604167
1981-06-30,1.572917
1981-07-01,1.5625
1981-07-02,1.541667
1981-07-06,1.520833
1981-07-07,1.520833
1981-07-08,1.510417
1981-07-09,1.510417
1981-07-10,1.520833
1981-07-13,1.510417
1981-07-14,1.5
1981-07-15,1.5
1981-07-16,1.5
1981-07-17,1.510417
1981-07-20,1.5
1981-07-21,1.510417
1981-07-22,1.510417
1981-07-23,1.510417
1981-07-24,1.520833
1981-07-27,1.53125
1981-07-28,1.59375
1981-07-29,1.572917
1981-07-30,1.572917
1981-07-31,1.572917
1981-08-03,1.572917
1981-08-04,1.572917
1981-08-05,1.572917
1981-08-06,1.572917
1981-08-07,1.5625
1981-08-10,1.5625
1981-08-11,1.572917
1981-08-12,1.604167
1981-08-13,1.604167
1981-08-14,1.604167
1981-08-17,1.59375
1981-08-18,1.583333
1981-08-19,1.583333
1981-08-20,1.583333
1981-08-21,1.583333
1981-08-24,1.5625
1981-08-25,1.489583
1981-08-26,1.479167
1981-08-27,1.46875
1981-08-28,1.46875
1981-08-31,1.458333
1981-09-01,1.447917
1981-09-02,1.4375
1981-09-03,1.427083
1981-09-04,1.40625
1981-09-08,1.28125
1981-09-09,1.291667
1981-09-10,1.354167
1981-09-11,1.40625
1981-09-14,1.395833
1981-09-15,1.395833
1981-09-16,1.395833
1981-09-17,1.385417
1981-09-18,1.395833
1981-09-21,1.364583
1981-09-22,1.364583
1981-09-23,1.354167
1981-09-24,1.364583
1981-09-25,1.34375
1981-09-28,1.354167
1981-09-29,1.385417
1981-09-30,1.375
1981-10-01,1.364583
1981-10-02,1.427083
1981-10-05,1.46875
1981-10-06,1.458333
1981-10-07,1.46875
1981-10-08,1.510417
1981-10-09,1.53125
1981-10-12,1.53125
1981-10-13,1.53125
1981-10-14,1.53125
1981-10-15,1.541667
1981-10-16,1.541667
1981-10-19,1.541667
1981-10-20,1.53125
1981-10-21,1.53125
1981-10-22,1.53125
1981-10-23,1.552083
1981-10-26,1.552083
1981-10-27,1.583333
1981-10-28,1.604167
1981-10-29,1.604167
1981-10-30,1.625
1981-11-02,1.666667
1981-11-03,1.6875
1981-11-04,1.666667
1981-11-05,1.604167
1981-11-06,1.479167
1981-11-09,1.5
1981-11-10,1.520833
1981-11-11,1.541667
1981-11-12,1.583333
1981-11-13,1.5625
1981-11-16,1.541667
1981-11-17,1.541667
1981-11-18,1.541667
1981-11-19,1.541667
1981-11-20,1.5625
1981-11-23,1.604167
1981-11-24,1.604167
1981-11-25,1.604167
1981-11-27,1.604167
1981-11-30,1.604167
1981-12-01,1.604167
1981-12-02,1.645833
1981-12-03,1.666667
1981-12-04,1.666667
1981-12-07,1.645833
1981-12-08,1.645833
1981-12-09,1.75
1981-12-10,1.729167
1981-12-11,1.729167
1981-12-14,1.6875
1981-12-15,1.6875
1981-12-16,1.6875
1981-12-17,1.6875
1981-12-18,1.6875
1981-12-21,1.708333
1981-12-22,1.791667
1981-12-23,1.791667
1981-12-24,1.791667
1981-12-28,1.8125
1981-12-29,1.833333
1981-12-30,1.875
1981-12-31,1.916667
1982-01-04,1.916667
1982-01-05,1.854167
1982-01-06,1.8125
1982-01-07,1.8125
1982-01-08,1.875
1982-01-11,1.875
1982-01-12,1.791667
1982-01-13,1.770833
1982-01-14,1.729167
1982-01-15,1.75
1982-01-18,1.729167
1982-01-19,1.6875
1982-01-20,1.6875
1982-01-21,1.729167
1982-01-22,1.75
1982-01-25,1.75
1982-01-26,1.75
1982-01-27,1.75
1982-01-28,1.854167
1982-01-29,1.895833
1982-02-01,1.854167
1982-02-02,1.854167
1982-02-03,1.895833
1982-02-04,1.916667
1982-02-05,1.979167
1982-02-08,1.958333
1982-02-09,1.9375
1982-02-10,1.875
1982-02-11,1.875
1982-02-12,1.875
1982-02-16,1.833333
1982-02-17,1.875
1982-02-18,1.854167
1982-02-19,1.833333
1982-02-22,1.791667
1982-02-23,1.770833
1982-02-24,1.770833
1982-02-25,1.770833
1982-02-26,1.791667
1982-03-01,1.8125
1982-03-02,1.833333
1982-03-03,1.770833
1982-03-04,1.645833
1982-03-05,1.520833
1982-03-08,1.541667
1982-03-09,1.625
1982-03-10,1.645833
1982-03-11,1.708333
1982-03-12,1.5625
1982-03-15,1.583333
1982-03-16,1.583333
1982-03-17,1.583333
1982-03-18,1.604167
1982-03-19,1.583333
1982-03-22,1.604167
1982-03-23,1.6875
1982-03-24,1.645833
1982-03-25,1.645833
1982-03-26,1.666667
1982-03-29,1.666667
1982-03-30,1.708333
1982-03-31,1.729167
1982-04-01,1.729167
1982-04-02,1.708333
1982-04-05,1.708333
1982-04-06,1.708333
1982-04-07,1.708333
1982-04-08,1.729167
1982-04-12,1.708333
1982-04-13,1.6875
1982-04-14,1.729167
1982-04-15,1.708333
1982-04-16,1.770833
1982-04-19,1.770833
1982-04-20,1.8125
1982-04-21,1.833333
1982-04-22,1.895833
1982-04-23,1.979167
1982-04-26,1.979167
1982-04-27,1.979167
1982-04-28,1.958333
1982-04-29,1.9375
1982-04-30,1.895833
1982-05-03,1.875
1982-05-04,1.895833
1982-05-05,1.895833
1982-05-06,1.895833
1982-05-07,1.895833
1982-05-10,1.875
1982-05-11,1.854167
1982-05-12,1.833333
1982-05-13,1.8125
1982-05-14,1.8125
1982-05-17,1.833333
1982-05-18,1.833333
1982-05-19,1.833333
1982-05-20,1.8125
1982-05-21,1.833333
1982-05-24,1.833333
1982-05-25,1.8125
1982-05-26,1.791667
1982-05-27,1.791667
1982-05-28,1.770833
1982-06-01,1.770833
1982-06-02,1.770833
1982-06-03,1.791667
1982-06-04,1.770833
1982-06-07,1.770833
1982-06-08,1.770833
1982-06-09,1.770833
1982-06-10,1.770833
1982-06-11,1.75
1982-06-14,1.708333
1982-06-15,1.6875
1982-06-16,1.708333
1982-06-17,1.708333
1982-06-18,1.708333
1982-06-21,1.708333
1982-06-22,1.75
1982-06-23,1.791667
1982-06-24,1.770833
1982-06-25,1.75
1982-06-28,1.75
1982-06-29,1.75
1982-06-30,1.770833
1982-07-01,1.75
1982-07-02,1.770833
1982-07-06,1.770833
1982-07-07,1.791667
1982-07-08,1.791667
1982-07-09,1.875
1982-07-12,1.791667
1982-07-13,1.8125
1982-07-14,1.8125
1982-07-15,1.833333
1982-07-16,1.8125
1982-07-19,1.770833
1982-07-20,1.791667
1982-07-21,1.791667
1982-07-22,1.791667
1982-07-23,1.729167
1982-07-26,1.729167
1982-07-27,1.666667
1982-07-28,1.583333
1982-07-29,1.604167
1982-07-30,1.625
1982-08-02,1.645833
1982-08-03,1.6875
1982-08-04,1.708333
1982-08-05,1.708333
1982-08-06,1.6875
1982-08-09,1.604167
1982-08-10,1.5625
1982-08-11,1.5625
1982-08-12,1.604167
1982-08-13,1.604167
1982-08-16,1.604167
1982-08-17,1.604167
1982-08-18,1.604167
1982-08-19,1.541667
1982-08-20,1.5625
1982-08-23,1.5625
1982-08-24,1.625
1982-08-25,1.645833
1982-08-26,1.75
1982-08-27,1.75
1982-08-30,1.666667
1982-08-31,1.625
1982-09-01,1.625
1982-09-02,1.604167
1982-09-03,1.625
1982-09-07,1.604167
1982-09-08,1.583333
1982-09-09,1.5625
1982-09-10,1.5625
1982-09-13,1.583333
1982-09-14,1.645833
1982-09-15,1.645833
1982-09-16,1.645833
1982-09-17,1.645833
1982-09-20,1.645833
1982-09-21,1.791667
1982-09-22,1.8125
1982-09-23,1.833333
1982-09-24,1.833333
1982-09-27,1.833333
1982-09-28,1.875
1982-09-29,1.833333
1982-09-30,1.833333
1982-10-01,1.833333
1982-10-04,1.770833
1982-10-05,1.625
1982-10-06,1.666667
1982-10-07,1.75
1982-10-08,1.770833
1982-10-11,1.833333
1982-10-12,1.9375
1982-10-13,2.0
1982-10-14,2.020833
1982-10-15,2.0
1982-10-18,2.020833
1982-10-19,2.020833
1982-10-20,2.041667
1982-10-21,2.083333
1982-10-22,2.125
1982-10-25,2.0
1982-10-26,1.958333
1982-10-27,2.104167
1982-10-28,2.104167
1982-10-29,2.208333
1982-11-01,2.125
1982-11-02,2.145833
1982-11-03,2.208333
1982-11-04,2.270833
1982-11-05,2.229167
1982-11-08,2.229167
1982-11-09,2.229167
1982-11-10,2.166667
1982-11-11,2.125
1982-11-12,2.166667
1982-11-15,2.145833
1982-11-16,2.125
1982-11-17,2.208333
1982-11-18,2.229167
1982-11-19,2.229167
1982-11-22,2.229167
1982-11-23,2.229167
1982-11-24,2.229167
1982-11-26,2.229167
1982-11-29,2.229167
1982-11-30,2.229167
1982-12-01,2.229167
1982-12-02,2.229167
1982-12-03,2.3125
1982-12-06,2.3125
1982-12-07,2.3125
1982-12-08,2.291667
1982-12-09,2.229167
1982-12-10,2.1875
1982-12-13,2.104167
1982-12-14,2.125
1982-12-15,2.020833
1982-12-16,2.0
1982-12-17,2.020833
1982-12-20,2.020833
1982-12-21,2.041667
1982-12-22,2.0625
1982-12-23,2.083333
1982-12-27,2.145833
1982-12-28,2.125
1982-12-29,2.125
1982-12-30,2.145833
1982-12-31,2.145833
1983-01-03,2.104167
1983-01-04,2.0625
1983-01-05,2.083333
1983-01-06,2.083333
1983-01-07,2.104167
1983-01-10,2.125
1983-01-11,2.125
1983-01-12,2.125
1983-01-13,2.125
1983-01-14,2.125
1983-01-17,2.104167
1983-01-18,2.083333
1983-01-19,2.104167
1983-01-20,2.083333
1983-01-21,2.083333
1983-01-24,2.0625
1983-01-25,2.0625
1983-01-26,2.0625
1983-01-27,2.0625
1983-01-28,2.0625
1983-01-31,2.0625
1983-02-01,2.083333
1983-02-02,2.083333
1983-02-03,2.125
1983-02-04,2.125
1983-02-07,2.166667
1983-02-08,2.25
1983-02-09,2.229167
1983-02-10,2.229167
1983-02-11,2.229167
1983-02-14,2.354167
1983-02-15,2.333333
1983-02-16,2.354167
1983-02-17,2.395833
1983-02-18,2.395833
1983-02-22,2.395833
1983-02-23,2.395833
1983-02-24,2.395833
1983-02-25,2.4375
1983-02-28,2.458333
1983-03-01,2.5
1983-03-02,2.520833
1983-03-03,2.604167
1983-03-04,2.645833
1983-03-07,2.5625
1983-03-08,2.479167
1983-03-09,2.458333
1983-03-10,2.5
1983-03-11,2.5
1983-03-14,2.458333
1983-03-15,2.4375
1983-03-16,2.4375
1983-03-17,2.375
1983-03-18,2.375
1983-03-21,2.375
1983-03-22,2.375
1983-03-23,2.354167
1983-03-24,2.354167
1983-03-25,2.375
1983-03-28,2.375
1983-03-29,2.375
1983-03-30,2.375
1983-03-31,2.333333
1983-04-04,2.291667
1983-04-05,2.270833
1983-04-06,2.145833
1983-04-07,2.3125
1983-04-08,2.270833
1983-04-11,2.270833
1983-04-12,2.270833
1983-04-13,2.270833
1983-04-14,2.291667
1983-04-15,2.375
1983-04-18,2.375
1983-04-19,2.375
1983-04-20,2.375
1983-04-21,2.375
1983-04-22,2.375
1983-04-25,2.375
1983-04-26,2.375
1983-04-27,2.416667
1983-04-28,2.479167
1983-04-29,2.479167
1983-05-02,2.479167
1983-05-03,2.479167
1983-05-04,2.5625
1983-05-05,2.6875
1983-05-06,2.875
1983-05-09,2.833333
1983-05-10,2.8125
1983-05-11,2.75
1983-05-12,2.75
1983-05-13,2.75
1983-05-16,2.75
1983-05-17,2.75
1983-05-18,2.791667
1983-05-19,2.875
1983-05-20,2.833333
1983-05-23,2.854167
1983-05-24,2.916667
1983-05-25,2.833333
1983-05-26,2.854167
1983-05-27,2.895833
1983-05-31,2.875
1983-06-01,2.854167
1983-06-02,2.895833
1983-06-03,2.916667
1983-06-06,3.125
1983-06-07,3.166667
1983-06-08,3.166667
1983-06-09,3.270833
1983-06-10,3.416667
1983-06-13,3.4375
1983-06-14,3.458333
1983-06-15,3.479167
1983-06-16,3.458333
1983-06-17,3.458333
1983-06-20,3.395833
1983-06-21,3.395833
1983-06-22,3.395833
1983-06-23,3.395833
1983-06-24,3.4375
1983-06-27,3.4375
1983-06-28,3.4375
1983-06-29,3.4375
1983-06-30,3.458333
1983-07-01,3.458333
1983-07-05,3.458333
1983-07-06,3.520833
1983-07-07,3.645833
1983-07-08,3.645833
1983-07-11,3.6875
1983-07-12,3.75
1983-07-13,3.75
1983-07-14,3.75
1983-07-15,3.75
1983-07-18,3.666667
1983-07-19,3.604167
1983-07-20,3.604167
1983-07-21,3.604167
1983-07-22,3.604167
1983-07-25,3.625
1983-07-26,3.708333
1983-07-27,3.708333
1983-07-28,3.708333
1983-07-29,3.666667
1983-08-01,3.666667
1983-08-02,3.625
1983-08-03,3.395833
1983-08-04,3.208333
1983-08-05,3.25
1983-08-08,3.208333
1983-08-09,3.208333
1983-08-10,3.333333
1983-08-11,3.5625
1983-08-12,3.583333
1983-08-15,3.583333
1983-08-16,3.5625
1983-08-17,3.5625
1983-08-18,3.5625
1983-08-19,3.5625
1983-08-22,3.5625
1983-08-23,3.5
1983-08-24,3.479167
1983-08-25,3.4375
1983-08-26,3.458333
1983-08-29,3.4375
1983-08-30,3.4375
1983-08-31,3.4375
1983-09-01,3.479167
1983-09-02,3.625
1983-09-06,3.708333
1983-09-07,3.729167
1983-09-08,4.0416669999999995
1983-09-09,4.125
1983-09-12,3.916667
1983-09-13,3.770833
1983-09-14,3.770833
1983-09-15,3.729167
1983-09-16,3.75
1983-09-19,3.958333
1983-09-20,4.0625
1983-09-21,4.0625
1983-09-22,4.0625
1983-09-23,4.0833330000000005
1983-09-26,4.0833330000000005
1983-09-27,4.0833330000000005
1983-09-28,4.1041669999999995
1983-09-29,4.1041669999999995
1983-09-30,4.125
1983-10-03,4.2708330000000005
1983-10-04,4.2708330000000005
1983-10-05,4.25
1983-10-06,4.25
1983-10-07,4.1041669999999995
1983-10-10,4.0625
1983-10-11,4.1458330000000005
1983-10-12,4.1666669999999995
1983-10-13,4.125
1983-10-14,4.1041669999999995
1983-10-17,3.833333
1983-10-18,3.833333
1983-10-19,3.8125
1983-10-20,3.8125
1983-10-21,3.875
1983-10-24,3.8125
1983-10-25,3.75
1983-10-26,3.729167
1983-10-27,3.729167
1983-10-28,3.75
1983-10-31,3.75
1983-11-01,3.75
1983-11-02,3.75
1983-11-03,3.75
1983-11-04,3.75
1983-11-07,3.729167
1983-11-08,3.6875
1983-11-09,3.729167
1983-11-10,3.729167
1983-11-11,3.729167
1983-11-14,3.75
1983-11-15,3.854167
1983-11-16,3.875
1983-11-17,3.895833
1983-11-18,3.916667
1983-11-21,3.9375
1983-11-22,4.0625
1983-11-23,4.0416669999999995
1983-11-25,4.125
1983-11-28,4.0208330000000005
1983-11-29,4.0625
1983-11-30,4.0833330000000005
1983-12-01,4.0833330000000005
1983-12-02,4.0416669999999995
1983-12-05,4.0416669999999995
1983-12-06,4.0416669999999995
1983-12-07,4.0416669999999995
1983-12-08,4.0416669999999995
1983-12-09,4.1041669999999995
1983-12-12,4.1875
1983-12-13,4.25
1983-12-14,4.125
1983-12-15,4.1458330000000005
1983-12-16,4.125
1983-12-19,4.125
1983-12-20,4.1666669999999995
1983-12-21,4.1875
1983-12-22,4.2916669999999995
1983-12-23,4.2916669999999995
1983-12-27,4.2916669999999995
1983-12-28,4.3333330000000005
1983-12-29,4.375
1983-12-30,4.4791669999999995
1984-01-03,4.4375
1984-01-04,4.5833330000000005
1984-01-05,4.7291669999999995
1984-01-06,4.7291669999999995
1984-01-09,4.6458330000000005
1984-01-10,4.5416669999999995
1984-01-11,4.3333330000000005
1984-01-12,4.5
1984-01-13,4.4791669999999995
1984-01-16,4.4166669999999995
1984-01-17,4.4166669999999995
1984-01-18,4.375
1984-01-19,4.3958330000000005
1984-01-20,4.2708330000000005
1984-01-23,4.2708330000000005
1984-01-24,4.0833330000000005
1984-01-25,4.1041669999999995
1984-01-26,4.0833330000000005
1984-01-27,4.0
1984-01-30,4.0208330000000005
1984-01-31,4.0
1984-02-01,3.979167
1984-02-02,4.0208330000000005
1984-02-03,3.979167
1984-02-06,3.9375
1984-02-07,3.916667
1984-02-08,3.854167
1984-02-09,3.8125
1984-02-10,3.8125
1984-02-13,3.833333
1984-02-14,3.8125
1984-02-15,3.8125
1984-02-16,3.791667
1984-02-17,3.75
1984-02-21,3.791667
1984-02-22,3.833333
1984-02-23,3.791667
1984-02-24,3.875
1984-02-27,3.895833
1984-02-28,3.9375
1984-02-29,3.895833
1984-03-01,3.895833
1984-03-02,3.9375
1984-03-05,3.875
1984-03-06,3.833333
1984-03-07,3.75
1984-03-08,3.770833
1984-03-09,3.854167
1984-03-12,3.916667
1984-03-13,3.916667
1984-03-14,3.854167
1984-03-15,3.791667
1984-03-16,3.791667
1984-03-19,3.770833
1984-03-20,3.833333
1984-03-21,3.8125
1984-03-22,3.770833
1984-03-23,3.708333
1984-03-26,3.729167
1984-03-27,3.708333
1984-03-28,3.708333
1984-03-29,3.645833
1984-03-30,3.666667
1984-04-02,3.625
1984-04-03,3.604167
1984-04-04,3.645833
1984-04-05,3.666667
1984-04-06,3.583333
1984-04-09,3.583333
1984-04-10,3.583333
1984-04-11,3.5625
1984-04-12,3.5625
1984-04-13,3.625
1984-04-16,3.645833
1984-04-17,3.666667
1984-04-18,3.854167
1984-04-19,3.895833
1984-04-23,3.833333
1984-04-24,3.833333
1984-04-25,3.854167
1984-04-26,3.875
1984-04-27,3.916667
1984-04-30,4.0416669999999995
1984-05-01,4.0416669999999995
1984-05-02,4.0416669999999995
1984-05-03,4.0625
1984-05-04,4.0625
1984-05-07,4.125
1984-05-08,4.2291669999999995
1984-05-09,4.1666669999999995
1984-05-10,4.1041669999999995
1984-05-11,4.0208330000000005
1984-05-14,4.0
1984-05-15,4.0
1984-05-16,3.895833
1984-05-17,3.895833
1984-05-18,3.895833
1984-05-21,3.791667
1984-05-22,3.625
1984-05-23,3.583333
1984-05-24,3.458333
1984-05-25,3.458333
1984-05-29,3.458333
1984-05-30,3.541667
1984-05-31,3.583333
1984-06-01,3.8125
1984-06-04,4.0
1984-06-05,3.979167
1984-06-06,3.958333
1984-06-07,4.0
1984-06-08,4.0
1984-06-11,3.958333
1984-06-12,4.0
1984-06-13,4.0208330000000005
1984-06-14,3.979167
1984-06-15,4.0625
1984-06-18,4.1458330000000005
1984-06-19,4.1666669999999995
1984-06-20,4.1458330000000005
1984-06-21,4.1041669999999995
1984-06-22,4.1041669999999995
1984-06-25,4.0833330000000005
1984-06-26,4.0416669999999995
1984-06-27,4.0416669999999995
1984-06-28,4.0833330000000005
1984-06-29,4.125
1984-07-02,4.0625
1984-07-03,4.0625
1984-07-05,4.1875
1984-07-06,4.3125
1984-07-09,4.5
1984-07-10,4.4583330000000005
1984-07-11,4.3125
1984-07-12,4.375
1984-07-13,4.3333330000000005
1984-07-16,4.2916669999999995
1984-07-17,4.2708330000000005
1984-07-18,4.1666669999999995
1984-07-19,4.1458330000000005
1984-07-20,4.1041669999999995
1984-07-23,4.0625
1984-07-24,3.979167
1984-07-25,3.979167
1984-07-26,4.0833330000000005
1984-07-27,4.125
1984-07-30,4.0833330000000005
1984-07-31,4.1041669999999995
1984-08-01,4.375
1984-08-02,4.4166669999999995
1984-08-03,4.5
1984-08-06,4.5
1984-08-07,4.5416669999999995
1984-08-08,4.625
1984-08-09,4.6041669999999995
1984-08-10,4.6875
1984-08-13,4.7916669999999995
1984-08-14,4.7708330000000005
1984-08-15,4.7083330000000005
1984-08-16,4.7291669999999995
1984-08-17,4.75
1984-08-20,4.7291669999999995
1984-08-21,4.6666669999999995
1984-08-22,4.5833330000000005
1984-08-23,4.5833330000000005
1984-08-24,4.6666669999999995
1984-08-27,4.6875
1984-08-28,4.7708330000000005
1984-08-29,4.7708330000000005
1984-08-30,4.8333330000000005
1984-08-31,4.7708330000000005
1984-09-04,4.8125
1984-09-05,4.75
1984-09-06,4.8125
1984-09-07,4.8125
1984-09-10,4.7916669999999995
1984-09-11,4.7708330000000005
1984-09-12,4.8125
1984-09-13,5.0
1984-09-14,5.0
1984-09-17,5.0416669999999995
1984-09-18,4.9791669999999995
1984-09-19,4.9166669999999995
1984-09-20,4.9375
1984-09-21,5.1041669999999995
1984-09-24,5.0
1984-09-25,5.0
1984-09-26,5.0416669999999995
