Date,TDC
2008-05-02,22.440001000000002
2008-05-05,22.6
2008-05-06,23.139999
2008-05-07,23.07
2008-05-08,23.379998999999998
2008-05-09,23.469998999999998
2008-05-12,23.889999
2008-05-13,24.02
2008-05-14,24.139999
2008-05-15,24.879998999999998
2008-05-16,25.139999
2008-05-19,25.360001
2008-05-20,25.370001000000002
2008-05-21,25.290001
2008-05-22,25.450001
2008-05-23,25.33
2008-05-27,25.620001000000002
2008-05-28,26.110001
2008-05-29,26.35
2008-05-30,27.01
2008-06-02,26.110001
2008-06-03,26.799999
2008-06-04,26.040001
2008-06-05,26.25
2008-06-06,25.23
2008-06-09,25.24
2008-06-10,24.870001000000002
2008-06-11,24.02
2008-06-12,23.41
2008-06-13,24.139999
2008-06-16,23.950001
2008-06-17,23.610001
2008-06-18,23.559998999999998
2008-06-19,23.57
2008-06-20,23.139999
2008-06-23,23.34
2008-06-24,22.790001
2008-06-25,23.26
2008-06-26,22.84
2008-06-27,23.25
2008-06-30,23.139999
2008-07-01,22.889999
2008-07-02,22.43
2008-07-03,22.799999
2008-07-07,22.129998999999998
2008-07-08,23.02
2008-07-09,22.879998999999998
2008-07-10,22.51
2008-07-11,22.32
2008-07-14,22.469998999999998
2008-07-15,22.18
2008-07-16,22.52
2008-07-17,22.35
2008-07-18,22.790001
2008-07-21,22.58
2008-07-22,22.43
2008-07-23,22.610001
2008-07-24,22.290001
2008-07-25,22.219998999999998
2008-07-28,22.18
2008-07-29,23.02
2008-07-30,23.059998999999998
2008-07-31,23.42
2008-08-01,22.389999
2008-08-04,22.42
2008-08-05,22.629998999999998
2008-08-06,22.889999
2008-08-07,24.4
2008-08-08,25.15
2008-08-11,25.18
2008-08-12,24.49
2008-08-13,24.459999
2008-08-14,24.790001
2008-08-15,24.950001
2008-08-18,25.01
2008-08-19,24.809998999999998
2008-08-20,25.01
2008-08-21,24.5
2008-08-22,24.690001000000002
2008-08-25,23.99
2008-08-26,24.57
2008-08-27,24.74
2008-08-28,24.889999
2008-08-29,24.57
2008-09-02,25.0
2008-09-03,23.870001000000002
2008-09-04,22.809998999999998
2008-09-05,23.629998999999998
2008-09-08,23.74
2008-09-09,23.4
2008-09-10,23.719998999999998
2008-09-11,23.42
2008-09-12,22.99
2008-09-15,22.1
2008-09-16,23.59
2008-09-17,22.17
2008-09-18,22.139999
2008-09-19,22.200001
2008-09-22,21.379998999999998
2008-09-23,21.209999
2008-09-24,21.030001000000002
2008-09-25,19.4
2008-09-26,20.610001
2008-09-29,18.41
2008-09-30,19.5
2008-10-01,18.85
2008-10-02,17.84
2008-10-03,17.1
2008-10-06,16.790001
2008-10-07,16.07
2008-10-08,16.790001
2008-10-09,16.01
2008-10-10,15.22
2008-10-13,16.57
2008-10-14,16.120001000000002
2008-10-15,16.110001
2008-10-16,17.49
2008-10-17,16.860001
2008-10-20,16.9
2008-10-21,16.129998999999998
2008-10-22,14.58
2008-10-23,14.89
2008-10-24,14.67
2008-10-27,14.24
2008-10-28,15.72
2008-10-29,15.19
2008-10-30,15.66
2008-10-31,15.39
2008-11-03,15.31
2008-11-04,16.65
2008-11-05,15.49
2008-11-06,14.51
2008-11-07,14.48
2008-11-10,14.27
2008-11-11,13.33
2008-11-12,12.6
2008-11-13,12.82
2008-11-14,12.01
2008-11-17,12.47
2008-11-18,12.41
2008-11-19,11.77
2008-11-20,11.46
2008-11-21,12.06
2008-11-24,12.49
2008-11-25,13.2
2008-11-26,13.51
2008-11-28,13.43
2008-12-01,12.79
2008-12-02,13.77
2008-12-03,13.86
2008-12-04,13.18
2008-12-05,13.64
2008-12-08,14.28
2008-12-09,14.44
2008-12-10,14.77
2008-12-11,14.81
2008-12-12,14.92
2008-12-15,14.19
2008-12-16,15.02
2008-12-17,15.46
2008-12-18,14.99
2008-12-19,15.07
2008-12-22,14.4
2008-12-23,14.13
2008-12-24,14.28
2008-12-26,14.6
2008-12-29,14.41
2008-12-30,14.87
2008-12-31,14.83
2009-01-02,15.92
2009-01-05,15.5
2009-01-06,15.5
2009-01-07,15.52
2009-01-08,15.99
2009-01-09,15.42
2009-01-12,15.05
2009-01-13,14.88
2009-01-14,14.18
2009-01-15,14.56
2009-01-16,15.23
2009-01-20,14.31
2009-01-21,14.61
2009-01-22,14.23
2009-01-23,13.93
2009-01-26,13.88
2009-01-27,14.0
2009-01-28,14.12
2009-01-29,13.7
2009-01-30,13.13
2009-02-02,13.02
2009-02-03,13.26
2009-02-04,13.39
2009-02-05,13.12
2009-02-06,13.35
2009-02-09,13.46
2009-02-10,13.05
2009-02-11,13.16
2009-02-12,14.14
2009-02-13,15.12
2009-02-17,14.44
2009-02-18,14.6
2009-02-19,14.45
2009-02-20,14.44
2009-02-23,14.04
2009-02-24,14.64
2009-02-25,14.93
2009-02-26,15.42
2009-02-27,15.46
2009-03-02,14.66
2009-03-03,15.35
2009-03-04,16.26
2009-03-05,16.32
2009-03-06,16.01
2009-03-09,15.64
2009-03-10,15.5
2009-03-11,16.09
2009-03-12,16.76
2009-03-13,17.120001000000002
2009-03-16,16.25
2009-03-17,16.719998999999998
2009-03-18,16.790001
2009-03-19,16.82
2009-03-20,16.42
2009-03-23,16.860001
2009-03-24,16.68
2009-03-25,16.360001
2009-03-26,17.040001
2009-03-27,16.870001000000002
2009-03-30,16.4
2009-03-31,16.219998999999998
2009-04-01,16.0
2009-04-02,16.700001
2009-04-03,16.379998999999998
2009-04-06,16.09
2009-04-07,15.56
2009-04-08,15.78
2009-04-09,16.450001
2009-04-13,15.31
2009-04-14,15.28
2009-04-15,15.53
2009-04-16,15.82
2009-04-17,16.389999
2009-04-20,16.200001
2009-04-21,16.459999
2009-04-22,16.35
2009-04-23,16.25
2009-04-24,16.48
2009-04-27,15.95
2009-04-28,15.9
2009-04-29,16.780001000000002
2009-04-30,16.719998999999998
2009-05-01,17.1
2009-05-04,18.309998999999998
2009-05-05,18.719998999999998
2009-05-06,18.83
2009-05-07,20.5
2009-05-08,20.91
2009-05-11,21.35
2009-05-12,20.99
2009-05-13,20.43
2009-05-14,20.459999
2009-05-15,20.6
2009-05-18,20.610001
2009-05-19,20.639999
2009-05-20,20.950001
2009-05-21,20.92
2009-05-22,21.07
2009-05-26,21.49
2009-05-27,20.950001
2009-05-28,21.389999
2009-05-29,21.6
2009-06-01,22.690001000000002
2009-06-02,22.950001
2009-06-03,22.68
2009-06-04,23.1
2009-06-05,24.09
2009-06-08,23.42
2009-06-09,24.1
2009-06-10,23.889999
2009-06-11,24.01
2009-06-12,23.99
2009-06-15,23.120001000000002
2009-06-16,22.66
2009-06-17,23.0
2009-06-18,22.469998999999998
2009-06-19,23.01
2009-06-22,22.01
2009-06-23,22.5
2009-06-24,21.860001
2009-06-25,22.809998999999998
2009-06-26,23.059998999999998
2009-06-29,23.15
2009-06-30,23.43
2009-07-01,23.790001
2009-07-02,22.98
2009-07-06,23.139999
2009-07-07,21.99
2009-07-08,21.82
2009-07-09,22.59
2009-07-10,22.6
2009-07-13,23.450001
2009-07-14,23.530001000000002
2009-07-15,23.85
2009-07-16,24.690001000000002
2009-07-17,24.68
2009-07-20,24.75
2009-07-21,24.780001000000002
2009-07-22,24.42
2009-07-23,24.879998999999998
2009-07-24,24.66
2009-07-27,24.290001
2009-07-28,23.9
2009-07-29,23.74
2009-07-30,24.48
2009-07-31,24.57
2009-08-03,25.200001
2009-08-04,25.6
2009-08-05,24.92
2009-08-06,26.66
2009-08-07,26.879998999999998
2009-08-10,26.58
2009-08-11,26.450001
2009-08-12,26.969998999999998
2009-08-13,27.52
2009-08-14,27.1
2009-08-17,26.120001000000002
2009-08-18,26.27
2009-08-19,26.219998999999998
2009-08-20,26.1
2009-08-21,26.379998999999998
2009-08-24,25.98
2009-08-25,26.48
2009-08-26,26.719998999999998
2009-08-27,26.889999
2009-08-28,27.049999
2009-08-31,26.93
2009-09-01,25.65
2009-09-02,25.690001000000002
2009-09-03,25.559998999999998
2009-09-04,26.190001000000002
2009-09-08,25.49
2009-09-09,25.559998999999998
2009-09-10,26.389999
2009-09-11,26.18
2009-09-14,26.200001
2009-09-15,25.66
2009-09-16,26.5
2009-09-17,26.719998999999998
2009-09-18,26.379998999999998
2009-09-21,26.290001
2009-09-22,26.43
2009-09-23,27.57
2009-09-24,27.73
2009-09-25,27.57
2009-09-28,27.9
2009-09-29,27.77
2009-09-30,27.52
2009-10-01,26.530001000000002
2009-10-02,26.35
2009-10-05,26.82
2009-10-06,27.32
2009-10-07,27.610001
2009-10-08,27.110001
2009-10-09,27.43
2009-10-12,27.58
2009-10-13,27.719998999999998
2009-10-14,28.51
2009-10-15,28.700001
2009-10-16,28.6
2009-10-19,28.950001
2009-10-20,28.25
2009-10-21,28.27
2009-10-22,28.85
2009-10-23,28.33
2009-10-26,29.02
2009-10-27,28.52
2009-10-28,28.209999
2009-10-29,29.08
2009-10-30,27.879998999999998
2009-11-02,28.41
2009-11-03,28.65
2009-11-04,29.030001000000002
2009-11-05,28.610001
2009-11-06,28.620001000000002
2009-11-09,30.040001
2009-11-10,30.280001000000002
2009-11-11,30.18
2009-11-12,30.059998999999998
2009-11-13,30.18
2009-11-16,30.440001000000002
2009-11-17,30.059998999999998
2009-11-18,29.959999
2009-11-19,29.450001
2009-11-20,29.43
2009-11-23,30.09
2009-11-24,29.75
2009-11-25,29.620001000000002
2009-11-27,28.83
2009-11-30,29.299999
2009-12-01,30.68
2009-12-02,30.469998999999998
2009-12-03,30.16
2009-12-04,30.559998999999998
2009-12-07,30.33
2009-12-08,29.52
2009-12-09,29.91
2009-12-10,31.26
2009-12-11,30.76
2009-12-14,30.93
2009-12-15,31.049999
2009-12-16,32.080002
2009-12-17,31.639999
2009-12-18,31.209999
2009-12-21,30.700001
2009-12-22,30.75
2009-12-23,31.26
2009-12-24,31.65
2009-12-28,31.1
2009-12-29,31.049999
2009-12-30,31.190001000000002
2009-12-31,31.43
2010-01-04,30.870001000000002
2010-01-05,30.99
2010-01-06,30.65
2010-01-07,30.299999
2010-01-08,30.790001
2010-01-11,31.040001
2010-01-12,30.370001000000002
2010-01-13,30.27
2010-01-14,30.379998999999998
2010-01-15,30.08
2010-01-19,30.0
2010-01-20,30.18
2010-01-21,29.700001
2010-01-22,28.67
2010-01-25,27.93
2010-01-26,28.42
2010-01-27,28.58
2010-01-28,28.17
2010-01-29,27.969998999999998
2010-02-01,28.15
2010-02-02,28.809998999999998
2010-02-03,28.780001000000002
2010-02-04,27.799999
2010-02-05,27.66
2010-02-08,28.01
2010-02-09,28.25
2010-02-10,28.610001
2010-02-11,28.35
2010-02-12,28.719998999999998
2010-02-16,29.48
2010-02-17,29.58
2010-02-18,30.030001000000002
2010-02-19,29.84
2010-02-22,29.469998999999998
2010-02-23,29.6
2010-02-24,30.110001
2010-02-25,30.219998999999998
2010-02-26,30.49
2010-03-01,30.91
2010-03-02,30.48
2010-03-03,29.879998999999998
2010-03-04,30.450001
2010-03-05,30.5
2010-03-08,30.209999
2010-03-09,30.35
2010-03-10,29.76
2010-03-11,29.85
2010-03-12,29.68
2010-03-15,29.67
2010-03-16,29.030001000000002
2010-03-17,28.98
2010-03-18,29.18
2010-03-19,28.940001000000002
2010-03-22,29.27
2010-03-23,29.4
2010-03-24,28.82
2010-03-25,28.24
2010-03-26,28.959999
2010-03-29,29.18
2010-03-30,29.16
2010-03-31,28.889999
2010-04-01,29.32
2010-04-05,29.299999
2010-04-06,29.27
2010-04-07,28.65
2010-04-08,28.370001000000002
2010-04-09,28.25
2010-04-12,28.629998999999998
2010-04-13,28.700001
2010-04-14,29.4
2010-04-15,30.49
2010-04-16,29.950001
2010-04-19,30.23
2010-04-20,30.360001
2010-04-21,30.610001
2010-04-22,30.59
2010-04-23,30.6
2010-04-26,30.83
2010-04-27,29.969998999999998
2010-04-28,30.02
2010-04-29,29.84
2010-04-30,29.07
2010-05-03,29.540001
2010-05-04,28.870001000000002
2010-05-05,29.290001
2010-05-06,30.190001000000002
2010-05-07,29.41
2010-05-10,30.889999
2010-05-11,30.5
2010-05-12,31.52
2010-05-13,32.880001
2010-05-14,32.299999
2010-05-17,31.809998999999998
2010-05-18,31.98
2010-05-19,31.969998999999998
2010-05-20,30.959999
2010-05-21,31.219998999999998
2010-05-24,31.15
2010-05-25,30.940001000000002
2010-05-26,30.74
2010-05-27,32.0
2010-05-28,31.940001000000002
2010-06-01,31.790001
2010-06-02,32.240002000000004
2010-06-03,32.84
2010-06-04,31.57
2010-06-07,30.639999
2010-06-08,30.9
2010-06-09,30.889999
2010-06-10,32.470001
2010-06-11,32.549999
2010-06-14,32.98
2010-06-15,33.77
2010-06-16,33.619999
2010-06-17,33.93
2010-06-18,33.98
2010-06-21,33.66
2010-06-22,33.43
2010-06-23,33.84
2010-06-24,33.040001000000004
2010-06-25,32.889998999999996
2010-06-28,32.720001
2010-06-29,31.280001000000002
2010-06-30,30.48
2010-07-01,30.15
2010-07-02,29.85
2010-07-06,29.620001000000002
2010-07-07,30.719998999999998
2010-07-08,31.15
2010-07-09,31.15
2010-07-12,31.0
2010-07-13,31.4
2010-07-14,31.940001000000002
2010-07-15,32.07
2010-07-16,31.360001
2010-07-19,31.690001000000002
2010-07-20,32.080002
2010-07-21,31.67
2010-07-22,32.259997999999996
2010-07-23,32.959998999999996
2010-07-26,33.580002
2010-07-27,33.27
2010-07-28,32.549999
2010-07-29,32.110001000000004
2010-07-30,31.799999
2010-08-02,33.259997999999996
2010-08-03,33.43
2010-08-04,34.139998999999996
2010-08-05,32.68
2010-08-06,32.34
2010-08-09,31.620001000000002
2010-08-10,31.5
2010-08-11,30.469998999999998
2010-08-12,29.98
2010-08-13,29.799999
2010-08-16,29.93
2010-08-17,30.370001000000002
2010-08-18,30.549999
2010-08-19,30.43
2010-08-20,30.49
2010-08-23,30.26
2010-08-24,29.959999
2010-08-25,29.67
2010-08-26,31.389999
2010-08-27,32.459998999999996
2010-08-30,31.83
2010-08-31,32.740002000000004
2010-09-01,33.75
2010-09-02,34.150002
2010-09-03,34.720001
2010-09-07,33.09
2010-09-08,34.150002
2010-09-09,34.540001000000004
2010-09-10,34.73
2010-09-13,35.119999
2010-09-14,34.080002
2010-09-15,34.509997999999996
2010-09-16,34.68
2010-09-17,34.470001
2010-09-20,37.049999
2010-09-21,37.389998999999996
2010-09-22,36.830002
2010-09-23,36.959998999999996
2010-09-24,38.57
2010-09-27,37.849998
2010-09-28,38.830002
2010-09-29,38.959998999999996
2010-09-30,38.560001
2010-10-01,39.080002
2010-10-04,38.720001
2010-10-05,39.700001
2010-10-06,37.439999
2010-10-07,37.450001
2010-10-08,38.09
2010-10-11,37.849998
2010-10-12,37.990002000000004
2010-10-13,38.459998999999996
2010-10-14,38.330002
2010-10-15,38.610001000000004
2010-10-18,38.25
2010-10-19,37.310001
2010-10-20,37.799999
2010-10-21,38.470001
2010-10-22,38.349998
2010-10-25,38.66
2010-10-26,38.389998999999996
2010-10-27,39.09
2010-10-28,39.07
2010-10-29,39.360001000000004
2010-11-01,40.150002
2010-11-02,40.860001000000004
2010-11-03,40.23
2010-11-04,40.41
2010-11-05,41.029999
2010-11-08,40.740002000000004
2010-11-09,40.759997999999996
2010-11-10,41.040001000000004
2010-11-11,41.060001
2010-11-12,40.200001
2010-11-15,40.080002
2010-11-16,38.919998
2010-11-17,38.860001000000004
2010-11-18,39.950001
2010-11-19,40.099998
2010-11-22,41.18
2010-11-23,40.490002000000004
2010-11-24,41.150002
2010-11-26,41.0
2010-11-29,41.139998999999996
2010-11-30,41.09
2010-12-01,41.740002000000004
2010-12-02,41.27
2010-12-03,41.549999
2010-12-06,41.849998
2010-12-07,41.759997999999996
2010-12-08,41.849998
2010-12-09,41.98
2010-12-10,43.040001000000004
2010-12-13,42.43
2010-12-14,42.450001
2010-12-15,42.82
2010-12-16,42.860001000000004
2010-12-17,43.5
2010-12-20,43.060001
2010-12-21,43.060001
2010-12-22,42.099998
2010-12-23,41.889998999999996
2010-12-27,41.73
2010-12-28,41.650002
2010-12-29,41.619999
2010-12-30,41.650002
2010-12-31,41.16
2011-01-03,42.580002
2011-01-04,42.0
2011-01-05,42.709998999999996
2011-01-06,43.439999
2011-01-07,44.150002
2011-01-10,44.419998
2011-01-11,45.459998999999996
2011-01-12,45.66
2011-01-13,45.299999
2011-01-14,46.049999
2011-01-18,46.040001000000004
2011-01-19,46.009997999999996
2011-01-20,45.43
2011-01-21,44.91
2011-01-24,45.799999
2011-01-25,43.619999
2011-01-26,44.330002
2011-01-27,43.889998999999996
2011-01-28,42.880001
2011-01-31,42.990002000000004
2011-02-01,43.830002
2011-02-02,44.34
2011-02-03,44.0
2011-02-04,45.009997999999996
2011-02-07,45.700001
2011-02-08,45.5
2011-02-09,44.900002
2011-02-10,47.5
2011-02-11,48.970001
2011-02-14,48.290001000000004
2011-02-15,47.799999
2011-02-16,48.209998999999996
2011-02-17,48.82
2011-02-18,49.450001
2011-02-22,47.830002
2011-02-23,46.689999
2011-02-24,46.869999
2011-02-25,47.48
2011-02-28,47.82
2011-03-01,46.400002
2011-03-02,47.57
2011-03-03,50.549999
2011-03-04,49.790001000000004
2011-03-07,49.900002
2011-03-08,50.349998
2011-03-09,49.959998999999996
2011-03-10,48.849998
2011-03-11,49.68
2011-03-14,48.77
2011-03-15,48.16
2011-03-16,48.16
2011-03-17,48.799999
2011-03-18,49.349998
2011-03-21,50.290001000000004
2011-03-22,50.16
2011-03-23,50.150002
2011-03-24,50.400002
2011-03-25,51.139998999999996
2011-03-28,50.419998
2011-03-29,50.700001
2011-03-30,50.400002
2011-03-31,50.700001
2011-04-01,50.59
2011-04-04,50.5
2011-04-05,50.419998
2011-04-06,49.73
2011-04-07,50.279999
2011-04-08,50.310001
2011-04-11,50.189999
2011-04-12,49.490002000000004
2011-04-13,50.389998999999996
2011-04-14,50.209998999999996
2011-04-15,50.740002000000004
2011-04-18,50.57
2011-04-19,50.959998999999996
2011-04-20,52.52
2011-04-21,53.639998999999996
2011-04-25,53.740002000000004
2011-04-26,54.43
2011-04-27,54.869999
2011-04-28,54.84
2011-04-29,55.919998
2011-05-02,55.48
2011-05-03,54.279999
2011-05-04,53.990002000000004
2011-05-05,52.950001
2011-05-06,53.799999
2011-05-09,53.720001
2011-05-10,54.709998999999996
2011-05-11,53.349998
2011-05-12,54.330002
2011-05-13,53.310001
2011-05-16,52.73
2011-05-17,53.669998
2011-05-18,54.25
2011-05-19,54.860001000000004
2011-05-20,55.68
2011-05-23,53.75
2011-05-24,54.290001000000004
2011-05-25,54.27
2011-05-26,55.09
2011-05-27,55.369999
2011-05-31,55.790001000000004
2011-06-01,54.68
2011-06-02,54.490002000000004
2011-06-03,53.73
2011-06-06,53.43
2011-06-07,54.779999
2011-06-08,53.889998999999996
2011-06-09,53.450001
2011-06-10,52.98
2011-06-13,54.07
2011-06-14,55.540001000000004
2011-06-15,55.240002000000004
2011-06-16,55.029999
2011-06-17,56.119999
2011-06-20,56.990002000000004
2011-06-21,57.91
2011-06-22,57.66
2011-06-23,58.040001000000004
2011-06-24,57.43
2011-06-27,57.93
2011-06-28,59.580002
2011-06-29,59.32
2011-06-30,60.200001
2011-07-01,60.91
2011-07-05,61.580002
2011-07-06,61.630001
2011-07-07,62.330002
2011-07-08,61.169998
2011-07-11,59.259997999999996
2011-07-12,58.43
2011-07-13,58.490002000000004
2011-07-14,58.16
2011-07-15,57.77
2011-07-18,56.700001
2011-07-19,59.310001
2011-07-20,57.41
2011-07-21,56.830002
2011-07-22,57.27
2011-07-25,56.950001
2011-07-26,56.619999
2011-07-27,55.009997999999996
2011-07-28,54.830002
2011-07-29,54.959998999999996
2011-08-01,55.439999
2011-08-02,53.759997999999996
2011-08-03,54.349998
2011-08-04,54.23
2011-08-05,53.759997999999996
2011-08-08,50.810001
2011-08-09,53.950001
2011-08-10,51.27
2011-08-11,53.310001
2011-08-12,55.150002
2011-08-15,56.0
2011-08-16,54.580002
2011-08-17,52.400002
2011-08-18,45.419998
2011-08-19,43.349998
2011-08-22,45.09
2011-08-23,48.220001
2011-08-24,48.880001
2011-08-25,47.689999
2011-08-26,48.669998
2011-08-29,50.330002
2011-08-30,51.48
2011-08-31,52.360001000000004
2011-09-01,50.93
2011-09-02,49.029999
2011-09-06,49.880001
2011-09-07,50.810001
2011-09-08,49.68
2011-09-09,48.09
2011-09-12,49.080002
2011-09-13,48.91
2011-09-14,50.990002000000004
2011-09-15,51.450001
2011-09-16,52.549999
2011-09-19,52.459998999999996
2011-09-20,52.240002000000004
2011-09-21,52.860001000000004
2011-09-22,51.209998999999996
2011-09-23,53.380001
2011-09-26,55.639998999999996
2011-09-27,57.119999
2011-09-28,56.27
2011-09-29,55.049999
2011-09-30,53.529999
2011-10-03,50.82
2011-10-04,52.549999
2011-10-05,52.580002
2011-10-06,55.16
2011-10-07,53.720001
2011-10-10,56.09
2011-10-11,57.119999
2011-10-12,57.27
2011-10-13,57.959998999999996
2011-10-14,59.310001
2011-10-17,57.470001
2011-10-18,59.25
2011-10-19,57.48
2011-10-20,55.169998
2011-10-21,55.5
2011-10-24,56.389998999999996
2011-10-25,56.049999
2011-10-26,56.509997999999996
2011-10-27,60.810001
2011-10-28,62.18
2011-10-31,59.66
2011-11-01,56.75
2011-11-02,57.669998
2011-11-03,58.139998999999996
2011-11-04,56.900002
2011-11-07,56.400002
2011-11-08,57.599998
2011-11-09,55.150002
2011-11-10,55.34
2011-11-11,56.380001
2011-11-14,56.040001000000004
2011-11-15,56.84
2011-11-16,56.150002
2011-11-17,54.110001000000004
2011-11-18,52.77
2011-11-21,51.27
2011-11-22,51.32
2011-11-23,49.950001
2011-11-25,49.48
2011-11-28,51.099998
2011-11-29,50.700001
2011-11-30,54.23
2011-12-01,53.990002000000004
2011-12-02,53.740002000000004
2011-12-05,53.400002
2011-12-06,52.610001000000004
2011-12-07,52.279999
2011-12-08,51.880001
2011-12-09,52.77
2011-12-12,51.240002000000004
2011-12-13,49.700001
2011-12-14,48.970001
2011-12-15,48.970001
2011-12-16,49.279999
2011-12-19,48.98
2011-12-20,50.48
2011-12-21,47.700001
2011-12-22,48.150002
2011-12-23,48.970001
2011-12-27,49.560001
2011-12-28,49.029999
2011-12-29,49.57
2011-12-30,48.509997999999996
2012-01-03,49.529999
2012-01-04,49.450001
2012-01-05,49.029999
2012-01-06,47.369999
2012-01-09,48.549999
2012-01-10,48.490002000000004
2012-01-11,48.040001000000004
2012-01-12,48.419998
2012-01-13,48.799999
2012-01-17,49.68
2012-01-18,51.220001
2012-01-19,52.610001000000004
2012-01-20,52.529999
2012-01-23,52.880001
2012-01-24,53.23
2012-01-25,54.009997999999996
2012-01-26,52.98
2012-01-27,53.369999
2012-01-30,53.299999
2012-01-31,53.560001
2012-02-01,54.32
2012-02-02,54.27
2012-02-03,56.84
2012-02-06,56.869999
2012-02-07,57.860001000000004
2012-02-08,58.040001000000004
2012-02-09,63.939999
2012-02-10,62.060001
2012-02-13,61.619999
2012-02-14,62.16
2012-02-15,61.75
2012-02-16,62.490002000000004
2012-02-17,62.630001
2012-02-21,62.189999
2012-02-22,64.019997
2012-02-23,63.639998999999996
2012-02-24,65.480003
2012-02-27,65.68
2012-02-28,65.91999799999999
2012-02-29,66.550003
2012-03-01,67.019997
2012-03-02,66.589996
2012-03-05,65.120003
2012-03-06,63.619999
2012-03-07,65.540001
2012-03-08,66.160004
2012-03-09,66.410004
2012-03-12,66.389999
2012-03-13,67.32
2012-03-14,67.599998
2012-03-15,68.08000200000001
2012-03-16,68.239998
2012-03-19,68.279999
2012-03-20,66.779999
2012-03-21,68.220001
2012-03-22,68.099998
2012-03-23,68.620003
2012-03-26,69.379997
2012-03-27,68.459999
2012-03-28,67.940002
2012-03-29,68.110001
2012-03-30,68.150002
2012-04-02,69.040001
2012-04-03,69.83000200000001
2012-04-04,67.800003
2012-04-05,68.099998
2012-04-09,67.300003
2012-04-10,66.160004
2012-04-11,67.519997
2012-04-12,68.900002
2012-04-13,69.019997
2012-04-16,67.389999
2012-04-17,69.410004
2012-04-18,69.660004
2012-04-19,68.959999
2012-04-20,68.900002
2012-04-23,68.459999
2012-04-24,66.809998
2012-04-25,69.040001
2012-04-26,70.400002
2012-04-27,70.879997
