Date,HURN
2005-06-16,23.049999
2005-06-17,23.709999
2005-06-20,24.030001000000002
2005-06-21,24.09
2005-06-22,25.25
2005-06-23,23.65
2005-06-24,23.76
2005-06-27,23.51
2005-06-28,23.9
2005-06-29,23.41
2005-06-30,23.49
2005-07-01,23.1
2005-07-05,23.74
2005-07-06,23.530001000000002
2005-07-07,24.459999
2005-07-08,25.33
2005-07-11,25.4
2005-07-12,24.790001
2005-07-13,25.27
2005-07-14,26.0
2005-07-15,26.209999
2005-07-18,25.969998999999998
2005-07-19,25.92
2005-07-20,26.75
2005-07-21,26.889999
2005-07-22,27.91
2005-07-25,26.799999
2005-07-26,26.440001000000002
2005-07-27,27.5
2005-07-28,28.299999
2005-07-29,27.799999
2005-08-01,28.040001
2005-08-02,28.15
2005-08-03,28.219998999999998
2005-08-04,27.799999
2005-08-05,26.370001000000002
2005-08-08,26.799999
2005-08-09,26.0
2005-08-10,27.57
2005-08-11,28.25
2005-08-12,27.99
2005-08-15,27.75
2005-08-16,27.0
2005-08-17,27.120001000000002
2005-08-18,26.25
2005-08-19,25.629998999999998
2005-08-22,25.57
2005-08-23,25.66
2005-08-24,25.309998999999998
2005-08-25,25.08
2005-08-26,24.59
2005-08-29,25.68
2005-08-30,24.83
2005-08-31,25.049999
2005-09-01,24.940001000000002
2005-09-02,24.65
2005-09-06,25.0
2005-09-07,25.5
2005-09-08,25.790001
2005-09-09,25.969998999999998
2005-09-12,26.07
2005-09-13,25.950001
2005-09-14,26.059998999999998
2005-09-15,26.110001
2005-09-16,25.6
2005-09-19,25.27
2005-09-20,25.219998999999998
2005-09-21,25.139999
2005-09-22,25.84
2005-09-23,25.5
2005-09-26,26.15
2005-09-27,27.379998999999998
2005-09-28,27.25
2005-09-29,26.950001
2005-09-30,26.82
2005-10-03,26.860001
2005-10-04,26.0
2005-10-05,25.5
2005-10-06,25.49
2005-10-07,25.059998999999998
2005-10-10,24.299999
2005-10-11,24.09
2005-10-12,24.299999
2005-10-13,24.549999
2005-10-14,24.799999
2005-10-17,24.4
2005-10-18,24.360001
2005-10-19,26.219998999999998
2005-10-20,26.58
2005-10-21,26.129998999999998
2005-10-24,26.08
2005-10-25,26.48
2005-10-26,25.99
2005-10-27,25.32
2005-10-28,25.48
2005-10-31,26.549999
2005-11-01,26.84
2005-11-02,28.4
2005-11-03,27.959999
2005-11-04,26.49
2005-11-07,25.139999
2005-11-08,26.01
2005-11-09,23.450001
2005-11-10,24.26
2005-11-11,25.58
2005-11-14,26.129998999999998
2005-11-15,26.059998999999998
2005-11-16,24.9
2005-11-17,26.379998999999998
2005-11-18,26.41
2005-11-21,26.549999
2005-11-22,26.58
2005-11-23,26.290001
2005-11-25,26.24
2005-11-28,25.17
2005-11-29,24.370001000000002
2005-11-30,23.860001
2005-12-01,24.18
2005-12-02,24.120001000000002
2005-12-05,24.65
2005-12-06,24.049999
2005-12-07,24.440001000000002
2005-12-08,24.629998999999998
2005-12-09,24.34
2005-12-12,24.33
2005-12-13,24.040001
2005-12-14,23.82
2005-12-15,24.700001
2005-12-16,24.5
2005-12-19,24.799999
2005-12-20,25.450001
2005-12-21,25.82
2005-12-22,25.469998999999998
2005-12-23,25.0
2005-12-27,24.08
2005-12-28,24.6
2005-12-29,24.26
2005-12-30,23.99
2006-01-03,24.07
2006-01-04,24.280001000000002
2006-01-05,25.0
2006-01-06,25.32
2006-01-09,24.969998999999998
2006-01-10,25.139999
2006-01-11,25.120001000000002
2006-01-12,25.719998999999998
2006-01-13,26.27
2006-01-17,24.870001000000002
2006-01-18,24.950001
2006-01-19,24.790001
2006-01-20,24.18
2006-01-23,24.01
2006-01-24,23.9
2006-01-25,24.200001
2006-01-26,25.08
2006-01-27,25.84
2006-01-30,26.4
2006-01-31,28.17
2006-02-01,27.030001000000002
2006-02-02,28.059998999999998
2006-02-03,27.09
2006-02-06,27.0
2006-02-07,27.0
2006-02-08,27.08
2006-02-09,27.01
2006-02-10,27.040001
2006-02-13,27.0
2006-02-14,27.01
2006-02-15,27.0
2006-02-16,27.049999
2006-02-17,27.040001
2006-02-21,27.040001
2006-02-22,27.1
2006-02-23,27.049999
2006-02-24,27.129998999999998
2006-02-27,27.299999
2006-02-28,27.440001000000002
2006-03-01,27.049999
2006-03-02,27.049999
2006-03-03,27.59
2006-03-06,28.209999
2006-03-07,28.51
2006-03-08,28.67
2006-03-09,28.68
2006-03-10,28.51
2006-03-13,29.02
2006-03-14,29.43
2006-03-15,29.85
2006-03-16,30.200001
2006-03-17,29.84
2006-03-20,30.07
2006-03-21,30.440001000000002
2006-03-22,30.65
2006-03-23,31.309998999999998
2006-03-24,30.809998999999998
2006-03-27,30.41
2006-03-28,30.360001
2006-03-29,30.02
2006-03-30,30.1
2006-03-31,30.290001
2006-04-03,30.809998999999998
2006-04-04,30.58
2006-04-05,30.190001000000002
2006-04-06,30.809998999999998
2006-04-07,30.67
2006-04-10,31.200001
2006-04-11,30.85
2006-04-12,30.530001000000002
2006-04-13,31.0
2006-04-17,31.889999
2006-04-18,32.099998
2006-04-19,31.219998999999998
2006-04-20,31.809998999999998
2006-04-21,31.809998999999998
2006-04-24,31.6
2006-04-25,31.42
2006-04-26,32.82
2006-04-27,33.360001000000004
2006-04-28,35.549999
2006-05-01,36.049999
2006-05-02,35.740002000000004
2006-05-03,34.950001
2006-05-04,34.889998999999996
2006-05-05,34.68
2006-05-08,35.049999
2006-05-09,34.52
2006-05-10,34.009997999999996
2006-05-11,32.459998999999996
2006-05-12,32.939999
2006-05-15,31.889999
2006-05-16,31.290001
2006-05-17,31.290001
2006-05-18,31.9
2006-05-19,32.25
2006-05-22,31.389999
2006-05-23,30.610001
2006-05-24,30.719998999999998
2006-05-25,30.879998999999998
2006-05-26,30.059998999999998
2006-05-30,30.0
2006-05-31,30.629998999999998
2006-06-01,32.25
2006-06-02,31.889999
2006-06-05,30.84
2006-06-06,30.26
2006-06-07,30.040001
2006-06-08,30.59
2006-06-09,29.889999
2006-06-12,29.85
2006-06-13,29.6
2006-06-14,30.620001000000002
2006-06-15,31.5
2006-06-16,31.049999
2006-06-19,30.5
2006-06-20,30.469998999999998
2006-06-21,31.299999
2006-06-22,32.73
2006-06-23,33.599998
2006-06-26,33.849998
2006-06-27,33.830002
2006-06-28,33.959998999999996
2006-06-29,34.77
2006-06-30,35.09
2006-07-03,34.400002
2006-07-05,33.880001
2006-07-06,33.68
2006-07-07,32.91
2006-07-10,32.439999
2006-07-11,33.029999
2006-07-12,32.23
2006-07-13,32.09
2006-07-14,32.169998
2006-07-17,32.43
2006-07-18,32.75
2006-07-19,33.5
2006-07-20,33.709998999999996
2006-07-21,33.209998999999996
2006-07-24,34.049999
2006-07-25,34.419998
2006-07-26,34.209998999999996
2006-07-27,34.630001
2006-07-28,34.709998999999996
2006-07-31,34.68
2006-08-01,34.0
2006-08-02,34.119999
2006-08-03,34.41
2006-08-04,33.880001
2006-08-07,32.73
2006-08-08,33.02
2006-08-09,34.150002
2006-08-10,34.75
2006-08-11,34.470001
2006-08-14,35.02
2006-08-15,35.73
2006-08-16,35.169998
2006-08-17,36.099998
2006-08-18,35.459998999999996
2006-08-21,35.310001
2006-08-22,36.07
2006-08-23,34.959998999999996
2006-08-24,34.900002
2006-08-25,34.720001
2006-08-28,35.720001
2006-08-29,36.470001
2006-08-30,37.110001000000004
2006-08-31,37.759997999999996
2006-09-01,36.75
2006-09-05,36.950001
2006-09-06,36.380001
2006-09-07,35.82
2006-09-08,36.849998
2006-09-11,36.34
2006-09-12,37.110001000000004
2006-09-13,38.630001
2006-09-14,38.509997999999996
2006-09-15,38.549999
2006-09-18,38.310001
2006-09-19,39.16
2006-09-20,39.330002
2006-09-21,39.740002000000004
2006-09-22,39.889998999999996
2006-09-25,38.709998999999996
2006-09-26,39.029999
2006-09-27,39.380001
2006-09-28,39.139998999999996
2006-09-29,39.200001
2006-10-02,38.490002000000004
2006-10-03,39.029999
2006-10-04,40.77
2006-10-05,41.759997999999996
2006-10-06,40.73
2006-10-09,40.41
2006-10-10,39.57
2006-10-11,39.389998999999996
2006-10-12,40.57
2006-10-13,41.0
2006-10-16,40.299999
2006-10-17,39.59
2006-10-18,39.470001
2006-10-19,39.560001
2006-10-20,39.400002
2006-10-23,39.450001
2006-10-24,39.18
2006-10-25,39.0
2006-10-26,39.080002
2006-10-27,39.029999
2006-10-30,39.549999
2006-10-31,39.959998999999996
2006-11-01,40.240002000000004
2006-11-02,37.709998999999996
2006-11-03,37.18
2006-11-06,38.0
2006-11-07,37.91
2006-11-08,37.349998
2006-11-09,36.919998
2006-11-10,38.049999
2006-11-13,38.200001
2006-11-14,39.75
2006-11-15,39.650002
2006-11-16,39.889998999999996
2006-11-17,39.860001000000004
2006-11-20,39.830002
2006-11-21,41.349998
2006-11-22,41.860001000000004
2006-11-24,41.82
2006-11-27,40.57
2006-11-28,40.950001
2006-11-29,41.32
2006-11-30,41.139998999999996
2006-12-01,41.259997999999996
2006-12-04,42.5
2006-12-05,41.689999
2006-12-06,41.639998999999996
2006-12-07,41.119999
2006-12-08,42.68
2006-12-11,43.43
2006-12-12,43.93
2006-12-13,44.34
2006-12-14,44.919998
2006-12-15,45.040001000000004
2006-12-18,44.970001
2006-12-19,44.419998
2006-12-20,44.619999
2006-12-21,43.860001000000004
2006-12-22,43.200001
2006-12-26,44.040001000000004
2006-12-27,45.98
2006-12-28,45.669998
2006-12-29,45.34
2007-01-03,44.259997999999996
2007-01-04,45.93
2007-01-05,46.889998999999996
2007-01-08,48.599998
2007-01-09,48.830002
2007-01-10,48.0
2007-01-11,48.580002
2007-01-12,48.23
2007-01-16,48.849998
2007-01-17,49.950001
2007-01-18,49.889998999999996
2007-01-19,49.540001000000004
2007-01-22,48.880001
2007-01-23,50.16
2007-01-24,50.459998999999996
2007-01-25,50.34
2007-01-26,50.470001
2007-01-29,50.849998
2007-01-30,51.18
2007-01-31,51.849998
2007-02-01,51.799999
2007-02-02,50.599998
2007-02-05,52.580002
2007-02-06,52.25
2007-02-07,51.790001000000004
2007-02-08,51.650002
2007-02-09,51.560001
2007-02-12,51.810001
2007-02-13,55.540001000000004
2007-02-14,54.779999
2007-02-15,55.130001
2007-02-16,55.610001000000004
2007-02-20,56.099998
2007-02-21,56.040001000000004
2007-02-22,60.369999
2007-02-23,65.150002
2007-02-26,63.959998999999996
2007-02-27,63.599998
2007-02-28,63.400002
2007-03-01,62.849998
2007-03-02,62.720001
2007-03-05,63.43
2007-03-06,65.5
2007-03-07,65.5
2007-03-08,65.769997
2007-03-09,66.160004
2007-03-12,67.279999
2007-03-13,66.459999
2007-03-14,65.209999
2007-03-15,66.029999
2007-03-16,67.32
2007-03-19,66.010002
2007-03-20,67.260002
2007-03-21,66.900002
2007-03-22,66.620003
2007-03-23,66.459999
2007-03-26,66.0
2007-03-27,61.790001000000004
2007-03-28,61.049999
2007-03-29,60.5
2007-03-30,60.84
2007-04-02,61.34
2007-04-03,62.09
2007-04-04,62.07
2007-04-05,63.060001
2007-04-09,62.060001
2007-04-10,62.849998
2007-04-11,62.130001
2007-04-12,64.5
2007-04-13,65.370003
2007-04-16,64.620003
2007-04-17,65.57
2007-04-18,63.41
2007-04-19,64.260002
2007-04-20,64.230003
2007-04-23,63.369999
2007-04-24,62.880001
2007-04-25,61.939999
2007-04-26,60.799999
2007-04-27,60.009997999999996
2007-04-30,60.549999
2007-05-01,60.439999
2007-05-02,64.239998
2007-05-03,66.589996
2007-05-04,69.239998
2007-05-07,67.489998
2007-05-08,66.370003
2007-05-09,66.599998
2007-05-10,65.309998
2007-05-11,65.370003
2007-05-14,65.120003
2007-05-15,65.900002
2007-05-16,65.0
2007-05-17,62.610001000000004
2007-05-18,62.580002
2007-05-21,63.93
2007-05-22,65.400002
2007-05-23,66.050003
2007-05-24,65.650002
2007-05-25,65.730003
2007-05-29,66.220001
2007-05-30,66.66999799999999
2007-05-31,68.519997
2007-06-01,67.58000200000001
2007-06-04,68.260002
2007-06-05,68.57
2007-06-06,68.709999
2007-06-07,67.949997
2007-06-08,66.959999
2007-06-11,67.290001
2007-06-12,68.010002
2007-06-13,66.300003
2007-06-14,68.760002
2007-06-15,67.709999
2007-06-18,69.139999
2007-06-19,68.010002
2007-06-20,69.980003
2007-06-21,73.190002
2007-06-22,73.470001
2007-06-25,72.269997
2007-06-26,70.650002
2007-06-27,73.370003
2007-06-28,73.059998
2007-06-29,73.010002
2007-07-02,74.279999
2007-07-03,74.440002
2007-07-05,73.480003
2007-07-06,75.489998
2007-07-09,74.220001
2007-07-10,73.849998
2007-07-11,74.389999
2007-07-12,75.68
2007-07-13,75.720001
2007-07-16,74.32
2007-07-17,77.059998
2007-07-18,75.199997
2007-07-19,76.989998
2007-07-20,76.470001
2007-07-23,76.849998
2007-07-24,76.099998
2007-07-25,72.220001
2007-07-26,69.970001
2007-07-27,68.300003
2007-07-30,68.900002
2007-07-31,67.93
2007-08-01,67.269997
2007-08-02,71.0
2007-08-03,68.309998
2007-08-06,72.360001
2007-08-07,68.389999
2007-08-08,72.0
2007-08-09,70.82
2007-08-10,69.910004
2007-08-13,67.860001
2007-08-14,65.540001
2007-08-15,61.77
2007-08-16,62.029999
2007-08-17,63.709998999999996
2007-08-20,63.279999
2007-08-21,61.91
2007-08-22,62.939999
2007-08-23,62.610001000000004
2007-08-24,64.260002
2007-08-27,64.989998
2007-08-28,63.18
2007-08-29,65.209999
2007-08-30,64.559998
2007-08-31,66.050003
2007-09-04,66.389999
2007-09-05,65.739998
2007-09-06,66.120003
2007-09-07,64.5
2007-09-10,64.18
2007-09-11,64.519997
2007-09-12,64.190002
2007-09-13,65.540001
2007-09-14,64.650002
2007-09-17,64.5
2007-09-18,66.139999
2007-09-19,67.709999
2007-09-20,68.370003
2007-09-21,70.709999
2007-09-24,71.08000200000001
2007-09-25,71.110001
2007-09-26,71.239998
2007-09-27,72.209999
2007-09-28,72.620003
2007-10-01,75.199997
2007-10-02,73.83000200000001
2007-10-03,72.949997
2007-10-04,73.910004
2007-10-05,76.709999
2007-10-08,75.550003
2007-10-09,76.66999799999999
2007-10-10,74.690002
2007-10-11,74.449997
2007-10-12,77.599998
2007-10-15,78.099998
2007-10-16,77.470001
2007-10-17,77.949997
2007-10-18,78.0
2007-10-19,73.989998
2007-10-22,75.110001
2007-10-23,78.709999
2007-10-24,78.58000200000001
2007-10-25,78.57
2007-10-26,80.129997
2007-10-29,82.110001
2007-10-30,80.160004
2007-10-31,69.879997
2007-11-01,68.470001
2007-11-02,68.910004
2007-11-05,67.18
2007-11-06,66.230003
2007-11-07,62.790001000000004
2007-11-08,64.66999799999999
2007-11-09,64.93
2007-11-12,66.43
2007-11-13,68.879997
2007-11-14,67.32
2007-11-15,66.120003
2007-11-16,68.019997
2007-11-19,66.040001
2007-11-20,67.08000200000001
2007-11-21,66.989998
2007-11-23,69.589996
2007-11-26,70.199997
2007-11-27,72.410004
2007-11-28,75.019997
2007-11-29,73.800003
2007-11-30,73.269997
2007-12-03,72.989998
2007-12-04,71.730003
2007-12-05,74.720001
2007-12-06,76.66999799999999
2007-12-07,75.129997
2007-12-10,75.279999
2007-12-11,70.610001
2007-12-12,73.220001
2007-12-13,74.959999
2007-12-14,73.660004
2007-12-17,74.260002
2007-12-18,77.510002
2007-12-19,78.760002
2007-12-20,79.879997
2007-12-21,81.889999
2007-12-24,82.83000200000001
2007-12-26,83.25
2007-12-27,80.550003
2007-12-28,81.75
2007-12-31,80.629997
2008-01-02,76.43
2008-01-03,78.75
2008-01-04,75.480003
2008-01-07,71.339996
2008-01-08,71.16999799999999
2008-01-09,69.68
2008-01-10,70.300003
2008-01-11,69.029999
2008-01-14,67.57
2008-01-15,65.75
2008-01-16,65.489998
2008-01-17,65.639999
2008-01-18,65.099998
2008-01-22,65.709999
2008-01-23,68.730003
2008-01-24,67.949997
2008-01-25,67.5
2008-01-28,70.0
2008-01-29,69.75
2008-01-30,69.349998
2008-01-31,71.82
2008-02-01,71.470001
2008-02-04,69.82
2008-02-05,67.139999
2008-02-06,63.889998999999996
2008-02-07,65.68
2008-02-08,65.43
2008-02-11,65.690002
2008-02-12,66.41999799999999
2008-02-13,66.440002
2008-02-14,64.489998
2008-02-15,63.560001
2008-02-19,56.029999
2008-02-20,54.77
2008-02-21,55.060001
2008-02-22,53.529999
2008-02-25,52.560001
2008-02-26,49.639998999999996
2008-02-27,50.599998
2008-02-28,50.27
2008-02-29,53.060001
2008-03-03,54.25
2008-03-04,54.959998999999996
2008-03-05,55.060001
2008-03-06,54.470001
2008-03-07,54.93
2008-03-10,53.779999
2008-03-11,56.369999
2008-03-12,56.0
2008-03-13,56.529999
2008-03-14,54.139998999999996
2008-03-17,54.529999
2008-03-18,59.990002000000004
2008-03-19,57.84
2008-03-20,58.939999
2008-03-24,61.119999
2008-03-25,60.16
2008-03-26,58.490002000000004
2008-03-27,40.630001
2008-03-28,41.580002
2008-03-31,41.549999
2008-04-01,44.43
2008-04-02,43.970001
2008-04-03,45.450001
2008-04-04,46.07
2008-04-07,46.060001
2008-04-08,45.130001
2008-04-09,45.25
2008-04-10,46.029999
2008-04-11,44.830002
2008-04-14,43.23
2008-04-15,44.099998
2008-04-16,43.77
2008-04-17,43.799999
2008-04-18,43.98
2008-04-21,43.540001000000004
2008-04-22,42.650002
2008-04-23,42.740002000000004
2008-04-24,42.419998
2008-04-25,42.009997999999996
2008-04-28,41.360001000000004
2008-04-29,42.529999
2008-04-30,41.860001000000004
2008-05-01,44.84
2008-05-02,45.330002
2008-05-05,43.52
2008-05-06,46.389998999999996
2008-05-07,47.400002
2008-05-08,47.400002
2008-05-09,47.360001000000004
2008-05-12,47.610001000000004
2008-05-13,48.41
2008-05-14,47.970001
2008-05-15,47.959998999999996
2008-05-16,47.66
2008-05-19,48.41
2008-05-20,48.16
2008-05-21,48.16
2008-05-22,49.259997999999996
2008-05-23,48.66
2008-05-27,48.799999
2008-05-28,48.689999
2008-05-29,50.470001
2008-05-30,53.59
2008-06-02,52.490002000000004
2008-06-03,52.490002000000004
2008-06-04,52.529999
2008-06-05,52.759997999999996
2008-06-06,51.5
2008-06-09,50.639998999999996
2008-06-10,50.73
2008-06-11,48.799999
2008-06-12,49.619999
2008-06-13,50.290001000000004
2008-06-16,51.360001000000004
2008-06-17,51.150002
2008-06-18,50.880001
2008-06-19,49.02
2008-06-20,47.709998999999996
2008-06-23,46.099998
2008-06-24,44.66
2008-06-25,45.240002000000004
2008-06-26,44.119999
2008-06-27,44.450001
2008-06-30,45.34
2008-07-01,48.169998
2008-07-02,45.869999
2008-07-03,45.400002
2008-07-07,44.889998999999996
2008-07-08,47.48
2008-07-09,49.599998
2008-07-10,48.639998999999996
2008-07-11,49.09
2008-07-14,49.349998
2008-07-15,48.93
2008-07-16,50.91
2008-07-17,55.689999
2008-07-18,54.869999
2008-07-21,54.720001
2008-07-22,54.27
2008-07-23,56.299999
2008-07-24,53.830002
2008-07-25,54.049999
2008-07-28,52.77
2008-07-29,54.169998
2008-07-30,52.560001
2008-07-31,52.16
2008-08-01,53.900002
2008-08-04,54.669998
2008-08-05,60.130001
2008-08-06,59.16
2008-08-07,58.639998999999996
2008-08-08,60.32
2008-08-11,62.889998999999996
2008-08-12,62.02
2008-08-13,61.68
2008-08-14,63.34
2008-08-15,63.25
2008-08-18,63.41
2008-08-19,61.689999
2008-08-20,61.330002
2008-08-21,59.84
2008-08-22,60.419998
2008-08-25,60.029999
2008-08-26,60.0
2008-08-27,62.540001000000004
2008-08-28,63.700001
2008-08-29,64.480003
2008-09-02,65.629997
2008-09-03,65.059998
2008-09-04,63.07
2008-09-05,62.880001
2008-09-08,64.949997
2008-09-09,62.970001
2008-09-10,61.009997999999996
2008-09-11,59.73
2008-09-12,58.66
2008-09-15,57.02
2008-09-16,57.77
2008-09-17,55.66
2008-09-18,59.689999
2008-09-19,60.5
2008-09-22,58.459998999999996
2008-09-23,59.07
2008-09-24,59.150002
2008-09-25,57.16
2008-09-26,56.220001
2008-09-29,55.18
2008-09-30,56.98
2008-10-01,56.25
2008-10-02,52.68
2008-10-03,50.59
2008-10-06,48.880001
2008-10-07,49.110001000000004
2008-10-08,49.150002
2008-10-09,47.029999
2008-10-10,52.049999
2008-10-13,51.299999
2008-10-14,46.27
2008-10-15,42.599998
2008-10-16,46.0
2008-10-17,46.75
2008-10-20,48.619999
2008-10-21,48.25
2008-10-22,47.380001
2008-10-23,47.57
2008-10-24,45.150002
2008-10-27,43.099998
2008-10-28,44.150002
2008-10-29,44.09
2008-10-30,49.380001
2008-10-31,54.369999
2008-11-03,53.59
2008-11-04,55.57
2008-11-05,54.860001000000004
2008-11-06,53.560001
2008-11-07,53.5
2008-11-10,53.32
2008-11-11,51.400002
2008-11-12,48.740002000000004
2008-11-13,51.32
2008-11-14,48.509997999999996
2008-11-17,49.529999
2008-11-18,50.779999
2008-11-19,49.48
2008-11-20,49.0
2008-11-21,48.939999
2008-11-24,50.119999
2008-11-25,49.0
2008-11-26,51.150002
2008-11-28,52.099998
2008-12-01,48.439999
2008-12-02,50.18
2008-12-03,50.68
2008-12-04,49.720001
2008-12-05,50.549999
2008-12-08,51.720001
2008-12-09,50.470001
2008-12-10,53.790001000000004
2008-12-11,55.549999
2008-12-12,58.27
2008-12-15,57.09
2008-12-16,59.52
2008-12-17,58.66
2008-12-18,59.18
2008-12-19,59.900002
2008-12-22,56.700001
2008-12-23,55.990002000000004
2008-12-24,56.150002
2008-12-26,55.400002
2008-12-29,55.439999
2008-12-30,57.099998
2008-12-31,57.27
2009-01-02,57.599998
2009-01-05,59.950001
2009-01-06,57.360001000000004
2009-01-07,56.619999
2009-01-08,56.139998999999996
2009-01-09,54.939999
2009-01-12,53.290001000000004
2009-01-13,53.240002000000004
2009-01-14,51.59
2009-01-15,54.060001
2009-01-16,53.349998
2009-01-20,49.959998999999996
2009-01-21,51.32
2009-01-22,52.169998
2009-01-23,51.130001
2009-01-26,51.09
2009-01-27,50.98
2009-01-28,52.639998999999996
2009-01-29,51.59
2009-01-30,49.98
2009-02-02,49.720001
2009-02-03,50.029999
2009-02-04,49.700001
2009-02-05,49.360001000000004
2009-02-06,48.720001
2009-02-09,49.380001
2009-02-10,47.810001
2009-02-11,47.02
2009-02-12,47.759997999999996
2009-02-13,47.549999
2009-02-17,46.310001
2009-02-18,46.48
2009-02-19,45.41
2009-02-20,44.439999
2009-02-23,46.07
2009-02-24,40.02
2009-02-25,42.5
2009-02-26,42.200001
2009-02-27,41.27
2009-03-02,40.610001000000004
2009-03-03,40.689999
2009-03-04,40.810001
2009-03-05,40.529999
2009-03-06,40.75
2009-03-09,40.759997999999996
2009-03-10,41.07
2009-03-11,40.619999
2009-03-12,40.880001
2009-03-13,41.0
2009-03-16,39.369999
2009-03-17,39.830002
2009-03-18,40.939999
2009-03-19,40.299999
2009-03-20,40.84
2009-03-23,42.98
2009-03-24,42.689999
2009-03-25,42.599998
2009-03-26,44.299999
2009-03-27,42.029999
2009-03-30,41.630001
2009-03-31,42.43
2009-04-01,39.330002
2009-04-02,41.84
2009-04-03,41.619999
2009-04-06,40.939999
2009-04-07,40.209998999999996
2009-04-08,40.700001
2009-04-09,41.400002
2009-04-13,40.0
2009-04-14,36.810001
2009-04-15,37.389998999999996
2009-04-16,38.68
2009-04-17,37.970001
2009-04-20,37.299999
2009-04-21,37.889998999999996
2009-04-22,37.389998999999996
2009-04-23,38.02
2009-04-24,41.799999
2009-04-27,42.0
2009-04-28,42.049999
2009-04-29,43.549999
2009-04-30,47.950001
2009-05-01,48.02
2009-05-04,47.900002
2009-05-05,46.939999
2009-05-06,46.450001
2009-05-07,44.189999
2009-05-08,44.290001000000004
2009-05-11,43.84
2009-05-12,43.509997999999996
