Date,CTXS
1996-10-22,6.403621
1996-10-23,6.403621
1996-10-24,6.685645
1996-10-25,6.669055
1996-10-28,6.96767
1996-10-29,7.166746000000001
1996-10-30,7.2994639999999995
1996-10-31,7.332642999999999
1996-11-01,7.116977
1996-11-04,6.702235000000001
1996-11-05,7.034028999999999
1996-11-06,7.316053
1996-11-07,7.133567
1996-11-08,7.067208
1996-11-11,7.034028999999999
1996-11-12,6.868132000000001
1996-11-13,6.901311
1996-11-14,6.868132000000001
1996-11-15,7.0174389999999995
1996-11-18,6.718825
1996-11-19,6.403621
1996-11-20,5.839571
1996-11-21,5.607316
1996-11-22,5.87275
1996-11-25,6.1050059999999995
1996-11-26,6.038647
1996-11-27,6.0054680000000005
1996-11-29,6.055237
1996-12-02,6.022058
1996-12-03,6.1050059999999995
1996-12-04,6.403621
1996-12-05,6.42021
1996-12-06,6.071827
1996-12-09,6.4368
1996-12-10,6.503158999999999
1996-12-11,6.071827
1996-12-12,5.773212
1996-12-13,5.507777
1996-12-16,5.3750599999999995
1996-12-17,5.673674
1996-12-18,5.806392
1996-12-19,5.574136
1996-12-20,5.308701
1996-12-23,5.1759830000000004
1996-12-24,5.242342
1996-12-26,5.142804
1996-12-27,5.1759830000000004
1996-12-30,5.142804
1996-12-31,5.184278
1997-01-02,5.17391
1997-01-03,5.441419000000001
1997-01-06,5.8229809999999995
1997-01-07,6.171365
1997-01-08,6.1050059999999995
1997-01-09,6.1050059999999995
1997-01-10,6.0054680000000005
1997-01-13,5.640495
1997-01-14,5.806392
1997-01-15,5.5409559999999995
1997-01-16,5.441419000000001
1997-01-17,5.159394
1997-01-20,5.308701
1997-01-21,6.254313
1997-01-22,6.735415
1997-01-23,6.337262
1997-01-24,6.1050059999999995
1997-01-27,5.905930000000001
1997-01-28,5.980583
1997-01-29,6.071827
1997-01-30,6.270903
1997-01-31,6.138186
1997-02-03,6.038647
1997-02-04,5.806392
1997-02-05,5.806392
1997-02-06,5.607316
1997-02-07,5.87275
1997-02-10,5.424829
1997-02-11,5.242342
1997-02-12,5.35847
1997-02-13,5.408239
1997-02-14,5.2755220000000005
1997-02-18,5.211236
1997-02-19,5.242342
1997-02-20,3.8653980000000003
1997-02-21,4.081064
1997-02-24,4.246961
1997-02-25,3.815629
1997-02-26,3.483835
1997-02-27,1.410124
1997-02-28,1.675559
1997-03-03,1.990763
1997-03-04,2.040532
1997-03-05,2.023942
1997-03-06,1.907814
1997-03-07,1.9409939999999999
1997-03-10,1.725328
1997-03-11,1.62579
1997-03-12,1.8414560000000002
1997-03-13,1.974173
1997-03-14,2.12348
1997-03-17,1.990763
1997-03-18,1.907814
1997-03-19,1.7916869999999998
1997-03-20,1.8414560000000002
1997-03-21,1.924404
1997-03-24,1.7916869999999998
1997-03-25,1.8559720000000002
1997-03-26,1.8746349999999998
1997-03-27,1.8580450000000002
1997-03-31,1.758507
1997-04-01,1.526252
1997-04-02,1.62579
1997-04-03,1.692148
1997-04-04,1.9326990000000002
1997-04-07,1.708738
1997-04-08,1.758507
1997-04-09,1.758507
1997-04-10,1.658969
1997-04-11,1.644453
1997-04-14,1.6092
1997-04-15,1.59261
1997-04-16,1.443303
1997-04-17,1.526252
1997-04-18,1.509662
1997-04-21,1.5013670000000001
1997-04-22,1.542841
1997-04-23,1.692148
1997-04-24,1.62579
1997-04-25,1.6092
1997-04-28,1.7419169999999997
1997-04-29,1.8082759999999998
1997-04-30,1.9824680000000001
1997-05-01,2.43039
1997-05-02,2.422095
1997-05-05,2.621171
1997-05-06,2.438684
1997-05-07,2.505043
1997-05-08,2.571402
1997-05-09,2.554812
1997-05-12,4.329909
1997-05-13,4.628524
1997-05-14,4.387973000000001
1997-05-15,4.346499
1997-05-16,4.230371
1997-05-19,4.26355
1997-05-20,4.761241
1997-05-21,4.694882
1997-05-22,4.877369
1997-05-23,5.076445
1997-05-27,5.2755220000000005
1997-05-28,5.109625
1997-05-29,5.142804
1997-05-30,4.9934970000000005
1997-06-02,5.010087
1997-06-03,4.777831
1997-06-04,4.728062
1997-06-05,5.258932
1997-06-06,5.209162999999999
1997-06-09,5.242342
1997-06-10,5.126215
1997-06-11,5.225752
1997-06-12,4.877369
1997-06-13,4.728062
1997-06-16,5.059855000000001
1997-06-17,5.258932
1997-06-18,5.524367
1997-06-19,5.557546
1997-06-20,5.35847
1997-06-23,5.482893
1997-06-24,5.383355
1997-06-25,5.408239
1997-06-26,5.2755220000000005
1997-06-27,5.557546
1997-06-30,5.8229809999999995
1997-07-01,5.939108999999999
1997-07-02,6.1050059999999995
1997-07-03,6.204544
1997-07-07,6.469979
1997-07-08,6.818363000000001
1997-07-09,6.934491
1997-07-10,7.233105
1997-07-11,7.399002
1997-07-14,7.53172
1997-07-15,7.357528
1997-07-16,7.465361
1997-07-17,7.399002
1997-07-18,7.233105
1997-07-21,7.332642999999999
1997-07-22,6.984260000000001
1997-07-23,7.034028999999999
1997-07-24,6.884722
1997-07-25,6.237724
1997-07-28,5.565841000000001
1997-07-29,5.988878
1997-07-30,6.3704410000000005
1997-07-31,6.287493
1997-08-01,6.1050059999999995
1997-08-04,6.1050059999999995
1997-08-05,6.536338
1997-08-06,7.075503
1997-08-07,6.96767
1997-08-08,7.249695
1997-08-11,7.050619
1997-08-12,6.959375
1997-08-13,6.868132000000001
1997-08-14,6.868132000000001
1997-08-15,6.503158999999999
1997-08-18,6.619287
1997-08-19,6.669055
1997-08-20,6.917901
1997-08-21,6.884722
1997-08-22,6.834952
1997-08-25,6.494864
1997-08-26,6.619287
1997-08-27,6.610991
1997-08-28,6.660761
1997-08-29,6.702235000000001
1997-09-02,6.8764270000000005
1997-09-03,6.768594
1997-09-04,6.917901
1997-09-05,7.448771000000001
1997-09-08,7.2994639999999995
1997-09-09,7.183336
1997-09-10,6.955228
1997-09-11,6.631728999999999
1997-09-12,6.702235000000001
1997-09-15,6.353851000000001
1997-09-16,6.884722
1997-09-17,6.519748
1997-09-18,6.5695179999999995
1997-09-19,6.735415
1997-09-22,6.868132000000001
1997-09-23,6.818363000000001
1997-09-24,6.768594
1997-09-25,6.868132000000001
1997-09-26,6.818363000000001
1997-09-29,6.7520039999999995
1997-09-30,6.6814979999999995
1997-10-01,6.660761
1997-10-02,6.627581
1997-10-03,6.652466
1997-10-06,6.586107000000001
1997-10-07,7.233105
1997-10-08,7.3824119999999995
1997-10-09,7.581489
1997-10-10,7.457066
1997-10-13,8.120652999999999
1997-10-14,8.303139999999999
1997-10-15,8.124801
1997-10-16,7.880103
1997-10-17,7.963050999999999
1997-10-20,8.01282
1997-10-21,9.904045
1997-10-22,9.953814999999999
1997-10-23,9.758885000000001
1997-10-24,9.605431
1997-10-27,8.809126
1997-10-28,9.696674
1997-10-29,9.713264
1997-10-30,9.306816
1997-10-31,9.746443
1997-11-03,9.850128999999999
1997-11-04,10.285608
1997-11-05,10.119711
1997-11-06,9.995289
1997-11-07,9.754738
1997-11-10,10.21925
1997-11-11,10.252429
1997-11-12,9.232161999999999
1997-11-13,9.547367
1997-11-14,9.721559
1997-11-17,10.351967
1997-11-18,10.103122
1997-11-19,8.626638999999999
1997-11-20,10.011878
1997-11-21,9.837686999999999
1997-11-24,9.489303
1997-11-25,9.634462
1997-11-26,9.489303
1997-11-28,9.505892999999999
1997-12-01,9.986994000000001
1997-12-02,9.870866
1997-12-03,10.045057
1997-12-04,10.418325
1997-12-05,11.040439
1997-12-08,11.015554
1997-12-09,10.575928
1997-12-10,10.451505000000001
1997-12-11,9.870866
1997-12-12,9.406355
1997-12-15,8.59346
1997-12-16,9.145067
1997-12-17,9.12433
1997-12-18,8.742767
1997-12-19,8.485626
1997-12-22,9.12433
1997-12-23,9.024792
1997-12-24,9.248753
1997-12-26,9.178246000000001
1997-12-29,9.646905
1997-12-30,9.920635
1997-12-31,10.086532
1998-01-02,9.937224
1998-01-05,9.406355
1998-01-06,9.870866
1998-01-07,9.555662
1998-01-08,9.422944000000001
1998-01-09,8.900369
1998-01-12,9.190688
1998-01-13,9.539072
1998-01-14,9.754738
1998-01-15,9.854275999999999
1998-01-16,9.754738
1998-01-20,10.318788
1998-01-21,9.953814999999999
1998-01-22,9.456123
1998-01-23,8.941842999999999
1998-01-26,8.634933
1998-01-27,8.900369
1998-01-28,9.223868
1998-01-29,9.024792
1998-01-30,9.12433
1998-02-02,9.273636999999999
1998-02-03,9.6552
1998-02-04,9.696674
1998-02-05,9.576399
1998-02-06,9.539072
1998-02-09,9.443682
1998-02-10,9.422944000000001
1998-02-11,9.522482
1998-02-12,9.132625
1998-02-13,9.132625
1998-02-17,8.701293
1998-02-18,8.825714999999999
1998-02-19,8.639081
1998-02-20,8.618344
1998-02-23,8.491848
1998-02-24,8.162127
1998-02-25,8.697144999999999
1998-02-26,8.510511
1998-02-27,8.373647
1998-03-02,7.826186999999999
1998-03-03,7.465361
1998-03-04,7.963050999999999
1998-03-05,7.838628999999999
1998-03-06,7.938167
1998-03-09,8.137243
1998-03-10,8.087474
1998-03-11,8.908664
1998-03-12,9.257048
1998-03-13,9.207278
1998-03-16,9.232161999999999
1998-03-17,9.101519
1998-03-18,9.512114
1998-03-19,9.854275999999999
1998-03-20,9.568104
1998-03-23,9.754738
1998-03-24,10.233766000000001
1998-03-25,10.339524
1998-03-26,10.526158
1998-03-27,10.501274
1998-03-30,10.600812
1998-03-31,10.787446000000001
1998-04-01,11.322464
1998-04-02,10.97408
1998-04-03,10.687908
1998-04-06,10.003583
1998-04-07,9.6552
1998-04-08,9.928929
1998-04-09,10.376851
1998-04-13,11.123387
1998-04-14,11.148272
1998-04-15,11.036292
1998-04-16,10.874542
1998-04-17,10.849658
1998-04-20,10.849658
1998-04-21,12.106327
1998-04-22,11.845039
1998-04-23,11.316241999999999
1998-04-24,11.546425
1998-04-27,11.322464
1998-04-28,11.596193
1998-04-29,11.770386
1998-04-30,12.367614999999999
1998-05-01,12.740882000000001
1998-05-04,12.218307000000001
1998-05-05,11.938356
1998-05-06,11.845039
1998-05-07,11.782827000000001
1998-05-08,12.006788
1998-05-11,11.527761
1998-05-12,11.627299
1998-05-13,11.558867
1998-05-14,11.459328999999999
1998-05-15,11.372232
1998-05-18,10.750119
1998-05-19,10.967858999999999
1998-05-20,11.067397
1998-05-21,10.949196
1998-05-22,10.625697
1998-05-26,10.078237
1998-05-27,10.812331
1998-05-28,10.526158
1998-05-29,10.389294
1998-06-01,9.978699
1998-06-02,10.084458
1998-06-03,10.15289
1998-06-04,10.526158
1998-06-05,10.824773
1998-06-08,11.222925
1998-06-09,11.496655
1998-06-10,10.824773
1998-06-11,10.812331
1998-06-12,11.048734
1998-06-15,10.936753
1998-06-16,11.807713
1998-06-17,12.243192
1998-06-18,12.504479
1998-06-19,12.292961
1998-06-22,12.715997999999999
1998-06-23,13.400323
1998-06-24,13.661610999999999
1998-06-25,13.412765
1998-06-26,13.139035
1998-06-29,13.325669
1998-06-30,13.611841
1998-07-01,13.487418
1998-07-02,13.238573
1998-07-06,13.375438
1998-07-07,13.338110999999998
1998-07-08,14.507685
1998-07-09,14.246397
1998-07-10,14.084647
1998-07-13,13.93534
1998-07-14,14.283724
1998-07-15,14.619665
1998-07-16,14.719203
1998-07-17,14.731646
1998-07-20,14.681876
1998-07-21,13.562072
1998-07-22,13.698935999999998
1998-07-23,13.362995999999999
1998-07-24,13.163919
1998-07-27,12.933738
1998-07-28,12.740882000000001
1998-07-29,12.292961
1998-07-30,13.238573
1998-07-31,12.678671000000001
1998-08-03,12.218307000000001
1998-08-04,12.093884
1998-08-05,12.56669
1998-08-06,12.939959
1998-08-07,12.877748
1998-08-10,13.362995999999999
1998-08-11,12.753325
1998-08-12,13.761148
1998-08-13,13.711379
1998-08-14,13.362995999999999
1998-08-17,13.512303
1998-08-18,13.972667000000001
1998-08-19,14.072204999999999
1998-08-20,13.898013
1998-08-21,13.562072
1998-08-24,13.00217
1998-08-25,12.989728
1998-08-26,13.089266
1998-08-27,12.666228
1998-08-28,12.641344
1998-08-31,11.471771
1998-09-01,12.61646
1998-09-02,12.691113
1998-09-03,12.740882000000001
1998-09-04,12.740882000000001
1998-09-08,12.964843
1998-09-09,12.504479
1998-09-10,12.255633999999999
1998-09-11,12.56669
1998-09-14,12.541806
1998-09-15,13.425207
1998-09-16,13.537188
1998-09-17,12.964843
1998-09-18,13.562072
1998-09-21,13.773589999999999
1998-09-22,13.761148
1998-09-23,14.445473000000002
1998-09-24,14.09709
1998-09-25,14.980491
1998-09-28,14.632107000000001
1998-09-29,14.980491
1998-09-30,14.134417000000001
1998-10-01,13.300784
1998-10-02,13.866907000000001
1998-10-05,12.678671000000001
1998-10-06,11.297578999999999
1998-10-07,10.998965
1998-10-08,10.103122
1998-10-09,10.899426
1998-10-12,11.820153999999999
1998-10-13,11.798381
1998-10-14,11.919692999999999
1998-10-15,12.218307000000001
1998-10-16,11.90725
1998-10-19,12.61646
1998-10-20,12.274298
1998-10-21,12.927516
1998-10-22,12.728439999999999
1998-10-23,12.367614999999999
1998-10-26,12.840421000000001
1998-10-27,13.562072
1998-10-28,13.549629999999999
1998-10-29,13.462534
1998-10-30,14.109531
1998-11-02,14.246397
1998-11-03,14.4828
1998-11-04,15.017817
1998-11-05,14.943164000000001
1998-11-06,15.005375
1998-11-09,14.831183
1998-11-10,14.308608
1998-11-11,14.632107000000001
1998-11-12,14.831183
1998-11-13,15.509286999999999
1998-11-16,16.075411
1998-11-17,16.461121
1998-11-18,16.461121
1998-11-19,16.498447
1998-11-20,16.622869
1998-11-23,17.220098
1998-11-24,16.871716
1998-11-25,17.021023
1998-11-27,17.717789
1998-11-30,16.523332999999997
1998-12-01,16.112738
1998-12-02,17.207657
1998-12-03,16.324254999999997
1998-12-04,16.286928
1998-12-07,17.431618
1998-12-08,17.394291
1998-12-09,17.344521
1998-12-10,16.635313
1998-12-11,16.423794
1998-12-14,15.639930999999999
1998-12-15,16.013199
1998-12-16,15.913661
1998-12-17,16.921484
1998-12-18,17.493828
1998-12-21,17.506270999999998
1998-12-22,17.145445000000002
1998-12-23,17.879539
1998-12-24,17.655579
1998-12-28,18.464325
1998-12-29,18.128384
1998-12-30,17.916866
1998-12-31,19.322842
1999-01-04,18.613632
1999-01-05,17.94175
1999-01-06,18.688285999999998
1999-01-07,18.327461
1999-01-08,17.792442
1999-01-11,17.643135
1999-01-12,17.618252
1999-01-13,17.468945
1999-01-14,17.717789
1999-01-15,18.974459
1999-01-19,20.380434
1999-01-20,17.717789
1999-01-21,17.717789
1999-01-22,17.369406
1999-01-25,17.145445000000002
1999-01-26,17.332079
1999-01-27,17.568481
1999-01-28,18.464325
1999-01-29,18.041288
1999-02-01,17.257425
1999-02-02,17.456501
1999-02-03,18.514095
1999-02-04,16.958810999999997
1999-02-05,16.386467
1999-02-08,16.859274
1999-02-09,16.02564
1999-02-10,15.453297000000001
1999-02-11,16.697523
1999-02-12,16.398909
1999-02-16,15.627488
1999-02-17,15.223115
1999-02-18,14.943164000000001
1999-02-19,14.91828
1999-02-22,16.249601000000002
1999-02-23,16.821947
1999-02-24,17.220098
1999-02-25,16.112738
1999-02-26,15.353759
1999-03-01,15.652373
1999-03-02,16.050526
1999-03-03,15.751910999999998
1999-03-04,15.938545000000001
1999-03-05,16.361582000000002
1999-03-08,17.269867
1999-03-09,17.711569
1999-03-10,17.319637
1999-03-11,16.299372
1999-03-12,15.839007
1999-03-15,16.249601000000002
1999-03-16,16.199832999999998
1999-03-17,16.150064
1999-03-18,16.448679000000002
1999-03-19,15.478181
1999-03-22,14.308608
1999-03-23,13.537188
1999-03-24,13.748706
1999-03-25,14.744087
1999-03-26,15.975872
1999-03-29,16.336699
1999-03-30,15.926103
1999-03-31,15.179566000000001
1999-04-01,15.055144
1999-04-05,14.632107000000001
1999-04-06,14.20907
1999-04-07,12.34273
1999-04-08,12.541806
1999-04-09,12.740882000000001
1999-04-12,12.765767
1999-04-13,13.163919
1999-04-14,11.670847
1999-04-15,12.168538
1999-04-16,12.678671000000001
1999-04-19,12.044115
1999-04-20,13.636725
1999-04-21,14.034877999999999
1999-04-22,15.080029000000001
1999-04-23,15.403526999999999
1999-04-26,16.498447
1999-04-27,17.593367
1999-04-28,17.294752
1999-04-29,17.045906
1999-04-30,16.921484
1999-05-03,17.668020000000002
1999-05-04,17.195213
1999-05-05,17.220098
1999-05-06,16.299372
1999-05-07,16.971252
1999-05-10,18.091057
1999-05-11,18.713171
1999-05-12,19.795648999999997
1999-05-13,19.80809
1999-05-14,19.061554
1999-05-17,18.81271
1999-05-18,18.091057
1999-05-19,18.563864000000002
1999-05-20,19.086439000000002
1999-05-21,19.111324
1999-05-24,18.265249
1999-05-25,18.364788
1999-05-26,18.588749
1999-05-27,19.086439000000002
1999-05-28,19.683668
1999-06-01,19.409939
1999-06-02,20.056936
1999-06-03,19.658783
1999-06-04,20.903009
1999-06-07,21.475355
1999-06-08,20.654165
1999-06-09,20.106704999999998
1999-06-10,19.086439000000002
1999-06-11,19.3104
1999-06-14,18.912247
1999-06-15,19.484592000000003
1999-06-16,21.400702
1999-06-17,21.649546
1999-06-18,21.699316
1999-06-21,22.221889
1999-06-22,21.699316
1999-06-23,21.94816
1999-06-24,21.350931
1999-06-25,21.749084
1999-06-28,22.595157999999998
1999-06-29,22.844004
1999-06-30,22.495621
1999-07-01,23.341694
1999-07-02,23.839385999999998
1999-07-06,24.262423000000002
1999-07-07,23.739847
1999-07-08,24.187769
1999-07-09,23.839385999999998
1999-07-12,23.291925
1999-07-13,23.09285
1999-07-14,23.988692999999998
1999-07-15,25.904802
1999-07-16,25.282688
1999-07-19,24.834766000000002
1999-07-20,21.749084
1999-07-21,21.450470000000003
1999-07-22,21.151854999999998
1999-07-23,20.181358
1999-07-26,18.887363
1999-07-27,20.753702
1999-07-28,21.599777
1999-07-29,20.703934
1999-07-30,20.728819
1999-08-02,20.256012
1999-08-03,20.032051
1999-08-04,19.285515
1999-08-05,19.161093
1999-08-06,18.538979
1999-08-09,18.091057
1999-08-10,19.3104
1999-08-11,20.007166
1999-08-12,20.256012
1999-08-13,21.798853
1999-08-16,21.649546
1999-08-17,21.94816
1999-08-18,21.201624
1999-08-19,20.903009
1999-08-20,20.479973
1999-08-23,21.077202
1999-08-24,21.873507
1999-08-25,22.27166
1999-08-26,22.470736
1999-08-27,22.44585
1999-08-30,22.197006
1999-08-31,22.694696
1999-09-01,22.147236
1999-09-02,21.848623
1999-09-03,23.391464000000003
1999-09-07,24.187769
1999-09-08,22.893772
1999-09-09,22.644928
1999-09-10,23.826942000000003
1999-09-13,24.660576000000002
1999-09-14,26.078993
1999-09-15,24.697903
1999-09-16,25.556417
1999-09-17,26.775761
1999-09-20,26.626453
1999-09-21,26.489588
1999-09-22,27.572065000000002
1999-09-23,26.004339
1999-09-24,24.685458999999998
1999-09-27,25.257803
1999-09-28,24.760113
1999-09-29,23.316810999999998
1999-09-30,24.660576000000002
1999-10-01,23.640307999999997
1999-10-04,24.934305
1999-10-05,24.809881
1999-10-06,26.153646
1999-10-07,26.352724
1999-10-08,25.40711
1999-10-11,26.402493
1999-10-12,24.884535
1999-10-13,24.41173
1999-10-14,24.312191000000002
1999-10-15,24.113115
1999-10-18,23.540771
1999-10-19,24.08823
1999-10-20,25.730610000000002
1999-10-21,25.631071
1999-10-22,25.40711
1999-10-25,25.357342000000003
1999-10-26,24.561037
1999-10-27,23.889154
1999-10-28,24.660576000000002
1999-10-29,25.531534
1999-11-01,25.730610000000002
1999-11-02,27.572065000000002
1999-11-03,28.940716
1999-11-04,30.807055
1999-11-05,30.408903000000002
1999-11-08,32.69828
1999-11-09,31.777552000000004
1999-11-10,32.275242
1999-11-11,30.508440000000004
1999-11-12,31.254976
1999-11-15,31.901976
1999-11-16,32.200588
1999-11-17,32.548973
1999-11-18,39.218029
1999-11-19,37.028191
1999-11-22,33.619007
1999-11-23,31.080786
1999-11-24,35.908386
1999-11-26,37.177498
1999-11-29,35.560001
1999-11-30,37.774727
1999-12-01,38.57103
1999-12-02,39.417103000000004
1999-12-03,39.989449
1999-12-06,42.054867
1999-12-07,48.226231
1999-12-08,45.936852
1999-12-09,43.249325
1999-12-10,43.697247
1999-12-13,44.194935
1999-12-14,42.900940000000006
1999-12-15,42.229057
1999-12-16,46.434544
1999-12-17,49.246497999999995
1999-12-20,46.335007
1999-12-21,51.461220000000004
1999-12-22,49.370917999999996
1999-12-23,48.922996999999995
1999-12-27,47.156197
1999-12-28,48.17646
1999-12-29,49.370917999999996
1999-12-30,48.599499
1999-12-31,48.972767
2000-01-03,51.013298
2000-01-04,48.499962
2000-01-05,45.712891
2000-01-06,41.806019
2000-01-07,44.443779
2000-01-10,49.495342
2000-01-11,45.787544
2000-01-12,48.027153000000006
2000-01-13,48.475075
2000-01-14,53.97456
2000-01-18,60.743153
2000-01-19,61.71365
2000-01-20,58.42889
2000-01-21,59.548694999999995
2000-01-24,55.592052
2000-01-25,55.766243
2000-01-26,55.56716899999999
2000-01-27,55.044594
2000-01-28,53.700829000000006
2000-01-31,54.64644200000001
2000-02-01,56.686974
2000-02-02,56.935818000000005
2000-02-03,60.19569
2000-02-04,61.141304000000005
2000-02-07,63.356030000000004
2000-02-08,67.586403
2000-02-09,69.76379399999999
2000-02-10,72.158936
2000-02-11,70.012642
2000-02-14,69.37808199999999
2000-02-15,68.084091
2000-02-16,66.9394
2000-02-17,70.17439300000001
2000-02-18,68.880394
2000-02-22,66.989174
2000-02-23,71.120003
2000-02-24,76.84344499999999
2000-02-25,79.680283
2000-02-28,82.069199
2000-02-29,83.960426
2000-03-01,82.815735
2000-03-02,77.440674
2000-03-03,84.607422
2000-03-06,94.411926
2000-03-07,89.982483
2000-03-08,85.752113
2000-03-09,86.448875
2000-03-10,85.602806
2000-03-13,81.969658
2000-03-14,78.436058
2000-03-15,70.17439300000001
2000-03-16,78.037903
2000-03-17,78.336517
2000-03-20,75.648987
2000-03-21,76.743912
2000-03-22,73.558685
2000-03-23,71.667465
2000-03-24,78.037903
2000-03-27,80.52636
2000-03-28,75.250839
2000-03-29,68.382706
