Date,HAR
2013-10-11,6173.790039
2013-10-14,5986.709961
2013-10-15,6360.879883
2013-10-16,6547.959961
2013-10-17,6360.879883
2013-10-18,6547.959961
2013-10-21,6454.419922
2013-10-22,6267.330078
2013-10-23,6267.330078
2013-10-24,6080.25
2013-10-25,5986.709961
2013-10-28,5986.709961
2013-10-29,5893.169922
2013-10-30,5893.169922
2013-10-31,5893.169922
2013-11-01,6080.25
2013-11-04,6080.25
2013-11-05,6173.790039
2013-11-06,6454.419922
2013-11-07,6454.419922
2013-11-08,6454.419922
2013-11-11,6828.589844
2013-11-12,7015.669922
2013-11-13,6828.589844
2013-11-14,6922.129883
2013-11-15,7015.669922
2013-11-18,7109.220215
2013-11-19,6922.129883
2013-11-20,7389.839844
2013-11-21,7109.220215
2013-11-22,7389.839844
2013-11-25,7202.759765999999
2013-11-26,7202.759765999999
2013-11-27,7109.220215
2013-11-29,7109.220215
2013-12-02,7109.220215
2013-12-03,7296.299805
2013-12-04,7296.299805
2013-12-05,7202.759765999999
2013-12-06,7202.759765999999
2013-12-09,7015.669922
2013-12-10,7015.669922
2013-12-11,6641.5
2013-12-12,6547.959961
2013-12-13,6922.129883
2013-12-16,7389.839844
2013-12-17,7670.470215
2013-12-18,8138.180176000001
2013-12-19,8699.429688
2013-12-20,9260.69043
2013-12-23,8699.429688
2013-12-24,8325.269531
2013-12-26,8418.80957
2013-12-27,7857.549805
2013-12-30,7389.839844
2013-12-31,7483.379883
2014-01-02,7951.100098000001
2014-01-03,7764.009765999999
2014-01-06,8044.640137
2014-01-07,7764.009765999999
2014-01-08,7857.549805
2014-01-09,7670.470215
2014-01-10,7764.009765999999
2014-01-13,7670.470215
2014-01-14,7764.009765999999
2014-01-15,7670.470215
2014-01-16,7576.930176000001
2014-01-17,7389.839844
2014-01-21,7483.379883
2014-01-22,7202.759765999999
2014-01-23,7202.759765999999
2014-01-24,7109.220215
2014-01-27,7389.839844
2014-01-28,7389.839844
2014-01-29,7389.839844
2014-01-30,7389.839844
2014-01-31,7389.839844
2014-02-03,7389.839844
2014-02-04,7389.839844
2014-02-05,7389.839844
2014-02-06,7576.930176000001
2014-02-07,7576.930176000001
2014-02-10,7857.549805
2014-02-11,7670.470215
2014-02-12,7857.549805
2014-02-13,7857.549805
2014-02-14,8138.180176000001
2014-02-18,8325.269531
2014-02-19,8325.269531
2014-02-20,7764.009765999999
2014-02-21,7764.009765999999
2014-02-24,8044.640137
2014-02-25,8138.180176000001
2014-02-26,8138.180176000001
2014-02-27,8512.349609
2014-02-28,8605.889648
2014-03-03,8231.719727
2014-03-04,8231.719727
2014-03-05,8512.349609
2014-03-06,8512.349609
2014-03-07,8792.980469
2014-03-10,9260.69043
2014-03-11,9073.599609
2014-03-12,8792.980469
2014-03-13,8980.05957
2014-03-14,9541.320313
2014-03-17,10196.099609
2014-03-18,10102.599609
2014-03-19,10102.599609
2014-03-20,10102.599609
2014-03-21,10289.700195
2014-03-24,10944.5
2014-03-25,10850.900391
2014-03-26,10757.400391
2014-03-27,11131.5
2014-03-28,10944.5
2014-03-31,10196.099609
2014-04-01,9541.320313
2014-04-02,9260.69043
2014-04-03,9821.94043
2014-04-04,9821.94043
2014-04-07,9915.480469
2014-04-08,9915.480469
2014-04-09,9915.480469
2014-04-10,9728.400391
2014-04-11,9634.860352
2014-04-14,9354.230469
2014-04-15,8792.980469
2014-04-16,8325.269531
2014-04-17,8605.889648
2014-04-21,7670.470215
2014-04-22,7670.470215
2014-04-23,8138.180176000001
2014-04-24,8325.269531
2014-04-25,8418.80957
2014-04-28,8044.640137
2014-04-29,8231.719727
2014-04-30,8231.719727
2014-05-01,8231.719727
2014-05-02,8231.719727
2014-05-05,7764.009765999999
2014-05-06,7670.470215
2014-05-07,7576.930176000001
2014-05-08,7109.220215
2014-05-09,7109.220215
2014-05-12,6641.5
2014-05-13,6267.330078
2014-05-14,6641.5
2014-05-15,6547.959961
2014-05-16,6922.129883
2014-05-19,7296.299805
2014-05-20,7576.930176000001
2014-05-21,7951.100098000001
2014-05-22,7576.930176000001
2014-05-23,7483.379883
2014-05-27,8044.640137
2014-05-28,8512.349609
2014-05-29,8418.80957
2014-05-30,8231.719727
2014-06-02,7951.100098000001
2014-06-03,7951.100098000001
2014-06-04,7670.470215
2014-06-05,7857.549805
2014-06-06,8138.180176000001
2014-06-09,8231.719727
2014-06-10,8138.180176000001
2014-06-11,8699.429688
2014-06-12,8792.980469
2014-06-13,8886.519531
2014-06-16,8886.519531
2014-06-17,9073.599609
2014-06-18,9073.599609
2014-06-19,8792.980469
2014-06-20,8605.889648
2014-06-23,8605.889648
2014-06-24,8699.429688
2014-06-25,9073.599609
2014-06-26,8980.05957
2014-06-27,8886.519531
2014-06-30,8980.05957
2014-07-01,9073.599609
2014-07-02,9634.860352
2014-07-03,9821.94043
2014-07-07,9821.94043
2014-07-08,10196.099609
2014-07-09,10196.099609
2014-07-10,9821.94043
2014-07-11,9821.94043
2014-07-14,9915.480469
2014-07-15,10102.599609
2014-07-16,10102.599609
2014-07-17,10009.0
2014-07-18,10102.599609
2014-07-21,9915.480469
2014-07-22,10009.0
2014-07-23,9821.94043
2014-07-24,9634.860352
2014-07-25,9354.230469
2014-07-28,8886.519531
2014-07-29,8886.519531
2014-07-30,8886.519531
2014-07-31,9447.769531
2014-08-01,9447.769531
2014-08-04,9260.69043
2014-08-05,9354.230469
2014-08-06,9260.69043
2014-08-07,9541.320313
2014-08-08,9447.769531
2014-08-11,9260.69043
2014-08-12,9167.150391
2014-08-13,9260.69043
2014-08-14,9167.150391
2014-08-15,9073.599609
2014-08-18,9260.69043
2014-08-19,9167.150391
2014-08-20,9167.150391
2014-08-21,9073.599609
2014-08-22,9541.320313
2014-08-25,9634.860352
2014-08-26,9447.769531
2014-08-27,9447.769531
2014-08-28,9354.230469
2014-08-29,9541.320313
2014-09-02,9541.320313
2014-09-03,9728.400391
2014-09-04,9541.320313
2014-09-05,9728.400391
2014-09-08,9541.320313
2014-09-09,8980.05957
2014-09-10,9073.599609
2014-09-11,9073.599609
2014-09-12,9167.150391
2014-09-15,8980.05957
2014-09-16,8886.519531
2014-09-17,9073.599609
2014-09-18,8792.980469
2014-09-19,8792.980469
2014-09-22,8792.980469
2014-09-23,8792.980469
2014-09-24,8886.519531
2014-09-25,8980.05957
2014-09-26,8886.519531
2014-09-29,8792.980469
2014-09-30,8792.980469
2014-10-01,8980.05957
2014-10-02,9167.150391
2014-10-03,9167.150391
2014-10-06,9728.400391
2014-10-07,10196.099609
2014-10-08,10009.0
2014-10-09,10570.299805
2014-10-10,10289.700195
2014-10-13,10196.099609
2014-10-14,9634.860352
2014-10-15,9634.860352
2014-10-16,9260.69043
2014-10-17,9821.94043
2014-10-20,9915.480469
2014-10-21,9821.94043
2014-10-22,9821.94043
2014-10-23,10009.0
2014-10-24,9915.480469
2014-10-27,9728.400391
2014-10-28,9634.860352
2014-10-29,10009.0
2014-10-30,10663.799805
2014-10-31,11038.0
2014-11-03,11225.099609
2014-11-04,11879.900391
2014-11-05,12160.5
2014-11-06,12254.0
2014-11-07,11973.400391
2014-11-10,12441.099609
2014-11-11,12347.599609
2014-11-12,12347.599609
2014-11-13,11879.900391
2014-11-14,11318.599609
2014-11-17,12067.0
2014-11-18,11692.799805
2014-11-19,11692.799805
2014-11-20,11879.900391
2014-11-21,11131.5
2014-11-24,10570.299805
2014-11-25,10850.900391
2014-11-26,10850.900391
2014-11-28,11318.599609
2014-12-01,11038.0
2014-12-02,11038.0
2014-12-03,11038.0
2014-12-04,11038.0
2014-12-05,10944.5
2014-12-08,10570.299805
2014-12-09,9915.480469
2014-12-10,10102.599609
2014-12-11,9728.400391
2014-12-12,10009.0
2014-12-15,10196.099609
2014-12-16,9915.480469
2014-12-17,9541.320313
2014-12-18,10009.0
2014-12-19,9541.320313
2014-12-22,9634.860352
2014-12-23,9541.320313
2014-12-24,9541.320313
2014-12-26,8512.349609
2014-12-29,7951.100098000001
2014-12-30,8325.269531
2014-12-31,8886.519531
2015-01-02,8886.519531
2015-01-05,8980.05957
2015-01-06,9354.230469
2015-01-07,9073.599609
2015-01-08,8886.519531
2015-01-09,8980.05957
2015-01-12,8792.980469
2015-01-13,8886.519531
2015-01-14,9260.69043
2015-01-15,9260.69043
2015-01-16,9167.150391
2015-01-20,9073.599609
2015-01-21,8980.05957
2015-01-22,9073.599609
2015-01-23,9354.230469
2015-01-26,9634.860352
2015-01-27,9354.230469
2015-01-28,9167.150391
2015-01-29,9354.230469
2015-01-30,9073.599609
2015-02-02,8699.429688
2015-02-03,8512.349609
2015-02-04,8605.889648
2015-02-05,8699.429688
2015-02-06,8605.889648
2015-02-09,8512.349609
2015-02-10,8512.349609
2015-02-11,8792.980469
2015-02-12,8792.980469
2015-02-13,8980.05957
2015-02-17,8980.05957
2015-02-18,8980.05957
2015-02-19,8980.05957
2015-02-20,8980.05957
2015-02-23,8980.05957
2015-02-24,8980.05957
2015-02-25,8792.980469
2015-02-26,8886.519531
2015-02-27,8886.519531
2015-03-02,8792.980469
2015-03-03,9073.599609
2015-03-04,9073.599609
2015-03-05,9073.599609
2015-03-06,9167.150391
2015-03-09,8886.519531
2015-03-10,8886.519531
2015-03-11,8792.980469
2015-03-12,8886.519531
2015-03-13,8792.980469
2015-03-16,8792.980469
2015-03-17,8792.980469
2015-03-18,8792.980469
2015-03-19,8792.980469
2015-03-20,8792.980469
2015-03-23,8605.889648
2015-03-24,8699.429688
2015-03-25,8512.349609
2015-03-26,8418.80957
2015-03-27,8325.269531
2015-03-30,7951.100098000001
2015-03-31,8044.640137
2015-04-01,7576.930176000001
2015-04-02,7951.100098000001
2015-04-06,7576.930176000001
2015-04-07,7857.549805
2015-04-08,7857.549805
2015-04-09,7951.100098000001
2015-04-10,8138.180176000001
2015-04-13,8044.640137
2015-04-14,7764.009765999999
2015-04-15,7857.549805
2015-04-16,7951.100098000001
2015-04-17,7951.100098000001
2015-04-20,7857.549805
2015-04-21,7857.549805
2015-04-22,7764.009765999999
2015-04-23,7670.470215
2015-04-24,7576.930176000001
2015-04-27,7483.379883
2015-04-28,7483.379883
2015-04-29,7483.379883
2015-04-30,7483.379883
2015-05-01,7483.379883
2015-05-04,7015.669922
2015-05-05,6828.589844
2015-05-06,6360.879883
2015-05-07,6360.879883
2015-05-08,6735.049805
2015-05-11,6641.5
2015-05-12,6547.959961
2015-05-13,6641.5
2015-05-14,6454.419922
2015-05-15,6454.419922
2015-05-18,6267.330078
2015-05-19,6454.419922
2015-05-20,6828.589844
2015-05-21,6828.589844
2015-05-22,6828.589844
2015-05-26,7389.839844
2015-05-27,7296.299805
2015-05-28,7483.379883
2015-05-29,7202.759765999999
2015-06-01,7202.759765999999
2015-06-02,7109.220215
2015-06-03,7202.759765999999
2015-06-04,7389.839844
2015-06-05,7576.930176000001
2015-06-08,7764.009765999999
2015-06-09,7576.930176000001
2015-06-10,7576.930176000001
2015-06-11,7764.009765999999
2015-06-12,7857.549805
2015-06-15,7670.470215
2015-06-16,7389.839844
2015-06-17,7483.379883
2015-06-18,7389.839844
2015-06-19,7483.379883
2015-06-22,7576.930176000001
2015-06-23,7483.379883
2015-06-24,7389.839844
2015-06-25,7296.299805
2015-06-26,7109.220215
2015-06-29,6922.129883
2015-06-30,7109.220215
2015-07-01,7015.669922
2015-07-02,7015.669922
2015-07-06,7296.299805
2015-07-07,7202.759765999999
2015-07-08,7109.220215
2015-07-09,7015.669922
2015-07-10,6922.129883
2015-07-13,6828.589844
2015-07-14,6641.5
2015-07-15,6547.959961
2015-07-16,6547.959961
2015-07-17,6641.5
2015-07-20,6547.959961
2015-07-21,6454.419922
2015-07-22,6641.5
2015-07-23,6360.879883
2015-07-24,6360.879883
2015-07-27,6454.419922
2015-07-28,6547.959961
2015-07-29,6360.879883
2015-07-30,6735.049805
2015-07-31,6547.959961
2015-08-03,6267.330078
2015-08-04,6454.419922
2015-08-05,6828.589844
2015-08-06,7015.669922
2015-08-07,7015.669922
2015-08-10,6828.589844
2015-08-11,6735.049805
2015-08-12,6641.5
2015-08-13,6454.419922
2015-08-14,6360.879883
2015-08-17,6267.330078
2015-08-18,6360.879883
2015-08-19,6173.790039
2015-08-20,6173.790039
2015-08-21,5986.709961
2015-08-24,5612.540039
2015-08-25,5238.370117
2015-08-26,5425.450195
2015-08-27,5519.0
2015-08-28,5893.169922
2015-08-31,5706.080078
2015-09-01,5706.080078
2015-09-02,5706.080078
2015-09-03,5612.540039
2015-09-04,5612.540039
2015-09-08,5706.080078
2015-09-09,5706.080078
2015-09-10,5799.620117
2015-09-11,5799.620117
2015-09-14,5519.0
2015-09-15,5519.0
2015-09-16,5425.450195
2015-09-17,5519.0
2015-09-18,5706.080078
2015-09-21,5799.620117
2015-09-22,5893.169922
2015-09-23,5893.169922
2015-09-24,6173.790039
2015-09-25,6080.25
2015-09-28,5799.620117
2015-09-29,5799.620117
2015-09-30,5706.080078
2015-10-01,5706.080078
2015-10-02,5706.080078
2015-10-05,5799.620117
2015-10-06,5986.709961
2015-10-07,5893.169922
2015-10-08,6080.25
2015-10-09,6080.25
2015-10-12,6080.25
2015-10-13,5986.709961
2015-10-14,5799.620117
2015-10-15,5986.709961
2015-10-16,5893.169922
2015-10-19,5986.709961
2015-10-20,5799.620117
2015-10-21,5706.080078
2015-10-22,5799.620117
2015-10-23,5799.620117
2015-10-26,5706.080078
2015-10-27,5706.080078
2015-10-28,6080.25
2015-10-29,6173.790039
2015-10-30,6080.25
2015-11-02,5893.169922
2015-11-03,6028.709961
2015-11-04,5933.009765999999
2015-11-05,6028.709961
2015-11-06,5933.009765999999
2015-11-09,6124.399902
2015-11-10,5933.009765999999
2015-11-11,5933.009765999999
2015-11-12,5933.009765999999
2015-11-13,5933.009765999999
2015-11-16,5837.319824
2015-11-17,5933.009765999999
2015-11-18,5933.009765999999
2015-11-19,5837.319824
2015-11-20,5933.009765999999
2015-11-23,6028.709961
2015-11-24,5933.009765999999
2015-11-25,5933.009765999999
2015-11-27,5837.319824
2015-11-30,5933.009765999999
2015-12-01,5837.319824
2015-12-02,5933.009765999999
2015-12-03,5933.009765999999
2015-12-04,5837.319824
2015-12-07,5741.629883
2015-12-08,5837.319824
2015-12-09,5741.629883
2015-12-10,5550.240234000001
2015-12-11,5550.240234000001
2015-12-14,5358.850098
2015-12-15,5358.850098
2015-12-16,5358.850098
2015-12-17,5358.850098
2015-12-18,5263.160156
2015-12-21,5071.77002
2015-12-22,4976.080078
2015-12-23,4976.080078
2015-12-24,4976.080078
2015-12-28,4593.299805
2015-12-29,4593.299805
2015-12-30,4497.609863000001
2015-12-31,4210.529785
2016-01-04,4210.529785
2016-01-05,4114.830078
2016-01-06,3923.4499509999996
2016-01-07,3732.0600590000004
2016-01-08,3636.360107
2016-01-11,3827.75
2016-01-12,4019.139893
2016-01-13,3923.4499509999996
2016-01-14,3827.75
2016-01-15,3923.4499509999996
2016-01-19,4114.830078
2016-01-20,3923.4499509999996
2016-01-21,3923.4499509999996
2016-01-22,4114.830078
2016-01-25,4401.910156
2016-01-26,4497.609863000001
2016-01-27,4689.0
2016-01-28,4593.299805
2016-01-29,4593.299805
2016-02-01,4784.689941
2016-02-02,4784.689941
2016-02-03,4784.689941
2016-02-04,4880.379883
2016-02-05,4880.379883
2016-02-08,4880.379883
2016-02-09,4880.379883
2016-02-10,4880.379883
2016-02-11,4880.379883
2016-02-12,4880.379883
2016-02-16,5263.160156
2016-02-17,5263.160156
2016-02-18,5454.549805
2016-02-19,5550.240234000001
2016-02-22,5550.240234000001
2016-02-23,5741.629883
2016-02-24,5933.009765999999
2016-02-25,5741.629883
2016-02-26,5837.319824
2016-02-29,5933.009765999999
2016-03-01,5837.319824
2016-03-02,5837.319824
2016-03-03,5741.629883
2016-03-04,5741.629883
2016-03-07,5550.240234000001
2016-03-08,5454.549805
2016-03-09,5645.930176
2016-03-10,5741.629883
2016-03-11,5550.240234000001
2016-03-14,5454.549805
2016-03-15,5454.549805
2016-03-16,5454.549805
2016-03-17,5454.549805
2016-03-18,5454.549805
2016-03-21,5550.240234000001
2016-03-22,5550.240234000001
2016-03-23,5454.549805
2016-03-24,5167.459961
2016-03-28,4976.080078
2016-03-29,4880.379883
2016-03-30,4593.299805
2016-03-31,4306.220215
2016-04-01,4210.529785
2016-04-04,4114.830078
2016-04-05,4306.220215
2016-04-06,4210.529785
2016-04-07,4114.830078
2016-04-08,4306.220215
2016-04-11,4593.299805
2016-04-12,4593.299805
2016-04-13,4593.299805
2016-04-14,4593.299805
2016-04-15,4401.910156
2016-04-18,4401.910156
2016-04-19,4210.529785
2016-04-20,4306.220215
2016-04-21,4401.910156
2016-04-22,4497.609863000001
2016-04-25,4497.609863000001
2016-04-26,4401.910156
2016-04-27,4401.910156
2016-04-28,4306.220215
2016-04-29,4401.910156
2016-05-02,4401.910156
2016-05-03,4401.910156
2016-05-04,4306.220215
2016-05-05,4306.220215
2016-05-06,4210.529785
2016-05-09,4114.830078
2016-05-10,4019.139893
2016-05-11,4210.529785
2016-05-12,4210.529785
2016-05-13,4210.529785
2016-05-16,4114.830078
2016-05-17,4210.529785
2016-05-18,4210.529785
2016-05-19,4497.609863000001
2016-05-20,4306.220215
2016-05-23,4306.220215
2016-05-24,4497.609863000001
2016-05-25,4401.910156
2016-05-26,4306.220215
2016-05-27,4401.910156
2016-05-31,4784.689941
2016-06-01,4880.379883
2016-06-02,5167.459961
2016-06-03,5263.160156
2016-06-06,5358.850098
2016-06-07,5263.160156
2016-06-08,5550.240234000001
2016-06-09,5837.319824
2016-06-10,5741.629883
2016-06-13,5358.850098
2016-06-14,5645.930176
2016-06-15,5837.319824
2016-06-16,5741.629883
2016-06-17,5645.930176
2016-06-20,5741.629883
2016-06-21,5741.629883
2016-06-22,5454.549805
2016-06-23,5454.549805
2016-06-24,5263.160156
2016-06-27,4976.080078
2016-06-28,4976.080078
2016-06-29,4976.080078
2016-06-30,5071.77002
2016-07-01,4976.080078
2016-07-05,4880.379883
2016-07-06,4976.080078
2016-07-07,4784.689941
2016-07-08,4784.689941
2016-07-11,4497.609863000001
2016-07-12,4401.910156
2016-07-13,4593.299805
2016-07-14,4497.609863000001
2016-07-15,4497.609863000001
2016-07-18,4784.689941
2016-07-19,5071.77002
2016-07-20,5167.459961
2016-07-21,5263.160156
2016-07-22,5167.459961
2016-07-25,5263.160156
2016-07-26,5358.850098
2016-07-27,5358.850098
2016-07-28,5263.160156
2016-07-29,5358.850098
2016-08-01,5358.850098
2016-08-02,5071.77002
2016-08-03,4784.689941
2016-08-04,4497.609863000001
2016-08-05,4306.220215
2016-08-08,4114.830078
2016-08-09,4210.529785
2016-08-10,4114.830078
2016-08-11,4114.830078
2016-08-12,4210.529785
2016-08-15,4114.830078
2016-08-16,4019.139893
2016-08-17,3923.4499509999996
2016-08-18,3827.75
2016-08-19,3923.4499509999996
2016-08-22,3827.75
2016-08-23,3732.0600590000004
2016-08-24,3923.4499509999996
2016-08-25,4114.830078
2016-08-26,4019.139893
2016-08-29,3923.4499509999996
2016-08-30,4019.139893
2016-08-31,4019.139893
2016-09-01,3923.4499509999996
2016-09-02,3923.4499509999996
2016-09-06,4019.139893
2016-09-07,3923.4499509999996
2016-09-08,4019.139893
2016-09-09,4019.139893
2016-09-12,3923.4499509999996
2016-09-13,3875.600098
2016-09-14,3779.899902
2016-09-15,3636.360107
2016-09-16,3617.219971
2016-09-19,3732.0600590000004
2016-09-20,3722.48999
2016-09-21,3779.899902
2016-09-22,3827.75
2016-09-23,3779.899902
2016-09-26,3779.899902
2016-09-27,3712.919922
2016-09-28,3693.780029
2016-09-29,3789.469971
2016-09-30,3732.0600590000004
2016-10-03,3751.1999509999996
2016-10-04,3770.330078
2016-10-05,3779.899902
2016-10-06,4028.709961
2016-10-07,4009.570068
2016-10-10,4000.0
2016-10-11,3952.149902
2016-10-12,3923.4499509999996
2016-10-13,4191.390136999999
2016-10-14,4478.470215
2016-10-17,4478.470215
2016-10-18,4545.450195
2016-10-19,4545.450195
2016-10-20,4354.069824
2016-10-21,4401.910156
2016-10-24,4114.830078
2016-10-25,4210.529785
2016-10-26,4114.830078
2016-10-27,4162.680176
2016-10-28,4162.680176
2016-10-31,4114.830078
2016-11-01,4076.5500490000004
2016-11-02,4076.5500490000004
2016-11-03,3971.290039
2016-11-04,3980.860107
2016-11-07,3923.4499509999996
2016-11-08,3933.01001
2016-11-09,3942.580078
2016-11-10,4019.139893
2016-11-11,4019.139893
2016-11-14,4038.280029
2016-11-15,4000.0
2016-11-16,4133.970215
2016-11-17,4133.970215
2016-11-18,4086.1201170000004
2016-11-21,4019.139893
2016-11-22,4019.139893
2016-11-23,4019.139893
2016-11-25,3894.73999
2016-11-28,3827.75
2016-11-29,3827.75
2016-11-30,3827.75
2016-12-01,3779.899902
2016-12-02,3703.350098
2016-12-05,3693.780029
2016-12-06,3435.4099119999996
2016-12-07,3196.169922
2016-12-08,3157.889893
2016-12-09,2937.800049
2016-12-12,2736.840088
2016-12-13,2545.449951
2016-12-14,2545.449951
2016-12-15,2373.209961
2016-12-16,2421.050049
2016-12-19,2516.75
2016-12-20,2526.320068
2016-12-21,2698.560059
2016-12-22,2679.429932
2016-12-23,2679.429932
2016-12-27,2497.610107
2016-12-28,2545.449951
2016-12-29,2516.75
2016-12-30,2526.320068
2017-01-03,2516.75
2017-01-04,2478.469971
2017-01-05,2459.330078
2017-01-06,2449.76001
2017-01-09,2440.189941
2017-01-10,2430.6201170000004
2017-01-11,2401.909912
2017-01-12,2411.47998
2017-01-13,2440.189941
2017-01-17,2363.639893
2017-01-18,2334.929932
2017-01-19,2287.080078
2017-01-20,2258.3701170000004
2017-01-23,2354.070068
2017-01-24,2382.780029
2017-01-25,2296.649902
2017-01-26,2296.649902
2017-01-27,2296.649902
2017-01-30,2296.649902
2017-01-31,2296.649902
2017-02-01,2296.649902
2017-02-02,2296.649902
2017-02-03,2430.6201170000004
2017-02-06,2526.320068
2017-02-07,2545.449951
2017-02-08,2535.889893
2017-02-09,2564.590088
2017-02-10,2602.8701170000004
2017-02-13,2784.689941
2017-02-14,2784.689941
2017-02-15,2832.540039
2017-02-16,2727.27002
2017-02-17,2727.27002
2017-02-21,3081.340088
2017-02-22,3110.050049
2017-02-23,3138.76001
2017-02-24,3129.189941
2017-02-27,3167.459961
2017-02-28,3205.73999
2017-03-01,3081.340088
2017-03-02,3062.199951
2017-03-03,3119.6201170000004
2017-03-06,3186.600098
2017-03-07,3157.889893
2017-03-08,3186.600098
2017-03-09,3244.02002
2017-03-10,3205.73999
2017-03-13,3167.459961
2017-03-14,3282.300049
2017-03-15,3330.139893
2017-03-16,3311.0
2017-03-17,3349.280029
2017-03-20,3349.280029
2017-03-21,3377.98999
2017-03-22,3377.98999
2017-03-23,3301.439941
2017-03-24,3301.439941
2017-03-27,3358.850098
2017-03-28,3349.280029
2017-03-29,3406.6999509999996
2017-03-30,3349.280029
2017-03-31,3406.6999509999996
