Date,LSXMA
2016-09-27,33.68
2016-09-28,33.549999
2016-09-29,33.580002
2016-09-30,33.98
2016-10-03,34.34
2016-10-04,34.060001
2016-10-05,33.639998999999996
2016-10-06,33.66
2016-10-07,33.529999
2016-10-10,33.330002
2016-10-11,32.709998999999996
2016-10-12,32.619999
2016-10-13,32.59
2016-10-14,32.57
2016-10-17,32.619999
2016-10-18,32.950001
2016-10-19,33.380001
2016-10-20,33.400002
2016-10-21,33.57
2016-10-24,33.75
2016-10-25,34.040001000000004
2016-10-26,34.009997999999996
2016-10-27,33.07
2016-10-28,33.099998
2016-10-31,33.27
2016-11-01,32.98
2016-11-02,32.630001
2016-11-03,32.369999
2016-11-04,32.470001
2016-11-07,33.139998999999996
2016-11-08,33.540001000000004
2016-11-09,33.91
2016-11-10,34.240002000000004
2016-11-11,34.599998
2016-11-14,35.41
2016-11-15,36.02
2016-11-16,35.84
2016-11-17,36.060001
2016-11-18,36.43
2016-11-21,36.470001
2016-11-22,36.630001
2016-11-23,36.490002000000004
2016-11-25,36.509997999999996
2016-11-28,35.900002
2016-11-29,36.240002000000004
2016-11-30,36.299999
2016-12-01,36.41
2016-12-02,34.419998
2016-12-05,34.580002
2016-12-06,35.060001
2016-12-07,35.75
2016-12-08,35.889998999999996
2016-12-09,35.799999
2016-12-12,34.790001000000004
2016-12-13,35.23
2016-12-14,35.470001
2016-12-15,34.93
2016-12-16,34.669998
2016-12-19,34.689999
2016-12-20,35.130001
2016-12-21,35.18
2016-12-22,35.0
2016-12-23,34.91
2016-12-27,34.93
2016-12-28,34.540001000000004
2016-12-29,34.490002000000004
2016-12-30,34.52
2017-01-03,34.5
2017-01-04,34.84
2017-01-05,35.459998999999996
2017-01-06,35.02
2017-01-09,35.25
2017-01-10,35.599998
2017-01-11,35.299999
2017-01-12,35.09
2017-01-13,35.59
2017-01-17,35.189999
2017-01-18,35.720001
2017-01-19,35.310001
2017-01-20,35.52
2017-01-23,35.27
2017-01-24,35.200001
2017-01-25,35.34
2017-01-26,36.049999
2017-01-27,36.450001
2017-01-30,36.259997999999996
2017-01-31,36.240002000000004
2017-02-01,36.790001000000004
2017-02-02,36.439999
2017-02-03,36.740002000000004
2017-02-06,36.889998999999996
2017-02-07,36.560001
2017-02-08,36.400002
2017-02-09,36.380001
2017-02-10,36.25
2017-02-13,36.220001
2017-02-14,35.919998
2017-02-15,37.540001000000004
2017-02-16,37.93
2017-02-17,38.02
2017-02-21,38.93
2017-02-22,39.419998
2017-02-23,38.889998999999996
2017-02-24,39.049999
2017-02-27,39.349998
2017-02-28,39.330002
2017-03-01,39.639998999999996
2017-03-02,39.32
2017-03-03,38.990002000000004
2017-03-06,38.84
2017-03-07,38.880001
2017-03-08,38.869999
2017-03-09,38.529999
2017-03-10,38.52
2017-03-13,39.830002
2017-03-14,39.740002000000004
2017-03-15,39.23
2017-03-16,39.209998999999996
2017-03-17,39.57
2017-03-20,39.470001
2017-03-21,38.810001
2017-03-22,38.209998999999996
2017-03-23,38.779999
2017-03-24,38.330002
2017-03-27,38.349998
2017-03-28,38.580002
2017-03-29,38.66
2017-03-30,39.189999
2017-03-31,38.919998
2017-04-03,38.540001000000004
2017-04-04,39.0
2017-04-05,39.290001000000004
2017-04-06,39.48
2017-04-07,39.52
2017-04-10,39.25
2017-04-11,38.970001
2017-04-12,38.939999
2017-04-13,39.0
2017-04-17,38.830002
2017-04-18,38.5
2017-04-19,38.450001
2017-04-20,39.18
2017-04-21,39.709998999999996
2017-04-24,40.790001000000004
2017-04-25,40.740002000000004
2017-04-26,39.740002000000004
2017-04-27,38.450001
2017-04-28,38.099998
2017-05-01,38.389998999999996
2017-05-02,37.490002000000004
2017-05-03,37.560001
2017-05-04,37.34
2017-05-05,37.689999
2017-05-08,37.290001000000004
2017-05-09,37.330002
2017-05-10,36.889998999999996
2017-05-11,37.029999
2017-05-12,36.599998
2017-05-15,36.630001
2017-05-16,36.720001
2017-05-17,36.43
2017-05-18,37.98
2017-05-19,38.630001
2017-05-22,38.75
2017-05-23,39.290001000000004
2017-05-24,40.200001
2017-05-25,40.549999
2017-05-26,41.779999
2017-05-30,41.279999
2017-05-31,41.669998
2017-06-01,43.009997999999996
2017-06-02,42.900002
2017-06-05,42.040001000000004
2017-06-06,41.639998999999996
2017-06-07,41.540001000000004
2017-06-08,41.830002
2017-06-09,40.25
2017-06-12,39.970001
2017-06-13,40.52
2017-06-14,39.740002000000004
2017-06-15,39.950001
2017-06-16,39.990002000000004
2017-06-19,40.130001
2017-06-20,39.709998999999996
2017-06-21,40.240002000000004
2017-06-22,40.040001000000004
2017-06-23,40.830002
2017-06-26,40.790001000000004
2017-06-27,40.73
2017-06-28,41.439999
2017-06-29,41.389998999999996
2017-06-30,41.98
2017-07-03,41.299999
2017-07-05,41.279999
2017-07-06,41.139998999999996
2017-07-07,41.310001
2017-07-10,40.84
2017-07-11,41.200001
2017-07-12,41.419998
2017-07-13,41.990002000000004
2017-07-14,42.330002
2017-07-17,42.07
2017-07-18,41.759997999999996
2017-07-19,42.16
2017-07-20,42.459998999999996
2017-07-21,42.689999
2017-07-24,42.099998
2017-07-25,42.240002000000004
2017-07-26,42.610001000000004
2017-07-27,45.82
2017-07-28,45.759997999999996
2017-07-31,46.130001
2017-08-01,45.639998999999996
2017-08-02,44.830002
2017-08-03,44.549999
2017-08-04,44.0
2017-08-07,43.889998999999996
2017-08-08,43.950001
2017-08-09,43.009997999999996
2017-08-10,42.700001
2017-08-11,43.240002000000004
2017-08-14,43.41
2017-08-15,43.43
2017-08-16,43.27
2017-08-17,42.299999
2017-08-18,42.080002
2017-08-21,42.59
2017-08-22,43.610001000000004
2017-08-23,43.299999
2017-08-24,43.369999
2017-08-25,43.389998999999996
2017-08-28,43.34
2017-08-29,43.450001
2017-08-30,44.150002
2017-08-31,44.700001
2017-09-01,44.529999
2017-09-05,43.209998999999996
2017-09-06,43.299999
2017-09-07,43.02
2017-09-08,42.560001
2017-09-11,42.720001
2017-09-12,43.0
2017-09-13,41.799999
2017-09-14,41.66
2017-09-15,42.279999
2017-09-18,42.0
2017-09-19,42.040001000000004
2017-09-20,42.169998
2017-09-21,42.18
2017-09-22,42.630001
2017-09-25,42.220001
2017-09-26,41.459998999999996
2017-09-27,42.259997999999996
2017-09-28,41.529999
2017-09-29,41.900002
2017-10-02,41.639998999999996
2017-10-03,42.41
2017-10-04,43.5
2017-10-05,43.669998
2017-10-06,43.77
2017-10-09,43.810001
2017-10-10,43.139998999999996
2017-10-11,44.09
2017-10-12,43.849998
2017-10-13,43.450001
2017-10-16,43.25
2017-10-17,43.41
2017-10-18,43.549999
2017-10-19,43.720001
2017-10-20,43.759997999999996
2017-10-23,43.25
2017-10-24,43.220001
2017-10-25,41.799999
2017-10-26,42.119999
2017-10-27,42.060001
2017-10-30,42.099998
2017-10-31,41.709998999999996
2017-11-01,41.599998
2017-11-02,41.060001
2017-11-03,40.849998
2017-11-06,40.939999
2017-11-07,41.139998999999996
2017-11-08,40.889998999999996
2017-11-09,40.48
2017-11-10,41.02
2017-11-13,41.830002
2017-11-14,40.48
2017-11-15,40.810001
2017-11-16,40.779999
2017-11-17,41.220001
2017-11-20,41.0
2017-11-21,41.09
2017-11-22,40.830002
2017-11-24,40.75
2017-11-27,40.860001000000004
2017-11-28,40.5
2017-11-29,40.810001
2017-11-30,40.77
2017-12-01,42.119999
2017-12-04,42.650002
2017-12-05,42.790001000000004
2017-12-06,41.799999
2017-12-07,42.360001000000004
2017-12-08,42.34
2017-12-11,42.630001
2017-12-12,42.790001000000004
2017-12-13,42.310001
2017-12-14,42.25
2017-12-15,39.790001000000004
2017-12-18,40.150002
2017-12-19,39.610001000000004
2017-12-20,39.209998999999996
2017-12-21,39.330002
2017-12-22,39.77
2017-12-26,40.16
2017-12-27,39.849998
2017-12-28,39.799999
2017-12-29,39.66
2018-01-02,38.900002
2018-01-03,38.82
2018-01-04,39.689999
2018-01-05,39.939999
2018-01-08,39.860001000000004
2018-01-09,39.759997999999996
2018-01-10,40.990002000000004
2018-01-11,41.099998
2018-01-12,41.060001
2018-01-16,40.380001
2018-01-17,40.540001000000004
2018-01-18,40.830002
2018-01-19,41.709998999999996
2018-01-22,41.93
2018-01-23,42.310001
2018-01-24,42.450001
2018-01-25,42.869999
2018-01-26,43.919998
2018-01-29,44.34
2018-01-30,43.860001000000004
2018-01-31,45.009997999999996
2018-02-01,44.650002
2018-02-02,44.400002
2018-02-05,43.16
2018-02-06,42.900002
2018-02-07,42.880001
2018-02-08,41.349998
2018-02-09,40.900002
2018-02-12,41.34
2018-02-13,41.369999
2018-02-14,42.169998
2018-02-15,42.18
2018-02-16,42.029999
2018-02-20,42.02
2018-02-21,41.82
2018-02-22,41.720001
2018-02-23,42.290001000000004
2018-02-26,42.400002
2018-02-27,41.610001000000004
2018-02-28,41.950001
2018-03-01,43.09
2018-03-02,43.02
2018-03-05,42.689999
2018-03-06,43.720001
2018-03-07,43.77
2018-03-08,43.41
2018-03-09,43.720001
2018-03-12,43.220001
2018-03-13,42.98
2018-03-14,42.709998999999996
2018-03-15,42.25
2018-03-16,42.48
2018-03-19,41.610001000000004
2018-03-20,41.720001
2018-03-21,42.310001
2018-03-22,41.110001000000004
2018-03-23,40.77
2018-03-26,41.630001
2018-03-27,40.650002
2018-03-28,40.830002
2018-03-29,41.099998
2018-04-02,40.16
2018-04-03,40.450001
2018-04-04,41.150002
2018-04-05,41.18
2018-04-06,41.02
2018-04-09,41.060001
2018-04-10,40.810001
2018-04-11,40.700001
2018-04-12,40.630001
2018-04-13,40.080002
2018-04-16,40.400002
2018-04-17,40.48
2018-04-18,41.09
2018-04-19,41.639998999999996
2018-04-20,41.66
2018-04-23,41.580002
2018-04-24,41.490002000000004
2018-04-25,41.529999
2018-04-26,42.209998999999996
2018-04-27,41.869999
2018-04-30,41.77
2018-05-01,41.759997999999996
2018-05-02,41.080002
2018-05-03,41.779999
2018-05-04,42.25
2018-05-07,42.560001
2018-05-08,42.110001000000004
2018-05-09,43.279999
2018-05-10,43.799999
2018-05-11,43.939999
2018-05-14,44.380001
2018-05-15,44.549999
2018-05-16,45.700001
2018-05-17,45.23
2018-05-18,46.450001
2018-05-21,46.349998
2018-05-22,45.77
2018-05-23,45.900002
2018-05-24,45.720001
2018-05-25,46.009997999999996
2018-05-29,45.75
2018-05-30,45.869999
2018-05-31,46.25
2018-06-01,46.25
2018-06-04,45.799999
2018-06-05,45.43
2018-06-06,46.139998999999996
2018-06-07,46.110001000000004
2018-06-08,46.029999
2018-06-11,45.689999
2018-06-12,45.900002
2018-06-13,46.02
2018-06-14,46.369999
2018-06-15,47.529999
2018-06-18,47.849998
2018-06-19,47.07
2018-06-20,47.43
2018-06-21,45.650002
2018-06-22,46.220001
2018-06-25,45.959998999999996
2018-06-26,45.32
2018-06-27,44.279999
2018-06-28,45.34
2018-06-29,45.049999
2018-07-02,46.060001
2018-07-03,45.52
2018-07-05,46.32
2018-07-06,46.529999
2018-07-09,47.009997999999996
2018-07-10,47.029999
2018-07-11,46.830002
2018-07-12,47.240002000000004
2018-07-13,47.419998
2018-07-16,47.450001
2018-07-17,47.759997999999996
2018-07-18,48.16
2018-07-19,48.150002
2018-07-20,48.490002000000004
2018-07-23,47.75
2018-07-24,46.700001
2018-07-25,47.799999
2018-07-26,47.98
2018-07-27,47.490002000000004
2018-07-30,47.259997999999996
2018-07-31,47.139998999999996
2018-08-01,46.369999
2018-08-02,46.970001
2018-08-03,46.799999
2018-08-06,47.07
2018-08-07,47.0
2018-08-08,47.119999
2018-08-09,46.849998
2018-08-10,46.630001
2018-08-13,46.580002
2018-08-14,46.25
2018-08-15,46.16
2018-08-16,46.02
2018-08-17,46.189999
2018-08-20,46.150002
2018-08-21,46.27
2018-08-22,46.259997999999996
2018-08-23,45.5
2018-08-24,45.529999
2018-08-27,46.049999
2018-08-28,45.990002000000004
2018-08-29,46.73
2018-08-30,46.709998999999996
2018-08-31,46.740002000000004
2018-09-04,47.349998
2018-09-05,46.02
2018-09-06,46.110001000000004
2018-09-07,46.27
2018-09-10,46.73
2018-09-11,46.540001000000004
2018-09-12,46.669998
2018-09-13,47.029999
2018-09-14,46.919998
2018-09-17,46.549999
2018-09-18,46.84
2018-09-19,46.52
2018-09-20,46.369999
2018-09-21,46.080002
2018-09-24,41.810001
2018-09-25,42.200001
2018-09-26,43.130001
2018-09-27,43.18
2018-09-28,43.439999
2018-10-01,42.91
2018-10-02,43.049999
2018-10-03,43.650002
2018-10-04,43.349998
2018-10-05,42.93
2018-10-08,43.130001
2018-10-09,42.049999
2018-10-10,40.830002
2018-10-11,40.66
2018-10-12,41.200001
2018-10-15,41.860001000000004
2018-10-16,43.0
2018-10-17,42.93
2018-10-18,42.529999
2018-10-19,41.990002000000004
2018-10-22,41.720001
2018-10-23,41.029999
2018-10-24,38.73
2018-10-25,39.900002
2018-10-26,38.630001
2018-10-29,38.580002
2018-10-30,39.560001
2018-10-31,41.240002000000004
2018-11-01,41.110001000000004
2018-11-02,40.860001000000004
2018-11-05,40.509997999999996
2018-11-06,41.860001000000004
2018-11-07,41.43
2018-11-08,40.709998999999996
2018-11-09,40.630001
2018-11-12,39.84
2018-11-13,40.240002000000004
2018-11-14,40.630001
2018-11-15,40.720001
2018-11-16,40.27
2018-11-19,38.759997999999996
2018-11-20,37.32
2018-11-21,38.529999
2018-11-23,38.490002000000004
2018-11-26,38.459998999999996
2018-11-27,37.66
2018-11-28,38.290001000000004
2018-11-29,39.619999
2018-11-30,39.790001000000004
2018-12-03,39.959998999999996
2018-12-04,39.119999
2018-12-06,39.080002
2018-12-07,38.639998999999996
2018-12-10,39.240002000000004
2018-12-11,39.209998999999996
2018-12-12,39.540001000000004
2018-12-13,38.75
2018-12-14,38.790001000000004
2018-12-17,38.560001
2018-12-18,38.919998
2018-12-19,37.650002
2018-12-20,37.009997999999996
2018-12-21,35.77
2018-12-24,35.43
2018-12-26,36.470001
2018-12-27,36.470001
2018-12-28,36.549999
2018-12-31,36.799999
2019-01-02,37.419998
2019-01-03,37.25
2019-01-04,38.25
2019-01-07,38.259997999999996
2019-01-08,38.68
2019-01-09,37.84
2019-01-10,37.990002000000004
2019-01-11,38.009997999999996
2019-01-14,37.669998
2019-01-15,37.990002000000004
2019-01-16,38.470001
2019-01-17,39.060001
2019-01-18,39.130001
2019-01-22,37.810001
2019-01-23,37.889998999999996
2019-01-24,37.84
2019-01-25,38.669998
2019-01-28,38.580002
2019-01-29,38.720001
2019-01-30,39.619999
2019-01-31,39.779999
2019-02-01,40.470001
2019-02-04,40.849998
2019-02-05,40.990002000000004
2019-02-06,40.049999
2019-02-07,39.560001
2019-02-08,39.650002
2019-02-11,39.610001000000004
2019-02-12,39.98
2019-02-13,40.080002
2019-02-14,40.349998
2019-02-15,40.73
2019-02-19,40.369999
2019-02-20,40.380001
2019-02-21,40.450001
2019-02-22,40.529999
2019-02-25,40.290001000000004
2019-02-26,40.09
2019-02-27,40.0
2019-02-28,40.900002
2019-03-01,40.759997999999996
2019-03-04,40.240002000000004
2019-03-05,40.240002000000004
2019-03-06,40.240002000000004
2019-03-07,40.330002
2019-03-08,40.099998
2019-03-11,40.740002000000004
2019-03-12,41.040001000000004
2019-03-13,40.970001
2019-03-14,41.169998
2019-03-15,41.549999
2019-03-18,40.919998
2019-03-19,40.66
2019-03-20,39.66
2019-03-21,39.610001000000004
2019-03-22,38.82
2019-03-25,38.380001
2019-03-26,38.209998999999996
2019-03-27,37.970001
2019-03-28,37.990002000000004
2019-03-29,38.18
2019-04-01,39.119999
2019-04-02,39.189999
2019-04-03,39.389998999999996
2019-04-04,39.950001
2019-04-05,39.599998
2019-04-08,39.580002
2019-04-09,39.349998
2019-04-10,39.540001000000004
2019-04-11,39.759997999999996
2019-04-12,40.279999
2019-04-15,39.720001
2019-04-16,39.830002
2019-04-17,39.77
2019-04-18,39.950001
2019-04-22,40.59
2019-04-23,40.970001
2019-04-24,38.889998999999996
2019-04-25,39.09
2019-04-26,39.75
2019-04-29,39.970001
2019-04-30,39.939999
2019-05-01,40.290001000000004
2019-05-02,39.799999
2019-05-03,40.189999
2019-05-06,39.73
2019-05-07,38.59
2019-05-08,39.080002
2019-05-09,39.200001
2019-05-10,39.580002
2019-05-13,38.790001000000004
2019-05-14,38.490002000000004
2019-05-15,38.130001
2019-05-16,38.09
2019-05-17,38.139998999999996
2019-05-20,37.990002000000004
2019-05-21,38.34
2019-05-22,37.84
2019-05-23,37.009997999999996
2019-05-24,37.099998
2019-05-28,36.93
2019-05-29,36.759997999999996
2019-05-30,36.650002
2019-05-31,36.02
2019-06-03,35.880001
2019-06-04,36.27
2019-06-05,35.790001000000004
2019-06-06,35.75
2019-06-07,35.689999
2019-06-10,36.189999
2019-06-11,36.259997999999996
2019-06-12,36.259997999999996
2019-06-13,36.830002
2019-06-14,36.490002000000004
2019-06-17,36.779999
2019-06-18,37.259997999999996
2019-06-19,37.59
2019-06-20,37.700001
2019-06-21,37.349998
2019-06-24,37.189999
2019-06-25,37.130001
2019-06-26,37.049999
2019-06-27,37.380001
2019-06-28,37.810001
2019-07-01,38.41
2019-07-02,38.470001
2019-07-03,38.810001
2019-07-05,39.02
2019-07-08,39.150002
2019-07-09,39.349998
2019-07-10,39.610001000000004
2019-07-11,39.419998
2019-07-12,39.779999
2019-07-15,39.73
2019-07-16,39.790001000000004
2019-07-17,39.48
2019-07-18,39.459998999999996
2019-07-19,39.610001000000004
2019-07-22,39.470001
2019-07-23,39.43
2019-07-24,40.189999
2019-07-25,40.16
2019-07-26,40.779999
2019-07-29,40.27
2019-07-30,40.689999
2019-07-31,41.630001
2019-08-01,41.759997999999996
2019-08-02,41.779999
2019-08-05,40.360001000000004
2019-08-06,40.619999
2019-08-07,40.75
2019-08-08,41.330002
2019-08-09,40.68
2019-08-12,40.0
2019-08-13,40.09
2019-08-14,39.450001
2019-08-15,39.5
2019-08-16,40.110001000000004
2019-08-19,40.529999
2019-08-20,40.23
2019-08-21,40.459998999999996
2019-08-22,40.220001
2019-08-23,39.25
2019-08-26,39.639998999999996
2019-08-27,39.439999
2019-08-28,40.450001
2019-08-29,40.369999
2019-08-30,40.490002000000004
2019-09-03,40.279999
2019-09-04,40.93
2019-09-05,41.360001000000004
2019-09-06,41.25
2019-09-09,41.490002000000004
2019-09-10,41.630001
2019-09-11,42.259997999999996
2019-09-12,41.98
2019-09-13,41.84
2019-09-16,41.529999
2019-09-17,41.799999
2019-09-18,41.66
2019-09-19,41.27
2019-09-20,41.299999
2019-09-23,41.34
2019-09-24,40.790001000000004
2019-09-25,41.599998
2019-09-26,41.380001
2019-09-27,41.369999
2019-09-30,41.57
2019-10-01,41.09
2019-10-02,41.080002
2019-10-03,41.759997999999996
2019-10-04,41.93
2019-10-07,41.869999
2019-10-08,41.759997999999996
2019-10-09,41.799999
2019-10-10,42.119999
2019-10-11,42.299999
2019-10-14,42.584998999999996
2019-10-15,42.990002000000004
2019-10-16,42.959998999999996
2019-10-17,43.32
2019-10-18,43.32
2019-10-21,43.240002000000004
2019-10-22,43.25
2019-10-23,43.639998999999996
2019-10-24,43.650002
2019-10-25,43.439999
2019-10-28,43.66
2019-10-29,43.32
2019-10-30,43.549999
2019-10-31,44.91
2019-11-01,45.580002
2019-11-04,45.630001
2019-11-05,46.049999
2019-11-06,45.330002
2019-11-07,45.845001
2019-11-08,46.209998999999996
2019-11-11,46.849998
2019-11-12,46.830002
2019-11-13,47.16
2019-11-14,47.650002
2019-11-15,47.009997999999996
2019-11-18,46.779999
2019-11-19,47.200001
2019-11-20,46.860001000000004
2019-11-21,47.810001
2019-11-22,47.84
2019-11-25,47.869999
2019-11-26,47.990002000000004
2019-11-27,48.75
2019-11-29,48.700001
2019-12-02,48.154999
2019-12-03,47.689999
2019-12-04,47.779999
2019-12-05,48.080002
2019-12-06,47.75
2019-12-09,47.419998
2019-12-10,47.389998999999996
2019-12-11,47.82
2019-12-12,48.029999
2019-12-13,47.59
2019-12-16,47.380001
2019-12-17,47.43
2019-12-18,47.470001
2019-12-19,47.689999
2019-12-20,48.16
2019-12-23,48.130001
2019-12-24,48.299999
2019-12-26,48.200001
2019-12-27,48.169998
2019-12-30,47.810001
2019-12-31,48.34
2020-01-02,48.154999
2020-01-03,48.189999
2020-01-06,48.25
2020-01-07,47.970001
2020-01-08,47.990002000000004
2020-01-09,47.98
2020-01-10,47.599998
2020-01-13,47.91
2020-01-14,48.810001
2020-01-15,49.380001
2020-01-16,49.48
2020-01-17,49.43
2020-01-21,49.299999
2020-01-22,49.34
2020-01-23,49.389998999999996
2020-01-24,48.889998999999996
2020-01-27,48.790001000000004
2020-01-28,48.650002
2020-01-29,48.549999
2020-01-30,49.150002
2020-01-31,48.57
2020-02-03,48.869999
2020-02-04,48.77
2020-02-05,48.91
2020-02-06,48.799999
2020-02-07,48.66
2020-02-10,49.0
2020-02-11,49.009997999999996
2020-02-12,49.365002000000004
2020-02-13,49.299999
2020-02-14,49.349998
2020-02-18,49.299999
2020-02-19,49.84
2020-02-20,50.93
2020-02-21,50.330002
2020-02-24,49.5
2020-02-25,48.880001
2020-02-26,47.48
2020-02-27,44.830002
2020-02-28,44.669998
2020-03-02,45.290001000000004
2020-03-03,44.799999
2020-03-04,46.299999
2020-03-05,46.110001000000004
2020-03-06,43.919998
2020-03-09,40.41
2020-03-10,42.330002
2020-03-11,40.009997999999996
2020-03-12,35.560001
2020-03-13,36.759997999999996
2020-03-16,29.01
2020-03-17,30.219998999999998
2020-03-18,23.309998999999998
2020-03-19,28.559998999999998
2020-03-20,25.33
2020-03-23,24.370001000000002
2020-03-24,27.84
2020-03-25,29.92
2020-03-26,30.969998999999998
2020-03-27,30.9
2020-03-30,30.26
2020-03-31,31.690001000000002
2020-04-01,29.92
2020-04-02,30.200001
2020-04-03,27.1
2020-04-06,28.969998999999998
2020-04-07,29.959999
2020-04-08,31.77
2020-04-09,32.049999
2020-04-13,31.040001
2020-04-14,32.669998
2020-04-15,31.469998999999998
2020-04-16,31.42
2020-04-17,31.360001
2020-04-20,30.43
2020-04-21,29.08
2020-04-22,30.02
2020-04-23,30.99
2020-04-24,30.639999
2020-04-27,32.849998
2020-04-28,34.439999
2020-04-29,35.470001
2020-04-30,33.709998999999996
2020-05-01,32.709998999999996
2020-05-04,33.139998999999996
2020-05-05,32.860001000000004
2020-05-06,31.959999
2020-05-07,31.129998999999998
2020-05-08,33.18
