Date,NICK
1998-12-17,0.9469700000000001
1998-12-18,0.9469700000000001
1998-12-21,0.9469700000000001
1998-12-22,0.9469700000000001
1998-12-23,0.9469700000000001
1998-12-24,0.9469700000000001
1998-12-28,1.098485
1998-12-29,0.984848
1998-12-30,0.9469700000000001
1998-12-31,0.9469700000000001
1999-01-04,0.9469700000000001
1999-01-05,0.9469700000000001
1999-01-06,0.9469700000000001
1999-01-07,0.9469700000000001
1999-01-08,1.098485
1999-01-11,1.098485
1999-01-12,1.022727
1999-01-13,1.060606
1999-01-14,1.060606
1999-01-15,1.060606
1999-01-19,1.060606
1999-01-20,1.022727
1999-01-21,0.909091
1999-01-22,0.909091
1999-01-25,0.909091
1999-01-26,0.965909
1999-01-27,1.022727
1999-01-28,1.212121
1999-01-29,1.212121
1999-02-01,1.212121
1999-02-02,1.136364
1999-02-03,1.136364
1999-02-04,1.136364
1999-02-05,1.287879
1999-02-08,1.212121
1999-02-09,1.212121
1999-02-10,1.212121
1999-02-11,1.212121
1999-02-12,1.325758
1999-02-16,1.325758
1999-02-17,1.325758
1999-02-18,1.325758
1999-02-19,1.212121
1999-02-22,1.212121
1999-02-23,1.212121
1999-02-24,1.212121
1999-02-25,1.212121
1999-02-26,1.231061
1999-03-01,1.231061
1999-03-02,1.212121
1999-03-03,1.212121
1999-03-04,1.268939
1999-03-05,1.287879
1999-03-08,1.287879
1999-03-09,1.287879
1999-03-10,1.231061
1999-03-11,1.231061
1999-03-12,1.231061
1999-03-15,1.231061
1999-03-16,1.231061
1999-03-17,1.231061
1999-03-18,1.287879
1999-03-19,1.287879
1999-03-22,1.287879
1999-03-23,1.212121
1999-03-24,1.231061
1999-03-25,1.231061
1999-03-26,1.231061
1999-03-29,1.212121
1999-03-30,1.25
1999-03-31,1.25
1999-04-01,1.25
1999-04-05,1.25
1999-04-06,1.212121
1999-04-07,1.212121
1999-04-08,1.212121
1999-04-09,1.212121
1999-04-12,1.231061
1999-04-13,1.212121
1999-04-14,1.25
1999-04-15,1.25
1999-04-16,1.25
1999-04-19,1.25
1999-04-20,1.25
1999-04-21,1.25
1999-04-22,1.287879
1999-04-23,1.287879
1999-04-26,1.25
1999-04-27,1.287879
1999-04-28,1.363636
1999-04-29,1.363636
1999-04-30,1.363636
1999-05-03,1.363636
1999-05-04,1.377841
1999-05-05,1.377841
1999-05-06,1.377841
1999-05-07,1.377841
1999-05-10,1.287879
1999-05-11,1.363636
1999-05-12,1.287879
1999-05-13,1.287879
1999-05-14,1.212121
1999-05-17,1.098485
1999-05-18,1.098485
1999-05-19,1.098485
1999-05-20,1.212121
1999-05-21,1.212121
1999-05-24,1.136364
1999-05-25,1.136364
1999-05-26,1.174242
1999-05-27,1.174242
1999-05-28,1.174242
1999-06-01,1.060606
1999-06-02,1.212121
1999-06-03,1.212121
1999-06-04,1.212121
1999-06-07,1.212121
1999-06-08,1.212121
1999-06-09,1.212121
1999-06-10,1.212121
1999-06-11,1.136364
1999-06-14,1.136364
1999-06-15,1.136364
1999-06-16,1.060606
1999-06-17,1.098485
1999-06-18,1.098485
1999-06-21,1.098485
1999-06-22,1.098485
1999-06-23,1.098485
1999-06-24,1.136364
1999-06-25,1.098485
1999-06-28,1.098485
1999-06-29,1.098485
1999-06-30,1.098485
1999-07-01,1.136364
1999-07-02,1.136364
1999-07-06,1.098485
1999-07-07,1.098485
1999-07-08,1.174242
1999-07-09,1.098485
1999-07-12,1.212121
1999-07-13,1.212121
1999-07-14,1.136364
1999-07-15,1.212121
1999-07-16,1.212121
1999-07-19,1.193182
1999-07-20,1.268939
1999-07-21,1.268939
1999-07-22,1.268939
1999-07-23,1.268939
1999-07-26,1.439394
1999-07-27,1.666667
1999-07-28,1.666667
1999-07-29,1.666667
1999-07-30,1.666667
1999-08-02,1.666667
1999-08-03,1.666667
1999-08-04,1.363636
1999-08-05,1.363636
1999-08-06,1.363636
1999-08-09,1.477273
1999-08-10,1.439394
1999-08-11,1.477273
1999-08-12,1.55303
1999-08-13,1.477273
1999-08-16,1.477273
1999-08-17,1.477273
1999-08-18,1.439394
1999-08-19,1.439394
1999-08-20,1.439394
1999-08-23,1.515152
1999-08-24,1.55303
1999-08-25,1.515152
1999-08-26,1.628788
1999-08-27,1.628788
1999-08-30,1.590909
1999-08-31,1.590909
1999-09-01,1.590909
1999-09-02,1.496212
1999-09-03,1.496212
1999-09-07,1.496212
1999-09-08,1.515152
1999-09-09,1.515152
1999-09-10,1.515152
1999-09-13,1.515152
1999-09-14,1.590909
1999-09-15,1.590909
1999-09-16,1.590909
1999-09-17,1.590909
1999-09-20,1.590909
1999-09-21,1.590909
1999-09-22,1.590909
1999-09-23,1.420455
1999-09-24,1.363636
1999-09-27,1.363636
1999-09-28,1.24053
1999-09-29,1.24053
1999-09-30,1.505682
1999-10-01,1.515152
1999-10-04,1.515152
1999-10-05,1.363636
1999-10-06,1.515152
1999-10-07,1.515152
1999-10-08,1.515152
1999-10-11,1.515152
1999-10-12,1.373106
1999-10-13,1.401515
1999-10-14,1.439394
1999-10-15,1.439394
1999-10-18,1.439394
1999-10-19,1.57197
1999-10-20,1.515152
1999-10-21,1.401515
1999-10-22,1.401515
1999-10-25,1.401515
1999-10-26,1.401515
1999-10-27,1.401515
1999-10-28,1.401515
1999-10-29,1.401515
1999-11-01,1.401515
1999-11-02,1.401515
1999-11-03,1.363636
1999-11-04,1.287879
1999-11-05,1.439394
1999-11-08,1.439394
1999-11-09,1.515152
1999-11-10,1.515152
1999-11-11,1.515152
1999-11-12,1.515152
1999-11-15,1.439394
1999-11-16,1.439394
1999-11-17,1.439394
1999-11-18,1.467803
1999-11-19,1.505682
1999-11-22,1.515152
1999-11-23,1.515152
1999-11-24,1.515152
1999-11-26,1.515152
1999-11-29,1.515152
1999-11-30,1.515152
1999-12-01,1.515152
1999-12-02,1.515152
1999-12-03,1.515152
1999-12-06,1.515152
1999-12-07,1.439394
1999-12-08,1.401515
1999-12-09,1.401515
1999-12-10,1.287879
1999-12-13,1.515152
1999-12-14,1.515152
1999-12-15,1.515152
1999-12-16,1.515152
1999-12-17,1.515152
1999-12-20,1.439394
1999-12-21,1.439394
1999-12-22,1.439394
1999-12-23,1.439394
1999-12-27,1.439394
1999-12-28,1.439394
1999-12-29,1.55303
1999-12-30,1.344697
1999-12-31,1.628788
2000-01-03,1.515152
2000-01-04,1.628788
2000-01-05,1.628788
2000-01-06,1.628788
2000-01-07,1.628788
2000-01-10,1.628788
2000-01-11,1.590909
2000-01-12,1.590909
2000-01-13,1.590909
2000-01-14,1.628788
2000-01-18,1.666667
2000-01-19,1.7424240000000002
2000-01-20,1.704545
2000-01-21,1.704545
2000-01-24,1.666667
2000-01-25,1.7424240000000002
2000-01-26,1.704545
2000-01-27,1.704545
2000-01-28,1.704545
2000-01-31,1.666667
2000-02-01,1.666667
2000-02-02,1.666667
2000-02-03,1.628788
2000-02-04,1.628788
2000-02-07,1.55303
2000-02-08,1.534091
2000-02-09,1.534091
2000-02-10,1.515152
2000-02-11,1.515152
2000-02-14,1.515152
2000-02-15,1.581439
2000-02-16,1.477273
2000-02-17,1.628788
2000-02-18,1.609848
2000-02-22,1.647727
2000-02-23,1.590909
2000-02-24,1.666667
2000-02-25,1.666667
2000-02-28,1.666667
2000-02-29,1.666667
2000-03-01,1.666667
2000-03-02,1.666667
2000-03-03,1.590909
2000-03-06,1.647727
2000-03-07,1.647727
2000-03-08,1.590909
2000-03-09,1.515152
2000-03-10,1.515152
2000-03-13,1.515152
2000-03-14,1.515152
2000-03-15,1.515152
2000-03-16,1.515152
2000-03-17,1.57197
2000-03-20,1.486742
2000-03-21,1.515152
2000-03-22,1.25
2000-03-23,1.25
2000-03-24,1.25
2000-03-27,1.25
2000-03-28,1.515152
2000-03-29,1.515152
2000-03-30,1.477273
2000-03-31,1.477273
2000-04-03,1.515152
2000-04-04,1.496212
2000-04-05,1.477273
2000-04-06,1.55303
2000-04-07,1.534091
2000-04-10,1.590909
2000-04-11,1.666667
2000-04-12,1.628788
2000-04-13,1.666667
2000-04-14,1.590909
2000-04-17,1.524621
2000-04-18,1.666667
2000-04-19,1.704545
2000-04-20,1.666667
2000-04-24,1.666667
2000-04-25,1.666667
2000-04-26,1.666667
2000-04-27,1.666667
2000-04-28,1.515152
2000-05-01,1.515152
2000-05-02,1.6950759999999998
2000-05-03,1.704545
2000-05-04,1.666667
2000-05-05,1.666667
2000-05-08,1.666667
2000-05-09,1.590909
2000-05-10,1.590909
2000-05-11,1.590909
2000-05-12,1.590909
2000-05-15,1.666667
2000-05-16,1.666667
2000-05-17,1.515152
2000-05-18,1.666667
2000-05-19,1.666667
2000-05-22,1.647727
2000-05-23,1.647727
2000-05-24,1.647727
2000-05-25,1.647727
2000-05-26,1.515152
2000-05-30,1.515152
2000-05-31,1.496212
2000-06-01,1.496212
2000-06-02,1.590909
2000-06-05,1.628788
2000-06-06,1.628788
2000-06-07,1.628788
2000-06-08,1.628788
2000-06-09,1.515152
2000-06-12,1.515152
2000-06-13,1.515152
2000-06-14,1.515152
2000-06-15,1.515152
2000-06-16,1.515152
2000-06-19,1.439394
2000-06-20,1.439394
2000-06-21,1.477273
2000-06-22,1.363636
2000-06-23,1.505682
2000-06-26,1.505682
2000-06-27,1.439394
2000-06-28,1.401515
2000-06-29,1.363636
2000-06-30,1.401515
2000-07-03,1.401515
2000-07-05,1.401515
2000-07-06,1.401515
2000-07-07,1.439394
2000-07-10,1.363636
2000-07-11,1.439394
2000-07-12,1.439394
2000-07-13,1.382576
2000-07-14,1.515152
2000-07-17,1.515152
2000-07-18,1.515152
2000-07-19,1.515152
2000-07-20,1.515152
2000-07-21,1.401515
2000-07-24,1.401515
2000-07-25,1.401515
2000-07-26,1.401515
2000-07-27,1.401515
2000-07-28,1.401515
2000-07-31,1.401515
2000-08-01,1.401515
2000-08-02,1.401515
2000-08-03,1.401515
2000-08-04,1.401515
2000-08-07,1.515152
2000-08-08,1.401515
2000-08-09,1.515152
2000-08-10,1.515152
2000-08-11,1.401515
2000-08-14,1.401515
2000-08-15,1.401515
2000-08-16,1.439394
2000-08-17,1.590909
2000-08-18,1.515152
2000-08-21,1.515152
2000-08-22,1.55303
2000-08-23,1.55303
2000-08-24,1.515152
2000-08-25,1.515152
2000-08-28,1.515152
2000-08-29,1.515152
2000-08-30,1.401515
2000-08-31,1.401515
2000-09-01,1.420455
2000-09-05,1.420455
2000-09-06,1.420455
2000-09-07,1.420455
2000-09-08,1.420455
2000-09-11,1.515152
2000-09-12,1.515152
2000-09-13,1.515152
2000-09-14,1.420455
2000-09-15,1.55303
2000-09-18,1.55303
2000-09-19,1.477273
2000-09-20,1.477273
2000-09-21,1.477273
2000-09-22,1.55303
2000-09-25,1.439394
2000-09-26,1.420455
2000-09-27,1.420455
2000-09-28,1.515152
2000-09-29,1.401515
2000-10-02,1.401515
2000-10-03,1.439394
2000-10-04,1.439394
2000-10-05,1.439394
2000-10-06,1.439394
2000-10-09,1.439394
2000-10-10,1.439394
2000-10-11,1.515152
2000-10-12,1.439394
2000-10-13,1.439394
2000-10-16,1.363636
2000-10-17,1.25
2000-10-18,1.439394
2000-10-19,1.439394
2000-10-20,1.439394
2000-10-23,1.439394
2000-10-24,1.439394
2000-10-25,1.439394
2000-10-26,1.439394
2000-10-27,1.439394
2000-10-30,1.439394
2000-10-31,1.439394
2000-11-01,1.439394
2000-11-02,1.363636
2000-11-03,1.401515
2000-11-06,1.401515
2000-11-07,1.401515
2000-11-08,1.401515
2000-11-09,1.363636
2000-11-10,1.363636
2000-11-13,1.439394
2000-11-14,1.439394
2000-11-15,1.439394
2000-11-16,1.401515
2000-11-17,1.420455
2000-11-20,1.401515
2000-11-21,1.439394
2000-11-22,1.363636
2000-11-24,1.439394
2000-11-27,1.401515
2000-11-28,1.477273
2000-11-29,1.477273
2000-11-30,1.515152
2000-12-01,1.515152
2000-12-04,1.515152
2000-12-05,1.515152
2000-12-06,1.420455
2000-12-07,1.420455
2000-12-08,1.401515
2000-12-11,1.401515
2000-12-12,1.401515
2000-12-13,1.496212
2000-12-14,1.401515
2000-12-15,1.401515
2000-12-18,1.401515
2000-12-19,1.401515
2000-12-20,1.439394
2000-12-21,1.363636
2000-12-22,1.363636
2000-12-26,1.401515
2000-12-27,1.439394
2000-12-28,1.401515
2000-12-29,1.515152
2001-01-02,1.515152
2001-01-03,1.363636
2001-01-04,1.306818
2001-01-05,1.401515
2001-01-08,1.401515
2001-01-09,1.401515
2001-01-10,1.401515
2001-01-11,1.401515
2001-01-12,1.401515
2001-01-16,1.401515
2001-01-17,1.458333
2001-01-18,1.458333
2001-01-19,1.458333
2001-01-22,1.458333
2001-01-23,1.458333
2001-01-24,1.401515
2001-01-25,1.401515
2001-01-26,1.363636
2001-01-29,1.363636
2001-01-30,1.439394
2001-01-31,1.496212
2001-02-01,1.496212
2001-02-02,1.439394
2001-02-05,1.439394
2001-02-06,1.420455
2001-02-07,1.420455
2001-02-08,1.420455
2001-02-09,1.439394
2001-02-12,1.496212
2001-02-13,1.496212
2001-02-14,1.401515
2001-02-15,1.439394
2001-02-16,1.401515
2001-02-20,1.401515
2001-02-21,1.401515
2001-02-22,1.401515
2001-02-23,1.401515
2001-02-26,1.401515
2001-02-27,1.401515
2001-02-28,1.401515
2001-03-01,1.420455
2001-03-02,1.439394
2001-03-05,1.439394
2001-03-06,1.496212
2001-03-07,1.515152
2001-03-08,1.534091
2001-03-09,1.647727
2001-03-12,1.55303
2001-03-13,1.55303
2001-03-14,1.55303
2001-03-15,1.515152
2001-03-16,1.515152
2001-03-19,1.590909
2001-03-20,1.590909
2001-03-21,1.590909
2001-03-22,1.590909
2001-03-23,1.515152
2001-03-26,1.515152
2001-03-27,1.55303
2001-03-28,1.55303
2001-03-29,1.534091
2001-03-30,1.534091
2001-04-02,1.534091
2001-04-03,1.515152
2001-04-04,1.515152
2001-04-05,1.458333
2001-04-06,1.55303
2001-04-09,1.554545
2001-04-10,1.575758
2001-04-11,1.575758
2001-04-12,1.575758
2001-04-16,1.454545
2001-04-17,1.572727
2001-04-18,1.572727
2001-04-19,1.554545
2001-04-20,1.554545
2001-04-23,1.515152
2001-04-24,1.515152
2001-04-25,1.545455
2001-04-26,1.5
2001-04-27,1.590909
2001-04-30,1.651515
2001-05-01,1.7424240000000002
2001-05-02,1.606061
2001-05-03,1.606061
2001-05-04,1.7424240000000002
2001-05-07,2.0
2001-05-08,1.969697
2001-05-09,1.893939
2001-05-10,2.121212
2001-05-11,2.121212
2001-05-14,2.212121
2001-05-15,2.19697
2001-05-16,2.19697
2001-05-17,2.19697
2001-05-18,2.272727
2001-05-21,2.166667
2001-05-22,2.19697
2001-05-23,2.233333
2001-05-24,2.1242419999999997
2001-05-25,2.19697
2001-05-29,2.015152
2001-05-30,2.015152
2001-05-31,1.969697
2001-06-01,2.121212
2001-06-04,2.1515150000000003
2001-06-05,2.060606
2001-06-06,1.909091
2001-06-07,1.969697
2001-06-08,1.969697
2001-06-11,1.893939
2001-06-12,1.8787880000000001
2001-06-13,1.848485
2001-06-14,1.9393939999999998
2001-06-15,2.0
2001-06-18,1.969697
2001-06-19,1.969697
2001-06-20,1.893939
2001-06-21,2.045455
2001-06-22,2.045455
2001-06-25,2.045455
2001-06-26,2.075758
2001-06-27,2.075758
2001-06-28,2.090909
2001-06-29,2.045455
2001-07-02,2.045455
2001-07-03,2.045455
2001-07-05,2.045455
2001-07-06,2.045455
2001-07-09,2.060606
2001-07-10,1.969697
2001-07-11,2.075758
2001-07-12,2.075758
2001-07-13,2.075758
2001-07-16,2.075758
2001-07-17,2.075758
2001-07-18,1.954545
2001-07-19,1.969697
2001-07-20,1.969697
2001-07-23,1.993939
2001-07-24,1.9484849999999998
2001-07-25,1.909091
2001-07-26,2.075758
2001-07-27,2.0787880000000003
2001-07-30,2.060606
2001-07-31,2.075758
2001-08-01,2.045455
2001-08-02,2.045455
2001-08-03,2.075758
2001-08-06,2.009091
2001-08-07,2.0393939999999997
2001-08-08,2.454545
2001-08-09,2.606061
2001-08-10,2.69697
2001-08-13,2.9060610000000002
2001-08-14,2.954545
2001-08-15,3.330303
2001-08-16,3.242424
2001-08-17,3.10303
2001-08-20,3.060606
2001-08-21,3.030303
2001-08-22,3.0575759999999996
2001-08-23,3.075758
2001-08-24,3.166667
2001-08-27,3.060606
2001-08-28,2.945455
2001-08-29,2.727273
2001-08-30,2.469697
2001-08-31,2.572727
2001-09-04,2.939394
2001-09-05,3.060606
2001-09-06,2.8484849999999997
2001-09-07,2.924242
2001-09-10,3.015152
2001-09-17,2.490909
2001-09-18,2.575758
2001-09-19,2.430303
2001-09-20,2.4666669999999997
2001-09-21,2.424242
2001-09-24,2.545455
2001-09-25,2.545455
2001-09-26,2.50303
2001-09-27,2.660606
2001-09-28,2.424242
2001-10-01,2.424242
2001-10-02,2.575758
2001-10-03,2.787879
2001-10-04,2.878788
2001-10-05,2.727273
2001-10-08,2.69697
2001-10-09,2.69697
2001-10-10,2.575758
2001-10-11,2.69697
2001-10-12,2.727273
2001-10-15,2.654546
2001-10-16,2.606061
2001-10-17,2.575758
2001-10-18,2.545455
2001-10-19,2.484848
2001-10-22,2.393939
2001-10-23,2.424242
2001-10-24,2.345454
2001-10-25,2.30303
2001-10-26,2.212121
2001-10-29,2.333333
2001-10-30,2.345454
2001-10-31,2.339394
2001-11-01,2.424242
2001-11-02,2.369697
2001-11-05,2.393939
2001-11-06,2.393939
2001-11-07,2.272727
2001-11-08,2.327273
2001-11-09,2.272727
2001-11-12,2.242424
2001-11-13,2.236364
2001-11-14,2.2303029999999997
2001-11-15,2.224242
2001-11-16,2.145455
2001-11-19,2.206061
2001-11-20,2.242424
2001-11-21,2.272727
2001-11-23,2.272727
2001-11-26,2.260606
2001-11-27,2.272727
2001-11-28,2.266667
2001-11-29,2.266667
2001-11-30,2.212121
2001-12-03,2.212121
2001-12-04,2.242424
2001-12-05,2.30303
2001-12-06,2.363636
2001-12-07,2.30303
2001-12-10,2.242424
2001-12-11,2.393939
2001-12-12,2.212121
2001-12-13,2.333333
2001-12-14,2.272727
2001-12-17,2.309091
2001-12-18,2.309091
2001-12-19,2.30303
2001-12-20,2.272727
2001-12-21,2.242424
2001-12-24,2.242424
2001-12-26,2.242424
2001-12-27,2.2545450000000002
2001-12-28,2.290909
2001-12-31,2.30303
2002-01-02,2.30303
2002-01-03,2.242424
2002-01-04,2.30303
2002-01-07,2.30303
2002-01-08,2.30303
2002-01-09,2.242424
2002-01-10,2.212121
2002-01-11,2.242424
2002-01-14,2.29697
2002-01-15,2.363636
2002-01-16,2.363636
2002-01-17,2.448485
2002-01-18,2.5333330000000003
2002-01-22,2.606061
2002-01-23,2.5636360000000002
2002-01-24,2.49697
2002-01-25,2.545455
2002-01-28,2.587879
2002-01-29,2.575758
2002-01-30,2.5393939999999997
2002-01-31,2.484848
2002-02-01,2.430303
2002-02-04,2.545455
2002-02-05,2.424242
2002-02-06,2.484848
2002-02-07,2.484848
2002-02-08,2.454545
2002-02-11,2.424242
2002-02-12,2.393939
2002-02-13,2.393939
2002-02-14,2.363636
2002-02-15,2.3151509999999997
2002-02-19,2.278788
2002-02-20,2.321212
2002-02-21,2.321212
2002-02-22,2.321212
2002-02-25,2.30303
2002-02-26,2.363636
2002-02-27,2.30303
2002-02-28,2.290909
2002-03-01,2.333333
2002-03-04,2.278788
2002-03-05,2.333333
2002-03-06,2.278788
2002-03-07,2.278788
2002-03-08,2.333333
2002-03-11,2.412121
2002-03-12,2.418182
2002-03-13,2.4060610000000002
2002-03-14,2.478788
2002-03-15,2.478788
2002-03-18,2.484848
2002-03-19,2.484848
2002-03-20,2.587879
2002-03-21,2.587879
2002-03-22,2.727273
2002-03-25,2.6121209999999997
2002-03-26,2.727273
2002-03-27,2.727273
2002-03-28,2.727273
2002-04-01,2.672727
2002-04-02,2.727273
2002-04-03,2.727273
2002-04-04,2.678788
2002-04-05,2.484848
2002-04-08,2.509091
2002-04-09,2.515152
2002-04-10,2.393939
2002-04-11,2.393939
2002-04-12,2.424242
2002-04-15,2.575758
2002-04-16,2.575758
2002-04-17,2.509091
2002-04-18,2.509091
2002-04-19,2.509091
2002-04-22,2.509091
2002-04-23,2.509091
2002-04-24,2.515152
2002-04-25,2.606061
2002-04-26,2.69697
2002-04-29,2.575758
2002-04-30,2.727273
2002-05-01,2.727273
2002-05-02,2.666667
2002-05-03,2.575758
2002-05-06,2.7454549999999998
2002-05-07,2.727273
2002-05-08,2.787879
2002-05-09,2.581818
2002-05-10,2.727273
2002-05-13,2.727273
2002-05-14,2.727273
2002-05-15,2.818182
2002-05-16,3.3575760000000003
2002-05-17,3.6909089999999996
2002-05-20,3.5030300000000003
2002-05-21,3.606061
2002-05-22,3.3393940000000004
2002-05-23,3.424242
2002-05-24,3.363636
2002-05-28,3.569697
2002-05-29,3.393939
2002-05-30,3.333333
2002-05-31,3.266667
2002-06-03,3.3272730000000004
2002-06-04,3.060606
2002-06-05,3.181818
2002-06-06,3.036364
2002-06-07,3.30303
2002-06-10,3.242424
2002-06-11,3.121212
2002-06-12,3.121212
2002-06-13,2.909091
2002-06-14,3.030303
2002-06-17,3.090909
2002-06-18,3.036364
2002-06-19,3.181818
2002-06-20,3.181818
2002-06-21,3.181818
2002-06-24,3.030303
2002-06-25,3.121212
2002-06-26,3.060606
2002-06-27,3.181818
2002-06-28,3.121212
2002-07-01,3.1515150000000003
2002-07-02,3.121212
2002-07-03,3.121212
2002-07-05,3.121212
2002-07-08,3.236364
2002-07-09,3.1575759999999997
2002-07-10,3.030303
2002-07-11,3.090909
2002-07-12,3.012121
2002-07-15,2.878788
2002-07-16,2.430303
