Date,ATW
2012-11-12,327.899994
2012-11-13,326.0
2012-11-14,326.200012
2012-11-15,326.200012
2012-11-16,326.200012
2012-11-19,325.100006
2012-11-20,325.100006
2012-11-21,326.0
2012-11-23,325.0
2012-11-26,325.0
2012-11-27,328.0
2012-11-28,323.0
2012-11-29,330.0
2012-11-30,330.0
2012-12-03,325.049988
2012-12-04,328.5
2012-12-05,325.200012
2012-12-06,325.0
2012-12-07,328.799988
2012-12-10,328.75
2012-12-11,329.0
2012-12-12,325.0
2012-12-13,329.0
2012-12-14,325.149994
2012-12-17,327.450012
2012-12-18,324.450012
2012-12-19,325.5
2012-12-20,323.200012
2012-12-21,320.0
2012-12-24,320.0
2012-12-26,315.0
2012-12-27,304.5
2012-12-28,315.0
2012-12-31,313.0
2013-01-02,310.0
2013-01-03,313.0
2013-01-04,310.0
2013-01-07,310.0
2013-01-08,311.899994
2013-01-09,312.0
2013-01-10,310.0
2013-01-11,310.0
2013-01-14,306.950012
2013-01-15,303.0
2013-01-16,300.0
2013-01-17,301.0
2013-01-18,304.5
2013-01-22,304.899994
2013-01-23,300.0
2013-01-24,300.0
2013-01-25,300.0
2013-01-28,305.0
2013-01-29,314.5
2013-01-30,310.0
2013-01-31,311.0
2013-02-01,311.0
2013-02-04,311.0
2013-02-05,313.899994
2013-02-06,314.0
2013-02-07,308.299988
2013-02-08,306.0
2013-02-11,305.0
2013-02-12,305.0
2013-02-13,305.0
2013-02-14,305.0
2013-02-15,300.0
2013-02-19,303.5
2013-02-20,303.5
2013-02-21,302.950012
2013-02-22,302.5
2013-02-25,302.450012
2013-02-26,300.0
2013-02-27,301.5
2013-02-28,303.0
2013-03-01,300.0
2013-03-04,304.899994
2013-03-05,300.0
2013-03-06,300.0
2013-03-07,301.899994
2013-03-08,300.0
2013-03-11,300.0
2013-03-12,304.899994
2013-03-13,300.299988
2013-03-14,304.0
2013-03-15,303.0
2013-03-18,306.0
2013-03-19,303.5
2013-03-20,303.5
2013-03-21,307.0
2013-03-22,308.5
2013-03-25,310.0
2013-03-26,313.549988
2013-03-27,315.0
2013-03-28,320.0
2013-04-01,323.0
2013-04-02,323.0
2013-04-03,319.0
2013-04-04,320.0
2013-04-05,320.0
2013-04-08,325.0
2013-04-09,340.0
2013-04-10,341.0
2013-04-11,345.0
2013-04-12,342.100006
2013-04-15,342.0
2013-04-16,339.100006
2013-04-17,334.0
2013-04-18,334.0
2013-04-19,336.0
2013-04-22,337.0
2013-04-23,336.0
2013-04-24,336.799988
2013-04-25,336.0
2013-04-26,335.899994
2013-04-29,334.0
2013-04-30,335.0
2013-05-01,335.0
2013-05-02,336.0
2013-05-03,336.100006
2013-05-06,338.0
2013-05-07,339.0
2013-05-08,339.899994
2013-05-09,339.0
2013-05-10,339.0
2013-05-13,340.0
2013-05-14,338.5
2013-05-15,338.75
2013-05-16,337.0
2013-05-17,330.0
2013-05-20,324.0
2013-05-21,320.0
2013-05-22,320.0
2013-05-23,319.5
2013-05-24,316.0
2013-05-28,314.0
2013-05-29,316.049988
2013-05-30,316.100006
2013-05-31,318.0
2013-06-03,319.899994
2013-06-04,320.0
2013-06-05,318.149994
2013-06-06,318.0
2013-06-07,318.0
2013-06-10,311.0
2013-06-11,314.0
2013-06-12,318.0
2013-06-13,316.0
2013-06-14,314.100006
2013-06-17,311.200012
2013-06-18,320.0
2013-06-19,321.149994
2013-06-20,325.0
2013-06-21,320.0
2013-06-24,320.049988
2013-06-25,328.0
2013-06-26,328.0
2013-06-27,327.899994
2013-06-28,327.899994
2013-07-01,320.0
2013-07-02,320.0
2013-07-03,325.950012
2013-07-05,326.899994
2013-07-08,326.850006
2013-07-09,327.0
2013-07-10,328.450012
2013-07-11,328.0
2013-07-12,329.0
2013-07-15,328.0
2013-07-16,328.5
2013-07-17,330.0
2013-07-18,330.0
2013-07-19,330.0
2013-07-22,324.0
2013-07-23,329.899994
2013-07-24,323.549988
2013-07-25,328.899994
2013-07-26,330.0
2013-07-29,323.5
2013-07-30,323.5
2013-07-31,325.049988
2013-08-01,325.0
2013-08-02,325.0
2013-08-05,320.0
2013-08-06,325.0
2013-08-07,321.0
2013-08-08,321.149994
2013-08-09,321.149994
2013-08-12,321.299988
2013-08-13,327.5
2013-08-14,327.5
2013-08-15,319.0
2013-08-16,320.049988
2013-08-19,318.25
2013-08-20,318.25
2013-08-21,318.25
2013-08-22,316.5
2013-08-23,320.0
2013-08-26,316.200012
2013-08-27,315.600006
2013-08-28,316.049988
2013-08-29,313.200012
2013-08-30,313.549988
2013-09-03,314.549988
2013-09-04,319.799988
2013-09-05,314.75
2013-09-06,314.5
2013-09-09,314.0
2013-09-10,310.0
2013-09-11,306.0
2013-09-12,305.100006
2013-09-13,310.0
2013-09-16,310.0
2013-09-17,310.0
2013-09-18,307.5
2013-09-19,307.0
2013-09-20,312.0
2013-09-23,307.0
2013-09-24,313.100006
2013-09-25,315.0
2013-09-26,315.0
2013-09-27,317.0
2013-09-30,317.0
2013-10-01,317.0
2013-10-02,317.0
2013-10-03,320.0
2013-10-04,320.0
2013-10-07,320.049988
2013-10-08,330.0
2013-10-09,325.600006
2013-10-10,324.049988
2013-10-11,325.0
2013-10-14,320.049988
2013-10-15,328.0
2013-10-16,328.0
2013-10-17,328.0
2013-10-18,328.0
2013-10-21,326.850006
2013-10-22,324.649994
2013-10-23,326.899994
2013-10-24,324.700012
2013-10-25,329.299988
2013-10-28,338.0
2013-10-29,337.0
2013-10-30,335.0
2013-10-31,332.100006
2013-11-01,325.0
2013-11-04,325.0
2013-11-05,325.0
2013-11-06,325.0
2013-11-07,328.0
2013-11-08,323.049988
2013-11-11,321.5
2013-11-12,320.0
2013-11-13,320.549988
2013-11-14,322.0
2013-11-15,319.100006
2013-11-18,319.100006
2013-11-19,317.0
2013-11-20,316.899994
2013-11-21,315.0
2013-11-22,311.850006
2013-11-25,319.0
2013-11-26,305.0
2013-11-27,307.100006
2013-11-29,311.0
2013-12-02,313.0
2013-12-03,307.100006
2013-12-04,308.0
2013-12-05,308.0
2013-12-06,305.0
2013-12-09,309.5
2013-12-10,307.450012
2013-12-11,307.450012
2013-12-12,308.950012
2013-12-13,309.799988
2013-12-16,309.0
2013-12-17,307.649994
2013-12-18,309.0
2013-12-19,311.799988
2013-12-20,305.600006
2013-12-23,306.100006
2013-12-24,306.0
2013-12-26,306.950012
2013-12-27,305.149994
2013-12-30,306.0
2013-12-31,305.0
2014-01-02,303.299988
2014-01-03,307.0
2014-01-06,307.0
2014-01-07,308.899994
2014-01-08,305.100006
2014-01-09,308.0
2014-01-10,305.0
2014-01-13,308.600006
2014-01-14,308.600006
2014-01-15,308.600006
2014-01-16,309.950012
2014-01-17,305.5
2014-01-21,307.899994
2014-01-22,305.5
2014-01-23,305.549988
2014-01-24,306.799988
2014-01-27,306.399994
2014-01-28,305.549988
2014-01-29,305.0
2014-01-30,305.950012
2014-01-31,305.0
2014-02-03,306.0
2014-02-04,305.950012
2014-02-05,305.0
2014-02-06,305.950012
2014-02-07,305.149994
2014-02-10,308.0
2014-02-11,306.0
2014-02-12,307.0
2014-02-13,306.0
2014-02-14,305.899994
2014-02-18,307.799988
2014-02-19,307.600006
2014-02-20,307.75
2014-02-21,308.799988
2014-02-24,308.5
2014-02-25,307.049988
2014-02-26,308.0
2014-02-27,308.5
2014-02-28,310.0
2014-03-03,310.0
2014-03-04,313.0
2014-03-05,310.0
2014-03-06,313.600006
2014-03-07,316.200012
2014-03-10,317.799988
2014-03-11,317.5
2014-03-12,316.899994
2014-03-13,318.0
2014-03-14,317.399994
2014-03-17,315.700012
2014-03-18,317.0
2014-03-19,315.5
2014-03-20,315.549988
2014-03-21,315.0
2014-03-24,310.0
2014-03-25,315.0
2014-03-26,314.5
2014-03-27,316.5
2014-03-28,314.5
2014-03-31,312.700012
2014-04-01,315.75
2014-04-02,312.899994
2014-04-03,312.899994
2014-04-04,311.0
2014-04-07,314.0
2014-04-08,315.0
2014-04-09,316.0
2014-04-10,315.0
2014-04-11,315.0
2014-04-14,313.0
2014-04-15,317.799988
2014-04-16,317.0
2014-04-17,316.0
2014-04-21,316.0
2014-04-22,315.0
2014-04-23,315.0
2014-04-24,314.0
2014-04-25,316.0
2014-04-28,311.049988
2014-04-29,312.100006
2014-04-30,316.799988
2014-05-01,316.799988
2014-05-02,315.0
2014-05-05,313.75
2014-05-06,315.0
2014-05-07,314.899994
2014-05-08,312.600006
2014-05-09,315.0
2014-05-12,312.100006
2014-05-13,314.799988
2014-05-14,315.0
2014-05-15,312.899994
2014-05-16,314.0
2014-05-19,314.0
2014-05-20,312.0
2014-05-21,312.149994
2014-05-22,310.5
2014-05-23,313.899994
2014-05-27,311.299988
2014-05-28,314.0
2014-05-29,311.549988
2014-05-30,314.0
2014-06-02,311.5
2014-06-03,311.0
2014-06-04,312.0
2014-06-05,310.5
2014-06-06,311.0
2014-06-09,311.100006
2014-06-10,311.0
2014-06-11,310.5
2014-06-12,313.5
2014-06-13,313.5
2014-06-16,311.200012
2014-06-17,311.5
2014-06-18,312.899994
2014-06-19,312.5
2014-06-20,307.0
2014-06-23,304.0
2014-06-24,306.0
2014-06-25,307.0
2014-06-26,306.0
2014-06-27,306.0
2014-06-30,304.299988
2014-07-01,307.0
2014-07-02,304.149994
2014-07-03,304.149994
2014-07-07,307.5
2014-07-08,304.200012
2014-07-09,304.649994
2014-07-10,305.0
2014-07-11,304.5
2014-07-14,307.5
2014-07-15,305.299988
2014-07-16,305.549988
2014-07-17,305.600006
2014-07-18,306.0
2014-07-21,306.100006
2014-07-22,307.0
2014-07-23,306.600006
2014-07-24,308.899994
2014-07-25,306.649994
2014-07-28,306.649994
2014-07-29,306.649994
2014-07-30,306.649994
2014-07-31,310.0
2014-08-01,309.5
2014-08-04,310.0
2014-08-05,311.75
2014-08-06,312.899994
2014-08-07,314.0
2014-08-08,314.0
2014-08-11,313.850006
2014-08-12,313.0
2014-08-13,314.0
2014-08-14,314.0
2014-08-15,314.0
2014-08-18,314.0
2014-08-19,318.0
2014-08-20,318.0
2014-08-21,318.0
2014-08-22,315.0
2014-08-25,318.5
2014-08-26,320.0
2014-08-27,324.0
2014-08-28,325.0
2014-08-29,325.700012
2014-09-02,328.5
2014-09-03,324.899994
2014-09-04,324.899994
2014-09-05,325.0
2014-09-08,325.149994
2014-09-09,330.0
2014-09-10,337.5
2014-09-11,331.0
2014-09-12,331.0
2014-09-15,331.0
2014-09-16,331.0
2014-09-17,337.0
2014-09-18,335.100006
2014-09-19,340.25
2014-09-22,344.0
2014-09-23,341.700012
2014-09-24,336.0
2014-09-25,339.450012
2014-09-26,344.5
2014-09-29,340.0
2014-09-30,345.0
2014-10-01,345.0
2014-10-02,342.049988
2014-10-03,340.649994
2014-10-06,340.649994
2014-10-07,338.0
2014-10-08,340.0
2014-10-09,338.149994
2014-10-10,338.149994
2014-10-13,338.0
2014-10-14,339.0
2014-10-15,339.0
2014-10-16,336.100006
2014-10-17,339.0
2014-10-20,336.100006
2014-10-21,336.149994
2014-10-22,338.899994
2014-10-23,338.899994
2014-10-24,344.0
2014-10-27,340.0
2014-10-28,340.0
2014-10-29,344.0
2014-10-30,349.0
2014-10-31,345.0
2014-11-03,348.0
2014-11-04,345.0
2014-11-05,341.0
2014-11-06,341.0
2014-11-07,341.549988
2014-11-10,341.0
2014-11-11,340.5
2014-11-12,340.149994
2014-11-13,337.100006
2014-11-14,337.100006
2014-11-17,342.899994
2014-11-18,342.899994
2014-11-19,340.149994
2014-11-20,341.899994
2014-11-21,342.0
2014-11-24,336.549988
2014-11-25,336.899994
2014-11-26,337.0
2014-11-28,337.0
2014-12-01,337.049988
2014-12-02,337.5
2014-12-03,340.0
2014-12-04,340.0
2014-12-05,340.149994
2014-12-08,340.5
2014-12-09,340.0
2014-12-10,340.5
2014-12-11,335.0
2014-12-12,338.0
2014-12-15,335.0
2014-12-16,341.100006
2014-12-17,340.549988
2014-12-18,343.950012
2014-12-19,340.049988
2014-12-22,340.0
2014-12-23,340.299988
2014-12-24,340.5
2014-12-26,340.0
2014-12-29,340.25
2014-12-30,343.5
2014-12-31,344.0
2015-01-02,343.899994
2015-01-05,343.899994
2015-01-06,343.899994
2015-01-07,348.899994
2015-01-08,352.0
2015-01-09,360.0
2015-01-12,363.700012
2015-01-13,375.200012
2015-01-14,374.0
2015-01-15,370.0
2015-01-16,371.0
2015-01-20,370.0
2015-01-21,369.0
2015-01-22,361.649994
2015-01-23,359.0
2015-01-26,360.0
2015-01-27,360.049988
2015-01-28,362.5
2015-01-29,360.0
2015-01-30,366.0
2015-02-02,366.0
2015-02-03,364.0
2015-02-04,368.899994
2015-02-05,366.100006
2015-02-06,369.700012
2015-02-09,367.5
2015-02-10,369.899994
2015-02-11,369.0
2015-02-12,365.549988
2015-02-13,366.0
2015-02-17,366.200012
2015-02-18,367.0
2015-02-19,377.0
2015-02-20,377.0
2015-02-23,377.0
2015-02-24,373.200012
2015-02-25,376.950012
2015-02-26,377.0
2015-02-27,376.850006
2015-03-02,377.0
2015-03-03,375.0
2015-03-04,378.0
2015-03-05,379.950012
2015-03-06,381.0
2015-03-09,382.0
2015-03-10,382.0
2015-03-11,380.0
2015-03-12,378.899994
2015-03-13,381.0
2015-03-16,375.649994
2015-03-17,379.950012
2015-03-18,377.850006
2015-03-19,377.899994
2015-03-20,377.700012
2015-03-23,380.0
2015-03-24,378.950012
2015-03-25,378.0
2015-03-26,376.0
2015-03-27,373.0
2015-03-30,378.0
2015-03-31,375.0
2015-04-01,371.0
2015-04-02,367.0
2015-04-06,371.0
2015-04-07,360.549988
2015-04-08,361.0
2015-04-09,360.0
2015-04-10,360.0
2015-04-13,358.0
2015-04-14,360.0
2015-04-15,360.799988
2015-04-16,361.0
2015-04-17,367.0
2015-04-20,360.0
2015-04-21,358.5
2015-04-22,359.149994
2015-04-23,361.0
2015-04-24,360.0
2015-04-27,361.5
2015-04-28,360.0
2015-04-29,360.0
2015-04-30,360.0
2015-05-01,360.0
2015-05-04,361.799988
2015-05-05,360.600006
2015-05-06,362.0
2015-05-07,358.0
2015-05-08,358.25
2015-05-11,357.0
2015-05-12,355.0
2015-05-13,351.549988
2015-05-14,351.0
2015-05-15,351.0
2015-05-18,351.049988
2015-05-19,352.0
2015-05-20,351.0
2015-05-21,351.0
2015-05-22,352.049988
2015-05-26,352.149994
2015-05-27,349.899994
2015-05-28,350.5
2015-05-29,354.700012
2015-06-01,355.049988
2015-06-02,354.0
2015-06-03,354.5
2015-06-04,354.0
2015-06-05,353.049988
2015-06-08,355.0
2015-06-09,353.25
2015-06-10,351.350006
2015-06-11,351.200012
2015-06-12,355.899994
2015-06-15,352.049988
2015-06-16,352.100006
2015-06-17,352.25
2015-06-18,351.600006
2015-06-19,351.0
2015-06-22,342.549988
2015-06-23,353.600006
2015-06-24,348.5
2015-06-25,350.0
2015-06-26,348.0
2015-06-29,348.049988
2015-06-30,350.0
2015-07-01,346.5
2015-07-02,350.0
2015-07-06,350.0
2015-07-07,350.0
2015-07-08,351.0
2015-07-09,351.049988
2015-07-10,352.0
2015-07-13,352.200012
2015-07-14,352.350006
2015-07-15,355.0
2015-07-16,355.0
2015-07-17,355.0
2015-07-20,356.149994
2015-07-21,358.0
2015-07-22,353.049988
2015-07-23,357.5
2015-07-24,358.5
2015-07-27,356.0
2015-07-28,356.5
2015-07-29,356.049988
2015-07-30,356.049988
2015-07-31,356.049988
2015-08-03,360.0
2015-08-04,365.0
2015-08-05,355.299988
2015-08-06,355.5
2015-08-07,355.100006
2015-08-10,355.0
2015-08-11,350.0
2015-08-12,350.200012
2015-08-13,350.0
2015-08-14,350.0
2015-08-17,345.0
2015-08-18,345.200012
2015-08-19,346.100006
2015-08-20,346.100006
2015-08-21,346.100006
2015-08-24,343.0
2015-08-25,332.0
2015-08-26,330.049988
2015-08-27,335.0
2015-08-28,332.600006
2015-08-31,335.0
2015-09-01,332.049988
2015-09-02,333.049988
2015-09-03,343.5
2015-09-04,340.0
2015-09-08,340.200012
2015-09-09,340.0
2015-09-10,340.299988
2015-09-11,340.049988
2015-09-14,344.5
2015-09-15,339.0
2015-09-16,340.0
2015-09-17,335.0
2015-09-18,333.100006
2015-09-21,333.0
2015-09-22,333.5
2015-09-23,345.0
2015-09-24,345.0
2015-09-25,345.0
2015-09-28,335.100006
2015-09-29,335.100006
2015-09-30,335.100006
2015-10-01,335.100006
2015-10-02,334.899994
2015-10-05,332.0
2015-10-06,332.0
2015-10-07,331.049988
2015-10-08,330.149994
2015-10-09,330.049988
2015-10-12,330.0
2015-10-13,328.5
2015-10-14,329.0
2015-10-15,329.0
2015-10-16,329.899994
2015-10-19,328.799988
2015-10-20,328.799988
2015-10-21,328.0
2015-10-22,327.899994
2015-10-23,327.899994
2015-10-26,327.899994
2015-10-27,327.700012
2015-10-28,326.200012
2015-10-29,326.200012
2015-10-30,326.0
2015-11-02,326.0
2015-11-03,329.0
2015-11-04,329.0
2015-11-05,329.0
2015-11-06,327.899994
2015-11-09,327.0
2015-11-10,328.100006
2015-11-11,328.100006
2015-11-12,328.100006
2015-11-13,328.100006
2015-11-16,332.0
2015-11-17,332.0
2015-11-18,332.0
2015-11-19,331.549988
2015-11-20,332.0
2015-11-23,330.0
2015-11-24,330.0
2015-11-25,330.0
2015-11-27,330.0
2015-11-30,330.0
2015-12-01,330.0
2015-12-02,330.0
2015-12-03,330.0
2015-12-04,330.0
2015-12-07,330.0
2015-12-08,330.0
2015-12-09,330.0
2015-12-10,330.0
2015-12-11,330.0
2015-12-14,325.0
2015-12-15,325.049988
2015-12-16,330.0
2015-12-17,330.0
2015-12-18,330.049988
2015-12-21,330.0
2015-12-22,330.0
2015-12-23,330.049988
2015-12-24,330.049988
2015-12-28,325.0
2015-12-29,334.899994
2015-12-30,330.0
2015-12-31,337.899994
2016-01-04,329.0
2016-01-05,330.0
2016-01-06,330.0
2016-01-07,330.0
2016-01-08,327.0
2016-01-11,327.0
2016-01-12,327.149994
2016-01-13,328.899994
2016-01-14,329.0
2016-01-15,329.0
2016-01-19,329.049988
2016-01-20,329.049988
2016-01-21,328.149994
2016-01-22,328.299988
2016-01-25,330.0
2016-01-26,328.049988
2016-01-27,328.200012
2016-01-28,330.0
2016-01-29,328.25
2016-02-01,330.0
2016-02-02,334.0
2016-02-03,331.5
2016-02-04,333.0
2016-02-05,333.0
2016-02-08,333.100006
2016-02-09,333.149994
2016-02-10,334.0
2016-02-11,334.0
2016-02-12,334.0
2016-02-16,334.899994
2016-02-17,333.0
2016-02-18,336.0
2016-02-19,340.0
2016-02-22,340.0
2016-02-23,334.0
2016-02-24,330.0
2016-02-25,331.5
2016-02-26,330.5
2016-02-29,331.0
2016-03-01,330.200012
2016-03-02,335.0
2016-03-03,335.0
2016-03-04,330.5
2016-03-07,335.0
2016-03-08,336.899994
2016-03-09,333.0
2016-03-10,337.0
2016-03-11,333.549988
2016-03-14,333.549988
2016-03-15,333.549988
2016-03-16,339.5
2016-03-17,336.0
2016-03-18,336.0
2016-03-21,336.0
2016-03-22,343.0
2016-03-23,343.0
2016-03-24,340.100006
2016-03-28,342.0
2016-03-29,336.700012
2016-03-30,336.549988
2016-03-31,338.149994
2016-04-01,336.200012
2016-04-04,341.0
2016-04-05,341.600006
2016-04-06,340.0
2016-04-07,340.0
2016-04-08,337.100006
2016-04-11,338.0
2016-04-12,341.0
2016-04-13,341.049988
2016-04-14,341.049988
2016-04-15,344.0
2016-04-18,341.0
2016-04-19,341.0
2016-04-20,344.0
2016-04-21,341.100006
2016-04-22,341.049988
2016-04-25,341.049988
2016-04-26,344.0
2016-04-27,345.0
2016-04-28,347.0
2016-04-29,358.0
2016-05-02,355.100006
2016-05-03,355.100006
2016-05-04,359.0
2016-05-05,357.0
2016-05-06,357.5
2016-05-09,361.049988
2016-05-10,360.0
2016-05-11,362.0
2016-05-12,356.0
2016-05-13,350.0
2016-05-16,347.5
2016-05-17,350.0
2016-05-18,350.0
2016-05-19,350.0
2016-05-20,350.0
2016-05-23,349.0
2016-05-24,350.0
2016-05-25,345.700012
2016-05-26,350.0
2016-05-27,351.0
2016-05-31,350.0
2016-06-01,350.0
2016-06-02,350.0
2016-06-03,351.0
2016-06-06,354.0
2016-06-07,352.100006
2016-06-08,355.0
2016-06-09,351.0
2016-06-10,351.0
2016-06-13,349.200012
2016-06-14,351.0
2016-06-15,351.0
2016-06-16,352.0
2016-06-17,351.100006
2016-06-20,351.299988
2016-06-21,355.0
2016-06-22,342.0
2016-06-23,344.0
2016-06-24,340.0
2016-06-27,340.0
2016-06-28,344.0
2016-06-29,344.0
2016-06-30,344.0
2016-07-01,344.0
2016-07-05,344.0
2016-07-06,344.0
2016-07-07,344.0
2016-07-08,344.0
2016-07-11,344.0
2016-07-12,346.0
2016-07-13,346.549988
2016-07-14,353.100006
2016-07-15,356.0
2016-07-18,350.0
2016-07-19,357.0
2016-07-20,349.700012
2016-07-21,346.600006
2016-07-22,346.0
2016-07-25,346.049988
2016-07-26,346.049988
2016-07-27,346.049988
2016-07-28,348.0
2016-07-29,346.0
2016-08-01,345.049988
2016-08-02,349.0
2016-08-03,348.950012
2016-08-04,346.0
2016-08-05,346.100006
2016-08-08,348.5
2016-08-09,349.899994
2016-08-10,350.0
2016-08-11,349.0
2016-08-12,349.0
2016-08-15,349.0
2016-08-16,349.0
2016-08-17,350.0
2016-08-18,350.0
2016-08-19,355.0
2016-08-22,350.0
2016-08-23,350.0
2016-08-24,350.0
2016-08-25,352.0
2016-08-26,350.5
2016-08-29,350.5
2016-08-30,350.5
2016-08-31,348.5
2016-09-01,350.0
2016-09-02,352.5
2016-09-06,350.850006
2016-09-07,353.100006
2016-09-08,358.799988
2016-09-09,359.0
2016-09-12,359.0
2016-09-13,359.0
2016-09-14,359.0
2016-09-15,355.0
2016-09-16,357.899994
2016-09-19,357.799988
2016-09-20,357.950012
2016-09-21,357.0
2016-09-22,358.0
2016-09-23,357.799988
2016-09-26,357.0
2016-09-27,356.5
2016-09-28,355.100006
2016-09-29,355.100006
2016-09-30,355.100006
2016-10-03,355.100006
2016-10-04,356.0
2016-10-05,369.0
2016-10-06,373.0
2016-10-07,380.0
2016-10-10,379.0
2016-10-11,379.0
2016-10-12,380.0
2016-10-13,378.0
2016-10-14,377.5
2016-10-17,378.899994
2016-10-18,378.899994
2016-10-19,378.450012
2016-10-20,378.450012
2016-10-21,378.0
2016-10-24,378.0
2016-10-25,378.0
2016-10-26,378.0
2016-10-27,377.0
2016-10-28,391.0
2016-10-31,407.600006
2016-11-01,404.799988
2016-11-02,404.799988
2016-11-03,401.0
2016-11-04,388.950012
2016-11-07,390.0
2016-11-08,390.0
2016-11-09,393.049988
2016-11-10,395.0
2016-11-11,394.700012
2016-11-14,394.700012
2016-11-15,394.700012
2016-11-16,394.5
2016-11-17,394.0
2016-11-18,394.0
2016-11-21,390.0
2016-11-22,392.850006
2016-11-23,395.0
2016-11-25,393.450012
2016-11-28,395.0
2016-11-29,394.0
2016-11-30,392.399994
2016-12-01,393.5
2016-12-02,390.0
2016-12-05,392.0
2016-12-06,390.0
2016-12-07,390.0
2016-12-08,389.899994
2016-12-09,396.0
2016-12-12,396.0
2016-12-13,396.0
2016-12-14,398.899994
2016-12-15,399.0
2016-12-16,401.5
2016-12-19,408.0
2016-12-20,405.049988
2016-12-21,401.0
2016-12-22,405.0
2016-12-23,420.0
2016-12-27,410.0
2016-12-28,409.0
2016-12-29,405.0
2016-12-30,413.0
2017-01-03,420.0
2017-01-04,420.5
2017-01-05,436.10000599999995
2017-01-06,441.0
2017-01-09,455.0
2017-01-10,457.0
2017-01-11,457.0
2017-01-12,451.14999400000005
2017-01-13,449.0
2017-01-17,418.5
2017-01-18,430.0
2017-01-19,433.0
2017-01-20,435.0
2017-01-23,428.0
2017-01-24,429.10000599999995
2017-01-25,435.0
2017-01-26,428.10000599999995
2017-01-27,429.39999400000005
2017-01-30,427.0
2017-01-31,420.0
2017-02-01,411.200012
2017-02-02,420.0
2017-02-03,425.0
2017-02-06,428.950012
2017-02-07,429.0
2017-02-08,430.049988
2017-02-09,430.049988
2017-02-10,430.0
2017-02-13,440.0
2017-02-14,427.0
2017-02-15,430.0
2017-02-16,430.0
2017-02-17,425.10000599999995
2017-02-21,428.0
2017-02-22,414.0
2017-02-23,409.0
2017-02-24,415.0
2017-02-27,412.0
2017-02-28,415.0
2017-03-01,420.14999400000005
2017-03-02,425.0
2017-03-03,423.0
2017-03-06,428.0
2017-03-07,427.0
2017-03-08,426.5
2017-03-09,428.0
2017-03-10,425.5
2017-03-13,425.5
2017-03-14,425.5
2017-03-15,424.89999400000005
2017-03-16,425.0
2017-03-17,425.0
2017-03-20,425.0
2017-03-21,422.0
2017-03-22,422.0
2017-03-23,418.049988
2017-03-24,414.5
2017-03-27,411.0
2017-03-28,412.0
2017-03-29,412.0
2017-03-30,411.0
2017-03-31,400.0
2017-04-03,400.149994
2017-04-04,400.0
2017-04-05,400.0
2017-04-06,400.0
2017-04-07,400.0
2017-04-10,400.0
2017-04-11,400.0
2017-04-12,400.0
2017-04-13,396.100006
2017-04-17,400.0
2017-04-18,400.0
2017-04-19,400.0
2017-04-20,398.899994
2017-04-21,399.0
2017-04-24,398.0
2017-04-25,397.0
2017-04-26,397.0
2017-04-27,410.0
2017-04-28,409.0
2017-05-01,409.0
2017-05-02,419.299988
2017-05-03,419.0
2017-05-04,418.0
2017-05-05,413.0
2017-05-08,419.0
2017-05-09,419.950012
2017-05-10,419.0
