Date,MNRO
1991-12-02,3.199399
1991-12-03,3.0074349999999996
1991-12-04,3.0074349999999996
1991-12-05,3.199399
1991-12-06,3.0074349999999996
1991-12-09,3.199399
1991-12-10,2.623507
1991-12-11,2.623507
1991-12-12,2.559519
1991-12-13,2.7514830000000003
1991-12-16,2.815471
1991-12-17,2.815471
1991-12-18,2.815471
1991-12-19,2.687495
1991-12-20,2.687495
1991-12-23,2.815471
1991-12-24,2.7514830000000003
1991-12-26,2.623507
1991-12-27,3.0074349999999996
1991-12-30,3.0074349999999996
1991-12-31,2.879459
1992-01-02,3.071423
1992-01-03,3.071423
1992-01-06,3.071423
1992-01-07,2.879459
1992-01-08,2.879459
1992-01-09,3.135411
1992-01-10,2.975441
1992-01-13,3.071423
1992-01-14,2.943447
1992-01-15,2.943447
1992-01-16,2.943447
1992-01-17,2.943447
1992-01-20,3.071423
1992-01-21,3.071423
1992-01-22,2.943447
1992-01-23,2.943447
1992-01-24,2.943447
1992-01-27,3.199399
1992-01-28,3.199399
1992-01-29,3.199399
1992-01-30,3.3913620000000004
1992-01-31,3.3913620000000004
1992-02-03,3.327374
1992-02-04,3.199399
1992-02-05,3.199399
1992-02-06,3.263386
1992-02-07,3.45535
1992-02-10,3.45535
1992-02-11,3.3913620000000004
1992-02-12,3.3913620000000004
1992-02-13,3.3913620000000004
1992-02-14,3.3913620000000004
1992-02-18,3.6473139999999997
1992-02-19,3.45535
1992-02-20,3.487344
1992-02-21,3.6473139999999997
1992-02-24,3.45535
1992-02-25,3.6473139999999997
1992-02-26,3.6473139999999997
1992-02-27,3.45535
1992-02-28,3.6473139999999997
1992-03-02,3.45535
1992-03-03,3.711302
1992-03-04,3.45535
1992-03-05,3.711302
1992-03-06,3.711302
1992-03-09,3.711302
1992-03-10,3.711302
1992-03-11,3.487344
1992-03-12,3.45535
1992-03-13,3.711302
1992-03-16,3.327374
1992-03-17,3.45535
1992-03-18,3.263386
1992-03-19,3.45535
1992-03-20,3.519338
1992-03-23,3.519338
1992-03-24,3.3913620000000004
1992-03-25,3.263386
1992-03-26,3.263386
1992-03-27,3.263386
1992-03-30,3.263386
1992-03-31,3.263386
1992-04-01,3.263386
1992-04-02,3.263386
1992-04-03,3.263386
1992-04-06,3.263386
1992-04-07,3.263386
1992-04-08,3.263386
1992-04-09,3.45535
1992-04-10,3.263386
1992-04-13,3.45535
1992-04-14,3.263386
1992-04-15,3.45535
1992-04-16,3.45535
1992-04-20,3.45535
1992-04-21,3.45535
1992-04-22,3.135411
1992-04-23,3.263386
1992-04-24,3.071423
1992-04-27,3.071423
1992-04-28,3.263386
1992-04-29,3.071423
1992-04-30,3.071423
1992-05-01,3.45535
1992-05-04,3.3913620000000004
1992-05-05,3.3913620000000004
1992-05-06,3.519338
1992-05-07,3.519338
1992-05-08,3.519338
1992-05-11,3.519338
1992-05-12,3.519338
1992-05-13,3.519338
1992-05-14,3.77529
1992-05-15,3.77529
1992-05-18,3.77529
1992-05-19,3.519338
1992-05-20,3.77529
1992-05-21,3.519338
1992-05-22,3.519338
1992-05-26,3.519338
1992-05-27,3.583326
1992-05-28,3.6473139999999997
1992-05-29,3.519338
1992-06-01,3.519338
1992-06-02,3.519338
1992-06-03,3.551332
1992-06-04,3.45535
1992-06-05,3.45535
1992-06-08,3.6473139999999997
1992-06-09,3.45535
1992-06-10,3.45535
1992-06-11,3.551332
1992-06-12,3.45535
1992-06-15,3.551332
1992-06-16,3.45535
1992-06-17,3.45535
1992-06-18,3.6473139999999997
1992-06-19,3.45535
1992-06-22,3.6473139999999997
1992-06-23,3.45535
1992-06-24,3.45535
1992-06-25,3.45535
1992-06-26,3.45535
1992-06-29,3.6473139999999997
1992-06-30,3.6473139999999997
1992-07-01,3.45535
1992-07-02,3.6473139999999997
1992-07-06,3.487344
1992-07-07,3.6473139999999997
1992-07-08,3.487344
1992-07-09,3.6473139999999997
1992-07-10,3.519338
1992-07-13,3.45535
1992-07-14,3.45535
1992-07-15,3.551332
1992-07-16,3.45535
1992-07-17,3.487344
1992-07-20,3.45535
1992-07-21,3.6473139999999997
1992-07-22,3.583326
1992-07-23,3.583326
1992-07-24,3.3913620000000004
1992-07-27,3.3913620000000004
1992-07-28,3.263386
1992-07-29,3.199399
1992-07-30,3.0074349999999996
1992-07-31,3.199399
1992-08-03,3.199399
1992-08-04,3.0074349999999996
1992-08-05,3.167404
1992-08-06,3.0074349999999996
1992-08-07,3.039428
1992-08-10,3.327374
1992-08-11,3.135411
1992-08-12,3.199399
1992-08-13,3.327374
1992-08-14,3.071423
1992-08-17,3.263386
1992-08-18,3.071423
1992-08-19,3.071423
1992-08-20,3.263386
1992-08-21,3.263386
1992-08-24,3.071423
1992-08-25,3.071423
1992-08-26,3.071423
1992-08-27,3.263386
1992-08-28,3.071423
1992-08-31,3.263386
1992-09-01,3.135411
1992-09-02,3.167404
1992-09-03,3.071423
1992-09-04,3.199399
1992-09-08,3.263386
1992-09-09,3.135411
1992-09-10,3.263386
1992-09-11,3.071423
1992-09-14,3.071423
1992-09-15,3.135411
1992-09-16,3.199399
1992-09-17,3.071423
1992-09-18,3.071423
1992-09-21,3.103416
1992-09-22,3.071423
1992-09-23,3.071423
1992-09-24,3.071423
1992-09-25,3.071423
1992-09-28,3.071423
1992-09-29,3.071423
1992-09-30,3.071423
1992-10-01,3.071423
1992-10-02,2.943447
1992-10-05,2.975441
1992-10-06,2.943447
1992-10-07,3.135411
1992-10-08,2.943447
1992-10-09,2.943447
1992-10-12,2.943447
1992-10-13,2.943447
1992-10-14,2.943447
1992-10-15,2.943447
1992-10-16,2.943447
1992-10-19,2.943447
1992-10-20,2.943447
1992-10-21,2.943447
1992-10-22,2.943447
1992-10-23,2.943447
1992-10-26,2.943447
1992-10-27,2.943447
1992-10-28,3.135411
1992-10-29,2.943447
1992-10-30,3.039428
1992-11-02,2.943447
1992-11-03,2.943447
1992-11-04,3.135411
1992-11-05,3.039428
1992-11-06,3.0074349999999996
1992-11-09,3.0074349999999996
1992-11-10,2.943447
1992-11-11,3.071423
1992-11-12,3.039428
1992-11-13,3.039428
1992-11-16,2.943447
1992-11-17,2.943447
1992-11-18,3.103416
1992-11-19,3.167404
1992-11-20,3.167404
1992-11-23,3.135411
1992-11-24,3.519338
1992-11-25,3.6473139999999997
1992-11-27,3.45535
1992-11-30,3.45535
1992-12-01,3.45535
1992-12-02,3.45535
1992-12-03,3.45535
1992-12-04,3.519338
1992-12-07,3.519338
1992-12-08,3.711302
1992-12-09,3.519338
1992-12-10,3.519338
1992-12-11,3.6473139999999997
1992-12-14,2.7514830000000003
1992-12-15,2.943447
1992-12-16,3.071423
1992-12-17,3.199399
1992-12-18,3.135411
1992-12-21,3.071423
1992-12-22,3.135411
1992-12-23,3.231392
1992-12-24,3.327374
1992-12-28,3.327374
1992-12-29,3.327374
1992-12-30,3.327374
1992-12-31,3.45535
1993-01-04,3.3913620000000004
1993-01-05,3.3913620000000004
1993-01-06,3.3913620000000004
1993-01-07,3.263386
1993-01-08,3.327374
1993-01-11,3.327374
1993-01-12,3.3913620000000004
1993-01-13,3.263386
1993-01-14,3.263386
1993-01-15,3.167404
1993-01-18,3.135411
1993-01-19,3.327374
1993-01-20,3.135411
1993-01-21,3.327374
1993-01-22,3.199399
1993-01-25,3.327374
1993-01-26,3.359368
1993-01-27,3.327374
1993-01-28,3.327374
1993-01-29,3.263386
1993-02-01,3.327374
1993-02-02,3.135411
1993-02-03,3.3913620000000004
1993-02-04,3.3913620000000004
1993-02-05,3.3913620000000004
1993-02-08,3.327374
1993-02-09,3.3913620000000004
1993-02-10,3.3913620000000004
1993-02-11,3.199399
1993-02-12,3.199399
1993-02-16,3.199399
1993-02-17,3.071423
1993-02-18,2.975441
1993-02-19,3.135411
1993-02-22,2.943447
1993-02-23,3.199399
1993-02-24,3.0074349999999996
1993-02-25,3.199399
1993-02-26,3.135411
1993-03-01,3.199399
1993-03-02,3.039428
1993-03-03,3.199399
1993-03-04,3.071423
1993-03-05,3.071423
1993-03-08,3.071423
1993-03-09,3.071423
1993-03-10,3.199399
1993-03-11,3.199399
1993-03-12,3.199399
1993-03-15,3.135411
1993-03-16,3.135411
1993-03-17,3.071423
1993-03-18,3.071423
1993-03-19,3.071423
1993-03-22,3.0074349999999996
1993-03-23,3.0074349999999996
1993-03-24,3.0074349999999996
1993-03-25,3.039428
1993-03-26,3.039428
1993-03-29,3.0074349999999996
1993-03-30,3.0074349999999996
1993-03-31,3.039428
1993-04-01,3.0074349999999996
1993-04-02,2.943447
1993-04-05,3.0074349999999996
1993-04-06,2.943447
1993-04-07,2.943447
1993-04-08,2.943447
1993-04-12,3.071423
1993-04-13,3.0074349999999996
1993-04-14,3.0074349999999996
1993-04-15,3.135411
1993-04-16,3.135411
1993-04-19,3.0074349999999996
1993-04-20,3.0074349999999996
1993-04-21,3.071423
1993-04-22,3.0074349999999996
1993-04-23,3.0074349999999996
1993-04-26,3.0074349999999996
1993-04-27,2.943447
1993-04-28,2.943447
1993-04-29,2.911453
1993-04-30,2.879459
1993-05-03,2.879459
1993-05-04,2.879459
1993-05-05,2.879459
1993-05-06,2.879459
1993-05-07,3.039428
1993-05-10,3.071423
1993-05-11,2.943447
1993-05-12,3.103416
1993-05-13,3.103416
1993-05-14,2.943447
1993-05-17,3.135411
1993-05-18,3.071423
1993-05-19,3.135411
1993-05-20,3.135411
1993-05-21,3.0074349999999996
1993-05-24,3.135411
1993-05-25,3.135411
1993-05-26,3.039428
1993-05-27,3.327374
1993-05-28,3.199399
1993-06-01,3.327374
1993-06-02,3.263386
1993-06-03,3.263386
1993-06-04,3.3913620000000004
1993-06-07,3.4233559999999996
1993-06-08,3.45535
1993-06-09,3.6473139999999997
1993-06-10,3.519338
1993-06-11,3.6473139999999997
1993-06-14,3.583326
1993-06-15,3.583326
1993-06-16,3.519338
1993-06-17,3.519338
1993-06-18,3.583326
1993-06-21,3.519338
1993-06-22,3.6473139999999997
1993-06-23,3.519338
1993-06-24,3.519338
1993-06-25,3.519338
1993-06-28,3.45535
1993-06-29,3.583326
1993-06-30,3.583326
1993-07-01,3.327374
1993-07-02,3.327374
1993-07-06,3.327374
1993-07-07,3.519338
1993-07-08,3.327374
1993-07-09,3.519338
1993-07-12,3.519338
1993-07-13,3.327374
1993-07-14,3.519338
1993-07-15,3.327374
1993-07-16,3.519338
1993-07-19,3.327374
1993-07-20,3.45535
1993-07-21,3.3913620000000004
1993-07-22,3.3913620000000004
1993-07-23,3.519338
1993-07-26,3.327374
1993-07-27,3.519338
1993-07-28,3.45535
1993-07-29,3.519338
1993-07-30,3.6473139999999997
1993-08-02,3.77529
1993-08-03,3.77529
1993-08-04,3.77529
1993-08-05,3.6473139999999997
1993-08-06,3.6473139999999997
1993-08-09,3.77529
1993-08-10,3.77529
1993-08-11,3.6793080000000002
1993-08-12,3.6473139999999997
1993-08-13,3.743296
1993-08-16,3.6473139999999997
1993-08-17,3.6473139999999997
1993-08-18,3.6473139999999997
1993-08-19,3.6473139999999997
1993-08-20,3.6473139999999997
1993-08-23,3.77529
1993-08-24,3.6473139999999997
1993-08-25,3.6473139999999997
1993-08-26,3.6473139999999997
1993-08-27,3.583326
1993-08-30,3.583326
1993-08-31,3.711302
1993-09-01,3.711302
1993-09-02,3.711302
1993-09-03,3.711302
1993-09-07,3.583326
1993-09-08,3.711302
1993-09-09,3.519338
1993-09-10,3.711302
1993-09-13,3.551332
1993-09-14,3.6793080000000002
1993-09-15,3.711302
1993-09-16,3.519338
1993-09-17,3.519338
1993-09-20,3.711302
1993-09-21,3.519338
1993-09-22,3.519338
1993-09-23,3.519338
1993-09-24,3.711302
1993-09-27,3.6153199999999996
1993-09-28,3.519338
1993-09-29,3.519338
1993-09-30,3.711302
1993-10-01,3.6153199999999996
1993-10-04,3.6793080000000002
1993-10-05,3.519338
1993-10-06,3.519338
1993-10-07,3.711302
1993-10-08,3.551332
1993-10-11,3.519338
1993-10-12,3.519338
1993-10-13,3.519338
1993-10-14,3.583326
1993-10-15,3.519338
1993-10-18,3.519338
1993-10-19,3.583326
1993-10-20,3.583326
1993-10-21,3.711302
1993-10-22,3.77529
1993-10-25,3.583326
1993-10-26,3.519338
1993-10-27,3.6473139999999997
1993-10-28,3.519338
1993-10-29,3.77529
1993-11-01,3.77529
1993-11-02,3.6793080000000002
1993-11-03,3.8072839999999997
1993-11-04,3.8392779999999997
1993-11-05,3.8072839999999997
1993-11-08,3.711302
1993-11-09,3.9032660000000003
1993-11-10,3.8392779999999997
1993-11-11,3.8712720000000003
1993-11-12,3.77529
1993-11-15,3.77529
1993-11-16,3.9032660000000003
1993-11-17,3.8392779999999997
1993-11-18,3.8392779999999997
1993-11-19,3.8392779999999997
1993-11-22,3.8392779999999997
1993-11-23,3.77529
1993-11-24,3.8392779999999997
1993-11-26,3.8072839999999997
1993-11-29,3.8392779999999997
1993-11-30,3.9032660000000003
1993-12-01,3.8072839999999997
1993-12-02,3.8392779999999997
1993-12-03,3.8392779999999997
1993-12-06,3.77529
1993-12-07,3.8392779999999997
1993-12-08,3.77529
1993-12-09,3.77529
1993-12-10,3.77529
1993-12-13,3.77529
1993-12-14,3.77529
1993-12-15,3.77529
1993-12-16,3.9032660000000003
1993-12-17,3.8712720000000003
1993-12-20,3.9032660000000003
1993-12-21,3.9032660000000003
1993-12-22,3.9032660000000003
1993-12-23,3.77529
1993-12-27,3.9032660000000003
1993-12-28,3.93526
1993-12-29,4.09523
1993-12-30,3.967254
1993-12-31,4.223205999999999
1994-01-03,4.287194
1994-01-04,4.41517
1994-01-05,4.351182
1994-01-06,4.287194
1994-01-07,4.287194
1994-01-10,4.287194
1994-01-11,4.287194
1994-01-12,4.287194
1994-01-13,4.41517
1994-01-14,4.287194
1994-01-17,4.287194
1994-01-18,4.447164
1994-01-19,4.671122
1994-01-20,4.73511
1994-01-21,4.671122
1994-01-24,4.863086
1994-01-25,4.671122
1994-01-26,4.671122
1994-01-27,4.671122
1994-01-28,4.73511
1994-01-31,4.927073
1994-02-01,4.73511
1994-02-02,4.671122
1994-02-03,4.671122
1994-02-04,4.671122
1994-02-07,4.511152
1994-02-08,4.511152
1994-02-09,4.511152
1994-02-10,4.351182
1994-02-11,4.351182
1994-02-14,4.351182
1994-02-15,4.351182
1994-02-16,4.351182
1994-02-17,4.287194
1994-02-18,4.383176000000001
1994-02-22,4.543146
1994-02-23,4.479158
1994-02-24,4.543146
1994-02-25,4.543146
1994-02-28,4.73511
1994-03-01,4.543146
1994-03-02,4.479158
1994-03-03,4.351182
1994-03-04,4.383176000000001
1994-03-07,4.41517
1994-03-08,4.543146
1994-03-09,4.57514
1994-03-10,4.73511
1994-03-11,4.479158
1994-03-14,4.607133999999999
1994-03-15,4.607133999999999
1994-03-16,4.607133999999999
1994-03-17,4.607133999999999
1994-03-18,4.607133999999999
1994-03-21,4.607133999999999
1994-03-22,4.543146
1994-03-23,4.383176000000001
1994-03-24,4.287194
1994-03-25,4.383176000000001
1994-03-28,4.351182
1994-03-29,4.223205999999999
1994-03-30,4.159218
1994-03-31,4.223205999999999
1994-04-04,4.031242
1994-04-05,4.09523
1994-04-06,4.09523
1994-04-07,4.223205999999999
1994-04-08,4.287194
1994-04-11,4.287194
1994-04-12,4.191212
1994-04-13,4.09523
1994-04-14,4.159218
1994-04-15,4.351182
1994-04-18,4.351182
1994-04-19,4.09523
1994-04-20,4.159218
1994-04-21,4.351182
1994-04-22,4.351182
1994-04-25,4.09523
1994-04-26,4.223205999999999
1994-04-28,4.479158
1994-04-29,4.287194
1994-05-02,4.383176000000001
1994-05-03,4.383176000000001
1994-05-04,4.383176000000001
1994-05-05,4.479158
1994-05-06,4.351182
1994-05-09,4.351182
1994-05-10,4.351182
1994-05-11,4.41517
1994-05-12,4.479158
1994-05-13,4.479158
1994-05-16,4.479158
1994-05-17,4.479158
1994-05-18,4.479158
1994-05-19,4.479158
1994-05-20,4.479158
1994-05-23,4.351182
1994-05-24,4.479158
1994-05-25,4.41517
1994-05-26,4.41517
1994-05-27,4.41517
1994-05-31,4.41517
1994-06-01,4.41517
1994-06-02,4.479158
1994-06-03,4.479158
1994-06-06,4.351182
1994-06-07,4.351182
1994-06-08,4.41517
1994-06-09,4.351182
1994-06-10,4.479158
1994-06-13,4.41517
1994-06-14,4.287194
1994-06-15,4.351182
1994-06-16,4.351182
1994-06-17,4.159218
1994-06-20,4.191212
1994-06-21,4.191212
1994-06-22,4.223205999999999
1994-06-23,4.159218
1994-06-24,4.287194
1994-06-27,4.287194
1994-06-28,4.41517
1994-06-29,4.41517
1994-06-30,4.41517
1994-07-01,4.41517
1994-07-05,4.41517
1994-07-06,4.41517
1994-07-07,4.2552
1994-07-08,4.2552
1994-07-11,4.159218
1994-07-12,4.351182
1994-07-13,4.223205999999999
1994-07-14,4.223205999999999
1994-07-15,4.223205999999999
1994-07-18,4.319188
1994-07-19,4.351182
1994-07-20,4.479158
1994-07-21,4.287194
1994-07-22,4.351182
1994-07-25,4.351182
1994-07-26,4.41517
1994-07-27,4.351182
1994-07-28,4.479158
1994-07-29,4.479158
1994-08-01,4.41517
1994-08-02,4.479158
1994-08-03,4.479158
1994-08-04,4.479158
1994-08-05,4.479158
1994-08-08,4.479158
1994-08-09,4.479158
1994-08-10,4.479158
1994-08-11,4.479158
1994-08-12,4.511152
1994-08-15,4.351182
1994-08-16,4.351182
1994-08-17,4.351182
1994-08-18,4.543146
1994-08-19,4.543146
1994-08-22,4.543146
1994-08-23,4.543146
1994-08-24,4.6391279999999995
1994-08-25,4.6391279999999995
1994-08-26,4.6391279999999995
1994-08-29,4.671122
1994-08-30,4.671122
1994-08-31,4.6391279999999995
1994-09-01,4.6391279999999995
1994-09-02,4.543146
1994-09-06,4.607133999999999
1994-09-07,4.6391279999999995
1994-09-08,4.607133999999999
1994-09-09,4.543146
1994-09-12,4.543146
1994-09-13,4.543146
1994-09-14,4.543146
1994-09-15,4.607133999999999
1994-09-16,4.6391279999999995
1994-09-19,4.543146
1994-09-20,4.6391279999999995
1994-09-21,4.607133999999999
1994-09-22,4.607133999999999
1994-09-23,4.607133999999999
1994-09-26,4.607133999999999
1994-09-27,4.6391279999999995
1994-09-28,4.671122
1994-09-29,4.73511
1994-09-30,4.799098000000001
1994-10-03,4.799098000000001
1994-10-04,4.671122
1994-10-05,4.799098000000001
1994-10-06,4.73511
1994-10-07,4.671122
1994-10-10,4.799098000000001
1994-10-11,4.799098000000001
1994-10-12,4.767104
1994-10-13,4.671122
1994-10-14,4.73511
1994-10-17,4.73511
1994-10-18,4.799098000000001
1994-10-19,4.73511
1994-10-20,4.831092
1994-10-21,4.927073
1994-10-24,4.863086
1994-10-25,4.927073
1994-10-26,4.959068
1994-10-27,4.991062
1994-10-28,5.0550489999999995
1994-10-31,5.37499
1994-11-01,5.311001
1994-11-02,5.247014
1994-11-03,5.311001
1994-11-04,5.247014
1994-11-07,4.799098000000001
1994-11-08,5.087044000000001
1994-11-09,4.991062
1994-11-10,4.863086
1994-11-11,4.927073
1994-11-14,5.0550489999999995
1994-11-15,5.119038
1994-11-16,5.119038
1994-11-17,5.119038
1994-11-18,5.119038
1994-11-21,4.863086
1994-11-22,4.831092
1994-11-23,4.863086
1994-11-25,4.73511
1994-11-28,4.73511
1994-11-29,4.7031160000000005
1994-11-30,4.799098000000001
1994-12-01,4.73511
1994-12-02,4.73511
1994-12-05,4.543146
1994-12-06,4.591137000000001
1994-12-07,4.671122
1994-12-08,4.41517
1994-12-09,4.543146
1994-12-12,4.543146
1994-12-13,4.543146
1994-12-14,4.543146
1994-12-15,4.543146
1994-12-16,4.543146
1994-12-19,4.543146
1994-12-20,4.543146
1994-12-21,4.543146
1994-12-22,4.41517
1994-12-23,4.511152
1994-12-27,4.479158
1994-12-28,4.543146
1994-12-29,4.511152
1994-12-30,4.41517
1995-01-03,4.41517
1995-01-04,4.479158
1995-01-05,4.447164
1995-01-06,4.41517
1995-01-09,4.543146
1995-01-10,4.543146
1995-01-11,4.511152
1995-01-12,4.799098000000001
1995-01-13,4.863086
1995-01-16,4.89508
1995-01-17,4.831092
1995-01-18,4.799098000000001
1995-01-19,4.767104
1995-01-20,4.799098000000001
1995-01-23,4.73511
1995-01-24,4.799098000000001
1995-01-25,4.7031160000000005
1995-01-26,4.7031160000000005
1995-01-27,4.7031160000000005
1995-01-30,4.73511
1995-01-31,4.73511
1995-02-01,4.799098000000001
1995-02-02,4.607133999999999
1995-02-03,4.799098000000001
1995-02-06,4.671122
1995-02-07,4.799098000000001
1995-02-08,4.543146
1995-02-09,4.73511
1995-02-10,4.73511
1995-02-13,4.73511
1995-02-14,4.6391279999999995
1995-02-15,4.73511
1995-02-16,4.607133999999999
1995-02-17,4.671122
1995-02-21,4.671122
1995-02-22,4.671122
1995-02-23,4.671122
1995-02-24,4.479158
1995-02-27,4.41517
1995-02-28,4.479158
1995-03-01,4.479158
1995-03-02,4.383176000000001
1995-03-03,4.351182
1995-03-06,4.383176000000001
1995-03-07,4.383176000000001
1995-03-08,4.351182
1995-03-09,4.351182
1995-03-10,4.2552
1995-03-13,4.223205999999999
1995-03-14,4.223205999999999
1995-03-15,4.287194
1995-03-16,4.41517
1995-03-17,4.351182
1995-03-20,4.351182
1995-03-21,4.351182
1995-03-22,4.223205999999999
1995-03-23,4.2552
1995-03-24,4.479158
1995-03-27,4.41517
1995-03-28,4.479158
1995-03-29,4.479158
1995-03-30,4.6391279999999995
1995-03-31,4.73511
1995-04-03,4.6391279999999995
1995-04-04,4.607133999999999
1995-04-05,4.671122
1995-04-06,4.671122
1995-04-07,4.543146
1995-04-10,4.543146
1995-04-11,4.73511
1995-04-12,4.73511
1995-04-13,4.543146
1995-04-17,4.7031160000000005
1995-04-18,4.671122
1995-04-19,4.607133999999999
1995-04-20,4.6391279999999995
1995-04-21,4.543146
1995-04-24,4.7031160000000005
1995-04-25,4.607133999999999
1995-04-26,4.671122
1995-04-27,4.73511
1995-04-28,4.6391279999999995
1995-05-01,4.671122
1995-05-02,4.543146
1995-05-03,4.543146
1995-05-04,4.6391279999999995
1995-05-05,4.927073
1995-05-08,4.927073
1995-05-09,4.89508
1995-05-10,4.927073
1995-05-11,4.927073
1995-05-12,4.73511
1995-05-15,4.671122
1995-05-16,4.7031160000000005
1995-05-17,4.73511
1995-05-18,4.447164
1995-05-19,4.351182
1995-05-22,4.41517
1995-05-23,4.447164
1995-05-24,4.351182
1995-05-25,4.351182
1995-05-26,4.543146
1995-05-30,4.447164
1995-05-31,4.543146
1995-06-01,4.351182
1995-06-02,4.287194
1995-06-05,4.351182
1995-06-06,4.383176000000001
1995-06-07,4.351182
1995-06-08,4.287194
1995-06-09,4.2552
1995-06-12,4.223205999999999
1995-06-13,4.319188
1995-06-14,4.223205999999999
1995-06-15,4.159218
1995-06-16,3.743296
1995-06-19,3.8072839999999997
1995-06-20,3.8072839999999997
1995-06-21,3.8072839999999997
1995-06-22,3.8072839999999997
1995-06-23,3.77529
1995-06-26,3.8392779999999997
1995-06-27,3.8072839999999997
1995-06-28,3.8072839999999997
1995-06-29,3.8072839999999997
1995-06-30,3.711302
1995-07-03,3.711302
1995-07-05,3.9032660000000003
1995-07-06,3.8392779999999997
1995-07-07,3.8392779999999997
1995-07-10,3.9032660000000003
1995-07-11,3.9032660000000003
1995-07-12,3.9032660000000003
1995-07-13,3.93526
1995-07-14,3.8712720000000003
1995-07-17,3.8712720000000003
1995-07-18,3.8712720000000003
1995-07-19,3.8392779999999997
1995-07-20,3.9032660000000003
1995-07-21,3.8072839999999997
1995-07-24,3.8392779999999997
1995-07-25,3.967254
1995-07-26,3.8392779999999997
1995-07-27,3.967254
1995-07-28,3.967254
1995-07-31,3.77529
1995-08-01,3.77529
1995-08-02,3.77529
1995-08-03,3.743296
1995-08-04,3.77529
1995-08-07,3.77529
1995-08-08,3.711302
1995-08-09,3.743296
1995-08-10,3.6473139999999997
1995-08-11,3.711302
1995-08-14,3.6793080000000002
1995-08-15,3.6473139999999997
1995-08-16,3.6473139999999997
1995-08-17,3.9032660000000003
1995-08-18,3.77529
1995-08-21,3.9032660000000003
1995-08-22,3.711302
1995-08-23,3.743296
1995-08-24,3.77529
1995-08-25,3.967254
1995-08-28,4.031242
1995-08-29,3.8392779999999997
1995-08-30,3.8392779999999997
1995-08-31,3.9032660000000003
1995-09-01,3.77529
1995-09-05,3.77529
1995-09-06,3.77529
1995-09-07,3.77529
1995-09-08,3.77529
1995-09-11,3.8072839999999997
1995-09-12,3.8072839999999997
1995-09-13,3.8392779999999997
1995-09-14,3.9032660000000003
1995-09-15,3.9032660000000003
1995-09-18,3.8712720000000003
1995-09-19,3.8712720000000003
1995-09-20,3.8712720000000003
1995-09-21,3.77529
1995-09-22,3.77529
1995-09-25,3.9032660000000003
1995-09-26,3.77529
1995-09-27,3.9032660000000003
1995-09-28,4.031242
1995-09-29,4.031242
1995-10-02,3.77529
1995-10-03,3.8392779999999997
1995-10-04,3.93526
1995-10-05,3.8392779999999997
1995-10-06,3.8392779999999997
1995-10-09,3.8712720000000003
1995-10-10,3.8712720000000003
1995-10-11,4.031242
1995-10-12,3.9032660000000003
1995-10-13,4.031242
1995-10-16,3.9032660000000003
1995-10-17,3.9032660000000003
1995-10-18,3.8712720000000003
1995-10-19,3.8392779999999997
1995-10-20,3.8712720000000003
1995-10-23,3.8712720000000003
1995-10-24,3.8712720000000003
1995-10-25,3.77529
1995-10-26,3.9032660000000003
1995-10-27,3.77529
1995-10-30,3.791287
1995-10-31,3.77529
1995-11-01,3.8072839999999997
1995-11-02,3.77529
