Date,GSK
1991-03-26,19.375
1991-03-27,19.5
1991-03-28,19.8125
1991-04-01,19.875
1991-04-02,20.625
1991-04-03,20.5625
1991-04-04,20.4375
1991-04-05,20.25
1991-04-08,20.0
1991-04-09,19.4375
1991-04-10,19.1875
1991-04-11,19.8125
1991-04-12,19.8125
1991-04-15,19.9375
1991-04-16,19.6875
1991-04-17,19.875
1991-04-18,19.25
1991-04-19,18.875
1991-04-22,18.5
1991-04-23,18.6875
1991-04-24,18.9375
1991-04-25,18.875
1991-04-26,18.9375
1991-04-29,18.8125
1991-04-30,19.0625
1991-05-01,19.1875
1991-05-02,19.0
1991-05-03,19.0
1991-05-06,19.125
1991-05-07,19.4375
1991-05-08,19.375
1991-05-09,19.625
1991-05-10,19.25
1991-05-13,19.5
1991-05-14,19.0
1991-05-15,18.8125
1991-05-16,19.125
1991-05-17,19.4375
1991-05-20,19.5625
1991-05-21,19.875
1991-05-22,19.875
1991-05-23,20.0
1991-05-24,21.0
1991-05-28,21.3125
1991-05-29,21.125
1991-05-30,20.625
1991-05-31,20.375
1991-06-03,20.1875
1991-06-04,20.9375
1991-06-05,21.75
1991-06-06,21.5
1991-06-07,21.0625
1991-06-10,20.9375
1991-06-11,21.0
1991-06-12,20.375
1991-06-13,20.9375
1991-06-14,21.4375
1991-06-17,21.0625
1991-06-18,20.9375
1991-06-19,20.6875
1991-06-20,20.625
1991-06-21,20.6875
1991-06-24,20.75
1991-06-25,20.875
1991-06-26,20.9375
1991-06-27,20.6875
1991-06-28,20.25
1991-07-01,20.75
1991-07-02,20.5625
1991-07-03,20.375
1991-07-05,20.5
1991-07-08,20.875
1991-07-09,20.6875
1991-07-10,20.625
1991-07-11,20.6875
1991-07-12,21.0625
1991-07-15,21.25
1991-07-16,21.3125
1991-07-17,21.3125
1991-07-18,21.4375
1991-07-19,22.0
1991-07-22,21.8125
1991-07-23,21.5625
1991-07-24,21.75
1991-07-25,21.3125
1991-07-26,21.25
1991-07-29,21.5
1991-07-30,21.9375
1991-07-31,22.0
1991-08-01,22.0625
1991-08-02,22.1875
1991-08-05,22.0
1991-08-06,22.1875
1991-08-07,22.4375
1991-08-08,22.4375
1991-08-09,21.875
1991-08-12,21.8125
1991-08-13,22.5625
1991-08-14,22.75
1991-08-15,22.5625
1991-08-16,22.4375
1991-08-19,21.5625
1991-08-20,21.8125
1991-08-21,22.9375
1991-08-22,22.9375
1991-08-23,22.875
1991-08-26,23.0625
1991-08-27,22.8125
1991-08-28,23.1875
1991-08-29,23.375
1991-08-30,23.125
1991-09-03,23.0625
1991-09-04,23.125
1991-09-05,23.375
1991-09-06,24.0
1991-09-09,23.875
1991-09-10,23.125
1991-09-11,23.125
1991-09-12,24.125
1991-09-13,24.0625
1991-09-16,23.625
1991-09-17,23.4375
1991-09-18,23.375
1991-09-19,23.875
1991-09-20,24.5
1991-09-23,24.4375
1991-09-24,23.9375
1991-09-25,23.6875
1991-09-26,23.625
1991-09-27,23.9375
1991-09-30,24.5
1991-10-01,24.5
1991-10-02,24.8125
1991-10-03,24.6875
1991-10-04,24.6875
1991-10-07,24.5625
1991-10-08,24.875
1991-10-09,24.625
1991-10-10,23.875
1991-10-11,24.125
1991-10-14,24.3125
1991-10-15,24.1875
1991-10-16,24.1875
1991-10-17,24.75
1991-10-18,25.1875
1991-10-21,24.6875
1991-10-22,24.5625
1991-10-23,24.75
1991-10-24,24.625
1991-10-25,25.625
1991-10-28,26.6875
1991-10-29,27.6875
1991-10-30,28.0625
1991-10-31,27.75
1991-11-01,27.9375
1991-11-04,27.75
1991-11-05,27.875
1991-11-06,27.5625
1991-11-07,27.8125
1991-11-08,27.875
1991-11-11,28.5
1991-11-12,29.75
1991-11-13,30.375
1991-11-14,31.375
1991-11-15,29.125
1991-11-18,30.375
1991-11-19,28.75
1991-11-20,28.375
1991-11-21,28.625
1991-11-22,28.0
1991-11-25,27.625
1991-11-26,27.625
1991-11-27,27.625
1991-11-29,27.25
1991-12-02,29.0
1991-12-03,28.875
1991-12-04,29.375
1991-12-05,29.75
1991-12-06,29.625
1991-12-09,29.75
1991-12-10,29.125
1991-12-11,29.0
1991-12-12,29.625
1991-12-13,29.75
1991-12-16,30.0
1991-12-17,30.5
1991-12-18,30.125
1991-12-19,29.5
1991-12-20,29.5
1991-12-23,30.25
1991-12-24,30.375
1991-12-26,30.875
1991-12-27,30.75
1991-12-30,31.25
1991-12-31,31.75
1992-01-02,31.875
1992-01-03,32.25
1992-01-06,32.0
1992-01-07,34.0
1992-01-08,33.625
1992-01-09,34.75
1992-01-10,33.75
1992-01-13,33.875
1992-01-14,33.875
1992-01-15,32.75
1992-01-16,30.875
1992-01-17,31.0
1992-01-20,31.5
1992-01-21,30.625
1992-01-22,31.125
1992-01-23,30.625
1992-01-24,31.125
1992-01-27,30.875
1992-01-28,30.875
1992-01-29,30.0
1992-01-30,30.625
1992-01-31,30.75
1992-02-03,30.5
1992-02-04,30.875
1992-02-05,30.75
1992-02-06,30.5
1992-02-07,30.0
1992-02-10,30.625
1992-02-11,29.75
1992-02-12,29.375
1992-02-13,29.0
1992-02-14,29.375
1992-02-18,29.75
1992-02-19,29.625
1992-02-20,29.25
1992-02-21,29.125
1992-02-24,29.0
1992-02-25,28.625
1992-02-26,28.5
1992-02-27,28.25
1992-02-28,28.0
1992-03-02,27.75
1992-03-03,28.375
1992-03-04,27.625
1992-03-05,27.0
1992-03-06,27.0
1992-03-09,27.5
1992-03-10,27.75
1992-03-11,27.25
1992-03-12,27.5
1992-03-13,27.375
1992-03-16,27.375
1992-03-17,27.0
1992-03-18,26.625
1992-03-19,26.25
1992-03-20,26.75
1992-03-23,27.75
1992-03-24,28.5
1992-03-25,28.625
1992-03-26,27.5
1992-03-27,27.375
1992-03-30,28.0
1992-03-31,27.125
1992-04-01,27.625
1992-04-02,27.125
1992-04-03,27.25
1992-04-06,27.25
1992-04-07,26.25
1992-04-08,26.5
1992-04-09,27.0
1992-04-10,27.875
1992-04-13,28.25
1992-04-14,28.75
1992-04-15,28.625
1992-04-16,27.25
1992-04-20,26.25
1992-04-21,26.875
1992-04-22,26.375
1992-04-23,25.625
1992-04-24,25.75
1992-04-27,25.875
1992-04-28,26.0
1992-04-29,25.75
1992-04-30,26.625
1992-05-01,25.625
1992-05-04,26.625
1992-05-05,27.0
1992-05-06,27.625
1992-05-07,27.5
1992-05-08,27.875
1992-05-11,27.75
1992-05-12,27.625
1992-05-13,27.125
1992-05-14,26.625
1992-05-15,26.625
1992-05-18,27.0
1992-05-19,27.75
1992-05-20,27.5
1992-05-21,27.0
1992-05-22,27.5
1992-05-26,27.125
1992-05-27,26.875
1992-05-28,27.75
1992-05-29,28.25
1992-06-01,28.5
1992-06-02,27.25
1992-06-03,27.25
1992-06-04,26.625
1992-06-05,27.25
1992-06-08,26.75
1992-06-09,26.5
1992-06-10,26.5
1992-06-11,26.5
1992-06-12,26.75
1992-06-15,26.5
1992-06-16,26.75
1992-06-17,25.75
1992-06-18,26.0
1992-06-19,25.75
1992-06-22,26.0
1992-06-23,26.0
1992-06-24,26.25
1992-06-25,26.125
1992-06-26,26.125
1992-06-29,25.125
1992-06-30,25.375
1992-07-01,25.125
1992-07-02,23.875
1992-07-06,25.25
1992-07-07,25.75
1992-07-08,26.125
1992-07-09,27.0
1992-07-10,26.75
1992-07-13,26.125
1992-07-14,26.375
1992-07-15,26.125
1992-07-16,26.875
1992-07-17,26.375
1992-07-20,26.625
1992-07-21,27.0
1992-07-22,26.5
1992-07-23,26.75
1992-07-24,26.625
1992-07-27,26.875
1992-07-28,27.375
1992-07-29,27.625
1992-07-30,27.75
1992-07-31,27.5
1992-08-03,27.875
1992-08-04,27.625
1992-08-05,27.0
1992-08-06,27.25
1992-08-07,27.375
1992-08-10,27.125
1992-08-11,27.0
1992-08-12,26.5
1992-08-13,26.625
1992-08-14,27.375
1992-08-17,27.625
1992-08-18,27.75
1992-08-19,27.75
1992-08-20,28.0
1992-08-21,27.75
1992-08-24,27.5
1992-08-25,27.25
1992-08-26,27.375
1992-08-27,28.0
1992-08-28,28.375
1992-08-31,28.125
1992-09-01,28.0
1992-09-02,29.0
1992-09-03,29.25
1992-09-04,29.625
1992-09-08,29.625
1992-09-09,29.375
1992-09-10,29.625
1992-09-11,29.25
1992-09-14,29.875
1992-09-15,29.125
1992-09-16,29.0
1992-09-17,29.0
1992-09-18,29.125
1992-09-21,28.375
1992-09-22,27.5
1992-09-23,27.375
1992-09-24,26.875
1992-09-25,25.625
1992-09-28,25.875
1992-09-29,27.125
1992-09-30,27.25
1992-10-01,26.75
1992-10-02,26.125
1992-10-05,25.75
1992-10-06,26.0
1992-10-07,26.0
1992-10-08,26.125
1992-10-09,26.0
1992-10-12,26.5
1992-10-13,26.875
1992-10-14,26.625
1992-10-15,26.5
1992-10-16,25.625
1992-10-19,25.25
1992-10-20,25.5
1992-10-21,25.25
1992-10-22,25.125
1992-10-23,25.0
1992-10-26,25.0
1992-10-27,25.125
1992-10-28,25.125
1992-10-29,25.5
1992-10-30,25.125
1992-11-02,25.25
1992-11-03,25.75
1992-11-04,25.0
1992-11-05,25.25
1992-11-06,24.75
1992-11-09,24.625
1992-11-10,24.625
1992-11-11,24.875
1992-11-12,24.75
1992-11-13,25.0
1992-11-16,24.75
1992-11-17,24.375
1992-11-18,24.75
1992-11-19,24.875
1992-11-20,24.75
1992-11-23,24.375
1992-11-24,24.25
1992-11-25,24.0
1992-11-27,23.75
1992-11-30,24.25
1992-12-01,23.875
1992-12-02,24.25
1992-12-03,26.25
1992-12-04,25.5
1992-12-07,26.125
1992-12-08,26.25
1992-12-09,25.5
1992-12-10,25.125
1992-12-11,25.375
1992-12-14,25.0
1992-12-15,24.875
1992-12-16,24.5
1992-12-17,24.375
1992-12-18,24.375
1992-12-21,24.125
1992-12-22,24.0
1992-12-23,22.875
1992-12-24,22.75
1992-12-28,22.25
1992-12-29,23.375
1992-12-30,24.0
1992-12-31,23.75
1993-01-04,23.875
1993-01-05,23.5
1993-01-06,22.875
1993-01-07,22.25
1993-01-08,22.5
1993-01-11,23.125
1993-01-12,22.375
1993-01-13,22.25
1993-01-14,21.75
1993-01-15,22.25
1993-01-18,22.25
1993-01-19,21.625
1993-01-20,21.75
1993-01-21,21.875
1993-01-22,21.625
1993-01-25,21.125
1993-01-26,21.0
1993-01-27,20.625
1993-01-28,20.625
1993-01-29,20.75
1993-02-01,19.625
1993-02-02,18.625
1993-02-03,19.375
1993-02-04,18.875
1993-02-05,18.875
1993-02-08,19.0
1993-02-09,18.5
1993-02-10,19.375
1993-02-11,19.625
1993-02-12,19.75
1993-02-16,18.75
1993-02-17,19.0
1993-02-18,19.375
1993-02-19,18.875
1993-02-22,18.75
1993-02-23,19.0
1993-02-24,18.625
1993-02-25,18.625
1993-02-26,18.875
1993-03-01,19.25
1993-03-02,19.75
1993-03-03,19.75
1993-03-04,19.25
1993-03-05,19.25
1993-03-08,19.0
1993-03-09,19.125
1993-03-10,19.875
1993-03-11,19.0
1993-03-12,19.125
1993-03-15,18.875
1993-03-16,18.625
1993-03-17,18.25
1993-03-18,18.25
1993-03-19,18.125
1993-03-22,17.75
1993-03-23,18.0
1993-03-24,17.625
1993-03-25,17.625
1993-03-26,17.5
1993-03-29,17.25
1993-03-30,18.0
1993-03-31,18.25
1993-04-01,18.0
1993-04-02,17.5
1993-04-05,17.375
1993-04-06,17.375
1993-04-07,17.5
1993-04-08,17.0
1993-04-12,16.75
1993-04-13,17.0
1993-04-14,17.625
1993-04-15,17.25
1993-04-16,16.75
1993-04-19,17.5
1993-04-20,18.125
1993-04-21,18.375
1993-04-22,18.25
1993-04-23,18.0
1993-04-26,18.125
1993-04-27,18.625
1993-04-28,18.375
1993-04-29,18.5
1993-04-30,18.375
1993-05-03,18.625
1993-05-04,18.5
1993-05-05,18.5
1993-05-06,18.625
1993-05-07,18.625
1993-05-10,18.625
1993-05-11,19.75
1993-05-12,19.625
1993-05-13,19.375
1993-05-14,19.75
1993-05-17,20.25
1993-05-18,19.875
1993-05-19,20.125
1993-05-20,19.625
1993-05-21,19.5
1993-05-24,19.125
1993-05-25,19.125
1993-05-26,19.125
1993-05-27,18.875
1993-05-28,19.0
1993-06-01,19.0
1993-06-02,18.5
1993-06-03,18.5
1993-06-04,18.0
1993-06-07,17.875
1993-06-08,17.625
1993-06-09,17.625
1993-06-10,18.125
1993-06-11,18.125
1993-06-14,18.375
1993-06-15,18.125
1993-06-16,18.0
1993-06-17,18.125
1993-06-18,17.875
1993-06-21,17.75
1993-06-22,17.25
1993-06-23,16.875
1993-06-24,16.625
1993-06-25,16.625
1993-06-28,16.75
1993-06-29,16.875
1993-06-30,16.875
1993-07-01,16.75
1993-07-02,16.5
1993-07-06,16.75
1993-07-07,16.625
1993-07-08,16.75
1993-07-09,16.625
1993-07-12,16.5
1993-07-13,16.625
1993-07-14,16.5
1993-07-15,16.5
1993-07-16,15.75
1993-07-19,15.625
1993-07-20,15.625
1993-07-21,15.75
1993-07-22,15.875
1993-07-23,15.875
1993-07-26,16.125
1993-07-27,16.25
1993-07-28,16.5
1993-07-29,16.25
1993-07-30,15.875
1993-08-02,15.75
1993-08-03,15.875
1993-08-04,15.75
1993-08-05,15.5
1993-08-06,15.625
1993-08-09,15.375
1993-08-10,15.25
1993-08-11,15.25
1993-08-12,15.0
1993-08-13,14.875
1993-08-16,15.5
1993-08-17,16.75
1993-08-18,17.875
1993-08-19,17.625
1993-08-20,17.625
1993-08-23,17.5
1993-08-24,17.375
1993-08-25,17.0
1993-08-26,17.625
1993-08-27,17.625
1993-08-30,17.5
1993-08-31,17.875
1993-09-01,18.375
1993-09-02,18.875
1993-09-03,18.625
1993-09-07,18.375
1993-09-08,18.125
1993-09-09,19.5
1993-09-10,19.625
1993-09-13,19.125
1993-09-14,19.5
1993-09-15,19.375
1993-09-16,19.25
1993-09-17,19.5
1993-09-20,20.0
1993-09-21,19.625
1993-09-22,19.625
1993-09-23,20.125
1993-09-24,19.25
1993-09-27,19.5
1993-09-28,19.0
1993-09-29,18.75
1993-09-30,19.0
1993-10-01,19.125
1993-10-04,19.125
1993-10-05,19.75
1993-10-06,19.875
1993-10-07,19.875
1993-10-08,20.25
1993-10-11,20.25
1993-10-12,20.25
1993-10-13,20.125
1993-10-14,20.125
1993-10-15,20.0
1993-10-18,20.375
1993-10-19,20.375
1993-10-20,21.0
1993-10-21,21.25
1993-10-22,21.0
1993-10-25,21.0
1993-10-26,20.25
1993-10-27,20.0
1993-10-28,20.25
1993-10-29,20.25
1993-11-01,19.875
1993-11-02,19.5
1993-11-03,20.125
1993-11-04,19.625
1993-11-05,19.5
1993-11-08,19.375
1993-11-09,19.125
1993-11-10,19.5
1993-11-11,19.0
1993-11-12,19.375
1993-11-15,19.0
1993-11-16,19.25
1993-11-17,19.25
1993-11-18,19.125
1993-11-19,18.75
1993-11-22,18.75
1993-11-23,19.0
1993-11-24,19.0
1993-11-26,19.25
1993-11-29,19.75
1993-11-30,20.125
1993-12-01,20.25
1993-12-02,20.25
1993-12-03,20.375
1993-12-06,20.625
1993-12-07,20.375
1993-12-08,20.5
1993-12-09,20.625
1993-12-10,20.375
1993-12-13,20.25
1993-12-14,20.375
1993-12-15,20.375
1993-12-16,20.625
1993-12-17,20.875
1993-12-20,20.625
1993-12-21,20.75
1993-12-22,21.0
1993-12-23,21.375
1993-12-27,21.75
1993-12-28,21.625
1993-12-29,21.625
1993-12-30,21.375
1993-12-31,20.875
1994-01-03,21.125
1994-01-04,21.375
1994-01-05,20.625
1994-01-06,19.625
1994-01-07,19.875
1994-01-10,20.375
1994-01-11,20.0
1994-01-12,19.875
1994-01-13,19.75
1994-01-14,20.0
1994-01-17,20.125
1994-01-18,20.375
1994-01-19,20.125
1994-01-20,19.5
1994-01-21,19.75
1994-01-24,19.625
1994-01-25,19.625
1994-01-26,20.0
1994-01-27,19.875
1994-01-28,19.75
1994-01-31,19.75
1994-02-01,19.5
1994-02-02,20.25
1994-02-03,19.875
1994-02-04,19.25
1994-02-07,19.75
1994-02-08,19.375
1994-02-09,19.125
1994-02-10,18.375
1994-02-11,18.75
1994-02-14,19.0
1994-02-15,19.625
1994-02-16,19.5
1994-02-17,20.125
1994-02-18,19.875
1994-02-22,19.875
1994-02-23,20.0
1994-02-24,20.0
1994-02-25,20.25
1994-02-28,20.5
1994-03-01,20.625
1994-03-02,20.625
1994-03-03,21.125
1994-03-04,21.0
1994-03-07,20.875
1994-03-08,20.25
1994-03-09,20.25
1994-03-10,20.125
1994-03-11,20.25
1994-03-14,19.875
1994-03-15,20.0
1994-03-16,20.25
1994-03-17,20.5
1994-03-18,20.25
1994-03-21,20.125
1994-03-22,19.5
1994-03-23,18.5
1994-03-24,18.625
1994-03-25,18.25
1994-03-28,18.5
1994-03-29,18.125
1994-03-30,17.625
1994-03-31,17.875
1994-04-04,17.25
1994-04-05,17.875
1994-04-06,18.25
1994-04-07,18.125
1994-04-08,17.375
1994-04-11,17.25
1994-04-12,17.25
1994-04-13,16.625
1994-04-14,16.75
1994-04-15,16.625
1994-04-18,16.375
1994-04-19,16.75
1994-04-20,16.5
1994-04-21,17.125
1994-04-22,17.125
1994-04-25,16.625
1994-04-26,16.625
1994-04-28,17.25
1994-04-29,17.25
1994-05-02,17.75
1994-05-03,17.625
1994-05-04,17.125
1994-05-05,16.75
1994-05-06,16.625
1994-05-09,16.5
1994-05-10,17.375
1994-05-11,16.625
1994-05-12,17.0
1994-05-13,16.625
1994-05-16,16.75
1994-05-17,16.75
1994-05-18,16.6875
1994-05-19,16.625
1994-05-20,16.125
1994-05-23,16.25
1994-05-24,16.5
1994-05-25,16.25
1994-05-26,16.375
1994-05-27,16.0
1994-05-31,16.25
1994-06-01,16.125
1994-06-02,16.375
1994-06-03,16.25
1994-06-06,16.25
1994-06-07,16.25
1994-06-08,16.375
1994-06-09,16.5
1994-06-10,17.0
1994-06-13,16.625
1994-06-14,17.25
1994-06-15,17.75
1994-06-16,17.625
1994-06-17,17.5
1994-06-20,17.125
1994-06-21,16.75
1994-06-22,16.5
1994-06-23,16.5
1994-06-24,16.125
1994-06-27,16.875
1994-06-28,16.75
1994-06-29,17.0
1994-06-30,16.625
1994-07-01,16.625
1994-07-05,17.0
1994-07-06,17.125
1994-07-07,17.125
1994-07-08,17.375
1994-07-11,17.5
1994-07-12,17.125
1994-07-13,17.125
1994-07-14,17.375
1994-07-15,17.375
1994-07-18,17.75
1994-07-19,18.0
1994-07-20,17.75
1994-07-21,17.875
1994-07-22,17.375
1994-07-25,17.5
1994-07-26,17.375
1994-07-27,17.125
1994-07-28,17.5
1994-07-29,17.625
1994-08-01,17.75
1994-08-02,18.25
1994-08-03,18.25
1994-08-04,18.25
1994-08-05,18.5
1994-08-08,18.5
1994-08-09,19.0
1994-08-10,19.375
1994-08-11,19.125
1994-08-12,19.25
1994-08-15,19.25
1994-08-16,19.5
1994-08-17,19.5
1994-08-18,19.625
1994-08-19,19.875
1994-08-22,19.875
1994-08-23,20.0
1994-08-24,20.375
1994-08-25,20.0
1994-08-26,20.125
1994-08-29,20.0
1994-08-30,19.875
1994-08-31,19.625
1994-09-01,19.25
1994-09-02,19.25
1994-09-06,19.125
1994-09-07,19.25
1994-09-08,18.625
1994-09-09,19.0
1994-09-12,18.75
1994-09-13,18.75
1994-09-14,18.5
1994-09-15,18.875
1994-09-16,18.375
1994-09-19,18.5
1994-09-20,18.375
1994-09-21,18.5
1994-09-22,18.625
1994-09-23,17.875
1994-09-26,17.875
1994-09-27,18.125
1994-09-28,18.25
1994-09-29,18.125
1994-09-30,18.25
1994-10-03,18.125
1994-10-04,18.0
1994-10-05,18.125
1994-10-06,18.125
1994-10-07,18.25
1994-10-10,18.25
1994-10-11,18.375
1994-10-12,18.625
1994-10-13,19.1875
1994-10-14,19.5
1994-10-17,19.625
1994-10-18,19.125
1994-10-19,19.0
1994-10-20,19.125
1994-10-21,19.125
1994-10-24,19.0
1994-10-25,19.0
1994-10-26,18.875
1994-10-27,19.25
1994-10-28,19.375
1994-10-31,19.25
1994-11-01,19.5
1994-11-02,19.25
1994-11-03,19.5
1994-11-04,19.375
1994-11-07,19.125
1994-11-08,19.25
1994-11-09,19.875
1994-11-10,19.5
1994-11-11,19.5
1994-11-14,19.5
1994-11-15,19.5
1994-11-16,19.5
1994-11-17,19.25
1994-11-18,19.0
1994-11-21,19.375
1994-11-22,19.125
1994-11-23,19.25
1994-11-25,19.375
1994-11-28,19.5
1994-11-29,19.375
1994-11-30,19.25
1994-12-01,19.0
1994-12-02,19.125
1994-12-05,19.125
1994-12-06,19.375
1994-12-07,19.375
1994-12-08,19.375
1994-12-09,19.5
1994-12-12,19.5
1994-12-13,19.375
1994-12-14,19.75
1994-12-15,19.375
1994-12-16,19.5
1994-12-19,19.75
1994-12-20,20.75
1994-12-21,21.25
1994-12-22,20.875
1994-12-23,20.625
1994-12-27,20.625
1994-12-28,20.625
1994-12-29,20.5
1994-12-30,20.375
1995-01-03,20.875
1995-01-04,20.625
1995-01-05,20.375
1995-01-06,20.625
1995-01-09,21.125
1995-01-10,21.25
1995-01-11,21.0
1995-01-12,21.125
1995-01-13,21.5
1995-01-16,21.375
1995-01-17,21.0
1995-01-18,21.125
1995-01-19,20.625
1995-01-20,20.5
1995-01-23,19.125
1995-01-24,19.25
1995-01-25,19.0
1995-01-26,19.25
1995-01-27,19.625
1995-01-30,19.125
1995-01-31,19.625
1995-02-01,19.75
1995-02-02,20.375
1995-02-03,20.875
1995-02-06,20.5
1995-02-07,20.125
1995-02-08,20.125
1995-02-09,20.375
1995-02-10,20.625
1995-02-13,20.25
1995-02-14,20.25
1995-02-15,20.5
1995-02-16,20.5
1995-02-17,20.5
1995-02-21,20.25
1995-02-22,20.25
1995-02-23,20.625
1995-02-24,20.125
1995-02-27,19.875
1995-02-28,20.0
1995-03-01,20.375
1995-03-02,21.125
1995-03-03,21.375
1995-03-06,21.125
1995-03-07,21.625
1995-03-08,21.75
1995-03-09,21.5
1995-03-10,21.25
1995-03-13,22.0
1995-03-14,22.375
1995-03-15,22.0
1995-03-16,22.3125
1995-03-17,22.0
1995-03-20,22.25
1995-03-21,22.125
1995-03-22,22.375
1995-03-23,22.375
1995-03-24,22.75
1995-03-27,22.75
1995-03-28,22.75
1995-03-29,22.75
1995-03-30,22.875
1995-03-31,22.875
1995-04-03,23.0
1995-04-04,23.375
1995-04-05,23.125
1995-04-06,23.625
1995-04-07,23.75
1995-04-10,23.5
1995-04-11,23.0
1995-04-12,22.75
1995-04-13,22.75
1995-04-17,22.75
1995-04-18,22.625
1995-04-19,22.75
1995-04-20,22.9375
1995-04-21,23.125
1995-04-24,23.5
1995-04-25,23.625
1995-04-26,23.625
1995-04-27,23.625
1995-04-28,23.625
1995-05-01,23.5
1995-05-02,23.75
1995-05-03,24.0
1995-05-04,23.75
1995-05-05,23.5
1995-05-08,23.625
1995-05-09,23.0
1995-05-10,23.25
1995-05-11,23.25
1995-05-12,23.125
1995-05-15,23.0
1995-05-16,22.5
1995-05-17,22.25
1995-05-18,22.0
1995-05-19,22.125
1995-05-22,22.25
1995-05-23,22.5
1995-05-24,22.625
1995-05-25,23.375
1995-05-26,23.25
1995-05-30,23.25
1995-05-31,23.125
1995-06-01,23.0
1995-06-02,22.75
1995-06-05,23.125
1995-06-06,23.25
1995-06-07,23.125
1995-06-08,23.75
1995-06-09,23.25
1995-06-12,23.625
1995-06-13,23.75
1995-06-14,23.875
1995-06-15,23.75
1995-06-16,24.0
1995-06-19,24.375
1995-06-20,24.5
1995-06-21,24.75
1995-06-22,25.375
1995-06-23,25.0
1995-06-26,24.5
1995-06-27,24.375
1995-06-28,24.125
1995-06-29,24.375
1995-06-30,24.375
1995-07-03,24.5
1995-07-05,24.125
1995-07-06,23.8125
1995-07-07,24.125
1995-07-10,23.875
1995-07-11,23.875
1995-07-12,23.875
1995-07-13,24.25
1995-07-14,23.875
1995-07-17,24.0
1995-07-18,23.875
1995-07-19,23.75
1995-07-20,24.0
1995-07-21,23.75
1995-07-24,23.75
1995-07-25,23.625
1995-07-26,23.875
1995-07-27,23.765625
1995-07-28,23.75
1995-07-31,23.875
1995-08-01,24.0
1995-08-02,24.625
1995-08-03,24.75
1995-08-04,24.625
1995-08-07,24.375
1995-08-08,24.5
1995-08-09,24.25
1995-08-10,24.0
1995-08-11,23.875
1995-08-14,23.75
1995-08-15,23.625
1995-08-16,23.625
1995-08-17,23.5
1995-08-18,24.0
1995-08-21,24.375
1995-08-22,24.125
1995-08-23,23.625
1995-08-24,24.0
1995-08-25,24.0
1995-08-28,23.75
1995-08-29,23.875
1995-08-30,23.875
1995-08-31,23.75
1995-09-01,23.875
1995-09-05,24.0
1995-09-06,24.75
1995-09-07,24.625
1995-09-08,24.375
1995-09-11,24.125
1995-09-12,24.25
1995-09-13,23.875
1995-09-14,23.75
1995-09-15,23.875
1995-09-18,23.875
1995-09-19,23.75
1995-09-20,23.875
1995-09-21,24.25
1995-09-22,23.375
1995-09-25,23.375
1995-09-26,23.875
1995-09-27,24.125
1995-09-28,24.375
1995-09-29,24.125
1995-10-02,24.125
1995-10-03,24.125
1995-10-04,24.5
1995-10-05,24.625
1995-10-06,24.375
1995-10-09,24.25
1995-10-10,24.0
1995-10-11,24.125
1995-10-12,24.75
1995-10-13,24.875
1995-10-16,24.75
1995-10-17,24.875
1995-10-18,24.875
1995-10-19,25.0
1995-10-20,25.0
1995-10-23,26.875
1995-10-24,27.25
1995-10-25,27.0
1995-10-26,26.625
1995-10-27,26.875
1995-10-30,26.75
1995-10-31,27.0
1995-11-01,26.875
1995-11-02,27.375
1995-11-03,27.125
1995-11-06,28.125
1995-11-07,27.75
1995-11-08,27.625
1995-11-09,27.0
1995-11-10,26.625
1995-11-13,26.25
1995-11-14,26.5
1995-11-15,27.125
1995-11-16,27.5
1995-11-17,27.25
1995-11-20,27.75
1995-11-21,27.5
1995-11-22,27.25
1995-11-24,27.375
1995-11-27,27.375
1995-11-28,27.125
1995-11-29,26.875
1995-11-30,26.625
1995-12-01,26.625
1995-12-04,27.125
1995-12-05,27.625
1995-12-06,27.75
1995-12-07,26.875
1995-12-08,27.25
1995-12-11,27.5
1995-12-12,27.25
1995-12-13,27.375
1995-12-14,27.5
1995-12-15,27.375
1995-12-18,27.0
1995-12-19,27.375
1995-12-20,26.875
1995-12-21,27.5
1995-12-22,27.75
1995-12-26,27.75
1995-12-27,28.125
1995-12-28,27.75
1995-12-29,28.125
1996-01-02,28.125
1996-01-03,27.875
1996-01-04,27.375
1996-01-05,27.75
1996-01-08,27.625
1996-01-09,27.125
1996-01-10,26.75
1996-01-11,26.875
1996-01-12,27.125
1996-01-15,27.25
1996-01-16,27.875
1996-01-17,27.5
1996-01-18,27.75
1996-01-19,27.5
1996-01-22,27.5
1996-01-23,27.25
1996-01-24,27.75
1996-01-25,27.0
1996-01-26,27.25
1996-01-29,27.5
1996-01-30,28.625
1996-01-31,29.125
1996-02-01,29.0
1996-02-02,29.25
1996-02-05,29.25
1996-02-06,29.25
1996-02-07,28.5
1996-02-08,28.375
1996-02-09,28.125
1996-02-12,28.375
1996-02-13,28.625
1996-02-14,28.75
1996-02-15,29.0
1996-02-16,28.875
1996-02-20,28.25
1996-02-21,28.5
1996-02-22,28.5
1996-02-23,28.25
1996-02-26,28.0
1996-02-27,27.875
1996-02-28,27.875
1996-02-29,27.375
1996-03-01,27.375
1996-03-04,28.25
1996-03-05,27.875
1996-03-06,26.75
1996-03-07,26.125
1996-03-08,25.375
1996-03-11,25.875
1996-03-12,24.75
1996-03-13,24.5
1996-03-14,25.0
1996-03-15,24.5
1996-03-18,25.125
1996-03-19,25.25
1996-03-20,25.5
1996-03-21,25.75
1996-03-22,24.875
