Date,RYCEF
2009-02-13,4.30052
2009-02-17,4.30052
2009-02-18,4.30052
2009-02-19,4.30052
2009-02-20,4.30052
2009-02-23,4.30052
2009-02-24,3.909564
2009-02-25,3.909564
2009-02-26,3.909564
2009-02-27,4.007303
2009-03-02,4.007303
2009-03-03,4.007303
2009-03-04,3.7629550000000003
2009-03-05,3.7629550000000003
2009-03-06,3.420868
2009-03-09,3.323129
2009-03-10,3.323129
2009-03-11,3.323129
2009-03-12,3.323129
2009-03-13,3.323129
2009-03-16,4.007303
2009-03-17,4.007303
2009-03-18,4.007303
2009-03-19,4.105042
2009-03-20,4.105042
2009-03-23,4.202781
2009-03-24,4.417807
2009-03-25,4.417807
2009-03-26,4.417807
2009-03-27,4.417807
2009-03-30,4.417807
2009-03-31,4.417807
2009-04-01,4.417807
2009-04-02,4.417807
2009-04-03,4.740346
2009-04-06,4.447129
2009-04-07,4.515546
2009-04-08,4.642607
2009-04-09,4.447129
2009-04-13,4.447129
2009-04-14,4.740346
2009-04-15,4.593738
2009-04-16,4.593738
2009-04-17,4.886955
2009-04-20,4.886955
2009-04-21,4.642607
2009-04-22,4.544868
2009-04-23,4.447129
2009-04-24,4.447129
2009-04-27,4.447129
2009-04-28,4.39826
2009-04-29,4.593738
2009-04-30,4.691477
2009-05-01,4.886955
2009-05-04,4.886955
2009-05-05,5.082433
2009-05-06,5.268137
2009-05-07,5.268137
2009-05-08,5.268137
2009-05-11,5.268137
2009-05-12,4.886955
2009-05-13,4.886955
2009-05-14,4.8380849999999995
2009-05-15,4.8380849999999995
2009-05-18,5.033564
2009-05-19,5.131303
2009-05-20,5.131303
2009-05-21,5.004242
2009-05-22,5.004242
2009-05-26,5.004242
2009-05-27,5.004242
2009-05-28,4.886955
2009-05-29,4.935824
2009-06-01,4.935824
2009-06-02,5.229042
2009-06-03,5.229042
2009-06-04,5.229042
2009-06-05,5.033564
2009-06-08,5.180172
2009-06-09,5.180172
2009-06-10,5.180172
2009-06-11,5.3267809999999995
2009-06-12,5.3267809999999995
2009-06-15,5.121529
2009-06-16,5.121529
2009-06-17,5.131303
2009-06-18,5.37565
2009-06-19,5.522259
2009-06-22,5.47339
2009-06-23,5.47339
2009-06-24,5.424519999999999
2009-06-25,5.619998000000001
2009-06-26,5.571129
2009-06-29,5.87412
2009-06-30,5.629772
2009-07-01,5.629772
2009-07-02,5.629772
2009-07-06,5.619998000000001
2009-07-07,5.522259
2009-07-08,5.37565
2009-07-09,5.766607
2009-07-10,5.424519999999999
2009-07-13,5.590676
2009-07-14,5.590676
2009-07-15,6.157563
2009-07-16,5.864346
2009-07-17,5.864346
2009-07-20,6.059824
2009-07-21,5.962085
2009-07-22,5.962085
2009-07-23,5.962085
2009-07-24,5.962085
2009-07-27,5.962085
2009-07-28,5.864346
2009-07-29,5.864346
2009-07-30,6.49965
2009-07-31,6.802641
2009-08-03,6.792867
2009-08-04,6.597389
2009-08-05,6.8612850000000005
2009-08-06,6.841736999999999
2009-08-07,6.841736999999999
2009-08-10,6.7439979999999995
2009-08-11,6.49965
2009-08-12,6.7439979999999995
2009-08-13,6.841736999999999
2009-08-14,6.988346000000001
2009-08-17,6.890606
2009-08-18,6.890606
2009-08-19,6.890606
2009-08-20,6.9101539999999995
2009-08-21,7.134954
2009-08-24,7.232692999999999
2009-08-25,7.183824
2009-08-26,7.086085000000001
2009-08-27,7.134954
2009-08-28,7.134954
2009-08-31,7.183824
2009-09-01,6.890606
2009-09-02,6.841736999999999
2009-09-03,6.841736999999999
2009-09-04,7.232692999999999
2009-09-08,7.428172
2009-09-09,7.62365
2009-09-10,7.525911
2009-09-11,7.5747800000000005
2009-09-14,7.5747800000000005
2009-09-15,7.5747800000000005
2009-09-16,7.692067
2009-09-17,7.8386759999999995
2009-09-18,7.926641
2009-09-21,7.926641
2009-09-22,7.867997999999999
2009-09-23,7.867997999999999
2009-09-24,7.867997999999999
2009-09-25,7.232692999999999
2009-09-28,7.232692999999999
2009-09-29,7.5747800000000005
2009-09-30,7.232692999999999
2009-10-01,7.232692999999999
2009-10-02,7.232692999999999
2009-10-05,6.959024
2009-10-06,7.34998
2009-10-07,7.281563
2009-10-08,7.545458
2009-10-09,7.340205999999999
2009-10-12,7.340205999999999
2009-10-13,7.34998
2009-10-14,7.34998
2009-10-15,7.62365
2009-10-16,7.770258
2009-10-19,7.770258
2009-10-20,7.770258
2009-10-21,7.770258
2009-10-22,7.506363
2009-10-23,7.721389
2009-10-26,7.721389
2009-10-27,7.330432000000001
2009-10-28,7.330432000000001
2009-10-29,7.330432000000001
2009-10-30,7.330432000000001
2009-11-02,7.330432000000001
2009-11-03,7.232692999999999
2009-11-04,7.330432000000001
2009-11-05,7.428172
2009-11-06,7.379302
2009-11-09,7.62365
2009-11-10,7.652971000000001
2009-11-11,7.477041000000001
2009-11-12,7.5650059999999995
2009-11-13,7.428172
2009-11-16,8.063476
2009-11-17,7.936414999999999
2009-11-18,7.819128
2009-11-19,7.819128
2009-11-20,7.819128
2009-11-23,7.672519
2009-11-24,7.643198
2009-11-25,8.112346
2009-11-27,7.5747800000000005
2009-11-30,7.5747800000000005
2009-12-01,7.5747800000000005
2009-12-02,8.063476
2009-12-03,7.965736
2009-12-04,7.965736
2009-12-07,7.916867
2009-12-08,7.916867
2009-12-09,7.916867
2009-12-10,7.916867
2009-12-11,7.819128
2009-12-14,7.721389
2009-12-15,7.672519
2009-12-16,7.721389
2009-12-17,7.721389
2009-12-18,7.428172
2009-12-21,7.496589
2009-12-22,7.525911
2009-12-23,7.525911
2009-12-24,7.525911
2009-12-28,7.428172
2009-12-29,7.428172
2009-12-30,7.428172
2009-12-31,7.525911
2010-01-04,7.525911
2010-01-05,7.525911
2010-01-06,7.770258
2010-01-07,7.721389
2010-01-08,7.721389
2010-01-11,7.721389
2010-01-12,7.721389
2010-01-13,7.721389
2010-01-14,7.721389
2010-01-15,7.62365
2010-01-19,7.770258
2010-01-20,7.62365
2010-01-21,7.5747800000000005
2010-01-22,7.428172
2010-01-25,7.477041000000001
2010-01-26,7.62365
2010-01-27,7.594328
2010-01-28,7.594328
2010-01-29,7.594328
2010-02-01,7.525911
2010-02-02,7.525911
2010-02-03,7.525911
2010-02-04,7.525911
2010-02-05,7.525911
2010-02-08,7.525911
2010-02-09,7.379302
2010-02-10,7.379302
2010-02-11,7.819128
2010-02-12,7.819128
2010-02-16,7.819128
2010-02-17,7.897319
2010-02-18,7.965736
2010-02-19,7.965736
2010-02-22,7.965736
2010-02-23,7.965736
2010-02-24,8.014606
2010-02-25,7.936414999999999
2010-02-26,8.307822999999999
2010-03-01,8.112346
2010-03-02,8.014606
2010-03-03,8.161214999999999
2010-03-04,8.161214999999999
2010-03-05,8.258954
2010-03-08,8.307822999999999
2010-03-09,8.307822999999999
2010-03-10,8.307822999999999
2010-03-11,8.161214999999999
2010-03-12,8.356693
2010-03-15,8.395788
2010-03-16,8.64991
2010-03-17,8.64991
2010-03-18,8.698780000000001
2010-03-19,8.747649000000001
2010-03-22,8.698780000000001
2010-03-23,8.894258
2010-03-24,8.747649000000001
2010-03-25,8.698780000000001
2010-03-26,8.698780000000001
2010-03-29,8.776971000000001
2010-03-30,8.718328
2010-03-31,8.698780000000001
2010-04-01,8.991997
2010-04-05,9.285214
2010-04-06,9.040867
2010-04-07,9.285214
2010-04-08,9.187475
2010-04-09,9.187475
2010-04-12,9.138606
2010-04-13,9.070189
2010-04-14,9.255892999999999
2010-04-15,9.187475
2010-04-16,8.845388
2010-04-19,8.806293
2010-04-20,8.991997
2010-04-21,8.796519
2010-04-22,8.796519
2010-04-23,8.796519
2010-04-26,8.894258
2010-04-27,8.845388
2010-04-28,8.64991
2010-04-29,8.747649000000001
2010-04-30,8.552171000000001
2010-05-03,8.552171000000001
2010-05-04,8.317597
2010-05-05,8.317597
2010-05-06,8.317597
2010-05-07,7.770258
2010-05-10,8.307822999999999
2010-05-11,8.356693
2010-05-12,8.796519
2010-05-13,8.669458
2010-05-14,8.669458
2010-05-17,8.669458
2010-05-18,8.454432
2010-05-19,8.454432
2010-05-20,7.682293
2010-05-21,7.672519
2010-05-24,7.965736
2010-05-25,7.965736
2010-05-26,7.819128
2010-05-27,8.122119
2010-05-28,8.122119
2010-06-01,8.122119
2010-06-02,8.552171000000001
2010-06-03,8.552171000000001
2010-06-04,8.210084
2010-06-07,8.161214999999999
2010-06-08,8.112346
2010-06-09,8.112346
2010-06-10,8.503302
2010-06-11,8.307822999999999
2010-06-14,8.620588
2010-06-15,8.630363000000001
2010-06-16,8.601041
2010-06-17,8.708553
2010-06-18,8.708553
2010-06-21,8.698780000000001
2010-06-22,8.552171000000001
2010-06-23,8.552171000000001
2010-06-24,8.454432
2010-06-25,8.503302
2010-06-28,8.552171000000001
2010-06-29,8.552171000000001
2010-06-30,8.552171000000001
2010-07-01,7.867997999999999
2010-07-02,7.867997999999999
2010-07-06,8.112346
2010-07-07,8.112346
2010-07-08,8.552171000000001
2010-07-09,8.552171000000001
2010-07-12,8.552171000000001
2010-07-13,8.796519
2010-07-14,8.698780000000001
2010-07-15,8.601041
2010-07-16,8.708553
2010-07-19,8.444658
2010-07-20,8.601041
2010-07-21,8.503302
2010-07-22,9.040867
2010-07-23,9.040867
2010-07-26,8.991997
2010-07-27,8.991997
2010-07-28,8.796519
2010-07-29,8.991997
2010-07-30,8.991997
2010-08-02,9.089736
2010-08-03,9.089736
2010-08-04,8.825841
2010-08-05,8.894258
2010-08-06,8.894258
2010-08-09,8.894258
2010-08-10,8.894258
2010-08-11,8.425111
2010-08-12,8.425111
2010-08-13,8.425111
2010-08-16,8.503302
2010-08-17,8.552171000000001
2010-08-18,8.552171000000001
2010-08-19,8.601041
2010-08-20,8.405562
2010-08-23,8.454432
2010-08-24,8.376241
2010-08-25,8.258954
2010-08-26,8.258954
2010-08-27,8.356693
2010-08-30,8.307822999999999
2010-08-31,8.210084
2010-09-01,8.210084
2010-09-02,8.454432
2010-09-03,8.669458
2010-09-07,8.454432
2010-09-08,8.503302
2010-09-09,8.64991
2010-09-10,8.64991
2010-09-13,8.894258
2010-09-14,8.796519
