Date,SODA
2013-05-07,53.110001000000004
2013-05-08,51.959998999999996
2013-05-09,55.490002000000004
2013-05-10,58.790001000000004
2013-05-13,57.290001000000004
2013-05-14,64.08000200000001
2013-05-15,63.049999
2013-05-16,63.459998999999996
2013-05-17,64.629997
2013-05-20,65.010002
2013-05-21,64.83000200000001
2013-05-22,62.360001000000004
2013-05-23,61.799999
2013-05-24,61.970001
2013-05-28,63.049999
2013-05-29,63.740002000000004
2013-05-30,63.599998
2013-05-31,63.799999
2013-06-03,69.059998
2013-06-04,70.349998
2013-06-05,69.349998
2013-06-06,71.239998
2013-06-07,72.519997
2013-06-10,76.110001
2013-06-11,73.779999
2013-06-12,70.639999
2013-06-13,71.980003
2013-06-14,72.82
2013-06-17,71.019997
2013-06-18,70.550003
2013-06-19,68.57
2013-06-20,70.279999
2013-06-21,71.010002
2013-06-24,67.16999799999999
2013-06-25,69.309998
2013-06-26,71.300003
2013-06-27,72.349998
2013-06-28,72.650002
2013-07-01,70.379997
2013-07-02,67.410004
2013-07-03,67.18
2013-07-05,67.629997
2013-07-08,65.360001
2013-07-09,61.950001
2013-07-10,62.790001000000004
2013-07-11,62.52
2013-07-12,59.509997999999996
2013-07-15,60.389998999999996
2013-07-16,57.68
2013-07-17,58.689999
2013-07-18,58.220001
2013-07-19,58.27
2013-07-22,60.040001000000004
2013-07-23,59.299999
2013-07-24,58.939999
2013-07-25,57.419998
2013-07-26,57.450001
2013-07-29,58.400002
2013-07-30,58.32
2013-07-31,65.08000200000001
2013-08-01,65.550003
2013-08-02,65.629997
2013-08-05,65.190002
2013-08-06,65.089996
2013-08-07,62.650002
2013-08-08,62.470001
2013-08-09,64.440002
2013-08-12,65.41999799999999
2013-08-13,64.730003
2013-08-14,64.120003
2013-08-15,63.549999
2013-08-16,62.400002
2013-08-19,61.66
2013-08-20,63.959998999999996
2013-08-21,63.610001000000004
2013-08-22,63.880001
2013-08-23,65.059998
2013-08-26,67.389999
2013-08-27,63.34
2013-08-28,63.540001000000004
2013-08-29,63.59
2013-08-30,62.490002000000004
2013-09-03,63.549999
2013-09-04,62.27
2013-09-05,62.490002000000004
2013-09-06,61.810001
2013-09-09,61.919998
2013-09-10,64.589996
2013-09-11,65.379997
2013-09-12,68.029999
2013-09-13,68.16999799999999
2013-09-16,67.440002
2013-09-17,67.629997
2013-09-18,68.431999
2013-09-19,67.699997
2013-09-20,66.519997
2013-09-23,65.610001
2013-09-24,65.510002
2013-09-25,64.940002
2013-09-26,63.900002
2013-09-27,63.540001000000004
2013-09-30,62.365002000000004
2013-10-01,63.34
2013-10-02,64.690002
2013-10-03,65.040001
2013-10-04,66.400002
2013-10-07,62.43
2013-10-08,60.759997999999996
2013-10-09,60.52
2013-10-10,60.578998999999996
2013-10-11,60.919998
2013-10-14,62.07
2013-10-15,61.139998999999996
2013-10-16,61.200001
2013-10-17,60.869999
2013-10-18,60.84
2013-10-21,61.330002
2013-10-22,60.562
2013-10-23,60.68
2013-10-24,62.02
2013-10-25,62.060001
2013-10-28,62.381001
2013-10-29,63.75
2013-10-30,56.869999
2013-10-31,53.512001
2013-11-01,52.299999
2013-11-04,54.369999
2013-11-05,55.299999
2013-11-06,55.279999
2013-11-07,54.93
2013-11-08,56.25
2013-11-11,56.32
2013-11-12,56.139998999999996
2013-11-13,55.860001000000004
2013-11-14,55.869999
2013-11-15,55.84
2013-11-18,56.189999
2013-11-19,57.16
2013-11-20,55.810001
2013-11-21,56.099998
2013-11-22,55.279999
2013-11-25,55.360001000000004
2013-11-26,56.029999
2013-11-27,57.84
2013-11-29,57.48
2013-12-02,56.470001
2013-12-03,55.759997999999996
2013-12-04,55.139998999999996
2013-12-05,55.650002
2013-12-06,53.330002
2013-12-09,55.759997999999996
2013-12-10,54.41
2013-12-11,53.0
2013-12-12,51.889998999999996
2013-12-13,51.220001
2013-12-16,50.349998
2013-12-17,51.700001
2013-12-18,53.93
2013-12-19,54.380001
2013-12-20,54.5
2013-12-23,52.240002000000004
2013-12-24,51.200001
2013-12-26,50.540001000000004
2013-12-27,50.209998999999996
2013-12-30,49.150002
2013-12-31,49.639998999999996
2014-01-02,48.110001000000004
2014-01-03,48.32
2014-01-06,47.759997999999996
2014-01-07,48.419998
2014-01-08,50.34
2014-01-09,50.080002
2014-01-10,49.889998999999996
2014-01-13,36.939999
2014-01-14,37.990002000000004
2014-01-15,39.139998999999996
2014-01-16,38.900002
2014-01-17,38.150002
2014-01-21,38.740002000000004
2014-01-22,38.889998999999996
2014-01-23,38.509997999999996
2014-01-24,36.689999
2014-01-27,37.349998
2014-01-28,37.709998999999996
2014-01-29,37.080002
2014-01-30,37.189999
2014-01-31,36.560001
2014-02-03,35.34
2014-02-04,36.25
2014-02-05,35.790001000000004
2014-02-06,38.349998
2014-02-07,37.57
2014-02-10,40.450001
2014-02-11,43.169998
2014-02-12,40.860001000000004
2014-02-13,41.650002
2014-02-14,40.93
2014-02-18,40.543999
2014-02-19,40.650002
2014-02-20,41.669998
2014-02-21,40.459998999999996
2014-02-24,39.82
2014-02-25,39.080002
2014-02-26,39.169998
2014-02-27,39.630001
2014-02-28,39.48
2014-03-03,39.040001000000004
2014-03-04,39.470001
2014-03-05,39.68
2014-03-06,40.950001
2014-03-07,40.540001000000004
2014-03-10,42.709998999999996
2014-03-11,41.25
2014-03-12,41.102001
2014-03-13,39.900002
2014-03-14,39.779999
2014-03-17,39.77
2014-03-18,41.110001000000004
2014-03-19,42.139998999999996
2014-03-20,41.189999
2014-03-21,41.900002
2014-03-24,42.599998
2014-03-25,42.950001
2014-03-26,42.220001
2014-03-27,42.630001
2014-03-28,43.529999
2014-03-31,44.099998
2014-04-01,43.889998999999996
2014-04-02,43.150002
2014-04-03,42.869999
2014-04-04,41.950001
2014-04-07,40.709998999999996
2014-04-08,40.77
2014-04-09,40.98
2014-04-10,39.919998
2014-04-11,38.709998999999996
2014-04-14,38.279999
2014-04-15,37.689999
2014-04-16,40.75
2014-04-17,39.990002000000004
2014-04-21,40.639998999999996
2014-04-22,40.43
2014-04-23,44.759997999999996
2014-04-24,42.490002000000004
2014-04-25,43.310001
2014-04-28,45.48
2014-04-29,44.080002
2014-04-30,42.529999
2014-05-01,42.02
2014-05-02,42.209998999999996
2014-05-05,41.419998
2014-05-06,40.209998999999996
2014-05-07,40.759997999999996
2014-05-08,40.880001
2014-05-09,41.599998
2014-05-12,41.669998
2014-05-13,41.119999
2014-05-14,40.619999
2014-05-15,40.459998999999996
2014-05-16,40.919998
2014-05-19,40.169998
2014-05-20,40.049999
2014-05-21,39.619999
2014-05-22,38.220001
2014-05-23,37.810001
2014-05-27,37.25
2014-05-28,37.209998999999996
2014-05-29,37.349998
2014-05-30,37.349998
2014-06-02,36.84
2014-06-03,36.709998999999996
2014-06-04,36.200001
2014-06-05,36.040001000000004
2014-06-06,36.830002
2014-06-09,37.009997999999996
2014-06-10,37.689999
2014-06-11,37.799999
2014-06-12,36.830002
2014-06-13,36.66
2014-06-16,36.830002
2014-06-17,37.400002
2014-06-18,38.439999
2014-06-19,37.810001
2014-06-20,36.189999
2014-06-23,35.52
2014-06-24,34.709998999999996
2014-06-25,35.080002
2014-06-26,34.380001
2014-06-27,33.34
2014-06-30,33.599998
2014-07-01,33.099998
2014-07-02,32.709998999999996
2014-07-03,33.049999
2014-07-07,32.220001
2014-07-08,31.15
2014-07-09,31.34
2014-07-10,30.27
2014-07-11,30.469998999999998
2014-07-14,29.5
2014-07-15,29.51
2014-07-16,29.940001000000002
2014-07-17,28.98
2014-07-18,29.110001
2014-07-21,29.139999
2014-07-22,29.6
2014-07-23,28.9
2014-07-24,31.629998999999998
2014-07-25,31.18
2014-07-28,30.92
2014-07-29,29.77
2014-07-30,32.759997999999996
2014-07-31,33.0
2014-08-01,34.049999
2014-08-04,33.139998999999996
2014-08-05,32.310001
2014-08-06,32.0
2014-08-07,32.419998
2014-08-08,32.959998999999996
2014-08-11,33.029999
2014-08-12,32.060001
2014-08-13,31.969998999999998
2014-08-14,32.110001000000004
2014-08-15,32.32
2014-08-18,32.209998999999996
2014-08-19,32.759997999999996
2014-08-20,34.330002
2014-08-21,33.610001000000004
2014-08-22,33.610001000000004
2014-08-25,33.759997999999996
2014-08-26,34.150002
2014-08-27,33.759997999999996
2014-08-28,33.25
2014-08-29,33.34
2014-09-02,32.849998
2014-09-03,32.599998
2014-09-04,32.66
2014-09-05,32.939999
2014-09-08,33.330002
2014-09-09,33.360001000000004
2014-09-10,33.209998999999996
2014-09-11,34.009997999999996
2014-09-12,32.68
2014-09-15,31.48
2014-09-16,31.790001
2014-09-17,31.85
2014-09-18,32.490002000000004
2014-09-19,31.98
2014-09-22,30.25
2014-09-23,30.440001000000002
2014-09-24,30.6
2014-09-25,30.620001000000002
2014-09-26,30.75
2014-09-29,30.110001
2014-09-30,29.49
2014-10-01,28.01
2014-10-02,28.469998999999998
2014-10-03,28.9
2014-10-06,27.57
2014-10-07,21.52
2014-10-08,21.120001000000002
2014-10-09,21.459999
2014-10-10,20.639999
2014-10-13,20.34
2014-10-14,20.950001
2014-10-15,21.209999
2014-10-16,21.09
2014-10-17,21.0
2014-10-20,20.780001000000002
2014-10-21,21.51
2014-10-22,20.74
2014-10-23,21.190001000000002
2014-10-24,24.450001
2014-10-27,21.98
2014-10-28,21.92
2014-10-29,21.440001000000002
2014-10-30,21.76
2014-10-31,22.040001
2014-11-03,22.02
2014-11-04,21.950001
2014-11-05,21.889999
2014-11-06,22.459999
2014-11-07,22.0
2014-11-10,21.75
2014-11-11,21.610001
2014-11-12,21.52
2014-11-13,21.98
2014-11-14,22.639999
2014-11-17,22.68
2014-11-18,22.67
2014-11-19,22.49
2014-11-20,23.200001
2014-11-21,23.1
2014-11-24,23.24
2014-11-25,22.48
2014-11-26,22.200001
2014-11-28,21.98
2014-12-01,21.389999
2014-12-02,20.75
2014-12-03,21.33
2014-12-04,20.51
2014-12-05,20.93
2014-12-08,20.209999
2014-12-09,20.389999
2014-12-10,20.120001000000002
2014-12-11,20.74
2014-12-12,21.040001
2014-12-15,20.42
2014-12-16,20.4
2014-12-17,20.58
2014-12-18,20.57
2014-12-19,20.719998999999998
2014-12-22,20.959999
2014-12-23,21.200001
2014-12-24,21.15
2014-12-26,20.99
2014-12-29,21.07
2014-12-30,20.549999
2014-12-31,20.120001000000002
2015-01-02,19.719998999999998
2015-01-05,19.299999
2015-01-06,19.26
2015-01-07,19.139999
2015-01-08,19.290001
2015-01-09,19.129998999999998
2015-01-12,19.040001
2015-01-13,18.780001000000002
2015-01-14,18.629998999999998
2015-01-15,18.059998999999998
2015-01-16,17.924999
2015-01-20,18.24
2015-01-21,18.530001000000002
2015-01-22,19.32
2015-01-23,19.26
2015-01-26,19.66
2015-01-27,19.43
2015-01-28,18.799999
2015-01-29,18.620001000000002
2015-01-30,18.059998999999998
2015-02-02,18.940001000000002
2015-02-03,19.190001000000002
2015-02-04,19.42
2015-02-05,20.0
2015-02-06,19.889999
2015-02-09,20.110001
2015-02-10,20.469998999999998
2015-02-11,19.049999
2015-02-12,19.379998999999998
2015-02-13,19.4
2015-02-17,19.215
2015-02-18,19.0
2015-02-19,18.799999
2015-02-20,18.73
2015-02-23,17.790001
2015-02-24,18.889999
2015-02-25,17.25
2015-02-26,17.26
2015-02-27,17.92
2015-03-02,17.83
2015-03-03,18.26
2015-03-04,18.43
2015-03-05,18.379998999999998
2015-03-06,17.75
2015-03-09,17.370001000000002
2015-03-10,17.02
2015-03-11,17.4
2015-03-12,17.99
2015-03-13,18.290001
2015-03-16,18.219998999999998
2015-03-17,18.27
2015-03-18,19.290001
2015-03-19,19.700001
2015-03-20,19.620001000000002
2015-03-23,20.450001
2015-03-24,20.059998999999998
2015-03-25,19.77
2015-03-26,19.049999
2015-03-27,19.280001000000002
2015-03-30,19.799999
2015-03-31,20.26
2015-04-01,19.790001
2015-04-02,19.280001000000002
2015-04-06,19.49
2015-04-07,20.09
2015-04-08,20.59
2015-04-09,20.0
2015-04-10,19.92
2015-04-13,19.870001000000002
2015-04-14,20.15
2015-04-15,20.51
2015-04-16,20.530001000000002
2015-04-17,20.17
2015-04-20,20.299999
2015-04-21,20.42
2015-04-22,20.76
2015-04-23,19.790001
2015-04-24,19.43
2015-04-27,19.879998999999998
2015-04-28,20.059998999999998
2015-04-29,19.52
2015-04-30,19.43
2015-05-01,19.76
2015-05-04,19.665001
2015-05-05,19.110001
2015-05-06,17.83
2015-05-07,20.620001000000002
2015-05-08,21.540001
2015-05-11,22.07
2015-05-12,21.5
2015-05-13,21.93
2015-05-14,21.719998999999998
2015-05-15,22.129998999999998
2015-05-18,21.98
2015-05-19,21.9
2015-05-20,21.379998999999998
2015-05-21,21.629998999999998
2015-05-22,21.469998999999998
2015-05-26,21.67
2015-05-27,21.41
2015-05-28,21.75
2015-05-29,21.200001
2015-06-01,20.67
2015-06-02,21.48
2015-06-03,21.879998999999998
2015-06-04,21.709999
2015-06-05,21.799999
2015-06-08,21.68
2015-06-09,21.440001000000002
2015-06-10,21.389999
2015-06-11,21.58
2015-06-12,22.290001
2015-06-15,22.389999
2015-06-16,23.139999
2015-06-17,23.875
2015-06-18,23.959999
2015-06-19,23.26
2015-06-22,23.049999
2015-06-23,23.209999
2015-06-24,23.059998999999998
2015-06-25,22.76
2015-06-26,22.639999
2015-06-29,21.34
2015-06-30,21.129998999999998
2015-07-01,20.969998999999998
2015-07-02,20.75
2015-07-06,20.469998999999998
2015-07-07,20.370001000000002
2015-07-08,19.76
2015-07-09,19.67
2015-07-10,19.790001
2015-07-13,19.5
2015-07-14,19.209999
2015-07-15,18.92
2015-07-16,19.17
2015-07-17,18.99
2015-07-20,18.559998999999998
2015-07-21,18.84
2015-07-22,18.459999
2015-07-23,18.76
2015-07-24,18.24
2015-07-27,17.6
2015-07-28,18.09
2015-07-29,18.450001
2015-07-30,17.879998999999998
2015-07-31,17.950001
2015-08-03,17.34
2015-08-04,17.27
2015-08-05,17.309998999999998
2015-08-06,16.799999
2015-08-07,16.709999
2015-08-10,16.690001000000002
2015-08-11,15.83
2015-08-12,16.299999
2015-08-13,16.049999
2015-08-14,16.049999
2015-08-17,15.9
2015-08-18,15.71
2015-08-19,15.62
2015-08-20,15.16
2015-08-21,15.02
2015-08-24,13.74
2015-08-25,13.81
2015-08-26,13.9
2015-08-27,14.42
2015-08-28,14.91
2015-08-31,15.24
2015-09-01,14.37
2015-09-02,14.49
2015-09-03,14.59
2015-09-04,14.48
2015-09-08,14.75
2015-09-09,14.6
2015-09-10,14.82
2015-09-11,15.77
2015-09-14,15.11
2015-09-15,15.03
2015-09-16,15.59
2015-09-17,15.89
2015-09-18,15.41
2015-09-21,15.32
2015-09-22,15.46
2015-09-23,15.37
2015-09-24,15.89
2015-09-25,15.23
2015-09-28,14.3
2015-09-29,14.24
2015-09-30,13.76
2015-10-01,13.92
2015-10-02,14.94
2015-10-05,15.41
2015-10-06,15.5
2015-10-07,16.290001
2015-10-08,16.629998999999998
2015-10-09,16.27
2015-10-12,15.75
2015-10-13,15.25
2015-10-14,15.19
2015-10-15,15.28
2015-10-16,14.98
2015-10-19,14.86
2015-10-20,15.2
2015-10-21,14.72
2015-10-22,14.8
2015-10-23,15.18
2015-10-26,14.76
2015-10-27,14.61
2015-10-28,15.03
2015-10-29,14.9
2015-10-30,14.98
2015-11-02,15.05
2015-11-03,15.77
2015-11-04,16.610001
2015-11-05,15.3
2015-11-06,15.53
2015-11-09,15.49
2015-11-10,14.51
2015-11-11,14.27
2015-11-12,14.03
2015-11-13,13.58
2015-11-16,14.07
2015-11-17,13.55
2015-11-18,13.79
2015-11-19,13.92
2015-11-20,13.9
2015-11-23,14.1
2015-11-24,14.56
2015-11-25,14.86
2015-11-27,14.48
2015-11-30,14.51
2015-12-01,14.4
2015-12-02,14.62
2015-12-03,14.35
2015-12-04,14.02
2015-12-07,15.51
2015-12-08,15.47
2015-12-09,15.8
2015-12-10,15.79
2015-12-11,15.38
2015-12-14,15.9
2015-12-15,15.89
2015-12-16,16.35
2015-12-17,16.83
2015-12-18,16.73
2015-12-21,16.860001
2015-12-22,17.16
2015-12-23,17.48
2015-12-24,17.610001
2015-12-28,17.5
2015-12-29,17.799999
2015-12-30,17.85
2015-12-31,16.309998999999998
2016-01-04,15.96
2016-01-05,15.73
2016-01-06,15.02
2016-01-07,13.92
2016-01-08,13.39
2016-01-11,13.33
2016-01-12,13.38
2016-01-13,12.57
2016-01-14,12.76
2016-01-15,12.67
2016-01-19,12.83
2016-01-20,12.32
2016-01-21,12.81
2016-01-22,13.12
2016-01-25,12.87
2016-01-26,13.26
2016-01-27,12.87
2016-01-28,12.81
2016-01-29,13.88
2016-02-01,13.46
2016-02-02,13.35
2016-02-03,13.41
2016-02-04,13.76
2016-02-05,13.21
2016-02-08,13.24
2016-02-09,13.14
2016-02-10,13.02
2016-02-11,12.02
2016-02-12,12.77
2016-02-16,13.4
2016-02-17,14.05
2016-02-18,15.25
2016-02-19,14.57
2016-02-22,14.95
2016-02-23,14.72
2016-02-24,14.31
2016-02-25,14.68
2016-02-26,14.97
2016-02-29,14.93
2016-03-01,14.86
2016-03-02,15.44
2016-03-03,15.43
2016-03-04,15.04
2016-03-07,14.6
2016-03-08,14.57
2016-03-09,14.47
2016-03-10,14.1
2016-03-11,14.57
2016-03-14,14.27
2016-03-15,14.0
2016-03-16,14.46
2016-03-17,14.57
2016-03-18,14.42
2016-03-21,14.1
2016-03-22,14.02
2016-03-23,13.64
2016-03-24,13.59
2016-03-28,13.66
2016-03-29,14.13
2016-03-30,14.46
2016-03-31,14.08
2016-04-01,14.15
2016-04-04,14.35
2016-04-05,14.06
2016-04-06,14.37
2016-04-07,13.87
2016-04-08,13.99
2016-04-11,13.93
2016-04-12,13.99
2016-04-13,14.51
2016-04-14,14.45
2016-04-15,14.28
2016-04-18,14.47
2016-04-19,14.29
2016-04-20,14.17
2016-04-21,14.3
2016-04-22,14.06
2016-04-25,13.78
2016-04-26,13.9
2016-04-27,13.895
2016-04-28,13.78
2016-04-29,13.72
2016-05-02,14.1
2016-05-03,14.15
2016-05-04,14.47
2016-05-05,14.73
2016-05-06,14.88
2016-05-09,14.73
2016-05-10,18.219998999999998
2016-05-11,18.530001000000002
2016-05-12,18.799999
2016-05-13,18.450001
2016-05-16,19.049999
2016-05-17,19.25
2016-05-18,18.93
2016-05-19,18.84
2016-05-20,19.07
2016-05-23,19.1
2016-05-24,19.1
2016-05-25,19.08
2016-05-26,19.040001
2016-05-27,19.52
2016-05-31,20.73
2016-06-01,20.639999
2016-06-02,21.17
2016-06-03,21.540001
2016-06-06,21.719998999999998
2016-06-07,21.73
2016-06-08,21.59
2016-06-09,22.299999
2016-06-10,21.91
2016-06-13,21.370001000000002
2016-06-14,21.15
2016-06-15,21.42
2016-06-16,21.5
2016-06-17,21.709999
2016-06-20,21.84
2016-06-21,21.73
2016-06-22,21.559998999999998
2016-06-23,21.629998999999998
2016-06-24,20.629998999999998
2016-06-27,19.799999
2016-06-28,20.98
2016-06-29,20.959999
2016-06-30,21.33
2016-07-01,21.26
2016-07-05,21.17
2016-07-06,21.209999
2016-07-07,22.299999
2016-07-08,23.35
2016-07-11,23.59
2016-07-12,23.110001
2016-07-13,23.559998999999998
2016-07-14,23.629998999999998
2016-07-15,23.76
2016-07-18,23.549999
2016-07-19,23.790001
2016-07-20,24.110001
2016-07-21,23.91
2016-07-22,24.16
2016-07-25,24.139999
2016-07-26,23.780001000000002
2016-07-27,24.01
2016-07-28,23.83
2016-07-29,24.049999
2016-08-01,24.280001000000002
2016-08-02,28.25
2016-08-03,27.48
2016-08-04,27.49
2016-08-05,28.450001
2016-08-08,28.200001
2016-08-09,28.35
2016-08-10,28.84
2016-08-11,28.76
2016-08-12,29.469998999999998
2016-08-15,29.77
2016-08-16,30.57
2016-08-17,29.58
2016-08-18,29.17
2016-08-19,28.85
2016-08-22,28.59
2016-08-23,29.040001
2016-08-24,28.889999
2016-08-25,28.77
2016-08-26,28.82
2016-08-29,28.84
2016-08-30,28.860001
2016-08-31,28.370001000000002
2016-09-01,27.870001000000002
2016-09-02,28.01
2016-09-06,28.01
2016-09-07,27.77
2016-09-08,26.940001000000002
2016-09-09,25.76
2016-09-12,26.299999
2016-09-13,25.67
2016-09-14,26.25
2016-09-15,26.620001000000002
2016-09-16,26.379998999999998
2016-09-19,26.08
2016-09-20,25.75
2016-09-21,26.780001000000002
2016-09-22,27.290001
2016-09-23,27.290001
2016-09-26,26.65
2016-09-27,26.73
2016-09-28,26.690001000000002
2016-09-29,26.34
2016-09-30,26.559998999999998
2016-10-03,26.18
2016-10-04,26.17
2016-10-05,26.33
2016-10-06,26.08
2016-10-07,26.18
2016-10-10,25.98
2016-10-11,24.98
2016-10-12,25.33
2016-10-13,25.040001
2016-10-14,24.59
2016-10-17,24.68
2016-10-18,24.57
2016-10-19,24.629998999999998
2016-10-20,23.950001
2016-10-21,24.040001
2016-10-24,24.34
2016-10-25,25.0
2016-10-26,25.16
2016-10-27,25.77
2016-10-28,25.65
2016-10-31,25.879998999999998
2016-11-01,25.5
2016-11-02,25.139999
2016-11-03,25.059998999999998
2016-11-04,24.879998999999998
2016-11-07,25.940001000000002
2016-11-08,27.799999
2016-11-09,28.120001000000002
2016-11-10,32.68
2016-11-11,33.900002
2016-11-14,32.799999
2016-11-15,34.540001000000004
2016-11-16,34.34
2016-11-17,35.470001
2016-11-18,35.849998
2016-11-21,35.790001000000004
2016-11-22,36.169998
2016-11-23,36.849998
2016-11-25,36.830002
2016-11-28,36.080002
2016-11-29,36.32
2016-11-30,36.419998
2016-12-01,36.27
2016-12-02,36.509997999999996
2016-12-05,37.790001000000004
2016-12-06,37.439999
2016-12-07,39.34
2016-12-08,38.700001
2016-12-09,38.75
2016-12-12,38.150002
2016-12-13,38.459998999999996
2016-12-14,38.41
2016-12-15,38.77
2016-12-16,38.43
2016-12-19,39.330002
2016-12-20,40.669998
2016-12-21,40.950001
2016-12-22,40.869999
2016-12-23,40.970001
2016-12-27,41.16
2016-12-28,40.580002
2016-12-29,39.990002000000004
2016-12-30,39.470001
2017-01-03,38.990002000000004
2017-01-04,39.720001
2017-01-05,39.16
2017-01-06,38.889998999999996
2017-01-09,39.110001000000004
2017-01-10,39.330002
2017-01-11,41.169998
2017-01-12,41.470001
2017-01-13,41.290001000000004
