Date,BB
1999-12-16,7.125
1999-12-17,7.9791669999999995
1999-12-20,7.1666669999999995
1999-12-21,7.7083330000000005
1999-12-22,7.1666669999999995
1999-12-23,7.375
1999-12-27,7.1145830000000005
1999-12-28,6.9166669999999995
1999-12-29,7.1666669999999995
1999-12-30,7.09375
1999-12-31,7.6979169999999995
2000-01-03,8.604167
2000-01-04,8.53125
2000-01-05,8.270833
2000-01-06,7.875
2000-01-07,8.104167
2000-01-10,9.34375
2000-01-11,9.4375
2000-01-12,8.8125
2000-01-13,8.364583
2000-01-14,8.229167
2000-01-18,9.208333
2000-01-19,12.020833
2000-01-20,11.583333
2000-01-21,11.59375
2000-01-24,11.958333
2000-01-25,12.3125
2000-01-26,11.9375
2000-01-27,11.354167
2000-01-28,10.583333
2000-01-31,10.958333
2000-02-01,11.666667
2000-02-02,14.020832999999998
2000-02-03,15.229167000000002
2000-02-04,15.541667000000002
2000-02-07,17.145834
2000-02-08,20.75
2000-02-09,18.666666
2000-02-10,19.166666
2000-02-11,17.666666
2000-02-14,19.458334
2000-02-15,18.6875
2000-02-16,17.666666
2000-02-17,18.770834
2000-02-18,18.083334
2000-02-22,18.520834
2000-02-23,19.708334
2000-02-24,23.708334
2000-02-25,23.15625
2000-02-28,24.625
2000-02-29,22.541666
2000-03-01,24.5
2000-03-02,26.020834
2000-03-03,25.114584
2000-03-06,24.666666
2000-03-07,23.625
2000-03-08,21.802084
2000-03-09,23.020834
2000-03-10,22.5
2000-03-13,21.791666
2000-03-14,21.25
2000-03-15,20.010416
2000-03-16,23.177084
2000-03-17,22.145834
2000-03-20,21.625
2000-03-21,20.510416
2000-03-22,22.333334
2000-03-23,22.3125
2000-03-24,24.625
2000-03-27,23.166666
2000-03-28,21.083334
2000-03-29,18.760416
2000-03-30,16.583334
2000-03-31,17.75
2000-04-03,14.166667000000002
2000-04-04,12.75
2000-04-05,13.833332999999998
2000-04-06,14.916667000000002
2000-04-07,16.59375
2000-04-10,14.0
2000-04-11,13.666667000000002
2000-04-12,7.625
2000-04-13,7.0833330000000005
2000-04-14,6.0833330000000005
2000-04-17,6.1041669999999995
2000-04-18,6.5
2000-04-19,7.0
2000-04-20,6.6770830000000005
2000-04-24,6.0
2000-04-25,6.9583330000000005
2000-04-26,6.6875
2000-04-27,6.75
2000-04-28,7.0833330000000005
2000-05-01,7.3333330000000005
2000-05-02,7.625
2000-05-03,7.1458330000000005
2000-05-04,6.8645830000000005
2000-05-05,7.0416669999999995
2000-05-08,6.8229169999999995
2000-05-09,6.3541669999999995
2000-05-10,6.0520830000000005
2000-05-11,6.1770830000000005
2000-05-12,6.2291669999999995
2000-05-15,6.1458330000000005
2000-05-16,6.5833330000000005
2000-05-17,6.2708330000000005
2000-05-18,6.0833330000000005
2000-05-19,5.65625
2000-05-22,5.125
2000-05-23,4.875
2000-05-24,4.6979169999999995
2000-05-25,4.3020830000000005
2000-05-26,4.1875
2000-05-30,5.0
2000-05-31,5.3645830000000005
2000-06-01,6.4791669999999995
2000-06-02,6.9375
2000-06-05,6.625
2000-06-06,6.8541669999999995
2000-06-07,7.0833330000000005
2000-06-08,7.4791669999999995
2000-06-09,7.8958330000000005
2000-06-12,7.6666669999999995
2000-06-13,7.7708330000000005
2000-06-14,7.625
2000-06-15,7.3125
2000-06-16,7.0416669999999995
2000-06-19,7.1666669999999995
2000-06-20,7.9166669999999995
2000-06-21,9.104167
2000-06-22,9.791667
2000-06-23,9.375
2000-06-26,8.833333
2000-06-27,7.0833330000000005
2000-06-28,7.1354169999999995
2000-06-29,6.4791669999999995
2000-06-30,7.5416669999999995
2000-07-03,8.15625
2000-07-05,8.208333
2000-07-06,8.552083
2000-07-07,9.270833
2000-07-10,8.979167
2000-07-11,8.833333
2000-07-12,10.041667
2000-07-13,10.239583
2000-07-14,10.4375
2000-07-17,10.822917
2000-07-18,10.635417
2000-07-19,9.916667
2000-07-20,10.666667
2000-07-21,10.208333
2000-07-24,9.614583
2000-07-25,9.75
2000-07-26,9.59375
2000-07-27,9.166667
2000-07-28,8.4375
2000-07-31,9.03125
2000-08-01,8.958333
2000-08-02,8.854167
2000-08-03,8.552083
2000-08-04,8.802083
2000-08-07,9.497396
2000-08-08,9.34375
2000-08-09,9.479167
2000-08-10,9.166667
2000-08-11,9.145833
2000-08-14,9.822917
2000-08-15,9.791667
2000-08-16,10.03125
2000-08-17,10.5
2000-08-18,10.315104
2000-08-21,9.958333
2000-08-22,10.458333
2000-08-23,10.34375
2000-08-24,10.5
2000-08-25,10.614583
2000-08-28,10.614583
2000-08-29,12.083333
2000-08-30,11.895833
2000-08-31,12.59375
2000-09-01,13.5
2000-09-05,14.25
2000-09-06,13.385417000000002
2000-09-07,13.208332999999998
2000-09-08,12.458333
2000-09-11,12.114583
2000-09-12,12.59375
2000-09-13,13.03125
2000-09-14,13.625
2000-09-15,13.833332999999998
2000-09-18,13.166667000000002
2000-09-19,13.083333
2000-09-20,13.114582999999998
2000-09-21,13.8125
2000-09-22,12.864583
2000-09-25,14.364582999999998
2000-09-26,15.583332999999998
2000-09-27,14.171875
2000-09-28,13.90625
2000-09-29,16.427084
2000-10-02,17.208334
2000-10-03,17.135416
2000-10-04,17.666666
2000-10-05,19.0
2000-10-06,18.625
2000-10-09,18.666666
2000-10-10,17.0
2000-10-11,15.96875
2000-10-12,15.125
2000-10-13,16.583334
2000-10-16,18.208334
2000-10-17,19.166666
2000-10-18,19.489584
2000-10-19,20.40625
2000-10-20,19.5625
2000-10-23,20.539063
2000-10-24,19.791666
2000-10-25,17.6875
2000-10-26,17.083334
2000-10-27,16.65625
2000-10-30,13.885417000000002
2000-10-31,16.666666
2000-11-01,15.979167000000002
2000-11-02,17.75
2000-11-03,18.208334
2000-11-06,17.416666
2000-11-07,18.75
2000-11-08,18.3125
2000-11-09,16.322916
2000-11-10,14.770832999999998
2000-11-13,13.71875
2000-11-14,15.875
2000-11-15,14.708332999999998
2000-11-16,13.833332999999998
2000-11-17,15.0
2000-11-20,14.197917000000002
2000-11-21,14.260417000000002
2000-11-22,11.989583
2000-11-24,12.84375
2000-11-27,12.916667
2000-11-28,11.041667
2000-11-29,9.708333
2000-11-30,10.833333
2000-12-01,12.4375
2000-12-04,12.104167
2000-12-05,14.21875
2000-12-06,14.3125
2000-12-07,14.958332999999998
2000-12-08,15.791667000000002
2000-12-11,16.59375
2000-12-12,15.958332999999998
2000-12-13,14.84375
2000-12-14,13.802082999999998
2000-12-15,14.302082999999998
2000-12-18,14.041667000000002
2000-12-19,13.458332999999998
2000-12-20,12.5
2000-12-21,10.989583
2000-12-22,13.3125
2000-12-26,13.125
2000-12-27,12.864583
2000-12-28,13.294270999999998
2000-12-29,13.333332999999998
2001-01-02,9.729167
2001-01-03,11.666667
2001-01-04,9.583333
2001-01-05,7.9375
2001-01-08,7.9479169999999995
2001-01-09,8.15625
2001-01-10,8.760417
2001-01-11,9.572917
2001-01-12,9.416667
2001-01-16,9.020833
2001-01-17,9.520833
2001-01-18,9.6875
2001-01-19,9.989583
2001-01-22,10.427083
2001-01-23,11.552083
2001-01-24,11.989583
2001-01-25,10.739583
2001-01-26,11.927083
2001-01-29,12.416667
2001-01-30,11.739583
2001-01-31,10.96875
2001-02-01,10.916667
2001-02-02,9.791667
2001-02-05,10.4375
2001-02-06,9.927083
2001-02-07,9.541667
2001-02-08,9.5625
2001-02-09,9.260417
2001-02-12,9.1875
2001-02-13,8.78125
2001-02-14,8.885417
2001-02-15,9.59375
2001-02-16,8.789063
2001-02-20,7.8229169999999995
2001-02-21,7.53125
2001-02-22,7.2708330000000005
2001-02-23,6.8333330000000005
2001-02-26,7.6041669999999995
2001-02-27,6.78125
2001-02-28,6.4479169999999995
2001-03-01,6.9791669999999995
2001-03-02,6.9583330000000005
2001-03-05,6.6354169999999995
2001-03-06,7.0833330000000005
2001-03-07,7.75
2001-03-08,7.1666669999999995
2001-03-09,6.7291669999999995
2001-03-12,6.196667
2001-03-13,6.938333999999999
2001-03-14,6.228333
2001-03-15,5.506667
2001-03-16,4.365
2001-03-19,4.9166669999999995
2001-03-20,4.118333
2001-03-21,4.07
2001-03-22,4.065
2001-03-23,4.488333
2001-03-26,4.15
2001-03-27,4.113333
2001-03-28,3.375
2001-03-29,3.495
2001-03-30,3.661667
2001-04-02,3.23
2001-04-03,2.983333
2001-04-04,3.121667
2001-04-05,3.733333
2001-04-06,3.47
2001-04-09,3.6583330000000003
2001-04-10,4.125
2001-04-11,3.655
2001-04-12,4.711666999999999
2001-04-16,4.471667
2001-04-17,4.826667
2001-04-18,5.943333
2001-04-19,6.336666999999999
2001-04-20,6.026667
2001-04-23,5.133333
2001-04-24,5.26
2001-04-25,5.368333
2001-04-26,5.13
2001-04-27,5.356667
2001-04-30,5.653333
2001-05-01,5.69
2001-05-02,5.8333330000000005
2001-05-03,5.623333000000001
2001-05-04,5.863333
2001-05-07,5.683333
2001-05-08,5.745
2001-05-09,5.205
2001-05-10,5.015
2001-05-11,4.728333
2001-05-14,4.668334
2001-05-15,4.978333
2001-05-16,5.5833330000000005
2001-05-17,5.725
2001-05-18,6.02
2001-05-21,6.52
2001-05-22,6.648333999999999
2001-05-23,6.138333
2001-05-24,6.263333
2001-05-25,6.175
2001-05-29,5.861667
2001-05-30,5.316667
2001-05-31,5.436666000000001
2001-06-01,5.948333
2001-06-04,5.9
2001-06-05,6.3333330000000005
2001-06-06,5.783333
2001-06-07,5.998333000000001
2001-06-08,5.47
2001-06-11,5.281667
2001-06-12,5.141667
2001-06-13,5.07
2001-06-14,4.636667
2001-06-15,4.588333
2001-06-18,4.203333
2001-06-19,4.215
2001-06-20,4.59
2001-06-21,4.9
2001-06-22,4.69
2001-06-25,4.713333
2001-06-26,4.66
2001-06-27,4.933333
2001-06-28,5.11
2001-06-29,5.375
2001-07-02,5.233333
2001-07-03,5.411667
2001-07-05,5.066667
2001-07-06,4.826667
2001-07-09,4.91
2001-07-10,4.573333
2001-07-11,4.5
2001-07-12,4.983333
2001-07-13,4.875
2001-07-16,4.67
2001-07-17,4.7083330000000005
2001-07-18,4.55
2001-07-19,4.591667
2001-07-20,4.645
2001-07-23,4.0
2001-07-24,3.913333
2001-07-25,3.8416669999999997
2001-07-26,4.101666000000001
2001-07-27,4.045
2001-07-30,4.09
2001-07-31,3.921667
2001-08-01,3.853333
2001-08-02,4.508333
2001-08-03,4.18
2001-08-06,4.076667
2001-08-07,3.9716669999999996
2001-08-08,3.691667
2001-08-09,3.835
2001-08-10,3.6983330000000003
2001-08-13,3.8416669999999997
2001-08-14,3.835
2001-08-15,3.7
2001-08-16,3.683333
2001-08-17,3.3816669999999998
2001-08-20,3.0933330000000003
2001-08-21,2.728333
2001-08-22,2.936667
2001-08-23,2.983333
2001-08-24,3.201667
2001-08-27,3.08
2001-08-28,2.885
2001-08-29,2.748333
2001-08-30,2.79
2001-08-31,2.81
2001-09-04,2.628333
2001-09-05,2.56
2001-09-06,2.481667
2001-09-07,2.453333
2001-09-10,2.456667
2001-09-17,2.4666669999999997
2001-09-18,2.36
2001-09-19,2.5083330000000004
2001-09-20,2.556667
2001-09-21,2.6
2001-09-24,2.8466669999999996
2001-09-25,2.7233330000000002
2001-09-26,2.581667
2001-09-27,2.625
2001-09-28,2.68
2001-10-01,2.398333
2001-10-02,2.518333
2001-10-03,2.625
2001-10-04,2.576667
2001-10-05,2.536667
2001-10-08,2.5333330000000003
2001-10-09,2.496667
2001-10-10,2.49
2001-10-11,2.7583330000000004
2001-10-12,2.746667
2001-10-15,2.876667
2001-10-16,3.163333
2001-10-17,2.793333
2001-10-18,2.87
2001-10-19,2.855
2001-10-22,2.828333
2001-10-23,2.8033330000000003
2001-10-24,2.9083330000000003
2001-10-25,3.025
2001-10-26,2.976667
2001-10-29,2.87
2001-10-30,2.751667
2001-10-31,2.71
2001-11-01,2.7583330000000004
2001-11-02,2.746667
2001-11-05,2.8633330000000004
2001-11-06,3.0333330000000003
2001-11-07,3.041667
2001-11-08,3.13
2001-11-09,3.1366669999999996
2001-11-12,3.21
2001-11-13,3.4033330000000004
2001-11-14,3.7216669999999996
2001-11-15,3.441667
2001-11-16,3.675
2001-11-19,3.965
2001-11-20,3.7233330000000002
2001-11-21,3.566667
2001-11-23,3.603333
2001-11-26,3.7433330000000002
2001-11-27,3.766667
2001-11-28,3.523333
2001-11-29,3.6316669999999998
2001-11-30,3.6316669999999998
2001-12-03,3.561667
2001-12-04,3.67
2001-12-05,3.773333
2001-12-06,4.073333
2001-12-07,3.913333
2001-12-10,3.9
2001-12-11,4.0833330000000005
2001-12-12,4.243333
2001-12-13,3.9733330000000002
2001-12-14,3.9283330000000003
2001-12-17,4.033333
2001-12-18,3.835
2001-12-19,3.55
2001-12-20,3.291667
2001-12-21,3.748333
2001-12-24,3.641667
2001-12-26,3.6183330000000002
2001-12-27,3.785
2001-12-28,3.9483330000000003
2001-12-31,3.953333
2002-01-02,4.0833330000000005
2002-01-03,4.43
2002-01-04,4.4166669999999995
2002-01-07,4.268333
2002-01-08,4.08
2002-01-09,3.905
2002-01-10,3.873333
2002-01-11,3.961667
2002-01-14,3.775
2002-01-15,3.7166669999999997
2002-01-16,3.565
2002-01-17,3.733333
2002-01-18,3.66
2002-01-22,3.52
2002-01-23,3.525
2002-01-24,3.913333
2002-01-25,3.753333
2002-01-28,3.711667
2002-01-29,3.978333
2002-01-30,4.088333
2002-01-31,4.268333
2002-02-01,4.181667
2002-02-04,3.9
2002-02-05,3.856667
2002-02-06,3.708333
2002-02-07,3.706667
2002-02-08,3.72
2002-02-11,3.896667
2002-02-12,3.985
2002-02-13,3.931667
2002-02-14,3.818333
2002-02-15,3.816667
2002-02-19,3.798333
2002-02-20,3.75
2002-02-21,3.753333
2002-02-22,3.661667
2002-02-25,3.825
2002-02-26,3.858333
2002-02-27,3.933333
2002-02-28,3.815
2002-03-01,3.978333
2002-03-04,4.286667
2002-03-05,4.338333
2002-03-06,4.553333
2002-03-07,4.656667
2002-03-08,4.616667
2002-03-11,4.691667
2002-03-12,4.881667
2002-03-13,4.716667
2002-03-14,4.645
2002-03-15,4.513333
2002-03-18,4.581666
2002-03-19,4.566667
2002-03-20,4.381667
2002-03-21,4.341667
2002-03-22,4.366667
2002-03-25,4.2916669999999995
2002-03-26,4.488333
2002-03-27,4.565
2002-03-28,4.628334
2002-04-01,4.858333
2002-04-02,4.638333
2002-04-03,4.331666
2002-04-04,4.42
2002-04-05,4.273333999999999
2002-04-08,3.943333
2002-04-09,3.876667
2002-04-10,3.365
2002-04-11,3.326667
2002-04-12,3.398333
2002-04-15,3.47
2002-04-16,3.666667
2002-04-17,3.63
2002-04-18,3.516667
2002-04-19,3.478333
2002-04-22,3.311667
2002-04-23,3.255
2002-04-24,3.106667
2002-04-25,3.103333
2002-04-26,3.015
2002-04-29,2.85
2002-04-30,2.95
2002-05-01,3.0
2002-05-02,2.8883330000000003
2002-05-03,2.733333
2002-05-06,2.7233330000000002
2002-05-07,2.76
2002-05-08,3.05
2002-05-09,2.695
2002-05-10,2.561667
2002-05-13,2.661667
2002-05-14,2.791667
2002-05-15,2.8483330000000002
2002-05-16,2.88
2002-05-17,2.86
2002-05-20,2.808333
2002-05-21,2.788333
2002-05-22,2.791667
2002-05-23,2.7833330000000003
2002-05-24,2.746667
2002-05-28,2.65
2002-05-29,2.496667
2002-05-30,2.441667
2002-05-31,2.52
2002-06-03,2.4083330000000003
2002-06-04,2.5
2002-06-05,2.333333
2002-06-06,2.1966669999999997
2002-06-07,2.235
2002-06-10,2.255
2002-06-11,2.2633330000000003
2002-06-12,2.203333
2002-06-13,2.0933330000000003
2002-06-14,2.081667
2002-06-17,2.09
2002-06-18,2.0116669999999996
2002-06-19,1.975
2002-06-20,1.935
2002-06-21,1.9133330000000002
2002-06-24,1.9633330000000002
2002-06-25,1.9
2002-06-26,1.9216669999999998
2002-06-27,1.9033330000000002
2002-06-28,1.8966669999999999
2002-07-01,1.7983330000000002
2002-07-02,1.7433330000000002
2002-07-03,2.12
2002-07-05,2.225
2002-07-08,2.1333330000000004
2002-07-09,2.171667
2002-07-10,2.1333330000000004
2002-07-11,2.2216669999999996
2002-07-12,2.3033330000000003
2002-07-15,2.3833330000000004
2002-07-16,2.4916669999999996
2002-07-17,2.3416669999999997
2002-07-18,2.206667
2002-07-19,2.15
2002-07-22,2.266667
2002-07-23,2.168333
2002-07-24,2.14
2002-07-25,1.958333
2002-07-26,1.918333
2002-07-29,2.0
2002-07-30,2.1383330000000003
2002-07-31,1.956667
2002-08-01,1.84
2002-08-02,1.7416669999999999
2002-08-05,1.591667
2002-08-06,1.698333
2002-08-07,1.665
2002-08-08,1.7316669999999998
2002-08-09,1.7416669999999999
2002-08-12,1.6533330000000002
2002-08-13,1.6466669999999999
2002-08-14,1.7483330000000001
2002-08-15,1.7233330000000002
2002-08-16,1.745
2002-08-19,1.918333
2002-08-20,2.063333
2002-08-21,2.07
2002-08-22,2.106667
2002-08-23,1.9766669999999997
2002-08-26,1.9883330000000001
2002-08-27,1.906667
2002-08-28,1.7983330000000002
2002-08-29,1.83
2002-08-30,1.7666669999999998
2002-09-03,1.66
2002-09-04,1.6516669999999998
2002-09-05,1.7
2002-09-06,1.74
2002-09-09,1.75
2002-09-10,1.745
2002-09-11,1.791667
2002-09-12,1.6933330000000002
2002-09-13,1.676667
2002-09-16,1.666667
2002-09-17,1.6616669999999998
2002-09-18,1.58
2002-09-19,1.55
2002-09-20,1.526667
2002-09-23,1.503333
2002-09-24,1.448333
2002-09-25,1.553333
2002-09-26,1.55
2002-09-27,1.543333
2002-09-30,1.57
2002-10-01,1.556667
2002-10-02,1.501667
2002-10-03,1.423333
2002-10-04,1.465
2002-10-07,1.403333
2002-10-08,1.51
2002-10-09,1.501667
2002-10-10,1.566667
2002-10-11,1.71
2002-10-14,1.7466669999999997
2002-10-15,1.916667
2002-10-16,1.85
2002-10-17,1.9083330000000003
2002-10-18,1.8983330000000003
2002-10-21,2.041667
2002-10-22,2.0333330000000003
2002-10-23,2.066667
2002-10-24,2.076667
2002-10-25,2.103333
2002-10-28,2.041667
2002-10-29,2.02
2002-10-30,2.115
2002-10-31,2.083333
2002-11-01,2.1316669999999998
2002-11-04,2.255
2002-11-05,2.16
2002-11-06,2.225
2002-11-07,2.1766669999999997
2002-11-08,2.7616669999999996
2002-11-11,2.603333
2002-11-12,2.433333
2002-11-13,2.333333
2002-11-14,2.4683330000000003
2002-11-15,2.495
2002-11-18,2.456667
2002-11-19,2.355
2002-11-20,2.421667
2002-11-21,2.525
2002-11-22,2.3416669999999997
2002-11-25,2.42
2002-11-26,2.4933330000000002
2002-11-27,2.541667
2002-11-29,2.546667
2002-12-02,2.538333
2002-12-03,2.483333
2002-12-04,2.45
2002-12-05,2.49
2002-12-06,2.455
2002-12-09,2.336667
2002-12-10,2.461667
2002-12-11,2.4483330000000003
2002-12-12,2.375
2002-12-13,2.328333
2002-12-16,2.431667
2002-12-17,2.48
2002-12-18,2.316667
2002-12-19,2.293333
2002-12-20,2.1766669999999997
2002-12-23,2.28
2002-12-24,2.29
2002-12-26,2.2183330000000003
2002-12-27,2.185
2002-12-30,2.181667
2002-12-31,2.186667
2003-01-02,2.286667
2003-01-03,2.25
2003-01-06,2.3833330000000004
2003-01-07,2.4266669999999997
2003-01-08,2.3683330000000002
2003-01-09,2.4466669999999997
2003-01-10,2.461667
2003-01-13,2.478333
2003-01-14,2.57
2003-01-15,2.495
2003-01-16,2.43
2003-01-17,2.2816669999999997
2003-01-21,2.2633330000000003
2003-01-22,2.3
2003-01-23,2.3016669999999997
2003-01-24,2.1983330000000003
2003-01-27,2.165
2003-01-28,2.183333
2003-01-29,2.161667
2003-01-30,2.106667
2003-01-31,2.126667
2003-02-03,2.123333
2003-02-04,2.1
2003-02-05,2.063333
2003-02-06,2.04
2003-02-07,1.9416669999999998
2003-02-10,1.9116669999999998
2003-02-11,1.938333
2003-02-12,1.9416669999999998
2003-02-13,2.081667
2003-02-14,2.12
2003-02-18,2.208333
2003-02-19,2.155
2003-02-20,2.1533330000000004
2003-02-21,2.128333
2003-02-24,2.181667
2003-02-25,2.1766669999999997
2003-02-26,2.0983330000000002
2003-02-27,2.103333
2003-02-28,2.1166669999999996
2003-03-03,2.0116669999999996
2003-03-04,2.06
2003-03-05,2.083333
2003-03-06,2.12
2003-03-07,2.065
2003-03-10,2.036667
2003-03-11,1.9133330000000002
2003-03-12,1.835
2003-03-13,1.995
2003-03-14,2.146667
2003-03-17,2.2783330000000004
2003-03-18,2.411667
2003-03-19,2.3616669999999997
2003-03-20,2.335
2003-03-21,2.3466669999999996
2003-03-24,2.235
2003-03-25,2.25
2003-03-26,2.22
2003-03-27,2.206667
2003-03-28,2.273333
2003-03-31,2.1766669999999997
2003-04-01,2.175
2003-04-02,2.3666669999999996
2003-04-03,2.41
2003-04-04,2.478333
2003-04-07,2.4716669999999996
2003-04-08,2.441667
2003-04-09,2.3666669999999996
2003-04-10,2.36
2003-04-11,2.325
2003-04-14,2.3216669999999997
2003-04-15,2.36
2003-04-16,2.416667
2003-04-17,2.456667
2003-04-21,2.4866669999999997
2003-04-22,2.6116669999999997
2003-04-23,2.661667
2003-04-24,2.52
2003-04-25,2.461667
2003-04-28,2.561667
2003-04-29,2.516667
2003-04-30,2.601667
2003-05-01,2.655
2003-05-02,2.7633330000000003
2003-05-05,2.811667
2003-05-06,2.82
2003-05-07,2.8216669999999997
2003-05-08,2.818333
2003-05-09,2.87
2003-05-12,2.915
2003-05-13,2.9483330000000003
2003-05-14,3.001667
2003-05-15,3.018333
2003-05-16,3.055
2003-05-19,2.9016669999999998
2003-05-20,2.918333
2003-05-21,2.9733330000000002
2003-05-22,3.075
2003-05-23,3.336667
2003-05-27,3.123333
2003-05-28,3.125
2003-05-29,3.1516669999999998
2003-05-30,3.17
2003-06-02,3.185
2003-06-03,3.146667
2003-06-04,3.47
2003-06-05,3.6366669999999996
2003-06-06,3.69
2003-06-09,3.48
2003-06-10,3.518333
2003-06-11,3.61
2003-06-12,3.5916669999999997
2003-06-13,3.56
2003-06-16,3.595
