Date,AMX
2017-08-21,18.870001000000002
2017-08-22,18.870001000000002
2017-08-23,18.73
2017-08-24,18.83
2017-08-25,18.879998999999998
2017-08-28,18.74
2017-08-29,18.74
2017-08-30,18.83
2017-08-31,18.68
2017-09-01,18.58
2017-09-05,18.25
2017-09-06,18.35
2017-09-07,18.49
2017-09-08,18.33
2017-09-11,18.6
2017-09-12,18.559998999999998
2017-09-13,18.52
2017-09-14,18.530001000000002
2017-09-15,18.49
2017-09-18,18.52
2017-09-19,18.469998999999998
2017-09-20,18.540001
2017-09-21,18.4
2017-09-22,18.450001
2017-09-25,18.35
2017-09-26,18.280001000000002
2017-09-27,17.82
2017-09-28,17.780001000000002
2017-09-29,17.75
2017-10-02,17.469998999999998
2017-10-03,17.719998999999998
2017-10-04,17.700001
2017-10-05,17.49
2017-10-06,17.5
2017-10-09,17.32
2017-10-10,17.43
2017-10-11,17.540001
2017-10-12,17.860001
2017-10-13,18.0
2017-10-16,17.950001
2017-10-17,18.34
2017-10-18,18.24
2017-10-19,18.66
2017-10-20,19.24
2017-10-23,18.83
2017-10-24,18.99
2017-10-25,17.809998999999998
2017-10-26,17.290001
2017-10-27,17.08
2017-10-30,16.98
2017-10-31,17.120001000000002
2017-11-01,17.110001
2017-11-02,17.209999
2017-11-03,17.25
2017-11-06,17.549999
2017-11-07,17.440001000000002
2017-11-08,17.389999
2017-11-09,17.43
2017-11-10,17.27
2017-11-13,17.200001
2017-11-14,16.93
2017-11-15,16.860001
2017-11-16,17.219998999999998
2017-11-17,17.25
2017-11-20,17.040001
2017-11-21,17.35
2017-11-22,17.549999
2017-11-24,17.610001
2017-11-27,17.459999
2017-11-28,17.57
2017-11-29,17.59
2017-11-30,17.1
2017-12-01,17.030001000000002
2017-12-04,17.07
2017-12-05,17.049999
2017-12-06,17.02
2017-12-07,16.92
2017-12-08,17.139999
2017-12-11,17.190001000000002
2017-12-12,17.07
2017-12-13,17.440001000000002
2017-12-14,17.33
2017-12-15,17.24
2017-12-18,17.42
2017-12-19,17.33
2017-12-20,17.24
2017-12-21,17.02
2017-12-22,16.959999
2017-12-26,17.0
2017-12-27,17.02
2017-12-28,17.15
2017-12-29,17.15
2018-01-02,17.48
2018-01-03,17.290001
2018-01-04,17.26
2018-01-05,17.43
2018-01-08,17.639999
2018-01-09,17.51
2018-01-10,16.98
2018-01-11,16.93
2018-01-12,17.280001000000002
2018-01-16,17.370001000000002
2018-01-17,17.59
2018-01-18,18.299999
2018-01-19,18.18
2018-01-22,18.42
2018-01-23,18.32
2018-01-24,18.9
2018-01-25,18.879998999999998
2018-01-26,19.0
2018-01-29,18.639999
2018-01-30,18.6
2018-01-31,18.700001
2018-02-01,19.200001
2018-02-02,18.639999
2018-02-05,18.16
2018-02-06,18.440001000000002
2018-02-07,17.9
2018-02-08,17.459999
2018-02-09,17.700001
2018-02-12,17.790001
2018-02-13,17.84
2018-02-14,18.690001000000002
2018-02-15,19.370001000000002
2018-02-16,19.24
2018-02-20,18.93
2018-02-21,18.950001
2018-02-22,19.209999
2018-02-23,19.209999
2018-02-26,19.32
2018-02-27,18.969998999999998
2018-02-28,18.360001
2018-03-01,18.690001000000002
2018-03-02,18.620001000000002
2018-03-05,18.91
2018-03-06,18.629998999999998
2018-03-07,18.65
2018-03-08,18.940001000000002
2018-03-09,19.139999
2018-03-12,19.15
2018-03-13,19.35
2018-03-14,19.33
2018-03-15,19.23
2018-03-16,18.99
2018-03-19,18.85
2018-03-20,18.860001
2018-03-21,19.120001000000002
2018-03-22,19.059998999999998
2018-03-23,18.65
2018-03-26,19.18
2018-03-27,19.1
2018-03-28,18.84
2018-03-29,19.09
2018-04-02,18.719998999999998
2018-04-03,19.26
2018-04-04,19.52
2018-04-05,19.450001
2018-04-06,19.440001000000002
2018-04-09,19.469998999999998
2018-04-10,19.6
2018-04-11,19.52
2018-04-12,19.540001
2018-04-13,19.66
2018-04-16,19.49
2018-04-17,19.690001000000002
2018-04-18,19.870001000000002
2018-04-19,19.52
2018-04-20,19.299999
2018-04-23,18.780001000000002
2018-04-24,18.65
2018-04-25,18.639999
2018-04-26,18.620001000000002
2018-04-27,18.68
2018-04-30,18.49
2018-05-01,18.23
2018-05-02,18.059998999999998
2018-05-03,17.91
2018-05-04,17.75
2018-05-07,17.48
2018-05-08,17.360001
2018-05-09,17.190001000000002
2018-05-10,17.43
2018-05-11,17.379998999999998
2018-05-14,16.99
2018-05-15,16.84
2018-05-16,16.82
2018-05-17,16.379998999999998
2018-05-18,16.35
2018-05-21,16.049999
2018-05-22,16.25
2018-05-23,16.549999
2018-05-24,16.309998999999998
2018-05-25,16.18
2018-05-29,15.66
2018-05-30,15.61
2018-05-31,15.51
2018-06-01,15.79
2018-06-04,15.53
2018-06-05,15.26
2018-06-06,15.32
2018-06-07,14.94
2018-06-08,15.3
2018-06-11,15.29
2018-06-12,15.39
2018-06-13,15.54
2018-06-14,15.98
2018-06-15,16.190001000000002
2018-06-18,16.01
2018-06-19,15.96
2018-06-20,16.040001
2018-06-21,15.99
2018-06-22,16.299999
2018-06-25,16.379998999999998
2018-06-26,16.370001000000002
2018-06-27,16.379998999999998
2018-06-28,16.700001
2018-06-29,16.66
2018-07-02,16.209999
2018-07-03,16.459999
2018-07-05,17.33
2018-07-06,17.65
2018-07-09,17.98
2018-07-10,17.809998999999998
2018-07-11,17.77
2018-07-12,17.74
2018-07-13,17.57
2018-07-16,17.74
2018-07-17,17.4
2018-07-18,17.42
2018-07-19,16.860001
2018-07-20,16.73
2018-07-23,16.790001
2018-07-24,16.93
2018-07-25,17.129998999999998
2018-07-26,17.0
2018-07-27,16.99
2018-07-30,17.17
2018-07-31,17.110001
2018-08-01,16.959999
2018-08-02,16.790001
2018-08-03,16.93
2018-08-06,16.98
2018-08-07,17.469998999999998
2018-08-08,17.549999
2018-08-09,17.02
2018-08-10,16.549999
2018-08-13,16.459999
2018-08-14,16.77
2018-08-15,16.41
2018-08-16,16.370001000000002
2018-08-17,16.620001000000002
2018-08-20,16.77
2018-08-21,17.32
2018-08-22,17.49
2018-08-23,16.84
2018-08-24,17.040001
2018-08-27,17.360001
2018-08-28,17.15
2018-08-29,17.389999
2018-08-30,16.889999
2018-08-31,16.77
2018-09-04,16.23
2018-09-05,15.8
2018-09-06,16.08
2018-09-07,16.219998999999998
2018-09-10,16.26
2018-09-11,16.200001
2018-09-12,16.85
2018-09-13,17.049999
2018-09-14,16.52
2018-09-17,16.51
2018-09-18,16.610001
2018-09-19,16.549999
2018-09-20,16.559998999999998
2018-09-21,16.5
2018-09-24,16.34
2018-09-25,16.33
2018-09-26,16.32
2018-09-27,16.25
2018-09-28,16.059998999999998
2018-10-01,16.25
2018-10-02,16.049999
2018-10-03,15.4
2018-10-04,15.34
2018-10-05,15.46
2018-10-08,15.93
2018-10-09,15.73
2018-10-10,15.54
2018-10-11,15.45
2018-10-12,15.34
2018-10-15,15.38
2018-10-16,15.77
2018-10-17,15.1
2018-10-18,14.65
2018-10-19,14.8
2018-10-22,14.5
2018-10-23,14.55
2018-10-24,14.05
2018-10-25,14.52
2018-10-26,14.46
2018-10-29,13.87
2018-10-30,14.2
2018-10-31,14.39
2018-11-01,15.22
2018-11-02,15.33
2018-11-05,15.54
2018-11-06,15.37
2018-11-07,15.5
2018-11-08,14.54
2018-11-09,14.5
2018-11-12,13.98
2018-11-13,13.54
2018-11-14,13.49
2018-11-15,13.4
2018-11-16,13.52
2018-11-19,13.42
2018-11-20,13.17
2018-11-21,13.31
2018-11-23,13.09
2018-11-26,12.27
2018-11-27,12.44
2018-11-28,13.03
2018-11-29,13.71
2018-11-30,13.45
2018-12-03,13.56
2018-12-04,13.56
2018-12-06,13.9
2018-12-07,13.84
2018-12-10,13.76
2018-12-11,13.78
2018-12-12,14.08
2018-12-13,14.23
2018-12-14,14.2
2018-12-17,13.83
2018-12-18,14.08
2018-12-19,14.27
2018-12-20,14.47
2018-12-21,14.13
2018-12-24,14.13
2018-12-26,14.1
2018-12-27,14.1
2018-12-28,14.2
2018-12-31,14.25
2019-01-02,14.7
2019-01-03,14.51
2019-01-04,14.66
2019-01-07,14.74
2019-01-08,15.51
2019-01-09,15.75
2019-01-10,15.75
2019-01-11,15.46
2019-01-14,15.7
2019-01-15,15.57
2019-01-16,15.72
2019-01-17,15.84
2019-01-18,15.85
2019-01-22,15.84
2019-01-23,15.89
2019-01-24,15.68
2019-01-25,15.77
2019-01-28,15.85
2019-01-29,15.88
2019-01-30,15.72
2019-01-31,16.049999
2019-02-01,16.1
2019-02-04,16.209999
2019-02-05,16.23
2019-02-06,15.93
2019-02-07,15.97
2019-02-08,15.91
2019-02-11,15.81
2019-02-12,15.76
2019-02-13,14.62
2019-02-14,14.69
2019-02-15,14.99
2019-02-19,14.79
2019-02-20,14.91
2019-02-21,15.06
2019-02-22,15.08
2019-02-25,14.95
2019-02-26,14.8
2019-02-27,14.61
2019-02-28,14.38
2019-03-01,14.37
2019-03-04,14.17
2019-03-05,13.93
2019-03-06,13.75
2019-03-07,13.91
2019-03-08,14.08
2019-03-11,14.3
2019-03-12,14.4
2019-03-13,14.55
2019-03-14,14.34
2019-03-15,14.55
2019-03-18,15.07
2019-03-19,14.71
2019-03-20,15.32
2019-03-21,15.25
2019-03-22,14.81
2019-03-25,14.58
2019-03-26,14.61
2019-03-27,14.27
2019-03-28,14.08
2019-03-29,14.28
2019-04-01,14.65
2019-04-02,14.34
2019-04-03,14.37
2019-04-04,14.72
2019-04-05,15.38
2019-04-08,15.68
2019-04-09,15.76
2019-04-10,15.82
2019-04-11,15.64
2019-04-12,15.44
2019-04-15,15.52
2019-04-16,15.66
2019-04-17,15.83
2019-04-18,15.89
2019-04-22,15.75
2019-04-23,15.33
2019-04-24,15.35
2019-04-25,15.47
2019-04-26,15.51
2019-04-29,15.46
2019-04-30,14.77
2019-05-01,14.43
2019-05-02,14.65
2019-05-03,14.68
2019-05-06,14.42
2019-05-07,14.1
2019-05-08,13.79
2019-05-09,13.96
2019-05-10,14.1
2019-05-13,13.88
2019-05-14,13.99
2019-05-15,14.14
2019-05-16,14.31
2019-05-17,14.35
2019-05-20,14.37
2019-05-21,14.45
2019-05-22,14.32
2019-05-23,14.2
2019-05-24,14.19
2019-05-28,13.93
2019-05-29,14.37
2019-05-30,14.61
2019-05-31,14.03
2019-06-03,14.27
2019-06-04,14.58
2019-06-05,14.75
2019-06-06,14.49
2019-06-07,14.68
2019-06-10,14.9
2019-06-11,15.02
2019-06-12,14.79
2019-06-13,14.75
2019-06-14,14.49
2019-06-17,14.38
2019-06-18,14.63
2019-06-19,14.92
2019-06-20,15.31
2019-06-21,15.19
2019-06-24,15.31
2019-06-25,15.12
2019-06-26,15.14
2019-06-27,14.65
2019-06-28,14.56
2019-07-01,14.79
2019-07-02,14.83
2019-07-03,14.74
2019-07-05,14.95
2019-07-08,15.11
2019-07-09,14.67
2019-07-10,14.71
2019-07-11,14.69
2019-07-12,14.62
2019-07-15,14.99
2019-07-16,14.86
2019-07-17,15.39
2019-07-18,15.09
2019-07-19,14.93
2019-07-22,14.8
2019-07-23,14.58
2019-07-24,14.45
2019-07-25,14.24
2019-07-26,14.17
2019-07-29,14.49
2019-07-30,14.42
2019-07-31,13.99
2019-08-01,13.92
2019-08-02,13.73
2019-08-05,13.32
2019-08-06,13.77
2019-08-07,14.06
2019-08-08,14.31
2019-08-09,14.1
2019-08-12,13.6
2019-08-13,13.72
2019-08-14,13.21
2019-08-15,13.06
2019-08-16,13.32
2019-08-19,13.13
2019-08-20,13.19
2019-08-21,13.39
2019-08-22,13.39
2019-08-23,13.17
2019-08-26,13.31
2019-08-27,13.76
2019-08-28,13.85
2019-08-29,14.21
2019-08-30,14.62
2019-09-03,14.33
2019-09-04,14.59
2019-09-05,14.5
2019-09-06,14.53
2019-09-09,14.53
2019-09-10,14.42
2019-09-11,14.52
2019-09-12,14.49
2019-09-13,14.72
2019-09-16,14.57
2019-09-17,15.11
2019-09-18,15.0
2019-09-19,15.1
2019-09-20,15.16
2019-09-23,14.97
2019-09-24,14.7
2019-09-25,14.81
2019-09-26,14.82
2019-09-27,14.66
2019-09-30,14.86
2019-10-01,14.86
2019-10-02,14.55
2019-10-03,14.68
2019-10-04,15.23
2019-10-07,14.95
2019-10-08,14.78
2019-10-09,14.9
2019-10-10,15.21
2019-10-11,15.39
2019-10-14,15.25
2019-10-15,15.16
2019-10-16,15.74
2019-10-17,15.91
2019-10-18,16.0
2019-10-21,16.23
2019-10-22,16.129998999999998
2019-10-23,16.26
2019-10-24,16.34
2019-10-25,16.27
2019-10-28,16.309998999999998
2019-10-29,16.139999
2019-10-30,16.139999
2019-10-31,15.81
2019-11-01,16.110001
2019-11-04,16.200001
2019-11-05,15.93
2019-11-06,16.01
2019-11-07,15.97
2019-11-08,15.9
2019-11-11,16.0
2019-11-12,15.68
2019-11-13,15.6
2019-11-14,15.75
2019-11-15,15.86
2019-11-18,15.61
2019-11-19,15.54
2019-11-20,15.62
2019-11-21,15.64
2019-11-22,15.68
2019-11-25,15.66
2019-11-26,15.45
2019-11-27,15.4
2019-11-29,15.29
2019-12-02,14.99
2019-12-03,14.88
2019-12-04,15.0
2019-12-05,15.15
2019-12-06,15.06
2019-12-09,14.99
2019-12-10,15.14
2019-12-11,15.37
2019-12-12,15.47
2019-12-13,15.74
2019-12-16,15.67
2019-12-17,15.54
2019-12-18,16.059998999999998
2019-12-19,16.02
2019-12-20,16.07
2019-12-23,16.059998999999998
2019-12-24,16.02
2019-12-26,16.17
2019-12-27,16.309998999999998
2019-12-30,16.07
2019-12-31,16.0
2020-01-02,16.26
2020-01-03,16.24
2020-01-06,16.16
2020-01-07,15.92
2020-01-08,15.86
2020-01-09,15.88
2020-01-10,16.02
2020-01-13,15.98
2020-01-14,15.81
2020-01-15,15.75
2020-01-16,16.27
2020-01-17,16.530001000000002
2020-01-21,16.549999
2020-01-22,16.57
2020-01-23,16.66
2020-01-24,16.68
2020-01-27,16.190001000000002
2020-01-28,16.83
2020-01-29,17.26
2020-01-30,17.120001000000002
2020-01-31,16.68
2020-02-03,16.959999
2020-02-04,17.17
2020-02-05,17.18
2020-02-06,16.870001000000002
2020-02-07,16.709999
2020-02-10,16.48
2020-02-11,16.940001000000002
2020-02-12,17.92
2020-02-13,17.889999
2020-02-14,17.98
2020-02-18,17.84
2020-02-19,18.0
2020-02-20,17.6
2020-02-21,17.58
2020-02-24,16.76
2020-02-25,16.34
2020-02-26,16.450001
2020-02-27,15.91
2020-02-28,15.88
2020-03-02,16.559998999999998
2020-03-03,16.74
2020-03-04,17.290001
2020-03-05,16.440001000000002
2020-03-06,15.96
2020-03-09,13.89
2020-03-10,14.63
2020-03-11,14.4
2020-03-12,12.95
2020-03-13,13.62
2020-03-16,11.82
2020-03-17,13.28
2020-03-18,12.95
2020-03-19,12.65
2020-03-20,12.07
2020-03-23,11.47
2020-03-24,11.92
2020-03-25,12.56
2020-03-26,13.04
2020-03-27,12.18
2020-03-30,11.91
2020-03-31,11.78
2020-04-01,11.27
2020-04-02,11.34
2020-04-03,10.82
2020-04-06,11.43
2020-04-07,11.75
2020-04-08,11.59
2020-04-09,11.49
2020-04-13,11.3
2020-04-14,11.27
2020-04-15,10.66
2020-04-16,10.57
2020-04-17,11.15
2020-04-20,10.92
2020-04-21,10.76
2020-04-22,10.91
2020-04-23,10.86
2020-04-24,10.9
2020-04-27,11.04
2020-04-28,11.35
2020-04-29,12.18
2020-04-30,12.04
2020-05-01,11.91
2020-05-04,12.21
2020-05-05,12.29
2020-05-06,12.18
2020-05-07,12.11
2020-05-08,12.75
