Date,DD
1972-11-10,7.9268220000000005
1972-11-13,7.946589
1972-11-14,7.887287
1972-11-15,7.966357
1972-11-16,8.302407
1972-11-17,8.341942
1972-11-20,8.262872
1972-11-21,8.322174
1972-11-22,8.23322
1972-11-24,8.262872
1972-11-27,8.282639999999999
1972-11-28,8.252988
1972-11-29,8.183800999999999
1972-11-30,8.005892999999999
1972-12-01,8.045427
1972-12-04,8.045427
1972-12-05,8.02566
1972-12-06,8.02566
1972-12-07,8.02566
1972-12-08,8.045427
1972-12-11,8.104731
1972-12-12,8.223336
1972-12-13,8.124497999999999
1972-12-14,8.262872
1972-12-15,8.243103999999999
1972-12-18,8.104731
1972-12-19,7.966357
1972-12-20,8.02566
1972-12-21,8.005892999999999
1972-12-22,7.986125
1972-12-26,7.946589
1972-12-27,7.966357
1972-12-29,8.02566
1973-01-02,8.075078999999999
1973-01-03,8.381477
1973-01-04,8.322174
1973-01-05,8.243103999999999
1973-01-08,8.302407
1973-01-09,8.282639999999999
1973-01-10,8.183800999999999
1973-01-11,8.114614
1973-01-12,8.104731
1973-01-15,8.035542999999999
1973-01-16,8.045427
1973-01-17,8.252988
1973-01-18,8.213452
1973-01-19,8.183800999999999
1973-01-22,8.065195
1973-01-23,7.986125
1973-01-24,7.837867
1973-01-26,7.8181
1973-01-29,7.788448
1973-01-30,7.788448
1973-01-31,7.6994940000000005
1973-02-01,7.689610000000001
1973-02-02,7.778564
1973-02-05,7.778564
1973-02-06,7.827984
1973-02-07,7.837867
1973-02-08,7.847751
1973-02-09,8.104731
1973-02-12,8.282639999999999
1973-02-13,8.440781
1973-02-14,8.351825999999999
1973-02-15,8.23322
1973-02-16,8.203567999999999
1973-02-20,8.23322
1973-02-21,8.262872
1973-02-22,8.322174
1973-02-23,8.302407
1973-02-26,8.223336
1973-02-27,8.02566
1973-02-28,8.045427
1973-03-01,8.005892999999999
1973-03-02,8.104731
1973-03-05,8.124497999999999
1973-03-06,8.23322
1973-03-07,8.272756
1973-03-08,8.302407
1973-03-09,8.23322
1973-03-12,8.193685
1973-03-13,8.193685
1973-03-14,8.223336
1973-03-15,8.203567999999999
1973-03-16,8.173917
1973-03-19,7.976241
1973-03-20,8.015775999999999
1973-03-21,8.144266
1973-03-22,7.976241
1973-03-23,7.956473
1973-03-26,7.986125
1973-03-27,8.104731
1973-03-28,8.144266
1973-03-29,8.272756
1973-03-30,8.282639999999999
1973-04-02,8.15415
1973-04-03,8.015775999999999
1973-04-04,7.936706
1973-04-05,7.897171000000001
1973-04-06,7.966357
1973-04-09,8.144266
1973-04-10,8.312291
1973-04-11,8.302407
1973-04-12,8.302407
1973-04-13,8.272756
1973-04-16,8.252988
1973-04-17,8.272756
1973-04-18,8.341942
1973-04-19,8.470431
1973-04-23,8.460548
1973-04-24,8.312291
1973-04-25,8.262872
1973-04-26,8.164034
1973-04-27,8.035542999999999
1973-04-30,8.005892999999999
1973-05-01,8.124497999999999
1973-05-02,8.322174
1973-05-03,8.401245
1973-05-04,8.391361
1973-05-07,8.618689
1973-05-08,8.618689
1973-05-09,8.509967
1973-05-10,8.203567999999999
1973-05-11,8.183800999999999
1973-05-14,7.966357
1973-05-15,7.907054
1973-05-16,7.9268220000000005
1973-05-17,7.827984
1973-05-18,7.571003999999999
1973-05-21,7.571003999999999
1973-05-22,8.183800999999999
1973-05-23,8.104731
1973-05-24,8.500083
1973-05-25,8.480315
1973-05-29,8.144266
1973-05-30,8.02566
1973-05-31,7.689610000000001
1973-06-01,7.907054
1973-06-04,7.669842999999999
1973-06-05,8.084963
1973-06-06,7.986125
1973-06-07,8.282639999999999
1973-06-08,8.401245
1973-06-11,8.579153999999999
1973-06-12,8.579153999999999
1973-06-13,8.677992
1973-06-14,8.677992
1973-06-15,8.282639999999999
1973-06-18,7.986125
1973-06-19,7.986125
1973-06-20,8.045427
1973-06-21,8.02566
1973-06-22,8.223336
1973-06-25,8.144266
1973-06-26,8.144266
1973-06-27,8.124497999999999
1973-06-28,8.203567999999999
1973-06-29,8.164034
1973-07-02,8.104731
1973-07-03,8.02566
1973-07-05,7.907054
1973-07-06,7.867519000000001
1973-07-09,7.748913000000001
1973-07-10,7.9268220000000005
1973-07-11,8.440781
1973-07-12,8.322174
1973-07-13,8.183800999999999
1973-07-16,8.341942
1973-07-17,8.440781
1973-07-18,8.322174
1973-07-19,8.401245
1973-07-20,8.500083
1973-07-23,8.737295
1973-07-24,8.638456
1973-07-25,8.757063
1973-07-26,9.211719
1973-07-27,9.093112
1973-07-30,8.855901
1973-07-31,8.677992
1973-08-01,8.618689
1973-08-02,8.579153999999999
1973-08-03,8.638456
1973-08-06,8.757063
1973-08-07,8.737295
1973-08-08,8.519851
1973-08-09,8.677992
1973-08-10,8.579153999999999
1973-08-13,8.638456
1973-08-14,8.757063
1973-08-15,8.69776
1973-08-16,8.737295
1973-08-17,8.579153999999999
1973-08-20,8.480315
1973-08-21,8.539617999999999
1973-08-22,8.440781
1973-08-23,8.480315
1973-08-24,8.341942
1973-08-27,8.322174
1973-08-28,8.401245
1973-08-29,8.579153999999999
1973-08-30,8.836133
1973-08-31,8.737295
1973-09-04,8.974506
1973-09-05,8.994274
1973-09-06,9.290789
1973-09-07,9.152415
1973-09-10,8.855901
1973-09-11,8.974506
1973-09-12,8.836133
1973-09-13,8.796597
1973-09-14,8.836133
1973-09-17,8.994274
1973-09-18,9.03381
1973-09-19,9.152415
1973-09-20,8.994274
1973-09-21,9.053577
1973-09-24,9.211719
1973-09-25,9.211719
1973-09-26,9.290789
1973-09-27,9.409394
1973-09-28,9.389627
1973-10-01,9.44893
1973-10-02,9.508233
1973-10-03,9.86405
1973-10-04,9.705909
1973-10-05,10.516382
1973-10-08,10.516382
1973-10-09,10.417542999999998
1973-10-10,10.041959
1973-10-11,9.982656
1973-10-12,10.417542999999998
1973-10-15,10.239635
1973-10-16,10.180332
1973-10-17,10.219868
1973-10-18,10.219868
1973-10-19,10.160564
1973-10-22,10.101262
1973-10-23,10.101262
1973-10-24,10.160564
1973-10-25,10.753592999999999
1973-10-26,10.694291
1973-10-29,10.457079
1973-10-30,9.86405
1973-10-31,9.626839
1973-11-01,9.567535000000001
1973-11-02,9.330324000000001
1973-11-05,8.934971
1973-11-06,9.03381
1973-11-07,9.053577
1973-11-08,9.211719
1973-11-09,8.836133
1973-11-12,8.737295
1973-11-13,8.757063
1973-11-14,8.401245
1973-11-15,8.757063
1973-11-16,9.03381
1973-11-19,8.69776
1973-11-20,8.381477
1973-11-21,8.341942
1973-11-23,7.9268220000000005
1973-11-26,7.610539
1973-11-27,7.630307000000001
1973-11-28,8.02566
1973-11-29,8.282639999999999
1973-11-30,8.262872
1973-12-03,8.084963
1973-12-04,8.282639999999999
1973-12-05,8.203567999999999
1973-12-06,8.618689
1973-12-07,8.638456
1973-12-10,8.579153999999999
1973-12-11,8.579153999999999
1973-12-12,8.322174
1973-12-13,8.282639999999999
1973-12-14,8.322174
1973-12-17,8.282639999999999
1973-12-18,8.737295
1973-12-19,8.737295
1973-12-20,8.69776
1973-12-21,8.677992
1973-12-24,8.618689
1973-12-26,8.994274
1973-12-27,9.211719
1973-12-28,9.053577
1973-12-31,9.093112
1974-01-02,9.03381
1974-01-03,9.11288
1974-01-04,9.11288
1974-01-07,9.093112
1974-01-08,8.895436
1974-01-09,8.480315
1974-01-10,8.223336
1974-01-11,8.262872
1974-01-14,8.341942
1974-01-15,8.401245
1974-01-16,8.69776
1974-01-17,8.994274
1974-01-18,8.757063
1974-01-21,8.638456
1974-01-22,8.994274
1974-01-23,8.855901
1974-01-24,8.737295
1974-01-25,8.440781
1974-01-28,8.381477
1974-01-29,8.677992
1974-01-30,8.895436
1974-01-31,8.934971
1974-02-01,8.974506
1974-02-04,8.539617999999999
1974-02-05,8.638456
1974-02-06,8.677992
1974-02-07,8.500083
1974-02-08,8.440781
1974-02-11,8.381477
1974-02-12,8.440781
1974-02-13,8.480315
1974-02-14,8.381477
1974-02-15,8.579153999999999
1974-02-19,8.677992
1974-02-20,8.855901
1974-02-21,8.994274
1974-02-22,9.152415
1974-02-25,9.191951
1974-02-26,9.03381
1974-02-27,9.330324000000001
1974-02-28,8.994274
1974-03-01,8.994274
1974-03-04,8.994274
1974-03-05,9.231485000000001
1974-03-06,9.350092
1974-03-07,9.567535000000001
1974-03-08,9.804748
1974-03-11,9.883818
1974-03-12,9.804748
1974-03-13,9.804748
1974-03-14,10.061727000000001
1974-03-15,9.962889
1974-03-18,10.041959
1974-03-19,9.962889
1974-03-20,10.041959
1974-03-21,9.943121000000001
1974-03-22,9.962889
1974-03-25,9.923353
1974-03-26,10.002423
1974-03-27,9.962889
1974-03-28,9.686141000000001
1974-03-29,9.468698
1974-04-01,9.508233
1974-04-02,9.587303
1974-04-03,9.804748
1974-04-04,10.061727000000001
1974-04-05,9.804748
1974-04-08,9.44893
1974-04-09,9.646606
1974-04-10,9.765212
1974-04-11,9.824514
1974-04-15,9.824514
1974-04-16,10.002423
1974-04-17,10.121029
1974-04-18,10.219868
1974-04-19,10.160564
1974-04-22,9.962889
1974-04-23,9.705909
1974-04-24,9.686141000000001
1974-04-25,9.587303
1974-04-26,9.587303
1974-04-29,9.468698
1974-04-30,9.508233
1974-05-01,9.804748
1974-05-02,10.041959
1974-05-03,9.745444
1974-05-06,9.86405
1974-05-07,10.180332
1974-05-08,10.298938
1974-05-09,10.457079
1974-05-10,10.101262
1974-05-13,10.061727000000001
1974-05-14,10.061727000000001
1974-05-15,10.121029
1974-05-16,10.061727000000001
1974-05-17,9.804748
1974-05-20,9.86405
1974-05-21,10.061727000000001
1974-05-22,9.962889
1974-05-23,10.002423
1974-05-24,10.101262
1974-05-28,10.298938
1974-05-29,10.101262
1974-05-30,10.160564
1974-05-31,10.121029
1974-06-03,10.27917
1974-06-04,10.457079
1974-06-05,10.358241
1974-06-06,10.516382
1974-06-07,10.457079
1974-06-10,10.595452
1974-06-11,10.476847
1974-06-12,10.516382
1974-06-13,10.714058
1974-06-14,10.832664
1974-06-17,10.891967
1974-06-18,10.812897
1974-06-19,10.714058
1974-06-20,10.753592999999999
1974-06-21,10.634988
1974-06-24,10.575685
1974-06-25,10.891967
1974-06-26,10.773361
1974-06-27,10.53615
1974-06-28,10.338473
1974-07-01,10.457079
1974-07-02,10.27917
1974-07-03,10.27917
1974-07-05,10.239635
1974-07-08,9.686141000000001
1974-07-09,9.962889
1974-07-10,9.745444
1974-07-11,9.626839
1974-07-12,10.121029
1974-07-15,10.417542999999998
1974-07-16,10.417542999999998
1974-07-17,10.318706
1974-07-18,10.27917
1974-07-19,10.239635
1974-07-22,10.358241
1974-07-23,10.575685
1974-07-24,10.773361
1974-07-25,10.53615
1974-07-26,10.358241
1974-07-29,10.061727000000001
1974-07-30,10.101262
1974-07-31,9.943121000000001
1974-08-01,9.705909
1974-08-02,9.745444
1974-08-05,9.804748
1974-08-06,10.219868
1974-08-07,10.674522999999999
1974-08-08,10.516382
1974-08-09,10.575685
1974-08-12,10.634988
1974-08-13,10.27917
1974-08-14,9.923353
1974-08-15,9.883818
1974-08-16,9.86405
1974-08-19,9.705909
1974-08-20,9.745444
1974-08-21,9.646606
1974-08-22,9.587303
1974-08-23,9.44893
1974-08-26,9.508233
1974-08-27,9.271021000000001
1974-08-28,8.875669
1974-08-29,8.677992
1974-08-30,9.251253
1974-09-03,9.053577
1974-09-04,8.796597
1974-09-05,9.271021000000001
1974-09-06,9.330324000000001
1974-09-09,8.974506
1974-09-10,8.974506
1974-09-11,8.855901
1974-09-12,8.579153999999999
1974-09-13,8.559386
1974-09-16,8.757063
1974-09-17,8.855901
1974-09-18,8.836133
1974-09-19,9.251253
1974-09-20,9.251253
1974-09-23,9.211719
1974-09-24,9.152415
1974-09-25,8.994274
1974-09-26,8.836133
1974-09-27,8.322174
1974-09-30,7.966357
1974-10-01,8.223336
1974-10-02,8.02566
1974-10-03,8.02566
1974-10-04,8.144266
1974-10-07,8.579153999999999
1974-10-08,8.401245
1974-10-09,8.677992
1974-10-10,9.053577
1974-10-11,9.330324000000001
1974-10-14,9.804748
1974-10-15,9.567535000000001
1974-10-16,9.567535000000001
1974-10-17,10.061727000000001
1974-10-18,10.239635
1974-10-21,10.358241
1974-10-22,9.923353
1974-10-23,9.567535000000001
1974-10-24,9.745444
1974-10-25,9.86405
1974-10-28,9.804748
1974-10-29,10.27917
1974-10-30,10.516382
1974-10-31,10.53615
1974-11-01,10.27917
1974-11-04,10.121029
1974-11-05,10.358241
1974-11-06,10.417542999999998
1974-11-07,10.53615
1974-11-08,10.575685
1974-11-11,10.457079
1974-11-12,10.041959
1974-11-13,10.002423
1974-11-14,9.962889
1974-11-15,9.824514
1974-11-18,9.528
1974-11-19,9.409394
1974-11-20,9.389627
1974-11-21,9.528
1974-11-22,9.646606
1974-11-25,9.330324000000001
1974-11-26,9.093112
1974-11-27,9.152415
1974-11-29,9.11288
1974-12-02,8.539617999999999
1974-12-03,8.539617999999999
1974-12-04,8.480315
1974-12-05,8.124497999999999
1974-12-06,7.9268220000000005
1974-12-09,8.045427
1974-12-10,8.677992
1974-12-11,8.440781
1974-12-12,8.440781
1974-12-13,8.381477
1974-12-16,8.341942
1974-12-17,8.559386
1974-12-18,8.677992
1974-12-19,8.579153999999999
1974-12-20,8.401245
1974-12-23,8.381477
1974-12-24,8.500083
1974-12-26,8.579153999999999
1974-12-27,8.440781
1974-12-30,8.322174
1974-12-31,8.677992
1975-01-02,8.638456
1975-01-03,8.559386
1975-01-06,8.737295
1975-01-07,8.737295
1975-01-08,8.618689
1975-01-09,8.618689
1975-01-10,8.895436
1975-01-13,8.974506
1975-01-14,8.934971
1975-01-15,9.290789
1975-01-16,9.191951
1975-01-17,8.994274
1975-01-20,8.915203
1975-01-21,8.638456
1975-01-22,8.638456
1975-01-23,8.638456
1975-01-24,8.994274
1975-01-27,9.389627
1975-01-28,9.508233
1975-01-29,9.705909
1975-01-30,9.646606
1975-01-31,9.626839
1975-02-03,9.705909
1975-02-04,9.686141000000001
1975-02-05,9.86405
1975-02-06,10.002423
1975-02-07,9.943121000000001
1975-02-10,9.923353
1975-02-11,9.86405
1975-02-12,9.962889
1975-02-13,10.121029
1975-02-14,10.417542999999998
1975-02-18,10.634988
1975-02-19,10.575685
1975-02-20,10.812897
1975-02-21,11.129178999999999
1975-02-24,11.010572999999999
1975-02-25,10.516382
1975-02-26,10.595452
1975-02-27,10.812897
1975-02-28,10.714058
1975-03-03,11.129178999999999
1975-03-04,11.28732
1975-03-05,11.346622
1975-03-06,11.425694
1975-03-07,11.386158
1975-03-10,11.643137
1975-03-11,11.643137
1975-03-12,11.583835
1975-03-13,11.583835
1975-03-14,11.741976
1975-03-17,12.176864
1975-03-18,11.939651
1975-03-19,11.741976
1975-03-20,11.583835
1975-03-21,11.643137
1975-03-24,11.386158
1975-03-25,11.544299
1975-03-26,11.840814
1975-03-27,11.939651
1975-03-31,11.880349
1975-04-01,11.70244
1975-04-02,11.643137
1975-04-03,11.484996
1975-04-04,11.484996
1975-04-07,11.484996
1975-04-08,11.603602
1975-04-09,11.998955
1975-04-10,12.236166
1975-04-11,12.236166
1975-04-14,12.750125
1975-04-15,12.789660000000001
1975-04-16,12.967568
1975-04-17,13.185013
1975-04-18,12.789660000000001
1975-04-21,12.829195
1975-04-22,12.908266000000001
1975-04-23,12.710589
1975-04-24,12.710589
1975-04-25,13.007104
1975-04-28,13.066407
1975-04-29,13.086175
1975-04-30,13.560597
1975-05-01,13.778042000000001
1975-05-02,13.778042000000001
1975-05-05,13.975717999999999
1975-05-06,13.718739000000001
1975-05-07,13.619901
1975-05-08,13.560597
1975-05-09,13.876879999999998
1975-05-12,14.074556
1975-05-13,14.331535
1975-05-14,14.430373999999999
1975-05-15,14.173394
1975-05-16,13.896647
1975-05-19,14.015253
1975-05-20,14.153626999999998
1975-05-21,14.193162
1975-05-22,14.371070999999999
1975-05-23,14.509444
1975-05-27,14.371070999999999
1975-05-28,13.679204
1975-05-29,13.659436
1975-05-30,13.876879999999998
1975-06-02,14.193162
1975-06-03,14.13386
1975-06-04,13.817576999999998
1975-06-05,13.876879999999998
1975-06-06,13.659436
1975-06-09,13.086175
1975-06-10,13.244316
1975-06-11,13.422224
1975-06-12,13.264083
1975-06-13,13.264083
1975-06-16,13.46176
1975-06-17,13.422224
1975-06-18,13.362922
1975-06-19,13.560597
1975-06-20,13.659436
1975-06-23,13.916414999999999
1975-06-24,13.975717999999999
1975-06-25,13.975717999999999
1975-06-26,14.035020999999999
1975-06-27,14.13386
1975-06-30,14.173394
1975-07-01,14.13386
1975-07-02,14.094323999999999
1975-07-03,14.232697
1975-07-07,14.272232999999998
1975-07-08,14.371070999999999
1975-07-09,14.529212
1975-07-10,14.687353
1975-07-11,14.371070999999999
1975-07-14,14.489676000000001
1975-07-15,14.529212
1975-07-16,14.094323999999999
1975-07-17,14.035020999999999
1975-07-18,13.778042000000001
1975-07-21,13.362922
1975-07-22,13.382689000000001
1975-07-23,13.303618
1975-07-24,13.422224
1975-07-25,13.422224
1975-07-28,13.422224
1975-07-29,13.521063
1975-07-30,13.718739000000001
1975-07-31,13.679204
1975-08-01,13.540830999999999
1975-08-04,13.362922
1975-08-05,13.560597
1975-08-06,13.778042000000001
1975-08-07,14.094323999999999
1975-08-08,14.094323999999999
1975-08-11,14.371070999999999
1975-08-12,14.430373999999999
1975-08-13,14.252464999999999
1975-08-14,14.153626999999998
1975-08-15,14.331535
1975-08-18,14.331535
1975-08-19,14.094323999999999
1975-08-20,13.659436
1975-08-21,13.46176
1975-08-22,13.738506
1975-08-25,13.916414999999999
1975-08-26,13.619901
1975-08-27,13.817576999999998
1975-08-28,14.232697
1975-08-29,14.430373999999999
1975-09-02,14.13386
1975-09-03,14.489676000000001
1975-09-04,14.62805
1975-09-05,14.687353
1975-09-08,14.687353
1975-09-09,14.371070999999999
1975-09-10,13.975717999999999
1975-09-11,13.955951
1975-09-12,14.015253
1975-09-15,13.975717999999999
1975-09-16,13.896647
1975-09-17,13.955951
1975-09-18,14.13386
1975-09-19,14.430373999999999
1975-09-22,14.272232999999998
1975-09-23,14.311767999999999
1975-09-24,14.331535
1975-09-25,14.015253
1975-09-26,13.916414999999999
1975-09-29,13.619901
1975-09-30,13.323386
1975-10-01,13.204781
1975-10-02,13.46176
1975-10-03,13.778042000000001
1975-10-06,14.015253
1975-10-07,14.074556
1975-10-08,14.094323999999999
1975-10-09,14.311767999999999
1975-10-10,14.193162
1975-10-13,14.272232999999998
1975-10-14,14.371070999999999
1975-10-15,14.193162
1975-10-16,14.272232999999998
1975-10-17,14.252464999999999
1975-10-20,14.272232999999998
1975-10-21,14.331535
1975-10-22,14.687353
1975-10-23,14.885029999999999
1975-10-24,14.489676000000001
1975-10-27,14.489676000000001
1975-10-28,14.529212
1975-10-29,14.272232999999998
1975-10-30,14.331535
1975-10-31,14.311767999999999
1975-11-03,14.015253
1975-11-04,14.13386
1975-11-05,14.311767999999999
1975-11-06,14.311767999999999
1975-11-07,14.430373999999999
1975-11-10,14.450142000000001
1975-11-11,14.390839000000001
1975-11-12,14.509444
1975-11-13,14.667585
1975-11-14,14.548979999999998
1975-11-17,14.845494
1975-11-18,14.845494
1975-11-19,14.786191
1975-11-20,14.548979999999998
1975-11-21,14.272232999999998
1975-11-24,14.430373999999999
1975-11-25,14.489676000000001
1975-11-26,14.331535
1975-11-28,14.390839000000001
1975-12-01,14.390839000000001
1975-12-02,14.232697
1975-12-03,13.975717999999999
1975-12-04,14.015253
1975-12-05,13.916414999999999
1975-12-08,13.975717999999999
1975-12-09,14.13386
1975-12-10,14.272232999999998
1975-12-11,14.13386
1975-12-12,14.094323999999999
1975-12-15,14.193162
1975-12-16,14.548979999999998
1975-12-17,14.726889000000002
1975-12-18,14.450142000000001
1975-12-19,14.272232999999998
1975-12-22,14.371070999999999
1975-12-23,14.390839000000001
1975-12-24,14.430373999999999
1975-12-26,14.450142000000001
1975-12-29,14.489676000000001
1975-12-30,14.390839000000001
1975-12-31,14.489676000000001
1976-01-02,14.746656
1976-01-05,14.845494
1976-01-06,15.398988000000001
1976-01-07,15.339685000000001
1976-01-08,15.596664
1976-01-09,15.596664
1976-01-12,15.853643
1976-01-13,15.754806
1976-01-14,16.13039
1976-01-15,16.071087
1976-01-16,16.3083
1976-01-19,16.664116
1976-01-20,16.921097
1976-01-21,16.80249
1976-01-22,16.762954999999998
1976-01-23,16.624582
1976-01-26,16.901329
1976-01-27,16.664116
1976-01-28,16.505976
1976-01-29,16.762954999999998
1976-01-30,17.13854
1976-02-02,17.079237
1976-02-03,17.118773
1976-02-04,17.079237
1976-02-05,16.842026
1976-02-06,16.723419
1976-02-09,16.624582
1976-02-10,16.861794
1976-02-11,17.336216
1976-02-12,17.316448
1976-02-13,17.276913
1976-02-17,17.019934
1976-02-18,17.079237
1976-02-19,17.612963
1976-02-20,17.692034
1976-02-23,17.494358
1976-02-24,17.790873
1976-02-25,17.751337
1976-02-26,17.47459
1976-02-27,17.533892
1976-03-01,17.553659
1976-03-02,17.573427
1976-03-03,17.494358
1976-03-04,17.316448
1976-03-05,17.47459
1976-03-08,17.672266
1976-03-09,17.692034
1976-03-10,17.869942
1976-03-11,18.087387
1976-03-12,17.81064
1976-03-15,17.217610999999998
1976-03-16,17.039701
1976-03-17,16.782722
1976-03-18,16.486207999999998
1976-03-19,16.664116
1976-03-22,16.664116
1976-03-23,17.019934
1976-03-24,17.257145
1976-03-25,17.019934
1976-03-26,16.664116
1976-03-29,16.565279
1976-03-30,16.624582
1976-03-31,17.019934
1976-04-01,17.118773
1976-04-02,17.217610999999998
1976-04-05,17.494358
1976-04-06,17.533892
1976-04-07,17.276913
1976-04-08,17.019934
1976-04-09,17.019934
1976-04-12,17.039701
1976-04-13,17.13854
1976-04-14,17.158307999999998
1976-04-15,17.158307999999998
1976-04-19,17.257145
1976-04-20,17.553659
1976-04-21,17.553659
1976-04-22,17.435055
1976-04-23,17.276913
1976-04-26,17.336216
1976-04-27,17.217610999999998
1976-04-28,17.375751
1976-04-29,17.178076
1976-04-30,16.980398
1976-05-03,17.019934
1976-05-04,17.13854
1976-05-05,16.921097
1976-05-06,17.079237
1976-05-07,17.118773
1976-05-10,17.553659
1976-05-11,17.47459
1976-05-12,17.375751
1976-05-13,17.276913
1976-05-14,17.217610999999998
1976-05-17,17.13854
1976-05-18,17.158307999999998
1976-05-19,17.217610999999998
1976-05-20,17.375751
1976-05-21,17.276913
1976-05-24,17.079237
1976-05-25,17.019934
1976-05-26,16.209460999999997
1976-05-27,15.497827
1976-05-28,15.596664
1976-06-01,15.695502
1976-06-02,15.695502
1976-06-03,15.695502
1976-06-04,15.339685000000001
1976-06-07,15.398988000000001
1976-06-08,15.418756
1976-06-09,14.944332000000001
1976-06-10,15.062938
1976-06-11,15.142009
1976-06-14,15.458291000000001
1976-06-15,15.221079000000001
1976-06-16,15.339685000000001
1976-06-17,15.655968
1976-06-18,16.209460999999997
1976-06-21,16.367601
1976-06-22,16.13039
1976-06-23,16.13039
1976-06-24,15.853643
1976-06-25,15.655968
1976-06-28,15.418756
1976-06-29,14.983868
1976-06-30,15.221079000000001
1976-07-01,14.311767999999999
1976-07-02,14.667585
1976-07-06,14.548979999999998
1976-07-07,14.62805
1976-07-08,14.62805
1976-07-09,15.102473000000002
1976-07-12,15.181544
1976-07-13,14.825726999999999
1976-07-14,15.023403
1976-07-15,14.62805
1976-07-16,14.667585
1976-07-19,14.825726999999999
1976-07-20,14.944332000000001
1976-07-21,15.102473000000002
1976-07-22,15.142009
1976-07-23,15.181544
1976-07-26,15.181544
1976-07-27,15.062938
1976-07-28,14.983868
1976-07-29,14.62805
1976-07-30,14.825726999999999
1976-08-02,14.390839000000001
1976-08-03,14.509444
1976-08-04,14.311767999999999
1976-08-05,13.916414999999999
1976-08-06,14.074556
1976-08-09,13.916414999999999
1976-08-10,14.153626999999998
1976-08-11,14.114092000000001
1976-08-12,14.311767999999999
1976-08-13,14.153626999999998
1976-08-16,14.153626999999998
1976-08-17,14.390839000000001
1976-08-18,14.430373999999999
1976-08-19,14.390839000000001
1976-08-20,14.232697
1976-08-23,14.153626999999998
1976-08-24,14.074556
1976-08-25,14.430373999999999
1976-08-26,13.955951
1976-08-27,14.074556
1976-08-30,13.955951
1976-08-31,14.232697
1976-09-01,14.667585
1976-09-02,14.548979999999998
1976-09-03,14.746656
1976-09-07,14.865262
1976-09-08,15.023403
1976-09-09,14.746656
1976-09-10,14.509444
1976-09-13,14.114092000000001
1976-09-14,14.074556
1976-09-15,14.153626999999998
1976-09-16,14.430373999999999
1976-09-17,14.509444
1976-09-20,14.509444
1976-09-21,14.865262
1976-09-22,15.023403
