Date,TPR
2005-06-29,33.560001
2005-06-30,33.57
2005-07-01,33.549999
2005-07-05,34.790001000000004
2005-07-06,34.130001
2005-07-07,34.700001
2005-07-08,35.259997999999996
2005-07-11,35.110001000000004
2005-07-12,35.360001000000004
2005-07-13,35.43
2005-07-14,34.759997999999996
2005-07-15,35.27
2005-07-18,35.240002000000004
2005-07-19,36.220001
2005-07-20,36.16
2005-07-21,35.57
2005-07-22,35.950001
2005-07-25,34.939999
2005-07-26,35.0
2005-07-27,34.93
2005-07-28,35.610001000000004
2005-07-29,35.110001000000004
2005-08-01,35.549999
2005-08-02,34.75
2005-08-03,35.439999
2005-08-04,34.970001
2005-08-05,33.700001
2005-08-08,33.970001
2005-08-09,34.450001
2005-08-10,34.610001000000004
2005-08-11,34.900002
2005-08-12,34.700001
2005-08-15,34.720001
2005-08-16,33.810001
2005-08-17,33.639998999999996
2005-08-18,33.450001
2005-08-19,32.990002000000004
2005-08-22,32.290001000000004
2005-08-23,32.639998999999996
2005-08-24,33.990002000000004
2005-08-25,34.27
2005-08-26,33.669998
2005-08-29,33.41
2005-08-30,32.470001
2005-08-31,33.189999
2005-09-01,32.400002
2005-09-02,31.799999
2005-09-06,32.34
2005-09-07,33.279999
2005-09-08,32.869999
2005-09-09,33.220001
2005-09-12,33.220001
2005-09-13,33.0
2005-09-14,32.509997999999996
2005-09-15,32.25
2005-09-16,32.16
2005-09-19,31.639999
2005-09-20,30.620001000000002
2005-09-21,30.25
2005-09-22,31.620001000000002
2005-09-23,32.419998
2005-09-26,32.290001000000004
2005-09-27,32.720001
2005-09-28,31.24
2005-09-29,31.190001000000002
2005-09-30,31.360001
2005-10-03,31.15
2005-10-04,30.809998999999998
2005-10-05,30.690001000000002
2005-10-06,31.219998999999998
2005-10-07,31.35
2005-10-10,30.870001000000002
2005-10-11,30.540001
2005-10-12,28.940001000000002
2005-10-13,29.24
2005-10-14,30.459999
2005-10-17,30.809998999999998
2005-10-18,30.52
2005-10-19,31.67
2005-10-20,31.709999
2005-10-21,32.259997999999996
2005-10-24,31.25
2005-10-25,32.220001
2005-10-26,32.389998999999996
2005-10-27,31.48
2005-10-28,31.66
2005-10-31,32.18
2005-11-01,32.439999
2005-11-02,32.959998999999996
2005-11-03,33.970001
2005-11-04,34.220001
2005-11-07,34.759997999999996
2005-11-08,33.93
2005-11-09,33.849998
2005-11-10,35.0
2005-11-11,34.610001000000004
2005-11-14,34.400002
2005-11-15,33.27
2005-11-16,33.900002
2005-11-17,34.23
2005-11-18,34.43
2005-11-21,34.830002
2005-11-22,34.810001
2005-11-23,35.939999
2005-11-25,36.639998999999996
2005-11-28,35.27
2005-11-29,35.77
2005-11-30,34.43
2005-12-01,35.200001
2005-12-02,35.029999
2005-12-05,35.0
2005-12-06,35.560001
2005-12-07,34.950001
2005-12-08,35.0
2005-12-09,35.110001000000004
2005-12-12,34.700001
2005-12-13,34.25
2005-12-14,34.299999
2005-12-15,34.299999
2005-12-16,33.880001
2005-12-19,33.119999
2005-12-20,33.630001
2005-12-21,33.970001
2005-12-22,33.75
2005-12-23,33.400002
2005-12-27,32.580002
2005-12-28,33.66
2005-12-29,33.57
2005-12-30,33.34
2006-01-03,33.299999
2006-01-04,32.709998999999996
2006-01-05,33.200001
2006-01-06,33.310001
2006-01-09,34.529999
2006-01-10,34.279999
2006-01-11,33.549999
2006-01-12,32.759997999999996
2006-01-13,33.189999
2006-01-17,32.560001
2006-01-18,32.799999
2006-01-19,32.869999
2006-01-20,31.75
2006-01-23,32.07
2006-01-24,34.889998999999996
2006-01-25,35.330002
2006-01-26,35.779999
2006-01-27,35.91
2006-01-30,36.16
2006-01-31,35.950001
2006-02-01,36.25
2006-02-02,36.5
2006-02-03,36.189999
2006-02-06,36.689999
2006-02-07,35.720001
2006-02-08,35.900002
2006-02-09,35.619999
2006-02-10,35.470001
2006-02-13,35.330002
2006-02-14,35.650002
2006-02-15,35.450001
2006-02-16,36.080002
2006-02-17,36.200001
2006-02-21,36.09
2006-02-22,36.599998
2006-02-23,36.209998999999996
2006-02-24,36.139998999999996
2006-02-27,36.279999
2006-02-28,35.720001
2006-03-01,35.880001
2006-03-02,36.240002000000004
2006-03-03,36.119999
2006-03-06,35.599998
2006-03-07,35.360001000000004
2006-03-08,35.220001
2006-03-09,35.330002
2006-03-10,36.5
2006-03-13,36.580002
2006-03-14,36.970001
2006-03-15,36.669998
2006-03-16,36.27
2006-03-17,35.549999
2006-03-20,35.599998
2006-03-21,35.27
2006-03-22,35.59
2006-03-23,35.299999
2006-03-24,35.459998999999996
2006-03-27,34.970001
2006-03-28,34.349998
2006-03-29,34.919998
2006-03-30,34.93
2006-03-31,34.580002
2006-04-03,34.43
2006-04-04,34.310001
2006-04-05,34.490002000000004
2006-04-06,35.25
2006-04-07,35.349998
2006-04-10,34.830002
2006-04-11,34.240002000000004
2006-04-12,33.669998
2006-04-13,33.5
2006-04-17,33.93
2006-04-18,34.919998
2006-04-19,34.59
2006-04-20,35.209998999999996
2006-04-21,35.07
2006-04-24,35.200001
2006-04-25,32.860001000000004
2006-04-26,32.73
2006-04-27,32.68
2006-04-28,33.02
2006-05-01,32.419998
2006-05-02,32.82
2006-05-03,33.209998999999996
2006-05-04,33.029999
2006-05-05,31.860001
2006-05-08,31.92
2006-05-09,31.92
2006-05-10,31.65
2006-05-11,31.27
2006-05-12,30.65
2006-05-15,30.639999
2006-05-16,30.33
2006-05-17,29.950001
2006-05-18,30.51
2006-05-19,30.030001000000002
2006-05-22,29.42
2006-05-23,29.469998999999998
2006-05-24,28.43
2006-05-25,29.540001
2006-05-26,29.9
2006-05-30,29.0
2006-05-31,29.08
2006-06-01,30.0
2006-06-02,29.9
2006-06-05,29.67
2006-06-06,29.370001000000002
2006-06-07,29.01
2006-06-08,28.6
2006-06-09,28.67
2006-06-12,27.91
2006-06-13,27.75
2006-06-14,28.02
2006-06-15,29.67
2006-06-16,29.809998999999998
2006-06-19,29.49
2006-06-20,28.91
2006-06-21,28.950001
2006-06-22,28.66
2006-06-23,28.5
2006-06-26,28.51
2006-06-27,27.82
2006-06-28,28.639999
2006-06-29,29.59
2006-06-30,29.9
2006-07-03,29.49
2006-07-05,28.790001
2006-07-06,29.26
2006-07-07,28.48
2006-07-10,28.32
2006-07-11,28.26
2006-07-12,27.610001
2006-07-13,27.379998999999998
2006-07-14,26.43
2006-07-17,26.209999
2006-07-18,25.58
2006-07-19,26.790001
2006-07-20,26.57
2006-07-21,26.309998999999998
2006-07-24,27.23
2006-07-25,27.93
2006-07-26,27.309998999999998
2006-07-27,27.559998999999998
2006-07-28,28.139999
2006-07-31,28.709999
2006-08-01,29.5
2006-08-02,29.33
2006-08-03,30.16
2006-08-04,30.02
2006-08-07,29.84
2006-08-08,29.809998999999998
2006-08-09,29.700001
2006-08-10,30.139999
2006-08-11,29.99
2006-08-14,29.969998999999998
2006-08-15,30.790001
2006-08-16,31.360001
2006-08-17,31.18
2006-08-18,31.299999
2006-08-21,30.75
2006-08-22,31.43
2006-08-23,30.559998999999998
2006-08-24,29.280001000000002
2006-08-25,29.01
2006-08-28,29.51
2006-08-29,29.940001000000002
2006-08-30,30.309998999999998
2006-08-31,30.190001000000002
2006-09-01,30.91
2006-09-05,31.0
2006-09-06,30.629998999999998
2006-09-07,30.809998999999998
2006-09-08,31.879998999999998
2006-09-11,31.42
2006-09-12,33.43
2006-09-13,33.689999
2006-09-14,33.84
2006-09-15,33.860001000000004
2006-09-18,33.709998999999996
2006-09-19,34.080002
2006-09-20,34.619999
2006-09-21,34.0
2006-09-22,33.639998999999996
2006-09-25,34.400002
2006-09-26,34.650002
2006-09-27,34.400002
2006-09-28,34.080002
2006-09-29,34.400002
2006-10-02,34.200001
2006-10-03,34.580002
2006-10-04,35.5
2006-10-05,36.099998
2006-10-06,35.349998
2006-10-09,35.439999
2006-10-10,35.790001000000004
2006-10-11,35.389998999999996
2006-10-12,35.650002
2006-10-13,36.490002000000004
2006-10-16,36.779999
2006-10-17,36.310001
2006-10-18,36.119999
2006-10-19,35.360001000000004
2006-10-20,35.27
2006-10-23,36.330002
2006-10-24,39.209998999999996
2006-10-25,39.950001
2006-10-26,39.650002
2006-10-27,39.009997999999996
2006-10-30,40.0
2006-10-31,39.639998999999996
2006-11-01,39.650002
2006-11-02,39.619999
2006-11-03,38.610001000000004
2006-11-06,39.349998
2006-11-07,39.490002000000004
2006-11-08,38.98
2006-11-09,38.619999
2006-11-10,38.740002000000004
2006-11-13,39.25
2006-11-14,40.400002
2006-11-15,42.200001
2006-11-16,42.34
2006-11-17,42.040001000000004
2006-11-20,41.799999
2006-11-21,42.200001
2006-11-22,42.66
2006-11-24,42.779999
2006-11-27,42.110001000000004
2006-11-28,41.84
2006-11-29,42.91
2006-11-30,43.209998999999996
2006-12-01,42.630001
2006-12-04,43.330002
2006-12-05,43.650002
2006-12-06,43.759997999999996
2006-12-07,43.560001
2006-12-08,43.130001
2006-12-11,43.0
2006-12-12,42.450001
2006-12-13,42.419998
2006-12-14,43.259997999999996
2006-12-15,43.029999
2006-12-18,42.029999
2006-12-19,43.049999
2006-12-20,44.279999
2006-12-21,43.860001000000004
2006-12-22,43.580002
2006-12-26,43.43
2006-12-27,43.310001
2006-12-28,43.639998999999996
2006-12-29,42.959998999999996
2007-01-03,43.82
2007-01-04,45.0
2007-01-05,44.0
2007-01-08,44.009997999999996
2007-01-09,44.450001
2007-01-10,44.450001
2007-01-11,45.619999
2007-01-12,45.82
2007-01-16,46.34
2007-01-17,45.860001000000004
2007-01-18,45.049999
2007-01-19,45.0
2007-01-22,43.98
2007-01-23,43.91
2007-01-24,44.799999
2007-01-25,43.82
2007-01-26,43.84
2007-01-29,44.52
2007-01-30,44.82
2007-01-31,45.860001000000004
2007-02-01,46.759997999999996
2007-02-02,47.110001000000004
2007-02-05,46.560001
2007-02-06,47.049999
2007-02-07,47.439999
2007-02-08,47.509997999999996
2007-02-09,46.860001000000004
2007-02-12,47.209998999999996
2007-02-13,48.25
2007-02-14,49.380001
2007-02-15,49.290001000000004
2007-02-16,49.98
2007-02-20,50.830002
2007-02-21,49.950001
2007-02-22,49.73
2007-02-23,49.970001
2007-02-26,48.93
2007-02-27,46.009997999999996
2007-02-28,47.189999
2007-03-01,48.18
2007-03-02,47.66
2007-03-05,46.669998
2007-03-06,47.830002
2007-03-07,48.220001
2007-03-08,49.16
2007-03-09,49.32
2007-03-12,50.0
2007-03-13,48.740002000000004
2007-03-14,48.799999
2007-03-15,49.169998
2007-03-16,48.77
2007-03-19,49.349998
2007-03-20,50.0
2007-03-21,50.23
2007-03-22,50.790001000000004
2007-03-23,50.959998999999996
2007-03-26,50.889998999999996
2007-03-27,50.650002
2007-03-28,49.860001000000004
2007-03-29,49.799999
2007-03-30,50.049999
2007-04-02,50.189999
2007-04-03,50.970001
2007-04-04,51.639998999999996
2007-04-05,51.400002
2007-04-09,51.299999
2007-04-10,51.439999
2007-04-11,51.25
2007-04-12,52.860001000000004
2007-04-13,51.990002000000004
2007-04-16,52.970001
2007-04-17,52.23
2007-04-18,52.740002000000004
2007-04-19,51.830002
2007-04-20,53.790001000000004
2007-04-23,53.349998
2007-04-24,50.259997999999996
2007-04-25,50.75
2007-04-26,51.279999
2007-04-27,51.25
2007-04-30,48.830002
2007-05-01,48.099998
2007-05-02,48.599998
2007-05-03,47.75
2007-05-04,49.139998999999996
2007-05-07,48.200001
2007-05-08,48.549999
2007-05-09,49.330002
2007-05-10,48.119999
2007-05-11,47.84
2007-05-14,47.360001000000004
2007-05-15,46.099998
2007-05-16,47.459998999999996
2007-05-17,47.900002
2007-05-18,47.959998999999996
2007-05-21,48.580002
2007-05-22,49.23
2007-05-23,49.259997999999996
2007-05-24,48.610001000000004
2007-05-25,48.66
2007-05-29,49.110001000000004
2007-05-30,51.150002
2007-05-31,51.360001000000004
2007-06-01,51.34
2007-06-04,51.549999
2007-06-05,50.34
2007-06-06,49.119999
2007-06-07,47.860001000000004
2007-06-08,49.02
2007-06-11,48.07
2007-06-12,47.48
2007-06-13,48.889998999999996
2007-06-14,48.869999
2007-06-15,48.689999
2007-06-18,48.630001
2007-06-19,49.57
2007-06-20,48.02
2007-06-21,48.029999
2007-06-22,47.119999
2007-06-25,46.509997999999996
2007-06-26,46.619999
2007-06-27,47.240002000000004
2007-06-28,47.34
2007-06-29,47.389998999999996
2007-07-02,47.25
2007-07-03,47.580002
2007-07-05,47.900002
2007-07-06,49.369999
2007-07-09,49.43
2007-07-10,49.139998999999996
2007-07-11,48.720001
2007-07-12,50.700001
2007-07-13,49.84
2007-07-16,48.84
2007-07-17,49.119999
2007-07-18,48.970001
2007-07-19,49.880001
2007-07-20,48.869999
2007-07-23,49.049999
2007-07-24,49.0
2007-07-25,48.099998
2007-07-26,46.830002
2007-07-27,45.560001
2007-07-30,47.869999
2007-07-31,45.459998999999996
2007-08-01,47.41
2007-08-02,47.959998999999996
2007-08-03,45.959998999999996
2007-08-06,46.73
2007-08-07,48.549999
2007-08-08,46.279999
2007-08-09,44.150002
2007-08-10,44.990002000000004
2007-08-13,45.889998999999996
2007-08-14,43.93
2007-08-15,43.400002
2007-08-16,43.419998
2007-08-17,44.32
2007-08-20,44.529999
2007-08-21,43.790001000000004
2007-08-22,43.669998
2007-08-23,44.139998999999996
2007-08-24,45.0
2007-08-27,42.790001000000004
2007-08-28,41.459998999999996
2007-08-29,41.880001
2007-08-30,43.029999
2007-08-31,44.529999
2007-09-04,44.439999
2007-09-05,45.810001
2007-09-06,45.950001
2007-09-07,44.669998
2007-09-10,43.93
2007-09-11,45.880001
2007-09-12,46.0
2007-09-13,47.48
2007-09-14,47.939999
2007-09-17,46.52
2007-09-18,47.830002
2007-09-19,50.07
2007-09-20,48.73
2007-09-21,48.279999
2007-09-24,47.669998
2007-09-25,46.959998999999996
2007-09-26,46.990002000000004
2007-09-27,47.599998
2007-09-28,47.27
2007-10-01,47.07
2007-10-02,47.200001
2007-10-03,46.919998
2007-10-04,45.959998999999996
2007-10-05,47.419998
2007-10-08,46.650002
2007-10-09,45.099998
2007-10-10,45.310001
2007-10-11,44.27
2007-10-12,43.970001
2007-10-15,41.740002000000004
2007-10-16,41.799999
2007-10-17,43.099998
2007-10-18,42.700001
2007-10-19,41.279999
2007-10-22,41.470001
2007-10-23,36.599998
2007-10-24,36.400002
2007-10-25,35.18
2007-10-26,36.16
2007-10-29,37.099998
2007-10-30,35.900002
2007-10-31,36.560001
2007-11-01,35.139998999999996
2007-11-02,35.18
2007-11-05,33.93
2007-11-06,33.400002
2007-11-07,33.07
2007-11-08,32.299999
2007-11-09,32.580002
2007-11-12,33.689999
2007-11-13,35.939999
2007-11-14,34.889998999999996
2007-11-15,34.259997999999996
2007-11-16,34.32
2007-11-19,34.419998
2007-11-20,35.209998999999996
2007-11-21,34.830002
2007-11-23,35.91
2007-11-26,34.77
2007-11-27,35.0
2007-11-28,37.18
2007-11-29,35.790001000000004
2007-11-30,37.139998999999996
2007-12-03,36.380001
2007-12-04,35.740002000000004
2007-12-05,36.34
2007-12-06,36.669998
2007-12-07,36.599998
2007-12-10,37.369999
2007-12-11,35.810001
2007-12-12,35.049999
2007-12-13,35.23
2007-12-14,34.200001
2007-12-17,32.970001
2007-12-18,31.129998999999998
2007-12-19,30.41
2007-12-20,31.59
2007-12-21,31.469998999999998
2007-12-24,31.58
2007-12-26,30.879998999999998
2007-12-27,30.93
2007-12-28,30.469998999999998
2007-12-31,30.58
2008-01-02,30.549999
2008-01-03,29.709999
2008-01-04,28.09
2008-01-07,28.290001
2008-01-08,28.23
2008-01-09,27.32
2008-01-10,28.870001000000002
2008-01-11,26.85
2008-01-14,25.719998999999998
2008-01-15,24.620001000000002
2008-01-16,25.73
2008-01-17,24.93
2008-01-18,25.190001000000002
2008-01-22,27.49
2008-01-23,29.190001000000002
2008-01-24,30.940001000000002
2008-01-25,30.43
2008-01-28,30.700001
2008-01-29,31.01
2008-01-30,30.700001
2008-01-31,32.060001
2008-02-01,32.639998999999996
2008-02-04,31.23
2008-02-05,29.85
2008-02-06,29.870001000000002
2008-02-07,30.35
2008-02-08,30.459999
2008-02-11,30.68
2008-02-12,31.440001000000002
2008-02-13,32.279999
2008-02-14,31.34
2008-02-15,31.059998999999998
2008-02-19,30.25
2008-02-20,29.98
2008-02-21,29.73
2008-02-22,30.030001000000002
2008-02-25,30.969998999999998
2008-02-26,32.5
2008-02-27,32.509997999999996
2008-02-28,31.41
2008-02-29,30.32
2008-03-03,30.76
2008-03-04,30.040001
2008-03-05,29.9
2008-03-06,28.719998999999998
2008-03-07,28.459999
2008-03-10,26.950001
2008-03-11,28.32
2008-03-12,28.1
2008-03-13,28.379998999999998
2008-03-14,28.030001000000002
2008-03-17,26.93
2008-03-18,28.620001000000002
2008-03-19,27.809998999999998
2008-03-20,29.889999
2008-03-24,32.619999
2008-03-25,31.959999
2008-03-26,31.040001
2008-03-27,30.879998999999998
2008-03-28,29.200001
2008-03-31,30.15
2008-04-01,32.09
2008-04-02,31.629998999999998
2008-04-03,32.23
2008-04-04,32.919998
2008-04-07,32.66
2008-04-08,31.620001000000002
2008-04-09,30.780001000000002
2008-04-10,30.969998999999998
2008-04-11,31.030001000000002
2008-04-14,30.790001
2008-04-15,31.26
2008-04-16,30.98
2008-04-17,32.0
2008-04-18,32.849998
2008-04-21,32.5
2008-04-22,31.700001
2008-04-23,33.5
2008-04-24,34.48
2008-04-25,35.799999
2008-04-28,35.799999
2008-04-29,36.07
2008-04-30,35.57
2008-05-01,36.040001000000004
2008-05-02,35.84
2008-05-05,35.279999
2008-05-06,35.700001
2008-05-07,35.110001000000004
2008-05-08,34.279999
2008-05-09,34.189999
2008-05-12,34.860001000000004
2008-05-13,35.240002000000004
2008-05-14,37.049999
2008-05-15,37.450001
2008-05-16,36.650002
2008-05-19,36.439999
2008-05-20,35.91
2008-05-21,34.09
2008-05-22,34.25
2008-05-23,33.700001
2008-05-27,34.360001000000004
2008-05-28,35.630001
2008-05-29,37.200001
2008-05-30,36.299999
2008-06-02,35.34
2008-06-03,36.009997999999996
2008-06-04,36.150002
2008-06-05,36.860001000000004
2008-06-06,35.439999
2008-06-09,34.57
2008-06-10,34.549999
2008-06-11,32.970001
2008-06-12,32.700001
2008-06-13,33.66
2008-06-16,33.349998
2008-06-17,33.369999
2008-06-18,32.349998
2008-06-19,32.380001
2008-06-20,31.129998999999998
2008-06-23,30.049999
2008-06-24,29.809998999999998
2008-06-25,30.540001
2008-06-26,29.639999
2008-06-27,29.290001
2008-06-30,28.879998999999998
2008-07-01,29.139999
2008-07-02,28.360001
2008-07-03,28.809998999999998
2008-07-07,27.940001000000002
2008-07-08,28.799999
2008-07-09,26.799999
2008-07-10,25.26
2008-07-11,24.76
2008-07-14,25.4
2008-07-15,26.15
2008-07-16,27.24
2008-07-17,28.450001
2008-07-18,28.030001000000002
2008-07-21,27.48
2008-07-22,28.27
2008-07-23,29.52
2008-07-24,27.58
2008-07-25,26.59
2008-07-28,26.379998999999998
2008-07-29,26.0
2008-07-30,25.76
2008-07-31,25.51
2008-08-01,24.85
2008-08-04,25.1
2008-08-05,26.809998999999998
2008-08-06,27.66
2008-08-07,27.4
2008-08-08,29.889999
2008-08-11,30.790001
2008-08-12,30.690001000000002
2008-08-13,30.190001000000002
2008-08-14,31.059998999999998
2008-08-15,31.190001000000002
2008-08-18,30.299999
2008-08-19,29.4
2008-08-20,28.309998999999998
2008-08-21,28.370001000000002
2008-08-22,28.33
2008-08-25,26.4
2008-08-26,28.18
2008-08-27,28.780001000000002
2008-08-28,29.370001000000002
2008-08-29,28.99
2008-09-02,29.059998999999998
2008-09-03,29.09
2008-09-04,28.639999
2008-09-05,28.6
2008-09-08,30.68
2008-09-09,29.59
2008-09-10,29.299999
2008-09-11,30.18
2008-09-12,29.6
2008-09-15,28.610001
2008-09-16,29.440001000000002
2008-09-17,27.6
2008-09-18,28.52
2008-09-19,29.49
2008-09-22,27.700001
2008-09-23,26.92
2008-09-24,25.889999
2008-09-25,25.360001
2008-09-26,25.99
2008-09-29,23.799999
2008-09-30,25.040001
2008-10-01,23.959999
2008-10-02,22.540001
2008-10-03,21.549999
2008-10-06,20.389999
2008-10-07,18.74
2008-10-08,18.379998999999998
2008-10-09,17.200001
2008-10-10,18.35
2008-10-13,20.24
2008-10-14,19.25
2008-10-15,16.23
2008-10-16,17.68
2008-10-17,18.1
2008-10-20,18.629998999999998
2008-10-21,20.370001000000002
2008-10-22,18.77
2008-10-23,19.09
2008-10-24,17.629998999999998
2008-10-27,16.09
2008-10-28,19.379998999999998
2008-10-29,18.629998999999998
2008-10-30,19.52
2008-10-31,20.6
2008-11-03,20.219998999999998
2008-11-04,20.15
2008-11-05,19.48
2008-11-06,17.35
2008-11-07,17.18
2008-11-10,16.809998999999998
2008-11-11,16.200001
2008-11-12,15.31
2008-11-13,17.49
2008-11-14,16.200001
2008-11-17,15.77
2008-11-18,15.32
2008-11-19,13.91
2008-11-20,13.45
2008-11-21,14.74
2008-11-24,16.68
2008-11-25,17.59
2008-11-26,17.9
2008-11-28,17.9
2008-12-01,16.85
2008-12-02,17.219998999999998
2008-12-03,18.33
2008-12-04,18.049999
2008-12-05,19.690001000000002
2008-12-08,20.9
2008-12-09,20.040001
2008-12-10,21.24
2008-12-11,20.17
2008-12-12,20.25
2008-12-15,19.870001000000002
2008-12-16,21.08
2008-12-17,22.02
2008-12-18,21.76
2008-12-19,21.0
2008-12-22,20.290001
2008-12-23,20.030001000000002
2008-12-24,20.360001
2008-12-26,20.360001
2008-12-29,19.76
2008-12-30,20.360001
2008-12-31,20.77
2009-01-02,22.02
2009-01-05,21.9
2009-01-06,21.91
2009-01-07,21.559998999999998
2009-01-08,20.9
2009-01-09,18.110001
2009-01-12,17.26
2009-01-13,17.18
2009-01-14,16.049999
2009-01-15,16.809998999999998
2009-01-16,17.0
2009-01-20,15.87
2009-01-21,14.72
2009-01-22,14.44
2009-01-23,14.4
2009-01-26,14.48
2009-01-27,14.32
2009-01-28,15.38
2009-01-29,14.85
2009-01-30,14.6
2009-02-02,13.97
2009-02-03,14.82
2009-02-04,14.64
2009-02-05,14.91
2009-02-06,15.87
2009-02-09,15.13
2009-02-10,14.31
2009-02-11,14.2
2009-02-12,14.29
2009-02-13,13.97
2009-02-17,13.97
2009-02-18,13.67
2009-02-19,13.75
2009-02-20,13.74
2009-02-23,13.36
2009-02-24,14.27
2009-02-25,13.86
2009-02-26,13.59
2009-02-27,13.98
2009-03-02,13.0
2009-03-03,13.01
2009-03-04,13.37
2009-03-05,12.28
2009-03-06,11.8
2009-03-09,11.73
2009-03-10,13.15
2009-03-11,13.99
2009-03-12,14.46
2009-03-13,14.69
2009-03-16,14.35
2009-03-17,15.27
2009-03-18,15.8
2009-03-19,15.61
2009-03-20,15.03
2009-03-23,16.51
2009-03-24,16.799999
2009-03-25,17.18
2009-03-26,17.76
2009-03-27,17.48
2009-03-30,16.370001000000002
2009-03-31,16.700001
2009-04-01,17.0
2009-04-02,17.92
2009-04-03,18.65
2009-04-06,17.860001
2009-04-07,16.93
2009-04-08,17.65
2009-04-09,18.860001
2009-04-13,18.469998999999998
2009-04-14,18.25
2009-04-15,18.219998999999998
2009-04-16,18.889999
2009-04-17,19.299999
2009-04-20,18.23
2009-04-21,20.92
2009-04-22,22.799999
2009-04-23,22.24
2009-04-24,22.52
2009-04-27,22.139999
2009-04-28,23.48
2009-04-29,24.33
2009-04-30,24.5
2009-05-01,24.85
2009-05-04,25.48
2009-05-05,25.42
2009-05-06,25.860001
2009-05-07,25.92
2009-05-08,26.030001000000002
2009-05-11,25.049999
2009-05-12,23.950001
2009-05-13,22.73
2009-05-14,23.25
2009-05-15,23.139999
2009-05-18,24.99
2009-05-19,25.0
2009-05-20,24.59
2009-05-21,24.09
2009-05-22,24.35
2009-05-26,25.51
2009-05-27,25.450001
2009-05-28,25.41
2009-05-29,26.27
2009-06-01,28.360001
2009-06-02,27.9
2009-06-03,27.690001000000002
2009-06-04,26.940001000000002
2009-06-05,26.92
2009-06-08,26.83
2009-06-09,27.940001000000002
2009-06-10,27.85
2009-06-11,26.790001
2009-06-12,26.120001000000002
2009-06-15,26.83
2009-06-16,26.24
2009-06-17,26.27
2009-06-18,25.440001000000002
2009-06-19,26.24
2009-06-22,26.459999
2009-06-23,25.129998999999998
2009-06-24,25.360001
2009-06-25,26.24
2009-06-26,26.93
2009-06-29,26.59
2009-06-30,26.879998999999998
2009-07-01,27.040001
2009-07-02,25.799999
2009-07-06,25.18
2009-07-07,24.030001000000002
2009-07-08,24.200001
2009-07-09,23.860001
2009-07-10,23.559998999999998
2009-07-13,23.85
2009-07-14,24.77
2009-07-15,26.309998999999998
2009-07-16,26.200001
2009-07-17,26.629998999999998
2009-07-20,27.07
2009-07-21,27.48
2009-07-22,28.42
2009-07-23,29.23
2009-07-24,29.309998999999998
2009-07-27,28.43
2009-07-28,28.049999
2009-07-29,28.889999
2009-07-30,29.17
2009-07-31,29.59
2009-08-03,29.9
2009-08-04,29.309998999999998
2009-08-05,29.299999
2009-08-06,29.43
2009-08-07,30.389999
2009-08-10,29.68
2009-08-11,29.85
2009-08-12,29.83
2009-08-13,29.17
2009-08-14,28.549999
2009-08-17,27.709999
2009-08-18,28.139999
2009-08-19,28.17
2009-08-20,28.74
2009-08-21,28.75
2009-08-24,28.030001000000002
2009-08-25,29.26
2009-08-26,29.309998999999998
2009-08-27,29.25
2009-08-28,29.27
2009-08-31,28.290001
2009-09-01,28.9
2009-09-02,28.23
2009-09-03,28.940001000000002
2009-09-04,29.629998999999998
2009-09-08,30.42
2009-09-09,31.27
2009-09-10,31.24
2009-09-11,31.469998999999998
2009-09-14,31.85
2009-09-15,32.25
2009-09-16,32.48
2009-09-17,32.900002
2009-09-18,33.630001
2009-09-21,33.009997999999996
2009-09-22,32.700001
2009-09-23,32.349998
2009-09-24,31.75
2009-09-25,31.67
2009-09-28,32.599998
2009-09-29,33.080002
2009-09-30,32.919998
2009-10-01,32.049999
2009-10-02,31.08
2009-10-05,32.25
2009-10-06,32.950001
2009-10-07,33.439999
2009-10-08,34.049999
2009-10-09,34.5
2009-10-12,34.5
2009-10-13,34.389998999999996
2009-10-14,35.169998
2009-10-15,34.709998999999996
2009-10-16,34.110001000000004
2009-10-19,34.509997999999996
2009-10-20,33.41
2009-10-21,33.139998999999996
2009-10-22,34.82
2009-10-23,34.220001
2009-10-26,34.549999
2009-10-27,33.310001
2009-10-28,31.83
2009-10-29,32.869999
2009-10-30,32.970001
2009-11-02,33.23
2009-11-03,32.82
2009-11-04,32.369999
2009-11-05,33.959998999999996
2009-11-06,33.919998
2009-11-09,35.080002
2009-11-10,34.970001
2009-11-11,35.990002000000004
2009-11-12,35.0
2009-11-13,35.560001
2009-11-16,35.990002000000004
2009-11-17,34.48
2009-11-18,34.439999
2009-11-19,33.919998
2009-11-20,33.790001000000004
2009-11-23,34.759997999999996
2009-11-24,34.93
2009-11-25,35.790001000000004
2009-11-27,35.290001000000004
2009-11-30,34.75
2009-12-01,35.419998
2009-12-02,35.799999
2009-12-03,35.75
2009-12-04,36.529999
2009-12-07,35.939999
2009-12-08,35.290001000000004
2009-12-09,35.18
2009-12-10,35.950001
2009-12-11,35.84
2009-12-14,36.849998
2009-12-15,36.52
2009-12-16,36.689999
2009-12-17,36.57
2009-12-18,36.34
2009-12-21,37.110001000000004
2009-12-22,36.84
2009-12-23,37.049999
2009-12-24,37.150002
2009-12-28,37.169998
2009-12-29,36.790001000000004
2009-12-30,36.970001
2009-12-31,36.529999
2010-01-04,36.310001
2010-01-05,36.75
2010-01-06,37.470001
2010-01-07,37.490002000000004
2010-01-08,37.27
2010-01-11,38.32
2010-01-12,38.599998
2010-01-13,38.27
