Date,NWS
2019-12-16,14.09
2019-12-17,14.16
2019-12-18,14.38
2019-12-19,14.31
2019-12-20,14.31
2019-12-23,14.31
2019-12-24,14.29
2019-12-26,14.53
2019-12-27,14.47
2019-12-30,14.46
2019-12-31,14.51
2020-01-02,14.81
2020-01-03,14.82
2020-01-06,14.77
2020-01-07,14.93
2020-01-08,14.97
2020-01-09,14.81
2020-01-10,14.72
2020-01-13,14.9
2020-01-14,15.05
2020-01-15,15.14
2020-01-16,15.25
2020-01-17,15.23
2020-01-21,14.84
2020-01-22,14.79
2020-01-23,14.71
2020-01-24,14.35
2020-01-27,14.1
2020-01-28,13.92
2020-01-29,13.79
2020-01-30,14.01
2020-01-31,13.97
2020-02-03,14.02
2020-02-04,14.15
2020-02-05,14.4
2020-02-06,14.74
2020-02-07,14.44
2020-02-10,14.08
2020-02-11,14.48
2020-02-12,14.8
2020-02-13,14.81
2020-02-14,14.98
2020-02-18,14.92
2020-02-19,15.05
2020-02-20,14.98
2020-02-21,14.79
2020-02-24,14.03
2020-02-25,13.24
2020-02-26,12.73
2020-02-27,12.28
2020-02-28,12.44
2020-03-02,12.66
2020-03-03,12.09
2020-03-04,12.1
2020-03-05,11.33
2020-03-06,11.26
2020-03-09,10.49
2020-03-10,11.06
2020-03-11,10.35
2020-03-12,9.42
2020-03-13,10.61
2020-03-16,10.28
2020-03-17,10.72
2020-03-18,9.16
2020-03-19,9.32
2020-03-20,8.71
2020-03-23,8.14
2020-03-24,8.65
2020-03-25,8.61
2020-03-26,9.16
2020-03-27,8.42
2020-03-30,8.86
2020-03-31,8.99
2020-04-01,8.59
2020-04-02,8.17
2020-04-03,8.24
2020-04-06,8.98
2020-04-07,9.0
2020-04-08,9.14
2020-04-09,9.69
2020-04-13,9.58
2020-04-14,9.67
2020-04-15,9.12
2020-04-16,8.7
2020-04-17,9.17
2020-04-20,9.02
2020-04-21,8.62
2020-04-22,8.65
2020-04-23,8.82
2020-04-24,8.99
2020-04-27,9.6
2020-04-28,9.91
2020-04-29,10.81
2020-04-30,10.22
2020-05-01,9.7
2020-05-04,9.91
2020-05-05,9.81
2020-05-06,9.99
2020-05-07,9.93
2020-05-08,11.25
