Date,NYX
2006-04-05,77.599998
2006-04-06,78.25
2006-04-07,78.050003
2006-04-10,76.050003
2006-04-11,73.120003
2006-04-12,72.699997
2006-04-13,75.08000200000001
2006-04-17,74.25
2006-04-18,72.800003
2006-04-19,75.449997
2006-04-20,74.870003
2006-04-21,73.849998
2006-04-24,70.040001
2006-04-25,69.550003
2006-04-26,68.949997
2006-04-27,67.970001
2006-04-28,66.400002
2006-05-01,63.75
2006-05-02,65.370003
2006-05-03,65.589996
2006-05-04,62.869999
2006-05-05,68.599998
2006-05-08,72.5
2006-05-09,70.25
2006-05-10,72.599998
2006-05-11,72.720001
2006-05-12,72.449997
2006-05-15,68.900002
2006-05-16,69.559998
2006-05-17,66.739998
2006-05-18,64.150002
2006-05-19,64.5
2006-05-22,62.849998
2006-05-23,60.049999
2006-05-24,56.799999
2006-05-25,61.200001
2006-05-26,61.400002
2006-05-30,58.25
2006-05-31,59.799999
2006-06-01,62.450001
2006-06-02,64.510002
2006-06-05,63.5
2006-06-06,60.5
2006-06-07,59.700001
2006-06-08,59.400002
2006-06-09,57.150002
2006-06-12,52.619999
2006-06-13,49.98
2006-06-14,50.889998999999996
2006-06-15,54.5
2006-06-16,55.080002
2006-06-19,54.799999
2006-06-20,55.610001000000004
2006-06-21,59.700001
2006-06-22,60.700001
2006-06-23,61.450001
2006-06-26,64.349998
2006-06-27,63.189999
2006-06-28,61.549999
2006-06-29,65.480003
2006-06-30,68.480003
2006-07-03,68.230003
2006-07-05,68.0
2006-07-06,66.900002
2006-07-07,66.33000200000001
2006-07-10,66.199997
2006-07-11,65.349998
2006-07-12,64.900002
2006-07-13,63.049999
2006-07-14,60.200001
2006-07-17,61.849998
2006-07-18,60.0
2006-07-19,62.860001000000004
2006-07-20,61.240002000000004
2006-07-21,59.959998999999996
2006-07-24,62.959998999999996
2006-07-25,61.98
2006-07-26,61.84
2006-07-27,64.5
2006-07-28,63.919998
2006-07-31,62.189999
2006-08-01,60.490002000000004
2006-08-02,60.07
2006-08-03,59.869999
2006-08-04,61.310001
2006-08-07,60.810001
2006-08-08,59.419998
2006-08-09,57.849998
2006-08-10,57.299999
2006-08-11,57.389998999999996
2006-08-14,57.799999
2006-08-15,59.0
2006-08-16,59.860001000000004
2006-08-17,58.099998
2006-08-18,57.610001000000004
2006-08-21,58.0
2006-08-22,57.610001000000004
2006-08-23,56.349998
2006-08-24,57.09
2006-08-25,58.310001
2006-08-28,58.169998
2006-08-29,59.919998
2006-08-30,59.049999
2006-08-31,59.299999
2006-09-01,59.400002
2006-09-05,60.990002000000004
2006-09-06,60.330002
2006-09-07,60.509997999999996
2006-09-08,60.939999
2006-09-11,61.419998
2006-09-12,61.369999
2006-09-13,62.380001
2006-09-14,61.869999
2006-09-15,67.129997
2006-09-18,67.68
2006-09-19,66.66999799999999
2006-09-20,64.690002
2006-09-21,68.300003
2006-09-22,71.900002
2006-09-25,69.959999
2006-09-26,73.300003
2006-09-27,71.25
2006-09-28,73.849998
2006-09-29,74.75
2006-10-02,73.860001
2006-10-03,74.150002
2006-10-04,74.400002
2006-10-05,76.800003
2006-10-06,77.58000200000001
2006-10-09,77.610001
2006-10-10,76.989998
2006-10-11,75.309998
2006-10-12,74.970001
2006-10-13,73.809998
2006-10-16,73.900002
2006-10-17,73.480003
2006-10-18,73.0
2006-10-19,72.970001
2006-10-20,73.25
2006-10-23,75.0
2006-10-24,75.239998
2006-10-25,75.33000200000001
2006-10-26,73.489998
2006-10-27,73.18
2006-10-30,73.43
2006-10-31,74.050003
2006-11-01,74.0
2006-11-02,77.0
2006-11-03,81.199997
2006-11-06,82.160004
2006-11-07,82.029999
2006-11-08,82.510002
2006-11-09,87.559998
2006-11-10,94.480003
2006-11-13,94.690002
2006-11-14,93.029999
2006-11-15,95.699997
2006-11-16,93.779999
2006-11-17,93.720001
2006-11-20,95.32
2006-11-21,104.599998
2006-11-22,108.959999
2006-11-24,108.260002
2006-11-27,101.110001
2006-11-28,101.199997
2006-11-29,95.75
2006-11-30,100.099998
2006-12-01,96.599998
2006-12-04,96.050003
2006-12-05,97.599998
2006-12-06,97.879997
2006-12-07,96.639999
2006-12-08,95.709999
2006-12-11,99.400002
2006-12-12,98.25
2006-12-13,97.239998
2006-12-14,98.400002
2006-12-15,98.050003
2006-12-18,101.470001
2006-12-19,103.360001
2006-12-20,102.190002
2006-12-21,99.480003
2006-12-22,97.010002
2006-12-26,94.300003
2006-12-27,97.300003
2006-12-28,97.510002
2006-12-29,97.199997
2007-01-03,93.68
2007-01-04,95.099998
2007-01-05,102.389999
2007-01-08,105.940002
2007-01-09,104.58000200000001
2007-01-10,108.209999
2007-01-11,106.68
2007-01-12,105.309998
2007-01-16,105.790001
2007-01-17,105.550003
2007-01-18,100.550003
2007-01-19,99.959999
2007-01-22,99.040001
2007-01-23,97.550003
2007-01-24,101.190002
2007-01-25,99.220001
2007-01-26,101.139999
2007-01-29,100.099998
2007-01-30,100.75
2007-01-31,99.980003
2007-02-01,101.690002
2007-02-02,99.5
2007-02-05,98.599998
2007-02-06,98.019997
2007-02-07,97.0
2007-02-08,97.239998
2007-02-09,92.07
2007-02-12,88.41999799999999
2007-02-13,90.190002
2007-02-14,89.550003
2007-02-15,86.519997
2007-02-16,88.010002
2007-02-20,91.18
2007-02-21,93.599998
2007-02-22,93.209999
2007-02-23,91.349998
2007-02-26,90.010002
2007-02-27,84.449997
2007-02-28,84.900002
2007-03-01,81.699997
2007-03-02,82.010002
2007-03-05,80.589996
2007-03-06,86.339996
2007-03-07,83.400002
2007-03-08,84.510002
2007-03-09,84.300003
2007-03-12,84.209999
2007-03-13,83.660004
2007-03-14,82.309998
2007-03-15,82.400002
2007-03-16,81.93
2007-03-19,83.279999
2007-03-20,84.150002
2007-03-21,88.290001
2007-03-22,87.589996
2007-03-23,87.66999799999999
2007-03-26,91.739998
2007-03-27,93.599998
2007-03-28,96.25
2007-03-29,94.980003
2007-03-30,93.75
2007-04-02,95.040001
2007-04-03,101.0
2007-04-04,97.550003
2007-04-05,96.739998
2007-04-09,96.050003
2007-04-10,96.199997
2007-04-11,93.610001
2007-04-12,93.83000200000001
2007-04-13,93.660004
2007-04-16,93.199997
2007-04-17,96.150002
2007-04-18,93.959999
2007-04-19,92.150002
2007-04-20,92.339996
2007-04-23,86.300003
2007-04-24,84.449997
2007-04-25,86.43
2007-04-26,84.510002
2007-04-27,85.099998
2007-04-30,84.33000200000001
2007-05-01,83.33000200000001
2007-05-02,82.690002
2007-05-03,84.589996
2007-05-04,84.410004
2007-05-07,82.800003
2007-05-08,82.849998
2007-05-09,84.230003
2007-05-10,81.800003
2007-05-11,82.980003
2007-05-14,81.440002
2007-05-15,79.550003
2007-05-16,81.519997
2007-05-17,82.0
2007-05-18,82.440002
2007-05-21,86.43
2007-05-22,86.410004
2007-05-23,85.83000200000001
2007-05-24,82.989998
2007-05-25,83.160004
2007-05-29,83.480003
2007-05-30,85.360001
2007-05-31,83.08000200000001
2007-06-01,83.739998
2007-06-04,86.190002
2007-06-05,85.949997
2007-06-06,82.510002
2007-06-07,79.949997
2007-06-08,80.629997
2007-06-11,81.769997
2007-06-12,80.769997
2007-06-13,80.68
2007-06-14,80.800003
2007-06-15,80.0
2007-06-18,78.410004
2007-06-19,78.019997
2007-06-20,77.879997
2007-06-21,76.900002
2007-06-22,75.370003
2007-06-25,75.07
2007-06-26,72.82
2007-06-27,75.800003
2007-06-28,74.769997
2007-06-29,73.620003
2007-07-02,73.550003
2007-07-03,73.529999
2007-07-05,73.550003
2007-07-06,75.720001
2007-07-09,76.470001
2007-07-10,77.800003
2007-07-11,82.110001
2007-07-12,81.309998
2007-07-13,83.220001
2007-07-16,82.910004
2007-07-17,80.620003
2007-07-18,80.050003
2007-07-19,79.300003
2007-07-20,78.050003
2007-07-23,78.690002
2007-07-24,75.400002
2007-07-25,76.300003
2007-07-26,73.949997
2007-07-27,76.08000200000001
2007-07-30,78.260002
2007-07-31,77.019997
2007-08-01,76.980003
2007-08-02,74.910004
2007-08-03,74.089897
2007-08-06,71.150002
2007-08-07,74.120003
2007-08-08,76.050003
2007-08-09,75.010002
2007-08-10,76.5
2007-08-13,74.769997
2007-08-14,73.349998
2007-08-15,70.349998
2007-08-16,69.610001
2007-08-17,72.349998
2007-08-20,73.139999
2007-08-21,73.379997
2007-08-22,74.410004
2007-08-23,74.480003
2007-08-24,74.720001
2007-08-27,73.68
2007-08-28,71.07
2007-08-29,73.07
2007-08-30,72.43
2007-08-31,72.75
2007-09-04,73.839996
2007-09-05,72.699997
2007-09-06,71.730003
2007-09-07,72.440002
2007-09-10,71.32
2007-09-11,71.290001
2007-09-12,69.449997
2007-09-13,69.980003
2007-09-14,70.690002
2007-09-17,69.300003
2007-09-18,70.860001
2007-09-19,69.360001
2007-09-20,72.230003
2007-09-21,76.050003
2007-09-24,77.809998
2007-09-25,76.910004
2007-09-26,78.599998
2007-09-27,79.779999
2007-09-28,79.16999799999999
2007-10-01,80.449997
2007-10-02,79.58000200000001
2007-10-03,81.470001
2007-10-04,81.650002
2007-10-05,81.550003
2007-10-08,84.459999
2007-10-09,85.730003
2007-10-10,84.790001
2007-10-11,82.43
2007-10-12,83.879997
2007-10-15,82.099998
2007-10-16,80.599998
2007-10-17,83.0
2007-10-18,82.639999
2007-10-19,84.029999
2007-10-22,84.339996
2007-10-23,87.699997
2007-10-24,90.0
2007-10-25,90.800003
2007-10-26,91.199997
2007-10-29,93.690002
2007-10-30,93.699997
2007-10-31,93.614998
2007-11-01,90.910004
2007-11-02,90.459999
2007-11-05,89.82
2007-11-06,90.400002
2007-11-07,87.82
2007-11-08,89.879997
2007-11-09,88.16999799999999
2007-11-12,84.309998
2007-11-13,86.970001
2007-11-14,86.739998
2007-11-15,83.91999799999999
2007-11-16,85.010002
2007-11-19,80.540001
2007-11-20,81.949997
2007-11-21,79.709999
2007-11-23,82.720001
2007-11-26,79.709999
2007-11-27,80.650002
2007-11-28,85.940002
2007-11-29,86.58000200000001
2007-11-30,86.599998
2007-12-03,84.41999799999999
2007-12-04,83.559998
2007-12-05,85.610001
2007-12-06,88.510002
2007-12-07,89.0
2007-12-10,91.43
2007-12-11,87.660103
2007-12-12,86.949997
2007-12-13,88.33000200000001
2007-12-14,86.019997
2007-12-17,84.059998
2007-12-18,83.68
2007-12-19,86.07
2007-12-20,87.220001
2007-12-21,89.32
2007-12-24,89.739998
2007-12-26,90.0
2007-12-27,87.150002
2007-12-28,86.360001
2007-12-31,87.769997
2008-01-02,84.650002
2008-01-03,83.620003
2008-01-04,79.769997
2008-01-07,76.82
2008-01-08,76.33000200000001
2008-01-09,79.800003
2008-01-10,82.110001
2008-01-11,83.41999799999999
2008-01-14,84.959999
2008-01-15,80.33000200000001
2008-01-16,77.309998
2008-01-17,71.07
2008-01-18,72.66999799999999
2008-01-22,72.870003
2008-01-23,74.989998
2008-01-24,76.529999
2008-01-25,75.650002
2008-01-28,78.040001
2008-01-29,79.68
2008-01-30,77.07
2008-01-31,78.599998
2008-02-01,81.279999
2008-02-04,82.730003
2008-02-05,71.029999
2008-02-06,69.029999
2008-02-07,70.129997
2008-02-08,69.029999
2008-02-11,69.800003
2008-02-12,68.760002
2008-02-13,68.57
2008-02-14,68.139999
2008-02-15,69.25
2008-02-19,66.730003
2008-02-20,67.620003
2008-02-21,66.239998
2008-02-22,68.0
2008-02-25,68.410004
2008-02-26,68.68
2008-02-27,68.389999
2008-02-28,67.360001
2008-02-29,65.66999799999999
2008-03-03,64.970001
2008-03-04,63.09
2008-03-05,63.330002
2008-03-06,61.599998
2008-03-07,60.509997999999996
2008-03-10,57.400002
2008-03-11,62.279999
2008-03-12,60.220001
2008-03-13,62.080002
2008-03-14,59.529999
2008-03-17,56.459998999999996
2008-03-18,62.189999
2008-03-19,59.52
2008-03-20,63.080002
2008-03-24,62.75
2008-03-25,63.990002000000004
2008-03-26,63.029999
2008-03-27,61.68
2008-03-28,61.080002
2008-03-31,61.709998999999996
2008-04-01,66.019997
2008-04-02,66.18
2008-04-03,68.440002
2008-04-04,67.889999
2008-04-07,68.709999
2008-04-08,68.93
2008-04-09,66.300003
2008-04-10,66.089996
2008-04-11,65.209999
2008-04-14,64.400002
2008-04-15,65.160004
2008-04-16,66.779999
2008-04-17,66.800003
2008-04-18,68.120003
2008-04-21,67.769997
2008-04-22,66.400002
2008-04-23,66.290001
2008-04-24,66.82
2008-04-25,66.349998
2008-04-28,67.190002
2008-04-29,67.849998
2008-04-30,66.099998
2008-05-01,68.639999
2008-05-02,68.199997
2008-05-05,68.07
2008-05-06,72.949997
2008-05-07,73.260002
2008-05-08,72.639999
2008-05-09,71.190002
2008-05-12,71.449997
2008-05-13,70.610001
2008-05-14,71.470001
2008-05-15,72.620003
2008-05-16,70.290001
2008-05-19,69.519997
2008-05-20,67.949997
2008-05-21,65.57
2008-05-22,65.150002
2008-05-23,63.34
2008-05-27,63.259997999999996
2008-05-28,62.740002000000004
2008-05-29,63.98
2008-05-30,63.919998
2008-06-02,62.009997999999996
2008-06-03,63.189999
2008-06-04,60.07
2008-06-05,61.419998
2008-06-06,59.34
2008-06-09,59.139998999999996
2008-06-10,59.119999
2008-06-11,57.169998
2008-06-12,57.68
2008-06-13,59.93
2008-06-16,59.869999
2008-06-17,59.07
2008-06-18,58.009997999999996
2008-06-19,59.849998
2008-06-20,57.869999
2008-06-23,56.119999
2008-06-24,56.720001
2008-06-25,57.0
2008-06-26,54.110001000000004
2008-06-27,52.110001000000004
2008-06-30,50.66
2008-07-01,49.509997999999996
2008-07-02,47.720001
2008-07-03,46.650002
2008-07-07,46.240002000000004
2008-07-08,47.360001000000004
2008-07-09,44.869999
2008-07-10,43.82
2008-07-11,42.330002
2008-07-14,41.009997999999996
2008-07-15,40.650002
2008-07-16,44.41
2008-07-17,45.139998999999996
2008-07-18,45.060001
2008-07-21,43.84
2008-07-22,47.91
2008-07-23,50.299999
2008-07-24,46.529999
2008-07-25,47.200001
2008-07-28,44.779999
2008-07-29,48.110001000000004
2008-07-30,48.040001000000004
2008-07-31,47.240002000000004
2008-08-01,41.150002
2008-08-04,40.310001
2008-08-05,41.669998
2008-08-06,43.380001
2008-08-07,40.830002
2008-08-08,43.009997999999996
2008-08-11,44.16
2008-08-12,42.07
2008-08-13,41.720001
2008-08-14,43.130001
2008-08-15,42.66
2008-08-18,40.98
2008-08-19,39.369999
2008-08-20,39.889998999999996
2008-08-21,38.77
2008-08-22,41.139998999999996
2008-08-25,39.41
2008-08-26,38.259997999999996
2008-08-27,39.57
2008-08-28,40.720001
2008-08-29,40.59
2008-09-02,40.400002
2008-09-03,41.77
2008-09-04,39.259997999999996
2008-09-05,40.18
2008-09-08,41.68
2008-09-09,36.990002000000004
2008-09-10,38.240002000000004
2008-09-11,38.48
2008-09-12,39.639998999999996
2008-09-15,36.290001000000004
2008-09-16,38.029999
2008-09-17,37.700001
2008-09-18,41.0
2008-09-19,44.5
2008-09-22,39.34
2008-09-23,38.560001
2008-09-24,37.950001
2008-09-25,39.189999
2008-09-26,39.259997999999996
2008-09-29,33.849998
2008-09-30,39.18
2008-10-01,40.369999
2008-10-02,38.0
2008-10-03,33.91
2008-10-06,31.709999
2008-10-07,29.51
2008-10-08,28.83
2008-10-09,23.66
2008-10-10,25.860001
2008-10-13,33.310001
2008-10-14,30.42
2008-10-15,27.690001000000002
2008-10-16,29.01
2008-10-17,29.459999
2008-10-20,30.940001000000002
2008-10-21,31.620001000000002
2008-10-22,28.75
2008-10-23,26.9
2008-10-24,25.34
2008-10-27,23.67
2008-10-28,25.59
2008-10-29,26.17
2008-10-30,28.1
2008-10-31,30.18
2008-11-03,28.43
2008-11-04,30.15
2008-11-05,27.620001000000002
2008-11-06,26.059998999999998
2008-11-07,26.879998999999998
2008-11-10,26.09
2008-11-11,27.049999
2008-11-12,24.66
2008-11-13,27.0
2008-11-14,24.84
2008-11-17,23.120001000000002
2008-11-18,22.59
2008-11-19,19.719998999999998
2008-11-20,17.65
2008-11-21,19.219998999999998
2008-11-24,21.27
2008-11-25,21.73
2008-11-26,23.58
2008-11-28,23.809998999999998
2008-12-01,19.790001
2008-12-02,21.4
2008-12-03,20.32
2008-12-04,19.98
2008-12-05,21.389999
2008-12-08,26.209999
2008-12-09,26.5
2008-12-10,26.25
2008-12-11,25.98
2008-12-12,27.530001000000002
2008-12-15,26.540001
2008-12-16,29.940001000000002
2008-12-17,29.1
2008-12-18,27.01
2008-12-19,26.610001
2008-12-22,24.77
2008-12-23,24.389999
2008-12-24,24.389999
2008-12-26,24.6
2008-12-29,24.030001000000002
2008-12-30,25.959999
2008-12-31,27.379998999999998
2009-01-02,28.42
2009-01-05,28.92
2009-01-06,29.879998999999998
2009-01-07,27.93
2009-01-08,27.52
2009-01-09,26.110001
2009-01-12,24.120001000000002
2009-01-13,24.299999
2009-01-14,22.610001
2009-01-15,21.120001000000002
2009-01-16,22.23
2009-01-20,19.51
2009-01-21,21.450001
2009-01-22,20.65
2009-01-23,20.84
2009-01-26,20.709999
2009-01-27,21.629998999999998
2009-01-28,23.58
2009-01-29,21.76
2009-01-30,22.0
2009-02-02,19.280001000000002
2009-02-03,20.84
2009-02-04,20.92
2009-02-05,21.629998999999998
2009-02-06,22.9
2009-02-09,21.709999
2009-02-10,20.92
2009-02-11,20.6
2009-02-12,19.82
2009-02-13,19.280001000000002
2009-02-17,18.01
2009-02-18,18.459999
2009-02-19,17.969998999999998
2009-02-20,17.940001000000002
2009-02-23,16.57
2009-02-24,17.120001000000002
2009-02-25,17.049999
2009-02-26,17.67
2009-02-27,16.879998999999998
2009-03-02,15.65
2009-03-03,15.64
2009-03-04,16.360001
2009-03-05,15.1
2009-03-06,15.17
2009-03-09,15.56
2009-03-10,17.16
2009-03-11,17.33
2009-03-12,17.76
2009-03-13,17.709999
2009-03-16,17.299999
2009-03-17,18.58
2009-03-18,19.5
2009-03-19,18.549999
2009-03-20,18.07
2009-03-23,20.450001
