Date,MO
1963-04-18,0.152778
1963-04-19,0.154514
1963-04-22,0.15625
1963-04-23,0.15625
1963-04-24,0.154731
1963-04-25,0.15408
1963-04-26,0.153646
1963-04-29,0.152778
1963-04-30,0.151476
1963-05-01,0.151476
1963-05-02,0.14865499999999998
1963-05-03,0.149306
1963-05-06,0.14974
1963-05-07,0.150174
1963-05-08,0.14974
1963-05-09,0.149089
1963-05-10,0.146701
1963-05-13,0.147135
1963-05-14,0.148872
1963-05-15,0.14843800000000001
1963-05-16,0.145833
1963-05-17,0.145182
1963-05-20,0.144965
1963-05-21,0.145399
1963-05-22,0.147135
1963-05-23,0.14843800000000001
1963-05-24,0.14843800000000001
1963-05-27,0.148872
1963-05-28,0.149089
1963-05-29,0.149523
1963-05-31,0.149957
1963-06-03,0.149089
1963-06-04,0.149957
1963-06-05,0.148872
1963-06-06,0.145399
1963-06-07,0.14605
1963-06-10,0.141059
1963-06-11,0.138672
1963-06-12,0.132161
1963-06-13,0.135851
1963-06-14,0.134983
1963-06-17,0.136285
1963-06-18,0.135417
1963-06-19,0.136068
1963-06-20,0.134766
1963-06-21,0.134549
1963-06-24,0.135417
1963-06-25,0.136936
1963-06-26,0.137153
1963-06-27,0.137804
1963-06-28,0.137587
1963-07-01,0.134983
1963-07-02,0.135417
1963-07-03,0.136068
1963-07-05,0.137587
1963-07-08,0.137153
1963-07-09,0.138238
1963-07-10,0.138672
1963-07-11,0.138455
1963-07-12,0.135851
1963-07-15,0.134983
1963-07-16,0.13281300000000001
1963-07-17,0.12934
1963-07-18,0.128255
1963-07-19,0.12717
1963-07-22,0.125
1963-07-23,0.12413199999999999
1963-07-24,0.124349
1963-07-25,0.126736
1963-07-26,0.127604
1963-07-29,0.128038
1963-07-30,0.128906
1963-07-31,0.128472
1963-08-01,0.128472
1963-08-02,0.128472
1963-08-05,0.131076
1963-08-06,0.1352
1963-08-07,0.132378
1963-08-08,0.130208
1963-08-09,0.129774
1963-08-12,0.129991
1963-08-13,0.130208
1963-08-14,0.130642
1963-08-15,0.131727
1963-08-16,0.130208
1963-08-19,0.12717
1963-08-20,0.126736
1963-08-21,0.126736
1963-08-22,0.126736
1963-08-23,0.128472
1963-08-26,0.128472
1963-08-27,0.128038
1963-08-28,0.132378
1963-08-29,0.132378
1963-08-30,0.134115
1963-09-03,0.136719
1963-09-04,0.135851
1963-09-05,0.135851
1963-09-06,0.134549
1963-09-09,0.134115
1963-09-10,0.13281300000000001
1963-09-11,0.133681
1963-09-12,0.130859
1963-09-13,0.131727
1963-09-16,0.128472
1963-09-17,0.125868
1963-09-18,0.126953
1963-09-19,0.128255
1963-09-20,0.12717
1963-09-23,0.126302
1963-09-24,0.12717
1963-09-25,0.127604
1963-09-26,0.127604
1963-09-27,0.127387
1963-09-30,0.12717
1963-10-01,0.12717
1963-10-02,0.127604
1963-10-03,0.130425
1963-10-04,0.134549
1963-10-07,0.13302999999999998
1963-10-08,0.131076
1963-10-09,0.131727
1963-10-10,0.13259500000000002
1963-10-11,0.131944
1963-10-14,0.131944
1963-10-15,0.131076
1963-10-16,0.131076
1963-10-17,0.13151
1963-10-18,0.134549
1963-10-21,0.1352
1963-10-22,0.134983
1963-10-23,0.134983
1963-10-24,0.134983
1963-10-25,0.134115
1963-10-28,0.133898
1963-10-29,0.131944
1963-10-30,0.13302999999999998
1963-10-31,0.133247
1963-11-01,0.130642
1963-11-04,0.12934
1963-11-06,0.127821
1963-11-07,0.127387
1963-11-08,0.127387
1963-11-11,0.126302
1963-11-12,0.12478299999999999
1963-11-13,0.12391500000000001
1963-11-14,0.123481
1963-11-15,0.123481
1963-11-18,0.122396
1963-11-19,0.122396
1963-11-20,0.12261300000000001
1963-11-21,0.121528
1963-11-22,0.12065999999999999
1963-11-26,0.12478299999999999
1963-11-27,0.122396
1963-11-29,0.124349
1963-12-02,0.121745
1963-12-03,0.122396
1963-12-04,0.12283
1963-12-05,0.121528
1963-12-06,0.11914100000000001
1963-12-09,0.11979200000000001
1963-12-10,0.12065999999999999
1963-12-11,0.11935799999999999
1963-12-12,0.11979200000000001
1963-12-13,0.12109400000000001
1963-12-16,0.12326400000000001
1963-12-17,0.12934
1963-12-18,0.127604
1963-12-19,0.125868
1963-12-20,0.126302
1963-12-23,0.125868
1963-12-24,0.127604
1963-12-26,0.128472
1963-12-27,0.128472
1963-12-30,0.126302
1963-12-31,0.128255
1964-01-02,0.127604
1964-01-03,0.12912300000000002
1964-01-06,0.128472
1964-01-07,0.126953
1964-01-08,0.128906
1964-01-09,0.130208
1964-01-10,0.130208
1964-01-13,0.128689
1964-01-14,0.128038
1964-01-15,0.128038
1964-01-16,0.128472
1964-01-17,0.126736
1964-01-20,0.12283
1964-01-21,0.121528
1964-01-22,0.122396
1964-01-23,0.118056
1964-01-24,0.11935799999999999
1964-01-27,0.118924
1964-01-28,0.118707
1964-01-29,0.11935799999999999
1964-01-30,0.12065999999999999
1964-01-31,0.12261300000000001
1964-02-03,0.123047
1964-02-04,0.12326400000000001
1964-02-05,0.126302
1964-02-06,0.12391500000000001
1964-02-07,0.123698
1964-02-10,0.12456600000000001
1964-02-11,0.122396
1964-02-12,0.12283
1964-02-13,0.122396
1964-02-14,0.123047
1964-02-17,0.12326400000000001
1964-02-18,0.125
1964-02-19,0.125868
1964-02-20,0.127821
1964-02-24,0.12717
1964-02-25,0.128472
1964-02-26,0.12934
1964-02-27,0.12912300000000002
1964-02-28,0.128689
1964-03-02,0.12717
1964-03-03,0.12717
1964-03-04,0.12717
1964-03-05,0.127387
1964-03-06,0.126736
1964-03-09,0.126736
1964-03-10,0.126953
1964-03-11,0.126953
1964-03-12,0.125868
1964-03-13,0.126302
1964-03-16,0.12717
1964-03-17,0.12912300000000002
1964-03-18,0.127821
1964-03-19,0.126736
1964-03-20,0.125868
1964-03-23,0.126085
1964-03-24,0.126953
1964-03-25,0.126736
1964-03-26,0.128255
1964-03-30,0.131076
1964-03-31,0.134983
1964-04-01,0.136285
1964-04-02,0.139106
1964-04-03,0.138238
1964-04-06,0.137153
1964-04-07,0.136285
1964-04-08,0.138455
1964-04-09,0.140842
1964-04-10,0.141059
1964-04-13,0.142361
1964-04-14,0.145399
1964-04-15,0.147352
1964-04-16,0.145616
1964-04-17,0.143663
1964-04-20,0.143663
1964-04-21,0.142578
1964-04-22,0.142578
1964-04-23,0.141927
1964-04-24,0.142144
1964-04-27,0.14171
1964-04-28,0.14171
1964-04-29,0.141493
1964-04-30,0.140625
1964-05-01,0.140191
1964-05-04,0.140625
1964-05-05,0.139974
1964-05-06,0.140625
1964-05-07,0.140625
1964-05-08,0.140842
1964-05-11,0.141059
1964-05-12,0.141493
1964-05-13,0.140625
1964-05-14,0.140625
1964-05-15,0.140842
1964-05-18,0.140408
1964-05-19,0.139757
1964-05-20,0.139757
1964-05-21,0.140625
1964-05-22,0.140191
1964-05-25,0.140191
1964-05-26,0.140625
1964-05-27,0.139323
1964-05-28,0.138889
1964-06-01,0.138889
1964-06-02,0.138889
1964-06-03,0.138889
1964-06-04,0.138889
1964-06-05,0.139757
1964-06-08,0.138021
1964-06-09,0.139323
1964-06-10,0.139757
1964-06-11,0.140191
1964-06-12,0.141493
1964-06-15,0.141059
1964-06-16,0.139323
1964-06-17,0.139323
1964-06-18,0.138889
1964-06-19,0.138455
1964-06-22,0.138238
1964-06-23,0.138021
1964-06-24,0.135417
1964-06-25,0.134115
1964-06-26,0.134549
1964-06-29,0.134766
1964-06-30,0.134766
1964-07-01,0.1352
1964-07-02,0.134983
1964-07-06,0.135417
1964-07-07,0.135417
1964-07-08,0.136719
1964-07-09,0.135851
1964-07-10,0.134983
1964-07-13,0.134549
1964-07-14,0.133681
1964-07-15,0.134983
1964-07-16,0.134115
1964-07-17,0.133464
1964-07-20,0.133464
1964-07-21,0.132161
1964-07-22,0.131944
1964-07-23,0.131076
1964-07-24,0.131076
1964-07-27,0.13151
1964-07-28,0.130425
1964-07-29,0.130208
1964-07-30,0.129774
1964-07-31,0.128255
1964-08-03,0.128255
1964-08-04,0.127387
1964-08-05,0.127387
1964-08-06,0.126953
1964-08-07,0.127387
1964-08-10,0.126953
1964-08-11,0.12934
1964-08-12,0.13259500000000002
1964-08-13,0.13302999999999998
1964-08-14,0.13281300000000001
1964-08-17,0.134549
1964-08-18,0.134549
1964-08-19,0.138021
1964-08-20,0.138889
1964-08-21,0.139323
1964-08-24,0.13954
1964-08-25,0.137587
1964-08-26,0.138238
1964-08-27,0.13954
1964-08-28,0.138889
1964-08-31,0.139757
1964-09-01,0.139757
1964-09-02,0.141276
1964-09-03,0.140625
1964-09-04,0.140625
1964-09-08,0.140625
1964-09-09,0.142795
1964-09-10,0.14388
1964-09-11,0.143663
1964-09-14,0.144097
1964-09-15,0.142795
1964-09-16,0.142144
1964-09-17,0.141276
1964-09-18,0.141927
1964-09-21,0.138889
1964-09-22,0.138889
1964-09-23,0.137153
1964-09-24,0.136285
1964-09-25,0.136719
1964-09-28,0.136285
1964-09-29,0.137153
1964-09-30,0.138455
1964-10-01,0.138889
1964-10-02,0.137804
1964-10-05,0.137587
1964-10-06,0.137587
1964-10-07,0.137153
1964-10-08,0.138021
1964-10-09,0.13737
1964-10-12,0.137587
1964-10-13,0.137587
1964-10-14,0.138021
1964-10-15,0.137153
1964-10-16,0.136719
1964-10-19,0.135417
1964-10-20,0.136719
1964-10-21,0.13737
1964-10-22,0.136285
1964-10-23,0.135851
1964-10-26,0.135851
1964-10-27,0.135417
1964-10-28,0.135634
1964-10-29,0.135851
1964-10-30,0.135851
1964-11-02,0.136285
1964-11-04,0.135417
1964-11-05,0.135851
1964-11-06,0.134549
1964-11-09,0.133681
1964-11-10,0.13281300000000001
1964-11-11,0.133681
1964-11-12,0.13151
1964-11-13,0.133464
1964-11-16,0.133681
1964-11-17,0.133681
1964-11-18,0.133681
1964-11-19,0.131944
1964-11-20,0.131293
1964-11-23,0.130642
1964-11-24,0.130859
1964-11-25,0.12934
1964-11-27,0.12912300000000002
1964-11-30,0.131293
1964-12-01,0.130208
1964-12-02,0.13151
1964-12-03,0.13281300000000001
1964-12-04,0.134115
1964-12-07,0.133898
1964-12-08,0.134115
1964-12-09,0.13281300000000001
1964-12-10,0.133681
1964-12-11,0.130642
1964-12-14,0.131076
1964-12-15,0.12934
1964-12-16,0.131076
1964-12-17,0.130642
1964-12-18,0.130425
1964-12-21,0.128472
1964-12-22,0.128472
1964-12-23,0.126736
1964-12-24,0.125868
1964-12-28,0.126302
1964-12-29,0.126953
1964-12-30,0.127604
1964-12-31,0.12717
1965-01-04,0.128689
1965-01-05,0.12934
1965-01-06,0.128472
1965-01-07,0.127604
1965-01-08,0.127604
1965-01-11,0.128472
1965-01-12,0.131944
1965-01-13,0.131076
1965-01-14,0.129991
1965-01-15,0.131076
1965-01-18,0.132378
1965-01-19,0.133898
1965-01-20,0.133681
1965-01-21,0.134549
1965-01-22,0.135417
1965-01-25,0.134983
1965-01-26,0.134983
1965-01-27,0.134549
1965-01-28,0.136719
1965-01-29,0.135417
1965-02-01,0.133464
1965-02-02,0.135417
1965-02-03,0.138021
1965-02-04,0.138889
1965-02-05,0.137153
1965-02-08,0.136285
1965-02-09,0.136285
1965-02-10,0.136719
1965-02-11,0.136285
1965-02-12,0.136719
1965-02-15,0.137153
1965-02-16,0.13737
1965-02-17,0.13737
1965-02-18,0.138021
1965-02-19,0.137587
1965-02-23,0.138021
1965-02-24,0.138889
1965-02-25,0.139757
1965-02-26,0.139757
1965-03-01,0.141059
1965-03-02,0.141493
1965-03-03,0.142144
1965-03-04,0.142361
1965-03-05,0.141927
1965-03-08,0.142361
1965-03-09,0.145833
1965-03-10,0.144097
1965-03-11,0.14474800000000002
1965-03-12,0.145616
1965-03-15,0.14843800000000001
1965-03-16,0.148872
1965-03-17,0.147786
1965-03-18,0.146267
1965-03-19,0.145616
1965-03-22,0.145833
1965-03-23,0.145833
1965-03-24,0.146267
1965-03-25,0.144531
1965-03-26,0.141927
1965-03-29,0.144097
1965-03-30,0.143663
1965-03-31,0.145833
1965-04-01,0.146267
1965-04-02,0.144531
1965-04-05,0.146701
1965-04-06,0.145833
1965-04-07,0.146267
1965-04-08,0.14605
1965-04-09,0.14843800000000001
1965-04-12,0.150174
1965-04-13,0.14974
1965-04-14,0.149306
1965-04-15,0.152778
1965-04-19,0.153212
1965-04-20,0.154948
1965-04-21,0.154948
1965-04-22,0.15625
1965-04-23,0.156467
1965-04-26,0.157986
1965-04-27,0.157118
1965-04-28,0.157118
1965-04-29,0.157552
1965-04-30,0.157986
1965-05-03,0.159722
1965-05-04,0.159722
1965-05-05,0.160156
1965-05-06,0.16059
1965-05-07,0.160156
1965-05-10,0.160156
1965-05-11,0.16059
1965-05-12,0.160807
1965-05-13,0.16059
1965-05-14,0.161892
1965-05-17,0.162109
1965-05-18,0.162543
1965-05-19,0.161458
1965-05-20,0.16059
1965-05-21,0.158854
1965-05-24,0.157986
1965-05-25,0.157769
1965-05-26,0.15625
1965-05-27,0.151042
1965-05-28,0.152778
1965-06-01,0.151476
1965-06-02,0.15191
1965-06-03,0.151042
1965-06-04,0.149957
1965-06-07,0.149306
1965-06-08,0.150174
1965-06-09,0.14843800000000001
1965-06-10,0.14843800000000001
1965-06-11,0.146701
1965-06-14,0.147135
1965-06-15,0.145833
1965-06-16,0.146701
1965-06-17,0.145399
1965-06-18,0.145833
1965-06-21,0.145833
1965-06-22,0.145399
1965-06-23,0.144097
1965-06-24,0.144097
1965-06-25,0.14388
1965-06-28,0.14388
1965-06-29,0.144965
1965-06-30,0.144965
1965-07-01,0.144531
1965-07-02,0.144097
1965-07-06,0.144097
1965-07-07,0.144531
1965-07-08,0.142795
1965-07-09,0.144965
1965-07-12,0.144531
1965-07-13,0.144531
1965-07-14,0.144531
1965-07-15,0.143663
1965-07-16,0.142578
1965-07-19,0.141927
1965-07-20,0.142361
1965-07-21,0.143663
1965-07-22,0.142795
1965-07-23,0.142361
1965-07-26,0.143229
1965-07-27,0.143663
1965-07-28,0.14843800000000001
1965-07-29,0.146701
1965-07-30,0.147135
1965-08-02,0.147135
1965-08-03,0.147135
1965-08-04,0.146267
1965-08-05,0.145833
1965-08-06,0.146267
1965-08-09,0.145399
1965-08-10,0.144097
1965-08-11,0.145399
1965-08-12,0.148003
1965-08-13,0.149306
1965-08-16,0.15191
1965-08-17,0.159722
1965-08-18,0.158854
1965-08-19,0.157986
1965-08-20,0.157118
1965-08-23,0.157118
1965-08-24,0.157986
1965-08-25,0.157118
1965-08-26,0.157118
1965-08-27,0.158854
1965-08-30,0.157986
1965-08-31,0.157118
1965-09-01,0.15842
1965-09-02,0.158854
1965-09-03,0.159722
1965-09-07,0.161458
1965-09-08,0.161241
1965-09-09,0.162326
1965-09-10,0.16406300000000001
1965-09-13,0.164497
1965-09-14,0.162109
1965-09-15,0.159722
1965-09-16,0.162326
1965-09-17,0.161458
1965-09-20,0.162326
1965-09-21,0.164497
1965-09-22,0.163628
1965-09-23,0.163194
1965-09-24,0.161892
1965-09-27,0.163194
1965-09-28,0.164931
1965-09-29,0.16645
1965-09-30,0.164931
1965-10-01,0.164497
1965-10-04,0.166667
1965-10-05,0.166233
1965-10-06,0.166233
1965-10-07,0.166667
1965-10-08,0.166233
1965-10-11,0.166667
1965-10-12,0.166667
1965-10-13,0.166233
1965-10-14,0.166667
1965-10-15,0.166667
1965-10-18,0.166667
1965-10-19,0.166667
1965-10-20,0.166233
1965-10-21,0.166667
1965-10-22,0.164931
1965-10-25,0.165799
1965-10-26,0.164931
1965-10-27,0.16406300000000001
1965-10-28,0.164714
1965-10-29,0.166667
1965-11-01,0.165799
1965-11-03,0.166667
1965-11-04,0.16645
1965-11-05,0.165365
1965-11-08,0.164497
1965-11-09,0.162326
1965-11-10,0.16059
1965-11-11,0.159722
1965-11-12,0.158854
1965-11-15,0.16059
1965-11-16,0.161458
1965-11-17,0.16059
1965-11-18,0.160156
1965-11-19,0.160156
1965-11-22,0.158854
1965-11-23,0.161458
1965-11-24,0.163194
1965-11-26,0.162977
1965-11-29,0.161892
1965-11-30,0.160156
1965-12-01,0.159722
1965-12-02,0.158854
1965-12-03,0.15625
1965-12-06,0.15625
1965-12-07,0.155382
1965-12-08,0.155382
1965-12-09,0.154514
1965-12-10,0.151476
1965-12-13,0.151042
1965-12-14,0.15191
1965-12-15,0.153646
1965-12-16,0.152778
1965-12-17,0.154948
1965-12-20,0.155816
1965-12-21,0.15625
1965-12-22,0.155382
1965-12-23,0.155816
1965-12-27,0.155382
1965-12-28,0.15625
1965-12-29,0.155816
1965-12-30,0.154514
1965-12-31,0.153646
1966-01-03,0.15408
1966-01-04,0.152344
1966-01-05,0.151476
1966-01-06,0.150174
1966-01-07,0.149306
1966-01-10,0.14843800000000001
1966-01-11,0.147569
1966-01-12,0.149306
1966-01-13,0.14822000000000002
1966-01-14,0.14865499999999998
1966-01-17,0.148872
1966-01-18,0.14974
1966-01-19,0.155816
1966-01-20,0.157986
1966-01-21,0.158203
1966-01-24,0.159722
1966-01-25,0.161458
1966-01-26,0.171007
1966-01-27,0.176215
1966-01-28,0.175347
1966-01-31,0.174913
1966-02-01,0.173611
1966-02-02,0.176215
1966-02-03,0.173611
1966-02-04,0.171875
1966-02-07,0.171007
1966-02-08,0.16862
1966-02-09,0.169922
1966-02-10,0.169054
1966-02-11,0.167969
1966-02-14,0.165365
1966-02-15,0.165799
1966-02-16,0.16645
1966-02-17,0.165799
1966-02-18,0.16406300000000001
1966-02-21,0.16406300000000001
1966-02-23,0.16406300000000001
1966-02-24,0.164714
1966-02-25,0.163194
1966-02-28,0.162977
1966-03-01,0.163194
1966-03-02,0.161458
1966-03-03,0.161458
1966-03-04,0.16037300000000002
1966-03-07,0.157986
1966-03-08,0.156684
1966-03-09,0.158854
1966-03-10,0.15625
1966-03-11,0.157986
1966-03-14,0.164931
1966-03-15,0.177083
1966-03-16,0.176649
1966-03-17,0.1773
1966-03-18,0.170139
1966-03-21,0.172309
1966-03-22,0.176215
1966-03-23,0.176215
1966-03-24,0.176649
1966-03-25,0.171007
1966-03-28,0.171875
1966-03-29,0.171007
1966-03-30,0.166667
1966-03-31,0.163628
1966-04-01,0.164931
1966-04-04,0.164931
1966-04-05,0.167535
1966-04-06,0.167969
1966-04-07,0.165799
1966-04-11,0.166233
1966-04-12,0.168403
1966-04-13,0.169271
1966-04-14,0.169488
1966-04-15,0.170139
1966-04-18,0.171007
1966-04-19,0.171007
1966-04-20,0.172309
1966-04-21,0.171441
1966-04-22,0.171007
1966-04-25,0.171875
1966-04-26,0.174913
1966-04-27,0.175347
1966-04-28,0.174913
1966-04-29,0.174913
1966-05-02,0.174913
1966-05-03,0.174479
1966-05-04,0.173828
1966-05-05,0.172309
1966-05-06,0.171441
1966-05-09,0.173611
1966-05-10,0.173611
1966-05-11,0.173611
1966-05-12,0.169271
1966-05-13,0.167535
1966-05-16,0.164931
1966-05-17,0.162326
1966-05-18,0.161675
1966-05-19,0.163411
1966-05-20,0.161458
1966-05-23,0.160156
1966-05-24,0.161458
1966-05-25,0.164714
1966-05-26,0.16862
1966-05-27,0.169271
1966-05-31,0.165365
1966-06-01,0.167969
1966-06-02,0.167969
1966-06-03,0.166016
1966-06-06,0.16406300000000001
1966-06-07,0.158854
1966-06-08,0.160156
1966-06-09,0.16276
1966-06-10,0.162109
1966-06-13,0.160156
1966-06-14,0.156901
1966-06-15,0.154297
1966-06-16,0.151042
1966-06-17,0.154297
1966-06-20,0.154948
1966-06-21,0.152344
1966-06-22,0.152344
1966-06-23,0.151042
1966-06-24,0.152344
