Date,PAY
2012-12-28,28.700001
2012-12-31,29.68
2013-01-02,29.75
2013-01-03,30.309998999999998
2013-01-04,30.83
2013-01-07,31.5
2013-01-08,30.950001
2013-01-09,31.42
2013-01-10,31.09
2013-01-11,31.6
2013-01-14,32.200001
2013-01-15,32.529999
2013-01-16,31.639999
2013-01-17,31.459999
2013-01-18,32.439999
2013-01-22,33.709998999999996
2013-01-23,34.830002
2013-01-24,35.009997999999996
2013-01-25,35.939999
2013-01-28,35.330002
2013-01-29,34.77
2013-01-30,34.650002
2013-01-31,34.720001
2013-02-01,35.240002000000004
2013-02-04,34.369999
2013-02-05,35.0
2013-02-06,34.900002
2013-02-07,35.18
2013-02-08,35.16
2013-02-11,34.57
2013-02-12,33.25
2013-02-13,33.130001
2013-02-14,33.009997999999996
2013-02-15,32.720001
2013-02-19,33.040001000000004
2013-02-20,31.889999
2013-02-21,18.24
2013-02-22,18.92
2013-02-25,18.65
2013-02-26,18.969998999999998
2013-02-27,18.879998999999998
2013-02-28,18.969998999999998
2013-03-01,19.049999
2013-03-04,18.75
2013-03-05,19.25
2013-03-06,20.9
2013-03-07,20.610001
2013-03-08,20.16
2013-03-11,20.459999
2013-03-12,21.68
2013-03-13,21.01
2013-03-14,20.610001
2013-03-15,20.709999
2013-03-18,21.26
2013-03-19,21.040001
2013-03-20,21.889999
2013-03-21,21.07
2013-03-22,21.24
2013-03-25,20.610001
2013-03-26,20.389999
2013-03-27,20.360001
2013-03-28,20.68
2013-04-01,21.209999
2013-04-02,20.860001
2013-04-03,20.42
2013-04-04,20.799999
2013-04-05,20.469998999999998
2013-04-08,20.6
2013-04-09,20.5
2013-04-10,21.5
2013-04-11,21.76
2013-04-12,21.040001
2013-04-15,20.469998999999998
2013-04-16,20.799999
2013-04-17,20.110001
2013-04-18,19.860001
2013-04-19,19.0
2013-04-22,18.66
2013-04-23,20.23
2013-04-24,20.5
2013-04-25,20.639999
2013-04-26,21.07
2013-04-29,21.02
2013-04-30,21.48
2013-05-01,21.35
2013-05-02,21.540001
2013-05-03,22.049999
2013-05-06,22.299999
2013-05-07,22.620001000000002
2013-05-08,22.709999
2013-05-09,22.83
2013-05-10,23.059998999999998
2013-05-13,23.190001000000002
2013-05-14,23.639999
2013-05-15,23.0
2013-05-16,22.809998999999998
2013-05-17,22.440001000000002
2013-05-20,23.190001000000002
2013-05-21,23.049999
2013-05-22,23.0
2013-05-23,23.719998999999998
2013-05-24,23.440001000000002
2013-05-28,23.15
2013-05-29,23.51
2013-05-30,23.51
2013-05-31,23.33
2013-06-03,23.360001
2013-06-04,23.09
2013-06-05,21.950001
2013-06-06,17.370001000000002
2013-06-07,17.09
2013-06-10,17.16
2013-06-11,16.790001
2013-06-12,16.17
2013-06-13,16.4
2013-06-14,15.79
2013-06-17,15.75
2013-06-18,16.17
2013-06-19,16.48
2013-06-20,16.299999
2013-06-21,16.51
2013-06-24,16.01
2013-06-25,16.309998999999998
2013-06-26,16.530001000000002
2013-06-27,16.860001
2013-06-28,16.809998999999998
2013-07-01,16.799999
2013-07-02,16.790001
2013-07-03,16.75
2013-07-05,16.91
2013-07-08,17.200001
2013-07-09,17.549999
2013-07-10,17.9
2013-07-11,17.629998999999998
2013-07-12,17.76
2013-07-15,18.389999
2013-07-16,18.360001
2013-07-17,18.790001
2013-07-18,18.610001
2013-07-19,18.129998999999998
2013-07-22,18.5
2013-07-23,18.299999
2013-07-24,18.0
2013-07-25,17.940001000000002
2013-07-26,17.83
2013-07-29,18.25
2013-07-30,18.5
2013-07-31,19.07
2013-08-01,19.290001
2013-08-02,19.27
2013-08-05,19.280001000000002
2013-08-06,19.040001
2013-08-07,19.1
2013-08-08,19.27
2013-08-09,19.620001000000002
2013-08-12,19.639999
2013-08-13,19.860001
2013-08-14,20.389999
2013-08-15,19.84
2013-08-16,19.620001000000002
2013-08-19,18.889999
2013-08-20,19.17
2013-08-21,19.17
2013-08-22,19.709999
2013-08-23,20.389999
2013-08-26,20.530001000000002
2013-08-27,19.290001
2013-08-28,19.73
2013-08-29,19.870001000000002
2013-08-30,19.82
2013-09-03,19.74
2013-09-04,20.280001000000002
2013-09-05,20.719998999999998
2013-09-06,22.809998999999998
2013-09-09,23.41
2013-09-10,23.27
2013-09-11,23.26
2013-09-12,22.459999
2013-09-13,22.59
2013-09-16,22.42
2013-09-17,22.84
2013-09-18,23.27
2013-09-19,23.51
2013-09-20,23.59
2013-09-23,22.99
2013-09-24,22.780001000000002
2013-09-25,23.09
2013-09-26,23.129998999999998
2013-09-27,23.129998999999998
2013-09-30,22.860001
2013-10-01,23.0
2013-10-02,23.82
2013-10-03,23.440001000000002
2013-10-04,23.709999
2013-10-07,23.07
2013-10-08,22.26
2013-10-09,21.700001
2013-10-10,22.27
2013-10-11,21.99
2013-10-14,22.1
2013-10-15,22.1
2013-10-16,22.33
2013-10-17,22.32
2013-10-18,22.9
2013-10-21,23.209999
2013-10-22,23.16
2013-10-23,22.629998999999998
2013-10-24,22.73
2013-10-25,22.629998999999998
2013-10-28,22.690001000000002
2013-10-29,23.110001
2013-10-30,22.969998999999998
2013-10-31,22.66
2013-11-01,22.639999
2013-11-04,22.76
2013-11-05,22.49
2013-11-06,22.41
2013-11-07,22.620001000000002
2013-11-08,23.440001000000002
2013-11-11,23.950001
2013-11-12,24.969998999999998
2013-11-13,25.23
2013-11-14,25.0
2013-11-15,25.0
2013-11-18,24.209999
2013-11-19,24.24
2013-11-20,24.1
2013-11-21,24.299999
2013-11-22,25.5
2013-11-25,25.540001
2013-11-26,25.57
2013-11-27,25.809998999999998
2013-11-29,25.610001
2013-12-02,25.200001
2013-12-03,24.92
2013-12-04,25.709999
2013-12-05,25.559998999999998
2013-12-06,25.129998999999998
2013-12-09,25.15
2013-12-10,25.360001
2013-12-11,24.66
2013-12-12,24.32
2013-12-13,24.41
2013-12-16,24.98
2013-12-17,25.0
2013-12-18,23.200001
2013-12-19,23.299999
2013-12-20,24.15
2013-12-23,24.4
2013-12-24,24.49
2013-12-26,24.51
2013-12-27,24.559998999999998
2013-12-30,25.92
2013-12-31,26.82
2014-01-02,25.790001
2014-01-03,25.790001
2014-01-06,25.450001
2014-01-07,25.639999
2014-01-08,26.08
2014-01-09,26.25
2014-01-10,27.5
2014-01-13,27.41
2014-01-14,28.82
2014-01-15,29.040001
2014-01-16,29.26
2014-01-17,28.98
2014-01-21,29.93
2014-01-22,29.959999
2014-01-23,29.459999
2014-01-24,28.76
2014-01-27,28.26
2014-01-28,29.379998999999998
2014-01-29,28.450001
2014-01-30,29.450001
2014-01-31,29.01
2014-02-03,27.77
2014-02-04,28.01
2014-02-05,28.049999
2014-02-06,28.65
2014-02-07,28.360001
2014-02-10,28.389999
2014-02-11,28.4
2014-02-12,28.389999
2014-02-13,28.360001
2014-02-14,28.299999
2014-02-18,28.860001
2014-02-19,28.559998999999998
2014-02-20,29.09
2014-02-21,28.76
2014-02-24,28.91
2014-02-25,28.450001
2014-02-26,28.59
2014-02-27,29.41
2014-02-28,28.950001
2014-03-03,29.26
2014-03-04,30.08
2014-03-05,30.5
2014-03-06,30.059998999999998
2014-03-07,29.5
2014-03-10,29.32
2014-03-11,29.25
2014-03-12,32.48
2014-03-13,32.34
2014-03-14,32.810001
2014-03-17,33.029999
2014-03-18,34.27
2014-03-19,34.290001000000004
2014-03-20,34.849998
2014-03-21,34.529999
2014-03-24,34.09
2014-03-25,33.919998
2014-03-26,32.869999
2014-03-27,33.09
2014-03-28,33.279999
2014-03-31,33.82
2014-04-01,34.080002
2014-04-02,34.32
2014-04-03,33.82
2014-04-04,33.119999
2014-04-07,32.060001
2014-04-08,32.259997999999996
2014-04-09,33.389998999999996
2014-04-10,32.279999
2014-04-11,31.209999
2014-04-14,31.700001
2014-04-15,31.469998999999998
2014-04-16,32.650002
2014-04-17,32.650002
2014-04-21,32.700001
2014-04-22,33.990002000000004
2014-04-23,33.220001
2014-04-24,33.849998
2014-04-25,32.07
2014-04-28,31.77
2014-04-29,32.599998
2014-04-30,33.439999
2014-05-01,34.240002000000004
2014-05-02,33.34
2014-05-05,33.07
2014-05-06,32.619999
2014-05-07,32.259997999999996
2014-05-08,31.75
2014-05-09,32.119999
2014-05-12,34.939999
2014-05-13,34.580002
2014-05-14,34.650002
2014-05-15,33.41
2014-05-16,33.689999
2014-05-19,34.169998
2014-05-20,33.110001000000004
2014-05-21,32.549999
2014-05-22,32.619999
2014-05-23,33.419998
2014-05-27,33.139998999999996
2014-05-28,33.029999
2014-05-29,33.23
2014-05-30,32.810001
2014-06-02,33.869999
2014-06-03,33.959998999999996
2014-06-04,33.849998
2014-06-05,33.82
2014-06-06,36.720001
2014-06-09,36.720001
2014-06-10,36.259997999999996
2014-06-11,36.450001
2014-06-12,36.700001
2014-06-13,36.84
2014-06-16,37.029999
2014-06-17,37.189999
2014-06-18,36.939999
2014-06-19,36.799999
2014-06-20,37.099998
2014-06-23,37.009997999999996
2014-06-24,36.169998
2014-06-25,36.889998999999996
2014-06-26,36.259997999999996
2014-06-27,36.48
2014-06-30,36.75
2014-07-01,36.59
2014-07-02,36.110001000000004
2014-07-03,36.919998
2014-07-07,35.919998
2014-07-08,35.299999
2014-07-09,35.279999
2014-07-10,35.259997999999996
2014-07-11,35.34
2014-07-14,35.490002000000004
2014-07-15,35.139998999999996
2014-07-16,35.560001
2014-07-17,35.029999
2014-07-18,35.810001
2014-07-21,36.169998
2014-07-22,36.34
2014-07-23,35.669998
2014-07-24,35.740002000000004
2014-07-25,35.27
2014-07-28,34.419998
2014-07-29,34.57
2014-07-30,35.009997999999996
2014-07-31,33.509997999999996
2014-08-01,33.040001000000004
2014-08-04,33.82
2014-08-05,33.450001
2014-08-06,33.580002
2014-08-07,32.810001
2014-08-08,33.18
2014-08-11,33.150002
2014-08-12,33.110001000000004
2014-08-13,33.93
2014-08-14,34.060001
2014-08-15,34.189999
2014-08-18,35.07
2014-08-19,35.330002
2014-08-20,35.34
2014-08-21,35.360001000000004
2014-08-22,35.32
2014-08-25,35.32
2014-08-26,35.189999
2014-08-27,35.07
2014-08-28,34.880001
2014-08-29,34.919998
2014-09-02,35.0
2014-09-03,34.540001000000004
2014-09-04,35.049999
2014-09-05,34.490002000000004
2014-09-08,34.419998
2014-09-09,35.009997999999996
2014-09-10,37.400002
2014-09-11,37.529999
2014-09-12,36.799999
2014-09-15,36.77
2014-09-16,37.290001000000004
2014-09-17,37.27
2014-09-18,37.23
2014-09-19,36.619999
2014-09-22,35.650002
2014-09-23,35.43
2014-09-24,36.27
2014-09-25,35.02
2014-09-26,35.18
2014-09-29,34.779999
2014-09-30,34.380001
2014-10-01,33.259997999999996
2014-10-02,33.529999
2014-10-03,34.080002
2014-10-06,33.950001
2014-10-07,33.119999
2014-10-08,32.990002000000004
2014-10-09,31.110001
2014-10-10,30.07
2014-10-13,30.0
2014-10-14,29.16
2014-10-15,29.18
2014-10-16,31.23
2014-10-17,31.76
2014-10-20,31.860001
2014-10-21,33.470001
2014-10-22,33.09
2014-10-23,34.049999
2014-10-24,34.41
2014-10-27,35.23
2014-10-28,36.549999
2014-10-29,36.880001
2014-10-30,36.68
2014-10-31,37.259997999999996
2014-11-03,37.189999
2014-11-04,37.349998
2014-11-05,37.150002
2014-11-06,36.98
2014-11-07,36.560001
2014-11-10,37.080002
2014-11-11,37.040001000000004
2014-11-12,36.990002000000004
2014-11-13,36.68
2014-11-14,36.450001
2014-11-17,36.380001
2014-11-18,36.990002000000004
2014-11-19,36.59
2014-11-20,36.799999
2014-11-21,36.07
2014-11-24,36.650002
2014-11-25,36.450001
2014-11-26,36.27
2014-11-28,35.66
2014-12-01,34.790001000000004
2014-12-02,35.080002
2014-12-03,35.810001
2014-12-04,35.959998999999996
2014-12-05,35.790001000000004
2014-12-08,34.630001
2014-12-09,34.939999
2014-12-10,34.130001
2014-12-11,34.48
2014-12-12,33.009997999999996
2014-12-15,33.060001
2014-12-16,34.34
2014-12-17,37.43
2014-12-18,37.139998999999996
2014-12-19,37.220001
2014-12-22,37.880001
2014-12-23,38.380001
2014-12-24,37.549999
2014-12-26,38.099998
2014-12-29,37.73
2014-12-30,37.310001
2014-12-31,37.200001
2015-01-02,37.349998
2015-01-05,36.959998999999996
2015-01-06,36.5
2015-01-07,36.880001
2015-01-08,37.509997999999996
2015-01-09,37.240002000000004
2015-01-12,36.18
2015-01-13,35.939999
2015-01-14,35.5
2015-01-15,34.169998
2015-01-16,34.259997999999996
2015-01-20,33.759997999999996
2015-01-21,33.380001
2015-01-22,34.259997999999996
2015-01-23,33.009997999999996
2015-01-26,33.799999
2015-01-27,32.25
2015-01-28,31.99
2015-01-29,31.129998999999998
2015-01-30,31.389999
2015-02-02,31.379998999999998
2015-02-03,32.029999
2015-02-04,31.74
2015-02-05,31.959999
2015-02-06,32.450001
2015-02-09,32.689999
2015-02-10,32.889998999999996
2015-02-11,33.68
2015-02-12,34.68
2015-02-13,35.98
2015-02-17,35.689999
2015-02-18,35.740002000000004
2015-02-19,35.939999
2015-02-20,36.509997999999996
2015-02-23,36.290001000000004
2015-02-24,36.41
2015-02-25,35.98
2015-02-26,35.27
2015-02-27,35.189999
2015-03-02,35.419998
2015-03-03,34.860001000000004
2015-03-04,34.610001000000004
2015-03-05,34.689999
2015-03-06,33.970001
2015-03-09,34.130001
2015-03-10,33.189999
2015-03-11,34.599998
2015-03-12,35.240002000000004
2015-03-13,34.689999
2015-03-16,35.810001
2015-03-17,35.369999
2015-03-18,35.950001
2015-03-19,35.48
2015-03-20,36.080002
2015-03-23,35.84
2015-03-24,35.779999
2015-03-25,34.869999
2015-03-26,34.52
2015-03-27,34.450001
2015-03-30,34.880001
2015-03-31,34.889998999999996
2015-04-01,34.580002
2015-04-02,34.169998
2015-04-06,34.389998999999996
2015-04-07,35.189999
2015-04-08,35.43
2015-04-09,35.549999
2015-04-10,35.5
2015-04-13,35.279999
2015-04-14,35.669998
2015-04-15,35.98
2015-04-16,35.849998
2015-04-17,35.41
2015-04-20,36.169998
2015-04-21,35.939999
2015-04-22,35.880001
2015-04-23,36.119999
2015-04-24,35.639998999999996
2015-04-27,35.23
2015-04-28,35.619999
2015-04-29,36.299999
2015-04-30,35.77
2015-05-01,36.709998999999996
2015-05-04,36.34
2015-05-05,35.700001
2015-05-06,35.48
2015-05-07,35.669998
2015-05-08,36.110001000000004
2015-05-11,36.880001
2015-05-12,36.209998999999996
2015-05-13,36.43
2015-05-14,36.990002000000004
2015-05-15,37.23
2015-05-18,37.549999
2015-05-19,37.599998
2015-05-20,37.150002
2015-05-21,37.290001000000004
2015-05-22,37.490002000000004
2015-05-26,37.049999
2015-05-27,37.610001000000004
2015-05-28,38.029999
2015-05-29,38.169998
2015-06-01,38.25
2015-06-02,38.25
2015-06-03,38.93
2015-06-04,38.349998
2015-06-05,37.509997999999996
2015-06-08,36.720001
2015-06-09,36.240002000000004
2015-06-10,36.939999
2015-06-11,36.389998999999996
2015-06-12,36.639998999999996
2015-06-15,36.25
2015-06-16,36.66
2015-06-17,35.93
2015-06-18,36.209998999999996
2015-06-19,35.82
2015-06-22,35.860001000000004
2015-06-23,35.900002
2015-06-24,35.400002
2015-06-25,35.16
2015-06-26,35.509997999999996
2015-06-29,33.990002000000004
2015-06-30,33.959998999999996
2015-07-01,34.119999
2015-07-02,33.889998999999996
2015-07-06,33.400002
2015-07-07,33.419998
2015-07-08,32.490002000000004
2015-07-09,32.860001000000004
2015-07-10,33.119999
2015-07-13,33.349998
2015-07-14,33.759997999999996
2015-07-15,33.720001
2015-07-16,33.75
2015-07-17,33.48
2015-07-20,33.610001000000004
2015-07-21,33.32
2015-07-22,33.02
2015-07-23,32.900002
2015-07-24,32.330002
2015-07-27,31.799999
2015-07-28,31.809998999999998
2015-07-29,32.48
2015-07-30,31.99
2015-07-31,32.18
2015-08-03,32.389998999999996
2015-08-04,32.580002
2015-08-05,32.959998999999996
2015-08-06,32.5
2015-08-07,32.23
2015-08-10,32.919998
2015-08-11,32.299999
2015-08-12,32.290001000000004
2015-08-13,31.99
2015-08-14,32.439999
2015-08-17,33.34
2015-08-18,33.310001
2015-08-19,32.889998999999996
2015-08-20,31.610001
2015-08-21,30.32
2015-08-24,29.15
2015-08-25,29.450001
2015-08-26,30.440001000000002
2015-08-27,31.360001
2015-08-28,31.76
2015-08-31,31.24
2015-09-01,30.030001000000002
2015-09-02,30.870001000000002
2015-09-03,31.049999
2015-09-04,29.58
2015-09-08,30.559998999999998
2015-09-09,29.790001
2015-09-10,29.719998999999998
2015-09-11,29.42
2015-09-14,29.120001000000002
2015-09-15,29.440001000000002
2015-09-16,29.190001000000002
2015-09-17,28.950001
2015-09-18,27.790001
2015-09-21,27.9
2015-09-22,27.1
2015-09-23,26.809998999999998
2015-09-24,26.77
2015-09-25,26.200001
2015-09-28,26.49
2015-09-29,26.879998999999998
2015-09-30,27.73
2015-10-01,27.34
2015-10-02,28.24
2015-10-05,29.129998999999998
2015-10-06,29.08
2015-10-07,28.91
2015-10-08,30.209999
2015-10-09,30.469998999999998
2015-10-12,29.99
2015-10-13,29.84
2015-10-14,30.049999
2015-10-15,30.51
2015-10-16,30.26
2015-10-19,30.459999
2015-10-20,29.969998999999998
2015-10-21,29.33
2015-10-22,29.809998999999998
2015-10-23,30.27
2015-10-26,29.450001
2015-10-27,29.25
2015-10-28,30.690001000000002
2015-10-29,30.120001000000002
2015-10-30,30.139999
2015-11-02,30.5
2015-11-03,31.110001
2015-11-04,30.860001
2015-11-05,30.629998999999998
2015-11-06,31.030001000000002
2015-11-09,30.27
2015-11-10,29.719998999999998
2015-11-11,29.74
2015-11-12,28.92
2015-11-13,28.450001
2015-11-16,28.6
2015-11-17,28.209999
2015-11-18,28.49
2015-11-19,28.059998999999998
2015-11-20,28.620001000000002
2015-11-23,28.5
2015-11-24,28.540001
2015-11-25,28.76
2015-11-27,28.790001
2015-11-30,28.68
2015-12-01,28.49
2015-12-02,27.98
2015-12-03,27.4
2015-12-04,28.18
2015-12-07,27.200001
2015-12-08,27.01
2015-12-09,26.959999
2015-12-10,27.030001000000002
2015-12-11,26.43
2015-12-14,26.43
2015-12-15,26.49
2015-12-16,26.379998999999998
2015-12-17,26.959999
2015-12-18,27.18
2015-12-21,27.549999
2015-12-22,28.26
2015-12-23,28.74
2015-12-24,28.940001000000002
2015-12-28,28.549999
2015-12-29,28.690001000000002
2015-12-30,28.5
2015-12-31,28.02
2016-01-04,27.84
2016-01-05,26.99
2016-01-06,26.82
2016-01-07,25.4
2016-01-08,24.75
2016-01-11,24.370001000000002
2016-01-12,24.129998999999998
2016-01-13,23.27
2016-01-14,23.639999
2016-01-15,22.469998999999998
2016-01-19,22.42
2016-01-20,22.52
2016-01-21,23.09
2016-01-22,23.58
2016-01-25,22.75
2016-01-26,23.26
2016-01-27,22.5
2016-01-28,22.32
2016-01-29,23.389999
2016-02-01,23.42
2016-02-02,22.459999
2016-02-03,23.16
2016-02-04,22.860001
2016-02-05,22.040001
2016-02-08,21.74
2016-02-09,20.709999
2016-02-10,20.68
2016-02-11,20.65
2016-02-12,21.16
2016-02-16,22.200001
2016-02-17,22.59
2016-02-18,23.190001000000002
2016-02-19,23.26
2016-02-22,23.66
2016-02-23,23.57
2016-02-24,23.790001
2016-02-25,23.610001
2016-02-26,24.02
2016-02-29,23.889999
2016-03-01,24.809998999999998
2016-03-02,24.809998999999998
2016-03-03,25.16
2016-03-04,25.809998999999998
2016-03-07,26.32
2016-03-08,25.99
2016-03-09,26.360001
2016-03-10,26.559998999999998
2016-03-11,28.200001
2016-03-14,28.0
2016-03-15,27.42
2016-03-16,28.299999
2016-03-17,28.459999
2016-03-18,28.48
2016-03-21,28.32
2016-03-22,28.290001
2016-03-23,28.059998999999998
2016-03-24,27.879998999999998
2016-03-28,27.75
2016-03-29,28.32
2016-03-30,28.200001
2016-03-31,28.24
2016-04-01,28.200001
2016-04-04,27.780001000000002
2016-04-05,27.76
2016-04-06,28.23
2016-04-07,27.68
2016-04-08,28.09
2016-04-11,27.969998999999998
2016-04-12,27.870001000000002
2016-04-13,28.35
2016-04-14,28.370001000000002
2016-04-15,28.27
2016-04-18,28.57
2016-04-19,29.24
2016-04-20,29.360001
2016-04-21,29.360001
2016-04-22,29.6
2016-04-25,29.110001
2016-04-26,29.24
2016-04-27,29.209999
2016-04-28,28.9
2016-04-29,28.459999
2016-05-02,28.379998999999998
2016-05-03,28.07
2016-05-04,27.309998999999998
2016-05-05,27.120001000000002
2016-05-06,27.049999
2016-05-09,26.700001
2016-05-10,26.790001
2016-05-11,26.83
2016-05-12,26.18
2016-05-13,26.0
2016-05-16,26.27
2016-05-17,26.34
2016-05-18,26.42
2016-05-19,25.68
2016-05-20,26.15
2016-05-23,26.49
2016-05-24,26.76
2016-05-25,26.280001000000002
2016-05-26,25.98
2016-05-27,26.68
2016-05-31,26.4
2016-06-01,26.709999
2016-06-02,27.01
2016-06-03,27.139999
2016-06-06,27.860001
2016-06-07,28.23
2016-06-08,21.27
2016-06-09,20.98
2016-06-10,19.66
2016-06-13,19.139999
2016-06-14,19.299999
2016-06-15,19.139999
2016-06-16,19.0
2016-06-17,18.780001000000002
2016-06-20,18.809998999999998
2016-06-21,18.549999
2016-06-22,19.34
2016-06-23,19.5
2016-06-24,18.120001000000002
2016-06-27,17.059998999999998
2016-06-28,17.33
2016-06-29,17.9
2016-06-30,18.540001
2016-07-01,18.559998999999998
2016-07-05,18.01
2016-07-06,17.99
2016-07-07,18.07
2016-07-08,18.58
2016-07-11,18.66
2016-07-12,19.040001
2016-07-13,18.719998999999998
2016-07-14,18.6
2016-07-15,18.700001
2016-07-18,18.84
2016-07-19,18.780001000000002
2016-07-20,19.040001
2016-07-21,19.129998999999998
2016-07-22,19.049999
2016-07-25,19.200001
2016-07-26,19.379998999999998
2016-07-27,19.49
2016-07-28,19.4
2016-07-29,19.16
2016-08-01,19.120001000000002
2016-08-02,19.120001000000002
2016-08-03,19.27
2016-08-04,19.299999
2016-08-05,19.52
2016-08-08,19.4
2016-08-09,19.17
2016-08-10,18.690001000000002
2016-08-11,18.629998999999998
2016-08-12,18.68
2016-08-15,19.09
2016-08-16,18.99
2016-08-17,18.83
2016-08-18,18.83
2016-08-19,19.299999
2016-08-22,19.370001000000002
2016-08-23,19.469998999999998
2016-08-24,19.309998999999998
2016-08-25,19.26
2016-08-26,19.5
2016-08-29,19.459999
2016-08-30,19.610001
2016-08-31,19.860001
2016-09-01,20.1
2016-09-02,16.809998999999998
2016-09-06,16.82
2016-09-07,16.879998999999998
2016-09-08,17.18
2016-09-09,16.73
2016-09-12,16.530001000000002
2016-09-13,16.110001
2016-09-14,16.02
2016-09-15,16.27
2016-09-16,16.120001000000002
2016-09-19,16.040001
2016-09-20,15.53
2016-09-21,15.62
2016-09-22,15.97
2016-09-23,16.299999
2016-09-26,16.1
2016-09-27,15.95
2016-09-28,15.99
2016-09-29,15.77
2016-09-30,15.74
2016-10-03,15.93
2016-10-04,16.200001
2016-10-05,16.49
2016-10-06,16.440001000000002
2016-10-07,16.0
2016-10-10,15.9
2016-10-11,15.61
2016-10-12,15.37
2016-10-13,15.12
2016-10-14,15.08
2016-10-17,15.04
2016-10-18,15.14
2016-10-19,15.26
2016-10-20,15.35
2016-10-21,15.8
2016-10-24,15.63
2016-10-25,15.79
2016-10-26,15.99
2016-10-27,15.85
2016-10-28,15.75
2016-10-31,15.48
2016-11-01,15.72
2016-11-02,15.72
2016-11-03,15.41
2016-11-04,15.63
2016-11-07,15.79
2016-11-08,15.6
2016-11-09,16.0
2016-11-10,16.200001
2016-11-11,16.459999
2016-11-14,16.940001000000002
2016-11-15,17.469998999999998
2016-11-16,17.34
2016-11-17,17.469998999999998
2016-11-18,17.629998999999998
2016-11-21,17.620001000000002
2016-11-22,17.65
2016-11-23,17.75
2016-11-25,17.75
2016-11-28,17.33
2016-11-29,17.15
2016-11-30,16.889999
2016-12-01,16.26
2016-12-02,15.52
2016-12-05,16.389999
2016-12-06,16.700001
2016-12-07,16.549999
2016-12-08,16.59
2016-12-09,16.459999
2016-12-12,16.440001000000002
2016-12-13,17.85
2016-12-14,18.389999
2016-12-15,18.139999
2016-12-16,18.43
2016-12-19,18.51
2016-12-20,18.4
2016-12-21,18.32
2016-12-22,17.82
2016-12-23,17.870001000000002
2016-12-27,17.969998999999998
2016-12-28,17.709999
2016-12-29,17.610001
2016-12-30,17.73
2017-01-03,18.059998999999998
2017-01-04,18.6
2017-01-05,18.66
2017-01-06,18.6
2017-01-09,18.959999
