Date,LBRDK
2015-07-07,51.68
2015-07-08,51.139998999999996
2015-07-09,51.389998999999996
2015-07-10,52.09
2015-07-13,53.009997999999996
2015-07-14,53.09
2015-07-15,53.490002000000004
2015-07-16,54.150002
2015-07-17,54.400002
2015-07-20,54.439999
2015-07-21,54.02
2015-07-22,54.330002
2015-07-23,53.200001
2015-07-24,53.220001
2015-07-27,52.23
2015-07-28,52.59
2015-07-29,53.080002
2015-07-30,53.580002
2015-07-31,53.529999
2015-08-03,54.060001
2015-08-04,55.400002
2015-08-05,53.700001
2015-08-06,52.959998999999996
2015-08-07,53.009997999999996
2015-08-10,53.869999
2015-08-11,53.689999
2015-08-12,53.389998999999996
2015-08-13,53.91
2015-08-14,53.779999
2015-08-17,55.200001
2015-08-18,55.610001000000004
2015-08-19,55.639998999999996
2015-08-20,54.200001
2015-08-21,52.720001
2015-08-24,50.869999
2015-08-25,51.630001
2015-08-26,52.34
2015-08-27,53.799999
2015-08-28,53.599998
2015-08-31,53.529999
2015-09-01,53.119999
2015-09-02,53.66
2015-09-03,54.060001
2015-09-04,53.639998999999996
2015-09-08,54.689999
2015-09-09,54.240002000000004
2015-09-10,53.639998999999996
2015-09-11,53.610001000000004
2015-09-14,53.369999
2015-09-15,54.25
2015-09-16,54.459998999999996
2015-09-17,55.290001000000004
2015-09-18,54.439999
2015-09-21,55.59
2015-09-22,54.939999
2015-09-23,54.0
2015-09-24,53.040001000000004
2015-09-25,53.169998
2015-09-28,50.709998999999996
2015-09-29,49.720001
2015-09-30,51.169998
2015-10-01,53.389998999999996
2015-10-02,53.900002
2015-10-05,55.18
2015-10-06,54.759997999999996
2015-10-07,54.380001
2015-10-08,55.16
2015-10-09,55.189999
2015-10-12,55.130001
2015-10-13,55.02
2015-10-14,54.439999
2015-10-15,55.450001
2015-10-16,55.599998
2015-10-19,55.049999
2015-10-20,54.5
2015-10-21,52.610001000000004
2015-10-22,52.990002000000004
2015-10-23,53.16
2015-10-26,53.5
2015-10-27,52.700001
2015-10-28,52.98
2015-10-29,54.400002
2015-10-30,53.77
2015-11-02,54.110001000000004
2015-11-03,54.360001000000004
2015-11-04,53.950001
2015-11-05,53.639998999999996
2015-11-06,54.009997999999996
2015-11-09,53.689999
2015-11-10,54.07
2015-11-11,54.220001
2015-11-12,54.23
2015-11-13,52.59
2015-11-16,52.900002
2015-11-17,53.400002
2015-11-18,54.169998
2015-11-19,53.360001000000004
2015-11-20,53.299999
2015-11-23,52.880001
2015-11-24,52.419998
2015-11-25,52.77
2015-11-27,52.75
2015-11-30,52.810001
2015-12-01,53.509997999999996
2015-12-02,53.290001000000004
2015-12-03,51.549999
2015-12-04,52.27
2015-12-07,52.599998
2015-12-08,52.029999
2015-12-09,51.509997999999996
2015-12-10,50.91
2015-12-11,50.299999
2015-12-14,49.18
2015-12-15,49.880001
2015-12-16,51.509997999999996
2015-12-17,51.240002000000004
2015-12-18,50.540001000000004
2015-12-21,50.529999
2015-12-22,50.830002
2015-12-23,50.900002
2015-12-24,50.880001
2015-12-28,51.240002000000004
2015-12-29,51.919998
2015-12-30,52.09
2015-12-31,51.860001000000004
2016-01-04,50.709998999999996
2016-01-05,49.939999
2016-01-06,49.279999
2016-01-07,48.810001
2016-01-08,49.57
2016-01-11,49.52
2016-01-12,50.27
2016-01-13,48.330002
2016-01-14,49.549999
2016-01-15,48.02
2016-01-19,47.91
2016-01-20,47.5
2016-01-21,47.220001
2016-01-22,48.290001000000004
2016-01-25,47.220001
2016-01-26,47.23
2016-01-27,45.75
2016-01-28,45.950001
2016-01-29,47.0
2016-02-01,47.849998
2016-02-02,46.599998
2016-02-03,47.189999
2016-02-04,46.490002000000004
2016-02-05,45.720001
2016-02-08,45.18
2016-02-09,45.150002
2016-02-10,44.189999
2016-02-11,43.25
2016-02-12,44.650002
2016-02-16,45.25
2016-02-17,46.509997999999996
2016-02-18,47.43
2016-02-19,47.360001000000004
2016-02-22,48.360001000000004
2016-02-23,48.330002
2016-02-24,48.849998
2016-02-25,50.209998999999996
2016-02-26,50.18
2016-02-29,50.369999
2016-03-01,51.810001
2016-03-02,51.59
2016-03-03,52.349998
2016-03-04,52.549999
2016-03-07,52.75
2016-03-08,52.490002000000004
2016-03-09,53.02
2016-03-10,52.59
2016-03-11,53.459998999999996
2016-03-14,53.040001000000004
2016-03-15,53.400002
2016-03-16,56.380001
2016-03-17,57.09
2016-03-18,57.02
2016-03-21,57.110001000000004
2016-03-22,57.34
2016-03-23,56.790001000000004
2016-03-24,56.59
2016-03-28,56.93
2016-03-29,58.209998999999996
2016-03-30,58.349998
2016-03-31,57.950001
2016-04-01,58.5
2016-04-04,58.82
2016-04-05,58.43
2016-04-06,58.630001
2016-04-07,57.57
2016-04-08,57.560001
2016-04-11,57.240002000000004
2016-04-12,57.450001
2016-04-13,58.200001
2016-04-14,57.389998999999996
2016-04-15,57.330002
2016-04-18,56.82
2016-04-19,56.970001
2016-04-20,55.57
2016-04-21,55.34
2016-04-22,55.32
2016-04-25,57.59
2016-04-26,57.84
2016-04-27,56.68
2016-04-28,57.490002000000004
2016-04-29,57.25
2016-05-02,59.049999
2016-05-03,58.419998
2016-05-04,58.509997999999996
2016-05-05,58.450001
2016-05-06,58.470001
2016-05-09,58.400002
2016-05-10,59.240002000000004
2016-05-11,59.419998
2016-05-12,58.5
2016-05-13,59.119999
2016-05-16,57.650002
2016-05-17,57.189999
2016-05-18,57.25
2016-05-19,57.580002
2016-05-20,59.400002
2016-05-23,57.779999
2016-05-24,59.0
2016-05-25,58.080002
2016-05-26,57.150002
2016-05-27,57.52
2016-05-31,57.830002
2016-06-01,59.630001
2016-06-02,60.189999
2016-06-03,59.900002
2016-06-06,59.060001
2016-06-07,59.639998999999996
2016-06-08,59.900002
2016-06-09,60.18
2016-06-10,60.279999
2016-06-13,58.990002000000004
2016-06-14,58.849998
2016-06-15,58.889998999999996
2016-06-16,59.490002000000004
2016-06-17,59.380001
2016-06-20,59.41
2016-06-21,59.18
2016-06-22,59.580002
2016-06-23,60.330002
2016-06-24,57.290001000000004
2016-06-27,56.639998999999996
2016-06-28,57.169998
2016-06-29,59.360001000000004
2016-06-30,60.0
2016-07-01,60.57
2016-07-05,60.310001
2016-07-06,60.419998
2016-07-07,60.860001000000004
2016-07-08,61.470001
2016-07-11,61.73
2016-07-12,61.869999
2016-07-13,62.18
2016-07-14,62.5
2016-07-15,61.91
2016-07-18,61.990002000000004
2016-07-19,61.540001000000004
2016-07-20,62.299999
2016-07-21,62.75
2016-07-22,63.450001
2016-07-25,63.09
2016-07-26,62.889998999999996
2016-07-27,63.279999
2016-07-28,63.599998
2016-07-29,63.310001
2016-08-01,63.259997999999996
2016-08-02,62.93
2016-08-03,63.009997999999996
2016-08-04,63.400002
2016-08-05,62.57
2016-08-08,62.77
2016-08-09,66.739998
2016-08-10,66.040001
2016-08-11,66.889999
2016-08-12,68.120003
2016-08-15,68.849998
2016-08-16,68.139999
2016-08-17,68.410004
2016-08-18,68.059998
2016-08-19,67.769997
2016-08-22,68.25
2016-08-23,68.309998
2016-08-24,67.66999799999999
2016-08-25,68.209999
2016-08-26,68.279999
2016-08-29,68.739998
2016-08-30,68.309998
2016-08-31,68.529999
2016-09-01,71.41999799999999
2016-09-02,71.540001
2016-09-06,71.58000200000001
2016-09-07,72.32
2016-09-08,70.660004
2016-09-09,69.529999
2016-09-12,71.0
2016-09-13,70.019997
2016-09-14,70.290001
2016-09-15,70.910004
2016-09-16,70.230003
2016-09-19,70.269997
2016-09-20,70.57
2016-09-21,72.0
2016-09-22,72.410004
2016-09-23,72.290001
2016-09-26,72.120003
2016-09-27,72.889999
2016-09-28,72.940002
2016-09-29,71.809998
2016-09-30,71.480003
2016-10-03,71.050003
2016-10-04,71.010002
2016-10-05,70.940002
2016-10-06,70.769997
2016-10-07,70.290001
2016-10-10,70.730003
2016-10-11,68.269997
2016-10-12,67.879997
2016-10-13,67.489998
2016-10-14,68.040001
2016-10-17,68.16999799999999
2016-10-18,68.360001
2016-10-19,68.349998
2016-10-20,68.099998
2016-10-21,67.510002
2016-10-24,68.379997
2016-10-25,67.809998
2016-10-26,65.809998
2016-10-27,64.809998
2016-10-28,65.639999
2016-10-31,66.650002
2016-11-01,65.58000200000001
2016-11-02,66.110001
2016-11-03,64.809998
2016-11-04,65.269997
2016-11-07,67.050003
2016-11-08,67.989998
2016-11-09,69.900002
2016-11-10,69.879997
2016-11-11,69.809998
2016-11-14,68.75
2016-11-15,68.07
2016-11-16,68.480003
2016-11-17,69.16999799999999
2016-11-18,68.720001
2016-11-21,69.400002
2016-11-22,70.900002
2016-11-23,70.529999
2016-11-25,71.33000200000001
2016-11-28,70.370003
2016-11-29,71.83000200000001
2016-11-30,71.309998
2016-12-01,70.529999
2016-12-02,69.360001
2016-12-05,70.709999
2016-12-06,72.199997
2016-12-07,74.139999
2016-12-08,72.879997
2016-12-09,72.41999799999999
2016-12-12,72.110001
2016-12-13,73.389999
2016-12-14,74.389999
2016-12-15,74.760002
2016-12-16,74.220001
2016-12-19,74.360001
2016-12-20,74.660004
2016-12-21,74.900002
2016-12-22,74.870003
2016-12-23,74.720001
2016-12-27,75.029999
2016-12-28,74.650002
2016-12-29,74.839996
2016-12-30,74.07
2017-01-03,72.860001
2017-01-04,74.480003
2017-01-05,75.209999
2017-01-06,75.43
2017-01-09,75.099998
2017-01-10,75.540001
2017-01-11,76.239998
2017-01-12,75.839996
2017-01-13,76.410004
2017-01-17,78.010002
2017-01-18,77.790001
2017-01-19,78.32
2017-01-20,79.230003
2017-01-23,79.290001
2017-01-24,79.529999
2017-01-25,80.190002
2017-01-26,87.43
2017-01-27,85.349998
2017-01-30,85.07
2017-01-31,85.339996
2017-02-01,85.470001
2017-02-02,85.339996
2017-02-03,86.08000200000001
2017-02-06,85.050003
2017-02-07,85.610001
2017-02-08,86.0
2017-02-09,86.449997
2017-02-10,86.089996
2017-02-13,85.82
2017-02-14,85.800003
2017-02-15,86.139999
2017-02-16,86.349998
2017-02-17,86.440002
2017-02-21,86.510002
2017-02-22,86.260002
2017-02-23,85.730003
2017-02-24,86.379997
2017-02-27,86.360001
2017-02-28,85.940002
2017-03-01,85.529999
2017-03-02,84.860001
2017-03-03,84.93
2017-03-06,85.099998
2017-03-07,84.940002
2017-03-08,84.550003
2017-03-09,84.949997
2017-03-10,85.529999
2017-03-13,85.610001
2017-03-14,85.5
2017-03-15,85.959999
2017-03-16,85.43
2017-03-17,85.730003
2017-03-20,85.519997
2017-03-21,84.269997
2017-03-22,84.720001
2017-03-23,85.199997
2017-03-24,85.599998
2017-03-27,85.449997
2017-03-28,85.559998
2017-03-29,85.769997
2017-03-30,86.639999
2017-03-31,86.400002
2017-04-03,87.089996
2017-04-04,88.449997
2017-04-05,87.849998
2017-04-06,88.43
2017-04-07,87.93
2017-04-10,88.099998
2017-04-11,87.660004
2017-04-12,87.690002
2017-04-13,86.550003
2017-04-17,86.970001
2017-04-18,86.870003
2017-04-19,87.870003
2017-04-20,88.58000200000001
2017-04-21,89.050003
2017-04-24,90.089996
2017-04-25,90.889999
2017-04-26,90.889999
2017-04-27,91.610001
2017-04-28,91.160004
2017-05-01,90.989998
2017-05-02,89.779999
2017-05-03,86.269997
2017-05-04,85.910004
2017-05-05,87.75
2017-05-08,85.970001
2017-05-09,85.989998
2017-05-10,85.559998
2017-05-11,85.410004
2017-05-12,84.879997
2017-05-15,84.529999
2017-05-16,84.230003
2017-05-17,82.91999799999999
2017-05-18,83.709999
2017-05-19,83.690002
2017-05-22,84.07
2017-05-23,84.41999799999999
2017-05-24,86.190002
2017-05-25,87.050003
2017-05-26,87.650002
2017-05-30,88.18
2017-05-31,89.16999799999999
2017-06-01,90.129997
2017-06-02,91.82
2017-06-05,89.480003
2017-06-06,89.410004
2017-06-07,89.910004
2017-06-08,88.160004
2017-06-09,86.82
2017-06-12,88.010002
2017-06-13,89.150002
2017-06-14,87.889999
2017-06-15,87.559998
2017-06-16,88.019997
2017-06-19,88.440002
2017-06-20,86.269997
2017-06-21,86.269997
2017-06-22,85.91999799999999
2017-06-23,85.720001
2017-06-26,85.970001
2017-06-27,85.209999
2017-06-28,87.5
2017-06-29,86.739998
2017-06-30,86.75
2017-07-03,84.879997
2017-07-05,86.0
2017-07-06,85.349998
2017-07-07,85.91999799999999
2017-07-10,86.589996
2017-07-11,87.010002
2017-07-12,87.839996
2017-07-13,87.650002
2017-07-14,88.57
2017-07-17,88.790001
2017-07-18,89.050003
2017-07-19,89.589996
2017-07-20,90.029999
2017-07-21,90.41999799999999
2017-07-24,90.019997
2017-07-25,89.849998
2017-07-26,90.120003
2017-07-27,93.339996
2017-07-28,94.489998
2017-07-31,99.18
2017-08-01,99.879997
2017-08-02,99.550003
2017-08-03,99.559998
2017-08-04,99.239998
2017-08-07,98.459999
2017-08-08,99.870003
2017-08-09,102.769997
2017-08-10,101.82
2017-08-11,101.639999
2017-08-14,103.089996
2017-08-15,101.58000200000001
2017-08-16,102.470001
2017-08-17,100.370003
2017-08-18,100.139999
2017-08-21,101.459999
2017-08-22,101.800003
2017-08-23,100.190002
2017-08-24,99.879997
2017-08-25,99.260002
2017-08-28,99.349998
2017-08-29,99.050003
2017-08-30,100.459999
2017-08-31,101.529999
2017-09-01,100.489998
2017-09-05,101.510002
2017-09-06,103.550003
2017-09-07,102.550003
2017-09-08,101.709999
2017-09-11,99.889999
2017-09-12,100.339996
2017-09-13,101.529999
2017-09-14,99.489998
2017-09-15,98.269997
2017-09-18,98.0
2017-09-19,96.83000200000001
2017-09-20,96.910004
2017-09-21,95.260002
2017-09-22,95.620003
2017-09-25,94.25
2017-09-26,94.279999
2017-09-27,95.300003
2017-09-28,94.510002
2017-09-29,95.300003
2017-10-02,94.949997
2017-10-03,96.800003
2017-10-04,97.519997
2017-10-05,97.849998
2017-10-06,97.0
2017-10-09,96.150002
2017-10-10,96.360001
2017-10-11,96.860001
2017-10-12,94.400002
2017-10-13,94.5
2017-10-16,94.610001
2017-10-17,93.989998
2017-10-18,93.0
2017-10-19,93.050003
2017-10-20,93.5
2017-10-23,92.709999
2017-10-24,90.489998
2017-10-25,91.410004
2017-10-26,83.68
2017-10-27,83.480003
2017-10-30,85.540001
2017-10-31,87.290001
2017-11-01,87.980003
2017-11-02,88.0
2017-11-03,87.349998
2017-11-06,90.550003
2017-11-07,89.510002
2017-11-08,87.730003
2017-11-09,88.559998
2017-11-10,88.489998
2017-11-13,89.129997
2017-11-14,87.879997
2017-11-15,88.93
2017-11-16,89.739998
2017-11-17,91.089996
2017-11-20,90.059998
2017-11-21,89.769997
2017-11-22,89.050003
2017-11-24,87.91999799999999
2017-11-27,85.959999
2017-11-28,87.07
2017-11-29,87.82
2017-11-30,86.949997
2017-12-01,88.83000200000001
2017-12-04,89.0
2017-12-05,87.779999
2017-12-06,85.190002
2017-12-07,85.529999
2017-12-08,84.66999799999999
2017-12-11,86.279999
2017-12-12,85.480003
2017-12-13,85.339996
2017-12-14,84.889999
2017-12-15,83.730003
2017-12-18,84.33000200000001
2017-12-19,82.059998
2017-12-20,81.239998
2017-12-21,84.58000200000001
2017-12-22,85.190002
2017-12-26,85.16999799999999
2017-12-27,83.540001
2017-12-28,85.059998
2017-12-29,85.160004
2018-01-02,88.540001
2018-01-03,89.629997
2018-01-04,88.5
2018-01-05,88.93
2018-01-08,89.779999
2018-01-09,89.58000200000001
2018-01-10,88.720001
2018-01-11,90.300003
2018-01-12,90.699997
2018-01-16,89.730003
2018-01-17,91.0
2018-01-18,92.660004
2018-01-19,93.290001
2018-01-22,94.199997
2018-01-23,94.410004
2018-01-24,95.800003
2018-01-25,95.269997
2018-01-26,95.849998
2018-01-29,94.709999
2018-01-30,95.190002
2018-01-31,95.550003
2018-02-01,95.040001
2018-02-02,96.900002
2018-02-05,93.290001
2018-02-06,91.779999
2018-02-07,90.720001
2018-02-08,86.980003
2018-02-09,86.660004
2018-02-12,89.360001
2018-02-13,89.07
2018-02-14,90.150002
2018-02-15,91.610001
2018-02-16,92.18
2018-02-20,91.120003
2018-02-21,91.199997
2018-02-22,89.66999799999999
2018-02-23,91.75
2018-02-26,91.370003
2018-02-27,89.83000200000001
2018-02-28,87.879997
2018-03-01,87.209999
2018-03-02,86.16999799999999
2018-03-05,89.029999
2018-03-06,88.040001
2018-03-07,87.809998
2018-03-08,88.440002
2018-03-09,89.540001
2018-03-12,92.620003
2018-03-13,90.199997
2018-03-14,88.68
2018-03-15,87.940002
2018-03-16,89.029999
2018-03-19,87.769997
2018-03-20,87.16999799999999
2018-03-21,87.019997
2018-03-22,85.760002
2018-03-23,83.620003
2018-03-26,83.760002
2018-03-27,83.839996
2018-03-28,83.910004
2018-03-29,85.690002
2018-04-02,83.230003
2018-04-03,83.400002
2018-04-04,83.470001
2018-04-05,83.709999
2018-04-06,82.41999799999999
2018-04-09,83.160004
2018-04-10,82.599998
2018-04-11,81.529999
2018-04-12,81.949997
2018-04-13,81.5
2018-04-16,83.33000200000001
2018-04-17,83.360001
2018-04-18,84.470001
2018-04-19,83.760002
2018-04-20,82.870003
2018-04-23,83.349998
2018-04-24,81.349998
2018-04-25,81.589996
2018-04-26,81.379997
2018-04-27,69.82
2018-04-30,70.889999
2018-05-01,72.440002
2018-05-02,70.629997
2018-05-03,71.779999
2018-05-04,73.139999
2018-05-07,73.440002
2018-05-08,72.230003
2018-05-09,71.120003
2018-05-10,71.75
2018-05-11,71.629997
2018-05-14,72.279999
2018-05-15,71.730003
2018-05-16,72.260002
2018-05-17,71.160004
2018-05-18,70.949997
2018-05-21,70.629997
2018-05-22,70.690002
2018-05-23,71.199997
2018-05-24,70.970001
2018-05-25,71.290001
2018-05-29,69.889999
2018-05-30,69.66999799999999
2018-05-31,68.870003
2018-06-01,68.699997
2018-06-04,69.83000200000001
2018-06-05,69.970001
2018-06-06,71.959999
2018-06-07,72.639999
2018-06-08,72.900002
2018-06-11,73.900002
2018-06-12,74.989998
2018-06-13,74.33000200000001
2018-06-14,76.5
2018-06-15,76.800003
2018-06-18,76.33000200000001
2018-06-19,75.910004
2018-06-20,75.949997
2018-06-21,75.089996
2018-06-22,77.089996
2018-06-25,76.709999
2018-06-26,77.220001
2018-06-27,75.93
2018-06-28,75.82
2018-06-29,75.720001
2018-07-02,75.650002
2018-07-03,76.650002
2018-07-05,76.940002
2018-07-06,78.66999799999999
2018-07-09,79.889999
2018-07-10,79.480003
2018-07-11,79.0
2018-07-12,79.220001
2018-07-13,79.08000200000001
2018-07-16,79.099998
2018-07-17,79.400002
2018-07-18,78.970001
2018-07-19,78.010002
2018-07-20,77.360001
2018-07-23,76.599998
2018-07-24,76.089996
2018-07-25,74.190002
2018-07-26,76.120003
2018-07-27,75.66999799999999
2018-07-30,76.75
2018-07-31,79.470001
2018-08-01,78.199997
2018-08-02,77.599998
2018-08-03,79.43
2018-08-06,78.940002
2018-08-07,78.629997
2018-08-08,78.290001
2018-08-09,79.730003
2018-08-10,79.209999
2018-08-13,78.910004
2018-08-14,79.889999
2018-08-15,77.93
2018-08-16,79.08000200000001
2018-08-17,78.980003
2018-08-20,78.660004
2018-08-21,80.519997
2018-08-22,79.989998
2018-08-23,77.760002
2018-08-24,78.699997
2018-08-27,79.349998
2018-08-28,79.83000200000001
2018-08-29,80.629997
2018-08-30,80.760002
2018-08-31,81.089996
2018-09-04,81.410004
2018-09-05,80.760002
2018-09-06,79.610001
2018-09-07,79.66999799999999
2018-09-10,80.370003
2018-09-11,81.260002
2018-09-12,81.010002
2018-09-13,82.410004
2018-09-14,82.470001
2018-09-17,82.059998
2018-09-18,84.25
2018-09-19,84.410004
2018-09-20,84.839996
2018-09-21,85.010002
2018-09-24,83.66999799999999
2018-09-25,83.269997
2018-09-26,83.290001
2018-09-27,83.760002
2018-09-28,84.300003
2018-10-01,83.029999
2018-10-02,83.860001
2018-10-03,83.5
2018-10-04,82.599998
2018-10-05,80.900002
2018-10-08,81.5
2018-10-09,82.260002
2018-10-10,79.739998
2018-10-11,78.040001
2018-10-12,79.879997
2018-10-15,81.379997
2018-10-16,83.279999
2018-10-17,82.650002
2018-10-18,82.559998
2018-10-19,83.260002
2018-10-22,82.699997
2018-10-23,81.68
2018-10-24,78.58000200000001
2018-10-25,80.889999
2018-10-26,76.650002
2018-10-29,77.769997
2018-10-30,81.440002
2018-10-31,82.93
2018-11-01,84.089996
2018-11-02,82.029999
2018-11-05,83.370003
2018-11-06,83.0
2018-11-07,84.43
2018-11-08,83.269997
2018-11-09,82.16999799999999
2018-11-12,82.389999
2018-11-13,82.529999
2018-11-14,82.480003
2018-11-15,82.040001
2018-11-16,83.790001
2018-11-19,81.699997
2018-11-20,77.07
2018-11-21,77.25
2018-11-23,78.400002
2018-11-26,79.849998
2018-11-27,81.07
2018-11-28,83.83000200000001
2018-11-29,84.629997
2018-11-30,84.849998
2018-12-03,84.040001
2018-12-04,81.910004
2018-12-06,82.459999
2018-12-07,80.43
2018-12-10,79.860001
2018-12-11,79.18
2018-12-12,80.279999
2018-12-13,78.989998
2018-12-14,78.480003
2018-12-17,77.730003
2018-12-18,76.540001
2018-12-19,74.639999
2018-12-20,72.720001
2018-12-21,71.050003
2018-12-24,68.900002
2018-12-26,71.470001
2018-12-27,71.83000200000001
2018-12-28,71.879997
2018-12-31,72.029999
2019-01-02,72.93
2019-01-03,73.25
2019-01-04,76.360001
2019-01-07,76.660004
2019-01-08,76.790001
2019-01-09,76.58000200000001
2019-01-10,75.589996
2019-01-11,76.08000200000001
2019-01-14,75.129997
2019-01-15,75.290001
2019-01-16,75.370003
2019-01-17,75.610001
2019-01-18,75.599998
2019-01-22,73.550003
2019-01-23,73.599998
2019-01-24,74.400002
2019-01-25,74.940002
2019-01-28,75.75
2019-01-29,75.150002
2019-01-30,75.33000200000001
2019-01-31,85.019997
2019-02-01,87.360001
2019-02-04,87.059998
2019-02-05,88.57
2019-02-06,89.129997
2019-02-07,89.059998
2019-02-08,88.58000200000001
2019-02-11,86.449997
2019-02-12,87.32
2019-02-13,86.889999
2019-02-14,87.720001
2019-02-15,89.050003
2019-02-19,88.690002
2019-02-20,89.370003
2019-02-21,89.449997
2019-02-22,90.08000200000001
2019-02-25,89.459999
2019-02-26,89.309998
2019-02-27,89.269997
2019-02-28,89.5
2019-03-01,89.879997
2019-03-04,90.489998
2019-03-05,89.269997
2019-03-06,88.989998
2019-03-07,88.449997
2019-03-08,88.099998
2019-03-11,89.599998
2019-03-12,89.970001
2019-03-13,90.809998
2019-03-14,91.660004
2019-03-15,92.389999
2019-03-18,93.029999
2019-03-19,93.470001
2019-03-20,93.279999
2019-03-21,94.339996
2019-03-22,92.809998
2019-03-25,92.220001
2019-03-26,92.650002
2019-03-27,92.849998
2019-03-28,92.779999
2019-03-29,91.739998
2019-04-01,92.300003
2019-04-02,92.68
2019-04-03,92.050003
2019-04-04,91.980003
2019-04-05,93.209999
2019-04-08,93.410004
2019-04-09,93.58000200000001
2019-04-10,94.25
2019-04-11,94.629997
2019-04-12,94.949997
2019-04-15,94.730003
2019-04-16,95.449997
2019-04-17,95.900002
2019-04-18,95.91999799999999
2019-04-22,95.059998
2019-04-23,95.980003
2019-04-24,96.360001
2019-04-25,97.349998
2019-04-26,98.300003
2019-04-29,98.610001
2019-04-30,98.709999
2019-05-01,98.559998
2019-05-02,98.389999
2019-05-03,100.010002
2019-05-06,99.480003
2019-05-07,99.709999
2019-05-08,98.989998
2019-05-09,99.220001
2019-05-10,99.959999
2019-05-13,97.199997
2019-05-14,97.650002
2019-05-15,98.82
2019-05-16,100.43
2019-05-17,101.660004
2019-05-20,99.18
2019-05-21,99.980003
2019-05-22,100.019997
