Date,PAGP
2014-08-29,82.293335
2014-09-02,82.053337
2014-09-03,83.120003
2014-09-04,82.933334
2014-09-05,82.879997
2014-09-08,83.68
2014-09-09,83.41333
2014-09-10,83.066666
2014-09-11,82.773331
2014-09-12,81.573334
2014-09-15,80.879997
2014-09-16,81.653336
2014-09-17,82.82666800000001
2014-09-18,83.599998
2014-09-19,84.13333100000001
2014-09-22,82.773331
2014-09-23,81.653336
2014-09-24,81.86666899999999
2014-09-25,80.08000200000001
2014-09-26,81.41333
2014-09-29,80.879997
2014-09-30,81.73333000000001
2014-10-01,80.21333299999999
2014-10-02,79.38666500000001
2014-10-03,79.38666500000001
2014-10-06,79.73333000000001
2014-10-07,78.666664
2014-10-08,76.959999
2014-10-09,71.466667
2014-10-10,70.08000200000001
2014-10-13,67.333336
2014-10-14,66.666664
2014-10-15,70.18666800000001
2014-10-16,72.293335
2014-10-17,74.933334
2014-10-20,75.199997
2014-10-21,77.333336
2014-10-22,74.82666800000001
2014-10-23,74.933334
2014-10-24,74.559998
2014-10-27,74.106667
2014-10-28,74.506668
2014-10-29,74.053337
2014-10-30,74.106667
2014-10-31,76.480003
2014-11-03,74.160004
2014-11-04,70.986664
2014-11-05,71.97333499999999
2014-11-06,69.91999799999999
2014-11-07,69.893333
2014-11-10,66.933334
2014-11-11,74.506668
2014-11-12,74.26666999999999
2014-11-13,74.0
2014-11-14,73.839996
2014-11-17,73.38666500000001
2014-11-18,72.480003
2014-11-19,72.106667
2014-11-20,72.453331
2014-11-21,71.493332
2014-11-24,73.253334
2014-11-25,73.86666899999999
2014-11-26,73.333336
2014-11-28,69.279999
2014-12-01,66.639999
2014-12-02,67.78666700000001
2014-12-03,69.306664
2014-12-04,70.666664
2014-12-05,70.373337
2014-12-08,65.653336
2014-12-09,67.839996
2014-12-10,65.360001
2014-12-11,63.573333999999996
2014-12-12,64.720001
2014-12-15,62.32
2014-12-16,61.893333
2014-12-17,64.559998
2014-12-18,65.226669
2014-12-19,65.839996
2014-12-22,65.41333
2014-12-23,66.453331
2014-12-24,66.58667
2014-12-26,66.879997
2014-12-29,68.800003
2014-12-30,68.373337
2014-12-31,68.480003
2015-01-02,69.17333199999999
2015-01-05,66.666664
2015-01-06,65.38666500000001
2015-01-07,66.053337
2015-01-08,67.199997
2015-01-09,69.333336
2015-01-12,68.506668
2015-01-13,68.0
2015-01-14,67.546669
2015-01-15,68.426666
2015-01-16,71.333336
2015-01-20,72.480003
2015-01-21,72.160004
2015-01-22,73.279999
2015-01-23,72.85333299999999
2015-01-26,73.839996
2015-01-27,72.58667
2015-01-28,70.346664
2015-01-29,70.58667
2015-01-30,69.546669
2015-02-02,73.066666
2015-02-03,74.08000200000001
2015-02-04,72.18666800000001
2015-02-05,73.946663
2015-02-06,71.81333199999999
2015-02-09,72.02666500000001
2015-02-10,72.773331
2015-02-11,71.839996
2015-02-12,74.13333100000001
2015-02-13,74.239998
2015-02-17,74.693336
2015-02-18,74.0
2015-02-19,73.41333
2015-02-20,74.106667
2015-02-23,74.13333100000001
2015-02-24,74.666664
2015-02-25,75.013336
2015-02-26,75.013336
2015-02-27,76.373337
2015-03-02,75.86666899999999
2015-03-03,75.893333
2015-03-04,75.440002
2015-03-05,76.0
2015-03-06,75.066666
2015-03-09,74.346664
2015-03-10,74.0
2015-03-11,73.333336
2015-03-12,73.279999
2015-03-13,73.68
2015-03-16,73.38666500000001
2015-03-17,73.226669
2015-03-18,74.720001
2015-03-19,73.360001
2015-03-20,72.480003
2015-03-23,74.32
2015-03-24,73.946663
2015-03-25,74.879997
2015-03-26,74.666664
2015-03-27,74.959999
2015-03-30,75.653336
2015-03-31,75.653336
2015-04-01,74.800003
2015-04-02,74.480003
2015-04-06,73.493332
2015-04-07,74.02666500000001
2015-04-08,73.360001
2015-04-09,74.720001
2015-04-10,75.466667
2015-04-13,74.986664
2015-04-14,75.599998
2015-04-15,77.199997
2015-04-16,77.253334
2015-04-17,76.21333299999999
2015-04-20,76.480003
2015-04-21,76.346664
2015-04-22,76.82666800000001
2015-04-23,77.546669
2015-04-24,78.480003
2015-04-27,78.800003
2015-04-28,79.120003
2015-04-29,77.73333000000001
2015-04-30,78.400002
2015-05-01,78.693336
2015-05-04,78.400002
2015-05-05,76.293335
2015-05-06,74.453331
2015-05-07,77.09333000000001
2015-05-08,78.879997
2015-05-11,78.106667
2015-05-12,77.68
2015-05-13,78.426666
2015-05-14,77.653336
2015-05-15,77.573334
2015-05-18,79.013336
2015-05-19,78.239998
2015-05-20,78.373337
2015-05-21,76.13333100000001
2015-05-22,76.85333299999999
2015-05-26,76.400002
2015-05-27,77.14666700000001
2015-05-28,75.09333000000001
2015-05-29,74.559998
2015-06-01,73.493332
2015-06-02,74.82666800000001
2015-06-03,74.986664
2015-06-04,71.626663
2015-06-05,74.746666
2015-06-08,73.333336
2015-06-09,73.440002
2015-06-10,72.933334
2015-06-11,71.839996
2015-06-12,71.066666
2015-06-15,71.466667
2015-06-16,71.86666899999999
2015-06-17,72.02666500000001
2015-06-18,73.333336
2015-06-19,71.466667
2015-06-22,70.693336
2015-06-23,71.573334
2015-06-24,72.453331
2015-06-25,71.73333000000001
2015-06-26,71.226669
2015-06-29,70.58667
2015-06-30,68.90666999999999
2015-07-01,68.239998
2015-07-02,68.160004
2015-07-06,65.91999799999999
2015-07-07,68.239998
2015-07-08,67.253334
2015-07-09,69.360001
2015-07-10,69.199997
2015-07-13,69.38666500000001
2015-07-14,70.506668
2015-07-15,68.639999
2015-07-16,68.0
2015-07-17,66.453331
2015-07-20,64.800003
2015-07-21,63.413334
2015-07-22,64.18666800000001
2015-07-23,65.040001
2015-07-24,64.053337
2015-07-27,64.400002
2015-07-28,66.21333299999999
2015-07-29,68.106667
2015-07-30,67.86666899999999
2015-07-31,68.373337
2015-08-03,65.78666700000001
2015-08-04,65.013336
2015-08-05,49.946667
2015-08-06,49.733334
2015-08-07,47.200001
2015-08-10,49.893333
2015-08-11,49.066666
2015-08-12,51.813332
2015-08-13,50.639998999999996
2015-08-14,51.786667
2015-08-17,54.560001
2015-08-18,51.626667
2015-08-19,50.799999
2015-08-20,49.013332
2015-08-21,49.360001000000004
2015-08-24,47.573334
2015-08-25,47.493332
2015-08-26,48.373333
2015-08-27,50.373333
2015-08-28,51.759997999999996
2015-08-31,52.240002000000004
2015-09-01,50.213333
2015-09-02,50.293335
2015-09-03,51.093334000000006
2015-09-04,51.546665000000004
2015-09-08,51.52
2015-09-09,50.586665999999994
2015-09-10,49.973331
2015-09-11,48.533333
2015-09-14,47.200001
2015-09-15,48.16
2015-09-16,49.386665
2015-09-17,49.226665000000004
2015-09-18,49.466667
2015-09-21,50.639998999999996
2015-09-22,49.466667
2015-09-23,48.16
2015-09-24,47.893333
2015-09-25,47.786667
2015-09-28,45.333332
2015-09-29,43.946667
2015-09-30,46.666668
2015-10-01,46.213333
2015-10-02,47.439999
2015-10-05,50.106667
2015-10-06,49.786667
2015-10-07,51.493332
2015-10-08,50.986668
2015-10-09,50.693333
2015-10-12,49.893333
2015-10-13,48.586665999999994
2015-10-14,49.706665
2015-10-15,50.32
2015-10-16,50.346668
2015-10-19,49.173332
2015-10-20,49.893333
2015-10-21,48.0
2015-10-22,46.293335
2015-10-23,46.133334999999995
2015-10-26,43.68
2015-10-27,42.48
2015-10-28,42.400002
2015-10-29,42.613335
2015-10-30,41.466667
2015-11-02,42.400002
2015-11-03,41.040001000000004
2015-11-04,33.200001
2015-11-05,33.066666
2015-11-06,34.186668
2015-11-09,34.506668
2015-11-10,33.573334
2015-11-11,32.373333
2015-11-12,30.773333
2015-11-13,31.413334000000003
2015-11-16,33.119999
2015-11-17,32.106667
2015-11-18,30.32
2015-11-19,29.093334000000002
2015-11-20,28.453333
2015-11-23,29.040001
2015-11-24,30.933332
2015-11-25,31.733334000000003
2015-11-27,31.253334000000002
2015-11-30,32.693333
2015-12-01,30.719998999999998
2015-12-02,28.533333000000002
2015-12-03,27.706667
2015-12-04,26.106667
2015-12-07,22.906666
2015-12-08,23.946667
2015-12-09,27.146666999999997
2015-12-10,26.026667
2015-12-11,24.4
2015-12-14,22.933332
2015-12-15,22.746666
2015-12-16,22.0
2015-12-17,20.613332999999997
2015-12-18,20.0
2015-12-21,20.213333
2015-12-22,23.52
2015-12-23,25.786667
2015-12-24,26.373333000000002
2015-12-28,24.853333
2015-12-29,24.613332999999997
2015-12-30,23.440001000000002
2015-12-31,25.200001
2016-01-04,25.360001
2016-01-05,25.813334
2016-01-06,23.573334
2016-01-07,21.440001000000002
2016-01-08,21.84
2016-01-11,20.293332999999997
2016-01-12,22.32
2016-01-13,18.933332
2016-01-14,21.306667
2016-01-15,20.639999
2016-01-19,19.493334
2016-01-20,18.346666
2016-01-21,20.773332999999997
2016-01-22,22.293332999999997
2016-01-25,21.733334
2016-01-26,22.4
2016-01-27,20.639999
2016-01-28,20.799999
2016-01-29,21.333334
2016-02-01,21.120001000000002
2016-02-02,20.213333
2016-02-03,20.933332
2016-02-04,20.933332
2016-02-05,20.026667
2016-02-08,16.986666
2016-02-09,14.186666
2016-02-10,16.026667
2016-02-11,15.013333
2016-02-12,16.106667
2016-02-16,17.733334
2016-02-17,18.213333
2016-02-18,19.653334
2016-02-19,19.013334
2016-02-22,19.706667000000003
2016-02-23,18.266666
2016-02-24,18.853333
2016-02-25,19.466667
2016-02-26,19.706667000000003
2016-02-29,20.266666
2016-03-01,19.84
2016-03-02,20.613332999999997
2016-03-03,21.200001
2016-03-04,20.426666
2016-03-07,21.280001000000002
2016-03-08,19.626667
2016-03-09,20.426666
2016-03-10,19.786667
2016-03-11,21.200001
2016-03-14,20.666666
2016-03-15,20.0
2016-03-16,22.719998999999998
2016-03-17,23.786667
2016-03-18,23.306667
2016-03-21,23.013334
2016-03-22,23.786667
2016-03-23,21.6
2016-03-24,21.68
2016-03-28,21.546667000000003
2016-03-29,21.440001000000002
2016-03-30,21.973333
2016-03-31,23.173334
2016-04-01,22.133333
2016-04-04,21.493334
2016-04-05,21.333334
2016-04-06,22.0
2016-04-07,21.786667
2016-04-08,22.933332
2016-04-11,22.959999
2016-04-12,24.533333
2016-04-13,24.0
2016-04-14,23.386667000000003
2016-04-15,23.280001000000002
2016-04-18,23.333334
2016-04-19,24.426666
2016-04-20,25.52
2016-04-21,25.52
2016-04-22,26.426665999999997
2016-04-25,25.226667000000003
2016-04-26,26.746665999999998
2016-04-27,27.253334000000002
2016-04-28,27.146666999999997
2016-04-29,26.4
2016-05-02,24.719998999999998
2016-05-03,23.386667000000003
2016-05-04,24.16
2016-05-05,24.426666
2016-05-06,24.4
2016-05-09,24.053333
2016-05-10,24.613332999999997
2016-05-11,25.226667000000003
2016-05-12,26.16
2016-05-13,26.16
2016-05-16,27.786666999999998
2016-05-17,27.626666999999998
2016-05-18,27.093334000000002
2016-05-19,27.360001
2016-05-20,27.093334000000002
2016-05-23,25.333334
2016-05-24,24.506666
2016-05-25,24.666666
2016-05-26,23.946667
2016-05-27,24.08
2016-05-31,25.040001
2016-06-01,26.586665999999997
2016-06-02,27.573334000000003
2016-06-03,27.92
2016-06-06,28.586665999999997
2016-06-07,30.0
2016-06-08,29.573334000000003
2016-06-09,29.173334000000004
2016-06-10,28.16
2016-06-13,27.280001000000002
2016-06-14,26.346666
2016-06-15,26.853333000000003
2016-06-16,27.52
2016-06-17,27.306666999999997
2016-06-20,27.066668
2016-06-21,27.6
2016-06-22,28.559998999999998
2016-06-23,29.413334000000003
2016-06-24,28.133333
2016-06-27,26.026667
2016-06-28,27.6
2016-06-29,27.733334000000003
2016-06-30,27.813334
2016-07-01,28.346666
2016-07-05,27.040001
2016-07-06,27.306666999999997
2016-07-07,26.4
2016-07-08,25.813334
2016-07-11,26.4
2016-07-12,29.52
2016-07-13,29.093334000000002
2016-07-14,29.893333000000002
2016-07-15,30.426665999999997
2016-07-18,30.16
2016-07-19,31.440001000000002
2016-07-20,30.639999
2016-07-21,29.973333
2016-07-22,29.306666999999997
2016-07-25,28.906665999999998
2016-07-26,28.773333
2016-07-27,27.573334000000003
2016-07-28,27.76
2016-07-29,28.32
2016-08-01,27.52
2016-08-02,27.306666999999997
2016-08-03,28.773333
2016-08-04,28.933332
2016-08-05,28.879998999999998
2016-08-08,29.92
2016-08-09,29.866667
2016-08-10,29.813334
2016-08-11,30.506666
2016-08-12,30.986665999999996
2016-08-15,30.48
2016-08-16,29.973333
2016-08-17,30.613333
2016-08-18,31.653334
2016-08-19,31.413334000000003
2016-08-22,30.32
2016-08-23,30.559998999999998
2016-08-24,29.973333
2016-08-25,30.48
2016-08-26,30.853333000000003
2016-08-29,30.906665999999998
2016-08-30,30.586665999999997
2016-08-31,30.346666
2016-09-01,30.186666
2016-09-02,30.16
2016-09-06,30.693333000000003
2016-09-07,31.360001
2016-09-08,32.346668
2016-09-09,31.6
2016-09-12,31.466666999999998
2016-09-13,30.746665999999998
2016-09-14,30.48
2016-09-15,30.133333
2016-09-16,30.373333000000002
2016-09-19,30.266665999999997
2016-09-20,30.746665999999998
2016-09-21,31.706667
2016-09-22,33.439999
2016-09-23,33.279999
2016-09-26,33.439999
2016-09-27,32.826668
2016-09-28,34.400002
2016-09-29,34.400002
2016-09-30,34.506668
2016-10-03,34.16
2016-10-04,34.053333
2016-10-05,36.0
2016-10-06,34.880001
2016-10-07,34.746666
2016-10-10,36.453334999999996
2016-10-11,36.026669
2016-10-12,35.919998
2016-10-13,35.866665000000005
2016-10-14,35.573334
2016-10-17,35.439999
2016-10-18,35.306667
2016-10-19,36.0
2016-10-20,35.866665000000005
2016-10-21,35.706665
2016-10-24,35.493332
2016-10-25,35.200001
2016-10-26,35.119999
2016-10-27,34.426666
2016-10-28,33.546665000000004
2016-10-31,33.493332
2016-11-01,33.279999
2016-11-02,32.586665999999994
2016-11-03,31.76
2016-11-04,31.440001000000002
2016-11-07,32.080002
2016-11-08,32.32
2016-11-09,33.68
2016-11-10,32.373333
2016-11-11,32.293335
2016-11-14,32.826668
2016-11-15,34.053333
2016-11-16,33.889998999999996
2016-11-17,33.139998999999996
2016-11-18,33.619999
2016-11-21,35.41
2016-11-22,35.41
2016-11-23,34.810001
2016-11-25,34.32
2016-11-28,33.220001
2016-11-29,32.5
2016-11-30,35.16
2016-12-01,34.810001
2016-12-02,34.470001
2016-12-05,34.169998
2016-12-06,33.84
2016-12-07,33.790001000000004
2016-12-08,33.599998
2016-12-09,33.990002000000004
2016-12-12,34.610001000000004
2016-12-13,34.240002000000004
2016-12-14,33.77
2016-12-15,33.689999
2016-12-16,33.84
2016-12-19,33.57
2016-12-20,34.279999
2016-12-21,35.09
2016-12-22,35.27
2016-12-23,35.32
2016-12-27,35.59
2016-12-28,34.869999
2016-12-29,34.490002000000004
2016-12-30,34.68
2017-01-03,35.0
2017-01-04,34.950001
2017-01-05,34.610001000000004
2017-01-06,33.849998
2017-01-09,33.57
2017-01-10,33.259997999999996
2017-01-11,33.549999
2017-01-12,33.349998
2017-01-13,33.189999
2017-01-17,33.700001
2017-01-18,33.259997999999996
2017-01-19,32.950001
2017-01-20,33.0
2017-01-23,33.09
2017-01-24,34.099998
2017-01-25,32.669998
2017-01-26,33.150002
2017-01-27,32.459998999999996
2017-01-30,32.220001
2017-01-31,32.450001
2017-02-01,32.73
2017-02-02,33.169998
2017-02-03,34.5
2017-02-06,33.91
2017-02-07,33.57
2017-02-08,32.560001
2017-02-09,32.139998999999996
2017-02-10,31.790001
2017-02-13,31.6
2017-02-14,32.400002
2017-02-15,32.490002000000004
2017-02-16,32.09
2017-02-17,31.93
2017-02-21,32.029999
2017-02-22,31.309998999999998
2017-02-23,31.75
2017-02-24,31.83
2017-02-27,32.529999
2017-02-28,32.869999
2017-03-01,33.299999
2017-03-02,32.860001000000004
2017-03-03,33.110001000000004
2017-03-06,33.25
2017-03-07,33.0
2017-03-08,31.549999
2017-03-09,31.01
2017-03-10,31.58
2017-03-13,31.77
2017-03-14,31.059998999999998
2017-03-15,31.950001
2017-03-16,31.690001000000002
2017-03-17,31.389999
2017-03-20,31.190001000000002
2017-03-21,30.91
2017-03-22,30.940001000000002
2017-03-23,31.190001000000002
2017-03-24,31.030001000000002
2017-03-27,30.889999
2017-03-28,31.77
2017-03-29,31.940001000000002
2017-03-30,31.129998999999998
2017-03-31,31.26
2017-04-03,30.950001
2017-04-04,31.1
2017-04-05,31.030001000000002
2017-04-06,31.43
2017-04-07,31.18
2017-04-10,31.41
2017-04-11,31.559998999999998
2017-04-12,31.459999
2017-04-13,31.26
2017-04-17,30.940001000000002
2017-04-18,30.85
2017-04-19,30.27
2017-04-20,30.469998999999998
2017-04-21,30.07
2017-04-24,30.35
2017-04-25,30.780001000000002
2017-04-26,30.33
2017-04-27,29.790001
2017-04-28,29.77
2017-05-01,29.639999
2017-05-02,29.82
2017-05-03,29.42
2017-05-04,28.049999
2017-05-05,29.17
2017-05-08,29.5
2017-05-09,27.360001
2017-05-10,27.59
2017-05-11,27.65
2017-05-12,27.74
2017-05-15,27.860001
2017-05-16,27.75
2017-05-17,27.58
2017-05-18,27.51
2017-05-19,28.23
2017-05-22,28.450001
2017-05-23,28.299999
2017-05-24,28.01
2017-05-25,27.299999
2017-05-26,27.35
2017-05-30,26.83
2017-05-31,26.67
2017-06-01,26.610001
2017-06-02,26.549999
2017-06-05,26.43
2017-06-06,26.59
2017-06-07,25.860001
2017-06-08,25.82
2017-06-09,26.27
2017-06-12,26.27
2017-06-13,26.32
2017-06-14,24.83
2017-06-15,24.049999
2017-06-16,24.74
2017-06-19,24.559998999999998
2017-06-20,23.75
2017-06-21,23.389999
2017-06-22,23.860001
2017-06-23,24.59
2017-06-26,24.889999
2017-06-27,24.82
2017-06-28,25.469998999999998
2017-06-29,25.74
2017-06-30,26.16
2017-07-03,26.610001
2017-07-05,26.15
2017-07-06,26.25
2017-07-07,26.01
2017-07-10,26.26
2017-07-11,26.129998999999998
2017-07-12,26.51
2017-07-13,26.440001000000002
2017-07-14,26.76
2017-07-17,26.58
2017-07-18,26.84
2017-07-19,26.75
2017-07-20,27.030001000000002
2017-07-21,26.85
2017-07-24,27.299999
2017-07-25,27.6
2017-07-26,27.530001000000002
2017-07-27,27.25
2017-07-28,27.360001
2017-07-31,27.34
2017-08-01,27.17
2017-08-02,26.700001
2017-08-03,26.49
2017-08-04,26.27
2017-08-07,25.83
2017-08-08,21.040001
2017-08-09,20.969998999999998
2017-08-10,21.15
2017-08-11,21.09
2017-08-14,21.0
2017-08-15,20.809998999999998
2017-08-16,20.35
2017-08-17,19.82
2017-08-18,19.77
2017-08-21,19.780001000000002
2017-08-22,20.120001000000002
2017-08-23,20.58
2017-08-24,20.870001000000002
2017-08-25,21.0
2017-08-28,21.17
2017-08-29,21.43
2017-08-30,21.68
2017-08-31,22.48
2017-09-01,22.549999
2017-09-05,22.68
2017-09-06,22.719998999999998
2017-09-07,22.77
2017-09-08,22.58
2017-09-11,22.809998999999998
2017-09-12,23.02
2017-09-13,23.25
2017-09-14,23.35
2017-09-15,22.809998999999998
2017-09-18,22.92
2017-09-19,22.709999
2017-09-20,22.809998999999998
2017-09-21,22.459999
2017-09-22,22.33
2017-09-25,22.709999
2017-09-26,22.65
2017-09-27,22.219998999999998
2017-09-28,21.83
2017-09-29,21.870001000000002
2017-10-02,21.93
2017-10-03,21.790001
2017-10-04,21.700001
2017-10-05,22.040001
2017-10-06,22.200001
2017-10-09,21.9
2017-10-10,21.82
2017-10-11,21.85
2017-10-12,21.49
2017-10-13,21.32
2017-10-16,21.27
2017-10-17,21.48
2017-10-18,21.16
2017-10-19,21.25
2017-10-20,20.75
2017-10-23,20.18
2017-10-24,19.879998999999998
2017-10-25,19.559998999999998
2017-10-26,19.93
2017-10-27,20.200001
2017-10-30,20.200001
2017-10-31,20.4
2017-11-01,20.719998999999998
2017-11-02,20.25
2017-11-03,20.24
2017-11-06,20.91
2017-11-07,22.030001000000002
2017-11-08,21.73
2017-11-09,21.65
2017-11-10,21.549999
2017-11-13,20.879998999999998
2017-11-14,20.639999
2017-11-15,20.879998999999998
2017-11-16,20.58
2017-11-17,20.799999
2017-11-20,20.889999
2017-11-21,20.48
2017-11-22,20.610001
2017-11-24,20.200001
2017-11-27,19.719998999999998
2017-11-28,19.77
2017-11-29,19.66
2017-11-30,20.59
2017-12-01,20.780001000000002
2017-12-04,21.129998999999998
2017-12-05,20.799999
2017-12-06,20.299999
2017-12-07,20.620001000000002
2017-12-08,20.629998999999998
2017-12-11,21.01
2017-12-12,21.08
2017-12-13,21.15
2017-12-14,21.18
2017-12-15,21.290001
2017-12-18,21.73
2017-12-19,21.52
2017-12-20,21.879998999999998
2017-12-21,21.780001000000002
2017-12-22,21.969998999999998
2017-12-26,22.190001000000002
2017-12-27,22.059998999999998
2017-12-28,22.049999
2017-12-29,21.950001
2018-01-02,22.5
2018-01-03,23.17
2018-01-04,23.0
2018-01-05,22.84
2018-01-08,22.91
2018-01-09,22.92
2018-01-10,23.459999
2018-01-11,23.98
2018-01-12,24.139999
2018-01-16,23.41
2018-01-17,23.26
2018-01-18,22.73
2018-01-19,22.780001000000002
2018-01-22,23.16
2018-01-23,23.110001
2018-01-24,22.82
2018-01-25,22.620001000000002
2018-01-26,22.68
2018-01-29,22.23
2018-01-30,21.43
2018-01-31,21.280001000000002
2018-02-01,21.200001
2018-02-02,20.559998999999998
2018-02-05,20.190001000000002
2018-02-06,20.75
2018-02-07,21.559998999999998
2018-02-08,21.24
2018-02-09,21.309998999999998
2018-02-12,21.879998999999998
2018-02-13,22.370001000000002
2018-02-14,22.77
2018-02-15,22.48
2018-02-16,22.110001
2018-02-20,21.959999
2018-02-21,21.5
2018-02-22,21.219998999999998
2018-02-23,21.530001000000002
2018-02-26,21.51
2018-02-27,21.33
2018-02-28,20.799999
2018-03-01,21.07
2018-03-02,21.34
2018-03-05,21.68
2018-03-06,22.129998999999998
2018-03-07,21.59
2018-03-08,21.41
2018-03-09,21.969998999999998
2018-03-12,22.77
2018-03-13,23.139999
2018-03-14,22.91
2018-03-15,21.82
2018-03-16,22.639999
2018-03-19,21.629998999999998
2018-03-20,21.65
2018-03-21,22.26
2018-03-22,21.84
