Date,KRNY
2005-11-22,9.055346
2005-11-23,9.069835000000001
2005-11-25,9.040857
2005-11-28,8.881484
2005-11-29,9.106056
2005-11-30,9.164010000000001
2005-12-01,9.156766000000001
2005-12-02,9.200232000000002
2005-12-05,9.207476
2005-12-06,9.192986999999999
2005-12-07,9.171255
2005-12-08,9.258186
2005-12-09,9.26543
2005-12-12,9.192986999999999
2005-12-13,9.185742999999999
2005-12-14,9.048102
2005-12-15,9.026369
2005-12-16,9.171255
2005-12-19,8.982903
2005-12-20,8.932194
2005-12-21,8.895972
2005-12-22,9.091567999999999
2005-12-23,9.033613
2005-12-27,8.917705
2005-12-28,8.881484
2005-12-29,8.866995
2005-12-30,8.838018
2006-01-03,8.917705
2006-01-04,9.207476
2006-01-05,9.185742999999999
2006-01-06,9.482759
2006-01-09,9.461025999999999
2006-01-10,9.613155
2006-01-11,9.584178999999999
2006-01-12,9.497247
2006-01-13,9.504491999999999
2006-01-17,9.490003
2006-01-18,9.576934
2006-01-19,9.584178999999999
2006-01-20,9.446537
2006-01-23,9.504491999999999
2006-01-24,9.605911
2006-01-25,9.591422999999999
2006-01-26,9.736308
2006-01-27,9.946392
2006-01-30,9.902925999999999
2006-01-31,9.779774
2006-02-01,9.591422999999999
2006-02-02,9.46827
2006-02-03,9.504491999999999
2006-02-06,9.598666999999999
2006-02-07,9.562446000000001
2006-02-08,9.511736
2006-02-09,9.453781
2006-02-10,9.453781
2006-02-13,9.497247
2006-02-14,9.685597999999999
2006-02-15,9.685597999999999
2006-02-16,9.707332000000001
2006-02-17,9.634889
2006-02-21,9.555202
2006-02-22,9.576934
2006-02-23,9.490003
2006-02-24,9.700087
2006-02-27,9.613155
2006-02-28,9.576934
2006-03-01,9.779774
2006-03-02,9.779774
2006-03-03,9.736308
2006-03-06,9.729064
2006-03-07,9.700087
2006-03-08,9.736308
2006-03-09,9.77253
2006-03-10,9.888438
2006-03-13,9.895682
2006-03-14,9.946392
2006-03-15,9.87395
2006-03-16,9.939148
2006-03-17,9.939148
2006-03-20,9.924660000000001
2006-03-21,9.888438
2006-03-22,9.982614
2006-03-23,10.062301
2006-03-24,10.026079
2006-03-27,9.960881
2006-03-28,9.895682
2006-03-29,10.011591000000001
2006-03-30,9.982614
2006-03-31,9.946392
2006-04-03,9.917416000000001
2006-04-04,9.931904
2006-04-05,9.888438
2006-04-06,9.888438
2006-04-07,9.888438
2006-04-10,9.888438
2006-04-11,9.866705
2006-04-12,9.87395
2006-04-13,9.881194
2006-04-17,9.837729
2006-04-18,9.946392
2006-04-19,9.931904
2006-04-20,9.895682
2006-04-21,9.953636
2006-04-24,9.888438
2006-04-25,9.895682
2006-04-26,9.924660000000001
2006-04-27,9.910171
2006-04-28,9.982614
2006-05-01,9.946392
2006-05-02,10.120255
2006-05-03,10.069545
2006-05-04,10.105766000000001
2006-05-05,10.098522
2006-05-08,10.076789
2006-05-09,10.069545
2006-05-10,10.141988000000001
2006-05-11,10.062301
2006-05-12,10.055057000000001
2006-05-15,9.931904
2006-05-16,10.004347000000001
2006-05-17,9.946392
2006-05-18,9.960881
2006-05-19,9.989858
2006-05-22,9.968125
2006-05-23,9.902925999999999
2006-05-24,9.924660000000001
2006-05-25,9.968125
2006-05-26,9.960881
2006-05-30,9.888438
2006-05-31,9.924660000000001
2006-06-01,9.953636
2006-06-02,9.960881
2006-06-05,9.917416000000001
2006-06-06,10.091277999999999
2006-06-07,10.192698
2006-06-08,10.250652
2006-06-09,10.156476
2006-06-12,10.076789
2006-06-13,10.185453
2006-06-14,10.221675
2006-06-15,10.388292999999999
2006-06-16,10.250652
2006-06-19,10.294118
2006-06-20,10.31585
2006-06-21,10.395537
2006-06-22,10.272385
2006-06-23,10.301362
2006-06-26,10.649087
2006-06-27,10.591133000000001
2006-06-28,10.475224
2006-06-29,10.851927
2006-06-30,10.72153
2006-07-03,10.851927
2006-07-05,10.576645
2006-07-06,10.844683
2006-07-07,10.431759
2006-07-10,10.504202000000001
2006-07-11,10.627355
2006-07-12,10.301362
2006-07-13,10.084033999999999
2006-07-14,9.924660000000001
2006-07-17,9.924660000000001
2006-07-18,10.323094000000001
2006-07-19,10.757750999999999
2006-07-20,10.46798
2006-07-21,10.554912
2006-07-24,10.779484
2006-07-25,10.641843
2006-07-26,10.496958
2006-07-27,10.388292999999999
2006-07-28,10.678064
2006-07-31,10.670819999999999
2006-08-01,10.431759
2006-08-02,10.489713
2006-08-03,10.72153
2006-08-04,10.431759
2006-08-07,10.460736
2006-08-08,10.381049
2006-08-09,10.359316
2006-08-10,10.5694
2006-08-11,10.431759
2006-08-14,10.46798
2006-08-15,10.692553
2006-08-16,10.822949000000001
2006-08-17,10.786729
2006-08-18,10.801217
2006-08-21,10.692553
2006-08-22,10.612865
2006-08-23,10.5694
2006-08-24,10.649087
2006-08-25,10.663575999999999
2006-08-28,10.779484
2006-08-29,10.822949000000001
2006-08-30,10.808461
2006-08-31,10.844683
2006-09-01,10.786729
2006-09-05,10.837439
2006-09-06,10.77224
2006-09-07,10.736018
2006-09-08,10.822949000000001
2006-09-11,10.830194
2006-09-12,10.866416000000001
2006-09-13,10.960591
2006-09-14,10.967835000000001
2006-09-15,10.97508
2006-09-18,10.97508
2006-09-19,10.92437
2006-09-20,10.97508
2006-09-21,10.938858
2006-09-22,10.97508
2006-09-25,11.011301
2006-09-26,10.989569
2006-09-27,11.025789
2006-09-28,11.025789
2006-09-29,10.996813000000001
2006-10-02,10.97508
2006-10-03,10.989569
2006-10-04,11.170675
2006-10-05,11.156187
2006-10-06,11.177919000000001
2006-10-09,11.27934
2006-10-10,11.373515
2006-10-11,11.177919000000001
2006-10-12,11.576355
2006-10-13,11.612575999999999
2006-10-16,11.590843
2006-10-17,11.496668
2006-10-18,11.511156
2006-10-19,11.547378
2006-10-20,11.554622
2006-10-23,11.561866
2006-10-24,11.547378
2006-10-25,11.525644
2006-10-26,11.569111
2006-10-27,11.409737
2006-10-30,11.590843
2006-10-31,11.590843
2006-11-01,11.337294
2006-11-02,11.424225
2006-11-03,11.438713
2006-11-06,11.583599000000001
2006-11-07,11.532888999999999
2006-11-08,11.583599000000001
2006-11-09,11.569111
2006-11-10,11.764706
2006-11-13,11.82266
2006-11-14,11.989279
2006-11-15,12.12692
2006-11-16,12.192119
2006-11-17,12.337003999999999
2006-11-20,12.242828
2006-11-21,12.119676
2006-11-22,12.068966
2006-11-24,12.083454
2006-11-27,11.808171000000002
2006-11-28,11.92408
2006-11-29,11.945813000000001
2006-11-30,11.960301
2006-12-01,11.77195
2006-12-04,11.909592
2006-12-05,11.938568
2006-12-06,11.699508
2006-12-07,11.561866
2006-12-08,11.460446000000001
2006-12-11,11.634309
2006-12-12,11.503912
2006-12-13,11.540133
2006-12-14,11.482178999999999
2006-12-15,11.272095
2006-12-18,11.272095
2006-12-19,11.322805
2006-12-20,11.46769
2006-12-21,11.409737
2006-12-22,11.409737
2006-12-26,11.547378
2006-12-27,11.742973
2006-12-28,11.590843
2006-12-29,11.634309
2007-01-03,11.554622
2007-01-04,11.735729
2007-01-05,11.445958000000001
2007-01-08,11.380759
2007-01-09,11.286584
2007-01-10,11.214141
2007-01-11,11.177919000000001
2007-01-12,11.206897
2007-01-16,11.170675
2007-01-17,10.953347
2007-01-18,11.047523
2007-01-19,11.156187
2007-01-22,11.004057000000001
2007-01-23,11.004057000000001
2007-01-24,11.054767
2007-01-25,11.105476
2007-01-26,11.141698
2007-01-29,11.141698
2007-01-30,11.148942
2007-01-31,11.243117999999999
2007-02-01,11.148942
2007-02-02,11.250361999999999
2007-02-05,11.119966
2007-02-06,11.156187
2007-02-07,11.141698
2007-02-08,11.105476
2007-02-09,11.018545
2007-02-12,10.996813000000001
2007-02-13,11.004057000000001
2007-02-14,10.902637
2007-02-15,10.815705
2007-02-16,10.822949000000001
2007-02-20,10.699798
2007-02-21,10.699798
2007-02-22,10.779484
2007-02-23,10.685308000000001
2007-02-26,10.699798
2007-02-27,10.525934
2007-02-28,10.692553
2007-03-01,10.707042
2007-03-02,10.692553
2007-03-05,10.504202000000001
2007-03-06,10.583889
2007-03-07,10.402781
2007-03-08,10.576645
2007-03-09,10.678064
2007-03-12,10.670819999999999
2007-03-13,10.475224
2007-03-14,10.533178
2007-03-15,10.627355
2007-03-16,10.51869
2007-03-19,10.5694
2007-03-20,10.663575999999999
2007-03-21,10.822949000000001
2007-03-22,10.736018
2007-03-23,10.830194
2007-03-26,10.779484
2007-03-27,10.678064
2007-03-28,10.576645
2007-03-29,10.591133000000001
2007-03-30,10.417271000000001
2007-04-02,10.460736
2007-04-03,10.359316
2007-04-04,10.228919
2007-04-05,10.279629
2007-04-09,10.033323
2007-04-10,10.076789
2007-04-11,10.091277999999999
2007-04-12,10.004347000000001
2007-04-13,10.004347000000001
2007-04-16,10.475224
2007-04-17,10.482469
2007-04-18,10.337584
2007-04-19,10.156476
2007-04-20,10.489713
2007-04-23,10.279629
2007-04-24,10.192698
2007-04-25,10.033323
2007-04-26,10.134744
2007-04-27,10.308606
2007-04-30,10.250652
2007-05-01,10.308606
2007-05-02,10.301362
2007-05-03,10.294118
2007-05-04,10.301362
2007-05-07,10.134744
2007-05-08,10.084033999999999
2007-05-09,10.011591000000001
2007-05-10,9.562446000000001
2007-05-11,9.692842
2007-05-14,9.627645
2007-05-15,9.504491999999999
2007-05-16,9.656621000000001
2007-05-17,9.649377000000001
2007-05-18,9.620399
2007-05-21,9.750797
2007-05-22,9.975369
2007-05-23,9.895682
2007-05-24,9.823239
2007-05-25,9.902925999999999
2007-05-29,9.968125
2007-05-30,10.033323
2007-05-31,10.069545
2007-06-01,10.069545
2007-06-04,10.062301
2007-06-05,9.888438
2007-06-06,10.018835000000001
2007-06-07,10.026079
2007-06-08,10.105766000000001
2007-06-11,9.982614
2007-06-12,9.830484
2007-06-13,9.968125
2007-06-14,9.895682
2007-06-15,10.055057000000001
2007-06-18,9.997103
2007-06-19,10.004347000000001
2007-06-20,9.823239
2007-06-21,9.837729
2007-06-22,9.808750999999999
2007-06-25,9.823239
2007-06-26,9.815995
2007-06-27,10.026079
2007-06-28,9.844973
2007-06-29,9.765285
2007-07-02,9.917416000000001
2007-07-03,9.917416000000001
2007-07-05,9.779774
2007-07-06,9.794263
2007-07-09,9.794263
2007-07-10,9.613155
2007-07-11,9.613155
2007-07-12,9.663865
2007-07-13,9.663865
2007-07-16,9.432049000000001
2007-07-17,9.279919
2007-07-18,9.250942
2007-07-19,9.258186
2007-07-20,9.149522
2007-07-23,9.091567999999999
2007-07-24,8.77282
2007-07-25,8.968415
2007-07-26,8.736597999999999
2007-07-27,8.736597999999999
2007-07-30,8.780064
2007-07-31,8.606200999999999
2007-08-01,8.809041
2007-08-02,8.838018
2007-08-03,8.294697
2007-08-06,8.780064
2007-08-07,9.316139999999999
2007-08-08,10.069545
2007-08-09,9.823239
2007-08-10,9.584178999999999
2007-08-13,8.953926
2007-08-14,8.439583
2007-08-15,8.548247
2007-08-16,9.656621000000001
2007-08-17,9.649377000000001
2007-08-20,9.700087
2007-08-21,9.837729
2007-08-22,9.830484
2007-08-23,9.707332000000001
2007-08-24,9.895682
2007-08-27,9.844973
2007-08-28,9.453781
2007-08-29,9.729064
2007-08-30,9.743552000000001
2007-08-31,9.56969
2007-09-04,9.663865
2007-09-05,9.192986999999999
2007-09-06,9.200232000000002
2007-09-07,8.932194
2007-09-10,8.895972
2007-09-11,8.997392
2007-09-12,9.091567999999999
2007-09-13,8.917705
2007-09-14,8.917705
2007-09-17,8.751086
2007-09-18,9.048102
2007-09-19,9.308896
2007-09-20,9.243697000000001
2007-09-21,9.403071
2007-09-24,9.301652
2007-09-25,9.258186
2007-09-26,9.504491999999999
2007-09-27,9.432049000000001
2007-09-28,9.26543
2007-10-01,9.497247
2007-10-02,9.591422999999999
2007-10-03,9.497247
2007-10-04,9.46827
2007-10-05,9.562446000000001
2007-10-08,9.461025999999999
2007-10-09,9.526224000000001
2007-10-10,9.446537
2007-10-11,9.446537
2007-10-12,9.439293
2007-10-15,9.591422999999999
2007-10-16,9.56969
2007-10-17,9.605911
2007-10-18,9.642133
2007-10-19,8.946682000000001
2007-10-22,9.403071
2007-10-23,9.504491999999999
2007-10-24,9.432049000000001
2007-10-25,9.432049000000001
2007-10-26,9.620399
2007-10-29,9.598666999999999
2007-10-30,9.461025999999999
2007-10-31,9.598666999999999
2007-11-01,8.917705
2007-11-02,8.92495
2007-11-05,8.917705
2007-11-06,9.214721
2007-11-07,8.801797
2007-11-08,9.171255
2007-11-09,9.250942
2007-11-12,9.388583
2007-11-13,9.576934
2007-11-14,9.214721
2007-11-15,9.272675
2007-11-16,9.019125
2007-11-19,8.627934
2007-11-20,8.693132
2007-11-21,8.77282
2007-11-23,8.838018
2007-11-26,8.649666999999999
2007-11-27,8.620689
2007-11-28,9.004636999999999
2007-11-29,9.033613
2007-11-30,9.171255
2007-12-03,9.040857
2007-12-04,8.968415
2007-12-05,8.859751
2007-12-06,9.475514
2007-12-07,9.040857
2007-12-10,8.975659
2007-12-11,8.620689
2007-12-12,8.693132
2007-12-13,8.895972
2007-12-14,8.635178999999999
2007-12-17,8.635178999999999
2007-12-18,9.135034
2007-12-19,9.236453
2007-12-20,9.294408
2007-12-21,9.301652
2007-12-24,9.403071
2007-12-26,9.417561
2007-12-27,8.997392
2007-12-28,8.816285
2007-12-31,8.627934
2008-01-02,8.664155000000001
2008-01-03,8.526514
2008-01-04,8.475804
2008-01-07,8.577224000000001
2008-01-08,8.446827
2008-01-09,8.323674
2008-01-10,8.475804
2008-01-11,8.084613000000001
2008-01-14,8.36714
2008-01-15,8.120834
2008-01-16,8.31643
2008-01-17,8.048391
2008-01-18,7.990438
2008-01-22,8.004926
2008-01-23,8.678644
2008-01-24,8.280209
2008-01-25,7.990438
2008-01-28,8.461314999999999
2008-01-29,8.31643
2008-01-30,8.062880999999999
2008-01-31,8.584468
2008-02-01,8.490293
2008-02-04,8.135324
2008-02-05,8.077369000000001
2008-02-06,8.012171
2008-02-07,8.077369000000001
2008-02-08,7.954216000000001
2008-02-11,7.954216000000001
2008-02-12,7.983192999999999
2008-02-13,8.106346
2008-02-14,7.794842
2008-02-15,7.896261999999999
2008-02-19,7.831063
2008-02-20,7.925239
2008-02-21,8.215010000000001
2008-02-22,8.099102
2008-02-25,8.099102
2008-02-26,8.186033
2008-02-27,7.968705
2008-02-28,7.823819
2008-02-29,7.751377000000001
2008-03-03,7.657201
2008-03-04,7.707911
2008-03-05,7.548537
2008-03-06,7.345697
2008-03-07,7.345697
2008-03-10,7.229788
2008-03-11,7.823819
2008-03-12,7.599247
2008-03-13,7.903506
2008-03-14,7.512314999999999
2008-03-17,7.360186
2008-03-18,7.802086
2008-03-19,7.6354679999999995
2008-03-20,7.9179949999999995
2008-03-24,8.120834
2008-03-25,8.048391
2008-03-26,7.968705
2008-03-27,7.954216000000001
2008-03-28,7.816575
2008-03-31,7.932483
2008-04-01,8.041147
2008-04-02,7.968705
2008-04-03,7.860041000000001
2008-04-04,7.946972
2008-04-07,7.8455520000000005
2008-04-08,7.860041000000001
2008-04-09,7.925239
2008-04-10,7.8383080000000005
2008-04-11,7.751377000000001
2008-04-14,7.765865
2008-04-15,7.715155
2008-04-16,7.8455520000000005
2008-04-17,7.889017999999999
2008-04-18,7.961461
2008-04-21,7.961461
2008-04-22,7.802086
2008-04-23,7.954216000000001
2008-04-24,7.997682000000001
2008-04-25,7.997682000000001
2008-04-28,8.106346
2008-04-29,7.961461
2008-04-30,7.881773
2008-05-01,8.193277
2008-05-02,8.243986999999999
2008-05-05,8.157055999999999
2008-05-06,8.149811999999999
2008-05-07,8.084613000000001
2008-05-08,7.9179949999999995
2008-05-09,7.983192999999999
2008-05-12,7.961461
2008-05-13,8.033903
2008-05-14,7.975949000000001
2008-05-15,8.106346
2008-05-16,8.084613000000001
2008-05-19,8.033903
2008-05-20,8.041147
2008-05-21,7.9179949999999995
2008-05-22,8.099102
2008-05-23,7.983192999999999
2008-05-27,8.207766000000001
2008-05-28,8.135324
2008-05-29,8.396117
2008-05-30,8.432339
2008-06-02,8.31643
2008-06-03,8.294697
2008-06-04,8.323674
2008-06-05,8.330917999999999
2008-06-06,8.055636
2008-06-09,8.070125
2008-06-10,8.077369000000001
2008-06-11,7.9179949999999995
2008-06-12,8.062880999999999
2008-06-13,8.142567999999999
2008-06-16,8.36714
2008-06-17,8.004926
2008-06-18,7.961461
2008-06-19,7.968705
2008-06-20,7.954216000000001
2008-06-23,7.968705
2008-06-24,7.867285000000001
2008-06-25,8.019414999999999
2008-06-26,8.004926
2008-06-27,8.128078
2008-06-30,7.968705
2008-07-01,7.975949000000001
2008-07-02,7.975949000000001
2008-07-03,7.968705
2008-07-07,7.823819
2008-07-08,8.309186
2008-07-09,7.968705
2008-07-10,8.120834
2008-07-11,8.186033
2008-07-14,7.80933
2008-07-15,7.816575
2008-07-16,8.200521
2008-07-17,8.439583
2008-07-18,8.403361
2008-07-21,8.461314999999999
2008-07-22,9.040857
2008-07-23,9.011880999999999
2008-07-24,8.939438
2008-07-25,9.062591000000001
2008-07-28,9.033613
2008-07-29,9.200232000000002
2008-07-30,9.308896
2008-07-31,9.308896
2008-08-01,9.308896
2008-08-04,9.164010000000001
2008-08-05,9.207476
2008-08-06,9.200232000000002
2008-08-07,9.171255
2008-08-08,9.634889
2008-08-11,9.562446000000001
2008-08-12,9.56969
2008-08-13,9.685597999999999
2008-08-14,9.953636
2008-08-15,9.649377000000001
2008-08-18,9.707332000000001
2008-08-19,9.613155
2008-08-20,9.584178999999999
2008-08-21,9.555202
2008-08-22,9.692842
2008-08-25,9.613155
2008-08-26,9.895682
2008-08-27,10.069545
2008-08-28,10.105766000000001
2008-08-29,10.062301
2008-09-02,10.040567999999999
2008-09-03,9.924660000000001
2008-09-04,9.815995
2008-09-05,9.678353999999999
2008-09-08,9.953636
2008-09-09,9.634889
2008-09-10,9.758041
2008-09-11,9.743552000000001
2008-09-12,9.823239
2008-09-15,9.417561
2008-09-16,9.656621000000001
2008-09-17,8.823528999999999
2008-09-18,9.490003
2008-09-19,9.997103
2008-09-22,8.881484
2008-09-23,9.091567999999999
2008-09-24,8.838018
2008-09-25,8.859751
2008-09-26,9.048102
2008-09-29,8.765575
2008-09-30,8.866995
2008-10-01,8.577224000000001
2008-10-02,8.512025999999999
2008-10-03,8.569980000000001
2008-10-06,8.577224000000001
2008-10-07,8.454071
2008-10-08,8.569980000000001
2008-10-09,7.7441320000000005
2008-10-10,8.294697
2008-10-13,8.729353999999999
2008-10-14,8.649666999999999
2008-10-15,8.033903
2008-10-16,8.475804
2008-10-17,8.178789
2008-10-20,8.403361
2008-10-21,8.1643
2008-10-22,8.11359
2008-10-23,8.301942
2008-10-24,8.258476
2008-10-27,8.077369000000001
2008-10-28,8.280209
2008-10-29,8.330917999999999
2008-10-30,8.388873
2008-10-31,8.352652
2008-11-03,8.504781
2008-11-04,8.577224000000001
2008-11-05,8.200521
2008-11-06,8.287453
2008-11-07,8.533758
2008-11-10,8.338161999999999
2008-11-11,8.157055999999999
2008-11-12,8.330917999999999
2008-11-13,8.881484
2008-11-14,8.135324
2008-11-17,8.258476
2008-11-18,8.425094999999999
2008-11-19,8.135324
2008-11-20,7.896261999999999
2008-11-21,7.896261999999999
2008-11-24,8.106346
2008-11-25,8.439583
2008-11-26,9.301652
2008-11-28,9.250942
2008-12-01,8.323674
2008-12-02,8.852507000000001
2008-12-03,8.92495
2008-12-04,8.946682000000001
2008-12-05,9.127789
2008-12-08,9.316139999999999
2008-12-09,9.062591000000001
2008-12-10,8.982903
2008-12-11,8.591713
2008-12-12,8.91046
2008-12-15,8.809041
2008-12-16,8.982903
2008-12-17,8.830772999999999
2008-12-18,8.939438
2008-12-19,8.895972
2008-12-22,8.939438
2008-12-23,8.982903
2008-12-24,8.92495
2008-12-26,8.903216
2008-12-29,8.801797
2008-12-30,8.903216
2008-12-31,9.272675
2009-01-02,9.011880999999999
2009-01-05,8.736597999999999
2009-01-06,8.830772999999999
2009-01-07,8.475804
2009-01-08,8.693132
2009-01-09,8.403361
2009-01-12,8.483048
2009-01-13,8.649666999999999
2009-01-14,8.41785
2009-01-15,8.627934
2009-01-16,8.591713
2009-01-20,7.874528999999999
2009-01-21,7.860041000000001
2009-01-22,7.606491
2009-01-23,7.693422
2009-01-26,7.903506
2009-01-27,8.106346
2009-01-28,8.41785
2009-01-29,8.084613000000001
2009-01-30,7.816575
2009-02-02,8.41785
2009-02-03,8.374384
2009-02-04,8.243986999999999
2009-02-05,8.200521
2009-02-06,8.323674
2009-02-09,8.352652
2009-02-10,7.997682000000001
2009-02-11,8.062880999999999
2009-02-12,8.062880999999999
2009-02-13,8.280209
2009-02-17,7.939728
2009-02-18,7.932483
2009-02-19,7.881773
2009-02-20,7.237033
2009-02-23,7.0559259999999995
2009-02-24,7.490582000000001
2009-02-25,7.092147
2009-02-26,7.084903
2009-02-27,7.16459
2009-03-02,6.824109
2009-03-03,6.534338
2009-03-04,6.802376
2009-03-05,5.933063
2009-03-06,5.838887000000001
2009-03-09,5.650536
2009-03-10,6.11417
2009-03-11,6.06346
2009-03-12,6.4981160000000004
2009-03-13,6.700956
2009-03-16,6.563314999999999
2009-03-17,7.237033
2009-03-18,7.722399
2009-03-19,7.599247
2009-03-20,7.229788
2009-03-23,8.258476
2009-03-24,7.700666
2009-03-25,8.070125
2009-03-26,8.287453
2009-03-27,7.860041000000001
2009-03-30,7.700666
2009-03-31,7.592002000000001
2009-04-01,8.120834
2009-04-02,8.6714
2009-04-03,8.620689
2009-04-06,8.359896
2009-04-07,8.012171
2009-04-08,7.968705
2009-04-09,8.454071
2009-04-13,8.483048
2009-04-14,7.968705
2009-04-15,8.26572
2009-04-16,8.584468
2009-04-17,8.852507000000001
2009-04-20,7.896261999999999
2009-04-21,8.707621000000001
2009-04-22,8.396117
2009-04-23,7.9179949999999995
2009-04-24,8.359896
2009-04-27,7.939728
2009-04-28,8.062880999999999
2009-04-29,8.461314999999999
2009-04-30,8.077369000000001
2009-05-01,7.620978999999999
2009-05-04,8.019414999999999
2009-05-05,7.80933
2009-05-06,7.860041000000001
2009-05-07,7.693422
2009-05-08,8.041147
2009-05-11,7.8383080000000005
2009-05-12,7.881773
2009-05-13,7.4471169999999995
2009-05-14,7.946972
2009-05-15,7.925239
2009-05-18,8.149811999999999
2009-05-19,7.881773
2009-05-20,7.8383080000000005
2009-05-21,7.678934
2009-05-22,7.541291999999999
2009-05-26,8.106346
2009-05-27,7.577514
2009-05-28,7.765865
2009-05-29,8.128078
2009-06-01,8.280209
2009-06-02,8.345407000000002
2009-06-03,8.425094999999999
2009-06-04,8.569980000000001
2009-06-05,8.584468
2009-06-08,8.51927
2009-06-09,8.497537
2009-06-10,8.041147
2009-06-11,8.193277
2009-06-12,8.352652
2009-06-15,8.077369000000001
2009-06-16,7.722399
2009-06-17,7.867285000000001
