Date,OII
1986-03-12,0.421875
1986-03-13,0.421875
1986-03-14,0.421875
1986-03-17,0.421875
1986-03-18,0.4375
1986-03-19,0.421875
1986-03-20,0.40625
1986-03-21,0.375
1986-03-24,0.375
1986-03-25,0.40625
1986-03-26,0.40625
1986-03-27,0.34375
1986-03-31,0.34375
1986-04-01,0.375
1986-04-02,0.34375
1986-04-03,0.40625
1986-04-04,0.34375
1986-04-07,0.40625
1986-04-08,0.34375
1986-04-09,0.34375
1986-04-10,0.34375
1986-04-11,0.40625
1986-04-14,0.40625
1986-04-15,0.421875
1986-04-16,0.421875
1986-04-17,0.40625
1986-04-18,0.40625
1986-04-21,0.375
1986-04-22,0.34375
1986-04-23,0.34375
1986-04-24,0.34375
1986-04-25,0.3125
1986-04-28,0.34375
1986-04-29,0.34375
1986-04-30,0.25
1986-05-01,0.25
1986-05-02,0.28125
1986-05-05,0.25
1986-05-06,0.3125
1986-05-07,0.3125
1986-05-08,0.25
1986-05-09,0.25
1986-05-12,0.3125
1986-05-13,0.25
1986-05-14,0.28125
1986-05-15,0.28125
1986-05-16,0.28125
1986-05-19,0.28125
1986-05-20,0.28125
1986-05-21,0.34375
1986-05-22,0.34375
1986-05-23,0.375
1986-05-27,0.5
1986-05-28,0.46875
1986-05-29,0.5
1986-05-30,0.46875
1986-06-02,0.46875
1986-06-03,0.4375
1986-06-04,0.4375
1986-06-05,0.4375
1986-06-06,0.40625
1986-06-09,0.4375
1986-06-10,0.375
1986-06-11,0.40625
1986-06-12,0.34375
1986-06-13,0.34375
1986-06-16,0.34375
1986-06-17,0.40625
1986-06-18,0.34375
1986-06-19,0.34375
1986-06-20,0.40625
1986-06-23,0.34375
1986-06-24,0.34375
1986-06-25,0.34375
1986-06-26,0.34375
1986-06-27,0.40625
1986-06-30,0.40625
1986-07-01,0.40625
1986-07-02,0.40625
1986-07-03,0.375
1986-07-07,0.34375
1986-07-08,0.3125
1986-07-09,0.34375
1986-07-10,0.34375
1986-07-11,0.34375
1986-07-14,0.28125
1986-07-15,0.28125
1986-07-16,0.3125
1986-07-17,0.3125
1986-07-18,0.34375
1986-07-21,0.34375
1986-07-22,0.34375
1986-07-23,0.34375
1986-07-24,0.3125
1986-07-25,0.34375
1986-07-28,0.3125
1986-07-29,0.28125
1986-07-30,0.28125
1986-07-31,0.3125
1986-08-01,0.3125
1986-08-04,0.3125
1986-08-05,0.3125
1986-08-06,0.3125
1986-08-07,0.34375
1986-08-08,0.34375
1986-08-11,0.34375
1986-08-12,0.3125
1986-08-13,0.3125
1986-08-14,0.34375
1986-08-15,0.3125
1986-08-18,0.34375
1986-08-19,0.3125
1986-08-20,0.3125
1986-08-21,0.3125
1986-08-22,0.34375
1986-08-25,0.34375
1986-08-26,0.34375
1986-08-27,0.34375
1986-08-28,0.328125
1986-08-29,0.3125
1986-09-02,0.296875
1986-09-03,0.3125
1986-09-04,0.28125
1986-09-05,0.3125
1986-09-08,0.3125
1986-09-09,0.3125
1986-09-10,0.28125
1986-09-11,0.28125
1986-09-12,0.25
1986-09-15,0.28125
1986-09-16,0.3125
1986-09-17,0.3125
1986-09-18,0.28125
1986-09-19,0.28125
1986-09-22,0.3125
1986-09-23,0.28125
1986-09-24,0.3125
1986-09-25,0.265625
1986-09-26,0.25
1986-09-29,0.25
1986-09-30,0.3125
1986-10-01,0.3125
1986-10-02,0.265625
1986-10-03,0.25
1986-10-06,0.25
1986-10-07,0.25
1986-10-08,0.28125
1986-10-09,0.28125
1986-10-10,0.3125
1986-10-13,0.3125
1986-10-14,0.25
1986-10-15,0.25
1986-10-16,0.25
1986-10-17,0.28125
1986-10-20,0.25
1986-10-21,0.28125
1986-10-22,0.265625
1986-10-23,0.25
1986-10-24,0.28125
1986-10-27,0.25
1986-10-28,0.28125
1986-10-29,0.28125
1986-10-30,0.25
1986-10-31,0.25
1986-11-03,0.25
1986-11-04,0.25
1986-11-05,0.234375
1986-11-06,0.25
1986-11-07,0.265625
1986-11-10,0.265625
1986-11-11,0.25
1986-11-12,0.28125
1986-11-13,0.265625
1986-11-14,0.265625
1986-11-17,0.265625
1986-11-18,0.25
1986-11-19,0.234375
1986-11-20,0.265625
1986-11-21,0.28125
1986-11-24,0.265625
1986-11-25,0.265625
1986-11-26,0.273438
1986-11-28,0.25
1986-12-01,0.25
1986-12-02,0.25
1986-12-03,0.28125
1986-12-04,0.25
1986-12-05,0.25
1986-12-08,0.25
1986-12-09,0.25
1986-12-10,0.28125
1986-12-11,0.3125
1986-12-12,0.25
1986-12-15,0.25
1986-12-16,0.25
1986-12-17,0.265625
1986-12-18,0.265625
1986-12-19,0.265625
1986-12-22,0.265625
1986-12-23,0.28125
1986-12-24,0.265625
1986-12-26,0.265625
1986-12-29,0.265625
1986-12-30,0.265625
1986-12-31,0.273438
1987-01-02,0.28125
1987-01-05,0.28125
1987-01-06,0.296875
1987-01-07,0.28125
1987-01-08,0.3125
1987-01-09,0.3125
1987-01-12,0.34375
1987-01-13,0.34375
1987-01-14,0.40625
1987-01-15,0.5
1987-01-16,0.5
1987-01-19,0.53125
1987-01-20,0.46875
1987-01-21,0.421875
1987-01-22,0.46875
1987-01-23,0.421875
1987-01-26,0.421875
1987-01-27,0.421875
1987-01-28,0.46875
1987-01-29,0.46875
1987-01-30,0.46875
1987-02-02,0.421875
1987-02-03,0.421875
1987-02-04,0.390625
1987-02-05,0.421875
1987-02-06,0.375
1987-02-09,0.40625
1987-02-10,0.4375
1987-02-11,0.4375
1987-02-12,0.5
1987-02-13,0.46875
1987-02-17,0.46875
1987-02-18,0.5
1987-02-19,0.5
1987-02-20,0.5
1987-02-23,0.46875
1987-02-24,0.460938
1987-02-25,0.4375
1987-02-26,0.4375
1987-02-27,0.40625
1987-03-02,0.40625
1987-03-03,0.46875
1987-03-04,0.46875
1987-03-05,0.40625
1987-03-06,0.40625
1987-03-09,0.453125
1987-03-10,0.40625
1987-03-11,0.40625
1987-03-12,0.46875
1987-03-13,0.421875
1987-03-16,0.46875
1987-03-17,0.46875
1987-03-18,0.46875
1987-03-19,0.46875
1987-03-20,0.5
1987-03-23,0.53125
1987-03-24,0.515625
1987-03-25,0.546875
1987-03-26,0.515625
1987-03-27,0.546875
1987-03-30,0.5
1987-03-31,0.546875
1987-04-01,0.5
1987-04-02,0.53125
1987-04-03,0.609375
1987-04-06,0.65625
1987-04-07,0.640625
1987-04-08,0.671875
1987-04-09,0.65625
1987-04-10,0.640625
1987-04-13,0.671875
1987-04-14,0.640625
1987-04-15,0.640625
1987-04-16,0.625
1987-04-20,0.65625
1987-04-21,0.65625
1987-04-22,0.65625
1987-04-23,0.65625
1987-04-24,0.65625
1987-04-27,0.625
1987-04-28,0.65625
1987-04-29,0.609375
1987-04-30,0.640625
1987-05-01,0.65625
1987-05-04,0.65625
1987-05-05,0.625
1987-05-06,0.65625
1987-05-07,0.6875
1987-05-08,0.71875
1987-05-11,0.8125
1987-05-12,0.96875
1987-05-13,0.9375
1987-05-14,0.96875
1987-05-15,0.96875
1987-05-18,0.90625
1987-05-19,0.78125
1987-05-20,0.84375
1987-05-21,0.78125
1987-05-22,0.78125
1987-05-26,0.78125
1987-05-27,0.75
1987-05-28,0.75
1987-05-29,0.6875
1987-06-01,0.71875
1987-06-02,0.6875
1987-06-03,0.75
1987-06-04,0.71875
1987-06-05,0.75
1987-06-08,0.71875
1987-06-09,0.71875
1987-06-10,0.78125
1987-06-11,0.75
1987-06-12,0.71875
1987-06-15,0.75
1987-06-16,0.75
1987-06-17,0.75
1987-06-18,0.78125
1987-06-19,0.75
1987-06-22,0.8125
1987-06-23,0.96875
1987-06-24,0.9375
1987-06-25,0.875
1987-06-26,0.90625
1987-06-29,0.90625
1987-06-30,0.9375
1987-07-01,0.9375
1987-07-02,1.0
1987-07-06,1.0
1987-07-07,1.125
1987-07-08,1.1875
1987-07-09,1.25
1987-07-10,1.15625
1987-07-13,1.28125
1987-07-14,1.3125
1987-07-15,1.25
1987-07-16,1.28125
1987-07-17,1.25
1987-07-20,1.1875
1987-07-21,1.09375
1987-07-22,1.0625
1987-07-23,1.03125
1987-07-24,1.0625
1987-07-27,1.0625
1987-07-28,1.1875
1987-07-29,1.1875
1987-07-30,1.1875
1987-07-31,1.21875
1987-08-03,1.25
1987-08-04,1.34375
1987-08-05,1.34375
1987-08-06,1.25
1987-08-07,1.28125
1987-08-10,1.21875
1987-08-11,1.1875
1987-08-12,1.15625
1987-08-13,1.03125
1987-08-14,1.09375
1987-08-17,1.0625
1987-08-18,1.0
1987-08-19,1.03125
1987-08-20,1.03125
1987-08-21,1.03125
1987-08-24,1.0625
1987-08-25,1.03125
1987-08-26,1.0625
1987-08-27,1.09375
1987-08-28,1.125
1987-08-31,1.1875
1987-09-01,1.15625
1987-09-02,1.15625
1987-09-03,1.15625
1987-09-04,1.1875
1987-09-08,1.09375
1987-09-09,1.125
1987-09-10,1.125
1987-09-11,1.09375
1987-09-14,1.03125
1987-09-15,1.09375
1987-09-16,1.0625
1987-09-17,1.0625
1987-09-18,1.125
1987-09-21,1.0625
1987-09-22,0.96875
1987-09-23,1.0
1987-09-24,0.96875
1987-09-25,1.0
1987-09-28,1.0
1987-09-29,1.0
1987-09-30,0.96875
1987-10-01,1.0
1987-10-02,0.96875
1987-10-05,0.875
1987-10-06,0.96875
1987-10-07,0.96875
1987-10-08,0.90625
1987-10-09,0.90625
1987-10-12,0.90625
1987-10-13,0.96875
1987-10-14,0.96875
1987-10-15,0.875
1987-10-16,0.875
1987-10-19,0.78125
1987-10-20,0.78125
1987-10-21,0.75
1987-10-22,0.6875
1987-10-23,0.59375
1987-10-26,0.4375
1987-10-27,0.5
1987-10-28,0.46875
1987-10-29,0.46875
1987-10-30,0.5625
1987-11-02,0.65625
1987-11-03,0.59375
1987-11-04,0.59375
1987-11-05,0.59375
1987-11-06,0.59375
1987-11-09,0.5625
1987-11-10,0.5
1987-11-11,0.5
1987-11-12,0.53125
1987-11-13,0.515625
1987-11-16,0.484375
1987-11-17,0.53125
1987-11-18,0.53125
1987-11-19,0.5
1987-11-20,0.421875
1987-11-23,0.5
1987-11-24,0.484375
1987-11-25,0.5
1987-11-27,0.5
1987-11-30,0.46875
1987-12-01,0.46875
1987-12-02,0.4375
1987-12-03,0.4375
1987-12-04,0.40625
1987-12-07,0.46875
1987-12-08,0.5
1987-12-09,0.5
1987-12-10,0.5
1987-12-11,0.5
1987-12-14,0.484375
1987-12-15,0.53125
1987-12-16,0.5
1987-12-17,0.5
1987-12-18,0.5
1987-12-21,0.5625
1987-12-22,0.5625
1987-12-23,0.625
1987-12-24,0.65625
1987-12-28,0.59375
1987-12-29,0.640625
1987-12-30,0.59375
1987-12-31,0.6875
1988-01-04,0.6875
1988-01-05,0.6875
1988-01-06,0.65625
1988-01-07,0.6875
1988-01-08,0.6875
1988-01-11,0.6875
1988-01-12,0.640625
1988-01-13,0.65625
1988-01-14,0.59375
1988-01-15,0.65625
1988-01-18,0.59375
1988-01-19,0.625
1988-01-20,0.5625
1988-01-21,0.5625
1988-01-22,0.625
1988-01-25,0.625
1988-01-26,0.5625
1988-01-27,0.5625
1988-01-28,0.53125
1988-01-29,0.53125
1988-02-01,0.5625
1988-02-02,0.53125
1988-02-03,0.578125
1988-02-04,0.59375
1988-02-05,0.59375
1988-02-08,0.59375
1988-02-09,0.5625
1988-02-10,0.5625
1988-02-11,0.578125
1988-02-12,0.59375
1988-02-16,0.59375
1988-02-17,0.5625
1988-02-18,0.59375
1988-02-19,0.59375
1988-02-22,0.59375
1988-02-23,0.625
1988-02-24,0.71875
1988-02-25,0.6875
1988-02-26,0.65625
1988-02-29,0.65625
1988-03-01,0.640625
1988-03-02,0.65625
1988-03-03,0.625
1988-03-04,0.625
1988-03-07,0.625
1988-03-08,0.65625
1988-03-09,0.78125
1988-03-10,0.71875
1988-03-11,0.8125
1988-03-14,0.859375
1988-03-15,0.78125
1988-03-16,0.84375
1988-03-17,0.875
1988-03-18,0.875
1988-03-21,0.84375
1988-03-22,0.84375
1988-03-23,0.828125
1988-03-24,0.796875
1988-03-25,0.78125
1988-03-28,0.765625
1988-03-29,0.75
1988-03-30,0.75
1988-03-31,0.78125
1988-04-04,0.75
1988-04-05,0.75
1988-04-06,0.75
1988-04-07,0.75
1988-04-08,0.71875
1988-04-11,0.75
1988-04-12,0.75
1988-04-13,0.78125
1988-04-14,0.71875
1988-04-15,0.75
1988-04-18,0.75
1988-04-19,0.75
1988-04-20,0.75
1988-04-21,0.75
1988-04-22,0.71875
1988-04-25,0.6875
1988-04-26,0.71875
1988-04-27,0.734375
1988-04-28,0.734375
1988-04-29,0.75
1988-05-02,0.71875
1988-05-03,0.71875
1988-05-04,0.75
1988-05-05,0.71875
1988-05-06,0.75
1988-05-09,0.71875
1988-05-10,0.75
1988-05-11,0.703125
1988-05-12,0.71875
1988-05-13,0.6875
1988-05-16,0.6875
1988-05-17,0.71875
1988-05-18,0.6875
1988-05-19,0.6875
1988-05-20,0.6875
1988-05-23,0.6875
1988-05-24,0.6875
1988-05-25,0.65625
1988-05-26,0.625
1988-05-27,0.625
1988-05-31,0.625
1988-06-01,0.625
1988-06-02,0.625
1988-06-03,0.625
1988-06-06,0.625
1988-06-07,0.65625
1988-06-08,0.65625
1988-06-09,0.65625
1988-06-10,0.65625
1988-06-13,0.625
1988-06-14,0.671875
1988-06-15,0.65625
1988-06-16,0.625
1988-06-17,0.625
1988-06-20,0.65625
1988-06-21,0.625
1988-06-22,0.625
1988-06-23,0.625
1988-06-24,0.65625
1988-06-27,0.625
1988-06-28,0.640625
1988-06-29,0.65625
1988-06-30,0.640625
1988-07-01,0.625
1988-07-05,0.625
1988-07-06,0.65625
1988-07-07,0.65625
1988-07-08,0.65625
1988-07-11,0.65625
1988-07-12,0.625
1988-07-13,0.65625
1988-07-14,0.671875
1988-07-15,0.6875
1988-07-18,0.6875
1988-07-19,0.6875
1988-07-20,0.6875
1988-07-21,0.6875
1988-07-22,0.6875
1988-07-25,0.6875
1988-07-26,0.6875
1988-07-27,0.65625
1988-07-28,0.6875
1988-07-29,0.6875
1988-08-01,0.6875
1988-08-02,0.6875
1988-08-03,0.6875
1988-08-04,0.6875
1988-08-05,0.6875
1988-08-08,0.6875
1988-08-09,0.6875
1988-08-10,0.6875
1988-08-11,0.703125
1988-08-12,0.6875
1988-08-15,0.6875
1988-08-16,0.6875
1988-08-17,0.6875
1988-08-18,0.6875
1988-08-19,0.6875
1988-08-22,0.6875
1988-08-23,0.71875
1988-08-24,0.65625
1988-08-25,0.65625
1988-08-26,0.65625
1988-08-29,0.671875
1988-08-30,0.65625
1988-08-31,0.65625
1988-09-01,0.671875
1988-09-02,0.65625
1988-09-06,0.65625
1988-09-07,0.65625
1988-09-08,0.6875
1988-09-09,0.65625
1988-09-12,0.65625
1988-09-13,0.625
1988-09-14,0.6875
1988-09-15,0.734375
1988-09-16,0.71875
1988-09-19,0.65625
1988-09-20,0.6875
1988-09-21,0.65625
1988-09-22,0.625
1988-09-23,0.625
1988-09-26,0.625
1988-09-27,0.65625
1988-09-28,0.625
1988-09-29,0.625
1988-09-30,0.625
1988-10-03,0.625
1988-10-04,0.53125
1988-10-05,0.5625
1988-10-06,0.5625
1988-10-07,0.5625
1988-10-10,0.59375
1988-10-11,0.59375
1988-10-12,0.59375
1988-10-13,0.625
1988-10-14,0.625
1988-10-17,0.640625
1988-10-18,0.65625
1988-10-19,0.625
1988-10-20,0.625
1988-10-21,0.65625
1988-10-24,0.625
1988-10-25,0.625
1988-10-26,0.65625
1988-10-27,0.65625
1988-10-28,0.65625
1988-10-31,0.65625
1988-11-01,0.65625
1988-11-02,0.640625
1988-11-03,0.625
1988-11-04,0.5625
1988-11-07,0.59375
1988-11-08,0.5625
1988-11-09,0.5625
1988-11-10,0.5625
1988-11-11,0.5625
1988-11-14,0.5625
1988-11-15,0.59375
1988-11-16,0.578125
1988-11-17,0.546875
1988-11-18,0.546875
1988-11-21,0.5625
1988-11-22,0.578125
1988-11-23,0.578125
1988-11-25,0.609375
1988-11-28,0.625
1988-11-29,0.640625
1988-11-30,0.625
1988-12-01,0.65625
1988-12-02,0.65625
1988-12-05,0.640625
1988-12-06,0.625
1988-12-07,0.609375
1988-12-08,0.609375
1988-12-09,0.609375
1988-12-12,0.578125
1988-12-13,0.59375
1988-12-14,0.578125
1988-12-15,0.578125
1988-12-16,0.578125
1988-12-19,0.625
1988-12-20,0.625
1988-12-21,0.609375
1988-12-22,0.625
1988-12-23,0.625
1988-12-27,0.640625
1988-12-28,0.65625
1988-12-29,0.640625
1988-12-30,0.671875
1989-01-03,0.65625
1989-01-04,0.65625
1989-01-05,0.640625
1989-01-06,0.671875
1989-01-09,0.71875
1989-01-10,0.71875
1989-01-11,0.703125
1989-01-12,0.703125
1989-01-13,0.703125
1989-01-16,0.71875
1989-01-17,0.734375
1989-01-18,0.734375
1989-01-19,0.78125
1989-01-20,0.78125
1989-01-23,0.765625
1989-01-24,0.75
1989-01-25,0.765625
1989-01-26,0.78125
1989-01-27,0.78125
1989-01-30,0.78125
1989-01-31,0.765625
1989-02-01,0.765625
1989-02-02,0.765625
1989-02-03,0.71875
1989-02-06,0.71875
1989-02-07,0.75
1989-02-08,0.71875
1989-02-09,0.75
1989-02-10,0.75
1989-02-13,0.71875
1989-02-14,0.75
1989-02-15,0.78125
1989-02-16,0.78125
1989-02-17,0.828125
1989-02-21,0.84375
1989-02-22,0.796875
1989-02-23,0.8125
1989-02-24,0.796875
1989-02-27,0.828125
1989-02-28,0.890625
1989-03-01,0.875
1989-03-02,0.90625
1989-03-03,0.9375
1989-03-06,0.9375
1989-03-07,0.90625
1989-03-08,0.9375
1989-03-09,0.9375
1989-03-10,0.9375
1989-03-13,0.9375
1989-03-14,0.9375
1989-03-15,0.921875
1989-03-16,0.90625
1989-03-17,0.90625
1989-03-20,0.921875
1989-03-21,0.921875
1989-03-22,0.890625
1989-03-23,0.890625
1989-03-27,0.890625
1989-03-28,0.890625
1989-03-29,0.921875
1989-03-30,1.03125
1989-03-31,1.03125
1989-04-03,1.0625
1989-04-04,1.0
1989-04-05,1.0
1989-04-06,1.0
1989-04-07,1.0
1989-04-10,0.96875
1989-04-11,0.96875
1989-04-12,1.109375
1989-04-13,1.09375
1989-04-14,1.09375
1989-04-17,1.09375
1989-04-18,1.109375
1989-04-19,1.125
1989-04-20,1.28125
1989-04-21,1.25
1989-04-24,1.25
1989-04-25,1.171875
1989-04-26,1.203125
1989-04-27,1.21875
1989-04-28,1.21875
1989-05-01,1.203125
1989-05-02,1.21875
1989-05-03,1.21875
1989-05-04,1.1875
1989-05-05,1.21875
1989-05-08,1.1875
1989-05-09,1.15625
1989-05-10,1.1875
1989-05-11,1.1875
1989-05-12,1.171875
1989-05-15,1.1875
1989-05-16,1.203125
1989-05-17,1.203125
1989-05-18,1.1875
1989-05-19,1.15625
1989-05-22,1.15625
1989-05-23,1.125
1989-05-24,1.140625
1989-05-25,1.1875
1989-05-26,1.1875
1989-05-30,1.203125
1989-05-31,1.203125
1989-06-01,1.1875
1989-06-02,1.1875
1989-06-05,1.1875
1989-06-06,1.171875
1989-06-07,1.15625
1989-06-08,1.15625
1989-06-09,1.09375
1989-06-12,1.09375
1989-06-13,1.125
1989-06-14,1.109375
1989-06-15,1.0625
1989-06-16,1.109375
1989-06-19,1.0625
1989-06-20,1.0625
1989-06-21,1.0625
1989-06-22,1.09375
1989-06-23,1.15625
1989-06-26,1.15625
1989-06-27,1.125
1989-06-28,1.234375
1989-06-29,1.21875
1989-06-30,1.203125
1989-07-03,1.15625
1989-07-05,1.171875
1989-07-06,1.203125
1989-07-07,1.234375
1989-07-10,1.25
1989-07-11,1.265625
1989-07-12,1.34375
1989-07-13,1.390625
1989-07-14,1.3125
1989-07-17,1.28125
1989-07-18,1.296875
1989-07-19,1.296875
1989-07-20,1.25
1989-07-21,1.234375
1989-07-24,1.265625
1989-07-25,1.25
1989-07-26,1.265625
1989-07-27,1.265625
1989-07-28,1.265625
1989-07-31,1.21875
1989-08-01,1.21875
1989-08-02,1.234375
1989-08-03,1.25
1989-08-04,1.28125
1989-08-07,1.25
1989-08-08,1.34375
1989-08-09,1.3125
1989-08-10,1.5
1989-08-11,1.46875
1989-08-14,1.5
1989-08-15,1.46875
1989-08-16,1.46875
1989-08-17,1.484375
1989-08-18,1.59375
1989-08-21,1.515625
1989-08-22,1.5625
1989-08-23,1.6875
1989-08-24,1.78125
1989-08-25,1.78125
1989-08-28,1.890625
1989-08-29,1.859375
1989-08-30,1.828125
1989-08-31,1.78125
1989-09-01,1.78125
1989-09-05,1.84375
1989-09-06,1.75
1989-09-07,1.78125
1989-09-08,1.75
1989-09-11,1.78125
1989-09-12,1.828125
1989-09-13,1.78125
1989-09-14,1.78125
1989-09-15,1.75
1989-09-18,1.75
1989-09-19,1.765625
1989-09-20,1.78125
1989-09-21,1.8125
1989-09-22,1.796875
1989-09-25,1.75
1989-09-26,1.78125
1989-09-27,1.75
1989-09-28,1.796875
1989-09-29,1.75
1989-10-02,1.8125
1989-10-03,1.8125
1989-10-04,1.796875
1989-10-05,1.78125
1989-10-06,1.78125
1989-10-09,1.8125
1989-10-10,1.765625
1989-10-11,1.71875
1989-10-12,1.96875
1989-10-13,1.9375
1989-10-16,1.9375
1989-10-17,1.9375
1989-10-18,2.0
1989-10-19,2.03125
1989-10-20,2.15625
1989-10-23,2.09375
1989-10-24,2.03125
1989-10-25,1.984375
1989-10-26,1.9375
1989-10-27,1.890625
1989-10-30,1.875
1989-10-31,2.0
1989-11-01,2.0
1989-11-02,1.9375
1989-11-03,1.96875
1989-11-06,2.0
1989-11-07,2.0
1989-11-08,2.03125
1989-11-09,2.0625
1989-11-10,2.09375
1989-11-13,2.140625
1989-11-14,2.15625
1989-11-15,2.25
1989-11-16,2.25
1989-11-17,2.296875
1989-11-20,2.34375
1989-11-21,2.28125
1989-11-22,2.265625
1989-11-24,2.265625
1989-11-27,2.296875
1989-11-28,2.15625
1989-11-29,2.125
1989-11-30,2.171875
1989-12-01,2.171875
1989-12-04,2.1875
1989-12-05,2.3125
1989-12-06,2.359375
1989-12-07,2.40625
1989-12-08,2.5
1989-12-11,2.59375
1989-12-12,2.5625
1989-12-13,2.625
1989-12-14,2.59375
1989-12-15,2.46875
1989-12-18,2.53125
1989-12-19,2.46875
1989-12-20,2.5
1989-12-21,2.5
1989-12-22,2.65625
1989-12-26,2.8125
1989-12-27,2.6875
1989-12-28,2.71875
1989-12-29,2.6875
1990-01-02,2.65625
1990-01-03,2.5625
1990-01-04,2.5625
1990-01-05,2.5
1990-01-08,2.46875
1990-01-09,2.53125
1990-01-10,2.5
1990-01-11,2.625
1990-01-12,2.5625
1990-01-15,2.5625
1990-01-16,2.59375
1990-01-17,2.5625
1990-01-18,2.5
1990-01-19,2.5
1990-01-22,2.5
1990-01-23,2.53125
1990-01-24,2.5
1990-01-25,2.5625
1990-01-26,2.53125
1990-01-29,2.53125
1990-01-30,2.28125
1990-01-31,2.375
1990-02-01,2.34375
1990-02-02,2.34375
1990-02-05,2.40625
1990-02-06,2.46875
1990-02-07,2.65625
1990-02-08,2.75
1990-02-09,2.84375
1990-02-12,2.96875
1990-02-13,2.875
1990-02-14,2.84375
1990-02-15,2.875
1990-02-16,2.90625
1990-02-20,2.9375
1990-02-21,2.90625
1990-02-22,2.90625
1990-02-23,2.8125
1990-02-26,2.75
1990-02-27,2.78125
1990-02-28,2.84375
1990-03-01,2.875
1990-03-02,2.90625
1990-03-05,2.84375
1990-03-06,2.8125
1990-03-07,2.84375
1990-03-08,2.9375
1990-03-09,2.9375
1990-03-12,2.90625
1990-03-13,2.90625
1990-03-14,2.9375
1990-03-15,3.15625
1990-03-16,3.15625
1990-03-19,3.1875
1990-03-20,3.125
1990-03-21,3.15625
1990-03-22,3.15625
1990-03-23,3.15625
1990-03-26,3.25
1990-03-27,3.25
1990-03-28,3.1875
1990-03-29,3.46875
1990-03-30,3.4375
1990-04-02,3.34375
1990-04-03,3.40625
1990-04-04,3.34375
1990-04-05,3.40625
1990-04-06,3.40625
1990-04-09,3.25
1990-04-10,3.15625
1990-04-11,3.0
1990-04-12,2.9375
1990-04-16,2.96875
1990-04-17,3.0
1990-04-18,2.9375
1990-04-19,2.9375
1990-04-20,3.03125
1990-04-23,3.0
1990-04-24,2.96875
1990-04-25,3.0
1990-04-26,2.9375
1990-04-27,3.0
1990-04-30,3.0625
1990-05-01,3.09375
1990-05-02,3.15625
1990-05-03,3.21875
1990-05-04,3.28125
1990-05-07,3.375
1990-05-08,3.46875
1990-05-09,3.5
1990-05-10,3.5
1990-05-11,3.53125
1990-05-14,3.625
1990-05-15,3.625
1990-05-16,3.59375
1990-05-17,3.625
1990-05-18,3.625
1990-05-21,3.6875
1990-05-22,3.71875
1990-05-23,3.75
1990-05-24,3.71875
1990-05-25,3.6875
1990-05-29,3.6875
1990-05-30,3.84375
1990-05-31,3.9375
1990-06-01,3.84375
1990-06-04,3.90625
1990-06-05,3.65625
1990-06-06,3.46875
1990-06-07,3.5
1990-06-08,3.4375
1990-06-11,3.4375
1990-06-12,3.46875
1990-06-13,3.46875
1990-06-14,3.6875
1990-06-15,3.75
1990-06-18,3.46875
1990-06-19,3.46875
1990-06-20,3.40625
1990-06-21,3.46875
1990-06-22,3.25
1990-06-25,3.3125
1990-06-26,3.46875
1990-06-27,3.5
1990-06-28,3.59375
1990-06-29,3.53125
1990-07-02,3.5625
1990-07-03,3.59375
1990-07-05,3.59375
1990-07-06,3.59375
1990-07-09,3.53125
1990-07-10,3.5625
1990-07-11,3.5625
1990-07-12,3.875
1990-07-13,3.84375
1990-07-16,3.84375
1990-07-17,3.84375
1990-07-18,3.71875
1990-07-19,3.96875
1990-07-20,4.0
1990-07-23,3.9375
1990-07-24,4.09375
1990-07-25,4.03125
1990-07-26,4.0625
1990-07-27,4.09375
1990-07-30,4.09375
1990-07-31,4.125
1990-08-01,4.15625
1990-08-02,4.3125
1990-08-03,4.4375
1990-08-06,4.40625
1990-08-07,4.09375
1990-08-08,3.90625
1990-08-09,4.09375
1990-08-10,4.09375
1990-08-13,4.21875
1990-08-14,4.4375
1990-08-15,4.4375
1990-08-16,4.40625
1990-08-17,4.375
1990-08-20,4.3125
1990-08-21,4.3125
1990-08-22,4.21875
1990-08-23,3.9375
1990-08-24,4.09375
1990-08-27,3.96875
1990-08-28,4.125
1990-08-29,4.15625
1990-08-30,4.15625
1990-08-31,4.09375
1990-09-04,4.125
1990-09-05,4.1875
1990-09-06,4.28125
1990-09-07,4.21875
1990-09-10,4.28125
1990-09-11,4.21875
1990-09-12,4.21875
1990-09-13,4.4375
1990-09-14,4.40625
1990-09-17,4.5
1990-09-18,4.4375
1990-09-19,4.3125
1990-09-20,4.34375
1990-09-21,4.375
1990-09-24,4.4375
1990-09-25,4.375
1990-09-26,4.15625
1990-09-27,3.96875
1990-09-28,4.0625
1990-10-01,3.9375
1990-10-02,3.90625
1990-10-03,4.0625
1990-10-04,3.96875
1990-10-05,3.96875
1990-10-08,3.9375
1990-10-09,3.625
1990-10-10,3.53125
1990-10-11,3.25
1990-10-12,3.125
1990-10-15,3.3125
1990-10-16,3.3125
1990-10-17,3.40625
1990-10-18,3.34375
1990-10-19,3.375
1990-10-22,3.40625
1990-10-23,3.4375
1990-10-24,3.65625
1990-10-25,3.625
1990-10-26,3.53125
1990-10-29,3.25
1990-10-30,3.21875
1990-10-31,3.125
1990-11-01,3.15625
1990-11-02,3.3125
1990-11-05,3.375
1990-11-06,3.34375
1990-11-07,3.3125
1990-11-08,3.34375
1990-11-09,3.5625
1990-11-12,3.4375
1990-11-13,3.40625
1990-11-14,3.4375
1990-11-15,3.34375
1990-11-16,3.34375
1990-11-19,3.34375
