Date,LEA
2010-08-19,39.25
2010-08-20,38.880001
2010-08-23,38.689999
2010-08-24,37.25
2010-08-25,37.23
2010-08-26,36.974998
2010-08-27,37.575001
2010-08-30,37.259997999999996
2010-08-31,36.830002
2010-09-01,38.049999
2010-09-02,38.695
2010-09-03,38.625
2010-09-07,38.255001
2010-09-08,37.145
2010-09-09,36.474998
2010-09-10,35.779999
2010-09-13,35.605
2010-09-14,36.360001000000004
2010-09-15,36.84
2010-09-16,36.834998999999996
2010-09-17,37.014998999999996
2010-09-20,37.560001
2010-09-21,37.18
2010-09-22,37.360001000000004
2010-09-23,36.84
2010-09-24,37.375
2010-09-27,37.575001
2010-09-28,37.625
2010-09-29,38.935001
2010-09-30,39.465
2010-10-01,39.360001000000004
2010-10-04,39.415001000000004
2010-10-05,40.555
2010-10-06,40.529999
2010-10-07,40.485001000000004
2010-10-08,41.099998
2010-10-11,41.955002
2010-10-12,41.900002
2010-10-13,42.439999
2010-10-14,42.759997999999996
2010-10-15,43.654999
2010-10-18,42.855
2010-10-19,42.255001
2010-10-20,42.435001
2010-10-21,42.924999
2010-10-22,42.66
2010-10-25,42.330002
2010-10-26,42.724998
2010-10-27,42.880001
2010-10-28,43.825001
2010-10-29,44.200001
2010-11-01,44.130001
2010-11-02,44.674999
2010-11-03,44.865002000000004
2010-11-04,44.994999
2010-11-05,45.0
2010-11-08,45.580002
2010-11-09,44.924999
2010-11-10,43.860001000000004
2010-11-11,44.674999
2010-11-12,43.75
2010-11-15,43.355
2010-11-16,43.105
2010-11-17,43.814999
2010-11-18,43.709998999999996
2010-11-19,44.080002
2010-11-22,44.16
2010-11-23,44.0
2010-11-24,44.889998999999996
2010-11-26,44.974998
2010-11-29,44.639998999999996
2010-11-30,43.884997999999996
2010-12-01,44.884997999999996
2010-12-02,46.380001
2010-12-03,47.014998999999996
2010-12-06,47.099998
2010-12-07,46.855
2010-12-08,47.25
2010-12-09,46.825001
2010-12-10,46.380001
2010-12-13,46.654999
2010-12-14,47.904999
2010-12-15,47.564999
2010-12-16,48.23
2010-12-17,49.560001
2010-12-20,49.860001000000004
2010-12-21,49.775002
2010-12-22,49.875
2010-12-23,49.860001000000004
2010-12-27,49.009997999999996
2010-12-28,48.470001
2010-12-29,48.575001
2010-12-30,48.52
2010-12-31,49.355
2011-01-03,49.915001000000004
2011-01-04,50.189999
2011-01-05,52.615002000000004
2011-01-06,52.880001
2011-01-07,52.900002
2011-01-10,53.945
2011-01-11,53.470001
2011-01-12,53.09
2011-01-13,53.369999
2011-01-14,54.68
2011-01-18,54.650002
2011-01-19,53.115002000000004
2011-01-20,53.134997999999996
2011-01-21,52.494999
2011-01-24,53.560001
2011-01-25,53.439999
2011-01-26,53.325001
2011-01-27,55.25
2011-01-28,52.424999
2011-01-31,52.814999
2011-02-01,53.055
2011-02-02,52.145
2011-02-03,53.145
2011-02-04,53.834998999999996
2011-02-07,54.360001000000004
2011-02-08,55.244999
2011-02-09,54.195
2011-02-10,53.855
2011-02-11,55.134997999999996
2011-02-14,54.895
2011-02-15,53.860001000000004
2011-02-16,55.564999
2011-02-17,55.43
2011-02-18,55.959998999999996
2011-02-22,54.970001
2011-02-23,52.415001000000004
2011-02-24,52.154999
2011-02-25,53.145
2011-02-28,52.900002
2011-03-01,52.134997999999996
2011-03-02,51.805
2011-03-03,52.580002
2011-03-04,52.18
2011-03-07,51.650002
2011-03-08,52.115002000000004
2011-03-09,52.700001
2011-03-10,51.439999
2011-03-11,51.060001
2011-03-14,50.400002
2011-03-15,50.075001
2011-03-16,48.514998999999996
2011-03-17,47.494999
2011-03-18,49.279999
2011-03-21,50.060001
2011-03-22,49.029999
2011-03-23,48.970001
2011-03-24,49.32
2011-03-25,49.549999
2011-03-28,48.400002
2011-03-29,48.41
2011-03-30,48.0
2011-03-31,48.869999
2011-04-01,48.48
2011-04-04,48.029999
2011-04-05,48.360001000000004
2011-04-06,48.470001
2011-04-07,47.900002
2011-04-08,48.049999
2011-04-11,47.5
2011-04-12,47.139998999999996
2011-04-13,47.150002
2011-04-14,46.380001
2011-04-15,46.369999
2011-04-18,45.799999
2011-04-19,46.119999
2011-04-20,48.23
2011-04-21,48.970001
2011-04-25,48.279999
2011-04-26,49.259997999999996
2011-04-27,49.970001
2011-04-28,49.84
2011-04-29,51.139998999999996
2011-05-02,52.240002000000004
2011-05-03,50.740002000000004
2011-05-04,50.330002
2011-05-05,51.080002
2011-05-06,51.880001
2011-05-09,51.549999
2011-05-10,51.900002
2011-05-11,51.549999
2011-05-12,51.540001000000004
2011-05-13,50.889998999999996
2011-05-16,50.84
2011-05-17,48.27
2011-05-18,49.209998999999996
2011-05-19,50.380001
2011-05-20,49.98
2011-05-23,48.759997999999996
2011-05-24,48.009997999999996
2011-05-25,49.689999
2011-05-26,49.599998
2011-05-27,50.299999
2011-05-31,50.82
2011-06-01,48.490002000000004
2011-06-02,49.75
2011-06-03,49.830002
2011-06-06,49.830002
2011-06-07,49.720001
2011-06-08,48.32
2011-06-09,49.07
2011-06-10,48.32
2011-06-13,48.16
2011-06-14,50.5
2011-06-15,48.5
2011-06-16,47.700001
2011-06-17,48.57
2011-06-20,47.84
2011-06-21,50.25
2011-06-22,49.93
2011-06-23,50.099998
2011-06-24,50.860001000000004
2011-06-27,51.07
2011-06-28,52.349998
2011-06-29,53.560001
2011-06-30,53.48
2011-07-01,53.849998
2011-07-05,53.07
2011-07-06,52.34
2011-07-07,54.610001000000004
2011-07-08,54.209998999999996
2011-07-11,53.220001
2011-07-12,52.619999
2011-07-13,53.279999
2011-07-14,53.060001
2011-07-15,52.360001000000004
2011-07-18,50.709998999999996
2011-07-19,51.130001
2011-07-20,51.400002
2011-07-21,52.73
2011-07-22,52.48
2011-07-25,51.880001
2011-07-26,50.669998
2011-07-27,48.450001
2011-07-28,48.0
2011-07-29,49.0
2011-08-01,48.619999
2011-08-02,45.82
2011-08-03,47.049999
2011-08-04,43.380001
2011-08-05,44.419998
2011-08-08,40.82
2011-08-09,43.16
2011-08-10,42.599998
2011-08-11,44.18
2011-08-12,45.610001000000004
2011-08-15,46.150002
2011-08-16,45.540001000000004
2011-08-17,44.02
2011-08-18,42.060001
2011-08-19,40.970001
2011-08-22,40.98
2011-08-23,41.669998
2011-08-24,43.849998
2011-08-25,43.32
2011-08-26,44.16
2011-08-29,46.669998
2011-08-30,46.830002
2011-08-31,47.779999
2011-09-01,45.5
2011-09-02,44.110001000000004
2011-09-06,42.919998
2011-09-07,44.470001
2011-09-08,43.84
2011-09-09,42.240002000000004
2011-09-12,41.84
2011-09-13,42.75
2011-09-14,43.939999
2011-09-15,45.529999
2011-09-16,45.189999
2011-09-19,45.07
2011-09-20,43.84
2011-09-21,40.830002
2011-09-22,39.330002
2011-09-23,39.77
2011-09-26,40.990002000000004
2011-09-27,43.220001
2011-09-28,42.529999
2011-09-29,44.080002
2011-09-30,42.900002
2011-10-03,41.029999
2011-10-04,43.27
2011-10-05,43.880001
2011-10-06,45.330002
2011-10-07,44.84
2011-10-10,46.610001000000004
2011-10-11,47.599998
2011-10-12,47.740002000000004
2011-10-13,47.0
2011-10-14,48.459998999999996
2011-10-17,47.330002
2011-10-18,48.200001
2011-10-19,46.77
2011-10-20,46.869999
2011-10-21,48.09
2011-10-24,49.380001
2011-10-25,48.380001
2011-10-26,48.259997999999996
2011-10-27,49.689999
2011-10-28,47.599998
2011-10-31,46.91
2011-11-01,45.389998999999996
2011-11-02,44.709998999999996
2011-11-03,45.950001
2011-11-04,45.240002000000004
2011-11-07,45.040001000000004
2011-11-08,44.790001000000004
2011-11-09,42.02
2011-11-10,42.869999
2011-11-11,43.450001
2011-11-14,43.060001
2011-11-15,42.75
2011-11-16,41.810001
2011-11-17,41.09
2011-11-18,40.490002000000004
2011-11-21,39.639998999999996
2011-11-22,40.080002
2011-11-23,40.02
2011-11-25,40.189999
2011-11-28,41.139998999999996
2011-11-29,40.16
2011-11-30,41.93
2011-12-01,40.860001000000004
2011-12-02,41.5
2011-12-05,42.439999
2011-12-06,41.34
2011-12-07,41.470001
2011-12-08,40.59
2011-12-09,40.43
2011-12-12,39.349998
2011-12-13,36.799999
2011-12-14,36.029999
2011-12-15,36.25
2011-12-16,36.650002
2011-12-19,36.189999
2011-12-20,36.939999
2011-12-21,37.91
2011-12-22,39.43
2011-12-23,40.580002
2011-12-27,40.0
2011-12-28,39.689999
2011-12-29,39.75
2011-12-30,39.799999
2012-01-03,40.73
2012-01-04,41.049999
2012-01-05,42.009997999999996
2012-01-06,42.5
2012-01-09,40.919998
2012-01-10,41.669998
2012-01-11,41.389998999999996
2012-01-12,42.310001
2012-01-13,41.360001000000004
2012-01-17,41.389998999999996
2012-01-18,42.700001
2012-01-19,43.25
2012-01-20,43.41
2012-01-23,42.380001
2012-01-24,42.450001
2012-01-25,42.650002
2012-01-26,42.209998999999996
2012-01-27,41.950001
2012-01-30,41.700001
2012-01-31,41.900002
2012-02-01,43.0
2012-02-02,42.5
2012-02-03,45.459998999999996
2012-02-06,45.59
2012-02-07,45.080002
2012-02-08,45.18
2012-02-09,45.150002
2012-02-10,44.93
2012-02-13,44.66
2012-02-14,44.52
2012-02-15,44.91
2012-02-16,46.32
2012-02-17,46.130001
2012-02-21,45.450001
2012-02-22,45.240002000000004
2012-02-23,45.740002000000004
2012-02-24,46.810001
2012-02-27,46.080002
2012-02-28,45.790001000000004
2012-02-29,45.209998999999996
2012-03-01,46.360001000000004
2012-03-02,46.43
2012-03-05,45.360001000000004
2012-03-06,43.73
2012-03-07,43.880001
2012-03-08,45.119999
2012-03-09,45.630001
2012-03-12,44.68
2012-03-13,45.349998
2012-03-14,45.59
2012-03-15,46.040001000000004
2012-03-16,46.91
2012-03-19,47.009997999999996
2012-03-20,46.639998999999996
2012-03-21,46.650002
2012-03-22,46.349998
2012-03-23,46.330002
2012-03-26,46.77
2012-03-27,46.73
2012-03-28,45.82
2012-03-29,46.459998999999996
2012-03-30,46.490002000000004
2012-04-02,46.959998999999996
2012-04-03,46.619999
2012-04-04,45.700001
2012-04-05,45.610001000000004
2012-04-09,44.52
2012-04-10,43.110001000000004
2012-04-11,43.98
2012-04-12,44.419998
2012-04-13,43.360001000000004
2012-04-16,43.259997999999996
2012-04-17,43.93
2012-04-18,43.91
2012-04-19,43.09
2012-04-20,43.049999
2012-04-23,42.349998
2012-04-24,41.939999
2012-04-25,42.66
2012-04-26,42.740002000000004
2012-04-27,42.82
2012-04-30,41.5
2012-05-01,41.869999
2012-05-02,40.970001
2012-05-03,41.650002
2012-05-04,41.150002
2012-05-07,42.650002
2012-05-08,41.810001
2012-05-09,41.75
2012-05-10,42.169998
2012-05-11,41.950001
2012-05-14,41.080002
2012-05-15,40.220001
2012-05-16,40.09
2012-05-17,39.369999
2012-05-18,38.619999
2012-05-21,39.599998
2012-05-22,39.580002
2012-05-23,40.57
2012-05-24,40.5
2012-05-25,41.009997999999996
2012-05-29,41.18
2012-05-30,40.0
2012-05-31,39.849998
2012-06-01,38.07
2012-06-04,37.41
2012-06-05,37.52
2012-06-06,38.77
2012-06-07,38.849998
2012-06-08,39.169998
2012-06-11,37.82
2012-06-12,38.25
2012-06-13,37.810001
2012-06-14,37.389998999999996
2012-06-15,37.57
2012-06-18,37.779999
2012-06-19,38.700001
2012-06-20,38.580002
2012-06-21,37.77
2012-06-22,37.990002000000004
2012-06-25,37.169998
2012-06-26,37.27
2012-06-27,37.349998
2012-06-28,37.400002
2012-06-29,37.73
2012-07-02,37.41
2012-07-03,38.32
2012-07-05,38.189999
2012-07-06,37.720001
2012-07-09,36.98
2012-07-10,37.200001
2012-07-11,37.75
2012-07-12,37.040001000000004
2012-07-13,38.23
2012-07-16,37.400002
2012-07-17,37.970001
2012-07-18,38.259997999999996
2012-07-19,37.09
2012-07-20,36.700001
2012-07-23,36.450001
2012-07-24,35.240002000000004
2012-07-25,34.93
2012-07-26,34.810001
2012-07-27,36.310001
2012-07-30,35.77
2012-07-31,35.549999
2012-08-01,35.709998999999996
2012-08-02,36.630001
2012-08-03,37.84
2012-08-06,38.470001
2012-08-07,39.369999
2012-08-08,39.580002
2012-08-09,39.529999
2012-08-10,39.77
2012-08-13,39.66
2012-08-14,39.66
2012-08-15,40.02
2012-08-16,40.509997999999996
2012-08-17,40.82
2012-08-20,40.950001
2012-08-21,40.939999
2012-08-22,40.889998999999996
2012-08-23,40.25
2012-08-24,39.779999
2012-08-27,39.23
2012-08-28,39.369999
2012-08-29,39.279999
2012-08-30,38.740002000000004
2012-08-31,38.830002
2012-09-04,38.139998999999996
2012-09-05,38.389998999999996
2012-09-06,39.82
2012-09-07,40.5
2012-09-10,40.189999
2012-09-11,40.759997999999996
2012-09-12,40.5
2012-09-13,40.619999
2012-09-14,42.07
2012-09-17,41.150002
2012-09-18,40.689999
2012-09-19,40.450001
2012-09-20,39.490002000000004
2012-09-21,39.360001000000004
2012-09-24,38.82
2012-09-25,37.75
2012-09-26,37.43
2012-09-27,37.759997999999996
2012-09-28,37.790001000000004
2012-10-01,38.450001
2012-10-02,39.240002000000004
2012-10-03,40.040001000000004
2012-10-04,41.080002
2012-10-05,40.709998999999996
2012-10-08,40.790001000000004
2012-10-09,40.139998999999996
2012-10-10,39.849998
2012-10-11,39.75
2012-10-12,39.740002000000004
2012-10-15,40.07
2012-10-16,40.549999
2012-10-17,41.119999
2012-10-18,41.709998999999996
2012-10-19,41.389998999999996
2012-10-22,41.849998
2012-10-23,40.98
2012-10-24,40.509997999999996
2012-10-25,41.0
2012-10-26,41.740002000000004
2012-10-31,42.599998
2012-11-01,43.0
2012-11-02,42.880001
2012-11-05,42.939999
2012-11-06,43.299999
2012-11-07,42.610001000000004
2012-11-08,41.919998
2012-11-09,42.029999
2012-11-12,41.450001
2012-11-13,41.32
2012-11-14,40.400002
2012-11-15,40.330002
2012-11-16,40.490002000000004
2012-11-19,42.279999
2012-11-20,41.939999
2012-11-21,42.18
2012-11-23,42.98
2012-11-26,42.619999
2012-11-27,42.630001
2012-11-28,43.060001
2012-11-29,43.82
2012-11-30,43.669998
2012-12-03,43.169998
2012-12-04,43.830002
2012-12-05,43.400002
2012-12-06,43.799999
2012-12-07,44.639998999999996
2012-12-10,45.669998
2012-12-11,45.639998999999996
2012-12-12,45.740002000000004
2012-12-13,45.27
2012-12-14,45.189999
2012-12-17,44.52
2012-12-18,45.84
2012-12-19,45.950001
2012-12-20,46.16
2012-12-21,45.549999
2012-12-24,45.779999
2012-12-26,45.740002000000004
2012-12-27,45.939999
2012-12-28,45.950001
2012-12-31,46.84
2013-01-02,47.450001
2013-01-03,47.139998999999996
2013-01-04,47.330002
2013-01-07,47.77
2013-01-08,47.900002
2013-01-09,48.110001000000004
2013-01-10,48.0
2013-01-11,48.009997999999996
2013-01-14,48.119999
2013-01-15,48.290001000000004
2013-01-16,48.25
2013-01-17,48.459998999999996
2013-01-18,48.02
2013-01-22,47.799999
2013-01-23,47.599998
2013-01-24,48.32
2013-01-25,49.040001000000004
2013-01-28,48.849998
2013-01-29,49.41
2013-01-30,48.720001
2013-01-31,49.0
2013-02-01,49.599998
2013-02-04,49.32
2013-02-05,50.0
2013-02-06,50.759997999999996
2013-02-07,50.77
2013-02-08,53.98
2013-02-11,53.43
2013-02-12,54.459998999999996
2013-02-13,54.189999
2013-02-14,55.23
2013-02-15,55.41
2013-02-19,55.790001000000004
2013-02-20,54.389998999999996
2013-02-21,53.869999
2013-02-22,54.130001
2013-02-25,53.27
2013-02-26,53.220001
2013-02-27,54.0
2013-02-28,53.419998
2013-03-01,53.060001
2013-03-04,53.220001
2013-03-05,53.740002000000004
2013-03-06,53.93
2013-03-07,54.07
2013-03-08,54.959998999999996
2013-03-11,55.57
2013-03-12,55.369999
2013-03-13,55.720001
2013-03-14,56.009997999999996
2013-03-15,56.459998999999996
2013-03-18,55.869999
2013-03-19,55.540001000000004
2013-03-20,56.169998
2013-03-21,55.389998999999996
2013-03-22,54.91
2013-03-25,54.18
2013-03-26,54.810001
2013-03-27,55.009997999999996
2013-03-28,54.869999
2013-04-01,55.400002
2013-04-02,54.93
2013-04-03,54.25
2013-04-04,53.639998999999996
2013-04-05,52.709998999999996
2013-04-08,52.279999
2013-04-09,53.040001000000004
2013-04-10,54.43
2013-04-11,54.98
2013-04-12,54.66
2013-04-15,52.830002
2013-04-16,53.049999
2013-04-17,51.560001
2013-04-18,50.98
2013-04-19,51.970001
2013-04-22,53.099998
2013-04-23,53.07
2013-04-24,53.950001
2013-04-25,57.380001
2013-04-26,56.84
2013-04-29,57.060001
2013-04-30,57.779999
2013-05-01,57.490002000000004
2013-05-02,57.389998999999996
2013-05-03,57.540001000000004
2013-05-06,58.200001
2013-05-07,59.139998999999996
2013-05-08,60.0
2013-05-09,59.91
2013-05-10,60.48
2013-05-13,59.830002
2013-05-14,60.09
2013-05-15,60.02
2013-05-16,59.599998
2013-05-17,61.029999
2013-05-20,60.849998
2013-05-21,60.860001000000004
2013-05-22,60.580002
2013-05-23,60.029999
2013-05-24,60.200001
2013-05-28,60.700001
2013-05-29,60.73
2013-05-30,60.799999
2013-05-31,59.98
2013-06-03,59.990002000000004
2013-06-04,59.439999
2013-06-05,58.529999
2013-06-06,58.290001000000004
2013-06-07,60.040001000000004
2013-06-10,59.75
2013-06-11,58.970001
2013-06-12,59.02
2013-06-13,60.759997999999996
2013-06-14,60.310001
2013-06-17,60.200001
2013-06-18,60.93
2013-06-19,60.369999
2013-06-20,58.560001
2013-06-21,58.080002
2013-06-24,57.23
2013-06-25,58.07
2013-06-26,58.57
2013-06-27,59.450001
2013-06-28,60.459998999999996
2013-07-01,61.549999
2013-07-02,61.23
2013-07-03,61.189999
2013-07-05,62.18
2013-07-08,63.060001
2013-07-09,63.560001
2013-07-10,63.84
2013-07-11,64.540001
2013-07-12,64.730003
2013-07-15,64.660004
2013-07-16,63.740002000000004
2013-07-17,64.629997
2013-07-18,65.760002
2013-07-19,66.019997
2013-07-22,66.720001
2013-07-23,66.550003
2013-07-24,66.349998
2013-07-25,65.959999
2013-07-26,67.800003
2013-07-29,67.690002
2013-07-30,68.589996
2013-07-31,69.269997
2013-08-01,69.400002
2013-08-02,70.129997
2013-08-05,70.550003
2013-08-06,69.41999799999999
2013-08-07,69.370003
2013-08-08,70.949997
2013-08-09,71.32
2013-08-12,73.0
2013-08-13,72.540001
2013-08-14,72.269997
2013-08-15,70.800003
2013-08-16,70.879997
2013-08-19,70.550003
2013-08-20,70.779999
2013-08-21,70.190002
2013-08-22,71.32
2013-08-23,71.849998
2013-08-26,71.41999799999999
2013-08-27,69.099998
2013-08-28,68.980003
2013-08-29,68.980003
2013-08-30,68.75
2013-09-03,69.360001
2013-09-04,70.58000200000001
2013-09-05,71.0
2013-09-06,70.900002
2013-09-09,71.0
2013-09-10,71.410004
2013-09-11,71.660004
2013-09-12,70.339996
2013-09-13,70.220001
2013-09-16,70.940002
2013-09-17,71.040001
2013-09-18,71.41999799999999
2013-09-19,71.58000200000001
2013-09-20,70.800003
2013-09-23,70.910004
2013-09-24,71.720001
2013-09-25,72.379997
2013-09-26,72.33000200000001
2013-09-27,71.860001
2013-09-30,71.57
2013-10-01,72.099998
2013-10-02,72.470001
2013-10-03,71.959999
2013-10-04,73.790001
2013-10-07,72.209999
2013-10-08,70.58000200000001
2013-10-09,70.309998
2013-10-10,71.82
2013-10-11,72.360001
2013-10-14,72.980003
2013-10-15,72.690002
2013-10-16,74.160004
2013-10-17,74.470001
2013-10-18,75.08000200000001
2013-10-21,74.910004
2013-10-22,75.57
2013-10-23,76.07
2013-10-24,76.160004
2013-10-25,77.199997
2013-10-28,77.040001
2013-10-29,76.959999
2013-10-30,76.800003
2013-10-31,77.389999
2013-11-01,77.58000200000001
2013-11-04,78.629997
2013-11-05,78.5
2013-11-06,78.010002
2013-11-07,77.059998
2013-11-08,77.709999
2013-11-11,78.489998
2013-11-12,78.620003
2013-11-13,79.239998
2013-11-14,79.370003
2013-11-15,80.440002
2013-11-18,80.290001
2013-11-19,79.220001
2013-11-20,79.639999
2013-11-21,80.68
2013-11-22,80.900002
2013-11-25,81.449997
2013-11-26,81.940002
2013-11-27,82.75
2013-11-29,82.910004
2013-12-02,83.110001
2013-12-03,82.290001
2013-12-04,81.599998
2013-12-05,81.519997
2013-12-06,81.93
2013-12-09,82.589996
2013-12-10,81.91999799999999
2013-12-11,80.510002
2013-12-12,81.66999799999999
2013-12-13,81.16999799999999
2013-12-16,82.389999
2013-12-17,82.660004
2013-12-18,81.010002
2013-12-19,79.489998
2013-12-20,79.639999
2013-12-23,80.41999799999999
2013-12-24,81.099998
2013-12-26,81.339996
2013-12-27,81.239998
2013-12-30,80.949997
2013-12-31,80.970001
2014-01-02,79.529999
2014-01-03,79.019997
2014-01-06,79.209999
2014-01-07,80.720001
2014-01-08,81.360001
2014-01-09,82.010002
2014-01-10,82.050003
2014-01-13,80.849998
2014-01-14,81.93
2014-01-15,79.559998
2014-01-16,80.43
2014-01-17,80.019997
2014-01-21,79.059998
2014-01-22,80.0
2014-01-23,79.360001
2014-01-24,77.050003
2014-01-27,76.129997
2014-01-28,76.800003
2014-01-29,75.949997
2014-01-30,76.839996
2014-01-31,72.33000200000001
2014-02-03,71.970001
2014-02-04,72.68
2014-02-05,72.709999
2014-02-06,73.720001
2014-02-07,74.879997
2014-02-10,74.43
2014-02-11,75.190002
2014-02-12,76.199997
2014-02-13,76.860001
2014-02-14,77.400002
2014-02-18,77.16999799999999
2014-02-19,78.209999
2014-02-20,78.610001
2014-02-21,80.839996
2014-02-24,80.18
2014-02-25,80.33000200000001
2014-02-26,80.650002
2014-02-27,81.32
2014-02-28,81.199997
2014-03-03,80.739998
2014-03-04,82.379997
2014-03-05,83.089996
2014-03-06,83.489998
2014-03-07,83.68
2014-03-10,83.360001
2014-03-11,82.730003
2014-03-12,82.709999
2014-03-13,80.940002
2014-03-14,81.120003
2014-03-17,81.870003
2014-03-18,83.900002
2014-03-19,82.989998
2014-03-20,83.029999
2014-03-21,84.019997
2014-03-24,82.16999799999999
2014-03-25,81.57
2014-03-26,81.389999
2014-03-27,80.989998
2014-03-28,82.690002
2014-03-31,83.720001
2014-04-01,86.800003
2014-04-02,85.790001
2014-04-03,85.860001
2014-04-04,83.68
2014-04-07,81.400002
2014-04-08,81.389999
2014-04-09,84.199997
2014-04-10,82.410004
2014-04-11,80.459999
2014-04-14,81.08000200000001
2014-04-15,81.41999799999999
2014-04-16,82.41999799999999
2014-04-17,83.0
2014-04-21,84.019997
2014-04-22,84.349998
2014-04-23,84.379997
2014-04-24,84.879997
2014-04-25,83.110001
2014-04-28,82.489998
2014-04-29,82.33000200000001
2014-04-30,83.059998
2014-05-01,83.230003
2014-05-02,84.660004
2014-05-05,84.5
2014-05-06,83.510002
2014-05-07,83.779999
2014-05-08,83.57
2014-05-09,82.190002
2014-05-12,84.370003
2014-05-13,84.589996
2014-05-14,86.089996
2014-05-15,84.83000200000001
2014-05-16,84.559998
2014-05-19,84.910004
