Date,COR
2015-05-12,46.990002000000004
2015-05-13,46.509997999999996
2015-05-14,47.0
2015-05-15,47.400002
2015-05-18,47.630001
2015-05-19,47.959998999999996
2015-05-20,47.439999
2015-05-21,47.349998
2015-05-22,47.259997999999996
2015-05-26,47.0
2015-05-27,47.43
2015-05-28,47.290001000000004
2015-05-29,47.200001
2015-06-01,47.41
2015-06-02,47.52
2015-06-03,47.279999
2015-06-04,47.189999
2015-06-05,46.540001000000004
2015-06-08,46.439999
2015-06-09,46.02
2015-06-10,46.02
2015-06-11,46.509997999999996
2015-06-12,47.209998999999996
2015-06-15,46.73
2015-06-16,47.169998
2015-06-17,46.799999
2015-06-18,47.330002
2015-06-19,46.700001
2015-06-22,46.5
2015-06-23,45.900002
2015-06-24,45.450001
2015-06-25,45.279999
2015-06-26,45.400002
2015-06-29,44.98
2015-06-30,45.439999
2015-07-01,46.73
2015-07-02,47.080002
2015-07-06,47.380001
2015-07-07,47.830002
2015-07-08,47.82
2015-07-09,47.439999
2015-07-10,47.970001
2015-07-13,47.93
2015-07-14,48.080002
2015-07-15,47.919998
2015-07-16,48.290001000000004
2015-07-17,48.25
2015-07-20,48.34
2015-07-21,48.240002000000004
2015-07-22,48.259997999999996
2015-07-23,49.540001000000004
2015-07-24,49.810001
2015-07-27,49.740002000000004
2015-07-28,49.549999
2015-07-29,49.779999
2015-07-30,49.889998999999996
2015-07-31,50.200001
2015-08-03,50.169998
2015-08-04,49.189999
2015-08-05,49.18
2015-08-06,48.34
2015-08-07,48.509997999999996
2015-08-10,48.0
2015-08-11,48.880001
2015-08-12,49.32
2015-08-13,50.040001000000004
2015-08-14,50.66
2015-08-17,51.389998999999996
2015-08-18,51.029999
2015-08-19,50.950001
2015-08-20,50.0
2015-08-21,49.34
2015-08-24,46.360001000000004
2015-08-25,46.189999
2015-08-26,47.209998999999996
2015-08-27,48.709998999999996
2015-08-28,49.799999
2015-08-31,48.689999
2015-09-01,47.959998999999996
2015-09-02,48.59
2015-09-03,49.759997999999996
2015-09-04,49.119999
2015-09-08,50.740002000000004
2015-09-09,48.970001
2015-09-10,48.720001
2015-09-11,49.169998
2015-09-14,49.98
2015-09-15,50.830002
2015-09-16,51.349998
2015-09-17,52.119999
2015-09-18,51.52
2015-09-21,52.279999
2015-09-22,51.580002
2015-09-23,51.200001
2015-09-24,50.849998
2015-09-25,51.27
2015-09-28,49.880001
2015-09-29,50.639998999999996
2015-09-30,51.439999
2015-10-01,51.869999
2015-10-02,52.669998
2015-10-05,53.77
2015-10-06,53.950001
2015-10-07,54.150002
2015-10-08,54.150002
2015-10-09,53.970001
2015-10-12,54.720001
2015-10-13,54.540001000000004
2015-10-14,54.099998
2015-10-15,55.119999
2015-10-16,56.799999
2015-10-19,57.48
2015-10-20,56.98
2015-10-21,56.119999
2015-10-22,56.0
2015-10-23,55.709998999999996
2015-10-26,55.740002000000004
2015-10-27,56.830002
2015-10-28,56.619999
2015-10-29,54.889998999999996
2015-10-30,54.950001
2015-11-02,57.27
2015-11-03,57.0
2015-11-04,56.849998
2015-11-05,56.849998
2015-11-06,56.049999
2015-11-09,55.349998
2015-11-10,56.110001000000004
2015-11-11,56.630001
2015-11-12,56.84
2015-11-13,57.200001
2015-11-16,57.73
2015-11-17,57.919998
2015-11-18,57.360001000000004
2015-11-19,57.68
2015-11-20,59.57
2015-11-23,60.099998
2015-11-24,58.73
2015-11-25,59.009997999999996
2015-11-27,59.400002
2015-11-30,58.57
2015-12-01,59.080002
2015-12-02,58.220001
2015-12-03,57.650002
2015-12-04,58.07
2015-12-07,57.68
2015-12-08,57.610001000000004
2015-12-09,57.23
2015-12-10,57.169998
2015-12-11,55.91
2015-12-14,56.150002
2015-12-15,56.560001
2015-12-16,58.150002
2015-12-17,57.419998
2015-12-18,56.43
2015-12-21,57.790001000000004
2015-12-22,57.700001
2015-12-23,57.259997999999996
2015-12-24,57.220001
2015-12-28,57.360001000000004
2015-12-29,57.25
2015-12-30,56.860001000000004
2015-12-31,56.720001
2016-01-04,55.299999
2016-01-05,56.529999
2016-01-06,58.029999
2016-01-07,57.150002
2016-01-08,56.68
2016-01-11,56.869999
2016-01-12,57.209998999999996
2016-01-13,56.32
2016-01-14,57.16
2016-01-15,57.18
2016-01-19,56.48
2016-01-20,56.630001
2016-01-21,57.799999
2016-01-22,60.450001
2016-01-25,61.290001000000004
2016-01-26,62.849998
2016-01-27,61.619999
2016-01-28,61.98
2016-01-29,64.139999
2016-02-01,65.300003
2016-02-02,64.230003
2016-02-03,63.16
2016-02-04,63.25
2016-02-05,61.549999
2016-02-08,56.490002000000004
2016-02-09,56.849998
2016-02-10,57.59
2016-02-11,60.799999
2016-02-12,60.66
2016-02-16,60.200001
2016-02-17,60.049999
2016-02-18,61.34
2016-02-19,62.830002
2016-02-22,64.029999
2016-02-23,63.990002000000004
2016-02-24,65.110001
2016-02-25,66.160004
2016-02-26,66.629997
2016-02-29,64.459999
2016-03-01,65.0
2016-03-02,64.400002
2016-03-03,64.25
2016-03-04,64.760002
2016-03-07,64.650002
2016-03-08,64.57
2016-03-09,65.230003
2016-03-10,66.120003
2016-03-11,67.099998
2016-03-14,66.839996
2016-03-15,66.129997
2016-03-16,66.610001
2016-03-17,66.989998
2016-03-18,67.739998
2016-03-21,67.900002
2016-03-22,67.959999
2016-03-23,67.849998
2016-03-24,68.129997
2016-03-28,68.459999
2016-03-29,69.849998
2016-03-30,69.190002
2016-03-31,70.010002
2016-04-01,69.970001
2016-04-04,70.730003
2016-04-05,69.349998
2016-04-06,70.839996
2016-04-07,70.779999
2016-04-08,70.75
2016-04-11,70.839996
2016-04-12,70.739998
2016-04-13,70.07
2016-04-14,70.529999
2016-04-15,71.089996
2016-04-18,72.739998
2016-04-19,72.41999799999999
2016-04-20,71.599998
2016-04-21,70.459999
2016-04-22,71.220001
2016-04-25,71.82
2016-04-26,72.220001
2016-04-27,72.300003
2016-04-28,75.33000200000001
2016-04-29,74.93
2016-05-02,76.290001
2016-05-03,77.540001
2016-05-04,76.540001
2016-05-05,77.059998
2016-05-06,77.949997
2016-05-09,78.120003
2016-05-10,76.629997
2016-05-11,76.279999
2016-05-12,76.839996
2016-05-13,76.650002
2016-05-16,76.699997
2016-05-17,74.949997
2016-05-18,74.5
2016-05-19,73.879997
2016-05-20,74.589996
2016-05-23,74.870003
2016-05-24,75.470001
2016-05-25,75.32
2016-05-26,75.029999
2016-05-27,76.0
2016-05-31,75.849998
2016-06-01,76.0
2016-06-02,77.239998
2016-06-03,78.449997
2016-06-06,80.440002
2016-06-07,82.589996
2016-06-08,83.089996
2016-06-09,83.18
2016-06-10,83.099998
2016-06-13,82.599998
2016-06-14,82.309998
2016-06-15,82.660004
2016-06-16,83.889999
2016-06-17,84.16999799999999
2016-06-20,84.610001
2016-06-21,84.690002
2016-06-22,84.33000200000001
2016-06-23,85.209999
2016-06-24,84.860001
2016-06-27,85.940002
2016-06-28,87.629997
2016-06-29,87.269997
2016-06-30,88.690002
2016-07-01,87.559998
2016-07-05,89.57
2016-07-06,90.150002
2016-07-07,89.91999799999999
2016-07-08,91.489998
2016-07-11,88.110001
2016-07-12,87.379997
2016-07-13,85.83000200000001
2016-07-14,85.040001
2016-07-15,84.08000200000001
2016-07-18,84.910004
2016-07-19,84.720001
2016-07-20,85.290001
2016-07-21,84.58000200000001
2016-07-22,85.400002
2016-07-25,85.220001
2016-07-26,84.730003
2016-07-27,84.620003
2016-07-28,82.279999
2016-07-29,82.529999
2016-08-01,83.43
2016-08-02,80.610001
2016-08-03,80.08000200000001
2016-08-04,80.389999
2016-08-05,79.660004
2016-08-08,78.160004
2016-08-09,78.089996
2016-08-10,79.260002
2016-08-11,79.769997
2016-08-12,82.029999
2016-08-15,81.309998
2016-08-16,81.220001
2016-08-17,81.07
2016-08-18,81.300003
2016-08-19,81.790001
2016-08-22,80.230003
2016-08-23,80.0
2016-08-24,78.910004
2016-08-25,77.949997
2016-08-26,77.760002
2016-08-29,78.58000200000001
2016-08-30,77.690002
2016-08-31,78.019997
2016-09-01,78.75
2016-09-02,79.589996
2016-09-06,80.940002
2016-09-07,81.360001
2016-09-08,80.940002
2016-09-09,78.900002
2016-09-12,79.779999
2016-09-13,76.849998
2016-09-14,75.43
2016-09-15,75.589996
2016-09-16,76.18
2016-09-19,76.970001
2016-09-20,75.93
2016-09-21,76.5
2016-09-22,77.720001
2016-09-23,77.470001
2016-09-26,77.41999799999999
2016-09-27,76.949997
2016-09-28,76.779999
2016-09-29,75.519997
2016-09-30,74.040001
2016-10-03,74.0
2016-10-04,74.410004
2016-10-05,72.150002
2016-10-06,71.949997
2016-10-07,72.120003
2016-10-10,73.510002
2016-10-11,73.959999
2016-10-12,75.550003
2016-10-13,77.190002
2016-10-14,77.5
2016-10-17,77.199997
2016-10-18,78.029999
2016-10-19,78.720001
2016-10-20,78.0
2016-10-21,78.010002
2016-10-24,78.809998
2016-10-25,78.379997
2016-10-26,76.949997
2016-10-27,72.010002
2016-10-28,72.839996
2016-10-31,73.739998
2016-11-01,72.209999
2016-11-02,71.199997
2016-11-03,70.690002
2016-11-04,70.559998
2016-11-07,71.860001
2016-11-08,72.089996
2016-11-09,70.239998
2016-11-10,67.269997
2016-11-11,66.800003
2016-11-14,67.300003
2016-11-15,66.730003
2016-11-16,66.769997
2016-11-17,65.040001
2016-11-18,68.66999799999999
2016-11-21,68.860001
2016-11-22,70.25
2016-11-23,69.260002
2016-11-25,70.040001
2016-11-28,70.129997
2016-11-29,71.239998
2016-11-30,70.529999
2016-12-01,67.83000200000001
2016-12-02,68.410004
2016-12-05,70.230003
2016-12-06,70.489998
2016-12-07,72.989998
2016-12-08,74.660004
2016-12-09,75.050003
2016-12-12,76.139999
2016-12-13,77.82
2016-12-14,75.660004
2016-12-15,76.760002
2016-12-16,77.449997
2016-12-19,78.650002
2016-12-20,78.440002
2016-12-21,77.959999
2016-12-22,78.959999
2016-12-23,79.809998
2016-12-27,79.16999799999999
2016-12-28,77.589996
2016-12-29,79.470001
2016-12-30,79.370003
2017-01-03,80.610001
2017-01-04,82.949997
2017-01-05,83.57
2017-01-06,82.43
2017-01-09,81.889999
2017-01-10,82.0
2017-01-11,82.540001
2017-01-12,83.019997
2017-01-13,83.470001
2017-01-17,83.949997
2017-01-18,84.800003
2017-01-19,85.309998
2017-01-20,85.739998
2017-01-23,86.620003
2017-01-24,87.970001
2017-01-25,87.279999
2017-01-26,87.989998
2017-01-27,86.589996
2017-01-30,86.08000200000001
2017-01-31,86.129997
2017-02-01,85.699997
2017-02-02,86.279999
2017-02-03,87.25
2017-02-06,86.839996
2017-02-07,86.93
2017-02-08,86.300003
2017-02-09,86.190002
2017-02-10,87.029999
2017-02-13,86.150002
2017-02-14,85.260002
2017-02-15,85.610001
2017-02-16,86.699997
2017-02-17,86.370003
2017-02-21,88.089996
2017-02-22,89.050003
2017-02-23,88.860001
2017-02-24,90.019997
2017-02-27,90.089996
2017-02-28,90.07
2017-03-01,90.139999
2017-03-02,90.290001
2017-03-03,89.529999
2017-03-06,89.110001
2017-03-07,88.510002
2017-03-08,85.860001
2017-03-09,86.510002
2017-03-10,87.050003
2017-03-13,88.360001
2017-03-14,87.440002
2017-03-15,88.989998
2017-03-16,88.120003
2017-03-17,89.08000200000001
2017-03-20,88.239998
2017-03-21,88.019997
2017-03-22,88.43
2017-03-23,89.190002
2017-03-24,88.870003
2017-03-27,87.800003
2017-03-28,87.91999799999999
2017-03-29,88.300003
2017-03-30,88.779999
2017-03-31,90.050003
2017-04-03,89.190002
2017-04-04,90.489998
2017-04-05,90.959999
2017-04-06,91.949997
2017-04-07,91.980003
2017-04-10,91.940002
2017-04-11,92.949997
2017-04-12,92.209999
2017-04-13,91.660004
2017-04-17,92.93
2017-04-18,92.75
2017-04-19,93.790001
2017-04-20,94.18
2017-04-21,93.010002
2017-04-24,92.639999
2017-04-25,92.809998
2017-04-26,92.889999
2017-04-27,97.300003
2017-04-28,97.849998
2017-05-01,99.610001
2017-05-02,98.290001
2017-05-03,96.550003
2017-05-04,97.33000200000001
2017-05-05,98.980003
2017-05-08,98.550003
2017-05-09,98.33000200000001
2017-05-10,98.07
2017-05-11,97.370003
2017-05-12,98.260002
2017-05-15,100.230003
2017-05-16,99.239998
2017-05-17,99.160004
2017-05-18,99.010002
2017-05-19,100.019997
2017-05-22,101.870003
2017-05-23,102.190002
2017-05-24,103.599998
2017-05-25,103.760002
2017-05-26,102.949997
2017-05-30,104.16999799999999
2017-05-31,105.279999
2017-06-01,105.32
2017-06-02,106.620003
2017-06-05,105.279999
2017-06-06,104.839996
2017-06-07,105.08000200000001
2017-06-08,105.309998
2017-06-09,106.41999799999999
2017-06-12,104.949997
2017-06-13,106.07
2017-06-14,108.08000200000001
2017-06-15,107.800003
2017-06-16,109.099998
2017-06-19,109.510002
2017-06-20,109.699997
2017-06-21,111.559998
2017-06-22,111.989998
2017-06-23,110.519997
2017-06-26,109.349998
2017-06-27,105.849998
2017-06-28,105.650002
2017-06-29,102.949997
2017-06-30,103.529999
2017-07-03,102.75
2017-07-05,102.58000200000001
2017-07-06,99.709999
2017-07-07,103.07
2017-07-10,103.279999
2017-07-11,102.470001
2017-07-12,104.57
2017-07-13,104.57
2017-07-14,104.209999
2017-07-17,104.209999
2017-07-18,104.980003
2017-07-19,104.870003
2017-07-20,104.41999799999999
2017-07-21,105.120003
2017-07-24,106.110001
2017-07-25,105.949997
2017-07-26,106.959999
2017-07-27,106.57
2017-07-28,107.91999799999999
2017-07-31,108.58000200000001
2017-08-01,110.480003
2017-08-02,110.480003
2017-08-03,109.059998
2017-08-04,108.019997
2017-08-07,107.949997
2017-08-08,107.730003
2017-08-09,106.269997
2017-08-10,105.870003
2017-08-11,106.660004
2017-08-14,109.809998
2017-08-15,110.32
2017-08-16,111.699997
2017-08-17,109.879997
2017-08-18,110.110001
2017-08-21,111.82
2017-08-22,114.489998
2017-08-23,115.470001
2017-08-24,115.230003
2017-08-25,115.739998
2017-08-28,116.480003
2017-08-29,117.860001
2017-08-30,118.550003
2017-08-31,118.760002
2017-09-01,118.120003
2017-09-05,118.959999
2017-09-06,116.790001
2017-09-07,117.16999799999999
2017-09-08,117.43
2017-09-11,119.540001
2017-09-12,115.16999799999999
2017-09-13,111.32
2017-09-14,110.910004
2017-09-15,110.589996
2017-09-18,112.349998
2017-09-19,113.08000200000001
2017-09-20,110.41999799999999
2017-09-21,110.349998
2017-09-22,108.489998
2017-09-25,108.57
2017-09-26,109.010002
2017-09-27,109.809998
2017-09-28,109.980003
2017-09-29,111.900002
2017-10-02,111.800003
2017-10-03,109.739998
2017-10-04,110.660004
2017-10-05,111.879997
2017-10-06,112.93
2017-10-09,112.110001
2017-10-10,113.410004
2017-10-11,113.339996
2017-10-12,113.779999
2017-10-13,112.290001
2017-10-16,111.760002
2017-10-17,114.18
2017-10-18,114.83000200000001
2017-10-19,114.839996
2017-10-20,113.690002
2017-10-23,112.769997
2017-10-24,113.620003
2017-10-25,113.839996
2017-10-26,110.230003
2017-10-27,110.529999
2017-10-30,110.510002
2017-10-31,110.75
2017-11-01,108.25
2017-11-02,110.809998
2017-11-03,112.599998
2017-11-06,115.860001
2017-11-07,116.949997
2017-11-08,117.970001
2017-11-09,116.389999
2017-11-10,115.980003
2017-11-13,117.980003
2017-11-14,117.41999799999999
2017-11-15,114.190002
2017-11-16,115.349998
2017-11-17,114.970001
2017-11-20,114.970001
2017-11-21,116.400002
2017-11-22,116.879997
2017-11-24,117.709999
2017-11-27,118.050003
2017-11-28,117.470001
2017-11-29,112.639999
2017-11-30,113.480003
2017-12-01,115.150002
2017-12-04,109.18
2017-12-05,111.349998
2017-12-06,112.110001
2017-12-07,115.08000200000001
2017-12-08,115.459999
2017-12-11,115.93
2017-12-12,115.58000200000001
2017-12-13,116.519997
2017-12-14,117.58000200000001
2017-12-15,118.129997
2017-12-18,116.800003
2017-12-19,113.199997
2017-12-20,113.08000200000001
2017-12-21,111.599998
2017-12-22,113.900002
2017-12-26,114.16999799999999
2017-12-27,114.300003
2017-12-28,114.239998
2017-12-29,113.900002
2018-01-02,112.599998
2018-01-03,111.290001
2018-01-04,111.57
2018-01-05,111.800003
2018-01-08,113.720001
2018-01-09,112.760002
2018-01-10,109.800003
2018-01-11,108.699997
2018-01-12,105.66999799999999
2018-01-16,107.300003
2018-01-17,106.790001
2018-01-18,107.589996
2018-01-19,107.529999
2018-01-22,107.0
2018-01-23,108.610001
2018-01-24,107.949997
2018-01-25,107.790001
2018-01-26,108.91999799999999
2018-01-29,105.160004
2018-01-30,104.279999
2018-01-31,108.32
2018-02-01,104.879997
2018-02-02,104.440002
2018-02-05,102.25
2018-02-06,101.839996
2018-02-07,102.459999
2018-02-08,96.370003
2018-02-09,97.400002
2018-02-12,97.400002
2018-02-13,98.279999
2018-02-14,97.889999
2018-02-15,97.139999
2018-02-16,96.260002
2018-02-20,94.769997
2018-02-21,91.309998
2018-02-22,91.82
2018-02-23,95.83000200000001
2018-02-26,95.959999
2018-02-27,94.25
2018-02-28,93.849998
2018-03-01,92.629997
2018-03-02,92.5
2018-03-05,95.510002
2018-03-06,95.349998
2018-03-07,96.5
2018-03-08,96.849998
2018-03-09,98.190002
2018-03-12,101.809998
2018-03-13,103.900002
2018-03-14,104.290001
2018-03-15,105.32
2018-03-16,106.230003
2018-03-19,105.120003
2018-03-20,104.269997
2018-03-21,103.160004
2018-03-22,102.690002
2018-03-23,98.769997
2018-03-26,100.550003
2018-03-27,100.620003
2018-03-28,101.870003
2018-03-29,100.260002
2018-04-02,99.900002
2018-04-03,101.720001
2018-04-04,102.980003
2018-04-05,104.300003
2018-04-06,102.290001
2018-04-09,102.800003
2018-04-10,101.66999799999999
2018-04-11,103.139999
2018-04-12,100.029999
2018-04-13,102.370003
2018-04-16,103.900002
2018-04-17,104.900002
2018-04-18,106.050003
2018-04-19,105.720001
2018-04-20,105.199997
2018-04-23,105.209999
2018-04-24,104.339996
2018-04-25,105.199997
2018-04-26,103.059998
2018-04-27,106.0
2018-04-30,104.099998
2018-05-01,105.440002
2018-05-02,104.559998
2018-05-03,103.709999
2018-05-04,104.730003
2018-05-07,104.459999
2018-05-08,103.110001
2018-05-09,104.489998
2018-05-10,106.879997
2018-05-11,107.489998
2018-05-14,106.529999
2018-05-15,105.370003
2018-05-16,104.959999
2018-05-17,102.650002
2018-05-18,102.660004
2018-05-21,103.239998
2018-05-22,102.16999799999999
2018-05-23,103.410004
2018-05-24,104.379997
2018-05-25,104.739998
2018-05-29,106.709999
2018-05-30,107.889999
2018-05-31,106.160004
2018-06-01,107.269997
2018-06-04,108.379997
2018-06-05,108.290001
2018-06-06,106.779999
2018-06-07,107.75
2018-06-08,107.370003
2018-06-11,107.0
2018-06-12,107.860001
2018-06-13,105.059998
2018-06-14,107.790001
2018-06-15,108.41999799999999
2018-06-18,108.82
2018-06-19,107.610001
2018-06-20,109.839996
2018-06-21,110.5
2018-06-22,109.120003
2018-06-25,108.120003
2018-06-26,109.07
2018-06-27,109.970001
2018-06-28,110.550003
2018-06-29,110.82
2018-07-02,111.0
2018-07-03,110.879997
2018-07-05,113.550003
2018-07-06,114.260002
2018-07-09,113.290001
2018-07-10,113.949997
2018-07-11,113.690002
2018-07-12,113.66999799999999
2018-07-13,113.68
2018-07-16,113.099998
2018-07-17,113.260002
2018-07-18,112.489998
2018-07-19,113.33000200000001
2018-07-20,112.809998
2018-07-23,111.91999799999999
2018-07-24,112.0
2018-07-25,113.019997
2018-07-26,112.870003
2018-07-27,115.040001
2018-07-30,113.029999
2018-07-31,112.099998
2018-08-01,112.470001
2018-08-02,112.980003
2018-08-03,114.300003
2018-08-06,114.269997
2018-08-07,114.370003
2018-08-08,114.389999
2018-08-09,114.66999799999999
2018-08-10,112.16999799999999
2018-08-13,113.08000200000001
2018-08-14,112.980003
2018-08-15,113.83000200000001
2018-08-16,114.68
2018-08-17,115.449997
2018-08-20,115.800003
2018-08-21,116.029999
2018-08-22,115.089996
2018-08-23,114.889999
2018-08-24,115.58000200000001
2018-08-27,115.610001
2018-08-28,116.349998
2018-08-29,116.389999
2018-08-30,116.050003
2018-08-31,116.470001
2018-09-04,114.879997
2018-09-05,115.309998
2018-09-06,115.379997
2018-09-07,114.199997
2018-09-10,114.980003
2018-09-11,114.279999
2018-09-12,114.300003
2018-09-13,117.120003
2018-09-14,116.91999799999999
2018-09-17,116.239998
2018-09-18,116.129997
2018-09-19,114.629997
2018-09-20,115.839996
2018-09-21,115.870003
2018-09-24,108.050003
2018-09-25,108.709999
2018-09-26,108.410004
2018-09-27,109.120003
2018-09-28,111.139999
2018-10-01,109.58000200000001
2018-10-02,109.209999
2018-10-03,108.449997
2018-10-04,105.650002
2018-10-05,105.5
2018-10-08,105.959999
2018-10-09,105.529999
2018-10-10,104.18
2018-10-11,100.050003
2018-10-12,100.519997
2018-10-15,100.389999
2018-10-16,103.93
2018-10-17,104.379997
2018-10-18,104.110001
2018-10-19,104.839996
2018-10-22,103.959999
2018-10-23,104.040001
2018-10-24,104.760002
2018-10-25,100.360001
2018-10-26,92.57
2018-10-29,90.43
2018-10-30,91.620003
2018-10-31,93.860001
2018-11-01,94.93
2018-11-02,95.279999
2018-11-05,96.339996
2018-11-06,97.230003
2018-11-07,97.779999
2018-11-08,97.599998
2018-11-09,95.989998
2018-11-12,95.989998
2018-11-13,96.139999
2018-11-14,94.0
2018-11-15,94.660004
2018-11-16,94.82
2018-11-19,94.099998
2018-11-20,91.860001
2018-11-21,93.089996
2018-11-23,92.620003
2018-11-26,94.379997
2018-11-27,94.029999
2018-11-28,96.190002
2018-11-29,96.18
2018-11-30,97.459999
2018-12-03,98.650002
2018-12-04,96.349998
2018-12-06,99.209999
2018-12-07,97.190002
2018-12-10,97.08000200000001
2018-12-11,99.08000200000001
2018-12-12,97.839996
2018-12-13,97.589996
2018-12-14,96.900002
2018-12-17,91.269997
2018-12-18,93.519997
2018-12-19,91.160004
2018-12-20,87.0
2018-12-21,85.82
2018-12-24,82.910004
2018-12-26,85.510002
2018-12-27,86.550003
2018-12-28,86.889999
2018-12-31,87.230003
2019-01-02,84.730003
2019-01-03,84.510002
2019-01-04,87.620003
2019-01-07,88.370003
2019-01-08,90.650002
2019-01-09,88.589996
2019-01-10,90.660004
2019-01-11,91.91999799999999
2019-01-14,92.300003
2019-01-15,93.300003
2019-01-16,92.82
2019-01-17,93.199997
2019-01-18,94.290001
2019-01-22,93.209999
2019-01-23,93.790001
2019-01-24,94.019997
2019-01-25,94.199997
2019-01-28,96.08000200000001
2019-01-29,96.650002
2019-01-30,97.43
2019-01-31,98.790001
2019-02-01,98.610001
2019-02-04,99.220001
2019-02-05,99.019997
2019-02-06,97.849998
2019-02-07,96.75
2019-02-08,100.019997
2019-02-11,99.279999
2019-02-12,99.639999
2019-02-13,99.980003
2019-02-14,102.129997
2019-02-15,102.720001
2019-02-19,104.800003
2019-02-20,105.769997
2019-02-21,104.349998
2019-02-22,105.440002
2019-02-25,104.470001
2019-02-26,102.059998
2019-02-27,102.389999
2019-02-28,102.25
2019-03-01,103.18
2019-03-04,101.910004
2019-03-05,101.610001
2019-03-06,100.980003
2019-03-07,100.940002
2019-03-08,101.209999
2019-03-11,102.779999
2019-03-12,102.949997
2019-03-13,103.129997
2019-03-14,103.400002
2019-03-15,103.800003
2019-03-18,103.260002
2019-03-19,103.769997
2019-03-20,104.75
2019-03-21,107.139999
2019-03-22,105.120003
2019-03-25,104.370003
2019-03-26,105.349998
2019-03-27,106.230003
2019-03-28,107.190002
2019-03-29,107.019997
2019-04-01,107.75
2019-04-02,108.629997
2019-04-03,109.400002
2019-04-04,109.190002
2019-04-05,110.18
2019-04-08,109.150002
2019-04-09,109.510002
2019-04-10,110.16999799999999
2019-04-11,110.110001
2019-04-12,110.529999
2019-04-15,110.089996
2019-04-16,108.410004
2019-04-17,108.110001
2019-04-18,109.279999
2019-04-22,108.730003
2019-04-23,108.489998
2019-04-24,109.18
2019-04-25,110.339996
2019-04-26,109.489998
2019-04-29,109.68
2019-04-30,109.410004
2019-05-01,111.650002
2019-05-02,111.110001
2019-05-03,113.589996
2019-05-06,112.82
2019-05-07,111.91999799999999
2019-05-08,112.519997
2019-05-09,113.07
2019-05-10,113.849998
2019-05-13,113.650002
2019-05-14,114.83000200000001
2019-05-15,115.769997
2019-05-16,116.519997
2019-05-17,117.010002
2019-05-20,115.349998
2019-05-21,117.720001
2019-05-22,118.370003
2019-05-23,119.389999
2019-05-24,118.33000200000001
2019-05-28,116.889999
2019-05-29,116.610001
2019-05-30,116.5
2019-05-31,116.720001
2019-06-03,114.540001
2019-06-04,112.57
2019-06-05,115.849998
2019-06-06,115.019997
2019-06-07,115.279999
2019-06-10,114.989998
2019-06-11,114.809998
2019-06-12,115.440002
2019-06-13,115.18
2019-06-14,114.940002
2019-06-17,116.629997
2019-06-18,116.220001
2019-06-19,117.400002
2019-06-20,119.68
2019-06-21,117.370003
2019-06-24,117.510002
2019-06-25,116.489998
2019-06-26,114.5
2019-06-27,114.089996
2019-06-28,115.16999799999999
2019-07-01,114.970001
2019-07-02,118.699997
2019-07-03,120.050003
2019-07-05,120.290001
2019-07-08,119.519997
2019-07-09,121.379997
2019-07-10,121.199997
2019-07-11,118.16999799999999
2019-07-12,118.089996
2019-07-15,117.809998
2019-07-16,116.029999
2019-07-17,115.339996
2019-07-18,115.839996
2019-07-19,114.07
2019-07-22,114.279999
2019-07-23,115.459999
2019-07-24,115.989998
2019-07-25,107.360001
2019-07-26,105.18
2019-07-29,104.339996
2019-07-30,104.970001
2019-07-31,104.809998
2019-08-01,105.83000200000001
2019-08-02,108.120003
2019-08-05,108.83000200000001
2019-08-06,110.339996
2019-08-07,110.739998
2019-08-08,111.089996
2019-08-09,111.199997
2019-08-12,110.089996
2019-08-13,110.07
2019-08-14,108.480003
2019-08-15,110.339996
2019-08-16,113.58000200000001
2019-08-19,114.230003
2019-08-20,113.019997
2019-08-21,113.480003
2019-08-22,114.190002
2019-08-23,112.480003
2019-08-26,114.190002
2019-08-27,112.910004
2019-08-28,113.260002
2019-08-29,115.410004
2019-08-30,116.18
2019-09-03,117.599998
2019-09-04,118.16999799999999
2019-09-05,119.150002
2019-09-06,119.120003
2019-09-09,114.790001
2019-09-10,110.260002
2019-09-11,114.16999799999999
2019-09-12,116.120003
2019-09-13,113.629997
2019-09-16,113.910004
2019-09-17,115.309998
2019-09-18,115.660004
2019-09-19,116.5
2019-09-20,119.83000200000001
2019-09-23,120.970001
2019-09-24,118.260002
2019-09-25,120.370003
2019-09-26,121.889999
2019-09-27,120.300003
2019-09-30,121.849998
2019-10-01,119.260002
2019-10-02,117.809998
2019-10-03,120.519997
2019-10-04,121.900002
2019-10-07,119.650002
2019-10-08,118.25
2019-10-09,117.620003
2019-10-10,117.410004
2019-10-11,118.529999
2019-10-14,118.050003
2019-10-15,117.260002
2019-10-16,118.879997
2019-10-17,120.540001
2019-10-18,121.230003
2019-10-21,121.040001
2019-10-22,121.790001
2019-10-23,122.379997
2019-10-24,121.5
2019-10-25,118.739998
2019-10-28,119.18
2019-10-29,120.449997
2019-10-30,119.980003
2019-10-31,117.5
2019-11-01,120.08000200000001
2019-11-04,118.470001
2019-11-05,116.209999
2019-11-06,117.809998
2019-11-07,113.809998
2019-11-08,113.629997
2019-11-11,113.83000200000001
2019-11-12,112.82
2019-11-13,113.449997
2019-11-14,113.660004
2019-11-15,115.43
2019-11-18,115.449997
2019-11-19,115.449997
2019-11-20,114.25
2019-11-21,112.410004
2019-11-22,111.709999
2019-11-25,111.790001
2019-11-26,112.620003
2019-11-27,113.800003
2019-11-29,113.389999
2019-12-02,112.08000200000001
2019-12-03,113.029999
2019-12-04,113.239998
2019-12-05,113.0
