Date,NVZMY
2010-08-23,24.26
2010-08-24,24.389999
2010-08-25,23.700001
2010-08-26,23.969998999999998
2010-08-27,24.0
2010-08-30,23.393998999999997
2010-08-31,23.42
2010-09-01,25.200001
2010-09-02,25.049999
2010-09-03,24.969998999999998
2010-09-07,24.450001
2010-09-08,25.0
2010-09-09,24.700001
2010-09-10,25.15
2010-09-13,25.389999
2010-09-14,25.629998999999998
2010-09-15,25.469998999999998
2010-09-16,25.379998999999998
2010-09-17,25.18
2010-09-20,24.6
2010-09-21,24.972
2010-09-22,25.549999
2010-09-23,25.549999
2010-09-24,25.66
2010-09-27,25.186001
2010-09-28,25.700001
2010-09-29,25.549999
2010-09-30,25.48
2010-10-01,25.25
2010-10-04,24.200001
2010-10-05,24.92
2010-10-06,25.25
2010-10-07,25.17
2010-10-08,25.17
2010-10-11,24.799999
2010-10-12,24.91
2010-10-13,26.15
2010-10-14,26.08
2010-10-15,25.75
2010-10-18,25.66
2010-10-19,25.247999
2010-10-20,25.360001
2010-10-21,26.0
2010-10-22,25.549999
2010-10-25,25.9
2010-10-26,25.42
2010-10-27,25.42
2010-10-28,27.34
2010-10-29,26.530001000000002
2010-11-01,26.32
2010-11-02,26.9
2010-11-03,26.9
2010-11-04,27.120001000000002
2010-11-05,26.5
2010-11-08,26.950001
2010-11-09,27.0
2010-11-10,26.9
2010-11-11,26.438
2010-11-12,26.722
2010-11-15,26.84
2010-11-16,26.049999
2010-11-17,26.200001
2010-11-18,26.700001
2010-11-19,26.690001000000002
2010-11-22,26.950001
2010-11-23,26.25
2010-11-24,26.690001000000002
2010-11-26,26.690001000000002
2010-11-29,26.120001000000002
2010-11-30,26.098
2010-12-01,27.370001000000002
2010-12-02,27.5
2010-12-03,27.816
2010-12-06,28.0
2010-12-07,28.252001
2010-12-08,27.4
2010-12-09,26.938
2010-12-10,26.936001
2010-12-13,27.35
2010-12-14,27.15
2010-12-15,27.75
2010-12-16,27.200001
2010-12-17,27.15
2010-12-20,26.968
2010-12-21,26.858
2010-12-22,26.73
2010-12-23,26.844
2010-12-27,26.958
2010-12-28,27.299999
2010-12-29,27.360001
2010-12-30,27.738001
2010-12-31,27.944
2011-01-03,27.774
2011-01-04,27.65
2011-01-05,27.32
2011-01-06,26.799999
2011-01-07,26.870001000000002
2011-01-10,27.9
2011-01-11,29.25
2011-01-12,28.799999
2011-01-13,28.34
2011-01-14,29.030001000000002
2011-01-18,29.4
2011-01-19,28.950001
2011-01-20,28.374001
2011-01-21,28.84
2011-01-24,28.9
2011-01-25,28.388
2011-01-26,28.27
2011-01-27,28.6
2011-01-28,27.841998999999998
2011-01-31,27.68
2011-02-01,28.32
2011-02-02,28.318001000000002
2011-02-03,28.208
2011-02-04,27.799999
2011-02-07,28.040001
2011-02-08,27.67
2011-02-09,27.851999
2011-02-10,27.41
2011-02-11,28.049999
2011-02-14,28.049999
2011-02-15,27.950001
2011-02-16,28.049999
2011-02-17,28.049999
2011-02-18,27.950001
2011-02-22,27.6
2011-02-23,27.6
2011-02-24,27.940001000000002
2011-02-25,28.219998999999998
2011-02-28,27.950001
2011-03-01,28.15
2011-03-02,28.1
2011-03-03,29.299999
2011-03-04,29.4
2011-03-07,29.9
2011-03-08,29.299999
2011-03-09,29.299999
2011-03-10,29.1
2011-03-11,28.75
2011-03-14,29.25
2011-03-15,28.6
2011-03-16,27.51
2011-03-17,28.134001
2011-03-18,29.299999
2011-03-21,29.709999
2011-03-22,29.799999
2011-03-23,30.0
2011-03-24,30.0
2011-03-25,29.836
2011-03-28,29.950001
2011-03-29,29.73
2011-03-30,30.85
2011-03-31,30.860001
2011-04-01,31.9
2011-04-04,31.83
2011-04-05,31.85
2011-04-06,32.113997999999995
2011-04-07,31.780001000000002
2011-04-08,31.768
2011-04-11,31.768
2011-04-12,31.85
2011-04-13,31.219998999999998
2011-04-14,31.6
2011-04-15,31.9
2011-04-18,31.219998999999998
2011-04-19,31.219998999999998
2011-04-20,32.400002
2011-04-21,32.349998
2011-04-25,32.349998
2011-04-26,32.25
2011-04-27,32.889998999999996
2011-04-28,32.804001
2011-04-29,34.720001
2011-05-02,35.029999
2011-05-03,34.459998999999996
2011-05-04,34.209998999999996
2011-05-05,33.048
2011-05-06,32.952
2011-05-09,33.779999
2011-05-10,33.82
2011-05-11,33.537997999999995
2011-05-12,33.818001
2011-05-13,33.689999
2011-05-16,34.459998999999996
2011-05-17,33.998001
2011-05-18,33.950001
2011-05-19,33.75
2011-05-20,33.049999
2011-05-23,32.785999
2011-05-24,32.900002
2011-05-25,33.18
2011-05-26,32.860001000000004
2011-05-27,33.108002
2011-05-31,33.470001
2011-06-01,34.150002
2011-06-02,34.099998
2011-06-03,34.099998
2011-06-06,34.93
2011-06-07,34.728001
2011-06-08,33.799999
2011-06-09,33.799999
2011-06-10,32.757999
2011-06-13,32.799999
2011-06-14,33.352001
2011-06-15,32.18
2011-06-16,31.75
2011-06-17,30.780001000000002
2011-06-20,30.5
2011-06-21,30.982
2011-06-22,31.610001
2011-06-23,31.190001000000002
2011-06-24,30.91
2011-06-27,30.691999
2011-06-28,30.955999
2011-06-29,31.25
2011-06-30,32.849998
2011-07-01,32.422001
2011-07-05,33.450001
2011-07-06,33.099998
2011-07-07,33.046001000000004
2011-07-08,33.150002
2011-07-11,32.049999
2011-07-12,31.540001
2011-07-13,33.419998
2011-07-14,32.776001
2011-07-15,32.900002
2011-07-18,32.52
2011-07-19,33.104
2011-07-20,33.200001
2011-07-21,33.799999
2011-07-22,33.66
2011-07-25,33.799999
2011-07-26,34.060001
2011-07-27,33.099998
2011-07-28,32.950001
2011-07-29,32.650002
2011-08-01,32.529999
2011-08-02,31.950001
2011-08-03,31.507998999999998
2011-08-04,29.5
2011-08-05,29.18
2011-08-08,28.389999
2011-08-09,31.08
2011-08-10,29.76
2011-08-11,29.299999
2011-08-12,28.799999
2011-08-15,29.68
2011-08-16,29.540001
2011-08-17,29.959999
2011-08-18,28.32
2011-08-19,27.440001000000002
2011-08-22,27.65
2011-08-23,27.879998999999998
2011-08-24,28.200001
2011-08-25,27.639999
2011-08-26,28.396
2011-08-29,29.01
2011-08-30,28.34
2011-08-31,29.224001
2011-09-01,28.23
2011-09-02,27.219998999999998
2011-09-06,27.24
2011-09-07,28.92
2011-09-08,28.92
2011-09-09,27.08
2011-09-12,26.459999
2011-09-13,26.532
2011-09-14,27.620001000000002
2011-09-15,29.0
2011-09-16,28.799999
2011-09-19,28.18
2011-09-20,29.02
2011-09-21,29.118
2011-09-22,28.559998999999998
2011-09-23,28.52
2011-09-26,28.944
2011-09-27,30.01
2011-09-28,29.379998999999998
2011-09-29,29.51
2011-09-30,28.548
2011-10-03,28.125999
2011-10-04,26.82
2011-10-05,27.23
2011-10-06,27.959999
2011-10-07,28.33
2011-10-10,29.26
2011-10-11,28.75
2011-10-12,29.709999
2011-10-13,29.129998999999998
2011-10-14,29.59
2011-10-17,29.23
2011-10-18,30.709999
2011-10-19,29.672001
2011-10-20,30.209999
2011-10-21,31.309998999999998
2011-10-24,31.49
2011-10-25,31.700001
2011-10-26,31.278
2011-10-27,32.130001
2011-10-28,31.139999
2011-10-31,29.700001
2011-11-01,29.950001
2011-11-02,29.860001
2011-11-03,30.360001
2011-11-04,30.15
2011-11-07,30.23
2011-11-08,30.73
2011-11-09,29.139999
2011-11-10,29.85
2011-11-11,30.392
2011-11-14,29.950001
2011-11-15,30.299999
2011-11-16,29.700001
2011-11-17,29.690001000000002
2011-11-18,29.65
2011-11-21,29.280001000000002
2011-11-22,29.4
2011-11-23,28.85
2011-11-25,28.889999
2011-11-28,28.9
2011-11-29,30.048
2011-11-30,32.644001
2011-12-01,31.43
2011-12-02,30.15
2011-12-05,30.280001000000002
2011-12-06,30.780001000000002
2011-12-07,30.799999
2011-12-08,30.290001
2011-12-09,30.780001000000002
2011-12-12,29.49
2011-12-13,30.5
2011-12-14,28.969998999999998
2011-12-15,29.139999
2011-12-16,29.040001
2011-12-19,29.27
2011-12-20,30.34
2011-12-21,29.9
2011-12-22,30.379998999999998
2011-12-23,30.59
2011-12-27,30.700001
2011-12-28,30.76
2011-12-29,30.690001000000002
2011-12-30,30.9
2012-01-03,31.4
2012-01-04,30.51
2012-01-05,30.870001000000002
2012-01-06,30.0
2012-01-09,30.26
2012-01-10,30.389999
2012-01-11,29.73
2012-01-12,30.440001000000002
2012-01-13,29.52
2012-01-17,28.99
2012-01-18,29.440001000000002
2012-01-19,28.870001000000002
2012-01-20,28.6
2012-01-23,27.799999
2012-01-24,27.280001000000002
2012-01-25,27.92
2012-01-26,28.08
2012-01-27,28.07
2012-01-30,27.620001000000002
2012-01-31,28.280001000000002
2012-02-01,28.809998999999998
2012-02-02,28.809998999999998
2012-02-03,29.07
2012-02-06,28.879998999999998
2012-02-07,29.290001
2012-02-08,29.15
2012-02-09,28.75
2012-02-10,28.82
2012-02-13,29.969998999999998
2012-02-14,28.75
2012-02-15,29.08
2012-02-16,29.450001
2012-02-17,29.25
2012-02-21,29.27
2012-02-22,30.299999
2012-02-23,30.620001000000002
2012-02-24,30.34
2012-02-27,29.66
2012-02-28,30.41
2012-02-29,29.709999
2012-03-01,29.25
2012-03-02,28.719998999999998
2012-03-05,28.450001
2012-03-06,27.440001000000002
2012-03-07,27.68
2012-03-08,28.35
2012-03-09,28.18
2012-03-12,28.139999
2012-03-13,27.76
2012-03-14,27.4
2012-03-15,27.780001000000002
2012-03-16,27.889999
2012-03-19,28.200001
2012-03-20,28.309998999999998
2012-03-21,28.950001
2012-03-22,28.73
2012-03-23,28.32
2012-03-26,29.780001000000002
2012-03-27,29.040001
2012-03-28,28.91
2012-03-29,29.280001000000002
2012-03-30,29.26
2012-04-02,29.610001
2012-04-03,29.51
2012-04-04,29.280001000000002
2012-04-05,28.91
2012-04-09,29.190001000000002
2012-04-10,27.809998999999998
2012-04-11,27.790001
2012-04-12,28.4
2012-04-13,27.75
2012-04-16,28.08
2012-04-17,27.809998999999998
2012-04-18,27.75
2012-04-19,27.950001
2012-04-20,28.190001000000002
2012-04-23,27.99
2012-04-24,28.389999
2012-04-25,27.559998999999998
2012-04-26,26.9
2012-04-27,25.870001000000002
2012-04-30,26.24
2012-05-01,26.25
2012-05-02,26.379998999999998
2012-05-03,26.9
2012-05-04,26.76
2012-05-07,26.870001000000002
2012-05-08,27.02
2012-05-09,25.799999
2012-05-10,26.24
2012-05-11,25.870001000000002
2012-05-14,26.23
2012-05-15,25.5
2012-05-16,26.4
2012-05-17,26.09
2012-05-18,27.34
2012-05-21,26.74
2012-05-22,25.959999
2012-05-23,26.43
2012-05-24,26.950001
2012-05-25,27.34
2012-05-29,27.48
2012-05-30,27.01
2012-05-31,27.049999
2012-06-01,26.540001
2012-06-04,26.25
2012-06-05,26.780001000000002
2012-06-06,26.860001
2012-06-07,27.01
2012-06-08,26.870001000000002
2012-06-11,26.969998999999998
2012-06-12,26.959999
2012-06-13,27.219998999999998
2012-06-14,27.049999
2012-06-15,27.110001
2012-06-18,27.290001
2012-06-19,28.030001000000002
2012-06-20,27.9
2012-06-21,27.35
2012-06-22,27.57
2012-06-25,27.290001
2012-06-26,26.309998999999998
2012-06-27,25.299999
2012-06-28,25.0
2012-06-29,25.799999
2012-07-02,25.65
2012-07-03,25.879998999999998
2012-07-05,26.08
2012-07-06,25.280001000000002
2012-07-09,25.139999
2012-07-10,25.34
2012-07-11,25.129998999999998
2012-07-12,24.76
2012-07-13,24.780001000000002
2012-07-16,25.17
2012-07-17,25.23
2012-07-18,25.540001
2012-07-19,26.110001
2012-07-20,25.02
2012-07-23,24.48
2012-07-24,24.040001
2012-07-25,24.309998999999998
2012-07-26,24.52
2012-07-27,25.1
2012-07-30,25.030001000000002
2012-07-31,24.52
2012-08-01,24.42
2012-08-02,23.84
2012-08-03,24.719998999999998
2012-08-06,24.1
2012-08-07,24.48
2012-08-08,24.969998999999998
2012-08-09,25.17
2012-08-10,24.41
2012-08-13,24.6
2012-08-14,24.690001000000002
2012-08-15,24.82
2012-08-16,26.219998999999998
2012-08-17,26.02
2012-08-20,26.309998999999998
2012-08-21,27.040001
2012-08-22,27.389999
2012-08-23,27.48
2012-08-24,27.48
2012-08-27,27.23
2012-08-28,27.200001
2012-08-29,27.549999
2012-08-30,27.5
2012-08-31,27.549999
2012-09-04,27.940001000000002
2012-09-05,28.26
2012-09-06,28.83
2012-09-07,28.450001
2012-09-10,28.209999
2012-09-11,28.610001
2012-09-12,28.690001000000002
2012-09-13,28.959999
2012-09-14,29.1
2012-09-17,28.139999
2012-09-18,27.799999
2012-09-19,28.18
2012-09-20,28.15
2012-09-21,28.139999
2012-09-24,27.98
2012-09-25,27.68
2012-09-26,27.49
2012-09-27,27.99
2012-09-28,27.75
2012-10-01,27.91
2012-10-02,28.200001
2012-10-03,28.27
2012-10-04,28.700001
2012-10-05,28.870001000000002
2012-10-08,28.76
2012-10-09,28.139999
2012-10-10,27.780001000000002
2012-10-11,27.6
2012-10-12,27.870001000000002
2012-10-15,28.059998999999998
2012-10-16,28.77
2012-10-17,28.58
2012-10-18,28.459999
2012-10-19,28.33
2012-10-22,27.91
2012-10-23,27.4
2012-10-24,26.780001000000002
2012-10-25,27.5
2012-10-26,28.200001
2012-10-31,28.16
2012-11-01,27.639999
2012-11-02,27.540001
2012-11-05,27.09
2012-11-06,27.110001
2012-11-07,26.799999
2012-11-08,26.75
2012-11-09,26.75
2012-11-12,26.6
2012-11-13,26.48
2012-11-14,26.440001000000002
2012-11-15,26.01
2012-11-16,25.620001000000002
2012-11-19,25.83
2012-11-20,25.98
2012-11-21,25.959999
2012-11-23,26.530001000000002
2012-11-26,26.35
2012-11-27,26.83
2012-11-28,26.969998999999998
2012-11-29,27.299999
2012-11-30,27.35
2012-12-03,27.559998999999998
2012-12-04,27.200001
2012-12-05,27.610001
2012-12-06,27.6
2012-12-07,27.450001
2012-12-10,27.91
2012-12-11,28.26
2012-12-12,28.549999
2012-12-13,27.940001000000002
2012-12-14,28.25
2012-12-17,28.370001000000002
2012-12-18,28.33
2012-12-19,28.049999
2012-12-20,28.77
2012-12-21,28.0
2012-12-24,27.940001000000002
2012-12-26,27.950001
2012-12-27,28.4
2012-12-28,28.24
2012-12-31,28.299999
2013-01-02,28.639999
2013-01-03,28.6
2013-01-04,28.66
2013-01-07,28.6
2013-01-08,28.59
2013-01-09,28.530001000000002
2013-01-10,29.059998999999998
2013-01-11,28.450001
2013-01-14,28.309998999999998
2013-01-15,28.4
2013-01-16,28.59
2013-01-17,28.940001000000002
2013-01-18,28.82
2013-01-22,31.559998999999998
2013-01-23,31.99
2013-01-24,32.07
2013-01-25,32.450001
2013-01-28,32.599998
2013-01-29,32.790001000000004
2013-01-30,32.849998
2013-01-31,32.84
2013-02-01,34.150002
2013-02-04,34.02
2013-02-05,34.939999
2013-02-06,35.220001
2013-02-07,34.299999
2013-02-08,35.099998
2013-02-11,34.5
2013-02-12,34.450001
2013-02-13,34.549999
2013-02-14,34.360001000000004
2013-02-15,34.110001000000004
2013-02-19,34.139998999999996
2013-02-20,33.740002000000004
2013-02-21,33.369999
2013-02-22,34.209998999999996
2013-02-25,33.799999
2013-02-26,34.209998999999996
2013-02-27,35.25
2013-02-28,34.720001
2013-03-01,34.75
2013-03-04,35.040001000000004
2013-03-05,34.950001
2013-03-06,35.150002
2013-03-07,35.59
2013-03-08,35.389998999999996
2013-03-11,35.43
2013-03-12,35.369999
2013-03-13,34.959998999999996
2013-03-14,35.150002
2013-03-15,35.09
2013-03-18,34.990002000000004
2013-03-19,35.549999
2013-03-20,35.380001
2013-03-21,34.889998999999996
2013-03-22,35.080002
2013-03-25,35.0
2013-03-26,34.119999
2013-03-27,33.900002
2013-03-28,33.950001
2013-04-01,34.099998
2013-04-02,34.990002000000004
2013-04-03,35.0
2013-04-04,35.099998
2013-04-05,34.41
2013-04-08,34.709998999999996
2013-04-09,34.990002000000004
2013-04-10,35.119999
2013-04-11,36.0
2013-04-12,35.919998
2013-04-15,35.049999
2013-04-16,35.299999
2013-04-17,35.369999
2013-04-18,34.790001000000004
2013-04-19,36.419998
2013-04-22,36.419998
2013-04-23,36.130001
2013-04-24,35.849998
2013-04-25,34.849998
2013-04-26,34.93
2013-04-29,35.110001000000004
2013-04-30,34.509997999999996
2013-05-01,34.900002
2013-05-02,34.560001
2013-05-03,34.759997999999996
2013-05-06,34.759997999999996
2013-05-07,35.0
2013-05-08,35.439999
2013-05-09,35.299999
2013-05-10,34.959998999999996
2013-05-13,34.959998999999996
2013-05-14,35.779999
2013-05-15,35.389998999999996
2013-05-16,34.549999
2013-05-17,34.259997999999996
2013-05-20,34.580002
2013-05-21,35.0
2013-05-22,34.23
2013-05-23,35.099998
2013-05-24,35.5
2013-05-28,35.200001
2013-05-29,34.869999
2013-05-30,34.799999
2013-05-31,34.360001000000004
2013-06-03,34.650002
2013-06-04,34.450001
2013-06-05,34.150002
2013-06-06,34.099998
2013-06-07,33.990002000000004
2013-06-10,33.93
2013-06-11,33.82
2013-06-12,34.599998
2013-06-13,35.299999
2013-06-14,34.060001
2013-06-17,34.009997999999996
2013-06-18,34.709998999999996
2013-06-19,34.0
2013-06-20,33.09
2013-06-21,32.689999
2013-06-24,32.25
2013-06-25,32.669998
2013-06-26,32.400002
2013-06-27,32.650002
2013-06-28,32.110001000000004
2013-07-01,31.98
2013-07-02,32.130001
2013-07-03,32.02
2013-07-05,32.009997999999996
2013-07-08,32.279999
2013-07-09,32.259997999999996
2013-07-10,32.970001
2013-07-11,34.18
2013-07-12,34.919998
2013-07-15,34.689999
2013-07-16,34.810001
2013-07-17,34.900002
2013-07-18,35.049999
2013-07-19,34.75
2013-07-22,35.080002
2013-07-23,35.259997999999996
2013-07-24,35.169998
2013-07-25,34.59
2013-07-26,34.810001
2013-07-29,35.02
2013-07-30,34.580002
2013-07-31,34.200001
2013-08-01,35.02
2013-08-02,35.330002
2013-08-05,36.009997999999996
2013-08-06,36.580002
2013-08-07,36.150002
2013-08-08,36.490002000000004
2013-08-09,37.389998999999996
2013-08-12,37.73
2013-08-13,38.220001
2013-08-14,37.830002
2013-08-15,37.639998999999996
2013-08-16,37.279999
2013-08-19,37.540001000000004
2013-08-20,37.82
2013-08-21,37.5
2013-08-22,37.639998999999996
2013-08-23,37.73
2013-08-26,37.57
2013-08-27,36.779999
2013-08-28,36.82
2013-08-29,36.849998
2013-08-30,36.330002
2013-09-03,36.529999
2013-09-04,36.950001
2013-09-05,36.720001
2013-09-06,37.029999
2013-09-09,37.110001000000004
2013-09-10,37.470001
2013-09-11,37.720001
2013-09-12,36.779999
2013-09-13,36.810001
2013-09-16,37.27
2013-09-17,37.009997999999996
2013-09-18,37.650002
2013-09-19,38.029999
2013-09-20,38.25
2013-09-23,37.91
2013-09-24,37.740002000000004
2013-09-25,37.43
2013-09-26,37.32
2013-09-27,38.419998
2013-09-30,38.360001000000004
2013-10-01,38.139998999999996
2013-10-02,37.84
2013-10-03,38.630001
2013-10-04,38.200001
2013-10-07,38.200001
2013-10-08,38.0
2013-10-09,37.23
2013-10-10,37.59
2013-10-11,36.709998999999996
2013-10-14,36.98
2013-10-15,36.860001000000004
2013-10-16,37.400002
2013-10-17,37.959998999999996
2013-10-18,38.380001
2013-10-21,38.959998999999996
2013-10-22,39.779999
2013-10-23,40.75
2013-10-24,40.849998
2013-10-25,40.080002
2013-10-28,39.830002
2013-10-29,39.73
2013-10-30,39.650002
2013-10-31,39.009997999999996
2013-11-01,39.689999
2013-11-04,39.0
2013-11-05,38.970001
2013-11-06,39.490002000000004
2013-11-07,38.970001
2013-11-08,38.689999
2013-11-11,39.02
2013-11-12,38.310001
2013-11-13,38.25
2013-11-14,38.580002
2013-11-15,38.669998
2013-11-18,38.93
2013-11-19,38.849998
2013-11-20,37.950001
2013-11-21,37.990002000000004
2013-11-22,37.98
2013-11-25,38.0
2013-11-26,38.77
2013-11-27,38.860001000000004
2013-11-29,38.75
2013-12-02,38.650002
2013-12-03,38.279999
2013-12-04,37.650002
2013-12-05,37.700001
2013-12-06,38.110001000000004
2013-12-09,38.189999
2013-12-10,40.200001
2013-12-11,40.540001000000004
2013-12-12,39.689999
2013-12-13,39.68
2013-12-16,40.029999
2013-12-17,39.43
2013-12-18,39.75
2013-12-19,40.200001
2013-12-20,42.310001
2013-12-23,42.09
2013-12-24,42.23
2013-12-26,42.389998999999996
2013-12-27,42.619999
2013-12-30,42.580002
2013-12-31,42.259997999999996
2014-01-02,42.48
2014-01-03,42.25
2014-01-06,42.32
2014-01-07,42.139998999999996
2014-01-08,42.189999
2014-01-09,42.810001
2014-01-10,43.549999
2014-01-13,42.84
2014-01-14,43.240002000000004
2014-01-15,43.18
2014-01-16,43.0
2014-01-17,43.209998999999996
2014-01-21,44.34
2014-01-22,43.740002000000004
2014-01-23,43.82
2014-01-24,42.459998999999996
2014-01-27,41.360001000000004
2014-01-28,41.759997999999996
2014-01-29,41.630001
2014-01-30,42.009997999999996
2014-01-31,43.27
2014-02-03,43.529999
2014-02-04,42.959998999999996
2014-02-05,43.400002
2014-02-06,42.950001
2014-02-07,43.130001
2014-02-10,43.43
2014-02-11,43.849998
2014-02-12,43.240002000000004
2014-02-13,44.099998
2014-02-14,45.09
2014-02-18,46.009997999999996
2014-02-19,45.799999
2014-02-20,45.66
2014-02-21,45.779999
2014-02-24,46.52
2014-02-25,46.52
2014-02-26,46.630001
2014-02-27,46.349998
2014-02-28,46.450001
2014-03-03,45.419998
2014-03-04,46.32
2014-03-05,45.919998
2014-03-06,46.110001000000004
2014-03-07,45.93
2014-03-10,45.349998
2014-03-11,44.919998
2014-03-12,44.439999
2014-03-13,43.5
2014-03-14,43.16
2014-03-17,43.450001
2014-03-18,43.48
2014-03-19,43.209998999999996
2014-03-20,43.029999
2014-03-21,42.889998999999996
2014-03-24,42.720001
2014-03-25,42.790001000000004
2014-03-26,42.970001
2014-03-27,42.740002000000004
2014-03-28,43.450001
2014-03-31,43.959998999999996
2014-04-01,43.970001
2014-04-02,44.119999
2014-04-03,43.66
2014-04-04,44.009997999999996
2014-04-07,43.82
2014-04-08,43.68
2014-04-09,44.259997999999996
2014-04-10,44.07
2014-04-11,43.639998999999996
2014-04-14,42.799999
2014-04-15,43.66
2014-04-16,44.91
2014-04-17,44.759997999999996
2014-04-21,44.48
2014-04-22,46.009997999999996
2014-04-23,46.990002000000004
2014-04-24,47.27
2014-04-25,47.709998999999996
2014-04-28,48.080002
2014-04-29,47.27
2014-04-30,47.720001
2014-05-01,48.830002
2014-05-02,48.009997999999996
2014-05-05,48.700001
2014-05-06,48.700001
2014-05-07,48.580002
2014-05-08,48.150002
2014-05-09,48.369999
2014-05-12,48.860001000000004
2014-05-13,48.48
2014-05-14,48.73
2014-05-15,48.880001
2014-05-16,49.189999
2014-05-19,49.040001000000004
2014-05-20,49.200001
2014-05-21,49.43
2014-05-22,50.189999
2014-05-23,49.5
2014-05-27,50.25
2014-05-28,48.700001
2014-05-29,49.09
2014-05-30,49.07
2014-06-02,48.59
2014-06-03,48.869999
2014-06-04,50.200001
2014-06-05,50.790001000000004
2014-06-06,49.880001
2014-06-09,49.720001
2014-06-10,49.669998
2014-06-11,48.810001
2014-06-12,49.139998999999996
2014-06-13,48.830002
2014-06-16,48.880001
2014-06-17,49.07
2014-06-18,49.220001
2014-06-19,49.830002
2014-06-20,50.169998
2014-06-23,50.169998
2014-06-24,49.459998999999996
2014-06-25,48.919998
2014-06-26,48.93
2014-06-27,49.610001000000004
2014-06-30,50.290001000000004
2014-07-01,50.18
2014-07-02,50.389998999999996
2014-07-03,51.099998
2014-07-07,50.48
2014-07-08,49.860001000000004
2014-07-09,50.060001
2014-07-10,49.360001000000004
2014-07-11,50.0
2014-07-14,50.599998
2014-07-15,50.080002
2014-07-16,50.529999
2014-07-17,50.07
2014-07-18,50.639998999999996
2014-07-21,50.549999
2014-07-22,50.919998
2014-07-23,50.630001
2014-07-24,50.630001
2014-07-25,50.380001
2014-07-28,50.639998999999996
2014-07-29,50.439999
2014-07-30,50.450001
2014-07-31,49.439999
2014-08-01,48.119999
2014-08-04,48.32
2014-08-05,48.130001
2014-08-06,47.439999
2014-08-07,47.93
2014-08-08,48.259997999999996
2014-08-11,49.57
2014-08-12,49.389998999999996
