Date,YUM
1998-01-15,4.807693
1998-01-16,4.841391000000001
1998-01-20,4.987419
1998-01-21,4.920022
1998-01-22,4.87509
1998-01-23,4.807693
1998-01-26,4.785226000000001
1998-01-27,4.773993
1998-01-28,4.920022
1998-01-29,4.931254
1998-01-30,4.908789
1998-02-02,5.009885
1998-02-03,4.9649529999999995
1998-02-04,5.099749
1998-02-05,5.032351
1998-02-06,5.155913
1998-02-09,5.077282
1998-02-10,5.110981
1998-02-11,5.06605
1998-02-12,4.942487
1998-02-13,4.897556
1998-02-17,4.796459
1998-02-18,4.6953629999999995
1998-02-19,4.863857
1998-02-20,4.807693
1998-02-23,4.785226000000001
1998-02-24,4.87509
1998-02-25,4.852624
1998-02-26,5.021118
1998-02-27,5.122214
1998-03-02,5.290708
1998-03-03,5.301941
1998-03-04,5.391805000000001
1998-03-05,5.391805000000001
1998-03-06,5.301941
1998-03-09,5.167146
1998-03-10,5.2457769999999995
1998-03-11,5.33564
1998-03-12,5.346873
1998-03-13,5.33564
1998-03-16,5.358105999999999
1998-03-17,5.369339
1998-03-18,5.2457769999999995
1998-03-19,5.313174
1998-03-20,5.504134
1998-03-23,5.369339
1998-03-24,5.504134
1998-03-25,5.492901
1998-03-26,5.403038
1998-03-27,5.403038
1998-03-30,5.313174
1998-03-31,5.403038
1998-04-01,5.661395
1998-04-02,5.650162
1998-04-03,5.79619
1998-04-06,5.650162
1998-04-07,5.459201999999999
1998-04-08,5.403038
1998-04-09,5.526599
1998-04-13,5.504134
1998-04-14,5.504134
1998-04-15,5.695094
1998-04-16,5.638929
1998-04-17,5.650162
1998-04-20,5.68386
1998-04-21,5.650162
1998-04-22,5.897286
1998-04-23,5.8860529999999995
1998-04-24,5.818655000000001
1998-04-27,5.605230000000001
1998-04-28,5.571530999999999
1998-04-29,5.638929
1998-04-30,5.706326
1998-05-01,5.638929
1998-05-04,5.571530999999999
1998-05-05,5.593997
1998-05-06,5.549066000000001
1998-05-07,5.41427
1998-05-08,5.436736
1998-05-11,5.4479690000000005
1998-05-12,5.549066000000001
1998-05-13,5.571530999999999
1998-05-14,5.6164629999999995
1998-05-15,5.672626999999999
1998-05-18,5.717559
1998-05-19,5.762491000000001
1998-05-20,5.68386
1998-05-21,5.605230000000001
1998-05-22,5.582764
1998-05-26,5.549066000000001
1998-05-27,5.425503
1998-05-28,5.560298
1998-05-29,5.582764
1998-06-01,5.784957
1998-06-02,5.8860529999999995
1998-06-03,5.818655000000001
1998-06-04,5.79619
1998-06-05,5.8298879999999995
1998-06-08,5.863587
1998-06-09,5.953451
1998-06-10,5.79619
1998-06-11,5.571530999999999
1998-06-12,5.560298
1998-06-15,5.391805000000001
1998-06-16,5.380571
1998-06-17,5.593997
1998-06-18,5.593997
1998-06-19,5.605230000000001
1998-06-22,5.661395
1998-06-23,5.717559
1998-06-24,6.020848
1998-06-25,6.054547
1998-06-26,5.841122
1998-06-29,5.9983830000000005
1998-06-30,5.695094
1998-07-01,5.863587
1998-07-02,5.8298879999999995
1998-07-06,6.032081
1998-07-07,5.87482
1998-07-08,5.953451
1998-07-09,5.908519
1998-07-10,5.942218
1998-07-13,5.930985
1998-07-14,6.020848
1998-07-15,6.099479
1998-07-16,6.335369999999999
1998-07-17,6.357836
1998-07-20,6.4477
1998-07-21,6.324137
1998-07-22,6.335369999999999
1998-07-23,6.267972
1998-07-24,6.290439
1998-07-27,6.593728
1998-07-28,6.481398
1998-07-29,6.4477
1998-07-30,6.560028999999999
1998-07-31,6.357836
1998-08-03,6.3803019999999995
1998-08-04,6.200575
1998-08-05,6.178109
1998-08-06,6.088246
1998-08-07,6.077013
1998-08-10,6.200575
1998-08-11,6.099479
1998-08-12,6.335369999999999
1998-08-13,6.121944
1998-08-14,6.166876
1998-08-17,5.717559
1998-08-18,5.841122
1998-08-19,6.6498919999999995
1998-08-20,7.121675
1998-08-21,6.807153
1998-08-24,7.076743
1998-08-25,7.323867999999999
1998-08-26,7.200305
1998-08-27,7.009346000000001
1998-08-28,6.885783999999999
1998-08-31,6.661125
1998-09-01,7.110442
1998-09-02,7.020579
1998-09-03,6.852085000000001
1998-09-04,6.706057
1998-09-08,7.065510000000001
1998-09-09,6.98688
1998-09-10,6.683591000000001
1998-09-11,6.829619
1998-09-14,6.953181
1998-09-15,6.784687
1998-09-16,6.998113
1998-09-17,6.941948
1998-09-18,7.054277000000001
1998-09-21,7.054277000000001
1998-09-22,6.953181
1998-09-23,7.155374
1998-09-24,6.773453999999999
1998-09-25,6.627426
1998-09-28,6.638659
1998-09-29,6.885783999999999
1998-09-30,7.0318119999999995
1998-10-01,6.964414
1998-10-02,6.9082490000000005
1998-10-05,6.6948240000000006
1998-10-06,6.683591000000001
1998-10-07,6.290439
1998-10-08,5.975916000000001
1998-10-09,6.571262
1998-10-12,6.560028999999999
1998-10-13,6.50948
1998-10-14,6.941948
1998-10-15,7.065510000000001
1998-10-16,7.200305
1998-10-19,7.627157
1998-10-20,8.020309
1998-10-21,7.930446000000001
1998-10-22,7.863047999999999
1998-10-23,7.997843
1998-10-26,7.885514
1998-10-27,7.90798
1998-10-28,7.818117
1998-10-29,7.739486
1998-10-30,7.818117
1998-11-02,7.930446000000001
1998-11-03,7.896747
1998-11-04,7.952911
1998-11-05,7.851814999999999
1998-11-06,7.840582
1998-11-09,7.90798
1998-11-10,8.17757
1998-11-11,8.087707
1998-11-12,8.121406
1998-11-13,8.435927000000001
1998-11-16,8.480858999999999
1998-11-17,8.278666000000001
1998-11-18,8.211267999999999
1998-11-19,8.222502
1998-11-20,8.267433
1998-11-23,8.492092
1998-11-24,8.312366
1998-11-25,8.301132
1998-11-27,8.166337
1998-11-30,8.222502
1998-12-01,8.256200999999999
1998-12-02,8.155105
1998-12-03,8.346064
1998-12-04,8.862779
1998-12-07,8.874011
1998-12-08,8.806614
1998-12-09,8.896478
1998-12-10,8.671819000000001
1998-12-11,8.683052
1998-12-14,8.334831
1998-12-15,8.402228
1998-12-16,8.503325
1998-12-17,8.649353
1998-12-18,8.840313
1998-12-21,8.626887
1998-12-22,8.817847
1998-12-23,8.683052
1998-12-24,8.559489
1998-12-28,8.570723
1998-12-29,8.795380999999999
1998-12-30,9.09867
1998-12-31,9.008806
1999-01-04,8.649353
1999-01-05,8.817847
1999-01-06,8.952641999999999
1999-01-07,8.90771
1999-01-08,8.930176
1999-01-11,9.166067
1999-01-12,8.963875
1999-01-13,9.053739
1999-01-14,8.626887
1999-01-15,8.761683
1999-01-19,8.71675
1999-01-20,8.581955
1999-01-21,8.379763
1999-01-22,8.267433
1999-01-25,8.312366
1999-01-26,8.626887
1999-01-27,8.705518
1999-01-28,8.795380999999999
1999-01-29,8.548257000000001
1999-02-01,8.312366
1999-02-02,8.435927000000001
1999-02-03,8.874011
1999-02-04,8.739217
1999-02-05,8.806614
1999-02-08,9.121136
1999-02-09,9.199766
1999-02-10,9.660316
1999-02-11,10.55895
1999-02-12,10.244429
1999-02-16,10.55895
1999-02-17,10.603882
1999-02-18,10.367989999999999
1999-02-19,10.457854
1999-02-22,10.783609
1999-02-23,10.794842
1999-02-24,11.345255
1999-02-25,11.120597
1999-02-26,11.165528
1999-03-01,11.165528
1999-03-02,11.322789
1999-03-03,11.187994
1999-03-04,11.367721000000001
1999-03-05,11.760874000000001
1999-03-08,11.9406
1999-03-09,11.817039
1999-03-10,11.547448
1999-03-11,11.704709
1999-03-12,11.468817999999999
1999-03-15,11.210460000000001
1999-03-16,11.435119
1999-03-17,11.86197
1999-03-18,12.401150999999999
1999-03-19,12.491014
1999-03-22,12.547178
1999-03-23,12.154026
1999-03-24,11.906901
1999-03-25,12.086628
1999-03-26,12.210191
1999-03-29,12.491014
1999-03-30,12.479781
1999-03-31,12.625809
1999-04-01,13.209921
1999-04-05,12.985263
1999-04-06,12.996495
1999-04-07,12.839234
1999-04-08,12.805535
1999-04-09,12.749371
1999-04-12,12.940331
1999-04-13,12.917864999999999
1999-04-14,12.78307
1999-04-15,12.558411999999999
1999-04-16,12.154026
1999-04-19,11.839504
1999-04-20,12.109095
1999-04-21,12.535945
1999-04-22,12.625809
1999-04-23,12.423616
1999-04-26,12.064162
1999-04-27,12.423616
1999-04-28,11.86197
1999-04-29,11.682243
1999-04-30,11.569914
1999-05-03,11.704709
1999-05-04,11.412653
1999-05-05,11.367721000000001
1999-05-06,11.255392
1999-05-07,11.053199000000001
1999-05-10,11.143063
1999-05-11,10.985802
1999-05-12,11.176762
1999-05-13,11.098131
1999-05-14,10.828541
1999-05-17,10.55895
1999-05-18,10.514019000000001
1999-05-19,10.648814
1999-05-20,10.266894
1999-05-21,10.592649
1999-05-24,10.244429
1999-05-25,9.682782000000001
1999-05-26,9.840043
1999-05-27,9.952373
1999-05-28,10.469087
1999-06-01,10.379224
1999-06-02,10.244429
1999-06-03,9.48059
1999-06-04,9.570453
1999-06-07,9.660316
1999-06-08,9.424425
1999-06-09,9.064971
1999-06-10,9.278397
1999-06-11,9.031272999999999
1999-06-14,8.941409
1999-06-15,8.986341
1999-06-16,9.109903
1999-06-17,9.210999000000001
1999-06-18,9.121136
1999-06-21,8.761683
1999-06-22,8.862779
1999-06-23,8.705518
1999-06-24,8.918942999999999
1999-06-25,8.941409
1999-06-28,9.300862
1999-06-29,9.761413000000001
1999-06-30,9.727714
1999-07-01,9.705248
1999-07-02,9.840043
1999-07-06,9.817577
1999-07-07,9.817577
1999-07-08,9.750179
1999-07-09,9.840043
1999-07-12,9.682782000000001
1999-07-13,9.750179
1999-07-14,9.592918
1999-07-15,10.132099
1999-07-16,10.087168
1999-07-19,9.727714
1999-07-20,9.514288
1999-07-21,8.537024
1999-07-22,8.267433
1999-07-23,7.818117
1999-07-26,8.042775
1999-07-27,7.806883
1999-07-28,7.5035940000000005
1999-07-29,7.380033
1999-07-30,7.312635
1999-08-02,7.368799
1999-08-03,7.4586630000000005
1999-08-04,7.009346000000001
1999-08-05,6.672358
1999-08-06,6.829619
1999-08-09,6.616192999999999
1999-08-10,6.425234
1999-08-11,6.829619
1999-08-12,7.099208999999999
1999-08-13,7.234004
1999-08-16,7.222771000000001
1999-08-17,7.5035940000000005
1999-08-18,7.818117
1999-08-19,7.739486
1999-08-20,7.90798
1999-08-23,7.986610000000001
1999-08-24,7.615924000000001
1999-08-25,7.312635
1999-08-26,7.784418
1999-08-27,7.975378
1999-08-30,7.402498
1999-08-31,7.301402
1999-09-01,7.424964
1999-09-02,7.256469999999999
1999-09-03,7.469896
1999-09-07,7.357566
1999-09-08,7.2452369999999995
1999-09-09,7.2452369999999995
1999-09-10,7.436197
1999-09-13,7.5035940000000005
1999-09-14,7.492362
1999-09-15,7.593458
1999-09-16,7.301402
1999-09-17,7.413730999999999
1999-09-20,7.312635
1999-09-21,7.301402
1999-09-22,6.784687
1999-09-23,6.852085000000001
1999-09-24,7.5035940000000005
1999-09-27,7.784418
1999-09-28,7.5035940000000005
1999-09-29,7.492362
1999-09-30,7.357566
1999-10-01,7.492362
1999-10-04,7.672089
1999-10-05,7.615924000000001
1999-10-06,7.548526
1999-10-07,7.436197
1999-10-08,7.548526
1999-10-11,7.559759
1999-10-12,7.514827
1999-10-13,6.998113
1999-10-14,7.065510000000001
1999-10-15,7.009346000000001
1999-10-18,7.020579
1999-10-19,7.054277000000001
1999-10-20,7.087975999999999
1999-10-21,7.200305
1999-10-22,7.065510000000001
1999-10-25,7.009346000000001
1999-10-26,6.930714999999999
1999-10-27,7.076743
1999-10-28,7.189073
1999-10-29,7.222771000000001
1999-11-01,7.290169000000001
1999-11-02,7.17784
1999-11-03,7.054277000000001
1999-11-04,7.054277000000001
1999-11-05,7.267703
1999-11-08,7.290169000000001
1999-11-09,7.481128999999999
1999-11-10,7.82935
1999-11-11,7.941679
1999-11-12,7.750719
1999-11-15,8.110172
1999-11-16,7.683321
1999-11-17,7.604691000000001
1999-11-18,7.750719
1999-11-19,7.638389999999999
1999-11-22,7.514827
1999-11-23,7.391265
1999-11-24,7.211538000000001
1999-11-26,7.222771000000001
1999-11-29,7.278936
1999-11-30,7.4586630000000005
1999-12-01,7.312635
1999-12-02,7.234004
1999-12-03,7.189073
1999-12-06,7.200305
1999-12-07,7.234004
1999-12-08,7.278936
1999-12-09,7.301402
1999-12-10,7.211538000000001
1999-12-13,7.020579
1999-12-14,7.155374
1999-12-15,7.099208999999999
1999-12-16,6.98688
1999-12-17,7.087975999999999
1999-12-20,6.98688
1999-12-21,6.773453999999999
1999-12-22,6.941948
1999-12-23,6.818386
1999-12-27,6.941948
1999-12-28,6.874550999999999
1999-12-29,6.852085000000001
1999-12-30,6.9082490000000005
1999-12-31,6.941948
2000-01-03,6.706057
2000-01-04,6.571262
2000-01-05,6.60496
2000-01-06,6.548796
2000-01-07,6.402768
2000-01-10,6.661125
2000-01-11,6.616192999999999
2000-01-12,6.548796
2000-01-13,6.6498919999999995
2000-01-14,6.470165
2000-01-18,6.279205999999999
2000-01-19,6.043314
2000-01-20,5.717559
2000-01-21,5.728791999999999
2000-01-24,5.605230000000001
2000-01-25,5.459201999999999
2000-01-26,5.403038
2000-01-27,5.41427
2000-01-28,5.189612
2000-01-31,5.14468
2000-02-01,5.526599
2000-02-02,5.200844999999999
2000-02-03,5.33564
2000-02-04,5.324407
2000-02-07,5.290708
2000-02-08,5.369339
2000-02-09,5.391805000000001
2000-02-10,4.942487
2000-02-11,5.021118
2000-02-14,5.043584
2000-02-15,5.099749
2000-02-16,5.021118
2000-02-17,5.279475
2000-02-18,5.032351
2000-02-22,4.852624
2000-02-23,4.818925
2000-02-24,4.672897
2000-02-25,4.650431
2000-02-28,4.616733
2000-02-29,4.785226000000001
2000-03-01,5.06605
2000-03-02,4.976186
2000-03-03,4.6953629999999995
2000-03-06,4.976186
2000-03-07,4.7515279999999995
2000-03-08,4.7515279999999995
2000-03-09,5.021118
2000-03-10,4.987419
2000-03-13,4.942487
2000-03-14,4.762761
2000-03-15,5.122214
2000-03-16,5.908519
2000-03-17,5.6164629999999995
2000-03-20,5.41427
2000-03-21,5.5153669999999995
2000-03-22,5.2457769999999995
2000-03-23,5.2457769999999995
2000-03-24,5.358105999999999
2000-03-27,5.33564
2000-03-28,5.301941
2000-03-29,5.212078
2000-03-30,5.627696
2000-03-31,5.582764
2000-04-03,5.4479690000000005
2000-04-04,5.605230000000001
2000-04-05,5.79619
2000-04-06,5.672626999999999
2000-04-07,5.68386
2000-04-10,5.672626999999999
2000-04-11,5.841122
2000-04-12,5.908519
2000-04-13,5.706326
2000-04-14,5.481668
2000-04-17,5.4479690000000005
2000-04-18,5.436736
2000-04-19,5.324407
2000-04-20,5.762491000000001
2000-04-24,5.942218
2000-04-25,5.975916000000001
2000-04-26,6.189342
2000-04-27,6.391535
2000-04-28,6.088246
2000-05-01,6.054547
2000-05-02,6.077013
2000-05-03,5.964683999999999
2000-05-04,5.582764
2000-05-05,5.807423
2000-05-08,5.638929
2000-05-09,5.672626999999999
2000-05-10,5.68386
2000-05-11,5.818655000000001
2000-05-12,5.6164629999999995
2000-05-15,5.549066000000001
2000-05-16,5.818655000000001
2000-05-17,5.784957
2000-05-18,5.818655000000001
2000-05-19,5.549066000000001
2000-05-22,5.549066000000001
2000-05-23,5.695094
2000-05-24,5.8860529999999995
2000-05-25,5.6164629999999995
2000-05-26,5.5153669999999995
2000-05-30,5.369339
2000-05-31,5.268242
2000-06-01,5.369339
2000-06-02,5.459201999999999
2000-06-05,5.369339
2000-06-06,5.324407
2000-06-07,5.25701
2000-06-08,5.358105999999999
2000-06-09,5.279475
2000-06-12,5.155913
2000-06-13,5.06605
2000-06-14,5.054817
2000-06-15,5.122214
2000-06-16,5.054817
2000-06-19,5.06605
2000-06-20,4.852624
2000-06-21,4.908789
2000-06-22,4.87509
2000-06-23,4.863857
2000-06-26,4.931254
2000-06-27,4.920022
2000-06-28,4.908789
2000-06-29,4.830158
2000-06-30,5.077282
2000-07-03,5.14468
2000-07-05,5.22331
2000-07-06,5.346873
2000-07-07,5.751258
2000-07-10,5.650162
2000-07-11,5.638929
2000-07-12,5.459201999999999
2000-07-13,5.189612
2000-07-14,5.2457769999999995
2000-07-17,5.1727620000000005
2000-07-18,4.942487
2000-07-19,5.043584
2000-07-20,4.998652
2000-07-21,4.841391000000001
2000-07-24,4.762761
2000-07-25,4.684130000000001
2000-07-26,4.560568
2000-07-27,4.3134440000000005
2000-07-28,4.268512
2000-07-31,4.358375
2000-08-01,4.639198
2000-08-02,4.931254
2000-08-03,4.931254
2000-08-04,4.987419
2000-08-07,4.976186
2000-08-08,5.122214
2000-08-09,5.032351
2000-08-10,5.212078
2000-08-11,5.391805000000001
2000-08-14,5.358105999999999
2000-08-15,5.369339
2000-08-16,5.212078
2000-08-17,5.212078
2000-08-18,5.549066000000001
2000-08-21,5.818655000000001
2000-08-22,5.6164629999999995
2000-08-23,5.661395
2000-08-24,5.436736
2000-08-25,5.403038
2000-08-28,5.33564
2000-08-29,5.346873
2000-08-30,5.290708
2000-08-31,5.237352
2000-09-01,5.369339
2000-09-05,5.380571
2000-09-06,5.403038
2000-09-07,5.751258
2000-09-08,5.605230000000001
2000-09-11,5.582764
2000-09-12,5.504134
2000-09-13,5.5153669999999995
2000-09-14,5.4479690000000005
2000-09-15,5.549066000000001
2000-09-18,5.436736
2000-09-19,5.234543
2000-09-20,5.2457769999999995
2000-09-21,5.324407
2000-09-22,5.234543
2000-09-25,5.33564
2000-09-26,5.33564
2000-09-27,5.2457769999999995
2000-09-28,5.33564
2000-09-29,5.504134
2000-10-02,5.537832
2000-10-03,5.313174
2000-10-04,5.391805000000001
2000-10-05,5.593997
2000-10-06,5.380571
2000-10-09,5.481668
2000-10-10,5.41427
2000-10-11,5.358105999999999
2000-10-12,4.796459
2000-10-13,4.953721
2000-10-16,5.021118
2000-10-17,4.942487
2000-10-18,5.088515
2000-10-19,5.032351
2000-10-20,4.976186
2000-10-23,4.908789
2000-10-24,4.863857
2000-10-25,4.818925
2000-10-26,4.773993
2000-10-27,4.762761
2000-10-30,5.189612
2000-10-31,5.391805000000001
2000-11-01,5.4479690000000005
2000-11-02,5.403038
2000-11-03,5.391805000000001
2000-11-06,5.492901
2000-11-07,5.481668
2000-11-08,5.436736
2000-11-09,5.459201999999999
2000-11-10,5.380571
2000-11-13,5.425503
2000-11-14,5.526599
2000-11-15,5.942218
2000-11-16,6.077013
2000-11-17,6.290439
2000-11-20,6.391535
2000-11-21,6.3803019999999995
2000-11-22,6.402768
2000-11-24,6.391535
2000-11-27,6.391535
2000-11-28,6.593728
2000-11-29,6.717289999999999
2000-11-30,6.470165
2000-12-01,6.155643
2000-12-04,6.223041
2000-12-05,6.144411
2000-12-06,6.110712
2000-12-07,6.234274
2000-12-08,6.234274
2000-12-11,6.301672
2000-12-12,6.414001
2000-12-13,6.211808
2000-12-14,6.054547
2000-12-15,6.009615
2000-12-18,6.301672
2000-12-19,6.357836
2000-12-20,6.099479
2000-12-21,5.784957
2000-12-22,5.740025
2000-12-26,5.695094
2000-12-27,5.807423
2000-12-28,6.009615
2000-12-29,5.930985
2001-01-02,5.740025
2001-01-03,6.06578
2001-01-04,6.077013
2001-01-05,5.8860529999999995
2001-01-08,5.852355
2001-01-09,5.818655000000001
2001-01-10,5.87482
2001-01-11,5.740025
2001-01-12,5.87482
2001-01-16,6.077013
2001-01-17,6.3129040000000005
2001-01-18,6.3129040000000005
2001-01-19,6.110712
2001-01-22,6.133178
2001-01-23,6.245507
2001-01-24,6.06578
2001-01-25,6.032081
2001-01-26,6.211808
2001-01-29,6.306614
2001-01-30,6.462976
2001-01-31,6.4737599999999995
2001-02-01,6.459382
2001-02-02,6.335369999999999
2001-02-05,6.238318
2001-02-06,6.446801
2001-02-07,6.45399
2001-02-08,6.419842
2001-02-09,6.294033
2001-02-12,6.304817
2001-02-13,6.4737599999999995
2001-02-14,6.283249
2001-02-15,6.344357
2001-02-16,6.6498919999999995
2001-02-20,6.887132000000001
2001-02-21,6.657081
2001-02-22,6.669662
2001-02-23,6.6265279999999995
2001-02-26,6.689432000000001
2001-02-27,6.865564
2001-02-28,6.919482
2001-03-01,7.011143
2001-03-02,6.915888000000001
2001-03-05,6.870956
2001-03-06,6.757728
2001-03-07,6.836808
2001-03-08,7.144141
2001-03-09,7.176492
2001-03-12,6.975198
2001-03-13,6.773903999999999
2001-03-14,6.595974000000001
2001-03-15,6.515097
2001-03-16,6.462976
2001-03-19,6.655284
2001-03-20,6.642703
2001-03-21,6.676850999999999
2001-03-22,6.4737599999999995
2001-03-23,6.362329
2001-03-26,6.371315
2001-03-27,6.308411
2001-03-28,6.529475
2001-03-29,6.752337
2001-03-30,6.863767
2001-04-02,6.872754
2001-04-03,6.6840399999999995
2001-04-04,6.793674
2001-04-05,6.840403
2001-04-06,6.671459
2001-04-09,6.80266
2001-04-10,6.784687
2001-04-11,6.680446000000001
2001-04-12,6.732566
2001-04-16,6.835011
2001-04-17,6.822430000000001
2001-04-18,7.016535
2001-04-19,7.189073
2001-04-20,7.189073
2001-04-23,7.368799
2001-04-24,7.512581
2001-04-25,7.706686
2001-04-26,7.821711
2001-04-27,7.854062
2001-04-30,8.055356
2001-05-01,8.042775
2001-05-02,7.593458
2001-05-03,7.375988
2001-05-04,7.5413369999999995
2001-05-07,7.489216000000001
2001-05-08,7.449677
2001-05-09,7.419123
2001-05-10,7.4460820000000005
2001-05-11,7.562904
2001-05-14,7.588066
2001-05-15,7.629403
2001-05-16,7.571891
2001-05-17,7.546728999999999
2001-05-18,7.719266999999999
2001-05-21,7.703091000000001
2001-05-22,7.809130000000001
2001-05-23,7.782171000000001
2001-05-24,8.024802000000001
2001-05-25,8.087707
2001-05-29,8.186557
2001-05-30,8.321352000000001
2001-05-31,8.213515
2001-06-01,8.321352000000001
2001-06-04,8.278217
2001-06-05,8.195542
2001-06-06,7.990653999999999
2001-06-07,8.134436
2001-06-08,8.227894000000001
2001-06-11,8.314162
2001-06-12,8.562185000000001
2001-06-13,8.589145
2001-06-14,8.436377
2001-06-15,8.427389999999999
2001-06-18,8.310568
2001-06-19,8.258447
2001-06-20,8.310568
2001-06-21,8.278217
2001-06-22,8.10568
2001-06-25,7.970884
2001-06-26,7.852264
2001-06-27,7.800144
2001-06-28,7.890007000000001
2001-06-29,7.890007000000001
2001-07-02,7.884614999999999
2001-07-03,7.86844
2001-07-05,7.906183
2001-07-06,7.71028
2001-07-09,7.843278
2001-07-10,7.728253
2001-07-11,7.686916
2001-07-12,7.638389999999999
2001-07-13,7.866642
2001-07-16,8.130841
2001-07-17,7.983465
2001-07-18,7.8936020000000005
2001-07-19,7.90798
2001-07-20,8.087707
2001-07-23,8.130841
2001-07-24,8.096693
2001-07-25,8.116463000000001
2001-07-26,8.033789
2001-07-27,7.818117
2001-07-30,8.164989
2001-07-31,8.222502
2001-08-01,8.220704
2001-08-02,8.168584
2001-08-03,8.10568
2001-08-06,7.979871000000001
2001-08-07,7.798347
2001-08-08,7.818117
2001-08-09,7.8810210000000005
2001-08-10,7.836089
2001-08-13,7.798347
2001-08-14,7.836089
2001-08-15,7.818117
2001-08-16,7.879223
2001-08-17,7.915169000000001
2001-08-20,7.994249000000001
2001-08-21,7.958303
2001-08-22,7.961898
2001-08-23,7.992452
2001-08-24,7.9870600000000005
2001-08-27,7.9259520000000006
2001-08-28,7.897196000000001
2001-08-29,7.909777
2001-08-30,7.943925
2001-08-31,7.659957
2001-09-04,7.557513
2001-09-05,7.53954
2001-09-06,7.327462
2001-09-07,7.314881
2001-09-10,7.345435
2001-09-17,7.066858
2001-09-18,7.126167999999999
2001-09-19,6.99317
2001-09-20,7.088425999999999
2001-09-21,6.928469000000001
2001-09-24,7.034508
2001-09-25,7.050683
2001-09-26,7.038102
2001-09-27,7.047089
2001-09-28,7.048886
2001-10-01,6.851186
2001-10-02,7.003953999999999
2001-10-03,7.476635000000001
2001-10-04,7.561107000000001
2001-10-05,7.597053
2001-10-08,7.5
2001-10-09,7.516175
2001-10-10,7.59885
2001-10-11,7.972682000000001
2001-10-12,8.024802000000001
2001-10-15,8.087707
2001-10-16,8.357297
2001-10-17,8.554996000000001
2001-10-18,8.720345
2001-10-19,8.986341
2001-10-22,8.932423
2001-10-23,8.447161
2001-10-24,8.580158
2001-10-25,8.740115
2001-10-26,8.894680000000001
2001-10-29,8.971963
2001-10-30,8.941409
2001-10-31,9.09238
2001-11-01,9.20381
2001-11-02,9.182243
2001-11-05,9.214594
2001-11-06,9.417686
2001-11-07,9.094177
2001-11-08,9.173257000000001
2001-11-09,9.149892
2001-11-12,9.133716999999999
2001-11-13,9.207405
2001-11-14,9.180446
2001-11-15,9.166067
2001-11-16,9.069016
2001-11-19,8.876707000000001
2001-11-20,8.786844
2001-11-21,8.69698
2001-11-23,8.777858
2001-11-26,8.838964
2001-11-27,8.754493
2001-11-28,8.680805
2001-11-29,8.653846000000001
2001-11-30,8.528037
2001-12-03,8.623292999999999
2001-12-04,8.883897
2001-12-05,8.912653
2001-12-06,8.968369000000001
2001-12-07,8.862328999999999
2001-12-10,8.923436
2001-12-11,8.986341
2001-12-12,9.085191
2001-12-13,9.094177
2001-12-14,9.304458
2001-12-17,9.5399
2001-12-18,9.448238
2001-12-19,9.250539
2001-12-20,9.202013
2001-12-21,9.110353
2001-12-24,9.112149
2001-12-26,8.989935000000001
2001-12-27,8.909059
2001-12-28,8.849749000000001
2001-12-31,8.842559
2002-01-02,8.62509
2002-01-03,8.806614
2002-01-04,9.148095
2002-01-07,9.318835
2002-01-08,9.498562
2002-01-09,9.507548
2002-01-10,9.588426
2002-01-11,9.545291
2002-01-14,9.478792
2002-01-15,9.579439
