Date,CIT
2010-05-10,38.57
2010-05-11,38.580002
2010-05-12,39.48
2010-05-13,39.389998999999996
2010-05-14,38.349998
2010-05-17,37.009997999999996
2010-05-18,37.16
2010-05-19,36.669998
2010-05-20,34.880001
2010-05-21,35.450001
2010-05-24,36.139998999999996
2010-05-25,35.869999
2010-05-26,36.599998
2010-05-27,37.240002000000004
2010-05-28,36.790001000000004
2010-06-01,36.200001
2010-06-02,37.259997999999996
2010-06-03,37.0
2010-06-04,35.939999
2010-06-07,35.09
2010-06-08,35.25
2010-06-09,35.470001
2010-06-10,36.689999
2010-06-11,38.009997999999996
2010-06-14,37.110001000000004
2010-06-15,38.299999
2010-06-16,38.0
2010-06-17,38.0
2010-06-18,37.759997999999996
2010-06-21,38.049999
2010-06-22,37.5
2010-06-23,36.599998
2010-06-24,35.720001
2010-06-25,35.490002000000004
2010-06-28,35.330002
2010-06-29,33.810001
2010-06-30,33.860001000000004
2010-07-01,33.259997999999996
2010-07-02,34.400002
2010-07-06,34.919998
2010-07-07,35.650002
2010-07-08,36.049999
2010-07-09,36.990002000000004
2010-07-12,36.98
2010-07-13,37.040001000000004
2010-07-14,37.259997999999996
2010-07-15,36.990002000000004
2010-07-16,36.799999
2010-07-19,35.68
2010-07-20,36.59
2010-07-21,36.830002
2010-07-22,37.200001
2010-07-23,37.759997999999996
2010-07-26,39.0
2010-07-27,38.16
2010-07-28,37.310001
2010-07-29,36.5
2010-07-30,36.360001000000004
2010-08-02,37.32
2010-08-03,36.669998
2010-08-04,37.439999
2010-08-05,37.349998
2010-08-06,37.380001
2010-08-09,37.400002
2010-08-10,37.07
2010-08-11,36.540001000000004
2010-08-12,37.5
2010-08-13,37.310001
2010-08-16,37.599998
2010-08-17,37.599998
2010-08-18,38.880001
2010-08-19,38.220001
2010-08-20,38.040001000000004
2010-08-23,37.759997999999996
2010-08-24,36.23
2010-08-25,36.5
2010-08-26,36.41
2010-08-27,37.07
2010-08-30,36.77
2010-08-31,36.68
2010-09-01,38.09
2010-09-02,38.48
2010-09-03,38.740002000000004
2010-09-07,37.82
2010-09-08,37.25
2010-09-09,38.610001000000004
2010-09-10,38.970001
2010-09-13,39.0
2010-09-14,39.200001
2010-09-15,39.09
2010-09-16,39.130001
2010-09-17,39.27
2010-09-20,39.439999
2010-09-21,39.470001
2010-09-22,39.080002
2010-09-23,39.23
2010-09-24,40.259997999999996
2010-09-27,40.580002
2010-09-28,40.529999
2010-09-29,40.77
2010-09-30,40.82
2010-10-01,40.57
2010-10-04,40.220001
2010-10-05,40.709998999999996
2010-10-06,40.790001000000004
2010-10-07,40.709998999999996
2010-10-08,40.790001000000004
2010-10-11,41.0
2010-10-12,41.389998999999996
2010-10-13,41.650002
2010-10-14,41.639998999999996
2010-10-15,41.299999
2010-10-18,41.34
2010-10-19,40.369999
2010-10-20,40.490002000000004
2010-10-21,40.400002
2010-10-22,40.380001
2010-10-25,40.580002
2010-10-26,42.849998
2010-10-27,43.830002
2010-10-28,43.700001
2010-10-29,43.330002
2010-11-01,43.0
2010-11-02,43.259997999999996
2010-11-03,42.849998
2010-11-04,43.23
2010-11-05,43.459998999999996
2010-11-08,42.869999
2010-11-09,43.700001
2010-11-10,42.939999
2010-11-11,41.700001
2010-11-12,41.34
2010-11-15,42.810001
2010-11-16,41.169998
2010-11-17,40.830002
2010-11-18,41.09
2010-11-19,41.549999
2010-11-22,40.740002000000004
2010-11-23,40.009997999999996
2010-11-24,40.439999
2010-11-26,39.889998999999996
2010-11-29,39.509997999999996
2010-11-30,39.459998999999996
2010-12-01,39.75
2010-12-02,41.689999
2010-12-03,41.889998999999996
2010-12-06,41.650002
2010-12-07,41.349998
2010-12-08,42.5
2010-12-09,43.27
2010-12-10,43.25
2010-12-13,43.540001000000004
2010-12-14,43.48
2010-12-15,43.369999
2010-12-16,43.23
2010-12-17,43.57
2010-12-20,44.029999
2010-12-21,44.939999
2010-12-22,45.389998999999996
2010-12-23,45.650002
2010-12-27,46.23
2010-12-28,45.84
2010-12-29,47.049999
2010-12-30,46.349998
2010-12-31,47.099998
2011-01-03,46.349998
2011-01-04,46.450001
2011-01-05,46.740002000000004
2011-01-06,47.290001000000004
2011-01-07,47.57
2011-01-10,46.639998999999996
2011-01-11,47.310001
2011-01-12,46.970001
2011-01-13,47.450001
2011-01-14,49.009997999999996
2011-01-18,48.849998
2011-01-19,47.009997999999996
2011-01-20,47.290001000000004
2011-01-21,46.990002000000004
2011-01-24,46.16
2011-01-25,46.939999
2011-01-26,46.91
2011-01-27,47.139998999999996
2011-01-28,46.77
2011-01-31,47.689999
2011-02-01,48.34
2011-02-02,47.509997999999996
2011-02-03,48.139998999999996
2011-02-04,47.73
2011-02-07,48.220001
2011-02-08,48.240002000000004
2011-02-09,47.169998
2011-02-10,47.41
2011-02-11,47.830002
2011-02-14,48.150002
2011-02-15,45.200001
2011-02-16,44.389998999999996
2011-02-17,44.959998999999996
2011-02-18,43.279999
2011-02-22,42.689999
2011-02-23,43.349998
2011-02-24,43.200001
2011-02-25,43.490002000000004
2011-02-28,43.32
2011-03-01,43.650002
2011-03-02,43.720001
2011-03-03,44.009997999999996
2011-03-04,43.360001000000004
2011-03-07,42.849998
2011-03-08,43.650002
2011-03-09,43.240002000000004
2011-03-10,43.099998
2011-03-11,43.23
2011-03-14,42.599998
2011-03-15,42.709998999999996
2011-03-16,41.82
2011-03-17,42.290001000000004
2011-03-18,42.540001000000004
2011-03-21,42.400002
2011-03-22,41.959998999999996
2011-03-23,41.91
2011-03-24,42.540001000000004
2011-03-25,41.82
2011-03-28,42.400002
2011-03-29,42.139998999999996
2011-03-30,42.220001
2011-03-31,42.549999
2011-04-01,42.740002000000004
2011-04-04,42.450001
2011-04-05,42.740002000000004
2011-04-06,42.419998
2011-04-07,41.5
2011-04-08,40.529999
2011-04-11,40.25
2011-04-12,40.119999
2011-04-13,39.599998
2011-04-14,40.700001
2011-04-15,40.5
2011-04-18,39.93
2011-04-19,40.450001
2011-04-20,43.259997999999996
2011-04-21,42.200001
2011-04-25,42.200001
2011-04-26,42.400002
2011-04-27,42.560001
2011-04-28,42.459998999999996
2011-04-29,42.459998999999996
2011-05-02,42.540001000000004
2011-05-03,43.099998
2011-05-04,43.240002000000004
2011-05-05,43.060001
2011-05-06,42.91
2011-05-09,43.060001
2011-05-10,43.240002000000004
2011-05-11,43.02
2011-05-12,42.860001000000004
2011-05-13,42.650002
2011-05-16,42.57
2011-05-17,42.200001
2011-05-18,42.189999
2011-05-19,42.169998
2011-05-20,41.959998999999996
2011-05-23,41.119999
2011-05-24,40.860001000000004
2011-05-25,41.639998999999996
2011-05-26,42.41
2011-05-27,43.799999
2011-05-31,44.330002
2011-06-01,43.25
2011-06-02,43.68
2011-06-03,43.330002
2011-06-06,43.09
2011-06-07,42.599998
2011-06-08,42.740002000000004
2011-06-09,42.919998
2011-06-10,42.169998
2011-06-13,42.380001
2011-06-14,42.799999
2011-06-15,42.099998
2011-06-16,42.16
2011-06-17,42.689999
2011-06-20,42.950001
2011-06-21,43.27
2011-06-22,42.900002
2011-06-23,42.689999
2011-06-24,42.27
2011-06-27,42.900002
2011-06-28,43.310001
2011-06-29,44.060001
2011-06-30,44.259997999999996
2011-07-01,44.740002000000004
2011-07-05,44.119999
2011-07-06,43.73
2011-07-07,44.169998
2011-07-08,43.349998
2011-07-11,40.810001
2011-07-12,41.200001
2011-07-13,41.029999
2011-07-14,40.470001
2011-07-15,40.41
2011-07-18,39.029999
2011-07-19,39.849998
2011-07-20,39.59
2011-07-21,39.23
2011-07-22,39.950001
2011-07-25,39.650002
2011-07-26,41.189999
2011-07-27,40.34
2011-07-28,40.09
2011-07-29,39.740002000000004
2011-08-01,39.310001
2011-08-02,37.599998
2011-08-03,37.990002000000004
2011-08-04,35.799999
2011-08-05,34.540001000000004
2011-08-08,31.219998999999998
2011-08-09,34.970001
2011-08-10,33.349998
2011-08-11,35.0
2011-08-12,34.669998
2011-08-15,35.639998999999996
2011-08-16,33.880001
2011-08-17,33.450001
2011-08-18,31.459999
2011-08-19,30.549999
2011-08-22,30.27
2011-08-23,30.9
2011-08-24,32.119999
2011-08-25,31.889999
2011-08-26,33.110001000000004
2011-08-29,34.34
2011-08-30,34.310001
2011-08-31,34.57
2011-09-01,34.150002
2011-09-02,32.759997999999996
2011-09-06,32.439999
2011-09-07,34.09
2011-09-08,33.240002000000004
2011-09-09,32.02
2011-09-12,32.82
2011-09-13,32.689999
2011-09-14,33.490002000000004
2011-09-15,34.259997999999996
2011-09-16,34.59
2011-09-19,34.0
2011-09-20,34.139998999999996
2011-09-21,32.330002
2011-09-22,31.940001000000002
2011-09-23,31.9
2011-09-26,32.619999
2011-09-27,32.439999
2011-09-28,31.209999
2011-09-29,31.610001
2011-09-30,30.370001000000002
2011-10-03,29.120001000000002
2011-10-04,29.66
2011-10-05,30.02
2011-10-06,31.040001
2011-10-07,30.129998999999998
2011-10-10,31.42
2011-10-11,31.5
2011-10-12,32.860001000000004
2011-10-13,32.84
2011-10-14,33.240002000000004
2011-10-17,32.380001
2011-10-18,34.389998999999996
2011-10-19,33.75
2011-10-20,34.130001
2011-10-21,35.27
2011-10-24,35.830002
2011-10-25,34.450001
2011-10-26,35.580002
2011-10-27,36.599998
2011-10-28,35.799999
2011-10-31,34.849998
2011-11-01,33.330002
2011-11-02,34.380001
2011-11-03,35.529999
2011-11-04,35.25
2011-11-07,35.619999
2011-11-08,36.0
2011-11-09,33.810001
2011-11-10,34.490002000000004
2011-11-11,35.040001000000004
2011-11-14,33.400002
2011-11-15,32.349998
2011-11-16,32.220001
2011-11-17,31.4
2011-11-18,31.68
2011-11-21,30.9
2011-11-22,30.620001000000002
2011-11-23,30.200001
2011-11-25,30.27
2011-11-28,31.809998999999998
2011-11-29,31.57
2011-11-30,33.860001000000004
2011-12-01,33.68
2011-12-02,34.0
2011-12-05,34.48
2011-12-06,34.25
2011-12-07,34.52
2011-12-08,33.75
2011-12-09,34.150002
2011-12-12,33.689999
2011-12-13,33.82
2011-12-14,33.529999
2011-12-15,34.580002
2011-12-16,34.740002000000004
2011-12-19,34.02
2011-12-20,34.860001000000004
2011-12-21,35.52
2011-12-22,36.029999
2011-12-23,36.02
2011-12-27,35.34
2011-12-28,34.650002
2011-12-29,35.119999
2011-12-30,34.869999
2012-01-03,35.830002
2012-01-04,34.84
2012-01-05,35.27
2012-01-06,35.619999
2012-01-09,36.459998999999996
2012-01-10,37.110001000000004
2012-01-11,37.139998999999996
2012-01-12,37.25
2012-01-13,37.110001000000004
2012-01-17,36.400002
2012-01-18,36.939999
2012-01-19,37.610001000000004
2012-01-20,37.790001000000004
2012-01-23,37.610001000000004
2012-01-24,37.299999
2012-01-25,38.049999
2012-01-26,38.0
2012-01-27,38.02
2012-01-30,38.0
2012-01-31,38.139998999999996
2012-02-01,39.049999
2012-02-02,39.18
2012-02-03,40.349998
2012-02-06,40.91
2012-02-07,40.689999
2012-02-08,41.200001
2012-02-09,41.830002
2012-02-10,41.650002
2012-02-13,41.599998
2012-02-14,41.220001
2012-02-15,40.939999
2012-02-16,41.310001
2012-02-17,41.330002
2012-02-21,40.810001
2012-02-22,39.990002000000004
2012-02-23,40.380001
2012-02-24,40.34
2012-02-27,40.32
2012-02-28,40.18
2012-02-29,40.709998999999996
2012-03-01,40.689999
2012-03-02,40.110001000000004
2012-03-05,39.689999
2012-03-06,38.349998
2012-03-07,38.93
2012-03-08,39.200001
2012-03-09,39.599998
2012-03-12,39.939999
2012-03-13,40.75
2012-03-14,42.740002000000004
2012-03-15,43.0
2012-03-16,43.189999
2012-03-19,42.91
2012-03-20,42.77
2012-03-21,42.240002000000004
2012-03-22,41.77
2012-03-23,41.799999
2012-03-26,42.0
2012-03-27,41.330002
2012-03-28,41.82
2012-03-29,41.259997999999996
2012-03-30,41.240002000000004
2012-04-02,41.599998
2012-04-03,41.529999
2012-04-04,41.09
2012-04-05,40.830002
2012-04-09,40.380001
2012-04-10,38.830002
2012-04-11,40.34
2012-04-12,40.830002
2012-04-13,39.84
2012-04-16,39.82
2012-04-17,40.23
2012-04-18,39.830002
2012-04-19,39.990002000000004
2012-04-20,39.849998
2012-04-23,39.189999
2012-04-24,38.740002000000004
2012-04-25,37.580002
2012-04-26,37.970001
2012-04-27,37.970001
2012-04-30,37.849998
2012-05-01,37.700001
2012-05-02,37.439999
2012-05-03,38.860001000000004
2012-05-04,38.119999
2012-05-07,37.84
2012-05-08,37.299999
2012-05-09,36.84
2012-05-10,36.68
2012-05-11,37.099998
2012-05-14,36.450001
2012-05-15,35.799999
2012-05-16,35.529999
2012-05-17,34.25
2012-05-18,33.59
2012-05-21,34.5
2012-05-22,34.68
2012-05-23,34.32
2012-05-24,35.16
2012-05-25,34.790001000000004
2012-05-29,34.970001
2012-05-30,34.099998
2012-05-31,34.189999
2012-06-01,32.57
2012-06-04,33.18
2012-06-05,33.610001000000004
2012-06-06,34.400002
2012-06-07,34.389998999999996
2012-06-08,34.529999
2012-06-11,33.91
2012-06-12,33.950001
2012-06-13,33.740002000000004
2012-06-14,33.82
2012-06-15,33.41
2012-06-18,33.209998999999996
2012-06-19,34.259997999999996
2012-06-20,34.459998999999996
2012-06-21,34.25
2012-06-22,34.450001
2012-06-25,34.349998
2012-06-26,34.5
2012-06-27,34.990002000000004
2012-06-28,35.099998
2012-06-29,35.639998999999996
2012-07-02,35.779999
2012-07-03,36.259997999999996
2012-07-05,35.990002000000004
2012-07-06,36.169998
2012-07-09,36.16
2012-07-10,34.990002000000004
2012-07-11,35.0
2012-07-12,34.990002000000004
2012-07-13,35.330002
2012-07-16,35.040001000000004
2012-07-17,35.060001
2012-07-18,35.049999
2012-07-19,34.990002000000004
2012-07-20,34.799999
2012-07-23,34.599998
2012-07-24,34.66
2012-07-25,34.439999
2012-07-26,34.200001
2012-07-27,34.790001000000004
2012-07-30,35.939999
2012-07-31,36.52
2012-08-01,37.060001
2012-08-02,37.150002
2012-08-03,37.549999
2012-08-06,38.0
2012-08-07,38.150002
2012-08-08,38.049999
2012-08-09,38.299999
2012-08-10,38.700001
2012-08-13,38.02
2012-08-14,37.700001
2012-08-15,37.84
2012-08-16,38.07
2012-08-17,38.32
2012-08-20,38.529999
2012-08-21,39.360001000000004
2012-08-22,38.700001
2012-08-23,38.299999
2012-08-24,38.349998
2012-08-27,37.900002
2012-08-28,37.919998
2012-08-29,37.990002000000004
2012-08-30,37.869999
2012-08-31,37.759997999999996
2012-09-04,38.18
2012-09-05,38.150002
2012-09-06,39.259997999999996
2012-09-07,40.029999
2012-09-10,39.299999
2012-09-11,39.549999
2012-09-12,40.599998
2012-09-13,40.950001
2012-09-14,41.380001
2012-09-17,40.529999
2012-09-18,39.709998999999996
2012-09-19,39.349998
2012-09-20,39.07
2012-09-21,38.950001
2012-09-24,41.25
2012-09-25,40.419998
2012-09-26,39.990002000000004
2012-09-27,39.900002
2012-09-28,39.389998999999996
2012-10-01,39.209998999999996
2012-10-02,39.25
2012-10-03,39.549999
2012-10-04,39.869999
2012-10-05,40.290001000000004
2012-10-08,40.209998999999996
2012-10-09,40.040001000000004
2012-10-10,39.619999
2012-10-11,39.919998
2012-10-12,39.66
2012-10-15,39.990002000000004
2012-10-16,40.130001
2012-10-17,40.310001
2012-10-18,40.810001
2012-10-19,40.099998
2012-10-22,40.02
2012-10-23,36.509997999999996
2012-10-24,37.509997999999996
2012-10-25,37.549999
2012-10-26,37.060001
2012-10-31,37.220001
2012-11-01,37.790001000000004
2012-11-02,38.25
2012-11-05,37.779999
2012-11-06,38.689999
2012-11-07,37.419998
2012-11-08,36.75
2012-11-09,36.900002
2012-11-12,37.02
2012-11-13,36.889998999999996
2012-11-14,36.119999
2012-11-15,36.349998
2012-11-16,36.630001
2012-11-19,37.07
2012-11-20,36.799999
2012-11-21,36.450001
2012-11-23,37.200001
2012-11-26,36.43
2012-11-27,36.740002000000004
2012-11-28,36.82
2012-11-29,37.0
2012-11-30,37.049999
2012-12-03,36.669998
2012-12-04,36.599998
2012-12-05,37.349998
2012-12-06,37.759997999999996
2012-12-07,38.470001
2012-12-10,38.279999
2012-12-11,38.330002
2012-12-12,38.560001
2012-12-13,38.009997999999996
2012-12-14,37.93
2012-12-17,38.150002
2012-12-18,38.509997999999996
2012-12-19,38.169998
2012-12-20,38.419998
2012-12-21,38.130001
2012-12-24,38.07
2012-12-26,38.080002
2012-12-27,38.529999
2012-12-28,37.990002000000004
2012-12-31,38.639998999999996
2013-01-02,39.040001000000004
2013-01-03,39.099998
2013-01-04,40.139998999999996
2013-01-07,39.66
2013-01-08,39.66
2013-01-09,39.779999
2013-01-10,40.0
2013-01-11,39.860001000000004
2013-01-14,40.0
2013-01-15,40.459998999999996
2013-01-16,40.43
2013-01-17,40.110001000000004
2013-01-18,39.799999
2013-01-22,40.23
2013-01-23,40.650002
2013-01-24,40.349998
2013-01-25,40.709998999999996
2013-01-28,40.619999
2013-01-29,42.41
2013-01-30,42.709998999999996
2013-01-31,42.349998
2013-02-01,42.439999
2013-02-04,42.07
2013-02-05,42.0
2013-02-06,42.200001
2013-02-07,42.029999
2013-02-08,42.75
2013-02-11,42.450001
2013-02-12,42.310001
2013-02-13,42.419998
2013-02-14,42.450001
2013-02-15,42.650002
2013-02-19,42.939999
2013-02-20,42.5
2013-02-21,42.150002
2013-02-22,42.560001
2013-02-25,42.02
2013-02-26,42.0
2013-02-27,42.18
2013-02-28,41.860001000000004
2013-03-01,42.380001
2013-03-04,42.32
2013-03-05,42.549999
2013-03-06,42.91
2013-03-07,44.48
2013-03-08,44.439999
2013-03-11,44.119999
2013-03-12,43.75
2013-03-13,43.82
2013-03-14,44.720001
2013-03-15,44.580002
2013-03-18,43.669998
2013-03-19,43.580002
2013-03-20,43.779999
2013-03-21,43.619999
2013-03-22,43.759997999999996
2013-03-25,43.700001
2013-03-26,43.75
2013-03-27,43.439999
2013-03-28,43.48
2013-04-01,43.119999
2013-04-02,42.810001
2013-04-03,42.259997999999996
2013-04-04,42.610001000000004
2013-04-05,42.200001
2013-04-08,42.48
2013-04-09,42.34
2013-04-10,43.34
2013-04-11,43.27
2013-04-12,42.990002000000004
2013-04-15,41.27
2013-04-16,42.029999
2013-04-17,41.830002
2013-04-18,41.310001
2013-04-19,41.669998
2013-04-22,41.450001
2013-04-23,40.880001
2013-04-24,42.619999
2013-04-25,42.41
2013-04-26,42.310001
2013-04-29,42.240002000000004
2013-04-30,42.509997999999996
2013-05-01,42.139998999999996
2013-05-02,42.459998999999996
2013-05-03,43.279999
2013-05-06,43.790001000000004
2013-05-07,43.73
2013-05-08,44.130001
2013-05-09,44.0
2013-05-10,44.389998999999996
2013-05-13,43.93
2013-05-14,44.139998999999996
2013-05-15,44.5
2013-05-16,43.900002
2013-05-17,44.450001
2013-05-20,45.049999
2013-05-21,44.84
2013-05-22,44.59
2013-05-23,44.650002
2013-05-24,44.48
2013-05-28,44.77
2013-05-29,44.490002000000004
2013-05-30,46.900002
2013-05-31,46.080002
2013-06-03,46.560001
2013-06-04,45.790001000000004
2013-06-05,45.689999
2013-06-06,46.209998999999996
2013-06-07,46.5
2013-06-10,46.73
2013-06-11,45.779999
2013-06-12,45.389998999999996
2013-06-13,46.279999
2013-06-14,45.77
2013-06-17,46.650002
2013-06-18,47.560001
2013-06-19,47.549999
2013-06-20,46.779999
2013-06-21,46.16
2013-06-24,44.310001
2013-06-25,45.290001000000004
2013-06-26,45.869999
2013-06-27,46.990002000000004
2013-06-28,46.630001
2013-07-01,47.580002
2013-07-02,47.82
2013-07-03,48.009997999999996
2013-07-05,48.599998
2013-07-08,48.810001
2013-07-09,49.169998
2013-07-10,49.360001000000004
2013-07-11,49.150002
2013-07-12,49.0
2013-07-15,48.98
2013-07-16,48.439999
2013-07-17,48.299999
2013-07-18,48.610001000000004
2013-07-19,48.400002
2013-07-22,49.0
2013-07-23,50.110001000000004
2013-07-24,50.189999
2013-07-25,49.900002
2013-07-26,50.299999
2013-07-29,50.32
2013-07-30,50.860001000000004
2013-07-31,50.110001000000004
2013-08-01,51.25
2013-08-02,51.330002
2013-08-05,50.98
2013-08-06,50.09
2013-08-07,49.700001
2013-08-08,50.279999
2013-08-09,50.060001
2013-08-12,49.900002
2013-08-13,49.490002000000004
2013-08-14,49.66
2013-08-15,49.32
2013-08-16,49.529999
2013-08-19,48.700001
2013-08-20,48.779999
2013-08-21,48.290001000000004
2013-08-22,49.0
2013-08-23,48.82
2013-08-26,48.599998
2013-08-27,47.509997999999996
2013-08-28,47.419998
2013-08-29,47.68
2013-08-30,47.869999
2013-09-03,48.279999
2013-09-04,48.490002000000004
2013-09-05,49.290001000000004
2013-09-06,49.169998
2013-09-09,49.509997999999996
2013-09-10,49.880001
2013-09-11,49.610001000000004
2013-09-12,49.310001
2013-09-13,49.529999
2013-09-16,49.68
2013-09-17,49.790001000000004
2013-09-18,49.849998
2013-09-19,49.540001000000004
2013-09-20,47.919998
2013-09-23,46.84
2013-09-24,47.75
2013-09-25,47.990002000000004
2013-09-26,48.009997999999996
2013-09-27,48.470001
2013-09-30,48.77
2013-10-01,49.529999
2013-10-02,49.630001
2013-10-03,49.02
2013-10-04,49.599998
2013-10-07,49.080002
2013-10-08,48.75
2013-10-09,48.490002000000004
2013-10-10,49.490002000000004
2013-10-11,49.959998999999996
2013-10-14,50.119999
2013-10-15,50.009997999999996
2013-10-16,50.439999
2013-10-17,50.91
2013-10-18,51.009997999999996
2013-10-21,50.970001
2013-10-22,49.060001
2013-10-23,49.0
2013-10-24,49.25
2013-10-25,49.25
2013-10-28,49.299999
2013-10-29,48.5
2013-10-30,48.5
2013-10-31,48.16
2013-11-01,48.200001
2013-11-04,48.150002
2013-11-05,47.610001000000004
2013-11-06,47.73
2013-11-07,47.209998999999996
2013-11-08,47.75
2013-11-11,48.400002
2013-11-12,48.68
2013-11-13,49.09
2013-11-14,49.549999
2013-11-15,49.43
2013-11-18,49.5
2013-11-19,49.23
2013-11-20,49.189999
2013-11-21,49.860001000000004
2013-11-22,49.98
2013-11-25,49.900002
2013-11-26,49.599998
2013-11-27,50.189999
2013-11-29,50.48
2013-12-02,50.630001
2013-12-03,50.07
2013-12-04,50.310001
2013-12-05,49.990002000000004
2013-12-06,50.389998999999996
2013-12-09,50.5
2013-12-10,49.790001000000004
2013-12-11,49.450001
2013-12-12,49.52
2013-12-13,49.189999
2013-12-16,50.18
2013-12-17,50.16
2013-12-18,50.779999
2013-12-19,50.43
2013-12-20,50.740002000000004
2013-12-23,51.099998
2013-12-24,51.490002000000004
2013-12-26,51.48
2013-12-27,51.439999
2013-12-30,51.639998999999996
2013-12-31,52.130001
2014-01-02,51.720001
2014-01-03,51.77
2014-01-06,51.509997999999996
2014-01-07,51.970001
2014-01-08,52.150002
2014-01-09,52.0
2014-01-10,51.5
2014-01-13,50.200001
2014-01-14,50.34
2014-01-15,50.799999
2014-01-16,50.279999
2014-01-17,49.900002
2014-01-21,49.639998999999996
2014-01-22,50.16
2014-01-23,49.189999
2014-01-24,47.950001
2014-01-27,47.220001
2014-01-28,47.189999
2014-01-29,46.68
2014-01-30,47.099998
2014-01-31,46.549999
2014-02-03,45.459998999999996
2014-02-04,46.02
2014-02-05,46.02
2014-02-06,46.740002000000004
2014-02-07,47.720001
2014-02-10,47.41
2014-02-11,47.639998999999996
2014-02-12,48.139998999999996
2014-02-13,47.939999
2014-02-14,47.860001000000004
2014-02-18,47.799999
2014-02-19,47.130001
2014-02-20,47.77
2014-02-21,47.75
2014-02-24,47.900002
2014-02-25,47.560001
2014-02-26,47.810001
2014-02-27,48.310001
2014-02-28,48.68
2014-03-03,48.299999
2014-03-04,48.59
2014-03-05,48.310001
2014-03-06,48.619999
2014-03-07,48.560001
2014-03-10,48.41
2014-03-11,48.84
2014-03-12,48.759997999999996
2014-03-13,48.16
2014-03-14,48.290001000000004
2014-03-17,48.43
2014-03-18,48.82
2014-03-19,49.07
2014-03-20,49.880001
2014-03-21,49.549999
2014-03-24,49.549999
2014-03-25,49.57
2014-03-26,49.040001000000004
2014-03-27,48.619999
2014-03-28,48.84
2014-03-31,49.02
2014-04-01,49.889998999999996
2014-04-02,49.650002
2014-04-03,49.349998
2014-04-04,49.07
2014-04-07,48.259997999999996
2014-04-08,48.209998999999996
2014-04-09,47.990002000000004
2014-04-10,47.389998999999996
2014-04-11,46.610001000000004
2014-04-14,46.740002000000004
2014-04-15,46.709998999999996
2014-04-16,46.759997999999996
2014-04-17,46.419998
2014-04-21,46.470001
2014-04-22,46.709998999999996
2014-04-23,46.66
2014-04-24,46.790001000000004
2014-04-25,46.369999
2014-04-28,46.259997999999996
2014-04-29,43.610001000000004
2014-04-30,43.049999
2014-05-01,43.209998999999996
2014-05-02,43.259997999999996
2014-05-05,42.279999
2014-05-06,41.939999
2014-05-07,42.0
2014-05-08,41.860001000000004
2014-05-09,41.700001
2014-05-12,41.950001
2014-05-13,42.009997999999996
2014-05-14,41.52
2014-05-15,42.200001
2014-05-16,42.700001
2014-05-19,44.0
2014-05-20,43.349998
2014-05-21,44.27
2014-05-22,44.77
2014-05-23,44.529999
2014-05-27,44.580002
2014-05-28,44.619999
2014-05-29,44.73
2014-05-30,44.48
2014-06-02,44.650002
2014-06-03,44.419998
