Date,CARS
2018-01-03,29.200001
2018-01-04,29.98
2018-01-05,31.18
2018-01-08,31.969998999999998
2018-01-09,31.24
2018-01-10,31.190001000000002
2018-01-11,31.24
2018-01-12,30.57
2018-01-16,30.959999
2018-01-17,30.780001000000002
2018-01-18,30.68
2018-01-19,30.459999
2018-01-22,30.16
2018-01-23,30.379998999999998
2018-01-24,29.639999
2018-01-25,29.74
2018-01-26,29.73
2018-01-29,29.66
2018-01-30,29.68
2018-01-31,29.690001000000002
2018-02-01,29.23
2018-02-02,28.059998999999998
2018-02-05,26.9
2018-02-06,27.84
2018-02-07,27.620001000000002
2018-02-08,27.459999
2018-02-09,27.219998999999998
2018-02-12,28.200001
2018-02-13,28.48
2018-02-14,28.5
2018-02-15,28.940001000000002
2018-02-16,29.27
2018-02-20,29.389999
2018-02-21,29.41
2018-02-22,29.190001000000002
2018-02-23,29.27
2018-02-26,29.07
2018-02-27,27.809998999999998
2018-02-28,27.389999
2018-03-01,26.889999
2018-03-02,27.98
2018-03-05,28.290001
2018-03-06,29.450001
2018-03-07,28.950001
2018-03-08,29.49
2018-03-09,29.780001000000002
2018-03-12,29.799999
2018-03-13,29.959999
2018-03-14,29.719998999999998
2018-03-15,29.719998999999998
2018-03-16,29.75
2018-03-19,29.780001000000002
2018-03-20,29.719998999999998
2018-03-21,29.73
2018-03-22,29.82
2018-03-23,28.030001000000002
2018-03-26,28.379998999999998
2018-03-27,28.0
2018-03-28,27.719998999999998
2018-03-29,28.33
2018-04-02,27.52
2018-04-03,27.950001
2018-04-04,28.190001000000002
2018-04-05,28.540001
2018-04-06,28.629998999999998
2018-04-09,28.75
2018-04-10,29.18
2018-04-11,28.84
2018-04-12,28.65
2018-04-13,27.969998999999998
2018-04-16,28.309998999999998
2018-04-17,28.82
2018-04-18,28.93
2018-04-19,28.16
2018-04-20,27.5
2018-04-23,28.01
2018-04-24,28.049999
2018-04-25,28.030001000000002
2018-04-26,28.24
2018-04-27,28.549999
2018-04-30,28.48
2018-05-01,28.27
2018-05-02,28.139999
2018-05-03,27.389999
2018-05-04,27.59
2018-05-07,27.879998999999998
2018-05-08,27.74
2018-05-09,25.129998999999998
2018-05-10,26.209999
2018-05-11,25.969998999999998
2018-05-14,25.809998999999998
2018-05-15,25.059998999999998
2018-05-16,24.17
2018-05-17,24.01
2018-05-18,24.42
2018-05-21,24.49
2018-05-22,24.290001
2018-05-23,24.68
2018-05-24,24.709999
2018-05-25,24.08
2018-05-29,24.440001000000002
2018-05-30,26.59
2018-05-31,25.68
2018-06-01,26.309998999999998
2018-06-04,26.290001
2018-06-05,26.5
2018-06-06,26.700001
2018-06-07,27.549999
2018-06-08,27.6
2018-06-11,28.450001
2018-06-12,29.610001
2018-06-13,29.77
2018-06-14,29.66
2018-06-15,29.620001000000002
2018-06-18,29.91
2018-06-19,29.99
2018-06-20,29.940001000000002
2018-06-21,28.870001000000002
2018-06-22,28.76
2018-06-25,28.25
2018-06-26,28.450001
2018-06-27,28.57
2018-06-28,28.35
2018-06-29,28.389999
2018-07-02,29.25
2018-07-03,29.469998999999998
2018-07-05,29.65
2018-07-06,29.9
2018-07-09,30.42
2018-07-10,29.620001000000002
2018-07-11,32.0
2018-07-12,32.470001
2018-07-13,32.209998999999996
2018-07-16,31.4
2018-07-17,31.360001
2018-07-18,30.639999
2018-07-19,30.879998999999998
2018-07-20,30.48
2018-07-23,29.530001000000002
2018-07-24,28.559998999999998
2018-07-25,28.959999
2018-07-26,28.799999
2018-07-27,28.33
2018-07-30,28.33
2018-07-31,28.370001000000002
2018-08-01,28.17
2018-08-02,27.799999
2018-08-03,28.129998999999998
2018-08-06,28.43
2018-08-07,28.02
2018-08-08,27.290001
2018-08-09,27.92
2018-08-10,28.0
2018-08-13,27.24
2018-08-14,27.4
2018-08-15,26.65
2018-08-16,26.940001000000002
2018-08-17,27.16
2018-08-20,27.139999
2018-08-21,26.809998999999998
2018-08-22,26.719998999999998
2018-08-23,26.51
2018-08-24,26.59
2018-08-27,27.07
2018-08-28,26.709999
2018-08-29,26.469998999999998
2018-08-30,26.719998999999998
2018-08-31,26.91
2018-09-04,27.01
2018-09-05,26.09
2018-09-06,25.950001
2018-09-07,26.15
2018-09-10,26.799999
2018-09-11,26.34
2018-09-12,26.620001000000002
2018-09-13,26.57
2018-09-14,26.01
2018-09-17,25.809998999999998
2018-09-18,25.93
2018-09-19,25.450001
2018-09-20,25.690001000000002
2018-09-21,26.459999
2018-09-24,26.75
2018-09-25,27.209999
2018-09-26,27.07
2018-09-27,27.59
2018-09-28,27.610001
2018-10-01,27.07
2018-10-02,26.9
2018-10-03,27.379998999999998
2018-10-04,26.99
2018-10-05,27.360001
2018-10-08,26.940001000000002
2018-10-09,25.799999
2018-10-10,25.23
2018-10-11,24.9
2018-10-12,25.5
2018-10-15,25.700001
2018-10-16,26.139999
2018-10-17,25.799999
2018-10-18,25.15
2018-10-19,24.469998999999998
2018-10-22,25.02
2018-10-23,26.040001
2018-10-24,26.120001000000002
2018-10-25,26.379998999999998
2018-10-26,25.5
2018-10-29,25.01
2018-10-30,25.469998999999998
2018-10-31,26.110001
2018-11-01,26.549999
2018-11-02,26.360001
2018-11-05,26.190001000000002
2018-11-06,26.299999
2018-11-07,25.870001000000002
2018-11-08,25.700001
2018-11-09,25.67
2018-11-12,25.629998999999998
2018-11-13,25.65
2018-11-14,25.6
2018-11-15,25.459999
2018-11-16,26.139999
2018-11-19,25.1
2018-11-20,25.209999
2018-11-21,25.33
2018-11-23,25.309998999999998
2018-11-26,25.65
2018-11-27,25.0
2018-11-28,25.690001000000002
2018-11-29,26.27
2018-11-30,25.870001000000002
2018-12-03,25.32
2018-12-04,24.59
2018-12-06,25.08
2018-12-07,24.27
2018-12-10,23.93
2018-12-11,23.85
2018-12-12,25.309998999999998
2018-12-13,23.65
2018-12-14,23.629998999999998
2018-12-17,23.15
2018-12-18,23.18
2018-12-19,22.43
2018-12-20,21.6
2018-12-21,20.9
2018-12-24,20.139999
2018-12-26,21.85
2018-12-27,21.889999
2018-12-28,21.33
2018-12-31,21.5
2019-01-02,22.040001
2019-01-03,21.42
2019-01-04,22.25
2019-01-07,22.33
2019-01-08,22.82
2019-01-09,23.26
2019-01-10,23.02
2019-01-11,23.07
2019-01-14,22.549999
2019-01-15,23.4
2019-01-16,23.16
2019-01-17,24.709999
2019-01-18,24.98
2019-01-22,25.18
2019-01-23,25.23
2019-01-24,25.34
2019-01-25,25.889999
2019-01-28,26.18
2019-01-29,26.02
2019-01-30,26.99
2019-01-31,27.309998999999998
2019-02-01,27.370001000000002
2019-02-04,27.35
2019-02-05,26.82
2019-02-06,26.58
2019-02-07,26.34
2019-02-08,26.0
2019-02-11,25.860001
2019-02-12,26.450001
2019-02-13,25.75
2019-02-14,25.76
2019-02-15,25.34
2019-02-19,24.99
2019-02-20,25.08
2019-02-21,24.85
2019-02-22,25.16
2019-02-25,25.01
2019-02-26,24.83
2019-02-27,24.700001
2019-02-28,23.540001
2019-03-01,24.02
2019-03-04,23.959999
2019-03-05,23.09
2019-03-06,23.209999
2019-03-07,22.459999
2019-03-08,22.75
2019-03-11,22.92
2019-03-12,23.15
2019-03-13,22.34
2019-03-14,22.870001000000002
2019-03-15,22.719998999999998
2019-03-18,22.870001000000002
2019-03-19,22.99
2019-03-20,23.23
2019-03-21,23.299999
2019-03-22,21.799999
2019-03-25,22.030001000000002
2019-03-26,22.530001000000002
2019-03-27,22.77
2019-03-28,22.74
2019-03-29,22.799999
2019-04-01,23.059998999999998
2019-04-02,23.16
2019-04-03,22.98
2019-04-04,22.870001000000002
2019-04-05,23.0
2019-04-08,22.77
2019-04-09,22.790001
2019-04-10,23.0
2019-04-11,21.719998999999998
2019-04-12,21.530001000000002
2019-04-15,21.67
2019-04-16,20.27
2019-04-17,21.57
2019-04-18,20.700001
2019-04-22,20.700001
2019-04-23,20.43
2019-04-24,20.799999
2019-04-25,20.76
2019-04-26,20.9
2019-04-29,20.91
2019-04-30,20.809998999999998
2019-05-01,20.379998999999998
2019-05-02,20.4
2019-05-03,21.4
2019-05-06,21.23
2019-05-07,21.27
2019-05-08,21.18
2019-05-09,20.82
2019-05-10,22.08
2019-05-13,21.9
2019-05-14,22.639999
2019-05-15,22.75
2019-05-16,23.0
2019-05-17,22.74
2019-05-20,22.0
2019-05-21,21.889999
2019-05-22,21.73
2019-05-23,21.379998999999998
2019-05-24,21.700001
2019-05-28,21.450001
2019-05-29,21.110001
2019-05-30,21.059998999999998
2019-05-31,21.17
2019-06-03,20.43
2019-06-04,21.09
2019-06-05,20.51
2019-06-06,20.040001
2019-06-07,20.6
2019-06-10,20.629998999999998
2019-06-11,21.25
2019-06-12,20.84
2019-06-13,21.459999
2019-06-14,21.16
2019-06-17,21.42
2019-06-18,21.68
2019-06-19,21.73
2019-06-20,21.68
2019-06-21,21.440001000000002
2019-06-24,20.950001
2019-06-25,19.42
2019-06-26,19.67
2019-06-27,19.83
2019-06-28,19.719998999999998
2019-07-01,19.860001
2019-07-02,21.08
2019-07-03,21.16
2019-07-05,21.299999
2019-07-08,21.01
2019-07-09,21.059998999999998
2019-07-10,21.190001000000002
2019-07-11,21.129998999999998
2019-07-12,21.68
2019-07-15,21.49
2019-07-16,20.799999
2019-07-17,20.379998999999998
2019-07-18,20.15
2019-07-19,20.01
2019-07-22,20.57
2019-07-23,20.59
2019-07-24,20.52
2019-07-25,20.09
2019-07-26,20.01
2019-07-29,19.32
2019-07-30,19.33
2019-07-31,19.0
2019-08-01,18.870001000000002
2019-08-02,18.040001
2019-08-05,11.82
2019-08-06,10.4
2019-08-07,9.88
2019-08-08,9.2
2019-08-09,9.03
2019-08-12,9.24
2019-08-13,9.51
2019-08-14,9.04
2019-08-15,9.03
2019-08-16,9.0
2019-08-19,8.85
2019-08-20,8.9
2019-08-21,9.05
2019-08-22,8.88
2019-08-23,8.28
2019-08-26,8.64
2019-08-27,8.91
2019-08-28,8.92
2019-08-29,9.11
2019-08-30,8.91
2019-09-03,8.85
2019-09-04,8.97
2019-09-05,9.51
2019-09-06,9.52
2019-09-09,8.94
2019-09-10,9.28
2019-09-11,9.72
2019-09-12,10.0
2019-09-13,10.94
2019-09-16,11.02
2019-09-17,10.67
2019-09-18,10.0
2019-09-19,9.8
2019-09-20,9.46
2019-09-23,9.18
2019-09-24,8.76
2019-09-25,9.0
2019-09-26,8.91
2019-09-27,8.83
2019-09-30,8.98
2019-10-01,9.32
2019-10-02,9.24
2019-10-03,9.19
2019-10-04,9.27
2019-10-07,9.49
2019-10-08,9.32
2019-10-09,9.41
2019-10-10,9.74
2019-10-11,10.11
2019-10-14,10.32
2019-10-15,10.4
2019-10-16,10.63
2019-10-17,10.95
2019-10-18,10.69
2019-10-21,10.42
2019-10-22,10.73
2019-10-23,10.73
2019-10-24,10.52
2019-10-25,11.07
2019-10-28,11.35
2019-10-29,11.38
2019-10-30,11.32
2019-10-31,11.31
2019-11-01,12.02
2019-11-04,12.05
2019-11-05,11.85
2019-11-06,12.14
2019-11-07,12.74
2019-11-08,12.59
2019-11-11,12.59
2019-11-12,12.48
2019-11-13,12.08
2019-11-14,12.51
2019-11-15,12.69
2019-11-18,12.21
2019-11-19,12.01
2019-11-20,12.82
2019-11-21,12.84
2019-11-22,12.82
2019-11-25,13.26
2019-11-26,13.46
2019-11-27,12.75
2019-11-29,13.29
2019-12-02,12.61
2019-12-03,12.36
2019-12-04,12.39
2019-12-05,12.53
2019-12-06,12.43
2019-12-09,12.61
2019-12-10,12.7
2019-12-11,12.52
2019-12-12,12.5
2019-12-13,12.41
2019-12-16,12.47
2019-12-17,11.97
2019-12-18,12.1
2019-12-19,12.39
2019-12-20,12.2
2019-12-23,12.25
2019-12-24,12.11
2019-12-26,12.1
2019-12-27,11.9
2019-12-30,11.91
2019-12-31,12.22
2020-01-02,12.1
2020-01-03,11.86
2020-01-06,11.7
2020-01-07,11.98
2020-01-08,11.49
2020-01-09,11.51
2020-01-10,11.26
2020-01-13,11.34
2020-01-14,11.5
2020-01-15,11.99
2020-01-16,12.9
2020-01-17,12.96
2020-01-21,13.11
2020-01-22,12.61
2020-01-23,12.67
2020-01-24,12.24
2020-01-27,12.11
2020-01-28,12.37
2020-01-29,12.25
2020-01-30,12.15
2020-01-31,11.67
2020-02-03,12.47
2020-02-04,12.62
2020-02-05,13.15
2020-02-06,13.31
2020-02-07,12.92
2020-02-10,12.47
2020-02-11,12.77
2020-02-12,12.4
2020-02-13,11.49
2020-02-14,11.01
2020-02-18,10.79
2020-02-19,11.38
2020-02-20,11.84
2020-02-21,12.02
2020-02-24,12.06
2020-02-25,10.58
2020-02-26,8.89
2020-02-27,8.22
2020-02-28,9.08
2020-03-02,7.91
2020-03-03,7.48
2020-03-04,7.76
2020-03-05,7.41
2020-03-06,7.1
2020-03-09,6.71
2020-03-10,6.87
2020-03-11,6.13
2020-03-12,5.77
2020-03-13,7.15
2020-03-16,6.1
2020-03-17,6.15
2020-03-18,5.4
2020-03-19,4.77
2020-03-20,4.09
2020-03-23,3.73
2020-03-24,3.94
2020-03-25,4.15
2020-03-26,4.28
2020-03-27,3.7
2020-03-30,4.67
2020-03-31,4.3
2020-04-01,3.9
2020-04-02,3.61
2020-04-03,3.62
2020-04-06,4.03
2020-04-07,3.94
2020-04-08,4.46
2020-04-09,4.33
2020-04-13,4.22
2020-04-14,4.29
2020-04-15,4.2
2020-04-16,3.92
2020-04-17,4.15
2020-04-20,4.06
2020-04-21,4.05
2020-04-22,4.03
2020-04-23,4.05
2020-04-24,4.26
2020-04-27,4.71
2020-04-28,4.79
2020-04-29,5.49
2020-04-30,5.18
2020-05-01,4.89
2020-05-04,4.95
2020-05-05,4.52
2020-05-06,6.91
2020-05-07,5.57
2020-05-08,6.04
