Date,UBS
2016-08-15,13.81
2016-08-16,13.72
2016-08-17,13.71
2016-08-18,13.66
2016-08-19,13.46
2016-08-22,13.49
2016-08-23,13.84
2016-08-24,14.09
2016-08-25,14.05
2016-08-26,14.03
2016-08-29,14.1
2016-08-30,14.28
2016-08-31,14.45
2016-09-01,14.46
2016-09-02,14.71
2016-09-06,14.54
2016-09-07,14.58
2016-09-08,14.68
2016-09-09,14.68
2016-09-12,14.67
2016-09-13,14.35
2016-09-14,14.17
2016-09-15,14.26
2016-09-16,13.77
2016-09-19,13.63
2016-09-20,13.51
2016-09-21,13.83
2016-09-22,13.97
2016-09-23,13.81
2016-09-26,13.45
2016-09-27,13.43
2016-09-28,13.57
2016-09-29,13.06
2016-09-30,13.62
2016-10-03,13.52
2016-10-04,13.83
2016-10-05,14.1
2016-10-06,13.93
2016-10-07,13.91
2016-10-10,13.93
2016-10-11,13.77
2016-10-12,13.68
2016-10-13,13.35
2016-10-14,13.42
2016-10-17,13.35
2016-10-18,13.51
2016-10-19,13.71
2016-10-20,13.64
2016-10-21,13.67
2016-10-24,13.85
2016-10-25,13.8
2016-10-26,13.77
2016-10-27,13.98
2016-10-28,14.36
2016-10-31,14.07
2016-11-01,13.99
2016-11-02,13.77
2016-11-03,13.58
2016-11-04,13.51
2016-11-07,14.15
2016-11-08,14.15
2016-11-09,14.44
2016-11-10,15.7
2016-11-11,15.81
2016-11-14,16.35
2016-11-15,16.33
2016-11-16,15.9
2016-11-17,15.99
2016-11-18,15.89
2016-11-21,15.75
2016-11-22,15.78
2016-11-23,15.62
2016-11-25,15.77
2016-11-28,15.35
2016-11-29,15.51
2016-11-30,15.85
2016-12-01,15.96
2016-12-02,15.66
2016-12-05,16.129998999999998
2016-12-06,17.030001000000002
2016-12-07,17.370001000000002
2016-12-08,17.299999
2016-12-09,16.780001000000002
2016-12-12,16.540001
2016-12-13,16.77
2016-12-14,16.360001
2016-12-15,16.209999
2016-12-16,16.030001000000002
2016-12-19,16.07
2016-12-20,16.17
2016-12-21,16.030001000000002
2016-12-22,15.89
2016-12-23,15.73
2016-12-27,15.8
2016-12-28,15.56
2016-12-29,15.48
2016-12-30,15.67
2017-01-03,16.34
2017-01-04,16.870001000000002
2017-01-05,16.799999
2017-01-06,16.780001000000002
2017-01-09,16.459999
2017-01-10,16.469998999999998
2017-01-11,16.77
2017-01-12,16.67
2017-01-13,17.059998999999998
2017-01-17,16.74
2017-01-18,16.5
2017-01-19,16.67
2017-01-20,16.629998999999998
2017-01-23,16.58
2017-01-24,16.85
2017-01-25,17.25
2017-01-26,16.91
2017-01-27,16.299999
2017-01-30,16.280001000000002
2017-01-31,16.110001
2017-02-01,16.049999
2017-02-02,15.85
2017-02-03,16.16
2017-02-06,15.91
2017-02-07,15.87
2017-02-08,15.88
2017-02-09,15.98
2017-02-10,15.9
2017-02-13,15.84
2017-02-14,15.88
2017-02-15,16.040001
2017-02-16,15.98
2017-02-17,15.85
2017-02-21,15.84
2017-02-22,15.55
2017-02-23,15.51
2017-02-24,15.32
2017-02-27,15.38
2017-02-28,15.37
2017-03-01,16.049999
2017-03-02,15.81
2017-03-03,16.0
2017-03-06,15.8
2017-03-07,15.67
2017-03-08,15.57
2017-03-09,15.88
2017-03-10,16.02
2017-03-13,15.93
2017-03-14,15.84
2017-03-15,15.94
2017-03-16,16.26
2017-03-17,16.040001
2017-03-20,15.79
2017-03-21,15.69
2017-03-22,15.66
2017-03-23,15.6
2017-03-24,15.63
2017-03-27,15.79
2017-03-28,15.89
2017-03-29,15.85
2017-03-30,15.96
2017-03-31,15.95
2017-04-03,15.8
2017-04-04,15.71
2017-04-05,15.49
2017-04-06,15.58
2017-04-07,15.55
2017-04-10,15.65
2017-04-11,15.65
2017-04-12,15.39
2017-04-13,15.19
2017-04-17,15.44
2017-04-18,15.2
2017-04-19,15.33
2017-04-20,15.57
2017-04-21,15.56
2017-04-24,16.469998999999998
2017-04-25,16.620001000000002
2017-04-26,16.74
2017-04-27,16.73
2017-04-28,17.01
2017-05-01,17.129998999999998
2017-05-02,17.290001
2017-05-03,17.4
2017-05-04,17.610001
2017-05-05,17.65
2017-05-08,17.049999
2017-05-09,16.790001
2017-05-10,16.93
2017-05-11,16.700001
2017-05-12,16.77
2017-05-15,16.280001000000002
2017-05-16,16.5
2017-05-17,16.1
2017-05-18,16.07
2017-05-19,16.370001000000002
2017-05-22,16.459999
2017-05-23,16.48
2017-05-24,16.24
2017-05-25,16.219998999999998
2017-05-26,16.219998999999998
2017-05-30,16.0
2017-05-31,15.89
2017-06-01,16.1
2017-06-02,16.07
2017-06-05,15.95
2017-06-06,15.98
2017-06-07,16.07
2017-06-08,15.86
2017-06-09,16.040001
2017-06-12,15.96
2017-06-13,16.32
2017-06-14,16.18
2017-06-15,16.0
2017-06-16,16.23
2017-06-19,16.290001
2017-06-20,16.02
2017-06-21,16.129998999999998
2017-06-22,16.139999
2017-06-23,16.059998999999998
2017-06-26,16.24
2017-06-27,16.59
2017-06-28,17.049999
2017-06-29,17.110001
2017-06-30,16.98
2017-07-03,17.32
2017-07-05,17.360001
2017-07-06,17.309998999999998
2017-07-07,17.549999
2017-07-10,17.559998999999998
2017-07-11,17.51
2017-07-12,17.459999
2017-07-13,17.51
2017-07-14,17.559998999999998
2017-07-17,17.49
2017-07-18,17.65
2017-07-19,17.77
2017-07-20,17.799999
2017-07-21,17.66
2017-07-24,18.059998999999998
2017-07-25,18.18
2017-07-26,18.110001
2017-07-27,17.98
2017-07-28,17.52
2017-07-31,17.43
2017-08-01,17.58
2017-08-02,17.49
2017-08-03,17.459999
2017-08-04,17.530001000000002
2017-08-07,17.48
2017-08-08,17.23
2017-08-09,17.309998999999998
2017-08-10,17.049999
2017-08-11,17.049999
2017-08-14,17.120001000000002
2017-08-15,17.1
2017-08-16,17.08
2017-08-17,16.75
2017-08-18,16.83
2017-08-21,16.76
2017-08-22,16.75
2017-08-23,16.65
2017-08-24,16.690001000000002
2017-08-25,16.809998999999998
2017-08-28,16.700001
2017-08-29,16.549999
2017-08-30,16.51
2017-08-31,16.440001000000002
2017-09-01,16.42
2017-09-05,16.16
2017-09-06,16.309998999999998
2017-09-07,16.25
2017-09-08,16.4
2017-09-11,16.48
2017-09-12,16.709999
2017-09-13,16.66
2017-09-14,16.629998999999998
2017-09-15,16.700001
2017-09-18,16.809998999999998
2017-09-19,16.940001000000002
2017-09-20,16.889999
2017-09-21,16.959999
2017-09-22,16.98
2017-09-25,16.780001000000002
2017-09-26,16.68
2017-09-27,16.93
2017-09-28,16.98
2017-09-29,17.15
2017-10-02,17.120001000000002
2017-10-03,17.190001000000002
2017-10-04,16.950001
2017-10-05,17.17
2017-10-06,17.110001
2017-10-09,17.030001000000002
2017-10-10,17.209999
2017-10-11,17.16
2017-10-12,17.18
2017-10-13,17.280001000000002
2017-10-16,17.280001000000002
2017-10-17,17.24
2017-10-18,17.26
2017-10-19,17.309998999999998
2017-10-20,17.43
2017-10-23,17.33
2017-10-24,17.41
2017-10-25,17.280001000000002
2017-10-26,17.120001000000002
2017-10-27,17.01
2017-10-30,16.92
2017-10-31,17.01
2017-11-01,16.9
2017-11-02,17.26
2017-11-03,17.08
2017-11-06,17.049999
2017-11-07,16.9
2017-11-08,16.950001
2017-11-09,16.93
2017-11-10,17.110001
2017-11-13,17.01
2017-11-14,17.01
2017-11-15,16.98
2017-11-16,17.049999
2017-11-17,17.15
2017-11-20,17.1
2017-11-21,17.110001
2017-11-22,17.200001
2017-11-24,17.26
2017-11-27,17.139999
2017-11-28,17.309998999999998
2017-11-29,17.280001000000002
2017-11-30,17.18
2017-12-01,17.52
2017-12-04,17.360001
2017-12-05,17.1
2017-12-06,16.969998999999998
2017-12-07,17.040001
2017-12-08,17.48
2017-12-11,17.799999
2017-12-12,17.860001
2017-12-13,17.889999
2017-12-14,18.040001
2017-12-15,18.110001
2017-12-18,18.370001000000002
2017-12-19,18.379998999999998
2017-12-20,18.209999
2017-12-21,18.4
2017-12-22,18.309998999999998
2017-12-26,18.25
2017-12-27,18.15
2017-12-28,18.370001000000002
2017-12-29,18.389999
2018-01-02,18.5
2018-01-03,18.790001
2018-01-04,18.950001
2018-01-05,18.790001
2018-01-08,18.879998999999998
2018-01-09,18.93
2018-01-10,19.02
2018-01-11,19.299999
2018-01-12,19.59
2018-01-16,19.42
2018-01-17,19.48
2018-01-18,19.85
2018-01-19,20.16
2018-01-22,20.27
2018-01-23,20.440001000000002
2018-01-24,20.639999
2018-01-25,20.620001000000002
2018-01-26,20.889999
2018-01-29,20.530001000000002
2018-01-30,20.360001
2018-01-31,20.32
2018-02-01,20.67
2018-02-02,20.139999
2018-02-05,19.15
2018-02-06,19.209999
2018-02-07,19.15
2018-02-08,18.5
2018-02-09,18.6
2018-02-12,18.709999
2018-02-13,18.620001000000002
2018-02-14,19.1
2018-02-15,19.190001000000002
2018-02-16,19.209999
2018-02-20,19.18
2018-02-21,19.24
2018-02-22,19.219998999999998
2018-02-23,19.42
2018-02-26,19.49
2018-02-27,19.32
2018-02-28,18.969998999999998
2018-03-01,18.690001000000002
2018-03-02,18.52
2018-03-05,18.379998999999998
2018-03-06,18.58
2018-03-07,18.450001
2018-03-08,18.41
2018-03-09,18.389999
2018-03-12,18.549999
2018-03-13,18.23
2018-03-14,18.200001
2018-03-15,18.389999
2018-03-16,18.450001
2018-03-19,18.27
2018-03-20,18.35
2018-03-21,18.120001000000002
2018-03-22,17.34
2018-03-23,17.24
2018-03-26,17.620001000000002
2018-03-27,17.469998999999998
2018-03-28,17.59
2018-03-29,17.66
2018-04-02,17.370001000000002
2018-04-03,17.280001000000002
2018-04-04,17.08
2018-04-05,17.309998999999998
2018-04-06,17.09
2018-04-09,17.23
2018-04-10,17.440001000000002
2018-04-11,17.32
2018-04-12,17.530001000000002
2018-04-13,17.450001
2018-04-16,17.52
2018-04-17,17.51
2018-04-18,17.440001000000002
2018-04-19,17.65
2018-04-20,17.65
2018-04-23,17.129998999999998
2018-04-24,16.879998999999998
2018-04-25,16.77
2018-04-26,16.91
2018-04-27,16.82
2018-04-30,16.799999
2018-05-01,16.68
2018-05-02,16.52
2018-05-03,16.52
2018-05-04,16.6
2018-05-07,15.98
2018-05-08,15.98
2018-05-09,16.219998999999998
2018-05-10,16.26
2018-05-11,16.34
2018-05-14,16.27
2018-05-15,16.200001
2018-05-16,16.08
2018-05-17,16.07
2018-05-18,15.97
2018-05-21,16.030001000000002
2018-05-22,16.34
2018-05-23,16.15
2018-05-24,15.97
2018-05-25,15.88
2018-05-29,15.21
2018-05-30,15.39
2018-05-31,15.22
2018-06-01,15.62
2018-06-04,15.64
2018-06-05,15.28
2018-06-06,15.48
2018-06-07,15.55
2018-06-08,15.45
2018-06-11,15.91
2018-06-12,15.88
2018-06-13,15.83
2018-06-14,15.8
2018-06-15,15.55
2018-06-18,15.28
2018-06-19,15.16
2018-06-20,15.31
2018-06-21,15.19
2018-06-22,15.59
2018-06-25,15.24
2018-06-26,15.33
2018-06-27,15.15
2018-06-28,15.21
2018-06-29,15.34
2018-07-02,15.18
2018-07-03,15.14
2018-07-05,15.21
2018-07-06,15.37
2018-07-09,15.39
2018-07-10,15.29
2018-07-11,14.98
2018-07-12,15.0
2018-07-13,15.0
2018-07-16,15.22
2018-07-17,15.19
2018-07-18,15.4
2018-07-19,15.33
2018-07-20,15.38
2018-07-23,15.52
2018-07-24,16.049999
2018-07-25,16.059998999999998
2018-07-26,16.07
2018-07-27,16.139999
2018-07-30,16.309998999999998
2018-07-31,16.42
2018-08-01,16.379998999999998
2018-08-02,16.129998999999998
2018-08-03,16.17
2018-08-06,15.93
2018-08-07,15.98
2018-08-08,16.120001000000002
2018-08-09,16.02
2018-08-10,15.61
2018-08-13,15.45
2018-08-14,15.55
2018-08-15,15.48
2018-08-16,15.46
2018-08-17,15.47
2018-08-20,15.54
2018-08-21,15.73
2018-08-22,15.72
2018-08-23,15.51
2018-08-24,15.59
2018-08-27,15.81
2018-08-28,15.78
2018-08-29,15.9
2018-08-30,15.76
2018-08-31,15.66
2018-09-04,15.65
2018-09-05,15.87
2018-09-06,15.8
2018-09-07,15.66
2018-09-10,15.54
2018-09-11,15.48
2018-09-12,15.47
2018-09-13,15.58
2018-09-14,15.62
2018-09-17,15.66
2018-09-18,15.71
2018-09-19,15.97
2018-09-20,16.65
2018-09-21,16.51
2018-09-24,16.4
2018-09-25,16.33
2018-09-26,16.32
2018-09-27,16.120001000000002
2018-09-28,15.73
2018-10-01,15.57
2018-10-02,15.39
2018-10-03,15.43
2018-10-04,15.47
2018-10-05,15.12
2018-10-08,14.92
2018-10-09,14.84
2018-10-10,14.55
2018-10-11,14.11
2018-10-12,14.27
2018-10-15,14.22
2018-10-16,14.32
2018-10-17,14.29
2018-10-18,13.85
2018-10-19,13.84
2018-10-22,13.77
2018-10-23,13.62
2018-10-24,13.21
2018-10-25,13.33
2018-10-26,13.2
2018-10-29,13.25
2018-10-30,13.66
2018-10-31,13.9
2018-11-01,14.19
2018-11-02,14.24
2018-11-05,14.11
2018-11-06,14.09
2018-11-07,14.44
2018-11-08,14.15
2018-11-09,14.0
2018-11-12,13.63
2018-11-13,13.64
2018-11-14,13.7
2018-11-15,13.73
2018-11-16,13.7
2018-11-19,13.65
2018-11-20,13.3
2018-11-21,13.6
2018-11-23,13.46
2018-11-26,13.8
2018-11-27,13.77
2018-11-28,13.83
2018-11-29,13.66
2018-11-30,13.53
2018-12-03,13.73
2018-12-04,13.21
2018-12-06,12.85
2018-12-07,12.57
2018-12-10,12.38
2018-12-11,12.24
2018-12-12,12.64
2018-12-13,12.55
2018-12-14,12.37
2018-12-17,12.25
2018-12-18,12.29
2018-12-19,12.22
2018-12-20,12.07
2018-12-21,11.87
2018-12-24,11.81
2018-12-26,12.2
2018-12-27,12.11
2018-12-28,12.4
2018-12-31,12.38
2019-01-02,12.55
2019-01-03,12.39
2019-01-04,12.84
2019-01-07,12.97
2019-01-08,13.0
2019-01-09,12.96
2019-01-10,13.1
2019-01-11,13.18
2019-01-14,13.26
2019-01-15,13.22
2019-01-16,13.54
2019-01-17,13.49
2019-01-18,13.61
2019-01-22,12.94
2019-01-23,13.05
2019-01-24,13.07
2019-01-25,13.1
2019-01-28,13.04
2019-01-29,13.01
2019-01-30,13.2
2019-01-31,12.96
2019-02-01,12.87
2019-02-04,12.83
2019-02-05,13.02
2019-02-06,12.99
2019-02-07,12.77
2019-02-08,12.68
2019-02-11,12.69
2019-02-12,12.82
2019-02-13,12.91
2019-02-14,12.68
2019-02-15,12.95
2019-02-19,12.92
2019-02-20,12.46
2019-02-21,12.33
2019-02-22,12.34
2019-02-25,12.46
2019-02-26,12.61
2019-02-27,12.65
2019-02-28,12.67
2019-03-01,12.71
2019-03-04,12.63
2019-03-05,12.49
2019-03-06,12.36
2019-03-07,12.01
2019-03-08,11.93
2019-03-11,12.1
2019-03-12,12.11
2019-03-13,12.25
2019-03-14,12.28
2019-03-15,12.23
2019-03-18,12.51
2019-03-19,12.57
2019-03-20,12.32
2019-03-21,12.24
2019-03-22,11.88
2019-03-25,11.85
2019-03-26,11.92
2019-03-27,12.02
2019-03-28,11.99
2019-03-29,12.11
2019-04-01,12.4
2019-04-02,12.41
2019-04-03,12.53
2019-04-04,12.59
2019-04-05,12.56
2019-04-08,12.53
2019-04-09,12.52
2019-04-10,12.47
2019-04-11,12.72
2019-04-12,12.85
2019-04-15,12.92
2019-04-16,13.12
2019-04-17,13.33
2019-04-18,13.26
2019-04-22,13.26
2019-04-23,13.09
2019-04-24,13.17
2019-04-25,13.3
2019-04-26,13.29
2019-04-29,13.53
2019-04-30,13.44
2019-05-01,13.28
2019-05-02,13.38
2019-05-03,13.33
2019-05-06,12.56
2019-05-07,12.22
2019-05-08,12.27
2019-05-09,12.12
2019-05-10,12.13
2019-05-13,11.79
2019-05-14,11.81
2019-05-15,11.79
2019-05-16,11.99
2019-05-17,11.96
2019-05-20,12.0
2019-05-21,12.04
2019-05-22,11.91
2019-05-23,11.77
2019-05-24,11.91
2019-05-28,11.66
2019-05-29,11.62
2019-05-30,11.57
2019-05-31,11.43
2019-06-03,11.47
2019-06-04,11.77
2019-06-05,11.75
2019-06-06,11.77
2019-06-07,11.8
2019-06-10,11.86
2019-06-11,11.92
2019-06-12,11.74
2019-06-13,11.69
2019-06-14,11.54
2019-06-17,11.48
2019-06-18,11.67
2019-06-19,11.76
2019-06-20,11.76
2019-06-21,11.64
2019-06-24,11.66
2019-06-25,11.58
2019-06-26,11.68
2019-06-27,11.84
2019-06-28,11.85
2019-07-01,11.9
2019-07-02,11.93
2019-07-03,11.99
2019-07-05,12.14
2019-07-08,11.96
2019-07-09,11.88
2019-07-10,12.02
2019-07-11,12.16
2019-07-12,12.22
2019-07-15,12.15
2019-07-16,12.11
2019-07-17,12.04
2019-07-18,12.13
2019-07-19,11.97
2019-07-22,12.11
2019-07-23,12.29
2019-07-24,11.84
2019-07-25,11.46
2019-07-26,11.38
2019-07-29,11.36
2019-07-30,11.25
2019-07-31,11.17
2019-08-01,10.86
2019-08-02,11.12
2019-08-05,10.89
2019-08-06,10.99
2019-08-07,10.81
2019-08-08,10.87
2019-08-09,10.88
2019-08-12,10.64
2019-08-13,10.63
2019-08-14,10.16
2019-08-15,10.16
2019-08-16,10.4
2019-08-19,10.48
2019-08-20,10.41
2019-08-21,10.47
2019-08-22,10.63
2019-08-23,10.48
2019-08-26,10.59
2019-08-27,10.48
2019-08-28,10.51
2019-08-29,10.58
2019-08-30,10.6
2019-09-03,10.48
