Date,KDDIF
2015-10-15,22.42
2015-10-16,22.42
2015-10-19,22.42
2015-10-20,22.42
2015-10-21,22.42
2015-10-22,22.42
2015-10-23,22.42
2015-10-26,22.42
2015-10-27,22.42
2015-10-28,25.0
2015-10-29,25.0
2015-10-30,25.0
2015-11-02,25.0
2015-11-03,25.0
2015-11-04,24.35
2015-11-05,24.35
2015-11-06,24.35
2015-11-09,24.15
2015-11-10,24.15
2015-11-11,24.15
2015-11-12,25.25
2015-11-13,25.25
2015-11-16,25.25
2015-11-17,25.25
2015-11-18,25.25
2015-11-19,25.25
2015-11-20,25.25
2015-11-23,25.25
2015-11-24,25.25
2015-11-25,25.25
2015-11-27,25.25
2015-11-30,25.25
2015-12-01,25.25
2015-12-02,25.25
2015-12-03,24.85
2015-12-04,24.85
2015-12-07,24.85
2015-12-08,24.85
2015-12-09,24.85
2015-12-10,24.15
2015-12-11,23.76
2015-12-14,23.76
2015-12-15,23.76
2015-12-16,23.76
2015-12-17,25.049999
2015-12-18,25.049999
2015-12-21,25.42
2015-12-22,25.42
2015-12-23,25.85
2015-12-24,25.4
2015-12-28,25.4
2015-12-29,25.4
2015-12-30,25.4
2015-12-31,25.4
2016-01-04,25.4
2016-01-05,25.4
2016-01-06,25.0
2016-01-07,25.25
2016-01-08,25.25
2016-01-11,25.25
2016-01-12,25.25
2016-01-13,25.25
2016-01-14,24.299999
2016-01-15,24.299999
2016-01-19,23.65
2016-01-20,23.1
2016-01-21,22.549999
2016-01-22,22.549999
2016-01-25,22.549999
2016-01-26,22.549999
2016-01-27,22.549999
2016-01-28,24.299999
2016-01-29,24.299999
2016-02-01,24.299999
2016-02-02,24.299999
2016-02-03,25.799999
2016-02-04,26.200001
2016-02-05,26.200001
2016-02-08,26.285
2016-02-09,27.0
2016-02-10,25.4
2016-02-11,25.4
2016-02-12,25.4
2016-02-16,25.4
2016-02-17,25.4
2016-02-18,25.4
2016-02-19,26.1
2016-02-22,26.1
2016-02-23,26.1
2016-02-24,26.1
2016-02-25,24.75
2016-02-26,24.75
2016-02-29,24.75
2016-03-01,24.75
2016-03-02,24.75
2016-03-03,26.450001
2016-03-04,25.25
2016-03-07,24.85
2016-03-08,25.0
2016-03-09,25.0
2016-03-10,25.0
2016-03-11,25.0
2016-03-14,26.0
2016-03-15,26.0
2016-03-16,26.0
2016-03-17,26.0
2016-03-18,26.0
2016-03-21,26.0
2016-03-22,26.0
2016-03-23,26.0
2016-03-24,26.0
2016-03-28,26.0
2016-03-29,26.0
2016-03-30,26.0
2016-03-31,26.450001
2016-04-01,26.5
2016-04-04,26.5
2016-04-05,25.9
2016-04-06,25.9
2016-04-07,25.9
2016-04-08,25.9
2016-04-11,25.9
2016-04-12,25.9
2016-04-13,28.0
2016-04-14,28.0
2016-04-15,28.0
2016-04-18,27.9
2016-04-19,27.9
2016-04-20,28.65
2016-04-21,28.65
2016-04-22,28.65
2016-04-25,28.65
2016-04-26,28.75
2016-04-27,28.4
2016-04-28,28.75
2016-04-29,28.0
2016-05-02,28.0
2016-05-03,28.0
2016-05-04,28.0
2016-05-05,28.0
2016-05-06,28.0
2016-05-09,28.75
2016-05-10,29.700001
2016-05-11,30.5
2016-05-12,30.5
2016-05-13,30.5
2016-05-16,30.5
2016-05-17,29.780001000000002
2016-05-18,29.780001000000002
2016-05-19,29.780001000000002
2016-05-20,28.1
2016-05-23,28.1
2016-05-24,28.1
2016-05-25,28.1
2016-05-26,28.1
2016-05-27,28.1
2016-05-31,28.1
2016-06-01,28.1
2016-06-02,28.1
2016-06-03,28.1
2016-06-06,28.1
2016-06-07,28.1
2016-06-08,28.1
2016-06-09,28.1
2016-06-10,28.1
2016-06-13,28.1
2016-06-14,27.9
2016-06-15,27.9
2016-06-16,27.9
2016-06-17,27.9
2016-06-20,27.9
2016-06-21,30.0
2016-06-22,29.75
2016-06-23,29.75
2016-06-24,27.65
2016-06-27,29.5
2016-06-28,29.65
2016-06-29,29.65
2016-06-30,29.65
2016-07-01,30.799999
2016-07-05,30.799999
2016-07-06,31.85
2016-07-07,31.85
2016-07-08,31.85
2016-07-11,31.85
2016-07-12,31.85
2016-07-13,31.85
2016-07-14,31.85
2016-07-15,31.85
2016-07-18,31.85
2016-07-19,31.85
2016-07-20,31.85
2016-07-21,31.85
2016-07-22,31.85
2016-07-25,29.799999
2016-07-26,29.799999
2016-07-27,29.799999
2016-07-28,29.799999
2016-07-29,30.5
2016-08-01,30.5
2016-08-02,30.5
2016-08-03,32.150002
2016-08-04,32.150002
2016-08-05,32.150002
2016-08-08,31.299999
2016-08-09,31.299999
2016-08-10,31.299999
2016-08-11,31.299999
2016-08-12,31.299999
2016-08-15,31.299999
2016-08-16,31.299999
2016-08-17,32.0
2016-08-18,32.0
2016-08-19,30.5
2016-08-22,30.5
2016-08-23,30.5
2016-08-24,31.1
2016-08-25,31.1
2016-08-26,31.1
2016-08-29,30.35
2016-08-30,29.85
2016-08-31,29.85
2016-09-01,29.4
2016-09-02,29.4
2016-09-06,29.4
2016-09-07,31.0
2016-09-08,31.0
2016-09-09,31.0
2016-09-12,29.84
2016-09-13,29.84
2016-09-14,29.84
2016-09-15,29.84
2016-09-16,29.84
2016-09-19,29.84
2016-09-20,29.84
2016-09-21,29.84
2016-09-22,29.84
2016-09-23,30.9
2016-09-26,30.9
2016-09-27,30.9
2016-09-28,30.799999
2016-09-29,31.15
2016-09-30,31.15
2016-10-03,31.15
2016-10-04,30.0
2016-10-05,29.85
2016-10-06,29.85
2016-10-07,29.85
2016-10-10,29.85
2016-10-11,30.450001
2016-10-12,30.450001
2016-10-13,30.450001
2016-10-14,30.450001
2016-10-17,30.450001
2016-10-18,30.450001
2016-10-19,30.450001
2016-10-20,30.450001
2016-10-21,30.450001
2016-10-24,30.450001
2016-10-25,30.450001
2016-10-26,29.5
2016-10-27,29.5
2016-10-28,29.5
2016-10-31,29.5
2016-11-01,30.5
2016-11-02,30.5
2016-11-03,30.5
2016-11-04,28.5
2016-11-07,28.6
2016-11-08,28.6
2016-11-09,28.6
2016-11-10,28.6
2016-11-11,28.6
2016-11-14,25.450001
2016-11-15,25.450001
2016-11-16,25.450001
2016-11-17,25.4
2016-11-18,25.4
2016-11-21,25.6
2016-11-22,25.6
2016-11-23,25.620001000000002
2016-11-25,25.620001000000002
2016-11-28,26.1
2016-11-29,26.0
2016-11-30,26.0
2016-12-01,25.5
2016-12-02,25.5
2016-12-05,25.5
2016-12-06,25.5
2016-12-07,24.85
2016-12-08,25.0
2016-12-09,25.0
2016-12-12,25.0
2016-12-13,25.0
2016-12-14,25.0
2016-12-15,25.0
2016-12-16,25.0
2016-12-19,25.700001
2016-12-20,25.6
2016-12-21,25.25
2016-12-22,25.25
2016-12-23,25.200001
2016-12-27,25.200001
2016-12-28,25.200001
2016-12-29,25.200001
2016-12-30,25.200001
2017-01-03,25.200001
2017-01-04,25.200001
2017-01-05,26.0
2017-01-06,26.0
2017-01-09,26.0
2017-01-10,26.0
2017-01-11,26.0
2017-01-12,26.0
2017-01-13,26.0
2017-01-17,26.0
2017-01-18,26.0
2017-01-19,26.0
2017-01-20,26.0
2017-01-23,26.0
2017-01-24,26.0
2017-01-25,26.0
2017-01-26,26.0
2017-01-27,26.549999
2017-01-30,26.549999
2017-01-31,26.5
2017-02-01,26.5
2017-02-02,26.0
2017-02-03,26.0
2017-02-06,26.0
2017-02-07,26.0
2017-02-08,26.0
2017-02-09,26.0
2017-02-10,26.0
2017-02-13,26.799999
2017-02-14,25.799999
2017-02-15,25.799999
2017-02-16,25.65
2017-02-17,25.6
2017-02-21,25.6
2017-02-22,25.799999
2017-02-23,25.799999
2017-02-24,25.799999
2017-02-27,25.799999
2017-02-28,25.799999
2017-03-01,25.799999
2017-03-02,25.799999
2017-03-03,25.799999
2017-03-06,25.799999
2017-03-07,26.0
2017-03-08,26.0
2017-03-09,25.5
2017-03-10,25.5
2017-03-13,26.1
2017-03-14,26.1
2017-03-15,26.1
2017-03-16,26.1
2017-03-17,26.1
2017-03-20,26.1
2017-03-21,26.700001
2017-03-22,26.700001
2017-03-23,26.700001
2017-03-24,26.700001
2017-03-27,26.700001
2017-03-28,26.700001
2017-03-29,26.700001
2017-03-30,26.700001
2017-03-31,26.700001
2017-04-03,26.700001
2017-04-04,26.700001
2017-04-05,26.700001
2017-04-06,25.75
2017-04-07,25.75
2017-04-10,25.75
2017-04-11,25.75
2017-04-12,25.75
2017-04-13,25.75
2017-04-17,25.75
2017-04-18,25.75
2017-04-19,26.5
2017-04-20,26.5
2017-04-21,26.5
2017-04-24,26.5
2017-04-25,26.5
2017-04-26,26.5
2017-04-27,26.5
2017-04-28,26.200001
2017-05-01,26.200001
2017-05-02,26.200001
2017-05-03,26.200001
2017-05-04,26.200001
2017-05-05,26.200001
2017-05-08,26.200001
2017-05-09,26.200001
2017-05-10,26.25
2017-05-11,26.25
2017-05-12,26.25
2017-05-15,26.25
2017-05-16,26.25
2017-05-17,26.25
2017-05-18,27.1
2017-05-19,27.200001
2017-05-22,27.200001
2017-05-23,27.200001
2017-05-24,27.200001
2017-05-25,27.200001
2017-05-26,27.200001
2017-05-30,27.0
2017-05-31,27.450001
2017-06-01,27.4
2017-06-02,27.5
2017-06-05,27.5
2017-06-06,27.5
2017-06-07,27.5
2017-06-08,27.5
2017-06-09,27.5
2017-06-12,27.5
2017-06-13,27.5
2017-06-14,27.200001
2017-06-15,27.049999
2017-06-16,27.049999
2017-06-19,27.049999
2017-06-20,27.049999
2017-06-21,27.299999
2017-06-22,27.299999
2017-06-23,27.299999
2017-06-26,27.299999
2017-06-27,27.299999
2017-06-28,27.299999
2017-06-29,27.299999
2017-06-30,26.4
2017-07-03,26.4
2017-07-05,26.4
2017-07-06,26.4
2017-07-07,26.0
2017-07-10,25.75
2017-07-11,25.75
2017-07-12,25.75
2017-07-13,25.620001000000002
2017-07-14,25.620001000000002
2017-07-17,25.620001000000002
2017-07-18,25.620001000000002
2017-07-19,25.620001000000002
2017-07-20,25.620001000000002
2017-07-21,25.620001000000002
2017-07-24,25.620001000000002
2017-07-25,25.620001000000002
2017-07-26,25.620001000000002
2017-07-27,25.620001000000002
2017-07-28,25.620001000000002
2017-07-31,25.620001000000002
2017-08-01,25.620001000000002
2017-08-02,25.620001000000002
2017-08-03,25.620001000000002
2017-08-04,25.620001000000002
2017-08-07,25.620001000000002
2017-08-08,25.620001000000002
2017-08-09,25.620001000000002
2017-08-10,25.620001000000002
2017-08-11,25.620001000000002
2017-08-14,25.620001000000002
2017-08-15,25.620001000000002
2017-08-16,25.620001000000002
2017-08-17,26.65
2017-08-18,26.9
2017-08-21,27.049999
2017-08-22,27.049999
2017-08-23,27.049999
2017-08-24,27.049999
2017-08-25,27.049999
2017-08-28,27.049999
2017-08-29,27.049999
2017-08-30,26.85
2017-08-31,26.799999
2017-09-01,26.799999
2017-09-05,26.799999
2017-09-06,26.799999
2017-09-07,26.799999
2017-09-08,26.799999
2017-09-11,26.799999
2017-09-12,26.799999
2017-09-13,26.799999
2017-09-14,26.799999
2017-09-15,26.799999
2017-09-18,26.799999
2017-09-19,26.799999
2017-09-20,26.799999
2017-09-21,26.799999
2017-09-22,26.799999
2017-09-25,26.799999
2017-09-26,26.799999
2017-09-27,26.799999
2017-09-28,26.799999
2017-09-29,26.799999
2017-10-02,26.799999
2017-10-03,26.799999
2017-10-04,26.799999
2017-10-05,26.799999
2017-10-06,26.799999
2017-10-09,26.799999
2017-10-10,26.799999
2017-10-11,26.799999
2017-10-12,26.799999
2017-10-13,26.799999
2017-10-16,26.799999
2017-10-17,26.799999
2017-10-18,26.799999
2017-10-19,26.799999
2017-10-20,26.799999
2017-10-23,26.799999
2017-10-24,26.799999
2017-10-25,26.799999
2017-10-26,26.799999
2017-10-27,26.799999
2017-10-30,26.799999
2017-10-31,26.799999
2017-11-01,26.5
2017-11-02,26.799999
2017-11-03,26.799999
2017-11-06,26.799999
2017-11-07,26.799999
2017-11-08,26.799999
2017-11-09,26.799999
2017-11-10,26.799999
2017-11-13,26.799999
2017-11-14,26.799999
2017-11-15,26.799999
2017-11-16,26.450001
2017-11-17,26.450001
2017-11-20,26.450001
2017-11-21,26.450001
2017-11-22,26.450001
2017-11-24,26.450001
2017-11-27,26.450001
2017-11-28,26.450001
2017-11-29,27.5
2017-11-30,27.5
2017-12-01,28.299999
2017-12-04,28.299999
2017-12-05,28.299999
2017-12-06,28.299999
2017-12-07,28.299999
2017-12-08,28.299999
2017-12-11,28.299999
2017-12-12,28.299999
2017-12-13,28.299999
2017-12-14,28.299999
2017-12-15,28.299999
2017-12-18,28.299999
2017-12-19,24.85
2017-12-20,24.85
2017-12-21,24.85
2017-12-22,24.799999
2017-12-26,24.799999
2017-12-27,24.799999
2017-12-28,24.799999
2017-12-29,24.700001
2018-01-02,24.700001
2018-01-03,24.700001
2018-01-04,24.700001
2018-01-05,24.700001
2018-01-08,24.700001
2018-01-09,24.700001
2018-01-10,24.700001
2018-01-11,24.700001
2018-01-12,24.700001
2018-01-16,24.700001
2018-01-17,24.700001
2018-01-18,24.700001
2018-01-19,24.700001
2018-01-22,24.700001
2018-01-23,24.700001
2018-01-24,24.700001
2018-01-25,24.700001
2018-01-26,24.700001
2018-01-29,24.700001
2018-01-30,25.299999
2018-01-31,24.950001
2018-02-01,25.5
2018-02-02,25.5
2018-02-05,25.5
2018-02-06,25.5
2018-02-07,25.5
2018-02-08,25.5
2018-02-09,25.5
2018-02-12,25.5
2018-02-13,25.5
2018-02-14,25.5
2018-02-15,25.5
2018-02-16,25.5
2018-02-20,25.5
2018-02-21,25.5
2018-02-22,25.5
2018-02-23,25.5
2018-02-26,25.5
2018-02-27,25.5
2018-02-28,24.549999
2018-03-01,24.549999
2018-03-02,24.549999
2018-03-05,24.549999
2018-03-06,24.549999
2018-03-07,24.549999
2018-03-08,24.85
2018-03-09,24.85
2018-03-12,24.85
2018-03-13,24.85
2018-03-14,24.85
2018-03-15,24.85
2018-03-16,24.85
2018-03-19,24.85
2018-03-20,24.85
2018-03-21,24.85
2018-03-22,24.85
2018-03-23,24.85
2018-03-26,24.85
2018-03-27,24.85
2018-03-28,24.85
2018-03-29,24.85
2018-04-02,25.25
2018-04-03,25.25
2018-04-04,25.4
2018-04-05,25.4
2018-04-06,25.4
2018-04-09,25.4
2018-04-10,25.4
2018-04-11,25.4
2018-04-12,26.075001
2018-04-13,26.075001
2018-04-16,26.620001000000002
2018-04-17,26.620001000000002
2018-04-18,26.620001000000002
2018-04-19,25.860001
2018-04-20,25.860001
2018-04-23,25.860001
2018-04-24,25.860001
2018-04-25,25.860001
2018-04-26,25.860001
2018-04-27,25.860001
2018-04-30,25.860001
2018-05-01,25.860001
2018-05-02,25.860001
2018-05-03,25.860001
2018-05-04,26.4
2018-05-07,26.4
2018-05-08,26.4
2018-05-09,26.4
2018-05-10,26.4
2018-05-11,26.4
2018-05-14,26.4
2018-05-15,26.4
2018-05-16,26.4
2018-05-17,26.4
2018-05-18,26.4
2018-05-21,26.4
2018-05-22,26.4
2018-05-23,26.4
2018-05-24,26.4
2018-05-25,26.4
2018-05-29,26.4
2018-05-30,26.4
2018-05-31,26.4
2018-06-01,26.4
2018-06-04,26.4
2018-06-05,26.4
2018-06-06,26.4
2018-06-07,26.4
2018-06-08,26.4
2018-06-11,26.4
2018-06-12,26.4
2018-06-13,26.4
2018-06-14,26.4
2018-06-15,26.4
2018-06-18,26.4
2018-06-19,26.4
2018-06-20,26.4
2018-06-21,26.4
2018-06-22,26.4
2018-06-25,26.4
2018-06-26,26.4
2018-06-27,26.4
2018-06-28,26.4
2018-06-29,26.4
2018-07-02,26.4
2018-07-03,26.4
2018-07-05,26.4
2018-07-06,26.4
2018-07-09,26.4
2018-07-10,26.4
2018-07-11,26.4
2018-07-12,26.4
2018-07-13,26.4
2018-07-16,26.4
2018-07-17,26.4
2018-07-18,26.4
2018-07-19,26.4
2018-07-20,26.4
2018-07-23,26.4
2018-07-24,26.4
2018-07-25,26.4
2018-07-26,26.4
2018-07-27,26.4
2018-07-30,26.4
2018-07-31,26.4
2018-08-01,26.4
2018-08-02,26.4
2018-08-03,26.4
2018-08-06,26.4
2018-08-07,26.4
2018-08-08,26.4
2018-08-09,26.4
2018-08-10,26.4
2018-08-13,26.4
2018-08-14,26.4
2018-08-15,26.4
2018-08-16,26.4
2018-08-17,26.4
2018-08-20,26.4
2018-08-21,26.4
2018-08-22,26.4
2018-08-23,26.4
2018-08-24,26.4
2018-08-27,26.4
2018-08-28,26.4
2018-08-29,26.4
2018-08-30,26.4
2018-08-31,26.4
2018-09-04,26.4
2018-09-05,26.4
2018-09-06,26.4
2018-09-07,26.4
2018-09-10,26.4
2018-09-11,26.4
2018-09-12,26.4
2018-09-13,27.4
2018-09-14,27.4
2018-09-17,27.4
2018-09-18,27.4
2018-09-19,27.4
2018-09-20,27.4
2018-09-21,27.4
2018-09-24,27.4
2018-09-25,27.4
2018-09-26,27.35
2018-09-27,27.35
2018-09-28,27.35
2018-10-01,27.35
2018-10-02,27.35
2018-10-03,27.35
2018-10-04,27.35
2018-10-05,27.35
2018-10-08,27.35
2018-10-09,27.35
2018-10-10,27.35
2018-10-11,27.35
2018-10-12,27.35
2018-10-15,27.35
2018-10-16,27.35
2018-10-17,27.35
2018-10-18,27.35
2018-10-19,27.35
2018-10-22,27.35
2018-10-23,27.35
2018-10-24,27.35
2018-10-25,27.35
2018-10-26,27.35
2018-10-29,27.35
2018-10-30,27.35
2018-10-31,27.25
2018-11-01,21.77
2018-11-02,21.77
2018-11-05,21.77
2018-11-06,21.77
2018-11-07,21.77
2018-11-08,21.950001
2018-11-09,21.950001
2018-11-12,21.950001
2018-11-13,21.950001
2018-11-14,21.950001
2018-11-15,21.950001
2018-11-16,21.950001
2018-11-19,21.950001
2018-11-20,21.950001
2018-11-21,21.950001
2018-11-23,22.9
2018-11-26,22.9
2018-11-27,22.9
2018-11-28,22.9
2018-11-29,22.9
2018-11-30,22.9
2018-12-03,22.9
2018-12-04,22.9
2018-12-06,22.9
2018-12-07,22.9
2018-12-10,22.9
2018-12-11,22.9
2018-12-12,22.9
2018-12-13,22.9
2018-12-14,22.9
2018-12-17,22.9
2018-12-18,22.9
2018-12-19,22.9
2018-12-20,22.9
2018-12-21,23.1
2018-12-24,23.1
2018-12-26,23.1
2018-12-27,23.1
2018-12-28,23.1
2018-12-31,23.700001
2019-01-02,23.700001
2019-01-03,23.700001
2019-01-04,23.700001
2019-01-07,23.700001
2019-01-08,23.700001
2019-01-09,23.700001
2019-01-10,24.35
2019-01-11,24.35
2019-01-14,24.35
2019-01-15,24.35
2019-01-16,24.35
2019-01-17,24.35
2019-01-18,24.35
2019-01-22,24.35
2019-01-23,24.35
2019-01-24,24.35
2019-01-25,24.35
2019-01-28,24.35
2019-01-29,24.35
2019-01-30,24.35
2019-01-31,24.35
2019-02-01,24.35
2019-02-04,24.35
2019-02-05,24.25
2019-02-06,24.25
2019-02-07,24.25
2019-02-08,24.25
2019-02-11,24.25
2019-02-12,24.25
2019-02-13,24.25
2019-02-14,24.25
2019-02-15,24.25
2019-02-19,24.25
2019-02-20,24.35
2019-02-21,24.35
2019-02-22,24.35
2019-02-25,24.35
2019-02-26,24.35
2019-02-27,24.299999
2019-02-28,24.299999
2019-03-01,24.299999
2019-03-04,24.33
2019-03-05,23.549999
2019-03-06,23.549999
2019-03-07,23.549999
2019-03-08,23.549999
2019-03-11,23.549999
2019-03-12,23.549999
2019-03-13,23.549999
2019-03-14,23.549999
2019-03-15,23.549999
2019-03-18,23.549999
2019-03-19,23.549999
2019-03-20,23.549999
2019-03-21,23.549999
2019-03-22,23.549999
2019-03-25,23.549999
2019-03-26,23.549999
2019-03-27,22.0
2019-03-28,22.0
2019-03-29,22.0
2019-04-01,22.0
2019-04-02,21.4
2019-04-03,21.4
2019-04-04,21.4
2019-04-05,21.4
2019-04-08,21.4
2019-04-09,21.4
2019-04-10,21.4
2019-04-11,21.4
2019-04-12,21.4
2019-04-15,21.4
2019-04-16,21.4
2019-04-17,21.4
2019-04-18,21.4
2019-04-22,21.4
2019-04-23,21.4
2019-04-24,21.4
2019-04-25,21.4
2019-04-26,21.4
2019-04-29,21.4
2019-04-30,21.4
2019-05-01,21.4
2019-05-02,22.5
2019-05-03,22.5
2019-05-06,22.5
2019-05-07,22.5
2019-05-08,22.5
2019-05-09,23.1
2019-05-10,23.1
2019-05-13,23.1
2019-05-14,23.1
2019-05-15,23.1
2019-05-16,23.1
2019-05-17,23.1
2019-05-20,24.879998999999998
2019-05-21,24.879998999999998
2019-05-22,24.879998999999998
2019-05-23,24.879998999999998
2019-05-24,24.879998999999998
2019-05-28,24.879998999999998
2019-05-29,24.879998999999998
2019-05-30,24.879998999999998
2019-05-31,25.25
2019-06-03,25.700001
2019-06-04,25.700001
2019-06-05,25.700001
2019-06-06,25.700001
2019-06-07,25.549999
2019-06-10,25.549999
2019-06-11,25.549999
2019-06-12,25.549999
2019-06-13,25.549999
2019-06-14,25.549999
2019-06-17,25.549999
2019-06-18,25.549999
2019-06-19,25.549999
2019-06-20,25.549999
2019-06-21,25.549999
2019-06-24,25.549999
2019-06-25,25.549999
2019-06-26,25.549999
2019-06-27,25.549999
2019-06-28,25.549999
2019-07-01,25.549999
2019-07-02,25.461
2019-07-03,25.461
2019-07-05,25.461
2019-07-08,25.461
2019-07-09,25.461
2019-07-10,25.461
2019-07-11,25.461
2019-07-12,25.461
2019-07-15,25.461
2019-07-16,25.461
2019-07-17,25.461
2019-07-18,26.23
2019-07-19,26.23
2019-07-22,26.23
2019-07-23,26.23
2019-07-24,26.23
2019-07-25,26.23
2019-07-26,26.23
2019-07-29,26.23
2019-07-30,26.23
2019-07-31,26.23
2019-08-01,26.23
2019-08-02,26.23
2019-08-05,26.23
2019-08-06,26.23
2019-08-07,26.23
2019-08-08,26.23
2019-08-09,26.23
2019-08-12,26.23
2019-08-13,26.23
2019-08-14,26.23
2019-08-15,26.23
2019-08-16,26.23
2019-08-19,26.23
2019-08-20,26.23
2019-08-21,26.23
2019-08-22,25.799999
2019-08-23,25.799999
2019-08-26,25.799999
2019-08-27,25.799999
2019-08-28,25.799999
2019-08-29,26.5
2019-08-30,26.5
2019-09-03,26.690001000000002
2019-09-04,26.690001000000002
2019-09-05,26.690001000000002
2019-09-06,26.690001000000002
2019-09-09,26.690001000000002
2019-09-10,26.690001000000002
2019-09-11,26.690001000000002
2019-09-12,26.690001000000002
2019-09-13,26.690001000000002
2019-09-16,26.690001000000002
2019-09-17,26.690001000000002
2019-09-18,26.75
2019-09-19,26.75
2019-09-20,26.75
2019-09-23,26.75
2019-09-24,27.549999
2019-09-25,26.799999
2019-09-26,26.799999
2019-09-27,26.799999
2019-09-30,26.799999
2019-10-01,26.15
2019-10-02,26.5
2019-10-03,26.5
2019-10-04,26.5
2019-10-07,27.200001
2019-10-08,27.200001
2019-10-09,27.200001
2019-10-10,27.200001
2019-10-11,27.200001
2019-10-14,27.200001
2019-10-15,27.200001
2019-10-16,28.629998999999998
2019-10-17,28.629998999999998
2019-10-18,28.629998999999998
2019-10-21,28.629998999999998
2019-10-22,28.629998999999998
2019-10-23,28.629998999999998
2019-10-24,28.629998999999998
2019-10-25,28.01
2019-10-28,28.01
2019-10-29,28.01
2019-10-30,28.01
2019-10-31,28.01
2019-11-01,28.01
2019-11-04,28.01
2019-11-05,28.01
2019-11-06,28.01
2019-11-07,28.01
2019-11-08,30.200001
2019-11-11,29.42
2019-11-12,29.42
2019-11-13,29.42
2019-11-14,29.42
2019-11-15,29.42
2019-11-18,29.42
2019-11-19,29.42
2019-11-20,29.42
2019-11-21,29.42
2019-11-22,29.42
2019-11-25,29.42
2019-11-26,29.42
2019-11-27,29.42
2019-11-29,29.42
2019-12-02,29.42
2019-12-03,29.42
2019-12-04,29.42
2019-12-05,29.42
2019-12-06,29.42
2019-12-09,29.42
2019-12-10,29.42
2019-12-11,29.42
2019-12-12,29.42
2019-12-13,29.42
2019-12-16,29.42
2019-12-17,29.42
2019-12-18,29.42
2019-12-19,29.42
2019-12-20,29.42
2019-12-23,29.42
2019-12-24,30.18
2019-12-26,30.18
2019-12-27,30.18
2019-12-30,30.18
2019-12-31,30.0
2020-01-02,30.0
2020-01-03,30.0
2020-01-06,30.080999
2020-01-07,30.080999
2020-01-08,30.080999
2020-01-09,30.080999
2020-01-10,30.080999
2020-01-13,30.080999
2020-01-14,30.080999
2020-01-15,30.080999
2020-01-16,30.080999
2020-01-17,30.080999
2020-01-21,29.85
2020-01-22,29.85
2020-01-23,29.85
2020-01-24,29.85
2020-01-27,29.85
2020-01-28,29.85
2020-01-29,29.85
2020-01-30,29.85
2020-01-31,29.85
2020-02-03,29.85
2020-02-04,29.85
2020-02-05,29.85
2020-02-06,30.65
2020-02-07,30.65
2020-02-10,30.790001
2020-02-11,30.790001
2020-02-12,30.790001
2020-02-13,30.790001
2020-02-14,30.790001
2020-02-18,30.790001
2020-02-19,30.790001
2020-02-20,30.790001
2020-02-21,30.790001
2020-02-24,30.5
2020-02-25,30.5
2020-02-26,30.5
2020-02-27,30.5
2020-02-28,27.190001000000002
2020-03-02,27.190001000000002
2020-03-03,27.190001000000002
2020-03-04,27.190001000000002
2020-03-05,27.190001000000002
2020-03-06,30.879998999999998
2020-03-09,30.879998999999998
2020-03-10,30.700001
2020-03-11,30.700001
2020-03-12,30.700001
2020-03-13,30.700001
2020-03-16,26.822001
2020-03-17,27.200001
2020-03-18,26.75
2020-03-19,26.75
2020-03-20,26.27
2020-03-23,26.27
2020-03-24,26.27
2020-03-25,26.27
2020-03-26,31.35
2020-03-27,31.35
2020-03-30,31.35
2020-03-31,29.0
