Date,IP
1962-08-13,6.284565
1962-08-14,6.405422
1962-08-15,6.405422
1962-08-16,6.375208
1962-08-17,6.314779
1962-08-20,6.465851
1962-08-21,6.344994
1962-08-22,6.526279
1962-08-23,6.586708
1962-08-24,6.616922
1962-08-27,6.496065
1962-08-28,6.435637
1962-08-29,6.375208
1962-08-30,6.405422
1962-08-31,6.375208
1962-09-04,6.254351
1962-09-05,6.254351
1962-09-06,6.254351
1962-09-07,6.284565
1962-09-10,6.375208
1962-09-11,6.435637
1962-09-12,6.435637
1962-09-13,6.435637
1962-09-14,6.496065
1962-09-17,6.435637
1962-09-18,6.344994
1962-09-19,6.314779
1962-09-20,6.344994
1962-09-21,6.314779
1962-09-24,6.314779
1962-09-25,6.284565
1962-09-26,6.133494000000001
1962-09-27,6.073065
1962-09-28,6.133494000000001
1962-10-01,6.103280000000001
1962-10-02,6.133494000000001
1962-10-03,6.103280000000001
1962-10-04,6.163708
1962-10-05,6.224137000000001
1962-10-08,6.133494000000001
1962-10-09,6.193923000000001
1962-10-10,6.193923000000001
1962-10-11,6.103280000000001
1962-10-12,6.103280000000001
1962-10-15,6.073065
1962-10-16,5.982422
1962-10-17,5.891780000000001
1962-10-18,5.831351000000001
1962-10-19,5.801137000000001
1962-10-22,5.710494000000001
1962-10-23,5.619852
1962-10-24,5.770923000000001
1962-10-25,5.710494000000001
1962-10-26,5.801137000000001
1962-10-29,6.224137000000001
1962-10-30,6.284565
1962-10-31,6.254351
1962-11-01,6.284565
1962-11-02,6.375208
1962-11-05,6.586708
1962-11-07,6.647136
1962-11-08,6.405422
1962-11-09,6.677351
1962-11-12,6.767993
1962-11-13,6.647136
1962-11-14,6.7982070000000006
1962-11-15,6.767993
1962-11-16,6.88885
1962-11-19,6.903353
1962-11-20,6.964989999999999
1962-11-21,6.903353
1962-11-23,7.026627
1962-11-26,6.934172
1962-11-27,6.872535000000001
1962-11-28,6.934172
1962-11-29,6.934172
1962-11-30,6.903353
1962-12-03,6.780079
1962-12-04,6.903353
1962-12-05,6.964989999999999
1962-12-06,7.026627
1962-12-07,7.026627
1962-12-10,6.9958089999999995
1962-12-11,6.964989999999999
1962-12-12,6.964989999999999
1962-12-13,6.841716
1962-12-14,6.780079
1962-12-17,6.656805
1962-12-18,6.564349000000001
1962-12-19,6.595167999999999
1962-12-20,6.656805
1962-12-21,6.656805
1962-12-24,6.656805
1962-12-26,6.6876240000000005
1962-12-27,6.625986
1962-12-28,6.625986
1962-12-31,6.625986
1963-01-02,6.564349000000001
1963-01-03,6.780079
1963-01-04,6.810897
1963-01-07,6.780079
1963-01-08,6.903353
1963-01-09,6.9958089999999995
1963-01-10,7.149901
1963-01-11,7.18072
1963-01-14,7.211538000000001
1963-01-15,7.18072
1963-01-16,7.026627
1963-01-17,7.088264
1963-01-18,7.088264
1963-01-21,7.0574460000000006
1963-01-22,7.088264
1963-01-23,7.119083
1963-01-24,7.0574460000000006
1963-01-25,7.18072
1963-01-28,7.211538000000001
1963-01-29,7.18072
1963-01-30,7.149901
1963-01-31,7.149901
1963-02-01,7.211538000000001
1963-02-04,7.149901
1963-02-05,7.088264
1963-02-06,7.0574460000000006
1963-02-07,6.9958089999999995
1963-02-08,7.149901
1963-02-11,7.242357000000001
1963-02-12,7.18072
1963-02-13,7.273175999999999
1963-02-14,7.3348130000000005
1963-02-15,7.427267999999999
1963-02-18,7.458087
1963-02-19,7.365631
1963-02-20,7.303994
1963-02-21,7.273175999999999
1963-02-25,7.211538000000001
1963-02-26,7.119083
1963-02-27,6.9958089999999995
1963-02-28,6.780079
1963-03-01,6.656805
1963-03-04,6.872535000000001
1963-03-05,6.841716
1963-03-06,6.810897
1963-03-07,6.964989999999999
1963-03-08,6.9958089999999995
1963-03-11,6.903353
1963-03-12,6.934172
1963-03-13,6.964989999999999
1963-03-14,6.903353
1963-03-15,6.841716
1963-03-18,6.934172
1963-03-19,6.934172
1963-03-20,6.9958089999999995
1963-03-21,6.903353
1963-03-22,6.964989999999999
1963-03-25,7.026627
1963-03-26,7.18072
1963-03-27,7.365631
1963-03-28,7.458087
1963-03-29,7.519724000000001
1963-04-01,7.612178999999999
1963-04-02,7.673817
1963-04-03,7.766272
1963-04-04,7.858728
1963-04-05,7.920364999999999
1963-04-08,7.951183
1963-04-09,7.797091
1963-04-10,7.735453999999999
1963-04-11,7.827909
1963-04-15,7.889546000000001
1963-04-16,7.951183
1963-04-17,7.766272
1963-04-18,7.735453999999999
1963-04-19,7.766272
1963-04-22,7.827909
1963-04-23,7.858728
1963-04-24,7.858728
1963-04-25,7.797091
1963-04-26,7.889546000000001
1963-04-29,7.797091
1963-04-30,7.920364999999999
1963-05-01,7.889546000000001
1963-05-02,7.920364999999999
1963-05-03,7.797091
1963-05-06,7.766272
1963-05-07,7.6429979999999995
1963-05-08,7.581361
1963-05-09,7.519724000000001
1963-05-10,7.519724000000001
1963-05-13,7.673817
1963-05-14,7.673817
1963-05-15,7.673817
1963-05-16,7.6429979999999995
1963-05-17,7.889546000000001
1963-05-20,7.858728
1963-05-21,7.797091
1963-05-22,7.858728
1963-05-23,7.858728
1963-05-24,7.858728
1963-05-27,7.920364999999999
1963-05-28,7.858728
1963-05-29,7.889546000000001
1963-05-31,7.797091
1963-06-03,7.735453999999999
1963-06-04,7.735453999999999
1963-06-05,7.704635000000001
1963-06-06,7.612178999999999
1963-06-07,7.519724000000001
1963-06-10,7.704635000000001
1963-06-11,7.673817
1963-06-12,7.673817
1963-06-13,7.766272
1963-06-14,7.858728
1963-06-17,7.889546000000001
1963-06-18,7.766272
1963-06-19,7.704635000000001
1963-06-20,7.704635000000001
1963-06-21,7.735453999999999
1963-06-24,7.766272
1963-06-25,7.735453999999999
1963-06-26,7.519724000000001
1963-06-27,7.519724000000001
1963-06-28,7.519724000000001
1963-07-01,7.427267999999999
1963-07-02,7.427267999999999
1963-07-03,7.427267999999999
1963-07-05,7.458087
1963-07-08,7.39645
1963-07-09,7.365631
1963-07-10,7.303994
1963-07-11,7.149901
1963-07-12,7.119083
1963-07-15,7.026627
1963-07-16,7.0574460000000006
1963-07-17,7.0574460000000006
1963-07-18,7.119083
1963-07-19,7.119083
1963-07-22,7.088264
1963-07-23,7.026627
1963-07-24,7.0574460000000006
1963-07-25,7.026627
1963-07-26,7.0574460000000006
1963-07-29,7.026627
1963-07-30,7.0574460000000006
1963-07-31,7.0574460000000006
1963-08-01,7.088264
1963-08-02,7.18072
1963-08-05,7.211538000000001
1963-08-06,7.242357000000001
1963-08-07,7.149901
1963-08-08,7.149901
1963-08-09,7.18072
1963-08-12,7.303994
1963-08-13,7.3348130000000005
1963-08-14,7.3348130000000005
1963-08-15,7.458087
1963-08-16,7.612178999999999
1963-08-19,7.6429979999999995
1963-08-20,7.488905
1963-08-21,7.365631
1963-08-22,7.39645
1963-08-23,7.519724000000001
1963-08-26,7.612178999999999
1963-08-27,7.519724000000001
1963-08-28,7.550542
1963-08-29,7.673817
1963-08-30,7.735453999999999
1963-09-03,7.797091
1963-09-04,7.920364999999999
1963-09-05,8.105276
1963-09-06,8.01282
1963-09-09,8.166913000000001
1963-09-10,8.505918
1963-09-11,8.598372
1963-09-12,8.629191
1963-09-13,8.629191
1963-09-16,8.536736
1963-09-17,8.567554
1963-09-18,8.598372
1963-09-19,8.690828
1963-09-20,8.937377
1963-09-23,8.875739999999999
1963-09-24,8.783284
1963-09-25,8.721647
1963-09-26,8.567554
1963-09-27,8.598372
1963-09-30,8.598372
1963-10-01,8.752464999999999
1963-10-02,8.783284
1963-10-03,8.844921000000001
1963-10-04,8.783284
1963-10-07,8.752464999999999
1963-10-08,8.690828
1963-10-09,8.66001
1963-10-10,8.629191
1963-10-11,8.567554
1963-10-14,8.567554
1963-10-15,8.536736
1963-10-16,8.629191
1963-10-17,8.598372
1963-10-18,8.629191
1963-10-21,8.690828
1963-10-22,8.536736
1963-10-23,8.321006
1963-10-24,8.290188
1963-10-25,8.382643
1963-10-28,8.321006
1963-10-29,8.259369
1963-10-30,8.259369
1963-10-31,8.351825
1963-11-01,8.382643
1963-11-04,8.382643
1963-11-06,8.259369
1963-11-07,8.197732
1963-11-08,8.351825
1963-11-11,8.351825
1963-11-12,8.413461999999999
1963-11-13,8.475099
1963-11-14,8.536736
1963-11-15,8.444280000000001
1963-11-18,8.444280000000001
1963-11-19,8.074457
1963-11-20,8.136095
1963-11-21,7.951183
1963-11-22,7.273175999999999
1963-11-26,7.827909
1963-11-27,7.858728
1963-11-29,7.9820020000000005
1963-12-02,7.889546000000001
1963-12-03,7.827909
1963-12-04,7.920364999999999
1963-12-05,8.136095
1963-12-06,8.043639
1963-12-09,8.043639
1963-12-10,7.9820020000000005
1963-12-11,8.043639
1963-12-12,7.920364999999999
1963-12-13,7.9820020000000005
1963-12-16,8.105276
1963-12-17,7.920364999999999
1963-12-18,8.01282
1963-12-19,7.889546000000001
1963-12-20,7.858728
1963-12-23,7.766272
1963-12-24,7.797091
1963-12-26,7.858728
1963-12-27,7.766272
1963-12-30,7.797091
1963-12-31,7.920364999999999
1964-01-02,7.9820020000000005
1964-01-03,8.074457
1964-01-06,8.074457
1964-01-07,8.136095
1964-01-08,8.166913000000001
1964-01-09,8.043639
1964-01-10,7.951183
1964-01-13,7.766272
1964-01-14,7.766272
1964-01-15,8.074457
1964-01-16,8.136095
1964-01-17,8.136095
1964-01-20,8.105276
1964-01-21,8.136095
1964-01-22,8.136095
1964-01-23,8.259369
1964-01-24,8.166913000000001
1964-01-27,8.043639
1964-01-28,7.797091
1964-01-29,7.889546000000001
1964-01-30,7.827909
1964-01-31,7.827909
1964-02-03,7.827909
1964-02-04,7.951183
1964-02-05,7.920364999999999
1964-02-06,7.889546000000001
1964-02-07,7.827909
1964-02-10,7.889546000000001
1964-02-11,7.827909
1964-02-12,7.827909
1964-02-13,7.797091
1964-02-14,7.858728
1964-02-17,7.889546000000001
1964-02-18,7.766272
1964-02-19,7.797091
1964-02-20,7.6429979999999995
1964-02-24,7.581361
1964-02-25,7.519724000000001
1964-02-26,7.612178999999999
1964-02-27,7.581361
1964-02-28,7.6429979999999995
1964-03-02,7.6429979999999995
1964-03-03,7.6429979999999995
1964-03-04,7.735453999999999
1964-03-05,7.673817
1964-03-06,7.827909
1964-03-09,7.704635000000001
1964-03-10,7.766272
1964-03-11,7.889546000000001
1964-03-12,7.889546000000001
1964-03-13,7.858728
1964-03-16,7.766272
1964-03-17,7.704635000000001
1964-03-18,7.797091
1964-03-19,7.889546000000001
1964-03-20,7.9820020000000005
1964-03-23,7.9820020000000005
1964-03-24,7.889546000000001
1964-03-25,7.827909
1964-03-26,7.889546000000001
1964-03-30,7.889546000000001
1964-03-31,7.951183
1964-04-01,8.01282
1964-04-02,8.382643
1964-04-03,8.536736
1964-04-06,8.505918
1964-04-07,8.413461999999999
1964-04-08,8.351825
1964-04-09,8.351825
1964-04-10,8.259369
1964-04-13,8.351825
1964-04-14,8.382643
1964-04-15,8.351825
1964-04-16,8.321006
1964-04-17,8.259369
1964-04-20,8.259369
1964-04-21,8.259369
1964-04-22,8.290188
1964-04-23,8.382643
1964-04-24,8.321006
1964-04-27,8.197732
1964-04-28,8.197732
1964-04-29,8.197732
1964-04-30,8.105276
1964-05-01,8.01282
1964-05-04,8.043639
1964-05-05,7.9820020000000005
1964-05-06,8.105276
1964-05-07,8.166913000000001
1964-05-08,8.259369
1964-05-11,8.197732
1964-05-12,8.01282
1964-05-13,8.136095
1964-05-14,8.074457
1964-05-15,8.074457
1964-05-18,8.043639
1964-05-19,8.01282
1964-05-20,7.951183
1964-05-21,7.889546000000001
1964-05-22,7.889546000000001
1964-05-25,7.889546000000001
1964-05-26,7.827909
1964-05-27,7.920364999999999
1964-05-28,7.827909
1964-06-01,7.951183
1964-06-02,7.920364999999999
1964-06-03,7.766272
1964-06-04,7.488905
1964-06-05,7.735453999999999
1964-06-08,7.581361
1964-06-09,7.827909
1964-06-10,7.858728
1964-06-11,7.766272
1964-06-12,7.6429979999999995
1964-06-15,7.673817
1964-06-16,7.766272
1964-06-17,7.951183
1964-06-18,7.951183
1964-06-19,8.136095
1964-06-22,8.136095
1964-06-23,7.9820020000000005
1964-06-24,7.827909
1964-06-25,7.797091
1964-06-26,7.858728
1964-06-29,7.858728
1964-06-30,7.827909
1964-07-01,7.951183
1964-07-02,8.01282
1964-07-06,8.074457
1964-07-07,8.136095
1964-07-08,8.197732
1964-07-09,8.197732
1964-07-10,8.043639
1964-07-13,7.9820020000000005
1964-07-14,7.858728
1964-07-15,7.827909
1964-07-16,7.766272
1964-07-17,7.889546000000001
1964-07-20,7.889546000000001
1964-07-21,7.920364999999999
1964-07-22,8.01282
1964-07-23,7.9820020000000005
1964-07-24,8.01282
1964-07-27,7.951183
1964-07-28,7.827909
1964-07-29,7.951183
1964-07-30,7.920364999999999
1964-07-31,7.951183
1964-08-03,7.920364999999999
1964-08-04,7.951183
1964-08-05,8.01282
1964-08-06,8.043639
1964-08-07,7.951183
1964-08-10,8.01282
1964-08-11,8.01282
1964-08-12,8.136095
1964-08-13,8.166913000000001
1964-08-14,8.197732
1964-08-17,8.166913000000001
1964-08-18,8.136095
1964-08-19,8.136095
1964-08-20,8.105276
1964-08-21,8.074457
1964-08-24,7.951183
1964-08-25,7.920364999999999
1964-08-26,7.920364999999999
1964-08-27,7.889546000000001
1964-08-28,7.920364999999999
1964-08-31,7.951183
1964-09-01,7.920364999999999
1964-09-02,8.01282
1964-09-03,8.166913000000001
1964-09-04,8.136095
1964-09-08,8.197732
1964-09-09,8.074457
1964-09-10,8.259369
1964-09-11,8.290188
1964-09-14,8.382643
1964-09-15,8.475099
1964-09-16,8.629191
1964-09-17,8.752464999999999
1964-09-18,8.690828
1964-09-21,8.783284
1964-09-22,8.814102
1964-09-23,8.783284
1964-09-24,8.814102
1964-09-25,8.875739999999999
1964-09-28,8.906558
1964-09-29,8.937377
1964-09-30,8.937377
1964-10-01,8.814102
1964-10-02,8.814102
1964-10-05,8.844921000000001
1964-10-06,8.844921000000001
1964-10-07,8.844921000000001
1964-10-08,8.875739999999999
1964-10-09,8.906558
1964-10-12,8.906558
1964-10-13,8.906558
1964-10-14,8.968195
1964-10-15,8.968195
1964-10-16,9.029832
1964-10-19,9.060651
1964-10-20,9.122288000000001
1964-10-21,9.029832
1964-10-22,8.937377
1964-10-23,9.060651
1964-10-26,9.122288000000001
1964-10-27,9.122288000000001
1964-10-28,9.060651
1964-10-29,9.153107
1964-10-30,9.183925
1964-11-02,9.245563
1964-11-04,9.307199
1964-11-05,9.399654
1964-11-06,9.307199
1964-11-09,9.183925
1964-11-10,9.245563
1964-11-11,9.183925
1964-11-12,9.307199
1964-11-13,9.276381
1964-11-16,9.307199
1964-11-17,9.183925
1964-11-18,8.999014
1964-11-19,8.690828
1964-11-20,8.629191
1964-11-23,8.413461999999999
1964-11-24,8.444280000000001
1964-11-25,8.351825
1964-11-27,8.536736
1964-11-30,8.536736
1964-12-01,8.351825
1964-12-02,8.321006
1964-12-03,8.22855
1964-12-04,8.413461999999999
1964-12-07,8.505918
1964-12-08,8.536736
1964-12-09,8.166913000000001
1964-12-10,8.136095
1964-12-11,8.136095
1964-12-14,8.105276
1964-12-15,8.105276
1964-12-16,8.166913000000001
1964-12-17,8.166913000000001
1964-12-18,8.197732
1964-12-21,8.22855
1964-12-22,8.197732
1964-12-23,8.01282
1964-12-24,8.01282
1964-12-28,7.920364999999999
1964-12-29,7.951183
1964-12-30,8.074457
1964-12-31,8.074457
1965-01-04,8.105276
1965-01-05,8.074457
1965-01-06,8.043639
1965-01-07,8.043639
1965-01-08,8.074457
1965-01-11,8.136095
1965-01-12,8.197732
1965-01-13,8.22855
1965-01-14,8.22855
1965-01-15,8.382643
1965-01-18,8.351825
1965-01-19,8.351825
1965-01-20,8.351825
1965-01-21,8.197732
1965-01-22,8.166913000000001
1965-01-25,8.259369
1965-01-26,8.321006
1965-01-27,8.22855
1965-01-28,8.259369
1965-01-29,8.321006
1965-02-01,8.351825
1965-02-02,8.259369
1965-02-03,8.22855
1965-02-04,8.22855
1965-02-05,8.136095
1965-02-08,8.01282
1965-02-09,8.043639
1965-02-10,8.043639
1965-02-11,7.858728
1965-02-12,7.889546000000001
1965-02-15,8.043639
1965-02-16,7.704635000000001
1965-02-17,7.797091
1965-02-18,7.827909
1965-02-19,7.889546000000001
1965-02-23,8.074457
1965-02-24,8.105276
1965-02-25,8.136095
1965-02-26,8.105276
1965-03-01,8.197732
1965-03-02,8.166913000000001
1965-03-03,8.197732
1965-03-04,8.166913000000001
1965-03-05,8.074457
1965-03-08,8.074457
1965-03-09,8.105276
1965-03-10,8.197732
1965-03-11,8.105276
1965-03-12,8.136095
1965-03-15,8.136095
1965-03-16,8.136095
1965-03-17,8.105276
1965-03-18,8.136095
1965-03-19,8.105276
1965-03-22,8.01282
1965-03-23,8.01282
1965-03-24,8.197732
1965-03-25,8.136095
1965-03-26,8.136095
1965-03-29,8.105276
1965-03-30,8.166913000000001
1965-03-31,8.166913000000001
1965-04-01,8.351825
1965-04-02,8.259369
1965-04-05,8.166913000000001
1965-04-06,8.166913000000001
1965-04-07,8.22855
1965-04-08,8.259369
1965-04-09,8.259369
1965-04-12,8.259369
1965-04-13,8.259369
1965-04-14,8.321006
1965-04-15,8.259369
1965-04-19,8.22855
1965-04-20,8.105276
1965-04-21,8.074457
1965-04-22,8.166913000000001
1965-04-23,8.22855
1965-04-26,8.136095
1965-04-27,8.197732
1965-04-28,8.22855
1965-04-29,8.351825
1965-04-30,8.598372
1965-05-03,8.598372
1965-05-04,8.629191
1965-05-05,8.598372
1965-05-06,8.598372
1965-05-07,8.690828
1965-05-10,8.752464999999999
1965-05-11,8.875739999999999
1965-05-12,8.814102
1965-05-13,8.66001
1965-05-14,8.536736
1965-05-17,8.598372
1965-05-18,8.629191
1965-05-19,8.567554
1965-05-20,8.536736
1965-05-21,8.475099
1965-05-24,8.444280000000001
1965-05-25,8.351825
1965-05-26,8.290188
1965-05-27,8.259369
1965-05-28,8.290188
1965-06-01,8.197732
1965-06-02,8.136095
1965-06-03,8.043639
1965-06-04,8.043639
1965-06-07,7.9820020000000005
1965-06-08,7.920364999999999
1965-06-09,7.797091
1965-06-10,7.766272
1965-06-11,7.889546000000001
1965-06-14,7.612178999999999
1965-06-15,7.889546000000001
1965-06-16,7.735453999999999
1965-06-17,7.766272
1965-06-18,7.704635000000001
1965-06-21,7.6429979999999995
1965-06-22,7.735453999999999
1965-06-23,7.550542
1965-06-24,7.550542
1965-06-25,7.488905
1965-06-28,7.365631
1965-06-29,7.365631
1965-06-30,7.458087
1965-07-01,7.550542
1965-07-02,7.735453999999999
1965-07-06,7.581361
1965-07-07,7.519724000000001
1965-07-08,7.612178999999999
1965-07-09,7.6429979999999995
1965-07-12,7.6429979999999995
1965-07-13,7.612178999999999
1965-07-14,7.519724000000001
1965-07-15,7.519724000000001
1965-07-16,7.427267999999999
1965-07-19,7.519724000000001
1965-07-20,7.39645
1965-07-21,7.427267999999999
1965-07-22,7.3348130000000005
1965-07-23,7.365631
1965-07-26,7.3348130000000005
1965-07-27,7.273175999999999
1965-07-28,7.026627
1965-07-29,7.365631
1965-07-30,7.303994
1965-08-02,7.3348130000000005
1965-08-03,7.242357000000001
1965-08-04,7.273175999999999
1965-08-05,7.273175999999999
1965-08-06,7.3348130000000005
1965-08-09,7.242357000000001
1965-08-10,7.211538000000001
1965-08-11,7.242357000000001
1965-08-12,7.242357000000001
1965-08-13,7.365631
1965-08-16,7.427267999999999
1965-08-17,7.427267999999999
1965-08-18,7.458087
1965-08-19,7.427267999999999
1965-08-20,7.39645
1965-08-23,7.3348130000000005
1965-08-24,7.273175999999999
1965-08-25,7.273175999999999
1965-08-26,7.303994
1965-08-27,7.365631
1965-08-30,7.427267999999999
1965-08-31,7.612178999999999
1965-09-01,7.735453999999999
1965-09-02,7.612178999999999
1965-09-03,7.673817
1965-09-07,7.673817
1965-09-08,7.519724000000001
1965-09-09,7.39645
1965-09-10,7.39645
1965-09-13,7.458087
1965-09-14,7.39645
1965-09-15,7.488905
1965-09-16,7.581361
1965-09-17,7.673817
1965-09-20,7.612178999999999
1965-09-21,7.581361
1965-09-22,7.704635000000001
1965-09-23,7.673817
1965-09-24,7.581361
1965-09-27,7.612178999999999
1965-09-28,7.550542
1965-09-29,7.488905
1965-09-30,7.519724000000001
1965-10-01,7.427267999999999
1965-10-04,7.488905
1965-10-05,7.581361
1965-10-06,7.6429979999999995
1965-10-07,7.704635000000001
1965-10-08,7.6429979999999995
1965-10-11,7.673817
1965-10-12,7.612178999999999
1965-10-13,7.488905
1965-10-14,7.581361
1965-10-15,7.488905
1965-10-18,7.519724000000001
1965-10-19,7.704635000000001
1965-10-20,8.01282
1965-10-21,7.858728
1965-10-22,7.827909
1965-10-25,7.766272
1965-10-26,7.766272
1965-10-27,7.797091
1965-10-28,7.766272
1965-10-29,7.766272
1965-11-01,7.827909
1965-11-03,7.797091
1965-11-04,7.673817
1965-11-05,7.581361
1965-11-08,7.488905
1965-11-09,7.519724000000001
1965-11-10,7.581361
1965-11-11,7.519724000000001
1965-11-12,7.612178999999999
1965-11-15,7.612178999999999
1965-11-16,7.6429979999999995
1965-11-17,7.550542
1965-11-18,7.427267999999999
1965-11-19,7.365631
1965-11-22,7.365631
1965-11-23,7.39645
1965-11-24,7.365631
1965-11-26,7.427267999999999
1965-11-29,7.303994
1965-11-30,7.303994
1965-12-01,7.273175999999999
1965-12-02,7.211538000000001
1965-12-03,7.149901
1965-12-06,7.149901
1965-12-07,7.088264
1965-12-08,7.088264
1965-12-09,7.0574460000000006
1965-12-10,7.273175999999999
1965-12-13,7.3348130000000005
1965-12-14,7.303994
1965-12-15,7.3348130000000005
1965-12-16,7.273175999999999
1965-12-17,7.211538000000001
1965-12-20,7.149901
1965-12-21,7.273175999999999
1965-12-22,7.612178999999999
1965-12-23,7.581361
1965-12-27,7.581361
1965-12-28,7.519724000000001
1965-12-29,7.550542
1965-12-30,7.550542
1965-12-31,7.581361
1966-01-03,7.519724000000001
1966-01-04,7.427267999999999
1966-01-05,7.488905
1966-01-06,7.889546000000001
1966-01-07,7.920364999999999
1966-01-10,8.074457
1966-01-11,8.136095
1966-01-12,8.136095
1966-01-13,8.01282
1966-01-14,7.951183
1966-01-17,8.01282
1966-01-18,8.136095
1966-01-19,8.382643
1966-01-20,8.567554
1966-01-21,8.536736
1966-01-24,8.444280000000001
1966-01-25,8.351825
1966-01-26,8.290188
1966-01-27,8.444280000000001
1966-01-28,8.382643
1966-01-31,8.290188
1966-02-01,8.166913000000001
1966-02-02,8.290188
1966-02-03,8.321006
1966-02-04,8.22855
1966-02-07,8.166913000000001
1966-02-08,8.22855
1966-02-09,8.505918
1966-02-10,8.567554
1966-02-11,8.444280000000001
1966-02-14,8.444280000000001
1966-02-15,8.259369
1966-02-16,8.166913000000001
1966-02-17,8.074457
1966-02-18,8.074457
1966-02-21,8.105276
1966-02-23,8.01282
1966-02-24,7.951183
1966-02-25,8.01282
1966-02-28,8.043639
1966-03-01,7.920364999999999
1966-03-02,7.735453999999999
1966-03-03,7.827909
1966-03-04,7.735453999999999
1966-03-07,7.39645
1966-03-08,7.612178999999999
1966-03-09,7.6429979999999995
1966-03-10,7.550542
1966-03-11,7.612178999999999
1966-03-14,7.612178999999999
1966-03-15,7.612178999999999
1966-03-16,7.6429979999999995
1966-03-17,7.673817
1966-03-18,7.673817
1966-03-21,7.612178999999999
1966-03-22,7.581361
1966-03-23,7.581361
1966-03-24,7.519724000000001
1966-03-25,7.488905
1966-03-28,7.458087
1966-03-29,7.427267999999999
1966-03-30,7.365631
1966-03-31,7.458087
1966-04-01,7.581361
1966-04-04,7.550542
1966-04-05,7.519724000000001
1966-04-06,7.458087
1966-04-07,7.458087
