Date,EME
2011-09-06,20.75
2011-09-07,21.780001000000002
2011-09-08,21.15
2011-09-09,20.389999
2011-09-12,20.620001000000002
2011-09-13,20.99
2011-09-14,21.24
2011-09-15,21.34
2011-09-16,21.1
2011-09-19,20.48
2011-09-20,20.219998999999998
2011-09-21,19.440001000000002
2011-09-22,18.58
2011-09-23,18.82
2011-09-26,19.549999
2011-09-27,20.530001000000002
2011-09-28,20.1
2011-09-29,20.66
2011-09-30,20.33
2011-10-03,19.23
2011-10-04,20.84
2011-10-05,21.07
2011-10-06,21.75
2011-10-07,20.82
2011-10-10,22.15
2011-10-11,22.23
2011-10-12,22.85
2011-10-13,22.57
2011-10-14,23.139999
2011-10-17,22.26
2011-10-18,23.01
2011-10-19,22.530001000000002
2011-10-20,22.549999
2011-10-21,22.889999
2011-10-24,23.27
2011-10-25,22.4
2011-10-26,22.92
2011-10-27,25.299999
2011-10-28,25.77
2011-10-31,25.07
2011-11-01,23.92
2011-11-02,24.940001000000002
2011-11-03,25.57
2011-11-04,24.41
2011-11-07,24.370001000000002
2011-11-08,24.370001000000002
2011-11-09,23.860001
2011-11-10,24.129998999999998
2011-11-11,24.9
2011-11-14,24.34
2011-11-15,24.76
2011-11-16,24.280001000000002
2011-11-17,24.26
2011-11-18,24.290001
2011-11-21,24.059998999999998
2011-11-22,23.77
2011-11-23,23.360001
2011-11-25,23.389999
2011-11-28,24.299999
2011-11-29,24.32
2011-11-30,25.629998999999998
2011-12-01,25.459999
2011-12-02,25.34
2011-12-05,25.65
2011-12-06,25.74
2011-12-07,25.34
2011-12-08,24.6
2011-12-09,25.85
2011-12-12,25.24
2011-12-13,25.0
2011-12-14,24.370001000000002
2011-12-15,24.82
2011-12-16,25.200001
2011-12-19,24.51
2011-12-20,25.82
2011-12-21,26.309998999999998
2011-12-22,26.719998999999998
2011-12-23,26.790001
2011-12-27,26.709999
2011-12-28,26.120001000000002
2011-12-29,26.889999
2011-12-30,26.809998999999998
2012-01-03,27.389999
2012-01-04,27.25
2012-01-05,27.379998999999998
2012-01-06,27.42
2012-01-09,28.02
2012-01-10,28.299999
2012-01-11,28.110001
2012-01-12,28.459999
2012-01-13,27.709999
2012-01-17,27.889999
2012-01-18,28.18
2012-01-19,28.52
2012-01-20,28.68
2012-01-23,28.35
2012-01-24,28.440001000000002
2012-01-25,28.73
2012-01-26,28.799999
2012-01-27,28.940001000000002
2012-01-30,28.52
2012-01-31,28.83
2012-02-01,29.639999
2012-02-02,29.9
2012-02-03,30.74
2012-02-06,30.4
2012-02-07,30.23
2012-02-08,30.16
2012-02-09,30.120001000000002
2012-02-10,29.799999
2012-02-13,30.08
2012-02-14,29.809998999999998
2012-02-15,29.76
2012-02-16,29.93
2012-02-17,29.99
2012-02-21,29.879998999999998
2012-02-22,29.889999
2012-02-23,27.950001
2012-02-24,27.92
2012-02-27,28.02
2012-02-28,28.09
2012-02-29,27.799999
2012-03-01,28.040001
2012-03-02,27.65
2012-03-05,27.629998999999998
2012-03-06,26.860001
2012-03-07,27.030001000000002
2012-03-08,27.35
2012-03-09,27.52
2012-03-12,27.780001000000002
2012-03-13,28.18
2012-03-14,27.57
2012-03-15,28.440001000000002
2012-03-16,28.389999
2012-03-19,28.540001
2012-03-20,28.120001000000002
2012-03-21,27.65
2012-03-22,27.09
2012-03-23,27.52
2012-03-26,28.450001
2012-03-27,27.9
2012-03-28,27.75
2012-03-29,27.700001
2012-03-30,27.719998999999998
2012-04-02,27.809998999999998
2012-04-03,27.690001000000002
2012-04-04,27.08
2012-04-05,26.940001000000002
2012-04-09,26.540001
2012-04-10,26.049999
2012-04-11,26.389999
2012-04-12,26.969998999999998
2012-04-13,26.610001
2012-04-16,26.540001
2012-04-17,27.379998999999998
2012-04-18,26.99
2012-04-19,26.83
2012-04-20,27.34
2012-04-23,26.52
2012-04-24,27.280001000000002
2012-04-25,27.77
2012-04-26,29.129998999999998
2012-04-27,29.76
2012-04-30,29.32
2012-05-01,29.57
2012-05-02,30.01
2012-05-03,29.42
2012-05-04,28.52
2012-05-07,28.690001000000002
2012-05-08,28.33
2012-05-09,28.15
2012-05-10,28.450001
2012-05-11,28.469998999999998
2012-05-14,28.02
2012-05-15,27.950001
2012-05-16,28.1
2012-05-17,27.24
2012-05-18,27.15
2012-05-21,27.700001
2012-05-22,27.41
2012-05-23,27.809998999999998
2012-05-24,27.92
2012-05-25,28.0
2012-05-29,28.32
2012-05-30,27.65
2012-05-31,27.35
2012-06-01,26.6
2012-06-04,26.200001
2012-06-05,26.209999
2012-06-06,27.299999
2012-06-07,27.59
2012-06-08,27.91
2012-06-11,27.08
2012-06-12,27.389999
2012-06-13,27.1
2012-06-14,27.15
2012-06-15,27.74
2012-06-18,28.049999
2012-06-19,28.120001000000002
2012-06-20,27.5
2012-06-21,26.24
2012-06-22,26.24
2012-06-25,25.91
2012-06-26,26.309998999999998
2012-06-27,26.67
2012-06-28,26.92
2012-06-29,27.82
2012-07-02,28.290001
2012-07-03,28.639999
2012-07-05,28.66
2012-07-06,28.24
2012-07-09,28.190001000000002
2012-07-10,28.209999
2012-07-11,28.219998999999998
2012-07-12,28.120001000000002
2012-07-13,28.879998999999998
2012-07-16,28.43
2012-07-17,28.450001
2012-07-18,28.76
2012-07-19,28.02
2012-07-20,27.389999
2012-07-23,27.110001
2012-07-24,26.42
2012-07-25,26.34
2012-07-26,26.41
2012-07-27,26.34
2012-07-30,26.200001
2012-07-31,26.33
2012-08-01,25.76
2012-08-02,25.889999
2012-08-03,26.93
2012-08-06,27.059998999999998
2012-08-07,27.450001
2012-08-08,27.6
2012-08-09,27.280001000000002
2012-08-10,27.0
2012-08-13,26.73
2012-08-14,26.76
2012-08-15,27.49
2012-08-16,28.17
2012-08-17,28.0
2012-08-20,28.129998999999998
2012-08-21,28.24
2012-08-22,27.91
2012-08-23,27.57
2012-08-24,27.530001000000002
2012-08-27,27.49
2012-08-28,27.459999
2012-08-29,27.77
2012-08-30,27.549999
2012-08-31,27.629998999999998
2012-09-04,27.940001000000002
2012-09-05,28.35
2012-09-06,28.92
2012-09-07,29.17
2012-09-10,29.209999
2012-09-11,29.610001
2012-09-12,29.98
2012-09-13,30.0
2012-09-14,30.0
2012-09-17,29.59
2012-09-18,29.59
2012-09-19,29.33
2012-09-20,29.639999
2012-09-21,29.77
2012-09-24,29.790001
2012-09-25,29.16
2012-09-26,28.809998999999998
2012-09-27,29.1
2012-09-28,28.540001
2012-10-01,29.139999
2012-10-02,29.290001
2012-10-03,29.27
2012-10-04,29.65
2012-10-05,29.76
2012-10-08,29.469998999999998
2012-10-09,28.6
2012-10-10,28.610001
2012-10-11,28.549999
2012-10-12,28.5
2012-10-15,28.49
2012-10-16,28.530001000000002
2012-10-17,29.219998999999998
2012-10-18,29.42
2012-10-19,28.809998999999998
2012-10-22,28.299999
2012-10-23,28.33
2012-10-24,28.49
2012-10-25,31.129998999999998
2012-10-26,31.57
2012-10-31,32.16
2012-11-01,32.549999
2012-11-02,32.169998
2012-11-05,32.799999
2012-11-06,32.849998
2012-11-07,32.77
2012-11-08,32.650002
2012-11-09,32.540001000000004
2012-11-12,32.27
2012-11-13,32.450001
2012-11-14,31.99
2012-11-15,31.860001
2012-11-16,32.0
2012-11-19,32.5
2012-11-20,32.529999
2012-11-21,32.5
2012-11-23,32.619999
2012-11-26,32.759997999999996
2012-11-27,32.799999
2012-11-28,32.66
2012-11-29,33.040001000000004
2012-11-30,32.849998
2012-12-03,32.759997999999996
2012-12-04,33.029999
2012-12-05,32.919998
2012-12-06,33.23
2012-12-07,33.43
2012-12-10,33.939999
2012-12-11,34.09
2012-12-12,33.919998
2012-12-13,33.970001
2012-12-14,33.380001
2012-12-17,34.119999
2012-12-18,34.400002
2012-12-19,34.52
2012-12-20,34.700001
2012-12-21,34.43
2012-12-24,34.5
2012-12-26,34.310001
2012-12-27,34.419998
2012-12-28,34.049999
2012-12-31,34.610001000000004
2013-01-02,35.02
2013-01-03,35.0
2013-01-04,35.200001
2013-01-07,35.09
2013-01-08,34.84
2013-01-09,35.240002000000004
2013-01-10,35.23
2013-01-11,35.049999
2013-01-14,34.700001
2013-01-15,35.060001
2013-01-16,34.869999
2013-01-17,35.330002
2013-01-18,35.43
2013-01-22,35.900002
2013-01-23,35.459998999999996
2013-01-24,35.580002
2013-01-25,35.669998
2013-01-28,36.669998
2013-01-29,37.130001
2013-01-30,36.669998
2013-01-31,36.330002
2013-02-01,36.630001
2013-02-04,36.48
2013-02-05,36.779999
2013-02-06,36.900002
2013-02-07,37.25
2013-02-08,37.459998999999996
2013-02-11,37.41
2013-02-12,37.799999
2013-02-13,38.049999
2013-02-14,38.380001
2013-02-15,38.369999
2013-02-19,39.240002000000004
2013-02-20,38.009997999999996
2013-02-21,37.880001
2013-02-22,38.419998
2013-02-25,37.259997999999996
2013-02-26,37.849998
2013-02-27,38.93
2013-02-28,38.57
2013-03-01,38.369999
2013-03-04,38.360001000000004
2013-03-05,38.709998999999996
2013-03-06,38.810001
2013-03-07,39.220001
2013-03-08,39.580002
2013-03-11,39.23
2013-03-12,39.09
2013-03-13,39.330002
2013-03-14,40.209998999999996
2013-03-15,41.09
2013-03-18,40.799999
2013-03-19,40.939999
2013-03-20,41.419998
2013-03-21,41.27
2013-03-22,41.580002
2013-03-25,41.98
2013-03-26,42.150002
2013-03-27,42.369999
2013-03-28,42.389998999999996
2013-04-01,41.32
2013-04-02,40.580002
2013-04-03,38.759997999999996
2013-04-04,39.029999
2013-04-05,39.119999
2013-04-08,39.59
2013-04-09,39.34
2013-04-10,39.93
2013-04-11,40.060001
2013-04-12,39.27
2013-04-15,37.540001000000004
2013-04-16,38.32
2013-04-17,37.630001
2013-04-18,37.310001
2013-04-19,37.98
2013-04-22,38.209998999999996
2013-04-23,38.52
2013-04-24,39.18
2013-04-25,38.580002
2013-04-26,38.040001000000004
2013-04-29,37.799999
2013-04-30,37.400002
2013-05-01,36.099998
2013-05-02,36.790001000000004
2013-05-03,37.330002
2013-05-06,38.09
2013-05-07,38.59
2013-05-08,39.189999
2013-05-09,38.860001000000004
2013-05-10,39.099998
2013-05-13,38.950001
2013-05-14,39.75
2013-05-15,40.32
2013-05-16,39.889998999999996
2013-05-17,40.75
2013-05-20,41.09
2013-05-21,40.84
2013-05-22,39.560001
2013-05-23,39.84
2013-05-24,39.610001000000004
2013-05-28,40.290001000000004
2013-05-29,39.490002000000004
2013-05-30,40.0
2013-05-31,39.75
2013-06-03,40.02
2013-06-04,39.07
2013-06-05,38.360001000000004
2013-06-06,38.529999
2013-06-07,39.290001000000004
2013-06-10,39.68
2013-06-11,38.810001
2013-06-12,38.34
2013-06-13,38.700001
2013-06-14,38.669998
2013-06-17,38.720001
2013-06-18,40.720001
2013-06-19,40.619999
2013-06-20,39.709998999999996
2013-06-21,39.939999
2013-06-24,39.220001
2013-06-25,39.709998999999996
2013-06-26,39.82
2013-06-27,40.720001
2013-06-28,40.650002
2013-07-01,41.07
2013-07-02,40.869999
2013-07-03,41.049999
2013-07-05,41.490002000000004
2013-07-08,41.349998
2013-07-09,42.740002000000004
2013-07-10,42.450001
2013-07-11,43.299999
2013-07-12,43.59
2013-07-15,43.16
2013-07-16,42.75
2013-07-17,42.68
2013-07-18,43.470001
2013-07-19,43.779999
2013-07-22,43.720001
2013-07-23,43.700001
2013-07-24,43.369999
2013-07-25,42.509997999999996
2013-07-26,41.75
2013-07-29,41.169998
2013-07-30,41.360001000000004
2013-07-31,41.279999
2013-08-01,42.459998999999996
2013-08-02,42.419998
2013-08-05,42.0
2013-08-06,41.040001000000004
2013-08-07,40.349998
2013-08-08,40.939999
2013-08-09,40.66
2013-08-12,40.619999
2013-08-13,40.290001000000004
2013-08-14,40.240002000000004
2013-08-15,39.150002
2013-08-16,39.27
2013-08-19,38.720001
2013-08-20,39.18
2013-08-21,39.07
2013-08-22,39.66
2013-08-23,39.41
2013-08-26,39.459998999999996
2013-08-27,38.389998999999996
2013-08-28,38.330002
2013-08-29,38.5
2013-08-30,37.59
2013-09-03,37.560001
2013-09-04,37.84
2013-09-05,38.139998999999996
2013-09-06,38.380001
2013-09-09,39.040001000000004
2013-09-10,39.549999
2013-09-11,39.16
2013-09-12,39.16
2013-09-13,38.880001
2013-09-16,39.330002
2013-09-17,39.290001000000004
2013-09-18,40.23
2013-09-19,40.189999
2013-09-20,40.0
2013-09-23,39.650002
2013-09-24,39.73
2013-09-25,39.689999
2013-09-26,39.48
2013-09-27,38.490002000000004
2013-09-30,39.130001
2013-10-01,39.700001
2013-10-02,37.799999
2013-10-03,37.209998999999996
2013-10-04,37.59
2013-10-07,37.189999
2013-10-08,36.75
2013-10-09,36.779999
2013-10-10,38.599998
2013-10-11,39.470001
2013-10-14,39.66
2013-10-15,39.139998999999996
2013-10-16,39.650002
2013-10-17,40.43
2013-10-18,41.0
2013-10-21,40.950001
2013-10-22,40.419998
2013-10-23,39.880001
2013-10-24,37.700001
2013-10-25,37.110001000000004
2013-10-28,37.470001
2013-10-29,37.299999
2013-10-30,37.25
2013-10-31,37.060001
2013-11-01,36.919998
2013-11-04,37.130001
2013-11-05,36.919998
2013-11-06,37.09
2013-11-07,36.66
2013-11-08,37.080002
2013-11-11,37.110001000000004
2013-11-12,37.040001000000004
2013-11-13,37.52
2013-11-14,37.990002000000004
2013-11-15,38.029999
2013-11-18,37.990002000000004
2013-11-19,37.619999
2013-11-20,37.52
2013-11-21,38.259997999999996
2013-11-22,38.709998999999996
2013-11-25,38.849998
2013-11-26,39.27
2013-11-27,39.610001000000004
2013-11-29,39.73
2013-12-02,39.450001
2013-12-03,39.27
2013-12-04,40.0
2013-12-05,39.75
2013-12-06,40.290001000000004
2013-12-09,40.040001000000004
2013-12-10,40.400002
2013-12-11,39.830002
2013-12-12,39.77
2013-12-13,39.73
2013-12-16,40.07
2013-12-17,40.110001000000004
2013-12-18,40.549999
2013-12-19,40.310001
2013-12-20,41.16
2013-12-23,41.529999
2013-12-24,41.59
2013-12-26,41.939999
2013-12-27,42.07
2013-12-30,42.200001
2013-12-31,42.439999
2014-01-02,41.860001000000004
2014-01-03,41.900002
2014-01-06,41.759997999999996
2014-01-07,42.07
2014-01-08,41.91
2014-01-09,42.939999
2014-01-10,43.41
2014-01-13,43.32
2014-01-14,43.470001
2014-01-15,43.759997999999996
2014-01-16,43.810001
2014-01-17,43.77
2014-01-21,44.580002
2014-01-22,44.630001
2014-01-23,44.619999
2014-01-24,44.02
2014-01-27,43.75
2014-01-28,43.830002
2014-01-29,42.950001
2014-01-30,43.259997999999996
2014-01-31,42.509997999999996
2014-02-03,41.25
2014-02-04,41.209998999999996
2014-02-05,40.169998
2014-02-06,40.439999
2014-02-07,41.560001
2014-02-10,41.220001
2014-02-11,41.040001000000004
2014-02-12,41.459998999999996
2014-02-13,41.43
2014-02-14,41.82
2014-02-18,42.549999
2014-02-19,42.5
2014-02-20,42.990002000000004
2014-02-21,43.439999
2014-02-24,43.529999
2014-02-25,44.849998
2014-02-26,45.560001
2014-02-27,45.93
2014-02-28,46.779999
2014-03-03,45.889998999999996
2014-03-04,46.110001000000004
2014-03-05,45.849998
2014-03-06,45.799999
2014-03-07,45.900002
2014-03-10,45.82
2014-03-11,45.419998
2014-03-12,45.419998
2014-03-13,45.220001
2014-03-14,44.93
2014-03-17,45.049999
2014-03-18,45.84
2014-03-19,45.790001000000004
2014-03-20,47.200001
2014-03-21,47.549999
2014-03-24,47.169998
2014-03-25,47.07
2014-03-26,46.34
2014-03-27,46.380001
2014-03-28,46.540001000000004
2014-03-31,46.790001000000004
2014-04-01,47.259997999999996
2014-04-02,47.639998999999996
2014-04-03,47.790001000000004
2014-04-04,46.580002
2014-04-07,44.720001
2014-04-08,44.529999
2014-04-09,45.02
2014-04-10,44.130001
2014-04-11,43.779999
2014-04-14,44.02
2014-04-15,44.459998999999996
2014-04-16,44.869999
2014-04-17,45.450001
2014-04-21,45.779999
2014-04-22,46.66
2014-04-23,46.490002000000004
2014-04-24,45.98
2014-04-25,45.279999
2014-04-28,45.16
2014-04-29,45.709998999999996
2014-04-30,45.990002000000004
2014-05-01,45.669998
2014-05-02,45.799999
2014-05-05,45.57
2014-05-06,45.349998
2014-05-07,45.34
2014-05-08,45.5
2014-05-09,45.43
2014-05-12,46.470001
2014-05-13,46.34
2014-05-14,45.049999
2014-05-15,44.389998999999996
2014-05-16,45.029999
2014-05-19,45.279999
2014-05-20,44.57
2014-05-21,44.639998999999996
2014-05-22,44.540001000000004
2014-05-23,44.990002000000004
2014-05-27,45.630001
2014-05-28,45.02
2014-05-29,44.630001
2014-05-30,44.52
2014-06-02,44.759997999999996
2014-06-03,45.259997999999996
2014-06-04,45.290001000000004
2014-06-05,46.299999
2014-06-06,46.830002
2014-06-09,47.740002000000004
2014-06-10,46.889998999999996
2014-06-11,46.099998
2014-06-12,45.299999
2014-06-13,45.040001000000004
2014-06-16,44.82
2014-06-17,45.040001000000004
2014-06-18,45.330002
2014-06-19,45.380001
2014-06-20,45.189999
2014-06-23,44.66
2014-06-24,44.189999
2014-06-25,44.139998999999996
2014-06-26,44.299999
2014-06-27,44.799999
2014-06-30,44.529999
2014-07-01,45.549999
2014-07-02,44.880001
2014-07-03,45.830002
2014-07-07,44.779999
2014-07-08,44.869999
2014-07-09,44.619999
2014-07-10,43.970001
2014-07-11,44.099998
2014-07-14,44.689999
2014-07-15,44.09
2014-07-16,44.259997999999996
2014-07-17,43.869999
2014-07-18,44.240002000000004
2014-07-21,44.049999
2014-07-22,44.220001
2014-07-23,44.029999
2014-07-24,43.490002000000004
2014-07-25,43.080002
2014-07-28,42.439999
2014-07-29,42.32
2014-07-30,42.07
2014-07-31,40.93
2014-08-01,40.82
2014-08-04,40.990002000000004
2014-08-05,40.990002000000004
2014-08-06,41.43
2014-08-07,40.650002
2014-08-08,41.080002
2014-08-11,41.57
2014-08-12,41.259997999999996
2014-08-13,41.950001
2014-08-14,42.110001000000004
2014-08-15,41.580002
2014-08-18,42.459998999999996
2014-08-19,42.43
2014-08-20,42.119999
2014-08-21,42.110001000000004
2014-08-22,41.689999
2014-08-25,42.470001
2014-08-26,43.119999
2014-08-27,43.200001
2014-08-28,43.23
2014-08-29,43.200001
2014-09-02,43.310001
2014-09-03,43.490002000000004
2014-09-04,43.689999
2014-09-05,43.799999
2014-09-08,44.07
2014-09-09,43.869999
2014-09-10,44.18
2014-09-11,44.52
2014-09-12,43.959998999999996
2014-09-15,43.810001
2014-09-16,43.900002
2014-09-17,44.25
2014-09-18,44.080002
2014-09-19,43.509997999999996
2014-09-22,42.380001
2014-09-23,42.02
2014-09-24,41.939999
2014-09-25,40.959998999999996
2014-09-26,40.84
2014-09-29,40.779999
2014-09-30,39.959998999999996
2014-10-01,39.07
2014-10-02,39.130001
2014-10-03,39.77
2014-10-06,39.880001
2014-10-07,39.900002
2014-10-08,41.27
2014-10-09,40.009997999999996
2014-10-10,39.959998999999996
2014-10-13,40.220001
2014-10-14,40.779999
2014-10-15,42.0
2014-10-16,41.040001000000004
2014-10-17,41.290001000000004
2014-10-20,40.990002000000004
2014-10-21,41.779999
2014-10-22,41.060001
2014-10-23,41.900002
2014-10-24,42.220001
2014-10-27,41.740002000000004
2014-10-28,41.560001
2014-10-29,41.740002000000004
2014-10-30,42.689999
2014-10-31,44.130001
2014-11-03,44.200001
2014-11-04,44.310001
2014-11-05,44.549999
2014-11-06,45.189999
2014-11-07,45.290001000000004
2014-11-10,45.450001
2014-11-11,45.150002
2014-11-12,45.580002
2014-11-13,44.830002
2014-11-14,44.740002000000004
2014-11-17,44.529999
2014-11-18,44.689999
2014-11-19,44.18
2014-11-20,44.650002
2014-11-21,44.740002000000004
2014-11-24,44.639998999999996
2014-11-25,44.599998
2014-11-26,44.419998
2014-11-28,43.349998
2014-12-01,42.380001
2014-12-02,43.0
2014-12-03,43.639998999999996
2014-12-04,44.09
2014-12-05,44.630001
2014-12-08,43.610001000000004
2014-12-09,44.470001
2014-12-10,43.119999
2014-12-11,43.349998
2014-12-12,42.360001000000004
2014-12-15,41.57
2014-12-16,41.5
2014-12-17,42.939999
2014-12-18,43.720001
2014-12-19,43.810001
2014-12-22,44.0
2014-12-23,44.650002
2014-12-24,44.549999
2014-12-26,44.560001
2014-12-29,44.900002
2014-12-30,44.900002
2014-12-31,44.490002000000004
2015-01-02,43.849998
2015-01-05,42.52
2015-01-06,42.060001
2015-01-07,42.040001000000004
2015-01-08,42.700001
2015-01-09,41.68
2015-01-12,41.009997999999996
2015-01-13,41.299999
2015-01-14,40.849998
2015-01-15,40.169998
2015-01-16,41.23
2015-01-20,39.959998999999996
2015-01-21,40.299999
2015-01-22,41.43
2015-01-23,41.68
2015-01-26,41.849998
2015-01-27,41.700001
2015-01-28,40.560001
2015-01-29,41.939999
2015-01-30,40.360001000000004
2015-02-02,41.34
2015-02-03,42.349998
2015-02-04,42.009997999999996
2015-02-05,43.509997999999996
2015-02-06,43.700001
2015-02-09,43.16
2015-02-10,42.98
2015-02-11,42.650002
2015-02-12,43.09
2015-02-13,43.700001
2015-02-17,43.959998999999996
2015-02-18,44.209998999999996
2015-02-19,44.209998999999996
2015-02-20,44.259997999999996
2015-02-23,44.040001000000004
2015-02-24,44.299999
2015-02-25,44.200001
2015-02-26,43.52
2015-02-27,44.029999
2015-03-02,44.580002
2015-03-03,44.490002000000004
2015-03-04,44.209998999999996
2015-03-05,43.91
2015-03-06,44.290001000000004
2015-03-09,44.740002000000004
2015-03-10,43.689999
2015-03-11,44.099998
2015-03-12,45.099998
2015-03-13,44.630001
2015-03-16,44.200001
2015-03-17,44.919998
2015-03-18,45.25
2015-03-19,45.18
2015-03-20,46.650002
2015-03-23,46.759997999999996
2015-03-24,46.59
2015-03-25,45.880001
2015-03-26,46.060001
2015-03-27,45.639998999999996
2015-03-30,46.900002
2015-03-31,46.470001
2015-04-01,46.459998999999996
2015-04-02,46.630001
2015-04-06,46.470001
2015-04-07,46.459998999999996
2015-04-08,46.799999
2015-04-09,46.139998999999996
2015-04-10,46.360001000000004
2015-04-13,46.279999
2015-04-14,46.419998
2015-04-15,47.529999
2015-04-16,46.869999
2015-04-17,46.080002
2015-04-20,46.5
2015-04-21,46.389998999999996
2015-04-22,46.279999
2015-04-23,46.580002
2015-04-24,46.459998999999996
2015-04-27,46.689999
2015-04-28,46.950001
2015-04-29,46.380001
2015-04-30,44.630001
2015-05-01,45.34
2015-05-04,45.509997999999996
2015-05-05,45.610001000000004
2015-05-06,45.91
2015-05-07,45.57
2015-05-08,45.52
2015-05-11,45.68
2015-05-12,45.18
2015-05-13,45.599998
2015-05-14,46.279999
2015-05-15,45.830002
2015-05-18,46.16
2015-05-19,45.959998999999996
2015-05-20,46.389998999999996
2015-05-21,46.400002
2015-05-22,45.490002000000004
2015-05-26,45.009997999999996
2015-05-27,45.66
2015-05-28,45.369999
2015-05-29,45.369999
2015-06-01,45.810001
2015-06-02,46.18
2015-06-03,47.029999
2015-06-04,46.490002000000004
2015-06-05,47.029999
2015-06-08,46.830002
2015-06-09,47.02
2015-06-10,48.0
2015-06-11,48.0
2015-06-12,47.66
2015-06-15,47.009997999999996
2015-06-16,47.59
2015-06-17,47.540001000000004
2015-06-18,47.810001
2015-06-19,48.330002
2015-06-22,48.540001000000004
2015-06-23,48.630001
2015-06-24,48.060001
2015-06-25,48.240002000000004
2015-06-26,48.610001000000004
2015-06-29,47.290001000000004
2015-06-30,47.77
2015-07-01,48.189999
2015-07-02,47.700001
2015-07-06,47.740002000000004
2015-07-07,47.919998
2015-07-08,47.84
2015-07-09,47.73
2015-07-10,48.48
2015-07-13,48.209998999999996
2015-07-14,48.57
2015-07-15,48.310001
2015-07-16,48.349998
2015-07-17,48.02
2015-07-20,47.790001000000004
2015-07-21,47.389998999999996
2015-07-22,47.630001
2015-07-23,46.709998999999996
2015-07-24,45.889998999999996
2015-07-27,45.560001
2015-07-28,45.77
2015-07-29,46.560001
2015-07-30,47.41
2015-07-31,47.830002
2015-08-03,47.540001000000004
2015-08-04,47.889998999999996
2015-08-05,47.939999
2015-08-06,48.099998
2015-08-07,47.560001
2015-08-10,48.419998
2015-08-11,47.849998
2015-08-12,47.75
2015-08-13,47.639998999999996
2015-08-14,47.91
2015-08-17,48.209998999999996
2015-08-18,48.310001
2015-08-19,47.91
2015-08-20,47.150002
2015-08-21,46.639998999999996
2015-08-24,45.759997999999996
2015-08-25,44.689999
2015-08-26,44.810001
2015-08-27,45.18
2015-08-28,45.599998
2015-08-31,46.09
2015-09-01,44.919998
2015-09-02,44.900002
2015-09-03,45.290001000000004
2015-09-04,44.650002
2015-09-08,45.610001000000004
2015-09-09,45.240002000000004
2015-09-10,45.459998999999996
2015-09-11,45.509997999999996
2015-09-14,45.450001
2015-09-15,46.380001
2015-09-16,46.580002
2015-09-17,46.43
2015-09-18,45.77
2015-09-21,45.939999
2015-09-22,45.23
2015-09-23,44.950001
2015-09-24,44.860001000000004
2015-09-25,45.200001
2015-09-28,44.950001
2015-09-29,44.09
2015-09-30,44.25
2015-10-01,44.049999
2015-10-02,44.130001
2015-10-05,45.240002000000004
2015-10-06,45.459998999999996
2015-10-07,45.759997999999996
2015-10-08,46.299999
2015-10-09,47.099998
2015-10-12,47.18
2015-10-13,46.380001
2015-10-14,45.98
2015-10-15,45.849998
2015-10-16,45.200001
2015-10-19,45.279999
2015-10-20,45.220001
2015-10-21,44.139998999999996
2015-10-22,45.68
2015-10-23,45.970001
2015-10-26,46.110001000000004
2015-10-27,45.48
2015-10-28,47.529999
2015-10-29,47.669998
2015-10-30,48.279999
2015-11-02,49.169998
2015-11-03,49.66
2015-11-04,49.360001000000004
2015-11-05,49.32
2015-11-06,49.349998
2015-11-09,48.73
2015-11-10,48.990002000000004
2015-11-11,49.380001
2015-11-12,48.16
2015-11-13,48.32
2015-11-16,48.549999
2015-11-17,47.970001
2015-11-18,49.09
2015-11-19,48.77
2015-11-20,49.380001
2015-11-23,49.599998
2015-11-24,49.880001
2015-11-25,50.049999
2015-11-27,50.610001000000004
2015-11-30,50.400002
2015-12-01,51.68
2015-12-02,51.52
2015-12-03,51.049999
2015-12-04,51.57
2015-12-07,50.990002000000004
2015-12-08,50.200001
2015-12-09,49.23
2015-12-10,48.91
2015-12-11,47.849998
2015-12-14,47.900002
2015-12-15,48.709998999999996
2015-12-16,48.880001
2015-12-17,47.560001
2015-12-18,46.919998
2015-12-21,46.950001
2015-12-22,47.419998
2015-12-23,48.16
2015-12-24,47.970001
2015-12-28,48.07
2015-12-29,48.599998
2015-12-30,48.369999
2015-12-31,48.040001000000004
2016-01-04,46.25
2016-01-05,46.25
2016-01-06,46.599998
2016-01-07,45.040001000000004
2016-01-08,44.240002000000004
2016-01-11,44.330002
2016-01-12,44.919998
2016-01-13,43.18
2016-01-14,43.57
2016-01-15,43.66
2016-01-19,42.540001000000004
2016-01-20,42.470001
2016-01-21,42.709998999999996
2016-01-22,44.41
2016-01-25,43.139998999999996
2016-01-26,44.279999
2016-01-27,44.09
2016-01-28,44.389998999999996
2016-01-29,45.700001
2016-02-01,45.48
2016-02-02,44.009997999999996
2016-02-03,44.540001000000004
2016-02-04,44.439999
2016-02-05,43.48
2016-02-08,42.799999
2016-02-09,43.130001
2016-02-10,43.490002000000004
2016-02-11,43.25
2016-02-12,44.32
2016-02-16,44.900002
2016-02-17,45.549999
2016-02-18,45.200001
2016-02-19,45.860001000000004
2016-02-22,46.349998
2016-02-23,45.740002000000004
2016-02-24,46.490002000000004
2016-02-25,46.02
2016-02-26,45.16
2016-02-29,45.869999
2016-03-01,46.869999
2016-03-02,47.439999
2016-03-03,48.189999
2016-03-04,47.34
2016-03-07,48.23
2016-03-08,46.860001000000004
2016-03-09,46.759997999999996
2016-03-10,46.25
