Date,TWX
2012-10-17,43.774601000000004
2012-10-18,43.9855
2012-10-19,43.074799
2012-10-22,43.132301
2012-10-23,42.202301
2012-10-24,42.192799
2012-10-25,41.7901
2012-10-26,41.838001
2012-10-31,41.675098
2012-11-01,41.991402
2012-11-02,41.569599
2012-11-05,41.262798
2012-11-06,41.329899
2012-11-07,43.055599
2012-11-08,42.3078
2012-11-09,42.8255
2012-11-12,42.806301
2012-11-13,42.768002
2012-11-14,42.278999
2012-11-15,42.2215
2012-11-16,42.854301
2012-11-19,43.410301000000004
2012-11-20,43.745899
2012-11-21,43.113098
2012-11-23,44.2444
2012-11-26,44.599098
2012-11-27,44.6758
2012-11-28,45.049702
2012-11-29,45.097599
2012-11-30,45.346901
2012-12-03,44.867599
2012-12-04,44.771702000000005
2012-12-05,44.148499
2012-12-06,44.647099
2012-12-07,44.881901
2012-12-10,44.704601000000004
2012-12-11,45.183899
2012-12-12,45.308601
2012-12-13,44.7621
2012-12-14,44.838799
2012-12-17,45.960499
2012-12-18,46.1618
2012-12-19,45.672901
2012-12-20,46.2673
2012-12-21,45.605801
2012-12-24,45.4907
2012-12-26,45.519501
2012-12-27,45.462002000000005
2012-12-28,44.992199
2012-12-31,45.855
2013-01-02,47.705299
2013-01-03,47.724499
2013-01-04,47.331402000000004
2013-01-07,47.091801000000004
2013-01-08,48.079201
2013-01-09,47.5807
2013-01-10,47.7533
2013-01-11,47.561501
2013-01-14,47.264301
2013-01-15,47.101299
2013-01-16,47.139702
2013-01-17,47.360199
2013-01-18,47.868301
2013-01-22,48.251801
2013-01-23,48.7216
2013-01-24,48.7024
2013-01-25,48.318901000000004
2013-01-28,48.021702000000005
2013-01-29,47.992901
2013-01-30,48.069599
2013-01-31,48.433899
2013-02-01,48.779099
2013-02-04,48.3573
2013-02-05,47.897099
2013-02-06,49.8624
2013-02-07,50.198002
2013-02-08,50.3993
2013-02-11,49.977501000000004
2013-02-12,50.332198999999996
2013-02-13,50.667702
2013-02-14,51.415501
2013-02-15,51.310101
2013-02-19,51.568901000000004
2013-02-20,51.032001
2013-02-21,50.437599
2013-02-22,50.801998
2013-02-25,49.507702
2013-02-26,50.1213
2013-02-27,51.1087
2013-02-28,50.974499
2013-03-01,51.405899
2013-03-04,51.923598999999996
2013-03-05,52.776901
2013-03-06,53.169998
2013-03-07,54.435501
2013-03-08,55.087399
2013-03-11,54.895599
2013-03-12,54.090302
2013-03-13,54.291698
2013-03-14,54.953201
2013-03-15,54.310798999999996
2013-03-18,53.898602000000004
2013-03-19,53.189098
2013-03-20,54.032799
2013-03-21,53.793098
2013-03-22,54.445
2013-03-25,54.205399
2013-03-26,54.560101
2013-03-27,54.291698
2013-03-28,55.240798999999996
2013-04-01,55.240798999999996
2013-04-02,55.2024
2013-04-03,55.701
2013-04-04,55.863898999999996
2013-04-05,55.490002000000004
2013-04-08,55.940601
2013-04-09,56.372101
2013-04-10,57.105499
2013-04-11,57.196498999999996
2013-04-12,57.004799
2013-04-15,56.055698
2013-04-16,57.263699
2013-04-17,57.062302
2013-04-18,56.055698
2013-04-19,57.282799
2013-04-22,57.7047
2013-04-23,57.905998
2013-04-24,57.129397999999995
2013-04-25,56.937698
2013-04-26,57.2061
2013-04-29,57.647099
2013-04-30,57.3116
2013-05-01,57.023998
2013-05-02,57.282799
2013-05-03,57.9347
2013-05-06,58.136101000000004
2013-05-07,58.979698
2013-05-08,58.605801
2013-05-09,58.577099
2013-05-10,58.423698
2013-05-13,58.394901000000004
2013-05-14,58.740101
2013-05-15,58.605801
2013-05-16,58.212799
2013-05-17,58.203201
2013-05-20,57.5896
2013-05-21,57.973099
2013-05-22,57.4842
2013-05-23,57.6759
2013-05-24,56.832198999999996
2013-05-28,57.800499
2013-05-29,56.755501
2013-05-30,57.119801
2013-05-31,55.959801
2013-06-03,56.180302000000005
2013-06-04,55.931
2013-06-05,54.550499
2013-06-06,55.106602
2013-06-07,56.3433
2013-06-10,55.317501
2013-06-11,54.540901
2013-06-12,53.841099
2013-06-13,55.518799
2013-06-14,55.097
2013-06-17,55.5476
2013-06-18,56.458302
2013-06-19,55.470901
2013-06-20,53.994499
2013-06-21,54.464199
2013-06-24,53.9561
2013-06-25,54.330002
2013-06-26,55.020302
2013-06-27,55.432499
2013-06-28,55.432499
2013-07-01,55.8927
2013-07-02,57.062302
2013-07-03,57.5896
2013-07-05,58.874297999999996
2013-07-08,58.414101
2013-07-09,58.749699
2013-07-10,58.490798999999996
2013-07-11,59.123501
2013-07-12,59.152302
2013-07-15,58.8839
2013-07-16,58.759201000000004
2013-07-17,59.085201
2013-07-18,59.6796
2013-07-19,59.219398
2013-07-22,59.650799
2013-07-23,60.245201
2013-07-24,59.727501000000004
2013-07-25,60.120602000000005
2013-07-26,60.417801000000004
2013-07-29,59.9193
2013-07-30,59.507
2013-07-31,59.689201000000004
2013-08-01,60.4562
2013-08-02,61.635399
2013-08-05,61.807899
2013-08-06,61.433997999999995
2013-08-07,61.203899
2013-08-08,61.299801
2013-08-09,60.782101000000004
2013-08-12,60.715
2013-08-13,60.494499
2013-08-14,59.7467
2013-08-15,58.682499
2013-08-16,58.347
2013-08-19,58.337399
2013-08-20,59.324902
2013-08-21,58.730499
2013-08-22,59.794601
2013-08-23,59.785099
2013-08-26,59.526199
2013-08-27,58.9702
2013-08-28,58.462002000000005
2013-08-29,58.481201
2013-08-30,58.030602
2013-09-03,58.826302
2013-09-04,59.430302000000005
2013-09-05,59.0373
2013-09-06,58.912601
2013-09-09,59.669998
2013-09-10,60.341099
2013-09-11,60.705399
2013-09-12,60.206902
2013-09-13,59.976799
2013-09-16,60.130199
2013-09-17,60.302799
2013-09-18,60.724602000000004
2013-09-19,61.740798999999996
2013-09-20,61.645
2013-09-23,60.8396
2013-09-24,60.7342
2013-09-25,61.328602000000004
2013-09-26,62.191399
2013-09-27,63.466499
2013-09-30,63.092602
2013-10-01,63.926701
2013-10-02,63.6199
2013-10-03,62.594101
2013-10-04,63.715801
2013-10-07,62.987099
2013-10-08,62.335201
2013-10-09,61.9422
2013-10-10,64.54029799999999
2013-10-11,65.115501
2013-10-14,65.230499
2013-10-15,64.684097
2013-10-16,65.1922
2013-10-17,65.144203
2013-10-18,65.891998
2013-10-21,66.064598
2013-10-22,66.8507
2013-10-23,66.9562
2013-10-24,67.40679899999999
2013-10-25,67.358902
2013-10-28,67.263
2013-10-29,67.17669699999999
2013-10-30,65.7099
2013-10-31,65.901604
2013-11-01,65.96869699999999
2013-11-04,65.834503
2013-11-05,65.412697
2013-11-06,64.894997
2013-11-07,62.680401
2013-11-08,64.85659799999999
2013-11-11,64.712799
2013-11-12,64.032097
2013-11-13,64.894997
2013-11-14,65.575699
2013-11-15,64.847
2013-11-18,64.089699
2013-11-19,63.543201
2013-11-20,63.006302000000005
2013-11-21,64.185501
2013-11-22,64.2239
2013-11-25,63.8787
2013-11-26,63.025501
2013-11-27,62.9296
2013-11-29,62.9967
2013-12-02,62.900902
2013-12-03,62.757099
2013-12-04,62.7379
2013-12-05,62.881699
2013-12-06,63.821201
2013-12-09,62.785801
2013-12-10,63.8596
2013-12-11,63.677399
2013-12-12,63.1022
2013-12-13,62.8433
2013-12-16,63.581501
2013-12-17,63.083
2013-12-18,64.808701
2013-12-19,65.096298
2013-12-20,65.518097
2013-12-23,65.853699
2013-12-24,66.534401
2013-12-26,67.109596
2013-12-27,66.764503
2013-12-30,66.793198
2013-12-31,66.841103
2014-01-02,65.891998
2014-01-03,65.834503
2014-01-06,65.345596
2014-01-07,64.712799
2014-01-08,64.003403
2014-01-09,63.552799
2014-01-10,63.456902
2014-01-13,62.766602
2014-01-14,62.632401
2014-01-15,62.450298
2014-01-16,62.268101
2014-01-17,61.740798999999996
2014-01-21,61.884602
2014-01-22,63.044701
2014-01-23,61.970901
2014-01-24,60.705399
2014-01-27,60.2836
2014-01-28,60.532799
2014-01-29,59.7467
2014-01-30,60.782101000000004
2014-01-31,60.2356
2014-02-03,58.979698
2014-02-04,59.823399
2014-02-05,60.484901
2014-02-06,60.676701
2014-02-07,61.271099
2014-02-10,61.021801
2014-02-11,62.162701
2014-02-12,62.3736
2014-02-13,61.932598
2014-02-14,62.603699
2014-02-18,62.603699
2014-02-19,61.951698
2014-02-20,62.296902
2014-02-21,62.057201
2014-02-24,62.3256
2014-02-25,62.105098999999996
2014-02-26,62.018799
2014-02-27,63.054297999999996
2014-02-28,64.358101
2014-03-03,63.7253
2014-03-04,64.214302
2014-03-05,65.652397
2014-03-06,66.083801
2014-03-07,65.47979699999999
2014-03-10,65.70030200000001
2014-03-11,64.88539899999999
2014-03-12,64.482697
2014-03-13,63.936298
2014-03-14,63.830799
2014-03-17,63.917099
2014-03-18,64.425201
2014-03-19,64.310204
2014-03-20,63.754101
2014-03-21,63.6007
2014-03-24,62.632401
2014-03-25,62.8433
2014-03-26,61.980499
2014-03-27,60.849201
2014-03-28,61.980499
2014-03-31,62.632401
2014-04-01,63.303501000000004
2014-04-02,64.291
2014-04-03,63.993801
2014-04-04,63.763699
2014-04-07,62.1147
2014-04-08,62.5653
2014-04-09,63.274799
2014-04-10,60.945099
2014-04-11,60.168499
2014-04-14,60.417801000000004
2014-04-15,60.667099
2014-04-16,61.827099
2014-04-17,62.4599
2014-04-21,62.363997999999995
2014-04-22,62.2393
2014-04-23,63.274799
2014-04-24,62.9296
2014-04-25,62.507801
2014-04-28,62.3927
2014-04-29,62.066798999999996
2014-04-30,63.715801
2014-05-01,64.10880300000001
2014-05-02,63.466499
2014-05-05,64.684097
2014-05-06,64.703201
2014-05-07,65.0196
2014-05-08,65.230499
2014-05-09,65.546898
2014-05-12,66.572701
2014-05-13,66.31390400000001
2014-05-14,66.102898
2014-05-15,65.671501
2014-05-16,66.04540300000001
2014-05-19,67.214996
2014-05-20,66.352203
2014-05-21,67.167099
2014-05-22,67.080803
2014-05-23,67.76149699999999
2014-05-27,67.675201
2014-05-28,67.7519
2014-05-29,67.40679899999999
2014-05-30,66.946602
2014-06-02,67.828598
2014-06-03,67.828598
2014-06-04,67.59850300000001
2014-06-05,67.9533
2014-06-06,68.144997
2014-06-09,68.989998
2014-06-10,69.089996
2014-06-11,68.91999799999999
2014-06-12,68.370003
2014-06-13,67.839996
2014-06-16,68.519997
2014-06-17,68.220001
2014-06-18,69.269997
2014-06-19,69.349998
2014-06-20,68.300003
2014-06-23,68.190002
2014-06-24,68.239998
2014-06-25,69.07
2014-06-26,69.400002
2014-06-27,69.739998
2014-06-30,70.25
2014-07-01,70.57
2014-07-02,70.93
2014-07-03,71.389999
2014-07-07,71.16999799999999
2014-07-08,70.75
2014-07-09,72.410004
2014-07-10,72.220001
2014-07-11,72.290001
2014-07-14,71.68
2014-07-15,71.010002
2014-07-16,83.129997
2014-07-17,86.120003
2014-07-18,87.230003
2014-07-21,87.360001
2014-07-22,86.779999
2014-07-23,84.260002
2014-07-24,84.010002
2014-07-25,84.989998
2014-07-28,85.239998
2014-07-29,83.849998
2014-07-30,84.489998
2014-07-31,83.019997
2014-08-01,83.800003
2014-08-04,85.529999
2014-08-05,85.190002
2014-08-06,74.239998
2014-08-07,72.059998
2014-08-08,73.230003
2014-08-11,74.040001
2014-08-12,73.040001
2014-08-13,74.160004
2014-08-14,76.519997
2014-08-15,76.5
2014-08-18,76.860001
2014-08-19,76.989998
2014-08-20,77.019997
2014-08-21,76.760002
2014-08-22,77.230003
2014-08-25,76.949997
2014-08-26,76.980003
2014-08-27,76.849998
2014-08-28,76.949997
2014-08-29,77.029999
2014-09-02,77.32
2014-09-03,77.33000200000001
2014-09-04,77.230003
2014-09-05,76.959999
2014-09-08,77.199997
2014-09-09,76.389999
2014-09-10,75.93
2014-09-11,76.760002
2014-09-12,76.809998
2014-09-15,76.199997
2014-09-16,76.760002
2014-09-17,76.860001
2014-09-18,77.379997
2014-09-19,77.800003
2014-09-22,75.66999799999999
2014-09-23,75.269997
2014-09-24,76.199997
2014-09-25,75.349998
2014-09-26,75.660004
2014-09-29,75.639999
2014-09-30,75.209999
2014-10-01,73.709999
2014-10-02,73.199997
2014-10-03,74.720001
2014-10-06,73.82
2014-10-07,73.370003
2014-10-08,73.989998
2014-10-09,72.07
2014-10-10,71.82
2014-10-13,70.639999
2014-10-14,70.639999
2014-10-15,72.209999
2014-10-16,75.410004
2014-10-17,75.849998
2014-10-20,77.690002
2014-10-21,77.220001
2014-10-22,76.57
2014-10-23,78.190002
2014-10-24,78.769997
2014-10-27,79.269997
2014-10-28,79.599998
2014-10-29,78.610001
2014-10-30,79.650002
2014-10-31,79.470001
2014-11-03,78.760002
2014-11-04,74.970001
2014-11-05,77.989998
2014-11-06,77.360001
2014-11-07,77.0
2014-11-10,77.33000200000001
2014-11-11,78.040001
2014-11-12,77.68
2014-11-13,78.980003
2014-11-14,79.75
2014-11-17,80.400002
2014-11-18,80.5
2014-11-19,80.93
2014-11-20,80.589996
2014-11-21,80.050003
2014-11-24,81.43
2014-11-25,82.440002
2014-11-26,83.790001
2014-11-28,85.120003
2014-12-01,83.959999
2014-12-02,84.480003
2014-12-03,83.870003
2014-12-04,84.660004
2014-12-05,84.260002
2014-12-08,83.33000200000001
2014-12-09,83.91999799999999
2014-12-10,83.209999
2014-12-11,83.309998
2014-12-12,82.120003
2014-12-15,81.57
2014-12-16,80.559998
2014-12-17,82.279999
2014-12-18,84.379997
2014-12-19,84.93
2014-12-22,85.57
2014-12-23,85.779999
2014-12-24,85.58000200000001
2014-12-26,86.709999
2014-12-29,86.32
2014-12-30,85.959999
2014-12-31,85.41999799999999
2015-01-02,84.93
2015-01-05,83.239998
2015-01-06,82.300003
2015-01-07,83.16999799999999
2015-01-08,85.489998
2015-01-09,84.209999
2015-01-12,84.050003
2015-01-13,85.160004
2015-01-14,82.389999
2015-01-15,82.41999799999999
2015-01-16,83.18
2015-01-20,80.349998
2015-01-21,80.730003
2015-01-22,81.720001
2015-01-23,79.970001
2015-01-26,80.970001
2015-01-27,80.639999
2015-01-28,78.889999
2015-01-29,79.730003
2015-01-30,77.93
2015-02-02,78.589996
2015-02-03,80.33000200000001
2015-02-04,80.139999
2015-02-05,79.980003
2015-02-06,80.379997
2015-02-09,80.540001
2015-02-10,80.809998
2015-02-11,81.010002
2015-02-12,83.309998
2015-02-13,83.870003
2015-02-17,84.08000200000001
2015-02-18,83.58000200000001
2015-02-19,83.91999799999999
2015-02-20,84.529999
2015-02-23,83.769997
2015-02-24,83.620003
2015-02-25,82.489998
2015-02-26,82.41999799999999
2015-02-27,81.860001
2015-03-02,82.769997
2015-03-03,83.160004
2015-03-04,83.08000200000001
2015-03-05,83.260002
2015-03-06,84.120003
2015-03-09,85.199997
2015-03-10,83.379997
2015-03-11,82.940002
2015-03-12,84.57
2015-03-13,84.089996
2015-03-16,85.449997
2015-03-17,85.760002
2015-03-18,87.199997
2015-03-19,86.83000200000001
2015-03-20,87.889999
2015-03-23,87.08000200000001
2015-03-24,86.339996
2015-03-25,85.16999799999999
2015-03-26,84.730003
2015-03-27,85.110001
2015-03-30,85.300003
2015-03-31,84.440002
2015-04-01,82.800003
2015-04-02,85.0
2015-04-06,85.279999
2015-04-07,85.309998
2015-04-08,85.18
2015-04-09,85.610001
2015-04-10,85.489998
2015-04-13,84.510002
2015-04-14,84.400002
2015-04-15,84.93
2015-04-16,84.620003
2015-04-17,83.400002
2015-04-20,84.07
2015-04-21,84.040001
2015-04-22,84.459999
2015-04-23,84.879997
2015-04-24,85.360001
2015-04-27,84.760002
2015-04-28,84.980003
2015-04-29,85.449997
2015-04-30,84.410004
2015-05-01,85.58000200000001
2015-05-04,85.910004
2015-05-05,84.449997
2015-05-06,83.629997
2015-05-07,83.68
2015-05-08,84.230003
2015-05-11,83.010002
2015-05-12,83.230003
2015-05-13,83.410004
2015-05-14,84.099998
2015-05-15,85.290001
2015-05-18,85.300003
2015-05-19,85.709999
2015-05-20,85.559998
2015-05-21,85.150002
2015-05-22,85.199997
2015-05-26,84.66999799999999
2015-05-27,85.220001
2015-05-28,84.779999
2015-05-29,84.480003
2015-06-01,84.389999
2015-06-02,84.720001
2015-06-03,85.970001
2015-06-04,85.07
2015-06-05,84.900002
2015-06-08,86.019997
2015-06-09,85.529999
2015-06-10,85.629997
2015-06-11,86.589996
2015-06-12,86.010002
2015-06-15,86.18
2015-06-16,87.040001
2015-06-17,87.220001
2015-06-18,88.309998
2015-06-19,88.0
2015-06-22,88.019997
2015-06-23,87.690002
2015-06-24,87.099998
2015-06-25,88.199997
2015-06-26,88.129997
2015-06-29,86.529999
2015-06-30,87.410004
2015-07-01,88.309998
2015-07-02,88.489998
2015-07-06,87.379997
2015-07-07,87.370003
2015-07-08,85.809998
2015-07-09,87.089996
2015-07-10,88.629997
2015-07-13,89.889999
2015-07-14,89.989998
2015-07-15,90.480003
2015-07-16,91.010002
2015-07-17,89.690002
2015-07-20,89.370003
2015-07-21,88.75
2015-07-22,88.720001
2015-07-23,87.690002
2015-07-24,87.379997
2015-07-27,86.540001
2015-07-28,87.760002
2015-07-29,88.110001
2015-07-30,88.440002
2015-07-31,88.040001
2015-08-03,87.779999
2015-08-04,87.650002
2015-08-05,79.800003
2015-08-06,79.150002
2015-08-07,80.129997
2015-08-10,82.160004
2015-08-11,79.769997
2015-08-12,79.910004
2015-08-13,79.029999
2015-08-14,78.230003
2015-08-17,79.400002
2015-08-18,79.010002
2015-08-19,77.82
2015-08-20,73.900002
2015-08-21,72.699997
2015-08-24,69.809998
2015-08-25,69.690002
2015-08-26,71.66999799999999
2015-08-27,72.82
2015-08-28,72.379997
2015-08-31,71.099998
2015-09-01,69.440002
2015-09-02,70.489998
2015-09-03,70.699997
2015-09-04,70.010002
2015-09-08,71.68
2015-09-09,70.110001
2015-09-10,70.709999
2015-09-11,70.010002
2015-09-14,69.629997
2015-09-15,69.989998
2015-09-16,70.57
2015-09-17,70.25
2015-09-18,69.639999
2015-09-21,69.57
2015-09-22,69.389999
2015-09-23,69.019997
2015-09-24,67.620003
2015-09-25,67.870003
2015-09-28,66.459999
2015-09-29,66.599998
2015-09-30,68.75
2015-10-01,69.339996
2015-10-02,70.589996
2015-10-05,71.07
2015-10-06,71.410004
2015-10-07,71.800003
2015-10-08,72.980003
2015-10-09,73.089996
2015-10-12,73.18
2015-10-13,72.790001
2015-10-14,71.029999
2015-10-15,72.489998
2015-10-16,72.019997
2015-10-19,71.160004
2015-10-20,71.730003
2015-10-21,71.129997
2015-10-22,72.529999
2015-10-23,73.269997
2015-10-26,73.349998
2015-10-27,72.900002
2015-10-28,75.07
2015-10-29,75.470001
2015-10-30,75.339996
2015-11-02,76.559998
2015-11-03,77.300003
2015-11-04,72.199997
2015-11-05,69.43
2015-11-06,68.860001
2015-11-09,68.489998
2015-11-10,69.739998
2015-11-11,71.050003
2015-11-12,70.41999799999999
2015-11-13,69.93
2015-11-16,71.099998
2015-11-17,70.459999
2015-11-18,71.769997
2015-11-19,70.980003
2015-11-20,70.720001
2015-11-23,70.519997
2015-11-24,70.190002
2015-11-25,70.300003
2015-11-27,69.779999
2015-11-30,69.980003
2015-12-01,71.040001
2015-12-02,70.019997
2015-12-03,69.160004
2015-12-04,70.610001
2015-12-07,70.360001
2015-12-08,68.82
2015-12-09,68.300003
2015-12-10,67.839996
2015-12-11,65.470001
2015-12-14,64.260002
2015-12-15,64.709999
2015-12-16,65.900002
2015-12-17,64.860001
2015-12-18,63.509997999999996
2015-12-21,63.41
2015-12-22,64.120003
2015-12-23,64.489998
2015-12-24,64.389999
2015-12-28,64.480003
2015-12-29,64.839996
2015-12-30,64.440002
2015-12-31,64.66999799999999
2016-01-04,64.91999799999999
2016-01-05,65.519997
2016-01-06,68.620003
2016-01-07,70.199997
2016-01-08,71.16999799999999
2016-01-11,69.610001
2016-01-12,71.089996
2016-01-13,70.650002
2016-01-14,70.550003
2016-01-15,69.650002
2016-01-19,69.790001
2016-01-20,68.900002
2016-01-21,69.480003
2016-01-22,70.889999
2016-01-25,69.75
2016-01-26,71.989998
2016-01-27,70.949997
2016-01-28,69.58000200000001
2016-01-29,70.440002
2016-02-01,72.349998
2016-02-02,70.519997
2016-02-03,71.459999
2016-02-04,71.839996
2016-02-05,69.160004
2016-02-08,67.300003
2016-02-09,63.209998999999996
2016-02-10,60.07
2016-02-11,62.32
2016-02-12,62.259997999999996
2016-02-16,63.330002
2016-02-17,64.690002
2016-02-18,64.620003
2016-02-19,64.66999799999999
2016-02-22,65.720001
2016-02-23,66.099998
2016-02-24,67.480003
2016-02-25,66.660004
2016-02-26,66.660004
2016-02-29,66.199997
2016-03-01,66.800003
2016-03-02,66.760002
2016-03-03,68.82
2016-03-04,68.809998
2016-03-07,69.57
2016-03-08,68.08000200000001
2016-03-09,68.650002
2016-03-10,68.790001
2016-03-11,70.41999799999999
2016-03-14,70.75
2016-03-15,70.959999
2016-03-16,71.5
2016-03-17,72.309998
2016-03-18,72.360001
2016-03-21,72.139999
2016-03-22,72.82
2016-03-23,70.690002
2016-03-24,70.010002
2016-03-28,72.540001
2016-03-29,72.209999
2016-03-30,72.160004
2016-03-31,72.550003
2016-04-01,72.989998
2016-04-04,73.559998
2016-04-05,72.720001
2016-04-06,73.970001
2016-04-07,72.910004
2016-04-08,73.610001
2016-04-11,73.269997
2016-04-12,73.769997
2016-04-13,75.0
2016-04-14,75.050003
2016-04-15,74.5
2016-04-18,75.220001
2016-04-19,74.839996
2016-04-20,74.779999
2016-04-21,75.440002
2016-04-22,76.650002
2016-04-25,76.349998
2016-04-26,77.019997
2016-04-27,76.910004
2016-04-28,76.75
2016-04-29,75.139999
2016-05-02,75.32
2016-05-03,73.639999
2016-05-04,74.800003
2016-05-05,75.629997
2016-05-06,74.889999
2016-05-09,74.160004
2016-05-10,74.800003
2016-05-11,74.139999
2016-05-12,73.389999
2016-05-13,73.230003
2016-05-16,73.120003
2016-05-17,72.82
2016-05-18,71.470001
2016-05-19,71.589996
2016-05-20,72.800003
2016-05-23,72.07
2016-05-24,73.129997
2016-05-25,73.360001
2016-05-26,74.07
2016-05-27,75.279999
2016-05-31,75.660004
2016-06-01,76.410004
2016-06-02,76.75
2016-06-03,75.839996
2016-06-06,76.010002
2016-06-07,75.190002
2016-06-08,75.459999
2016-06-09,75.010002
2016-06-10,73.629997
2016-06-13,73.129997
2016-06-14,72.760002
2016-06-15,72.879997
2016-06-16,73.41999799999999
2016-06-17,72.370003
2016-06-20,72.639999
2016-06-21,71.809998
2016-06-22,72.440002
2016-06-23,73.050003
2016-06-24,70.720001
2016-06-27,69.209999
2016-06-28,70.150002
2016-06-29,71.690002
2016-06-30,73.540001
2016-07-01,74.309998
2016-07-05,73.849998
2016-07-06,74.540001
2016-07-07,76.110001
2016-07-08,77.959999
2016-07-11,78.379997
2016-07-12,78.260002
2016-07-13,78.050003
2016-07-14,78.589996
2016-07-15,78.639999
2016-07-18,77.910004
2016-07-19,78.08000200000001
2016-07-20,77.860001
2016-07-21,77.739998
2016-07-22,78.360001
2016-07-25,78.5
2016-07-26,78.269997
2016-07-27,77.93
2016-07-28,77.620003
2016-07-29,76.650002
2016-08-01,76.739998
2016-08-02,75.779999
2016-08-03,77.83000200000001
2016-08-04,77.879997
2016-08-05,79.110001
2016-08-08,78.739998
2016-08-09,79.160004
2016-08-10,79.860001
2016-08-11,80.41999799999999
2016-08-12,80.550003
2016-08-15,80.860001
2016-08-16,81.050003
2016-08-17,81.050003
2016-08-18,80.83000200000001
2016-08-19,80.800003
2016-08-22,80.510002
2016-08-23,80.699997
2016-08-24,80.16999799999999
2016-08-25,79.809998
2016-08-26,79.239998
2016-08-29,79.139999
2016-08-30,78.910004
2016-08-31,78.410004
2016-09-01,78.160004
2016-09-02,78.529999
2016-09-06,78.389999
2016-09-07,78.720001
2016-09-08,78.91999799999999
2016-09-09,77.010002
2016-09-12,78.370003
2016-09-13,76.43
2016-09-14,76.220001
2016-09-15,75.620003
2016-09-16,74.849998
2016-09-19,75.709999
2016-09-20,75.400002
2016-09-21,76.660004
2016-09-22,77.309998
2016-09-23,76.730003
2016-09-26,76.099998
2016-09-27,77.879997
2016-09-28,78.559998
2016-09-29,78.610001
2016-09-30,79.610001
2016-10-03,79.32
2016-10-04,79.18
2016-10-05,79.589996
2016-10-06,79.660004
2016-10-07,78.980003
2016-10-10,79.360001
2016-10-11,78.57
2016-10-12,79.910004
2016-10-13,79.400002
2016-10-14,79.550003
2016-10-17,78.839996
2016-10-18,79.510002
2016-10-19,79.239998
2016-10-20,82.989998
2016-10-21,89.480003
2016-10-24,86.739998
2016-10-25,87.160004
2016-10-26,88.699997
2016-10-27,88.300003
2016-10-28,87.470001
2016-10-31,88.989998
2016-11-01,88.25
2016-11-02,87.279999
2016-11-03,87.150002
2016-11-04,86.41999799999999
2016-11-07,87.739998
2016-11-08,87.870003
2016-11-09,86.599998
2016-11-10,86.33000200000001
2016-11-11,86.800003
2016-11-14,86.800003
2016-11-15,88.66999799999999
2016-11-16,88.949997
2016-11-17,90.690002
2016-11-18,91.349998
2016-11-21,91.559998
2016-11-22,92.33000200000001
2016-11-23,92.779999
2016-11-25,93.199997
2016-11-28,92.900002
2016-11-29,92.910004
2016-11-30,91.82
2016-12-01,94.139999
2016-12-02,93.800003
2016-12-05,93.339996
2016-12-06,93.900002
2016-12-07,93.980003
2016-12-08,94.550003
2016-12-09,95.230003
2016-12-12,94.66999799999999
2016-12-13,94.66999799999999
2016-12-14,94.650002
2016-12-15,95.32
2016-12-16,94.800003
2016-12-19,95.08000200000001
2016-12-20,95.730003
2016-12-21,95.989998
2016-12-22,96.459999
2016-12-23,96.410004
2016-12-27,96.739998
2016-12-28,96.220001
2016-12-29,96.690002
