Date,LRN
2008-06-06,23.950001
2008-06-09,24.549999
2008-06-10,23.99
2008-06-11,24.57
2008-06-12,24.940001000000002
2008-06-13,24.049999
2008-06-16,22.75
2008-06-17,23.969998999999998
2008-06-18,23.780001000000002
2008-06-19,24.1
2008-06-20,24.620001000000002
2008-06-23,22.950001
2008-06-24,23.610001
2008-06-25,22.780001000000002
2008-06-26,22.389999
2008-06-27,23.43
2008-06-30,21.51
2008-07-01,22.75
2008-07-02,22.389999
2008-07-03,21.280001000000002
2008-07-07,21.08
2008-07-08,22.030001000000002
2008-07-09,21.940001000000002
2008-07-10,22.82
2008-07-11,23.0
2008-07-14,21.790001
2008-07-15,21.889999
2008-07-16,22.309998999999998
2008-07-17,23.450001
2008-07-18,23.719998999999998
2008-07-21,23.690001000000002
2008-07-22,23.950001
2008-07-23,23.91
2008-07-24,23.969998999999998
2008-07-25,23.370001000000002
2008-07-28,23.540001
2008-07-29,24.1
2008-07-30,24.42
2008-07-31,25.280001000000002
2008-08-01,25.0
2008-08-04,25.209999
2008-08-05,25.639999
2008-08-06,25.84
2008-08-07,25.75
2008-08-08,26.379998999999998
2008-08-11,26.5
2008-08-12,25.83
2008-08-13,25.5
2008-08-14,25.459999
2008-08-15,25.049999
2008-08-18,24.49
2008-08-19,24.459999
2008-08-20,23.51
2008-08-21,23.450001
2008-08-22,23.6
2008-08-25,24.049999
2008-08-26,24.24
2008-08-27,24.209999
2008-08-28,24.09
2008-08-29,23.57
2008-09-02,23.82
2008-09-03,24.360001
2008-09-04,24.200001
2008-09-05,23.75
2008-09-08,24.280001000000002
2008-09-09,27.059998999999998
2008-09-10,27.530001000000002
2008-09-11,28.629998999999998
2008-09-12,28.58
2008-09-15,27.709999
2008-09-16,28.98
2008-09-17,28.0
2008-09-18,28.16
2008-09-19,28.93
2008-09-22,28.049999
2008-09-23,27.469998999999998
2008-09-24,28.280001000000002
2008-09-25,27.77
2008-09-26,29.0
2008-09-29,26.889999
2008-09-30,26.5
2008-10-01,25.709999
2008-10-02,25.799999
2008-10-03,24.620001000000002
2008-10-06,24.389999
2008-10-07,23.0
2008-10-08,22.299999
2008-10-09,21.51
2008-10-10,19.99
2008-10-13,23.16
2008-10-14,23.15
2008-10-15,21.860001
2008-10-16,22.879998999999998
2008-10-17,24.85
2008-10-20,25.84
2008-10-21,24.889999
2008-10-22,21.799999
2008-10-23,22.610001
2008-10-24,22.77
2008-10-27,24.139999
2008-10-28,24.82
2008-10-29,25.51
2008-10-30,27.07
2008-10-31,27.379998999999998
2008-11-03,28.25
2008-11-04,27.68
2008-11-05,26.309998999999998
2008-11-06,24.42
2008-11-07,23.940001000000002
2008-11-10,23.52
2008-11-11,24.950001
2008-11-12,24.33
2008-11-13,23.0
2008-11-14,20.85
2008-11-17,17.969998999999998
2008-11-18,20.85
2008-11-19,19.120001000000002
2008-11-20,18.0
2008-11-21,17.41
2008-11-24,17.959999
2008-11-25,17.799999
2008-11-26,18.450001
2008-11-28,18.25
2008-12-01,18.299999
2008-12-02,17.99
2008-12-03,17.98
2008-12-04,18.530001000000002
2008-12-05,18.68
2008-12-08,20.389999
2008-12-09,19.5
2008-12-10,18.799999
2008-12-11,18.75
2008-12-12,18.25
2008-12-15,17.889999
2008-12-16,17.889999
2008-12-17,17.379998999999998
2008-12-18,17.629998999999998
2008-12-19,17.549999
2008-12-22,17.290001
2008-12-23,16.030001000000002
2008-12-24,17.98
2008-12-26,18.43
2008-12-29,19.09
2008-12-30,18.42
2008-12-31,18.75
2009-01-02,18.709999
2009-01-05,18.74
2009-01-06,17.18
2009-01-07,16.02
2009-01-08,16.51
2009-01-09,16.48
2009-01-12,15.7
2009-01-13,14.92
2009-01-14,15.04
2009-01-15,17.620001000000002
2009-01-16,19.299999
2009-01-20,16.41
2009-01-21,18.0
2009-01-22,16.91
2009-01-23,16.24
2009-01-26,16.120001000000002
2009-01-27,16.26
2009-01-28,16.629998999999998
2009-01-29,15.72
2009-01-30,15.97
2009-02-02,16.049999
2009-02-03,15.53
2009-02-04,16.02
2009-02-05,16.540001
2009-02-06,16.65
2009-02-09,16.440001000000002
2009-02-10,17.59
2009-02-11,18.190001000000002
2009-02-12,17.969998999999998
2009-02-13,18.35
2009-02-17,18.15
2009-02-18,18.49
2009-02-19,18.32
2009-02-20,18.0
2009-02-23,18.059998999999998
2009-02-24,17.709999
2009-02-25,16.549999
2009-02-26,16.17
2009-02-27,16.610001
2009-03-02,15.58
2009-03-03,15.56
2009-03-04,15.87
2009-03-05,15.16
2009-03-06,14.75
2009-03-09,12.38
2009-03-10,12.78
2009-03-11,13.54
2009-03-12,13.93
2009-03-13,14.64
2009-03-16,13.32
2009-03-17,13.02
2009-03-18,13.05
2009-03-19,13.74
2009-03-20,13.69
2009-03-23,13.4
2009-03-24,13.15
2009-03-25,13.43
2009-03-26,13.59
2009-03-27,13.67
2009-03-30,13.9
2009-03-31,13.9
2009-04-01,13.66
2009-04-02,15.86
2009-04-03,15.52
2009-04-06,16.0
2009-04-07,15.62
2009-04-08,15.36
2009-04-09,15.63
2009-04-13,15.55
2009-04-14,15.35
2009-04-15,15.29
2009-04-16,15.86
2009-04-17,17.620001000000002
2009-04-20,17.07
2009-04-21,17.99
2009-04-22,17.530001000000002
2009-04-23,17.15
2009-04-24,17.6
2009-04-27,17.82
2009-04-28,17.66
2009-04-29,17.91
2009-04-30,17.58
2009-05-01,16.969998999999998
2009-05-04,16.690001000000002
2009-05-05,17.959999
2009-05-06,18.610001
2009-05-07,18.049999
2009-05-08,17.0
2009-05-11,16.440001000000002
2009-05-12,15.87
2009-05-13,15.08
2009-05-14,15.59
2009-05-15,16.049999
2009-05-18,16.65
2009-05-19,16.5
2009-05-20,16.73
2009-05-21,17.360001
2009-05-22,17.9
2009-05-26,17.9
2009-05-27,17.77
2009-05-28,17.799999
2009-05-29,17.5
2009-06-01,16.969998999999998
2009-06-02,16.77
2009-06-03,17.92
2009-06-04,17.58
2009-06-05,17.940001000000002
2009-06-08,17.459999
2009-06-09,17.870001000000002
2009-06-10,18.16
2009-06-11,18.879998999999998
2009-06-12,19.02
2009-06-15,19.0
2009-06-16,20.16
2009-06-17,20.200001
2009-06-18,20.77
2009-06-19,21.0
2009-06-22,19.940001000000002
2009-06-23,18.559998999999998
2009-06-24,19.370001000000002
2009-06-25,20.950001
2009-06-26,21.969998999999998
2009-06-29,20.879998999999998
2009-06-30,21.549999
2009-07-01,20.85
2009-07-02,19.65
2009-07-06,18.91
2009-07-07,18.17
2009-07-08,17.74
2009-07-09,17.48
2009-07-10,17.299999
2009-07-13,17.459999
2009-07-14,18.290001
2009-07-15,19.540001
2009-07-16,19.5
2009-07-17,19.4
2009-07-20,19.5
2009-07-21,19.629998999999998
2009-07-22,19.540001
2009-07-23,19.58
2009-07-24,19.379998999999998
2009-07-27,18.639999
2009-07-28,18.360001
2009-07-29,18.23
2009-07-30,18.41
2009-07-31,18.77
2009-08-03,18.700001
2009-08-04,19.309998999999998
2009-08-05,18.99
2009-08-06,18.75
2009-08-07,19.57
2009-08-10,19.93
2009-08-11,19.32
2009-08-12,19.35
2009-08-13,19.9
2009-08-14,19.530001000000002
2009-08-17,19.51
2009-08-18,19.629998999999998
2009-08-19,19.790001
2009-08-20,19.73
2009-08-21,20.709999
2009-08-24,20.530001000000002
2009-08-25,20.74
2009-08-26,21.07
2009-08-27,21.49
2009-08-28,21.440001000000002
2009-08-31,20.59
2009-09-01,21.07
2009-09-02,20.280001000000002
2009-09-03,18.879998999999998
2009-09-04,19.190001000000002
2009-09-08,19.0
2009-09-09,16.530001000000002
2009-09-10,16.959999
2009-09-11,16.16
2009-09-14,15.62
2009-09-15,16.120001000000002
2009-09-16,16.459999
2009-09-17,16.01
2009-09-18,17.129998999999998
2009-09-21,17.709999
2009-09-22,17.190001000000002
2009-09-23,17.15
2009-09-24,16.43
2009-09-25,16.299999
2009-09-28,16.75
2009-09-29,16.66
2009-09-30,16.48
2009-10-01,16.030001000000002
2009-10-02,16.620001000000002
2009-10-05,16.6
2009-10-06,17.24
2009-10-07,17.75
2009-10-08,18.65
2009-10-09,19.040001
2009-10-12,19.030001000000002
2009-10-13,18.65
2009-10-14,19.57
2009-10-15,18.889999
2009-10-16,18.59
2009-10-19,17.629998999999998
2009-10-20,18.08
2009-10-21,17.690001000000002
2009-10-22,17.940001000000002
2009-10-23,17.49
2009-10-26,17.1
2009-10-27,17.030001000000002
2009-10-28,16.360001
2009-10-29,16.25
2009-10-30,16.040001
2009-11-02,16.110001
2009-11-03,15.86
2009-11-04,15.81
2009-11-05,15.8
2009-11-06,17.940001000000002
2009-11-09,17.74
2009-11-10,17.870001000000002
2009-11-11,17.68
2009-11-12,17.530001000000002
2009-11-13,17.77
2009-11-16,18.059998999999998
2009-11-17,18.77
2009-11-18,18.049999
2009-11-19,17.66
2009-11-20,17.82
2009-11-23,18.26
2009-11-24,18.120001000000002
2009-11-25,18.02
2009-11-27,17.709999
2009-11-30,17.92
2009-12-01,18.16
2009-12-02,18.379998999999998
2009-12-03,18.02
2009-12-04,18.52
2009-12-07,18.6
2009-12-08,19.02
2009-12-09,19.129998999999998
2009-12-10,18.77
2009-12-11,19.34
2009-12-14,20.57
2009-12-15,20.219998999999998
2009-12-16,19.92
2009-12-17,19.719998999999998
2009-12-18,19.690001000000002
2009-12-21,19.799999
2009-12-22,20.0
2009-12-23,20.190001000000002
2009-12-24,19.540001
2009-12-28,19.940001000000002
2009-12-29,20.24
2009-12-30,20.23
2009-12-31,20.27
2010-01-04,19.790001
2010-01-05,19.459999
2010-01-06,20.040001
2010-01-07,20.459999
2010-01-08,20.190001000000002
2010-01-11,20.27
2010-01-12,20.18
2010-01-13,20.360001
2010-01-14,20.01
2010-01-15,19.83
2010-01-19,20.299999
2010-01-20,20.200001
2010-01-21,19.950001
2010-01-22,20.290001
2010-01-25,19.799999
2010-01-26,19.440001000000002
2010-01-27,20.0
2010-01-28,19.629998999999998
2010-01-29,19.99
2010-02-01,19.950001
2010-02-02,19.52
2010-02-03,19.73
2010-02-04,19.110001
2010-02-05,19.200001
2010-02-08,18.98
2010-02-09,18.879998999999998
2010-02-10,18.450001
2010-02-11,18.450001
2010-02-12,18.84
2010-02-16,19.379998999999998
2010-02-17,19.57
2010-02-18,19.889999
2010-02-19,19.74
2010-02-22,20.030001000000002
2010-02-23,19.860001
2010-02-24,20.040001
2010-02-25,20.17
2010-02-26,20.129998999999998
2010-03-01,20.67
2010-03-02,21.0
2010-03-03,21.25
2010-03-04,21.610001
2010-03-05,22.200001
2010-03-08,22.09
2010-03-09,22.530001000000002
2010-03-10,22.6
2010-03-11,22.610001
2010-03-12,22.620001000000002
2010-03-15,22.83
2010-03-16,22.83
2010-03-17,22.959999
2010-03-18,22.99
2010-03-19,23.24
2010-03-22,23.77
2010-03-23,24.34
2010-03-24,24.17
2010-03-25,23.42
2010-03-26,23.59
2010-03-29,23.629998999999998
2010-03-30,23.24
2010-03-31,22.209999
2010-04-01,22.18
2010-04-05,22.98
2010-04-06,23.049999
2010-04-07,23.809998999999998
2010-04-08,23.6
2010-04-09,23.23
2010-04-12,23.33
2010-04-13,24.040001
2010-04-14,24.870001000000002
2010-04-15,25.0
2010-04-16,25.280001000000002
2010-04-19,24.41
2010-04-20,24.59
2010-04-21,25.030001000000002
2010-04-22,25.110001
2010-04-23,25.030001000000002
2010-04-26,24.84
2010-04-27,24.65
2010-04-28,24.34
2010-04-29,24.76
2010-04-30,23.67
2010-05-03,24.18
2010-05-04,23.700001
2010-05-05,23.4
2010-05-06,23.129998999999998
2010-05-07,22.360001
2010-05-10,23.120001000000002
2010-05-11,23.950001
2010-05-12,24.27
2010-05-13,25.0
2010-05-14,25.0
2010-05-17,24.969998999999998
2010-05-18,24.82
2010-05-19,24.790001
2010-05-20,23.59
2010-05-21,23.43
2010-05-24,23.629998999999998
2010-05-25,23.07
2010-05-26,23.73
2010-05-27,24.83
2010-05-28,25.02
2010-06-01,25.030001000000002
2010-06-02,25.15
2010-06-03,25.6
2010-06-04,23.9
2010-06-07,22.959999
2010-06-08,22.34
2010-06-09,23.370001000000002
2010-06-10,24.01
2010-06-11,24.16
2010-06-14,24.66
2010-06-15,25.08
2010-06-16,25.01
2010-06-17,25.26
2010-06-18,24.799999
2010-06-21,25.09
2010-06-22,23.690001000000002
2010-06-23,23.200001
2010-06-24,23.41
2010-06-25,23.67
2010-06-28,23.91
2010-06-29,23.02
2010-06-30,22.18
2010-07-01,22.030001000000002
2010-07-02,21.790001
2010-07-06,21.4
2010-07-07,21.9
2010-07-08,22.610001
2010-07-09,22.969998999999998
2010-07-12,22.719998999999998
2010-07-13,23.25
2010-07-14,23.040001
2010-07-15,23.09
2010-07-16,22.85
2010-07-19,23.01
2010-07-20,24.030001000000002
2010-07-21,23.15
2010-07-22,23.549999
2010-07-23,24.299999
2010-07-26,25.370001000000002
2010-07-27,25.43
2010-07-28,25.35
2010-07-29,25.299999
2010-07-30,26.049999
2010-08-02,26.58
2010-08-03,26.139999
2010-08-04,26.030001000000002
2010-08-05,25.27
2010-08-06,25.110001
2010-08-09,25.92
2010-08-10,25.530001000000002
2010-08-11,24.940001000000002
2010-08-12,24.68
2010-08-13,23.58
2010-08-16,23.9
2010-08-17,23.91
2010-08-18,23.950001
2010-08-19,23.690001000000002
2010-08-20,23.83
2010-08-23,23.440001000000002
2010-08-24,23.01
2010-08-25,23.6
2010-08-26,24.040001
2010-08-27,25.08
2010-08-30,23.809998999999998
2010-08-31,23.139999
2010-09-01,23.4
2010-09-02,23.200001
2010-09-03,24.360001
2010-09-07,23.790001
2010-09-08,24.049999
2010-09-09,24.0
2010-09-10,23.9
2010-09-13,25.93
2010-09-14,26.23
2010-09-15,26.42
2010-09-16,26.299999
2010-09-17,27.459999
2010-09-20,28.5
2010-09-21,28.58
2010-09-22,28.58
2010-09-23,28.52
2010-09-24,29.24
2010-09-27,28.83
2010-09-28,28.969998999999998
2010-09-29,29.0
2010-09-30,29.030001000000002
2010-10-01,28.98
2010-10-04,28.879998999999998
2010-10-05,29.09
2010-10-06,28.610001
2010-10-07,28.57
2010-10-08,27.540001
2010-10-11,27.530001000000002
2010-10-12,27.23
2010-10-13,28.5
2010-10-14,28.030001000000002
2010-10-15,27.52
2010-10-18,28.040001
2010-10-19,27.15
2010-10-20,27.67
2010-10-21,27.07
2010-10-22,27.969998999999998
2010-10-25,28.4
2010-10-26,28.379998999999998
2010-10-27,28.1
2010-10-28,28.059998999999998
2010-10-29,27.91
2010-11-01,27.68
2010-11-02,28.219998999999998
2010-11-03,28.219998999999998
2010-11-04,28.07
2010-11-05,28.26
2010-11-08,28.16
2010-11-09,24.91
2010-11-10,25.02
2010-11-11,24.98
2010-11-12,24.5
2010-11-15,24.43
2010-11-16,23.91
2010-11-17,23.4
2010-11-18,24.08
2010-11-19,25.030001000000002
2010-11-22,25.120001000000002
2010-11-23,25.030001000000002
2010-11-24,25.6
2010-11-26,25.690001000000002
2010-11-29,25.610001
2010-11-30,25.639999
2010-12-01,25.92
2010-12-02,26.02
2010-12-03,26.07
2010-12-06,26.82
2010-12-07,26.51
2010-12-08,26.51
2010-12-09,26.440001000000002
2010-12-10,26.93
2010-12-13,27.0
2010-12-14,26.969998999999998
2010-12-15,26.65
2010-12-16,26.969998999999998
2010-12-17,27.290001
2010-12-20,27.540001
2010-12-21,27.719998999999998
2010-12-22,27.83
2010-12-23,27.790001
2010-12-27,28.09
2010-12-28,28.309998999999998
2010-12-29,28.4
2010-12-30,28.530001000000002
2010-12-31,28.66
2011-01-03,29.4
2011-01-04,29.440001000000002
2011-01-05,29.780001000000002
2011-01-06,30.68
2011-01-07,31.26
2011-01-10,31.370001000000002
2011-01-11,30.889999
2011-01-12,30.75
2011-01-13,30.5
2011-01-14,30.98
2011-01-18,30.6
2011-01-19,30.049999
2011-01-20,30.0
2011-01-21,29.690001000000002
2011-01-24,29.809998999999998
2011-01-25,29.0
2011-01-26,28.709999
2011-01-27,28.51
2011-01-28,27.66
2011-01-31,27.25
2011-02-01,27.83
2011-02-02,27.93
2011-02-03,27.99
2011-02-04,28.0
2011-02-07,28.299999
2011-02-08,28.360001
2011-02-09,31.01
2011-02-10,32.169998
2011-02-11,32.150002
2011-02-14,32.400002
2011-02-15,32.400002
2011-02-16,33.279999
2011-02-17,33.849998
2011-02-18,33.77
2011-02-22,32.27
2011-02-23,32.23
2011-02-24,33.009997999999996
2011-02-25,34.0
2011-02-28,33.639998999999996
2011-03-01,33.299999
2011-03-02,32.849998
2011-03-03,33.599998
2011-03-04,33.139998999999996
2011-03-07,32.84
2011-03-08,33.41
2011-03-09,33.060001
2011-03-10,32.970001
2011-03-11,32.220001
2011-03-14,32.439999
2011-03-15,32.419998
2011-03-16,32.549999
2011-03-17,32.220001
2011-03-18,32.380001
2011-03-21,33.099998
2011-03-22,32.66
2011-03-23,33.259997999999996
2011-03-24,33.040001000000004
2011-03-25,33.259997999999996
2011-03-28,33.060001
2011-03-29,33.369999
2011-03-30,33.68
2011-03-31,33.700001
2011-04-01,34.599998
2011-04-04,35.07
2011-04-05,35.52
2011-04-06,35.799999
2011-04-07,35.450001
2011-04-08,35.490002000000004
2011-04-11,35.169998
2011-04-12,34.259997999999996
2011-04-13,34.18
2011-04-14,34.18
2011-04-15,36.060001
2011-04-18,36.490002000000004
2011-04-19,37.490002000000004
2011-04-20,38.5
2011-04-21,38.32
2011-04-25,38.490002000000004
2011-04-26,38.639998999999996
2011-04-27,38.77
2011-04-28,38.720001
2011-04-29,39.369999
2011-05-02,38.279999
2011-05-03,37.720001
2011-05-04,36.830002
2011-05-05,36.470001
2011-05-06,36.650002
2011-05-09,36.689999
2011-05-10,35.360001000000004
2011-05-11,35.389998999999996
2011-05-12,37.09
2011-05-13,36.57
2011-05-16,35.009997999999996
2011-05-17,34.59
2011-05-18,34.509997999999996
2011-05-19,34.450001
2011-05-20,34.34
2011-05-23,33.439999
2011-05-24,33.580002
2011-05-25,33.720001
2011-05-26,34.029999
2011-05-27,34.459998999999996
2011-05-31,34.799999
2011-06-01,33.25
2011-06-02,33.720001
2011-06-03,33.400002
2011-06-06,32.970001
2011-06-07,32.970001
2011-06-08,32.27
2011-06-09,33.02
2011-06-10,32.709998999999996
2011-06-13,32.34
2011-06-14,32.529999
2011-06-15,32.240002000000004
2011-06-16,32.540001000000004
2011-06-17,32.43
2011-06-20,32.580002
2011-06-21,32.900002
2011-06-22,32.02
2011-06-23,32.259997999999996
2011-06-24,32.259997999999996
2011-06-27,32.360001000000004
2011-06-28,32.860001000000004
2011-06-29,32.759997999999996
2011-06-30,33.139998999999996
2011-07-01,34.02
2011-07-05,33.900002
2011-07-06,34.290001000000004
2011-07-07,34.900002
2011-07-08,34.869999
2011-07-11,34.18
2011-07-12,34.599998
2011-07-13,34.77
2011-07-14,33.98
2011-07-15,33.98
2011-07-18,33.48
2011-07-19,34.119999
2011-07-20,33.900002
2011-07-21,34.32
2011-07-22,34.75
2011-07-25,34.099998
2011-07-26,33.639998999999996
2011-07-27,31.82
2011-07-28,31.68
2011-07-29,32.080002
2011-08-01,31.92
2011-08-02,30.540001
2011-08-03,30.09
2011-08-04,28.809998999999998
2011-08-05,27.959999
2011-08-08,25.559998999999998
2011-08-09,26.91
2011-08-10,25.610001
2011-08-11,26.75
2011-08-12,26.780001000000002
2011-08-15,27.200001
2011-08-16,26.540001
2011-08-17,26.82
2011-08-18,24.030001000000002
2011-08-19,23.74
2011-08-22,23.59
2011-08-23,25.049999
2011-08-24,25.52
2011-08-25,25.51
2011-08-26,25.969998999999998
2011-08-29,26.9
2011-08-30,27.469998999999998
2011-08-31,26.879998999999998
2011-09-01,26.75
2011-09-02,25.639999
2011-09-06,25.92
2011-09-07,27.5
2011-09-08,27.190001000000002
2011-09-09,26.35
2011-09-12,26.02
2011-09-13,25.690001000000002
2011-09-14,26.360001
2011-09-15,27.049999
2011-09-16,27.68
2011-09-19,27.5
2011-09-20,27.65
2011-09-21,26.91
2011-09-22,25.809998999999998
2011-09-23,25.68
2011-09-26,26.530001000000002
2011-09-27,26.92
2011-09-28,26.139999
2011-09-29,26.57
2011-09-30,25.459999
2011-10-03,25.459999
2011-10-04,26.48
2011-10-05,28.01
2011-10-06,28.790001
2011-10-07,27.200001
2011-10-10,31.040001
2011-10-11,31.84
2011-10-12,31.969998999999998
2011-10-13,31.77
2011-10-14,32.380001
2011-10-17,30.77
2011-10-18,31.98
2011-10-19,31.799999
2011-10-20,31.67
2011-10-21,32.5
2011-10-24,34.779999
2011-10-25,33.990002000000004
2011-10-26,34.84
2011-10-27,36.849998
2011-10-28,36.52
2011-10-31,35.049999
2011-11-01,34.009997999999996
2011-11-02,35.02
2011-11-03,36.099998
2011-11-04,36.369999
2011-11-07,36.299999
2011-11-08,36.790001000000004
2011-11-09,34.529999
2011-11-10,33.990002000000004
2011-11-11,34.049999
2011-11-14,33.669998
2011-11-15,31.120001000000002
2011-11-16,30.450001
2011-11-17,28.66
2011-11-18,26.440001000000002
2011-11-21,24.93
2011-11-22,24.75
2011-11-23,23.940001000000002
2011-11-25,23.540001
2011-11-28,24.4
2011-11-29,23.75
2011-11-30,24.969998999999998
2011-12-01,25.18
2011-12-02,26.549999
2011-12-05,27.42
2011-12-06,27.66
2011-12-07,27.709999
2011-12-08,27.790001
2011-12-09,28.65
2011-12-12,28.790001
2011-12-13,22.0
2011-12-14,21.09
2011-12-15,20.73
2011-12-16,18.9
2011-12-19,19.18
2011-12-20,19.26
2011-12-21,17.65
2011-12-22,17.76
2011-12-23,17.52
2011-12-27,18.209999
2011-12-28,17.709999
2011-12-29,17.870001000000002
2011-12-30,17.940001000000002
2012-01-03,18.02
2012-01-04,17.25
2012-01-05,18.530001000000002
2012-01-06,18.98
2012-01-09,18.639999
2012-01-10,19.299999
2012-01-11,19.48
2012-01-12,19.23
2012-01-13,20.18
2012-01-17,20.67
2012-01-18,20.65
2012-01-19,21.190001000000002
2012-01-20,21.16
2012-01-23,21.23
2012-01-24,21.6
2012-01-25,22.139999
2012-01-26,22.469998999999998
2012-01-27,22.860001
2012-01-30,22.26
2012-01-31,22.389999
2012-02-01,23.09
2012-02-02,22.57
2012-02-03,23.23
2012-02-06,25.08
2012-02-07,24.200001
2012-02-08,22.870001000000002
2012-02-09,22.469998999999998
2012-02-10,21.540001
2012-02-13,22.0
2012-02-14,22.049999
2012-02-15,21.66
2012-02-16,21.889999
2012-02-17,21.67
2012-02-21,21.52
2012-02-22,21.6
2012-02-23,22.209999
2012-02-24,22.76
2012-02-27,22.75
2012-02-28,22.190001000000002
2012-02-29,21.559998999999998
2012-03-01,21.52
2012-03-02,21.15
2012-03-05,21.35
2012-03-06,20.85
2012-03-07,21.0
2012-03-08,21.83
2012-03-09,23.219998999999998
2012-03-12,21.74
2012-03-13,22.25
2012-03-14,23.030001000000002
2012-03-15,23.99
2012-03-16,25.209999
2012-03-19,25.799999
2012-03-20,25.6
2012-03-21,25.450001
2012-03-22,24.67
2012-03-23,24.51
2012-03-26,25.610001
2012-03-27,24.950001
2012-03-28,23.799999
2012-03-29,24.129998999999998
2012-03-30,23.629998999999998
2012-04-02,24.459999
2012-04-03,23.75
2012-04-04,23.799999
2012-04-05,23.65
2012-04-09,23.08
2012-04-10,22.76
2012-04-11,23.559998999999998
2012-04-12,24.620001000000002
2012-04-13,23.540001
2012-04-16,23.790001
2012-04-17,24.52
2012-04-18,23.98
2012-04-19,24.02
2012-04-20,23.549999
2012-04-23,23.17
2012-04-24,23.889999
2012-04-25,24.129998999999998
2012-04-26,26.309998999999998
2012-04-27,25.469998999999998
2012-04-30,25.5
2012-05-01,25.120001000000002
2012-05-02,24.360001
2012-05-03,23.219998999999998
2012-05-04,23.209999
2012-05-07,23.25
2012-05-08,19.969998999999998
2012-05-09,19.799999
2012-05-10,20.360001
2012-05-11,20.219998999999998
2012-05-14,19.620001000000002
2012-05-15,19.379998999999998
2012-05-16,19.389999
2012-05-17,19.15
2012-05-18,19.459999
2012-05-21,20.43
2012-05-22,20.32
2012-05-23,20.780001000000002
2012-05-24,20.68
2012-05-25,21.139999
2012-05-29,21.17
2012-05-30,20.700001
2012-05-31,21.92
2012-06-01,21.530001000000002
2012-06-04,21.620001000000002
2012-06-05,22.02
2012-06-06,22.73
2012-06-07,22.52
2012-06-08,23.190001000000002
2012-06-11,21.98
2012-06-12,21.940001000000002
2012-06-13,21.16
2012-06-14,22.110001
2012-06-15,21.700001
2012-06-18,21.799999
2012-06-19,22.889999
2012-06-20,22.280001000000002
2012-06-21,21.799999
2012-06-22,22.15
2012-06-25,21.540001
2012-06-26,21.9
2012-06-27,22.58
2012-06-28,23.24
2012-06-29,23.299999
2012-07-02,23.790001
2012-07-03,24.58
2012-07-05,24.77
2012-07-06,24.530001000000002
2012-07-09,24.530001000000002
2012-07-10,23.450001
2012-07-11,23.33
2012-07-12,22.83
