Date,AMAT
1980-07-10,0.11588499999999999
1980-07-11,0.11849000000000001
1980-07-14,0.127604
1980-07-15,0.128906
1980-07-16,0.127604
1980-07-17,0.13281300000000001
1980-07-18,0.134115
1980-07-21,0.135417
1980-07-22,0.135417
1980-07-23,0.134115
1980-07-24,0.135417
1980-07-25,0.135417
1980-07-28,0.136719
1980-07-29,0.136719
1980-07-30,0.147135
1980-07-31,0.147135
1980-08-01,0.154948
1980-08-04,0.153646
1980-08-05,0.165365
1980-08-06,0.174479
1980-08-07,0.167969
1980-08-08,0.16406300000000001
1980-08-11,0.165365
1980-08-12,0.160156
1980-08-13,0.160156
1980-08-14,0.161458
1980-08-15,0.158854
1980-08-18,0.15625
1980-08-19,0.157552
1980-08-20,0.16276
1980-08-21,0.16276
1980-08-22,0.167969
1980-08-25,0.16406300000000001
1980-08-26,0.165365
1980-08-27,0.16276
1980-08-28,0.161458
1980-08-29,0.160156
1980-09-02,0.161458
1980-09-03,0.169271
1980-09-04,0.174479
1980-09-05,0.175781
1980-09-08,0.175781
1980-09-09,0.175781
1980-09-10,0.177083
1980-09-11,0.184896
1980-09-12,0.186198
1980-09-15,0.178385
1980-09-16,0.17968800000000001
1980-09-17,0.183594
1980-09-18,0.183594
1980-09-19,0.190104
1980-09-22,0.1875
1980-09-23,0.183594
1980-09-24,0.18099
1980-09-25,0.178385
1980-09-26,0.166667
1980-09-29,0.15625
1980-09-30,0.16406300000000001
1980-10-01,0.175781
1980-10-02,0.174479
1980-10-03,0.17968800000000001
1980-10-06,0.190104
1980-10-07,0.188802
1980-10-08,0.199219
1980-10-09,0.200521
1980-10-10,0.201823
1980-10-13,0.216146
1980-10-14,0.21224
1980-10-15,0.214844
1980-10-16,0.207031
1980-10-17,0.205729
1980-10-20,0.203125
1980-10-21,0.203125
1980-10-22,0.203125
1980-10-23,0.200521
1980-10-24,0.19531300000000001
1980-10-27,0.184896
1980-10-28,0.184896
1980-10-29,0.186198
1980-10-30,0.17968800000000001
1980-10-31,0.18099
1980-11-03,0.184896
1980-11-05,0.19531300000000001
1980-11-06,0.192708
1980-11-07,0.192708
1980-11-10,0.190104
1980-11-11,0.190104
1980-11-12,0.205729
1980-11-13,0.208333
1980-11-14,0.209635
1980-11-17,0.209635
1980-11-18,0.216146
1980-11-19,0.214844
1980-11-20,0.216146
1980-11-21,0.216146
1980-11-24,0.214844
1980-11-25,0.223958
1980-11-26,0.230469
1980-11-28,0.235677
1980-12-01,0.227865
1980-12-02,0.22656300000000001
1980-12-03,0.222656
1980-12-04,0.22526
1980-12-05,0.216146
1980-12-08,0.201823
1980-12-09,0.201823
1980-12-10,0.19401
1980-12-11,0.190104
1980-12-12,0.19401
1980-12-15,0.201823
1980-12-16,0.203125
1980-12-17,0.203125
1980-12-18,0.205729
1980-12-19,0.204427
1980-12-22,0.204427
1980-12-23,0.207031
1980-12-24,0.208333
1980-12-26,0.213542
1980-12-29,0.213542
1980-12-30,0.214844
1980-12-31,0.216146
1981-01-02,0.216146
1981-01-05,0.22656300000000001
1981-01-06,0.247396
1981-01-07,0.233073
1981-01-08,0.231771
1981-01-09,0.235677
1981-01-12,0.231771
1981-01-13,0.227865
1981-01-14,0.217448
1981-01-15,0.220052
1981-01-16,0.220052
1981-01-19,0.222656
1981-01-20,0.214844
1981-01-21,0.214844
1981-01-22,0.204427
1981-01-23,0.204427
1981-01-26,0.204427
1981-01-27,0.204427
1981-01-28,0.197917
1981-01-29,0.19401
1981-01-30,0.178385
1981-02-02,0.16406300000000001
1981-02-03,0.169271
1981-02-04,0.171875
1981-02-05,0.17968800000000001
1981-02-06,0.185547
1981-02-09,0.189453
1981-02-10,0.19531300000000001
1981-02-11,0.19531300000000001
1981-02-12,0.189453
1981-02-13,0.185547
1981-02-17,0.185547
1981-02-18,0.17968800000000001
1981-02-19,0.167969
1981-02-20,0.173828
1981-02-23,0.169922
1981-02-24,0.166016
1981-02-25,0.162109
1981-02-26,0.158203
1981-02-27,0.160156
1981-03-02,0.171875
1981-03-03,0.173828
1981-03-04,0.175781
1981-03-05,0.16406300000000001
1981-03-06,0.152344
1981-03-09,0.162109
1981-03-10,0.154297
1981-03-11,0.146484
1981-03-12,0.14843800000000001
1981-03-13,0.14843800000000001
1981-03-16,0.144531
1981-03-17,0.14843800000000001
1981-03-18,0.158203
1981-03-19,0.162109
1981-03-20,0.166016
1981-03-23,0.166016
1981-03-24,0.166016
1981-03-25,0.167969
1981-03-26,0.169922
1981-03-27,0.173828
1981-03-30,0.177734
1981-03-31,0.181641
1981-04-01,0.183594
1981-04-02,0.183594
1981-04-03,0.175781
1981-04-06,0.169922
1981-04-07,0.167969
1981-04-08,0.167969
1981-04-09,0.175781
1981-04-10,0.1875
1981-04-13,0.191406
1981-04-14,0.191406
1981-04-15,0.189453
1981-04-16,0.191406
1981-04-20,0.191406
1981-04-21,0.193359
1981-04-22,0.199219
1981-04-23,0.201172
1981-04-24,0.208984
1981-04-27,0.21093800000000001
1981-04-28,0.205078
1981-04-29,0.208984
1981-04-30,0.21875
1981-05-01,0.214844
1981-05-04,0.207031
1981-05-05,0.212891
1981-05-06,0.208984
1981-05-07,0.220703
1981-05-08,0.222656
1981-05-11,0.214844
1981-05-12,0.214844
1981-05-13,0.216797
1981-05-14,0.21875
1981-05-15,0.222656
1981-05-18,0.21875
1981-05-19,0.214844
1981-05-20,0.214844
1981-05-21,0.214844
1981-05-22,0.212891
1981-05-26,0.214844
1981-05-27,0.224609
1981-05-28,0.25
1981-05-29,0.253906
1981-06-01,0.25195300000000004
1981-06-02,0.24218800000000001
1981-06-03,0.236328
1981-06-04,0.238281
1981-06-05,0.240234
1981-06-08,0.234375
1981-06-09,0.22656300000000001
1981-06-10,0.230469
1981-06-11,0.230469
1981-06-12,0.222656
1981-06-15,0.224609
1981-06-16,0.21093800000000001
1981-06-17,0.208984
1981-06-18,0.205078
1981-06-19,0.199219
1981-06-22,0.191406
1981-06-23,0.17968800000000001
1981-06-24,0.181641
1981-06-25,0.183594
1981-06-26,0.191406
1981-06-29,0.191406
1981-06-30,0.189453
1981-07-01,0.191406
1981-07-02,0.183594
1981-07-06,0.181641
1981-07-07,0.181641
1981-07-08,0.171875
1981-07-09,0.169922
1981-07-10,0.166016
1981-07-13,0.16406300000000001
1981-07-14,0.15625
1981-07-15,0.152344
1981-07-16,0.152344
1981-07-17,0.14843800000000001
1981-07-20,0.14843800000000001
1981-07-21,0.14843800000000001
1981-07-22,0.14843800000000001
1981-07-23,0.152344
1981-07-24,0.15625
1981-07-27,0.154297
1981-07-28,0.152344
1981-07-29,0.150391
1981-07-30,0.150391
1981-07-31,0.15625
1981-08-03,0.15625
1981-08-04,0.160156
1981-08-05,0.160156
1981-08-06,0.158203
1981-08-07,0.154297
1981-08-10,0.154297
1981-08-11,0.152344
1981-08-12,0.14843800000000001
1981-08-13,0.14843800000000001
1981-08-14,0.14843800000000001
1981-08-17,0.140625
1981-08-18,0.140625
1981-08-19,0.142578
1981-08-20,0.140625
1981-08-21,0.134766
1981-08-24,0.126953
1981-08-25,0.128906
1981-08-26,0.130859
1981-08-27,0.125
1981-08-28,0.128906
1981-08-31,0.125
1981-09-01,0.126953
1981-09-02,0.128906
1981-09-03,0.125
1981-09-04,0.123047
1981-09-08,0.11718800000000001
1981-09-09,0.11718800000000001
1981-09-10,0.123047
1981-09-11,0.123047
1981-09-14,0.123047
1981-09-15,0.12109400000000001
1981-09-16,0.11914100000000001
1981-09-17,0.11523399999999999
1981-09-18,0.11718800000000001
1981-09-21,0.11523399999999999
1981-09-22,0.11523399999999999
1981-09-23,0.111328
1981-09-24,0.111328
1981-09-25,0.111328
1981-09-28,0.11328099999999999
1981-09-29,0.11523399999999999
1981-09-30,0.11718800000000001
1981-10-01,0.11718800000000001
1981-10-02,0.12109400000000001
1981-10-05,0.123047
1981-10-06,0.125
1981-10-07,0.130859
1981-10-08,0.130859
1981-10-09,0.130859
1981-10-12,0.130859
1981-10-13,0.130859
1981-10-14,0.123047
1981-10-15,0.11718800000000001
1981-10-16,0.11914100000000001
1981-10-19,0.11718800000000001
1981-10-20,0.125
1981-10-21,0.130859
1981-10-22,0.128906
1981-10-23,0.126953
1981-10-26,0.126953
1981-10-27,0.130859
1981-10-28,0.13281300000000001
1981-10-29,0.130859
1981-10-30,0.130859
1981-11-02,0.130859
1981-11-03,0.128906
1981-11-04,0.125
1981-11-05,0.125
1981-11-06,0.125
1981-11-09,0.126953
1981-11-10,0.13281300000000001
1981-11-11,0.13281300000000001
1981-11-12,0.136719
1981-11-13,0.134766
1981-11-16,0.130859
1981-11-17,0.130859
1981-11-18,0.126953
1981-11-19,0.126953
1981-11-20,0.126953
1981-11-23,0.126953
1981-11-24,0.126953
1981-11-25,0.12109400000000001
1981-11-27,0.11914100000000001
1981-11-30,0.11718800000000001
1981-12-01,0.11718800000000001
1981-12-02,0.11718800000000001
1981-12-03,0.11523399999999999
1981-12-04,0.11523399999999999
1981-12-07,0.111328
1981-12-08,0.10546900000000001
1981-12-09,0.10546900000000001
1981-12-10,0.107422
1981-12-11,0.111328
1981-12-14,0.107422
1981-12-15,0.111328
1981-12-16,0.111328
1981-12-17,0.111328
1981-12-18,0.11328099999999999
1981-12-21,0.11328099999999999
1981-12-22,0.11328099999999999
1981-12-23,0.111328
1981-12-24,0.109375
1981-12-28,0.107422
1981-12-29,0.10546900000000001
1981-12-30,0.107422
1981-12-31,0.109375
1982-01-04,0.109375
1982-01-05,0.101563
1982-01-06,0.10546900000000001
1982-01-07,0.10546900000000001
1982-01-08,0.10351600000000001
1982-01-11,0.10351600000000001
1982-01-12,0.10351600000000001
1982-01-13,0.099609
1982-01-14,0.099609
1982-01-15,0.10351600000000001
1982-01-18,0.111328
1982-01-19,0.107422
1982-01-20,0.111328
1982-01-21,0.11328099999999999
1982-01-22,0.111328
1982-01-25,0.109375
1982-01-26,0.11718800000000001
1982-01-27,0.12109400000000001
1982-01-28,0.126953
1982-01-29,0.128906
1982-02-01,0.126953
1982-02-02,0.126953
1982-02-03,0.130859
1982-02-04,0.130859
1982-02-05,0.130859
1982-02-08,0.125
1982-02-09,0.12109400000000001
1982-02-10,0.11914100000000001
1982-02-11,0.11914100000000001
1982-02-12,0.11914100000000001
1982-02-16,0.11328099999999999
1982-02-17,0.11328099999999999
1982-02-18,0.11328099999999999
1982-02-19,0.111328
1982-02-22,0.109375
1982-02-23,0.10546900000000001
1982-02-24,0.10351600000000001
1982-02-25,0.10351600000000001
1982-02-26,0.107422
1982-03-01,0.11328099999999999
1982-03-02,0.11328099999999999
1982-03-03,0.10351600000000001
1982-03-04,0.09375
1982-03-05,0.091797
1982-03-08,0.08984400000000001
1982-03-09,0.08984400000000001
1982-03-10,0.091797
1982-03-11,0.09375
1982-03-12,0.09375
1982-03-15,0.101563
1982-03-16,0.101563
1982-03-17,0.101563
1982-03-18,0.111328
1982-03-19,0.109375
1982-03-22,0.109375
1982-03-23,0.109375
1982-03-24,0.10546900000000001
1982-03-25,0.10351600000000001
1982-03-26,0.10351600000000001
1982-03-29,0.10351600000000001
1982-03-30,0.10351600000000001
1982-03-31,0.10546900000000001
1982-04-01,0.107422
1982-04-02,0.109375
1982-04-05,0.11328099999999999
1982-04-06,0.11328099999999999
1982-04-07,0.116211
1982-04-08,0.125
1982-04-12,0.125
1982-04-13,0.130859
1982-04-14,0.128906
1982-04-15,0.128906
1982-04-16,0.130859
1982-04-19,0.130859
1982-04-20,0.125
1982-04-21,0.123047
1982-04-22,0.128906
1982-04-23,0.128906
1982-04-26,0.130859
1982-04-27,0.126953
1982-04-28,0.126953
1982-04-29,0.123047
1982-04-30,0.123047
1982-05-03,0.126953
1982-05-04,0.128906
1982-05-05,0.128906
1982-05-06,0.128906
1982-05-07,0.130859
1982-05-10,0.128906
1982-05-11,0.130859
1982-05-12,0.126953
1982-05-13,0.134766
1982-05-14,0.136719
1982-05-17,0.134766
1982-05-18,0.130859
1982-05-19,0.123047
1982-05-20,0.123047
1982-05-21,0.11523399999999999
1982-05-24,0.11718800000000001
1982-05-25,0.12109400000000001
1982-05-26,0.12109400000000001
1982-05-27,0.12109400000000001
1982-05-28,0.12109400000000001
1982-06-01,0.11914100000000001
1982-06-02,0.11328099999999999
1982-06-03,0.11718800000000001
1982-06-04,0.11328099999999999
1982-06-07,0.111328
1982-06-08,0.111328
1982-06-09,0.109375
1982-06-10,0.11328099999999999
1982-06-11,0.11914100000000001
1982-06-14,0.12109400000000001
1982-06-15,0.12109400000000001
1982-06-16,0.125
1982-06-17,0.11914100000000001
1982-06-18,0.111328
1982-06-21,0.109375
1982-06-22,0.111328
1982-06-23,0.11718800000000001
1982-06-24,0.11718800000000001
1982-06-25,0.11718800000000001
1982-06-28,0.11523399999999999
1982-06-29,0.11328099999999999
1982-06-30,0.11328099999999999
1982-07-01,0.11328099999999999
1982-07-02,0.11328099999999999
1982-07-06,0.11328099999999999
1982-07-07,0.11328099999999999
1982-07-08,0.111328
1982-07-09,0.11328099999999999
1982-07-12,0.11328099999999999
1982-07-13,0.11718800000000001
1982-07-14,0.11718800000000001
1982-07-15,0.11328099999999999
1982-07-16,0.11328099999999999
1982-07-19,0.11718800000000001
1982-07-20,0.126953
1982-07-21,0.123047
1982-07-22,0.123047
1982-07-23,0.123047
1982-07-26,0.123047
1982-07-27,0.123047
1982-07-28,0.11914100000000001
1982-07-29,0.11718800000000001
1982-07-30,0.11914100000000001
1982-08-02,0.12109400000000001
1982-08-03,0.11914100000000001
1982-08-04,0.11914100000000001
1982-08-05,0.11523399999999999
1982-08-06,0.11523399999999999
1982-08-09,0.11328099999999999
1982-08-10,0.11523399999999999
1982-08-11,0.11523399999999999
1982-08-12,0.11523399999999999
1982-08-13,0.11328099999999999
1982-08-16,0.10546900000000001
1982-08-17,0.109375
1982-08-18,0.11523399999999999
1982-08-19,0.111328
1982-08-20,0.111328
1982-08-23,0.11328099999999999
1982-08-24,0.11718800000000001
1982-08-25,0.123047
1982-08-26,0.125
1982-08-27,0.123047
1982-08-30,0.123047
1982-08-31,0.125
1982-09-01,0.123047
1982-09-02,0.128906
1982-09-03,0.136719
1982-09-07,0.13281300000000001
1982-09-08,0.136719
1982-09-09,0.138672
1982-09-10,0.138672
1982-09-13,0.136719
1982-09-14,0.13281300000000001
1982-09-15,0.128906
1982-09-16,0.126953
1982-09-17,0.126953
1982-09-20,0.128906
1982-09-21,0.13281300000000001
1982-09-22,0.138672
1982-09-23,0.138672
1982-09-24,0.138672
1982-09-27,0.136719
1982-09-28,0.136719
1982-09-29,0.13281300000000001
1982-09-30,0.130859
1982-10-01,0.130859
1982-10-04,0.128906
1982-10-05,0.128906
1982-10-06,0.13281300000000001
1982-10-07,0.134766
1982-10-08,0.140625
1982-10-11,0.142578
1982-10-12,0.138672
1982-10-13,0.140625
1982-10-14,0.136719
1982-10-15,0.136719
1982-10-18,0.138672
1982-10-19,0.146484
1982-10-20,0.160156
1982-10-21,0.166016
1982-10-22,0.166016
1982-10-25,0.162109
1982-10-26,0.162109
1982-10-27,0.167969
1982-10-28,0.173828
1982-10-29,0.173828
1982-11-01,0.177734
1982-11-02,0.185547
1982-11-03,0.185547
1982-11-04,0.17968800000000001
1982-11-05,0.177734
1982-11-08,0.173828
1982-11-09,0.169922
1982-11-10,0.166016
1982-11-11,0.16406300000000001
1982-11-12,0.173828
1982-11-15,0.167969
1982-11-16,0.166016
1982-11-17,0.167969
1982-11-18,0.167969
1982-11-19,0.167969
1982-11-22,0.160156
1982-11-23,0.160156
1982-11-24,0.160156
1982-11-26,0.16406300000000001
1982-11-29,0.166016
1982-11-30,0.169922
1982-12-01,0.181641
1982-12-02,0.185547
1982-12-03,0.183594
1982-12-06,0.183594
1982-12-07,0.181641
1982-12-08,0.177734
1982-12-09,0.16406300000000001
1982-12-10,0.158203
1982-12-13,0.158203
1982-12-14,0.15625
1982-12-15,0.154297
1982-12-16,0.15625
1982-12-17,0.162109
1982-12-20,0.160156
1982-12-21,0.160156
1982-12-22,0.162109
1982-12-23,0.16406300000000001
1982-12-27,0.167969
1982-12-28,0.173828
1982-12-29,0.17968800000000001
1982-12-30,0.17968800000000001
1982-12-31,0.177734
1983-01-03,0.173828
1983-01-04,0.173828
1983-01-05,0.175781
1983-01-06,0.177734
1983-01-07,0.177734
1983-01-10,0.177734
1983-01-11,0.177734
1983-01-12,0.183594
1983-01-13,0.191406
1983-01-14,0.203125
1983-01-17,0.207031
1983-01-18,0.207031
1983-01-19,0.205078
1983-01-20,0.205078
1983-01-21,0.203125
1983-01-24,0.197266
1983-01-25,0.197266
1983-01-26,0.199219
1983-01-27,0.207031
1983-01-28,0.220703
1983-01-31,0.232422
1983-02-01,0.22656300000000001
1983-02-02,0.228516
1983-02-03,0.22656300000000001
1983-02-04,0.238281
1983-02-07,0.240234
1983-02-08,0.238281
1983-02-09,0.236328
1983-02-10,0.238281
1983-02-11,0.240234
1983-02-14,0.25
1983-02-15,0.257813
1983-02-16,0.255859
1983-02-17,0.253906
1983-02-18,0.253906
1983-02-22,0.248047
1983-02-23,0.25
1983-02-24,0.25
1983-02-25,0.25195300000000004
1983-02-28,0.257813
1983-03-01,0.255859
1983-03-02,0.246094
1983-03-03,0.238281
1983-03-04,0.22656300000000001
1983-03-07,0.22656300000000001
1983-03-08,0.224609
1983-03-09,0.230469
1983-03-10,0.232422
1983-03-11,0.232422
1983-03-14,0.230469
1983-03-15,0.230469
1983-03-16,0.232422
1983-03-17,0.230469
1983-03-18,0.232422
1983-03-21,0.232422
1983-03-22,0.232422
1983-03-23,0.25
1983-03-24,0.253906
1983-03-25,0.25488299999999997
1983-03-28,0.255859
1983-03-29,0.253906
1983-03-30,0.25195300000000004
1983-03-31,0.25
1983-04-04,0.232422
1983-04-05,0.236328
1983-04-06,0.236328
1983-04-07,0.236328
1983-04-08,0.241211
1983-04-11,0.243164
1983-04-12,0.248047
1983-04-13,0.24218800000000001
1983-04-14,0.244141
1983-04-15,0.248047
1983-04-18,0.248047
1983-04-19,0.24218800000000001
1983-04-20,0.246094
1983-04-21,0.246094
1983-04-22,0.246094
1983-04-25,0.246094
1983-04-26,0.248047
1983-04-27,0.248047
1983-04-28,0.25195300000000004
1983-04-29,0.255859
1983-05-02,0.253906
1983-05-03,0.259766
1983-05-04,0.27929699999999996
1983-05-05,0.29882800000000004
1983-05-06,0.31054699999999996
1983-05-09,0.300781
1983-05-10,0.300781
1983-05-11,0.300781
1983-05-12,0.300781
1983-05-13,0.29492199999999996
1983-05-16,0.291016
1983-05-17,0.300781
1983-05-18,0.308594
1983-05-19,0.302734
1983-05-20,0.304688
1983-05-23,0.304688
1983-05-24,0.31054699999999996
1983-05-25,0.316406
1983-05-26,0.31445300000000004
1983-05-27,0.316406
1983-05-31,0.316406
1983-06-01,0.31445300000000004
1983-06-02,0.316406
1983-06-03,0.31445300000000004
1983-06-06,0.316406
1983-06-07,0.316406
1983-06-08,0.308594
1983-06-09,0.308594
1983-06-10,0.322266
1983-06-13,0.324219
1983-06-14,0.329102
1983-06-15,0.335938
1983-06-16,0.347656
1983-06-17,0.347656
1983-06-20,0.34570300000000004
1983-06-21,0.353516
1983-06-22,0.367188
1983-06-23,0.371094
1983-06-24,0.378906
1983-06-27,0.369141
1983-06-28,0.328125
1983-06-29,0.337891
1983-06-30,0.351563
1983-07-01,0.35742199999999996
1983-07-05,0.353516
1983-07-06,0.365234
1983-07-07,0.369141
1983-07-08,0.367188
1983-07-11,0.367188
1983-07-12,0.367188
1983-07-13,0.359375
1983-07-14,0.355469
1983-07-15,0.347656
1983-07-18,0.337891
1983-07-19,0.34375
1983-07-20,0.352539
1983-07-21,0.365234
1983-07-22,0.369141
1983-07-25,0.367188
1983-07-26,0.369141
1983-07-27,0.367188
1983-07-28,0.333984
1983-07-29,0.332031
1983-08-01,0.335938
1983-08-02,0.333984
1983-08-03,0.339844
1983-08-04,0.332031
1983-08-05,0.324219
1983-08-08,0.291016
1983-08-09,0.287109
1983-08-10,0.296875
1983-08-11,0.300781
1983-08-12,0.302734
1983-08-15,0.302734
1983-08-16,0.300781
1983-08-17,0.300781
1983-08-18,0.291016
1983-08-19,0.289063
1983-08-22,0.291016
1983-08-23,0.290039
1983-08-24,0.291016
1983-08-25,0.292969
1983-08-26,0.292969
1983-08-29,0.296875
1983-08-30,0.29882800000000004
1983-08-31,0.29882800000000004
1983-09-01,0.302734
1983-09-02,0.316406
1983-09-06,0.31445300000000004
1983-09-07,0.316406
1983-09-08,0.308594
1983-09-09,0.308594
1983-09-12,0.308594
1983-09-13,0.306641
1983-09-14,0.306641
1983-09-15,0.31445300000000004
1983-09-16,0.31054699999999996
1983-09-19,0.3125
1983-09-20,0.32617199999999996
1983-09-21,0.324219
1983-09-22,0.328125
1983-09-23,0.32617199999999996
1983-09-26,0.32617199999999996
1983-09-27,0.32617199999999996
1983-09-28,0.32617199999999996
1983-09-29,0.332031
1983-09-30,0.328125
1983-10-03,0.322266
1983-10-04,0.33007800000000004
1983-10-05,0.328125
1983-10-06,0.328125
1983-10-07,0.33007800000000004
1983-10-10,0.32617199999999996
1983-10-11,0.32617199999999996
1983-10-12,0.318359
1983-10-13,0.31445300000000004
1983-10-14,0.316406
1983-10-17,0.316406
1983-10-18,0.3125
1983-10-19,0.306641
1983-10-20,0.292969
1983-10-21,0.29492199999999996
1983-10-24,0.287109
1983-10-25,0.287109
1983-10-26,0.28320300000000004
1983-10-27,0.28320300000000004
1983-10-28,0.285156
1983-10-31,0.28320300000000004
1983-11-01,0.28320300000000004
1983-11-02,0.27929699999999996
1983-11-03,0.277344
1983-11-04,0.273438
1983-11-07,0.255859
1983-11-08,0.246094
1983-11-09,0.25195300000000004
1983-11-10,0.256836
1983-11-11,0.255859
1983-11-14,0.26757800000000004
1983-11-15,0.273438
1983-11-16,0.273438
1983-11-17,0.28320300000000004
1983-11-18,0.28320300000000004
1983-11-21,0.27050799999999997
1983-11-22,0.269531
1983-11-23,0.265625
1983-11-25,0.26367199999999996
1983-11-28,0.255859
1983-11-29,0.255859
1983-11-30,0.255859
1983-12-01,0.257813
1983-12-02,0.255859
1983-12-05,0.25488299999999997
1983-12-06,0.25195300000000004
1983-12-07,0.25
1983-12-08,0.25195300000000004
1983-12-09,0.248047
1983-12-12,0.25195300000000004
1983-12-13,0.25
1983-12-14,0.25195300000000004
1983-12-15,0.25
1983-12-16,0.271484
1983-12-19,0.26757800000000004
1983-12-20,0.273438
1983-12-21,0.292969
1983-12-22,0.296875
1983-12-23,0.296875
1983-12-27,0.302734
1983-12-28,0.29882800000000004
1983-12-29,0.30175799999999997
1983-12-30,0.300781
1984-01-03,0.300781
1984-01-04,0.29882800000000004
1984-01-05,0.29882800000000004
1984-01-06,0.304688
1984-01-09,0.306641
1984-01-10,0.306641
1984-01-11,0.304688
1984-01-12,0.304688
1984-01-13,0.308594
1984-01-16,0.302734
1984-01-17,0.29882800000000004
1984-01-18,0.29492199999999996
1984-01-19,0.29492199999999996
1984-01-20,0.285156
1984-01-23,0.269531
1984-01-24,0.261719
1984-01-25,0.26367199999999996
1984-01-26,0.255859
1984-01-27,0.257813
1984-01-30,0.24218800000000001
1984-01-31,0.240234
1984-02-01,0.240234
1984-02-02,0.238281
1984-02-03,0.238281
1984-02-06,0.232422
1984-02-07,0.220703
1984-02-08,0.220703
1984-02-09,0.21875
1984-02-10,0.220703
1984-02-13,0.222656
1984-02-14,0.22656300000000001
1984-02-15,0.22656300000000001
1984-02-16,0.230469
1984-02-17,0.230469
1984-02-21,0.224609
1984-02-22,0.216797
1984-02-23,0.203125
1984-02-24,0.212891
1984-02-27,0.21875
1984-02-28,0.228516
1984-02-29,0.234375
1984-03-01,0.244141
1984-03-02,0.25195300000000004
1984-03-05,0.25
1984-03-06,0.240234
1984-03-07,0.232422
1984-03-08,0.230469
1984-03-09,0.230469
1984-03-12,0.230469
1984-03-13,0.240234
1984-03-14,0.240234
1984-03-15,0.240234
1984-03-16,0.246094
1984-03-19,0.244141
1984-03-20,0.253906
1984-03-21,0.25195300000000004
1984-03-22,0.246094
1984-03-23,0.248047
1984-03-26,0.240234
1984-03-27,0.240234
1984-03-28,0.240234
1984-03-29,0.244141
1984-03-30,0.24218800000000001
1984-04-02,0.238281
1984-04-03,0.234375
1984-04-04,0.230469
1984-04-05,0.232422
1984-04-06,0.22656300000000001
1984-04-09,0.222656
1984-04-10,0.214844
1984-04-11,0.21093800000000001
1984-04-12,0.216797
1984-04-13,0.21875
1984-04-16,0.21093800000000001
1984-04-17,0.214844
1984-04-18,0.216797
1984-04-19,0.214844
1984-04-23,0.214844
1984-04-24,0.214844
1984-04-25,0.216797
1984-04-26,0.227539
1984-04-27,0.228516
1984-04-30,0.236328
1984-05-01,0.244141
1984-05-02,0.253906
1984-05-03,0.246094
1984-05-04,0.246094
1984-05-07,0.24706999999999998
1984-05-08,0.253906
1984-05-09,0.261719
1984-05-10,0.261719
1984-05-11,0.255859
1984-05-14,0.253906
1984-05-15,0.25
1984-05-16,0.248047
1984-05-17,0.240234
1984-05-18,0.234375
1984-05-21,0.234375
1984-05-22,0.222656
1984-05-23,0.224609
1984-05-24,0.214844
1984-05-25,0.212891
1984-05-29,0.21093800000000001
1984-05-30,0.214844
1984-05-31,0.21875
1984-06-01,0.224609
1984-06-04,0.222656
1984-06-05,0.21875
1984-06-06,0.220703
1984-06-07,0.216797
1984-06-08,0.21875
1984-06-11,0.220703
1984-06-12,0.222656
1984-06-13,0.222656
1984-06-14,0.21875
1984-06-15,0.228516
1984-06-18,0.22656300000000001
1984-06-19,0.230469
1984-06-20,0.238281
1984-06-21,0.244141
1984-06-22,0.244141
1984-06-25,0.244141
1984-06-26,0.236328
1984-06-27,0.234375
1984-06-28,0.238281
