Date,MUR
1980-09-10,9.499136
1980-09-11,9.795983999999999
1980-09-12,9.661054
1980-09-15,9.499136
1980-09-16,9.661054
1980-09-17,9.526123
1980-09-18,9.418178
1980-09-19,9.256261
1980-09-22,9.094344
1980-09-23,9.310233
1980-09-24,9.526123
1980-09-25,9.337219000000001
1980-09-26,8.986399
1980-09-29,8.743524
1980-09-30,9.229275
1980-10-01,9.688039999999999
1980-10-02,10.011874
1980-10-03,10.470639
1980-10-06,10.578584
1980-10-07,10.443653
1980-10-08,10.659542
1980-10-09,11.010363
1980-10-10,11.010363
1980-10-13,11.307211
1980-10-14,11.469128
1980-10-15,12.278713
1980-10-16,12.413644
1980-10-17,12.818437
1980-10-20,12.575562
1980-10-21,12.467617
1980-10-22,12.251727
1980-10-23,11.550086
1980-10-24,11.5231
1980-10-27,11.280225
1980-10-28,11.334197
1980-10-29,11.604058
1980-10-30,11.226253
1980-10-31,11.550086
1980-11-03,11.280225
1980-11-05,11.577072
1980-11-06,11.819948
1980-11-07,11.442142
1980-11-10,11.442142
1980-11-11,11.658031
1980-11-12,12.629534
1980-11-13,12.899396000000001
1980-11-14,12.899396000000001
1980-11-17,12.953368
1980-11-18,13.547064
1980-11-19,13.385147
1980-11-20,13.655007999999999
1980-11-21,13.601035999999999
1980-11-24,12.305699
1980-11-25,12.65652
1980-11-26,12.818437
1980-11-28,12.683506
1980-12-01,12.467617
1980-12-02,12.08981
1980-12-03,11.87392
1980-12-04,11.658031
1980-12-05,11.226253
1980-12-08,10.551598
1980-12-09,10.308722
1980-12-10,9.903929
1980-12-11,9.661054
1980-12-12,10.254749
1980-12-15,10.956389999999999
1980-12-16,11.442142
1980-12-17,11.469128
1980-12-18,11.388169
1980-12-19,11.658031
1980-12-22,11.658031
1980-12-23,10.956389999999999
1980-12-24,11.145292999999999
1980-12-26,11.064335
1980-12-29,10.794474000000001
1980-12-30,10.686528
1980-12-31,10.794474000000001
1981-01-02,10.7405
1981-01-05,10.686528
1981-01-06,10.416667
1981-01-07,9.849957
1981-01-08,9.607080999999999
1981-01-09,9.930916
1981-01-12,9.715026
1981-01-13,9.418178
1981-01-14,9.957902
1981-01-15,10.200777
1981-01-16,10.254749
1981-01-19,10.362695
1981-01-20,9.82297
1981-01-21,9.499136
1981-01-22,9.715026
1981-01-23,9.849957
1981-01-26,9.876942999999999
1981-01-27,9.903929
1981-01-28,9.715026
1981-01-29,9.445164
1981-01-30,9.148316000000001
1981-02-02,8.635578
1981-02-03,8.716536999999999
1981-02-04,8.635578
1981-02-05,8.608592
1981-02-06,8.689551
1981-02-09,8.149827
1981-02-10,8.392703
1981-02-11,8.095855
1981-02-12,8.041883
1981-02-13,8.230785000000001
1981-02-17,8.311745
1981-02-18,8.446675
1981-02-19,8.149827
1981-02-20,8.203799
1981-02-23,8.284759
1981-02-24,8.257772000000001
1981-02-25,8.068869
1981-02-26,7.879964999999999
1981-02-27,8.392703
1981-03-02,8.473661
1981-03-03,8.284759
1981-03-04,8.095855
1981-03-05,7.98791
1981-03-06,7.7990070000000005
1981-03-09,7.583117
1981-03-10,7.610104
1981-03-11,7.583117
1981-03-12,7.98791
1981-03-13,8.095855
1981-03-16,8.257772000000001
1981-03-17,7.906950999999999
1981-03-18,7.340242
1981-03-19,7.394214
1981-03-20,7.610104
1981-03-23,7.879964999999999
1981-03-24,7.718049000000001
1981-03-25,7.664076
1981-03-26,7.63709
1981-03-27,7.448186
1981-03-30,7.367228
1981-03-31,7.28627
1981-04-01,7.205311
1981-04-02,7.124352
1981-04-03,7.097366
1981-04-06,7.205311
1981-04-07,7.367228
1981-04-08,7.313256
1981-04-09,7.205311
1981-04-10,7.232297
1981-04-13,6.962435
1981-04-14,6.827503999999999
1981-04-15,6.800517999999999
1981-04-16,6.935449
1981-04-20,6.962435
1981-04-21,6.584629
1981-04-22,6.287781
1981-04-23,6.287781
1981-04-24,6.908463
1981-04-27,6.854489999999999
1981-04-28,6.6655869999999995
1981-04-29,6.773532
1981-04-30,6.908463
1981-05-01,6.908463
1981-05-04,7.07038
1981-05-05,7.28627
1981-05-06,7.28627
1981-05-07,7.232297
1981-05-08,7.151339
1981-05-11,7.016407000000001
1981-05-12,7.151339
1981-05-13,7.151339
1981-05-14,7.313256
1981-05-15,7.340242
1981-05-18,7.232297
1981-05-19,7.016407000000001
1981-05-20,7.097366
1981-05-21,7.097366
1981-05-22,7.124352
1981-05-26,7.340242
1981-05-27,7.205311
1981-05-28,6.989421000000001
1981-05-29,6.530656
1981-06-01,6.395725
1981-06-02,6.422711
1981-06-03,6.341753
1981-06-04,6.5576419999999995
1981-06-05,6.800517999999999
1981-06-08,6.746546
1981-06-09,6.854489999999999
1981-06-10,6.935449
1981-06-11,6.962435
1981-06-12,6.746546
1981-06-15,6.530656
1981-06-16,6.314767
1981-06-17,6.584629
1981-06-18,6.530656
1981-06-19,7.124352
1981-06-22,6.989421000000001
1981-06-23,7.232297
1981-06-24,7.016407000000001
1981-06-25,6.989421000000001
1981-06-26,7.097366
1981-06-29,7.07038
1981-06-30,6.989421000000001
1981-07-01,6.6925740000000005
1981-07-02,6.5576419999999995
1981-07-06,6.6655869999999995
1981-07-07,7.124352
1981-07-08,7.340242
1981-07-09,7.313256
1981-07-10,7.7720210000000005
1981-07-13,7.63709
1981-07-14,7.691062
1981-07-15,7.745035000000001
1981-07-16,7.7720210000000005
1981-07-17,7.906950999999999
1981-07-20,7.933938
1981-07-21,7.8259929999999995
1981-07-22,7.610104
1981-07-23,7.583117
1981-07-24,7.8529789999999995
1981-07-27,7.8529789999999995
1981-07-28,7.691062
1981-07-29,7.8529789999999995
1981-07-30,7.7990070000000005
1981-07-31,7.745035000000001
1981-08-03,7.8259929999999995
1981-08-04,8.149827
1981-08-05,8.473661
1981-08-06,8.311745
1981-08-07,8.176813000000001
1981-08-10,8.284759
1981-08-11,8.581605999999999
1981-08-12,8.419689
1981-08-13,8.581605999999999
1981-08-14,8.311745
1981-08-17,8.203799
1981-08-18,7.98791
1981-08-19,8.122841000000001
1981-08-20,7.960924
1981-08-21,7.933938
1981-08-24,7.232297
1981-08-25,7.394214
1981-08-26,7.529145
1981-08-27,7.340242
1981-08-28,7.367228
1981-08-31,7.448186
1981-09-01,7.205311
1981-09-02,7.340242
1981-09-03,6.854489999999999
1981-09-04,6.881477
1981-09-08,6.476684
1981-09-09,6.5576419999999995
1981-09-10,6.827503999999999
1981-09-11,7.016407000000001
1981-09-14,7.124352
1981-09-15,7.124352
1981-09-16,6.827503999999999
1981-09-17,6.50367
1981-09-18,6.368739
1981-09-21,6.368739
1981-09-22,6.233809
1981-09-23,6.044905
1981-09-24,5.990932
1981-09-25,6.044905
1981-09-28,6.071891
1981-09-29,6.260795
1981-09-30,6.15285
1981-10-01,6.287781
1981-10-02,6.5576419999999995
1981-10-05,6.6655869999999995
1981-10-06,6.800517999999999
1981-10-07,7.151339
1981-10-08,6.962435
1981-10-09,6.6925740000000005
1981-10-12,6.881477
1981-10-13,6.935449
1981-10-14,6.827503999999999
1981-10-15,7.124352
1981-10-16,6.989421000000001
1981-10-19,6.71956
1981-10-20,6.476684
1981-10-21,6.6655869999999995
1981-10-22,6.6655869999999995
1981-10-23,6.6925740000000005
1981-10-26,6.800517999999999
1981-10-27,6.908463
1981-10-28,7.205311
1981-10-29,7.097366
1981-10-30,7.178325
1981-11-02,7.556131
1981-11-03,7.745035000000001
1981-11-04,7.448186
1981-11-05,7.28627
1981-11-06,7.4212
1981-11-09,7.448186
1981-11-10,7.4212
1981-11-11,7.232297
1981-11-12,7.313256
1981-11-13,7.205311
1981-11-16,6.800517999999999
1981-11-17,6.989421000000001
1981-11-18,7.151339
1981-11-19,7.07038
1981-11-20,7.28627
1981-11-23,7.340242
1981-11-24,7.367228
1981-11-25,7.556131
1981-11-27,7.556131
1981-11-30,7.664076
1981-12-01,7.4212
1981-12-02,7.178325
1981-12-03,7.043394
1981-12-04,7.124352
1981-12-07,7.124352
1981-12-08,7.097366
1981-12-09,7.259283
1981-12-10,7.475173
1981-12-11,7.4212
1981-12-14,6.908463
1981-12-15,7.07038
1981-12-16,7.07038
1981-12-17,6.908463
1981-12-18,6.908463
1981-12-21,6.962435
1981-12-22,6.908463
1981-12-23,6.800517999999999
1981-12-24,6.989421000000001
1981-12-28,6.935449
1981-12-29,6.854489999999999
1981-12-30,6.827503999999999
1981-12-31,6.6386009999999995
1982-01-04,6.746546
1982-01-05,6.584629
1982-01-06,6.584629
1982-01-07,6.395725
1982-01-08,6.287781
1982-01-11,5.93696
1982-01-12,5.802029
1982-01-13,5.613126
1982-01-14,5.667098999999999
1982-01-15,5.829016
1982-01-18,5.721071
1982-01-19,5.748057
1982-01-20,5.775043
1982-01-21,5.667098999999999
1982-01-22,5.694085
1982-01-25,5.58614
1982-01-26,5.505180999999999
1982-01-27,5.856001999999999
1982-01-28,5.856001999999999
1982-01-29,5.829016
1982-02-01,5.748057
1982-02-02,5.721071
1982-02-03,5.3972370000000005
1982-02-04,5.3972370000000005
1982-02-05,5.3972370000000005
1982-02-08,4.965458
1982-02-09,4.911485
1982-02-10,4.965458
1982-02-11,4.857513
1982-02-12,4.857513
1982-02-16,4.830527
1982-02-17,4.803541
1982-02-18,4.857513
1982-02-19,4.749568
1982-02-22,4.66861
1982-02-23,4.533679
1982-02-24,4.614637
1982-02-25,4.587651
1982-02-26,4.479706
1982-03-01,4.317789
1982-03-02,4.1558720000000005
1982-03-03,3.8860099999999997
1982-03-04,3.9129970000000003
1982-03-05,3.993955
1982-03-08,3.8860099999999997
1982-03-09,3.8860099999999997
1982-03-10,3.859024
1982-03-11,4.1019
1982-03-12,4.074914
1982-03-15,4.1288860000000005
1982-03-16,4.236831
1982-03-17,4.1558720000000005
1982-03-18,4.074914
1982-03-19,4.1288860000000005
1982-03-22,4.2638169999999995
1982-03-23,4.2908029999999995
1982-03-24,4.317789
1982-03-25,4.2908029999999995
1982-03-26,4.209845
1982-03-29,4.182858
1982-03-30,4.074914
1982-03-31,4.0209410000000005
1982-04-01,4.209845
1982-04-02,4.371762
1982-04-05,4.479706
1982-04-06,4.722582
1982-04-07,4.587651
1982-04-08,4.587651
1982-04-12,4.587651
1982-04-13,4.560665
1982-04-14,4.587651
1982-04-15,4.533679
1982-04-16,4.560665
1982-04-19,4.533679
1982-04-20,4.479706
1982-04-21,4.452719999999999
1982-04-22,4.479706
1982-04-23,4.533679
1982-04-26,4.506692
1982-04-27,4.425733999999999
1982-04-28,4.398748
1982-04-29,4.371762
1982-04-30,4.533679
1982-05-03,4.533679
1982-05-04,4.641623
1982-05-05,4.66861
1982-05-06,4.857513
1982-05-07,4.938471
1982-05-10,4.992444
1982-05-11,5.2083330000000005
1982-05-12,5.181347
1982-05-13,5.046416000000001
1982-05-14,5.046416000000001
1982-05-17,4.911485
1982-05-18,4.857513
1982-05-19,4.641623
1982-05-20,4.830527
1982-05-21,4.911485
1982-05-24,4.857513
1982-05-25,4.911485
1982-05-26,4.830527
1982-05-27,4.830527
1982-05-28,4.884499
1982-06-01,4.830527
1982-06-02,4.857513
1982-06-03,5.019430000000001
1982-06-04,4.857513
1982-06-07,4.938471
1982-06-08,4.857513
1982-06-09,4.695596
1982-06-10,4.803541
1982-06-11,4.938471
1982-06-14,4.803541
1982-06-15,4.614637
1982-06-16,4.587651
1982-06-17,4.371762
1982-06-18,4.371762
1982-06-21,4.452719999999999
1982-06-22,4.2908029999999995
1982-06-23,4.371762
1982-06-24,4.2638169999999995
1982-06-25,4.317789
1982-06-28,4.2638169999999995
1982-06-29,4.371762
1982-06-30,4.317789
1982-07-01,4.047927
1982-07-02,4.2638169999999995
1982-07-06,4.236831
1982-07-07,4.2908029999999995
1982-07-08,4.209845
1982-07-09,4.2908029999999995
1982-07-12,4.047927
1982-07-13,3.8860099999999997
1982-07-14,4.047927
1982-07-15,3.8860099999999997
1982-07-16,3.993955
1982-07-19,4.1558720000000005
1982-07-20,4.182858
1982-07-21,4.1558720000000005
1982-07-22,4.209845
1982-07-23,4.1288860000000005
1982-07-26,4.1288860000000005
1982-07-27,4.1019
1982-07-28,3.993955
1982-07-29,3.9399830000000002
1982-07-30,3.993955
1982-08-02,4.1288860000000005
1982-08-03,3.8860099999999997
1982-08-04,3.670121
1982-08-05,3.7780660000000004
1982-08-06,3.643135
1982-08-09,3.481218
1982-08-10,3.454232
1982-08-11,3.4272449999999997
1982-08-12,3.3462870000000002
1982-08-13,3.53519
1982-08-16,3.670121
1982-08-17,3.7780660000000004
1982-08-18,3.9129970000000003
1982-08-19,3.9129970000000003
1982-08-20,4.074914
1982-08-23,4.074914
1982-08-24,4.1558720000000005
1982-08-25,4.587651
1982-08-26,4.722582
1982-08-27,4.533679
1982-08-30,4.506692
1982-08-31,4.452719999999999
1982-09-01,4.2908029999999995
1982-09-02,4.317789
1982-09-03,4.452719999999999
1982-09-07,4.398748
1982-09-08,4.749568
1982-09-09,4.749568
1982-09-10,4.587651
1982-09-13,4.66861
1982-09-14,4.803541
1982-09-15,4.776555
1982-09-16,4.830527
1982-09-17,4.857513
1982-09-20,4.884499
1982-09-21,5.289292
1982-09-22,5.262306
1982-09-23,5.019430000000001
1982-09-24,4.938471
1982-09-27,4.776555
1982-09-28,4.749568
1982-09-29,4.587651
1982-09-30,4.803541
1982-10-01,4.965458
1982-10-04,4.857513
1982-10-05,5.046416000000001
1982-10-06,4.992444
1982-10-07,4.857513
1982-10-08,4.965458
1982-10-11,5.181347
1982-10-12,5.4242230000000005
1982-10-13,5.829016
1982-10-14,5.721071
1982-10-15,5.721071
1982-10-18,5.640112
1982-10-19,5.532166999999999
1982-10-20,5.721071
1982-10-21,5.640112
1982-10-22,5.613126
1982-10-25,5.289292
1982-10-26,5.181347
1982-10-27,5.181347
1982-10-28,5.154361
1982-10-29,4.965458
1982-11-01,5.073402
1982-11-02,5.073402
1982-11-03,5.3972370000000005
1982-11-04,5.613126
1982-11-05,5.505180999999999
1982-11-08,5.2083330000000005
1982-11-09,5.262306
1982-11-10,5.154361
1982-11-11,4.965458
1982-11-12,4.803541
1982-11-15,4.614637
1982-11-16,4.695596
1982-11-17,4.695596
1982-11-18,4.749568
1982-11-19,4.830527
1982-11-22,4.722582
1982-11-23,4.722582
1982-11-24,4.749568
1982-11-26,4.776555
1982-11-29,4.722582
1982-11-30,4.749568
1982-12-01,4.830527
1982-12-02,4.830527
1982-12-03,4.830527
1982-12-06,5.046416000000001
1982-12-07,4.911485
1982-12-08,4.803541
1982-12-09,5.019430000000001
1982-12-10,5.2083330000000005
1982-12-13,5.046416000000001
1982-12-14,4.803541
1982-12-15,4.695596
1982-12-16,4.803541
1982-12-17,4.857513
1982-12-20,4.803541
1982-12-21,4.911485
1982-12-22,4.938471
1982-12-23,4.884499
1982-12-27,5.073402
1982-12-28,5.127375
1982-12-29,5.127375
1982-12-30,4.965458
1982-12-31,5.019430000000001
1983-01-03,5.046416000000001
1983-01-04,5.181347
1983-01-05,5.262306
1983-01-06,5.505180999999999
1983-01-07,5.3972370000000005
1983-01-10,5.640112
1983-01-11,5.559154
1983-01-12,5.58614
1983-01-13,5.4242230000000005
1983-01-14,5.4781949999999995
1983-01-17,5.4242230000000005
1983-01-18,5.4242230000000005
1983-01-19,5.3972370000000005
1983-01-20,5.613126
1983-01-21,5.613126
1983-01-24,5.316278
1983-01-25,5.154361
1983-01-26,4.965458
1983-01-27,5.127375
1983-01-28,5.181347
1983-01-31,5.019430000000001
1983-02-01,4.803541
1983-02-02,4.722582
1983-02-03,4.992444
1983-02-04,5.127375
1983-02-07,5.181347
1983-02-08,5.181347
1983-02-09,5.127375
1983-02-10,5.23532
1983-02-11,5.2083330000000005
1983-02-14,5.2083330000000005
1983-02-15,5.289292
1983-02-16,5.4242230000000005
1983-02-17,5.37025
1983-02-18,5.37025
1983-02-22,5.127375
1983-02-23,5.100389
1983-02-24,5.154361
1983-02-25,5.100389
1983-02-28,4.641623
1983-03-01,4.803541
1983-03-02,4.911485
1983-03-03,4.938471
1983-03-04,4.965458
1983-03-07,5.100389
1983-03-08,5.046416000000001
1983-03-09,5.100389
1983-03-10,5.2083330000000005
1983-03-11,5.073402
1983-03-14,5.154361
1983-03-15,4.992444
1983-03-16,4.695596
1983-03-17,4.560665
1983-03-18,4.506692
1983-03-21,4.587651
1983-03-22,4.533679
1983-03-23,4.560665
1983-03-24,4.587651
1983-03-25,4.506692
1983-03-28,4.479706
1983-03-29,4.641623
1983-03-30,4.938471
1983-03-31,5.4242230000000005
1983-04-04,5.748057
1983-04-05,5.4512089999999995
1983-04-06,5.3972370000000005
1983-04-07,5.4242230000000005
1983-04-08,5.559154
1983-04-11,5.4781949999999995
1983-04-12,5.963946
1983-04-13,5.882988
1983-04-14,5.93696
1983-04-15,5.829016
1983-04-18,5.93696
1983-04-19,5.775043
1983-04-20,5.721071
1983-04-21,5.694085
1983-04-22,5.640112
1983-04-25,5.3972370000000005
1983-04-26,5.613126
1983-04-27,5.640112
1983-04-28,5.694085
1983-04-29,5.802029
1983-05-02,5.856001999999999
1983-05-03,6.15285
1983-05-04,6.287781
1983-05-05,6.449698000000001
1983-05-06,6.422711
1983-05-09,6.15285
1983-05-10,6.179836
1983-05-11,6.179836
1983-05-12,6.206822
1983-05-13,6.098877
1983-05-16,6.098877
1983-05-17,6.179836
1983-05-18,6.044905
1983-05-19,5.990932
1983-05-20,6.15285
1983-05-23,6.15285
1983-05-24,6.5576419999999995
1983-05-25,6.476684
1983-05-26,6.422711
1983-05-27,6.368739
1983-05-31,6.422711
1983-06-01,6.314767
1983-06-02,6.314767
1983-06-03,6.341753
1983-06-06,6.044905
1983-06-07,5.775043
1983-06-08,5.694085
1983-06-09,5.802029
1983-06-10,5.829016
1983-06-13,6.044905
1983-06-14,6.260795
1983-06-15,6.206822
1983-06-16,6.287781
1983-06-17,6.233809
1983-06-20,6.260795
1983-06-21,6.368739
1983-06-22,6.962435
1983-06-23,6.827503999999999
1983-06-24,6.908463
1983-06-27,6.773532
1983-06-28,6.530656
1983-06-29,6.584629
1983-06-30,6.71956
1983-07-01,6.800517999999999
1983-07-05,6.6925740000000005
1983-07-06,7.178325
1983-07-07,7.124352
1983-07-08,7.043394
1983-07-11,6.962435
1983-07-12,6.746546
1983-07-13,6.746546
1983-07-14,6.6925740000000005
1983-07-15,6.584629
1983-07-18,6.530656
1983-07-19,6.50367
1983-07-20,7.016407000000001
1983-07-21,7.124352
1983-07-22,7.097366
1983-07-25,7.07038
1983-07-26,7.178325
1983-07-27,7.205311
1983-07-28,7.016407000000001
1983-07-29,7.016407000000001
1983-08-01,7.016407000000001
1983-08-02,6.989421000000001
1983-08-03,7.07038
1983-08-04,6.935449
1983-08-05,7.232297
1983-08-08,7.4212
1983-08-09,7.367228
1983-08-10,7.448186
1983-08-11,7.475173
1983-08-12,7.664076
1983-08-15,7.879964999999999
1983-08-16,7.745035000000001
1983-08-17,7.8529789999999995
1983-08-18,8.041883
1983-08-19,8.122841000000001
1983-08-22,8.257772000000001
1983-08-23,7.933938
1983-08-24,7.8259929999999995
1983-08-25,7.7990070000000005
1983-08-26,7.879964999999999
1983-08-29,7.7990070000000005
1983-08-30,7.7990070000000005
1983-08-31,7.7990070000000005
1983-09-01,7.745035000000001
1983-09-02,7.745035000000001
1983-09-06,7.583117
1983-09-07,7.718049000000001
1983-09-08,7.745035000000001
1983-09-09,7.8259929999999995
1983-09-12,7.556131
1983-09-13,7.367228
1983-09-14,7.394214
1983-09-15,7.4212
1983-09-16,7.556131
1983-09-19,7.556131
1983-09-20,7.475173
1983-09-21,7.475173
1983-09-22,7.448186
1983-09-23,7.340242
1983-09-26,7.340242
1983-09-27,7.124352
1983-09-28,7.151339
1983-09-29,7.313256
1983-09-30,7.28627
1983-10-03,7.28627
1983-10-04,7.205311
1983-10-05,7.205311
1983-10-06,7.151339
1983-10-07,6.827503999999999
1983-10-10,7.016407000000001
1983-10-11,6.854489999999999
1983-10-12,6.908463
1983-10-13,6.827503999999999
1983-10-14,6.854489999999999
1983-10-17,6.6925740000000005
1983-10-18,6.584629
1983-10-19,6.6386009999999995
1983-10-20,6.746546
1983-10-21,6.773532
1983-10-24,6.854489999999999
1983-10-25,6.908463
1983-10-26,7.07038
1983-10-27,7.016407000000001
1983-10-28,6.854489999999999
1983-10-31,6.6655869999999995
1983-11-01,6.530656
1983-11-02,6.50367
1983-11-03,6.773532
1983-11-04,6.746546
1983-11-07,6.746546
1983-11-08,6.6655869999999995
1983-11-09,6.908463
1983-11-10,7.016407000000001
1983-11-11,7.151339
1983-11-14,6.908463
1983-11-15,6.611615
1983-11-16,6.908463
1983-11-17,6.908463
1983-11-18,6.6925740000000005
1983-11-21,6.746546
1983-11-22,6.800517999999999
1983-11-23,6.962435
1983-11-25,6.827503999999999
1983-11-28,6.881477
1983-11-29,6.989421000000001
1983-11-30,6.935449
1983-12-01,6.908463
1983-12-02,6.881477
1983-12-05,6.746546
1983-12-06,6.50367
1983-12-07,6.422711
1983-12-08,6.260795
1983-12-09,6.341753
1983-12-12,6.422711
1983-12-13,6.368739
1983-12-14,6.260795
1983-12-15,6.179836
1983-12-16,5.990932
1983-12-19,5.882988
1983-12-20,5.990932
1983-12-21,6.044905
1983-12-22,6.044905
1983-12-23,6.017919
1983-12-27,5.990932
1983-12-28,6.206822
1983-12-29,6.368739
1983-12-30,6.368739
1984-01-03,6.179836
1984-01-04,6.341753
1984-01-05,6.422711
1984-01-06,6.395725
1984-01-09,6.5576419999999995
1984-01-10,6.476684
1984-01-11,6.476684
1984-01-12,6.395725
1984-01-13,6.314767
1984-01-16,6.341753
1984-01-17,6.341753
1984-01-18,6.260795
1984-01-19,6.260795
1984-01-20,6.341753
1984-01-23,6.476684
1984-01-24,6.827503999999999
1984-01-25,7.016407000000001
1984-01-26,7.097366
1984-01-27,7.28627
1984-01-30,7.259283
1984-01-31,7.124352
1984-02-01,7.016407000000001
1984-02-02,7.043394
1984-02-03,7.313256
1984-02-06,7.28627
1984-02-07,7.313256
1984-02-08,7.097366
1984-02-09,7.124352
1984-02-10,7.178325
1984-02-13,7.07038
1984-02-14,7.124352
1984-02-15,7.259283
1984-02-16,7.28627
1984-02-17,7.07038
1984-02-21,7.232297
1984-02-22,7.097366
1984-02-23,7.178325
1984-02-24,7.4212
1984-02-27,7.745035000000001
1984-02-28,7.691062
1984-02-29,7.8529789999999995
1984-03-01,7.879964999999999
1984-03-02,7.7990070000000005
1984-03-05,7.529145
1984-03-06,7.394214
1984-03-07,7.178325
1984-03-08,7.28627
1984-03-09,7.205311
1984-03-12,7.178325
1984-03-13,7.28627
1984-03-14,7.151339
1984-03-15,7.205311
1984-03-16,7.340242
1984-03-19,7.367228
1984-03-20,7.475173
1984-03-21,7.7720210000000005
1984-03-22,7.63709
1984-03-23,7.502159
1984-03-26,7.502159
1984-03-27,7.502159
1984-03-28,7.718049000000001
1984-03-29,7.7720210000000005
1984-03-30,7.7990070000000005
1984-04-02,7.718049000000001
1984-04-03,7.745035000000001
1984-04-04,7.7990070000000005
1984-04-05,7.98791
1984-04-06,8.041883
1984-04-09,8.041883
1984-04-10,8.095855
1984-04-11,8.311745
1984-04-12,8.284759
1984-04-13,8.176813000000001
1984-04-16,7.933938
1984-04-17,7.879964999999999
1984-04-18,7.664076
1984-04-19,7.7990070000000005
1984-04-23,7.7990070000000005
1984-04-24,7.7990070000000005
1984-04-25,7.7990070000000005
1984-04-26,7.98791
1984-04-27,8.014896
1984-04-30,8.041883
1984-05-01,7.933938
1984-05-02,8.014896
1984-05-03,7.879964999999999
1984-05-04,7.664076
1984-05-07,7.583117
1984-05-08,7.502159
1984-05-09,7.4212
1984-05-10,7.4212
1984-05-11,7.340242
1984-05-14,7.340242
1984-05-15,7.340242
1984-05-16,7.367228
1984-05-17,7.556131
1984-05-18,7.610104
1984-05-21,7.610104
1984-05-22,7.475173
1984-05-23,7.340242
1984-05-24,7.016407000000001
1984-05-25,6.962435
1984-05-29,6.908463
1984-05-30,6.881477
1984-05-31,6.881477
1984-06-01,6.881477
1984-06-04,7.016407000000001
1984-06-05,7.124352
1984-06-06,7.394214
1984-06-07,7.259283
1984-06-08,7.205311
1984-06-11,7.043394
1984-06-12,7.016407000000001
1984-06-13,7.124352
1984-06-14,6.908463
1984-06-15,6.827503999999999
1984-06-18,7.097366
1984-06-19,7.28627
1984-06-20,7.178325
1984-06-21,7.313256
1984-06-22,7.205311
1984-06-25,7.259283
1984-06-26,7.232297
1984-06-27,7.043394
1984-06-28,7.205311
1984-06-29,7.07038
1984-07-02,6.989421000000001
1984-07-03,6.989421000000001
