Date,HTH
2009-02-26,10.98
2009-02-27,10.89
2009-03-02,10.67
2009-03-03,10.85
2009-03-04,10.92
2009-03-05,10.94
2009-03-06,11.0
2009-03-09,10.99
2009-03-10,11.12
2009-03-11,10.81
2009-03-12,11.24
2009-03-13,11.33
2009-03-16,11.14
2009-03-17,11.52
2009-03-18,11.54
2009-03-19,11.37
2009-03-20,11.32
2009-03-23,11.91
2009-03-24,11.13
2009-03-25,11.31
2009-03-26,11.5
2009-03-27,11.1
2009-03-30,11.13
2009-03-31,11.4
2009-04-01,11.41
2009-04-02,11.47
2009-04-03,11.72
2009-04-06,11.54
2009-04-07,11.23
2009-04-08,11.33
2009-04-09,11.46
2009-04-13,11.48
2009-04-14,11.08
2009-04-15,11.21
2009-04-16,11.45
2009-04-17,11.51
2009-04-20,11.0
2009-04-21,11.5
2009-04-22,11.19
2009-04-23,11.2
2009-04-24,11.45
2009-04-27,11.4
2009-04-28,11.44
2009-04-29,11.56
2009-04-30,11.33
2009-05-01,11.31
2009-05-04,11.43
2009-05-05,11.45
2009-05-06,11.71
2009-05-07,11.46
2009-05-08,11.83
2009-05-11,11.66
2009-05-12,11.44
2009-05-13,11.34
2009-05-14,11.49
2009-05-15,11.38
2009-05-18,11.6
2009-05-19,11.4
2009-05-20,11.37
2009-05-21,11.29
2009-05-22,11.49
2009-05-26,11.81
2009-05-27,11.61
2009-05-28,11.73
2009-05-29,11.89
2009-06-01,11.93
2009-06-02,11.95
2009-06-03,12.15
2009-06-04,12.4
2009-06-05,12.33
2009-06-08,12.18
2009-06-09,12.03
2009-06-10,11.84
2009-06-11,11.76
2009-06-12,11.98
2009-06-15,11.99
2009-06-16,11.93
2009-06-17,11.82
2009-06-18,11.91
2009-06-19,11.86
2009-06-22,11.84
2009-06-23,11.83
2009-06-24,11.73
2009-06-25,11.86
2009-06-26,11.63
2009-06-29,11.87
2009-06-30,11.87
2009-07-01,11.85
2009-07-02,11.62
2009-07-06,11.61
2009-07-07,11.55
2009-07-08,11.53
2009-07-09,11.39
2009-07-10,11.37
2009-07-13,11.44
2009-07-14,11.55
2009-07-15,11.58
2009-07-16,11.48
2009-07-17,11.32
2009-07-20,11.37
2009-07-21,11.47
2009-07-22,11.52
2009-07-23,11.63
2009-07-24,11.91
2009-07-27,11.84
2009-07-28,11.85
2009-07-29,11.89
2009-07-30,11.96
2009-07-31,12.0
2009-08-03,12.15
2009-08-04,12.23
2009-08-05,12.42
2009-08-06,12.41
2009-08-07,12.45
2009-08-10,12.44
2009-08-11,12.27
2009-08-12,12.3
2009-08-13,12.65
2009-08-14,12.83
2009-08-17,12.8
2009-08-18,12.78
2009-08-19,12.85
2009-08-20,12.07
2009-08-21,12.03
2009-08-24,11.81
2009-08-25,11.88
2009-08-26,11.9
2009-08-27,12.09
2009-08-28,12.31
2009-08-31,12.28
2009-09-01,12.11
2009-09-02,12.2
2009-09-03,12.29
2009-09-04,12.35
2009-09-08,12.33
2009-09-09,12.37
2009-09-10,12.45
2009-09-11,12.38
2009-09-14,12.34
2009-09-15,12.35
2009-09-16,12.46
2009-09-17,12.72
2009-09-18,12.51
2009-09-21,12.49
2009-09-22,12.44
2009-09-23,12.42
2009-09-24,12.28
2009-09-25,12.31
2009-09-28,12.49
2009-09-29,12.31
2009-09-30,12.26
2009-10-01,12.24
2009-10-02,12.34
2009-10-05,12.56
2009-10-06,12.63
2009-10-07,12.72
2009-10-08,12.69
2009-10-09,12.68
2009-10-12,12.82
2009-10-13,12.82
2009-10-14,12.85
2009-10-15,12.81
2009-10-16,12.75
2009-10-19,12.7
2009-10-20,12.39
2009-10-21,12.18
2009-10-22,12.18
2009-10-23,12.0
2009-10-26,11.91
2009-10-27,11.9
2009-10-28,11.88
2009-10-29,12.05
2009-10-30,11.84
2009-11-02,11.93
2009-11-03,11.94
2009-11-04,11.91
2009-11-05,11.94
2009-11-06,11.95
2009-11-09,12.04
2009-11-10,12.14
2009-11-11,12.24
2009-11-12,11.95
2009-11-13,11.97
2009-11-16,12.32
2009-11-17,12.11
2009-11-18,12.24
2009-11-19,12.1
2009-11-20,12.11
2009-11-23,12.29
2009-11-24,12.17
2009-11-25,12.12
2009-11-27,11.96
2009-11-30,12.15
2009-12-01,12.13
2009-12-02,12.1
2009-12-03,12.07
2009-12-04,12.29
2009-12-07,12.22
2009-12-08,12.2
2009-12-09,12.19
2009-12-10,12.04
2009-12-11,12.09
2009-12-14,12.1
2009-12-15,11.9
2009-12-16,11.91
2009-12-17,11.69
2009-12-18,11.62
2009-12-21,11.62
2009-12-22,11.69
2009-12-23,11.68
2009-12-24,11.72
2009-12-28,11.73
2009-12-29,11.61
2009-12-30,11.69
2009-12-31,11.64
2010-01-04,11.74
2010-01-05,11.7
2010-01-06,11.72
2010-01-07,11.85
2010-01-08,11.95
2010-01-11,11.81
2010-01-12,11.71
2010-01-13,11.69
2010-01-14,11.69
2010-01-15,11.59
2010-01-19,11.67
2010-01-20,11.61
2010-01-21,11.49
2010-01-22,11.45
2010-01-25,11.5
2010-01-26,11.36
2010-01-27,11.57
2010-01-28,11.39
2010-01-29,11.32
2010-02-01,11.66
2010-02-02,11.75
2010-02-03,11.77
2010-02-04,11.6
2010-02-05,11.72
2010-02-08,11.65
2010-02-09,11.71
2010-02-10,11.77
2010-02-11,11.83
2010-02-12,11.91
2010-02-16,12.0
2010-02-17,11.96
2010-02-18,12.08
2010-02-19,12.17
2010-02-22,12.1
2010-02-23,12.08
2010-02-24,12.08
2010-02-25,12.0
2010-02-26,11.96
2010-03-01,11.97
2010-03-02,12.0
2010-03-03,12.01
2010-03-04,12.06
2010-03-05,12.14
2010-03-08,12.15
2010-03-09,12.24
2010-03-10,12.28
2010-03-11,12.33
2010-03-12,12.24
2010-03-15,12.17
2010-03-16,12.26
2010-03-17,12.3
2010-03-18,11.69
2010-03-19,11.52
2010-03-22,11.55
2010-03-23,11.74
2010-03-24,11.76
2010-03-25,11.57
2010-03-26,11.48
2010-03-29,11.77
2010-03-30,11.78
2010-03-31,11.75
2010-04-01,11.75
2010-04-05,11.72
2010-04-06,11.71
2010-04-07,11.68
2010-04-08,11.63
2010-04-09,11.7
2010-04-12,11.6
2010-04-13,11.57
2010-04-14,11.59
2010-04-15,11.57
2010-04-16,11.61
2010-04-19,11.62
2010-04-20,11.74
2010-04-21,11.79
2010-04-22,11.9
2010-04-23,12.01
2010-04-26,12.03
2010-04-27,11.7
2010-04-28,11.99
2010-04-29,11.87
2010-04-30,11.73
2010-05-03,11.87
2010-05-04,11.76
2010-05-05,11.75
2010-05-06,11.34
2010-05-07,11.07
2010-05-10,11.27
2010-05-11,11.21
2010-05-12,11.27
2010-05-13,11.28
2010-05-14,11.3
2010-05-17,11.32
2010-05-18,11.25
2010-05-19,11.19
2010-05-20,10.82
2010-05-21,10.88
2010-05-24,10.71
2010-05-25,10.71
2010-05-26,10.54
2010-05-27,10.9
2010-05-28,10.61
2010-06-01,10.28
2010-06-02,10.44
2010-06-03,10.51
2010-06-04,10.13
2010-06-07,10.1
2010-06-08,10.14
2010-06-09,10.22
2010-06-10,10.36
2010-06-11,10.44
2010-06-14,10.52
2010-06-15,10.66
2010-06-16,10.73
2010-06-17,10.64
2010-06-18,10.62
2010-06-21,10.54
2010-06-22,10.25
2010-06-23,10.16
2010-06-24,10.09
2010-06-25,10.18
2010-06-28,10.11
2010-06-29,10.0
2010-06-30,10.01
2010-07-01,10.09
2010-07-02,10.15
2010-07-06,10.08
2010-07-07,10.2
2010-07-08,10.33
2010-07-09,10.28
2010-07-12,10.26
2010-07-13,10.51
2010-07-14,10.49
2010-07-15,10.39
2010-07-16,10.18
2010-07-19,10.23
2010-07-20,10.34
2010-07-21,10.11
2010-07-22,10.4
2010-07-23,10.49
2010-07-26,10.61
2010-07-27,10.67
2010-07-28,10.51
2010-07-29,10.41
2010-07-30,10.39
2010-08-02,10.43
2010-08-03,10.33
2010-08-04,10.4
2010-08-05,10.25
2010-08-06,10.11
2010-08-09,10.19
2010-08-10,10.03
2010-08-11,10.07
2010-08-12,10.1
2010-08-13,9.93
2010-08-16,10.0
2010-08-17,10.0
2010-08-18,10.01
2010-08-19,9.9
2010-08-20,9.91
2010-08-23,9.76
2010-08-24,9.75
2010-08-25,9.78
2010-08-26,9.8
2010-08-27,10.02
2010-08-30,9.8
2010-08-31,9.87
2010-09-01,10.04
2010-09-02,9.99
2010-09-03,10.05
2010-09-07,9.87
2010-09-08,9.89
2010-09-09,9.8
2010-09-10,9.8
2010-09-13,9.76
2010-09-14,9.67
2010-09-15,9.56
2010-09-16,9.62
2010-09-17,9.31
2010-09-20,9.6
2010-09-21,9.51
2010-09-22,9.53
2010-09-23,9.42
2010-09-24,9.59
2010-09-27,9.51
2010-09-28,9.59
2010-09-29,9.61
2010-09-30,9.58
2010-10-01,9.64
2010-10-04,9.59
2010-10-05,9.73
2010-10-06,9.67
2010-10-07,9.55
2010-10-08,9.61
2010-10-11,9.54
2010-10-12,9.54
2010-10-13,9.69
2010-10-14,9.73
2010-10-15,9.72
2010-10-18,9.8
2010-10-19,9.83
2010-10-20,9.96
2010-10-21,10.0
2010-10-22,10.06
2010-10-25,10.07
2010-10-26,10.1
2010-10-27,10.09
2010-10-28,10.08
2010-10-29,9.99
2010-11-01,9.98
2010-11-02,10.1
2010-11-03,10.12
2010-11-04,10.28
2010-11-05,10.44
2010-11-08,10.42
2010-11-09,10.19
2010-11-10,10.3
2010-11-11,10.21
2010-11-12,10.18
2010-11-15,10.14
2010-11-16,9.97
2010-11-17,9.88
2010-11-18,9.98
2010-11-19,9.97
2010-11-22,9.89
2010-11-23,9.84
2010-11-24,9.96
2010-11-26,9.91
2010-11-29,9.85
2010-11-30,9.84
2010-12-01,9.89
2010-12-02,9.96
2010-12-03,9.96
2010-12-06,9.97
2010-12-07,10.01
2010-12-08,10.04
2010-12-09,10.07
2010-12-10,10.07
2010-12-13,10.11
2010-12-14,10.15
2010-12-15,9.95
2010-12-16,9.94
2010-12-17,9.91
2010-12-20,9.95
2010-12-21,9.97
2010-12-22,9.98
2010-12-23,9.96
2010-12-27,9.98
2010-12-28,9.8
2010-12-29,9.8
2010-12-30,9.92
2010-12-31,9.92
2011-01-03,10.03
2011-01-04,9.89
2011-01-05,9.91
2011-01-06,9.92
2011-01-07,9.9
2011-01-10,9.92
2011-01-11,10.05
2011-01-12,10.02
2011-01-13,10.02
2011-01-14,10.03
2011-01-18,10.03
2011-01-19,9.93
2011-01-20,9.94
2011-01-21,9.9
2011-01-24,9.95
2011-01-25,9.94
2011-01-26,10.01
2011-01-27,9.95
2011-01-28,9.82
2011-01-31,9.81
2011-02-01,10.0
2011-02-02,9.9
2011-02-03,9.89
2011-02-04,9.86
2011-02-07,9.86
2011-02-08,9.84
2011-02-09,9.78
2011-02-10,9.77
2011-02-11,9.85
2011-02-14,9.79
2011-02-15,9.72
2011-02-16,9.73
2011-02-17,9.72
2011-02-18,9.68
2011-02-22,9.54
2011-02-23,9.59
2011-02-24,9.66
2011-02-25,9.85
2011-02-28,9.68
2011-03-01,9.55
2011-03-02,9.52
2011-03-03,9.61
2011-03-04,9.54
2011-03-07,9.44
2011-03-08,9.41
2011-03-09,9.39
2011-03-10,9.25
2011-03-11,9.37
2011-03-14,9.34
2011-03-15,9.33
2011-03-16,9.25
2011-03-17,9.3
2011-03-18,9.29
2011-03-21,9.51
2011-03-22,9.69
2011-03-23,9.79
2011-03-24,9.91
2011-03-25,10.01
2011-03-28,10.03
2011-03-29,10.0
2011-03-30,9.98
2011-03-31,10.04
2011-04-01,10.0
2011-04-04,10.01
2011-04-05,9.99
2011-04-06,9.99
2011-04-07,9.95
2011-04-08,9.78
2011-04-11,9.77
2011-04-12,9.72
2011-04-13,9.63
2011-04-14,9.6
2011-04-15,9.65
2011-04-18,9.64
2011-04-19,9.67
2011-04-20,9.75
2011-04-21,9.77
2011-04-25,9.71
2011-04-26,9.69
2011-04-27,9.65
2011-04-28,9.71
2011-04-29,9.7
2011-05-02,9.65
2011-05-03,9.52
2011-05-04,9.5
2011-05-05,9.5
2011-05-06,9.86
2011-05-09,9.9
2011-05-10,9.95
2011-05-11,9.86
2011-05-12,9.96
2011-05-13,9.87
2011-05-16,9.77
2011-05-17,9.7
2011-05-18,9.75
2011-05-19,9.77
2011-05-20,9.85
2011-05-23,9.82
2011-05-24,9.69
2011-05-25,9.63
2011-05-26,9.68
2011-05-27,9.69
2011-05-31,9.85
2011-06-01,9.62
2011-06-02,9.61
2011-06-03,9.54
2011-06-06,9.49
2011-06-07,9.44
2011-06-08,9.39
2011-06-09,9.36
2011-06-10,9.23
2011-06-13,9.2
2011-06-14,9.25
2011-06-15,9.08
2011-06-16,9.07
2011-06-17,8.87
2011-06-20,8.85
2011-06-21,8.82
2011-06-22,8.78
2011-06-23,8.7
2011-06-24,8.64
2011-06-27,8.69
2011-06-28,8.9
2011-06-29,8.85
2011-06-30,8.84
2011-07-01,8.87
2011-07-05,8.88
2011-07-06,8.86
2011-07-07,8.91
2011-07-08,8.93
2011-07-11,8.8
2011-07-12,8.81
2011-07-13,8.9
2011-07-14,8.82
2011-07-15,8.88
2011-07-18,8.74
2011-07-19,8.79
2011-07-20,8.76
2011-07-21,8.88
2011-07-22,8.81
2011-07-25,8.75
2011-07-26,8.75
2011-07-27,8.69
2011-07-28,8.76
2011-07-29,8.75
2011-08-01,8.78
2011-08-02,8.75
2011-08-03,8.69
2011-08-04,8.42
2011-08-05,8.1
2011-08-08,7.6
2011-08-09,8.26
2011-08-10,7.7
2011-08-11,8.06
2011-08-12,8.01
2011-08-15,8.08
2011-08-16,7.93
2011-08-17,7.94
2011-08-18,7.68
2011-08-19,7.55
2011-08-22,7.51
2011-08-23,7.81
2011-08-24,7.66
2011-08-25,7.51
2011-08-26,7.58
2011-08-29,7.89
2011-08-30,7.81
2011-08-31,7.79
2011-09-01,7.48
2011-09-02,7.45
2011-09-06,7.7
2011-09-07,7.87
2011-09-08,7.67
2011-09-09,7.57
2011-09-12,7.48
2011-09-13,7.6
2011-09-14,7.68
2011-09-15,7.87
2011-09-16,7.86
2011-09-19,7.86
2011-09-20,7.58
2011-09-21,7.41
2011-09-22,7.32
2011-09-23,7.25
2011-09-26,7.27
2011-09-27,7.42
2011-09-28,7.14
2011-09-29,7.41
2011-09-30,7.21
2011-10-03,6.99
2011-10-04,7.34
2011-10-05,7.46
2011-10-06,7.58
2011-10-07,7.39
2011-10-10,7.56
2011-10-11,7.56
2011-10-12,7.7
2011-10-13,7.56
2011-10-14,7.65
2011-10-17,7.38
2011-10-18,7.62
2011-10-19,7.49
2011-10-20,7.7
2011-10-21,7.81
2011-10-24,8.0
2011-10-25,7.77
2011-10-26,7.96
2011-10-27,8.27
2011-10-28,8.05
2011-10-31,7.88
2011-11-01,7.56
2011-11-02,7.72
2011-11-03,7.77
2011-11-04,7.64
2011-11-07,7.93
2011-11-08,7.95
2011-11-09,7.79
2011-11-10,7.86
2011-11-11,8.03
2011-11-14,7.89
2011-11-15,8.08
2011-11-16,8.05
2011-11-17,8.04
2011-11-18,8.19
2011-11-21,7.97
2011-11-22,8.11
2011-11-23,7.91
2011-11-25,7.78
2011-11-28,8.05
2011-11-29,7.98
2011-11-30,8.47
2011-12-01,8.16
2011-12-02,8.43
2011-12-05,8.5
2011-12-06,8.47
2011-12-07,8.49
2011-12-08,8.39
2011-12-09,8.48
2011-12-12,8.33
2011-12-13,8.25
2011-12-14,8.26
2011-12-15,8.37
2011-12-16,8.35
2011-12-19,8.26
2011-12-20,8.5
2011-12-21,8.48
2011-12-22,8.59
2011-12-23,8.49
2011-12-27,8.55
2011-12-28,8.46
2011-12-29,8.49
2011-12-30,8.45
2012-01-03,8.58
2012-01-04,8.64
2012-01-05,8.6
2012-01-06,8.56
2012-01-09,8.59
2012-01-10,8.66
2012-01-11,8.64
2012-01-12,8.61
2012-01-13,8.52
2012-01-17,8.34
2012-01-18,8.54
2012-01-19,8.63
2012-01-20,8.64
2012-01-23,8.59
2012-01-24,8.63
2012-01-25,8.59
2012-01-26,8.63
2012-01-27,8.65
2012-01-30,8.62
2012-01-31,8.63
2012-02-01,8.79
2012-02-02,8.89
2012-02-03,9.0
2012-02-06,8.86
2012-02-07,8.8
2012-02-08,8.74
2012-02-09,8.67
2012-02-10,8.51
2012-02-13,8.57
2012-02-14,8.55
2012-02-15,8.5
2012-02-16,8.56
2012-02-17,8.51
2012-02-21,8.49
2012-02-22,8.45
2012-02-23,8.53
2012-02-24,8.45
2012-02-27,8.44
2012-02-28,8.36
2012-02-29,8.24
2012-03-01,8.06
2012-03-02,7.97
2012-03-05,8.03
2012-03-06,7.88
2012-03-07,7.91
2012-03-08,8.0
2012-03-09,8.21
2012-03-12,8.39
2012-03-13,8.68
2012-03-14,8.63
2012-03-15,8.66
2012-03-16,8.57
2012-03-19,8.54
2012-03-20,8.51
2012-03-21,8.47
2012-03-22,8.11
2012-03-23,8.16
2012-03-26,8.53
2012-03-27,8.5
2012-03-28,8.48
2012-03-29,8.4
2012-03-30,8.39
2012-04-02,8.46
2012-04-03,8.32
2012-04-04,8.13
2012-04-05,8.13
2012-04-09,7.97
2012-04-10,7.93
2012-04-11,8.05
2012-04-12,8.13
2012-04-13,7.9
2012-04-16,7.94
2012-04-17,8.04
2012-04-18,7.89
2012-04-19,7.87
2012-04-20,7.87
2012-04-23,7.79
2012-04-24,7.84
2012-04-25,7.84
2012-04-26,7.87
2012-04-27,7.93
2012-04-30,7.93
2012-05-01,8.2
2012-05-02,8.2
2012-05-03,8.12
2012-05-04,8.1
2012-05-07,8.03
2012-05-08,7.96
2012-05-09,9.75
2012-05-10,10.56
2012-05-11,10.71
2012-05-14,10.6
2012-05-15,10.58
2012-05-16,10.43
2012-05-17,10.48
2012-05-18,10.45
2012-05-21,10.55
2012-05-22,10.32
2012-05-23,10.47
2012-05-24,10.67
2012-05-25,10.47
2012-05-29,10.5
2012-05-30,10.31
2012-05-31,10.4
2012-06-01,10.19
2012-06-04,10.36
2012-06-05,10.28
2012-06-06,10.45
2012-06-07,10.31
2012-06-08,10.36
2012-06-11,10.18
2012-06-12,10.12
2012-06-13,10.28
2012-06-14,10.25
2012-06-15,10.17
2012-06-18,10.19
2012-06-19,10.3
2012-06-20,10.24
2012-06-21,9.98
2012-06-22,10.24
2012-06-25,10.07
2012-06-26,10.06
2012-06-27,10.18
2012-06-28,10.27
2012-06-29,10.31
2012-07-02,10.46
2012-07-03,10.45
2012-07-05,10.37
2012-07-06,10.35
2012-07-09,10.34
2012-07-10,10.27
2012-07-11,10.43
2012-07-12,10.48
2012-07-13,10.49
2012-07-16,10.54
2012-07-17,10.52
2012-07-18,10.71
2012-07-19,10.77
2012-07-20,10.53
2012-07-23,10.65
2012-07-24,10.51
2012-07-25,10.4
2012-07-26,10.3
2012-07-27,10.54
2012-07-30,10.51
2012-07-31,10.51
2012-08-01,10.5
2012-08-02,10.41
2012-08-03,10.63
2012-08-06,10.44
2012-08-07,10.53
2012-08-08,10.44
2012-08-09,10.51
2012-08-10,10.5
2012-08-13,10.46
2012-08-14,10.4
2012-08-15,10.59
2012-08-16,10.7
2012-08-17,10.8
2012-08-20,10.86
2012-08-21,10.74
2012-08-22,10.8
2012-08-23,10.87
2012-08-24,10.93
2012-08-27,10.92
2012-08-28,11.01
2012-08-29,11.1
2012-08-30,11.08
2012-08-31,11.2
2012-09-04,11.33
2012-09-05,11.38
2012-09-06,11.6
2012-09-07,11.66
2012-09-10,11.66
2012-09-11,11.7
2012-09-12,12.0
2012-09-13,12.18
2012-09-14,12.19
2012-09-17,12.07
2012-09-18,12.12
2012-09-19,12.18
2012-09-20,12.45
2012-09-21,12.59
2012-09-24,12.58
2012-09-25,12.52
2012-09-26,12.61
2012-09-27,12.6
2012-09-28,12.71
2012-10-01,12.76
2012-10-02,12.76
2012-10-03,12.7
2012-10-04,12.77
2012-10-05,12.9
2012-10-08,12.74
2012-10-09,12.8
2012-10-10,12.81
2012-10-11,12.81
2012-10-12,12.74
2012-10-15,12.78
2012-10-16,13.51
2012-10-17,13.68
2012-10-18,13.45
2012-10-19,13.25
2012-10-22,13.35
2012-10-23,13.33
2012-10-24,13.24
2012-10-25,13.42
2012-10-26,13.3
2012-10-31,13.59
2012-11-01,13.63
2012-11-02,13.68
2012-11-05,13.48
2012-11-06,13.8
2012-11-07,13.73
2012-11-08,13.74
2012-11-09,13.56
2012-11-12,13.55
2012-11-13,13.75
2012-11-14,13.55
2012-11-15,13.44
2012-11-16,13.29
2012-11-19,13.7
2012-11-20,13.32
2012-11-21,13.44
2012-11-23,13.55
2012-11-26,13.76
2012-11-27,13.99
2012-11-28,14.12
2012-11-29,14.25
2012-11-30,14.29
2012-12-03,14.45
2012-12-04,14.4
2012-12-05,14.37
2012-12-06,14.22
2012-12-07,14.15
2012-12-10,14.07
2012-12-11,14.25
2012-12-12,14.06
2012-12-13,14.16
2012-12-14,14.01
2012-12-17,13.55
2012-12-18,13.45
2012-12-19,13.27
2012-12-20,13.0
2012-12-21,13.04
2012-12-24,13.46
2012-12-26,13.26
2012-12-27,13.19
2012-12-28,13.38
2012-12-31,13.54
2013-01-02,14.11
2013-01-03,14.0
2013-01-04,14.02
2013-01-07,13.9
2013-01-08,13.84
2013-01-09,13.97
2013-01-10,14.04
2013-01-11,13.81
2013-01-14,13.85
2013-01-15,14.0
2013-01-16,13.9
2013-01-17,13.76
2013-01-18,13.72
2013-01-22,13.89
2013-01-23,13.84
2013-01-24,13.65
2013-01-25,13.36
2013-01-28,13.3
2013-01-29,13.04
2013-01-30,12.96
2013-01-31,13.14
2013-02-01,13.46
2013-02-04,13.14
2013-02-05,13.65
2013-02-06,13.89
2013-02-07,13.91
2013-02-08,13.88
2013-02-11,13.86
2013-02-12,13.9
2013-02-13,13.7
2013-02-14,13.79
2013-02-15,13.61
2013-02-19,13.48
2013-02-20,13.13
2013-02-21,13.15
2013-02-22,13.16
2013-02-25,12.9
2013-02-26,13.08
2013-02-27,13.12
2013-02-28,12.84
2013-03-01,12.52
2013-03-04,12.42
2013-03-05,12.5
2013-03-06,12.54
2013-03-07,12.6
2013-03-08,12.68
2013-03-11,12.72
2013-03-12,12.7
2013-03-13,12.73
2013-03-14,13.03
2013-03-15,13.11
2013-03-18,13.21
2013-03-19,13.54
2013-03-20,13.6
2013-03-21,13.59
2013-03-22,13.58
2013-03-25,13.58
2013-03-26,13.26
2013-03-27,13.45
2013-03-28,13.49
2013-04-01,13.4
2013-04-02,13.37
2013-04-03,13.06
2013-04-04,13.0
2013-04-05,13.05
2013-04-08,13.05
2013-04-09,13.07
2013-04-10,13.26
2013-04-11,13.4
2013-04-12,13.18
2013-04-15,12.94
2013-04-16,13.04
2013-04-17,12.83
2013-04-18,12.74
2013-04-19,12.89
2013-04-22,12.85
2013-04-23,13.08
2013-04-24,13.27
2013-04-25,13.39
2013-04-26,13.31
2013-04-29,13.27
2013-04-30,13.39
2013-05-01,13.05
2013-05-02,13.25
2013-05-03,13.25
2013-05-06,13.88
2013-05-07,14.11
2013-05-08,14.5
2013-05-09,14.79
2013-05-10,15.28
2013-05-13,16.1
2013-05-14,16.360001
2013-05-15,16.450001
2013-05-16,16.790001
2013-05-17,16.59
2013-05-20,16.440001000000002
2013-05-21,16.129998999999998
2013-05-22,15.71
2013-05-23,16.030001000000002
2013-05-24,16.15
2013-05-28,15.97
2013-05-29,16.049999
2013-05-30,16.17
2013-05-31,16.0
2013-06-03,16.02
2013-06-04,16.1
2013-06-05,15.83
2013-06-06,16.0
2013-06-07,16.02
2013-06-10,16.33
2013-06-11,16.200001
2013-06-12,16.030001000000002
2013-06-13,16.26
2013-06-14,16.129998999999998
2013-06-17,16.32
2013-06-18,16.450001
2013-06-19,16.24
2013-06-20,16.209999
2013-06-21,16.190001000000002
2013-06-24,15.93
2013-06-25,16.34
2013-06-26,16.4
2013-06-27,16.43
2013-06-28,16.4
2013-07-01,16.84
2013-07-02,16.700001
2013-07-03,16.780001000000002
2013-07-05,17.209999
2013-07-08,17.290001
2013-07-09,17.57
2013-07-10,17.32
2013-07-11,17.389999
2013-07-12,17.370001000000002
2013-07-15,17.41
2013-07-16,17.18
2013-07-17,17.280001000000002
2013-07-18,17.309998999999998
2013-07-19,17.23
2013-07-22,17.08
2013-07-23,17.209999
2013-07-24,17.110001
2013-07-25,17.190001000000002
2013-07-26,17.190001000000002
2013-07-29,17.18
2013-07-30,17.15
2013-07-31,17.030001000000002
2013-08-01,17.07
2013-08-02,16.969998999999998
2013-08-05,16.49
2013-08-06,16.26
2013-08-07,15.54
2013-08-08,15.9
2013-08-09,15.76
2013-08-12,16.059998999999998
2013-08-13,15.87
2013-08-14,15.9
2013-08-15,15.69
2013-08-16,15.74
2013-08-19,15.58
2013-08-20,15.91
2013-08-21,15.88
2013-08-22,16.030001000000002
2013-08-23,15.9
2013-08-26,15.88
2013-08-27,15.57
2013-08-28,15.62
2013-08-29,15.78
2013-08-30,15.66
2013-09-03,15.9
2013-09-04,16.040001
2013-09-05,16.139999
2013-09-06,16.18
2013-09-09,16.389999
2013-09-10,16.610001
2013-09-11,16.309998999999998
2013-09-12,16.26
2013-09-13,16.51
2013-09-16,17.959999
2013-09-17,17.889999
2013-09-18,18.049999
2013-09-19,18.0
2013-09-20,18.120001000000002
2013-09-23,18.49
2013-09-24,18.530001000000002
2013-09-25,18.450001
2013-09-26,18.48
2013-09-27,18.58
2013-09-30,18.5
2013-10-01,18.5
2013-10-02,18.299999
2013-10-03,17.99
2013-10-04,18.059998999999998
2013-10-07,17.860001
2013-10-08,17.74
2013-10-09,17.74
2013-10-10,17.700001
2013-10-11,17.75
2013-10-14,17.98
2013-10-15,17.41
2013-10-16,17.25
2013-10-17,17.27
2013-10-18,17.26
2013-10-21,17.450001
2013-10-22,17.76
2013-10-23,17.709999
2013-10-24,17.93
2013-10-25,17.83
2013-10-28,17.690001000000002
2013-10-29,17.969998999999998
2013-10-30,17.700001
2013-10-31,17.34
2013-11-01,17.16
2013-11-04,17.469998999999998
2013-11-05,17.540001
2013-11-06,17.389999
2013-11-07,17.34
2013-11-08,17.450001
2013-11-11,17.26
2013-11-12,19.67
2013-11-13,20.27
2013-11-14,21.280001000000002
2013-11-15,21.84
2013-11-18,22.66
2013-11-19,22.6
2013-11-20,22.809998999999998
2013-11-21,23.27
2013-11-22,23.68
2013-11-25,23.040001
2013-11-26,23.18
2013-11-27,23.540001
2013-11-29,23.709999
2013-12-02,23.07
2013-12-03,23.35
2013-12-04,23.49
2013-12-05,23.51
2013-12-06,23.620001000000002
2013-12-09,23.530001000000002
2013-12-10,23.049999
2013-12-11,22.860001
2013-12-12,22.65
2013-12-13,22.469998999999998
2013-12-16,22.940001000000002
2013-12-17,22.620001000000002
2013-12-18,22.940001000000002
2013-12-19,22.540001
2013-12-20,22.799999
2013-12-23,23.030001000000002
2013-12-24,23.0
2013-12-26,22.76
2013-12-27,22.459999
2013-12-30,22.52
2013-12-31,23.129998999999998
2014-01-02,22.66
2014-01-03,22.799999
2014-01-06,23.65
2014-01-07,23.52
2014-01-08,23.48
2014-01-09,23.440001000000002
2014-01-10,25.4
2014-01-13,24.25
2014-01-14,24.719998999999998
2014-01-15,24.59
2014-01-16,24.610001
2014-01-17,24.66
2014-01-21,25.059998999999998
2014-01-22,25.459999
2014-01-23,25.0
2014-01-24,24.27
2014-01-27,24.110001
2014-01-28,23.99
2014-01-29,23.75
2014-01-30,23.870001000000002
2014-01-31,23.790001
2014-02-03,23.190001000000002
2014-02-04,23.4
2014-02-05,23.299999
2014-02-06,23.52
2014-02-07,23.620001000000002
2014-02-10,23.58
2014-02-11,23.77
2014-02-12,23.48
2014-02-13,24.280001000000002
2014-02-14,23.74
2014-02-18,23.65
