Date,BIP
2010-12-07,12.654762
2010-12-08,12.321428
2010-12-09,12.261905
2010-12-10,12.172619000000001
2010-12-13,12.303572
2010-12-14,12.291667
2010-12-15,12.208333
2010-12-16,12.309524
2010-12-17,12.613095
2010-12-20,12.440476
2010-12-21,12.678572
2010-12-22,12.416667
2010-12-23,12.363095
2010-12-27,12.255953
2010-12-28,12.446428
2010-12-29,12.547619000000001
2010-12-30,12.410714
2010-12-31,12.529762
2011-01-03,12.547619000000001
2011-01-04,12.571428
2011-01-05,12.785714
2011-01-06,12.761905
2011-01-07,13.029762
2011-01-10,13.005953
2011-01-11,12.922619000000001
2011-01-12,12.940476
2011-01-13,12.964286
2011-01-14,12.910714
2011-01-18,12.791667
2011-01-19,12.761905
2011-01-20,12.630953
2011-01-21,12.910714
2011-01-24,12.964286
2011-01-25,12.791667
2011-01-26,12.934524
2011-01-27,12.976191
2011-01-28,12.851191
2011-01-31,12.928572
2011-02-01,13.035714
2011-02-02,13.071428
2011-02-03,13.089286
2011-02-04,13.392857999999999
2011-02-07,13.565476
2011-02-08,13.517857999999999
2011-02-09,13.595238
2011-02-10,13.541667000000002
2011-02-11,13.470238
2011-02-14,13.744047
2011-02-15,13.779762
2011-02-16,13.922619000000001
2011-02-17,13.928572
2011-02-18,14.017857999999999
2011-02-22,13.755953
2011-02-23,13.452380999999999
2011-02-24,13.333332999999998
2011-02-25,13.482142000000001
2011-02-28,13.440476
2011-03-01,13.559524
2011-03-02,13.690476
2011-03-03,13.684524
2011-03-04,13.702380999999999
2011-03-07,13.476191
2011-03-08,13.595238
2011-03-09,13.559524
2011-03-10,13.178572
2011-03-11,13.25
2011-03-14,13.119047
2011-03-15,13.083333
2011-03-16,13.065476
2011-03-17,13.154762
2011-03-18,13.196428
2011-03-21,13.232142000000001
2011-03-22,13.315476
2011-03-23,13.392857999999999
2011-03-24,13.446428
2011-03-25,13.369047
2011-03-28,13.369047
2011-03-29,13.226191
2011-03-30,13.25
2011-03-31,13.226191
2011-04-01,13.428572
2011-04-04,13.488095000000001
2011-04-05,13.488095000000001
2011-04-06,13.422619000000001
2011-04-07,13.553572
2011-04-08,13.488095000000001
2011-04-11,13.630953
2011-04-12,13.541667000000002
2011-04-13,13.75
2011-04-14,13.833332999999998
2011-04-15,13.952380999999999
2011-04-18,13.75
2011-04-19,13.75
2011-04-20,13.916667000000002
2011-04-21,13.922619000000001
2011-04-25,13.821428
2011-04-26,13.904762
2011-04-27,13.952380999999999
2011-04-28,13.898809
2011-04-29,13.988095000000001
2011-05-02,14.267857999999999
2011-05-03,14.244047
2011-05-04,13.785714000000002
2011-05-05,13.607142000000001
2011-05-06,14.357142000000001
2011-05-09,14.565476
2011-05-10,14.761904999999999
2011-05-11,14.613095000000001
2011-05-12,14.714285999999998
2011-05-13,14.523809
2011-05-16,14.386904999999999
2011-05-17,14.386904999999999
