Date,AA
1962-11-29,5.663069999999999
1962-11-30,5.522895
1962-12-03,5.40675
1962-12-04,5.514885
1962-12-05,5.607
1962-12-06,5.45481
1962-12-07,5.42277
1962-12-10,5.354685
1962-12-11,5.40675
1962-12-12,5.354685
1962-12-13,5.330655
1962-12-14,5.314635
1962-12-17,5.21451
1962-12-18,5.122395
1962-12-19,5.306625
1962-12-20,5.266575
1962-12-21,5.21451
1962-12-24,5.40675
1962-12-26,5.3626949999999995
1962-12-27,5.42277
1962-12-28,5.45481
1962-12-31,5.4468
1963-01-02,5.3626949999999995
1963-01-03,5.4468
1963-01-04,5.64705
1963-01-07,5.64705
1963-01-08,5.747175
1963-01-09,5.8473
1963-01-10,5.923394999999999
1963-01-11,5.939415
1963-01-14,5.947425
1963-01-15,5.939415
1963-01-16,5.80725
1963-01-17,5.923394999999999
1963-01-18,6.039540000000001
1963-01-21,5.963445
1963-01-22,5.939415
1963-01-23,5.907375
1963-01-24,5.8473
1963-01-25,5.83929
1963-01-28,5.707125
1963-01-29,5.707125
1963-01-30,5.747175
1963-01-31,5.763195
1963-02-01,5.763195
1963-02-04,5.663069999999999
1963-02-05,5.64705
1963-02-06,5.65506
1963-02-07,5.6230199999999995
1963-02-08,5.562945
1963-02-11,5.506875
1963-02-12,5.45481
1963-02-13,5.5549349999999995
1963-02-14,5.64705
1963-02-15,5.707125
1963-02-18,5.747175
1963-02-19,5.739165
1963-02-20,5.663069999999999
1963-02-21,5.61501
1963-02-25,5.607
1963-02-26,5.607
1963-02-27,5.514885
1963-02-28,5.4468
1963-03-01,5.3626949999999995
1963-03-04,5.42277
1963-03-05,5.306625
1963-03-06,5.306625
1963-03-07,5.41476
1963-03-08,5.45481
1963-03-11,5.4468
1963-03-12,5.4468
1963-03-13,5.338665
1963-03-14,5.338665
1963-03-15,5.354685
1963-03-18,5.306625
1963-03-19,5.24655
1963-03-20,5.23854
1963-03-21,5.154434999999999
1963-03-22,5.146425
1963-03-25,5.154434999999999
1963-03-26,5.21451
1963-03-27,5.330655
1963-03-28,5.306625
1963-03-29,5.25456
1963-04-01,5.23053
1963-04-02,5.2065
1963-04-03,5.314635
1963-04-04,5.42277
1963-04-05,5.43078
1963-04-08,5.46282
1963-04-09,5.514885
1963-04-10,5.4468
1963-04-11,5.514885
1963-04-15,5.522895
1963-04-16,5.6230199999999995
1963-04-17,5.6390400000000005
1963-04-18,5.354685
1963-04-19,5.514885
1963-04-22,5.46282
1963-04-23,5.562945
1963-04-24,5.65506
1963-04-25,5.82327
1963-04-26,5.82327
1963-04-29,5.815259999999999
1963-04-30,5.763195
1963-05-01,5.82327
1963-05-02,5.8312800000000005
1963-05-03,5.915385
1963-05-06,5.907375
1963-05-07,5.947425
1963-05-08,6.0635699999999995
1963-05-09,6.2157599999999995
1963-05-10,6.2317800000000005
1963-05-13,6.339915
1963-05-14,6.323894999999999
1963-05-15,6.363944999999999
1963-05-16,6.363944999999999
1963-05-17,6.45606
1963-05-20,6.347925
1963-05-21,6.26382
1963-05-22,6.315885
1963-05-23,6.255809999999999
1963-05-24,6.255809999999999
1963-05-27,6.163695
1963-05-28,6.22377
1963-05-29,6.307875
1963-05-31,6.347925
1963-06-03,6.41601
1963-06-04,6.556185
1963-06-05,6.640289999999999
1963-06-06,6.6483
1963-06-07,6.42402
1963-06-10,6.331905
1963-06-11,6.355935
1963-06-12,6.60825
1963-06-13,6.62427
1963-06-14,6.540165
1963-06-17,6.524145
1963-06-18,6.65631
1963-06-19,6.708375
1963-06-20,6.708375
1963-06-21,6.86457
1963-06-24,6.740415
1963-06-25,6.66432
1963-06-26,6.508125
1963-06-27,6.43203
1963-06-28,6.41601
1963-07-01,6.307875
1963-07-02,6.44805
1963-07-03,6.62427
1963-07-05,6.748425
1963-07-08,6.708375
1963-07-09,6.8085
1963-07-10,6.764444999999999
1963-07-11,6.740415
1963-07-12,6.66432
1963-07-15,6.540165
1963-07-16,6.44805
1963-07-17,6.45606
1963-07-18,6.516135
1963-07-19,6.163695
1963-07-22,6.03153
1963-07-23,6.039540000000001
1963-07-24,6.2478
1963-07-25,6.131655
1963-07-26,6.123645
1963-07-29,6.155685
1963-07-30,6.347925
1963-07-31,6.339915
1963-08-01,6.22377
1963-08-02,6.20775
1963-08-05,6.163695
1963-08-06,6.408
1963-08-07,6.408
1963-08-08,6.307875
1963-08-09,6.43203
1963-08-12,6.41601
1963-08-13,6.508125
1963-08-14,6.355935
1963-08-15,6.44004
1963-08-16,6.44004
1963-08-19,6.44004
1963-08-20,6.408
1963-08-21,6.347925
1963-08-22,6.43203
1963-08-23,6.524145
1963-08-26,6.44805
1963-08-27,6.323894999999999
1963-08-28,6.347925
1963-08-29,6.339915
1963-08-30,6.408
1963-09-03,6.408
1963-09-04,6.44004
1963-09-05,6.323894999999999
1963-09-06,6.2317800000000005
1963-09-09,6.155685
1963-09-10,6.139665
1963-09-11,6.26382
1963-09-12,6.41601
1963-09-13,6.363944999999999
1963-09-16,6.408
1963-09-17,6.42402
1963-09-18,6.41601
1963-09-19,6.508125
1963-09-20,6.44004
1963-09-23,6.22377
1963-09-24,6.508125
1963-09-25,6.548175
1963-09-26,6.524145
1963-09-27,6.556185
1963-09-30,6.564195
1963-10-01,6.564195
1963-10-02,6.60825
1963-10-03,6.632280000000001
1963-10-04,6.708375
1963-10-07,6.748425
1963-10-08,6.748425
1963-10-09,6.6162600000000005
1963-10-10,6.640289999999999
1963-10-11,6.632280000000001
1963-10-14,6.708375
1963-10-15,6.716385000000001
1963-10-16,6.82452
1963-10-17,6.9326550000000005
1963-10-18,6.948675
1963-10-21,6.964695
1963-10-22,6.856560000000001
1963-10-23,6.924645
1963-10-24,6.948675
1963-10-25,6.924645
1963-10-28,6.908625
1963-10-29,6.908625
1963-10-30,6.84054
1963-10-31,6.82452
1963-11-01,6.740415
1963-11-04,6.556185
1963-11-06,6.516135
1963-11-07,6.42402
1963-11-08,6.540165
1963-11-11,6.556185
1963-11-12,6.632280000000001
1963-11-13,6.564195
1963-11-14,6.508125
1963-11-15,6.508125
1963-11-18,6.42402
1963-11-19,6.44004
1963-11-20,6.339915
1963-11-21,6.131655
1963-11-22,5.915385
1963-11-26,6.2157599999999995
1963-11-27,6.323894999999999
1963-11-29,6.45606
1963-12-02,6.43203
1963-12-03,6.408
1963-12-04,6.44004
1963-12-05,6.716385000000001
1963-12-06,6.6162600000000005
1963-12-09,6.756435000000001
1963-12-10,6.764444999999999
1963-12-11,6.7243949999999995
1963-12-12,6.708375
1963-12-13,6.7243949999999995
1963-12-16,6.708375
1963-12-17,6.732405
1963-12-18,6.84054
1963-12-19,6.764444999999999
1963-12-20,6.756435000000001
1963-12-23,6.816510000000001
1963-12-24,6.716385000000001
1963-12-26,6.732405
1963-12-27,6.86457
1963-12-30,6.84054
1963-12-31,6.856560000000001
1964-01-02,6.82452
1964-01-03,6.82452
1964-01-06,6.9326550000000005
1964-01-07,7.140915
1964-01-08,7.0568100000000005
1964-01-09,7.209
1964-01-10,7.24905
1964-01-13,7.40925
1964-01-14,7.465319999999999
1964-01-15,7.425269999999999
1964-01-16,7.4412899999999995
1964-01-17,7.6095
1964-01-20,7.43328
1964-01-21,7.241039999999999
1964-01-22,7.22502
1964-01-23,7.26507
1964-01-24,7.24905
1964-01-27,7.357185
1964-01-28,7.43328
1964-01-29,7.357185
1964-01-30,7.3331550000000005
1964-01-31,7.40925
1964-02-03,7.40925
1964-02-04,7.525395
1964-02-05,7.465319999999999
1964-02-06,7.4493
1964-02-07,7.43328
1964-02-10,7.4412899999999995
1964-02-11,7.4573100000000005
1964-02-12,7.517385000000001
1964-02-13,7.5654449999999995
1964-02-14,7.509375
1964-02-17,7.4573100000000005
1964-02-18,7.4493
1964-02-19,7.365195
1964-02-20,7.357185
1964-02-24,7.257060000000001
1964-02-25,7.22502
1964-02-26,7.24905
1964-02-27,7.21701
1964-02-28,7.257060000000001
1964-03-02,7.40925
1964-03-03,7.425269999999999
1964-03-04,7.541415
1964-03-05,7.5654449999999995
1964-03-06,7.65756
1964-03-09,7.817760000000001
1964-03-10,7.8257699999999994
1964-03-11,7.865819999999999
1964-03-12,7.817760000000001
1964-03-13,7.80975
1964-03-16,7.733655000000001
1964-03-17,7.5654449999999995
1964-03-18,7.6095
1964-03-19,7.557435000000001
1964-03-20,7.62552
1964-03-23,7.541415
1964-03-24,7.5654449999999995
1964-03-25,7.62552
1964-03-26,7.66557
1964-03-30,7.64955
1964-03-31,7.66557
1964-04-01,7.757685
1964-04-02,8.110125
1964-04-03,8.04204
1964-04-06,8.110125
1964-04-07,8.01
1964-04-08,8.110125
1964-04-09,8.118135
1964-04-10,8.110125
1964-04-13,8.142164999999999
1964-04-14,8.142164999999999
1964-04-15,8.06607
1964-04-16,8.158185000000001
1964-04-17,8.158185000000001
1964-04-20,8.05005
1964-04-21,8.110125
1964-04-22,8.026019999999999
1964-04-23,7.83378
1964-04-24,7.725645
1964-04-27,7.6095
1964-04-28,7.65756
1964-04-29,7.66557
1964-04-30,7.557435000000001
1964-05-01,7.62552
1964-05-04,7.757685
1964-05-05,7.641539999999999
1964-05-06,7.557435000000001
1964-05-07,7.733655000000001
1964-05-08,7.857810000000001
1964-05-11,7.857810000000001
1964-05-12,7.909875
1964-05-13,7.941915
1964-05-14,7.965945
1964-05-15,7.933905
1964-05-18,7.8498
1964-05-19,7.80975
1964-05-20,7.757685
1964-05-21,7.757685
1964-05-22,7.62552
1964-05-25,7.40925
1964-05-26,7.365195
1964-05-27,7.365195
1964-05-28,7.325145
1964-06-01,7.23303
1964-06-02,7.108875
1964-06-03,7.156935000000001
1964-06-04,7.1649449999999995
1964-06-05,7.23303
1964-06-08,7.22502
1964-06-09,7.349175
1964-06-10,7.148925
1964-06-11,7.1649449999999995
1964-06-12,7.0568100000000005
1964-06-15,7.1248949999999995
1964-06-16,7.06482
1964-06-17,7.108875
1964-06-18,7.23303
1964-06-19,7.23303
1964-06-22,7.257060000000001
1964-06-23,7.257060000000001
1964-06-24,7.341164999999999
1964-06-25,7.309125
1964-06-26,7.24905
1964-06-29,7.23303
1964-06-30,7.148925
1964-07-01,7.209
1964-07-02,7.21701
1964-07-06,7.209
1964-07-07,7.0568100000000005
1964-07-08,7.040789999999999
1964-07-09,6.940664999999999
1964-07-10,6.940664999999999
1964-07-13,6.940664999999999
1964-07-14,6.924645
1964-07-15,6.84054
1964-07-16,6.908625
1964-07-17,7.0488
1964-07-20,7.040789999999999
1964-07-21,6.964695
1964-07-22,6.964695
1964-07-23,6.84054
1964-07-24,6.8085
1964-07-27,6.740415
1964-07-28,6.708375
1964-07-29,6.740415
1964-07-30,6.8085
1964-07-31,6.740415
1964-08-03,6.740415
1964-08-04,6.640289999999999
1964-08-05,6.7243949999999995
1964-08-06,6.508125
1964-08-07,6.640289999999999
1964-08-10,6.65631
1964-08-11,6.6483
1964-08-12,6.82452
1964-08-13,6.8085
1964-08-14,6.740415
1964-08-17,6.740415
1964-08-18,6.7243949999999995
1964-08-19,6.632280000000001
1964-08-20,6.564195
1964-08-21,6.45606
1964-08-24,6.44805
1964-08-25,6.508125
1964-08-26,6.45606
1964-08-27,6.508125
1964-08-28,6.62427
1964-08-31,6.540165
1964-09-01,6.60825
1964-09-02,6.708375
1964-09-03,6.640289999999999
1964-09-04,6.708375
1964-09-08,6.8085
1964-09-09,6.86457
1964-09-10,6.84855
1964-09-11,6.756435000000001
1964-09-14,6.564195
1964-09-15,6.508125
1964-09-16,6.42402
1964-09-17,6.60825
1964-09-18,6.564195
1964-09-21,6.548175
1964-09-22,6.6483
1964-09-23,6.62427
1964-09-24,6.65631
1964-09-25,6.532155
1964-09-28,6.6162600000000005
1964-09-29,6.540165
1964-09-30,6.540165
1964-10-01,6.408
1964-10-02,6.323894999999999
1964-10-05,6.339915
1964-10-06,6.307875
1964-10-07,6.23979
1964-10-08,6.147675
1964-10-09,6.20775
1964-10-12,6.20775
1964-10-13,6.2478
1964-10-14,6.331905
1964-10-15,6.2478
1964-10-16,6.331905
1964-10-19,6.2317800000000005
1964-10-20,6.255809999999999
1964-10-21,6.147675
1964-10-22,6.0635699999999995
1964-10-23,6.01551
1964-10-26,5.947425
1964-10-27,6.01551
1964-10-28,6.039540000000001
1964-10-29,6.0235199999999995
1964-10-30,6.115635
1964-11-02,6.131655
1964-11-04,6.131655
1964-11-05,6.05556
1964-11-06,6.039540000000001
1964-11-09,6.123645
1964-11-10,6.03153
1964-11-11,6.0235199999999995
1964-11-12,5.955435
1964-11-13,5.963445
1964-11-16,6.139665
1964-11-17,6.331905
1964-11-18,6.43203
1964-11-19,6.42402
1964-11-20,6.339915
1964-11-23,6.363944999999999
1964-11-24,6.307875
1964-11-25,6.2478
1964-11-27,6.26382
1964-11-30,6.23979
1964-12-01,6.147675
1964-12-02,6.2317800000000005
1964-12-03,6.2317800000000005
1964-12-04,6.22377
1964-12-07,6.2317800000000005
1964-12-08,6.131655
1964-12-09,6.039540000000001
1964-12-10,5.915385
1964-12-11,5.963445
1964-12-14,5.939415
1964-12-15,5.915385
1964-12-16,5.947425
1964-12-17,6.0635699999999995
1964-12-18,6.139665
1964-12-21,6.155685
1964-12-22,6.039540000000001
1964-12-23,5.963445
1964-12-24,5.947425
1964-12-28,5.947425
1964-12-29,5.947425
1964-12-30,6.0075
1964-12-31,6.139665
1965-01-04,6.04755
1965-01-05,6.139665
1965-01-06,6.115635
1965-01-07,6.139665
1965-01-08,6.131655
1965-01-11,6.155685
1965-01-12,6.155685
1965-01-13,6.163695
1965-01-14,6.2157599999999995
1965-01-15,6.355935
1965-01-18,6.556185
1965-01-19,6.60825
1965-01-20,6.508125
1965-01-21,6.408
1965-01-22,6.331905
1965-01-25,6.26382
1965-01-26,6.347925
1965-01-27,6.331905
1965-01-28,6.307875
1965-01-29,6.23979
1965-02-01,6.255809999999999
1965-02-02,6.323894999999999
1965-02-03,6.355935
1965-02-04,6.323894999999999
1965-02-05,6.307875
1965-02-08,6.355935
1965-02-09,6.42402
1965-02-10,6.363944999999999
1965-02-11,6.23979
1965-02-12,6.355935
1965-02-15,6.355935
1965-02-16,6.307875
1965-02-17,6.45606
1965-02-18,6.60825
1965-02-19,6.548175
1965-02-23,6.7243949999999995
1965-02-24,6.908625
1965-02-25,7.040789999999999
1965-02-26,7.1248949999999995
1965-03-01,7.0568100000000005
1965-03-02,7.140915
1965-03-03,7.040789999999999
1965-03-04,6.948675
1965-03-05,6.916635
1965-03-08,7.00875
1965-03-09,7.0167600000000006
1965-03-10,7.0167600000000006
1965-03-11,7.06482
1965-03-12,6.956685
1965-03-15,7.00875
1965-03-16,6.9326550000000005
1965-03-17,6.86457
1965-03-18,6.84855
1965-03-19,6.756435000000001
1965-03-22,6.716385000000001
1965-03-23,6.84054
1965-03-24,6.856560000000001
1965-03-25,6.84054
1965-03-26,6.66432
1965-03-29,6.564195
1965-03-30,6.6483
1965-03-31,6.564195
1965-04-01,6.62427
1965-04-02,6.6162600000000005
1965-04-05,6.65631
1965-04-06,6.7243949999999995
1965-04-07,6.65631
1965-04-08,6.84054
1965-04-09,7.024769999999999
1965-04-12,7.040789999999999
1965-04-13,7.0488
1965-04-14,7.06482
1965-04-15,7.06482
1965-04-19,7.156935000000001
1965-04-20,7.21701
1965-04-21,7.156935000000001
1965-04-22,7.241039999999999
1965-04-23,7.22502
1965-04-26,7.309125
1965-04-27,7.22502
1965-04-28,7.156935000000001
1965-04-29,7.148925
1965-04-30,7.1649449999999995
1965-05-03,7.21701
1965-05-04,7.241039999999999
1965-05-05,7.417260000000001
1965-05-06,7.4493
1965-05-07,7.465319999999999
1965-05-10,7.549425
1965-05-11,7.709625
1965-05-12,7.80975
1965-05-13,7.80975
1965-05-14,7.909875
1965-05-17,7.80975
1965-05-18,7.80975
1965-05-19,7.909875
1965-05-20,7.857810000000001
1965-05-21,7.7176350000000005
1965-05-24,7.64955
1965-05-25,7.749675
1965-05-26,7.66557
1965-05-27,7.63353
1965-05-28,7.641539999999999
1965-06-01,7.63353
1965-06-02,7.557435000000001
1965-06-03,7.61751
1965-06-04,7.64955
1965-06-07,7.525395
1965-06-08,7.417260000000001
1965-06-09,7.309125
1965-06-10,7.309125
1965-06-11,7.40925
1965-06-14,7.309125
1965-06-15,7.365195
1965-06-16,7.341164999999999
1965-06-17,7.425269999999999
1965-06-18,7.325145
1965-06-21,7.156935000000001
1965-06-22,7.309125
1965-06-23,7.317135
1965-06-24,7.108875
1965-06-25,7.1248949999999995
1965-06-28,7.108875
1965-06-29,7.140915
1965-06-30,7.156935000000001
1965-07-01,7.23303
1965-07-02,7.257060000000001
1965-07-06,7.24905
1965-07-07,7.257060000000001
1965-07-08,7.26507
1965-07-09,7.257060000000001
1965-07-12,7.241039999999999
1965-07-13,7.148925
1965-07-14,7.209
1965-07-15,7.209
1965-07-16,7.1248949999999995
1965-07-19,7.148925
1965-07-20,7.132905
1965-07-21,7.140915
1965-07-22,6.964695
1965-07-23,6.956685
1965-07-26,6.948675
1965-07-27,6.84054
1965-07-28,6.908625
1965-07-29,7.0488
1965-07-30,7.0488
1965-08-02,6.964695
1965-08-03,6.9326550000000005
1965-08-04,6.964695
1965-08-05,6.924645
1965-08-06,6.908625
1965-08-09,6.908625
1965-08-10,6.816510000000001
1965-08-11,6.82452
1965-08-12,6.84054
1965-08-13,7.024769999999999
1965-08-16,7.156935000000001
1965-08-17,7.132905
1965-08-18,7.1248949999999995
1965-08-19,7.108875
1965-08-20,7.06482
1965-08-23,7.0488
1965-08-24,7.108875
1965-08-25,7.140915
1965-08-26,7.1649449999999995
1965-08-27,7.116885000000001
1965-08-30,7.1649449999999995
1965-08-31,7.140915
1965-09-01,7.132905
1965-09-02,7.22502
1965-09-03,7.349175
1965-09-07,7.509375
1965-09-08,7.465319999999999
1965-09-09,7.509375
1965-09-10,7.40925
1965-09-13,7.148925
1965-09-14,7.156935000000001
1965-09-15,7.032780000000001
1965-09-16,7.1248949999999995
1965-09-17,6.956685
1965-09-20,6.956685
1965-09-21,6.84054
1965-09-22,7.040789999999999
1965-09-23,6.948675
1965-09-24,7.00875
1965-09-27,6.924645
1965-09-28,6.84054
1965-09-29,6.84855
1965-09-30,6.84054
1965-10-01,6.8085
1965-10-04,6.716385000000001
1965-10-05,6.65631
1965-10-06,6.640289999999999
1965-10-07,6.564195
1965-10-08,6.632280000000001
1965-10-11,6.82452
1965-10-12,6.748425
1965-10-13,6.83253
1965-10-14,6.908625
1965-10-15,6.956685
1965-10-18,6.964695
1965-10-19,6.956685
1965-10-20,7.024769999999999
1965-10-21,7.032780000000001
1965-10-22,7.040789999999999
1965-10-25,7.0488
1965-10-26,7.0568100000000005
1965-10-27,7.0488
1965-10-28,7.21701
1965-10-29,7.3331550000000005
1965-11-01,7.0568100000000005
1965-11-03,7.140915
1965-11-04,7.341164999999999
1965-11-05,7.40925
1965-11-08,7.156935000000001
1965-11-09,7.1248949999999995
1965-11-10,7.1649449999999995
1965-11-11,7.032780000000001
1965-11-12,6.940664999999999
1965-11-15,6.856560000000001
1965-11-16,6.940664999999999
1965-11-17,6.916635
1965-11-18,6.8085
1965-11-19,6.748425
1965-11-22,6.7243949999999995
1965-11-23,6.66432
1965-11-24,6.708375
1965-11-26,6.716385000000001
1965-11-29,6.65631
1965-11-30,6.65631
1965-12-01,6.65631
1965-12-02,6.6483
1965-12-03,6.65631
1965-12-06,6.708375
1965-12-07,6.716385000000001
1965-12-08,6.716385000000001
1965-12-09,6.708375
1965-12-10,6.716385000000001
1965-12-13,6.716385000000001
1965-12-14,6.748425
1965-12-15,6.908625
1965-12-16,6.948675
1965-12-17,7.0167600000000006
1965-12-20,7.040789999999999
1965-12-21,7.257060000000001
1965-12-22,7.341164999999999
1965-12-23,7.365195
1965-12-27,7.40925
1965-12-28,7.4412899999999995
1965-12-29,7.4493
1965-12-30,7.63353
1965-12-31,7.64955
1966-01-03,7.5654449999999995
1966-01-04,7.61751
1966-01-05,7.80975
1966-01-06,7.8257699999999994
1966-01-07,7.857810000000001
1966-01-10,7.917885000000001
1966-01-11,7.941915
1966-01-12,7.965945
1966-01-13,8.026019999999999
1966-01-14,8.058060000000001
1966-01-17,8.01801
1966-01-18,8.04204
1966-01-19,7.957935000000001
1966-01-20,7.949925
1966-01-21,8.126145
1966-01-24,8.158185000000001
1966-01-25,8.25831
1966-01-26,8.310375
1966-01-27,8.25831
1966-01-28,8.4105
1966-01-31,8.4105
1966-02-01,8.25831
1966-02-02,8.42652
1966-02-03,8.62677
1966-02-04,8.62677
1966-02-07,8.742915
1966-02-08,8.82702
1966-02-09,8.85105
1966-02-10,8.726894999999999
1966-02-11,8.6508
1966-02-14,8.526645
1966-02-15,8.526645
1966-02-16,8.718885
1966-02-17,8.811
1966-02-18,8.710875
1966-02-21,8.634780000000001
1966-02-23,8.466569999999999
1966-02-24,8.45856
1966-02-25,8.510625
1966-02-28,8.510625
1966-03-01,8.44254
1966-03-02,8.418510000000001
1966-03-03,8.566695
1966-03-04,8.61075
1966-03-07,8.64279
1966-03-08,8.542665
1966-03-09,8.550675
1966-03-10,8.766945
1966-03-11,8.734905
1966-03-14,8.526645
1966-03-15,8.326395
1966-03-16,8.510625
1966-03-17,8.6508
1966-03-18,8.634780000000001
1966-03-21,8.61075
1966-03-22,8.61876
1966-03-23,8.550675
1966-03-24,8.64279
1966-03-25,8.718885
1966-03-28,8.766945
1966-03-29,8.758935000000001
1966-03-30,8.534655
1966-03-31,8.558685
1966-04-01,8.758935000000001
1966-04-04,8.959185
1966-04-05,9.03528
1966-04-06,9.127395
1966-04-07,9.2115
1966-04-11,9.25155
1966-04-12,9.25956
1966-04-13,9.24354
1966-04-14,9.2115
1966-04-15,9.0513
1966-04-18,9.2115
1966-04-19,9.22752
1966-04-20,9.319635
1966-04-21,9.44379
1966-04-22,9.311625
1966-04-25,9.359685
1966-04-26,9.41976
1966-04-27,9.41175
1966-04-28,9.335655000000001
1966-04-29,9.41175
1966-05-02,9.24354
