Date,BWXT
2011-08-10,14.484979000000001
2011-08-11,15.608011
2011-08-12,15.915594
2011-08-15,16.294706
2011-08-16,16.173105
2011-08-17,16.237482
2011-08-18,15.021460000000001
2011-08-19,14.821173000000002
2011-08-22,14.814020000000001
2011-08-23,15.014306
2011-08-24,15.278970000000001
2011-08-25,14.914163
2011-08-26,15.593704999999998
2011-08-29,16.087267
2011-08-30,16.366238
2011-08-31,16.473534
2011-09-01,15.686695
2011-09-02,14.914163
2011-09-06,14.728183
2011-09-07,15.264664000000002
2011-09-08,15.092989999999999
2011-09-09,14.227468
2011-09-12,14.105865
2011-09-13,14.620887
2011-09-14,14.728183
2011-09-15,15.164520999999999
2011-09-16,15.164520999999999
2011-09-19,15.050072
2011-09-20,14.520744
2011-09-21,14.220315
2011-09-22,13.261803
2011-09-23,14.141631
2011-09-26,14.163089999999999
2011-09-27,15.236051999999999
2011-09-28,14.685265
2011-09-29,14.907010000000001
2011-09-30,13.984263
2011-10-03,13.912732
2011-10-04,14.649498999999999
2011-10-05,14.864092000000001
2011-10-06,15.286123000000002
2011-10-07,14.756796
2011-10-10,15.46495
2011-10-11,15.715307000000001
2011-10-12,16.523605
2011-10-13,16.216022
2011-10-14,16.130186
2011-10-17,15.400572
2011-10-18,15.429185
2011-10-19,15.479256
2011-10-20,15.321888000000001
2011-10-21,15.672389
2011-10-24,16.258942
2011-10-25,15.643776999999998
2011-10-26,15.994278
2011-10-27,16.587982
2011-10-28,16.738197
2011-10-31,15.729613
2011-11-01,15.486409
2011-11-02,15.650929000000001
2011-11-03,16.051502
2011-11-04,16.115879
2011-11-07,16.137339
2011-11-08,17.188841
2011-11-09,16.630901
2011-11-10,16.487841
2011-11-11,16.809729
2011-11-14,16.74535
2011-11-15,16.902718
2011-11-16,16.623749
2011-11-17,16.423462
2011-11-18,16.309013
2011-11-21,15.865522
2011-11-22,15.701001000000002
2011-11-23,15.450644
2011-11-25,15.393419
2011-11-28,16.316166
2011-11-29,16.058654999999998
2011-11-30,16.223175
2011-12-01,16.158798
2011-12-02,16.087267
2011-12-05,16.158798
2011-12-06,16.087267
2011-12-07,16.359085
2011-12-08,15.715307000000001
2011-12-09,16.037195
2011-12-12,15.658083
2011-12-13,15.450644
2011-12-14,14.978539999999999
2011-12-15,15.829757
2011-12-16,16.53791
2011-12-19,16.459227
2011-12-20,16.723892000000003
2011-12-21,17.274677
2011-12-22,17.804007000000002
2011-12-23,17.854076
2011-12-27,17.775392999999998
2011-12-28,17.360516
2011-12-29,17.346208999999998
2011-12-30,17.267525
2012-01-03,16.874105
2012-01-04,17.124464
2012-01-05,17.145924
2012-01-06,16.766809
2012-01-09,16.802574
2012-01-10,17.067239999999998
2012-01-11,17.088697
2012-01-12,17.188841
2012-01-13,17.274677
2012-01-17,17.367668
2012-01-18,17.632332
2012-01-19,18.011444
2012-01-20,17.925608
2012-01-23,17.682404000000002
2012-01-24,17.668097
2012-01-25,17.753935000000002
2012-01-26,17.854076
2012-01-27,18.240343
2012-01-30,18.06867
2012-01-31,17.775392999999998
2012-02-01,18.032904000000002
2012-02-02,17.818312
2012-02-03,18.319027
2012-02-06,18.60515
2012-02-07,18.490702
2012-02-08,18.612303
2012-02-09,18.805437
2012-02-10,18.998569
2012-02-13,18.733906
2012-02-14,18.555079
2012-02-15,18.283262
2012-02-16,18.60515
2012-02-17,18.733906
2012-02-21,18.705294
2012-02-22,18.469242
2012-02-23,18.826895
2012-02-24,18.683834
2012-02-27,18.662374
2012-02-28,18.640915
2012-02-29,18.412018
2012-03-01,19.427753
2012-03-02,19.248926
2012-03-05,19.020029
2012-03-06,18.633762
2012-03-07,18.762518
2012-03-08,19.070101
2012-03-09,19.420601
2012-03-12,19.320457
2012-03-13,19.828325
2012-03-14,19.570816
2012-03-15,19.062946
2012-03-16,19.113018
2012-03-19,19.399141
2012-03-20,19.191702
2012-03-21,19.041489000000002
2012-03-22,18.819742
2012-03-23,18.81259
2012-03-26,18.919885999999998
2012-03-27,18.776825
2012-03-28,18.741058
2012-03-29,18.590843
2012-03-30,18.41917
2012-04-02,18.540773
2012-04-03,18.404863
2012-04-04,18.218884
2012-04-05,18.082975
2012-04-09,17.725323
2012-04-10,17.074392
2012-04-11,16.981401
2012-04-12,17.381975
2012-04-13,16.909872
2012-04-16,16.902718
2012-04-17,16.952789000000003
2012-04-18,16.824034
2012-04-19,16.752504000000002
2012-04-20,16.773962
2012-04-23,16.466381
2012-04-24,16.587982
2012-04-25,16.738197
2012-04-26,17.167381
2012-04-27,17.474964
2012-04-30,17.596567
2012-05-01,17.88269
2012-05-02,17.889843
2012-05-03,17.947067
2012-05-04,17.846923999999998
2012-05-07,17.732475
2012-05-08,17.525036
2012-05-09,17.546495
2012-05-10,17.818312
2012-05-11,18.090128
2012-05-14,18.082975
2012-05-15,17.975679
2012-05-16,17.653791000000002
2012-05-17,17.174536
2012-05-18,16.723892000000003
2012-05-21,17.303291
2012-05-22,17.181688
2012-05-23,17.303291
2012-05-24,17.167381
2012-05-25,17.174536
2012-05-29,17.753935000000002
2012-05-30,17.432045000000002
2012-05-31,17.632332
2012-06-01,17.095852
2012-06-04,16.795422
2012-06-05,16.609442
2012-06-06,17.103004000000002
2012-06-07,17.41774
2012-06-08,17.682404000000002
2012-06-11,17.04578
2012-06-12,17.410587
2012-06-13,16.888412
2012-06-14,17.124464
2012-06-15,17.331903
2012-06-18,17.310444
2012-06-19,17.696709
2012-06-20,17.567954999999998
2012-06-21,17.088697
2012-06-22,17.346208999999998
2012-06-25,16.895564999999998
2012-06-26,16.8598
2012-06-27,17.067239999999998
2012-06-28,16.967095999999998
2012-06-29,17.525036
2012-07-02,17.961374
2012-07-03,18.354792
2012-07-05,18.311874
2012-07-06,18.075823
2012-07-09,17.997139
2012-07-10,17.725323
2012-07-11,17.560801
2012-07-12,17.367668
2012-07-13,17.746779999999998
2012-07-16,17.703863000000002
2012-07-17,17.58226
2012-07-18,18.104435000000002
2012-07-19,17.961374
2012-07-20,17.846923999999998
2012-07-23,17.796851999999998
2012-07-24,17.260372
2012-07-25,17.145924
2012-07-26,17.467812
2012-07-27,17.725323
2012-07-30,17.975679
2012-07-31,17.95422
2012-08-01,17.854076
2012-08-02,17.596567
2012-08-03,18.311874
2012-08-06,18.354792
2012-08-07,18.741058
2012-08-08,18.776825
2012-08-09,18.676682
2012-08-10,18.433475
2012-08-13,18.683834
2012-08-14,18.905579
2012-08-15,19.027182
2012-08-16,19.241774
2012-08-17,19.306151999999997
2012-08-20,19.127325
2012-08-21,18.168812
2012-08-22,18.376251
2012-08-23,18.168812
2012-08-24,17.7897
2012-08-27,17.646639
2012-08-28,17.58226
2012-08-29,17.632332
2012-08-30,17.474964
2012-08-31,17.646639
2012-09-04,17.510729
2012-09-05,17.668097
2012-09-06,18.004292
2012-09-07,18.082975
2012-09-10,17.918454999999998
2012-09-11,18.025751
2012-09-12,18.347639
2012-09-13,18.354792
2012-09-14,18.783978
2012-09-17,18.483547
2012-09-18,18.533619
2012-09-19,18.76967
2012-09-20,18.597998
2012-09-21,18.505007
2012-09-24,18.412018
2012-09-25,18.369099
2012-09-26,18.247495999999998
2012-09-27,18.233191
2012-09-28,18.218884
2012-10-01,18.161659
2012-10-02,18.283262
2012-10-03,18.233191
2012-10-04,18.247495999999998
2012-10-05,18.311874
2012-10-08,18.44063
2012-10-09,18.726753
2012-10-10,18.705294
2012-10-11,19.098713
2012-10-12,19.091558
2012-10-15,18.991417000000002
2012-10-16,19.070101
2012-10-17,18.826895
2012-10-18,18.798282999999998
2012-10-19,18.46209
2012-10-22,18.211731
2012-10-23,17.997139
2012-10-24,17.904148
2012-10-25,17.896995999999998
2012-10-26,17.846923999999998
2012-10-31,18.433475
2012-11-01,18.655222
2012-11-02,18.533619
2012-11-05,18.555079
2012-11-06,18.776825
2012-11-07,18.776825
2012-11-08,16.695278
2012-11-09,16.716738
2012-11-12,17.217453
2012-11-13,16.959942
2012-11-14,16.959942
2012-11-15,16.874105
2012-11-16,16.874105
2012-11-19,16.838341
2012-11-20,17.2103
2012-11-21,17.453505
2012-11-23,17.589413
2012-11-26,17.682404000000002
2012-11-27,17.718168
2012-11-28,17.711016
2012-11-29,17.889843
2012-11-30,18.018599
2012-12-03,17.618025
2012-12-04,17.553648000000003
2012-12-05,17.553648000000003
2012-12-06,17.889843
2012-12-07,17.904148
2012-12-10,18.247495999999998
2012-12-11,18.161659
2012-12-12,18.133047
2012-12-13,18.175966
2012-12-14,18.032904000000002
2012-12-17,18.233191
2012-12-18,18.562231
2012-12-19,18.483547
2012-12-20,18.590843
2012-12-21,18.361946
2012-12-24,18.319027
2012-12-26,18.183119
2012-12-27,18.347639
2012-12-28,18.018599
2012-12-31,18.741058
2013-01-02,18.95565
2013-01-03,19.084406
2013-01-04,19.048641
2013-01-07,18.826895
2013-01-08,18.383406
2013-01-09,18.290415
2013-01-10,18.283262
2013-01-11,18.104435000000002
2013-01-14,18.390558
2013-01-15,18.576538
2013-01-16,18.526466
2013-01-17,18.576538
2013-01-18,18.733906
2013-01-22,18.876966
2013-01-23,19.034334
2013-01-24,18.97711
2013-01-25,19.134478
2013-01-28,18.783978
2013-01-29,18.927038
2013-01-30,18.733906
2013-01-31,19.055794
2013-02-01,19.041489000000002
2013-02-04,18.876966
2013-02-05,19.048641
2013-02-06,19.16309
2013-02-07,19.062946
2013-02-08,19.020029
2013-02-11,18.984262
2013-02-12,18.805437
2013-02-13,18.783978
2013-02-14,18.941345000000002
2013-02-15,19.070101
2013-02-19,19.077253
2013-02-20,18.81259
2013-02-21,18.919885999999998
2013-02-22,18.941345000000002
2013-02-25,18.698141
2013-02-26,18.404863
2013-02-27,18.905579
2013-02-28,19.32761
2013-03-01,19.391989000000002
2013-03-04,19.170242000000002
2013-03-05,19.527897
2013-03-06,19.542204
2013-03-07,19.821173
2013-03-08,19.656651999999998
2013-03-11,19.542204
2013-03-12,19.670958
2013-03-13,19.964235000000002
2013-03-14,20.307582999999997
2013-03-15,20.042919
2013-03-18,20.236051999999997
2013-03-19,20.135907999999997
2013-03-20,20.307582999999997
2013-03-21,20.007153
2013-03-22,20.035764999999998
2013-03-25,20.257510999999997
2013-03-26,20.293276000000002
2013-03-27,20.050072
2013-03-28,20.321888
2013-04-01,20.221745000000002
2013-04-02,19.763948000000003
2013-04-03,19.513592000000003
2013-04-04,19.527897
2013-04-05,19.484977999999998
2013-04-08,19.577969
2013-04-09,19.234621
2013-04-10,19.477825
2013-04-11,19.713877
2013-04-12,19.527897
2013-04-15,18.826895
2013-04-16,19.048641
2013-04-17,18.81259
2013-04-18,18.533619
2013-04-19,18.547926
2013-04-22,18.662374
2013-04-23,18.934191000000002
2013-04-24,18.95565
2013-04-25,19.034334
2013-04-26,18.927038
2013-04-29,19.420601
2013-04-30,19.456366
2013-05-01,19.148785
2013-05-02,19.513592000000003
2013-05-03,19.97854
2013-05-06,20.228899
2013-05-07,20.293276000000002
2013-05-08,19.670958
2013-05-09,19.384836
2013-05-10,19.699572
2013-05-13,19.313305
2013-05-14,19.763948000000003
2013-05-15,20.185979999999997
2013-05-16,20.729614
2013-05-17,21.194563
2013-05-20,21.287554
2013-05-21,21.473534
2013-05-22,21.309013
2013-05-23,21.316166
2013-05-24,21.244635
2013-05-28,21.423462
2013-05-29,21.387697
2013-05-30,21.344778
2013-05-31,21.23033
2013-06-03,21.294706
2013-06-04,21.223175
2013-06-05,21.030043
2013-06-06,21.216022
2013-06-07,21.759657
2013-06-10,21.702433
2013-06-11,21.444921
2013-06-12,21.316166
2013-06-13,21.466381
2013-06-14,21.587982
2013-06-17,21.630901
2013-06-18,21.938484
2013-06-19,21.494993
2013-06-20,21.094421
2013-06-21,21.065808999999998
2013-06-24,20.944206
2013-06-25,21.02289
2013-06-26,21.151646
2013-06-27,21.466381
2013-06-28,21.480686
2013-07-01,21.616594
2013-07-02,21.752504000000002
2013-07-03,21.874105
2013-07-05,22.031473000000002
2013-07-08,22.174536
2013-07-09,22.188841
2013-07-10,22.174536
2013-07-11,22.260372
2013-07-12,22.138769
2013-07-15,21.995708
2013-07-16,22.110157
2013-07-17,22.010014
2013-07-18,22.095852
2013-07-19,22.11731
2013-07-22,22.174536
2013-07-23,22.145924
2013-07-24,22.174536
2013-07-25,22.203148000000002
2013-07-26,22.074392
2013-07-29,21.909872
2013-07-30,21.981401
2013-07-31,21.845492999999998
2013-08-01,22.067239999999998
2013-08-02,22.603720000000003
2013-08-05,22.653791000000002
2013-08-06,22.2103
2013-08-07,21.988556
2013-08-08,22.317595999999998
2013-08-09,22.446351999999997
2013-08-12,22.403433
2013-08-13,22.103004000000002
2013-08-14,22.074392
2013-08-15,21.630901
2013-08-16,21.480686
2013-08-19,21.430614000000002
2013-08-20,21.702433
2013-08-21,21.702433
2013-08-22,22.381975
2013-08-23,22.467812
2013-08-26,22.539341
2013-08-27,22.288984
2013-08-28,22.367668
2013-08-29,22.145924
2013-08-30,22.167381
2013-09-03,22.589413
2013-09-04,22.689556
2013-09-05,22.961374
2013-09-06,23.247495999999998
2013-09-09,23.576538
2013-09-10,23.95565
2013-09-11,24.14163
2013-09-12,24.077253
2013-09-13,24.220314000000002
2013-09-16,24.134478
2013-09-17,24.155936999999998
2013-09-18,24.44206
2013-09-19,24.44206
2013-09-20,24.191702
2013-09-23,24.012875
2013-09-24,24.077253
2013-09-25,24.313305
2013-09-26,24.391989000000002
2013-09-27,24.27754
2013-09-30,24.120173
2013-10-01,24.14163
2013-10-02,24.513592000000003
2013-10-03,24.170242000000002
2013-10-04,24.134478
2013-10-07,24.012875
2013-10-08,23.540773
2013-10-09,23.340487
2013-10-10,23.805437
2013-10-11,23.741058
2013-10-14,24.077253
2013-10-15,23.748210999999998
2013-10-16,23.640915
2013-10-17,23.555079
2013-10-18,23.583691
2013-10-21,23.533619
2013-10-22,23.590843
2013-10-23,23.512159
2013-10-24,23.519314
2013-10-25,23.512159
2013-10-28,23.44063
2013-10-29,23.247495999999998
2013-10-30,22.925608
2013-10-31,23.040058
2013-11-01,22.782547
2013-11-04,23.197426
2013-11-05,22.639484
2013-11-06,22.310444
2013-11-07,22.167381
2013-11-08,22.567954999999998
2013-11-11,22.632332
2013-11-12,22.525036
2013-11-13,22.861231
2013-11-14,22.467812
2013-11-15,22.696709
2013-11-18,23.011444
2013-11-19,22.825464
2013-11-20,22.646639
2013-11-21,22.88269
2013-11-22,22.947067
2013-11-25,23.004292
2013-11-26,23.1402
2013-11-27,23.283262
2013-11-29,23.226038
2013-12-02,23.090128
2013-12-03,22.875536
2013-12-04,22.746779999999998
2013-12-05,22.703863000000002
2013-12-06,23.25465
2013-12-09,23.261803
2013-12-10,23.490702
2013-12-11,23.404863
2013-12-12,23.497854
2013-12-13,23.640915
2013-12-16,24.105864999999998
2013-12-17,23.898426
2013-12-18,24.062946
2013-12-19,24.098713
2013-12-20,24.27754
2013-12-23,24.213161
2013-12-24,24.391989000000002
2013-12-26,24.663805
2013-12-27,24.585121
2013-12-30,24.692417000000003
2013-12-31,24.456366
2014-01-02,24.32761
2014-01-03,24.492132
2014-01-06,24.570816
2014-01-07,24.685265
2014-01-08,24.456366
2014-01-09,24.484977999999998
2014-01-10,24.570816
2014-01-13,24.535049
2014-01-14,24.849785
2014-01-15,25.064377
2014-01-16,24.935623
2014-01-17,24.935623
2014-01-21,24.985692999999998
2014-01-22,25.02146
2014-01-23,24.921316
2014-01-24,23.969957
2014-01-27,23.755365
2014-01-28,23.962805
2014-01-29,23.876966
2014-01-30,24.406294
2014-01-31,24.520744
2014-02-03,23.569385999999998
2014-02-04,23.698141
2014-02-05,23.576538
2014-02-06,23.869814
2014-02-07,23.898426
2014-02-10,23.640915
2014-02-11,24.091558
2014-02-12,24.170242000000002
2014-02-13,24.377682
2014-02-14,24.44206
2014-02-18,24.992847
2014-02-19,24.692417000000003
2014-02-20,25.014307000000002
2014-02-21,25.007153
2014-02-24,24.935623
2014-02-25,25.200287
2014-02-26,25.128756
2014-02-27,23.426323
2014-02-28,23.576538
2014-03-03,23.383406
2014-03-04,23.555079
2014-03-05,23.669527
2014-03-06,23.712446
2014-03-07,23.912733
2014-03-10,23.826895
2014-03-11,23.60515
2014-03-12,23.519314
2014-03-13,24.012875
2014-03-14,23.476395
2014-03-17,23.497854
2014-03-18,23.97711
2014-03-19,23.891273
2014-03-20,23.340487
2014-03-21,23.469242
2014-03-24,23.41917
2014-03-25,23.533619
2014-03-26,23.46209
2014-03-27,23.319027
2014-03-28,23.268955
2014-03-31,23.748210999999998
2014-04-01,23.648069
2014-04-02,24.577969
2014-04-03,24.256081
2014-04-04,24.391989000000002
2014-04-07,24.148785
2014-04-08,24.256081
2014-04-09,24.27754
2014-04-10,23.783978
2014-04-11,23.490702
2014-04-14,23.95565
2014-04-15,24.213161
2014-04-16,24.177397
2014-04-17,24.127325
2014-04-21,24.206008999999998
2014-04-22,24.527897
2014-04-23,24.44206
2014-04-24,24.370529
2014-04-25,24.191702
2014-04-28,24.363377
2014-04-29,24.814020000000003
2014-04-30,24.885551
2014-05-01,25.357654999999998
2014-05-02,25.386267
2014-05-05,25.050072
2014-05-06,24.935623
2014-05-07,24.864092000000003
2014-05-08,24.771101
2014-05-09,24.778254999999998
2014-05-12,24.899857
2014-05-13,23.276107999999997
2014-05-14,23.190271
2014-05-15,23.161659
2014-05-16,22.861231
2014-05-19,22.889843
2014-05-20,22.811159
2014-05-21,22.868382999999998
2014-05-22,22.839771
2014-05-23,23.061516
2014-05-27,23.397710999999997
2014-05-28,23.304722
2014-05-29,23.168812
2014-05-30,23.118742
2014-06-02,22.997139
2014-06-03,22.7897
2014-06-04,22.818312
2014-06-05,23.183119
2014-06-06,23.447782999999998
2014-06-09,23.555079
2014-06-10,23.540773
2014-06-11,23.197426
2014-06-12,23.025751
2014-06-13,23.147354
2014-06-16,23.104435000000002
2014-06-17,23.147354
2014-06-18,23.233191
2014-06-19,23.233191
2014-06-20,23.118742
2014-06-23,23.211731
2014-06-24,22.939915
2014-06-25,22.889843
2014-06-26,22.947067
2014-06-27,22.889843
2014-06-30,23.218884
2014-07-01,23.283262
2014-07-02,23.476395
2014-07-03,23.60515
2014-07-07,23.519314
2014-07-08,23.383406
2014-07-09,23.490702
2014-07-10,23.111588
2014-07-11,23.276107999999997
2014-07-14,23.562231
2014-07-15,23.426323
2014-07-16,23.60515
2014-07-17,23.505007
2014-07-18,23.676682
2014-07-21,23.912733
2014-07-22,23.562231
2014-07-23,23.748210999999998
2014-07-24,23.533619
2014-07-25,23.433475
2014-07-28,23.218884
2014-07-29,22.804007000000002
2014-07-30,22.832619
2014-07-31,22.203148000000002
2014-08-01,22.224607000000002
2014-08-04,22.2103
2014-08-05,22.181688
2014-08-06,22.103004000000002
2014-08-07,20.393419
2014-08-08,20.83691
2014-08-11,20.772532
2014-08-12,20.67239
2014-08-13,20.450644
2014-08-14,20.407723999999998
2014-08-15,20.414879
2014-08-18,20.751074
2014-08-19,20.572247
2014-08-20,20.67239
2014-08-21,20.808298
2014-08-22,20.786839
2014-08-25,21.058654999999998
2014-08-26,20.958510999999998
2014-08-27,20.72246
2014-08-28,20.85837
2014-08-29,20.779685999999998
2014-09-02,20.786839
2014-09-03,20.608010999999998
2014-09-04,20.572247
2014-09-05,20.636623
2014-09-08,20.708154999999998
2014-09-09,20.529327
2014-09-10,20.414879
2014-09-11,20.779685999999998
2014-09-12,20.543634
2014-09-15,20.422031
2014-09-16,20.243204000000002
2014-09-17,20.429184
2014-09-18,20.500715
2014-09-19,20.236051999999997
2014-09-22,20.078684
2014-09-23,19.957081
2014-09-24,19.957081
2014-09-25,19.935623
2014-09-26,20.057223999999998
2014-09-29,19.957081
2014-09-30,19.806867999999998
2014-10-01,21.387697
2014-10-02,21.409157
2014-10-03,21.323318
2014-10-06,21.309013
2014-10-07,20.915594
2014-10-08,21.065808999999998
2014-10-09,20.522175
2014-10-10,20.16452
2014-10-13,20.114449
2014-10-14,20.121603
2014-10-15,20.37196
2014-10-16,20.214592
2014-10-17,20.236051999999997
2014-10-20,19.864092000000003
2014-10-21,20.336195
2014-10-22,20.121603
2014-10-23,20.37196
2014-10-24,20.515022000000002
2014-10-27,20.343348000000002
2014-10-28,20.379112
2014-10-29,20.264664
2014-10-30,20.157367999999998
2014-10-31,20.457796
2014-11-03,20.55794
2014-11-04,20.493563
2014-11-05,20.565092
2014-11-06,21.74535
2014-11-07,21.666666
2014-11-10,21.74535
2014-11-11,21.566525
2014-11-12,21.766809
2014-11-13,21.602289000000003
2014-11-14,21.58083
2014-11-17,21.573677
2014-11-18,21.444921
2014-11-19,21.487841
2014-11-20,21.552217000000002
2014-11-21,21.702433
2014-11-24,21.852646
2014-11-25,21.945636999999998
2014-11-26,21.58083
2014-11-28,21.194563
2014-12-01,20.701002
2014-12-02,20.822603
2014-12-03,21.244635
2014-12-04,21.065808999999998
2014-12-05,21.180258
2014-12-08,20.815451
2014-12-09,20.872675
2014-12-10,20.314735
2014-12-11,20.393419
2014-12-12,20.007153
2014-12-15,19.97854
2014-12-16,20.078684
2014-12-17,20.178827
2014-12-18,20.979971
2014-12-19,20.972818
2014-12-22,21.509298
2014-12-23,21.788269
2014-12-24,21.673820000000003
2014-12-26,21.688126
2014-12-29,21.959942
2014-12-30,21.781116
