Date,RH
2016-12-05,36.82
2016-12-06,37.689999
2016-12-07,37.939999
2016-12-08,38.990002000000004
2016-12-09,31.92
2016-12-12,30.41
2016-12-13,31.610001
2016-12-14,32.060001
2016-12-15,32.290001000000004
2016-12-16,31.27
2016-12-19,32.639998999999996
2016-12-20,32.689999
2016-12-21,32.549999
2016-12-22,30.620001000000002
2016-12-23,30.18
2016-12-27,30.639999
2016-12-28,30.780001000000002
2016-12-29,30.35
2016-12-30,30.700001
2017-01-03,31.15
2017-01-04,31.68
2017-01-05,30.5
2017-01-06,29.110001
2017-01-09,28.59
2017-01-10,29.0
2017-01-11,28.84
2017-01-12,28.9
2017-01-13,29.379998999999998
2017-01-17,30.0
2017-01-18,30.190001000000002
2017-01-19,29.26
2017-01-20,29.58
2017-01-23,28.82
2017-01-24,28.110001
2017-01-25,28.24
2017-01-26,27.09
2017-01-27,26.09
2017-01-30,26.540001
2017-01-31,27.02
2017-02-01,26.25
2017-02-02,26.99
2017-02-03,26.5
2017-02-06,26.32
2017-02-07,25.08
2017-02-08,25.450001
2017-02-09,25.85
2017-02-10,25.32
2017-02-13,25.889999
2017-02-14,26.68
2017-02-15,27.82
2017-02-16,27.18
2017-02-17,26.82
2017-02-21,26.389999
2017-02-22,26.01
2017-02-23,25.190001000000002
2017-02-24,31.34
2017-02-27,32.669998
2017-02-28,30.440001000000002
2017-03-01,30.040001
2017-03-02,31.209999
2017-03-03,31.200001
2017-03-06,31.889999
2017-03-07,32.389998999999996
2017-03-08,33.540001000000004
2017-03-09,33.41
2017-03-10,35.32
2017-03-13,33.040001000000004
2017-03-14,33.560001
2017-03-15,35.09
2017-03-16,36.169998
2017-03-17,36.27
2017-03-20,35.779999
2017-03-21,35.23
2017-03-22,37.080002
2017-03-23,37.029999
2017-03-24,36.93
2017-03-27,36.689999
2017-03-28,38.0
2017-03-29,43.68
2017-03-30,44.950001
2017-03-31,46.259997999999996
2017-04-03,45.860001000000004
2017-04-04,47.040001000000004
2017-04-05,45.779999
2017-04-06,47.119999
2017-04-07,46.98
2017-04-10,47.529999
2017-04-11,47.490002000000004
2017-04-12,47.040001000000004
2017-04-13,47.029999
2017-04-17,46.919998
2017-04-18,46.720001
2017-04-19,47.59
2017-04-20,47.810001
2017-04-21,48.639998999999996
2017-04-24,48.32
2017-04-25,48.41
2017-04-26,48.130001
2017-04-27,48.75
2017-04-28,47.970001
2017-05-01,47.77
2017-05-02,48.619999
2017-05-03,51.75
2017-05-04,51.860001000000004
2017-05-05,57.150002
2017-05-08,58.009997999999996
2017-05-09,58.419998
2017-05-10,59.990002000000004
2017-05-11,57.150002
2017-05-12,57.040001000000004
2017-05-15,57.029999
2017-05-16,59.169998
2017-05-17,57.110001000000004
2017-05-18,57.139998999999996
2017-05-19,57.880001
